date,ICE,dcf,Deviation
2017-09-27,68.13,69.20666666666666,-0.015557268085926279
2017-09-28,68.54,69.36666666666666,-0.011917347429120428
2017-09-29,68.7,70.03420168067227,-0.019050715916712924
2017-10-02,69.33,70.58420168067227,-0.01776887250700032
2017-10-03,69.88,71.16420168067226,-0.018045613529604876
2017-10-04,70.46,71.66420168067226,-0.016803392104164594
2017-10-05,70.96,69.73420168067227,0.017578150889873356
2017-10-06,69.03,70.16420168067226,-0.016164962381161052
2017-10-09,69.46,70.38420168067228,-0.013130811440688284
2017-10-10,69.68,70.79420168067227,-0.015738600820700555
2017-10-11,70.09,70.61420168067227,-0.007423459703513768
2017-10-12,69.91,70.09420168067227,-0.0026279160937082713
2017-10-13,69.39,69.10420168067228,0.004135758931828493
2017-10-16,68.4,68.87420168067227,-0.006885040684331267
2017-10-17,68.17,68.90420168067227,-0.010655397824284152
2017-10-18,68.2,67.55420168067226,0.0095597061805337
2017-10-19,66.85,66.82420168067227,0.00038606251446138273
2017-10-20,66.12,66.39420168067227,-0.004129904023713604
2017-10-23,65.69,65.94420168067226,-0.0038547995759082854
2017-10-24,65.24,66.61420168067227,-0.020629259917573806
2017-10-25,65.91,66.31420168067227,-0.0060952506465908884
2017-10-26,65.61,66.18420168067227,-0.008675811841664327
2017-10-27,65.48,65.96420168067228,-0.00734037050908698
2017-10-30,65.26,66.80420168067226,-0.023115337685698734
2017-10-31,66.1,66.92420168067227,-0.012315450315043552
2017-11-01,66.22,69.37420168067227,-0.045466493368687466
2017-11-02,68.67,66.94420168067226,0.025779653442726813
2017-11-03,66.24,66.90420168067227,-0.00992765273311913
2017-11-06,66.2,66.28420168067227,-0.001270312963531084
2017-11-07,65.58,66.69420168067226,-0.016706125159230423
2017-11-08,65.99,66.90420168067227,-0.01366433882636664
2017-11-09,66.2,66.97420168067227,-0.011559700022459318
2017-11-10,66.27,67.78420168067227,-0.02233856331015882
2017-11-13,67.08,68.00420168067227,-0.013590361445783183
2017-11-14,67.3,67.23420168067227,0.0009786435725114284
2017-11-15,66.53,66.78420168067227,-0.0038063145815192545
2017-11-16,66.08,67.29420168067227,-0.018043184261757994
2017-11-17,66.59,68.78420168067227,-0.031899791333753535
2017-11-20,68.08,68.98420168067227,-0.013107373262907673
2017-11-21,68.28,68.36420168067227,-0.0012316633355212714
2017-11-22,67.66,68.53420168067227,-0.012755699479006455
2017-11-24,67.83,68.80420168067226,-0.014159043443213615
2017-11-27,68.1,70.05420168067226,-0.0278955670579204
2017-11-28,69.35,70.50420168067227,-0.016370679380214637
2017-11-29,69.8,72.15420168067227,-0.03262736785712217
2017-11-30,71.45,72.77420168067226,-0.01819603169929307
2017-12-01,72.07,72.53420168067227,-0.006399762731461478
2017-12-04,71.83,71.65420168067227,0.002453426529140268
2017-12-05,70.95,71.44420168067226,-0.006917309859254206
2017-12-06,70.74,71.09420168067227,-0.00498214583325951
2017-12-07,70.39,71.63420168067228,-0.017368821756660657
2017-12-08,70.93,71.51420168067227,-0.00816903030367122
2017-12-11,70.81,71.90420168067227,-0.01521749292943464
2017-12-12,71.2,71.18420168067227,0.00022193575196083337
2017-12-13,70.48,71.02420168067226,-0.007662200599156455
2017-12-14,70.32,71.19420168067226,-0.012279113467601355
2017-12-15,70.49,71.91420168067226,-0.01980417841522164
2017-12-18,71.21,71.77420168067226,-0.00786078657039524
2017-12-19,71.07,70.72420168067227,0.004889391624228523
2017-12-20,70.02,70.81420168067227,-0.011215288202409246
2017-12-21,70.11,70.95420168067227,-0.011897839179018321
2017-12-22,70.25,70.74420168067226,-0.0069857552835638215
2017-12-26,70.04,70.97420168067227,-0.013162552850899623
2017-12-27,70.27,71.22420168067227,-0.013397155154512674
2017-12-28,70.52,71.26420168067227,-0.01044285438019732
2017-12-29,70.56,69.85,0.010164638511095392
2018-01-02,69.85,70.91,-0.014948526300944898
2018-01-03,70.91,72.25,-0.018546712802768206
2018-01-04,72.25,72.85,-0.008236101578586008
2018-01-05,72.85,73.12,-0.0036925601750548154
2018-01-08,73.12,74.05,-0.012559081701552954
2018-01-09,74.05,74.46,-0.0055063121138866356
2018-01-10,74.46,74.38,0.0010755579456842579
2018-01-11,74.38,74.78,-0.00534902380315605
2018-01-12,74.78,74.58,0.0026816840976133793
2018-01-16,74.58,74.8,-0.002941176470588225
2018-01-17,74.8,75.27,-0.006244187591337824
2018-01-18,75.27,75.6,-0.00436507936507935
2018-01-19,75.6,75.83,-0.003033100356059637
2018-01-22,75.83,75.79,0.0005277741126796798
2018-01-23,75.79,75.42,0.00490586051445252
2018-01-24,75.42,74.94,0.006405124099279513
2018-01-25,74.94,75.57,-0.008336641524414379
2018-01-26,75.57,74.51,0.014226278351898936
2018-01-29,74.51,73.55,0.013052345343304017
2018-01-30,73.55,73.84,-0.00392741061755153
2018-01-31,73.84,74.8,-0.012834224598930355
2018-02-01,74.8,73.98,0.011084076777507335
2018-02-02,73.98,71.5,0.03468531468531477
2018-02-05,71.5,72.27,-0.010654490106544845
2018-02-06,72.27,70.72,0.02191742081447967
2018-02-07,70.72,67.0,0.055522388059701555
2018-02-08,67.0,68.45,-0.02118334550766987
2018-02-09,68.45,68.6,-0.0021865889212826506
2018-02-12,68.6,69.12,-0.007523148148148251
2018-02-13,69.12,71.07,-0.027437737441958432
2018-02-14,71.07,72.55,-0.020399724328049706
2018-02-15,72.55,71.73,0.01143175798131879
2018-02-16,71.73,72.86,-0.01550919571781495
2018-02-20,72.86,72.86,0.0
2018-02-21,72.86,71.55,0.018308874912648543
2018-02-22,71.55,72.48,-0.012831125827814649
2018-02-23,72.48,73.54,-0.014413924394887201
2018-02-26,73.54,73.43,0.0014980253302465663
2018-02-27,73.43,73.08,0.004789272030651492
2018-02-28,73.08,72.06,0.014154870940882525
2018-03-01,72.06,72.54,-0.006617038875103454
2018-03-02,72.54,72.68,-0.0019262520638414493
2018-03-05,72.68,73.34,-0.00899918189255522
2018-03-06,73.34,73.24,0.001365374112507034
2018-03-07,73.24,74.3,-0.01426648721399737
2018-03-08,74.3,75.73,-0.01888287336590533
2018-03-09,75.73,75.67,0.0007929166116029673
2018-03-12,75.67,75.06,0.008126831867839135
2018-03-13,75.06,74.31,0.010092854259184492
2018-03-14,74.31,74.26,0.000673309991920279
2018-03-15,74.26,74.53,-0.003622702267543243
2018-03-16,74.53,74.06,0.0063462057790979465
2018-03-19,74.06,74.41,-0.004703668861712029
2018-03-20,74.41,74.02,0.005268846257768134
2018-03-21,74.02,71.73,0.03192527533807321
2018-03-22,71.73,70.32,0.020051194539249195
2018-03-23,70.32,73.0,-0.03671232876712338
2018-03-26,73.0,71.8,0.01671309192200554
2018-03-27,71.8,71.45,0.004898530440867743
2018-03-28,71.45,72.52,-0.014754550468836114
2018-03-29,72.52,71.9924914675768,0.007327271520541467
2018-04-02,71.1,73.5424914675768,-0.03321197608125148
2018-04-03,72.65,73.28249146757679,-0.008630867413352394
2018-04-04,72.39,73.42249146757679,-0.014062332221901452
2018-04-05,72.53,71.5124914675768,0.014228402780296578
2018-04-06,70.62,71.78249146757679,-0.016194638049054966
2018-04-09,70.89,73.36249146757679,-0.033702392300424044
2018-04-10,72.47,72.28249146757679,0.002594107212080754
2018-04-11,71.39,73.3524914675768,-0.026754257807919957
2018-04-12,72.46,73.4324914675768,-0.013243340218221933
2018-04-13,72.54,74.07249146757681,-0.020689076838297127
2018-04-16,73.18,74.32249146757681,-0.015372082461406977
2018-04-17,73.43,75.21249146757678,-0.02369940727658504
2018-04-18,74.32,75.5124914675768,-0.015791976193618606
2018-04-19,74.62,75.2624914675768,-0.008536675507926472
2018-04-20,74.37,74.81249146757679,-0.005914673591221886
2018-04-23,73.92,73.92249146757679,-3.370378253386708e-05
2018-04-24,73.03,74.1024914675768,-0.01447308243402401
2018-04-25,73.21,73.8524914675768,-0.008699658668372412
2018-04-26,72.96,73.61249146757679,-0.008863868815854326
2018-04-27,72.72,73.3524914675768,-0.008622631009832404
2018-04-30,72.46,73.23249146757679,-0.010548479945118538
2018-05-01,72.34,73.27249146757678,-0.01272635130728983
2018-05-02,72.38,71.03249146757679,0.01897031210060085
2018-05-03,70.14,71.14249146757679,-0.014091317957759086
2018-05-04,70.25,71.46249146757678,-0.01696682333174604
2018-05-07,70.57,70.96249146757678,-0.005530970791183698
2018-05-08,70.07,72.7624914675768,-0.03700383828633169
2018-05-09,71.87,72.27249146757678,-0.005569082501567624
2018-05-10,71.38,72.31249146757679,-0.012895302715366985
2018-05-11,71.42,72.61249146757679,-0.016422676642479095
2018-05-14,71.72,72.7924914675768,-0.014733545259328129
2018-05-15,71.9,73.16249146757679,-0.01725599336835426
2018-05-16,72.27,73.2924914675768,-0.01395083516882667
2018-05-17,72.4,72.44249146757679,-0.0005865544753633767
2018-05-18,71.55,73.25249146757679,-0.023241413820448087
2018-05-21,72.36,72.64249146757679,-0.0038887910074349996
2018-05-22,71.75,72.16249146757679,-0.005716147810142069
2018-05-23,71.27,72.16249146757679,-0.012367802849182263
2018-05-24,71.27,71.75249146757679,-0.006724386257651038
2018-05-25,70.86,70.71249146757678,0.0020860321756708267
2018-05-29,69.82,72.55249146757679,-0.03766226923851301
2018-05-30,71.66,71.78249146757679,-0.0017064254119978362
2018-05-31,70.89,73.00249146757679,-0.02893725166236316
2018-06-01,72.11,73.4024914675768,-0.017608277889963886
2018-06-04,72.51,74.67249146757679,-0.028959680132217835
2018-06-05,73.78,76.8724914675768,-0.040228844005675835
2018-06-06,75.98,76.3824914675768,-0.005269420515664147
2018-06-07,75.49,76.55249146757679,-0.013879253923783752
2018-06-08,75.66,76.22249146757679,-0.007379599600415343
2018-06-11,75.33,76.33249146757679,-0.013133220838240423
2018-06-12,75.44,75.7624914675768,-0.0042566111717010635
2018-06-13,74.87,75.41249146757679,-0.007193655282030087
2018-06-14,74.52,75.25249146757679,-0.009733783603595336
2018-06-15,74.36,75.30249146757679,-0.01251607283117051
2018-06-18,74.41,75.16249146757679,-0.010011529060361068
2018-06-19,74.27,75.50249146757679,-0.016323851618937124
2018-06-20,74.61,75.82249146757681,-0.01599118472775718
2018-06-21,74.93,75.69249146757679,-0.010073541678878417
2018-06-22,74.8,75.19249146757679,-0.005219822616810532
2018-06-25,74.3,75.46249146757678,-0.015404891158096179
2018-06-26,74.57,74.42249146757679,0.001982042384155669
2018-06-27,73.53,74.73249146757679,-0.0160906112450232
2018-06-28,73.84,74.44249146757679,-0.008093381289356771
2018-06-29,73.55,74.64252144082333,-0.014636716709650388
2018-07-02,73.73,73.50252144082333,0.003094840213880401
2018-07-03,72.59,73.61252144082333,-0.013890591176737854
2018-07-05,72.7,74.01252144082332,-0.01773377551895383
2018-07-06,73.1,75.49252144082332,-0.03169216493449312
2018-07-09,74.58,75.35252144082332,-0.010252098085795414
2018-07-10,74.44,75.55252144082333,-0.014725139804827259
2018-07-11,74.64,75.67252144082333,-0.013644602045284948
2018-07-12,74.76,75.61252144082333,-0.0112748712062265
2018-07-13,74.7,76.10252144082332,-0.018429368886468622
2018-07-16,75.19,76.52252144082333,-0.017413454441040588
2018-07-17,75.61,77.68252144082332,-0.026679379123940028
2018-07-18,76.77,76.67252144082333,0.0012713623778748406
2018-07-19,75.76,76.72252144082333,-0.01254548759278884
2018-07-20,75.81,77.50252144082333,-0.02183827583100817
2018-07-23,76.59,77.35252144082332,-0.009857745120909422
2018-07-24,76.44,77.70252144082333,-0.016248139924067262
2018-07-25,76.79,77.96252144082332,-0.015039552584421023
2018-07-26,77.05,77.21252144082332,-0.0021048586134813085
2018-07-27,76.3,75.20252144082333,0.014593640454466206
2018-07-30,74.29,74.82252144082332,-0.007117127711934734
2018-07-31,73.91,74.58252144082333,-0.009017145409289218
2018-08-01,73.67,73.80252144082333,-0.0017956221310079234
2018-08-02,72.89,73.72252144082333,-0.011292633845840339
2018-08-03,72.81,73.49252144082332,-0.009286950936537086
2018-08-06,72.58,74.63252144082333,-0.027501703027021374
2018-08-07,73.72,74.13252144082333,-0.005564648723740295
2018-08-08,73.22,74.14252144082333,-0.012442542051387284
2018-08-09,73.23,74.18252144082332,-0.012840240831974992
2018-08-10,73.27,73.88252144082333,-0.008290478300932547
2018-08-13,72.97,74.41252144082333,-0.019385466489944103
2018-08-14,73.5,74.04252144082332,-0.007327160532436983
2018-08-15,73.13,74.19252144082333,-0.01432113938425461
2018-08-16,73.28,74.96252144082332,-0.02244483521210705
2018-08-17,74.05,75.05252144082333,-0.013357598406787519
2018-08-20,74.14,74.05252144082333,0.001181304261821614
2018-08-21,73.14,74.31252144082333,-0.015778248646253212
2018-08-22,73.4,73.91252144082333,-0.006934162586154757
2018-08-23,73.0,74.10252144082332,-0.014878325587122876
2018-08-24,73.19,75.05252144082333,-0.02481624074804567
2018-08-27,74.14,75.56252144082333,-0.01882575400739339
2018-08-28,74.65,76.56252144082333,-0.024979864884694947
2018-08-29,75.65,76.66252144082333,-0.013207515508146916
2018-08-30,75.75,77.14252144082333,-0.018051282416164494
2018-08-31,76.23,78.25252144082333,-0.025846086536046142
2018-09-04,77.34,77.62252144082333,-0.0036396838904378948
2018-09-05,76.71,78.29252144082332,-0.020212932368252612
2018-09-06,77.38,78.75252144082333,-0.01742828566898247
2018-09-07,77.84,78.91252144082333,-0.013591270703821157
2018-09-10,78.0,79.02252144082333,-0.012939620530699636
2018-09-11,78.11,77.24252144082332,0.011230583142489259
2018-09-12,76.33,78.27252144082333,-0.024817412357054813
2018-09-13,77.36,78.88252144082333,-0.019301125433287547
2018-09-14,77.97,78.43252144082332,-0.005897061988148544
2018-09-17,77.52,79.09252144082335,-0.019882049682787062
2018-09-18,78.18,78.49252144082332,-0.003981544166076101
2018-09-19,77.58,78.59252144082335,-0.012883177969875037
2018-09-20,77.68,78.73252144082332,-0.013368318727279727
2018-09-21,77.82,78.54252144082332,-0.009199111864109155
2018-09-24,77.63,77.28252144082333,0.004496211467980293
2018-09-25,76.37,76.09252144082335,0.003646594355431576
2018-09-26,75.18,75.90252144082332,-0.009519070343224634
2018-09-27,74.99,75.80252144082333,-0.01071892366347793
2018-09-28,74.89,76.13640275387263,-0.01637065462498799
2018-10-01,75.25,75.74640275387263,-0.0065534828826870895
2018-10-02,74.86,75.74640275387263,-0.011702242240504424
2018-10-03,74.86,76.79640275387263,-0.025214758562047135
2018-10-04,75.91,76.90640275387263,-0.012956044206897444
2018-10-05,76.02,76.26640275387264,-0.003230816519140589
2018-10-08,75.38,76.92640275387264,-0.020102366658433013
2018-10-09,76.04,75.01640275387264,0.013644979078585973
2018-10-10,74.13,73.37640275387264,0.010270294234171695
2018-10-11,72.49,74.18640275387263,-0.022866761170517558
2018-10-12,73.3,73.56640275387265,-0.0036212556805848006
2018-10-15,72.68,75.81640275387265,-0.04136839311744367
2018-10-16,74.93,74.45640275387262,0.00636073230253853
2018-10-17,73.57,74.41640275387263,-0.01137387353527497
2018-10-18,73.53,75.17640275387264,-0.0219005258772883
2018-10-19,74.29,74.69640275387263,-0.005440727249098387
2018-10-22,73.81,75.23640275387264,-0.018958944097034358
2018-10-23,74.35,74.70640275387262,-0.004770712291513157
2018-10-24,73.82,75.00640275387264,-0.015817353056721384
2018-10-25,74.12,74.62640275387264,-0.00678583899511831
2018-10-26,73.74,73.75640275387264,-0.00022239091468945205
2018-10-29,72.87,73.98640275387264,-0.01508929630741096
2018-10-30,73.1,77.92640275387264,-0.0619353978024193
2018-10-31,77.04,76.74640275387263,0.0038255505872888396
2018-11-01,75.86,77.79640275387263,-0.024890646422288887
2018-11-02,76.91,79.10640275387263,-0.02776517042124138
2018-11-05,78.22,78.98640275387264,-0.009702970728529103
2018-11-06,78.1,79.43640275387263,-0.016823555794858613
2018-11-07,78.55,80.83640275387263,-0.028284320875016977
2018-11-08,79.95,79.96640275387263,-0.00020512056698496206
2018-11-09,79.08,78.78640275387264,0.0037264963986813893
2018-11-12,77.9,79.79640275387263,-0.02376551684568995
2018-11-13,78.91,79.68640275387263,-0.009743227539969479
2018-11-14,78.8,81.07640275387263,-0.02807725400426575
2018-11-15,80.19,82.10640275387263,-0.023340478812807874
2018-11-16,81.22,82.27640275387263,-0.01283968086248044
2018-11-19,81.39,80.80640275387263,0.00722216589575142
2018-11-20,79.92,80.21640275387263,-0.003695039215135032
2018-11-21,79.33,79.80640275387263,-0.005969480360390245
2018-11-23,78.92,81.25640275387264,-0.028753460338991954
2018-11-26,80.37,82.25640275387264,-0.02293320265313714
2018-11-27,81.37,82.54640275387263,-0.01425141150463316
2018-11-28,81.66,81.97640275387263,-0.0038596808745391398
2018-11-29,81.09,82.60640275387263,-0.018356963907395607
2018-11-30,81.72,82.01640275387264,-0.0036139448198201363
2018-12-03,81.13,80.00640275387264,0.014043841585828165
2018-12-04,79.12,80.14640275387264,-0.012806597908388784
2018-12-06,79.26,79.43640275387263,-0.0022206790307359725
2018-12-07,78.55,79.81640275387265,-0.015866447373954262
2018-12-10,78.93,78.97640275387263,-0.0005875521327204369
2018-12-11,78.09,78.88640275387263,-0.010095564331376927
2018-12-12,78.0,78.47640275387263,-0.0060706497387091884
2018-12-13,77.59,77.98640275387264,-0.005082972670552466
2018-12-14,77.1,77.26640275387264,-0.002153623670079652
2018-12-17,76.38,75.89640275387264,0.0063718072079863575
2018-12-18,75.01,75.96640275387263,-0.012589812327580163
2018-12-19,75.08,74.47640275387263,0.008104543503827832
2018-12-20,73.59,73.70640275387262,-0.0015792760129852423
2018-12-21,72.82,71.56640275387265,0.017516560814697435
2018-12-24,70.68,74.13640275387263,-0.046622207518587366
2018-12-26,73.25,75.13640275387263,-0.025106375667890313
2018-12-27,74.25,75.33640275387263,-0.014420687929870502
2018-12-28,74.45,76.21640275387263,-0.023176149621977227
2018-12-31,75.33,75.33,0.0
2019-01-02,75.33,73.98,0.018248175182481674
2019-01-03,73.98,75.67,-0.022333817893484875
2019-01-04,75.67,73.38,0.03120741346415934
2019-01-07,73.38,72.15,0.017047817047816993
2019-01-08,72.15,72.44,-0.004003313086692328
2019-01-09,72.44,72.78,-0.004671613080516668
2019-01-10,72.78,73.1,-0.004377564979480053
2019-01-11,73.1,72.7,0.005502063273727487
2019-01-14,72.7,73.51,-0.011018908991973886
2019-01-15,73.51,74.51,-0.013421017313112293
2019-01-16,74.51,74.85,-0.004542418169672491
2019-01-17,74.85,75.63,-0.010313367711225707
2019-01-18,75.63,75.87,-0.003163305654409032
2019-01-22,75.87,76.06,-0.0024980278727320115
2019-01-23,76.06,75.21,0.011301688605238835
2019-01-24,75.21,75.76,-0.007259767687434193
2019-01-25,75.76,75.71,0.0006604147404571936
2019-01-28,75.71,75.35,0.004777704047776998
2019-01-29,75.35,76.22,-0.011414326948307574
2019-01-30,76.22,76.76,-0.007034914017717608
2019-01-31,76.76,77.52,-0.009803921568627305
2019-02-01,77.52,77.1,0.005447470817120603
2019-02-04,77.1,77.31,-0.002716336825766552
2019-02-05,77.31,77.39,-0.001033725287504783
2019-02-06,77.39,75.55,0.024354731965585685
2019-02-07,75.55,76.16,-0.008009453781512632
2019-02-08,76.16,75.52,0.008474576271186418
2019-02-11,75.52,76.13,-0.008012610009194843
2019-02-12,76.13,76.68,-0.007172665623370045
2019-02-13,76.68,75.95,0.009611586570112074
2019-02-14,75.95,75.5,0.00596026490066226
2019-02-15,75.5,74.86,0.00854929201175536
2019-02-19,74.86,74.48,0.005102040816326481
2019-02-20,74.48,74.87,-0.005209028983571562
2019-02-21,74.87,75.18,-0.004123437084330939
2019-02-22,75.18,75.34,-0.00212370586673738
2019-02-25,75.34,75.3,0.0005312084993360777
2019-02-26,75.3,76.21,-0.011940690198136705
2019-02-27,76.21,77.15,-0.012184057031756512
2019-02-28,77.15,77.19,-0.0005182018396163723
2019-03-01,77.19,76.18,0.01325807298503534
2019-03-04,76.18,75.38,0.010612894667020534
2019-03-05,75.38,74.89,0.006542929630124039
2019-03-06,74.89,73.65,0.01683638832314993
2019-03-07,73.65,72.5,0.01586206896551734
2019-03-08,72.5,72.55,-0.000689179875947632
2019-03-11,72.55,73.12,-0.007795404814004425
2019-03-12,73.12,74.05,-0.012559081701552954
2019-03-13,74.05,73.89,0.002165380971714592
2019-03-14,73.89,74.63,-0.009915583545491047
2019-03-15,74.63,74.61,0.00026806058169137614
2019-03-18,74.61,74.25,0.00484848484848488
2019-03-19,74.25,73.2,0.014344262295082011
2019-03-20,73.2,73.39,-0.0025889085706499726
2019-03-21,73.39,72.76,0.008658603628367123
2019-03-22,72.76,73.78,-0.013824884792626668
2019-03-25,73.78,73.99,-0.002838221381267658
2019-03-26,73.99,73.86,0.0017600866504197121
2019-03-27,73.86,74.77,-0.01217065668048678
2019-03-28,74.77,76.14,-0.017993170475440023
2019-03-29,76.14,78.14561403508772,-0.025665087668095943
2019-04-01,77.0,78.51561403508772,-0.019303345630213298
2019-04-02,77.37,78.56561403508772,-0.01521803208403294
2019-04-03,77.42,78.40561403508772,-0.012570707432335682
2019-04-04,77.26,78.40561403508772,-0.014611377631390532
2019-04-05,77.26,78.14561403508772,-0.011332869362189246
2019-04-08,77.0,78.11561403508772,-0.014281575442607553
2019-04-09,76.97,77.99561403508773,-0.013149637294044947
2019-04-10,76.85,78.20561403508772,-0.017333973421390425
2019-04-11,77.06,78.42561403508772,-0.017412857417689276
2019-04-12,77.28,79.78561403508772,-0.03140433354295935
2019-04-15,78.64,80.58561403508772,-0.024143441213224204
2019-04-16,79.44,81.30561403508771,-0.02294569762775056
2019-04-17,80.16,81.00561403508772,-0.010438955931146188
2019-04-18,79.86,81.64561403508772,-0.02187029954016073
2019-04-22,80.5,81.67561403508772,-0.014393696931163324
2019-04-23,80.53,81.61561403508772,-0.01330154833633912
2019-04-24,80.47,81.96561403508771,-0.018246847201650596
2019-04-25,80.82,82.33561403508772,-0.018407757722458173
2019-04-26,81.19,82.83561403508772,-0.019866020844496513
2019-04-29,81.69,82.49561403508773,-0.009765537774469757
2019-04-30,81.35,81.81561403508772,-0.00569101681358819
2019-05-01,80.67,80.86561403508772,-0.002419001418858202
2019-05-02,79.72,80.83561403508772,-0.013801021349370446
2019-05-03,79.69,82.09561403508772,-0.02930258897947413
2019-05-06,80.95,81.16561403508771,-0.002656470201710115
2019-05-07,80.02,81.55561403508771,-0.018829041424751614
2019-05-08,80.41,81.94561403508771,-0.01873942923205374
2019-05-09,80.8,82.50561403508772,-0.020672702761321937
2019-05-10,81.36,81.66561403508771,-0.0037422609099150295
2019-05-13,80.52,82.45561403508772,-0.023474617923093133
2019-05-14,81.31,81.75561403508772,-0.005450561901430562
2019-05-15,80.61,82.48561403508772,-0.02273868064181317
2019-05-16,81.34,82.36561403508772,-0.01245196854418884
2019-05-17,81.22,82.24561403508773,-0.01247013651877138
2019-05-20,81.1,82.95561403508772,-0.022368757758852276
2019-05-21,81.81,82.26561403508772,-0.005538328989964092
2019-05-22,81.12,82.39561403508772,-0.015481576902194094
2019-05-23,81.25,82.97561403508772,-0.020796640737819727
2019-05-24,81.83,83.21561403508771,-0.016650889994075713
2019-05-28,82.07,83.19561403508771,-0.013529728076927205
2019-05-29,82.05,83.75561403508772,-0.0203641756404912
2019-05-30,82.61,83.35561403508773,-0.008944976816724903
2019-05-31,82.21,83.66561403508771,-0.01739799620041349
2019-06-03,82.52,84.95561403508772,-0.028669253500796188
2019-06-04,83.81,86.09561403508772,-0.026547392230180655
2019-06-05,84.95,86.33561403508772,-0.016049159441022587
2019-06-06,85.19,86.52561403508771,-0.015436053820387818
2019-06-07,85.38,87.22561403508772,-0.021159083320930194
2019-06-10,86.08,86.08561403508772,-6.521455588881508e-05
2019-06-11,84.94,86.62561403508772,-0.019458609948842187
2019-06-12,85.48,85.71561403508771,-0.002748787811182929
2019-06-13,84.57,86.07561403508774,-0.01749176061031643
2019-06-14,84.93,85.18561403508772,-0.003000671392500931
2019-06-17,84.04,85.83561403508772,-0.020919219315582716
2019-06-18,84.69,86.62561403508772,-0.022344592377766093
2019-06-19,85.48,87.57561403508774,-0.023929196023085963
2019-06-20,86.43,87.91561403508771,-0.01689818186897707
2019-06-21,86.77,87.74561403508773,-0.011118664400679878
2019-06-24,86.6,87.67561403508772,-0.012268109518540293
2019-06-25,86.53,85.66561403508771,0.01009023252384833
2019-06-26,84.52,86.65561403508772,-0.024644843370713376
2019-06-27,85.51,87.08561403508772,-0.018092701676913903
2019-06-28,85.94,87.63359154929577,-0.01932582608283373
2019-07-01,86.16,88.85359154929577,-0.030314942843940984
2019-07-02,87.38,90.06359154929578,-0.029796630393391976
2019-07-03,88.59,90.99359154929577,-0.026414954156344317
2019-07-05,89.52,90.88359154929577,-0.015003715478785318
2019-07-08,89.41,91.07359154929577,-0.018266453765527824
2019-07-09,89.6,91.76359154929577,-0.023577886531756853
2019-07-10,90.29,93.20359154929578,-0.031260507249388114
2019-07-11,91.73,93.02359154929577,-0.01390605896580821
2019-07-12,91.55,93.36359154929578,-0.019425040523834203
2019-07-15,91.89,93.24359154929577,-0.014516724707886897
2019-07-16,91.77,92.39359154929578,-0.006749294391950045
2019-07-17,90.92,93.01359154929577,-0.022508447576569446
2019-07-18,91.54,92.24359154929577,-0.0076275385365904835
2019-07-19,90.77,92.18359154929577,-0.015334524567095498
2019-07-22,90.71,92.37359154929578,-0.018009384732085465
2019-07-23,90.9,90.72359154929578,0.0019444606159400024
2019-07-24,89.25,91.06359154929578,-0.019915660237428967
2019-07-25,89.59,91.06359154929578,-0.016182005609761907
2019-07-26,89.59,89.65359154929578,-0.000709302864468242
2019-07-29,88.18,89.34359154929578,-0.013023783005787881
2019-07-30,87.87,89.33359154929578,-0.01638344013615678
2019-07-31,87.86,90.67359154929578,-0.031029889753138695
2019-08-01,89.2,91.89359154929578,-0.029312071754762248
2019-08-02,90.42,89.89359154929578,0.005855906318033233
2019-08-05,88.42,92.04359154929575,-0.03936821117367051
2019-08-06,90.57,92.32359154929577,-0.018993970228719403
2019-08-07,90.85,93.38359154929577,-0.027131014209903603
2019-08-08,91.91,94.35359154929577,-0.025898235659838176
2019-08-09,92.88,92.06359154929578,0.00886787531276223
2019-08-12,90.59,93.48359154929578,-0.030952935176543073
2019-08-13,92.01,90.74359154929577,0.013955899574641162
2019-08-14,89.27,91.97359154929578,-0.029395302540150547
2019-08-15,90.5,93.14359154929578,-0.02838189407691749
2019-08-16,91.67,94.32359154929577,-0.02813285102602292
2019-08-19,92.85,93.50359154929578,-0.006990015447173592
2019-08-20,92.03,94.19359154929577,-0.022969625785672187
2019-08-21,92.72,93.99359154929577,-0.013549770024776975
2019-08-22,92.52,92.91359154929577,-0.004236103058043561
2019-08-23,91.44,93.98359154929578,-0.02706420884077021
2019-08-26,92.51,94.59359154929578,-0.022026772798979133
2019-08-27,93.12,94.74359154929577,-0.01713668990953332
2019-08-28,93.27,94.25359154929578,-0.010435586942926789
2019-08-29,92.78,94.95359154929578,-0.022891093573510046
2019-08-30,93.48,95.24359154929577,-0.018516642648686465
2019-09-03,93.77,95.73359154929578,-0.020510998464783214
2019-09-04,94.26,96.20359154929578,-0.02020290009962733
2019-09-05,94.73,96.36359154929578,-0.01695237301797836
2019-09-06,94.89,93.65359154929578,0.013201933105292829
2019-09-09,92.18,91.59359154929578,0.006402286893495424
2019-09-10,90.12,90.53359154929578,-0.004568376689999876
2019-09-11,89.06,91.77359154929577,-0.02956832683003563
2019-09-12,90.3,92.30359154929577,-0.02170653942783729
2019-09-13,90.83,93.35359154929577,-0.027032613394024407
2019-09-16,91.88,94.72359154929578,-0.030019887366875553
2019-09-17,93.25,94.80359154929577,-0.01638747566317611
2019-09-18,93.33,95.00359154929578,-0.01761608716052998
2019-09-19,93.53,93.80359154929577,-0.0029166425802790164
2019-09-20,92.33,93.97359154929578,-0.01748993011971456
2019-09-23,92.5,94.37359154929578,-0.019852921972532078
