date,PRU,dcf,Deviation
2015-10-27,80.51,93.15159081057651,-0.1357098757044648
2015-10-28,83.96,92.60159081057651,-0.0933201118353737
2015-10-29,83.41,91.6915908105765,-0.0903200690201269
2015-10-30,82.5,93.3615908105765,-0.11633896462426219
2015-11-02,84.17,94.21159081057651,-0.10658551378000092
2015-11-03,85.02,93.6115908105765,-0.09177913478643507
2015-11-04,84.42,93.54159081057651,-0.0975137447581782
2015-11-05,84.35,96.88159081057651,-0.12934955656413982
2015-11-06,87.69,95.21159081057651,-0.0789986885687134
2015-11-09,86.02,95.51159081057651,-0.09937632417201303
2015-11-10,86.32,95.9415908105765,-0.10028592114522072
2015-11-11,86.75,93.88159081057651,-0.07596367668040283
2015-11-12,84.69,93.4815908105765,-0.09404622593972622
2015-11-13,84.29,94.8415908105765,-0.1112548906064934
2015-11-16,85.65,94.65159081057651,-0.09510237211534167
2015-11-17,85.46,96.57159081057651,-0.11506065828791934
2015-11-18,87.38,96.5915908105765,-0.09536638472640069
2015-11-19,87.4,95.7215908105765,-0.08693535847146638
2015-11-20,86.53,95.3315908105765,-0.09232606668722465
2015-11-23,86.14,95.1115908105765,-0.09432699773095221
2015-11-24,85.92,94.9715908105765,-0.09530840468525115
2015-11-25,85.78,95.4715908105765,-0.10151282416363439
2015-11-27,86.28,95.74159081057651,-0.0988242490068516
2015-11-30,86.55,96.68159081057651,-0.104793381300757
2015-12-01,87.49,95.4415908105765,-0.08331368686381257
2015-12-02,86.25,93.7215908105765,-0.07972112664708775
2015-12-03,84.53,95.91159081057651,-0.11866752197922492
2015-12-04,86.72,95.2815908105765,-0.08985566611285156
2015-12-07,86.09,94.0315908105765,-0.08445662507799712
2015-12-08,84.84,93.27159081057651,-0.09039827387205246
2015-12-09,84.08,92.9815908105765,-0.09573498079540244
2015-12-10,83.79,89.88159081057651,-0.06777350907611768
2015-12-11,80.69,89.88159081057651,-0.10226333031808033
2015-12-14,80.69,92.2515908105765,-0.12532673647131287
2015-12-15,83.06,93.38159081057651,-0.1105313233687969
2015-12-16,84.19,91.04159081057651,-0.0752578107387436
2015-12-17,81.85,88.74159081057651,-0.07765908575255287
2015-12-18,79.55,89.24159081057651,-0.10859948508927642
2015-12-21,80.05,90.68159081057651,-0.11724089438158058
2015-12-22,81.49,92.15159081057651,-0.11569622094199217
2015-12-23,82.96,91.74159081057651,-0.09572093456182063
2015-12-24,82.55,91.6415908105765,-0.09920812952023994
2015-12-28,82.45,92.40159081057651,-0.1076993450359236
2015-12-29,83.21,91.3615908105765,-0.08922338959133835
2015-12-30,82.17,90.60159081057651,-0.09306228218668577
2015-12-31,81.41,118.09369244135534,-0.31063210644863404
2016-01-04,79.84,117.82369244135535,-0.32237737295714997
2016-01-05,79.57,115.17369244135534,-0.3091304245497226
2016-01-06,76.92,112.04369244135535,-0.31348210395457465
2016-01-07,73.79,111.30369244135534,-0.3370390650887065
2016-01-08,73.05,111.14369244135534,-0.3427427288458621
2016-01-11,72.89,111.37369244135535,-0.34553664871638534
2016-01-12,73.12,110.07369244135535,-0.3357177507336132
2016-01-13,71.82,110.32369244135535,-0.3490065605066901
2016-01-14,72.07,108.42369244135534,-0.33529288315852634
2016-01-15,70.17,107.54369244135535,-0.34752100837281175
2016-01-19,69.29,105.61369244135534,-0.3439297651819624
2016-01-20,67.36,106.38369244135534,-0.3668202479704997
2016-01-21,68.13,108.12369244135535,-0.3698883337992487
2016-01-22,69.87,106.13369244135534,-0.3416793631427928
2016-01-25,67.88,107.36369244135534,-0.3677564690961267
2016-01-26,69.11,106.76369244135535,-0.35268256071265325
2016-01-27,68.51,107.09369244135534,-0.3602797845679271
2016-01-28,68.84,108.33369244135534,-0.3645559525512767
2016-01-29,70.08,107.82369244135535,-0.35005008256310566
2016-02-01,69.57,105.48369244135534,-0.34046677367994027
2016-02-02,67.23,105.04369244135535,-0.3599806096160061
2016-02-03,66.79,105.23369244135534,-0.3653173384824375
2016-02-04,66.98,103.60369244135535,-0.3534979456652677
2016-02-05,65.35,101.58369244135534,-0.3566880822162789
2016-02-08,63.33,101.84369244135534,-0.37816472987301286
2016-02-09,63.59,102.31369244135534,-0.3784800598761615
2016-02-10,64.06,96.25369244135534,-0.33446709029858823
2016-02-11,58.0,99.89369244135534,-0.4193827599870723
2016-02-12,61.64,101.69369244135534,-0.3938660449806509
2016-02-16,63.44,104.85369244135535,-0.3949664668654185
2016-02-17,66.6,104.39369244135534,-0.3620304211634865
2016-02-18,66.14,103.61369244135534,-0.36166737772196667
2016-02-19,65.36,104.33369244135534,-0.37354848208081937
2016-02-22,66.08,102.84369244135534,-0.3574715334372027
2016-02-23,64.59,102.96369244135535,-0.37269149475395624
2016-02-24,64.71,104.32369244135535,-0.3797190409419591
2016-02-25,66.07,105.24369244135535,-0.37221890958628234
2016-02-26,66.99,104.34369244135534,-0.3579870672331188
2016-02-29,66.09,108.56369244135534,-0.39123293880501586
2016-03-01,70.31,109.01369244135535,-0.3550351481046865
2016-03-02,70.76,110.12369244135535,-0.3574498054750377
2016-03-03,71.87,109.72369244135534,-0.3449910552507811
2016-03-04,71.47,110.38369244135534,-0.35253117177638726
2016-03-07,72.13,108.56369244135534,-0.335597395612132
2016-03-08,70.31,108.66369244135534,-0.3529577504653123
2016-03-09,70.41,108.81369244135534,-0.35293069814768807
2016-03-10,70.56,111.80369244135534,-0.3688938311495301
2016-03-11,73.55,111.25369244135534,-0.3388983467782871
2016-03-14,73.0,110.67369244135534,-0.34040332088240555
2016-03-15,72.42,110.81369244135534,-0.34647065354016604
2016-03-16,72.56,111.61369244135534,-0.3499005506145685
2016-03-17,73.36,113.19369244135534,-0.3519073508622649
2016-03-18,74.94,112.80369244135534,-0.3356600446482726
2016-03-21,74.55,112.37369244135535,-0.33658849878137154
2016-03-22,74.12,111.08369244135534,-0.33275534535251117
2016-03-23,72.83,109.01369244135535,-0.3319187858976579
2016-03-24,70.76,110.26369244135535,-0.35826564090773316
2016-03-28,72.01,109.77369244135534,-0.34401404928170676
2016-03-29,71.52,111.20369244135534,-0.35685588823665215
2016-03-30,72.95,110.47369244135534,-0.3396617928858917
2016-03-31,72.22,122.87930273609885,-0.4122688004252194
2016-04-01,73.25,121.90930273609885,-0.3991434750589401
2016-04-04,72.28,120.82930273609885,-0.401800735721653
2016-04-05,71.2,121.46930273609885,-0.41384367575825043
2016-04-06,71.84,119.63930273609886,-0.3995284295624395
2016-04-07,70.01,119.79930273609885,-0.41560594760536906
2016-04-08,70.17,121.16930273609886,-0.42089292902157716
2016-04-11,71.54,122.89930273609885,-0.41789742978755917
2016-04-12,73.27,125.39930273609885,-0.41570648000973554
2016-04-13,75.77,125.91930273609886,-0.398265410039647
2016-04-14,76.29,125.63930273609886,-0.39278555086982136
2016-04-15,76.01,126.27930273609886,-0.3980803001514246
2016-04-18,76.65,127.12930273609885,-0.3970705545430877
2016-04-19,77.5,128.51930273609887,-0.39697774303103517
2016-04-20,78.89,128.21930273609885,-0.3847260255160527
2016-04-21,78.59,129.20930273609886,-0.3917620609677409
2016-04-22,79.58,128.47930273609884,-0.38060062356144464
2016-04-25,78.85,129.33930273609886,-0.3903631894406927
2016-04-26,79.71,129.27930273609886,-0.3834279864371325
2016-04-27,79.65,127.56930273609885,-0.3756334926062028
2016-04-28,77.94,127.26930273609885,-0.3875978077634822
2016-04-29,77.64,128.29930273609887,-0.39485251794626575
2016-05-02,78.67,127.09930273609885,-0.38103515671249955
2016-05-03,77.47,125.89930273609885,-0.38466696545264356
2016-05-04,76.27,125.45930273609885,-0.3920737774190215
2016-05-05,75.83,125.67930273609885,-0.3966389186672392
2016-05-06,76.05,125.25930273609885,-0.39285946561410223
2016-05-09,75.63,126.78930273609885,-0.40349857308216763
2016-05-10,77.16,125.83930273609886,-0.3868370348347018
2016-05-11,76.21,126.05930273609886,-0.3954432687959316
2016-05-12,76.43,125.02930273609886,-0.3887033013267146
2016-05-13,75.4,125.57930273609885,-0.3995825875984449
2016-05-16,75.95,125.53930273609885,-0.3950101813162248
2016-05-17,75.91,128.64930273609886,-0.40994627731705746
2016-05-18,79.02,127.42930273609885,-0.3798914511550977
2016-05-19,77.8,127.29930273609885,-0.38884189993337737
2016-05-20,77.67,126.82930273609885,-0.38760208938771423
2016-05-23,77.2,128.34930273609885,-0.3985164051983031
2016-05-24,78.72,129.31930273609885,-0.39127416917300084
2016-05-25,79.69,128.09930273609885,-0.37790449832368167
2016-05-26,78.47,129.16930273609884,-0.3925027205549043
2016-05-27,79.54,128.87930273609885,-0.382833408380002
2016-05-31,79.25,128.44930273609884,-0.38302506660685887
2016-06-01,78.82,128.35930273609884,-0.38594244188089355
2016-06-02,78.73,125.74930273609885,-0.3739130294406079
2016-06-03,76.12,126.89930273609885,-0.4001543085047522
2016-06-06,77.27,126.44930273609886,-0.3889250606524627
2016-06-07,76.82,126.43930273609885,-0.39243575108653594
2016-06-08,76.81,124.77930273609886,-0.384433168676629
2016-06-09,75.15,123.16930273609886,-0.3898642086087347
2016-06-10,73.54,122.74930273609885,-0.4008927272026538
2016-06-13,73.12,121.60930273609885,-0.3987302093271944
2016-06-14,71.98,121.39930273609885,-0.4070806143222081
2016-06-15,71.77,121.36930273609886,-0.40866431311668516
2016-06-16,71.74,121.81930273609885,-0.4110949710867028
2016-06-17,72.19,122.83930273609886,-0.4123216398005043
2016-06-20,73.21,123.34930273609885,-0.4064822550587902
2016-06-21,73.72,123.65930273609885,-0.40384590266269127
2016-06-22,74.03,126.57930273609885,-0.4151492511035332
2016-06-23,76.95,120.53930273609885,-0.3616190051433309
2016-06-24,70.91,116.55930273609886,-0.3916401493877597
2016-06-27,66.93,118.32930273609885,-0.4343751002296611
2016-06-28,68.7,119.76930273609885,-0.42639726181445325
2016-06-29,70.14,120.96930273609885,-0.42018348115129467
2016-06-30,71.34,124.49434965654775,-0.426961944884959
2016-07-01,71.0,122.23434965654775,-0.41914854376454136
2016-07-05,68.74,122.63434965654776,-0.43947189190863223
2016-07-06,69.14,122.53434965654775,-0.4357500554432866
2016-07-07,69.04,124.48434965654775,-0.4453921300912016
2016-07-08,70.99,125.30434965654776,-0.4334594114683199
2016-07-11,71.81,126.98434965654775,-0.4344972416347117
2016-07-12,73.49,126.59434965654775,-0.4194843592989782
2016-07-13,73.1,128.51434965654775,-0.43119192373957926
2016-07-14,75.02,128.60434965654775,-0.4166604768785094
2016-07-15,75.11,128.89434965654775,-0.41727468892051267
2016-07-18,75.4,128.66434965654776,-0.41397908432856345
2016-07-19,75.17,129.03434965654776,-0.41744194317186956
2016-07-20,75.54,128.92434965654775,-0.41407499668420067
2016-07-21,75.43,129.25434965654776,-0.4164219602633784
2016-07-22,75.76,129.03434965654776,-0.41286951729015353
2016-07-25,75.54,129.38434965654776,-0.4161581350408933
2016-07-26,75.89,128.91434965654776,-0.41131456504116626
2016-07-27,75.42,129.26434965654775,-0.4165444672070132
2016-07-28,75.77,128.78434965654776,-0.4116521129930042
2016-07-29,75.29,128.34434965654776,-0.4133750320798877
2016-08-01,74.85,127.46434965654775,-0.4127769827274602
2016-08-02,73.97,129.64434965654775,-0.42943907547100635
2016-08-03,76.15,126.33434965654776,-0.3972344005646825
2016-08-04,72.84,129.52434965654774,-0.4376346980846023
2016-08-05,76.03,130.79434965654775,-0.4187057759020416
2016-08-08,77.3,130.97434965654776,-0.4098081021001232
2016-08-09,77.48,129.67434965654775,-0.4025032691105712
2016-08-10,76.18,130.00434965654776,-0.4140196062573577
2016-08-11,76.51,129.01434965654775,-0.406965192603155
2016-08-12,75.52,130.20434965654775,-0.41998865476302294
2016-08-15,76.71,130.22434965654776,-0.41093965758082807
2016-08-16,76.73,130.53434965654776,-0.41218537341407646
2016-08-17,77.04,130.01434965654775,-0.40745002222052695
2016-08-18,76.52,129.67434965654775,-0.4099064294313489
2016-08-19,76.18,129.56434965654776,-0.4120296192437214
2016-08-22,76.07,129.95434965654775,-0.4146406010953616
2016-08-23,76.46,130.20434965654775,-0.4127692338874568
2016-08-24,76.71,130.78434965654776,-0.4134619302581096
2016-08-25,77.29,131.06434965654776,-0.41028967676917993
2016-08-26,77.57,132.10434965654775,-0.4128126726964646
2016-08-29,78.61,133.05434965654774,-0.4091887998933109
2016-08-30,79.56,132.87434965654776,-0.4012388380026253
2016-08-31,79.38,132.33434965654774,-0.4001557403197442
2016-09-01,78.84,132.98434965654775,-0.40714828321064656
2016-09-02,79.49,132.08434965654774,-0.3981875959817055
2016-09-06,78.59,132.00434965654776,-0.40464083036295817
2016-09-07,78.51,132.18434965654774,-0.4060567669017463
2016-09-08,78.69,132.67434965654775,-0.40689364444820186
2016-09-09,79.18,133.23434965654775,-0.4057088115481432
2016-09-12,79.74,132.39434965654775,-0.39770843539125056
2016-09-13,78.9,133.05434965654774,-0.4070092394298719
2016-09-14,79.56,133.94434965654776,-0.40602197700759246
2016-09-15,80.45,132.91434965654776,-0.39472299110002984
2016-09-16,79.42,133.33434965654774,-0.4043545402623122
2016-09-19,79.84,133.44434965654776,-0.40169815952876153
2016-09-20,79.95,134.19434965654776,-0.40422230738759724
2016-09-21,80.7,133.63434965654776,-0.39611334804706855
2016-09-22,80.14,133.83434965654774,-0.40120006406681696
2016-09-23,80.34,132.90434965654774,-0.3955051117016475
2016-09-26,79.41,134.15434965654774,-0.40806988216707296
2016-09-27,80.66,135.14434965654775,-0.4031566972279109
2016-09-28,81.65,133.46434965654774,-0.3882261427106556
2016-09-29,79.97,135.14434965654775,-0.40826234908648695
2016-09-30,81.65,136.5157652038316,-0.4019005799213853
2016-10-03,81.43,137.6757652038316,-0.40853787971004674
2016-10-04,82.59,139.87576520383158,-0.4095474660700005
2016-10-05,84.79,140.09576520383158,-0.39477114189258145
2016-10-06,85.01,139.6157652038316,-0.39111460746649973
2016-10-07,84.53,140.02576520383158,-0.39632538428229946
2016-10-10,84.94,139.4557652038316,-0.39091797405543016
2016-10-11,84.37,139.5757652038316,-0.3955254346856778
2016-10-12,84.49,138.7657652038316,-0.3911322444992573
2016-10-13,83.68,139.5157652038316,-0.4002111526411076
2016-10-14,84.43,139.59576520383158,-0.395182225788017
2016-10-17,84.51,139.4557652038316,-0.3940013890678643
2016-10-18,84.37,139.58576520383158,-0.3955687395717047
2016-10-19,84.5,139.0057652038316,-0.39211154389105285
2016-10-20,83.92,138.2357652038316,-0.39292121777415445
2016-10-21,83.15,138.62576520383158,-0.40018365361057884
2016-10-24,83.54,137.9757652038316,-0.39453135210675316
2016-10-25,82.89,138.9857652038316,-0.4036079890740144
2016-10-26,83.9,139.8557652038316,-0.4000962357345751
2016-10-27,84.77,139.58576520383158,-0.3927031178557949
2016-10-28,84.5,139.87576520383158,-0.395892491620233
2016-10-31,84.79,139.2657652038316,-0.3911640820276253
2016-11-01,84.18,138.87576520383158,-0.39384672425425105
2016-11-02,83.79,141.7557652038316,-0.40891292936468737
2016-11-03,86.67,140.87576520383158,-0.3847770773447219
2016-11-04,85.79,143.90576520383158,-0.4038459829702793
2016-11-07,88.82,143.83576520383158,-0.38249016248405265
2016-11-08,88.75,148.59576520383158,-0.4027420641613846
2016-11-09,93.51,152.8257652038316,-0.3881267345510693
2016-11-10,97.74,153.0157652038316,-0.3612422885328124
2016-11-11,97.93,153.7657652038316,-0.3631222146868375
2016-11-14,98.68,153.81576520383157,-0.3584532777298053
2016-11-15,98.73,152.7257652038316,-0.3535471904938077
2016-11-16,97.64,154.24576520383158,-0.36698424186251466
2016-11-17,99.16,154.2357652038316,-0.3570881574130731
2016-11-18,99.15,155.65576520383158,-0.3630174900996256
2016-11-21,100.57,155.37576520383158,-0.3527304604545888
2016-11-22,100.29,155.7257652038316,-0.3559832576919494
2016-11-23,100.64,155.87576520383158,-0.3543576201958162
2016-11-25,100.79,154.4857652038316,-0.3475774297585562
2016-11-28,99.4,154.8557652038316,-0.3581123707653827
2016-11-29,99.77,155.68576520383158,-0.35915785319630134
2016-11-30,100.6,157.55576520383158,-0.3614959130828841
2016-12-01,102.47,156.81576520383157,-0.346558046209143
2016-12-02,101.73,157.7957652038316,-0.3553058925973649
2016-12-05,102.71,158.7257652038316,-0.3529090890309937
2016-12-06,103.64,160.55576520383158,-0.35449219236428464
2016-12-07,105.47,161.65576520383158,-0.347564252552249
2016-12-08,106.57,161.1057652038316,-0.33850908522629686
2016-12-09,106.02,159.6057652038316,-0.3357382807281274
2016-12-12,104.52,159.9157652038316,-0.3464059039658981
2016-12-13,104.83,159.0757652038316,-0.34100584167754167
2016-12-14,103.99,162.1657652038316,-0.3587425812760697
2016-12-15,107.08,160.8557652038316,-0.334310462144074
2016-12-16,105.77,160.99576520383158,-0.34302619782521615
2016-12-19,105.91,162.18576520383158,-0.3469833812671871
2016-12-20,107.1,161.55576520383158,-0.33707101157996977
2016-12-21,106.47,160.7357652038316,-0.33760852872424696
2016-12-22,105.65,161.2857652038316,-0.344951491122106
2016-12-23,106.2,161.6057652038316,-0.3428452266783236
2016-12-27,106.52,160.0457652038316,-0.33444037170032015
2016-12-28,104.96,159.0057652038316,-0.33989814856429656
2016-12-29,103.92,159.1457652038316,-0.3470137275289683
2016-12-30,104.06,136.49233318405732,-0.2376128565428135
2017-01-03,104.86,137.77233318405732,-0.2388892778645768
2017-01-04,106.14,136.1823331840573,-0.22060374853068188
2017-01-05,104.55,136.78233318405734,-0.23564690288390389
2017-01-06,105.15,136.3723331840573,-0.22894917506410584
2017-01-09,104.74,137.20233318405732,-0.23660190341303466
2017-01-10,105.57,138.1223331840573,-0.23567755071643004
2017-01-11,106.49,135.85233318405733,-0.2161341840502382
2017-01-12,104.22,136.86233318405732,-0.23850487146203148
2017-01-13,105.23,135.55233318405732,-0.22369466073951438
2017-01-17,103.92,137.22233318405733,-0.24268887149286889
2017-01-18,105.59,136.39233318405732,-0.22583625094594206
2017-01-19,104.76,137.22233318405733,-0.23656741895297295
2017-01-20,105.59,136.1223331840573,-0.22430068945977533
2017-01-23,104.49,137.32233318405733,-0.23908953789804277
2017-01-24,105.69,138.99233318405732,-0.23959834633438015
2017-01-25,107.36,138.97233318405733,-0.22747213391164278
2017-01-26,107.34,138.22233318405733,-0.22342506071673895
2017-01-27,106.59,137.20233318405732,-0.22311816769902004
2017-01-30,105.57,136.74233318405732,-0.22796402882857703
2017-01-31,105.11,137.19233318405733,-0.2338493153332093
2017-02-01,105.56,136.0623331840573,-0.22417911313335703
2017-02-02,104.43,137.96233318405731,-0.24305426278433107
2017-02-03,106.33,137.74233318405732,-0.22805140916324385
2017-02-06,106.11,138.22233318405733,-0.23232376739941474
2017-02-07,106.59,136.85233318405733,-0.2211312915166488
2017-02-08,105.22,140.02233318405732,-0.2485484450420502
2017-02-09,108.39,140.38233318405733,-0.22789429736939704
2017-02-10,108.75,141.4323331840573,-0.2310810579750895
2017-02-13,109.8,142.08233318405732,-0.22720863643362266
2017-02-14,110.45,143.42233318405732,-0.22989678421799997
2017-02-15,111.79,143.74233318405732,-0.22228895605265708
2017-02-16,112.11,142.74233318405732,-0.21459879841363416
2017-02-17,111.11,142.85233318405733,-0.22220381338230644
2017-02-21,111.22,142.13233318405733,-0.2174898032809096
2017-02-22,110.5,142.49233318405732,-0.22451968094825725
2017-02-23,110.86,141.5923331840573,-0.21704800318607675
2017-02-24,109.96,142.58233318405732,-0.2287964606522862
2017-02-27,110.95,142.17233318405732,-0.2196090651732968
2017-02-28,110.54,145.45233318405732,-0.24002594128124977
2017-03-01,113.82,143.4323331840573,-0.20645507555160347
2017-03-02,111.8,144.19233318405733,-0.2246467094939747
2017-03-03,112.56,143.4023331840573,-0.21507553258893697
2017-03-06,111.77,142.8723331840573,-0.21769318447392672
2017-03-07,111.24,142.72233318405733,-0.22058449075000153
2017-03-08,111.09,142.6223331840573,-0.22108973033952628
2017-03-09,110.99,142.69233318405733,-0.22217264569614148
2017-03-10,111.06,143.24233318405732,-0.22467054584139634
2017-03-13,111.61,142.70233318405732,-0.217882444458385
2017-03-14,111.07,143.02233318405732,-0.22340799840635694
2017-03-15,111.39,143.25233318405733,-0.22242104177890853
2017-03-16,111.62,141.55233318405732,-0.211457716808786
2017-03-17,109.92,140.75233318405733,-0.21905379816147608
2017-03-20,109.12,137.47233318405733,-0.20624028506228442
2017-03-21,105.84,137.05233318405732,-0.22774025409797327
2017-03-22,105.42,137.13233318405733,-0.2312535085470574
2017-03-23,105.5,137.07233318405733,-0.23033337545705002
2017-03-24,105.44,136.13233318405733,-0.22545953974475597
2017-03-27,104.5,137.4323331840573,-0.23962580290296343
2017-03-28,105.8,136.79233318405733,-0.2265648407528542
2017-03-29,105.16,138.9323331840573,-0.24308476227283815
2017-03-30,107.3,138.3123331840573,-0.22421957948455729
2017-03-31,106.68,136.7474470507857,-0.2198757468548509
2017-04-03,106.44,136.4974470507857,-0.2202051957763168
2017-04-04,106.19,135.7874470507857,-0.21796894848252057
2017-04-05,105.48,136.5974470507857,-0.22780401627284075
2017-04-06,106.29,136.1674470507857,-0.21941695829578456
2017-04-07,105.86,136.0374470507857,-0.2218319124992092
2017-04-10,105.73,135.7074470507857,-0.22089758301596563
2017-04-11,105.4,134.1474470507857,-0.21429738457789993
2017-04-12,103.84,133.22744705078568,-0.2205810266677506
2017-04-13,102.92,134.6074470507857,-0.23540634448575815
2017-04-17,104.3,133.8774470507857,-0.22092927302061305
2017-04-18,103.57,134.47744705078568,-0.22983368385267922
2017-04-19,104.17,136.1474470507857,-0.2348736442987247
2017-04-20,105.84,135.9574470507857,-0.22152112814780633
2017-04-21,105.65,138.1774470507857,-0.2354034449545921
2017-04-24,107.87,138.1974470507857,-0.21945012515058093
2017-04-25,107.89,137.5074470507857,-0.2153879494239106
2017-04-26,107.2,137.3874470507857,-0.21972492901499818
2017-04-27,107.08,137.3374470507857,-0.22031461702937338
2017-04-28,107.03,137.7674470507857,-0.22311110286782665
2017-05-01,107.46,137.8674470507857,-0.2205556692406485
2017-05-02,107.56,138.7874470507857,-0.22500195597198935
2017-05-03,108.48,139.4374470507857,-0.2220167372937516
2017-05-04,109.13,139.0374470507857,-0.21510353998273224
2017-05-05,108.73,138.5674470507857,-0.21532796977814062
2017-05-08,108.26,138.1874470507857,-0.2165713868336171
2017-05-09,107.88,138.7674470507857,-0.22258424225014106
2017-05-10,108.46,138.0974470507857,-0.21461256296712317
2017-05-11,107.79,136.5174470507857,-0.21043059089801786
2017-05-12,106.21,137.7474470507857,-0.22895122723514616
2017-05-15,107.44,138.1074470507857,-0.2220549847649308
2017-05-16,107.8,133.72744705078568,-0.19388276395450232
2017-05-17,103.42,133.7574470507857,-0.22680940552989926
2017-05-18,103.45,134.2974470507857,-0.22969496240029408
2017-05-19,103.99,134.5774470507857,-0.22728508915199497
2017-05-22,104.27,135.4574470507857,-0.23023796572138933
2017-05-23,105.15,135.2674470507857,-0.22265110865497595
2017-05-24,104.96,136.3274470507857,-0.2300890079684429
2017-05-25,106.02,135.3774470507857,-0.21685626144044878
2017-05-26,105.07,135.1674470507857,-0.2226678664684506
2017-05-30,104.86,135.1574470507857,-0.22416409685070005
2017-05-31,104.85,137.0074470507857,-0.23471313233700075
2017-06-01,106.7,136.72744705078568,-0.21961535667108867
2017-06-02,106.42,135.8774470507857,-0.21679423399657816
2017-06-05,105.57,133.5074470507857,-0.20925759324989868
2017-06-06,103.2,133.8574470507857,-0.22903056741515637
2017-06-07,103.55,135.7174470507857,-0.23701777295257098
2017-06-08,105.41,138.0574470507857,-0.2364772618080938
2017-06-09,107.75,138.6674470507857,-0.22296110376548917
2017-06-12,108.36,138.3574470507857,-0.21681122115367446
2017-06-13,108.05,138.4074470507857,-0.2193339137282596
2017-06-14,108.1,138.5874470507857,-0.21998707458413247
2017-06-15,108.28,138.0174470507857,-0.21546150639812467
2017-06-16,107.71,138.7874470507857,-0.22392116658370198
2017-06-19,108.48,137.7374470507857,-0.212414616919668
2017-06-20,107.43,135.1974470507857,-0.20538440374806122
2017-06-21,104.89,133.6174470507857,-0.21499772436055364
2017-06-22,103.31,133.6674470507857,-0.22711174426224867
2017-06-23,103.36,133.97744705078568,-0.22852687317724296
2017-06-26,103.67,134.9074470507857,-0.23154724022778672
2017-06-27,104.6,137.5674470507857,-0.23964569931006363
2017-06-28,107.26,138.6874470507857,-0.22660628426794338
2017-06-29,108.38,138.4474470507857,-0.2171758865279494
2017-06-30,108.14,148.0823054097238,-0.26973044010362224
2017-07-03,110.18,148.1223054097238,-0.25615524484830887
2017-07-05,110.22,148.7023054097238,-0.2587875507625278
2017-07-06,110.8,149.2623054097238,-0.25768264334484914
2017-07-07,111.36,149.2423054097238,-0.2538308779519537
2017-07-10,111.34,148.5523054097238,-0.2504996829708439
2017-07-11,110.65,149.1123054097238,-0.25794186002314745
2017-07-12,111.21,149.8323054097238,-0.25777021386749155
2017-07-13,111.93,149.31230540972382,-0.25036319215046643
2017-07-14,111.41,149.1823054097238,-0.25319561395692025
2017-07-17,111.28,148.50230540972382,-0.25065136401098953
2017-07-18,110.6,149.2023054097238,-0.25872459077437304
2017-07-19,111.3,148.9623054097238,-0.2528311125833671
2017-07-20,111.06,149.6423054097238,-0.257830199181205
2017-07-21,111.74,150.03230540972382,-0.2552270679648041
2017-07-24,112.13,151.4223054097238,-0.25948822601402943
2017-07-25,113.52,150.09230540972382,-0.24366542515213085
2017-07-26,112.19,150.6423054097238,-0.25525568866686865
2017-07-27,112.74,151.1023054097238,-0.25388299209401144
2017-07-28,113.2,151.1323054097238,-0.25098740674198206
2017-07-31,113.23,152.3023054097238,-0.2565444121453805
2017-08-01,114.4,153.1323054097238,-0.25293360082375094
2017-08-02,115.23,148.1723054097238,-0.22232430897685118
2017-08-03,110.27,150.3923054097238,-0.26678429657964164
2017-08-04,112.49,149.59230540972382,-0.2480228198108383
2017-08-07,111.69,149.3823054097238,-0.2523210851937373
2017-08-08,111.48,147.84230540972382,-0.24595331700862544
2017-08-09,109.94,143.9623054097238,-0.23632787286154278
2017-08-10,106.06,143.59230540972382,-0.2613810350257264
2017-08-11,105.69,144.6423054097238,-0.26930091648764043
2017-08-14,106.74,144.1523054097238,-0.2595331743282695
2017-08-15,106.25,143.1123054097238,-0.2575760714928653
2017-08-16,105.21,140.56230540972382,-0.251506300403054
2017-08-17,102.66,139.8523054097238,-0.2659398806531069
2017-08-18,101.95,138.9823054097238,-0.26645338268459073
2017-08-21,101.08,139.8023054097238,-0.27697901902432087
2017-08-22,101.9,139.00230540972382,-0.2669186334741779
2017-08-23,101.1,139.59230540972382,-0.27574804568735567
2017-08-24,101.69,140.72230540972382,-0.27737113385172496
2017-08-25,102.82,140.5823054097238,-0.26861350224458524
2017-08-28,102.68,139.22230540972382,-0.26247450293386365
2017-08-29,101.32,140.0423054097238,-0.2765043412876802
2017-08-30,102.14,139.9823054097238,-0.2703363492904376
2017-08-31,102.08,141.0523054097238,-0.27629683397600924
2017-09-01,103.15,138.6423054097238,-0.2559991000209847
2017-09-05,100.74,138.4823054097238,-0.27254243997496064
2017-09-06,100.58,136.5523054097238,-0.2634324283415741
2017-09-07,98.65,136.81230540972382,-0.27893912974739965
2017-09-08,98.91,138.8323054097238,-0.28755775027940755
2017-09-11,100.93,140.0823054097238,-0.279495010416969
2017-09-12,102.18,140.2623054097238,-0.2715077675251423
2017-09-13,102.36,139.8723054097238,-0.2681896555564742
2017-09-14,101.97,140.6823054097238,-0.2751753697593873
2017-09-15,102.78,141.28230540972382,-0.2725203647977412
2017-09-18,103.38,142.2123054097238,-0.273058687135724
2017-09-19,104.31,143.0723054097238,-0.2709280828230042
2017-09-20,105.17,142.6823054097238,-0.26290790089215454
2017-09-21,104.78,142.9023054097238,-0.266771801199575
2017-09-22,105.0,143.2623054097238,-0.26707866594981367
2017-09-25,105.36,143.84230540972382,-0.2675312057889361
2017-09-26,105.94,144.6823054097238,-0.26777500745519645
