date,INTU,dcf,Deviation
2016-07-13,115.92,121.21771535580524,-0.043704134665919714
2016-07-14,116.39,119.80771535580524,-0.028526671639262147
2016-07-15,114.98,120.07771535580524,-0.04245346724577548
2016-07-18,115.25,119.60771535580524,-0.03643339681593316
2016-07-19,114.78,119.61771535580525,-0.04044313454253301
2016-07-20,114.79,118.01771535580524,-0.02734941399326507
2016-07-21,113.19,118.88771535580524,-0.04792518166198423
2016-07-22,114.06,118.77771535580524,-0.03971885922938545
2016-07-25,113.95,118.44771535580524,-0.03797215794576159
2016-07-26,113.62,117.36771535580525,-0.03193139906015796
2016-07-27,112.54,116.86771535580525,-0.03703088866441395
2016-07-28,112.04,115.81771535580525,-0.03261776787946191
2016-07-29,110.99,113.16754716981131,-0.01924179876889831
2016-08-01,110.76,111.62754716981132,-0.0077718017801786665
2016-08-02,109.22,112.23754716981132,-0.026885362749828112
2016-08-03,109.83,112.30754716981131,-0.02206038002116828
2016-08-04,109.9,113.89754716981132,-0.03509774590537329
2016-08-05,111.49,114.42754716981132,-0.025671678214442384
2016-08-08,112.02,114.53754716981132,-0.021980103747802904
2016-08-09,112.13,115.26754716981132,-0.02721969233186783
2016-08-10,112.86,115.55754716981131,-0.023343755867778038
2016-08-11,113.15,114.49754716981133,-0.011769223036828702
2016-08-12,112.09,115.72754716981132,-0.031431990556870626
2016-08-15,113.32,114.87754716981132,-0.013558325435944152
2016-08-16,112.47,115.14754716981132,-0.023253184593351905
2016-08-17,112.74,114.94754716981132,-0.019204821887587764
2016-08-18,112.54,115.20754716981132,-0.02315427448411389
2016-08-19,112.8,114.94754716981132,-0.01868284467730974
2016-08-22,112.54,116.24754716981133,-0.03189355182174669
2016-08-23,113.84,112.25754716981132,0.014096627532712125
2016-08-24,109.85,112.40754716981132,-0.022752450651269074
2016-08-25,110.0,112.72754716981132,-0.02419592405131088
2016-08-26,110.32,113.16754716981131,-0.025162223985808363
2016-08-29,110.76,113.55754716981131,-0.02463550190660535
2016-08-30,111.15,113.85754716981133,-0.023780129092129343
2016-08-31,111.45,114.74754716981133,-0.028737408782528395
2016-09-01,112.34,114.47754716981132,-0.018672195750670362
2016-09-02,112.07,113.77754716981131,-0.015007769215334088
2016-09-06,111.37,114.37754716981132,-0.026294908784380122
2016-09-07,111.97,113.36754716981132,-0.01232757702447207
2016-09-08,110.96,111.65754716981132,-0.0062472012639726016
2016-09-09,109.25,111.94754716981132,-0.02409652768648385
2016-09-12,109.54,109.10754716981133,0.003963546440244103
2016-09-13,106.7,110.51754716981132,-0.03454245291877156
2016-09-14,108.11,112.16754716981131,-0.03617398500894886
2016-09-15,109.76,111.40754716981132,-0.014788470006435683
2016-09-16,109.0,111.38754716981133,-0.02143459686899729
2016-09-19,108.98,111.37754716981132,-0.021526306070970502
2016-09-20,108.97,113.18754716981132,-0.0372615828796421
2016-09-21,110.78,113.16754716981131,-0.021097454433899876
2016-09-22,110.76,112.30754716981131,-0.013779547401844616
2016-09-23,109.9,111.38754716981133,-0.013354699044979768
2016-09-26,108.98,112.51754716981132,-0.03143995988885584
2016-09-27,110.11,112.58754716981132,-0.02200551688078367
2016-09-28,110.18,111.71754716981133,-0.013762808160066697
2016-09-29,109.31,112.41754716981131,-0.027642901380130924
2016-09-30,110.01,111.56754716981132,-0.013960575537621644
2016-10-03,109.16,111.77754716981131,-0.023417468320670598
2016-10-04,109.37,111.01754716981132,-0.014840421283053962
2016-10-05,108.61,111.24754716981133,-0.023708811896637205
2016-10-06,108.84,109.85754716981133,-0.009262423893721783
2016-10-07,107.45,110.55754716981131,-0.028107960508912733
2016-10-10,108.15,109.39754716981132,-0.011403794710998616
2016-10-11,106.99,109.93754716981132,-0.026811105447518302
2016-10-12,107.53,109.20754716981132,-0.015361091914305458
2016-10-13,106.8,109.39754716981132,-0.02374410795316373
2016-10-14,106.99,109.28754716981132,-0.021022954849937214
2016-10-17,106.88,109.55754716981131,-0.02443964143940891
2016-10-18,107.15,110.59754716981132,-0.03117200388285246
2016-10-19,108.19,110.30754716981131,-0.019196756923182123
2016-10-20,107.9,110.85754716981133,-0.026678807580695962
2016-10-21,108.45,112.03754716981132,-0.03202093637746106
2016-10-24,109.63,110.72754716981132,-0.00991214199053947
2016-10-25,108.32,110.22754716981132,-0.017305539484359977
2016-10-26,107.82,109.71754716981133,-0.01729483768785378
2016-10-27,107.31,110.57754716981133,-0.029549825018214793
2016-10-28,108.17,111.14754716981132,-0.026789139712298127
2016-10-31,108.74,108.7853488372093,-0.0004168653012012191
2016-11-01,107.39,107.5953488372093,-0.0019085289413391937
2016-11-02,106.2,106.9953488372093,-0.007433489827856077
2016-11-03,105.6,106.6753488372093,-0.010080574836931921
2016-11-04,105.28,109.2953488372093,-0.03673851522437599
2016-11-07,107.9,109.7453488372093,-0.016814825017747226
2016-11-08,108.35,110.7553488372093,-0.021717676504678263
2016-11-09,109.36,110.6253488372093,-0.011438145511037723
2016-11-10,109.23,112.77534883720931,-0.031437267751900255
2016-11-11,111.38,111.4053488372093,-0.00022753698519761834
2016-11-14,110.01,112.2953488372093,-0.020351233251185596
2016-11-15,110.9,112.2553488372093,-0.012073801838830778
2016-11-16,110.86,115.19534883720931,-0.03763475592522314
2016-11-17,113.8,117.3753488372093,-0.030460815432106103
2016-11-18,115.98,117.0653488372093,-0.0092713074192311
2016-11-21,115.67,117.8253488372093,-0.018292743102226616
2016-11-22,116.43,117.2153488372093,-0.006700051187835565
2016-11-23,115.82,117.4653488372093,-0.014007099570185089
2016-11-25,116.07,117.1053488372093,-0.008841174613198666
2016-11-28,115.71,117.55534883720931,-0.015697702022600013
2016-11-29,116.16,115.0753488372093,0.009425573537257703
2016-11-30,113.68,114.7653488372093,-0.00945711269303795
2016-12-01,113.37,114.6553488372093,-0.011210544036931669
2016-12-02,113.26,116.2853488372093,-0.026016595103864337
2016-12-05,114.89,115.9253488372093,-0.008931168614926599
2016-12-06,114.53,118.0053488372093,-0.02945077381198713
2016-12-07,116.61,119.0653488372093,-0.02062185901429936
2016-12-08,117.67,118.3753488372093,-0.005958578742431442
2016-12-09,116.98,117.4253488372093,-0.0037926124266975947
2016-12-12,116.03,119.1853488372093,-0.02647430131298334
2016-12-13,117.79,119.0653488372093,-0.010711334990946897
2016-12-14,117.67,119.1753488372093,-0.012631377645603292
2016-12-15,117.78,118.7053488372093,-0.007795342385778281
2016-12-16,117.31,119.5453488372093,-0.01869875205478122
2016-12-19,118.15,119.7853488372093,-0.013652327710225731
2016-12-20,118.39,119.0853488372093,-0.005839079651686174
2016-12-21,117.69,118.30534883720931,-0.005201361081788813
2016-12-22,116.91,118.3153488372093,-0.01187799259369915
2016-12-23,116.92,118.2953488372093,-0.01162639825427092
2016-12-27,116.9,116.8553488372093,0.0003821062812701115
2016-12-28,115.46,116.3153488372093,-0.007353705643839192
2016-12-29,114.92,116.0053488372093,-0.00935602408068592
2016-12-30,114.61,116.1453488372093,-0.013219202082394688
2017-01-03,114.75,116.3753488372093,-0.013966435791164855
2017-01-04,114.98,117.0853488372093,-0.017981317544148778
2017-01-05,115.69,118.2553488372093,-0.02169330066194952
2017-01-06,116.86,117.9053488372093,-0.008866000122289663
2017-01-09,116.51,117.5053488372093,-0.008470668331773012
2017-01-10,116.11,117.77534883720931,-0.014140045889494024
2017-01-11,116.38,118.4353488372093,-0.017354184011687313
2017-01-12,117.04,118.4953488372093,-0.012281906855337255
2017-01-13,117.1,117.4853488372093,-0.003279973554347282
2017-01-17,116.09,117.1853488372093,-0.009347148325947519
2017-01-18,115.79,117.3453488372093,-0.013254456632678324
2017-01-19,115.95,118.4953488372093,-0.021480580142484218
2017-01-20,117.1,118.4953488372093,-0.011775557867054087
2017-01-23,117.1,120.1453488372093,-0.025347205419791963
2017-01-24,118.75,121.4053488372093,-0.02187176152156045
2017-01-25,120.01,119.8553488372093,0.001290315069715886
2017-01-26,118.46,119.9853488372093,-0.012712792453342225
2017-01-27,118.59,119.9253488372093,-0.011134833879215544
2017-01-30,118.53,119.9753488372093,-0.012047048424676299
2017-01-31,118.58,119.23529182879378,-0.005495787520147122
2017-02-01,117.71,119.35529182879378,-0.013784825151731295
2017-02-02,117.83,119.89529182879377,-0.01722579591985096
2017-02-03,118.37,119.41529182879377,-0.008753416859646479
2017-02-06,117.89,119.00529182879377,-0.009371783486723295
2017-02-07,117.48,118.07529182879378,-0.0050416291128624335
2017-02-08,116.55,117.61529182879377,-0.009057426226042664
2017-02-09,116.09,119.05529182879377,-0.024906846081717893
2017-02-10,117.53,119.92529182879377,-0.019973199916939244
2017-02-13,118.4,120.36529182879377,-0.01632772869100152
2017-02-14,118.84,120.47529182879377,-0.01357366978714325
2017-02-15,118.95,120.76529182879378,-0.015031569098241215
2017-02-16,119.24,121.38529182879377,-0.01767340833862785
2017-02-17,119.86,121.39529182879377,-0.012647045908164456
2017-02-21,119.87,120.95529182879378,-0.00897266925972906
2017-02-22,119.43,122.22529182879377,-0.022869995129234377
2017-02-23,120.7,129.53529182879376,-0.06820760353457433
2017-02-24,128.01,127.37529182879378,0.004982977170009839
2017-02-27,125.85,126.96529182879378,-0.008784226088321079
2017-02-28,125.44,126.05529182879377,-0.004881126526837587
2017-03-01,124.53,126.69529182879377,-0.017090546914085625
2017-03-02,125.17,127.97529182879377,-0.021920573797531984
2017-03-03,126.45,127.62529182879378,-0.009208925691393532
2017-03-06,126.1,126.92529182879377,-0.006502185788999415
2017-03-07,125.4,127.12529182879378,-0.01357158598398589
2017-03-08,125.6,126.28529182879377,-0.005426537159393341
2017-03-09,124.76,126.46529182879378,-0.013484267534070615
2017-03-10,124.94,126.47529182879377,-0.012139065319351494
2017-03-13,124.95,125.83529182879377,-0.007035322252824439
2017-03-14,124.31,126.19529182879377,-0.014939478339267231
2017-03-15,124.67,125.87529182879378,-0.009575285278648038
2017-03-16,124.35,125.44529182879377,-0.00873123106356688
2017-03-17,123.92,124.92529182879377,-0.008047144129721073
2017-03-20,123.4,122.57529182879378,0.006728176281710407
2017-03-21,121.05,122.64529182879377,-0.01300736298153804
2017-03-22,121.12,121.51529182879378,-0.0032530212687199578
2017-03-23,119.99,121.24529182879377,-0.01035332432179159
2017-03-24,119.72,119.97529182879377,-0.0021278700380914506
2017-03-27,118.45,119.52529182879377,-0.008996353929292211
2017-03-28,118.0,119.40529182879378,-0.011769091698286882
2017-03-29,117.88,117.14529182879377,0.006271768670652156
2017-03-30,115.62,117.51529182879378,-0.016128044268102548
2017-03-31,115.99,117.69529182879377,-0.014489040320103785
2017-04-03,116.17,117.55529182879377,-0.011784172428505268
2017-04-04,116.03,118.07529182879378,-0.01732192905997132
2017-04-05,116.55,119.33529182879377,-0.023340051263206707
2017-04-06,117.81,119.98529182879378,-0.018129654023742225
2017-04-07,118.46,120.14529182879377,-0.014027115029986437
2017-04-10,118.62,120.20529182879378,-0.013188203320130598
2017-04-11,118.68,119.35529182879378,-0.005657828978060109
2017-04-12,117.83,119.41529182879377,-0.01327545077783343
2017-04-13,117.89,120.16529182879377,-0.018934684002061997
2017-04-17,118.64,120.87529182879378,-0.018492545457179266
2017-04-18,119.35,120.49529182879377,-0.009504867878332268
2017-04-19,118.97,119.79529182879378,-0.006889184175729146
2017-04-20,118.27,119.88529182879377,-0.01347364471615542
2017-04-21,118.36,120.28529182879377,-0.016006045290509086
2017-04-24,118.76,120.60529182879378,-0.015300255907620297
2017-04-25,119.08,117.33529182879377,0.014869423717392527
2017-04-26,115.81,127.13529182879377,-0.08908062950801199
2017-04-27,125.61,126.73529182879378,-0.008879072376413721
2017-04-28,125.21,130.69241379310344,-0.041948982607227236
2017-05-01,125.52,131.08241379310346,-0.0424344779146576
2017-05-02,125.91,130.77241379310345,-0.0371822592553529
2017-05-03,125.6,131.12241379310345,-0.04211647447107869
2017-05-04,125.95,131.31241379310345,-0.04083706664285747
2017-05-05,126.14,131.34241379310345,-0.03960954913847192
2017-05-08,126.17,131.90241379310345,-0.04345950637488005
2017-05-09,126.73,132.26241379310346,-0.04182907021308224
2017-05-10,127.09,132.05241379310345,-0.03757912218763715
2017-05-11,126.88,131.68241379310345,-0.03646966709350352
2017-05-12,126.51,132.80241379310345,-0.04738177276586686
2017-05-15,127.63,132.67241379310346,-0.03800649772579612
2017-05-16,127.5,130.52241379310345,-0.02315628178539819
2017-05-17,125.35,130.32241379310344,-0.03815470914310659
2017-05-18,125.15,130.55241379310345,-0.04138118657587653
2017-05-19,125.38,132.33241379310346,-0.05253749700336674
2017-05-22,127.16,134.32241379310344,-0.05332255124699958
2017-05-23,129.15,143.00241379310344,-0.09686839141851955
2017-05-24,137.83,143.53241379310344,-0.03972910120025741
2017-05-25,138.36,143.73241379310346,-0.03737788611020476
2017-05-26,138.56,145.22241379310344,-0.045877310664972804
2017-05-30,140.05,145.81241379310345,-0.0395193635658474
2017-05-31,140.64,146.50241379310344,-0.04001581708669044
2017-06-01,141.33,147.98241379310346,-0.04495408354674013
2017-06-02,142.81,147.82241379310344,-0.03390834762121364
2017-06-05,142.65,146.80241379310345,-0.028285732405978536
2017-06-06,141.63,147.14241379310346,-0.03746311923939516
2017-06-07,141.97,147.88241379310344,-0.03998050641352979
2017-06-08,142.71,145.38241379310344,-0.018381960536895448
2017-06-09,140.21,144.91241379310344,-0.032450041166364296
2017-06-12,139.74,145.05241379310345,-0.03662409782908438
2017-06-13,139.88,145.36241379310346,-0.0377154840102385
2017-06-14,140.19,145.17241379310346,-0.03432066508313547
2017-06-15,140.0,144.66241379310344,-0.03222961425053805
2017-06-16,139.49,145.92241379310346,-0.044081053937496284
2017-06-19,140.75,145.34241379310345,-0.03159720327502469
2017-06-20,140.17,145.42241379310346,-0.03611832355207789
2017-06-21,140.25,145.16241379310344,-0.03384081088721069
2017-06-22,139.99,145.57241379310344,-0.03834801970816737
2017-06-23,140.4,143.57241379310344,-0.022096262849457093
2017-06-26,138.4,140.46241379310345,-0.014683029697477035
2017-06-27,135.29,140.54241379310344,-0.0373724461630186
2017-06-28,135.37,138.27241379310345,-0.02099054839272796
2017-06-29,133.1,137.98241379310346,-0.03538431934104558
2017-06-30,132.81,136.85241379310344,-0.029538490999616918
2017-07-03,131.68,137.15241379310345,-0.03990023683694455
2017-07-05,131.98,136.27241379310345,-0.031498772742225345
2017-07-06,131.1,137.07241379310344,-0.04357123091242987
2017-07-07,131.9,137.04241379310344,-0.03752424998049919
2017-07-10,131.87,137.53241379310344,-0.04117148559336481
2017-07-11,132.36,138.65241379310345,-0.04538264874705278
2017-07-12,133.48,137.57241379310344,-0.029747343092039302
2017-07-13,132.4,138.05241379310345,-0.04094396930700983
2017-07-14,132.88,138.24241379310345,-0.038789931729121596
2017-07-17,133.07,138.82241379310344,-0.041437212017337965
2017-07-18,133.65,140.36241379310346,-0.04782201738848446
2017-07-19,135.19,140.52241379310345,-0.03794706943302706
2017-07-20,135.35,140.01241379310346,-0.03330000295540314
2017-07-21,134.84,141.42241379310346,-0.046544346235903755
2017-07-24,136.25,142.01241379310346,-0.040576831554308135
2017-07-25,136.84,142.31241379310345,-0.03845352381598521
2017-07-26,137.14,142.04241379310344,-0.034513731935337466
2017-07-27,136.87,140.81241379310345,-0.027997629519340927
2017-07-28,135.64,142.38241379310344,-0.04735425965527518
2017-07-31,137.21,139.45681992337165,-0.016111222990788265
2017-08-01,137.43,138.55681992337165,-0.00813254752811754
2017-08-02,136.53,139.16681992337163,-0.0189471881647042
2017-08-03,137.14,138.92681992337165,-0.01286159090344996
2017-08-04,136.9,138.67681992337165,-0.01281266706543649
2017-08-07,136.65,138.20681992337165,-0.011264421858739104
2017-08-08,136.18,138.84681992337164,-0.019206921158463897
2017-08-09,136.82,137.18681992337164,-0.0026738714664903407
2017-08-10,135.16,138.62681992337164,-0.02500829150728545
2017-08-11,136.6,140.91681992337163,-0.030633815932825215
2017-08-14,138.89,139.49681992337165,-0.0043500627735098
2017-08-15,137.47,139.94681992337163,-0.017698293714196733
2017-08-16,137.92,136.48681992337166,0.010500501641352411
2017-08-17,134.46,136.13681992337166,-0.012317166834920124
2017-08-18,134.11,137.93681992337164,-0.02774328076794541
2017-08-21,135.91,140.17681992337165,-0.03043884092750948
2017-08-22,138.15,137.54681992337166,0.004385270971472677
2017-08-23,135.52,137.35681992337166,-0.013372615385216169
2017-08-24,135.33,139.37681992337164,-0.02903510013786037
2017-08-25,137.35,139.92681992337165,-0.018415482641446435
2017-08-28,137.9,140.03681992337164,-0.015258986347597037
2017-08-29,138.01,141.99681992337165,-0.028076825421323726
2017-08-30,139.97,143.47681992337164,-0.024441717660347972
2017-08-31,141.45,143.92681992337165,-0.01720888382506025
2017-09-01,141.9,143.56681992337164,-0.011610063692023664
2017-09-05,141.54,143.16681992337163,-0.011363107207678302
2017-09-06,141.14,143.02681992337165,-0.013192070720600135
2017-09-07,141.0,143.58681992337165,-0.018015719860305923
2017-09-08,141.56,144.66681992337163,-0.021475691005147457
2017-09-11,142.64,144.40681992337164,-0.012235017184847652
2017-09-12,142.38,144.08681992337165,-0.01184577412617871
2017-09-13,142.06,144.10681992337166,-0.014203491024644355
2017-09-14,142.08,144.15681992337164,-0.014406671321381737
2017-09-15,142.13,145.82681992337166,-0.02535075458214231
2017-09-18,143.8,147.36681992337165,-0.024203683876915627
2017-09-19,145.34,146.99681992337165,-0.011271127662729974
2017-09-20,144.97,146.51681992337166,-0.010557285669868133
2017-09-21,144.49,148.34681992337164,-0.02599866937062667
2017-09-22,146.32,146.76681992337166,-0.0030444205550338443
2017-09-25,144.74,146.79681992337166,-0.014011338423034703
2017-09-26,144.77,146.38681992337166,-0.011044846279316678
2017-09-27,144.36,144.33681992337165,0.00016059711334004412
2017-09-28,142.31,144.16681992337163,-0.012879662077297516
2017-09-29,142.14,143.76681992337166,-0.011315684135176474
2017-10-02,141.74,143.87681992337164,-0.014851731672340884
2017-10-03,141.85,144.69681992337163,-0.019674377950249733
2017-10-04,142.67,144.88681992337166,-0.01530035599196744
2017-10-05,142.86,146.20681992337165,-0.02289099732232558
2017-10-06,144.18,145.98681992337166,-0.012376596218206859
2017-10-09,143.96,146.20681992337165,-0.0153674084734845
2017-10-10,144.18,145.68681992337164,-0.010342870577888852
2017-10-11,143.66,147.88681992337166,-0.028581451177067785
2017-10-12,145.86,147.67681992337165,-0.01230267501910165
2017-10-13,145.65,146.76681992337166,-0.007609485059053234
2017-10-16,144.74,147.52681992337165,-0.018890259580048974
2017-10-17,145.5,147.79681992337166,-0.01554038797697066
2017-10-18,145.77,148.64681992337165,-0.01935339030363825
2017-10-19,146.62,149.99681992337165,-0.022512610101312447
2017-10-20,147.97,149.34681992337164,-0.009218943691456372
2017-10-23,147.32,150.64681992337165,-0.022083572192654888
2017-10-24,148.62,151.48681992337166,-0.018924550167610632
2017-10-25,149.46,153.35681992337166,-0.025410150818977573
2017-10-26,151.33,155.48681992337166,-0.02673422689730387
2017-10-27,153.46,153.47681992337164,-0.00010959259763154705
2017-10-30,151.45,153.04681992337166,-0.010433538731292602
2017-10-31,151.02,153.42640625,-0.015684433395897313
2017-11-01,151.36,154.21640625,-0.018522064671702143
2017-11-02,152.15,155.70640625,-0.0228404619671837
2017-11-03,153.64,154.74640625,-0.0071498025499381335
2017-11-06,152.68,154.57640625,-0.012268406906374096
2017-11-07,152.51,155.02640625,-0.016232113682245752
2017-11-08,152.96,154.47640625,-0.009816426254413813
2017-11-09,152.41,155.36640625,-0.0190286067712917
2017-11-10,153.3,156.95640625,-0.023295680229681426
2017-11-13,154.89,157.27640625,-0.01517332641875535
2017-11-14,155.21,155.92640625,-0.004594515241064245
2017-11-15,153.86,157.71640625,-0.024451522461696906
2017-11-16,155.65,158.61640625,-0.01870176181727734
2017-11-17,156.55,159.84640625,-0.020622335699211236
2017-11-20,157.78,153.85640625,0.025501659928443887
2017-11-21,151.79,153.69640625,-0.01240371389620576
2017-11-22,151.63,155.97640625,-0.02786579300354919
2017-11-24,153.91,156.83640625,-0.018658972874801005
2017-11-27,154.77,157.85640625,-0.019551986031608903
2017-11-28,155.79,156.28640625,-0.0031762599314359985
2017-11-29,154.22,159.28640625,-0.03180689657878444
2017-11-30,157.22,158.50640625,-0.008115799736012286
2017-12-01,156.44,156.60640625,-0.0010625762635427805
2017-12-04,154.54,156.53640625,-0.012753622609756321
2017-12-05,154.47,158.25640625,-0.023925769197731928
2017-12-06,156.19,157.62640625,-0.009112725996695104
2017-12-07,155.56,157.29640625,-0.01103907133924098
2017-12-08,155.23,157.74640625,-0.015952225536041476
2017-12-11,155.68,157.91640625,-0.014161962668144179
2017-12-12,155.85,158.54640625,-0.01700704742400927
2017-12-13,156.48,158.25640625,-0.011224861552800558
2017-12-14,156.19,161.71640625,-0.03417344212718065
2017-12-15,159.65,163.19640625,-0.021730908979498365
2017-12-18,161.13,161.94640625,-0.00504121251532863
2017-12-19,159.88,161.41640625,-0.009518278133515357
2017-12-20,159.35,160.68640625,-0.008316859410750665
2017-12-21,158.62,160.56640625,-0.012122126262011923
2017-12-22,158.5,160.99640625,-0.015505974997500949
2017-12-26,158.93,160.79640625,-0.011607263455242656
2017-12-27,158.73,160.64640625,-0.011929344046561985
2017-12-28,158.58,159.84640625,-0.007922644491733744
2017-12-29,157.78,160.78640625,-0.01869813698880407
2018-01-02,158.72,161.22640625,-0.015545879290477571
2018-01-03,159.16,164.07640625,-0.029964126850200334
2018-01-04,162.01,166.17640625,-0.02507218891069274
2018-01-05,164.11,166.27640625,-0.013028945590409013
2018-01-08,164.21,166.91640625,-0.016214141622162948
2018-01-09,164.85,165.57640625,-0.004387136225817212
2018-01-10,163.51,165.06640625,-0.009428970348108079
2018-01-11,163.0,166.57640625,-0.02147006488201264
2018-01-12,164.51,164.35640625,0.0009345163568883486
2018-01-16,162.29,166.35640625,-0.024443941424708404
2018-01-17,164.29,166.46640625,-0.01307414690464015
2018-01-18,164.4,169.80640625,-0.03183864713584683
2018-01-19,167.74,170.73640625,-0.017549896450394398
2018-01-22,168.67,170.52640625,-0.010886327172569654
2018-01-23,168.46,169.61640625,-0.006817773560745977
2018-01-24,167.55,169.88640625,-0.013752755747636458
2018-01-25,167.82,172.50640625,-0.027166563560592438
2018-01-26,170.44,171.27640625,-0.004883371086027877
2018-01-29,169.21,170.56640625,-0.00795236459406845
2018-01-30,168.5,169.96640625,-0.008627624024968195
2018-01-31,167.9,167.5171875,0.002285213271026265
2018-02-01,165.65,165.2871875,0.0021950430973363133
2018-02-02,163.42,159.5171875,0.024466407420830283
2018-02-05,157.65,162.7371875,-0.03126014144738731
2018-02-06,160.87,163.1571875,-0.014018306732579533
2018-02-07,161.29,154.6171875,0.04315699055126054
2018-02-08,152.75,158.9271875,-0.03886803508682235
2018-02-09,157.06,161.2471875,-0.0259675071852028
2018-02-12,159.38,161.2271875,-0.011457047217920513
2018-02-13,159.36,165.7671875,-0.03865172352037394
2018-02-14,163.9,171.1771875,-0.04251260116071243
2018-02-15,169.31,173.5571875,-0.024471400817093758
2018-02-16,171.69,175.4371875,-0.02135914029059538
2018-02-20,173.57,175.1871875,-0.009231197344269249
2018-02-21,173.32,173.9671875,-0.0037201699314705072
2018-02-22,172.1,173.6471875,-0.008909948512699106
2018-02-23,171.78,174.5371875,-0.01579713492289425
2018-02-26,172.67,172.2171875,0.00262931073589856
2018-02-27,170.35,168.7271875,0.00961796687329941
2018-02-28,166.86,166.2071875,0.003927703186722864
2018-03-01,164.34,170.7071875,-0.0372988835048319
2018-03-02,168.84,172.0471875,-0.01864132478190028
2018-03-05,170.18,171.3271875,-0.006695887072797446
2018-03-06,169.46,172.5271875,-0.017777995134824698
2018-03-07,170.66,173.3371875,-0.015444969072202164
2018-03-08,171.47,179.0371875,-0.042266009680251404
2018-03-09,177.17,179.1971875,-0.011312607794137564
2018-03-12,177.33,179.5471875,-0.012348773215954734
2018-03-13,177.68,179.1571875,-0.008245203670659285
2018-03-14,177.29,179.7971875,-0.013944531251357972
2018-03-15,177.93,180.4571875,-0.014004360452531173
2018-03-16,178.59,177.6071875,0.005533630219779262
2018-03-19,175.74,180.0171875,-0.023759884038850432
2018-03-20,178.15,178.5271875,-0.002112773439619575
2018-03-21,176.66,176.6971875,-0.00021045892425430868
2018-03-22,174.83,171.7371875,0.01800898538646445
2018-03-23,169.87,176.3971875,-0.037002786679917965
2018-03-26,174.53,175.1171875,-0.003353111755520888
2018-03-27,173.25,172.7971875,0.0026204853594622435
2018-03-28,170.93,175.2171875,-0.024467847938718812
2018-03-29,173.35,171.7471875,0.009332394453329895
2018-04-02,169.88,172.3371875,-0.014258022517629865
2018-04-03,170.47,174.9171875,-0.025424531251395766
2018-04-04,173.05,173.6971875,-0.003725952672664845
2018-04-05,171.83,169.5471875,0.013464172031753652
2018-04-06,167.68,171.2571875,-0.020887809453252748
2018-04-09,169.39,173.1771875,-0.021868859026250353
2018-04-10,171.31,173.4571875,-0.012378775021934407
2018-04-11,171.59,175.4971875,-0.02226353342557119
2018-04-12,173.63,173.8571875,-0.0013067478156462142
2018-04-13,171.99,177.1671875,-0.029222044855230278
2018-04-16,175.3,182.8671875,-0.041380783526295484
2018-04-17,181.0,183.0571875,-0.011237949889293497
2018-04-18,181.19,181.2771875,-0.0004809623384078865
2018-04-19,179.41,179.9971875,-0.003262203749711312
2018-04-20,178.13,182.1671875,-0.022161990616449634
2018-04-23,180.3,180.4371875,-0.0007603061314618298
2018-04-24,178.57,178.2371875,0.001867245015858332
2018-04-25,176.37,187.0471875,-0.05708285509505462
2018-04-26,185.18,188.4571875,-0.017389559631414975
2018-04-27,186.59,186.6571875,-0.0003599513144919575
2018-04-30,184.79,193.4476923076923,-0.044754694172942866
2018-05-01,187.24,192.1376923076923,-0.025490533631730372
2018-05-02,185.93,192.5876923076923,-0.03456966656548055
2018-05-03,186.38,195.65769230769232,-0.04741797880914478
2018-05-04,189.45,195.7676923076923,-0.03227137344890729
2018-05-07,189.56,196.3776923076923,-0.0347172442428445
2018-05-08,190.17,198.8776923076923,-0.04378415802522628
2018-05-09,192.67,200.5076923076923,-0.03908923501879846
2018-05-10,194.3,200.40769230769232,-0.03047633669826888
2018-05-11,194.2,198.7976923076923,-0.02312749335427977
2018-05-14,192.59,195.9776923076923,-0.01728611184161466
2018-05-15,189.77,196.6176923076923,-0.034827447252183896
2018-05-16,190.41,195.9876923076923,-0.02845940090429533
2018-05-17,189.78,196.74769230769232,-0.03541435340850452
2018-05-18,190.54,197.8976923076923,-0.03717927289547429
2018-05-21,191.69,196.74769230769232,-0.025706488591401788
2018-05-22,190.54,202.43769230769232,-0.058772119816543844
2018-05-23,196.23,203.99769230769232,-0.038077353816219794
2018-05-24,197.79,203.2976923076923,-0.02709176009414005
2018-05-25,197.09,202.90769230769232,-0.028671620289635324
2018-05-29,196.7,207.30769230769232,-0.05116883116883131
2018-05-30,201.1,207.80769230769232,-0.032278363871923066
2018-05-31,201.6,210.2876923076923,-0.04131336557243925
2018-06-01,204.08,213.2076923076923,-0.04281127106108151
2018-06-04,207.0,214.43769230769232,-0.034684631361449836
2018-06-05,208.23,215.7076923076923,-0.03466585835532421
2018-06-06,209.5,212.46769230769232,-0.013967734460985981
2018-06-07,206.26,212.46769230769232,-0.0292171117418758
2018-06-08,206.26,212.5676923076923,-0.029673805267462328
2018-06-11,206.36,213.6976923076923,-0.03433678776992655
2018-06-12,207.49,213.99769230769232,-0.030410105069429205
2018-06-13,207.79,215.2876923076923,-0.03482638615948608
2018-06-14,209.08,215.1676923076923,-0.028292780586161692
2018-06-15,208.96,215.3676923076923,-0.029752337683675023
2018-06-18,209.16,216.8176923076923,-0.03531857675537409
2018-06-19,210.61,219.7276923076923,-0.041495417404759705
2018-06-20,213.52,216.0076923076923,-0.011516683878779244
2018-06-21,209.8,212.18769230769232,-0.011252737054277095
