date,AZO,dcf,Deviation
2016-05-31,762.2,767.6840005849283,-0.007143565035548249
2016-06-01,760.75,775.5240005849283,-0.01905034605477751
2016-06-02,768.59,768.2440005849284,0.000450376982844336
2016-06-03,761.31,763.0540005849283,-0.0022855532945131873
2016-06-06,756.12,767.7740005849283,-0.015178946638007673
2016-06-07,760.84,767.5140005849283,-0.008695607610860523
2016-06-08,760.58,767.0040005849283,-0.008375445995104647
2016-06-09,760.07,761.0840005849284,-0.0013323109987189996
2016-06-10,754.15,758.0740005849284,-0.0051762764346233725
2016-06-13,751.14,755.3140005849283,-0.005526179286622357
2016-06-14,748.38,754.6240005849284,-0.008274320164861515
2016-06-15,747.69,758.2440005849284,-0.013919003087115356
2016-06-16,751.31,752.7640005849283,-0.0019315490429916427
2016-06-17,745.83,758.9940005849284,-0.017344011381886126
2016-06-20,752.06,755.6740005849283,-0.0047824863395207196
2016-06-21,748.74,763.2340005849284,-0.018990244897135633
2016-06-22,756.3,769.7040005849284,-0.017414487354544317
2016-06-23,762.77,776.8540005849284,-0.018129533444281587
2016-06-24,769.92,774.5840005849284,-0.006021297343356435
2016-06-27,767.65,797.3940005849283,-0.03730151037393015
2016-06-28,790.46,799.7540005849283,-0.011621074202980974
2016-06-29,792.82,800.7740005849283,-0.009932890652191828
2016-06-30,793.84,805.6540005849283,-0.014663863862589888
2016-07-01,798.72,810.2940005849283,-0.014283705144766401
2016-07-05,803.36,812.4940005849284,-0.011241929882993107
2016-07-06,805.56,806.5940005849284,-0.0012819343860462906
2016-07-07,799.66,821.9540005849284,-0.027123173035307757
2016-07-08,815.02,816.6540005849283,-0.0020008480748983093
2016-07-11,809.72,808.0140005849283,0.0021113488303874384
2016-07-12,801.08,808.2440005849284,-0.008863660701154297
2016-07-13,801.31,812.1140005849284,-0.013303551689968107
2016-07-14,805.18,806.0740005849284,-0.001109080040144872
2016-07-15,799.14,803.3140005849283,-0.005195976395144353
2016-07-18,796.38,802.5940005849284,-0.00774239600644866
2016-07-19,795.66,806.9740005849284,-0.014020278939256503
2016-07-20,800.04,799.5640005849283,0.0005953237198315087
2016-07-21,792.63,801.4640005849284,-0.011022329859458613
2016-07-22,794.53,805.3940005849283,-0.013489050796303692
2016-07-25,798.46,807.3740005849284,-0.011040732768791472
2016-07-26,800.44,797.2540005849283,0.003996216278292941
2016-07-27,790.32,822.9140005849283,-0.03960802776688743
2016-07-28,815.98,820.9040005849283,-0.005998266035272981
2016-07-29,813.97,818.7140005849284,-0.005794453962603585
2016-08-01,811.78,809.4640005849284,0.0028611518404746406
2016-08-02,802.53,811.8440005849284,-0.011472648166664712
2016-08-03,804.91,815.1740005849283,-0.012591177561555478
2016-08-04,808.24,813.2240005849284,-0.006128693424374498
2016-08-05,806.29,808.1940005849283,-0.0023558707235519227
2016-08-08,801.26,804.9340005849283,-0.00456435009859002
2016-08-09,798.0,810.3840005849283,-0.015281644968298536
2016-08-10,803.45,808.1740005849283,-0.0058452766130921985
2016-08-11,801.24,802.7940005849283,-0.0019357401572458466
2016-08-12,795.86,801.2940005849283,-0.006781531598840873
2016-08-15,794.36,796.4740005849284,-0.002654199111805089
2016-08-16,789.54,793.1940005849283,-0.004606692161354897
2016-08-17,786.26,795.2940005849283,-0.011359321934132471
2016-08-18,788.36,800.8340005849284,-0.015576262466150737
2016-08-19,793.9,797.6040005849284,-0.004643909235926613
2016-08-22,790.67,795.8140005849283,-0.0064638226786001285
2016-08-23,788.88,784.0540005849283,0.0061551875399799005
2016-08-24,777.12,779.9840005849284,-0.0036718709393790405
2016-08-25,773.05,760.4040005849283,0.01663063240769902
2016-08-26,753.47,757.0732353712937,-0.0047594277580378375
2016-08-29,750.85,748.0832353712937,0.0036984716377626015
2016-08-30,741.86,748.0232353712936,-0.008239363538265487
2016-08-31,741.8,750.9932353712936,-0.012241435659201994
2016-09-01,744.77,745.9532353712937,-0.001586205830590326
2016-09-02,739.73,743.4832353712936,-0.005048177541514098
2016-09-06,737.26,738.3432353712936,-0.0014671162670690796
2016-09-07,732.12,735.6032353712936,-0.004735209422421116
2016-09-08,729.38,728.6632353712936,0.000983670636739653
2016-09-09,722.44,746.6032353712936,-0.03236422536968642
2016-09-12,740.38,750.3732353712936,-0.013317686319593847
2016-09-13,744.15,745.4332353712937,-0.001721462513882277
2016-09-14,739.21,745.3332353712937,-0.008215433152183649
2016-09-15,739.11,741.7432353712936,-0.003550063210182808
2016-09-16,735.52,752.5732353712937,-0.022659901481721145
2016-09-19,746.35,750.2832353712936,-0.005242334075806876
2016-09-20,744.06,757.6732353712936,-0.01796715884337996
2016-09-21,751.45,754.4532353712937,-0.003980677967158064
2016-09-22,748.23,751.0732353712937,-0.0037855634276304784
2016-09-23,744.85,765.1032353712936,-0.026471245231978413
2016-09-26,758.88,785.8332353712937,-0.03429892521478639
2016-09-27,779.61,773.3732353712936,0.008064365746652813
2016-09-28,767.15,771.9832353712936,-0.0062608035380056215
2016-09-29,765.76,774.5632353712937,-0.011365418560143503
2016-09-30,768.34,766.9332353712937,0.0018342726117812624
2016-10-03,760.71,764.7632353712936,-0.0052999872167308615
2016-10-04,758.54,765.6632353712936,-0.009303353017647953
2016-10-05,759.44,768.1532353712936,-0.011343095322747576
2016-10-06,761.93,766.5632353712937,-0.006044165905047083
2016-10-07,760.34,770.6632353712936,-0.013395261247047818
2016-10-10,764.44,766.8332353712937,-0.003120933288884964
2016-10-11,760.61,768.4432353712937,-0.010193642172552697
2016-10-12,762.22,774.0832353712937,-0.015325529386517878
2016-10-13,767.86,769.7332353712936,-0.0024336163299354396
2016-10-14,763.51,761.1732353712936,0.003069951122974812
2016-10-17,754.95,760.0232353712936,-0.006675105622021005
2016-10-18,753.8,756.6632353712936,-0.003784028663542327
2016-10-19,750.44,752.4932353712936,-0.0027285765170772525
2016-10-20,746.27,753.2032353712937,-0.009204999455261098
2016-10-21,746.98,759.1632353712936,-0.016048242069223728
2016-10-24,752.94,756.6132353712936,-0.004854838905231418
2016-10-25,750.39,757.7832353712936,-0.009756398698463009
2016-10-26,751.56,732.5932353712936,0.025889898668110867
2016-10-27,726.37,741.5932353712936,-0.020527743033782908
2016-10-28,735.37,748.3832353712936,-0.01738846456767218
2016-10-31,742.16,740.6732353712936,0.0020073151798998268
2016-11-01,734.45,744.2532353712936,-0.013171908304037028
2016-11-02,738.03,745.0932353712936,-0.009479666484656701
2016-11-03,738.87,737.8732353712936,0.0013508616127062556
2016-11-04,731.65,739.0932353712936,-0.010070766467716985
2016-11-07,732.87,738.1032353712936,-0.007090113036370971
2016-11-08,731.88,747.0732353712937,-0.020337009347875634
2016-11-09,740.85,752.5032353712936,-0.015485960489649897
2016-11-10,746.28,756.5732353712937,-0.01360507468420058
2016-11-11,750.35,735.5832353712937,0.02007490643972143
2016-11-14,729.36,751.0232353712936,-0.028844960250242635
2016-11-15,744.8,758.1732353712936,-0.017638759517466296
2016-11-16,751.95,779.3432353712936,-0.03514912830191297
2016-11-17,773.12,761.4632353712936,0.015308374833123084
2016-11-18,755.24,784.4831060835605,-0.03727690992550914
2016-11-21,777.9,800.3731060835606,-0.02807828737965412
2016-11-22,793.79,804.6331060835606,-0.013475838865663836
2016-11-23,798.05,804.5431060835606,-0.008070550893374051
2016-11-25,797.96,800.4831060835605,-0.0031519791790547425
2016-11-28,793.9,796.8231060835606,-0.003668450451854821
2016-11-29,790.24,789.7631060835606,0.0006038442575575509
2016-11-30,783.18,787.3431060835605,-0.00528753735365628
2016-12-01,780.76,790.3231060835606,-0.012100248632423871
2016-12-02,783.74,783.0031060835606,0.0009411123796496668
2016-12-05,776.42,786.3931060835606,-0.012682087376413187
2016-12-06,779.81,816.4531060835606,-0.04488084595493025
2016-12-07,809.87,814.2931060835606,-0.005431835355740655
2016-12-08,807.71,809.6831060835606,-0.0024368868125511645
2016-12-09,803.1,808.9531060835606,-0.007235408380959929
2016-12-12,802.37,809.5831060835606,-0.00890965489442419
2016-12-13,803.0,795.5431060835606,0.009373337358360878
2016-12-14,788.96,802.1531060835606,-0.016447117119541832
2016-12-15,795.57,801.3031060835606,-0.00715472839183362
2016-12-16,794.72,805.2731060835606,-0.013105002518816855
2016-12-19,798.69,813.9031060835606,-0.018691544447796526
2016-12-20,807.32,810.2031060835606,-0.0035584979394822636
2016-12-21,803.62,806.1931060835606,-0.003191674629991037
2016-12-22,799.61,802.4031060835606,-0.0034809263104593757
2016-12-23,795.82,810.1531060835606,-0.01769184858507744
2016-12-27,803.57,802.4731060835605,0.0013668918099858374
2016-12-28,795.89,805.0731060835606,-0.011406549311072656
2016-12-29,798.49,796.3731060835606,0.0026581685145672385
2016-12-30,789.79,798.0431060835606,-0.010341679566738149
2017-01-03,791.46,799.6231060835606,-0.010208692096883354
2017-01-04,793.04,798.5831060835606,-0.006941176242439284
2017-01-05,792.0,799.4931060835606,-0.00937232107011754
2017-01-06,792.91,796.9231060835606,-0.005035750692789942
2017-01-09,790.34,800.2631060835606,-0.012399804524444002
2017-01-10,793.68,798.5831060835606,-0.006139756834584897
2017-01-11,792.0,796.8531060835605,-0.006090339670523415
2017-01-12,790.27,786.3931060835606,0.004929969358133501
2017-01-13,779.81,788.8731060835606,-0.01148867417797439
2017-01-17,782.29,784.8831060835606,-0.0033038118204631317
2017-01-18,778.3,776.4831060835605,0.00233990141215501
2017-01-19,769.9,776.6031060835605,-0.00863131505791237
2017-01-20,770.02,745.9331060835606,0.03229095708448315
2017-01-23,739.35,745.0131060835606,-0.0076013509525098
2017-01-24,738.43,741.5831060835606,-0.00425185802871475
2017-01-25,735.0,736.4731060835605,-0.0020002170770284655
2017-01-26,729.89,736.5831060835606,-0.009086695076605866
2017-01-27,730.0,730.9931060835606,-0.001358571066260028
2017-01-30,724.41,731.5631060835606,-0.009777838745661849
2017-01-31,724.98,721.5731060835606,0.004721481285424822
2017-02-01,714.99,732.0131060835606,-0.023255193031499366
2017-02-02,725.43,731.3031060835606,-0.008031014820945592
2017-02-03,724.72,727.0731060835606,-0.003236409191691547
2017-02-06,720.49,728.2431060835606,-0.01064631579591091
2017-02-07,721.66,747.6431060835606,-0.03475335473855978
2017-02-08,741.06,752.5231060835606,-0.015232895828567128
2017-02-09,745.94,747.2331060835605,-0.0017305256860713492
2017-02-10,740.65,743.2253228101077,-0.0034650633274584397
2017-02-13,736.09,742.9253228101077,-0.009200551657403633
2017-02-14,735.79,746.6353228101077,-0.014525595667359115
2017-02-15,739.5,744.4953228101077,-0.006709676551429289
2017-02-16,737.36,748.1853228101077,-0.014468771947368397
2017-02-17,741.05,747.7953228101077,-0.009020279486049443
2017-02-21,740.66,742.4653228101078,-0.0024315247522603833
2017-02-22,735.33,734.3553228101077,0.0013272555663688124
2017-02-23,727.22,739.8853228101077,-0.017117953849934975
2017-02-24,732.75,747.9853228101077,-0.020368478291619585
2017-02-27,740.85,743.6853228101077,-0.0038125302774485448
2017-02-28,736.55,746.1053228101077,-0.012806935586679558
2017-03-01,738.97,740.6653228101077,-0.002288918838100229
2017-03-02,733.53,732.3753228101077,0.0015766194653608068
2017-03-03,725.24,731.0453228101077,-0.007941125712688013
2017-03-06,723.91,719.8553228101077,0.005632627920377109
2017-03-07,712.72,724.8053228101077,-0.01667388804934855
2017-03-08,717.67,723.0653228101078,-0.007461736360332649
2017-03-09,715.93,724.1653228101077,-0.011372158470873361
2017-03-10,717.03,735.6853228101077,-0.025357747710460843
2017-03-13,728.55,736.1253228101077,-0.01029080589319964
2017-03-14,728.99,723.4253228101077,0.007692123864667444
2017-03-15,716.29,728.9853228101077,-0.017415059553146484
2017-03-16,721.85,737.9053228101077,-0.02175797126515555
2017-03-17,730.77,736.9253228101077,-0.008352709046061335
2017-03-20,729.79,732.3453228101077,-0.003489232102012574
2017-03-21,725.21,732.4853228101077,-0.009932380327016821
2017-03-22,725.35,732.6353228101077,-0.009943996123697674
2017-03-23,725.5,728.2953228101077,-0.0038381721295723814
2017-03-24,721.16,721.2953228101077,-0.00018761082434382015
2017-03-27,714.16,724.1253228101077,-0.013761875874517715
2017-03-28,716.99,729.5953228101077,-0.017277143117580773
2017-03-29,722.46,726.2153228101078,-0.005171087268685537
2017-03-30,719.08,730.1853228101077,-0.015208909934492976
2017-03-31,723.05,707.8253228101078,0.021509088046538505
2017-04-03,700.69,703.8053228101077,-0.00442639847858628
2017-04-04,696.67,710.1653228101077,-0.01900307206877838
2017-04-05,703.03,709.4253228101077,-0.009014793530029541
2017-04-06,702.29,707.5753228101078,-0.007469625691745918
2017-04-07,700.44,710.7753228101077,-0.014540913954702472
2017-04-10,703.64,707.7253228101077,-0.005772469457340446
2017-04-11,700.59,700.4753228101077,0.00016371339026233223
2017-04-12,693.34,695.5953228101077,-0.003242291510811901
2017-04-13,688.46,694.7453228101077,-0.009046945123264427
2017-04-17,687.61,696.2053228101078,-0.012345959630722492
2017-04-18,689.07,704.7053228101078,-0.02218703662938115
2017-04-19,697.57,713.4353228101077,-0.022237927255433165
2017-04-20,706.3,714.9253228101077,-0.01206464862120804
2017-04-21,707.79,729.5853228101078,-0.029873576302439586
2017-04-24,722.45,719.1953228101078,0.004525442653291023
2017-04-25,712.06,722.2553228101077,-0.014115953857481323
2017-04-26,715.12,711.0353228101077,0.005744689551778093
2017-04-27,703.9,699.3253228101078,0.0065415580426999576
2017-04-28,692.19,690.1253228101077,0.0029917424004748394
2017-05-01,682.99,696.0753228101078,-0.018798716721175168
2017-05-02,688.94,704.3153228101078,-0.021830169403048938
2017-05-03,697.18,711.7153228101078,-0.020422944882958483
2017-05-04,704.58,712.4453228101078,-0.011039896758791912
2017-05-05,705.31,717.7193096868718,-0.017289920334295994
2017-05-08,709.98,714.7893096868718,-0.006728289891434702
2017-05-09,707.05,705.7693096868718,0.0018146018756417526
2017-05-10,698.03,701.5893096868717,-0.005073209693660097
2017-05-11,693.85,688.4593096868717,0.00783007831730842
2017-05-12,680.72,688.7493096868718,-0.011657811592612921
2017-05-15,681.01,677.5693096868717,0.005077990198107285
2017-05-16,669.83,671.7893096868718,-0.0029165538340957253
2017-05-17,664.05,681.5293096868718,-0.02564718705187119
2017-05-18,673.79,681.3893096868718,-0.011152669375403046
2017-05-19,673.65,667.2293096868718,0.009622914071537592
2017-05-22,659.49,589.1393096868718,0.11941265700046344
2017-05-23,581.4,598.7293096868718,-0.028943479810492057
2017-05-24,590.99,615.0793096868717,-0.03916455863087842
2017-05-25,607.34,623.3593096868718,-0.025698356369970088
2017-05-26,615.62,620.7193096868718,-0.008215162002039644
2017-05-30,612.98,613.6593096868718,-0.0011069817994261433
2017-05-31,605.92,631.7193096868718,-0.04083983074644337
2017-06-01,623.98,629.4393096868718,-0.008673290026305458
2017-06-02,621.7,624.8093096868718,-0.004976413825251713
2017-06-05,617.07,611.6193096868718,0.008911900305957898
2017-06-06,603.88,614.5093096868718,-0.017297231334522878
2017-06-07,606.77,606.6993096868717,0.00011651622475850054
2017-06-08,598.96,614.0993096868718,-0.02465286875927497
2017-06-09,606.36,619.7593096868718,-0.021620182992719617
2017-06-12,612.02,619.8193096868717,-0.012583198950048669
2017-06-13,612.08,616.1193096868718,-0.006556051114393169
2017-06-14,608.38,620.7493096868718,-0.019926417144324082
2017-06-15,613.01,601.5493096868718,0.019051954891435186
2017-06-16,593.81,604.5993096868718,-0.01784538869629171
2017-06-19,596.86,592.9393096868718,0.006612296147473717
2017-06-20,585.2,581.7493096868718,0.005931576119936555
2017-06-21,574.01,587.3693096868718,-0.02274431003893229
2017-06-22,579.63,582.7193096868718,-0.00530153992757143
2017-06-23,574.98,587.3493096868718,-0.021059545798165935
2017-06-26,579.61,586.5093096868718,-0.011763342154884504
2017-06-27,578.77,576.7593096868718,0.0034861861427426533
2017-06-28,569.02,567.4093096868718,0.002838674455336365
2017-06-29,559.67,578.1993096868717,-0.03204657870813865
2017-06-30,570.46,579.4493096868717,-0.015513539384022113
2017-07-03,571.71,524.5693096868717,0.08986551336994486
2017-07-05,516.83,515.2193096868718,0.003126222722722005
2017-07-06,507.48,509.1293096868718,-0.0032394711038854496
2017-07-07,501.39,515.2793096868718,-0.02695491440421338
2017-07-10,507.54,507.30930968687176,0.00045473305678278564
2017-07-11,499.57,500.8893096868718,-0.0026339346066230895
2017-07-12,493.15,514.5493096868718,-0.041588452814938726
2017-07-13,506.81,514.0493096868718,-0.014082909072052896
2017-07-14,506.31,511.3993096868718,-0.00995173358757162
2017-07-17,503.66,503.42930968687176,0.0004582377479604993
2017-07-18,495.69,501.17930968687176,-0.010952785920674613
2017-07-19,493.44,510.29930968687177,-0.03303808052810597
2017-07-20,502.56,519.1993096868717,-0.03204801966494697
2017-07-21,511.46,505.98930968687176,0.010811869358492432
2017-07-24,498.25,518.7493096868718,-0.03951679415100451
2017-07-25,511.01,523.7093096868717,-0.02424877589910468
2017-07-26,515.97,536.7493096868718,-0.03871324901934947
2017-07-27,529.01,534.6593096868718,-0.0105661859515368
2017-07-28,526.92,547.5593096868718,-0.03769328604544164
2017-07-31,539.82,555.5993096868718,-0.02840052068416854
2017-08-01,547.86,550.6293096868718,-0.005029353937672898
2017-08-02,542.89,537.0293096868718,0.0109131665765978
2017-08-03,529.29,544.5593096868718,-0.028039755110700115
2017-08-04,536.82,549.3993096868718,-0.022896478872609594
2017-08-07,541.66,538.7093096868717,0.005477333062692713
2017-08-08,530.97,540.8993096868718,-0.018357038933216385
2017-08-09,533.16,533.2593096868718,-0.0001862315107638013
2017-08-10,525.52,541.6793096868718,-0.02983187542498711
2017-08-11,533.94,533.0593096868718,0.001652143198935363
2017-08-14,525.32,523.8693096868718,0.0027691836232883738
2017-08-15,516.13,532.3293096868717,-0.030430993357101754
2017-08-16,524.59,523.2993096868718,0.002466447574525965
2017-08-17,515.56,517.9293096868718,-0.004574581207432038
2017-08-18,510.19,525.2493096868718,-0.028670784347816558
2017-08-21,517.51,526.8693096868718,-0.01776400620570262
2017-08-22,519.13,521.0793096868717,-0.0037409078630336046
2017-08-23,513.34,519.3693096868718,-0.01160890636858547
2017-08-24,511.63,536.6893096868718,-0.04669239583231588
2017-08-25,528.95,535.4901427834164,-0.012213376607497328
2017-08-28,525.4,532.4701427834165,-0.013278007939484193
2017-08-29,522.38,539.6201427834164,-0.03194866428538046
2017-08-30,529.53,538.5301427834165,-0.016712421586838055
2017-08-31,528.44,548.8601427834164,-0.03720463774224958
2017-09-01,538.77,550.0901427834165,-0.020578705021212285
2017-09-05,540.0,550.7401427834164,-0.019501289172669023
2017-09-06,540.65,551.2501427834164,-0.01922927898012572
2017-09-07,541.16,550.6001427834165,-0.017145187677747975
2017-09-08,540.51,550.4101427834165,-0.01798684656018812
2017-09-11,540.32,561.6401427834165,-0.037960503816120705
2017-09-12,551.55,579.4301427834165,-0.04811648674245406
2017-09-13,569.34,573.6501427834165,-0.007513539110272305
2017-09-14,563.56,579.9801427834165,-0.02831156029689852
2017-09-15,569.89,573.4901427834164,-0.006277601853701076
2017-09-18,563.4,545.2801427834165,0.033230363247943595
2017-09-19,535.19,553.6701427834165,-0.03337753177462832
2017-09-20,543.58,563.5801427834165,-0.03548766406963788
2017-09-21,553.49,584.1201427834164,-0.05243808685908247
2017-09-22,574.03,593.5701427834165,-0.03291968610784113
2017-09-25,583.48,597.2201427834165,-0.023006830813473322
2017-09-26,587.13,598.3701427834164,-0.018784598327602153
2017-09-27,588.28,597.3801427834164,-0.015233420282461219
2017-09-28,587.29,605.2001427834165,-0.029593751748049457
2017-09-29,595.11,607.7101427834165,-0.020733803661241557
2017-10-02,597.62,609.6401427834165,-0.019716783623428213
2017-10-03,599.55,605.3301427834165,-0.009548744354342609
2017-10-04,595.24,609.9201427834165,-0.024068958792576645
2017-10-05,599.83,611.5801427834165,-0.019212760456772338
2017-10-06,601.49,602.1301427834164,-0.0010631302735606418
2017-10-09,592.04,597.6601427834165,-0.009403576348997467
2017-10-10,587.57,598.6501427834165,-0.018508544459539422
2017-10-11,588.56,599.8401427834165,-0.018805248230092886
2017-10-12,589.75,609.2501427834164,-0.03200679230755399
2017-10-13,599.16,608.6401427834165,-0.01557594071935875
2017-10-16,598.55,617.9601427834165,-0.03141002378565927
2017-10-17,607.87,616.4001427834165,-0.013838645047838272
2017-10-18,606.31,605.3601427834164,0.001569077891742321
2017-10-19,595.27,600.1501427834165,-0.008131536486491675
2017-10-20,590.06,599.0901427834165,-0.015073095246504686
2017-10-23,589.0,595.9201427834165,-0.011612533771880873
2017-10-24,585.83,597.4901427834164,-0.019515205270328795
2017-10-25,587.4,600.9801427834165,-0.022596658053493313
2017-10-26,590.89,593.2601427834164,-0.003995115485588396
2017-10-27,583.17,600.2401427834164,-0.028438855662434204
2017-10-30,590.15,599.5901427834165,-0.015744326181870605
2017-10-31,589.5,594.9701427834165,-0.009193978638702416
2017-11-01,584.88,612.7901427834165,-0.04554600479805859
2017-11-02,602.7,616.5001427834164,-0.02238465464275574
2017-11-03,606.41,617.0901427834165,-0.01730726524854731
2017-11-06,607.0,613.6501427834165,-0.010837026376711245
2017-11-07,603.56,606.1201427834164,-0.004223820663111222
2017-11-08,596.03,616.0601427834165,-0.03251329114219026
2017-11-09,605.97,608.1501427834165,-0.0035848758884414744
2017-11-10,598.06,605.3501427834165,-0.01204285300057295
2017-11-13,595.26,617.7201427834165,-0.03635973837960371
2017-11-14,607.63,619.2301427834165,-0.018733168788060417
2017-11-15,609.14,628.6801427834165,-0.03108121515800477
2017-11-16,618.59,639.5201427834165,-0.032727886712560994
2017-11-17,629.43,643.821305523918,-0.022352950112775383
2017-11-20,634.65,641.571305523918,-0.010788053431201927
2017-11-21,632.4,647.411305523918,-0.023186659540599397
2017-11-22,638.24,642.151305523918,-0.00609094070240479
2017-11-24,632.98,647.121305523918,-0.021852634742830723
2017-11-27,637.95,673.391305523918,-0.052631070869475605
2017-11-28,664.22,698.091305523918,-0.04851987878361774
2017-11-29,688.92,695.931305523918,-0.010074709196534415
2017-11-30,686.76,687.571305523918,-0.0011799583801709312
2017-12-01,678.4,718.941305523918,-0.05639028556632186
2017-12-04,709.77,721.931305523918,-0.016845516229681112
2017-12-05,712.76,707.821305523918,0.006977318198166493
2017-12-06,698.65,711.5113055239179,-0.018076038179671072
2017-12-07,702.34,731.061305523918,-0.03928713680631035
2017-12-08,721.89,717.781305523918,0.0057241592173857825
2017-12-11,708.61,720.221305523918,-0.016121857871826517
2017-12-12,711.05,717.381305523918,-0.008825579193611821
2017-12-13,708.21,710.401305523918,-0.003084602332342201
2017-12-14,701.23,706.231305523918,-0.007081681999649869
2017-12-15,697.06,713.571305523918,-0.023138970690245397
2017-12-18,704.4,710.181305523918,-0.008140605052470384
2017-12-19,701.01,710.071305523918,-0.012761120543002713
2017-12-20,700.9,715.081305523918,-0.019831738593037107
2017-12-21,705.91,719.2613055239179,-0.018562524386311452
2017-12-22,710.09,723.651305523918,-0.018740110631182638
2017-12-26,714.48,716.171305523918,-0.0023615935333806126
2017-12-27,707.0,727.551305523918,-0.028247225134341303
2017-12-28,718.38,720.541305523918,-0.0029995581201920363
2017-12-29,711.37,745.711305523918,-0.0460517431739762
2018-01-02,736.54,758.601305523918,-0.02908155491333042
2018-01-03,749.43,770.431305523918,-0.027259153896448285
2018-01-04,761.26,784.671305523918,-0.02983581196241969
2018-01-05,775.5,775.651305523918,-0.00019506899922749898
2018-01-08,766.48,780.121305523918,-0.017486133793970238
2018-01-09,770.95,776.951305523918,-0.007724172005697416
2018-01-10,767.78,782.481305523918,-0.01878805975316511
2018-01-11,773.31,797.101305523918,-0.029847279585473174
2018-01-12,787.93,790.191305523918,-0.0028617190648773105
2018-01-16,781.02,797.231305523918,-0.02033450695123462
2018-01-17,788.06,793.961305523918,-0.007432736939269269
2018-01-18,784.79,802.971305523918,-0.022642534544936477
2018-01-19,793.8,797.871305523918,-0.005102709541916162
2018-01-22,788.7,795.541305523918,-0.008599560420577412
2018-01-23,786.37,802.531305523918,-0.020137912892217225
2018-01-24,793.36,795.471305523918,-0.0026541567360841567
2018-01-25,786.3,806.121305523918,-0.024588489831608662
2018-01-26,796.95,795.881305523918,0.0013427812271311623
2018-01-29,786.71,785.841305523918,0.0011054324454260467
2018-01-30,776.67,774.611305523918,0.0026577129218241513
2018-01-31,765.44,773.551305523918,-0.010485801608755896
2018-02-01,764.38,759.751305523918,0.006092381075791797
2018-02-02,750.58,740.7613055239179,0.013254869554961024
2018-02-05,731.59,754.241305523918,-0.03003190803529865
2018-02-06,745.07,737.501305523918,0.010262618410831648
2018-02-07,728.33,727.741305523918,0.0008089337125893881
2018-02-08,718.57,732.671305523918,-0.019246427992474002
2018-02-09,723.5,740.5084068741292,-0.022968553383378665
2018-02-12,730.2,722.1884068741291,0.011093494508652935
2018-02-13,711.88,731.1484068741291,-0.026353619447120336
2018-02-14,720.84,734.9084068741291,-0.01914307516764968
2018-02-15,724.6,724.3584068741292,0.00033352705453282283
2018-02-16,714.05,723.5384068741291,-0.013113895245895124
2018-02-20,713.23,729.7984068741291,-0.022702717240908887
2018-02-21,719.49,727.1884068741291,-0.010586536860813345
2018-02-22,716.88,735.3084068741291,-0.025062146307384348
2018-02-23,725.0,746.2084068741291,-0.02842155981995864
2018-02-26,735.9,664.7784068741291,0.10698541407247775
2018-02-27,654.47,675.0284068741291,-0.030455617370725774
2018-02-28,664.72,672.3084068741291,-0.011287092049630965
2018-03-01,662.0,673.1684068741291,-0.016590806639292244
2018-03-02,662.86,666.0584068741291,-0.004801991598814115
2018-03-05,655.75,675.0284068741291,-0.02855940087529374
2018-03-06,664.72,667.0784068741291,-0.003535426795150398
2018-03-07,656.77,664.9084068741291,-0.012239891675290271
2018-03-08,654.6,669.7084068741291,-0.022559679285866663
2018-03-09,659.4,663.5684068741291,-0.0062818043037420335
2018-03-12,653.26,660.3984068741291,-0.010809243026368653
2018-03-13,650.09,659.6084068741292,-0.014430390478551769
2018-03-14,649.3,659.2384068741292,-0.015075588391843753
2018-03-15,648.93,658.7984068741291,-0.014979403063454355
2018-03-16,648.49,661.7884068741291,-0.020094650701033556
2018-03-19,651.48,659.3184068741291,-0.01188865166269426
2018-03-20,649.01,658.4284068741291,-0.014304375047915596
2018-03-21,648.12,653.6784068741291,-0.008503274417016815
2018-03-22,643.37,647.3284068741291,-0.006114990215312477
2018-03-23,637.02,648.7684068741291,-0.01810878388905357
2018-03-26,638.46,644.8284068741291,-0.009876126433387977
2018-03-27,634.52,647.5584068741291,-0.020134719487416852
2018-03-28,637.25,658.9984068741292,-0.033002214644629935
2018-03-29,648.69,623.4584068741291,0.04047037115495189
2018-04-02,613.15,629.5384068741291,-0.02603241787185495
2018-04-03,619.23,638.9584068741291,-0.03087588591351842
2018-04-04,628.65,647.6884068741291,-0.02939439192066473
2018-04-05,637.38,630.6684068741291,0.010642031617116299
2018-04-06,620.36,625.4084068741291,-0.00807217622699008
2018-04-09,615.1,626.9884068741292,-0.018961127101853714
2018-04-10,616.68,626.2684068741291,-0.015310379333978275
2018-04-11,615.96,626.8184068741291,-0.017323050432227594
2018-04-12,616.51,617.1384068741291,-0.0010182592221282816
2018-04-13,606.83,614.6684068741291,-0.012752252737359582
2018-04-16,604.36,615.6684068741291,-0.018367690704715778
2018-04-17,605.36,618.8384068741291,-0.02178017189044723
2018-04-18,608.53,614.1284068741292,-0.009116020056171403
2018-04-19,603.82,606.1484068741291,-0.0038413148458750213
2018-04-20,595.84,609.7784068741291,-0.022858150956149292
2018-04-23,599.47,613.0284068741291,-0.02211709395860506
2018-04-24,602.72,620.8784068741292,-0.029246317270960276
2018-04-25,610.57,629.5984068741291,-0.030223086123426612
2018-04-26,619.29,638.9784068741292,-0.030812319574998748
2018-04-27,628.67,634.8284068741291,-0.00970089997146295
2018-04-30,624.52,642.4684068741291,-0.02793663732269014
