date,EW,dcf,Deviation
2017-04-28,109.67,,
2017-05-01,109.9,,
2017-05-02,110.11,,
2017-05-03,109.86,,
2017-05-04,110.45,,
2017-05-05,110.58,,
2017-05-08,109.98,,
2017-05-09,109.99,,
2017-05-10,110.61,,
2017-05-11,110.25,,
2017-05-12,110.59,,
2017-05-15,113.43,,
2017-05-16,113.65,,
2017-05-17,111.84,,
2017-05-18,111.95,,
2017-05-19,112.89,,
2017-05-22,114.09,,
2017-05-23,113.54,,
2017-05-24,114.19,,
2017-05-25,114.17,,
2017-05-26,114.25,,
2017-05-30,114.6,,
2017-05-31,115.07,,
2017-06-01,117.38,,
2017-06-02,117.56,,
2017-06-05,116.95,,
2017-06-06,116.84,,
2017-06-07,118.19,,
2017-06-08,118.13,,
2017-06-09,116.12,,
2017-06-12,114.39,,
2017-06-13,115.05,,
2017-06-14,115.01,,
2017-06-15,114.95,,
2017-06-16,114.99,,
2017-06-19,118.84,,
2017-06-20,117.87,,
2017-06-21,118.89,,
2017-06-22,118.53,,
2017-06-23,120.15,,
2017-06-26,118.32,,
2017-06-27,117.13,,
2017-06-28,118.39,,
2017-06-29,117.23,,
2017-06-30,118.24,,
2017-07-03,118.01,,
2017-07-05,119.58,,
2017-07-06,117.08,,
2017-07-07,118.17,,
2017-07-10,117.53,,
2017-07-11,117.59,,
2017-07-12,118.44,,
2017-07-13,116.03,,
2017-07-14,116.92,,
2017-07-17,116.1,,
2017-07-18,116.49,,
2017-07-19,119.04,,
2017-07-20,119.42,,
2017-07-21,118.01,,
2017-07-24,117.14,,
2017-07-25,115.87,,
2017-07-26,115.61,,
2017-07-27,116.36,,
2017-07-28,115.51,,
2017-07-31,115.18,,
2017-08-01,115.27,,
2017-08-02,114.24,,
2017-08-03,116.45,,
2017-08-04,116.19,,
2017-08-07,116.48,,
2017-08-08,116.16,,
2017-08-09,116.26,,
2017-08-10,114.13,,
2017-08-11,114.5,,
2017-08-14,115.64,,
2017-08-15,114.83,,
2017-08-16,115.57,,
2017-08-17,113.57,,
2017-08-18,113.11,,
2017-08-21,114.22,,
2017-08-22,114.22,,
2017-08-23,112.71,,
2017-08-24,112.75,,
2017-08-25,111.76,,
2017-08-28,113.11,,
2017-08-29,111.83,,
2017-08-30,112.69,,
2017-08-31,113.66,,
2017-09-01,113.31,,
2017-09-05,111.87,,
2017-09-06,112.23,,
2017-09-07,112.34,,
2017-09-08,113.19,,
2017-09-11,115.13,,
2017-09-12,114.69,,
2017-09-13,111.78,,
2017-09-14,111.5,,
2017-09-15,113.5,,
2017-09-18,112.69,,
2017-09-19,111.28,,
2017-09-20,111.72,,
2017-09-21,110.33,,
2017-09-22,110.64,,
2017-09-25,110.46,,
2017-09-26,110.59,,
2017-09-27,109.37,,
2017-09-28,108.87,,
2017-09-29,109.31,,
2017-10-02,109.99,,
2017-10-03,108.23,,
2017-10-04,110.22,,
2017-10-05,111.63,,
2017-10-06,111.46,,
2017-10-09,110.22,,
2017-10-10,109.95,,
2017-10-11,110.47,,
2017-10-12,110.2,,
2017-10-13,108.25,,
2017-10-16,108.52,,
2017-10-17,110.05,,
2017-10-18,111.2,,
2017-10-19,112.03,,
2017-10-20,113.08,,
2017-10-23,114.11,,
2017-10-24,114.25,,
2017-10-25,103.33,,
2017-10-26,103.37,,
2017-10-27,101.92,,
2017-10-30,101.63,,
2017-10-31,102.23,,
2017-11-01,101.82,,
2017-11-02,101.38,,
2017-11-03,102.72,,
2017-11-06,103.16,,
2017-11-07,104.41,,
2017-11-08,105.24,,
2017-11-09,104.78,,
2017-11-10,103.85,,
2017-11-13,105.24,,
2017-11-14,105.15,,
2017-11-15,104.98,,
2017-11-16,107.1,,
2017-11-17,107.09,,
2017-11-20,107.16,,
2017-11-21,109.52,,
2017-11-22,108.81,,
2017-11-24,109.34,,
2017-11-27,109.86,,
2017-11-28,113.21,,
2017-11-29,116.37,,
2017-11-30,117.2,,
2017-12-01,116.41,,
2017-12-04,113.8,,
2017-12-05,113.05,,
2017-12-06,113.36,,
2017-12-07,117.45,,
2017-12-08,118.03,,
2017-12-11,118.18,,
2017-12-12,115.57,,
2017-12-13,115.4,,
2017-12-14,114.31,,
2017-12-15,114.22,,
2017-12-18,114.92,,
2017-12-19,114.32,,
2017-12-20,114.15,,
2017-12-21,113.3,,
2017-12-22,112.49,,
2017-12-26,112.16,,
2017-12-27,113.16,,
2017-12-28,114.55,,
2017-12-29,112.71,,
2018-01-02,111.58,,
2018-01-03,114.59,,
2018-01-04,115.41,,
2018-01-05,115.86,,
2018-01-08,118.14,,
2018-01-09,119.51,,
2018-01-10,118.5,,
2018-01-11,119.99,,
2018-01-12,120.83,,
2018-01-16,120.07,,
2018-01-17,120.49,,
2018-01-18,121.72,,
2018-01-19,123.91,,
2018-01-22,124.51,,
2018-01-23,124.4,,
2018-01-24,124.79,,
2018-01-25,126.24,,
2018-01-26,128.16,,
2018-01-29,126.9,,
2018-01-30,126.74,,
2018-01-31,126.58,,
2018-02-01,126.98,,
2018-02-02,131.83,,
2018-02-05,126.7,,
2018-02-06,127.08,,
2018-02-07,129.7,,
2018-02-08,123.78,,
2018-02-09,126.27,,
2018-02-12,126.89,,
2018-02-13,127.35,,
2018-02-14,130.21,,
2018-02-15,134.68,,
2018-02-16,133.82,,
2018-02-20,134.32,,
2018-02-21,134.25,,
2018-02-22,133.67,,
2018-02-23,135.64,,
2018-02-26,136.72,,
2018-02-27,135.23,,
2018-02-28,133.67,,
2018-03-01,132.91,,
2018-03-02,134.56,,
2018-03-05,136.24,,
2018-03-06,137.85,,
2018-03-07,137.77,,
2018-03-08,138.25,,
2018-03-09,139.32,,
2018-03-12,140.04,,
2018-03-13,140.83,,
2018-03-14,141.0,,
2018-03-15,141.1,,
2018-03-16,142.34,,
2018-03-19,139.4,,
2018-03-20,141.34,,
2018-03-21,139.07,,
2018-03-22,137.3,,
2018-03-23,135.32,,
2018-03-26,140.28,,
2018-03-27,138.11,,
2018-03-28,136.77,,
2018-03-29,139.52,,
2018-04-02,135.45,,
2018-04-03,136.67,,
2018-04-04,138.76,,
2018-04-05,140.91,,
2018-04-06,137.51,,
2018-04-09,137.37,,
2018-04-10,140.3,,
2018-04-11,137.47,,
2018-04-12,139.28,,
2018-04-13,137.84,,
2018-04-16,138.12,,
2018-04-17,139.21,,
2018-04-18,139.52,,
2018-04-19,138.56,,
2018-04-20,137.09,,
2018-04-23,137.19,,
2018-04-24,134.67,,
2018-04-25,129.52,,
2018-04-26,129.61,,
2018-04-27,129.29,,
2018-04-30,127.36,,
2018-05-01,132.59,,
2018-05-02,131.68,,
2018-05-03,132.82,,
2018-05-04,134.77,,
2018-05-07,136.09,,
2018-05-08,134.83,,
2018-05-09,135.23,,
2018-05-10,136.78,,
2018-05-11,138.11,,
2018-05-14,138.06,,
2018-05-15,136.43,,
2018-05-16,136.42,,
2018-05-17,135.83,,
2018-05-18,135.95,,
2018-05-21,137.24,,
2018-05-22,136.63,,
2018-05-23,139.06,,
2018-05-24,137.57,,
2018-05-25,135.95,,
2018-05-29,135.93,,
2018-05-30,137.45,,
2018-05-31,137.31,,
2018-06-01,141.91,,
2018-06-04,142.78,,
2018-06-05,141.86,,
2018-06-06,141.97,,
2018-06-07,142.01,,
2018-06-08,142.82,,
2018-06-11,146.27,,
2018-06-12,148.52,,
2018-06-13,151.98,,
2018-06-14,151.56,,
2018-06-15,152.51,,
2018-06-18,153.11,,
2018-06-19,153.6,,
2018-06-20,153.9,,
2018-06-21,152.18,,
2018-06-22,152.87,,
2018-06-25,149.99,,
2018-06-26,150.23,,
2018-06-27,144.76,,
2018-06-28,146.73,,
2018-06-29,145.57,,
2018-07-02,146.16,,
2018-07-03,145.54,,
2018-07-05,146.46,,
2018-07-06,147.53,,
2018-07-09,146.99,,
2018-07-10,147.05,,
2018-07-11,144.65,,
2018-07-12,147.17,,
2018-07-13,148.13,,
2018-07-16,146.68,,
2018-07-17,149.2,,
2018-07-18,149.81,,
2018-07-19,150.28,,
2018-07-20,152.62,,
2018-07-23,152.68,,
2018-07-24,152.31,,
2018-07-25,155.12,,
2018-07-26,155.06,,
2018-07-27,141.87,,
2018-07-30,142.18,,
2018-07-31,142.45,,
2018-08-01,142.78,,
2018-08-02,145.04,,
2018-08-03,145.21,,
2018-08-06,144.38,,
2018-08-07,142.75,,
2018-08-08,139.7,,
2018-08-09,139.15,,
2018-08-10,138.06,,
2018-08-13,137.11,,
2018-08-14,137.13,,
2018-08-15,137.87,,
2018-08-16,139.39,,
2018-08-17,139.77,,
2018-08-20,140.81,,
2018-08-21,140.4,,
2018-08-22,141.12,,
2018-08-23,141.03,,
2018-08-24,141.73,,
2018-08-27,140.72,,
2018-08-28,141.99,,
2018-08-29,143.83,,
2018-08-30,143.8,,
2018-08-31,144.24,,
2018-09-04,142.4,,
2018-09-05,139.8,,
2018-09-06,140.55,,
2018-09-07,141.33,,
2018-09-10,142.35,,
2018-09-11,143.92,,
2018-09-12,144.92,,
2018-09-13,145.89,,
2018-09-14,147.99,,
2018-09-17,146.29,,
2018-09-18,145.95,,
2018-09-19,148.72,,
2018-09-20,151.47,,
2018-09-21,153.68,,
2018-09-24,165.47,,
2018-09-25,168.35,,
2018-09-26,170.39,,
2018-09-27,172.16,,
2018-09-28,174.1,,
2018-10-01,170.82,,
2018-10-02,162.1,,
2018-10-03,155.74,,
2018-10-04,152.93,,
2018-10-05,151.69,,
2018-10-08,147.15,,
2018-10-09,147.94,,
2018-10-10,140.25,,
2018-10-11,139.77,,
2018-10-12,143.39,,
2018-10-15,141.79,,
2018-10-16,147.02,,
2018-10-17,148.63,,
2018-10-18,147.32,,
2018-10-19,145.42,,
2018-10-22,149.31,,
2018-10-23,148.3,,
2018-10-24,140.36,,
2018-10-25,143.35,,
2018-10-26,140.14,,
2018-10-29,139.22,,
2018-10-30,142.56,,
2018-10-31,147.6,,
2018-11-01,151.48,,
2018-11-02,152.79,,
2018-11-05,149.75,,
2018-11-06,152.73,,
2018-11-07,157.86,,
2018-11-08,157.15,,
2018-11-09,153.18,,
2018-11-12,147.8,,
2018-11-13,148.24,,
2018-11-14,148.65,,
2018-11-15,153.12,,
2018-11-16,155.71,,
2018-11-19,149.88,,
2018-11-20,149.59,,
2018-11-21,148.22,,
2018-11-23,148.2,,
2018-11-26,152.65,,
2018-11-27,154.52,,
2018-11-28,161.05,,
2018-11-29,162.8,,
2018-11-30,162.01,,
2018-12-03,163.44,,
2018-12-04,157.35,,
2018-12-06,163.33,,
2018-12-07,157.21,,
2018-12-10,161.92,,
2018-12-11,163.19,,
2018-12-12,163.14,,
2018-12-13,163.94,,
2018-12-14,160.13,,
2018-12-17,155.02,,
2018-12-18,156.06,,
2018-12-19,153.65,,
2018-12-20,148.54,,
2018-12-21,144.21,,
2018-12-24,139.92,,
2018-12-26,147.99,,
2018-12-27,150.01,,
2018-12-28,150.41,,
2018-12-31,153.17,,
2019-01-02,149.24,,
2019-01-03,143.66,,
2019-01-04,148.72,,
2019-01-07,149.74,,
2019-01-08,152.61,,
2019-01-09,154.35,,
2019-01-10,155.11,,
2019-01-11,152.8,,
2019-01-14,149.49,,
2019-01-15,162.09,,
2019-01-16,156.64,,
2019-01-17,159.11,,
2019-01-18,168.41,,
2019-01-22,168.29,,
2019-01-23,167.67,,
2019-01-24,169.2,,
2019-01-25,170.64,,
2019-01-28,168.34,,
2019-01-29,166.12,,
2019-01-30,168.74,,
2019-01-31,170.42,,
2019-02-01,168.7,,
2019-02-04,171.31,,
2019-02-05,170.11,,
2019-02-06,170.58,,
2019-02-07,170.25,,
2019-02-08,171.93,,
2019-02-11,173.31,,
2019-02-12,177.59,,
2019-02-13,176.23,,
2019-02-14,176.12,,
2019-02-15,177.78,,
2019-02-19,177.03,,
2019-02-20,176.68,,
2019-02-21,173.94,,
2019-02-22,172.51,,
2019-02-25,170.44,,
2019-02-26,168.13,,
2019-02-27,168.59,,
2019-02-28,169.29,,
2019-03-01,173.71,,
2019-03-04,171.21,,
2019-03-05,172.58,,
2019-03-06,171.62,,
2019-03-07,170.96,,
2019-03-08,169.26,,
2019-03-11,173.56,,
2019-03-12,175.44,,
2019-03-13,177.91,,
2019-03-14,178.02,,
2019-03-15,179.75,,
2019-03-18,190.89,,
2019-03-19,189.36,,
2019-03-20,188.91,,
2019-03-21,192.15,,
2019-03-22,188.99,,
2019-03-25,189.4,,
2019-03-26,190.28,,
2019-03-27,187.55,,
2019-03-28,188.76,,
2019-03-29,191.33,,
2019-04-01,190.0,,
2019-04-02,190.0,,
2019-04-03,190.71,,
2019-04-04,189.3,,
2019-04-05,188.31,,
2019-04-08,188.53,,
2019-04-09,189.96,,
2019-04-10,188.83,,
2019-04-11,190.36,,
2019-04-12,191.71,,
2019-04-15,189.23,,
2019-04-16,190.39,,
2019-04-17,177.49,,
2019-04-18,177.26,,
2019-04-22,178.27,,
2019-04-23,180.98,,
2019-04-24,177.73,,
2019-04-25,177.22,,
2019-04-26,176.12,,
2019-04-29,174.33,,
2019-04-30,176.07,,
2019-05-01,175.39,,
2019-05-02,178.66,,
2019-05-03,181.51,,
2019-05-06,182.99,,
2019-05-07,178.33,,
2019-05-08,177.77,,
2019-05-09,181.34,,
2019-05-10,181.1,,
2019-05-13,178.17,,
2019-05-14,178.89,,
2019-05-15,177.25,,
2019-05-16,177.14,,
2019-05-17,173.12,,
2019-05-20,172.78,,
2019-05-21,172.0,,
2019-05-22,172.66,,
2019-05-23,169.97,,
2019-05-24,169.38,,
2019-05-28,169.28,,
2019-05-29,167.22,,
2019-05-30,170.02,,
2019-05-31,170.7,,
2019-06-03,168.82,,
2019-06-04,174.04,,
2019-06-05,177.3,,
2019-06-06,179.79,,
2019-06-07,183.81,,
2019-06-10,185.23,,
2019-06-11,185.6,,
2019-06-12,184.8,,
2019-06-13,184.64,,
2019-06-14,183.93,,
2019-06-17,184.75,,
2019-06-18,189.31,,
2019-06-19,190.99,,
2019-06-20,192.87,,
2019-06-21,193.23,,
2019-06-24,191.76,,
2019-06-25,191.96,,
2019-06-26,187.05,,
2019-06-27,185.43,,
2019-06-28,184.74,,
2019-07-01,185.27,,
2019-07-02,184.64,,
2019-07-03,187.4,,
2019-07-05,188.3,,
2019-07-08,186.76,,
2019-07-09,189.99,,
2019-07-10,191.18,,
2019-07-11,195.03,,
2019-07-12,191.45,,
2019-07-15,190.89,,
2019-07-16,187.53,,
2019-07-17,189.76,,
2019-07-18,193.08,,
2019-07-19,194.33,,
2019-07-22,194.01,,
2019-07-23,195.46,,
2019-07-24,214.88,,
2019-07-25,212.47,,
2019-07-26,212.85,,
2019-07-29,216.27,,
2019-07-30,216.87,,
2019-07-31,212.85,,
2019-08-01,215.07,,
2019-08-02,214.34,,
2019-08-05,209.43,,
2019-08-06,212.73,,
2019-08-07,213.08,,
2019-08-08,217.1,,
2019-08-09,217.63,,
2019-08-12,215.89,,
2019-08-13,219.22,,
2019-08-14,213.51,,
2019-08-15,215.21,,
2019-08-16,219.34,,
2019-08-19,222.5,,
2019-08-20,222.01,,
2019-08-21,221.79,,
2019-08-22,216.67,,
2019-08-23,212.04,,
2019-08-26,215.66,,
2019-08-27,214.89,,
2019-08-28,216.9,,
2019-08-29,220.07,,
2019-08-30,221.84,,
2019-09-03,218.61,,
2019-09-04,219.86,,
2019-09-05,224.98,,
2019-09-06,226.29,,
2019-09-09,217.21,,
2019-09-10,218.27,,
2019-09-11,217.85,,
2019-09-12,220.45,,
2019-09-13,219.5,,
2019-09-16,215.09,,
2019-09-17,219.42,,
2019-09-18,217.84,,
2019-09-19,215.11,,
2019-09-20,219.66,,
2019-09-23,219.7,,
2019-09-24,219.09,,
2019-09-25,221.5,,
2019-09-26,221.6,,
2019-09-27,217.29,,
2019-09-30,219.91,,
2019-10-01,215.11,,
2019-10-02,215.37,,
2019-10-03,223.0,,
2019-10-04,229.4,,
2019-10-07,225.18,,
2019-10-08,218.03,,
2019-10-09,224.81,,
2019-10-10,226.09,,
2019-10-11,227.11,,
2019-10-14,226.61,,
2019-10-15,228.63,,
2019-10-16,226.34,,
2019-10-17,227.8,,
2019-10-18,227.46,,
2019-10-21,227.21,,
2019-10-22,222.09,,
2019-10-23,225.18,,
2019-10-24,228.86,,
2019-10-25,228.21,,
2019-10-28,237.09,,
2019-10-29,238.65,,
2019-10-30,239.14,,
2019-10-31,238.38,,
2019-11-01,236.74,,
2019-11-04,235.3,,
2019-11-05,232.41,,
2019-11-06,235.22,,
2019-11-07,235.15,,
2019-11-08,234.16,,
2019-11-11,234.7,,
2019-11-12,239.35,,
2019-11-13,242.37,,
2019-11-14,240.56,,
2019-11-15,245.64,,
2019-11-18,242.38,,
2019-11-19,243.56,,
2019-11-20,244.23,,
2019-11-21,242.85,,
2019-11-22,240.8,,
2019-11-25,244.75,,
2019-11-26,245.32,,
2019-11-27,246.26,,
2019-11-29,244.94,,
2019-12-02,242.85,,
2019-12-03,244.56,,
2019-12-04,246.19,,
2019-12-05,242.96,,
2019-12-06,238.98,,
2019-12-09,234.29,,
2019-12-10,229.16,,
2019-12-11,230.32,,
2019-12-12,230.7,,
2019-12-13,232.64,,
2019-12-16,234.96,,
2019-12-17,237.92,,
2019-12-18,235.63,,
2019-12-19,233.22,,
2019-12-20,236.39,,
2019-12-23,237.32,,
2019-12-24,235.79,,
2019-12-26,235.78,,
2019-12-27,234.61,,
2019-12-30,232.42,,
2019-12-31,233.29,238.0945308816596,-0.02017908964086046
2020-01-02,232.5,237.2245308816596,-0.019915861416610614
2020-01-03,231.63,240.3945308816596,-0.03645894459210541
2020-01-06,234.8,238.6045308816596,-0.01594492303897832
2020-01-07,233.01,237.0545308816596,-0.017061605473715602
2020-01-08,231.46,239.5145308816596,-0.03362856880545262
2020-01-09,233.92,238.43453088165958,-0.018934048121998948
2020-01-10,232.84,238.99453088165959,-0.025751764523461285
2020-01-13,233.4,241.62453088165958,-0.03403847635688817
2020-01-14,236.03,242.3845308816596,-0.026216734453083146
2020-01-15,236.79,244.1745308816596,-0.03024283841150721
2020-01-16,238.58,244.2345308816596,-0.023152053320418475
2020-01-17,238.64,247.71453088165958,-0.03663301805252095
2020-01-21,242.12,248.5845308816596,-0.026005362677764765
2020-01-22,242.99,236.8645308816596,0.025860643193559296
2020-01-23,231.27,236.0445308816596,-0.020227246375190466
2020-01-24,230.45,234.5145308816596,-0.017331680328630195
2020-01-27,228.92,238.5145308816596,-0.040226190187213295
2020-01-28,232.92,238.3245308816596,-0.022677190894558996
2020-01-29,232.73,239.5645308816596,-0.028528976541338458
2020-01-30,233.97,225.4545308816596,0.037770228369507164
2020-01-31,219.86,225.5145308816596,-0.025073909249009096
2020-02-03,219.92,231.9445308816596,-0.051842269511388706
2020-02-04,226.35,236.7245308816596,-0.04382533083082085
2020-02-05,231.13,242.2345308816596,-0.0458420640576821
2020-02-06,236.64,238.0045308816596,-0.005733213887167965
2020-02-07,232.41,234.0345308816596,-0.006941415335333878
2020-02-10,228.44,236.74453088165959,-0.035078026304272814
2020-02-11,231.15,232.40453088165958,-0.005398048294929292
2020-02-12,226.81,232.1345308816596,-0.022937263411163977
2020-02-13,226.54,236.1445308816596,-0.04067225629067295
2020-02-14,230.55,235.1345308816596,-0.019497480291258973
2020-02-18,229.54,240.90453088165958,-0.04717441735142058
2020-02-19,235.31,239.5045308816596,-0.017513367560182624
2020-02-20,233.91,236.8445308816596,-0.012390114606977587
2020-02-21,231.25,231.8845308816596,-0.0027364088464505443
2020-02-24,226.29,229.6645308816596,-0.014693304485046577
2020-02-25,224.07,227.1745308816596,-0.013665840398617624
2020-02-26,221.58,218.5545308816596,0.013843085778801001
2020-02-27,212.96,210.43453088165958,0.01200121057964898
2020-02-28,204.84,218.5145308816596,-0.06257950364438358
2020-03-02,212.92,214.15453088165958,-0.005764673185186031
2020-03-03,208.56,222.9745308816596,-0.06464653530007825
2020-03-04,217.38,214.5545308816596,0.01316900233581575
2020-03-05,208.96,211.4445308816596,-0.011750272619016733
2020-03-06,205.85,196.65453088165958,0.04675950804242568
2020-03-09,191.06,208.46453088165958,-0.08348917107409382
2020-03-10,202.87,202.96453088165958,-0.000465750745950233
2020-03-11,197.37,192.6145308816596,0.024689046545829596
2020-03-12,187.02,191.0945308816596,-0.021322069568714408
2020-03-13,185.5,171.3245308816596,0.08274045196792001
2020-03-16,165.73,181.99453088165959,-0.0893682398194453
2020-03-17,176.4,178.7345308816596,-0.013061442968763992
2020-03-18,173.14,185.96453088165958,-0.06896224146001595
2020-03-19,180.37,172.0445308816596,0.048391361676396905
2020-03-20,166.45,162.8245308816596,0.02226611124693112
2020-03-23,157.23,190.4845308816596,-0.17457864283120872
2020-03-24,184.89,196.5245308816596,-0.059201417906782905
2020-03-25,190.93,205.0345308816596,-0.06879100228146617
2020-03-26,199.44,203.74453088165959,-0.021127099034426444
2020-03-27,198.15,201.65453088165958,-0.01737888489952255
2020-03-30,196.06,191.75131790269248,0.022470156369376548
2020-03-31,188.62,175.7613179026925,0.07315990942003814
2020-04-01,172.63,187.9913179026925,-0.08171291139436432
2020-04-02,184.86,192.2013179026925,-0.03819598108275846
2020-04-03,189.07,198.5513179026925,-0.047752480330244707
2020-04-06,195.42,197.8613179026925,-0.012338530484736432
2020-04-07,194.73,210.18131790269248,-0.07351423074550323
2020-04-08,207.05,218.5713179026925,-0.0527119386626097
2020-04-09,215.44,210.3213179026925,0.02433743829845958
2020-04-13,207.19,219.2913179026925,-0.05518375291110378
2020-04-14,216.16,217.78131790269248,-0.007444706085472874
2020-04-15,214.65,220.65131790269248,-0.027198196501772354
2020-04-16,217.52,231.5413179026925,-0.060556439903244774
2020-04-17,228.41,227.7313179026925,0.0029801878088524525
2020-04-20,224.6,219.15131790269248,0.024862648098364692
2020-04-21,216.02,219.65131790269248,-0.016532192646807498
2020-04-22,216.52,224.1713179026925,-0.03413156497573766
2020-04-23,221.04,226.6113179026925,-0.024585347079111197
2020-04-24,223.48,223.0113179026925,0.002101606778145637
2020-04-27,219.88,216.2913179026925,0.01659189158448804
2020-04-28,213.16,222.1013179026925,-0.0402578336190238
2020-04-29,218.97,220.6313179026925,-0.007529837189411248
2020-04-30,217.5,212.46131790269249,0.023715762224610026
2020-05-01,209.33,210.0713179026925,-0.0035288868089830006
2020-05-04,206.94,217.71131790269249,-0.04947523172638546
2020-05-05,214.58,216.84131790269248,-0.010428445669691255
2020-05-06,213.71,221.1713179026925,-0.03373546793248838
2020-05-07,218.04,220.97131790269248,-0.013265603565723039
2020-05-08,217.84,228.18131790269248,-0.045320616068588615
2020-05-11,225.05,220.6013179026925,0.02016616282986039
2020-05-12,217.47,217.2413179026925,0.0010526639200834076
2020-05-13,214.11,220.5813179026925,-0.02933756115079178
2020-05-14,217.45,216.09131790269248,0.006287536725188225
2020-05-15,212.96,219.56131790269248,-0.03006594224224013
2020-05-18,216.43,218.3313179026925,-0.008708406659001966
2020-05-19,215.2,224.09131790269248,-0.039677208318054435
2020-05-20,220.96,221.6313179026925,-0.003028984843140403
2020-05-21,218.5,221.94131790269248,-0.015505530629503106
2020-05-22,218.81,220.1413179026925,-0.006047560337042013
2020-05-26,217.01,219.4813179026925,-0.011259809838521928
2020-05-27,216.35,225.28131790269248,-0.03964517779743393
2020-05-28,222.15,227.8513179026925,-0.02502209754664364
2020-05-29,224.72,77.40131790269248,1.9033097379881032
2020-06-01,74.27,77.96131790269249,-0.04734806955546611
2020-06-02,74.83,77.86131790269249,-0.038932270662062174
2020-06-03,74.73,74.13131790269249,0.008075967273283524
2020-06-04,71.0,77.50131790269249,-0.08388654643080107
2020-06-05,74.37,76.41131790269249,-0.026714863173699532
2020-06-08,76.95,,
2020-06-09,74.96,,
2020-06-10,73.28,72.09131790269248,0.016488561062401264
2020-06-11,68.06,,
2020-06-12,67.98,,
2020-06-15,68.959999,73.34131790269248,-0.059738753379173226
2020-06-16,70.209999,72.96131790269249,-0.03770928187401834
2020-06-17,69.830002,73.11131790269249,-0.04488109360933368
2020-06-18,69.980003,73.37131790269248,-0.046221261926767676
2020-06-19,70.239998,72.94131790269249,-0.037034152663599995
2020-06-22,69.809998,73.87131790269248,-0.05497830576195073
2020-06-23,70.739998,70.62131790269248,0.0016805137716495722
2020-06-24,67.489998,71.20131790269248,-0.05212431471794621
2020-06-25,68.07,70.26131790269248,-0.03118811272124622
2020-06-26,67.129997,71.02131790269249,-0.054790885576413095
2020-06-29,67.889999,72.24131790269249,-0.060233105223157946
2020-06-30,69.110001,72.13131790269249,-0.04188633994970603
2020-07-01,69.0,72.32131790269248,-0.04592446596674693
2020-07-02,69.190002,72.66131790269249,-0.04777391881800497
2020-07-06,69.529999,71.70131790269248,-0.030282831141810074
2020-07-07,68.57,71.89131790269249,-0.04619915171381361
2020-07-08,68.760002,71.39131790269249,-0.036857645719315824
2020-07-09,68.260002,70.95131790269248,-0.03793186627461287
2020-07-10,67.82,70.3213199026925,-0.035569865670236456
2020-07-13,67.190002,74.35131890269248,-0.09631728136611639
2020-07-14,71.220001,75.60131890269248,-0.057952929476425497
2020-07-15,72.470001,74.98131590269249,-0.033492542408185555
2020-07-16,71.849998,77.24131890269248,-0.06979840555913341
2020-07-17,74.110001,77.77131690269249,-0.047077972297595694
2020-07-20,74.639999,79.0713199026925,-0.056042075788614754
2020-07-21,75.940002,81.04132190269249,-0.06294714576370941
2020-07-22,77.910004,80.45131790269248,-0.031588219670512396
2020-07-23,77.32,81.26131490269249,-0.04850173674167202
2020-07-24,78.129997,80.12938387032023,-0.024951981080448493
2020-07-27,78.690002,78.87938387032023,-0.002400904533326087
2020-07-28,77.440002,80.76938387032021,-0.04122084025880046
2020-07-29,79.330002,80.3893788703202,-0.013178070103379458
2020-07-30,78.949997,79.84938587032022,-0.011263566532382363
2020-07-31,78.410004,,
2020-08-03,78.019997,,
2020-08-04,76.599998,,
2020-08-05,78.120003,,
2020-08-06,77.400002,,
