date,DD,dcf,Deviation
2002-07-01,49.15,,
2002-07-02,47.14,,
2002-07-03,47.27,,
2002-07-05,48.02,,
2002-07-08,47.72,,
2002-07-09,47.02,,
2002-07-10,45.03,,
2002-07-11,43.37,,
2002-07-12,43.05,,
2002-07-15,42.71,,
2002-07-16,42.6,,
2002-07-17,43.31,,
2002-07-18,41.74,,
2002-07-19,39.62,,
2002-07-22,37.93,,
2002-07-23,37.28,,
2002-07-24,39.07,,
2002-07-25,41.8,,
2002-07-26,41.92,,
2002-07-29,43.62,,
2002-07-30,41.93,,
2002-07-31,41.09,,
2002-08-01,41.27,,
2002-08-02,39.13,,
2002-08-05,38.0,,
2002-08-06,39.88,,
2002-08-07,40.93,,
2002-08-08,41.67,,
2002-08-09,41.46,,
2002-08-12,41.35,,
2002-08-13,41.7,,
2002-08-14,42.97,,
2002-08-15,42.48,,
2002-08-16,41.99,,
2002-08-19,42.7,,
2002-08-20,41.37,,
2002-08-21,42.01,,
2002-08-22,42.78,,
2002-08-23,41.97,,
2002-08-26,42.84,,
2002-08-27,43.22,,
2002-08-28,42.13,,
2002-08-29,43.01,,
2002-08-30,43.01,,
2002-09-03,42.0,,
2002-09-04,42.71,,
2002-09-05,41.23,,
2002-09-06,42.6,,
2002-09-09,41.84,,
2002-09-10,42.7,,
2002-09-11,42.47,,
2002-09-12,41.42,,
2002-09-13,41.26,,
2002-09-16,41.4,,
2002-09-17,41.33,,
2002-09-18,41.52,,
2002-09-19,40.48,,
2002-09-20,41.64,,
2002-09-23,40.98,,
2002-09-24,39.34,,
2002-09-25,41.49,,
2002-09-26,40.99,,
2002-09-27,39.35,,
2002-09-30,38.87,,
2002-10-01,42.41,,
2002-10-02,38.78,,
2002-10-03,37.99,,
2002-10-04,37.33,,
2002-10-07,36.22,,
2002-10-08,36.89,,
2002-10-09,34.87,,
2002-10-10,35.8,,
2002-10-11,38.1,,
2002-10-14,38.09,,
2002-10-15,39.42,,
2002-10-16,38.71,,
2002-10-17,39.91,,
2002-10-18,39.67,,
2002-10-21,41.22,,
2002-10-22,39.55,,
2002-10-23,39.2,,
2002-10-24,35.54,,
2002-10-25,38.07,,
2002-10-28,37.26,,
2002-10-29,36.83,,
2002-10-30,37.01,,
2002-10-31,36.99,,
2002-11-01,37.69,,
2002-11-04,37.01,,
2002-11-05,37.59,,
2002-11-06,39.42,,
2002-11-07,37.72,,
2002-11-08,37.76,,
2002-11-11,36.25,,
2002-11-12,37.23,,
2002-11-13,37.72,,
2002-11-14,39.64,,
2002-11-15,39.14,,
2002-11-18,38.68,,
2002-11-19,39.34,,
2002-11-20,39.99,,
2002-11-21,41.73,,
2002-11-22,41.25,,
2002-11-25,42.51,,
2002-11-26,42.43,,
2002-11-27,43.84,,
2002-11-29,45.4,,
2002-12-02,43.38,,
2002-12-03,42.58,,
2002-12-04,42.48,,
2002-12-05,41.84,,
2002-12-06,42.34,,
2002-12-09,41.6,,
2002-12-10,41.87,,
2002-12-11,43.28,,
2002-12-12,41.49,,
2002-12-13,41.35,,
2002-12-16,43.21,,
2002-12-17,42.48,,
2002-12-18,42.0,,
2002-12-19,41.62,,
2002-12-20,42.56,,
2002-12-23,42.21,,
2002-12-24,42.68,,
2002-12-26,42.98,,
2002-12-27,41.43,,
2002-12-30,41.93,,
2002-12-31,42.27,,
2003-01-02,43.35,,
2003-01-03,43.2,,
2003-01-06,43.96,,
2003-01-07,43.89,,
2003-01-08,43.15,,
2003-01-09,43.55,,
2003-01-10,43.68,,
2003-01-13,43.84,,
2003-01-14,44.22,,
2003-01-15,43.77,,
2003-01-16,44.33,,
2003-01-17,43.78,,
2003-01-21,43.51,,
2003-01-22,43.05,,
2003-01-23,43.34,,
2003-01-24,41.99,,
2003-01-27,41.0,,
2003-01-28,41.29,,
2003-01-29,41.42,,
2003-01-30,39.85,,
2003-01-31,41.36,,
2003-02-03,40.81,,
2003-02-04,40.73,,
2003-02-05,40.98,,
2003-02-06,40.53,,
2003-02-07,40.18,,
2003-02-10,40.46,,
2003-02-11,39.79,,
2003-02-12,39.21,,
2003-02-13,38.91,,
2003-02-14,39.4,,
2003-02-18,40.56,,
2003-02-19,39.98,,
2003-02-20,39.15,,
2003-02-21,40.08,,
2003-02-24,38.39,,
2003-02-25,37.72,,
2003-02-26,38.16,,
2003-02-27,38.4,,
2003-02-28,38.86,,
2003-03-03,38.3,,
2003-03-04,36.93,,
2003-03-05,37.62,,
2003-03-06,36.51,,
2003-03-07,37.03,,
2003-03-10,36.09,,
2003-03-11,35.81,,
2003-03-12,36.22,,
2003-03-13,38.27,,
2003-03-14,38.81,,
2003-03-17,40.38,,
2003-03-18,41.08,,
2003-03-19,40.56,,
2003-03-20,40.56,,
2003-03-21,42.73,,
2003-03-24,40.68,,
2003-03-25,40.56,,
2003-03-26,40.83,,
2003-03-27,40.22,,
2003-03-28,40.25,,
2003-03-31,39.3,,
2003-04-01,39.55,,
2003-04-02,40.56,,
2003-04-03,39.99,,
2003-04-04,41.05,,
2003-04-07,41.2,,
2003-04-08,40.78,,
2003-04-09,39.71,,
2003-04-10,40.34,,
2003-04-11,39.98,,
2003-04-14,41.06,,
2003-04-15,42.8,,
2003-04-16,42.27,,
2003-04-17,43.13,,
2003-04-21,43.21,,
2003-04-22,44.19,,
2003-04-23,44.8,,
2003-04-24,45.29,,
2003-04-25,43.94,,
2003-04-28,45.63,,
2003-04-29,45.99,,
2003-04-30,46.46,,
2003-05-01,45.59,,
2003-05-02,45.96,,
2003-05-05,45.87,,
2003-05-06,45.69,,
2003-05-07,45.13,,
2003-05-08,44.43,,
2003-05-09,45.5,,
2003-05-12,46.28,,
2003-05-13,45.53,,
2003-05-14,45.37,,
2003-05-15,45.5,,
2003-05-16,45.47,,
2003-05-19,43.91,,
2003-05-20,44.79,,
2003-05-21,44.39,,
2003-05-22,44.05,,
2003-05-23,44.19,,
2003-05-27,45.05,,
2003-05-28,44.92,,
2003-05-29,44.63,,
2003-05-30,45.26,,
2003-06-02,45.12,,
2003-06-03,45.26,,
2003-06-04,45.69,,
2003-06-05,45.54,,
2003-06-06,45.36,,
2003-06-09,45.05,,
2003-06-10,45.3,,
2003-06-11,44.98,,
2003-06-12,45.62,,
2003-06-13,45.05,,
2003-06-16,45.45,,
2003-06-17,45.26,,
2003-06-18,45.3,,
2003-06-19,45.19,,
2003-06-20,45.26,,
2003-06-23,44.61,,
2003-06-24,45.05,,
2003-06-25,44.79,,
2003-06-26,45.12,,
2003-06-27,43.96,,
2003-06-30,44.06,,
2003-07-01,43.99,,
2003-07-02,44.32,,
2003-07-03,43.57,,
2003-07-07,44.48,,
2003-07-08,44.41,,
2003-07-09,44.38,,
2003-07-10,43.47,,
2003-07-11,43.94,,
2003-07-14,44.51,,
2003-07-15,44.01,,
2003-07-16,43.44,,
2003-07-17,43.55,,
2003-07-18,44.48,,
2003-07-21,44.14,,
2003-07-22,45.42,,
2003-07-23,45.47,,
2003-07-24,48.04,,
2003-07-25,48.89,,
2003-07-28,49.96,,
2003-07-29,49.89,,
2003-07-30,49.7,,
2003-07-31,50.24,,
2003-08-01,49.74,,
2003-08-04,49.64,,
2003-08-05,48.75,,
2003-08-06,48.39,,
2003-08-07,48.39,,
2003-08-08,48.6,,
2003-08-11,48.32,,
2003-08-12,48.31,,
2003-08-13,47.92,,
2003-08-14,48.21,,
2003-08-15,48.11,,
2003-08-18,48.55,,
2003-08-19,49.0,,
2003-08-20,49.09,,
2003-08-21,49.63,,
2003-08-22,48.82,,
2003-08-25,48.52,,
2003-08-26,48.26,,
2003-08-27,48.65,,
2003-08-28,49.06,,
2003-08-29,49.15,,
2003-09-02,49.56,,
2003-09-03,49.6,,
2003-09-04,48.68,,
2003-09-05,48.12,,
2003-09-08,48.25,,
2003-09-09,47.88,,
2003-09-10,46.71,,
2003-09-11,47.11,,
2003-09-12,48.08,,
2003-09-15,47.75,,
2003-09-16,48.11,,
2003-09-17,47.55,,
2003-09-18,47.88,,
2003-09-19,47.75,,
2003-09-22,46.8,,
2003-09-23,46.98,,
2003-09-24,46.54,,
2003-09-25,46.46,,
2003-09-26,46.38,,
2003-09-29,47.05,,
2003-09-30,46.31,,
2003-10-01,47.39,,
2003-10-02,47.69,,
2003-10-03,49.03,,
2003-10-06,48.89,,
2003-10-07,48.32,,
2003-10-08,48.58,,
2003-10-09,48.69,,
2003-10-10,48.6,,
2003-10-13,49.15,,
2003-10-14,49.29,,
2003-10-15,49.79,,
2003-10-16,50.04,,
2003-10-17,50.1,,
2003-10-20,50.6,,
2003-10-21,51.05,,
2003-10-22,49.6,,
2003-10-23,51.55,,
2003-10-24,52.08,,
2003-10-27,52.59,,
2003-10-28,52.42,,
2003-10-29,52.95,,
2003-10-30,53.93,,
2003-10-31,53.64,,
2003-11-03,53.91,,
2003-11-04,53.53,,
2003-11-05,53.67,,
2003-11-06,54.07,,
2003-11-07,53.57,,
2003-11-10,52.93,,
2003-11-11,52.5,,
2003-11-12,52.95,,
2003-11-13,52.69,,
2003-11-14,53.14,,
2003-11-17,52.97,,
2003-11-18,52.23,,
2003-11-19,52.39,,
2003-11-20,52.13,,
2003-11-21,51.81,,
2003-11-24,52.8,,
2003-11-25,53.07,,
2003-11-26,53.88,,
2003-11-28,53.44,,
2003-12-01,54.8,,
2003-12-02,54.74,,
2003-12-03,55.55,,
2003-12-04,55.93,,
2003-12-05,55.01,,
2003-12-08,55.71,,
2003-12-09,56.72,,
2003-12-10,56.22,,
2003-12-11,56.49,,
2003-12-12,56.73,,
2003-12-15,56.76,,
2003-12-16,57.36,,
2003-12-17,57.0,,
2003-12-18,58.0,,
2003-12-19,57.71,,
2003-12-22,58.67,,
2003-12-23,58.74,,
2003-12-24,59.05,,
2003-12-26,59.26,,
2003-12-29,59.78,,
2003-12-30,58.44,,
2003-12-31,59.17,,
2004-01-02,58.54,,
2004-01-05,59.65,,
2004-01-06,58.97,,
2004-01-07,59.09,,
2004-01-08,60.33,,
2004-01-09,58.47,,
2004-01-12,59.12,,
2004-01-13,58.71,,
2004-01-14,58.41,,
2004-01-15,57.91,,
2004-01-16,58.51,,
2004-01-20,57.8,,
2004-01-21,58.78,,
2004-01-22,58.06,,
2004-01-23,57.3,,
2004-01-26,57.91,,
2004-01-27,57.76,,
2004-01-28,58.5,,
2004-01-29,58.72,,
2004-01-30,59.71,,
2004-02-02,59.32,,
2004-02-03,58.34,,
2004-02-04,58.71,,
2004-02-05,59.65,,
2004-02-06,59.88,,
2004-02-09,59.48,,
2004-02-10,60.06,,
2004-02-11,62.1,,
2004-02-12,62.38,,
2004-02-13,61.61,,
2004-02-17,61.39,,
2004-02-18,61.91,,
2004-02-19,61.43,,
2004-02-20,60.94,,
2004-02-23,61.14,,
2004-02-24,60.97,,
2004-02-25,62.27,,
2004-02-26,61.4,,
2004-02-27,61.87,,
2004-03-01,62.3,,
2004-03-02,61.39,,
2004-03-03,61.2,,
2004-03-04,61.63,,
2004-03-05,60.22,,
2004-03-08,59.55,,
2004-03-09,58.23,,
2004-03-10,56.8,,
2004-03-11,55.48,,
2004-03-12,56.03,,
2004-03-15,54.55,,
2004-03-16,55.12,,
2004-03-17,55.81,,
2004-03-18,55.91,,
2004-03-19,55.72,,
2004-03-22,53.7,,
2004-03-23,55.54,,
2004-03-24,55.62,,
2004-03-25,56.86,,
2004-03-26,56.56,,
2004-03-29,57.87,,
2004-03-30,57.43,,
2004-03-31,57.33,,
2004-04-01,57.69,,
2004-04-02,58.91,,
2004-04-05,58.45,,
2004-04-06,58.92,,
2004-04-07,57.97,,
2004-04-08,58.04,,
2004-04-12,58.92,,
2004-04-13,58.06,,
2004-04-14,58.35,,
2004-04-15,58.51,,
2004-04-16,59.34,,
2004-04-19,59.35,,
2004-04-20,57.74,,
2004-04-21,58.15,,
2004-04-22,59.58,,
2004-04-23,58.92,,
2004-04-26,59.36,,
2004-04-27,59.61,,
2004-04-28,58.24,,
2004-04-29,56.46,,
2004-04-30,56.49,,
2004-05-03,56.66,,
2004-05-04,57.47,,
2004-05-05,56.89,,
2004-05-06,56.01,,
2004-05-07,53.93,,
2004-05-10,52.8,,
2004-05-11,54.2,,
2004-05-12,53.09,,
2004-05-13,53.59,,
2004-05-14,53.57,,
2004-05-17,52.46,,
2004-05-18,53.16,,
2004-05-19,53.23,,
2004-05-20,52.83,,
2004-05-21,53.71,,
2004-05-24,54.28,,
2004-05-25,55.07,,
2004-05-26,55.48,,
2004-05-27,56.76,,
2004-05-28,56.79,,
2004-06-01,56.36,,
2004-06-02,57.37,,
2004-06-03,54.72,,
2004-06-04,55.85,,
2004-06-07,56.67,,
2004-06-08,56.63,,
2004-06-09,56.56,,
2004-06-10,56.75,,
2004-06-14,56.13,,
2004-06-15,55.83,,
2004-06-16,55.82,,
2004-06-17,55.58,,
2004-06-18,56.95,,
2004-06-21,56.56,,
2004-06-22,56.46,,
2004-06-23,58.0,,
2004-06-24,57.54,,
2004-06-25,57.39,,
2004-06-28,57.13,,
2004-06-29,58.25,,
2004-06-30,57.93,,
2004-07-01,56.55,,
2004-07-02,56.08,,
2004-07-06,55.46,,
2004-07-07,56.15,,
2004-07-08,55.56,,
2004-07-09,55.72,,
2004-07-12,56.03,,
2004-07-13,55.71,,
2004-07-14,55.62,,
2004-07-15,55.61,,
2004-07-16,56.13,,
2004-07-19,55.86,,
2004-07-20,56.22,,
2004-07-21,56.13,,
2004-07-22,55.19,,
2004-07-23,54.91,,
2004-07-26,54.67,,
2004-07-27,55.62,,
2004-07-28,56.08,,
2004-07-29,57.64,,
2004-07-30,56.77,,
2004-08-02,57.04,,
2004-08-03,56.57,,
2004-08-04,57.13,,
2004-08-05,55.99,,
2004-08-06,54.77,,
2004-08-09,55.25,,
2004-08-10,56.05,,
2004-08-11,56.15,,
2004-08-12,55.29,,
2004-08-13,54.77,,
2004-08-16,56.43,,
2004-08-17,56.93,,
2004-08-18,57.64,,
2004-08-19,57.64,,
2004-08-20,58.23,,
2004-08-23,57.77,,
2004-08-24,58.21,,
2004-08-25,59.56,,
2004-08-26,60.63,,
2004-08-27,60.76,,
2004-08-30,60.63,,
2004-08-31,60.93,,
2004-09-01,60.57,,
2004-09-02,60.79,,
2004-09-03,60.94,,
2004-09-07,61.74,,
2004-09-08,60.76,,
2004-09-09,61.07,,
2004-09-10,60.28,,
2004-09-13,59.96,,
2004-09-14,59.89,,
2004-09-15,59.99,,
2004-09-16,60.6,,
2004-09-17,60.35,,
2004-09-20,60.83,,
2004-09-21,60.87,,
2004-09-22,60.16,,
2004-09-23,59.39,,
2004-09-24,60.73,,
2004-09-27,61.1,,
2004-09-28,62.32,,
2004-09-29,63.75,,
2004-09-30,64.3,,
2004-10-01,64.57,,
2004-10-04,64.47,,
2004-10-05,64.62,,
2004-10-06,65.98,,
2004-10-07,64.67,,
2004-10-08,64.18,,
2004-10-11,63.98,,
2004-10-12,63.63,,
2004-10-13,62.3,,
2004-10-14,61.9,,
2004-10-15,62.92,,
2004-10-18,63.51,,
2004-10-19,61.9,,
2004-10-20,61.09,,
2004-10-21,60.59,,
2004-10-22,62.05,,
2004-10-25,62.37,,
2004-10-26,63.09,,
2004-10-27,64.06,,
2004-10-28,62.72,,
2004-10-29,63.96,,
2004-11-01,64.32,,
2004-11-02,64.05,,
2004-11-03,65.31,,
2004-11-04,67.18,,
2004-11-05,67.79,,
2004-11-08,67.92,,
2004-11-09,68.47,,
2004-11-10,68.89,,
2004-11-11,69.11,,
2004-11-12,70.25,,
2004-11-15,69.6,,
2004-11-16,69.01,,
2004-11-17,69.53,,
2004-11-18,70.21,,
2004-11-19,69.57,,
2004-11-22,70.47,,
2004-11-23,70.65,,
2004-11-24,71.23,,
2004-11-26,71.76,,
2004-11-29,72.3,,
2004-11-30,71.83,,
2004-12-01,72.62,,
2004-12-02,71.08,,
2004-12-03,70.82,,
2004-12-06,71.29,,
2004-12-07,69.28,,
2004-12-08,69.16,,
2004-12-09,69.48,,
2004-12-10,69.34,,
2004-12-13,70.18,,
2004-12-14,69.74,,
2004-12-15,70.68,,
2004-12-16,70.12,,
2004-12-17,70.47,,
2004-12-20,71.23,,
2004-12-21,71.75,,
2004-12-22,72.22,,
2004-12-23,72.26,,
2004-12-27,71.95,,
2004-12-28,71.46,,
2004-12-29,71.16,,
2004-12-30,71.02,,
2004-12-31,70.47,,
2005-01-03,70.39,,
2005-01-04,68.87,,
2005-01-05,68.17,,
2005-01-06,68.96,,
2005-01-07,68.3,,
2005-01-10,69.31,,
2005-01-11,67.89,,
2005-01-12,68.82,,
2005-01-13,68.89,,
2005-01-14,70.86,,
2005-01-18,71.12,,
2005-01-19,70.12,,
2005-01-20,69.93,,
2005-01-21,69.48,,
2005-01-24,68.5,,
2005-01-25,69.33,,
2005-01-26,69.37,,
2005-01-27,69.11,,
2005-01-28,70.0,,
2005-01-31,70.74,,
2005-02-01,72.33,,
2005-02-02,73.34,,
2005-02-03,72.8,,
2005-02-04,73.63,,
2005-02-07,73.43,,
2005-02-08,72.7,,
2005-02-09,71.56,,
2005-02-10,73.41,,
2005-02-11,73.51,,
2005-02-14,74.44,,
2005-02-15,76.2,,
2005-02-16,76.67,,
2005-02-17,76.22,,
2005-02-18,76.34,,
2005-02-22,75.15,,
2005-02-23,77.35,,
2005-02-24,78.85,,
2005-02-25,80.04,,
2005-02-28,78.49,,
2005-03-01,78.62,,
2005-03-02,77.71,,
2005-03-03,77.98,,
2005-03-04,80.3,,
2005-03-07,78.92,,
2005-03-08,79.06,,
2005-03-09,79.69,,
2005-03-10,78.17,,
2005-03-11,77.68,,
2005-03-14,76.3,,
2005-03-15,76.09,,
2005-03-16,73.5,,
2005-03-17,74.47,,
2005-03-18,74.71,,
2005-03-21,73.9,,
2005-03-22,74.41,,
2005-03-23,73.83,,
2005-03-24,73.2,,
2005-03-28,72.73,,
2005-03-29,69.95,,
2005-03-30,69.78,,
2005-03-31,70.95,,
2005-04-01,69.94,,
2005-04-04,70.11,,
2005-04-05,71.02,,
2005-04-06,71.21,,
2005-04-07,71.56,,
2005-04-08,69.83,,
2005-04-11,69.53,,
2005-04-12,68.67,,
2005-04-13,66.65,,
2005-04-14,64.45,,
2005-04-15,63.05,,
2005-04-18,63.89,,
2005-04-19,64.83,,
2005-04-20,63.73,,
2005-04-21,65.16,,
2005-04-22,64.52,,
2005-04-25,65.87,,
2005-04-26,64.72,,
2005-04-27,63.72,,
2005-04-28,63.65,,
2005-04-29,65.37,,
2005-05-02,66.92,,
2005-05-03,67.49,,
2005-05-04,69.53,,
2005-05-05,69.75,,
2005-05-06,69.48,,
2005-05-09,69.36,,
2005-05-10,68.39,,
2005-05-11,68.16,,
2005-05-12,65.68,,
2005-05-13,64.15,,
2005-05-16,62.52,,
2005-05-17,64.03,,
2005-05-18,65.6,,
2005-05-19,66.07,,
2005-05-20,65.41,,
2005-05-23,65.83,,
2005-05-24,66.1,,
2005-05-25,65.23,,
2005-05-26,65.47,,
2005-05-27,65.3,,
2005-05-31,64.46,,
2005-06-01,65.53,,
2005-06-02,64.73,,
2005-06-03,64.47,,
2005-06-06,64.09,,
2005-06-07,64.9,,
2005-06-08,64.8,,
2005-06-09,64.33,,
2005-06-10,64.63,,
2005-06-13,65.21,,
2005-06-14,66.1,,
2005-06-15,66.92,,
2005-06-16,68.06,,
2005-06-17,67.04,,
2005-06-20,65.63,,
2005-06-21,64.36,,
2005-06-22,64.57,,
2005-06-23,63.24,,
2005-06-24,62.15,,
2005-06-27,62.45,,
2005-06-28,63.49,,
2005-06-29,64.33,,
2005-06-30,63.38,,
2005-07-01,63.61,,
2005-07-05,63.53,,
2005-07-06,63.45,,
2005-07-07,63.44,,
2005-07-08,65.11,,
2005-07-11,66.03,,
2005-07-12,66.34,,
2005-07-13,66.03,,
2005-07-14,67.39,,
2005-07-15,67.63,,
2005-07-18,67.14,,
2005-07-19,68.43,,
2005-07-20,69.5,,
2005-07-21,68.91,,
2005-07-22,69.17,,
2005-07-25,68.19,,
2005-07-26,66.92,,
2005-07-27,67.76,,
2005-07-28,68.93,,
2005-07-29,68.25,,
2005-08-01,67.72,,
2005-08-02,68.26,,
2005-08-03,68.27,,
2005-08-04,67.12,,
2005-08-05,67.21,,
2005-08-08,67.7,,
2005-08-09,68.52,,
2005-08-10,68.52,,
2005-08-11,69.94,,
2005-08-12,68.82,,
2005-08-15,68.9,,
2005-08-16,67.35,,
2005-08-17,67.59,,
2005-08-18,66.89,,
2005-08-19,67.01,,
2005-08-22,66.57,,
2005-08-23,65.61,,
2005-08-24,64.96,,
2005-08-25,63.59,,
2005-08-26,62.4,,
2005-08-29,62.82,,
2005-08-30,62.07,,
2005-08-31,61.49,,
2005-09-01,61.27,,
2005-09-02,61.5,,
2005-09-06,61.47,,
2005-09-07,63.48,,
2005-09-08,63.58,,
2005-09-09,63.88,,
2005-09-12,64.0,,
2005-09-13,62.98,,
2005-09-14,62.97,,
2005-09-15,61.94,,
2005-09-16,62.35,,
2005-09-19,61.4,,
2005-09-20,60.15,,
2005-09-21,57.83,,
2005-09-22,58.92,,
2005-09-23,59.46,,
2005-09-26,59.79,,
2005-09-27,59.26,,
2005-09-28,58.98,,
2005-09-29,58.31,,
2005-09-30,59.31,,
2005-10-03,60.02,,
2005-10-04,59.79,,
2005-10-05,58.84,,
2005-10-06,58.62,,
2005-10-07,59.79,,
2005-10-10,60.13,,
2005-10-11,60.42,,
2005-10-12,60.35,,
2005-10-13,60.52,,
2005-10-14,61.23,,
2005-10-17,61.5,,
2005-10-18,60.59,,
2005-10-19,60.62,,
2005-10-20,60.56,,
2005-10-21,61.77,,
2005-10-24,63.05,,
2005-10-25,62.47,,
2005-10-26,63.83,,
2005-10-27,64.33,,
2005-10-28,65.24,,
2005-10-31,65.27,,
2005-11-01,64.6,,
2005-11-02,64.52,,
2005-11-03,64.39,,
2005-11-04,64.8,,
2005-11-07,64.56,,
2005-11-08,64.76,,
2005-11-09,64.8,,
2005-11-10,66.74,,
2005-11-11,67.18,,
2005-11-14,66.32,,
2005-11-15,65.83,,
2005-11-16,63.85,,
2005-11-17,65.19,,
2005-11-18,65.97,,
2005-11-21,64.99,,
2005-11-22,65.81,,
2005-11-23,65.27,,
2005-11-25,65.26,,
2005-11-28,64.84,,
2005-11-29,65.81,,
2005-11-30,64.4,,
2005-12-01,63.96,,
2005-12-02,63.39,,
2005-12-05,63.12,,
2005-12-06,64.08,,
2005-12-07,63.66,,
2005-12-08,63.48,,
2005-12-09,63.52,,
2005-12-12,63.68,,
2005-12-13,64.19,,
2005-12-14,64.09,,
2005-12-15,63.45,,
2005-12-16,62.23,,
2005-12-19,62.1,,
2005-12-20,61.56,,
2005-12-21,62.23,,
2005-12-22,62.78,,
2005-12-23,63.48,,
2005-12-27,62.91,,
2005-12-28,62.94,,
2005-12-29,62.87,,
2005-12-30,62.37,,
2006-01-03,62.52,,
2006-01-04,61.81,,
2006-01-05,63.44,,
2006-01-06,63.95,,
2006-01-09,63.41,,
2006-01-10,63.45,,
2006-01-11,62.84,,
2006-01-12,61.71,,
2006-01-13,61.44,,
2006-01-17,60.65,,
2006-01-18,60.18,,
2006-01-19,60.49,,
2006-01-20,59.59,,
2006-01-23,60.39,,
2006-01-24,60.55,,
2006-01-25,61.64,,
2006-01-26,61.31,,
2006-01-27,60.03,,
2006-01-30,60.46,,
2006-01-31,60.2,,
2006-02-01,60.23,,
2006-02-02,59.59,,
2006-02-03,58.78,,
2006-02-06,58.41,,
2006-02-07,58.0,,
2006-02-08,57.88,,
2006-02-09,58.92,,
2006-02-10,59.79,,
2006-02-13,59.89,,
2006-02-14,60.94,,
2006-02-15,61.78,,
2006-02-16,62.6,,
2006-02-17,62.34,,
2006-02-21,61.91,,
2006-02-22,61.46,,
2006-02-23,61.61,,
2006-02-24,61.81,,
2006-02-27,62.01,,
2006-02-28,61.24,,
2006-03-01,62.57,,
2006-03-02,62.18,,
2006-03-03,62.15,,
2006-03-06,61.29,,
2006-03-07,60.92,,
2006-03-08,60.59,,
2006-03-09,60.59,,
2006-03-10,60.9,,
2006-03-13,60.62,,
2006-03-14,61.39,,
2006-03-15,62.1,,
2006-03-16,62.41,,
2006-03-17,62.17,,
2006-03-20,61.36,,
2006-03-21,60.67,,
2006-03-22,60.86,,
2006-03-23,60.45,,
2006-03-24,60.13,,
2006-03-27,60.1,,
2006-03-28,59.32,,
2006-03-29,58.62,,
2006-03-30,58.5,,
2006-03-31,57.78,,
2006-04-03,57.84,,
2006-04-04,57.96,,
2006-04-05,58.31,,
2006-04-06,58.11,,
2006-04-07,57.16,,
2006-04-10,56.79,,
2006-04-11,56.18,,
2006-04-12,56.43,,
2006-04-13,56.95,,
2006-04-17,56.76,,
2006-04-18,56.72,,
2006-04-19,57.73,,
2006-04-20,58.23,,
2006-04-21,58.51,,
2006-04-24,58.6,,
2006-04-25,58.64,,
2006-04-26,59.21,,
2006-04-27,58.92,,
2006-04-28,57.8,,
2006-05-01,59.32,,
2006-05-02,59.49,,
2006-05-03,60.06,,
2006-05-04,60.42,,
2006-05-05,60.45,,
2006-05-08,61.0,,
2006-05-09,61.13,,
2006-05-10,60.15,,
2006-05-11,59.29,,
2006-05-12,58.52,,
2006-05-15,58.24,,
2006-05-16,58.88,,
2006-05-17,58.15,,
2006-05-18,57.73,,
2006-05-19,58.41,,
2006-05-22,57.1,,
2006-05-23,56.67,,
2006-05-24,56.08,,
2006-05-25,56.53,,
2006-05-26,57.27,,
2006-05-30,56.26,,
2006-05-31,56.75,,
2006-06-01,57.2,,
2006-06-02,58.13,,
2006-06-05,57.1,,
2006-06-06,56.33,,
2006-06-07,55.62,,
2006-06-08,55.04,,
2006-06-09,54.41,,
2006-06-12,53.93,,
2006-06-13,52.86,,
2006-06-14,53.42,,
2006-06-15,54.45,,
2006-06-16,54.08,,
2006-06-19,53.59,,
2006-06-20,53.79,,
2006-06-21,54.41,,
2006-06-22,53.86,,
2006-06-23,54.37,,
2006-06-26,54.97,,
2006-06-27,54.16,,
2006-06-28,53.73,,
2006-06-29,55.12,,
2006-06-30,55.55,,
2006-07-03,56.18,,
2006-07-05,55.12,,
2006-07-06,54.61,,
2006-07-07,53.88,,
2006-07-10,54.14,,
2006-07-11,54.44,,
2006-07-12,53.56,,
2006-07-13,52.36,,
2006-07-14,52.53,,
2006-07-17,52.03,,
2006-07-18,51.61,,
2006-07-19,52.95,,
2006-07-20,52.66,,
2006-07-21,51.98,,
2006-07-24,53.26,,
2006-07-25,53.5,,
2006-07-26,53.06,,
2006-07-27,47.74,,
2006-07-28,48.43,,
2006-07-31,49.22,,
2006-08-01,48.78,,
2006-08-02,49.83,,
2006-08-03,50.97,,
2006-08-04,51.17,,
2006-08-07,51.29,,
2006-08-08,51.05,,
2006-08-09,51.45,,
2006-08-10,51.68,,
2006-08-11,51.27,,
2006-08-14,51.64,,
2006-08-15,52.53,,
2006-08-16,53.67,,
2006-08-17,53.6,,
2006-08-18,53.63,,
2006-08-21,52.76,,
2006-08-22,53.22,,
2006-08-23,52.86,,
2006-08-24,52.28,,
2006-08-25,52.48,,
2006-08-28,52.33,,
2006-08-29,53.46,,
2006-08-30,53.94,,
2006-08-31,54.27,,
2006-09-01,54.63,,
2006-09-05,54.21,,
2006-09-06,53.17,,
2006-09-07,52.53,,
2006-09-08,53.32,,
2006-09-11,52.5,,
2006-09-12,53.57,,
2006-09-13,54.28,,
2006-09-14,55.07,,
2006-09-15,54.9,,
2006-09-18,55.15,,
2006-09-19,54.78,,
2006-09-20,55.37,,
2006-09-21,54.48,,
2006-09-22,54.82,,
2006-09-25,55.64,,
2006-09-26,56.5,,
2006-09-27,55.79,,
2006-09-28,55.81,,
2006-09-29,55.48,,
2006-10-02,55.19,,
2006-10-03,54.95,,
2006-10-04,54.74,,
