date,IR,dcf,Deviation
2006-07-19,30.29,,
2006-07-20,29.2,,
2006-07-21,28.8,,
2006-07-24,29.3,,
2006-07-25,29.35,,
2006-07-26,29.13,,
2006-07-27,28.99,,
2006-07-28,28.64,,
2006-07-31,28.59,,
2006-08-01,28.19,,
2006-08-02,29.03,,
2006-08-03,30.33,,
2006-08-04,30.33,,
2006-08-07,30.25,,
2006-08-08,30.04,,
2006-08-09,29.36,,
2006-08-10,29.66,,
2006-08-11,29.54,,
2006-08-14,28.89,,
2006-08-15,29.63,,
2006-08-16,30.92,,
2006-08-17,30.74,,
2006-08-18,31.1,,
2006-08-21,30.39,,
2006-08-22,30.65,,
2006-08-23,29.76,,
2006-08-24,29.72,,
2006-08-25,29.77,,
2006-08-28,29.9,,
2006-08-29,30.11,,
2006-08-30,29.86,,
2006-08-31,30.37,,
2006-09-01,30.83,,
2006-09-05,31.17,,
2006-09-06,30.88,,
2006-09-07,30.54,,
2006-09-08,30.63,,
2006-09-11,29.75,,
2006-09-12,29.92,,
2006-09-13,30.75,,
2006-09-14,30.84,,
2006-09-15,30.78,,
2006-09-18,31.01,,
2006-09-19,30.96,,
2006-09-20,30.5,,
2006-09-21,29.66,,
2006-09-22,29.46,,
2006-09-25,29.82,,
2006-09-26,30.1,,
2006-09-27,30.74,,
2006-09-28,30.82,,
2006-09-29,30.34,,
2006-10-02,30.9,,
2006-10-03,31.12,,
2006-10-04,30.89,,
2006-10-05,31.58,,
2006-10-06,32.11,,
2006-10-09,32.13,,
2006-10-10,32.32,,
2006-10-11,32.11,,
2006-10-12,32.04,,
2006-10-13,32.16,,
2006-10-16,32.92,,
2006-10-17,32.67,,
2006-10-18,32.34,,
2006-10-19,31.4,,
2006-10-20,30.43,,
2006-10-23,30.62,,
2006-10-24,30.67,,
2006-10-25,30.73,,
2006-10-26,31.07,,
2006-10-27,29.91,,
2006-10-30,29.35,,
2006-10-31,29.32,,
2006-11-01,29.47,,
2006-11-02,29.41,,
2006-11-03,29.45,,
2006-11-06,29.36,,
2006-11-07,29.75,,
2006-11-08,29.93,,
2006-11-09,29.75,,
2006-11-10,29.92,,
2006-11-13,29.97,,
2006-11-14,30.26,,
2006-11-15,30.59,,
2006-11-16,30.77,,
2006-11-17,30.67,,
2006-11-20,30.61,,
2006-11-21,31.27,,
2006-11-22,31.53,,
2006-11-24,31.33,,
2006-11-27,30.4,,
2006-11-28,30.37,,
2006-11-29,30.81,,
2006-11-30,31.16,,
2006-12-01,30.59,,
2006-12-04,30.62,,
2006-12-05,31.05,,
2006-12-06,31.55,,
2006-12-07,31.55,,
2006-12-08,32.55,,
2006-12-11,32.03,,
2006-12-12,31.69,,
2006-12-13,31.15,,
2006-12-14,31.4,,
2006-12-15,31.29,,
2006-12-18,31.36,,
2006-12-19,31.45,,
2006-12-20,31.51,,
2006-12-21,31.01,,
2006-12-22,30.7,,
2006-12-26,30.51,,
2006-12-27,31.33,,
2006-12-28,31.36,,
2006-12-29,31.25,,
2007-01-03,31.0,,
2007-01-04,30.95,,
2007-01-05,31.46,,
2007-01-08,31.65,,
2007-01-09,32.12,,
2007-01-10,32.38,,
2007-01-11,32.35,,
2007-01-12,32.5,,
2007-01-16,32.44,,
2007-01-17,32.68,,
2007-01-18,32.8,,
2007-01-19,33.14,,
2007-01-22,32.67,,
2007-01-23,33.27,,
2007-01-24,33.14,,
2007-01-25,33.05,,
2007-01-26,33.34,,
2007-01-29,32.67,,
2007-01-30,33.35,,
2007-01-31,34.25,,
2007-02-01,34.46,,
2007-02-02,35.02,,
2007-02-05,34.65,,
2007-02-06,34.7,,
2007-02-07,34.85,,
2007-02-08,34.38,,
2007-02-09,33.76,,
2007-02-12,33.96,,
2007-02-13,34.18,,
2007-02-14,34.19,,
2007-02-15,35.24,,
2007-02-16,35.46,,
2007-02-20,35.46,,
2007-02-21,35.38,,
2007-02-22,35.61,,
2007-02-23,36.1,,
2007-02-26,36.03,,
2007-02-27,34.16,,
2007-02-28,34.58,,
2007-03-01,34.41,,
2007-03-02,34.03,,
2007-03-05,33.69,,
2007-03-06,34.34,,
2007-03-07,34.55,,
2007-03-08,34.46,,
2007-03-09,33.99,,
2007-03-12,34.22,,
2007-03-13,33.79,,
2007-03-14,34.15,,
2007-03-15,34.27,,
2007-03-16,34.31,,
2007-03-19,35.02,,
2007-03-20,35.38,,
2007-03-21,36.02,,
2007-03-22,36.05,,
2007-03-23,36.28,,
2007-03-26,36.21,,
2007-03-27,34.99,,
2007-03-28,34.25,,
2007-03-29,34.61,,
2007-03-30,34.64,,
2007-04-02,35.17,,
2007-04-03,35.13,,
2007-04-04,35.02,,
2007-04-05,34.83,,
2007-04-09,34.94,,
2007-04-10,35.61,,
2007-04-11,35.22,,
2007-04-12,35.84,,
2007-04-13,35.73,,
2007-04-16,35.9,,
2007-04-17,35.74,,
2007-04-18,35.83,,
2007-04-19,35.36,,
2007-04-20,36.27,,
2007-04-23,36.45,,
2007-04-24,36.1,,
2007-04-25,36.37,,
2007-04-26,36.79,,
2007-04-27,36.78,,
2007-04-30,35.66,,
2007-05-01,36.0,,
2007-05-02,36.54,,
2007-05-03,36.83,,
2007-05-04,37.07,,
2007-05-07,36.81,,
2007-05-08,37.08,,
2007-05-09,37.81,,
2007-05-10,36.96,,
2007-05-11,37.25,,
2007-05-14,37.23,,
2007-05-15,39.37,,
2007-05-16,39.15,,
2007-05-17,39.04,,
2007-05-18,39.16,,
2007-05-21,39.06,,
2007-05-22,39.03,,
2007-05-23,38.71,,
2007-05-24,38.63,,
2007-05-25,38.94,,
2007-05-29,39.33,,
2007-05-30,39.69,,
2007-05-31,41.0,,
2007-06-01,41.29,,
2007-06-04,41.28,,
2007-06-05,41.25,,
2007-06-06,40.32,,
2007-06-07,40.12,,
2007-06-08,40.85,,
2007-06-11,40.89,,
2007-06-12,40.1,,
2007-06-13,42.24,,
2007-06-14,41.89,,
2007-06-15,41.82,,
2007-06-18,43.73,,
2007-06-19,43.92,,
2007-06-20,44.36,,
2007-06-21,44.72,,
2007-06-22,44.51,,
2007-06-25,43.91,,
2007-06-26,43.19,,
2007-06-27,43.67,,
2007-06-28,43.74,,
2007-06-29,43.79,,
2007-07-02,44.39,,
2007-07-03,44.53,,
2007-07-05,44.04,,
2007-07-06,43.84,,
2007-07-09,44.3,,
2007-07-10,43.78,,
2007-07-11,43.71,,
2007-07-12,44.28,,
2007-07-13,44.09,,
2007-07-16,44.63,,
2007-07-17,44.58,,
2007-07-18,44.72,,
2007-07-19,44.49,,
2007-07-20,43.67,,
2007-07-23,43.78,,
2007-07-24,42.33,,
2007-07-25,41.48,,
2007-07-26,40.49,,
2007-07-27,38.45,,
2007-07-30,41.35,,
2007-07-31,40.19,,
2007-08-01,40.46,,
2007-08-02,41.37,,
2007-08-03,40.01,,
2007-08-06,41.29,,
2007-08-07,40.7,,
2007-08-08,40.77,,
2007-08-09,38.74,,
2007-08-10,38.69,,
2007-08-13,39.8,,
2007-08-14,38.19,,
2007-08-15,38.43,,
2007-08-16,37.71,,
2007-08-17,38.69,,
2007-08-20,39.44,,
2007-08-21,39.9,,
2007-08-22,40.94,,
2007-08-23,40.34,,
2007-08-24,41.59,,
2007-08-27,40.73,,
2007-08-28,39.21,,
2007-08-29,40.48,,
2007-08-30,41.08,,
2007-08-31,41.48,,
2007-09-04,41.87,,
2007-09-05,41.25,,
2007-09-06,42.02,,
2007-09-07,41.14,,
2007-09-10,40.93,,
2007-09-11,41.56,,
2007-09-12,41.03,,
2007-09-13,41.39,,
2007-09-14,41.79,,
2007-09-17,41.54,,
2007-09-18,43.29,,
2007-09-19,43.43,,
2007-09-20,42.96,,
2007-09-21,42.97,,
2007-09-24,42.94,,
2007-09-25,42.84,,
2007-09-26,42.61,,
2007-09-27,43.12,,
2007-09-28,43.51,,
2007-10-01,43.84,,
2007-10-02,43.36,,
2007-10-03,42.61,,
2007-10-04,43.0,,
2007-10-05,44.37,,
2007-10-08,43.65,,
2007-10-09,43.39,,
2007-10-10,43.36,,
2007-10-11,42.55,,
2007-10-12,42.4,,
2007-10-15,42.0,,
2007-10-16,41.9,,
2007-10-17,41.37,,
2007-10-18,41.83,,
2007-10-19,39.53,,
2007-10-22,39.92,,
2007-10-23,40.89,,
2007-10-24,40.57,,
2007-10-25,39.7,,
2007-10-26,40.69,,
2007-10-29,41.48,,
2007-10-30,39.98,,
2007-10-31,40.22,,
2007-11-01,39.87,,
2007-11-02,40.38,,
2007-11-05,40.34,,
2007-11-06,41.11,,
2007-11-07,39.97,,
2007-11-08,39.63,,
2007-11-09,39.07,,
2007-11-12,39.15,,
2007-11-13,39.62,,
2007-11-14,39.94,,
2007-11-15,39.45,,
2007-11-16,38.98,,
2007-11-19,38.43,,
2007-11-20,39.55,,
2007-11-21,38.37,,
2007-11-23,38.9,,
2007-11-26,38.91,,
2007-11-27,39.66,,
2007-11-28,41.01,,
2007-11-29,40.94,,
2007-11-30,41.25,,
2007-12-03,40.73,,
2007-12-04,41.12,,
2007-12-05,41.16,,
2007-12-06,41.28,,
2007-12-07,41.43,,
2007-12-10,41.55,,
2007-12-11,39.9,,
2007-12-12,39.94,,
2007-12-13,40.1,,
2007-12-14,39.28,,
2007-12-17,34.82,,
2007-12-18,35.36,,
2007-12-19,36.01,,
2007-12-20,35.73,,
2007-12-21,36.65,,
2007-12-24,37.63,,
2007-12-26,37.57,,
2007-12-27,37.08,,
2007-12-28,37.29,,
2007-12-31,37.12,,
2008-01-02,35.86,,
2008-01-03,35.37,,
2008-01-04,34.03,,
2008-01-07,32.8,,
2008-01-08,31.93,,
2008-01-09,31.35,,
2008-01-10,32.3,,
2008-01-11,32.34,,
2008-01-14,33.07,,
2008-01-15,31.89,,
2008-01-16,31.38,,
2008-01-17,29.37,,
2008-01-18,29.66,,
2008-01-22,29.94,,
2008-01-23,31.35,,
2008-01-24,31.04,,
2008-01-25,30.95,,
2008-01-28,31.21,,
2008-01-29,31.73,,
2008-01-30,31.18,,
2008-01-31,31.54,,
2008-02-01,31.31,,
2008-02-04,31.3,,
2008-02-05,30.64,,
2008-02-06,30.89,,
2008-02-07,30.57,,
2008-02-08,29.86,,
2008-02-11,29.89,,
2008-02-12,30.81,,
2008-02-13,31.94,,
2008-02-14,31.61,,
2008-02-15,31.4,,
2008-02-19,31.58,,
2008-02-20,31.41,,
2008-02-21,31.26,,
2008-02-22,31.45,,
2008-02-25,32.26,,
2008-02-26,32.97,,
2008-02-27,33.92,,
2008-02-28,34.38,,
2008-02-29,33.43,,
2008-03-03,34.07,,
2008-03-04,33.61,,
2008-03-05,34.27,,
2008-03-06,34.07,,
2008-03-07,34.24,,
2008-03-10,32.92,,
2008-03-11,34.41,,
2008-03-12,34.92,,
2008-03-13,35.37,,
2008-03-14,34.46,,
2008-03-17,34.35,,
2008-03-18,35.54,,
2008-03-19,33.95,,
2008-03-20,34.35,,
2008-03-24,35.14,,
2008-03-25,36.0,,
2008-03-26,35.34,,
2008-03-27,34.74,,
2008-03-28,35.0,,
2008-03-31,35.61,,
2008-04-01,37.12,,
2008-04-02,36.63,,
2008-04-03,36.47,,
2008-04-04,37.2,,
2008-04-07,36.57,,
2008-04-08,35.85,,
2008-04-09,35.3,,
2008-04-10,35.48,,
2008-04-11,34.54,,
2008-04-14,34.47,,
2008-04-15,34.79,,
2008-04-16,36.45,,
2008-04-17,36.05,,
2008-04-18,36.66,,
2008-04-21,36.69,,
2008-04-22,35.84,,
2008-04-23,34.82,,
2008-04-24,34.26,,
2008-04-25,34.42,,
2008-04-28,34.99,,
2008-04-29,33.99,,
2008-04-30,35.45,,
2008-05-01,35.89,,
2008-05-02,35.93,,
2008-05-05,35.19,,
2008-05-06,34.95,,
2008-05-07,34.33,,
2008-05-08,34.21,,
2008-05-09,33.96,,
2008-05-12,35.03,,
2008-05-13,35.49,,
2008-05-14,35.49,,
2008-05-15,35.73,,
2008-05-16,36.62,,
2008-05-19,36.72,,
2008-05-20,35.7,,
2008-05-21,35.07,,
2008-05-22,34.56,,
2008-05-23,34.16,,
2008-05-27,34.44,,
2008-05-28,35.08,,
2008-05-29,34.99,,
2008-05-30,35.18,,
2008-06-02,34.66,,
2008-06-03,34.76,,
2008-06-04,34.5,,
2008-06-05,35.01,,
2008-06-06,34.11,,
2008-06-09,31.61,,
2008-06-10,31.92,,
2008-06-11,30.41,,
2008-06-12,30.87,,
2008-06-13,31.76,,
2008-06-16,31.56,,
2008-06-17,31.1,,
2008-06-18,30.8,,
2008-06-19,31.45,,
2008-06-20,31.1,,
2008-06-23,31.46,,
2008-06-24,31.0,,
2008-06-25,30.57,,
2008-06-26,29.61,,
2008-06-27,29.45,,
2008-06-30,29.9,,
2008-07-01,29.58,,
2008-07-02,28.45,,
2008-07-03,29.27,,
2008-07-07,29.43,,
2008-07-08,29.18,,
2008-07-09,28.35,,
2008-07-10,28.28,,
2008-07-11,27.74,,
2008-07-14,27.96,,
2008-07-15,27.52,,
2008-07-16,28.06,,
2008-07-17,29.4,,
2008-07-18,28.75,,
2008-07-21,28.87,,
2008-07-22,28.83,,
2008-07-23,29.64,,
2008-07-24,28.93,,
2008-07-25,28.99,,
2008-07-28,28.55,,
2008-07-29,29.5,,
2008-07-30,29.53,,
2008-07-31,28.75,,
2008-08-01,29.49,,
2008-08-04,29.06,,
2008-08-05,29.31,,
2008-08-06,30.53,,
2008-08-07,29.75,,
2008-08-08,31.45,,
2008-08-11,32.04,,
2008-08-12,31.69,,
2008-08-13,31.2,,
2008-08-14,31.47,,
2008-08-15,32.08,,
2008-08-18,31.35,,
2008-08-19,30.35,,
2008-08-20,30.47,,
2008-08-21,30.56,,
2008-08-22,30.32,,
2008-08-25,29.36,,
2008-08-26,29.02,,
2008-08-27,29.41,,
2008-08-28,29.94,,
2008-08-29,29.5,,
2008-09-02,29.16,,
2008-09-03,29.21,,
2008-09-04,28.15,,
2008-09-05,28.34,,
2008-09-08,28.68,,
2008-09-09,27.21,,
2008-09-10,27.96,,
2008-09-11,28.25,,
2008-09-12,28.71,,
2008-09-15,27.3,,
2008-09-16,27.27,,
2008-09-17,25.85,,
2008-09-18,27.59,,
2008-09-19,29.1,,
2008-09-22,27.23,,
2008-09-23,26.05,,
2008-09-24,26.06,,
2008-09-25,25.95,,
2008-09-26,25.58,,
2008-09-29,23.85,,
2008-09-30,24.9,,
2008-10-01,23.53,,
2008-10-02,22.0,,
2008-10-03,21.87,,
2008-10-06,20.75,,
2008-10-07,19.18,,
2008-10-08,19.31,,
2008-10-09,16.74,,
2008-10-10,16.11,,
2008-10-13,18.61,,
2008-10-14,17.73,,
2008-10-15,15.56,,
2008-10-16,15.59,,
2008-10-17,16.43,,
2008-10-20,16.39,,
2008-10-21,16.14,,
2008-10-22,15.0,,
2008-10-23,14.49,,
2008-10-24,13.63,,
2008-10-27,12.79,,
2008-10-28,14.34,,
2008-10-29,13.59,,
2008-10-30,14.54,,
2008-10-31,14.74,,
2008-11-03,14.23,,
2008-11-04,14.95,,
2008-11-05,14.31,,
2008-11-06,12.94,,
2008-11-07,13.58,,
2008-11-10,13.51,,
2008-11-11,12.8,,
2008-11-12,11.86,,
2008-11-13,13.0,,
2008-11-14,12.07,,
2008-11-17,12.02,,
2008-11-18,11.99,,
2008-11-19,11.0,,
2008-11-20,9.65,,
2008-11-21,10.26,,
2008-11-24,11.27,,
2008-11-25,11.07,,
2008-11-26,11.82,,
2008-11-28,12.52,,
2008-12-01,11.6,,
2008-12-02,11.95,,
2008-12-03,12.13,,
2008-12-04,11.66,,
2008-12-05,12.33,,
2008-12-08,13.0,,
2008-12-09,12.89,,
2008-12-10,13.31,,
2008-12-11,12.23,,
2008-12-12,12.48,,
2008-12-15,12.09,,
2008-12-16,12.69,,
2008-12-17,13.06,,
2008-12-18,12.45,,
2008-12-19,13.04,,
2008-12-22,12.81,,
2008-12-23,12.77,,
2008-12-24,13.02,,
2008-12-26,13.31,,
2008-12-29,12.97,,
2008-12-30,13.65,,
2008-12-31,13.86,,
2009-01-02,15.03,,
2009-01-05,15.08,,
2009-01-06,15.14,,
2009-01-07,15.5,,
2009-01-08,15.92,,
2009-01-09,15.99,,
2009-01-12,14.71,,
2009-01-13,14.54,,
2009-01-14,13.98,,
2009-01-15,14.31,,
2009-01-16,14.38,,
2009-01-20,13.75,,
2009-01-21,13.62,,
2009-01-22,13.27,,
2009-01-23,13.32,,
2009-01-26,13.27,,
2009-01-27,13.49,,
2009-01-28,14.2,,
2009-01-29,13.36,,
2009-01-30,12.95,,
2009-02-02,12.72,,
2009-02-03,12.85,,
2009-02-04,12.93,,
2009-02-05,12.86,,
2009-02-06,13.13,,
2009-02-09,13.57,,
2009-02-10,12.45,,
2009-02-11,14.02,,
2009-02-12,13.57,,
2009-02-13,13.89,,
2009-02-17,13.02,,
2009-02-18,13.25,,
2009-02-19,12.82,,
2009-02-20,12.64,,
2009-02-23,11.75,,
2009-02-24,12.41,,
2009-02-25,11.88,,
2009-02-26,11.69,,
2009-02-27,11.33,,
2009-03-02,10.38,,
2009-03-03,10.11,,
2009-03-04,10.63,,
2009-03-05,9.71,,
2009-03-06,9.46,,
2009-03-09,9.73,,
2009-03-10,10.7,,
2009-03-11,11.17,,
2009-03-12,11.13,,
2009-03-13,11.08,,
2009-03-16,11.13,,
2009-03-17,11.25,,
2009-03-18,11.68,,
2009-03-19,11.81,,
2009-03-20,11.11,,
2009-03-23,12.2,,
2009-03-24,11.94,,
2009-03-25,11.91,,
2009-03-26,12.46,,
2009-03-27,11.94,,
2009-03-30,11.17,,
2009-03-31,11.02,,
2009-04-01,11.6,,
2009-04-02,12.78,,
2009-04-03,13.21,,
2009-04-06,13.02,,
2009-04-07,12.23,,
2009-04-08,12.31,,
2009-04-09,13.27,,
2009-04-13,13.2,,
2009-04-14,12.72,,
2009-04-15,12.93,,
2009-04-16,13.53,,
2009-04-17,13.86,,
2009-04-20,12.83,,
2009-04-21,13.36,,
2009-04-22,15.46,,
2009-04-23,16.02,,
2009-04-24,17.46,,
2009-04-27,16.96,,
2009-04-28,16.41,,
2009-04-29,17.54,,
2009-04-30,17.39,,
2009-05-01,17.49,,
2009-05-04,18.52,,
2009-05-05,18.55,,
2009-05-06,18.81,,
2009-05-07,17.32,,
2009-05-08,18.57,,
2009-05-11,17.86,,
2009-05-12,17.07,,
2009-05-13,16.06,,
2009-05-14,16.29,,
2009-05-15,16.41,,
2009-05-18,17.4,,
2009-05-19,17.63,,
2009-05-20,17.46,,
2009-05-21,16.83,,
2009-05-22,16.89,,
2009-05-26,16.98,,
2009-05-27,16.33,,
2009-05-28,16.17,,
2009-05-29,16.16,,
2009-06-01,17.31,,
2009-06-02,17.18,,
2009-06-03,16.86,,
2009-06-04,17.58,,
2009-06-05,18.19,,
2009-06-08,18.19,,
2009-06-09,18.23,,
2009-06-10,17.91,,
2009-06-11,18.27,,
2009-06-12,18.42,,
2009-06-15,17.84,,
2009-06-16,17.42,,
2009-06-17,17.16,,
2009-06-18,17.03,,
2009-06-19,17.33,,
2009-06-22,16.4,,
2009-06-23,16.45,,
2009-06-24,16.74,,
2009-06-25,17.49,,
2009-06-26,17.05,,
2009-06-29,16.93,,
2009-06-30,16.69,,
2009-07-01,17.09,,
2009-07-02,16.61,,
2009-07-06,16.24,,
2009-07-07,16.1,,
2009-07-08,15.85,,
2009-07-09,15.78,,
2009-07-10,15.88,,
2009-07-13,16.29,,
2009-07-14,16.32,,
2009-07-15,17.03,,
2009-07-16,17.34,,
2009-07-17,17.32,,
2009-07-20,18.18,,
2009-07-21,18.62,,
2009-07-22,18.63,,
2009-07-23,19.23,,
2009-07-24,21.95,,
2009-07-27,21.81,,
2009-07-28,22.32,,
2009-07-29,22.16,,
2009-07-30,22.92,,
2009-07-31,23.07,,
2009-08-03,23.19,,
2009-08-04,23.18,,
2009-08-05,23.15,,
2009-08-06,23.16,,
2009-08-07,23.01,,
2009-08-10,22.86,,
2009-08-11,22.4,,
2009-08-12,23.19,,
2009-08-13,23.72,,
2009-08-14,23.09,,
2009-08-17,22.6,,
2009-08-18,23.13,,
2009-08-19,23.18,,
2009-08-20,24.03,,
2009-08-21,24.78,,
2009-08-24,24.71,,
2009-08-25,24.76,,
2009-08-26,24.58,,
2009-08-27,24.8,,
2009-08-28,24.81,,
2009-08-31,24.67,,
2009-09-01,24.33,,
2009-09-02,24.19,,
2009-09-03,24.67,,
2009-09-04,24.95,,
2009-09-08,25.25,,
2009-09-09,25.38,,
2009-09-10,25.52,,
2009-09-11,25.63,,
2009-09-14,25.77,,
2009-09-15,25.97,,
2009-09-16,26.15,,
2009-09-17,25.85,,
2009-09-18,25.62,,
2009-09-21,25.14,,
2009-09-22,25.44,,
2009-09-23,24.92,,
2009-09-24,24.51,,
2009-09-25,24.61,,
2009-09-28,24.89,,
2009-09-29,24.82,,
2009-09-30,24.5,,
2009-10-01,23.98,,
2009-10-02,23.72,,
2009-10-05,24.31,,
2009-10-06,24.66,,
2009-10-07,24.8,,
2009-10-08,25.27,,
2009-10-09,25.85,,
2009-10-12,26.27,,
2009-10-13,26.57,,
2009-10-14,27.86,,
2009-10-15,27.37,,
2009-10-16,26.91,,
2009-10-19,27.12,,
2009-10-20,27.54,,
2009-10-21,27.68,,
2009-10-22,28.23,,
2009-10-23,27.8,,
2009-10-26,27.04,,
2009-10-27,25.99,,
2009-10-28,25.26,,
2009-10-29,25.86,,
2009-10-30,25.23,,
2009-11-02,25.45,,
2009-11-03,26.31,,
2009-11-04,26.11,,
2009-11-05,26.89,,
2009-11-06,27.03,,
2009-11-09,28.14,,
2009-11-10,28.12,,
2009-11-11,28.47,,
2009-11-12,28.79,,
2009-11-13,29.44,,
2009-11-16,29.74,,
2009-11-17,29.23,,
2009-11-18,29.31,,
2009-11-19,29.06,,
2009-11-20,28.75,,
2009-11-23,28.9,,
2009-11-24,28.41,,
2009-11-25,28.61,,
2009-11-27,28.15,,
2009-11-30,28.25,,
2009-12-01,28.68,,
2009-12-02,28.68,,
2009-12-03,28.39,,
2009-12-04,28.58,,
2009-12-07,28.47,,
2009-12-08,27.93,,
2009-12-09,27.9,,
2009-12-10,28.23,,
2009-12-11,28.46,,
2009-12-14,29.15,,
2009-12-15,29.09,,
2009-12-16,28.97,,
2009-12-17,28.73,,
2009-12-18,28.45,,
2009-12-21,28.83,,
2009-12-22,28.71,,
2009-12-23,28.94,,
2009-12-24,29.07,,
2009-12-28,28.99,,
2009-12-29,28.94,,
2009-12-30,28.86,,
2009-12-31,28.55,,
2010-01-04,28.95,,
2010-01-05,28.67,,
2010-01-06,28.46,,
2010-01-07,28.75,,
2010-01-08,29.24,,
2010-01-11,29.96,,
2010-01-12,29.33,,
2010-01-13,29.3,,
2010-01-14,29.54,,
2010-01-15,29.6,,
2010-01-19,29.94,,
2010-01-20,29.74,,
2010-01-21,29.29,,
2010-01-22,28.15,,
2010-01-25,27.96,,
2010-01-26,27.76,,
2010-01-27,27.06,,
2010-01-28,26.59,,
2010-01-29,25.93,,
2010-02-01,26.38,,
2010-02-02,27.55,,
2010-02-03,27.59,,
2010-02-04,26.41,,
2010-02-05,26.29,,
2010-02-08,26.26,,
2010-02-09,26.81,,
2010-02-10,26.67,,
2010-02-11,27.14,,
2010-02-12,24.97,,
2010-02-16,25.46,,
2010-02-17,25.98,,
2010-02-18,26.55,,
2010-02-19,26.65,,
2010-02-22,26.57,,
2010-02-23,25.97,,
2010-02-24,25.88,,
2010-02-25,25.55,,
2010-02-26,25.49,,
2010-03-01,26.11,,
2010-03-02,26.22,,
2010-03-03,26.88,,
2010-03-04,26.5,,
2010-03-05,27.11,,
2010-03-08,27.18,,
2010-03-09,27.03,,
2010-03-10,27.07,,
2010-03-11,27.73,,
2010-03-12,27.8,,
2010-03-15,27.91,,
2010-03-16,28.51,,
2010-03-17,28.11,,
2010-03-18,28.22,,
2010-03-19,27.85,,
2010-03-22,28.44,,
2010-03-23,28.87,,
2010-03-24,27.88,,
2010-03-25,27.57,,
2010-03-26,27.67,,
2010-03-29,27.68,,
2010-03-30,27.86,,
2010-03-31,27.85,30.169857397504455,-0.07689321719155173
2010-04-01,28.39,30.769857397504456,-0.07734379028020688
2010-04-05,28.99,30.889857397504457,-0.06150424629859075
2010-04-06,29.11,31.059857397504455,-0.06277740984287716
2010-04-07,29.28,31.179857397504456,-0.060932202905344734
2010-04-08,29.4,31.599857397504458,-0.06961605458631559
2010-04-09,29.82,31.689857397504458,-0.059004916748275016
2010-04-12,29.91,31.329857397504455,-0.045319625285544785
2010-04-13,29.55,31.609857397504456,-0.06516503290733222
2010-04-14,29.83,31.989857397504455,-0.06751694359453286
2010-04-15,30.21,31.459857397504457,-0.03972864154189082
2010-04-16,29.68,31.539857397504456,-0.05896847833090124
2010-04-19,29.76,32.16985739750446,-0.07491041591286007
2010-04-20,30.39,32.31985739750446,-0.05971119778682776
2010-04-21,30.54,32.929857397504456,-0.07257417998067517
2010-04-22,31.15,31.409857397504457,-0.008273116118161838
2010-04-23,29.63,31.999857397504456,-0.07405837370041757
2010-04-26,30.22,31.089857397504456,-0.027978815932886203
2010-04-27,29.31,30.969857397504455,-0.053595900562274035
2010-04-28,29.19,31.539857397504456,-0.07450437609430605
2010-04-29,29.76,31.319857397504457,-0.04980410279992986
2010-04-30,29.54,32.16985739750446,-0.0817491157952247
2010-05-03,30.39,31.019857397504456,-0.020304973985957986
2010-05-04,29.24,31.609857397504456,-0.07497210024400658
2010-05-05,29.83,30.689857397504458,-0.028017640693709378
2010-05-06,28.91,29.929857397504456,-0.03407491669470808
2010-05-07,28.15,31.819857397504457,-0.11533230182836318
2010-05-10,30.04,32.219857397504455,-0.0676557121470468
2010-05-11,30.44,33.41985739750446,-0.08916427625831136
2010-05-12,31.64,33.73985739750446,-0.06223670043311358
2010-05-13,31.96,32.72985739750445,-0.023521562839535992
2010-05-14,30.95,32.719857397504455,-0.05409123200027888
2010-05-17,30.94,32.13985739750446,-0.037332380871037074
2010-05-18,30.36,31.369857397504457,-0.032191966469850564
2010-05-19,29.59,30.129857397504455,-0.01791768843715702
2010-05-20,28.35,30.439857397504458,-0.0686552952667836
2010-05-21,28.66,30.289857397504456,-0.053808685069568485
2010-05-24,28.51,30.259857397504458,-0.05782768155572238
2010-05-25,28.48,30.639857397504457,-0.0704917575001629
2010-05-26,28.86,31.879857397504455,-0.09472618901177554
2010-05-27,30.1,31.579857397504455,-0.04686080050574881
2010-05-28,29.8,31.719857397504455,-0.06052541073704509
2010-06-01,29.94,32.539857397504456,-0.07989762726200034
2010-06-02,30.76,33.06985739750446,-0.06984781850552413
2010-06-03,31.29,31.519857397504456,-0.0072924631163672204
2010-06-04,29.74,30.769857397504456,-0.033469683794764116
2010-06-07,28.99,30.909857397504457,-0.06211149319826559
2010-06-08,29.13,30.699857397504456,-0.051135657640939636
2010-06-09,28.92,31.569857397504457,-0.08393631191105477
2010-06-10,29.79,31.899857397504455,-0.0661400259948971
2010-06-11,30.12,32.19985739750446,-0.06459213069886605
2010-06-14,30.42,33.439857397504454,-0.09030712546429154
2010-06-15,31.66,33.37985739750446,-0.0515238090152248
2010-06-16,31.6,33.12985739750446,-0.04617760285378392
2010-06-17,31.35,33.26985739750446,-0.057705609452009976
2010-06-18,31.49,33.719857397504455,-0.06612890947959593
2010-06-21,31.94,32.94985739750446,-0.030648308589673712
2010-06-22,31.17,32.59985739750446,-0.04386084822610026
2010-06-23,30.82,32.329857397504455,-0.04670164111583741
2010-06-24,30.55,32.12985739750446,-0.049171005583957705
2010-06-25,30.35,31.339857397504456,-0.03158461715219152
2010-06-28,29.56,29.959857397504457,-0.013346438609476374
2010-06-29,28.18,29.329857397504455,-0.03920432963312981
2010-06-30,27.55,27.009532267613974,0.020010258860871932
