date,PLD,dcf,Deviation
2019-04-09,72.38,73.94362733606476,-0.021146208164204205
2019-04-10,73.56,73.94362733606476,-0.0051881054512138425
2019-04-11,73.56,74.81362733606477,-0.016756670952919328
2019-04-12,74.43,74.11362733606477,0.004268751581954833
2019-04-15,73.73,73.15362733606476,0.007878934851547559
2019-04-16,72.77,72.64362733606475,0.001739624913698501
2019-04-17,72.26,73.95362733606474,-0.022901207108725674
2019-04-18,73.57,73.31362733606477,0.0034969305605359047
2019-04-22,72.93,74.58362733606477,-0.022171452302979455
2019-04-23,74.2,75.69362733606476,-0.019732537449068888
2019-04-24,75.31,75.84362733606474,-0.007035888904683096
2019-04-25,75.46,76.48362733606476,-0.01338361387551612
2019-04-26,76.1,75.76362733606476,0.004439764511844135
2019-04-29,75.38,77.05362733606476,-0.02172029265754538
2019-04-30,76.67,77.98362733606476,-0.016844911950604335
2019-05-01,77.6,76.71362733606476,0.011554305209063198
2019-05-02,76.33,77.15362733606476,-0.010675160254970395
2019-05-03,76.77,76.62362733606476,0.0019102810585207575
2019-05-06,76.24,74.70362733606474,0.020566239133525066
2019-05-07,74.32,74.77362733606476,-0.006066675540909228
2019-05-08,74.39,75.02362733606476,-0.008445703821096995
2019-05-09,74.64,75.94362733606476,-0.01716572386378079
2019-05-10,75.56,75.44362733606476,0.0015425115154770186
2019-05-13,75.06,75.68362733606476,-0.00823992398376483
2019-05-14,75.3,76.39362733606475,-0.014315688025308138
2019-05-15,76.01,77.25362733606475,-0.016097979848309074
2019-05-16,76.87,76.99362733606476,-0.0016056827083252845
2019-05-17,76.61,75.97362733606477,0.008376231150847513
2019-05-20,75.59,77.21362733606476,-0.021027730364202135
2019-05-21,76.83,76.93362733606476,-0.0013469706245891055
2019-05-22,76.55,76.81362733606477,-0.0034320386265758174
2019-05-23,76.43,75.79362733606476,0.008396123609622386
2019-05-24,75.41,74.75362733606475,0.008780479119554041
2019-05-28,74.37,73.53362733606475,0.011374016137036813
2019-05-29,73.15,73.70362733606474,-0.007511534453255253
2019-05-30,73.32,74.05362733606476,-0.009906703593808852
2019-05-31,73.67,75.48362733606476,-0.024026764479536777
2019-06-03,75.1,75.38362733606476,-0.003762452751183476
2019-06-04,75.0,77.85362733606476,-0.03665374926908327
2019-06-05,77.47,78.52362733606476,-0.013417965672363308
2019-06-06,78.14,78.57362733606476,-0.0055187389301769585
2019-06-07,78.19,78.79362733606476,-0.0076608649261724615
2019-06-10,78.41,79.21362733606476,-0.010145064215471011
2019-06-11,78.83,79.19362733606476,-0.004591623698731229
2019-06-12,78.81,80.31362733606477,-0.01872194527801585
2019-06-13,79.93,80.34362733606474,-0.005148228301102176
2019-06-14,79.96,81.30362733606476,-0.016526044164191456
2019-06-17,80.92,80.86362733606477,0.0006971325154752073
2019-06-18,80.48,81.91362733606476,-0.01750169517195299
2019-06-19,81.53,82.86362733606477,-0.01609424278104621
2019-06-20,82.48,81.71362733606476,0.00937876201215948
2019-06-21,81.33,80.98362733606476,0.004277070258879245
2019-06-24,80.6,80.16362733606476,0.005443524431670843
2019-06-25,79.78,78.52362733606476,0.01599993156910884
2019-06-26,78.14,79.74362733606476,-0.020109786695638676
2019-06-27,79.36,80.48362733606476,-0.013960943029729167
2019-06-28,80.1,80.53272271315248,-0.005373253238857845
2019-07-01,79.92,82.20272271315248,-0.027769429500748677
2019-07-02,81.59,83.21272271315249,-0.019500896740829776
2019-07-03,82.6,83.0427227131525,-0.005331264422552273
2019-07-05,82.43,82.92272271315248,-0.005941950493556614
2019-07-08,82.31,83.23272271315248,-0.011086057058742216
2019-07-09,82.62,83.63272271315249,-0.01210916828124764
2019-07-10,83.02,81.63272271315249,0.016994132263874473
2019-07-11,81.02,80.64272271315248,0.004678379823428003
2019-07-12,80.03,80.55272271315249,-0.006489199812822033
2019-07-15,79.94,82.07272271315247,-0.02598576777581063
2019-07-16,81.46,82.22272271315248,-0.009276300856800535
2019-07-17,81.61,83.0427227131525,-0.017252838856228636
2019-07-18,82.43,81.35272271315249,0.013242055716389034
2019-07-19,80.74,81.7927227131525,-0.012870615847383027
2019-07-22,81.18,83.20272271315248,-0.02431077550341665
2019-07-23,82.59,82.87272271315248,-0.003411529196778895
2019-07-24,82.26,82.06272271315248,0.002403981738908323
2019-07-25,81.45,82.72272271315248,-0.015385406468857887
2019-07-26,82.11,83.24272271315249,-0.013607468331565231
2019-07-29,82.63,82.62272271315248,8.807851652115062e-05
2019-07-30,82.01,81.22272271315248,0.009692820685510473
2019-07-31,80.61,81.39272271315248,-0.009616617887461265
2019-08-01,80.78,81.12272271315248,-0.004224743717790913
2019-08-02,80.51,79.25272271315248,0.015864152596979153
2019-08-05,78.64,80.56272271315248,-0.02386615854578833
2019-08-06,79.95,81.11272271315248,-0.014334652743248855
2019-08-07,80.5,82.78272271315248,-0.02757486874480153
2019-08-08,82.17,82.44272271315249,-0.003308026520441265
2019-08-09,81.83,82.30272271315249,-0.005743706861315645
2019-08-12,81.69,82.43272271315247,-0.009010047086967954
2019-08-13,81.82,80.87272271315248,0.011713186536422171
2019-08-14,80.26,81.82272271315247,-0.01909888428708162
2019-08-15,81.21,83.00272271315248,-0.021598360325454924
2019-08-16,82.39,84.47272271315248,-0.02465556508963096
2019-08-19,83.86,83.06272271315248,0.00959849690457193
2019-08-20,82.45,83.91272271315249,-0.01743147720462679
2019-08-21,83.3,84.60272271315249,-0.015398118067303845
2019-08-22,83.99,82.50272271315248,0.018027008539082123
2019-08-23,81.89,83.24272271315249,-0.0162503420006318
2019-08-26,82.63,82.62272271315248,8.807851652115062e-05
2019-08-27,82.01,83.45272271315248,-0.017287904651253516
2019-08-28,82.84,84.33272271315248,-0.017700397486629105
2019-08-29,83.72,84.23272271315248,-0.006086977799572235
2019-08-30,83.62,85.18272271315247,-0.01834553608264955
2019-09-03,84.57,85.98272271315248,-0.016430309119955244
2019-09-04,85.37,85.20272271315248,0.001963285696992223
2019-09-05,84.59,85.4027227131525,-0.009516356005208837
2019-09-06,84.79,85.24272271315249,-0.005310983726739105
2019-09-09,84.63,83.88272271315249,0.008908595985885226
2019-09-10,83.27,83.10272271315249,0.002012897789461121
2019-09-11,82.49,84.6527227131525,-0.02554817664259823
2019-09-12,84.04,84.80272271315249,-0.008994082840151463
2019-09-13,84.19,85.83272271315248,-0.019138653199227473
2019-09-16,85.22,87.05272271315249,-0.021053020009397017
2019-09-17,86.44,86.19272271315249,0.0028688882200698096
2019-09-18,85.58,85.63272271315249,-0.0006156841856950201
2019-09-19,85.02,84.96272271315249,0.0006741460845232083
2019-09-20,84.35,85.23272271315248,-0.010356617564867165
2019-09-23,84.62,84.83272271315248,-0.0025075549428227317
2019-09-24,84.22,85.72272271315248,-0.017530039476008286
2019-09-25,85.11,86.88272271315249,-0.020403627531393354
2019-09-26,86.27,86.39272271315248,-0.0014205214200733174
2019-09-27,85.78,85.83272271315248,-0.0006142495715610874
2019-09-30,85.22,85.81531127733203,-0.006937121924642797
2019-10-01,84.25,85.81531127733203,-0.01824046611301522
2019-10-02,84.25,87.07531127733202,-0.03244675483655168
2019-10-03,85.51,87.75531127733203,-0.025586044247922435
2019-10-04,86.19,87.32531127733202,-0.013000941659703225
2019-10-07,85.76,86.70531127733202,-0.010902576363613692
2019-10-08,85.14,87.05531127733202,-0.02200108470384321
2019-10-09,85.49,87.37531127733202,-0.021577162355942647
2019-10-10,85.81,87.40531127733202,-0.018251880280709565
2019-10-11,85.84,87.82531127733202,-0.022605229044538877
2019-10-14,86.26,90.67531127733203,-0.04869364345304217
2019-10-15,89.11,90.60531127733202,-0.01650357198989194
2019-10-16,89.04,90.72531127733203,-0.018575976798583915
2019-10-17,89.16,91.17531127733203,-0.022103695058434902
2019-10-18,89.61,92.18531127733202,-0.027936243221920787
2019-10-21,90.62,92.37531127733202,-0.019001952502895048
2019-10-22,90.81,93.43531127733202,-0.028097635052979575
2019-10-23,91.87,93.65531127733202,-0.019062573739628608
2019-10-24,92.09,92.42531127733203,-0.003627916127064923
2019-10-25,90.86,87.45531127733202,0.038930611222356415
2019-10-28,85.89,88.21531127733202,-0.0263594975028959
2019-10-29,86.65,89.24531127733202,-0.029080645696523133
2019-10-30,87.68,89.32531127733202,-0.018419317590998907
2019-10-31,87.76,89.00531127733203,-0.013991426572867671
2019-11-01,87.44,89.33531127733202,-0.02121570127458594
2019-11-04,87.77,87.46531127733202,0.003483537853102403
2019-11-05,85.9,89.13531127733202,-0.03629662847382442
2019-11-06,87.57,88.82531127733202,-0.014132360014058043
2019-11-07,87.26,88.63531127733201,-0.015516516583653384
2019-11-08,87.07,88.88531127733201,-0.020423073860517227
2019-11-11,87.32,88.19531127733202,-0.009924691739899849
2019-11-12,86.63,89.49531127733202,-0.032016328413595585
2019-11-13,87.93,90.68531127733202,-0.030383214641076517
2019-11-14,89.12,90.66531127733202,-0.017044129177532286
2019-11-15,89.1,91.45531127733202,-0.025753684990363235
2019-11-18,89.89,92.59531127733202,-0.029216503946180805
2019-11-19,91.03,93.11531127733203,-0.022394934288746504
2019-11-20,91.55,92.41531127733202,-0.00936328910623141
2019-11-21,90.85,92.12531127733202,-0.013843223535960236
2019-11-22,90.56,92.42531127733203,-0.02018182304774674
2019-11-25,90.86,93.89531127733203,-0.03232654789723033
2019-11-26,92.33,93.96531127733202,-0.017403350822789432
2019-11-27,92.4,93.11531127733203,-0.007681994158850625
2019-11-29,91.55,91.57531127733202,-0.0002763984853446644
2019-12-02,90.01,92.29531127733202,-0.02476085995815147
2019-12-03,90.73,92.66531127733202,-0.020884959545864445
2019-12-04,91.1,92.91531127733202,-0.019537267349981957
2019-12-05,91.35,92.99531127733202,-0.01769241109829023
2019-12-06,91.43,92.94531127733202,-0.016303256791626697
2019-12-09,91.38,92.70531127733202,-0.014295958441553513
2019-12-10,91.14,91.36531127733203,-0.0024660483741811845
2019-12-11,89.8,90.48531127733202,-0.007573729566245135
2019-12-12,88.92,90.10531127733202,-0.013154732618189335
2019-12-13,88.54,89.92531127733203,-0.015405131855031229
2019-12-16,88.36,88.87531127733202,-0.005798137524649638
2019-12-17,87.31,89.11531127733203,-0.020258149261396685
2019-12-18,87.55,88.87531127733202,-0.014912029654629677
2019-12-19,87.31,89.59531127733202,-0.02550704099077339
2019-12-20,88.03,89.16531127733202,-0.012732656467724812
2019-12-23,87.6,89.42531127733203,-0.02041157309110453
2019-12-24,87.86,89.97531127733203,-0.023509907854744494
2019-12-26,88.41,90.23531127733202,-0.020228347988095807
2019-12-27,88.67,90.42531127733203,-0.01941172501965227
2019-12-30,88.86,90.70531127733202,-0.020344026731686782
2019-12-31,89.14,89.96531127733202,-0.009173661110201348
2020-01-02,88.4,90.95531127733202,-0.02809414031403401
2020-01-03,89.39,90.60531127733202,-0.01341324542898037
2020-01-06,89.04,90.03531127733203,-0.011054676917439665
2020-01-07,88.47,90.51531127733202,-0.02259630164741233
2020-01-08,88.95,90.52531127733202,-0.017401887440142816
2020-01-09,88.96,91.00531127733203,-0.022474636355004574
2020-01-10,89.44,93.36531127733203,-0.04204250190600545
2020-01-13,91.8,92.19531127733202,-0.004287759017840842
2020-01-14,90.63,93.77531127733202,-0.03354093134417924
2020-01-15,92.21,94.91531127733202,-0.02850236954317531
2020-01-16,93.35,95.83531127733202,-0.025933147648886323
2020-01-17,94.27,97.13531127733202,-0.02949814274184237
2020-01-21,95.57,95.50531127733203,0.0006773311536583115
2020-01-22,93.94,97.26531127733202,-0.034188049507707596
2020-01-23,95.7,97.71531127733202,-0.020624314152899115
2020-01-24,96.15,96.55531127733202,-0.004197710845422642
2020-01-27,94.99,97.12531127733202,-0.0219851164361764
2020-01-28,95.56,98.06531127733203,-0.025547374955522506
2020-01-29,96.5,97.77531127733202,-0.01304328526978249
2020-01-30,96.21,94.44531127733202,0.018684767923376144
2020-01-31,92.88,93.43531127733202,-0.005943269945168472
2020-02-03,91.87,94.98531127733202,-0.032797821425632034
2020-02-04,93.42,94.30531127733202,-0.00938771385556969
2020-02-05,92.74,94.67531127733203,-0.02044156233786154
2020-02-06,93.11,94.70531127733202,-0.01684500326133087
2020-02-07,93.14,96.22531127733203,-0.032063406565033814
2020-02-10,94.66,97.77531127733202,-0.03186194179935353
2020-02-11,96.21,98.35531127733202,-0.021811849807306327
2020-02-12,96.79,98.03531127733203,-0.012702680912688336
2020-02-13,96.47,99.11531127733203,-0.02668922937577478
2020-02-14,97.55,99.91531127733202,-0.023673161271215992
2020-02-18,98.35,99.33531127733202,-0.009919043537108041
2020-02-19,97.77,100.51531127733202,-0.027312369055470853
2020-02-20,98.95,100.79531127733202,-0.018307511073156535
2020-02-21,99.23,97.54531127733202,0.0172708324019617
2020-02-24,95.98,93.26531127733202,0.029107164126602525
2020-02-25,91.7,92.82531127733202,-0.012122892580127775
2020-02-26,91.26,88.27531127733201,0.03381113789892032
2020-02-27,86.71,85.84531127733202,0.010072637745753177
2020-02-28,84.28,89.83531127733202,-0.061838838184487765
2020-03-02,88.27,90.95531127733202,-0.02952341363710176
2020-03-03,89.39,95.93531127733202,-0.06822629947393077
2020-03-04,94.37,91.27531127733202,0.03390499226307808
2020-03-05,89.71,87.44531127733202,0.02589834365716337
2020-03-06,85.88,79.33531127733202,0.08249401958970992
2020-03-09,77.77,82.42531127733203,-0.05647914706283064
2020-03-10,80.86,75.25531127733203,0.07447565663523048
2020-03-11,73.69,71.74531127733204,0.0271054468653813
2020-03-12,70.18,79.38531127733201,-0.11595736200080276
2020-03-13,77.82,65.94531127733202,0.1800687341171101
2020-03-16,64.38,72.25531127733203,-0.1089928357945179
2020-03-17,70.69,69.36531127733203,0.01909727929240712
2020-03-18,67.8,65.47531127733203,0.035504813605564234
2020-03-19,63.91,64.38531127733202,-0.007382293692495767
2020-03-20,62.82,64.93531127733202,-0.03257567008954099
2020-03-23,63.37,72.11531127733203,-0.1212684397034689
2020-03-24,70.55,73.75531127733203,-0.043458718047837075
2020-03-25,72.19,79.25531127733203,-0.0891462182592272
2020-03-26,77.69,80.73531127733202,-0.03771969450729107
2020-03-27,79.17,84.44531127733202,-0.0624701501781082
2020-03-30,82.88,81.48587012402226,0.017108854257257944
2020-03-31,80.37,74.37587012402224,0.08059240000799339
2020-04-01,73.26,76.62587012402224,-0.04392602809696555
2020-04-02,75.51,74.70587012402225,0.010763944983744667
2020-04-03,73.59,81.34587012402226,-0.09534436243902034
2020-04-06,80.23,82.06587012402225,-0.022370689803785537
2020-04-07,80.95,87.29587012402224,-0.07269381833306188
2020-04-08,86.18,92.84587012402226,-0.07179500946157402
2020-04-09,91.73,87.52587012402225,0.04803299721580134
2020-04-13,86.41,90.26587012402224,-0.04271681111282055
2020-04-14,89.15,87.65587012402224,0.017045405788154833
2020-04-15,86.54,89.31587012402225,-0.031079248516167723
2020-04-16,88.2,91.33587012402225,-0.03433339081090636
2020-04-17,90.22,89.61587012402225,0.0067413269004883425
2020-04-20,88.5,90.11587012402225,-0.01793102726299378
2020-04-21,89.0,88.98587012402226,0.00015878786101719555
2020-04-22,87.87,87.86587012402225,4.700204950935927e-05
2020-04-23,86.75,90.15587012402224,-0.03777757476398358
2020-04-24,89.04,92.95587012402225,-0.04212611983296666
2020-04-27,91.84,90.70587012402225,0.01250337904732124
2020-04-28,89.59,91.27587012402225,-0.018470052618852595
2020-04-29,90.16,90.34587012402226,-0.0020573173269249345
2020-04-30,89.23,87.96587012402225,0.014370685746591061
2020-05-01,86.85,88.24587012402225,-0.015817965442014192
2020-05-04,87.13,88.85587012402225,-0.019423253878593894
2020-05-05,87.74,88.05587012402225,-0.0035871557861771874
2020-05-06,86.94,89.18587012402224,-0.02518190517061869
2020-05-07,88.07,91.08587012402225,-0.03311018624420947
2020-05-08,89.97,89.99587012402225,-0.0002874590132480037
2020-05-11,88.88,85.33587012402225,0.04153153733391268
2020-05-12,84.22,83.95587012402225,0.0031460560838398877
2020-05-13,82.84,85.19587012402225,-0.027652398180718518
2020-05-14,84.08,84.39587012402225,-0.0037427201539372845
2020-05-15,83.28,87.94587012402225,-0.05305388550300749
2020-05-18,86.83,85.79587012402224,0.012053375931532218
2020-05-19,84.68,88.23587012402226,-0.04029959832689589
2020-05-20,87.12,87.51587012402224,-0.0045234095651592865
2020-05-21,86.4,88.66587012402225,-0.025555155787145956
2020-05-22,87.55,91.13587012402225,-0.039346418914335435
2020-05-26,90.02,92.87587012402224,-0.03074932294263999
2020-05-27,91.76,94.16587012402225,-0.025549279381728907
2020-05-28,93.05,92.61587012402225,0.004687424254573136
2020-05-29,91.5,94.81587012402225,-0.03497167847202154
2020-06-01,93.7,96.57587012402225,-0.029778350641097684
2020-06-02,95.46,98.43587012402224,-0.030231562135559553
2020-06-03,97.32,94.46587012402225,0.030213344483363436
2020-06-04,93.35,96.82587012402225,-0.035898155312935276
2020-06-05,95.71,97.52587012402225,-0.01861936860151092
2020-06-08,97.77,,
2020-06-09,97.33,,
2020-06-10,96.41,95.50587012402225,0.009466746649223312
2020-06-11,90.91,,
2020-06-12,94.46,,
2020-06-15,94.39,98.01587012402224,-0.03699268413813317
2020-06-16,96.9,97.81587012402225,-0.009363205815794529
2020-06-17,96.699997,96.20587012402225,0.005136140604941719
2020-06-18,95.089996,92.98587012402226,0.022628447453051814
2020-06-19,91.870003,93.67587012402225,-0.019277825993304076
2020-06-22,92.559998,92.56587012402225,-6.343724759882985e-05
2020-06-23,91.449997,90.91587012402225,0.005874957532157277
2020-06-24,89.800003,92.58587012402225,-0.03008954952079046
2020-06-25,91.470001,90.94587012402225,0.0057631080472702045
2020-06-26,89.830002,92.28587012402225,-0.02661152916174314
2020-06-29,91.169998,94.44587012402225,-0.03468518125483422
2020-06-30,93.330002,96.26587012402224,-0.03049749740214136
2020-07-01,95.150002,96.66587012402225,-0.015681523603702008
2020-07-02,95.550003,96.67587012402225,-0.011645792508284791
2020-07-06,95.559998,95.94587012402225,-0.004021768977898299
2020-07-07,94.830002,96.87587012402224,-0.021118449015251062
2020-07-08,95.760002,97.68587012402224,-0.01971490985929858
