date,IQV,dcf,Deviation
2019-09-03,153.91,156.122027833002,-0.014168582510138306
2019-09-04,151.46,158.742027833002,-0.0458733451525688
2019-09-05,154.08,158.73202783300198,-0.029307430242724863
2019-09-06,154.07,156.532027833002,-0.015728588373164376
2019-09-09,151.87,155.07202783300198,-0.020648648745667186
2019-09-10,150.41,154.89202783300198,-0.028936465586429705
2019-09-11,150.23,155.39202783300198,-0.03321938650900136
2019-09-12,150.73,156.01202783300198,-0.0338565423856676
2019-09-13,151.35,155.502027833002,-0.026700795422815782
2019-09-16,150.84,157.60202783300198,-0.04290571590974168
2019-09-17,152.94,158.10202783300198,-0.03264997864830976
2019-09-18,153.44,158.582027833002,-0.032425035190096874
2019-09-19,153.92,160.26202783300198,-0.03957286650341518
2019-09-20,155.6,162.002027833002,-0.039518195658646005
2019-09-23,157.34,160.082027833002,-0.017128892419219555
2019-09-24,155.42,159.312027833002,-0.02443021965097203
2019-09-25,154.65,156.502027833002,-0.011833890324911445
2019-09-26,151.84,152.91202783300199,-0.0070107489135698975
2019-09-27,148.25,154.04202783300198,-0.037600308918817604
2019-09-30,149.38,149.33423940149626,0.00030643072002201066
2019-10-01,145.03,147.54423940149627,-0.017040579908067732
2019-10-02,143.24,151.82423940149627,-0.05654063827578548
2019-10-03,147.52,153.60423940149627,-0.03960984036119641
2019-10-04,149.3,153.00423940149625,-0.024210044218291205
2019-10-07,148.7,148.83423940149626,-0.0009019389761125707
2019-10-08,144.53,149.88423940149627,-0.035722497728088776
2019-10-09,145.58,149.19423940149625,-0.024225060002283083
2019-10-10,144.89,150.28423940149625,-0.03589358021159572
2019-10-11,145.98,150.66423940149625,-0.03109058539773002
2019-10-14,146.36,150.86423940149626,-0.029856243065721322
2019-10-15,146.56,149.13423940149627,-0.017261223256491487
2019-10-16,144.83,147.65423940149626,-0.019127384441815276
2019-10-17,143.35,147.79423940149627,-0.03007045078004089
2019-10-18,143.49,147.44423940149625,-0.02681854114848592
2019-10-21,143.14,147.16423940149625,-0.027345226108343224
2019-10-22,142.86,147.78423940149625,-0.03332046381561837
2019-10-23,143.48,149.47423940149625,-0.04010215690340724
2019-10-24,145.17,151.81423940149625,-0.043765587652977334
2019-10-25,147.51,152.05423940149626,-0.029885647512249203
2019-10-28,147.75,154.39423940149626,-0.04303424420012314
2019-10-29,150.09,150.04423940149627,0.0003049807089312573
2019-10-30,145.74,148.72423940149625,-0.020065588592051764
2019-10-31,144.42,151.04423940149627,-0.043856286262517696
2019-11-01,146.74,150.80423940149626,-0.02695043201455205
2019-11-04,146.5,144.19423940149625,0.015990656825641825
2019-11-05,139.89,142.34423940149625,-0.017241578667429147
2019-11-06,138.04,142.14423940149626,-0.028873765259692097
2019-11-07,137.84,141.89423940149626,-0.028572262119990643
2019-11-08,137.59,144.82423940149627,-0.04995185496152188
2019-11-11,140.52,147.24423940149626,-0.04566724938665356
2019-11-12,142.94,147.87423940149625,-0.03336780916992044
2019-11-13,143.57,150.00423940149625,-0.04289371705205336
2019-11-14,145.7,150.80423940149626,-0.03384678986316103
2019-11-15,146.5,146.42423940149627,0.0005174047603961895
2019-11-18,142.12,147.16423940149625,-0.03427625775127652
2019-11-19,142.86,146.66423940149625,-0.025938425188174574
2019-11-20,142.36,147.78423940149625,-0.03670377452604945
2019-11-21,143.48,148.04423940149627,-0.030830239798240622
2019-11-22,143.74,150.79423940149627,-0.046780562901438394
2019-11-25,146.49,152.26423940149627,-0.03792249200595632
2019-11-26,147.96,151.82423940149627,-0.025452058358595542
2019-11-27,147.52,150.28423940149625,-0.0183934084672136
2019-11-29,145.98,148.24423940149626,-0.0152737091885502
2019-12-02,143.94,147.64423940149626,-0.02508895312483639
2019-12-03,143.34,149.44423940149625,-0.0408462676510174
2019-12-04,145.14,149.65423940149626,-0.03016446055621147
2019-12-05,145.35,152.79423940149627,-0.04872068103258198
2019-12-06,148.49,150.70423940149627,-0.014692615219650373
2019-12-09,146.4,150.42423940149627,-0.026752599298542568
2019-12-10,146.12,148.14423940149626,-0.01366397647100015
2019-12-11,143.84,149.59423940149625,-0.03846564830649957
2019-12-12,145.29,149.15423940149626,-0.02590767394210247
2019-12-13,144.85,150.83423940149626,-0.03967427704241078
2019-12-16,146.53,152.29423940149627,-0.037849359398945404
2019-12-17,147.99,151.46423940149626,-0.022937687570508625
2019-12-18,147.16,153.99423940149626,-0.04437983802548562
2019-12-19,149.69,160.25423940149625,-0.0659217468501967
2019-12-20,155.95,159.17423940149627,-0.020256037745929212
2019-12-23,154.87,159.00423940149625,-0.02600081241266161
2019-12-24,154.7,158.44423940149625,-0.023631275050703393
2019-12-26,154.14,158.74423940149626,-0.029004135323935865
2019-12-27,154.44,157.75423940149625,-0.021008876934592302
2019-12-30,153.45,158.81423940149625,-0.0337768163718305
2019-12-31,154.51,160.71423940149626,-0.03860416740048056
2020-01-02,156.41,158.49423940149626,-0.013150253342750773
2020-01-03,154.19,159.30423940149626,-0.03210359887916603
2020-01-06,155.0,161.10423940149627,-0.03788999857591324
2020-01-07,156.8,161.90423940149626,-0.03152628628110565
2020-01-08,157.6,163.80423940149626,-0.037875939134207726
2020-01-09,159.5,163.60423940149627,-0.025086387837568114
2020-01-10,159.3,162.45423940149627,-0.01941617167466303
2020-01-13,158.15,163.23423940149627,-0.031146893079159077
2020-01-14,158.93,163.67423940149627,-0.028985864964727548
2020-01-15,159.37,165.27423940149626,-0.03572389395272446
2020-01-16,160.97,165.81423940149625,-0.029214857656263193
2020-01-17,161.51,165.15423940149626,-0.022065672759613353
2020-01-21,160.85,164.80423940149626,-0.023993553902839526
2020-01-22,160.5,165.21423940149626,-0.02853409862596601
2020-01-23,160.91,162.40423940149626,-0.009200741353815212
2020-01-24,158.1,161.46423940149626,-0.020835817354768915
2020-01-27,157.16,162.97423940149625,-0.035675818600831466
2020-01-28,158.67,162.80423940149626,-0.025393929646393976
2020-01-29,158.5,161.30423940149626,-0.017384784255523145
2020-01-30,157.0,159.55423940149626,-0.01600859626843798
2020-01-31,155.25,159.55423940149626,-0.02697665331640131
2020-02-03,155.25,161.34423940149625,-0.03777165781748848
2020-02-04,157.04,164.06423940149625,-0.042813957673656255
2020-02-05,159.76,164.83423940149626,-0.030783891865673985
2020-02-06,160.53,161.30423940149626,-0.004799870135893558
2020-02-07,157.0,164.23423940149627,-0.04404830215586797
2020-02-10,159.93,166.00423940149625,-0.03659086914524601
2020-02-11,161.7,170.41423940149625,-0.051135629464422294
2020-02-12,166.11,170.09423940149625,-0.02342371743755356
2020-02-13,165.79,168.62423940149625,-0.016808018891921628
2020-02-14,164.32,169.72423940149625,-0.03184129397517632
2020-02-18,165.42,168.69423940149625,-0.019409313638170445
2020-02-19,164.39,168.44423940149625,-0.02406873286911737
2020-02-20,164.14,167.73423940149627,-0.02142817956739862
2020-02-21,163.43,162.38423940149627,0.006440037545257571
2020-02-24,158.08,154.36423940149626,0.024071382160211208
2020-02-25,150.06,153.69423940149625,-0.02364590511426068
2020-02-26,149.39,147.04423940149627,0.015952754137472436
2020-02-27,142.74,143.79423940149627,-0.007331583002797903
2020-02-28,139.49,151.38423940149627,-0.07856986598156201
2020-03-02,147.08,145.66423940149625,0.009719342264929542
2020-03-03,141.36,152.19423940149625,-0.07118692168706175
2020-03-04,147.89,142.51423940149627,0.037720866497830574
2020-03-05,138.21,140.35423940149627,-0.015277339755748076
2020-03-06,136.05,128.30423940149626,0.06037026239067056
2020-03-09,124.0,135.12423940149625,-0.08232600938786916
2020-03-10,130.82,129.72423940149625,0.00844684542811125
2020-03-11,125.42,117.31423940149627,0.06909443081979649
2020-03-12,113.01,123.01423940149625,-0.08132586479557236
2020-03-13,118.71,106.66423940149626,0.11293157543796961
2020-03-16,102.36,111.99423940149626,-0.08602441922890136
2020-03-17,107.69,94.18423940149626,0.14339724654918418
2020-03-18,89.88,94.92423940149627,-0.053139634652861534
2020-03-19,90.62,95.97423940149626,-0.05578829730650392
2020-03-20,91.67,88.30423940149626,0.0381155040948884
2020-03-23,84.0,101.21423940149626,-0.17007724904408839
2020-03-24,96.91,109.18423940149626,-0.1124176847206031
2020-03-25,104.88,114.85423940149626,-0.08684258807922007
2020-03-26,110.55,111.44423940149626,-0.008024097129638252
2020-03-27,107.14,117.28423940149627,-0.08649277561301083
2020-03-30,112.98,112.59684210526316,0.003402918657156029
2020-03-31,107.86,104.77684210526316,0.02942594787920183
2020-04-01,100.04,109.51684210526315,-0.08653319364481304
2020-04-02,104.78,107.45684210526316,-0.024910857725010782
2020-04-03,102.72,121.87684210526315,-0.15718196971921605
2020-04-06,117.14,124.41684210526316,-0.058487596872990655
2020-04-07,119.68,132.60684210526315,-0.09748246696804552
2020-04-08,127.87,133.26684210526315,-0.04049651075997096
2020-04-09,128.53,129.52684210526317,-0.007696027240848391
2020-04-13,124.79,131.22684210526316,-0.04905126117490399
2020-04-14,126.49,128.75684210526316,-0.017605605016391634
2020-04-15,124.02,129.19684210526316,-0.040069416720304396
2020-04-16,124.46,136.30684210526317,-0.08691304062428817
2020-04-17,131.57,132.24684210526317,-0.005118020925780842
2020-04-20,127.51,126.73684210526316,0.006100498338870386
2020-04-21,122.0,130.28684210526316,-0.06360459714395361
2020-04-22,125.55,132.40684210526317,-0.0517861614720182
2020-04-23,127.67,133.59684210526316,-0.04436363922878739
2020-04-24,128.86,136.61684210526315,-0.05677808084076852
2020-04-27,131.88,140.61684210526315,-0.062132259368496645
2020-04-28,135.88,147.83684210526314,-0.08087863576489007
2020-04-29,143.1,147.32684210526315,-0.028690237602752244
2020-04-30,142.59,141.25684210526316,0.009437828814999216
2020-05-01,136.52,138.79684210526315,-0.01640413478237779
2020-05-04,134.06,140.22684210526316,-0.04397761521744836
2020-05-05,135.49,138.74684210526317,-0.023473270136067592
2020-05-06,134.01,140.25684210526316,-0.04453859085587353
2020-05-07,135.52,142.38684210526316,-0.04822666198458603
2020-05-08,137.65,143.38684210526316,-0.04000954356084929
2020-05-11,138.65,139.53684210526316,-0.006355612552806256
2020-05-12,134.8,137.20684210526315,-0.01754170614477546
2020-05-13,132.47,137.10684210526315,-0.033819188262707134
2020-05-14,132.37,138.93684210526317,-0.04726494431396322
2020-05-15,134.2,143.29684210526315,-0.06348250227720154
2020-05-18,138.56,145.59684210526316,-0.04833100775754251
2020-05-19,140.86,150.15684210526317,-0.06191420900251665
2020-05-20,145.42,147.93684210526317,-0.017012950049808073
2020-05-21,143.2,147.63684210526316,-0.030052404548857492
2020-05-22,142.9,148.23684210526315,-0.036002130303568136
2020-05-26,143.5,151.55684210526317,-0.05316053035512136
2020-05-27,146.82,150.93684210526317,-0.02727526326801044
2020-05-28,146.2,154.25684210526316,-0.05223004694835687
2020-05-29,149.52,154.14684210526315,-0.030015808576237868
2020-06-01,149.41,156.26684210526315,-0.0438790597729255
2020-06-02,151.53,157.79684210526315,-0.039714623066301025
2020-06-03,153.06,155.94684210526316,-0.018511706080681978
2020-06-04,151.21,154.31684210526316,-0.020132877674777117
2020-06-05,149.58,151.92684210526315,-0.01544718545283208
2020-06-08,150.0,,
2020-06-09,146.8,,
2020-06-10,147.19,144.30684210526317,0.01997935685290475
2020-06-11,138.64,,
2020-06-12,138.82,,
2020-06-15,139.570007,145.77684210526317,-0.04257764824389121
2020-06-16,141.039993,143.65684210526317,-0.01821597263947705
2020-06-17,138.919998,142.85684210526315,-0.027557966753614216
2020-06-18,138.119995,140.81684210526316,-0.0191514528016985
2020-06-19,136.080002,142.26684210526315,-0.04348757597842445
2020-06-22,137.529999,144.90684210526317,-0.05090748647951682
2020-06-23,140.169998,141.20684210526315,-0.007342732758588544
2020-06-24,136.470001,142.53684210526316,-0.042563319178790415
2020-06-25,137.800003,140.72684210526316,-0.02079801593980124
2020-06-26,135.990005,142.25684210526316,-0.04405297497484173
2020-06-29,137.520004,146.61684210526315,-0.06204497365133599
2020-06-30,141.880005,146.26684210526315,-0.029992013515312554
2020-07-01,141.529999,146.25684210526316,-0.03231878274700595
2020-07-02,141.520004,148.37684210526317,-0.04621231998183861
2020-07-06,143.639999,146.67684210526315,-0.02070431202141476
2020-07-07,141.940002,148.90684210526317,-0.046786568076826685
2020-07-08,144.169998,149.72684210526316,-0.037113212481677205
2020-07-09,144.990005,147.41683510526315,-0.01646236743266305
2020-07-10,142.679993,146.01684110526318,-0.022852487973340385
2020-07-13,141.279999,152.51684110526318,-0.07367607422125799
2020-07-14,147.779999,157.10683710526317,-0.059366213954228364
2020-07-15,152.369995,154.41683510526315,-0.013255291133689284
2020-07-16,149.679993,158.78684510526318,-0.057352686233082206
2020-07-17,154.050003,159.93683910526312,-0.03680725552784414
2020-07-20,155.199997,161.68683910526312,-0.04011979046136205
2020-07-21,156.949997,169.0268351052632,-0.07144923525156355
2020-07-22,164.289993,167.1671754871795,-0.017211408153511187
2020-07-23,161.479996,163.56718448717947,-0.01276043537536753
2020-07-24,157.880005,167.9671784871795,-0.06005443193147053
2020-07-27,162.279999,164.33717348717948,-0.01251801064559488
2020-07-28,158.649994,165.7471774871795,-0.04281933239996483
2020-07-29,160.059998,163.9471744871795,-0.023709932783766652
2020-07-30,158.259995,164.07717848717948,-0.035453946373377065
2020-07-31,158.389999,166.8671724871795,-0.050801924433823586
2020-08-03,161.179993,165.83717348717948,-0.028082850118882008
2020-08-04,160.149994,166.4371794871795,-0.03777512636630442
2020-08-05,160.75,166.72717248717947,-0.03585002011378258
2020-08-06,161.039993,166.22717248717947,-0.03120536437915733
2020-08-07,160.539993,165.32717848717948,-0.028955828866036648
2020-08-10,159.639999,164.9971774871795,-0.03246830381444421
2020-08-11,159.309998,168.55717448717948,-0.05486077062761163
2020-08-12,162.869995,169.4371794871795,-0.03875881614091914
2020-08-13,163.75,167.0393202535359,-0.01969189199610777
2020-08-14,161.229996,167.3093242535359,-0.03633586042295789
2020-08-17,161.5,166.33932325353592,-0.029093080090026424
2020-08-18,160.529999,165.96932825353588,-0.03277309916701432
2020-08-19,160.160004,163.7693312535359,-0.022039091360446572
2020-08-20,157.960007,163.3793312535359,-0.03317019485852879
2020-08-21,157.570007,,
