date,HIG,dcf,Deviation
2015-08-04,47.77,48.61411696449292,-0.017363618166909234
2015-08-05,47.47,48.83411696449292,-0.027933687538258645
2015-08-06,47.69,49.07411696449292,-0.028204622927690992
2015-08-07,47.93,49.52411696449292,-0.03218870041914823
2015-08-10,48.38,48.98411696449292,-0.012332915278044587
2015-08-11,47.84,48.62411696449292,-0.016126091607288395
2015-08-12,47.48,49.96411696449292,-0.04971801995936942
2015-08-13,48.82,50.52411696449292,-0.033728782745288344
2015-08-14,49.38,50.30411696449292,-0.018370603049154055
2015-08-17,49.16,50.674116964492924,-0.029879493816416414
2015-08-18,49.53,50.34411696449292,-0.016171044673742196
2015-08-19,49.2,49.58411696449292,-0.007746774330336104
2015-08-20,48.44,47.884116964492925,0.011608923182592434
2015-08-21,46.74,45.62411696449292,0.024458183735929007
2015-08-24,44.48,45.83411696449292,-0.029543865010903114
2015-08-25,44.69,47.37411696449292,-0.056657878531111816
2015-08-26,46.23,48.15411696449292,-0.039957475825207145
2015-08-27,47.01,47.36411696449292,-0.007476481927413348
2015-08-28,46.22,47.09411696449292,-0.018561064965969543
2015-08-31,45.95,45.89411696449292,0.0012176513941932754
2015-09-01,44.75,46.72411696449292,-0.04225049273789616
2015-09-02,45.58,46.94411696449292,-0.02905831556113192
2015-09-03,45.8,45.86411696449292,-0.001397976647900201
2015-09-04,44.72,47.04411696449292,-0.049402924625986167
2015-09-08,45.9,46.44411696449292,-0.011715519640709382
2015-09-09,45.3,46.95411696449292,-0.03522836912775462
2015-09-10,45.81,47.09411696449292,-0.02726703561425925
2015-09-11,45.95,46.70411696449292,-0.01614669141622438
2015-09-14,45.56,47.36411696449292,-0.038090374741819755
2015-09-15,46.22,47.65411696449292,-0.030094293123959948
2015-09-16,46.51,46.95411696449292,-0.009458530863838077
2015-09-17,45.81,45.46411696449292,0.0076078247770039464
2015-09-18,44.32,45.814116964492925,-0.03261258894612995
2015-09-21,44.67,45.26411696449292,-0.013125561798962515
2015-09-22,44.12,45.59411696449292,-0.03233129760229614
2015-09-23,44.45,46.244116964492925,-0.038796653115259594
2015-09-24,45.1,46.52411696449292,-0.03061029542118554
2015-09-25,45.38,45.61411696449292,-0.005132555008686479
2015-09-28,44.47,46.19411696449292,-0.037323301705673106
2015-09-29,45.05,46.924116964492924,-0.039939312356395695
2015-09-30,45.78,47.54265001167406,-0.03707513172364696
2015-10-01,45.99,47.46265001167406,-0.03102755558974979
2015-10-02,45.91,48.22265001167406,-0.0479577545222879
2015-10-05,46.67,48.09265001167406,-0.029581443553822084
2015-10-06,46.54,48.45265001167406,-0.039474621330582105
2015-10-07,46.9,48.66265001167406,-0.03622182538869556
2015-10-08,47.11,48.43265001167406,-0.027309057244550017
2015-10-09,46.88,48.41265001167406,-0.0316580482849933
2015-10-12,46.86,48.07265001167406,-0.025225362266893425
2015-10-13,46.52,47.43265001167406,-0.019240966116155
2015-10-14,45.88,48.50265001167406,-0.0540723034935785
2015-10-15,46.95,48.69265001167406,-0.035788769172683366
2015-10-16,47.14,49.04265001167406,-0.03879582386394609
2015-10-19,47.49,49.63265001167406,-0.043170171473215446
2015-10-20,48.08,49.96265001167406,-0.03768114804227096
2015-10-21,48.41,50.33265001167406,-0.03819886318777432
2015-10-22,48.78,50.79265001167406,-0.039624827828661835
2015-10-23,49.24,50.36265001167406,-0.0222913212750685
2015-10-26,48.81,46.89265001167406,0.04088807068588829
2015-10-27,45.34,47.97265001167406,-0.05487814433918925
2015-10-28,46.42,48.67265001167406,-0.046281638890295906
2015-10-29,47.12,47.81265001167406,-0.01448675217761286
2015-10-30,46.26,48.31265001167406,-0.0424868023422037
2015-11-02,46.76,48.05265001167406,-0.026900701862644927
2015-11-03,46.5,48.14265001167406,-0.034120473452868394
2015-11-04,46.59,48.45265001167406,-0.038442686029046325
2015-11-05,46.9,49.15265001167406,-0.045829675737504405
2015-11-06,47.6,48.43265001167406,-0.01719191519508767
2015-11-09,46.88,48.89265001167406,-0.04116467426481274
2015-11-10,47.34,48.29265001167406,-0.019726604596015496
2015-11-11,46.74,47.28265001167406,-0.01147672585060433
2015-11-12,45.73,46.69265001167406,-0.020616735426954413
2015-11-13,45.14,47.43265001167406,-0.048334849752434184
2015-11-16,45.88,47.09265001167406,-0.025750303101937266
2015-11-17,45.54,47.45265001167406,-0.04030649523690499
2015-11-18,45.9,47.57265001167406,-0.03515990829318105
2015-11-19,46.02,47.53265001167406,-0.03182338900319137
2015-11-20,45.98,47.40265001167406,-0.03001203543100861
2015-11-23,45.85,47.25265001167406,-0.029684049705731352
2015-11-24,45.7,47.07265001167406,-0.02916024509632742
2015-11-25,45.52,47.10265001167406,-0.03360002062053424
2015-11-27,45.55,47.19265001167406,-0.03480732722717883
2015-11-30,45.64,47.75265001167406,-0.044241524002491706
2015-12-01,46.2,47.51265001167406,-0.0276273794737093
2015-12-02,45.96,46.82265001167406,-0.01842377591740274
2015-12-03,45.27,48.26265001167406,-0.06200757751491426
2015-12-04,46.71,47.93265001167406,-0.025507665680413738
2015-12-07,46.38,47.39265001167406,-0.021367237565838026
2015-12-08,45.84,46.69265001167406,-0.01826090426353777
2015-12-09,45.14,46.55265001167406,-0.030345211525440674
2015-12-10,45.0,45.42265001167406,-0.009304829453266938
2015-12-11,43.87,44.77265001167406,-0.02016074571057791
2015-12-14,43.22,45.55265001167406,-0.051207778495351186
2015-12-15,44.0,46.13265001167406,-0.0462286474142366
2015-12-16,44.58,44.86265001167406,-0.006300341410962473
2015-12-17,43.31,43.66265001167406,-0.008076697396510957
2015-12-18,42.11,43.94265001167406,-0.04170549594044026
2015-12-21,42.39,44.81265001167406,-0.05406174397280539
2015-12-22,43.26,44.91265001167406,-0.03679698283767474
2015-12-23,43.36,45.21265001167406,-0.040976364163474055
2015-12-24,43.66,45.04265001167406,-0.030696462382113654
2015-12-28,43.49,45.66265001167406,-0.047580462612629826
2015-12-29,44.11,45.39265001167406,-0.028256777503498642
2015-12-30,43.84,45.01265001167406,-0.026051565756957884
2015-12-31,43.46,43.74362182502352,-0.006483729814554806
2016-01-04,42.69,44.42362182502352,-0.03902477451865449
2016-01-05,43.37,43.29362182502352,0.0017641900066751592
2016-01-06,42.24,42.253621825023515,-0.0003223824239239059
2016-01-07,41.2,41.70362182502352,-0.012076213119727841
2016-01-08,40.65,41.97362182502352,-0.031534610726263734
2016-01-11,40.92,42.42362182502352,-0.03544303292220574
2016-01-12,41.37,41.143621825023516,0.005502145045451545
2016-01-13,40.09,41.30362182502352,-0.029382939592194623
2016-01-14,40.25,40.13362182502352,0.002899767568545819
2016-01-15,39.08,40.16362182502352,-0.026980181960292726
2016-01-19,39.11,38.92362182502352,0.004788305050704711
2016-01-20,37.87,39.08362182502352,-0.03105192836162629
2016-01-21,38.03,39.76362182502352,-0.04359818712319963
2016-01-22,38.71,38.683621825023515,0.0006818951724789635
2016-01-25,37.63,39.65362182502352,-0.051032458874828546
2016-01-26,38.6,39.60362182502352,-0.025341667725687134
2016-01-27,38.55,39.95362182502352,-0.03513127874040223
2016-01-28,38.9,41.23362182502352,-0.05659512120779342
2016-01-29,40.18,40.94362182502352,-0.01865056853755953
2016-02-01,39.89,40.27362182502352,-0.00952538678269954
2016-02-02,39.22,39.99362182502352,-0.01934363005201678
2016-02-03,38.94,40.85362182502352,-0.046840934525207656
2016-02-04,39.8,41.59362182502352,-0.04312252086555357
2016-02-05,40.54,40.643621825023516,-0.002549522418785033
2016-02-08,39.59,41.05362182502352,-0.03565146654445461
2016-02-09,40.0,40.79362182502352,-0.019454556607589546
2016-02-10,39.74,39.683621825023515,0.0014206912671699268
2016-02-11,38.63,41.84362182502352,-0.07680075683844578
2016-02-12,40.79,42.22362182502352,-0.03395307562587857
2016-02-16,41.17,42.963621825023516,-0.04174745398161117
2016-02-17,41.91,42.823621825023515,-0.02133452954438464
2016-02-18,41.77,42.83362182502352,-0.024831470693009394
2016-02-19,41.78,43.55362182502352,-0.0407227172093525
2016-02-22,42.5,42.77362182502352,-0.006396975831105434
2016-02-23,41.72,42.95362182502352,-0.02871985580281955
2016-02-24,41.9,43.783621825023516,-0.04302115143765872
2016-02-25,42.73,43.88362182502352,-0.026288209064040724
2016-02-26,42.83,43.17362182502352,-0.007959068766946853
2016-02-29,42.12,44.643621825023516,-0.05652816061641719
2016-03-01,43.59,44.67362182502352,-0.024256413085731343
2016-03-02,43.62,44.433621825023515,-0.018310949942984656
2016-03-03,43.38,44.81362182502352,-0.03199076010015767
2016-03-04,43.76,44.92362182502352,-0.025902226440152165
2016-03-07,43.87,44.31362182502352,-0.010010958408572468
2016-03-08,43.26,44.26362182502352,-0.022673739374308166
2016-03-09,43.21,44.69362182502352,-0.03319538145357581
2016-03-10,43.64,45.76362182502352,-0.0464041467946561
2016-03-11,44.71,45.70362182502352,-0.021740548896269085
2016-03-14,44.65,45.69362182502352,-0.022839551415291703
2016-03-15,44.64,46.143621825023516,-0.032585691490044866
2016-03-16,45.09,47.183621825023515,-0.04437179139803071
2016-03-17,46.13,46.963621825023516,-0.01775037343008623
2016-03-18,45.91,46.44362182502352,-0.011489668635963568
2016-03-21,45.39,46.85362182502352,-0.031238178992639254
2016-03-22,45.8,46.91362182502352,-0.02373770733747782
2016-03-23,45.86,46.63362182502352,-0.016589357522481696
2016-03-24,45.58,47.253621825023515,-0.03541785286259769
2016-03-28,46.2,47.22362182502352,-0.02167605502213099
2016-03-29,46.17,47.36362182502352,-0.025201236287063167
2016-03-30,46.31,47.13362182502352,-0.017474189190915257
2016-03-31,46.08,47.97893182377553,-0.039578451449278296
2016-04-01,46.8,47.498931823775536,-0.014714685087416801
2016-04-04,46.32,46.93893182377553,-0.01318589494322564
2016-04-05,45.76,47.288931823775535,-0.032331705640405994
2016-04-06,46.11,46.29893182377553,-0.004080695090216135
2016-04-07,45.12,46.208931823775536,-0.023565397008706856
2016-04-08,45.03,46.01893182377554,-0.021489673588308
2016-04-11,44.84,46.58893182377553,-0.03753964204182514
2016-04-12,45.41,47.36893182377553,-0.04135478146442606
2016-04-13,46.19,47.19893182377554,-0.021376157993205025
2016-04-14,46.02,47.09893182377554,-0.022907776928199675
2016-04-15,45.92,47.26893182377554,-0.028537387491736066
2016-04-18,46.09,47.258931823775534,-0.024734622190242805
2016-04-19,46.08,47.73893182377554,-0.03475008259295276
2016-04-20,46.56,45.998931823775536,0.012197417504692387
2016-04-21,44.82,46.26893182377554,-0.03131543709057483
2016-04-22,45.09,45.97893182377553,-0.01933345966327704
2016-04-25,44.8,46.22893182377553,-0.030909903547471473
2016-04-26,45.05,46.16893182377554,-0.024235601292367903
2016-04-27,44.99,44.93893182377553,0.001136390522692654
2016-04-28,43.76,45.55893182377554,-0.039485820930435955
2016-04-29,44.38,46.138931823775536,-0.0381225085681145
2016-05-02,44.96,45.748931823775536,-0.017244814082534088
2016-05-03,44.57,45.26893182377554,-0.015439547513432905
2016-05-04,44.09,45.358931823775535,-0.02797534626047793
2016-05-05,44.18,45.04893182377553,-0.019288622140357536
2016-05-06,43.87,45.34893182377554,-0.03261227473940553
2016-05-09,44.17,45.91893182377554,-0.03808738039655324
2016-05-10,44.74,45.43893182377553,-0.015381783763891654
2016-05-11,44.26,45.678931823775535,-0.03106315684547145
2016-05-12,44.5,45.61893182377553,-0.024527795348166626
2016-05-13,44.44,45.47893182377553,-0.022844244183246154
2016-05-16,44.3,44.91893182377554,-0.013778863357742144
2016-05-17,43.74,45.578931823775534,-0.04034609303450776
2016-05-18,44.4,45.22893182377553,-0.018327468510759504
2016-05-19,44.05,46.178931823775535,-0.046101798800799565
2016-05-20,45.0,45.858931823775535,-0.018729869833780555
2016-05-23,44.68,46.648931823775534,-0.042207436414911204
2016-05-24,45.47,46.62893182377554,-0.02485435068844133
2016-05-25,45.45,46.208931823775536,-0.01642392052406294
2016-05-26,45.03,46.37893182377554,-0.02908501275753883
2016-05-27,45.2,46.34893182377554,-0.02478874439100165
2016-05-31,45.17,46.30893182377554,-0.024594214958566507
2016-06-01,45.13,46.148931823775534,-0.02207920711288458
2016-06-02,44.97,45.498931823775536,-0.011625148164448595
2016-06-03,44.32,45.61893182377553,-0.028473525614174044
2016-06-06,44.44,45.72893182377553,-0.02818635319851026
2016-06-07,44.55,45.69893182377554,-0.025141327771206035
2016-06-08,44.52,45.65893182377553,-0.02494433790460393
2016-06-09,44.48,44.94893182377554,-0.010432546553364452
2016-06-10,43.77,45.248931823775536,-0.032684347766159694
2016-06-13,44.07,45.08893182377553,-0.02259826929939035
2016-06-14,43.91,44.508931823775534,-0.013456441195823121
2016-06-15,43.33,44.998931823775536,-0.03708825423482043
2016-06-16,43.82,45.178931823775535,-0.0300788834290322
2016-06-17,44.0,45.27893182377554,-0.028245627099886206
2016-06-20,44.1,45.398931823775534,-0.02861150629749576
2016-06-21,44.22,45.23893182377554,-0.02252333958159536
2016-06-22,44.06,46.138931823775536,-0.045058083089480006
2016-06-23,44.96,43.578931823775534,0.03169118926111425
2016-06-24,42.4,42.15893182377553,0.005718080743414733
2016-06-27,40.98,43.288931823775535,-0.05333769456763093
2016-06-28,42.11,44.33893182377553,-0.050270309457034035
2016-06-29,43.16,45.55893182377554,-0.05265557658495468
2016-06-30,44.38,45.405626242544734,-0.022588087147308755
2016-07-01,44.26,44.21562624254473,0.0010035763648772456
2016-07-05,43.07,43.87562624254473,-0.01836158960082357
2016-07-06,42.73,43.86562624254473,-0.025888750254368875
2016-07-07,42.72,44.725626242544735,-0.044842887870777504
2016-07-08,43.58,44.92562624254473,-0.02995230907366675
2016-07-11,43.78,44.98562624254473,-0.026800254731243922
2016-07-12,43.84,44.57562624254473,-0.016502880712029433
2016-07-13,43.43,44.94562624254473,-0.033721328842228226
2016-07-14,43.8,44.89562624254473,-0.024403852540684223
2016-07-15,43.75,44.88562624254473,-0.025300443318051147
2016-07-18,43.74,44.905626242544734,-0.025957242779533707
2016-07-19,43.76,44.87562624254473,-0.024860404989447416
2016-07-20,43.73,44.61562624254473,-0.019850135863389795
2016-07-21,43.47,45.91562624254473,-0.053263484409990514
2016-07-22,44.77,45.52562624254473,-0.016597822038054266
2016-07-25,44.38,45.34562624254473,-0.021294804428982572
2016-07-26,44.2,44.95562624254473,-0.01680826863511975
2016-07-27,43.81,45.07562624254473,-0.028077840466033566
2016-07-28,43.93,40.99562624254473,0.07157772734326517
2016-07-29,39.85,41.155626242544734,-0.03172412527148083
2016-08-01,40.01,41.265626242544734,-0.030427897426410278
2016-08-02,40.12,41.69562624254473,-0.03778876550214816
2016-08-03,40.55,41.38562624254473,-0.02019121899104437
2016-08-04,40.24,41.795626242544735,-0.03721983332699119
2016-08-05,40.65,41.77562624254473,-0.026944568969701876
2016-08-08,40.63,41.545626242544735,-0.022039052611682264
2016-08-09,40.4,41.41562624254473,-0.024522778832242298
2016-08-10,40.27,41.39562624254473,-0.027191912400345686
2016-08-11,40.25,41.23562624254473,-0.02390229838507496
2016-08-12,40.09,41.35562624254473,-0.03060348391587675
2016-08-15,40.21,41.13562624254473,-0.022501814779408824
2016-08-16,39.99,41.14562624254473,-0.028086247508606554
2016-08-17,40.0,41.36562624254473,-0.03301355174795284
2016-08-18,40.22,41.39562624254473,-0.028399769474594105
2016-08-19,40.25,41.52562624254473,-0.030719012763203102
2016-08-22,40.38,41.265626242544734,-0.0214615970526979
2016-08-23,40.12,41.18562624254473,-0.02587374139388321
2016-08-24,40.04,41.225626242544735,-0.028759447717526032
2016-08-25,40.08,41.015626242544734,-0.022811458174792576
2016-08-26,39.87,41.48562624254473,-0.038944241388547796
2016-08-29,40.34,42.07562624254473,-0.04125015828735901
2016-08-30,40.93,42.21562624254473,-0.03045380009663534
2016-08-31,41.07,41.835626242544734,-0.018300819452443884
2016-09-01,40.69,42.13562624254473,-0.03430888232735152
2016-09-02,40.99,41.88562624254473,-0.021382663287841885
2016-09-06,40.74,42.64562624254473,-0.04468515086885061
2016-09-07,41.5,42.12562624254473,-0.014851440758235745
2016-09-08,40.98,42.19562624254473,-0.02880929496240192
2016-09-09,41.05,43.155626242544734,-0.04879146535171619
2016-09-12,42.01,43.00562624254473,-0.023151069511918254
2016-09-13,41.86,42.94562624254473,-0.02527908747711405
2016-09-14,41.8,43.295626242544735,-0.034544511128356215
2016-09-15,42.15,42.94562624254473,-0.018526362569526
2016-09-16,41.8,43.18562624254473,-0.03208535716866989
2016-09-19,42.04,43.11562624254473,-0.024947480444650116
2016-09-20,41.97,43.64562624254473,-0.03839161874395036
2016-09-21,42.5,44.27562624254473,-0.04010392157567089
2016-09-22,43.13,43.91562624254473,-0.017889446417221455
2016-09-23,42.77,43.52562624254473,-0.017360490997511024
2016-09-26,42.38,43.85562624254473,-0.03364736452248418
2016-09-27,42.71,44.06562624254473,-0.030763802948882035
2016-09-28,42.92,43.49562624254473,-0.013234117824511005
2016-09-29,42.35,43.96562624254473,-0.036747486175491284
2016-09-30,42.82,44.53262233375157,-0.038457702331478494
2016-10-03,42.5,45.81262233375157,-0.07230807068014222
2016-10-04,43.78,46.16262233375157,-0.05161366952954771
2016-10-05,44.13,45.722622333751566,-0.03483226141594076
2016-10-06,43.69,45.64262233375157,-0.042780678101127734
2016-10-07,43.61,45.71262233375157,-0.045996537201479115
2016-10-10,43.68,45.222622333751566,-0.034111739968697985
2016-10-11,43.19,45.43262233375157,-0.04936149882076124
2016-10-12,43.4,44.89262233375157,-0.0332487223101996
2016-10-13,42.86,45.34262233375157,-0.05475250891926442
2016-10-14,43.31,45.17262233375157,-0.041233433826131316
2016-10-17,43.14,45.28262233375157,-0.04731665754601311
2016-10-18,43.25,45.30262233375157,-0.04530912843476431
2016-10-19,43.27,44.92262233375157,-0.03678819819273793
2016-10-20,42.89,44.61262233375157,-0.03861289123209244
2016-10-21,42.58,44.95262233375157,-0.052780510025332794
2016-10-24,42.92,44.74262233375157,-0.04073570655193082
2016-10-25,42.71,45.46262233375157,-0.060546932676780796
2016-10-26,43.43,45.14262233375157,-0.03793803384060612
2016-10-27,43.11,46.28262233375157,-0.06854888884370613
2016-10-28,44.25,46.14262233375157,-0.04101679180827977
2016-10-31,44.11,46.17262233375157,-0.044671977234522764
2016-11-01,44.14,46.13262233375157,-0.043193346333874616
2016-11-02,44.1,45.78262233375157,-0.03675242369223386
2016-11-03,43.75,45.25262233375157,-0.03320519908590669
2016-11-04,43.22,46.49262233375157,-0.07039014298352009
2016-11-07,44.46,46.762622333751565,-0.04924065886034823
2016-11-08,44.73,47.75262233375157,-0.06329751511081272
2016-11-09,45.72,48.332622333751566,-0.054055050349029465
2016-11-10,46.3,48.85262233375157,-0.05225149054051914
2016-11-11,46.82,49.96262233375157,-0.06289946738101082
2016-11-14,47.93,49.92262233375157,-0.039914216052797435
2016-11-15,47.89,48.61262233375157,-0.014864911602389563
2016-11-16,46.58,49.00262233375157,-0.04943862630965645
2016-11-17,46.97,49.28262233375157,-0.04692571588601835
2016-11-18,47.25,49.34262233375157,-0.0424100348699985
2016-11-21,47.31,49.59262233375157,-0.046027457842213515
2016-11-22,47.56,50.03262233375157,-0.04942020262814717
2016-11-23,48.0,49.902622333751566,-0.03812670045727695
2016-11-25,47.87,49.442622333751565,-0.03180701709419709
2016-11-28,47.41,48.95262233375157,-0.03151255765695671
2016-11-29,46.92,49.152622333751566,-0.04542224255283511
2016-11-30,47.12,49.80262233375157,-0.053865081958416106
2016-12-01,47.77,49.45262233375157,-0.0340249364815417
2016-12-02,47.42,49.652622333751566,-0.044964842314761944
2016-12-05,47.62,50.27262233375157,-0.05276474969101974
2016-12-06,48.24,49.55262233375157,-0.02648946255378115
2016-12-07,47.52,50.02262233375157,-0.050029810853458256
2016-12-08,47.99,50.57262233375157,-0.051067597735147574
2016-12-09,48.54,50.61262233375157,-0.040950700402050066
2016-12-12,48.58,50.29262233375157,-0.034053152416397725
2016-12-13,48.26,49.88262233375157,-0.03252880979061268
2016-12-14,47.85,50.00262233375157,-0.04305018883576739
2016-12-15,47.97,49.68262233375157,-0.03447125480307245
2016-12-16,47.65,49.86262233375157,-0.044374367616318966
2016-12-19,47.83,50.04262233375157,-0.044214755953331575
2016-12-20,48.01,50.24262233375157,-0.04443681937858879
2016-12-21,48.21,50.192622333751565,-0.039500273975890066
2016-12-22,48.16,50.28262233375157,-0.04221383522248778
2016-12-23,48.25,50.28262233375157,-0.040423952439473276
2016-12-27,48.25,49.762622333751565,-0.03039675689931698
2016-12-28,47.73,49.75262233375157,-0.040653582442014335
2016-12-29,47.72,49.68262233375157,-0.039503195313792316
2016-12-30,47.65,49.984042553191486,-0.04669575396403103
2017-01-03,47.75,50.78404255319149,-0.059744014077130925
2017-01-04,48.55,50.58404255319149,-0.04021115060253633
2017-01-05,48.35,50.68404255319149,-0.04605083642927599
2017-01-06,48.45,50.304042553191486,-0.03685673077329754
2017-01-09,48.07,50.66404255319149,-0.0512008600669408
2017-01-10,48.43,50.74404255319149,-0.045602250762064145
2017-01-11,48.51,50.46404255319149,-0.03872148274946141
2017-01-12,48.23,50.56404255319149,-0.046160125562274223
2017-01-13,48.33,50.77404255319149,-0.04813566992683482
2017-01-17,48.54,51.63404255319149,-0.05992253172902595
2017-01-18,49.4,50.47404255319149,-0.021279107019407495
2017-01-19,48.24,50.54404255319149,-0.045584849109897796
2017-01-20,48.31,49.93404255319149,-0.032523754740295674
2017-01-23,47.7,50.13404255319149,-0.048550693884479856
2017-01-24,47.9,50.58404255319149,-0.053061052808681564
2017-01-25,48.35,50.804042553191486,-0.04830408034207356
2017-01-26,48.57,51.16404255319149,-0.0507005002682237
2017-01-27,48.93,51.19404255319149,-0.044224726946286874
2017-01-30,48.96,50.94404255319149,-0.03894552638063453
2017-01-31,48.71,50.67404255319149,-0.038758355446575576
2017-02-01,48.44,50.20404255319149,-0.03513746032149667
2017-02-02,47.97,49.56404255319149,-0.03216126996664537
2017-02-03,47.33,49.78404255319149,-0.049293758146889854
2017-02-06,47.55,49.58404255319149,-0.04102212019137941
2017-02-07,47.35,49.28404255319149,-0.039242774192155716
2017-02-08,47.05,49.77404255319149,-0.05472817584146239
2017-02-09,47.54,50.09404255319149,-0.050984955955182265
2017-02-10,47.86,50.28404255319149,-0.04820699430892594
2017-02-13,48.05,50.734042553191486,-0.05290417278255399
2017-02-14,48.5,50.83404255319149,-0.045914950611083194
2017-02-15,48.6,50.83404255319149,-0.043947764942240064
2017-02-16,48.6,50.59404255319149,-0.03941259588211554
2017-02-17,48.36,51.16404255319149,-0.05480494529485891
2017-02-21,48.93,50.92404255319149,-0.03915719281533203
2017-02-22,48.69,51.02404255319149,-0.04574397551425491
2017-02-23,48.79,50.85404255319149,-0.04058758064381174
2017-02-24,48.62,51.16404255319149,-0.04972325145235823
2017-02-27,48.93,51.12404255319149,-0.042916061477507705
2017-02-28,48.89,51.92404255319149,-0.05843232545084265
2017-03-01,49.69,51.25404255319149,-0.030515496442418688
2017-03-02,49.02,51.38404255319149,-0.04600732904080662
2017-03-03,49.15,51.02404255319149,-0.03672861771463609
2017-03-06,48.79,50.89404255319149,-0.04134162757836479
2017-03-07,48.66,50.734042553191486,-0.04088068777521492
2017-03-08,48.5,51.52404255319149,-0.05869187282945787
2017-03-09,49.29,51.95404255319149,-0.05127690593978318
2017-03-10,49.72,51.79404255319149,-0.040044036938446825
2017-03-13,49.56,51.984042553191486,-0.04663051263685658
2017-03-14,49.75,52.10404255319149,-0.04517965282229908
2017-03-15,49.87,51.04404255319149,-0.02300057939118083
2017-03-16,48.81,51.01404255319149,-0.04320462450889606
2017-03-17,48.78,50.49404255319149,-0.033945441214889516
2017-03-20,48.26,49.94404255319149,-0.0337185871848068
2017-03-21,47.71,50.03404255319149,-0.0464492260588536
2017-03-22,47.8,49.804042553191486,-0.04023855194186576
2017-03-23,47.57,49.56404255319149,-0.04023163669612928
2017-03-24,47.33,49.68404255319149,-0.04738025394514278
2017-03-27,47.45,49.92404255319149,-0.04955613421239924
2017-03-28,47.69,49.51404255319149,-0.03683889375891647
2017-03-29,47.28,50.04404255319149,-0.05523219972194704
2017-03-30,47.81,50.304042553191486,-0.04957936632139026
2017-03-31,48.07,49.02012150026413,-0.019382275506171776
2017-04-03,48.13,48.80012150026413,-0.013731963766944744
2017-04-04,47.91,48.650121500264135,-0.015213148034175394
2017-04-05,47.76,48.97012150026413,-0.02471142531793802
2017-04-06,48.08,48.72012150026413,-0.013138750080101125
2017-04-07,47.83,48.97012150026413,-0.023281982264593326
2017-04-10,48.08,49.10012150026413,-0.020776353888628196
2017-04-11,48.21,48.71012150026413,-0.010267301432648201
2017-04-12,47.82,48.62012150026413,-0.0164565919535965
2017-04-13,47.73,49.25012150026413,-0.030865335027772
2017-04-17,48.36,48.580121500264134,-0.0045311023000002
2017-04-18,47.69,48.150121500264135,-0.009555977969061047
2017-04-19,47.26,48.52012150026413,-0.025971111804764857
2017-04-20,47.63,48.17012150026413,-0.011212790905274495
2017-04-21,47.28,48.25012150026413,-0.02010609445322986
2017-04-24,47.36,48.64012150026413,-0.02631822168160458
2017-04-25,47.75,49.00012150026413,-0.025512620417836973
2017-04-26,48.11,49.13012150026413,-0.020763667361552218
2017-04-27,48.24,49.25012150026413,-0.020510030625177422
2017-04-28,48.36,49.60012150026413,-0.025002388356196392
2017-05-01,48.71,49.66012150026413,-0.01913248440721349
2017-05-02,48.77,49.93012150026413,-0.02323490240771775
2017-05-03,49.04,50.25012150026413,-0.02408196167760046
2017-05-04,49.36,50.39012150026413,-0.020442925509888465
2017-05-05,49.5,50.260121500264134,-0.015123749755760918
2017-05-08,49.37,50.150121500264135,-0.015555725029699596
2017-05-09,49.26,50.64012150026413,-0.02725351873922599
2017-05-10,49.75,50.43012150026413,-0.01348641407220419
2017-05-11,49.54,49.97012150026413,-0.00860757363301301
2017-05-12,49.08,50.09012150026413,-0.020166082053899692
2017-05-15,49.2,50.17012150026413,-0.019336638446431076
2017-05-16,49.28,49.79012150026413,-0.010245435939766123
2017-05-17,48.9,49.580121500264134,-0.013717624719021937
2017-05-18,48.69,49.31012150026413,-0.012575947521459852
2017-05-19,48.42,49.690121500264134,-0.025560845132112986
2017-05-22,48.8,50.04012150026413,-0.024782543748571584
2017-05-23,49.15,50.12012150026413,-0.019355928741294548
2017-05-24,49.23,50.61012150026413,-0.02726967372044209
2017-05-25,49.72,50.12012150026413,-0.00798325080401141
2017-05-26,49.23,49.940121500264134,-0.014219458802485763
2017-05-30,49.05,50.28012150026413,-0.024465364513044596
2017-05-31,49.39,50.73012150026413,-0.026416682251729995
2017-06-01,49.84,50.53012150026413,-0.013657625981772448
2017-06-02,49.64,50.34012150026413,-0.013907823012712761
2017-06-05,49.45,50.47012150026413,-0.020212384475016276
2017-06-06,49.58,50.60012150026413,-0.020160455548684952
2017-06-07,49.71,51.61012150026413,-0.03681683834544747
2017-06-08,50.72,52.400121500264135,-0.032063313064181864
2017-06-09,51.51,52.010121500264134,-0.009615849489249872
2017-06-12,51.12,52.56012150026413,-0.027399508584790788
2017-06-13,51.67,52.74012150026413,-0.020290463309963536
2017-06-14,51.85,52.760121500264134,-0.01725017824797037
2017-06-15,51.87,53.30012150026413,-0.026831486683516204
2017-06-16,52.41,53.34012150026413,-0.017437558710089007
2017-06-19,52.45,53.12012150026413,-0.012615210231791352
2017-06-20,52.23,52.64012150026413,-0.0077910439523221076
2017-06-21,51.75,52.49012150026413,-0.01410020550743829
2017-06-22,51.6,52.34012150026413,-0.014140614867705237
2017-06-23,51.45,52.91012150026413,-0.027596260580441845
2017-06-26,52.02,53.09012150026413,-0.020156697141083146
2017-06-27,52.2,53.62012150026413,-0.02648486166255959
2017-06-28,52.73,53.64012150026413,-0.016967178201855004
2017-06-29,52.75,53.46012150026413,-0.013283200268458417
2017-06-30,52.57,53.80404793608522,-0.02293596826675881
