date,ETN,dcf,Deviation
1993-12-16,10.6,,
1993-12-17,10.9,,
1993-12-20,10.85,,
1993-12-21,10.93,,
1993-12-22,11.04,,
1993-12-23,10.9,,
1993-12-27,11.39,,
1993-12-28,11.39,,
1993-12-29,11.39,,
1993-12-30,11.23,,
1993-12-31,10.95,,
1994-01-03,11.12,,
1994-01-04,11.14,,
1994-01-05,10.98,,
1994-01-06,10.98,,
1994-01-07,11.04,,
1994-01-10,11.66,,
1994-01-11,11.82,,
1994-01-12,11.93,,
1994-01-13,11.82,,
1994-01-14,12.09,,
1994-01-17,11.96,,
1994-01-18,12.28,,
1994-01-19,12.15,,
1994-01-20,12.23,,
1994-01-21,12.39,,
1994-01-24,12.5,,
1994-01-25,12.39,,
1994-01-26,12.36,,
1994-01-27,12.36,,
1994-01-28,12.47,,
1994-01-31,12.36,,
1994-02-01,12.72,,
1994-02-02,13.04,,
1994-02-03,12.85,,
1994-02-04,12.72,,
1994-02-07,13.02,,
1994-02-08,12.96,,
1994-02-09,12.99,,
1994-02-10,13.07,,
1994-02-11,12.83,,
1994-02-14,12.85,,
1994-02-15,12.91,,
1994-02-16,12.88,,
1994-02-17,12.64,,
1994-02-18,12.5,,
1994-02-22,12.69,,
1994-02-23,12.8,,
1994-02-24,12.74,,
1994-02-25,12.61,,
1994-02-28,12.55,,
1994-03-01,12.47,,
1994-03-02,12.58,,
1994-03-03,12.58,,
1994-03-04,12.91,,
1994-03-07,12.93,,
1994-03-08,12.58,,
1994-03-09,12.69,,
1994-03-10,12.69,,
1994-03-11,12.66,,
1994-03-14,12.64,,
1994-03-15,12.77,,
1994-03-16,12.93,,
1994-03-17,12.85,,
1994-03-18,12.85,,
1994-03-21,12.88,,
1994-03-22,13.12,,
1994-03-23,13.45,,
1994-03-24,13.34,,
1994-03-25,13.12,,
1994-03-28,13.1,,
1994-03-29,12.64,,
1994-03-30,12.42,,
1994-03-31,12.55,,
1994-04-04,12.15,,
1994-04-05,12.34,,
1994-04-06,12.36,,
1994-04-07,12.39,,
1994-04-08,12.61,,
1994-04-11,12.61,,
1994-04-12,12.61,,
1994-04-13,12.53,,
1994-04-14,12.5,,
1994-04-15,12.39,,
1994-04-18,12.26,,
1994-04-19,11.71,,
1994-04-20,10.85,,
1994-04-21,11.23,,
1994-04-22,11.5,,
1994-04-25,11.85,,
1994-04-26,11.77,,
1994-04-28,11.88,,
1994-04-29,12.04,,
1994-05-02,12.12,,
1994-05-03,11.9,,
1994-05-04,11.74,,
1994-05-05,11.74,,
1994-05-06,11.47,,
1994-05-09,11.36,,
1994-05-10,11.61,,
1994-05-11,11.55,,
1994-05-12,11.63,,
1994-05-13,11.63,,
1994-05-16,11.55,,
1994-05-17,11.71,,
1994-05-18,11.63,,
1994-05-19,11.8,,
1994-05-20,11.96,,
1994-05-23,11.88,,
1994-05-24,11.82,,
1994-05-25,11.71,,
1994-05-26,11.96,,
1994-05-27,12.15,,
1994-05-31,11.93,,
1994-06-01,11.71,,
1994-06-02,11.74,,
1994-06-03,11.8,,
1994-06-06,11.8,,
1994-06-07,11.31,,
1994-06-08,11.23,,
1994-06-09,11.28,,
1994-06-10,11.36,,
1994-06-13,11.42,,
1994-06-14,11.55,,
1994-06-15,11.66,,
1994-06-16,11.61,,
1994-06-17,11.71,,
1994-06-20,11.36,,
1994-06-21,11.47,,
1994-06-22,11.71,,
1994-06-23,11.44,,
1994-06-24,11.42,,
1994-06-27,11.44,,
1994-06-28,11.33,,
1994-06-29,11.44,,
1994-06-30,11.28,,
1994-07-01,11.42,,
1994-07-05,11.23,,
1994-07-06,11.5,,
1994-07-07,11.55,,
1994-07-08,11.52,,
1994-07-11,11.5,,
1994-07-12,11.61,,
1994-07-13,11.69,,
1994-07-14,11.69,,
1994-07-15,11.5,,
1994-07-18,11.69,,
1994-07-19,11.71,,
1994-07-20,11.66,,
1994-07-21,11.71,,
1994-07-22,11.66,,
1994-07-25,11.66,,
1994-07-26,11.55,,
1994-07-27,11.5,,
1994-07-28,11.39,,
1994-07-29,11.25,,
1994-08-01,11.23,,
1994-08-02,11.06,,
1994-08-03,11.04,,
1994-08-04,10.63,,
1994-08-05,10.47,,
1994-08-08,10.39,,
1994-08-09,10.58,,
1994-08-10,10.44,,
1994-08-11,10.49,,
1994-08-12,10.44,,
1994-08-15,10.39,,
1994-08-16,10.44,,
1994-08-17,10.52,,
1994-08-18,10.47,,
1994-08-19,10.47,,
1994-08-22,10.33,,
1994-08-23,10.6,,
1994-08-24,10.79,,
1994-08-25,10.9,,
1994-08-26,11.09,,
1994-08-29,11.01,,
1994-08-30,10.93,,
1994-08-31,10.76,,
1994-09-01,10.63,,
1994-09-02,10.6,,
1994-09-06,10.74,,
1994-09-07,10.82,,
1994-09-08,10.95,,
1994-09-09,10.98,,
1994-09-12,10.98,,
1994-09-13,11.01,,
1994-09-14,10.93,,
1994-09-15,11.23,,
1994-09-16,10.85,,
1994-09-19,10.44,,
1994-09-20,10.58,,
1994-09-21,10.39,,
1994-09-22,10.17,,
1994-09-23,10.06,,
1994-09-26,10.09,,
1994-09-27,10.11,,
1994-09-28,10.28,,
1994-09-29,10.25,,
1994-09-30,10.3,,
1994-10-03,10.17,,
1994-10-04,10.11,,
1994-10-05,9.98,,
1994-10-06,10.17,,
1994-10-07,10.06,,
1994-10-10,10.17,,
1994-10-11,10.63,,
1994-10-12,10.74,,
1994-10-13,10.76,,
1994-10-14,10.74,,
1994-10-17,10.63,,
1994-10-18,10.44,,
1994-10-19,10.22,,
1994-10-20,10.98,,
1994-10-21,11.01,,
1994-10-24,10.85,,
1994-10-25,10.95,,
1994-10-26,10.95,,
1994-10-27,11.12,,
1994-10-28,11.36,,
1994-10-31,11.36,,
1994-11-01,11.09,,
1994-11-02,11.06,,
1994-11-03,11.09,,
1994-11-04,11.09,,
1994-11-07,10.93,,
1994-11-08,10.95,,
1994-11-09,10.95,,
1994-11-10,10.79,,
1994-11-11,10.79,,
1994-11-14,11.14,,
1994-11-15,11.17,,
1994-11-16,11.14,,
1994-11-17,11.04,,
1994-11-18,10.87,,
1994-11-21,10.76,,
1994-11-22,10.44,,
1994-11-23,10.2,,
1994-11-25,10.28,,
1994-11-28,10.22,,
1994-11-29,10.41,,
1994-11-30,10.33,,
1994-12-01,10.17,,
1994-12-02,10.11,,
1994-12-05,10.2,,
1994-12-06,10.06,,
1994-12-07,10.06,,
1994-12-08,9.87,,
1994-12-09,9.65,,
1994-12-12,9.63,,
1994-12-13,9.65,,
1994-12-14,9.87,,
1994-12-15,9.98,,
1994-12-16,10.22,,
1994-12-19,10.17,,
1994-12-20,10.36,,
1994-12-21,10.33,,
1994-12-22,10.6,,
1994-12-23,10.6,,
1994-12-27,10.74,,
1994-12-28,10.55,,
1994-12-29,10.82,,
1994-12-30,10.74,,
1995-01-03,10.63,,
1995-01-04,10.55,,
1995-01-05,10.58,,
1995-01-06,10.76,,
1995-01-09,11.01,,
1995-01-10,11.06,,
1995-01-11,11.12,,
1995-01-12,11.12,,
1995-01-13,11.28,,
1995-01-16,11.2,,
1995-01-17,11.14,,
1995-01-18,11.06,,
1995-01-19,11.01,,
1995-01-20,10.74,,
1995-01-23,10.58,,
1995-01-24,10.47,,
1995-01-25,10.52,,
1995-01-26,10.36,,
1995-01-27,10.3,,
1995-01-30,10.01,,
1995-01-31,10.01,,
1995-02-01,9.87,,
1995-02-02,10.06,,
1995-02-03,10.09,,
1995-02-06,10.01,,
1995-02-07,10.17,,
1995-02-08,9.9,,
1995-02-09,9.98,,
1995-02-10,10.14,,
1995-02-13,10.2,,
1995-02-14,10.06,,
1995-02-15,10.33,,
1995-02-16,10.2,,
1995-02-17,10.28,,
1995-02-21,10.14,,
1995-02-22,10.2,,
1995-02-23,10.41,,
1995-02-24,10.63,,
1995-02-27,10.76,,
1995-02-28,10.87,,
1995-03-01,10.9,,
1995-03-02,10.76,,
1995-03-03,10.79,,
1995-03-06,10.85,,
1995-03-07,10.76,,
1995-03-08,10.79,,
1995-03-09,10.79,,
1995-03-10,10.82,,
1995-03-13,10.85,,
1995-03-14,10.85,,
1995-03-15,10.87,,
1995-03-16,10.95,,
1995-03-17,10.9,,
1995-03-20,10.79,,
1995-03-21,10.82,,
1995-03-22,10.79,,
1995-03-23,10.82,,
1995-03-24,10.85,,
1995-03-27,10.85,,
1995-03-28,11.04,,
1995-03-29,11.61,,
1995-03-30,12.09,,
1995-03-31,11.77,,
1995-04-03,11.96,,
1995-04-04,11.71,,
1995-04-05,11.63,,
1995-04-06,11.47,,
1995-04-07,11.88,,
1995-04-10,12.01,,
1995-04-11,11.82,,
1995-04-12,11.85,,
1995-04-13,11.85,,
1995-04-17,11.99,,
1995-04-18,12.01,,
1995-04-19,12.01,,
1995-04-20,12.2,,
1995-04-21,12.58,,
1995-04-24,12.74,,
1995-04-25,12.42,,
1995-04-26,12.28,,
1995-04-27,12.28,,
1995-04-28,12.45,,
1995-05-01,12.58,,
1995-05-02,12.36,,
1995-05-03,12.42,,
1995-05-04,12.55,,
1995-05-05,12.5,,
1995-05-08,12.55,,
1995-05-09,12.53,,
1995-05-10,12.69,,
1995-05-11,12.58,,
1995-05-12,12.88,,
1995-05-15,12.74,,
1995-05-16,13.02,,
1995-05-17,13.07,,
1995-05-18,12.12,,
1995-05-19,12.15,,
1995-05-22,12.66,,
1995-05-23,13.02,,
1995-05-24,12.74,,
1995-05-25,12.96,,
1995-05-26,12.8,,
1995-05-30,12.83,,
1995-05-31,13.26,,
1995-06-01,13.23,,
1995-06-02,12.93,,
1995-06-05,13.15,,
1995-06-06,13.18,,
1995-06-07,12.96,,
1995-06-08,13.02,,
1995-06-09,12.83,,
1995-06-12,13.07,,
1995-06-13,13.07,,
1995-06-14,12.77,,
1995-06-15,13.07,,
1995-06-16,12.69,,
1995-06-19,12.47,,
1995-06-20,12.45,,
1995-06-21,12.45,,
1995-06-22,12.31,,
1995-06-23,12.36,,
1995-06-26,12.31,,
1995-06-27,12.47,,
1995-06-28,12.42,,
1995-06-29,12.47,,
1995-06-30,12.61,,
1995-07-03,12.66,,
1995-07-05,12.8,,
1995-07-06,12.85,,
1995-07-07,13.18,,
1995-07-10,13.5,,
1995-07-11,13.29,,
1995-07-12,13.37,,
1995-07-13,13.34,,
1995-07-14,13.21,,
1995-07-17,13.29,,
1995-07-18,12.96,,
1995-07-19,12.47,,
1995-07-20,12.04,,
1995-07-21,11.85,,
1995-07-24,11.96,,
1995-07-25,12.07,,
1995-07-26,12.09,,
1995-07-27,12.07,,
1995-07-28,12.12,,
1995-07-31,12.15,,
1995-08-01,12.17,,
1995-08-02,12.17,,
1995-08-03,11.96,,
1995-08-04,11.93,,
1995-08-07,11.93,,
1995-08-08,11.99,,
1995-08-09,12.01,,
1995-08-10,12.01,,
1995-08-11,12.01,,
1995-08-14,12.04,,
1995-08-15,11.99,,
1995-08-16,12.15,,
1995-08-17,12.2,,
1995-08-18,12.09,,
1995-08-21,12.09,,
1995-08-22,12.15,,
1995-08-23,12.01,,
1995-08-24,11.85,,
1995-08-25,11.71,,
1995-08-28,11.61,,
1995-08-29,11.36,,
1995-08-30,11.71,,
1995-08-31,11.74,,
1995-09-01,11.77,,
1995-09-05,11.71,,
1995-09-06,11.77,,
1995-09-07,11.96,,
1995-09-08,11.9,,
1995-09-11,11.9,,
1995-09-12,11.93,,
1995-09-13,11.71,,
1995-09-14,11.82,,
1995-09-15,11.74,,
1995-09-18,11.66,,
1995-09-19,11.55,,
1995-09-20,11.52,,
1995-09-21,11.58,,
1995-09-22,11.52,,
1995-09-25,11.55,,
1995-09-26,11.55,,
1995-09-27,11.47,,
1995-09-28,11.5,,
1995-09-29,11.5,,
1995-10-02,11.5,,
1995-10-03,11.42,,
1995-10-04,11.14,,
1995-10-05,11.06,,
1995-10-06,11.36,,
1995-10-09,11.25,,
1995-10-10,11.17,,
1995-10-11,11.17,,
1995-10-12,11.2,,
1995-10-13,11.28,,
1995-10-16,11.2,,
1995-10-17,11.17,,
1995-10-18,11.06,,
1995-10-19,11.33,,
1995-10-20,11.31,,
1995-10-23,11.28,,
1995-10-24,11.23,,
1995-10-25,11.14,,
1995-10-26,10.87,,
1995-10-27,11.12,,
1995-10-30,11.2,,
1995-10-31,11.12,,
1995-11-01,11.2,,
1995-11-02,11.12,,
1995-11-03,11.17,,
1995-11-06,11.12,,
1995-11-07,11.09,,
1995-11-08,11.09,,
1995-11-09,11.25,,
1995-11-10,11.47,,
1995-11-13,11.36,,
1995-11-14,11.39,,
1995-11-15,11.39,,
1995-11-16,11.25,,
1995-11-17,11.42,,
1995-11-20,11.31,,
1995-11-21,11.58,,
1995-11-22,11.99,,
1995-11-24,12.07,,
1995-11-27,11.93,,
1995-11-28,11.96,,
1995-11-29,11.93,,
1995-11-30,11.82,,
1995-12-01,11.8,,
1995-12-04,12.04,,
1995-12-05,12.15,,
1995-12-06,12.07,,
1995-12-07,11.88,,
1995-12-08,11.88,,
1995-12-11,11.9,,
1995-12-12,11.96,,
1995-12-13,11.8,,
1995-12-14,11.63,,
1995-12-15,11.74,,
1995-12-18,11.71,,
1995-12-19,11.71,,
1995-12-20,11.66,,
1995-12-21,11.61,,
1995-12-22,11.66,,
1995-12-26,11.69,,
1995-12-27,11.69,,
1995-12-28,11.66,,
1995-12-29,11.63,,
1996-01-02,11.93,,
1996-01-03,12.17,,
1996-01-04,12.2,,
1996-01-05,12.39,,
1996-01-08,12.26,,
1996-01-09,12.04,,
1996-01-10,11.71,,
1996-01-11,11.55,,
1996-01-12,11.71,,
1996-01-15,11.71,,
1996-01-16,11.63,,
1996-01-17,11.5,,
1996-01-18,11.14,,
1996-01-19,11.09,,
1996-01-22,11.42,,
1996-01-23,11.66,,
1996-01-24,11.58,,
1996-01-25,11.69,,
1996-01-26,11.88,,
1996-01-29,11.99,,
1996-01-30,12.34,,
1996-01-31,12.58,,
1996-02-01,12.39,,
1996-02-02,12.26,,
1996-02-05,12.34,,
1996-02-06,12.34,,
1996-02-07,12.31,,
1996-02-08,12.61,,
1996-02-09,12.72,,
1996-02-12,12.58,,
1996-02-13,12.61,,
1996-02-14,12.47,,
1996-02-15,12.31,,
1996-02-16,12.47,,
1996-02-20,12.17,,
1996-02-21,12.26,,
1996-02-22,12.5,,
1996-02-23,12.61,,
1996-02-26,12.72,,
1996-02-27,12.64,,
1996-02-28,12.61,,
1996-02-29,12.55,,
1996-03-01,12.5,,
1996-03-04,12.47,,
1996-03-05,12.61,,
1996-03-06,12.5,,
1996-03-07,12.45,,
1996-03-08,12.42,,
1996-03-11,12.58,,
1996-03-12,12.69,,
1996-03-13,12.83,,
1996-03-14,12.83,,
1996-03-15,12.93,,
1996-03-18,13.1,,
1996-03-19,13.23,,
1996-03-20,13.23,,
1996-03-21,13.18,,
1996-03-22,13.23,,
1996-03-25,13.37,,
1996-03-26,13.23,,
1996-03-27,13.29,,
1996-03-28,13.23,,
1996-03-29,13.07,,
1996-04-01,13.21,,
1996-04-02,13.23,,
1996-04-03,13.31,,
1996-04-04,13.26,,
1996-04-08,13.29,,
1996-04-09,13.45,,
1996-04-10,13.26,,
1996-04-11,13.1,,
1996-04-12,13.15,,
1996-04-15,13.29,,
1996-04-16,13.23,,
1996-04-17,13.15,,
1996-04-18,13.02,,
1996-04-19,13.02,,
1996-04-22,13.07,,
1996-04-23,13.02,,
1996-04-24,13.04,,
1996-04-25,13.15,,
1996-04-26,13.15,,
1996-04-29,13.29,,
1996-04-30,13.12,,
1996-05-01,13.1,,
1996-05-02,13.04,,
1996-05-03,12.99,,
1996-05-06,12.99,,
1996-05-07,12.66,,
1996-05-08,12.58,,
1996-05-09,12.66,,
1996-05-10,12.61,,
1996-05-13,12.74,,
1996-05-14,12.69,,
1996-05-15,12.85,,
1996-05-16,12.8,,
1996-05-17,12.72,,
1996-05-20,12.64,,
1996-05-21,12.72,,
1996-05-22,12.77,,
1996-05-23,12.64,,
1996-05-24,12.64,,
1996-05-28,12.5,,
1996-05-29,12.45,,
1996-05-30,12.58,,
1996-05-31,12.55,,
1996-06-03,12.39,,
1996-06-04,12.5,,
1996-06-05,12.66,,
1996-06-06,12.72,,
1996-06-07,12.61,,
1996-06-10,12.61,,
1996-06-11,12.69,,
1996-06-12,12.66,,
1996-06-13,12.69,,
1996-06-14,12.72,,
1996-06-17,12.8,,
1996-06-18,12.5,,
1996-06-19,12.64,,
1996-06-20,12.58,,
1996-06-21,12.69,,
1996-06-24,12.64,,
1996-06-25,12.39,,
1996-06-26,12.42,,
1996-06-27,12.47,,
1996-06-28,12.72,,
1996-07-01,12.61,,
1996-07-02,12.42,,
1996-07-03,12.36,,
1996-07-05,12.23,,
1996-07-08,12.26,,
1996-07-09,12.23,,
1996-07-10,12.2,,
1996-07-11,12.15,,
1996-07-12,12.07,,
1996-07-15,11.93,,
1996-07-16,11.63,,
1996-07-17,11.88,,
1996-07-18,11.93,,
1996-07-19,11.82,,
1996-07-22,11.74,,
1996-07-23,11.71,,
1996-07-24,11.71,,
1996-07-25,11.52,,
1996-07-26,11.69,,
1996-07-29,11.74,,
1996-07-30,11.93,,
1996-07-31,12.09,,
1996-08-01,12.23,,
1996-08-02,12.23,,
1996-08-05,12.23,,
1996-08-06,12.31,,
1996-08-07,12.23,,
1996-08-08,12.01,,
1996-08-09,12.23,,
1996-08-12,12.07,,
1996-08-13,11.9,,
1996-08-14,12.17,,
1996-08-15,12.12,,
1996-08-16,12.07,,
1996-08-19,12.15,,
1996-08-20,12.09,,
1996-08-21,12.07,,
1996-08-22,12.09,,
1996-08-23,12.2,,
1996-08-26,12.26,,
1996-08-27,12.28,,
1996-08-28,12.31,,
1996-08-29,12.2,,
1996-08-30,12.01,,
1996-09-03,12.17,,
1996-09-04,12.23,,
1996-09-05,12.23,,
1996-09-06,12.36,,
1996-09-09,12.45,,
1996-09-10,12.31,,
1996-09-11,12.5,,
1996-09-12,12.61,,
1996-09-13,12.77,,
1996-09-16,12.77,,
1996-09-17,12.83,,
1996-09-18,12.69,,
1996-09-19,12.74,,
1996-09-20,12.77,,
1996-09-23,12.83,,
1996-09-24,12.93,,
1996-09-25,12.93,,
1996-09-26,13.21,,
1996-09-27,13.29,,
1996-09-30,13.1,,
1996-10-01,12.8,,
1996-10-02,13.07,,
1996-10-03,13.18,,
1996-10-04,13.07,,
1996-10-07,13.02,,
1996-10-08,12.93,,
1996-10-09,12.69,,
1996-10-10,12.8,,
1996-10-11,13.02,,
1996-10-14,12.74,,
1996-10-15,12.74,,
1996-10-16,12.74,,
1996-10-17,12.83,,
1996-10-18,12.8,,
1996-10-21,12.99,,
1996-10-22,12.99,,
1996-10-23,13.02,,
1996-10-24,12.99,,
1996-10-25,13.02,,
1996-10-28,13.02,,
1996-10-29,13.02,,
1996-10-30,13.1,,
1996-10-31,12.96,,
1996-11-01,12.99,,
1996-11-04,13.23,,
1996-11-05,13.61,,
1996-11-06,13.64,,
1996-11-07,13.58,,
1996-11-08,13.94,,
1996-11-11,14.15,,
1996-11-12,13.99,,
1996-11-13,14.1,,
1996-11-14,14.1,,
1996-11-15,14.48,,
1996-11-18,14.45,,
1996-11-19,14.4,,
1996-11-20,14.29,,
1996-11-21,14.32,,
1996-11-22,14.67,,
1996-11-25,14.91,,
1996-11-26,14.94,,
1996-11-27,15.05,,
1996-11-29,14.99,,
1996-12-02,15.08,,
1996-12-03,14.91,,
1996-12-04,14.81,,
1996-12-05,14.97,,
1996-12-06,14.75,,
1996-12-09,15.02,,
1996-12-10,15.16,,
1996-12-11,14.91,,
1996-12-12,14.67,,
1996-12-13,14.56,,
1996-12-16,14.48,,
1996-12-17,14.53,,
1996-12-18,14.59,,
1996-12-19,14.81,,
1996-12-20,15.02,,
1996-12-23,14.99,,
1996-12-24,14.99,,
1996-12-26,15.1,,
1996-12-27,15.13,,
1996-12-30,15.02,,
1996-12-31,15.13,,
1997-01-02,14.75,,
1997-01-03,14.81,,
1997-01-06,14.99,,
1997-01-07,14.97,,
1997-01-08,14.89,,
1997-01-09,15.08,,
1997-01-10,15.18,,
1997-01-13,14.97,,
1997-01-14,15.1,,
1997-01-15,15.08,,
1997-01-16,14.94,,
1997-01-17,15.18,,
1997-01-20,15.75,,
1997-01-21,15.54,,
1997-01-22,15.62,,
1997-01-23,15.59,,
1997-01-24,15.29,,
1997-01-27,15.21,,
1997-01-28,14.99,,
1997-01-29,15.18,,
1997-01-30,15.32,,
1997-01-31,15.18,,
1997-02-03,15.16,,
1997-02-04,15.27,,
1997-02-05,15.08,,
1997-02-06,15.27,,
1997-02-07,15.4,,
1997-02-10,15.46,,
1997-02-11,15.73,,
1997-02-12,15.97,,
1997-02-13,16.13,,
1997-02-14,15.92,,
1997-02-18,16.0,,
1997-02-19,15.81,,
1997-02-20,15.78,,
1997-02-21,15.7,,
1997-02-24,15.7,,
1997-02-25,15.75,,
1997-02-26,15.97,,
1997-02-27,15.75,,
1997-02-28,15.56,,
1997-03-03,15.78,,
1997-03-04,15.62,,
1997-03-05,15.7,,
1997-03-06,15.62,,
1997-03-07,15.78,,
1997-03-10,15.75,,
1997-03-11,15.78,,
1997-03-12,15.86,,
1997-03-13,15.67,,
1997-03-14,15.89,,
1997-03-17,16.13,,
1997-03-18,15.89,,
1997-03-19,15.89,,
1997-03-20,15.89,,
1997-03-21,15.89,,
1997-03-24,16.0,,
1997-03-25,15.81,,
1997-03-26,15.94,,
1997-03-27,15.48,,
1997-03-31,15.32,,
1997-04-01,15.1,,
1997-04-02,15.02,,
1997-04-03,14.94,,
1997-04-04,15.1,,
1997-04-07,15.37,,
1997-04-08,15.46,,
1997-04-09,15.21,,
1997-04-10,15.29,,
1997-04-11,15.27,,
1997-04-14,15.05,,
1997-04-15,15.18,,
1997-04-16,15.51,,
1997-04-17,15.54,,
1997-04-18,15.54,,
1997-04-21,15.67,,
1997-04-22,15.78,,
1997-04-23,16.27,,
1997-04-24,16.11,,
1997-04-25,16.05,,
1997-04-28,16.03,,
1997-04-29,16.38,,
1997-04-30,16.24,,
1997-05-01,16.51,,
1997-05-02,16.68,,
1997-05-05,16.89,,
1997-05-06,17.14,,
1997-05-07,17.0,,
1997-05-08,16.89,,
1997-05-09,16.92,,
1997-05-12,17.16,,
1997-05-13,17.16,,
1997-05-14,17.3,,
1997-05-15,17.3,,
1997-05-16,17.19,,
1997-05-19,17.11,,
1997-05-20,17.19,,
1997-05-21,17.11,,
1997-05-22,17.14,,
1997-05-23,17.33,,
1997-05-27,17.41,,
1997-05-28,17.41,,
1997-05-29,17.33,,
1997-05-30,17.3,,
1997-06-02,17.25,,
1997-06-03,17.46,,
1997-06-04,17.44,,
1997-06-05,17.35,,
1997-06-06,17.6,,
1997-06-09,17.81,,
1997-06-10,18.22,,
1997-06-11,18.47,,
1997-06-12,18.87,,
1997-06-13,19.01,,
1997-06-16,19.12,,
1997-06-17,19.12,,
1997-06-18,19.44,,
1997-06-19,19.31,,
1997-06-20,19.09,,
1997-06-23,18.74,,
1997-06-24,19.01,,
1997-06-25,18.98,,
1997-06-26,18.74,,
1997-06-27,18.83,,
1997-06-30,18.94,,
1997-07-01,18.74,,
1997-07-02,18.76,,
1997-07-03,18.93,,
1997-07-07,18.82,,
1997-07-08,18.67,,
1997-07-09,18.29,,
1997-07-10,17.9,,
1997-07-11,18.25,,
1997-07-14,18.63,,
1997-07-15,19.14,,
1997-07-16,19.7,,
1997-07-17,19.47,,
1997-07-18,19.14,,
1997-07-21,19.09,,
1997-07-22,19.54,,
1997-07-23,19.5,,
1997-07-24,19.63,,
1997-07-25,19.62,,
1997-07-28,19.59,,
1997-07-29,19.47,,
1997-07-30,19.6,,
1997-07-31,19.59,,
1997-08-01,19.01,,
1997-08-04,19.43,,
1997-08-05,19.2,,
1997-08-06,19.41,,
1997-08-07,19.51,,
1997-08-08,18.98,,
1997-08-11,19.01,,
1997-08-12,18.86,,
1997-08-13,18.76,,
1997-08-14,19.05,,
1997-08-15,18.64,,
1997-08-18,18.63,,
1997-08-19,18.82,,
1997-08-20,19.29,,
1997-08-21,19.05,,
1997-08-22,19.18,,
1997-08-25,19.33,,
1997-08-26,19.28,,
1997-08-27,19.5,,
1997-08-28,19.52,,
1997-08-29,19.54,,
1997-09-02,19.85,,
1997-09-03,20.09,,
1997-09-04,20.3,,
1997-09-05,20.0,,
1997-09-08,20.15,,
1997-09-09,20.12,,
1997-09-10,20.02,,
1997-09-11,19.93,,
1997-09-12,20.01,,
1997-09-15,19.92,,
1997-09-16,20.38,,
1997-09-17,20.26,,
1997-09-18,20.31,,
1997-09-19,20.39,,
1997-09-22,20.57,,
1997-09-23,20.36,,
1997-09-24,20.07,,
1997-09-25,19.84,,
1997-09-26,19.88,,
1997-09-29,20.08,,
1997-09-30,20.04,,
1997-10-01,20.17,,
1997-10-02,20.81,,
1997-10-03,20.51,,
1997-10-06,21.23,,
1997-10-07,21.52,,
1997-10-08,21.46,,
1997-10-09,22.34,,
1997-10-10,21.72,,
1997-10-13,21.48,,
1997-10-14,21.69,,
1997-10-15,21.76,,
1997-10-16,22.05,,
1997-10-17,21.58,,
1997-10-20,21.49,,
1997-10-21,22.33,,
1997-10-22,22.29,,
1997-10-23,21.8,,
1997-10-24,21.67,,
1997-10-27,20.72,,
1997-10-28,21.39,,
1997-10-29,21.29,,
1997-10-30,21.04,,
1997-10-31,20.96,,
1997-11-03,21.1,,
1997-11-04,21.23,,
1997-11-05,21.23,,
1997-11-06,21.26,,
1997-11-07,21.12,,
1997-11-10,21.14,,
1997-11-11,21.3,,
1997-11-12,20.61,,
1997-11-13,20.7,,
1997-11-14,20.55,,
1997-11-17,20.61,,
1997-11-18,20.35,,
1997-11-19,20.24,,
1997-11-20,20.27,,
1997-11-21,20.23,,
1997-11-24,20.17,,
1997-11-25,20.3,,
1997-11-26,20.26,,
1997-11-28,20.49,,
1997-12-01,20.4,,
1997-12-02,20.58,,
1997-12-03,20.74,,
1997-12-04,20.61,,
1997-12-05,20.68,,
1997-12-08,20.49,,
1997-12-09,20.49,,
1997-12-10,20.42,,
1997-12-11,20.2,,
1997-12-12,20.08,,
1997-12-15,20.28,,
1997-12-16,19.89,,
1997-12-17,19.97,,
1997-12-18,19.81,,
1997-12-19,19.54,,
1997-12-22,19.25,,
1997-12-23,18.9,,
1997-12-24,18.9,,
1997-12-26,18.87,,
1997-12-29,18.89,,
1997-12-30,18.83,,
1997-12-31,19.36,,
1998-01-02,18.97,,
1998-01-05,19.28,,
1998-01-06,19.58,,
1998-01-07,19.6,,
1998-01-08,19.78,,
1998-01-09,18.67,,
1998-01-12,19.02,,
1998-01-13,19.32,,
1998-01-14,19.59,,
1998-01-15,19.67,,
1998-01-16,20.05,,
1998-01-20,19.25,,
1998-01-21,19.47,,
1998-01-22,19.4,,
1998-01-23,19.17,,
1998-01-26,19.22,,
1998-01-27,19.12,,
1998-01-28,19.05,,
1998-01-29,19.75,,
1998-01-30,19.47,,
1998-02-02,20.2,,
1998-02-03,20.42,,
1998-02-04,20.15,,
1998-02-05,20.24,,
1998-02-06,20.31,,
1998-02-09,20.42,,
1998-02-10,20.17,,
1998-02-11,20.05,,
1998-02-12,19.85,,
1998-02-13,19.75,,
1998-02-17,20.05,,
1998-02-18,20.02,,
1998-02-19,20.01,,
1998-02-20,20.17,,
1998-02-23,20.28,,
1998-02-24,20.39,,
1998-02-25,20.69,,
1998-02-26,20.96,,
1998-02-27,20.84,,
1998-03-02,20.76,,
1998-03-03,20.76,,
1998-03-04,20.97,,
1998-03-05,20.74,,
1998-03-06,20.74,,
1998-03-09,20.66,,
1998-03-10,20.93,,
1998-03-11,20.8,,
1998-03-12,20.87,,
1998-03-13,20.55,,
1998-03-16,20.72,,
1998-03-17,21.26,,
1998-03-18,21.33,,
1998-03-19,21.27,,
