date,VTR,dcf,Deviation
2015-02-04,89.72,90.8265597939847,-0.012183218174228183
2015-02-05,90.64,86.98655979398471,0.04200005397003803
2015-02-06,86.8,86.6865597939847,0.0013086250773464148
2015-02-09,86.5,87.73655979398471,-0.014094008209215136
2015-02-10,87.55,87.53655979398471,0.00015353820217423042
2015-02-11,87.35,88.1365597939847,-0.00892433055956865
2015-02-12,87.95,87.6665597939847,0.0032331621850039127
2015-02-13,87.48,87.53655979398471,-0.0006461276764567758
2015-02-17,87.35,89.0865597939847,-0.01949294930683776
2015-02-18,88.9,87.3665597939847,0.017551797960583926
2015-02-19,87.18,88.6065597939847,-0.01609993433106449
2015-02-20,88.42,88.7765597939847,-0.004016373182427202
2015-02-23,88.59,85.3065597939847,0.03848989121053292
2015-02-24,85.12,85.17655979398471,-0.0006640300350413408
2015-02-25,84.99,84.4365597939847,0.006554509176660339
2015-02-26,84.25,85.2265597939847,-0.011458397433209866
2015-02-27,85.04,85.4665597939847,-0.004990955468582192
2015-03-02,85.28,85.2965597939847,-0.0001941437500492249
2015-03-03,85.11,83.5865597939847,0.018225899113088362
2015-03-04,83.4,83.4365597939847,-0.000438174753069398
2015-03-05,83.25,80.0165597939847,0.04040963788421181
2015-03-06,79.83,80.1265597939847,-0.003701142227336196
2015-03-09,79.94,79.5565597939847,0.004819718286062535
2015-03-10,79.37,79.11655979398472,0.003203377480962555
2015-03-11,78.93,80.5465597939847,-0.02006988005595023
2015-03-12,80.36,80.2465597939847,0.0014136457227142962
2015-03-13,80.06,80.92655979398471,-0.01070797765518161
2015-03-16,80.74,80.45655979398471,0.0035228974087515574
2015-03-17,80.27,81.8365597939847,-0.019142542134326868
2015-03-18,81.65,82.2465597939847,-0.007253309992284018
2015-03-19,82.06,84.3865597939847,-0.027570264739605443
2015-03-20,84.2,84.7565597939847,-0.00656656895156571
2015-03-23,84.57,83.98655979398471,0.006946828247834436
2015-03-24,83.8,82.4065597939847,0.016909335973967154
2015-03-25,82.22,82.0165597939847,0.0024804771929756164
2015-03-26,81.83,82.7765597939847,-0.01143511878653225
2015-03-27,82.59,84.28655979398471,-0.02012847360399428
2015-03-30,84.1,83.56655979398471,0.006383417090883858
2015-03-31,83.38,83.76520019562398,-0.004598570703876925
2015-04-01,83.4,83.98520019562397,-0.0069678966563261335
2015-04-02,83.62,88.18520019562398,-0.05176832603993464
2015-04-06,87.82,85.97520019562398,0.021457348167593038
2015-04-07,85.61,86.12520019562398,-0.005981991269149556
2015-04-08,85.76,85.00520019562397,0.008879454464421066
2015-04-09,84.64,84.92520019562397,-0.0033582516728487555
2015-04-10,84.56,84.10520019562398,0.005407511108922902
2015-04-13,83.74,84.69520019562398,-0.011278091242688193
2015-04-14,84.33,83.92520019562397,0.004823340348697025
2015-04-15,83.56,84.05520019562398,-0.0058913689393576
2015-04-16,83.69,83.62520019562398,0.0007748836980292495
2015-04-17,83.26,83.89520019562397,-0.0075713532376444626
2015-04-20,83.53,83.48520019562397,0.0005366197154830221
2015-04-21,83.12,83.39520019562397,-0.0032999524550383352
2015-04-22,83.03,83.79520019562398,-0.0091317902915391
2015-04-23,83.43,83.52520019562398,-0.0011397781196693657
2015-04-24,83.16,82.95520019562397,0.0024688000739323535
2015-04-27,82.59,83.29520019562398,-0.008466276495737612
2015-04-28,82.93,81.29520019562398,0.020109425900202593
2015-04-29,80.93,79.04520019562398,0.023844582589600094
2015-04-30,78.68,79.54520019562398,-0.010876837238402826
2015-05-01,79.18,78.90520019562398,0.003482657717041926
2015-05-04,78.54,77.72520019562398,0.010483084023267697
2015-05-05,77.36,76.98520019562397,0.004868465671630906
2015-05-06,76.62,78.54520019562398,-0.02451073001060644
2015-05-07,78.18,79.29520019562398,-0.014063905417638578
2015-05-08,78.93,77.90520019562398,0.0131544467096254
2015-05-11,77.54,78.09520019562397,-0.007109274247754316
2015-05-12,77.73,76.97520019562398,0.00980575305368192
2015-05-13,76.61,78.24520019562398,-0.02089840899551343
2015-05-14,77.88,79.61520019562397,-0.021794835551005143
2015-05-15,79.25,79.37520019562398,-0.001577321320959335
2015-05-18,79.01,79.39520019562397,-0.00485168114287593
2015-05-19,79.03,79.03520019562397,-6.579594422606583e-05
2015-05-20,78.67,78.38520019562398,0.0036333364418952296
2015-05-21,78.02,78.33520019562398,-0.004023736389730859
2015-05-22,77.97,77.69520019562398,0.003536895505566795
2015-05-26,77.33,77.82520019562398,-0.006362980042187161
2015-05-27,77.46,77.02520019562398,0.005644903268952728
2015-05-28,76.66,76.32520019562398,0.004386491008447013
2015-05-29,75.96,77.03520019562397,-0.013957258407761741
2015-06-01,76.67,76.53520019562397,0.0017612785232348216
2015-06-02,76.17,74.36520019562397,0.024269413645473303
2015-06-03,74.0,74.49520019562398,-0.006647410763694683
2015-06-04,74.13,72.94520019562398,0.016242327133226375
2015-06-05,72.58,73.39520019562397,-0.011106996008610648
2015-06-08,73.03,72.57520019562398,0.006266600755493901
2015-06-09,72.21,73.11520019562397,-0.012380465254858919
2015-06-10,72.75,73.52520019562398,-0.010543326554180776
2015-06-11,73.16,73.41520019562398,-0.0034761220420835848
2015-06-12,73.05,72.94520019562398,0.0014366922579547303
2015-06-15,72.58,73.65520019562398,-0.014597749958839445
2015-06-16,73.29,73.90520019562398,-0.008324180084697153
2015-06-17,73.54,74.72520019562398,-0.015860783143052504
2015-06-18,74.36,74.80520019562398,-0.005951460519585949
2015-06-19,74.44,73.67520019562397,0.01038069529971164
2015-06-22,73.31,72.96520019562398,0.00472553770087103
2015-06-23,72.6,72.25520019562397,0.004771972168681415
2015-06-24,71.89,70.95520019562397,0.01317450732009462
2015-06-25,70.59,72.06520019562397,-0.020470354507022503
2015-06-26,71.7,71.59520019562397,0.0014637825453336362
2015-06-29,71.23,71.26520019562398,-0.000493932459704638
2015-06-30,70.9,71.68264217437482,-0.010918154669452118
2015-07-01,71.5,72.07264217437482,-0.00794534732040697
2015-07-02,71.89,71.93264217437482,-0.0005928070078594638
2015-07-06,71.75,73.71264217437482,-0.026625584383910605
2015-07-07,73.53,73.41264217437482,0.0015986051196252848
2015-07-08,73.23,73.37264217437482,-0.0019440784759504615
2015-07-09,73.19,73.89264217437481,-0.009508959941054607
2015-07-10,73.71,73.94264217437483,-0.0031462518451288446
2015-07-13,73.76,73.55264217437482,0.0028191757562370245
2015-07-14,73.37,73.61264217437481,-0.00329620248924134
2015-07-15,73.43,73.94264217437483,-0.0069329707365052284
2015-07-16,73.76,73.77264217437482,-0.00017136670183148794
2015-07-17,73.59,73.62264217437482,-0.00044337140600714253
2015-07-20,73.44,73.20264217437482,0.0032424762081644243
2015-07-21,73.02,73.58264217437483,-0.00764639808722134
2015-07-22,73.4,72.86264217437481,0.007374942900632009
2015-07-23,72.68,74.85264217437482,-0.029025590964624648
2015-07-24,74.67,75.64264217437481,-0.012858384456384209
2015-07-27,75.46,75.81264217437482,-0.004651495637940095
2015-07-28,75.63,76.28264217437481,-0.008555579038320937
2015-07-29,76.1,75.96264217437482,0.001808228646258403
2015-07-30,75.78,76.79264217437482,-0.01318670833170954
2015-07-31,76.61,77.19264217437483,-0.007547897804283776
2015-08-03,77.01,76.42264217437481,0.007685651907781477
2015-08-04,76.24,76.04264217437482,0.0025953572887775778
2015-08-05,75.86,76.68264217437482,-0.010727879883222435
2015-08-06,76.5,77.15264217437482,-0.00845910335643163
2015-08-07,76.97,76.43264217437482,0.007030475597052277
2015-08-10,76.25,77.24264217437482,-0.012850960899731256
2015-08-11,77.06,77.80264217437482,-0.009545205067848173
2015-08-12,77.62,77.66264217437482,-0.0005490693231769983
2015-08-13,77.48,78.28264217437481,-0.010253130861205717
2015-08-14,78.1,78.43264217437482,-0.004241119069217092
2015-08-17,78.25,59.98264217437482,0.3045440674740596
2015-08-18,59.8,60.23264217437482,-0.007182852333163625
2015-08-19,60.05,60.73264217437482,-0.011240119809291738
2015-08-20,60.55,59.78264217437482,0.012835796440494152
2015-08-21,59.6,57.05264217437482,0.044649252489297186
2015-08-24,56.87,55.14264217437482,0.03132526403364633
2015-08-25,54.96,56.28264217437482,-0.023500001479621613
2015-08-26,56.1,57.202642174374816,-0.019276070692915814
2015-08-27,57.02,56.87264217437482,0.0025910142379772516
2015-08-28,56.69,55.202642174374816,0.026943598477168873
2015-08-31,55.02,54.452642174374816,0.01041928918358681
2015-09-01,54.27,54.632642174374816,-0.006637829691951258
2015-09-02,54.45,54.632642174374816,-0.003343096125423717
2015-09-03,54.45,53.28264217437482,0.021908782635156054
2015-09-04,53.1,53.79264217437482,-0.01287615083359428
2015-09-08,53.61,53.03264217437482,0.010886838783683128
2015-09-09,52.85,52.96264217437482,-0.00212682316724222
2015-09-10,52.78,52.84264217437482,-0.001185447430279929
2015-09-11,52.66,53.11264217437482,-0.00852230572316004
2015-09-14,52.93,54.00264217437482,-0.019862772101247428
2015-09-15,53.82,54.76264217437482,-0.01721323400308672
2015-09-16,54.58,55.632642174374816,-0.018921304709480058
2015-09-17,55.45,56.33264217437482,-0.015668396515871597
2015-09-18,56.15,56.952642174374816,-0.014093150795661535
2015-09-21,56.77,56.80264217437482,-0.0005746594370488189
2015-09-22,56.62,57.05264217437482,-0.007583210135167828
2015-09-23,56.87,56.75264217437482,0.002067883029385431
2015-09-24,56.57,57.10264217437482,-0.009327802604094715
2015-09-25,56.92,55.56264217437482,0.024429324677637254
2015-09-28,55.38,56.06264217437482,-0.01217641816187609
2015-09-29,55.88,56.24264217437482,-0.006447815400465795
2015-09-30,56.06,55.95576543321029,0.001862802983441103
2015-10-01,55.76,56.255765433210286,-0.008812704429359997
2015-10-02,56.06,57.51576543321029,-0.025310719978173357
2015-10-05,57.32,57.255765433210286,0.0011218881854726526
2015-10-06,57.06,57.76576543321029,-0.012217711094407724
2015-10-07,57.57,58.03576543321029,-0.008025489622365822
2015-10-08,57.84,57.84576543321029,-9.966906249936347e-05
2015-10-09,57.65,57.74576543321029,-0.001658397503121689
2015-10-12,57.55,57.185765433210285,0.00636932222608988
2015-10-13,56.99,56.12576543321029,0.015398178717369149
2015-10-14,55.93,56.185765433210285,-0.004552139340600836
2015-10-15,55.99,57.16576543321029,-0.020567649611619276
2015-10-16,56.97,58.225765433210285,-0.02156717775828554
2015-10-19,58.03,57.92576543321029,0.001799450831770244
2015-10-20,57.73,58.475765433210285,-0.012753410368985807
2015-10-21,58.28,58.575765433210286,-0.005049279868950651
2015-10-22,58.38,55.325765433210286,0.055204560531147306
2015-10-23,55.13,55.27576543321029,-0.0026370586109099037
2015-10-26,55.08,55.34576543321029,-0.004801910880264382
2015-10-27,55.15,55.115765433210285,0.0006211392787640602
2015-10-28,54.92,55.075765433210286,-0.002828202785473355
2015-10-29,54.88,53.91576543321029,0.017884093067067397
2015-10-30,53.72,54.685765433210285,-0.017660270923515076
2015-11-02,54.49,53.80576543321029,0.012716751843983243
2015-11-03,53.61,53.63576543321029,-0.00048037784120691374
2015-11-04,53.44,54.38576543321029,-0.017389944329675
2015-11-05,54.19,51.01576543321029,0.062220659434099934
2015-11-06,50.82,49.96576543321029,0.01709639709075561
2015-11-09,49.77,50.34576543321029,-0.011436223647728783
2015-11-10,50.15,50.075765433210286,0.0014824449740808987
2015-11-11,49.88,50.185765433210285,-0.006092672505258689
2015-11-12,49.99,49.87576543321029,0.0022903822286735043
2015-11-13,49.68,50.71576543321029,-0.020422947861732044
2015-11-16,50.52,50.255765433210286,0.005257796085921473
2015-11-17,50.06,51.295765433210285,-0.02409098339353788
2015-11-18,51.1,51.78576543321029,-0.013242353906977367
2015-11-19,51.59,52.935765433210285,-0.025422612145058143
2015-11-20,52.74,53.55576543321029,-0.015232074952371555
2015-11-23,53.36,52.98576543321029,0.007062926499786792
2015-11-24,52.79,53.19576543321029,-0.007627776946263709
2015-11-25,53.0,53.865765433210285,-0.016072647000324736
2015-11-27,53.67,53.53576543321029,0.0025073811068823115
2015-11-30,53.34,54.15576543321029,-0.015063316466579435
2015-12-01,53.96,53.115765433210285,0.01589423704815629
2015-12-02,52.92,52.27576543321029,0.012323771090694269
2015-12-03,52.08,53.395765433210286,-0.024641756186754238
2015-12-04,53.2,54.01576543321029,-0.015102358110966163
2015-12-07,53.82,54.21576543321029,-0.007299821925374039
2015-12-08,54.02,54.01576543321029,7.839501589490538e-05
2015-12-09,53.82,53.825765433210286,-0.00010711288848164191
2015-12-10,53.63,54.575765433210286,-0.017329402999719856
2015-12-11,54.38,54.62576543321029,-0.004499075322080048
2015-12-14,54.43,54.67576543321029,-0.004494960998954967
2015-12-15,54.48,55.91576543321029,-0.025677291942381997
2015-12-16,55.72,55.005765433210286,0.012984721895324958
2015-12-17,54.81,54.115765433210285,0.012828693472820563
2015-12-18,53.92,54.23576543321029,-0.005822088628935185
2015-12-21,54.04,54.66576543321029,-0.011447117373209359
2015-12-22,54.47,55.59576543321029,-0.02024912193290551
2015-12-23,55.4,55.71576543321029,-0.005667434176935382
2015-12-24,55.52,56.05576543321029,-0.0095577221909251
2015-12-28,55.86,56.70576543321029,-0.014914981338298938
2015-12-29,56.51,56.825765433210286,-0.005556729958726581
2015-12-30,56.63,56.62576543321029,7.478162559593216e-05
2015-12-31,56.43,56.89874816994853,-0.008238286166656006
2016-01-04,56.74,57.89874816994853,-0.020013354460571287
2016-01-05,57.74,57.36874816994853,0.00647132527542138
2016-01-06,57.21,56.36874816994853,0.014924082179635034
2016-01-07,56.21,56.418748169948536,-0.0036999787609559576
2016-01-08,56.26,56.738748169948536,-0.008437764057017128
2016-01-11,56.58,56.04874816994853,0.00947838885608343
2016-01-12,55.89,54.69874816994854,0.02177841120513868
2016-01-13,54.54,54.79874816994853,-0.004721789796111264
2016-01-14,54.64,54.848748169948536,-0.003805887589297896
2016-01-15,54.69,55.78874816994853,-0.019694798789917867
2016-01-19,55.63,53.07874816994853,0.048065410696628064
2016-01-20,52.92,54.15874816994853,-0.02287254066621658
2016-01-21,54.0,55.65874816994853,-0.029802110620305466
2016-01-22,55.5,55.138748169948535,0.00655168718988719
2016-01-25,54.98,56.098748169948536,-0.01994248011665689
2016-01-26,55.94,53.94874816994854,0.03691006552698228
2016-01-27,53.79,53.94874816994854,-0.0029425737451488354
2016-01-28,53.79,55.47874816994853,-0.03043955074067961
2016-01-29,55.32,55.638748169948535,-0.005728888237652607
2016-02-01,55.48,54.918748169948536,0.01021967631735965
2016-02-02,54.76,56.15874816994853,-0.024907039696034805
2016-02-03,56.0,56.528748169948535,-0.00935361540925872
2016-02-04,56.37,56.47874816994853,-0.0019254706145629408
2016-02-05,56.32,53.86874816994853,0.04550415432558608
2016-02-08,53.71,50.238748169948536,0.06909510997982782
2016-02-09,50.08,50.15874816994853,-0.0015699787738265858
2016-02-10,50.0,48.87874816994854,0.02293945471256631
2016-02-11,48.72,48.58874816994853,0.0027012803374226735
2016-02-12,48.43,49.87874816994854,-0.029045399555985507
2016-02-16,49.72,50.638748169948535,-0.018143184876236007
2016-02-17,50.48,51.75874816994853,-0.024705933106221933
2016-02-18,51.6,52.348748169948536,-0.01430307688576904
2016-02-19,52.19,53.14874816994853,-0.018038960520440517
2016-02-22,52.99,53.568748169948535,-0.0108038397334288
2016-02-23,53.41,54.00874816994853,-0.011086133084671101
2016-02-24,53.85,55.238748169948536,-0.0251408334902139
2016-02-25,55.08,55.54874816994853,-0.008438501053424696
2016-02-26,55.39,55.82874816994853,-0.007858821562914842
2016-02-29,55.67,57.72874816994853,-0.035662442634088465
2016-03-01,57.57,58.568748169948535,-0.01705257839983998
2016-03-02,58.41,56.86874816994853,0.027101912379810633
2016-03-03,56.71,56.90874816994853,-0.0034924010163605024
2016-03-04,56.75,57.388748169948535,-0.011130198694297544
2016-03-07,57.23,56.608748169948534,0.010974484512294103
2016-03-08,56.45,56.93874816994853,-0.008583753342973677
2016-03-09,56.78,57.43874816994853,-0.011468706943254414
2016-03-10,57.28,59.93874816994853,-0.0443577527246648
2016-03-11,59.78,60.68874816994853,-0.014973915220721556
2016-03-14,60.53,60.89874816994853,-0.006055102625746489
2016-03-15,60.74,61.238748169948536,-0.008144323403940557
2016-03-16,61.08,62.168748169948536,-0.017512789013738317
2016-03-17,62.01,62.00874816994853,2.018795877045676e-05
2016-03-18,61.85,61.608748169948534,0.003915869697367791
2016-03-21,61.45,61.708748169948535,-0.004193054917204453
2016-03-22,61.55,61.348748169948536,0.003280455364695456
2016-03-23,61.19,61.11874816994853,0.0011657933479485294
2016-03-24,60.96,61.988748169948536,-0.016595724229308773
2016-03-28,61.83,63.37874816994854,-0.02443639571099776
2016-03-29,63.22,63.11874816994853,0.0016041482600199775
2016-03-30,62.96,63.11874816994853,-0.0025150715841368854
2016-03-31,62.96,63.3824195022435,-0.006664616238396315
2016-04-01,63.23,63.7324195022435,-0.00788326421886143
2016-04-04,63.58,63.6924195022435,-0.0017650373956911158
2016-04-05,63.54,62.2324195022435,0.021011243146497938
2016-04-06,62.08,62.5324195022435,-0.007234959175492439
2016-04-07,62.38,62.5924195022435,-0.0033936937401163325
2016-04-08,62.44,63.0224195022435,-0.009241465288757578
2016-04-11,62.87,63.4124195022435,-0.008553837032260092
2016-04-12,63.26,63.5824195022435,-0.005070890739414691
2016-04-13,63.43,63.3624195022435,0.0010665706626640237
2016-04-14,63.21,63.3124195022435,-0.0016176842244967071
2016-04-15,63.16,63.8824195022435,-0.011308580793783718
2016-04-18,63.73,64.0824195022435,-0.005499472475928635
2016-04-19,63.93,62.5224195022435,0.022513212203919775
2016-04-20,62.37,59.8424195022435,0.04223727113275788
2016-04-21,59.69,60.6424195022435,-0.015705499715562343
2016-04-22,60.49,61.5224195022435,-0.016781191484282365
2016-04-25,61.37,62.3424195022435,-0.015598039184355206
2016-04-26,62.19,62.6624195022435,-0.007539120033923874
2016-04-27,62.51,62.4124195022435,0.001563478848195965
2016-04-28,62.26,62.2724195022435,-0.00019943824798807075
2016-04-29,62.12,62.7724195022435,-0.010393410153964
2016-05-02,62.62,63.5924195022435,-0.015291437404881258
2016-05-03,63.44,65.6024195022435,-0.03296249618003122
2016-05-04,65.45,66.0124195022435,-0.008519904382907617
2016-05-05,65.86,66.25241950224348,-0.005923096925240512
2016-05-06,66.1,66.8124195022435,-0.010662980139786504
2016-05-09,66.66,67.05241950224351,-0.005852428669339549
2016-05-10,66.9,65.7624195022435,0.017298337049744594
2016-05-11,65.61,66.8724195022435,-0.01887802941242689
2016-05-12,66.72,66.9124195022435,-0.002875691892101462
2016-05-13,66.76,67.38241950224351,-0.009237120109983232
2016-05-16,67.23,66.5224195022435,0.010636722221636141
2016-05-17,66.37,65.5324195022435,0.012781162424925219
2016-05-18,65.38,65.0624195022435,0.0048811664273498145
2016-05-19,64.91,65.44241950224351,-0.008135694039021035
2016-05-20,65.29,65.6524195022435,-0.005520276403996216
2016-05-23,65.5,66.1624195022435,-0.010012020528073817
2016-05-24,66.01,66.1624195022435,-0.0023037171764602737
2016-05-25,66.01,66.1424195022435,-0.002002035958769244
2016-05-26,65.99,66.4624195022435,-0.007108069579494725
2016-05-27,66.31,66.4824195022435,-0.0025934600986908807
2016-05-31,66.33,66.7324195022435,-0.006030344849552116
2016-06-01,66.58,66.1424195022435,0.006615731644677103
2016-06-02,65.99,67.4324195022435,-0.021390593914482392
2016-06-03,67.28,66.9224195022435,0.005343209352203893
2016-06-06,66.77,67.7824195022435,-0.014936314012957252
2016-06-07,67.63,67.97241950224348,-0.005037624153310993
2016-06-08,67.82,68.5724195022435,-0.010972625841485617
2016-06-09,68.42,68.7324195022435,-0.004545446013773824
2016-06-10,68.58,69.49241950224351,-0.013129770250898454
2016-06-13,69.34,68.7624195022435,0.008399653501687254
2016-06-14,68.61,69.4624195022435,-0.012271664424473028
2016-06-15,69.31,70.0324195022435,-0.010315501126165638
2016-06-16,69.88,69.9624195022435,-0.0011780539156578396
2016-06-17,69.81,69.2724195022435,0.007760382871268012
2016-06-20,69.12,70.0324195022435,-0.013028530339641686
2016-06-21,69.88,69.1224195022435,0.010959982350327024
2016-06-22,68.97,69.0524195022435,-0.001193578774467352
2016-06-23,68.9,69.9224195022435,-0.014622198566951572
2016-06-24,69.77,71.1624195022435,-0.01956678134305989
2016-06-27,71.01,72.2324195022435,-0.01692341902247274
2016-06-28,72.08,72.2024195022435,-0.001695504154673122
2016-06-29,72.05,72.9724195022435,-0.012640659423594158
2016-06-30,72.82,73.36817319004491,-0.007471539309354069
2016-07-01,73.2,73.97817319004491,-0.010518956558251746
2016-07-05,73.81,73.30817319004491,0.006845441485141768
2016-07-06,73.14,72.31817319004492,0.011364042725407364
2016-07-07,72.15,72.79817319004492,-0.008903701310647105
2016-07-08,72.63,73.36817319004491,-0.01006121807248539
2016-07-11,73.2,72.02817319004491,0.016269006390919438
2016-07-12,71.86,72.33817319004491,-0.006610246968618783
2016-07-13,72.17,71.08817319004491,0.015218098333501517
2016-07-14,70.92,72.16817319004491,-0.017295341351623472
2016-07-15,72.0,72.75817319004491,-0.010420453906457516
2016-07-18,72.59,73.21817319004492,-0.008579470952033041
2016-07-19,73.05,73.24817319004492,-0.002705503515162855
2016-07-20,73.08,73.47817319004491,-0.005418931537874205
2016-07-21,73.31,74.04817319004492,-0.009968823783814251
2016-07-22,73.88,74.14817319004491,-0.003616720122794903
2016-07-25,73.98,73.87817319004492,0.0013783070906903117
2016-07-26,73.71,73.70817319004492,2.4784360757035273e-05
2016-07-27,73.54,74.68817319004492,-0.01537289159721944
2016-07-28,74.52,76.32817319004492,-0.023689459795439682
2016-07-29,76.16,76.72817319004491,-0.0074050139136980775
2016-08-01,76.56,74.61817319004491,0.026023510452466425
2016-08-02,74.45,73.87817319004492,0.007740131966773367
2016-08-03,73.71,73.94817319004491,-0.003220812357768721
2016-08-04,73.78,72.89817319004491,0.012096692843813317
2016-08-05,72.73,72.80817319004491,-0.0010736870136935917
2016-08-08,72.64,73.89817319004491,-0.017025768509990824
2016-08-09,73.73,74.65817319004492,-0.01243230513666893
2016-08-10,74.49,74.11817319004491,0.00501667531661476
2016-08-11,73.95,74.59817319004492,-0.008688861433558737
2016-08-12,74.43,74.13817319004492,0.003936255742463812
2016-08-15,73.97,73.16817319004491,0.010958682921773155
2016-08-16,73.0,74.29817319004492,-0.01747247791307549
2016-08-17,74.13,74.34817319004492,-0.002934479499412057
2016-08-18,74.18,73.58817319004491,0.008042417474159569
2016-08-19,73.42,73.59817319004492,-0.0024208914749125343
2016-08-22,73.43,74.14817319004491,-0.009685649142079367
2016-08-23,73.98,73.34817319004492,0.008614076976641627
2016-08-24,73.18,73.69817319004491,-0.007031018105546516
2016-08-25,73.53,72.30817319004491,0.016897492441743767
2016-08-26,72.14,73.74817319004492,-0.021806278318254102
2016-08-29,73.58,73.42817319004492,0.002067691505304392
2016-08-30,73.26,72.83817319004491,0.0057912876103369815
2016-08-31,72.67,72.49817319004492,0.0023700846848189183
2016-09-01,72.33,73.57817319004492,-0.016963905679215796
2016-09-02,73.41,74.24817319004492,-0.011288805556192605
2016-09-06,74.08,74.34817319004492,-0.003606990979582392
2016-09-07,74.18,73.14817319004491,0.014105981939894985
2016-09-08,72.98,69.02817319004491,0.05724947695015947
2016-09-09,68.86,70.00817319004491,-0.016400559216537047
2016-09-12,69.84,67.49817319004492,0.03469466948922495
2016-09-13,67.33,67.78817319004492,-0.006758895666953979
2016-09-14,67.62,68.1281731900449,-0.007459075537330828
2016-09-15,67.96,68.20817319004493,-0.0036384670405035235
2016-09-16,68.04,68.79817319004492,-0.011020251772537182
2016-09-19,68.63,69.40817319004492,-0.011211549797085496
2016-09-20,69.24,70.23817319004492,-0.014211263543887243
2016-09-21,70.07,71.60817319004492,-0.02148041377850385
2016-09-22,71.44,72.38817319004492,-0.013098454461001996
2016-09-23,72.22,73.02817319004491,-0.011066594640697924
2016-09-26,72.86,72.12817319004492,0.010146199156144453
2016-09-27,71.96,73.09817319004492,-0.015570473794000783
2016-09-28,72.93,72.07817319004492,0.01181809655065913
2016-09-29,71.91,70.79817319004492,0.015704173707569824
2016-09-30,70.63,69.44851594894484,0.017012372905473194
2016-10-03,69.19,68.39851594894485,0.011571655321380714
2016-10-04,68.14,67.68851594894484,0.006670024371574268
2016-10-05,67.43,67.24851594894484,0.002698707153522051
2016-10-06,66.99,67.20851594894485,-0.0032513134066350924
2016-10-07,66.95,67.01851594894484,-0.001022343571394968
2016-10-10,66.76,66.56851594894485,0.0028764957176155015
2016-10-11,66.31,66.75851594894485,-0.006718482916664215
2016-10-12,66.5,66.97851594894485,-0.007144319968355184
2016-10-13,66.72,66.96851594894483,-0.003710937078765353
2016-10-14,66.71,67.13851594894484,-0.0063825651027304975
2016-10-17,66.88,67.91851594894484,-0.01529061603356463
2016-10-18,67.66,68.20851594894485,-0.008041751697917432
2016-10-19,67.95,68.94851594894484,-0.01448205135675762
2016-10-20,68.69,68.61851594894485,0.0010417603771601947
2016-10-21,68.36,69.11851594894485,-0.010974135346093594
2016-10-24,68.86,69.05851594894484,-0.002874604908851608
2016-10-25,68.8,68.27851594894484,0.0076376008442404775
2016-10-26,68.02,66.65851594894485,0.020424757912371305
2016-10-27,66.4,67.05851594894484,-0.009820019718989936
2016-10-28,66.8,68.00851594894485,-0.017770067940492962
2016-10-31,67.75,65.39851594894485,0.03595622954029887
2016-11-01,65.14,63.49851594894484,0.02585074669107179
2016-11-02,63.24,62.09851594894484,0.018381824969756932
2016-11-03,61.84,63.67851594894484,-0.028871840393059678
2016-11-04,63.42,64.58851594894485,-0.018091698373570275
2016-11-07,64.33,63.34851594894484,0.015493402431813408
2016-11-08,63.09,60.77851594894484,0.03803126836786963
2016-11-09,60.52,58.11851594894485,0.041320464086949116
2016-11-10,57.86,59.00851594894485,-0.01946356268201288
2016-11-11,58.75,61.28851594894484,-0.04141911269412202
2016-11-14,61.03,61.048515948944846,-0.00030329891983504886
2016-11-15,60.79,60.838515948944845,-0.0007974545103230923
2016-11-16,60.58,59.82851594894485,0.012560633322351356
2016-11-17,59.57,60.158515948944846,-0.009782753774117414
2016-11-18,59.9,59.59851594894484,0.005058583192128818
2016-11-21,59.34,60.81851594894484,-0.024310293105244574
2016-11-22,60.56,60.20851594894484,0.005837779681419297
2016-11-23,59.95,60.49851594894484,-0.009066601723052736
2016-11-25,60.24,60.658515948944846,-0.006899541513628593
2016-11-28,60.4,61.32851594894485,-0.015140036157369696
2016-11-29,61.07,60.67851594894484,0.006451773662107252
2016-11-30,60.42,58.63851594894484,0.03038078338487038
2016-12-01,58.38,59.61851594894485,-0.020774015072858698
2016-12-02,59.36,59.96851594894485,-0.010147257095088347
2016-12-05,59.71,60.268515948944845,-0.009267126295560035
2016-12-06,60.01,62.45851594894484,-0.03920227549028421
2016-12-07,62.2,62.86851594894485,-0.0106335570174384
2016-12-08,62.61,62.71851594894485,-0.0017302059416263171
2016-12-09,62.46,63.338515948944845,-0.013870169450338699
2016-12-12,63.08,63.478515948944846,-0.006277965749315384
2016-12-13,63.22,61.448515948944845,0.0288287523904891
2016-12-14,61.19,60.46851594894485,0.011931565373033415
2016-12-15,60.21,61.38851594894484,-0.019197661496247576
2016-12-16,61.13,62.048515948944846,-0.01480318964760774
2016-12-19,61.79,62.18851594894485,-0.006408191976666866
2016-12-20,61.93,61.408515948944846,0.00849204777214796
2016-12-21,61.15,61.42851594894484,-0.00453398465911703
2016-12-22,61.17,61.11851594894485,0.0008423642206587534
2016-12-23,60.86,61.78851594894484,-0.015027322386445774
2016-12-27,61.53,61.418515948944844,0.0018151537746016189
2016-12-28,61.16,61.988515948944844,-0.013365636138591097
2016-12-29,61.73,62.77851594894484,-0.016701827577408235
2016-12-30,62.52,62.95294841987428,-0.006877333480660219
2017-01-03,62.13,63.43294841987428,-0.020540562157852493
2017-01-04,62.61,63.99294841987428,-0.021610950175328658
