date,KMB,dcf,Deviation
2016-03-01,131.64,133.2598716898717,-0.012155735026081471
2016-03-02,131.57,133.3198716898717,-0.01312536284119925
2016-03-03,131.63,134.2298716898717,-0.01936880112556838
2016-03-04,132.54,133.2798716898717,-0.005551263521571426
2016-03-07,131.59,134.0398716898717,-0.018277186175916005
2016-03-08,132.35,133.6598716898717,-0.009800037014183083
2016-03-09,131.97,133.5698716898717,-0.01197778862576393
2016-03-10,131.88,134.8398716898717,-0.021951012358416788
2016-03-11,133.15,136.4098716898717,-0.02389762302015075
2016-03-14,134.72,136.3198716898717,-0.011736159006306868
2016-03-15,134.63,136.91987168987168,-0.016724173500967998
2016-03-16,135.23,137.69987168987169,-0.017936630292832434
2016-03-17,136.01,137.2298716898717,-0.008889257672910378
2016-03-18,135.54,136.94987168987169,-0.01029480110112413
2016-03-21,135.26,135.32987168987168,-0.0005163064813348273
2016-03-22,133.64,135.66987168987168,-0.014961845725864564
2016-03-23,133.98,135.2398716898717,-0.009315830266097946
2016-03-24,133.55,135.9298716898717,-0.01750808457541575
2016-03-28,134.24,136.6798716898717,-0.017850994881000393
2016-03-29,134.99,137.3998716898717,-0.01753911164714239
2016-03-30,135.71,136.19987168987169,-0.003596711830882726
2016-03-31,134.51,137.88987168987168,-0.024511384690192206
2016-04-01,136.2,137.94987168987169,-0.012684837386479186
2016-04-04,136.26,137.9398716898717,-0.012178289491587613
2016-04-05,136.25,138.95987168987168,-0.019501109614720402
2016-04-06,137.27,138.3398716898717,-0.007733646683366291
2016-04-07,136.65,139.1798716898717,-0.01817699398019923
2016-04-08,137.49,138.9398716898717,-0.010435245637105184
2016-04-11,137.25,139.8198716898717,-0.018379874468572033
2016-04-12,138.13,137.3498716898717,0.00567986195057979
2016-04-13,135.66,137.7298716898717,-0.015028487752696496
2016-04-14,136.04,138.1598716898717,-0.015343613626322639
2016-04-15,136.47,138.3398716898717,-0.013516505885328267
2016-04-18,136.65,138.7998716898717,-0.015489003438528215
2016-04-19,137.11,137.3398716898717,-0.0016737432986012601
2016-04-20,135.65,133.4398716898717,0.016562728082239797
2016-04-21,131.75,128.5698716898717,0.02473463081459104
2016-04-22,126.88,635000000.0,-0.9999998001889764
2016-04-25,126.21,635000000.0,-0.9999998012440945
2016-04-26,123.81,635000000.0,-0.9999998050236221
2016-04-27,125.7,635000000.0,-0.9999998020472441
2016-04-28,126.24,635000000.0,-0.9999998011968504
2016-04-29,125.19,635000000.0,-0.9999998028503937
2016-05-02,125.22,635000000.0,-0.9999998028031496
2016-05-03,126.13,635000000.0,-0.9999998013700787
2016-05-04,127.93,635000000.0,-0.9999997985354331
2016-05-05,127.36,635000000.0,-0.9999997994330708
2016-05-06,127.92,635000000.0,-0.9999997985511812
2016-05-09,128.13,635000000.0,-0.9999997982204725
2016-05-10,129.23,635000000.0,-0.9999997964881889
2016-05-11,128.83,635000000.0,-0.9999997971181103
2016-05-12,130.06,635000000.0,-0.9999997951811024
2016-05-13,129.19,635000000.0,-0.9999997965511811
2016-05-16,129.58,635000000.0,-0.9999997959370078
2016-05-17,126.42,635000000.0,-0.9999998009133858
2016-05-18,126.12,635000000.0,-0.9999998013858268
2016-05-19,126.8,635000000.0,-0.9999998003149606
2016-05-20,126.06,635000000.0,-0.999999801480315
2016-05-23,125.95,635000000.0,-0.9999998016535433
2016-05-24,126.76,635000000.0,-0.9999998003779528
2016-05-25,127.21,635000000.0,-0.9999997996692913
2016-05-26,127.92,635000000.0,-0.9999997985511812
2016-05-27,128.45,635000000.0,-0.9999997977165355
2016-05-31,127.04,635000000.0,-0.9999997999370078
2016-06-01,127.98,635000000.0,-0.999999798456693
2016-06-02,128.0,635000000.0,-0.9999997984251968
2016-06-03,130.08,635000000.0,-0.9999997951496064
2016-06-06,130.17,635000000.0,-0.9999997950078741
2016-06-07,130.2,635000000.0,-0.99999979496063
2016-06-08,129.78,635000000.0,-0.9999997956220472
2016-06-09,130.69,635000000.0,-0.9999997941889763
2016-06-10,130.98,635000000.0,-0.9999997937322834
2016-06-13,130.25,635000000.0,-0.9999997948818897
2016-06-14,132.41,635000000.0,-0.9999997914803149
2016-06-15,132.04,635000000.0,-0.9999997920629922
2016-06-16,133.05,635000000.0,-0.9999997904724409
2016-06-17,132.4,635000000.0,-0.999999791496063
2016-06-20,132.88,635000000.0,-0.9999997907401574
2016-06-21,133.04,635000000.0,-0.999999790488189
2016-06-22,133.16,635000000.0,-0.9999997902992126
2016-06-23,133.96,635000000.0,-0.99999978903937
2016-06-24,131.08,635000000.0,-0.9999997935748032
2016-06-27,130.75,635000000.0,-0.9999997940944881
2016-06-28,133.52,635000000.0,-0.9999997897322834
2016-06-29,134.7,139.28766051253788,-0.03293658961358559
2016-06-30,137.48,138.8076605125379,-0.009564749579638487
2016-07-01,137.0,139.7476605125379,-0.019661585048798558
2016-07-05,137.94,138.5576605125379,-0.004457786817799292
2016-07-06,136.75,136.0276605125379,0.005310239731687094
2016-07-07,134.22,137.7676605125379,-0.025751039825598565
2016-07-08,135.96,137.94766051253788,-0.01440880189742122
2016-07-11,136.14,136.6176605125379,-0.003496330640898937
2016-07-12,134.81,137.5276605125379,-0.019760828493771476
2016-07-13,135.72,137.69766051253788,-0.014362339237839139
2016-07-14,135.89,137.97766051253788,-0.015130424046783997
2016-07-15,136.17,136.9176605125379,-0.005460657958506809
2016-07-18,135.11,136.9676605125379,-0.013562767339286075
2016-07-19,135.16,135.4876605125379,-0.0024183789970126934
2016-07-20,133.68,135.1676605125379,-0.011006038773600735
2016-07-21,133.36,136.4376605125379,-0.0225572653545687
2016-07-22,134.63,134.3976605125379,0.0017287465166881955
2016-07-25,132.59,134.0876605125379,-0.011169264247084532
2016-07-26,132.28,132.3076605125379,-0.00020906206360793433
2016-07-27,130.5,131.9576605125379,-0.011046425852627162
2016-07-28,130.15,131.3576605125379,-0.009193681646169627
2016-07-29,129.55,132.6176605125379,-0.02313161384903073
2016-08-01,130.81,132.6176605125379,-0.013630616808890217
2016-08-02,130.81,130.69766051253788,0.0008595370951673953
2016-08-03,128.89,131.9376605125379,-0.023099246270539164
2016-08-04,130.13,131.2076605125379,-0.008213396293541342
2016-08-05,129.4,131.3676605125379,-0.014978271705996415
2016-08-08,129.56,131.7976605125379,-0.016977998728020194
2016-08-09,129.99,132.0576605125379,-0.015657255357341193
2016-08-10,130.25,130.7476605125379,-0.003806267053552137
2016-08-11,128.94,130.6276605125379,-0.012919625949941116
2016-08-12,128.82,130.7776605125379,-0.01496938012857485
2016-08-15,128.97,129.3376605125379,-0.0028426408138274573
2016-08-16,127.53,129.35766051253788,-0.014128738145822717
2016-08-17,127.55,129.25766051253788,-0.01321129057857462
2016-08-18,127.45,128.5876605125379,-0.008847353688552162
2016-08-19,126.78,129.19766051253788,-0.018712881509981072
2016-08-22,127.39,130.4576605125379,-0.02351460619856105
2016-08-23,128.65,130.44766051253788,-0.013780703352400003
2016-08-24,128.64,130.2076605125379,-0.012039694948569934
2016-08-25,128.4,130.0476605125379,-0.012669666690228842
2016-08-26,128.24,130.5276605125379,-0.017526250785121045
2016-08-29,128.72,129.9576605125379,-0.00952356719609071
2016-08-30,128.15,129.8676605125379,-0.013226237430927323
2016-08-31,128.06,129.9276605125379,-0.014374618192695476
2016-09-01,128.12,130.6276605125379,-0.01919701005666552
2016-09-02,128.82,131.06766051253788,-0.017148856581009064
2016-09-06,129.26,128.88766051253788,0.0028888683833772077
2016-09-07,127.08,127.71766051253789,-0.004992735616820121
2016-09-08,125.91,124.76766051253789,0.00915573380769863
2016-09-09,122.96,125.43766051253789,-0.0197521262945608
2016-09-12,123.63,124.1976605125379,-0.004570621621979631
2016-09-13,122.39,123.67766051253788,-0.01041142359260061
2016-09-14,121.87,124.24766051253789,-0.01913646102252331
2016-09-15,122.44,123.6176605125379,-0.009526636466465566
2016-09-16,121.81,123.9776605125379,-0.01748428308436001
2016-09-19,122.17,125.27766051253789,-0.024806182521478926
2016-09-20,123.47,126.74766051253789,-0.025859731842653333
2016-09-21,124.94,129.03766051253788,-0.031755539400373234
2016-09-22,127.23,128.53766051253788,-0.010173364812488761
2016-09-23,126.73,127.31766051253788,-0.004615703038935548
2016-09-26,125.51,127.49766051253789,-0.015589780271634268
2016-09-27,125.69,128.28766051253788,-0.02024871684587315
2016-09-28,126.48,127.02766051253789,-0.004311348491566003
2016-09-29,125.22,127.9476605125379,-0.021318564963292985
2016-09-30,126.14,127.199293598234,-0.008327826108687653
2016-10-03,124.76,125.46929359823399,-0.005653124982955782
2016-10-04,123.03,125.069293598234,-0.016305309957094005
2016-10-05,122.63,125.66929359823399,-0.02418485463880027
2016-10-06,123.23,125.449293598234,-0.017690762016895345
2016-10-07,123.01,124.599293598234,-0.012755237628863436
2016-10-10,122.16,123.829293598234,-0.013480603415618742
2016-10-11,121.39,124.319293598234,-0.023562662829316516
2016-10-12,121.88,124.069293598234,-0.017645732757401333
2016-10-13,121.63,122.939293598234,-0.010649919646624761
2016-10-14,120.5,123.129293598234,-0.02135392416700843
2016-10-17,120.69,122.979293598234,-0.018615276858826135
2016-10-18,120.54,122.649293598234,-0.017197763936117494
2016-10-19,120.21,121.60929359823399,-0.011506469257661411
2016-10-20,119.17,122.019293598234,-0.02335117270565179
2016-10-21,119.58,116.349293598234,0.027767305686633215
2016-10-24,113.91,116.16929359823399,-0.019448285586100345
2016-10-25,113.73,116.099293598234,-0.020407476435067906
2016-10-26,113.66,116.259293598234,-0.022357727436540076
2016-10-27,113.82,116.989293598234,-0.027090458457831423
2016-10-28,114.55,116.849293598234,-0.01967742831325725
2016-10-31,114.41,116.439293598234,-0.017427910592071716
2016-11-01,114.0,115.989293598234,-0.017150665690960687
2016-11-02,113.55,116.089293598234,-0.02187362434146667
2016-11-03,113.65,114.789293598234,-0.009925085890166274
2016-11-04,112.35,116.41929359823399,-0.03495377331765326
2016-11-07,113.98,117.91929359823399,-0.03340669264569762
2016-11-08,115.48,117.80929359823399,-0.01977173045598246
2016-11-09,115.37,114.589293598234,0.006813083292958266
2016-11-10,112.15,115.349293598234,-0.027735701697292225
2016-11-11,112.91,115.52929359823399,-0.022672116453363644
2016-11-14,113.09,116.30929359823399,-0.027678730552300967
2016-11-15,113.87,115.77929359823399,-0.0164908036566489
2016-11-16,113.34,114.799293598234,-0.012711694928551731
2016-11-17,112.36,115.549293598234,-0.027601151845403793
2016-11-18,113.11,116.239293598234,-0.026921133993208834
2016-11-21,113.8,116.979293598234,-0.027178259505936997
2016-11-22,114.54,116.99929359823399,-0.021019730312893947
2016-11-23,114.56,118.27929359823399,-0.031445010238795645
2016-11-25,115.84,119.60929359823399,-0.0315133839925098
2016-11-28,117.17,118.939293598234,-0.014875602037880853
2016-11-29,116.5,118.049293598234,-0.013124124262080095
2016-11-30,115.61,116.449293598234,-0.007207373890387614
2016-12-01,114.01,116.549293598234,-0.021787292911335743
2016-12-02,114.11,116.069293598234,-0.016880378414432018
2016-12-05,113.63,116.829293598234,-0.027384344283002404
2016-12-06,114.39,116.77929359823399,-0.020459907956406065
2016-12-07,114.34,115.839293598234,-0.012942875872793191
2016-12-08,113.4,117.049293598234,-0.031177408133363227
2016-12-09,114.61,117.21929359823399,-0.022259932798923687
2016-12-12,114.78,117.77929359823399,-0.025465372618595494
2016-12-13,115.34,117.049293598234,-0.014603194480618309
2016-12-14,114.61,117.829293598234,-0.027321674431919463
2016-12-15,115.39,118.679293598234,-0.02771581712787463
2016-12-16,116.24,117.30929359823399,-0.009115165264707459
2016-12-19,114.87,116.85929359823399,-0.01702298154456794
2016-12-20,114.42,117.049293598234,-0.022463130852023117
2016-12-21,114.61,117.459293598234,-0.02425771099884122
2016-12-22,115.02,117.259293598234,-0.01909693918084221
2016-12-23,114.82,117.549293598234,-0.023218290086559956
2016-12-27,115.11,116.589293598234,-0.012688074115378312
2016-12-28,114.15,117.519293598234,-0.028670131474349048
2016-12-29,115.08,116.55929359823399,-0.012691339768521104
2016-12-30,114.12,117.11183854022671,-0.025546849725179954
2017-01-03,114.56,117.7318385402267,-0.026941213010471587
2017-01-04,115.18,118.5618385402267,-0.02852383685901827
2017-01-05,116.01,118.9818385402267,-0.024977245071078236
2017-01-06,116.43,117.19183854022671,-0.006500781536635802
2017-01-09,114.64,116.91183854022671,-0.01943206580781831
2017-01-10,114.36,116.96183854022671,-0.022245191873688452
2017-01-11,114.41,117.0118385402267,-0.022235686343243244
2017-01-12,114.46,117.1418385402267,-0.022893942707803427
2017-01-13,114.59,118.58183854022671,-0.033663152716868594
2017-01-17,116.03,118.9518385402267,-0.024563206219285205
2017-01-18,116.4,118.4518385402267,-0.01732213332872734
2017-01-19,115.9,118.77183854022671,-0.024179456809991562
2017-01-20,116.22,119.5318385402267,-0.027706748098851985
2017-01-23,116.98,124.3418385402267,-0.059206447537326845
2017-01-24,121.79,124.55183854022671,-0.02217420932999481
2017-01-25,122.0,124.7018385402267,-0.02166638897914197
2017-01-26,122.15,123.5318385402267,-0.011186092237886691
2017-01-27,120.98,123.1418385402267,-0.017555678604883718
2017-01-30,120.59,123.6818385402267,-0.024998322928560746
2017-01-31,121.13,123.5618385402267,-0.019681145642997167
2017-02-01,121.01,123.96183854022671,-0.023812477896322903
2017-02-02,121.41,124.0918385402267,-0.021611723798880877
2017-02-03,121.54,123.7918385402267,-0.01819052505222274
2017-02-06,121.24,125.00183854022671,-0.030094265685669308
2017-02-07,122.45,125.4818385402267,-0.024161572507201967
2017-02-08,122.93,126.13183854022671,-0.02538485585624406
2017-02-09,123.58,126.10183854022671,-0.01999842801199314
2017-02-10,123.55,125.9818385402267,-0.019303088194336904
2017-02-13,123.43,125.4318385402267,-0.01595957265335546
2017-02-14,122.88,126.96183854022671,-0.03215012154170582
2017-02-15,124.41,129.1718385402267,-0.03686437070216175
2017-02-16,126.62,134.4818385402267,-0.05846022500558723
2017-02-17,131.93,137.19183854022668,-0.03835387437193527
2017-02-21,134.64,137.38183854022674,-0.019957794781032212
2017-02-22,134.83,136.8918385402267,-0.015061807644732639
2017-02-23,134.34,136.2118385402267,-0.013742113463022454
2017-02-24,133.66,135.18183854022672,-0.011257714473041913
2017-02-27,132.63,135.10183854022674,-0.018296113264889002
2017-02-28,132.55,135.7918385402267,-0.02387358898058034
2017-03-01,133.24,137.0518385402267,-0.02781311495582639
2017-03-02,134.5,136.2018385402267,-0.012494974799654224
2017-03-03,133.65,135.88183854022674,-0.016424847972350776
2017-03-06,133.33,135.93183854022672,-0.01914075884037081
2017-03-07,133.38,134.90183854022672,-0.011281080796930132
2017-03-08,132.35,135.2618385402267,-0.02152742097587812
2017-03-09,132.71,136.44183854022668,-0.02735113056341898
2017-03-10,133.89,136.2918385402267,-0.017622761318300206
2017-03-13,133.74,136.09183854022672,-0.01728126069464142
2017-03-14,133.54,137.5518385402267,-0.029166011758203103
2017-03-15,135.0,137.0818385402267,-0.015186829724462614
2017-03-16,134.53,135.81183854022672,-0.009438341708679854
2017-03-17,133.26,136.2918385402267,-0.0222451951099909
2017-03-20,133.74,136.2318385402267,-0.018291161353525265
2017-03-21,133.68,135.3918385402267,-0.012643587373385778
2017-03-22,132.84,135.5818385402267,-0.02022275674786045
2017-03-23,133.03,135.0018385402267,-0.014606012492482723
2017-03-24,132.45,134.91183854022674,-0.018247757697651634
2017-03-27,132.36,135.28183854022672,-0.021598158124956912
2017-03-28,132.73,135.0818385402267,-0.01741047179726052
2017-03-29,132.53,134.7918385402267,-0.01678023361593728
2017-03-30,132.24,134.18183854022672,-0.014471694242321531
2017-03-31,131.63,133.83849972113777,-0.016501228912004673
2017-04-03,131.51,134.54849972113774,-0.022582932752392537
2017-04-04,132.22,134.02849972113773,-0.01349339673950345
2017-04-05,131.7,133.4384997211378,-0.013028471728706137
2017-04-06,131.11,133.6584997211378,-0.019067247698088097
2017-04-07,131.33,134.24849972113773,-0.021739533232774
2017-04-10,131.92,134.95849972113777,-0.022514326458994316
2017-04-11,132.63,135.42849972113777,-0.020664038418059638
2017-04-12,133.1,134.99849972113773,-0.014063117183223617
2017-04-13,132.67,135.69849972113775,-0.02231785706814271
2017-04-17,133.37,136.23849972113777,-0.021054986123666963
2017-04-18,133.91,135.51849972113777,-0.011869226153238488
2017-04-19,133.19,133.55849972113776,-0.002759088503593299
2017-04-20,131.23,132.28849972113775,-0.008001449282205697
2017-04-21,129.96,132.72849972113775,-0.020858366718182975
2017-04-24,130.4,135.14849972113777,-0.035135423115578046
2017-04-25,132.82,132.45849972113777,0.002729158790287345
2017-04-26,130.13,132.32849972113775,-0.0166139548605988
2017-04-27,130.0,132.07849972113775,-0.015736851384034134
2017-04-28,129.75,131.88849972113775,-0.016214451795716456
2017-05-01,129.56,129.06849972113775,0.0038080575812391437
2017-05-02,126.74,129.09849972113776,-0.01826899403348836
2017-05-03,126.77,130.51849972113777,-0.028720064428772285
2017-05-04,128.19,130.91849972113775,-0.02084120828568592
2017-05-05,128.59,130.64849972113777,-0.01575601499849999
2017-05-08,128.32,130.53849972113775,-0.016994984053570583
2017-05-09,128.21,131.47849972113775,-0.02485957573344799
2017-05-10,129.15,130.4384997211378,-0.009878216354009317
2017-05-11,128.11,130.31849972113775,-0.01694693942812109
2017-05-12,127.99,130.32849972113775,-0.0179431185515172
2017-05-15,128.0,129.74849972113776,-0.013476068894019755
2017-05-16,127.42,130.28849972113775,-0.022016522772749125
2017-05-17,127.96,129.04849972113774,-0.008434811125196395
2017-05-18,126.72,129.52849972113776,-0.02168248475960266
2017-05-19,127.2,129.40849972113776,-0.017066110231529263
2017-05-22,127.08,129.12849972113776,-0.015864040282057346
2017-05-23,126.8,130.35849972113775,-0.02729779591472803
2017-05-24,128.03,131.72849972113775,-0.0280766859788677
2017-05-25,129.4,131.83849972113777,-0.018496112488352257
2017-05-26,129.51,131.29849972113774,-0.013621631053944316
2017-05-30,128.97,132.05849972113776,-0.023387360356657227
2017-05-31,129.73,132.31849972113775,-0.019562644124540784
2017-06-01,129.99,132.96849972113773,-0.02240004006500973
2017-06-02,130.64,133.12849972113779,-0.018692464245825824
2017-06-05,130.8,133.28849972113775,-0.018670025743737106
2017-06-06,130.96,132.52849972113773,-0.011835188087378268
2017-06-07,130.2,130.37849972113779,-0.0013690886267259117
2017-06-08,128.05,131.09849972113776,-0.023253505780937767
2017-06-09,128.77,131.14849972113777,-0.018135927793266227
2017-06-12,128.82,131.69849972113775,-0.021856738894009964
2017-06-13,129.37,132.69849972113775,-0.025083175229053012
2017-06-14,130.37,133.14849972113777,-0.020867675767710314
2017-06-15,130.82,132.53849972113775,-0.012966041752045632
2017-06-16,130.21,135.10849972113775,-0.03625604407752425
2017-06-19,132.78,135.29849972113774,-0.01861439503267659
2017-06-20,132.97,134.1584997211378,-0.008858922271851588
2017-06-21,131.83,134.07849972113775,-0.016770024469353828
2017-06-22,131.75,134.62849972113779,-0.021381057703979134
2017-06-23,132.3,135.84849972113776,-0.02612100780223492
2017-06-26,133.52,133.78849972113775,-0.0020068968685453825
2017-06-27,131.46,133.82849972113775,-0.017698021916654927
2017-06-28,131.5,131.32849972113775,0.001305887748861867
2017-06-29,129.0,131.4384997211378,-0.018552400752529508
2017-06-30,129.11,131.36903803131992,-0.017196122200280772
2017-07-03,128.43,131.5990380313199,-0.024081012131454083
2017-07-05,128.66,129.3190380313199,-0.005096218169828193
2017-07-06,126.38,129.73903803131992,-0.025890727126472335
2017-07-07,126.8,129.9490380313199,-0.024232869123363088
2017-07-10,127.01,128.7490380313199,-0.013507192425755155
2017-07-11,125.81,127.63903803131991,-0.01432976979089351
2017-07-12,124.7,126.83903803131992,-0.016864193110576298
2017-07-13,123.9,127.44903803131992,-0.027846722785367373
2017-07-14,124.51,127.62903803131991,-0.02443831027351706
2017-07-17,124.69,127.5090380313199,-0.022108535009318087
2017-07-18,124.57,126.88903803131991,-0.018276110113999877
2017-07-19,123.95,126.6490380313199,-0.02131116093161667
2017-07-20,123.71,128.2190380313199,-0.03516668117739663
2017-07-21,125.28,126.74903803131991,-0.011590131602867926
2017-07-24,123.81,127.61903803131992,-0.02984694203998861
2017-07-25,124.68,125.1790380313199,-0.0039865942346916095
2017-07-26,122.24,127.1490380313199,-0.03860853457743574
2017-07-27,124.21,125.38903803131991,-0.009403039131900992
2017-07-28,122.45,126.0990380313199,-0.028937873660967783
2017-07-31,123.16,124.62903803131991,-0.011787285327122032
2017-08-01,121.69,124.29903803131991,-0.020990009839517043
2017-08-02,121.36,124.61903803131992,-0.02615200761300085
2017-08-03,121.68,124.2590380313199,-0.020755335564965893
2017-08-04,121.32,124.35903803131991,-0.024437612894324
2017-08-07,121.42,124.37903803131991,-0.023790488157456213
2017-08-08,121.44,124.54903803131991,-0.024962360853707177
2017-08-09,121.61,124.0090380313199,-0.019345670843071927
2017-08-10,121.07,123.57903803131991,-0.020303103756836416
2017-08-11,120.64,124.62903803131991,-0.03200729215544007
2017-08-14,121.69,125.16903803131991,-0.027794717336162567
2017-08-15,122.23,125.26903803131991,-0.024260089157546516
2017-08-16,122.33,125.21903803131991,-0.02307187530539334
2017-08-17,122.28,124.32903803131991,-0.01648076799889442
2017-08-18,121.39,125.61903803131992,-0.033665582045497855
2017-08-21,122.68,125.36903803131992,-0.021448980334746848
2017-08-22,122.43,125.2090380313199,-0.022195187144755102
2017-08-23,122.27,123.9290380313199,-0.013386999993501347
2017-08-24,120.99,124.4590380313199,-0.02787292981042433
2017-08-25,121.52,125.30903803131991,-0.030237547832526523
2017-08-28,122.37,125.3190380313199,-0.023532242807217107
2017-08-29,122.38,125.23903803131991,-0.022828648928179374
2017-08-30,122.3,126.22903803131992,-0.031126261378503495
2017-08-31,123.29,126.1490380313199,-0.022663970141493017
2017-09-01,123.21,125.8490380313199,-0.020969870509960797
2017-09-05,122.91,123.24903803131991,-0.002750837140276574
2017-09-06,120.31,122.54903803131991,-0.018270547588857267
2017-09-07,119.61,121.0690380313199,-0.012051289537317267
2017-09-08,118.13,122.5390380313199,-0.035980680949959765
2017-09-11,119.6,123.5390380313199,-0.03188496603252877
2017-09-12,120.6,122.91903803131991,-0.018866386106349387
2017-09-13,119.98,123.76903803131991,-0.03061377943618726
2017-09-14,120.83,124.0390380313199,-0.025871194119625684
2017-09-15,121.1,124.80903803131991,-0.029717703860430045
2017-09-18,121.87,124.69903803131992,-0.02268692746939527
2017-09-19,121.76,123.0990380313199,-0.010877729450486928
2017-09-20,120.16,121.05903803131991,-0.007426442882251583
2017-09-21,118.12,120.4590380313199,-0.019417704719771556
2017-09-22,117.52,120.4290380313199,-0.024155619598683176
2017-09-25,117.49,120.61903803131992,-0.0259414938337299
2017-09-26,117.68,119.44903803131992,-0.01480998139856149
2017-09-27,116.51,119.8990380313199,-0.028265764988328113
2017-09-28,116.96,120.61903803131992,-0.03033549339342123
2017-09-29,117.68,118.80627698345948,-0.009479945101017462
2017-10-02,116.97,117.4162769834595,-0.003800810202169491
2017-10-03,115.58,119.0262769834595,-0.028953917326494327
2017-10-04,117.19,119.30627698345948,-0.017738186430483305
2017-10-05,117.47,117.22627698345948,0.00207908177937699
2017-10-06,115.39,117.3262769834595,-0.016503353155341904
2017-10-09,115.49,118.28627698345949,-0.023639910349452564
2017-10-10,116.45,119.67627698345949,-0.026958366894262564
2017-10-11,117.84,119.39627698345949,-0.013034552021040646
2017-10-12,117.56,120.39627698345949,-0.023557846260056192
2017-10-13,118.56,120.05627698345948,-0.012463129967503761
2017-10-16,118.22,120.11627698345949,-0.015787010978708715
2017-10-17,118.28,119.1362769834595,-0.007187374031995097
2017-10-18,117.3,117.3862769834595,-0.0007349835575043429
2017-10-19,115.55,115.2762769834595,0.0023744956352100832
2017-10-20,113.44,114.36627698345949,-0.008099214277941802
2017-10-23,112.53,113.87627698345949,-0.01182227781871581
2017-10-24,112.04,114.23627698345949,-0.01922574020665513
2017-10-25,112.4,115.42627698345949,-0.026218267300548437
2017-10-26,113.59,114.2462769834595,-0.0057444058641360485
2017-10-27,112.41,113.1062769834595,-0.006155953515836421
2017-10-30,111.27,114.34627698345949,-0.026903166982030213
2017-10-31,112.51,113.8862769834595,-0.012084660416631032
2017-11-01,112.05,113.3862769834595,-0.011785173823587458
2017-11-02,111.55,112.62627698345949,-0.009556180069927755
2017-11-03,110.79,111.70627698345949,-0.008202555918994214
2017-11-06,109.87,113.76627698345949,-0.03424808376234345
2017-11-07,111.93,115.06627698345949,-0.027256265394858592
2017-11-08,113.23,115.12627698345949,-0.016471278609417106
2017-11-09,113.29,115.97627698345948,-0.02316229709497053
2017-11-10,114.14,117.2462769834595,-0.026493608695973503
2017-11-13,115.41,116.3862769834595,-0.008388248243375362
2017-11-14,114.55,115.26627698345949,-0.006214107041578876
2017-11-15,113.43,116.73627698345949,-0.0283226180318219
2017-11-16,114.9,116.15627698345949,-0.010815403317707695
2017-11-17,114.32,117.18627698345949,-0.02445915219120809
2017-11-20,115.35,118.83627698345948,-0.02933680751328771
2017-11-21,117.0,117.8862769834595,-0.0075180674641531775
2017-11-22,116.05,118.31627698345949,-0.01915439735968294
2017-11-24,116.48,118.59627698345949,-0.017844379581617442
2017-11-27,116.76,119.2162769834595,-0.020603537080765233
2017-11-28,117.38,120.97627698345948,-0.02972712562439983
2017-11-29,119.14,121.59627698345949,-0.020200264715289018
2017-11-30,119.76,122.34627698345949,-0.02113899210687986
2017-12-01,120.51,124.94627698345948,-0.03550547555768113
2017-12-04,123.11,124.68627698345949,-0.012641944419180984
2017-12-05,122.85,123.9962769834595,-0.009244446779740123
2017-12-06,122.16,121.59627698345949,0.004636022010913843
2017-12-07,119.76,121.94627698345948,-0.017928197871559637
2017-12-08,120.11,120.3262769834595,-0.0017974210528364232
2017-12-11,118.49,118.23627698345949,0.0021458982218798273
2017-12-12,116.4,119.22627698345948,-0.023705151707887118
2017-12-13,117.39,119.08627698345948,-0.014244101221630112
2017-12-14,117.25,120.34627698345949,-0.025728066219157242
2017-12-15,118.51,121.48627698345949,-0.024498873925198228
2017-12-18,119.65,122.40627698345949,-0.02251744805400735
2017-12-19,120.57,122.28627698345949,-0.014034910750383212
2017-12-20,120.45,122.11627698345949,-0.013645003144709178
2017-12-21,120.28,122.4962769834595,-0.018092606877829875
2017-12-22,120.66,123.14627698345949,-0.020189623627788866
2017-12-26,121.31,123.7162769834595,-0.019449962786878938
2017-12-27,121.88,122.06627698345949,-0.0015260314975014122
2017-12-28,120.23,122.4962769834595,-0.018500782548399486
2017-12-29,120.66,120.80082326496206,-0.0011657475599581302
2018-01-02,119.07,118.81082326496207,0.002181423610372102
2018-01-03,117.08,120.16082326496206,-0.025639165755120152
2018-01-04,118.43,119.90082326496207,-0.01226699888216598
2018-01-05,118.17,121.16082326496206,-0.024684738716421073
2018-01-08,119.43,118.53082326496207,0.0075860161118423974
2018-01-09,116.8,116.69082326496206,0.0009356068625039349
2018-01-10,114.96,114.43082326496207,0.004624424782933012
2018-01-11,112.7,114.71082326496207,-0.017529499028329898
2018-01-12,112.98,115.99082326496207,-0.02595742646023247
2018-01-16,114.26,118.39082326496207,-0.034891414309343505
2018-01-17,116.66,117.07082326496207,-0.0035091857518784186
2018-01-18,115.34,117.22082326496206,-0.016045129291667792
2018-01-19,115.49,118.64082326496207,-0.02655766521381342
2018-01-22,116.91,119.57082326496207,-0.022253114867879176
2018-01-23,117.84,121.44082326496206,-0.029650846957004817
2018-01-24,119.71,125.17082326496207,-0.04362696611336159
2018-01-25,123.44,123.96082326496207,-0.00420151505325872
2018-01-26,122.23,121.44082326496206,0.006498446846955996
2018-01-29,119.71,120.23082326496207,-0.004331861421378536
2018-01-30,118.5,118.73082326496207,-0.001944088810425959
2018-01-31,117.0,119.63082326496207,-0.021991182482588467
2018-02-01,117.9,117.94082326496206,-0.0003461334577116171
2018-02-02,116.21,113.61082326496206,0.022877897196257102
