date,MLM,dcf,Deviation
2015-11-25,160.25,167.46848969912554,-0.0431035695855041
2015-11-27,161.0,163.86848969912555,-0.017504827831099856
2015-11-30,157.4,165.80848969912554,-0.05071205771419485
2015-12-01,159.34,164.42848969912555,-0.030946520937074617
2015-12-02,157.96,160.10848969912553,-0.013418961750016778
2015-12-03,153.64,161.73848969912552,-0.05007150563969509
2015-12-04,155.27,153.77848969912554,0.009699082776743806
2015-12-07,147.31,155.02848969912554,-0.04978755655883216
2015-12-08,148.56,150.92848969912555,-0.015692794010243594
2015-12-09,144.46,150.11848969912555,-0.03769348939272266
2015-12-10,143.65,148.55848969912554,-0.033040788911267716
2015-12-11,142.09,149.08848969912555,-0.04694185120024452
2015-12-14,142.62,151.56848969912554,-0.059039248308727865
2015-12-15,145.1,154.13848969912553,-0.05863875866935275
2015-12-16,147.67,149.20848969912555,-0.010311006446267812
2015-12-17,142.74,146.37848969912554,-0.02485672387113902
2015-12-18,139.91,147.46848969912554,-0.05125494751147752
2015-12-21,141.0,146.30848969912554,-0.03628285487767746
2015-12-22,139.84,149.42848969912555,-0.06416774818799265
2015-12-23,142.96,148.79848969912553,-0.039237560212681544
2015-12-24,142.33,146.27848969912554,-0.02699296189923084
2015-12-28,139.81,147.12848969912554,-0.04974216560022937
2015-12-29,140.66,143.75848969912553,-0.021553438030758487
2015-12-30,137.29,143.04848969912553,-0.0402555085428542
2015-12-31,136.58,138.32281706953148,-0.012599635450277091
2016-01-04,135.81,135.6928170695315,0.0008635897831530404
2016-01-05,133.18,132.3428170695315,0.006325866027384608
2016-01-06,129.83,132.07281706953148,-0.016981670560950568
2016-01-07,129.56,128.64281706953147,0.007129686300112681
2016-01-08,126.13,127.24281706953148,-0.008745617985834064
2016-01-11,124.73,130.4728170695315,-0.04401542940910841
2016-01-12,127.96,125.39281706953149,0.0204731258971953
2016-01-13,122.88,126.12281706953148,-0.025711581336973488
2016-01-14,123.61,127.20281706953148,-0.028244791682306647
2016-01-15,124.69,121.70281706953148,0.02454489552827588
2016-01-19,119.19,119.51281706953148,-0.0027011083618225795
2016-01-20,117.0,120.88281706953148,-0.03212050449898185
2016-01-21,118.37,126.11281706953149,-0.061395956806376994
2016-01-22,123.6,119.87281706953148,0.031092811711487478
2016-01-25,117.36,122.14281706953149,-0.03915757949817711
2016-01-26,119.63,122.51281706953148,-0.02353073856668697
2016-01-27,120.0,120.97281706953149,-0.008041617059908135
2016-01-28,118.46,128.0928170695315,-0.07520185198442941
2016-01-29,125.58,126.23281706953148,-0.005171532131552525
2016-02-01,123.72,123.70281706953148,0.00013890492452461878
2016-02-02,121.19,123.82281706953148,-0.02126277799069176
2016-02-03,121.31,126.92281706953149,-0.04422228563093311
2016-02-04,124.41,125.56281706953148,-0.009181197877179637
2016-02-05,123.05,120.36281706953149,0.022325689909003854
2016-02-08,117.85,131.39281706953147,-0.10307121326400048
2016-02-09,128.88,133.89281706953147,-0.0374390290625396
2016-02-10,131.38,131.91281706953149,-0.004039160722726698
2016-02-11,129.4,135.3728170695315,-0.04412124382743454
2016-02-12,132.86,137.92281706953148,-0.036707610655741796
2016-02-16,135.41,141.42281706953148,-0.042516598057689925
2016-02-17,138.91,138.57281706953148,0.0024332544982421656
2016-02-18,136.06,138.49281706953147,-0.01756637723897303
2016-02-19,135.98,142.5628170695315,-0.04617485263580967
2016-02-22,140.05,140.9028170695315,-0.006052519653390931
2016-02-23,138.39,145.2528170695315,-0.047247393943804394
2016-02-24,142.74,146.01281706953148,-0.02241458753564729
2016-02-25,143.5,144.7128170695315,-0.008380854537222926
2016-02-26,142.2,145.13281706953148,-0.020207814667625557
2016-02-29,142.62,149.27281706953147,-0.04456817523871459
2016-03-01,146.76,150.07281706953148,-0.02207473101538837
2016-03-02,147.56,150.9428170695315,-0.022411249075689366
2016-03-03,148.43,150.36281706953147,-0.012854355266818995
2016-03-04,147.85,157.1528170695315,-0.05919599306588008
2016-03-07,154.64,154.7128170695315,-0.00047065958018710496
2016-03-08,152.2,155.24281706953147,-0.019600372674045463
2016-03-09,152.73,155.9028170695315,-0.020351249125385884
2016-03-10,153.39,159.0928170695315,-0.03584584882320041
2016-03-11,156.58,157.08281706953147,-0.0032009679919917655
2016-03-14,154.57,155.73281706953148,-0.007466743949108068
2016-03-15,153.22,156.55281706953147,-0.021288770984243865
2016-03-16,154.04,158.42281706953148,-0.027665314571498123
2016-03-17,155.91,159.3428170695315,-0.02154359470143885
2016-03-18,156.83,158.66281706953149,-0.011551648353301802
2016-03-21,156.15,158.35281706953148,-0.013910817062157133
2016-03-22,155.84,156.35281706953148,-0.0032798709939676485
2016-03-23,153.84,156.1828170695315,-0.015000479012287848
2016-03-24,153.67,156.4028170695315,-0.017472940198491327
2016-03-28,153.89,156.73281706953148,-0.01813798234909747
2016-03-29,154.22,157.3428170695315,-0.019847217227282
2016-03-30,154.83,162.02281706953147,-0.0443938526661013
2016-03-31,159.51,162.4733411033411,-0.01823893743562699
2016-04-01,162.05,160.3333411033411,0.010706811726404863
2016-04-04,159.91,159.78334110334112,0.0007926915020319836
2016-04-05,159.36,164.2633411033411,-0.029850489283889003
2016-04-06,163.84,162.3833411033411,0.008970494674893192
2016-04-07,161.96,166.6033411033411,-0.027870636162457996
2016-04-08,166.18,164.5233411033411,0.010069445985894099
2016-04-11,164.1,164.2733411033411,-0.0010551992318221792
2016-04-12,163.85,165.7633411033411,-0.011542607011934436
2016-04-13,165.34,165.7733411033411,-0.0026140578482456434
2016-04-14,165.35,166.0533411033411,-0.004235633554060092
2016-04-15,165.63,168.7533411033411,-0.01850832157111748
2016-04-18,168.33,168.0233411033411,0.0018250970052446913
2016-04-19,167.6,170.1933411033411,-0.015237617914595436
2016-04-20,169.77,169.1333411033411,0.003764242416697039
2016-04-21,168.71,171.0233411033411,-0.013526464214865586
2016-04-22,170.6,169.9633411033411,0.003745860092687847
2016-04-25,169.54,170.6733411033411,-0.00664041083402056
2016-04-26,170.25,172.9633411033411,-0.015687376793444008
2016-04-27,172.54,170.4933411033411,0.012004333327120031
2016-04-28,170.07,169.6533411033411,0.0024559427710009185
2016-04-29,169.23,172.56334110334112,-0.019316623577338654
2016-05-02,172.14,173.6133411033411,-0.008486335750339191
2016-05-03,173.19,169.8833411033411,0.0194642916438017
2016-05-04,169.46,175.4233411033411,-0.03399400026150523
2016-05-05,175.0,178.3333411033411,-0.01869163154078679
2016-05-06,177.91,182.6733411033411,-0.02607573209407943
2016-05-09,182.25,188.2733411033411,-0.03199253313316919
2016-05-10,187.85,187.1433411033411,0.0037760301408142904
2016-05-11,186.72,187.1933411033411,-0.0025286214806102825
2016-05-12,186.77,185.1733411033411,0.008622509520783916
2016-05-13,184.75,186.9933411033411,-0.011996903687074734
2016-05-16,186.57,186.6533411033411,-0.00044650207088958727
2016-05-17,186.23,186.1633411033411,0.0003580667185270059
2016-05-18,185.74,185.3633411033411,0.0020320031696501317
2016-05-19,184.94,187.6033411033411,-0.014196661358360396
2016-05-20,187.18,189.2133411033411,-0.010746288245238267
2016-05-23,188.79,191.0433411033411,-0.011794920934314113
2016-05-24,190.62,193.5733411033411,-0.015256961968561744
2016-05-25,193.15,192.1233411033411,0.005343748920682678
2016-05-26,191.7,192.2533411033411,-0.0028781871886621735
2016-05-27,191.83,189.4633411033411,0.012491381619666786
2016-05-31,189.04,189.1533411033411,-0.0005992022275682629
2016-06-01,188.73,188.3233411033411,0.0021593653461986495
2016-06-02,187.9,187.1533411033411,0.003989556864211208
2016-06-03,186.73,187.5533411033411,-0.004389903685519836
2016-06-06,187.13,187.4833411033411,-0.001884653331126307
2016-06-07,187.06,190.2233411033411,-0.016629615929322772
2016-06-08,189.8,189.6533411033411,0.0007732998311851258
2016-06-09,189.23,185.9633411033411,0.017566144366289782
2016-06-10,185.54,183.31334110334112,0.012146736747346898
2016-06-13,182.89,182.0933411033411,0.004375002906925607
2016-06-14,181.67,184.0833411033411,-0.013110046182757573
2016-06-15,183.66,183.7133411033411,-0.0002903496448365406
2016-06-16,183.29,183.1633411033411,0.0006915078961537979
2016-06-17,182.74,184.5433411033411,-0.009771910991528299
2016-06-20,184.12,184.2433411033411,-0.0006694467360527367
2016-06-21,183.82,184.3333411033411,-0.00278485216113622
2016-06-22,183.91,188.3733411033411,-0.023694122943291207
2016-06-23,187.95,188.3433411033411,-0.002088425855869658
2016-06-24,187.92,179.6633411033411,0.04595628048523093
2016-06-27,179.24,181.2933411033411,-0.01132607017359033
2016-06-28,180.87,185.6333411033411,-0.025659943817362918
2016-06-29,185.21,192.4233411033411,-0.037486830142228755
2016-06-30,192.0,189.57617809052752,0.012785477236042952
2016-07-01,189.13,187.21617809052754,0.010222524190975912
2016-07-05,186.77,195.36617809052754,-0.04400033913006318
2016-07-06,194.92,195.79617809052752,-0.004474949915122539
2016-07-07,195.35,197.14617809052754,-0.009110894808738168
2016-07-08,196.7,196.97617809052753,-0.0014020887865974219
2016-07-11,196.53,198.37617809052753,-0.009306450544102285
2016-07-12,197.93,197.31617809052753,0.0031108544439313324
2016-07-13,196.87,197.53617809052753,-0.0033724358594313664
2016-07-14,197.09,198.01617809052752,-0.004677284954485383
2016-07-15,197.57,200.41617809052752,-0.014201339021852388
2016-07-18,199.97,198.68617809052753,0.006461556218004816
2016-07-19,198.24,198.79617809052752,-0.0027977302977838514
2016-07-20,198.35,196.52617809052754,0.009280300096368599
2016-07-21,196.08,198.69617809052752,-0.013166725780379918
2016-07-22,198.25,199.13617809052752,-0.004450110969412391
2016-07-25,198.69,202.30617809052754,-0.017874778341714248
2016-07-26,201.86,201.96617809052754,-0.0005257221359109554
2016-07-27,201.52,206.14617809052754,-0.022441250831708226
2016-07-28,205.7,203.09617809052753,0.012820634705946299
2016-07-29,202.65,196.75617809052753,0.029954952198556706
2016-08-01,196.31,198.94617809052752,-0.013250709894652823
2016-08-02,198.5,200.58617809052754,-0.010400407996138283
2016-08-03,200.14,198.91617809052752,0.006152450349792504
2016-08-04,198.47,198.75617809052753,-0.0014398450064641022
2016-08-05,198.31,200.87617809052753,-0.012774924906083451
2016-08-08,200.43,200.29617809052752,0.0006681201346339094
2016-08-09,199.85,200.69617809052752,-0.004216214272629748
2016-08-10,200.25,198.98617809052755,0.006351305008217567
2016-08-11,198.54,196.90617809052753,0.008297463925795778
2016-08-12,196.46,199.90617809052753,-0.017238977421532797
2016-08-15,199.46,197.27617809052754,0.011069871337786807
2016-08-16,196.83,194.33617809052754,0.012832514943824647
2016-08-17,193.89,194.72617809052753,-0.004294122643021314
2016-08-18,194.28,192.69617809052752,0.008219269967712606
2016-08-19,192.25,195.52617809052754,-0.01675570055386999
2016-08-22,195.08,195.59617809052753,-0.002638998857578012
2016-08-23,195.15,195.89617809052754,-0.0038090487410260554
2016-08-24,195.45,191.67617809052754,0.019688528574949515
2016-08-25,191.23,188.72617809052753,0.013266956046084077
2016-08-26,188.28,190.05617809052754,-0.009345542504182625
2016-08-29,189.61,189.27617809052754,0.001763676300103656
2016-08-30,188.83,183.47617809052753,0.029179929324835374
2016-08-31,183.03,183.97617809052753,-0.0051429380713732264
2016-09-01,183.53,185.07617809052752,-0.00835427933772881
2016-09-02,184.63,181.39617809052754,0.017827398258956517
2016-09-06,180.95,181.34617809052753,-0.002184650896418505
2016-09-07,180.9,180.38617809052752,0.002848454992015137
2016-09-08,179.94,175.44617809052752,0.025613677985927508
2016-09-09,175.0,180.33617809052754,-0.0295901695767824
2016-09-12,179.89,178.94617809052752,0.0052743339899385955
2016-09-13,178.5,177.82617809052752,0.0037892166198918442
2016-09-14,177.38,178.27617809052754,-0.005026908811520903
2016-09-15,177.83,174.39617809052754,0.019689777305154088
2016-09-16,173.95,175.41617809052752,-0.008358283178253267
2016-09-19,174.97,175.20617809052754,-0.0013480009272590632
2016-09-20,174.76,179.35617809052752,-0.025625981437938927
2016-09-21,178.91,182.36617809052754,-0.018951858983478176
2016-09-22,181.92,181.73617809052755,0.001011476698826952
2016-09-23,181.29,183.69617809052752,-0.013098683464942584
2016-09-26,183.25,184.02617809052754,-0.004217759117649655
2016-09-27,183.58,185.54617809052752,-0.010596704878330643
2016-09-28,185.1,182.94617809052752,0.011772981168301166
2016-09-29,182.5,179.55617809052754,0.016394990920269414
2016-09-30,179.11,177.84867666140354,0.007092115399867982
2016-10-03,176.9,176.64867666140353,0.001422729812339485
2016-10-04,175.7,176.70867666140353,-0.00570813318542529
2016-10-05,175.76,179.39867666140353,-0.02028262821732607
2016-10-06,178.45,171.06867666140354,0.043148304427503836
2016-10-07,170.12,172.19867666140354,-0.012071385806819324
2016-10-10,171.25,170.13867666140354,0.006531867770478428
2016-10-11,169.19,170.83867666140353,-0.009650488364945309
2016-10-12,169.89,172.91867666140354,-0.01751503492785844
2016-10-13,171.97,174.32867666140353,-0.01353005544799013
2016-10-14,173.38,178.13867666140354,-0.02671332666543036
2016-10-17,177.19,179.15867666140355,-0.010988452795530512
2016-10-18,178.21,178.28867666140354,-0.0004412880440688438
2016-10-19,177.34,179.24867666140355,-0.010648205035337588
2016-10-20,178.3,180.67867666140353,-0.013165231810177702
2016-10-21,179.73,181.28867666140354,-0.008597760710199909
2016-10-24,180.34,178.97867666140354,0.0076060643870545785
2016-10-25,178.03,178.96867666140355,-0.005244921507574496
2016-10-26,178.02,177.83867666140353,0.0010195945111630689
2016-10-27,176.89,182.26867666140353,-0.02950960505076472
2016-10-28,181.32,186.32867666140353,-0.026880868533753932
2016-10-31,185.38,193.82867666140353,-0.04358837302574381
2016-11-01,192.88,191.39867666140353,0.007739464893046444
2016-11-02,190.45,189.42867666140353,0.005391598339791193
2016-11-03,188.48,193.27867666140352,-0.02482776033183487
2016-11-04,192.33,199.21867666140355,-0.034578468127823614
2016-11-07,198.27,202.95867666140353,-0.02310163200968074
2016-11-08,202.01,226.33867666140353,-0.10748793365880882
2016-11-09,225.39,234.46867666140355,-0.03872021112020041
2016-11-10,233.52,230.68867666140355,0.012273352032584395
2016-11-11,229.74,232.44867666140354,-0.011652794502027275
2016-11-14,231.5,230.12867666140355,0.005958941573431575
2016-11-15,229.18,221.79867666140353,0.03327938403286668
2016-11-16,220.85,222.01867666140353,-0.005263866441226783
2016-11-17,221.07,220.61867666140353,0.002045716824279342
2016-11-18,219.67,223.76867666140353,-0.018316579078695105
2016-11-21,222.82,222.22867666140354,0.002660877738553058
2016-11-22,221.28,225.16867666140354,-0.017270060467829307
2016-11-23,224.22,226.25867666140354,-0.009010380028229514
2016-11-25,225.31,217.26867666140353,0.037010964774863764
2016-11-28,216.32,219.44867666140354,-0.014256985774541264
2016-11-29,218.5,220.39867666140353,-0.008614737121677263
2016-11-30,219.45,221.84867666140354,-0.010812219831559
2016-12-01,220.9,224.19867666140354,-0.01471318524500198
2016-12-02,223.25,224.48867666140353,-0.0055177690020945525
2016-12-05,223.54,226.27867666140352,-0.012103114185618158
2016-12-06,225.33,230.79867666140353,-0.023694575465120327
2016-12-07,229.85,231.66867666140354,-0.00785033474362029
2016-12-08,230.72,232.10867666140354,-0.005982872684373253
2016-12-09,231.16,224.63867666140354,0.029030278469927007
2016-12-12,223.69,223.14867666140353,0.0024258415810274325
2016-12-13,222.2,222.75867666140354,-0.0025079905742695363
2016-12-14,221.81,222.35867666140354,-0.0024675298020370162
2016-12-15,221.41,221.33867666140353,0.0003222362204033935
2016-12-16,220.39,223.62867666140355,-0.014482385308335233
2016-12-19,222.68,226.98867666140353,-0.018981901321142636
2016-12-20,226.04,226.39867666140353,-0.0015842701321967523
2016-12-21,225.45,225.09867666140354,0.0015607525721925697
2016-12-22,224.15,226.05867666140352,-0.008443279813861726
2016-12-23,225.11,230.13867666140354,-0.021850636904469867
2016-12-27,229.19,227.11867666140353,0.009120004435762441
2016-12-28,226.17,225.78867666140354,0.0016888505846919255
2016-12-29,224.84,222.47867666140354,0.010613706329214656
2016-12-30,221.53,224.11354551291086,-0.011527841866934452
2017-01-03,223.33,227.14354551291086,-0.01678914320149183
2017-01-04,226.36,227.30354551291086,-0.004151037375073607
2017-01-05,226.52,220.62354551291085,0.02672631551351845
2017-01-06,219.84,220.14354551291086,-0.0013788526581763882
2017-01-09,219.36,221.34354551291085,-0.008961388543381466
2017-01-10,220.56,222.73354551291087,-0.00975850093844477
2017-01-11,221.95,220.70354551291086,0.00564764142865215
2017-01-12,219.92,221.45354551291086,-0.0069249083791321775
2017-01-13,220.67,220.64354551291086,0.00011989694521830074
2017-01-17,219.86,226.14354551291086,-0.02778565047549464
2017-01-18,225.36,226.54354551291084,-0.00522436209882382
2017-01-19,225.76,228.53354551291085,-0.012136273065234349
2017-01-20,227.75,228.14354551291086,-0.0017249907816856425
2017-01-23,227.36,235.28354551291085,-0.03367658157155762
2017-01-24,234.5,242.78354551291085,-0.034119056525889424
2017-01-25,242.0,242.40354551291085,-0.0016647673698706456
2017-01-26,241.62,240.56354551291085,0.00439158179530752
2017-01-27,239.78,236.09354551291085,0.015614380643402814
2017-01-30,235.31,230.38354551291084,0.02138370809478274
2017-01-31,229.6,231.28354551291085,-0.007279140888199809
2017-02-01,230.5,229.37354551291085,0.004911004381827233
2017-02-02,228.59,231.69354551291084,-0.013395045192305055
2017-02-03,230.91,231.36354551291086,-0.001960315363880638
2017-02-06,230.58,227.40354551291085,0.013968359551847165
2017-02-07,226.62,227.03354551291085,-0.0018215172210633845
2017-02-08,226.25,226.10354551291084,0.0006477319351934074
2017-02-09,225.32,231.10354551291084,-0.025025775784074833
2017-02-10,230.32,232.17354551291086,-0.007983448367539392
2017-02-13,231.39,227.19354551291084,0.0184708349773548
2017-02-14,226.41,222.78354551291085,0.01627792788170246
2017-02-15,222.0,222.31354551291085,-0.0014103752076259912
2017-02-16,221.53,218.33354551291086,0.014640235331588647
2017-02-17,217.55,220.76354551291087,-0.014556504360557665
2017-02-21,219.98,219.72354551291085,0.001167168891665682
2017-02-22,218.94,209.46354551291085,0.04524154531942193
2017-02-23,208.68,210.83354551291086,-0.010214434840868258
2017-02-24,210.05,216.04354551291084,-0.02774230305599501
2017-02-27,215.26,216.73354551291087,-0.0067988806689968095
2017-02-28,215.95,223.05354551291086,-0.03184681730378369
2017-03-01,222.27,219.80354551291086,0.01122117698935976
2017-03-02,219.02,218.47354551291085,0.0025012387005769465
2017-03-03,217.69,215.46354551291085,0.010333323355415258
2017-03-06,214.68,210.71354551291085,0.01882391792817195
2017-03-07,209.93,211.63354551291084,-0.008049506087431268
2017-03-08,210.85,208.94354551291084,0.009124256422514687
2017-03-09,208.16,213.59354551291085,-0.025438715855683136
2017-03-10,212.81,215.71354551291085,-0.01346019094909856
2017-03-13,214.93,212.45354551291086,0.01165645167799112
2017-03-14,211.67,214.80354551291086,-0.01458795992137163
2017-03-15,214.02,211.15354551291085,0.013575213620620419
2017-03-16,210.37,212.73354551291087,-0.01111035641892888
2017-03-17,211.95,211.89354551291086,0.0002664285358597862
2017-03-20,211.11,209.87354551291085,0.005891426115985254
2017-03-21,209.09,213.32354551291084,-0.019845655118527983
2017-03-22,212.54,214.27354551291086,-0.00809033849120877
2017-03-23,213.49,208.02354551291086,0.026278056522932802
2017-03-24,207.24,207.82354551291084,-0.002807889315287304
2017-03-27,207.04,210.70354551291086,-0.017387203921950034
2017-03-28,209.92,215.05354551291086,-0.023871010825081584
2017-03-29,214.27,212.34354551291085,0.009072347748719345
2017-03-30,211.56,219.03354551291085,-0.03412055215291354
2017-03-31,218.25,215.30521912853962,0.013677238681809811
2017-04-03,214.43,216.8852191285396,-0.011320361702862214
2017-04-04,216.01,215.85521912853963,0.0007170587400446848
2017-04-05,214.98,219.08521912853962,-0.018738001335138255
2017-04-06,218.21,222.2852191285396,-0.018333288846268503
2017-04-07,221.41,221.18521912853961,0.001016256295723661
2017-04-10,220.31,220.46521912853962,-0.0007040526807501335
2017-04-11,219.59,213.6652191285396,0.027729271500646524
2017-04-12,212.79,210.98521912853963,0.008554063070933982
2017-04-13,210.11,213.5652191285396,-0.016178753931181955
2017-04-17,212.69,211.60521912853963,0.005126437220820179
2017-04-18,210.73,212.0352191285396,-0.006155671373388127
2017-04-19,211.16,218.1652191285396,-0.0321096972126077
2017-04-20,217.29,219.76521912853963,-0.011263015769078066
2017-04-21,218.89,223.68521912853961,-0.02143735355970966
2017-04-24,222.81,224.3752191285396,-0.00697590016677796
2017-04-25,223.5,222.02521912853962,0.006642402503864053
2017-04-26,221.15,224.2252191285396,-0.013714867312836443
2017-04-27,223.35,221.0652191285396,0.01033532493472844
2017-04-28,220.19,223.74521912853962,-0.01588958701502885
2017-05-01,222.87,240.7252191285396,-0.07417261553724241
2017-05-02,239.85,239.8452191285396,1.9933153046602925e-05
2017-05-03,238.97,237.8752191285396,0.0046023325820618854
2017-05-04,237.0,238.42521912853962,-0.005977635812809079
2017-05-05,237.55,235.1652191285396,0.010140874064191063
2017-05-08,234.29,234.71521912853962,-0.001811638504390145
2017-05-09,233.84,235.1552191285396,-0.005592982938731561
2017-05-10,234.28,234.6352191285396,-0.0015139207569048185
2017-05-11,233.76,231.4152191285396,0.010132353785072379
2017-05-12,230.54,236.0652191285396,-0.02340547730384246
2017-05-15,235.19,233.9052191285396,0.005492741360141995
2017-05-16,233.03,225.64521912853962,0.0327273979035807
2017-05-17,224.77,230.1552191285396,-0.023398205562881524
2017-05-18,229.28,229.26521912853963,6.447062278591709e-05
2017-05-19,228.39,232.64521912853962,-0.018290593481693596
2017-05-22,231.77,231.93521912853961,-0.0007123503241999174
2017-05-23,231.06,228.2852191285396,0.012154886251737551
2017-05-24,227.41,230.4052191285396,-0.012999788545886348
2017-05-25,229.53,228.6352191285396,0.003913574097949235
2017-05-26,227.76,227.5952191285396,0.0007240084923194612
2017-05-30,226.72,224.9752191285396,0.007755435812970557
2017-05-31,224.1,228.83521912853962,-0.020692702576869504
2017-06-01,227.96,227.42521912853962,0.0023514580903103433
2017-06-02,226.55,228.55521912853962,-0.00877345586850009
2017-06-05,227.68,226.54521912853963,0.005009070047143682
2017-06-06,225.67,228.4052191285396,-0.011975291716080805
2017-06-07,227.53,232.98521912853963,-0.02341444298030748
2017-06-08,232.11,235.6952191285396,-0.015211250961286282
2017-06-09,234.82,232.98521912853963,0.007875095588995684
2017-06-12,232.11,236.45521912853962,-0.018376499129746482
2017-06-13,235.58,231.79521912853963,0.016328123098007463
2017-06-14,230.92,230.29521912853963,0.002712956325470417
2017-06-15,229.42,231.20521912853962,-0.007721361720416597
2017-06-16,230.33,232.60521912853963,-0.009781462071503655
2017-06-19,231.73,230.01521912853963,0.007455075703065139
2017-06-20,229.14,227.96521912853962,0.005153333810970384
2017-06-21,227.09,227.26521912853963,-0.0007709896358603086
2017-06-22,226.39,229.14521912853962,-0.012023899686923412
2017-06-23,228.27,233.10521912853963,-0.02074264637495471
2017-06-26,232.23,226.1652191285396,0.02681570974895786
2017-06-27,225.29,228.17521912853962,-0.012644752307279572
2017-06-28,227.3,222.2552191285396,0.02269814356324651
2017-06-29,221.38,223.45521912853962,-0.009286957523896078
2017-06-30,222.58,223.94062169939602,-0.006075814602419127
2017-07-03,223.36,227.420621699396,-0.017855116519571057
2017-07-05,226.84,226.580621699396,0.0011447505910198164
2017-07-06,226.0,228.480621699396,-0.010857033217721579
2017-07-07,227.9,225.320621699396,0.011447590909123173
2017-07-10,224.74,221.300621699396,0.015541656748149002
2017-07-11,220.72,225.670621699396,-0.021937377856788398
2017-07-12,225.09,224.920621699396,0.000753058120345873
2017-07-13,224.34,223.85062169939602,0.002186182450103491
2017-07-14,223.27,224.360621699396,-0.004861021025593493
2017-07-17,223.78,221.180621699396,0.011752287703290731
2017-07-18,220.6,224.53062169939602,-0.017505949387422004
2017-07-19,223.95,225.360621699396,-0.0062593974437895605
2017-07-20,224.78,225.25062169939602,-0.0020893247523378067
2017-07-21,224.67,227.580621699396,-0.012789409210950176
2017-07-24,227.0,228.680621699396,-0.007349209071178753
2017-07-25,228.1,228.13062169939602,-0.0001342287991323854
2017-07-26,227.55,226.330621699396,0.005387597539600941
2017-07-27,225.75,227.080621699396,-0.005859688464114998
2017-07-28,226.5,227.010621699396,-0.002249329549311452
2017-07-31,226.43,212.550621699396,0.06529916586286544
2017-08-01,211.97,216.81062169939602,-0.022326497020554004
2017-08-02,216.23,211.41062169939602,0.022796292172380106
2017-08-03,210.83,215.00062169939602,-0.01939818437003027
2017-08-04,214.42,214.590621699396,-0.0007951032437709671
2017-08-07,214.01,210.450621699396,0.016913127991078802
2017-08-08,209.87,211.53062169939602,-0.007850502617800181
2017-08-09,210.95,207.370621699396,0.01726077817229399
2017-08-10,206.79,205.35062169939602,0.007009369091226958
2017-08-11,204.77,206.00062169939602,-0.005973873715739431
2017-08-14,205.42,206.950621699396,-0.0073960720041678085
2017-08-15,206.37,205.69062169939602,0.003302913351085346
2017-08-16,205.11,200.990621699396,0.020495375683572847
2017-08-17,200.41,201.120621699396,-0.0035333109722489597
2017-08-18,200.54,199.53062169939602,0.005058763872969108
2017-08-21,198.95,201.400621699396,-0.012167895405276963
2017-08-22,200.82,203.980621699396,-0.015494715493385436
2017-08-23,203.4,200.56062169939602,0.01415720731490211
2017-08-24,199.98,196.120621699396,0.019678595076653593
2017-08-25,195.54,200.930621699396,-0.026828273628997645
2017-08-28,200.35,203.400621699396,-0.014998094272811513
2017-08-29,202.82,214.38062169939602,-0.05392568417683896
2017-08-30,213.8,212.570621699396,0.005783387613846891
2017-08-31,211.99,212.140621699396,-0.0007100087582916359
2017-09-01,211.56,208.38062169939602,0.015257552620178139
2017-09-05,207.8,209.69062169939602,-0.009016243473712993
2017-09-06,209.11,209.430621699396,-0.001530920821388726
2017-09-07,208.85,212.580621699396,-0.017549208717017373
2017-09-08,212.0,204.840621699396,0.034950969398591214
2017-09-11,204.26,205.730621699396,-0.0071482878302133734
2017-09-12,205.15,203.870621699396,0.006275442189460856
2017-09-13,203.29,200.020621699396,0.016345206173378646
2017-09-14,199.44,199.78062169939602,-0.0017049786735999772
2017-09-15,199.2,202.980621699396,-0.01862553019960167
2017-09-18,202.4,199.730621699396,0.013364892563252129
2017-09-19,199.15,202.730621699396,-0.017661967735220885
2017-09-20,202.15,200.38062169939602,0.008830086889631161
2017-09-21,199.8,199.270621699396,0.0026565797611781683
2017-09-22,198.69,196.72062169939602,0.010011041463732884
2017-09-25,196.14,197.13062169939602,-0.005025204561606045
2017-09-26,196.55,203.170621699396,-0.03258651100251897
2017-09-27,202.59,205.580621699396,-0.01454719649485714
2017-09-28,205.0,206.81062169939602,-0.00875497440372186
2017-09-29,206.23,205.54710398937013,0.0033223334086243117
2017-10-02,204.99,206.96710398937012,-0.009552745104225102
2017-10-03,206.41,206.52710398937012,-0.0005670151137942003
2017-10-04,205.97,210.46710398937012,-0.021367253618870707
2017-10-05,209.91,206.5071039893701,0.016478348419457056
2017-10-06,205.95,206.48710398937013,-0.0026011502849000445
2017-10-09,205.93,205.6971039893701,0.0011322279512595568
2017-10-10,205.14,204.2871039893701,0.004174987035276967
2017-10-11,203.73,206.5371039893701,-0.013591281833382318
2017-10-12,205.98,205.1271039893701,0.004157890371591533
2017-10-13,204.57,206.0971039893701,-0.00740963341944334
2017-10-16,205.54,204.0371039893701,0.00736579759879441
2017-10-17,203.48,203.9071039893701,-0.0020946008305448016
2017-10-18,203.35,210.05710398937012,-0.03192990792498751
2017-10-19,209.5,216.71710398937012,-0.03330195843575001
2017-10-20,216.16,213.80710398937012,0.01100476067786249
2017-10-23,213.25,217.14710398937012,-0.017946838423232636
2017-10-24,216.59,212.7871039893701,0.01787183499061995
2017-10-25,212.23,217.4771039893701,-0.024127155885001028
2017-10-26,216.92,217.67710398937012,-0.003478105760756134
2017-10-27,217.12,218.4171039893701,-0.005938655744804788
2017-10-30,217.86,217.4071039893701,0.0020831702475188063
