date,DXCM,dcf,Deviation
2017-02-06,79.67,81.32511961722489,-0.020351886662018814
2017-02-07,79.8,80.76511961722488,-0.011949708262662617
2017-02-08,79.24,80.90511961722488,-0.020581140292515898
2017-02-09,79.38,81.52511961722487,-0.026312376201305776
2017-02-10,80.0,81.74511961722489,-0.021348303426510173
2017-02-13,80.22,82.58511961722488,-0.028638568645138585
2017-02-14,81.06,84.78511961722488,-0.043936007097029384
2017-02-15,83.26,82.91511961722487,0.004159439006628185
2017-02-16,81.39,83.41511961722487,-0.02427760850212457
2017-02-17,81.89,81.42511961722488,0.005709299353326092
2017-02-21,79.9,80.11511961722488,-0.00268513132418291
2017-02-22,78.59,79.48511961722487,-0.011261474116607939
2017-02-23,77.96,80.02511961722487,-0.025805892288605525
2017-02-24,78.5,80.73511961722487,-0.027684601544183507
2017-02-27,79.21,79.68511961722488,-0.005962463500176374
2017-02-28,78.16,82.99511961722489,-0.0582578787707585
2017-03-01,81.47,82.5651196172249,-0.013263707753369824
2017-03-02,81.04,81.96511961722489,-0.011286747601237823
2017-03-03,80.44,79.88511961722487,0.006945979244117995
2017-03-06,78.36,80.11511961722488,-0.021907470470124868
2017-03-07,78.59,79.76511961722488,-0.014732249169361444
2017-03-08,78.24,79.07511961722489,-0.01056109205104483
2017-03-09,77.55,79.86511961722488,-0.028987868900975933
2017-03-10,78.34,79.12511961722488,-0.009922507808177383
2017-03-13,77.6,78.99511961722489,-0.01766083302341992
2017-03-14,77.47,78.73511961722487,-0.01606804718625332
2017-03-15,77.21,78.90511961722488,-0.021483011817839626
2017-03-16,77.38,80.41511961722487,-0.03774314621021535
2017-03-17,78.89,81.14511961722488,-0.027791192222805905
2017-03-20,79.62,78.01511961722488,0.020571401936564815
2017-03-21,76.49,78.42511961722488,-0.02467474231049649
2017-03-22,76.9,77.60511961722489,-0.009085993562058414
2017-03-23,76.08,84.14511961722488,-0.09584774083052006
2017-03-24,82.62,84.92511961722488,-0.02714296579874753
2017-03-27,83.4,85.53511961722488,-0.024961906019184465
2017-03-28,84.01,86.71511961722489,-0.03119547812614143
2017-03-29,85.19,86.55511961722488,-0.015771679633300506
2017-03-30,85.03,86.25511961722488,-0.014203442330862237
2017-03-31,84.73,85.77164319248827,-0.012144377252405136
2017-04-03,83.97,83.70164319248828,0.003206111580086768
2017-04-04,81.9,81.85164319248827,0.0005907860322120762
2017-04-05,80.05,82.05164319248826,-0.02439491903644786
2017-04-06,80.25,80.56164319248826,-0.003868381777462515
2017-04-07,78.76,79.90164319248825,-0.014288106562939551
2017-04-10,78.1,78.89164319248826,-0.010034563363786608
2017-04-11,77.09,78.57164319248827,-0.018857225486025087
2017-04-12,76.77,77.86164319248826,-0.01402029481691669
2017-04-13,76.06,77.04164319248827,-0.012741721902732928
2017-04-17,75.24,75.56164319248826,-0.0042566992841712725
2017-04-18,73.76,75.90164319248825,-0.028216031990993762
2017-04-19,74.1,77.70164319248828,-0.04635221398813949
2017-04-20,75.9,77.03164319248826,-0.01469062771594376
2017-04-21,75.23,76.69164319248826,-0.019058702247644832
2017-04-24,74.89,76.74164319248827,-0.024128271372087506
2017-04-25,74.94,77.48164319248828,-0.032803165856641114
2017-04-26,75.68,79.73164319248828,-0.050816000150740503
2017-04-27,77.93,79.76164319248825,-0.02296396010884516
2017-04-28,77.96,81.40164319248825,-0.04227977541374561
2017-05-01,79.6,83.45164319248828,-0.04615419235789209
2017-05-02,81.65,75.71164319248827,0.07843386508484751
2017-05-03,73.91,77.18164319248827,-0.04238887716252571
2017-05-04,75.38,78.01164319248825,-0.03373397975985282
2017-05-05,76.21,75.20164319248828,0.01340870710671438
2017-05-08,73.4,73.79164319248827,-0.0053074193166650074
2017-05-09,71.99,72.90164319248825,-0.012505111717182715
2017-05-10,71.1,70.74164319248827,0.005065712235954756
2017-05-11,68.94,72.22164319248826,-0.0454385008070487
2017-05-12,70.42,73.33164319248826,-0.039705140451380405
2017-05-15,71.53,71.50164319248826,0.00039658959214960987
2017-05-16,69.7,69.85164319248827,-0.0021709323583181117
2017-05-17,68.05,70.46164319248827,-0.034226326313454014
2017-05-18,68.66,69.46164319248827,-0.01154080375361699
2017-05-19,67.66,70.65164319248825,-0.042343575567487024
2017-05-22,68.85,69.38164319248827,-0.007662591544759456
2017-05-23,67.58,70.06164319248826,-0.03542085340005752
2017-05-24,68.26,70.95164319248828,-0.03793630522672997
2017-05-25,69.15,70.45164319248828,-0.018475696712025758
2017-05-26,68.65,70.18164319248827,-0.021823985914484756
2017-05-30,68.38,68.64164319248826,-0.003811726822368633
2017-05-31,66.84,68.65164319248825,-0.02638892688130845
2017-06-01,66.85,69.48164319248828,-0.03787537357453852
2017-06-02,67.68,72.99164319248827,-0.07277056605618237
2017-06-05,71.19,71.54164319248827,-0.004915223872369645
2017-06-06,69.74,71.07164319248827,-0.018736631554749472
2017-06-07,69.27,71.90164319248825,-0.03660059875743127
2017-06-08,70.1,70.79164319248827,-0.009770124852274353
2017-06-09,68.99,73.48164319248828,-0.061126058119335136
2017-06-12,71.68,74.62164319248825,-0.03942077749347073
2017-06-13,72.82,76.47164319248826,-0.04775159837087117
2017-06-14,74.67,77.41164319248826,-0.03541641902201986
2017-06-15,75.61,78.06164319248826,-0.031406502505242906
2017-06-16,76.26,79.76164319248825,-0.04390134220326625
2017-06-19,77.96,79.64164319248826,-0.021115124262615415
2017-06-20,77.84,80.13164319248827,-0.028598479966065238
2017-06-21,78.33,80.48164319248828,-0.02673458328058964
2017-06-22,78.68,79.13164319248827,-0.005707491646415597
2017-06-23,77.33,79.55164319248826,-0.027927055976865622
2017-06-26,77.75,76.74164319248827,0.013139630135134084
2017-06-27,74.94,77.08164319248826,-0.027784088452034506
2017-06-28,75.28,75.07164319248827,0.002775439548825309
2017-06-29,73.27,74.95164319248828,-0.022436375252901986
2017-06-30,73.15,77.13421911421912,-0.051653068637660615
2017-07-03,72.52,77.77421911421911,-0.0675573367892357
2017-07-05,73.16,75.78421911421911,-0.03462751407735687
2017-07-06,71.17,76.9642191142191,-0.0752845826398909
2017-07-07,72.35,75.5742191142191,-0.04266294977320484
2017-07-10,70.96,76.10421911421912,-0.06759440112641524
2017-07-11,71.49,76.40421911421913,-0.06431868777917504
2017-07-12,71.79,74.65421911421913,-0.0383664734318222
2017-07-13,70.04,76.33421911421911,-0.0824560621338255
2017-07-14,71.72,75.30421911421911,-0.04759652455571817
2017-07-17,70.69,74.58421911421911,-0.052212373615596386
2017-07-18,69.97,74.61421911421911,-0.06224308408441237
2017-07-19,70.0,74.62421911421912,-0.06196673371069161
2017-07-20,70.01,74.13421911421912,-0.05563178736481866
2017-07-21,69.52,74.3242191142191,-0.06463867594540262
2017-07-24,69.71,74.61421911421911,-0.06572767459660422
2017-07-25,70.0,73.36421911421911,-0.04585640186507589
2017-07-26,68.75,71.10421911421912,-0.03310941521539523
2017-07-27,66.49,71.66421911421911,-0.07220087204149106
2017-07-28,67.05,71.22421911421911,-0.05860673751333245
2017-07-31,66.61,71.45421911421911,-0.06779472471003656
2017-08-01,66.84,75.91421911421911,-0.11953253580289358
2017-08-02,71.3,75.35421911421912,-0.053802151516876395
2017-08-03,70.74,75.75421911421911,-0.06619062506154128
2017-08-04,71.14,75.92421911421911,-0.0630130829139226
2017-08-07,71.31,75.92421911421911,-0.06077400818937051
2017-08-08,71.31,76.15421911421913,-0.0636106465349422
2017-08-09,71.54,74.41421911421911,-0.038624595519942684
2017-08-10,69.8,74.2142191142191,-0.05947942546461915
2017-08-11,69.6,76.23421911421912,-0.08702416305044458
2017-08-14,71.62,75.83421911421911,-0.05557147107787552
2017-08-15,71.22,77.67421911421911,-0.08309345350132524
2017-08-16,73.06,77.39421911421911,-0.05600184566527677
2017-08-17,72.78,77.81421911421911,-0.06469536251246921
2017-08-18,73.2,77.67421911421911,-0.05760237006875879
2017-08-21,73.06,80.52421911421911,-0.09269533062632407
2017-08-22,75.91,79.80421911421911,-0.048797158313717004
2017-08-23,75.19,80.11421911421911,-0.06146498297884717
2017-08-24,75.5,80.13421911421912,-0.057830714087495516
2017-08-25,75.52,80.06421911421911,-0.056757177731745156
2017-08-28,75.45,79.84421911421911,-0.0550349062583112
2017-08-29,75.23,78.75421911421911,-0.044749591245490605
2017-08-30,74.14,79.22421911421911,-0.06417506125101835
2017-08-31,74.61,79.5742191142191,-0.0623847669443488
2017-09-01,74.96,80.4642191142191,-0.06840579794114277
2017-09-05,75.85,79.74421911421912,-0.04883387357071445
2017-09-06,75.13,75.84421911421911,-0.009416922246157311
2017-09-07,71.23,75.87421911421912,-0.06120944859053934
2017-09-08,71.26,77.74421911421912,-0.08340451789338477
2017-09-11,73.13,78.22421911421911,-0.0651232977702314
2017-09-12,73.61,79.5742191142191,-0.07495165118313252
2017-09-13,74.96,76.9642191142191,-0.026040920537954704
2017-09-14,72.35,74.90421911421913,-0.034099802980714466
2017-09-15,70.29,73.87421911421912,-0.04851786126737179
2017-09-18,69.26,74.0742191142191,-0.06499183078522619
2017-09-19,69.46,74.84421911421911,-0.07193901116133383
2017-09-20,70.23,74.11421911421911,-0.05240855480421436
2017-09-21,69.5,74.60421911421912,-0.0684172983086192
2017-09-22,69.99,73.76421911421913,-0.051165987514556366
2017-09-25,69.15,72.53421911421911,-0.04665686286482251
2017-09-26,67.92,72.08421911421911,-0.05776880384347105
2017-09-27,67.47,50.054219114219116,0.3479383195658228
2017-09-28,45.44,53.54421911421912,-0.15135563181772083
2017-09-29,48.93,54.33015098722416,-0.09939510362292225
2017-10-02,49.66,51.85015098722416,-0.04224001175548775
2017-10-03,47.18,52.770150987224156,-0.10593395854746657
2017-10-04,48.1,52.670150987224154,-0.08676927826412917
2017-10-05,48.0,52.410150987224156,-0.08414688574927409
2017-10-06,47.74,51.950150987224156,-0.08104213187483389
2017-10-09,47.28,50.770150987224156,-0.06874415221066443
2017-10-10,46.1,51.87015098722416,-0.11124222462057931
2017-10-11,47.2,51.51015098722416,-0.0836757591390711
2017-10-12,46.84,50.71015098722416,-0.07631905864763044
2017-10-13,46.04,49.64015098722416,-0.07252498059787793
2017-10-16,44.97,49.660150987224156,-0.0944449602747034
2017-10-17,44.99,49.620150987224164,-0.09331190847074
2017-10-18,44.95,49.65015098722415,-0.09466539162053267
2017-10-19,44.98,49.450150987224156,-0.0903971150336641
2017-10-20,44.78,49.440150987224165,-0.09425842951872043
2017-10-23,44.77,49.22015098722415,-0.09041319252310409
2017-10-24,44.55,49.36015098722416,-0.09745008657832444
2017-10-25,44.69,49.130150987224155,-0.09037527664791378
2017-10-26,44.46,49.23015098722416,-0.09689490874123197
2017-10-27,44.56,49.910150987224156,-0.10719564820778982
2017-10-30,45.24,49.64015098722416,-0.08864096703405722
2017-10-31,44.97,49.53015098722416,-0.09206818263890237
2017-11-01,44.86,52.39015098722416,-0.1437321871635846
2017-11-02,47.72,53.79015098722416,-0.1128487441625865
2017-11-03,49.12,54.61015098722416,-0.10053352514093139
2017-11-06,49.94,54.78015098722416,-0.08835592637108625
2017-11-07,50.11,53.660150987224156,-0.0661599142363466
2017-11-08,48.99,55.05015098722416,-0.1100841846670062
2017-11-09,50.38,55.410150987224156,-0.09078031547656218
2017-11-10,50.74,56.22015098722416,-0.09747663232831771
2017-11-13,51.55,56.22015098722416,-0.0830689869240201
2017-11-14,51.55,56.670150987224154,-0.09035005021212061
2017-11-15,52.0,57.69015098722416,-0.09863297096387003
2017-11-16,53.02,58.68015098722416,-0.09645767592616594
2017-11-17,54.01,59.33015098722416,-0.08967027554623574
2017-11-20,54.66,59.78015098722416,-0.08564968309160692
2017-11-21,55.11,60.020150987224156,-0.08180837446192579
2017-11-22,55.35,60.22015098722416,-0.08087244730185694
2017-11-24,55.55,60.22015098722416,-0.07755129986663345
2017-11-27,55.55,62.48015098722416,-0.11091764148651351
2017-11-28,57.81,64.05015098722416,-0.09742601525590244
2017-11-29,59.38,63.10015098722416,-0.058956292956848455
2017-11-30,58.43,62.69015098722416,-0.06795566640272332
2017-12-01,58.02,62.55015098722416,-0.07242430139216505
2017-12-04,57.88,62.670150987224154,-0.07643432976889852
2017-12-05,58.0,63.50015098722416,-0.08661634502775839
2017-12-06,58.83,64.64015098722416,-0.08988455160589759
2017-12-07,59.97,66.20015098722416,-0.09411082745757648
2017-12-08,61.53,63.12015098722416,-0.025192445872729508
2017-12-11,58.45,61.920150987224154,-0.05604235344872044
2017-12-12,57.25,63.18015098722416,-0.09386098156719047
2017-12-13,58.51,62.90015098722416,-0.06979555562777362
2017-12-14,58.23,61.71015098722416,-0.05639511379488693
2017-12-15,57.04,63.020150987224156,-0.09489267946115343
2017-12-18,58.35,62.810150987224155,-0.07101003447884346
2017-12-19,58.14,61.380150987224155,-0.052788253777651506
2017-12-20,56.71,60.40015098722416,-0.06109506229553463
2017-12-21,55.73,60.79015098722416,-0.08323965157263091
2017-12-22,56.12,61.61015098722416,-0.08911114320045466
2017-12-26,56.94,61.55015098722416,-0.07490072588418306
2017-12-27,56.88,62.00015098722416,-0.08258287932684583
2017-12-28,57.33,62.060150987224155,-0.07621881210372683
2017-12-29,57.39,63.10587485515643,-0.09057595458863021
2018-01-02,57.99,63.19587485515643,-0.08237681442164035
2018-01-03,58.08,57.365874855156434,0.012448605493190268
2018-01-04,52.25,58.37587485515643,-0.10493846765219528
2018-01-05,53.26,60.55587485515643,-0.12048170177720052
2018-01-08,55.44,59.71587485515643,-0.07160365422976323
2018-01-09,54.6,63.71587485515643,-0.14307070060450866
2018-01-10,58.6,63.33587485515643,-0.07477397077070402
2018-01-11,58.22,61.865874855156434,-0.0589319210904613
2018-01-12,56.75,61.52587485515643,-0.07762384308065096
2018-01-16,56.41,61.43587485515643,-0.08180684114950143
2018-01-17,56.32,61.39587485515643,-0.08267452605132353
2018-01-18,56.28,61.16587485515643,-0.07987909707375895
2018-01-19,56.05,60.21587485515643,-0.069182335475106
2018-01-22,55.1,60.865874855156434,-0.09473083018814044
2018-01-23,55.75,62.85587485515643,-0.11305028959553953
2018-01-24,57.74,63.93587485515643,-0.09690764174562205
2018-01-25,58.82,63.19587485515643,-0.0692430457713552
2018-01-26,58.08,62.75587485515643,-0.07450895818038672
2018-01-29,57.64,64.42587485515644,-0.10532840835165336
2018-01-30,59.31,63.31587485515643,-0.06326809610260309
2018-01-31,58.2,62.98587485515643,-0.07598330365597239
2018-02-01,57.87,62.39587485515643,-0.07253484089553419
2018-02-02,57.28,61.30587485515643,-0.0656686633160054
2018-02-05,56.19,60.725874855156434,-0.07469426938640933
2018-02-06,55.61,59.95587485515643,-0.07248455411009103
2018-02-07,54.84,59.63587485515643,-0.08041929236059076
2018-02-08,54.52,59.46587485515643,-0.08317164873472904
2018-02-09,54.35,59.80587485515643,-0.09122640323162212
2018-02-12,54.69,59.78587485515643,-0.0852354317387215
2018-02-13,54.67,60.85587485515643,-0.10164794886080397
2018-02-14,55.74,61.82587485515643,-0.09843572564746084
2018-02-15,56.71,62.45587485515643,-0.09199894915381279
2018-02-16,57.34,62.24587485515643,-0.07881445744914328
2018-02-20,57.13,61.99587485515643,-0.07848707460818605
2018-02-21,56.88,61.51587485515643,-0.07536062627853268
2018-02-22,56.4,61.475874855156434,-0.08256693974857165
2018-02-23,56.36,62.08587485515643,-0.09222508128482754
2018-02-26,56.97,60.83587485515643,-0.06354597290432096
2018-02-27,55.72,61.25587485515643,-0.090372962075007
2018-02-28,56.14,59.14587485515643,-0.050821377864772144
2018-03-01,54.03,60.00587485515643,-0.09958816315204355
2018-03-02,54.89,60.83587485515643,-0.09773632530662069
2018-03-05,55.72,64.95587485515644,-0.14218690573795356
2018-03-06,59.84,65.95587485515644,-0.09272676419784154
2018-03-07,60.84,65.31587485515644,-0.06852660038745662
2018-03-08,60.2,65.24587485515643,-0.07733630465310015
2018-03-09,60.13,69.20587485515644,-0.13114312728726674
2018-03-12,64.09,70.02587485515643,-0.0847668789206042
2018-03-13,64.91,70.03587485515644,-0.07318927429345934
2018-03-14,64.92,70.00587485515643,-0.07264925787555987
2018-03-15,64.89,70.70587485515644,-0.08225447838769362
2018-03-16,65.59,70.23587485515642,-0.06614675000115477
2018-03-19,65.12,70.70587485515644,-0.0790015662291047
2018-03-20,65.59,72.82587485515641,-0.0993585709687369
2018-03-21,67.71,71.85587485515643,-0.057697089674483615
2018-03-22,66.74,73.91587485515643,-0.09708164679398157
2018-03-23,68.8,75.28587485515644,-0.08614995665036373
2018-03-26,70.17,75.10587485515643,-0.06571889169356437
2018-03-27,69.99,78.39587485515644,-0.10722343325700578
2018-03-28,73.28,79.27587485515643,-0.07563303295121482
2018-03-29,74.16,79.345578465063,-0.06535434696397469
2018-04-02,74.53,79.505578465063,-0.06258150133766283
2018-04-03,74.69,76.975578465063,-0.02969225448692603
2018-04-04,72.16,77.095578465063,-0.06401895625310905
2018-04-05,72.28,74.96557846506302,-0.035824154499316085
2018-04-06,70.15,75.19557846506301,-0.0670994035561181
2018-04-09,70.38,76.095578465063,-0.07511051995862206
2018-04-10,71.28,75.77557846506299,-0.05932753739564944
2018-04-11,70.96,77.515578465063,-0.08457110938051848
2018-04-12,72.7,77.19557846506301,-0.0582362170794225
2018-04-13,72.38,77.88557846506299,-0.07068803459593775
2018-04-16,73.07,78.235578465063,-0.06602595093445562
2018-04-17,73.42,78.315578465063,-0.0625109149547678
2018-04-18,73.5,77.55557846506301,-0.05229254355816526
2018-04-19,72.74,77.285578465063,-0.05881535152276607
2018-04-20,72.47,78.115578465063,-0.07227212005589856
2018-04-23,73.3,79.245578465063,-0.07502725805306898
2018-04-24,74.43,78.545578465063,-0.05239732834730604
2018-04-25,73.73,79.30557846506301,-0.07030499711340288
2018-04-26,74.49,79.065578465063,-0.05787067588564887
2018-04-27,74.25,77.995578465063,-0.048022958977614105
2018-04-30,73.18,78.205578465063,-0.06426112514861182
2018-05-01,73.39,79.125578465063,-0.07248703360311581
2018-05-02,74.31,88.625578465063,-0.1615287450079249
2018-05-03,83.81,88.27557846506299,-0.050586793569756594
2018-05-04,83.46,90.405578465063,-0.0768268793031075
2018-05-07,85.59,90.02557846506299,-0.04927020232126966
2018-05-08,85.21,89.60557846506302,-0.049054741237755106
2018-05-09,84.79,89.375578465063,-0.05130683956194482
2018-05-10,84.56,91.615578465063,-0.07701286815269737
2018-05-11,86.8,92.755578465063,-0.06420722681715807
2018-05-14,87.94,92.075578465063,-0.04491504190367046
2018-05-15,87.26,91.35557846506302,-0.04483118090735183
2018-05-16,86.54,91.725578465063,-0.056533614198335136
2018-05-17,86.91,91.46557846506302,-0.049806479568738626
2018-05-18,86.65,91.725578465063,-0.05533438491201459
2018-05-21,86.91,91.10557846506302,-0.04605182839239563
2018-05-22,86.29,91.815578465063,-0.060181273782047184
2018-05-23,87.0,92.295578465063,-0.057376296385287406
2018-05-24,87.48,92.815578465063,-0.05748580737522824
2018-05-25,88.0,91.96557846506302,-0.04312024706689044
2018-05-29,87.15,92.30557846506301,-0.0558533790784308
2018-05-30,87.49,92.80557846506301,-0.057276497307369056
2018-05-31,87.99,97.015578465063,-0.09303225943566651
2018-06-01,92.2,98.27557846506299,-0.0618218540145542
2018-06-04,93.46,99.245578465063,-0.0582955790529216
2018-06-05,94.43,99.005578465063,-0.04621536014435401
2018-06-06,94.19,94.30557846506301,-0.001225574000437657
2018-06-07,89.49,97.815578465063,-0.08511505626924931
2018-06-08,93.0,99.825578465063,-0.06837504545442552
2018-06-11,95.01,103.595578465063,-0.08287591606005107
2018-06-12,98.78,103.635578465063,-0.04685242787253696
2018-06-13,98.82,103.345578465063,-0.04379073137214984
2018-06-14,98.53,104.535578465063,-0.05745009070830487
2018-06-15,99.72,105.705578465063,-0.05662500079918964
2018-06-18,100.89,105.625578465063,-0.044833633423644215
2018-06-19,100.81,105.465578465063,-0.04414310842286073
2018-06-20,100.65,104.55557846506301,-0.03735408978075749
2018-06-21,99.74,104.375578465063,-0.0444124816670084
2018-06-22,99.56,100.255578465063,-0.006938052482589718
2018-06-25,95.44,100.115578465063,-0.046701807418459085
2018-06-26,95.3,97.155578465063,-0.01909904191173406
2018-06-27,92.34,99.085578465063,-0.06807830735369269
2018-06-28,94.27,99.795578465063,-0.055368970750517055
2018-06-29,94.98,101.83063063063064,-0.06727475405194994
2018-07-02,98.45,101.50063063063062,-0.030055287456608237
2018-07-03,98.12,100.90063063063063,-0.02755810953065052
2018-07-05,97.52,102.35063063063063,-0.047196881942659585
2018-07-06,98.97,103.76063063063063,-0.0461700223053233
2018-07-09,100.38,103.38063063063063,-0.029025075706411663
2018-07-10,100.0,106.09063063063063,-0.05740969390441286
2018-07-11,102.71,108.02063063063063,-0.04916311448680566
2018-07-12,104.64,103.83063063063064,0.0077950924929719445
2018-07-13,100.45,102.83063063063064,-0.023150987366613585
2018-07-16,99.45,105.12063063063063,-0.05394403169588946
2018-07-17,101.74,106.90063063063063,-0.04827502513490267
2018-07-18,103.52,105.92063063063063,-0.02266442917057565
2018-07-19,102.54,105.61063063063062,-0.029075014629635465
2018-07-20,102.23,107.71063063063063,-0.05088291284288571
2018-07-23,104.33,105.13063063063063,-0.007615579073653622
2018-07-24,101.75,107.09063063063063,-0.04987019498513512
2018-07-25,103.71,105.36063063063062,-0.015666483967976097
2018-07-26,101.98,98.73063063063063,0.03291146170762205
2018-07-27,95.35,96.77063063063063,-0.01468039033509172
2018-07-30,93.39,98.51063063063063,-0.0519804877691894
2018-07-31,95.13,98.82063063063063,-0.03734676258468117
2018-08-01,95.44,128.07063063063063,-0.2547862103118774
2018-08-02,124.69,126.71063063063063,-0.015946812201739435
2018-08-03,123.33,125.22063063063064,-0.015098395696532818
2018-08-06,121.84,128.14063063063062,-0.04916965524223449
2018-08-07,124.76,127.73063063063063,-0.023256994942904896
2018-08-08,124.35,126.57063063063063,-0.017544596400969725
2018-08-09,123.19,126.73063063063063,-0.027938238869418708
2018-08-10,123.35,127.24063063063063,-0.03057695180657216
2018-08-13,123.86,130.81063063063064,-0.05313505941468244
2018-08-14,127.43,127.28063063063063,0.0011735435991266918
2018-08-15,123.9,131.69063063063064,-0.059158579416951795
2018-08-16,128.31,134.34063063063064,-0.04489059342896673
2018-08-17,130.96,135.53063063063064,-0.03372396785408038
2018-08-20,132.15,139.41063063063064,-0.05208089654129544
2018-08-21,136.03,141.47063063063064,-0.038457668608516515
2018-08-22,138.09,145.58063063063062,-0.051453483874760564
2018-08-23,142.2,139.71063063063065,0.01781803831342499
2018-08-24,136.33,144.01063063063063,-0.05333377540947293
2018-08-27,140.63,144.97063063063064,-0.029941448221261435
2018-08-28,141.59,145.60063063063063,-0.027545420739317206
2018-08-29,142.22,147.78063063063064,-0.037627601174129
2018-08-30,144.4,147.76063063063063,-0.022743748563387456
2018-08-31,144.38,149.44063063063064,-0.03386382009547928
2018-09-04,146.06,145.37063063063064,0.004742150229236852
2018-09-05,141.99,146.18063063063065,-0.028667482227652474
2018-09-06,142.8,146.86063063063062,-0.027649551913225157
2018-09-07,143.48,148.53063063063064,-0.03400396678575124
2018-09-10,145.15,150.25063063063064,-0.03394748234481482
2018-09-11,146.87,149.62063063063064,-0.018384033131240707
2018-09-12,146.24,148.38063063063063,-0.0144266176894704
2018-09-13,145.0,146.41063063063064,-0.009634755513002413
2018-09-14,143.03,141.31063063063064,0.012167303773936045
2018-09-17,137.93,142.69063063063064,-0.03336330219854455
2018-09-18,139.31,142.46063063063065,-0.02211579870651803
2018-09-19,139.08,142.79063063063063,-0.025986513360454544
2018-09-20,139.41,142.88063063063063,-0.024290420719116024
2018-09-21,139.5,145.48063063063063,-0.04110946319593023
2018-09-24,142.1,148.17063063063063,-0.040970539200605116
2018-09-25,144.79,146.20063063063063,-0.009648594705412239
2018-09-26,142.82,147.34063063063064,-0.030681493701241513
2018-09-27,143.96,146.42063063063063,-0.01680521809005142
2018-09-28,143.04,137.88422172452408,0.03739208308965569
2018-10-01,133.77,134.4142217245241,-0.004792809244875906
2018-10-02,130.3,130.2542217245241,0.00035145329548513793
2018-10-03,126.14,129.18422172452406,-0.02356496547245257
2018-10-04,125.07,130.55422172452407,-0.04200723386866845
2018-10-05,126.44,127.52422172452408,-0.008502084622529216
2018-10-08,123.41,126.61422172452407,-0.02530696536993715
2018-10-09,122.5,122.19422172452407,0.0025023955401530795
2018-10-10,118.08,126.51422172452408,-0.06666619459501566
2018-10-11,122.4,131.18422172452406,-0.06696096229446091
2018-10-12,127.07,129.2842217245241,-0.017126774597770344
2018-10-15,125.17,137.31422172452406,-0.08844110662395521
2018-10-16,133.2,136.75422172452406,-0.025989850109956025
2018-10-17,132.64,136.96422172452407,-0.0315719073936066
2018-10-18,132.85,133.11422172452407,-0.001984924834484425
2018-10-19,129.0,135.55422172452407,-0.048351291764587634
2018-10-22,131.44,135.26422172452408,-0.028272233971170846
2018-10-23,131.15,128.95422172452407,0.017027579602369336
2018-10-24,124.84,129.77422172452407,-0.03802158594330152
2018-10-25,125.66,129.48422172452408,-0.029534268141643283
2018-10-26,125.37,128.7542217245241,-0.026284355411388294
2018-10-29,124.64,129.52422172452407,-0.0377089447787764
2018-10-30,125.41,136.88422172452408,-0.08382428288642108
2018-10-31,132.77,140.12422172452406,-0.05248358659205987
2018-11-01,136.01,136.77422172452407,-0.005587469004673218
2018-11-02,132.66,134.95422172452407,-0.01699999966808874
2018-11-05,130.84,137.03422172452406,-0.04520200608703506
2018-11-06,132.92,148.76422172452408,-0.10650559348782007
2018-11-07,144.65,152.52422172452407,-0.05162604100184032
2018-11-08,148.41,153.57422172452408,-0.03362687869444314
2018-11-09,149.46,145.92422172452407,0.024230235622916485
2018-11-12,141.81,146.8442217245241,-0.03428273625889178
2018-11-13,142.73,142.94422172452408,-0.0014986385734215846
2018-11-14,138.83,139.86422172452407,-0.007394469520311309
2018-11-15,135.75,142.26422172452408,-0.045789599419719273
2018-11-16,138.15,125.42422172452407,0.10146188750866836
2018-11-19,121.31,123.94422172452407,-0.021253283839071102
2018-11-20,119.83,125.72422172452407,-0.04688214922848344
2018-11-21,121.61,128.39422172452407,-0.052838995660411725
2018-11-23,124.28,130.10422172452408,-0.04476581656862744
2018-11-26,125.99,128.10422172452408,-0.016503919200028583
2018-11-27,123.99,128.8142217245241,-0.03745100238109533
2018-11-28,124.7,134.07422172452408,-0.06991815133400392
2018-11-29,129.96,133.70422172452407,-0.02800376589632625
2018-11-30,129.59,140.70422172452407,-0.0789899662448218
2018-12-03,136.59,132.02422172452407,0.034582883472721315
2018-12-04,127.91,133.58422172452407,-0.04247673603418067
2018-12-06,129.47,125.52422172452408,0.03143439745147614
2018-12-07,121.41,127.56422172452407,-0.0482441051364243
2018-12-10,123.45,127.14422172452407,-0.029055364643531534
2018-12-11,123.03,128.63422172452408,-0.043567113396353996
2018-12-12,124.52,127.13422172452408,-0.020562691060386662
2018-12-13,123.02,124.77422172452408,-0.014059167833537334
2018-12-14,120.66,117.81422172452407,0.024154794165088145
2018-12-17,113.7,118.72422172452407,-0.042318422067080586
2018-12-18,114.61,117.59422172452408,-0.025377281985120903
2018-12-19,113.48,114.17422172452407,-0.006080371856609368
2018-12-20,110.06,112.43422172452408,-0.021116539858666683
2018-12-21,108.32,112.08422172452407,-0.03358386815385683
2018-12-24,107.97,120.58422172452407,-0.10460922286616725
2018-12-26,116.47,122.05422172452407,-0.04575197519285845
2018-12-27,117.94,122.39422172452407,-0.036392418381885006
2018-12-28,118.28,123.91422172452408,-0.04546872543048064
2018-12-31,119.8,128.07115646258504,-0.0645825078108152
2019-01-02,115.18,125.15115646258504,-0.07967290710226871
2019-01-03,112.26,129.13115646258504,-0.1306513232340899
2019-01-04,116.24,142.84115646258502,-0.18622893514274208
2019-01-07,129.95,144.41115646258504,-0.10013877609471078
2019-01-08,131.52,151.64115646258503,-0.13268928391184875
