date,WST,dcf,Deviation
2015-09-11,57.48,60.33857142857143,-0.04737552382981747
2015-09-14,56.91,60.668571428571425,-0.061952528962983866
2015-09-15,57.24,60.38857142857143,-0.052138531415594214
2015-09-16,56.96,60.92857142857143,-0.06513481828839396
2015-09-17,57.5,60.32857142857143,-0.04688609992896042
2015-09-18,56.9,60.06857142857143,-0.052749238964992506
2015-09-21,56.64,59.65857142857143,-0.05059744737913363
2015-09-22,56.23,60.07857142857143,-0.06405897039591013
2015-09-23,56.65,61.29857142857143,-0.07583490642988655
2015-09-24,57.87,59.08857142857143,-0.02062279386876842
2015-09-25,55.66,57.75857142857143,-0.03633350646780942
2015-09-28,54.33,57.72857142857143,-0.05887156644394953
2015-09-29,54.3,57.54857142857143,-0.056449210604706646
2015-09-30,54.12,57.31913043478261,-0.05581261283128791
2015-10-01,53.83,57.899130434782606,-0.07027964676198484
2015-10-02,54.41,58.579130434782606,-0.07117091707983259
2015-10-05,55.09,57.18913043478261,-0.036705059489869574
2015-10-06,53.7,57.91913043478261,-0.07284519645082344
2015-10-07,54.43,58.03913043478261,-0.06218443329088319
2015-10-08,54.55,58.37913043478261,-0.0655907411820782
2015-10-09,54.89,59.11913043478261,-0.07153573477282427
2015-10-12,55.63,58.47913043478261,-0.04872046512319517
2015-10-13,54.99,58.27913043478261,-0.0564375345041106
2015-10-14,54.79,59.579130434782606,-0.0803826843365053
2015-10-15,56.09,59.83913043478261,-0.06265349124464137
2015-10-16,56.35,59.36913043478261,-0.050853539754959765
2015-10-19,55.88,58.90913043478261,-0.05142038954616912
2015-10-20,55.42,58.58913043478261,-0.054090757300285675
2015-10-21,55.1,58.99913043478261,-0.06608793055166617
2015-10-22,55.51,60.509130434782605,-0.08261778675155018
2015-10-23,57.02,60.63913043478261,-0.059683085968308514
2015-10-26,57.15,61.09913043478261,-0.06463480587498582
2015-10-27,57.61,63.44913043478261,-0.09202853364215091
2015-10-28,59.96,63.59913043478261,-0.05721981432614609
2015-10-29,60.11,63.49913043478261,-0.053372863716038554
2015-10-30,60.01,64.32913043478261,-0.06714112884148782
2015-11-02,60.84,64.59913043478261,-0.05819165690748285
2015-11-03,61.11,65.51913043478261,-0.06729531368203112
2015-11-04,62.03,66.02913043478262,-0.06056615327885595
2015-11-05,62.54,67.12913043478261,-0.06836272725506332
2015-11-06,63.64,66.73913043478261,-0.046436482084690534
2015-11-09,63.25,66.5891304347826,-0.050145277659886967
2015-11-10,63.1,66.04913043478261,-0.044650556568562316
2015-11-11,62.56,65.02913043478262,-0.0379696055948171
2015-11-12,61.54,65.46913043478261,-0.06001500873295751
2015-11-13,61.98,66.06913043478261,-0.06189169447021903
2015-11-16,62.58,66.5391304347826,-0.05950078410872972
2015-11-17,63.05,66.4791304347826,-0.051582059096676236
2015-11-18,62.99,65.7891304347826,-0.04254700459306737
2015-11-19,62.3,65.7291304347826,-0.05217063442190273
2015-11-20,62.24,66.15913043478261,-0.05923793751560791
2015-11-23,62.67,67.1791304347826,-0.06712100031065549
2015-11-24,63.69,67.10913043478261,-0.05094881147514441
2015-11-25,63.62,67.6191304347826,-0.05914199737661063
2015-11-27,64.13,66.5391304347826,-0.03620622059592271
2015-11-30,63.05,67.4491304347826,-0.06522145513849398
2015-12-01,63.96,67.21913043478261,-0.04848516209153719
2015-12-02,63.73,65.46913043478261,-0.026564129128231806
2015-12-03,61.98,66.2891304347826,-0.06500508313383402
2015-12-04,62.8,65.63913043478261,-0.04325362654832099
2015-12-07,62.15,66.9191304347826,-0.07126707122159126
2015-12-08,63.43,66.31913043478261,-0.04356405784939754
2015-12-09,62.83,66.52913043478262,-0.05560166517445786
2015-12-10,63.04,65.06913043478261,-0.031184225472574267
2015-12-11,61.58,64.90913043478261,-0.051289093113449646
2015-12-14,61.42,65.35913043478261,-0.060269015339994514
2015-12-15,61.87,66.12913043478261,-0.06440626705326213
2015-12-16,62.64,65.5391304347826,-0.04423510680642162
2015-12-17,62.05,64.10913043478261,-0.032119144665007426
2015-12-18,60.62,64.2291304347826,-0.05619148835351695
2015-12-21,60.74,64.5591304347826,-0.0591570922511212
2015-12-22,61.07,64.40913043478261,-0.051842501400692576
2015-12-23,60.92,65.10913043478261,-0.06434013796235083
2015-12-24,61.62,65.56913043478261,-0.06022850095153476
2015-12-28,62.08,65.6691304347826,-0.05465475804262465
2015-12-29,62.18,65.46913043478261,-0.05023940921376824
2015-12-30,61.98,63.70913043478261,-0.027141014529348806
2015-12-31,60.22,61.320867208672084,-0.017952570777022503
2016-01-04,57.6,60.59086720867209,-0.04936168347569081
2016-01-05,56.87,60.97086720867209,-0.06725945351305107
2016-01-06,57.25,59.710867208672084,-0.041213054234701896
2016-01-07,55.99,59.16086720867209,-0.05359737539829845
2016-01-08,55.44,58.920867208672085,-0.05907698534619954
2016-01-11,55.2,59.780867208672085,-0.0766276473153531
2016-01-12,56.06,59.52086720867209,-0.0581454432869527
2016-01-13,55.8,60.530867208672085,-0.07815627673667802
2016-01-14,56.81,59.950867208672086,-0.05239068849062034
2016-01-15,56.23,60.750867208672084,-0.07441650492236496
2016-01-19,57.03,61.93086720867208,-0.07913448381336119
2016-01-20,58.21,60.52086720867209,-0.0381829824200034
2016-01-21,56.8,61.66086720867209,-0.07883228745748894
2016-01-22,57.94,60.960867208672084,-0.04955420332738225
2016-01-25,57.24,60.990867208672086,-0.061498833847352774
2016-01-26,57.27,60.530867208672085,-0.05387114639264423
2016-01-27,56.81,58.76086720867209,-0.03320010921118899
2016-01-28,55.04,60.94086720867209,-0.09682939345885078
2016-01-29,57.22,60.810867208672086,-0.05904976155577668
2016-02-01,57.09,60.600867208672085,-0.05793427339220769
2016-02-02,56.88,60.58086720867209,-0.06108970338645647
2016-02-03,56.86,59.76086720867209,-0.04854125022220457
2016-02-04,56.04,58.380867208672086,-0.040096478873893227
2016-02-05,54.66,59.52086720867209,-0.08166660595905884
2016-02-08,55.8,59.26086720867209,-0.058400549497285015
2016-02-09,55.54,59.380867208672086,-0.06468189821436554
2016-02-10,55.66,58.36086720867209,-0.046278736726358294
2016-02-11,54.64,58.90086720867209,-0.07233963455201475
2016-02-12,55.18,60.030867208672085,-0.08080621577246394
2016-02-16,56.31,60.59086720867209,-0.07065202077284982
2016-02-17,56.87,59.91086720867209,-0.0507565213182547
2016-02-18,56.19,62.93086720867208,-0.10711543488380804
2016-02-19,59.21,63.170867208672085,-0.0627008522075242
2016-02-22,59.45,63.36086720867209,-0.06172370077877998
2016-02-23,59.64,65.46086720867208,-0.08892132745685577
2016-02-24,61.74,66.22086720867209,-0.06766548668944772
2016-02-25,62.5,66.63086720867209,-0.06199629963895248
2016-02-26,62.91,65.74086720867209,-0.04306099582907019
2016-02-29,62.02,67.32086720867208,-0.07874032864492331
2016-03-01,63.6,67.54086720867208,-0.05834789175117494
2016-03-02,63.82,67.87086720867208,-0.05968491895377592
2016-03-03,64.15,68.22086720867209,-0.05967187717242328
2016-03-04,64.5,68.58086720867209,-0.059504456195562105
2016-03-07,64.86,67.66086720867209,-0.041395674105594416
2016-03-08,63.94,67.88086720867209,-0.05805564028163479
2016-03-09,64.16,67.61086720867209,-0.05104012640484912
2016-03-10,63.89,68.84086720867208,-0.07191756015601736
2016-03-11,65.12,68.58086720867209,-0.05046403391403098
2016-03-14,64.86,68.39086720867209,-0.05162775897984773
2016-03-15,64.67,68.42086720867209,-0.05482051546105926
2016-03-16,64.7,68.47086720867209,-0.0550725784906444
2016-03-17,64.75,69.2008672086721,-0.06431808426982144
2016-03-18,65.48,69.12086720867208,-0.05267392258954884
2016-03-21,65.4,70.09086720867208,-0.06692551248804768
2016-03-22,66.37,69.09086720867208,-0.03938099662947292
2016-03-23,65.37,69.07086720867208,-0.0535807259736768
2016-03-24,65.35,70.16086720867209,-0.06856909556667301
2016-03-28,66.44,72.59086720867208,-0.08473334794293885
2016-03-29,68.87,72.18086720867208,-0.045869041710187464
2016-03-30,68.46,73.04086720867207,-0.06271649535026591
2016-03-31,69.32,72.97350877192981,-0.05006623408158206
2016-04-01,70.57,72.37350877192982,-0.024919460207646016
2016-04-04,69.97,71.78350877192983,-0.025263584950851348
2016-04-05,69.38,72.22350877192981,-0.03937095857401729
2016-04-06,69.82,71.29350877192982,-0.02066820384228285
2016-04-07,68.89,71.70350877192982,-0.039238090577671136
2016-04-08,69.3,71.07350877192982,-0.02495316191045105
2016-04-11,68.67,72.51350877192982,-0.05300403796509778
2016-04-12,70.11,73.41350877192983,-0.044998649801532786
2016-04-13,71.01,73.54350877192982,-0.034449114738142717
2016-04-14,71.14,73.70350877192982,-0.034781366784889634
2016-04-15,71.3,73.99350877192983,-0.03640196034265697
2016-04-18,71.59,74.36350877192983,-0.037296636720519416
2016-04-19,71.96,74.35350877192982,-0.032190932364357216
2016-04-20,71.95,74.17350877192982,-0.02997712807097619
2016-04-21,71.77,74.77350877192983,-0.040168086549087545
2016-04-22,72.37,74.67350877192982,-0.03084773716694178
2016-04-25,72.27,74.35350877192982,-0.028021660394275894
2016-04-26,71.95,74.50350877192983,-0.034273671321261245
2016-04-27,72.1,74.67350877192982,-0.03446347726594601
2016-04-28,72.27,73.60350877192982,-0.018117461982171013
2016-04-29,71.2,74.25350877192983,-0.04112275396047216
2016-05-02,71.85,73.13350877192983,-0.01755021457992001
2016-05-03,70.73,72.41350877192983,-0.02324854575452384
2016-05-04,70.01,73.09350877192982,-0.04218580861333587
2016-05-05,70.69,72.79350877192982,-0.02889692786372411
2016-05-06,70.39,73.65350877192982,-0.044308938248079466
2016-05-09,71.25,74.23350877192982,-0.04019086287698126
2016-05-10,71.83,74.68350877192982,-0.038208016988649174
2016-05-11,72.28,73.67350877192982,-0.018914651889917256
2016-05-12,71.27,74.06350877192982,-0.03771774816302742
2016-05-13,71.66,75.64350877192983,-0.05266160754044835
2016-05-16,73.24,73.53350877192983,-0.003991496894839797
2016-05-17,71.13,73.60350877192982,-0.03360585403060501
2016-05-18,71.2,73.66350877192983,-0.03344272914771296
2016-05-19,71.26,75.13350877192983,-0.05155500967867721
2016-05-20,72.73,74.70350877192982,-0.026417885911556693
2016-05-23,72.3,76.43350877192982,-0.0540797987472198
2016-05-24,74.03,76.20350877192982,-0.028522423795929508
2016-05-25,73.8,76.10350877192982,-0.030268102077041892
2016-05-26,73.7,76.98350877192982,-0.0426521059420335
2016-05-27,74.58,77.48350877192982,-0.03747260311192413
2016-05-31,75.08,77.59350877192982,-0.03239328665130692
2016-06-01,75.19,78.13350877192983,-0.03767280924912608
2016-06-02,75.73,77.65350877192982,-0.02477040384072282
2016-06-03,75.25,77.78350877192983,-0.03257128422116273
2016-06-06,75.38,78.67350877192982,-0.04186299585896858
2016-06-07,76.27,79.47350877192981,-0.04030913975527528
2016-06-08,77.07,79.82350877192982,-0.034494960373103845
2016-06-09,77.42,79.03350877192983,-0.020415502196492352
2016-06-10,76.63,78.23350877192982,-0.020496444517201118
2016-06-13,75.83,77.78350877192983,-0.025114690797219508
2016-06-14,75.38,77.29350877192982,-0.02475639678328001
2016-06-15,74.89,77.44350877192983,-0.03297253459227778
2016-06-16,75.04,76.29350877192982,-0.01643008418549774
2016-06-17,73.89,77.25350877192983,-0.043538589060850064
2016-06-20,74.85,77.04350877192982,-0.028471039376246732
2016-06-21,74.64,77.53350877192983,-0.03731946119504648
2016-06-22,75.13,78.16350877192983,-0.03880978246231481
2016-06-23,75.76,75.25350877192983,0.006730466609938368
2016-06-24,72.85,73.99350877192983,-0.015454176871845138
2016-06-27,71.59,76.44350877192983,-0.06349144420372344
2016-06-28,74.04,76.68350877192982,-0.034472976188297255
2016-06-29,74.28,78.28350877192983,-0.051141151370636684
2016-06-30,75.88,79.36080536912752,-0.04386050964247912
2016-07-01,76.64,78.61080536912752,-0.025070413155969362
2016-07-05,75.89,78.69080536912752,-0.035592536586572354
2016-07-06,75.97,79.02080536912752,-0.038607621813981585
2016-07-07,76.3,80.00080536912752,-0.04625960141340868
2016-07-08,77.28,80.45080536912752,-0.039412972369625265
2016-07-11,77.73,81.2908053691275,-0.0438032979616636
2016-07-12,78.57,80.64080536912752,-0.02567937360804573
2016-07-13,77.92,81.01080536912751,-0.038153001381040275
2016-07-14,78.29,80.51080536912751,-0.027583941794464883
2016-07-15,77.79,80.17080536912752,-0.029696662746066416
2016-07-18,77.45,80.16080536912752,-0.03381709248858833
2016-07-19,77.44,81.20080536912752,-0.04631487769156262
2016-07-20,78.48,80.13080536912751,-0.02060138247111054
2016-07-21,77.41,80.74080536912751,-0.041253061000566915
2016-07-22,78.02,80.22080536912752,-0.02743434647658738
2016-07-25,77.5,80.78080536912752,-0.040613674921113896
2016-07-26,78.06,81.15080536912753,-0.03808718046689119
2016-07-27,78.43,82.72080536912752,-0.0518709331948658
2016-07-28,80.0,83.00080536912752,-0.03615393074539586
2016-07-29,80.28,83.67080536912752,-0.040525549553018236
2016-08-01,80.95,83.53080536912752,-0.03089645021046772
2016-08-02,80.81,83.68080536912751,-0.03430661734747886
2016-08-03,80.96,84.22080536912752,-0.038717337774625715
2016-08-04,81.5,84.45080536912752,-0.03494111579196668
2016-08-05,81.73,83.36080536912752,-0.019563215133373446
2016-08-08,80.64,84.05080536912752,-0.04058028182059903
2016-08-09,81.33,84.32080536912751,-0.03546936436428472
2016-08-10,81.6,84.11080536912752,-0.02985116309502256
2016-08-11,81.39,83.72080536912752,-0.027840216763932557
2016-08-12,81.0,83.90080536912753,-0.03457422555558587
2016-08-15,81.18,82.93080536912751,-0.02111164073874139
2016-08-16,80.21,82.84080536912752,-0.03175736109040728
2016-08-17,80.12,83.85080536912751,-0.04449337549834831
2016-08-18,81.13,84.48080536912752,-0.03966351119034239
2016-08-19,81.76,84.28080536912752,-0.029909602288291648
2016-08-22,81.56,84.06080536912752,-0.029749957285633788
2016-08-23,81.34,83.78080536912752,-0.029133228767301067
2016-08-24,81.06,83.77080536912752,-0.03235978640986703
2016-08-25,81.05,84.28080536912752,-0.038333821740044516
2016-08-26,81.56,85.33080536912752,-0.04419043454255012
2016-08-29,82.61,85.17080536912752,-0.030066703702390396
2016-08-30,82.45,84.55080536912752,-0.024846663020605453
2016-08-31,81.83,84.45080536912752,-0.031033515401921896
2016-09-01,81.73,86.75080536912752,-0.05787618164193198
2016-09-02,84.03,86.22080536912752,-0.025409242696681655
2016-09-06,83.5,86.17080536912752,-0.03099431829245025
2016-09-07,83.45,85.23080536912752,-0.02089391695191667
2016-09-08,82.51,82.91080536912752,-0.004834175320612144
2016-09-09,80.19,85.06080536912752,-0.05726262933898063
2016-09-12,82.34,82.87080536912751,-0.006405215525095542
2016-09-13,80.15,83.48080536912752,-0.03989905648849068
2016-09-14,80.76,85.22080536912752,-0.052344088392568766
2016-09-15,82.5,84.11080536912752,-0.019150992099747022
2016-09-16,81.39,84.0408053691275,-0.031541884415368426
2016-09-19,81.32,84.0408053691275,-0.03237481313008683
2016-09-20,81.32,77.69080536912752,0.04671330942740659
2016-09-21,74.97,77.34080536912752,-0.030654004154886727
2016-09-22,74.62,75.27080536912752,-0.008646185807843598
2016-09-23,72.55,74.51080536912751,-0.02631571836344615
2016-09-26,71.79,76.23080536912752,-0.058254735046076034
2016-09-27,73.51,77.48080536912752,-0.05124889126035981
2016-09-28,74.76,76.46080536912751,-0.022244146669873288
2016-09-29,73.74,77.22080536912752,-0.04507600448465576
2016-09-30,74.5,77.23635876840696,-0.03542837611767691
2016-10-03,74.48,76.00635876840695,-0.020081987785493083
2016-10-04,73.25,76.72635876840697,-0.04530853313266314
2016-10-05,73.97,77.66635876840697,-0.04759279084306145
2016-10-06,74.91,78.19635876840697,-0.04202700509546908
2016-10-07,75.44,78.35635876840696,-0.03721917166961097
2016-10-10,75.6,76.92635876840696,-0.01724192837984273
2016-10-11,74.17,76.70635876840696,-0.03306582151897952
2016-10-12,73.95,75.82635876840695,-0.024745468447691432
2016-10-13,73.07,75.59635876840696,-0.033419053636519536
2016-10-14,72.84,75.36635876840697,-0.033521040550336334
2016-10-17,72.61,75.72635876840697,-0.041152893379406974
2016-10-18,72.97,75.48635876840696,-0.03333527818088533
2016-10-19,72.73,75.24635876840696,-0.03344160182091738
2016-10-20,72.49,74.43635876840698,-0.02614795780732193
2016-10-21,71.68,74.92635876840696,-0.043327325947351225
2016-10-24,72.17,73.88635876840696,-0.023229711099809425
2016-10-25,71.13,73.32635876840695,-0.02995319562156229
2016-10-26,70.57,75.17635876840696,-0.06127403406964149
2016-10-27,72.42,76.05635876840697,-0.047811370768876094
2016-10-28,73.3,78.78635876840696,-0.06963589705337381
2016-10-31,76.03,77.01635876840696,-0.012807133240004265
2016-11-01,74.26,77.18635876840698,-0.03791290086875754
2016-11-02,74.43,77.40635876840696,-0.038451088718847504
2016-11-03,74.65,78.14635876840696,-0.04474116034975717
2016-11-04,75.39,80.16635876840697,-0.05958058769022323
2016-11-07,77.41,80.32635876840695,-0.036306373314085594
2016-11-08,77.57,80.31635876840696,-0.03419426391485347
2016-11-09,77.56,80.25635876840695,-0.03359682409948028
2016-11-10,77.5,80.30635876840697,-0.03494566073528671
2016-11-11,77.55,79.97635876840697,-0.03033845008414482
2016-11-14,77.22,82.06635876840696,-0.05905414643877993
2016-11-15,79.31,82.28635876840696,-0.0361707434009062
2016-11-16,79.53,82.94635876840697,-0.04118756771404175
2016-11-17,80.19,82.89635876840696,-0.0326474987395754
2016-11-18,80.14,83.06635876840696,-0.03522916872479975
2016-11-21,80.31,83.28635876840696,-0.0357364496709871
2016-11-22,80.53,84.25635876840695,-0.04422643967619688
2016-11-23,81.5,84.79635876840696,-0.03887382449298171
2016-11-25,82.04,84.43635876840698,-0.02838065027152259
2016-11-28,81.68,85.09635876840696,-0.04014694421537712
2016-11-29,82.34,83.90635876840696,-0.018667938776014803
2016-11-30,81.15,82.47635876840697,-0.01608168435431745
2016-12-01,79.72,83.32635876840695,-0.043279927524857764
2016-12-02,80.57,84.21635876840696,-0.04329751157295192
2016-12-05,81.46,86.14635876840696,-0.05439996345063891
2016-12-06,83.39,86.23635876840696,-0.033006481361893214
2016-12-07,83.48,86.98635876840696,-0.040309294676218244
2016-12-08,84.23,86.96635876840696,-0.031464566381282366
2016-12-09,84.21,87.20635876840696,-0.03435940693687678
2016-12-12,84.45,87.23635876840696,-0.031940337810340225
2016-12-13,84.48,87.41635876840697,-0.03359049507182388
2016-12-14,84.66,88.05635876840697,-0.038570284030703283
2016-12-15,85.3,87.38635876840696,-0.02387510817261851
2016-12-16,84.63,87.76635876840696,-0.03573531832034882
2016-12-19,85.01,87.00635876840695,-0.022944975478411234
2016-12-20,84.25,87.37635876840696,-0.03578037369002118
2016-12-21,84.62,86.67635876840696,-0.023724563394516784
2016-12-22,83.92,86.80635876840697,-0.03325054534435157
2016-12-23,84.05,87.55635876840697,-0.04004687743675528
2016-12-27,84.8,87.50635876840695,-0.030927566939101703
2016-12-28,84.75,87.98635876840696,-0.036782505989656045
2016-12-29,85.23,87.58635876840697,-0.026903262123700866
2016-12-30,84.83,86.77666666666666,-0.02243306572427295
2017-01-03,84.07,88.00666666666666,-0.044731459737898605
2017-01-04,85.3,87.73666666666666,-0.02777250104479312
2017-01-05,85.03,89.33666666666667,-0.048207156449386224
2017-01-06,86.63,89.54666666666667,-0.032571471113758244
2017-01-09,86.84,90.40666666666667,-0.03945136789322312
2017-01-10,87.7,88.67666666666666,-0.011013795436604856
2017-01-11,85.97,88.71666666666667,-0.03095998497088115
2017-01-12,86.01,88.57666666666667,-0.02897678094306244
2017-01-13,85.87,86.96666666666667,-0.01261019547719433
2017-01-17,84.26,87.05666666666667,-0.03212466975533179
2017-01-18,84.35,86.42666666666666,-0.024028077753779686
2017-01-19,83.72,86.24666666666667,-0.029295818195872347
2017-01-20,83.54,85.10666666666667,-0.01840827197242667
2017-01-23,82.4,87.00666666666666,-0.05294613439583162
2017-01-24,84.3,87.25666666666666,-0.03388470794972687
2017-01-25,84.55,86.49666666666667,-0.022505684226752587
2017-01-26,83.79,86.40666666666667,-0.030283157163799035
2017-01-27,83.7,86.13666666666668,-0.028288378932703973
2017-01-30,83.43,87.33666666666667,-0.04473111713293387
2017-01-31,84.63,87.20666666666666,-0.029546670743826886
2017-02-01,84.5,87.24666666666667,-0.0314816229846413
2017-02-02,84.54,89.13666666666668,-0.05156875210351153
2017-02-03,86.43,88.32666666666667,-0.021473318741036973
2017-02-06,85.62,88.36666666666666,-0.03108261033572224
2017-02-07,85.66,88.70666666666666,-0.03434540808657749
2017-02-08,86.0,88.70666666666666,-0.030512550728994392
2017-02-09,86.0,88.61666666666666,-0.0295279292834304
2017-02-10,85.91,89.12666666666667,-0.03609095669085194
2017-02-13,86.42,89.63666666666668,-0.03588561228663878
2017-02-14,86.93,89.66666666666667,-0.030520446096654275
2017-02-15,86.96,84.76666666666667,0.0258749508454581
2017-02-16,82.06,85.83666666666667,-0.04399829132849209
2017-02-17,83.13,86.17666666666666,-0.035353730708235
2017-02-21,83.47,85.94666666666667,-0.02881632019857283
2017-02-22,83.24,86.47666666666667,-0.03742820799444946
2017-02-23,83.77,86.83666666666667,-0.03531534298107575
2017-02-24,84.13,86.45666666666666,-0.02691136214674017
2017-02-27,83.75,85.17666666666666,-0.016749501037060188
2017-02-28,82.47,87.14666666666666,-0.053664320685434475
2017-03-01,84.44,85.64666666666666,-0.014088892348408155
2017-03-02,82.94,84.41666666666667,-0.01749259624876609
2017-03-03,81.71,84.09666666666666,-0.028380038844187272
2017-03-06,81.39,83.89666666666666,-0.02987802455401478
2017-03-07,81.19,83.19666666666667,-0.024119556071958148
2017-03-08,80.49,83.99666666666667,-0.041747688400333494
2017-03-09,81.29,84.08666666666667,-0.03325933560612071
2017-03-10,81.38,84.66666666666667,-0.038818897637795335
2017-03-13,81.96,84.37666666666667,-0.028641409552403907
2017-03-14,81.67,85.64666666666666,-0.04643107340235064
2017-03-15,82.94,84.92666666666666,-0.023392730983593624
2017-03-16,82.22,85.41666666666667,-0.03742439024390254
2017-03-17,82.71,85.35666666666667,-0.03100714648338354
2017-03-20,82.65,82.83666666666667,-0.002253430445454896
2017-03-21,80.13,82.51666666666667,-0.02892344980811956
2017-03-22,79.81,82.28666666666666,-0.030098031272786097
2017-03-23,79.58,83.73666666666666,-0.04963974364077861
2017-03-24,81.03,83.80666666666667,-0.03313181131174936
2017-03-27,81.1,84.18666666666667,-0.03666455495723797
2017-03-28,81.48,84.39666666666666,-0.03455902681780465
2017-03-29,81.69,84.65666666666667,-0.03504350907587517
2017-03-30,81.95,84.31666666666666,-0.02806878829808257
2017-03-31,81.61,84.25168224299065,-0.03135465278155236
2017-04-03,81.99,83.08168224299064,-0.013139866857748261
2017-04-04,80.82,82.41168224299065,-0.019313793865990858
2017-04-05,80.15,82.43168224299066,-0.027679675834647588
2017-04-06,80.17,81.81168224299066,-0.020066599267750784
2017-04-07,79.55,81.28168224299066,-0.02130470476501478
2017-04-10,79.02,81.58168224299064,-0.03140021353519884
2017-04-11,79.32,81.43168224299066,-0.025931949148360278
2017-04-12,79.17,80.87168224299066,-0.021041756468941797
2017-04-13,78.61,81.54168224299066,-0.03595317342429083
2017-04-17,79.28,82.11168224299065,-0.03448574143945726
2017-04-18,79.85,82.86168224299065,-0.036345897904401014
2017-04-19,80.6,84.13168224299065,-0.04197802954647201
2017-04-20,81.87,84.16168224299065,-0.02722952039354598
2017-04-21,81.9,84.70168224299066,-0.03307705548224216
2017-04-24,82.44,85.13168224299065,-0.031617867426932844
2017-04-25,82.87,86.26168224299066,-0.039318526543878685
2017-04-26,84.0,94.95168224299066,-0.11533952831887939
2017-04-27,92.69,94.29168224299066,-0.016986463756825443
2017-04-28,92.03,95.46168224299065,-0.0359482691102756
2017-05-01,93.2,96.53168224299066,-0.034513873223550595
2017-05-02,94.27,96.64168224299065,-0.02454098674552696
2017-05-03,94.38,98.07168224299065,-0.037642693166451746
2017-05-04,95.81,98.81168224299066,-0.03037780730834161
2017-05-05,96.55,98.50168224299065,-0.019813694533420412
2017-05-08,96.24,97.80168224299065,-0.015967846433465382
2017-05-09,95.54,97.15168224299066,-0.016589339533612968
2017-05-10,94.89,97.14168224299065,-0.023179362257267577
2017-05-11,94.88,96.68168224299066,-0.018635197497520628
2017-05-12,94.42,97.82168224299065,-0.03477431756428817
2017-05-15,95.56,98.51168224299066,-0.029962763560467787
2017-05-16,96.25,98.29168224299066,-0.02077166853186352
2017-05-17,96.03,97.34168224299066,-0.013475031587355857
2017-05-18,95.08,97.57168224299065,-0.025536940490432536
2017-05-19,95.31,97.84168224299066,-0.02587529348384665
2017-05-22,95.58,97.56168224299066,-0.02031209587033367
2017-05-23,95.3,97.88168224299065,-0.026375540181069246
2017-05-24,95.62,98.73168224299066,-0.03151655246116869
2017-05-25,96.47,99.30168224299065,-0.028515954403083965
2017-05-26,97.04,99.62168224299066,-0.025914862958182017
2017-05-30,97.36,99.28168224299066,-0.019355859002140652
2017-05-31,97.02,101.15168224299066,-0.040846401674916044
2017-06-01,98.89,101.19168224299067,-0.022745765185162692
2017-06-02,98.93,101.47168224299065,-0.025048192626827337
2017-06-05,99.21,101.51168224299066,-0.022674062651046212
2017-06-06,99.25,101.70168224299066,-0.02410660461970504
2017-06-07,99.44,101.07168224299065,-0.01614381206268889
2017-06-08,98.81,100.20168224299066,-0.013888811164026182
2017-06-09,97.94,98.35168224299065,-0.0041858180114655585
2017-06-12,96.09,99.89168224299065,-0.03805804605175134
2017-06-13,97.63,99.21168224299065,-0.015942499988224945
2017-06-14,96.95,98.50168224299065,-0.015752850181409705
2017-06-15,96.24,98.23168224299066,-0.020275355135056516
2017-06-16,95.97,99.24168224299065,-0.03296681564687731
2017-06-19,96.98,98.33168224299064,-0.013746151923349048
2017-06-20,96.07,98.82168224299065,-0.02784492411518147
2017-06-21,96.56,98.72168224299065,-0.021896732246417194
2017-06-22,96.46,98.68168224299066,-0.022513623526604132
2017-06-23,96.42,98.94168224299067,-0.025486551126123635
2017-06-26,96.68,98.05168224299065,-0.013989380004632235
2017-06-27,95.79,98.49168224299065,-0.027430562474557774
2017-06-28,96.23,96.68168224299066,-0.00467184923257169
2017-06-29,94.42,96.78168224299066,-0.024402161527438126
2017-06-30,94.52,96.42339498018495,-0.01973997058054333
2017-07-03,93.43,97.28339498018494,-0.039609996967825856
2017-07-05,94.29,96.72339498018493,-0.025158287513413313
2017-07-06,93.73,98.72339498018493,-0.050579652180591794
2017-07-07,95.73,96.37339498018494,-0.006676064284310224
2017-07-10,93.38,96.63339498018495,-0.03366739811689401
2017-07-11,93.64,97.07339498018494,-0.035369062562258025
2017-07-12,94.08,96.64339498018494,-0.02652426459884316
2017-07-13,93.65,96.61339498018494,-0.030672713455444867
2017-07-14,93.62,96.67339498018495,-0.031584646228787094
2017-07-17,93.68,96.85339498018494,-0.03276493282279036
2017-07-18,93.86,97.03339498018494,-0.03270415284174044
2017-07-19,94.04,96.47339498018493,-0.025223482398279207
2017-07-20,93.48,95.99339498018495,-0.026182999160554332
2017-07-21,93.0,96.92339498018495,-0.04047933918314617
2017-07-24,93.93,97.45339498018494,-0.036154666350016185
2017-07-25,94.46,95.66339498018495,-0.01257947180772978
2017-07-26,92.67,95.25339498018494,-0.02712129033009636
2017-07-27,92.26,92.54339498018494,-0.0030622928869814547
2017-07-28,89.55,91.69339498018493,-0.02337567477622704
2017-07-31,88.7,90.79339498018494,-0.02305668799632188
2017-08-01,87.8,90.36339498018494,-0.028367625859420653
2017-08-02,87.37,90.50339498018494,-0.03462185016231678
2017-08-03,87.51,89.39339498018494,-0.02106861452797948
2017-08-04,86.4,90.05339498018495,-0.040569208756525255
2017-08-07,87.06,89.70339498018494,-0.029468170973560692
2017-08-08,86.71,89.35339498018494,-0.02958359870681071
2017-08-09,86.36,87.68339498018494,-0.015092880248124607
