date,BIO,dcf,Deviation
1989-11-24,5.04,,
1989-11-27,4.96,,
1989-11-28,5.0,,
1989-11-29,5.17,,
1989-11-30,5.17,,
1989-12-01,5.17,,
1989-12-04,5.13,,
1989-12-05,5.33,,
1989-12-06,5.25,,
1989-12-07,5.33,,
1989-12-08,5.29,,
1989-12-11,5.21,,
1989-12-12,5.08,,
1989-12-13,5.08,,
1989-12-14,5.08,,
1989-12-15,5.17,,
1989-12-18,5.13,,
1989-12-19,5.13,,
1989-12-20,5.04,,
1989-12-21,4.96,,
1989-12-22,5.08,,
1989-12-26,5.0,,
1989-12-27,5.0,,
1989-12-28,5.04,,
1989-12-29,5.33,,
1990-01-02,5.42,,
1990-01-03,5.5,,
1990-01-04,5.5,,
1990-01-05,5.5,,
1990-01-08,5.54,,
1990-01-09,5.54,,
1990-01-10,5.67,,
1990-01-11,5.58,,
1990-01-12,5.54,,
1990-01-15,5.54,,
1990-01-16,5.58,,
1990-01-17,5.58,,
1990-01-18,5.58,,
1990-01-19,5.54,,
1990-01-22,5.42,,
1990-01-23,5.38,,
1990-01-24,5.29,,
1990-01-25,5.33,,
1990-01-26,5.17,,
1990-01-29,5.17,,
1990-01-30,5.13,,
1990-01-31,5.08,,
1990-02-01,5.13,,
1990-02-02,5.21,,
1990-02-05,5.54,,
1990-02-06,5.54,,
1990-02-07,5.67,,
1990-02-08,5.67,,
