date,SO,dcf,Deviation
2016-12-08,47.41,50.76433862433863,-0.0660766734136159
2016-12-09,47.94,51.54433862433862,-0.06992695455086695
2016-12-12,48.72,52.01433862433863,-0.0633352016283667
2016-12-13,49.19,51.30433862433863,-0.0412116924422371
2016-12-14,48.48,51.28433862433862,-0.05468216417648675
2016-12-15,48.46,51.744338624338624,-0.06347242445560586
2016-12-16,48.92,51.914338624338626,-0.05767845076494549
2016-12-19,49.09,52.024338624338625,-0.056403189390395125
2016-12-20,49.2,52.064338624338625,-0.05501536560381126
2016-12-21,49.24,52.18433862433862,-0.05642188254093139
2016-12-22,49.36,52.15433862433862,-0.053578258262767076
2016-12-23,49.33,52.12433862433863,-0.05360909506166578
2016-12-27,49.3,51.72433862433862,-0.04687036487689111
2016-12-28,48.9,52.19433862433863,-0.06311678069242654
2016-12-29,49.37,52.01433862433863,-0.05083864746289957
2016-12-30,49.19,51.101586638830895,-0.03740757899243641
2017-01-03,49.04,51.0515866388309,-0.03940301901020338
2017-01-04,48.99,51.2015866388309,-0.04319371300798014
2017-01-05,49.14,51.0715866388309,-0.037821159786766256
2017-01-06,49.01,50.5915866388309,-0.03126185091054201
2017-01-09,48.53,50.4415866388309,-0.03789703627917451
2017-01-10,48.38,50.8015866388309,-0.04766753952089997
2017-01-11,48.74,51.061586638830896,-0.04546640227323828
2017-01-12,49.0,50.8615866388309,-0.036601033547184914
2017-01-13,48.8,51.7515866388309,-0.057033741968719354
2017-01-17,49.69,51.6815866388309,-0.038535710073082874
2017-01-18,49.62,51.1115866388309,-0.029182945334310983
2017-01-19,49.05,51.1215866388309,-0.040522737556376365
2017-01-20,49.06,50.891586638830894,-0.03598996926209741
2017-01-23,48.83,50.631586638830896,-0.03558226708718637
2017-01-24,48.57,50.5515866388309,-0.039199296611369894
2017-01-25,48.49,50.6915866388309,-0.043431006697755126
2017-01-26,48.63,50.5415866388309,-0.03782205439039843
2017-01-27,48.48,50.7215866388309,-0.04419393767770685
2017-01-30,48.66,51.491586638830896,-0.05499124854497184
2017-01-31,49.43,50.6115866388309,-0.02334616867996686
2017-02-01,48.55,51.0415866388309,-0.048814835174723514
2017-02-02,48.98,50.891586638830894,-0.03756193832975008
2017-02-03,48.83,50.8215866388309,-0.03918780916826403
2017-02-06,48.76,50.8315866388309,-0.04075392439645764
2017-02-07,48.77,51.281586638830895,-0.048976383209818564
2017-02-08,49.22,50.921586638830895,-0.03341582128812404
2017-02-09,48.86,51.1115866388309,-0.04405237220948077
2017-02-10,49.05,51.281586638830895,-0.0435163337388067
2017-02-13,49.22,50.6515866388309,-0.028263411549943607
2017-02-14,48.59,50.4115866388309,-0.03613428499843663
2017-02-15,48.35,50.3015866388309,-0.038797715325431636
2017-02-16,48.24,49.8615866388309,-0.03252176170358867
2017-02-17,47.8,50.3415866388309,-0.05048682031150864
2017-02-21,48.28,51.0515866388309,-0.05428992165197022
2017-02-22,48.99,51.7315866388309,-0.05299637642996624
2017-02-23,49.67,52.561586638830896,-0.055013305794971545
2017-02-24,50.5,52.3315866388309,-0.034999638965118485
2017-02-27,50.27,52.881586638830896,-0.04938555752245921
2017-02-28,50.82,52.1215866388309,-0.024972122354026904
2017-03-01,50.06,52.381586638830896,-0.0443206628092071
2017-03-02,50.32,52.4315866388309,-0.040273178330007986
2017-03-03,50.37,52.3015866388309,-0.036931702515441645
2017-03-06,50.24,52.461586638830894,-0.042346920502524865
2017-03-07,50.4,51.8315866388309,-0.027619965578255967
2017-03-08,49.77,51.561586638830896,-0.03474653818122919
2017-03-09,49.5,51.6915866388309,-0.0423973567331859
2017-03-10,49.63,51.7915866388309,-0.041736250598089275
2017-03-13,49.73,51.9415866388309,-0.04257834197882482
2017-03-14,49.88,52.6915866388309,-0.053359308728025745
2017-03-15,50.63,52.2515866388309,-0.03103420858852568
2017-03-16,50.19,52.7315866388309,-0.04819856182668525
2017-03-17,50.67,52.4415866388309,-0.03378209456231651
2017-03-20,50.38,53.0715866388309,-0.05071615169804522
2017-03-21,51.01,52.7915866388309,-0.0337475486580745
2017-03-22,50.73,52.4315866388309,-0.032453464560439294
2017-03-23,50.37,52.4815866388309,-0.04023480946493618
2017-03-24,50.42,52.3615866388309,-0.03708036298103756
2017-03-27,50.3,52.1515866388309,-0.03550393685342357
2017-03-28,50.09,52.0115866388309,-0.0369453570446604
2017-03-29,49.95,51.7315866388309,-0.0344390488401064
2017-03-30,49.67,51.8415866388309,-0.04188889228950243
2017-03-31,49.78,51.054,-0.02495397030595059
2017-04-03,49.96,51.114,-0.022576984779121068
2017-04-04,50.02,51.524,-0.02919028025774395
2017-04-05,50.43,51.224,-0.015500546618772426
2017-04-06,50.13,50.784,-0.012878071833648308
2017-04-07,49.69,50.764,-0.021156725238357987
2017-04-10,49.67,50.394,-0.014366789697186078
2017-04-11,49.3,50.754,-0.02864798833589477
2017-04-12,49.66,50.514,-0.016906204220612286
2017-04-13,49.42,50.874,-0.028580414357038952
2017-04-17,49.78,51.064,-0.025144916183612698
2017-04-18,49.97,50.844,-0.017189835575485812
2017-04-19,49.75,50.864,-0.021901541365209165
2017-04-20,49.77,51.074,-0.02553158162665925
2017-04-21,49.98,51.244,-0.024666302396378126
2017-04-24,50.15,51.254,-0.0215397822608967
2017-04-25,50.16,51.064,-0.017703274322419027
2017-04-26,49.97,51.164,-0.02333672113204599
2017-04-27,50.07,50.894,-0.01619051361653634
2017-04-28,49.8,50.684,-0.01744140162575958
2017-05-01,49.59,50.604,-0.020037941664690417
2017-05-02,49.51,50.564,-0.020844869867890248
2017-05-03,49.47,50.884,-0.027788695857243972
2017-05-04,49.79,51.164,-0.026854819795168572
2017-05-05,50.07,51.124,-0.020616540176825016
2017-05-08,50.03,51.074,-0.02044092884833759
2017-05-09,49.98,50.964,-0.01930774664469037
2017-05-10,49.87,50.864,-0.019542308902170458
2017-05-11,49.77,50.964,-0.023428302331057083
2017-05-12,49.87,51.074,-0.023573638250381834
2017-05-15,49.98,50.434,-0.009001863822024836
2017-05-16,49.34,50.734,-0.02747664288248508
2017-05-17,49.64,50.864,-0.024064171122994638
2017-05-18,49.77,50.974,-0.023619884647074874
2017-05-19,49.88,51.104,-0.023951158422041208
2017-05-22,50.01,51.174,-0.02274592566537703
2017-05-23,50.08,51.474,-0.027081633446011555
2017-05-24,50.38,51.594,-0.023529867814086836
2017-05-25,50.5,51.544,-0.020254539810647176
2017-05-26,50.45,51.664,-0.023497986992876974
2017-05-30,50.57,51.704,-0.021932539068543977
2017-05-31,50.61,52.024,-0.027179763186221728
2017-06-01,50.93,52.104,-0.022531859358206674
2017-06-02,51.01,51.904,-0.017224106041923704
2017-06-05,50.81,51.884,-0.020700023128517375
2017-06-06,50.79,52.104,-0.025218793182865018
2017-06-07,51.01,51.834,-0.015896901647567296
2017-06-08,50.74,51.774,-0.019971414223355355
2017-06-09,50.68,51.944,-0.02433389804404751
2017-06-12,50.85,52.154,-0.02500287609771068
2017-06-13,51.06,52.314,-0.02397063883472872
2017-06-14,51.22,52.804,-0.0299977274448906
2017-06-15,51.71,52.624,-0.01736850106415322
2017-06-16,51.53,52.514,-0.018737860380089177
2017-06-19,51.42,52.804,-0.02621013559578822
2017-06-20,51.71,52.294,-0.011167629173518878
2017-06-21,51.2,51.474,-0.0053230757275516405
2017-06-22,50.38,50.934,-0.010876820984018432
2017-06-23,49.84,51.194,-0.026448411923272297
2017-06-26,50.1,50.494,-0.007802907276111992
2017-06-27,49.4,50.244,-0.016798025634901737
2017-06-28,49.15,49.384,-0.004738376802203126
2017-06-29,48.29,48.974,-0.013966594519540965
2017-06-30,47.88,49.07871385842473,-0.024424312786243796
2017-07-03,47.65,48.84871385842472,-0.024539312578400474
2017-07-05,47.42,48.82871385842473,-0.028850111893366392
2017-07-06,47.4,48.78871385842473,-0.028463834124722087
2017-07-07,47.36,48.70871385842472,-0.027689375300379626
2017-07-10,47.28,48.70871385842472,-0.02933179189615598
2017-07-11,47.28,48.93871385842473,-0.03389369535176656
2017-07-12,47.51,48.548713858424726,-0.021395290953613588
2017-07-13,47.12,48.68871385842473,-0.032219250296612434
2017-07-14,47.26,48.46871385842473,-0.02493802212196794
2017-07-17,47.04,48.548713858424726,-0.031076288917238126
2017-07-18,47.12,48.658713858424726,-0.03162257561722048
2017-07-19,47.23,48.74871385842473,-0.031153926703284096
2017-07-20,47.32,49.308713858424724,-0.04033189476680987
2017-07-21,47.88,48.67871385842473,-0.016407866911760993
2017-07-24,47.25,48.20871385842472,-0.019886733780954846
2017-07-25,46.78,48.82871385842473,-0.041957153824792925
2017-07-26,47.4,49.24871385842473,-0.037538317523158615
2017-07-27,47.82,48.93871385842473,-0.02285948628852541
2017-07-28,47.51,49.35871385842473,-0.03745466025973421
2017-07-31,47.93,49.95871385842472,-0.04060780796266661
2017-08-01,48.53,51.20871385842472,-0.05230972732161343
2017-08-02,49.78,50.78871385842473,-0.019860984494243228
2017-08-03,49.36,50.21871385842473,-0.017099479306570742
2017-08-04,48.79,50.42871385842473,-0.032495650454725244
2017-08-07,49.0,50.548713858424726,-0.030638046751541803
2017-08-08,49.12,50.27871385842472,-0.023045813416935124
2017-08-09,48.85,50.238713858424724,-0.027642305142169588
2017-08-10,48.81,49.84871385842472,-0.020837325138914786
2017-08-11,48.42,50.06871385842473,-0.0329290235632308
2017-08-14,48.64,50.38871385842472,-0.03470447496115936
2017-08-15,48.96,50.418713858424724,-0.028931992643064564
2017-08-16,48.99,49.34871385842472,-0.007268960634999044
2017-08-17,47.92,49.728713858424726,-0.03637161949480627
2017-08-18,48.3,49.71871385842473,-0.028534806078543307
2017-08-21,48.29,49.378713858424724,-0.022048242518956873
2017-08-22,47.95,49.46871385842473,-0.03070049208821468
2017-08-23,48.04,49.448713858424725,-0.02848838217426597
2017-08-24,48.02,49.738713858424724,-0.03455485124357727
2017-08-25,48.31,49.77871385842472,-0.029504857489927927
2017-08-28,48.35,49.60871385842473,-0.025372837965864092
2017-08-29,48.18,49.63871385842472,-0.029386616715838754
2017-08-30,48.21,49.68871385842473,-0.029759551890152447
2017-08-31,48.26,49.68871385842473,-0.028753287164877794
2017-09-01,48.26,50.588713858424725,-0.046032280341061105
2017-09-05,49.16,50.70871385842472,-0.030541375250585756
2017-09-06,49.28,51.378713858424724,-0.040847925158418286
2017-09-07,49.95,51.628713858424724,-0.03251512061733819
2017-09-08,50.2,52.03871385842473,-0.03533357614154509
2017-09-11,50.61,50.988713858424724,-0.007427405591681757
2017-09-12,49.56,50.84871385842472,-0.02534407973450059
2017-09-13,49.42,51.82871385842473,-0.04647450571519807
2017-09-14,50.4,52.06871385842473,-0.03204830184517282
2017-09-15,50.64,51.49871385842473,-0.01667447192536542
2017-09-18,50.07,51.298713858424726,-0.023952137704967735
2017-09-19,49.87,50.878713858424724,-0.019825852147748457
2017-09-20,49.45,50.698713858424725,-0.024630089471534444
2017-09-21,49.27,50.24871385842473,-0.019477391226017104
2017-09-22,48.82,50.45871385842472,-0.03247633031278929
2017-09-25,49.03,50.21871385842473,-0.023670734813637795
2017-09-26,48.79,49.948713858424725,-0.023198071960551347
2017-09-27,48.52,50.36871385842473,-0.03670361454177784
2017-09-28,48.94,50.56871385842473,-0.032207935186656655
2017-09-29,49.14,50.9718407960199,-0.03593828999330417
2017-10-02,49.14,50.6218407960199,-0.02927275604202073
2017-10-03,48.79,50.9318407960199,-0.04205308040205913
2017-10-04,49.1,51.1918407960199,-0.040862777417110197
2017-10-05,49.36,51.4218407960199,-0.04009659638982599
2017-10-06,49.59,51.4818407960199,-0.036747730204825135
2017-10-09,49.65,52.0718407960199,-0.04650960594051079
2017-10-10,50.24,52.3118407960199,-0.03960558000814096
2017-10-11,50.48,52.5718407960199,-0.03979013792072261
2017-10-12,50.74,52.7718407960199,-0.03850236727336487
2017-10-13,50.94,52.9718407960199,-0.03835699808590687
2017-10-16,51.14,52.9718407960199,-0.034581407187147195
2017-10-17,51.14,53.1018407960199,-0.0369448735978084
2017-10-18,51.27,53.831840796019904,-0.04758969335132435
2017-10-19,52.0,54.0418407960199,-0.0377825915243486
2017-10-20,52.21,54.0318407960199,-0.033717910942506646
2017-10-23,52.2,54.2018407960199,-0.036933077670802894
2017-10-24,52.37,54.0418407960199,-0.03093604457942578
2017-10-25,52.21,53.8918407960199,-0.031207707348235636
2017-10-26,52.06,53.9218407960199,-0.03452850957115927
2017-10-27,52.09,53.9218407960199,-0.033972148743021235
2017-10-30,52.09,54.0318407960199,-0.035938823616073035
2017-10-31,52.2,53.9118407960199,-0.03175259406364539
2017-11-01,52.08,55.081840796019904,-0.054497830004200054
2017-11-02,53.25,54.2718407960199,-0.01882819489872245
2017-11-03,52.44,53.4818407960199,-0.019480271817746364
2017-11-06,51.65,53.5518407960199,-0.03551401348207728
2017-11-07,51.72,53.6018407960199,-0.03510776436169771
2017-11-08,51.77,53.8418407960199,-0.038480125593570946
2017-11-09,52.01,53.1918407960199,-0.022218460168581644
2017-11-10,51.36,53.6518407960199,-0.04271690890780988
2017-11-13,51.82,54.1418407960199,-0.04288440810070471
2017-11-14,52.31,53.7518407960199,-0.026824026389932643
2017-11-15,51.92,53.7718407960199,-0.03443885811989855
2017-11-16,51.94,52.8018407960199,-0.016322173299777587
2017-11-17,50.97,53.011840796019904,-0.038516692975754996
2017-11-20,51.18,53.1318407960199,-0.03673580223793249
2017-11-21,51.3,53.1918407960199,-0.03556637197939316
2017-11-22,51.36,53.2218407960199,-0.03498264562392084
2017-11-24,51.39,53.3918407960199,-0.037493384123386986
2017-11-27,51.56,53.3218407960199,-0.033041634904536266
2017-11-28,51.49,52.9218407960199,-0.027055763263011512
2017-11-29,51.09,53.0318407960199,-0.03661650749573142
2017-11-30,51.2,52.9418407960199,-0.03290102440395026
2017-12-01,51.11,52.1618407960199,-0.020164947784974685
2017-12-04,50.33,52.1918407960199,-0.035673024128359265
2017-12-05,50.36,52.7218407960199,-0.04479814741594146
2017-12-06,50.89,53.1618407960199,-0.04273442683704043
2017-12-07,51.33,52.8918407960199,-0.029528955175585958
2017-12-08,51.06,53.511840796019904,-0.045818659189206246
2017-12-11,51.68,53.0218407960199,-0.025307321961568485
2017-12-12,51.19,53.511840796019904,-0.0433892903230606
2017-12-13,51.68,53.3518407960199,-0.031336140816806135
2017-12-14,51.52,53.1418407960199,-0.030519093274265496
2017-12-15,51.31,52.3818407960199,-0.020462068146741008
2017-12-18,50.55,51.6418407960199,-0.021142561519690295
2017-12-19,49.81,51.7718407960199,-0.03789397413450135
2017-12-20,49.94,51.3218407960199,-0.026925004531931473
2017-12-21,49.49,50.331840796019904,-0.016725809799638225
2017-12-22,48.5,49.8818407960199,-0.0277022815110336
2017-12-26,48.05,49.8818407960199,-0.036723600548560054
2017-12-27,48.05,50.1118407960199,-0.04114478261560217
2017-12-28,48.28,49.9218407960199,-0.03288822627211285
2017-12-29,48.09,49.283095238095235,-0.02420901593804492
2018-01-02,47.17,49.01309523809524,-0.03760413883558811
2018-01-03,46.9,48.81309523809524,-0.03919225422530059
2018-01-04,46.7,48.893095238095235,-0.04485490696417338
2018-01-05,46.78,49.31309523809524,-0.0513675977114163
2018-01-08,47.2,48.72309523809524,-0.03126023153193214
2018-01-09,46.61,48.073095238095235,-0.030434804142501215
2018-01-10,45.96,47.36309523809524,-0.029624230237526694
2018-01-11,45.25,46.95309523809524,-0.03627226766327085
2018-01-12,44.84,46.77309523809524,-0.04132921347742635
2018-01-16,44.66,47.16309523809524,-0.05307317565691505
2018-01-17,45.05,47.01309523809524,-0.04175634954799834
2018-01-18,44.9,46.55309523809524,-0.035509888862179984
2018-01-19,44.44,46.15309523809524,-0.03711766739062028
2018-01-22,44.04,46.58309523809524,-0.05459266339209512
2018-01-23,44.47,46.19309523809524,-0.037302008648994134
2018-01-24,44.08,46.73309523809524,-0.05677122871015239
2018-01-25,44.62,46.423095238095236,-0.038840478620555285
2018-01-26,44.31,46.103095238095236,-0.03889316387186059
2018-01-29,43.99,46.91309523809524,-0.062308726875935694
2018-01-30,44.8,47.22309523809524,-0.051311656423158714
2018-01-31,45.11,46.493095238095236,-0.02974840094023179
2018-02-01,44.38,46.283095238095235,-0.04111858181275674
2018-02-02,44.17,45.83309523809524,-0.03628590278391053
2018-02-05,43.72,45.603095238095236,-0.041293145306552925
2018-02-06,43.49,45.45309523809524,-0.043189473187954075
2018-02-07,43.34,45.51309523809524,-0.047746593078914934
2018-02-08,43.4,46.44309523809524,-0.06552309277610602
2018-02-09,44.33,46.79309523809524,-0.05263800621784864
2018-02-12,44.68,46.73309523809524,-0.04393236158733238
2018-02-13,44.62,45.69309523809524,-0.02348484453731159
2018-02-14,43.58,46.673095238095236,-0.06627148300999353
2018-02-15,44.56,46.04309523809524,-0.03221102383377894
2018-02-16,43.93,45.58309523809524,-0.036265532857314486
2018-02-20,43.47,45.033095238095235,-0.03470992233225301
2018-02-21,42.92,45.13309523809524,-0.04903486513433808
2018-02-22,43.02,46.18309523809524,-0.06849032577370606
2018-02-23,44.07,46.143095238095235,-0.044927528753721524
2018-02-26,44.03,45.51309523809524,-0.032586121210535945
2018-02-27,43.4,45.173095238095236,-0.039251134524869946
2018-02-28,43.06,46.09309523809524,-0.06580367889003103
2018-03-01,43.98,46.31309523809524,-0.050376577641827125
2018-03-02,44.2,46.95309523809524,-0.05863501062357057
2018-03-05,44.84,46.213095238095235,-0.02971225430845703
2018-03-06,44.1,45.783095238095235,-0.03676237330268495
2018-03-07,43.67,45.52309523809524,-0.040706705649147135
2018-03-08,43.41,45.87309523809524,-0.05369367873065978
2018-03-09,43.76,45.93309523809524,-0.04731001093723286
2018-03-12,43.82,45.70309523809524,-0.04120279443405417
2018-03-13,43.59,46.16309523809524,-0.05573922686128363
2018-03-14,44.05,46.04309523809524,-0.04328760322885916
2018-03-15,43.93,46.30309523809524,-0.051251330518889526
2018-03-16,44.19,46.283095238095235,-0.04522375237281939
2018-03-19,44.17,45.963095238095235,-0.039011629412831095
2018-03-20,43.85,46.01309523809524,-0.04701042663837929
2018-03-21,43.9,45.923095238095236,-0.044053982589940754
2018-03-22,43.81,45.22309523809524,-0.031247203019948766
2018-03-23,43.11,45.93309523809524,-0.06146102768519435
2018-03-26,43.82,46.643095238095235,-0.06052546949734805
2018-03-27,44.53,46.75309523809524,-0.047549691133258354
2018-03-28,44.64,46.77309523809524,-0.0456051759507653
2018-03-29,44.66,46.45803149606299,-0.03870227468022114
2018-04-02,44.21,46.418031496062994,-0.04756840014316999
2018-04-03,44.17,47.03803149606299,-0.06097260886232114
2018-04-04,44.79,47.25803149606299,-0.05222459374484523
2018-04-05,45.01,47.03803149606299,-0.04311471869805472
2018-04-06,44.79,47.01803149606299,-0.04738674557758871
2018-04-09,44.77,46.54803149606299,-0.038197780634684264
2018-04-10,44.3,46.71803149606299,-0.051757991906546064
2018-04-11,44.47,46.06803149606299,-0.03468851270972073
2018-04-12,43.82,46.18803149606299,-0.05126937475706961
2018-04-13,43.94,47.31803149606299,-0.07138994140836263
2018-04-16,45.07,48.06803149606299,-0.06237059023955549
2018-04-17,45.82,47.67803149606299,-0.03897039029844218
2018-04-18,45.43,47.848031496062994,-0.05053565257458825
2018-04-19,45.6,47.46803149606299,-0.039353464577900676
2018-04-20,45.22,47.488031496062995,-0.047760065528322126
2018-04-23,45.24,47.948031496062995,-0.056478470785299106
2018-04-24,45.7,48.278031496062994,-0.05339968130790973
2018-04-25,46.03,48.33803149606299,-0.047747734540058206
2018-04-26,46.09,48.64803149606299,-0.0525824255863262
2018-04-27,46.4,48.36803149606299,-0.04068868290046457
2018-04-30,46.12,48.058031496062995,-0.040326901367605195
2018-05-01,45.81,48.49803149606299,-0.05542557941307791
2018-05-02,46.25,48.50803149606299,-0.046549641913344986
2018-05-03,46.26,48.278031496062994,-0.04180020256682515
2018-05-04,46.03,47.698031496062995,-0.03497065693792156
2018-05-07,45.45,46.39803149606299,-0.020432580122357824
2018-05-08,44.15,46.03803149606299,-0.041010256840031234
2018-05-09,43.79,46.95803149606299,-0.06746516826048399
2018-05-10,44.71,47.17803149606299,-0.052313151223126964
2018-05-11,44.93,46.79803149606299,-0.0399168818932083
2018-05-14,44.55,46.45803149606299,-0.04107000306770836
2018-05-15,44.21,46.13803149606299,-0.04178833455925646
2018-05-16,43.89,45.86803149606299,-0.043124403458054905
2018-05-17,43.62,44.97803149606299,-0.030193217686324547
2018-05-18,42.73,45.68803149606299,-0.06474412223949488
2018-05-21,43.44,45.79803149606299,-0.05148761680435321
2018-05-22,43.55,46.238031496062995,-0.0581346439087026
2018-05-23,43.99,46.49803149606299,-0.05393844460437747
2018-05-24,44.25,46.76803149606299,-0.05384086983167036
2018-05-25,44.52,46.54803149606299,-0.04356857703498196
2018-05-29,44.3,46.988031496062995,-0.05720672712769892
2018-05-30,44.74,47.14803149606299,-0.05107385016199595
2018-05-31,44.9,46.448031496062995,-0.03332824763939046
2018-06-01,44.2,46.17803149606299,-0.04283490291767056
2018-06-04,43.93,46.01803149606299,-0.04537420285440996
2018-06-05,43.77,45.13803149606299,-0.030307734979145295
2018-06-06,42.89,45.42803149606299,-0.055869281861419595
2018-06-07,43.18,45.528031496062994,-0.051573314700988915
2018-06-08,43.28,45.08803149606299,-0.040100031783841805
2018-06-11,42.84,45.68803149606299,-0.06233648950947701
2018-06-12,43.44,46.028031496062994,-0.056227290456346446
2018-06-13,43.78,46.45803149606299,-0.05764410178011825
2018-06-14,44.21,46.67803149606299,-0.05287351280593644
2018-06-15,44.43,46.81803149606299,-0.05100666174449919
2018-06-18,44.57,47.308031496062995,-0.0578766735684374
2018-06-19,45.06,47.29803149606299,-0.04731764568783958
2018-06-20,45.05,47.53803149606299,-0.05233770557514672
2018-06-21,45.29,48.058031496062995,-0.05759768783475361
2018-06-22,45.81,48.848031496062994,-0.06219352966777891
2018-06-25,46.6,48.33803149606299,-0.035955777309726544
2018-06-26,46.09,48.57803149606299,-0.05121721526045431
2018-06-27,46.33,48.58803149606299,-0.04647299811366001
2018-06-28,46.34,48.558031496062995,-0.04567795332153912
2018-06-29,46.31,48.84690265486726,-0.05193579361197165
2018-07-02,46.9,48.94690265486726,-0.04181883926957153
2018-07-03,47.0,49.506902654867254,-0.05063743681045629
2018-07-05,47.56,49.70690265486726,-0.043191237840224384
2018-07-06,47.76,48.316902654867256,-0.011526042115018731
2018-07-09,46.37,49.286902654867255,-0.059182105138416596
2018-07-10,47.34,49.716902654867255,-0.047808743665461506
2018-07-11,47.77,49.926902654867256,-0.04320121097391927
2018-07-12,47.98,49.90690265486726,-0.038609942760680194
2018-07-13,47.96,49.65690265486726,-0.03417254327482566
2018-07-16,47.71,49.59690265486726,-0.03804476799685963
2018-07-17,47.65,49.496902654867256,-0.037313499548554896
2018-07-18,47.55,49.86690265486725,-0.04646173176029644
2018-07-19,47.92,49.466902654867255,-0.03127146782688339
2018-07-20,47.52,49.30690265486726,-0.03624041581713233
2018-07-23,47.36,49.48690265486726,-0.042979102363725485
2018-07-24,47.54,49.496902654867256,-0.03953586082976501
2018-07-25,47.55,50.02690265486726,-0.04951141332805009
2018-07-26,48.08,49.91690265486726,-0.03679921143280607
2018-07-27,47.97,49.856902654867255,-0.037846367391277336
2018-07-30,47.91,50.54690265486725,-0.052167442837634415
2018-07-31,48.6,50.02690265486726,-0.028522706366839734
2018-08-01,48.08,50.41690265486726,-0.04635157123524036
2018-08-02,48.47,50.87690265486726,-0.04730835662687494
2018-08-03,48.93,50.936902654867254,-0.0393997779657983
2018-08-06,48.99,51.02690265486726,-0.03991821076510049
2018-08-07,49.08,48.826902654867254,0.0051835633917178825
2018-08-08,46.88,48.756902654867254,-0.038495116643343374
2018-08-09,46.81,48.076902654867254,-0.02635158641483304
2018-08-10,46.13,48.34690265486726,-0.04585407819592913
2018-08-13,46.4,48.66690265486726,-0.04657996566873246
2018-08-14,46.72,49.09690265486726,-0.0484124766805758
2018-08-15,47.15,49.44690265486726,-0.046451901565995546
2018-08-16,47.5,48.91690265486726,-0.028965502269516108
2018-08-17,46.97,48.55690265486726,-0.032681299014202914
2018-08-20,46.61,47.94690265486726,-0.027882982650424548
2018-08-21,46.0,47.20690265486726,-0.025566232626846985
2018-08-22,45.26,47.08690265486726,-0.0387985310534843
2018-08-23,45.14,46.97690265486726,-0.03910225134174394
2018-08-24,45.03,46.576902654867254,-0.033211797408035704
2018-08-27,44.63,46.27690265486726,-0.03558800525501549
2018-08-28,44.33,46.48690265486726,-0.046398071966221366
2018-08-29,44.54,46.13690265486726,-0.0346122640007519
2018-08-30,44.19,45.72690265486726,-0.03361046923443156
2018-08-31,43.78,45.83690265486726,-0.04487438146409839
2018-09-04,43.89,46.606902654867255,-0.05829399724299256
2018-09-05,44.66,47.70690265486726,-0.06386712373490044
2018-09-06,45.76,46.27690265486726,-0.011169776394118536
2018-09-07,44.33,46.30690265486726,-0.04269131687777594
2018-09-10,44.36,46.11690265486725,-0.0380967184204819
2018-09-11,44.17,46.066902654867256,-0.04117712599605028
2018-09-12,44.12,46.23690265486726,-0.04578383354673998
2018-09-13,44.29,45.84690265486726,-0.03395873144555761
2018-09-14,43.9,46.33690265486726,-0.05259096994501611
2018-09-17,44.39,46.73690265486726,-0.0502151944513346
2018-09-18,44.79,45.646902654867255,-0.018772416199763442
2018-09-19,43.7,45.23690265486726,-0.03397453328299194
2018-09-20,43.29,45.95690265486726,-0.05803051338980536
2018-09-21,44.01,45.77690265486726,-0.03859812596297163
2018-09-24,43.83,44.676902654867256,-0.01895616312996562
2018-09-25,42.73,44.606902654867255,-0.042076507068631086
2018-09-26,42.66,45.186902654867254,-0.05592112993819187
2018-09-27,43.24,45.54690265486725,-0.05064894691847355
2018-09-28,43.6,44.989010773751225,-0.030874445778248605
2018-10-01,43.18,45.239010773751225,-0.0455140538781611
2018-10-02,43.43,44.599010773751225,-0.0262115852676994
2018-10-03,42.79,44.78901077375122,-0.044631724148789464
2018-10-04,42.98,45.519010773751226,-0.05577912899669957
2018-10-05,43.71,45.72901077375123,-0.04415163896154417
2018-10-08,43.92,45.92901077375122,-0.04374165129851626
2018-10-09,44.12,45.74901077375122,-0.03560756279097255
2018-10-10,43.94,45.349010773751225,-0.03107037506905852
2018-10-11,43.54,45.389010773751224,-0.04073697007779953
2018-10-12,43.58,46.029010773751224,-0.05320580939244979
2018-10-15,44.22,46.319010773751224,-0.04531639900523787
2018-10-16,44.51,46.11901077375123,-0.034888232569528665
2018-10-17,44.31,46.10901077375122,-0.039016468658992665
2018-10-18,44.3,46.879010773751226,-0.055014189318075
2018-10-19,45.07,46.779010773751224,-0.03653370914611531
2018-10-22,44.97,46.53901077375122,-0.03371388320604729
2018-10-23,44.73,47.82901077375122,-0.06479353688519052
2018-10-24,46.02,47.07901077375122,-0.022494329348603626
2018-10-25,45.27,46.669010773751225,-0.02997729650910208
2018-10-26,44.86,47.699010773751226,-0.059519279911639855
2018-10-29,45.89,47.629010773751226,-0.03651158706637703
2018-10-30,45.82,46.83901077375123,-0.021755599807037007
2018-10-31,45.03,46.709010773751224,-0.035946185670341024
2018-11-01,44.9,46.54901077375123,-0.03542525923410378
2018-11-02,44.74,47.059010773751226,-0.049278782864784154
2018-11-05,45.25,47.47901077375123,-0.04694728759984057
2018-11-06,45.67,48.819010773751224,-0.06450378088046727
2018-11-07,47.01,48.389010773751224,-0.02849842870727326
2018-11-08,46.58,48.61901077375123,-0.041938549166287586
2018-11-09,46.81,48.699010773751226,-0.03878951017151666
2018-11-12,46.89,49.07901077375122,-0.04460177047663649
2018-11-13,47.27,49.209010773751224,-0.03940357148543849
2018-11-14,47.4,48.989010773751225,-0.032436065735024666
2018-11-15,47.18,48.699010773751226,-0.03119181990797182
2018-11-16,46.89,48.849010773751225,-0.04010338679783232
