date,MS,dcf,Deviation
1997-05-22,19.88,,
1997-05-23,20.38,,
1997-05-27,20.44,,
1997-05-28,20.0,,
1997-05-29,19.81,,
1997-05-30,20.75,,
1997-06-02,20.5,,
1997-06-03,20.75,,
1997-06-04,20.88,,
1997-06-05,21.25,,
1997-06-06,21.88,,
1997-06-09,21.44,,
1997-06-10,21.56,,
1997-06-11,21.75,,
1997-06-12,22.25,,
1997-06-13,22.81,,
1997-06-16,22.5,,
1997-06-17,22.38,,
1997-06-18,22.56,,
1997-06-19,23.0,,
1997-06-20,23.31,,
1997-06-23,22.5,,
1997-06-24,23.13,,
1997-06-25,22.75,,
1997-06-26,22.38,,
1997-06-27,21.81,,
1997-06-30,21.53,,
1997-07-01,22.47,,
1997-07-02,22.97,,
1997-07-03,23.16,,
1997-07-07,22.91,,
1997-07-08,22.88,,
1997-07-09,22.84,,
1997-07-10,23.0,,
1997-07-11,23.31,,
1997-07-14,23.16,,
1997-07-15,22.97,,
1997-07-16,23.06,,
1997-07-17,23.56,,
1997-07-18,22.72,,
1997-07-21,22.84,,
1997-07-22,23.44,,
1997-07-23,23.69,,
1997-07-24,23.97,,
1997-07-25,24.25,,
1997-07-28,24.38,,
1997-07-29,24.31,,
1997-07-30,24.88,,
1997-07-31,26.22,,
1997-08-01,26.13,,
1997-08-04,26.22,,
1997-08-05,26.75,,
1997-08-06,26.84,,
1997-08-07,26.38,,
1997-08-08,26.94,,
1997-08-11,26.91,,
1997-08-12,25.91,,
1997-08-13,25.88,,
1997-08-14,25.94,,
1997-08-15,24.94,,
1997-08-18,24.78,,
1997-08-19,26.31,,
1997-08-20,26.63,,
1997-08-21,26.03,,
1997-08-22,25.88,,
1997-08-25,25.0,,
1997-08-26,25.09,,
1997-08-27,24.78,,
1997-08-28,24.34,,
1997-08-29,24.06,,
1997-09-02,25.31,,
1997-09-03,25.34,,
1997-09-04,26.09,,
1997-09-05,25.47,,
1997-09-08,25.53,,
1997-09-09,25.5,,
1997-09-10,25.38,,
1997-09-11,24.63,,
1997-09-12,25.5,,
1997-09-15,25.56,,
1997-09-16,27.38,,
1997-09-17,27.28,,
1997-09-18,27.34,,
1997-09-19,27.81,,
1997-09-22,28.22,,
1997-09-23,27.97,,
1997-09-24,28.47,,
1997-09-25,28.19,,
1997-09-26,28.03,,
1997-09-29,27.56,,
1997-09-30,27.03,,
1997-10-01,27.16,,
1997-10-02,27.75,,
1997-10-03,28.16,,
1997-10-06,28.19,,
1997-10-07,29.38,,
1997-10-08,28.69,,
1997-10-09,28.0,,
1997-10-10,27.72,,
1997-10-13,28.19,,
1997-10-14,29.36,,
1997-10-15,28.69,,
1997-10-16,27.97,,
1997-10-17,27.44,,
1997-10-20,27.44,,
1997-10-21,27.88,,
1997-10-22,27.66,,
1997-10-23,26.97,,
1997-10-24,26.94,,
1997-10-27,23.66,,
1997-10-28,25.38,,
1997-10-29,25.06,,
1997-10-30,23.75,,
1997-10-31,24.5,,
1997-11-03,25.97,,
1997-11-04,27.47,,
1997-11-05,27.78,,
1997-11-06,27.66,,
1997-11-07,27.25,,
1997-11-10,26.28,,
1997-11-11,25.66,,
1997-11-12,24.84,,
1997-11-13,24.88,,
1997-11-14,25.5,,
1997-11-17,26.16,,
1997-11-18,25.25,,
1997-11-19,26.0,,
1997-11-20,27.44,,
1997-11-21,27.06,,
1997-11-24,26.63,,
1997-11-25,27.0,,
1997-11-26,27.13,,
1997-11-28,27.16,,
1997-12-01,28.06,,
1997-12-02,28.09,,
1997-12-03,28.59,,
1997-12-04,28.91,,
1997-12-05,29.19,,
1997-12-08,29.31,,
1997-12-09,28.91,,
1997-12-10,28.91,,
1997-12-11,28.53,,
1997-12-12,27.97,,
1997-12-15,27.38,,
1997-12-16,27.44,,
1997-12-17,27.69,,
1997-12-18,26.81,,
1997-12-19,26.72,,
1997-12-22,27.03,,
1997-12-23,26.88,,
1997-12-24,26.13,,
1997-12-26,26.47,,
1997-12-29,27.59,,
1997-12-30,28.59,,
1997-12-31,29.56,,
1998-01-02,29.38,,
1998-01-05,30.44,,
1998-01-06,30.0,,
1998-01-07,29.25,,
1998-01-08,29.47,,
1998-01-09,28.0,,
1998-01-12,27.5,,
1998-01-13,27.97,,
1998-01-14,28.28,,
1998-01-15,27.72,,
1998-01-16,28.09,,
1998-01-20,29.09,,
1998-01-21,29.09,,
1998-01-22,27.47,,
1998-01-23,27.03,,
1998-01-26,27.09,,
1998-01-27,27.59,,
1998-01-28,28.72,,
1998-01-29,29.13,,
1998-01-30,29.19,,
1998-02-02,30.81,,
1998-02-03,30.66,,
1998-02-04,30.63,,
1998-02-05,30.41,,
1998-02-06,30.66,,
1998-02-09,30.59,,
1998-02-10,31.0,,
1998-02-11,30.72,,
1998-02-12,31.97,,
1998-02-13,32.0,,
1998-02-17,32.44,,
1998-02-18,33.38,,
1998-02-19,33.75,,
1998-02-20,34.31,,
1998-02-23,34.47,,
1998-02-24,34.69,,
1998-02-25,35.25,,
1998-02-26,35.13,,
1998-02-27,34.91,,
1998-03-02,34.97,,
1998-03-03,34.91,,
1998-03-04,34.91,,
1998-03-05,34.88,,
1998-03-06,35.47,,
1998-03-09,35.88,,
1998-03-10,37.09,,
1998-03-11,36.94,,
1998-03-12,37.03,,
1998-03-13,37.38,,
1998-03-16,37.75,,
1998-03-17,38.34,,
1998-03-18,38.69,,
1998-03-19,38.5,,
1998-03-20,37.72,,
1998-03-23,37.38,,
1998-03-24,38.34,,
1998-03-25,37.84,,
1998-03-26,36.56,,
1998-03-27,37.0,,
1998-03-30,36.5,,
1998-03-31,36.44,,
1998-04-01,36.44,,
1998-04-02,36.94,,
1998-04-03,37.72,,
1998-04-06,40.0,,
1998-04-07,40.19,,
1998-04-08,40.53,,
1998-04-09,41.16,,
1998-04-13,42.22,,
1998-04-14,41.41,,
1998-04-15,41.0,,
1998-04-16,40.38,,
1998-04-17,41.66,,
1998-04-20,40.81,,
1998-04-21,39.81,,
1998-04-22,40.34,,
1998-04-23,39.66,,
1998-04-24,39.09,,
1998-04-27,37.59,,
1998-04-28,37.13,,
1998-04-29,38.34,,
1998-04-30,39.44,,
1998-05-01,39.5,,
1998-05-04,39.38,,
1998-05-05,38.75,,
1998-05-06,37.66,,
1998-05-07,37.13,,
1998-05-08,37.81,,
1998-05-11,37.5,,
1998-05-12,37.75,,
1998-05-13,37.34,,
1998-05-14,37.63,,
1998-05-15,38.34,,
1998-05-18,37.31,,
1998-05-19,38.13,,
1998-05-20,39.44,,
1998-05-21,39.88,,
1998-05-22,39.59,,
1998-05-26,38.88,,
1998-05-27,38.13,,
1998-05-28,38.88,,
1998-05-29,39.03,,
1998-06-01,39.47,,
1998-06-02,39.28,,
1998-06-03,39.28,,
1998-06-04,39.91,,
1998-06-05,40.38,,
1998-06-08,41.09,,
1998-06-09,40.94,,
1998-06-10,40.31,,
1998-06-11,39.91,,
1998-06-12,39.53,,
1998-06-15,37.69,,
1998-06-16,37.91,,
1998-06-17,39.47,,
1998-06-18,39.38,,
1998-06-19,39.41,,
1998-06-22,39.94,,
1998-06-23,41.28,,
1998-06-24,43.31,,
1998-06-25,43.88,,
1998-06-26,43.72,,
1998-06-29,43.19,,
1998-06-30,45.69,,
1998-07-01,45.06,,
1998-07-02,45.09,,
1998-07-06,44.81,,
1998-07-07,45.28,,
1998-07-08,46.03,,
1998-07-09,45.34,,
1998-07-10,46.19,,
1998-07-13,46.94,,
1998-07-14,47.25,,
1998-07-15,47.25,,
1998-07-16,47.59,,
1998-07-17,48.44,,
1998-07-20,47.91,,
1998-07-21,47.31,,
1998-07-22,46.41,,
1998-07-23,45.78,,
1998-07-24,45.13,,
1998-07-27,44.59,,
1998-07-28,43.78,,
1998-07-29,43.81,,
1998-07-30,44.25,,
1998-07-31,43.53,,
1998-08-03,42.44,,
1998-08-04,40.47,,
1998-08-05,41.22,,
1998-08-06,42.34,,
1998-08-07,42.56,,
1998-08-10,40.84,,
1998-08-11,40.53,,
1998-08-12,40.13,,
1998-08-13,39.41,,
1998-08-14,38.44,,
1998-08-17,40.63,,
1998-08-18,42.16,,
1998-08-19,41.41,,
1998-08-20,40.06,,
1998-08-21,38.44,,
1998-08-24,38.88,,
1998-08-25,39.38,,
1998-08-26,38.03,,
1998-08-27,34.78,,
1998-08-28,32.63,,
1998-08-31,29.03,,
1998-09-01,28.81,,
1998-09-02,29.5,,
1998-09-03,26.81,,
1998-09-04,25.13,,
1998-09-08,27.31,,
1998-09-09,25.03,,
1998-09-10,24.16,,
1998-09-11,25.5,,
1998-09-14,26.56,,
1998-09-15,28.16,,
1998-09-16,30.28,,
1998-09-17,27.91,,
1998-09-18,27.28,,
1998-09-21,26.94,,
1998-09-22,26.75,,
1998-09-23,28.63,,
1998-09-24,25.78,,
1998-09-25,26.31,,
1998-09-28,24.63,,
1998-09-29,22.56,,
1998-09-30,21.56,,
1998-10-01,20.0,,
1998-10-02,21.94,,
1998-10-05,20.41,,
1998-10-06,20.84,,
1998-10-07,19.22,,
1998-10-08,20.81,,
1998-10-09,22.88,,
1998-10-12,23.09,,
1998-10-13,23.41,,
1998-10-14,24.28,,
1998-10-15,27.63,,
1998-10-16,27.13,,
1998-10-19,28.34,,
1998-10-20,28.06,,
1998-10-21,27.72,,
1998-10-22,29.28,,
1998-10-23,29.25,,
1998-10-26,29.78,,
1998-10-27,29.03,,
1998-10-28,29.75,,
1998-10-29,31.41,,
1998-10-30,32.5,,
1998-11-02,32.0,,
1998-11-03,30.91,,
1998-11-04,31.22,,
1998-11-05,32.5,,
1998-11-06,32.5,,
1998-11-09,32.88,,
1998-11-10,31.5,,
1998-11-11,29.75,,
1998-11-12,29.88,,
1998-11-13,30.63,,
1998-11-16,32.03,,
1998-11-17,33.31,,
1998-11-18,32.66,,
1998-11-19,33.28,,
1998-11-20,35.28,,
1998-11-23,36.81,,
1998-11-24,36.19,,
1998-11-25,35.75,,
1998-11-27,37.38,,
1998-11-30,34.81,,
1998-12-01,34.13,,
1998-12-02,34.0,,
1998-12-03,32.78,,
1998-12-04,34.38,,
1998-12-07,34.56,,
1998-12-08,33.09,,
1998-12-09,33.5,,
1998-12-10,33.41,,
1998-12-11,33.34,,
1998-12-14,31.16,,
1998-12-15,33.25,,
1998-12-16,33.13,,
1998-12-17,34.53,,
1998-12-18,35.81,,
1998-12-21,38.28,,
1998-12-22,37.53,,
1998-12-23,38.53,,
1998-12-24,39.16,,
1998-12-28,38.5,,
1998-12-29,37.81,,
1998-12-30,36.59,,
1998-12-31,35.5,,
1999-01-04,36.38,,
1999-01-05,37.5,,
1999-01-06,40.34,,
1999-01-07,42.09,,
1999-01-08,44.13,,
1999-01-11,43.75,,
1999-01-12,41.22,,
1999-01-13,41.16,,
1999-01-14,40.41,,
1999-01-15,42.78,,
1999-01-19,42.44,,
1999-01-20,43.75,,
1999-01-21,42.78,,
1999-01-22,40.66,,
1999-01-25,41.5,,
1999-01-26,42.16,,
1999-01-27,40.88,,
1999-01-28,42.09,,
1999-01-29,43.31,,
1999-02-01,43.84,,
1999-02-02,44.69,,
1999-02-03,45.88,,
1999-02-04,44.88,,
1999-02-05,44.5,,
1999-02-08,44.28,,
1999-02-09,42.88,,
1999-02-10,42.34,,
1999-02-11,46.06,,
1999-02-12,44.25,,
1999-02-16,45.22,,
1999-02-17,44.19,,
1999-02-18,46.16,,
1999-02-19,46.5,,
1999-02-22,48.5,,
1999-02-23,47.94,,
1999-02-24,44.88,,
1999-02-25,44.84,,
1999-02-26,45.25,,
1999-03-01,44.81,,
1999-03-02,45.19,,
1999-03-03,46.41,,
1999-03-04,48.25,,
1999-03-05,49.47,,
1999-03-08,48.94,,
1999-03-09,49.28,,
1999-03-10,49.53,,
1999-03-11,50.88,,
1999-03-12,50.56,,
1999-03-15,51.0,,
1999-03-16,50.97,,
1999-03-17,49.72,,
1999-03-18,51.69,,
1999-03-19,50.81,,
1999-03-22,48.19,,
1999-03-23,48.94,,
1999-03-24,49.19,,
1999-03-25,51.94,,
1999-03-26,51.31,,
1999-03-29,52.69,,
1999-03-30,50.88,,
1999-03-31,49.97,,
1999-04-01,49.97,,
1999-04-05,51.44,,
1999-04-06,52.41,,
1999-04-07,54.28,,
1999-04-08,53.75,,
1999-04-09,55.75,,
1999-04-12,56.0,,
1999-04-13,57.09,,
1999-04-14,54.88,,
1999-04-15,52.38,,
1999-04-16,52.5,,
1999-04-19,48.0,,
1999-04-20,49.75,,
1999-04-21,51.06,,
1999-04-22,52.19,,
1999-04-23,52.5,,
1999-04-26,50.19,,
1999-04-27,52.53,,
1999-04-28,51.19,,
1999-04-29,51.44,,
1999-04-30,49.59,,
1999-05-03,52.44,,
1999-05-04,49.03,,
1999-05-05,49.59,,
1999-05-06,47.44,,
1999-05-07,50.34,,
1999-05-10,48.94,,
1999-05-11,50.41,,
1999-05-12,53.41,,
1999-05-13,54.0,,
1999-05-14,50.06,,
1999-05-17,50.03,,
1999-05-18,49.47,,
1999-05-19,49.5,,
1999-05-20,47.91,,
1999-05-21,47.44,,
1999-05-24,45.38,,
1999-05-25,44.53,,
1999-05-26,46.81,,
1999-05-27,46.97,,
1999-05-28,48.25,,
1999-06-01,45.88,,
1999-06-02,44.13,,
1999-06-03,44.0,,
1999-06-04,45.5,,
1999-06-07,47.03,,
1999-06-08,45.63,,
1999-06-09,45.75,,
1999-06-10,44.19,,
1999-06-11,43.38,,
1999-06-14,43.0,,
1999-06-15,43.94,,
1999-06-16,46.53,,
1999-06-17,46.22,,
1999-06-18,47.88,,
1999-06-21,49.88,,
1999-06-22,48.09,,
1999-06-23,46.63,,
1999-06-24,45.66,,
1999-06-25,45.88,,
1999-06-28,47.25,,
1999-06-29,47.38,,
1999-06-30,51.31,,
1999-07-01,50.88,,
1999-07-02,50.78,,
1999-07-06,51.13,,
1999-07-07,51.19,,
1999-07-08,51.34,,
1999-07-09,51.78,,
1999-07-12,51.0,,
1999-07-13,51.0,,
1999-07-14,50.5,,
1999-07-15,50.28,,
1999-07-16,49.97,,
1999-07-19,49.84,,
1999-07-20,48.66,,
1999-07-21,48.41,,
1999-07-22,48.41,,
1999-07-23,46.75,,
1999-07-26,46.31,,
1999-07-27,48.19,,
1999-07-28,48.03,,
1999-07-29,46.5,,
1999-07-30,45.13,,
1999-08-02,44.28,,
1999-08-03,43.72,,
1999-08-04,43.34,,
1999-08-05,43.34,,
1999-08-06,41.06,,
1999-08-09,41.22,,
1999-08-10,41.66,,
1999-08-11,43.25,,
1999-08-12,44.06,,
1999-08-13,45.84,,
1999-08-16,45.53,,
1999-08-17,47.91,,
1999-08-18,47.5,,
1999-08-19,46.91,,
1999-08-20,47.38,,
1999-08-23,48.13,,
1999-08-24,48.16,,
1999-08-25,48.81,,
1999-08-26,47.94,,
1999-08-27,46.31,,
1999-08-30,43.78,,
1999-08-31,42.91,,
1999-09-01,44.75,,
1999-09-02,44.41,,
1999-09-03,46.88,,
1999-09-07,46.75,,
1999-09-08,46.31,,
1999-09-09,45.75,,
1999-09-10,46.28,,
1999-09-13,45.38,,
1999-09-14,44.72,,
1999-09-15,43.44,,
1999-09-16,43.56,,
1999-09-17,45.72,,
1999-09-20,45.69,,
1999-09-21,44.41,,
1999-09-22,44.78,,
1999-09-23,43.19,,
1999-09-24,43.94,,
1999-09-27,44.25,,
1999-09-28,44.47,,
1999-09-29,43.72,,
1999-09-30,44.59,,
1999-10-01,44.41,,
1999-10-04,46.97,,
1999-10-05,47.25,,
1999-10-06,48.69,,
1999-10-07,47.81,,
1999-10-08,47.63,,
1999-10-11,47.47,,
1999-10-12,47.09,,
1999-10-13,46.19,,
1999-10-14,45.94,,
1999-10-15,44.06,,
1999-10-18,45.19,,
1999-10-19,46.19,,
1999-10-20,47.47,,
1999-10-21,48.69,,
1999-10-22,51.44,,
1999-10-25,50.25,,
1999-10-26,49.19,,
1999-10-27,52.09,,
1999-10-28,56.84,,
1999-10-29,55.16,,
1999-11-01,55.31,,
1999-11-02,55.06,,
1999-11-03,54.44,,
1999-11-04,56.59,,
1999-11-05,57.91,,
1999-11-08,57.0,,
1999-11-09,55.28,,
1999-11-10,55.09,,
1999-11-11,56.16,,
1999-11-12,60.0,,
1999-11-15,60.53,,
1999-11-16,63.63,,
1999-11-17,60.72,,
1999-11-18,62.06,,
1999-11-19,62.19,,
1999-11-22,61.41,,
1999-11-23,60.25,,
1999-11-24,59.31,,
1999-11-26,59.0,,
1999-11-29,58.5,,
1999-11-30,60.31,,
1999-12-01,59.97,,
1999-12-02,60.91,,
1999-12-03,64.09,,
1999-12-06,63.94,,
1999-12-07,65.81,,
1999-12-08,66.22,,
1999-12-09,66.44,,
1999-12-10,67.25,,
1999-12-13,65.84,,
1999-12-14,63.53,,
1999-12-15,63.18,,
1999-12-16,62.5,,
1999-12-17,64.03,,
1999-12-20,65.16,,
1999-12-21,64.44,,
1999-12-22,64.94,,
1999-12-23,65.75,,
1999-12-27,65.81,,
1999-12-28,67.13,,
1999-12-29,69.47,,
1999-12-30,70.63,,
1999-12-31,71.38,,
2000-01-03,67.5,,
2000-01-04,62.5,,
2000-01-05,60.22,,
2000-01-06,61.38,,
2000-01-07,63.28,,
2000-01-10,65.31,,
2000-01-11,65.31,,
2000-01-12,65.81,,
2000-01-13,66.22,,
2000-01-14,68.66,,
2000-01-18,66.88,,
2000-01-19,67.84,,
2000-01-20,67.41,,
2000-01-21,66.25,,
2000-01-24,64.0,,
2000-01-25,64.72,,
2000-01-26,66.44,,
2000-01-27,67.56,,
2000-01-28,63.31,,
2000-01-31,66.25,,
2000-02-01,64.0,,
2000-02-02,65.13,,
2000-02-03,66.0,,
2000-02-04,65.69,,
2000-02-07,65.13,,
2000-02-08,67.81,,
2000-02-09,67.19,,
2000-02-10,66.81,,
2000-02-11,66.75,,
2000-02-14,66.0,,
2000-02-15,65.56,,
2000-02-16,65.56,,
2000-02-17,63.25,,
2000-02-18,61.25,,
2000-02-22,62.31,,
2000-02-23,65.75,,
2000-02-24,69.06,,
2000-02-25,69.88,,
2000-02-28,69.19,,
2000-02-29,70.44,,
2000-03-01,75.25,,
2000-03-02,76.56,,
2000-03-03,79.19,,
2000-03-06,80.88,,
2000-03-07,81.0,,
2000-03-08,79.0,,
2000-03-09,83.38,,
2000-03-10,86.63,,
2000-03-13,82.5,,
2000-03-14,79.94,,
2000-03-15,78.0,,
2000-03-16,80.75,,
2000-03-17,88.88,,
2000-03-20,87.69,,
2000-03-21,88.69,,
2000-03-22,90.14,,
2000-03-23,94.75,,
2000-03-24,95.81,,
2000-03-27,90.0,,
2000-03-28,88.0,,
2000-03-29,86.75,,
2000-03-30,84.14,,
2000-03-31,82.88,,
2000-04-03,85.38,,
2000-04-04,78.63,,
2000-04-05,79.75,,
2000-04-06,85.31,,
2000-04-07,84.56,,
2000-04-10,88.75,,
2000-04-11,86.06,,
2000-04-12,79.75,,
2000-04-13,75.5,,
2000-04-14,66.88,,
2000-04-17,68.94,,
2000-04-18,75.75,,
2000-04-19,75.0,,
2000-04-20,75.0,,
2000-04-24,77.63,,
2000-04-25,79.88,,
2000-04-26,80.63,,
2000-04-27,80.5,,
2000-04-28,76.75,,
2000-05-01,79.75,,
2000-05-02,75.75,,
2000-05-03,73.0,,
2000-05-04,71.63,,
2000-05-05,71.13,,
2000-05-08,71.81,,
2000-05-09,71.13,,
2000-05-10,66.13,,
2000-05-11,67.0,,
2000-05-12,69.41,,
2000-05-15,74.06,,
2000-05-16,75.25,,
2000-05-17,76.0,,
2000-05-18,74.69,,
2000-05-19,69.44,,
2000-05-22,67.5,,
2000-05-23,68.25,,
2000-05-24,68.25,,
2000-05-25,64.0,,
2000-05-26,63.69,,
2000-05-30,67.0,,
2000-05-31,71.5,,
2000-06-01,75.25,,
2000-06-02,83.06,,
2000-06-05,82.13,,
2000-06-06,79.75,,
2000-06-07,79.94,,
2000-06-08,78.75,,
2000-06-09,79.25,,
2000-06-12,80.81,,
2000-06-13,83.38,,
2000-06-14,85.5,,
2000-06-15,83.94,,
2000-06-16,81.13,,
2000-06-19,84.44,,
2000-06-20,86.56,,
2000-06-21,85.63,,
2000-06-22,83.19,,
2000-06-23,81.13,,
2000-06-26,82.19,,
2000-06-27,83.0,,
2000-06-28,83.5,,
2000-06-29,84.38,,
2000-06-30,83.25,,
2000-07-03,85.0,,
2000-07-05,86.88,,
2000-07-06,89.5,,
2000-07-07,90.63,,
2000-07-10,93.38,,
2000-07-11,94.88,,
2000-07-12,95.5,,
2000-07-13,96.38,,
2000-07-14,96.0,,
2000-07-17,92.13,,
2000-07-18,91.25,,
2000-07-19,88.25,,
2000-07-20,91.25,,
2000-07-21,94.69,,
2000-07-24,94.13,,
2000-07-25,94.47,,
2000-07-26,93.0,,
2000-07-27,92.5,,
2000-07-28,88.25,,
2000-07-31,91.25,,
2000-08-01,90.94,,
2000-08-02,92.19,,
2000-08-03,93.88,,
2000-08-04,97.75,,
2000-08-07,98.69,,
2000-08-08,96.75,,
2000-08-09,98.38,,
2000-08-10,96.63,,
2000-08-11,101.63,,
2000-08-14,104.06,,
2000-08-15,101.5,,
2000-08-16,98.5,,
2000-08-17,102.19,,
2000-08-18,100.44,,
2000-08-21,101.88,,
2000-08-22,102.88,,
2000-08-23,101.59,,
2000-08-24,103.13,,
2000-08-25,101.25,,
2000-08-28,102.88,,
2000-08-29,104.5,,
2000-08-30,105.88,,
2000-08-31,107.58,,
2000-09-01,107.69,,
2000-09-05,106.94,,
2000-09-06,106.19,,
2000-09-07,105.0,,
2000-09-08,105.5,,
2000-09-11,109.38,,
2000-09-12,107.94,,
2000-09-13,104.5,,
2000-09-14,104.94,,
2000-09-15,98.5,,
2000-09-18,93.5,,
2000-09-19,97.5,,
2000-09-20,95.94,,
2000-09-21,89.31,,
2000-09-22,90.56,,
2000-09-25,92.44,,
2000-09-26,88.69,,
2000-09-27,86.81,,
2000-09-28,90.06,,
2000-09-29,91.44,,
2000-10-02,90.63,,
2000-10-03,91.88,,
2000-10-04,90.38,,
2000-10-05,92.0,,
2000-10-06,84.25,,
2000-10-09,83.25,,
2000-10-10,74.5,,
2000-10-11,77.75,,
2000-10-12,70.75,,
2000-10-13,78.19,,
2000-10-16,77.69,,
2000-10-17,73.94,,
2000-10-18,73.0,,
2000-10-19,76.56,,
2000-10-20,80.94,,
2000-10-23,78.0,,
2000-10-24,81.25,,
2000-10-25,78.13,,
2000-10-26,77.25,,
2000-10-27,79.44,,
2000-10-30,80.88,,
2000-10-31,80.31,,
2000-11-01,79.06,,
2000-11-02,80.44,,
2000-11-03,83.56,,
2000-11-06,80.25,,
2000-11-07,76.63,,
2000-11-08,73.06,,
2000-11-09,70.81,,
2000-11-10,69.13,,
2000-11-13,68.0,,
2000-11-14,67.88,,
2000-11-15,70.0,,
2000-11-16,71.0,,
2000-11-17,68.69,,
2000-11-20,64.5,,
2000-11-21,65.56,,
2000-11-22,64.38,,
2000-11-24,65.31,,
2000-11-27,66.5,,
2000-11-28,63.63,,
2000-11-29,65.0,,
2000-11-30,63.38,,
2000-12-01,62.38,,
2000-12-04,63.94,,
2000-12-05,72.0,,
2000-12-06,69.44,,
2000-12-07,67.88,,
2000-12-08,74.19,,
2000-12-11,77.81,,
2000-12-12,73.63,,
2000-12-13,75.25,,
2000-12-14,68.19,,
2000-12-15,68.88,,
2000-12-18,69.25,,
2000-12-19,69.0,,
2000-12-20,68.56,,
2000-12-21,72.0,,
2000-12-22,74.25,,
2000-12-26,76.56,,
2000-12-27,76.56,,
2000-12-28,79.38,,
2000-12-29,79.25,,
2001-01-02,72.13,,
2001-01-03,83.69,,
2001-01-04,88.69,,
2001-01-05,84.63,,
2001-01-08,83.38,,
2001-01-09,82.5,,
2001-01-10,86.0,,
2001-01-11,87.5,,
2001-01-12,85.13,,
2001-01-16,83.94,,
2001-01-17,80.88,,
2001-01-18,80.13,,
2001-01-19,84.38,,
2001-01-22,83.88,,
2001-01-23,86.81,,
2001-01-24,84.25,,
2001-01-25,82.88,,
2001-01-26,82.5,,
2001-01-29,83.98,,
2001-01-30,85.0,,
2001-01-31,84.8,,
2001-02-01,89.8,,
2001-02-02,86.26,,
2001-02-05,86.5,,
2001-02-06,84.95,,
2001-02-07,80.2,,
2001-02-08,78.0,,
2001-02-09,79.35,,
2001-02-12,80.0,,
2001-02-13,79.21,,
2001-02-14,76.94,,
2001-02-15,76.32,,
2001-02-16,74.75,,
2001-02-20,68.86,,
2001-02-21,66.04,,
2001-02-22,68.93,,
2001-02-23,67.0,,
2001-02-26,69.2,,
2001-02-27,69.66,,
2001-02-28,65.13,,
2001-03-01,63.6,,
2001-03-02,61.05,,
2001-03-05,62.6,,
2001-03-06,65.39,,
2001-03-07,66.75,,
2001-03-08,64.38,,
2001-03-09,61.26,,
2001-03-12,56.0,,
2001-03-13,59.0,,
2001-03-14,57.0,,
2001-03-15,59.01,,
2001-03-16,57.92,,
2001-03-19,60.73,,
2001-03-20,56.5,,
2001-03-21,54.64,,
2001-03-22,53.25,,
2001-03-23,53.51,,
2001-03-26,54.5,,
2001-03-27,56.6,,
2001-03-28,54.0,,
2001-03-29,53.68,,
2001-03-30,53.5,,
2001-04-02,52.35,,
2001-04-03,49.34,,
2001-04-04,45.26,,
2001-04-05,52.4,,
2001-04-06,50.9,,
2001-04-09,50.29,,
2001-04-10,54.64,,
2001-04-11,57.65,,
2001-04-12,59.6,,
2001-04-16,57.4,,
2001-04-17,58.85,,
2001-04-18,66.9,,
2001-04-19,67.27,,
2001-04-20,66.0,,
2001-04-23,63.8,,
2001-04-24,61.6,,
2001-04-25,61.4,,
2001-04-26,62.86,,
2001-04-27,65.3,,
2001-04-30,62.79,,
2001-05-01,63.35,,
2001-05-02,66.52,,
2001-05-03,66.23,,
2001-05-04,67.35,,
2001-05-07,66.96,,
2001-05-08,66.02,,
2001-05-09,65.07,,
2001-05-10,65.0,,
2001-05-11,63.21,,
2001-05-14,64.99,,
2001-05-15,65.61,,
2001-05-16,69.1,,
2001-05-17,69.7,,
2001-05-18,69.04,,
2001-05-21,72.68,,
2001-05-22,74.26,,
2001-05-23,71.5,,
2001-05-24,72.06,,
2001-05-25,69.48,,
2001-05-29,68.08,,
2001-05-30,64.2,,
2001-05-31,65.01,,
2001-06-01,65.2,,
2001-06-04,65.0,,
2001-06-05,66.1,,
2001-06-06,64.5,,
2001-06-07,65.5,,
2001-06-08,64.59,,
2001-06-11,62.25,,
2001-06-12,60.55,,
2001-06-13,59.4,,
2001-06-14,57.35,,
2001-06-15,57.52,,
2001-06-18,57.3,,
2001-06-19,58.45,,
2001-06-20,59.35,,
2001-06-21,64.95,,
2001-06-22,65.05,,
2001-06-25,64.52,,
2001-06-26,63.82,,
2001-06-27,62.65,,
2001-06-28,64.01,,
2001-06-29,64.23,,
2001-07-02,63.75,,
2001-07-03,63.7,,
2001-07-05,63.3,,
2001-07-06,60.94,,
2001-07-09,60.73,,
2001-07-10,58.46,,
2001-07-11,57.82,,
2001-07-12,61.82,,
2001-07-13,61.42,,
2001-07-16,58.45,,
2001-07-17,59.81,,
2001-07-18,58.9,,
2001-07-19,58.85,,
2001-07-20,59.5,,
2001-07-23,58.7,,
2001-07-24,57.53,,
2001-07-25,57.12,,
2001-07-26,59.14,,
2001-07-27,59.59,,
2001-07-30,59.65,,
2001-07-31,59.82,,
2001-08-01,62.4,,
2001-08-02,62.98,,
2001-08-03,63.15,,
2001-08-06,61.25,,
2001-08-07,61.4,,
2001-08-08,58.25,,
2001-08-09,56.09,,
2001-08-10,55.89,,
2001-08-13,55.74,,
2001-08-14,55.85,,
2001-08-15,54.95,,
2001-08-16,53.0,,
2001-08-17,51.2,,
2001-08-20,53.26,,
2001-08-21,52.4,,
2001-08-22,53.48,,
2001-08-23,52.49,,
2001-08-24,56.6,,
