date,C,dcf,Deviation
2004-10-01,448.7,452.2849374021909,-0.007926280770661709
2004-10-04,447.3,450.18493740219094,-0.0064083383572062225
2004-10-05,445.2,452.38493740219093,-0.015882353297283158
2004-10-06,447.4,452.5849374021909,-0.01145627477563027
2004-10-07,447.6,450.5849374021909,-0.006624583190464106
2004-10-08,445.6,453.5849374021909,-0.017604062092367756
2004-10-11,448.6,452.98493740219095,-0.009680095385374066
2004-10-12,448.0,446.0849374021909,0.004293044748297392
2004-10-13,441.1,441.98493740219095,-0.002002189050586689
2004-10-14,437.0,444.38493740219093,-0.01661833419773895
2004-10-15,439.4,447.18493740219094,-0.017408764810853405
2004-10-18,442.2,440.88493740219093,0.002982779601312213
2004-10-19,435.9,437.88493740219093,-0.004533011375012941
2004-10-20,432.9,434.48493740219095,-0.0036478535059636386
2004-10-21,429.5,430.5849374021909,-0.00251968266409075
2004-10-22,425.6,430.7849374021909,-0.012036022971133042
2004-10-25,425.8,438.38493740219093,-0.028707504132709283
2004-10-26,433.4,444.48493740219095,-0.024938836998565805
2004-10-27,439.5,447.5849374021909,-0.018063470699251738
2004-10-28,442.6,448.68493740219094,-0.013561715348461845
2004-10-29,443.7,448.0849374021909,-0.009785951359161826
2004-11-01,443.1,453.98493740219095,-0.02397642852310722
2004-11-02,449.0,457.88493740219093,-0.019404301553572867
2004-11-03,452.9,465.88493740219093,-0.027871554454187653
2004-11-04,460.9,466.2849374021909,-0.011548598228782514
2004-11-05,461.3,467.48493740219095,-0.01323023889616759
2004-11-08,462.5,467.0849374021909,-0.00981606777493449
2004-11-09,462.1,465.48493740219095,-0.007271851633012694
2004-11-10,460.5,467.5849374021909,-0.015152193399456837
2004-11-11,462.6,475.68493740219094,-0.027507571447711432
2004-11-12,470.7,471.68493740219094,-0.0020881256196466635
2004-11-15,466.7,465.48493740219095,0.002610315608900571
2004-11-16,460.5,466.7849374021909,-0.013464310646287392
2004-11-17,461.8,464.0849374021909,-0.004923532780402917
2004-11-18,459.1,456.48493740219095,0.0057286941661014446
2004-11-19,451.5,456.68493740219094,-0.011353423284956476
2004-11-22,451.7,457.0849374021909,-0.011781043218785148
2004-11-23,452.1,460.18493740219094,-0.017568887516900333
2004-11-24,455.2,459.18493740219094,-0.008678284232787492
2004-11-26,454.2,454.5849374021909,-0.000846788730816117
2004-11-29,449.6,452.48493740219095,-0.0063757645033533095
2004-11-30,447.5,464.38493740219093,-0.036359786983287457
2004-12-01,459.4,462.5849374021909,-0.006885086704459198
2004-12-02,457.6,461.48493740219095,-0.008418340637638466
2004-12-03,456.5,466.68493740219094,-0.02182401141739343
2004-12-06,461.7,464.98493740219095,-0.007064610351774969
2004-12-07,460.0,467.88493740219093,-0.016852300153046174
2004-12-08,462.9,469.38493740219093,-0.013815819140004404
2004-12-09,464.4,464.0849374021909,0.0006788899453895603
2004-12-10,459.1,472.68493740219094,-0.028739941401246694
2004-12-13,467.7,473.68493740219094,-0.012634848460695958
2004-12-14,468.7,478.0849374021909,-0.019630272087605705
2004-12-15,473.1,475.48493740219095,-0.0050158001118205675
2004-12-16,470.5,471.18493740219094,-0.0014536487646809038
2004-12-17,466.2,471.88493740219093,-0.012047295752832254
2004-12-20,466.9,476.88493740219093,-0.02093783346688083
2004-12-21,471.9,488.0849374021909,-0.03316008375168167
2004-12-22,483.1,492.48493740219095,-0.01905629327811631
2004-12-23,487.5,488.0849374021909,-0.001198433627770279
2004-12-27,483.1,488.48493740219095,-0.011023753221191535
2004-12-28,483.5,485.0849374021909,-0.00326733996458195
2004-12-29,480.1,485.2849374021909,-0.010684315548606715
2004-12-30,480.3,486.7849374021909,-0.013321976306002514
2004-12-31,481.8,487.68493740219094,-0.012067088710057239
2005-01-03,482.7,483.5849374021909,-0.0018299523697838938
2005-01-04,478.6,489.5849374021909,-0.022437245435855457
2005-01-05,484.6,494.2849374021909,-0.019593834789083275
2005-01-06,489.3,491.48493740219095,-0.004445583650517837
2005-01-07,486.5,488.38493740219093,-0.003859532221073936
2005-01-10,483.4,487.18493740219094,-0.0077689951220030196
2005-01-11,482.2,485.68493740219094,-0.007175304675559935
2005-01-12,480.7,480.98493740219095,-0.0005924040027738275
2005-01-13,476.0,480.0849374021909,-0.008508780600980925
2005-01-14,475.1,486.68493740219094,-0.023803772239240795
2005-01-18,481.7,485.38493740219093,-0.007591783589150802
2005-01-19,480.4,482.68493740219094,-0.0047338071382307945
2005-01-20,477.7,484.2849374021909,-0.013597237687205221
2005-01-21,479.3,488.5849374021909,-0.019003732394123674
2005-01-24,483.6,490.0849374021909,-0.0132322724231555
2005-01-25,485.1,489.7849374021909,-0.009565294978321925
2005-01-26,484.8,490.5849374021909,-0.011791918098472576
2005-01-27,485.6,488.7849374021909,-0.0065160301770309514
2005-01-28,483.8,495.48493740219095,-0.023582830718234638
2005-01-31,490.5,499.7849374021909,-0.018577865612462552
2005-02-01,494.8,501.7849374021909,-0.01392018149917551
2005-02-02,496.8,496.48493740219095,0.0006345864175811844
2005-02-03,491.5,502.7849374021909,-0.022444859745596957
2005-02-04,497.8,502.2849374021909,-0.00892907007203303
2005-02-07,497.3,499.7849374021909,-0.004972013392614882
2005-02-08,494.8,496.7849374021909,-0.003995566799127603
2005-02-09,491.8,494.7849374021909,-0.006032797639036747
2005-02-10,489.8,498.98493740219095,-0.018407243813830187
2005-02-11,494.0,497.48493740219095,-0.007005111391691354
2005-02-14,492.5,498.98493740219095,-0.01299625883689548
2005-02-15,494.0,496.7849374021909,-0.005605921581990803
2005-02-16,491.8,492.98493740219095,-0.0024035975793399444
2005-02-17,488.0,490.68493740219094,-0.005471815410527325
2005-02-18,485.7,484.48493740219095,0.002507947108374875
2005-02-22,479.5,488.7849374021909,-0.018995956486586474
2005-02-23,483.8,487.98493740219095,-0.008575956103214266
2005-02-24,483.0,487.7849374021909,-0.009809522671352155
2005-02-25,482.8,482.18493740219094,0.0012755740590379983
2005-02-28,477.2,483.7849374021909,-0.01361129066471245
2005-03-01,478.8,486.2849374021909,-0.01539208152770799
2005-03-02,481.3,484.68493740219094,-0.006983789140082353
2005-03-03,479.7,488.98493740219095,-0.018988186939905893
2005-03-04,484.0,489.68493740219094,-0.01160937772019266
2005-03-07,484.7,489.68493740219094,-0.010179887150779776
2005-03-08,484.7,483.7849374021909,0.001891465663901748
2005-03-09,478.8,486.48493740219095,-0.015796866072006588
2005-03-10,481.5,482.88493740219093,-0.0028680484623139213
2005-03-11,477.9,487.18493740219094,-0.019058342508906145
2005-03-14,482.2,482.98493740219095,-0.001625179879134242
2005-03-15,478.0,478.68493740219094,-0.0014308731039419653
2005-03-16,473.7,477.38493740219093,-0.007719006431672226
2005-03-17,472.4,473.48493740219095,-0.0022913873631198456
2005-03-18,468.5,462.5849374021909,0.012786976227603164
2005-03-21,457.6,449.38493740219093,0.018280680801850746
2005-03-22,444.4,449.48493740219095,-0.01131280934925094
2005-03-23,444.5,450.18493740219094,-0.012628004470776166
2005-03-24,445.2,452.68493740219094,-0.016534540435881317
2005-03-28,447.7,448.48493740219095,-0.0017501979146449242
2005-03-29,443.5,454.18493740219094,-0.023525521263003002
2005-03-30,449.2,454.38493740219093,-0.011410891901114217
2005-03-31,449.4,451.19123319696087,-0.003970008868011354
2005-04-01,446.2,450.89123319696085,-0.010404356642063184
2005-04-04,445.9,454.39123319696085,-0.018687053306946755
2005-04-05,449.4,456.4912331969608,-0.015534215514498628
2005-04-06,451.5,459.59123319696084,-0.01760528185160859
2005-04-07,454.6,458.9912331969608,-0.00956713958646882
2005-04-08,454.0,461.09123319696084,-0.01537924099704524
2005-04-11,456.1,469.4912331969608,-0.02852286102505963
2005-04-12,464.5,463.09123319696084,0.0030420934408834643
2005-04-13,458.1,458.9912331969608,-0.0019417216114416824
2005-04-14,454.0,462.4912331969608,-0.018359771142612447
2005-04-15,457.5,467.09123319696084,-0.020533961066480644
2005-04-18,462.1,468.4912331969608,-0.013642161782510542
2005-04-19,463.5,466.29123319696083,-0.00598602975617557
2005-04-20,461.3,467.69123319696087,-0.013665497112855363
2005-04-21,462.7,468.19123319696087,-0.011728611745813744
2005-04-22,463.2,472.79123319696083,-0.02028640237701962
2005-04-25,467.8,471.19123319696087,-0.007197148329674663
2005-04-26,466.2,475.4912331969608,-0.019540282865976977
2005-04-27,470.5,466.89123319696085,0.007729352248335708
2005-04-28,461.9,474.59123319696084,-0.02674139830074329
2005-04-29,469.6,470.29123319696083,-0.001469798176465975
2005-05-02,465.3,472.9912331969608,-0.016260836686074587
2005-05-03,468.0,474.69123319696087,-0.014095969609332348
2005-05-04,469.7,473.79123319696083,-0.008635096874534343
2005-05-05,468.8,470.89123319696085,-0.004441011107306214
2005-05-06,465.9,473.4912331969608,-0.01603246832197014
2005-05-09,468.5,468.79123319696083,-0.000621242839749292
2005-05-10,463.8,471.9912331969608,-0.017354629960982026
2005-05-11,467.0,469.09123319696084,-0.004458052184664885
2005-05-12,464.1,464.09123319696084,1.889025780288378e-05
2005-05-13,459.1,472.9912331969608,-0.029368902047231527
2005-05-16,468.0,476.59123319696084,-0.01802641886492773
2005-05-17,471.6,482.39123319696085,-0.02237029293721593
2005-05-18,477.4,483.39123319696085,-0.012394170157653095
2005-05-19,478.4,482.9912331969608,-0.009505831330666292
2005-05-20,478.0,480.9912331969608,-0.006218893382066937
2005-05-23,476.0,482.09123319696084,-0.012635021708582328
2005-05-24,477.1,479.4912331969608,-0.004987021725126217
2005-05-25,474.5,478.79123319696083,-0.008962639454167975
2005-05-26,473.8,477.79123319696083,-0.008353508644884489
2005-05-27,472.8,476.09123319696084,-0.006913030460275693
2005-05-31,471.1,482.19123319696087,-0.023001731332660702
2005-06-01,477.2,482.09123319696084,-0.010145866301125017
2005-06-02,477.1,480.59123319696084,-0.00726445460466818
2005-06-03,475.6,481.89123319696085,-0.013055297053701453
2005-06-06,476.9,481.59123319696084,-0.009741110040186851
2005-06-07,476.6,482.4912331969608,-0.01221003158529077
2005-06-08,477.5,481.79123319696083,-0.008906831219169464
2005-06-09,476.8,481.39123319696085,-0.009537425861435134
2005-06-10,476.4,480.9912331969608,-0.009545357337273463
2005-06-13,476.0,479.09123319696084,-0.0064522850404361565
2005-06-14,474.1,478.9912331969608,-0.010211529685658194
2005-06-15,474.0,480.39123319696085,-0.013304225296593697
2005-06-16,475.4,479.59123319696084,-0.00873917808927005
2005-06-17,474.6,478.69123319696087,-0.008546705920719155
2005-06-20,473.7,478.19123319696087,-0.009392127845871623
2005-06-21,473.2,479.39123319696085,-0.012914781848789358
2005-06-22,474.4,473.79123319696083,0.001284884059444158
2005-06-23,468.8,474.4912331969608,-0.011994390620486683
2005-06-24,469.5,472.69123319696087,-0.0067512003033725065
2005-06-27,467.7,475.19123319696087,-0.015764670460273078
2005-06-28,470.2,472.79123319696083,-0.005480713293770756
2005-06-29,467.8,467.29123319696083,0.0010887574319733417
2005-06-30,462.3,467.23841807909605,-0.010569375051389773
2005-07-01,461.6,470.23841807909605,-0.018370294189027803
2005-07-05,464.6,468.638418079096,-0.008617343186777315
2005-07-06,463.0,468.3384180790961,-0.01139863370806038
2005-07-07,462.7,470.73841807909605,-0.01707618875021455
2005-07-08,465.1,466.73841807909605,-0.003510356155893679
2005-07-11,461.1,465.638418079096,-0.009746657283603022
2005-07-12,460.0,463.03841807909606,-0.006561913570154454
2005-07-13,457.4,470.638418079096,-0.028128638824532093
2005-07-14,465.0,469.8384180790961,-0.010298046930426907
2005-07-15,464.2,455.638418079096,0.01879029858148984
2005-07-18,450.0,449.638418079096,0.0008041615359486443
2005-07-19,444.0,447.73841807909605,-0.008349558421041348
2005-07-20,442.1,447.138418079096,-0.011268139518722187
2005-07-21,441.5,449.8384180790961,-0.018536473862554637
2005-07-22,444.2,450.93841807909604,-0.014943100452164404
2005-07-25,445.3,451.638418079096,-0.014034275706780064
2005-07-26,446.0,449.53841807909606,-0.007871225098437518
2005-07-27,443.9,444.23841807909605,-0.0007617938145904057
2005-07-28,438.6,440.638418079096,-0.00462605618452927
2005-07-29,435.0,442.638418079096,-0.017256563748452303
2005-08-01,437.0,446.3384180790961,-0.02092228161601184
2005-08-02,440.7,446.138418079096,-0.012189979295017528
2005-08-03,440.5,444.8384180790961,-0.009752795403396686
2005-08-04,439.2,441.93841807909604,-0.006196379330402402
2005-08-05,436.3,438.638418079096,-0.0053310836048892085
2005-08-08,433.0,441.638418079096,-0.019559933478316416
2005-08-09,436.0,438.638418079096,-0.006015018225376423
2005-08-10,433.0,440.73841807909605,-0.01755784783369463
2005-08-11,435.1,441.8384180790961,-0.01525086502978057
2005-08-12,436.2,443.53841807909606,-0.016545168986438097
2005-08-15,437.9,447.03841807909606,-0.020442131390772778
2005-08-16,441.4,446.638418079096,-0.011728543419138537
2005-08-17,441.0,447.73841807909605,-0.015049899242520759
2005-08-18,442.1,447.23841807909605,-0.011489214413121562
2005-08-19,441.6,447.638418079096,-0.013489499192245513
2005-08-22,442.0,441.23841807909605,0.0017260099975415777
2005-08-23,435.6,436.138418079096,-0.0012345119273541316
2005-08-24,430.5,438.3384180790961,-0.01788211517814453
2005-08-25,432.7,436.638418079096,-0.009019861551400665
2005-08-26,431.0,441.03841807909606,-0.02276086995508808
2005-08-29,435.4,438.23841807909605,-0.006476880989890299
2005-08-30,432.6,443.3384180790961,-0.024221717859741698
2005-08-31,437.7,442.73841807909605,-0.011380123958874333
2005-09-01,437.1,444.43841807909604,-0.01651166456494324
2005-09-02,438.8,448.638418079096,-0.021929504212368833
2005-09-06,443.0,450.23841807909605,-0.016076855702314652
2005-09-07,444.6,450.03841807909606,-0.012084341826435363
2005-09-08,444.4,451.73841807909605,-0.016244839458863902
2005-09-09,446.1,455.73841807909605,-0.02114901376917322
2005-09-12,450.1,456.638418079096,-0.014318589545313842
2005-09-13,451.0,455.43841807909604,-0.00974537479252624
2005-09-14,449.8,455.93841807909604,-0.0134632613434017
2005-09-15,450.3,460.138418079096,-0.02138143152699068
2005-09-16,454.5,459.23841807909605,-0.010317991467081344
2005-09-19,453.6,457.138418079096,-0.007740364710462355
2005-09-20,451.5,453.8384180790961,-0.005152534439445633
2005-09-21,448.2,457.43841807909604,-0.020195982046918082
2005-09-22,451.8,458.03841807909606,-0.013619857708133898
2005-09-23,452.4,456.53841807909606,-0.009064775088389432
2005-09-26,450.9,456.53841807909606,-0.012350369335443756
2005-09-27,450.9,457.43841807909604,-0.014293548203827333
2005-09-28,451.8,462.03841807909606,-0.022159235419560552
2005-09-29,456.4,460.8384180790961,-0.009631180702330933
2005-09-30,455.2,460.9191119296092,-0.012408059856026554
2005-10-03,455.1,459.21911192960914,-0.008969818160008303
2005-10-04,453.4,458.51911192960915,-0.01116444614067702
2005-10-05,452.7,460.1191119296092,-0.016124328977545677
2005-10-06,454.3,459.9191119296092,-0.012217609105292349
2005-10-07,454.1,458.1191119296092,-0.008773071947774769
2005-10-10,452.3,453.81911192960916,-0.0033473952279136077
2005-10-11,448.0,451.81911192960916,-0.008452745421278607
2005-10-12,446.0,453.01911192960915,-0.015494074631226096
2005-10-13,447.2,456.21911192960914,-0.01976925493424031
2005-10-14,450.4,453.9191119296092,-0.007752729147379345
2005-10-17,448.1,450.4191119296092,-0.005148786692629526
2005-10-18,444.6,454.71911192960914,-0.022253544362075495
2005-10-19,448.9,449.21911192960914,-0.0007103703318374066
2005-10-20,443.4,448.9191119296092,-0.012294223576016061
2005-10-21,443.1,456.31911192960916,-0.02896900783688472
2005-10-24,450.5,457.51911192960915,-0.01534168026337901
2005-10-25,451.7,462.31911192960916,-0.022969225488618794
2005-10-26,456.5,459.9191119296092,-0.007434159270451213
2005-10-27,454.1,464.81911192960916,-0.023060824425034432
2005-10-28,459.0,463.6191119296092,-0.009963161161290701
2005-10-31,457.8,459.81911192960916,-0.004391100494140043
2005-11-01,454.0,461.31911192960916,-0.01586561610030579
2005-11-02,455.5,460.31911192960916,-0.010469067663534393
2005-11-03,454.5,461.81911192960916,-0.015848438794635156
2005-11-04,456.0,470.1191119296092,-0.030033052414434103
2005-11-07,464.3,471.81911192960916,-0.0159364293210974
2005-11-08,466.0,474.01911192960915,-0.016917275543944732
2005-11-09,468.2,483.1191119296092,-0.030880815023072272
2005-11-10,477.3,485.81911192960916,-0.017535563588209513
2005-11-11,480.0,488.21911192960914,-0.016834883618390917
2005-11-14,482.4,482.4191119296092,-3.961685832210016e-05
2005-11-15,476.6,482.71911192960914,-0.012676340709090073
2005-11-16,476.9,485.21911192960914,-0.01714506235446067
2005-11-17,479.4,489.9191119296092,-0.021471119769503
2005-11-18,484.1,490.9191119296092,-0.013890500010899864
2005-11-21,485.1,495.01911192960915,-0.020037836298772205
2005-11-22,489.2,499.21911192960914,-0.020069568031726104
2005-11-23,493.4,501.01911192960915,-0.01520722812402342
2005-11-25,495.2,498.81911192960916,-0.0072553593939277405
2005-11-28,493.0,496.71911192960914,-0.007487354201374474
2005-11-29,490.9,491.31911192960916,-0.0008530340453543062
2005-11-30,485.5,494.31911192960916,-0.01784092849492136
2005-12-01,488.5,493.51911192960915,-0.010170045715119147
2005-12-02,487.7,494.31911192960916,-0.01339036215648437
2005-12-05,488.5,494.71911192960914,-0.012570995903821158
2005-12-06,488.9,492.81911192960916,-0.007952434949740628
2005-12-07,487.0,490.81911192960916,-0.007781098650773144
2005-12-08,485.0,494.9191119296092,-0.020041885008110105
2005-12-09,489.1,492.6191119296092,-0.007143677223209299
2005-12-12,486.8,500.21911192960914,-0.026826467860943004
2005-12-13,494.4,502.21911192960914,-0.015569124598956097
2005-12-14,496.4,496.81911192960916,-0.0008435905937301813
2005-12-15,491.0,499.51911192960915,-0.017054626592164612
2005-12-16,493.7,497.51911192960915,-0.0076763120009538666
2005-12-19,491.7,497.9191119296092,-0.012490205297619461
2005-12-20,492.1,498.51911192960915,-0.012876360757289262
2005-12-21,492.7,497.71911192960914,-0.010084225840053751
2005-12-22,491.9,498.21911192960914,-0.012683399288186958
2005-12-23,492.4,492.31911192960916,0.00016430008185897016
2005-12-27,486.5,490.51911192960915,-0.008193588856912681
2005-12-28,484.7,491.6191119296092,-0.014074131297401427
2005-12-29,485.8,491.1191119296092,-0.010830594453370646
2005-12-30,485.3,498.71911192960914,-0.026907153964260244
2006-01-03,492.9,489.6191119296092,0.006700898699523172
2006-01-04,483.8,492.01911192960915,-0.016704863145204474
2006-01-05,486.2,492.01911192960915,-0.01182700384704094
2006-01-06,486.2,489.71911192960914,-0.007185980379125989
2006-01-09,483.9,491.21911192960914,-0.01489989243467782
2006-01-10,485.4,495.6191119296092,-0.020618881886581897
2006-01-11,489.8,496.1191119296092,-0.012737086271543907
2006-01-12,490.3,495.01911192960915,-0.009533191377629424
2006-01-13,489.2,490.1191119296092,-0.0018752827776713499
2006-01-17,484.3,489.4191119296092,-0.010459566871890869
2006-01-18,483.6,485.21911192960914,-0.0033368675919839275
2006-01-19,479.4,462.71911192960914,0.03604970626959614
2006-01-20,456.9,465.81911192960916,-0.01914715755792551
2006-01-23,460.0,465.9191119296092,-0.012704162113236994
2006-01-24,460.1,468.1191119296092,-0.017130494622520365
2006-01-25,462.3,475.9191119296092,-0.028616442559725397
2006-01-26,470.1,474.51911192960915,-0.009312821798976745
2006-01-27,468.7,474.01911192960915,-0.011221302676924672
2006-01-30,468.2,471.6191119296092,-0.007249731495443501
2006-01-31,465.8,469.1191119296092,-0.007075200828968176
2006-02-01,463.3,457.6191119296092,0.012414009647535584
2006-02-02,451.8,456.4191119296092,-0.010120329777780102
2006-02-03,450.6,457.51911192960915,-0.015123110159108832
2006-02-06,451.7,456.31911192960916,-0.010122547596300824
2006-02-07,450.5,459.4191119296092,-0.019413889622806435
2006-02-08,453.6,463.71911192960914,-0.021821640879759907
2006-02-09,457.9,465.4191119296092,-0.01615557190686745
2006-02-10,459.6,462.6191119296092,-0.006526128842831991
2006-02-13,456.8,467.01911192960915,-0.021881571157519097
2006-02-14,461.2,468.31911192960916,-0.015201412345262622
2006-02-15,462.5,470.21911192960914,-0.016415989341506565
2006-02-16,464.4,468.21911192960914,-0.008156676718876321
2006-02-17,462.4,467.51911192960915,-0.01094952441298258
2006-02-21,461.7,474.6191119296092,-0.027219957234940084
2006-02-22,468.8,473.81911192960916,-0.010592886194837114
2006-02-23,468.0,474.31911192960916,-0.01332249064116764
2006-02-24,468.5,473.6191119296092,-0.010808499489712298
2006-02-27,467.8,469.51911192960915,-0.003661431208932031
2006-02-28,463.7,471.1191119296092,-0.015747847501286882
2006-03-01,465.3,466.31911192960916,-0.0021854389055427914
2006-03-02,460.5,465.01911192960915,-0.009718120854983692
2006-03-03,459.2,466.71911192960914,-0.016110572156606273
2006-03-06,460.9,469.81911192960916,-0.018984140285347784
2006-03-07,464.0,472.6191119296092,-0.01823690940981859
2006-03-08,466.8,470.71911192960914,-0.008325797339189367
2006-03-09,464.9,475.71911192960914,-0.022742647201464683
2006-03-10,469.9,474.21911192960914,-0.009107840280908497
2006-03-13,468.4,477.6191119296092,-0.019302225768067505
