date,GS,dcf,Deviation
2011-08-12,116.47,212.88361122575319,-0.45289353497254903
2011-08-15,119.13,210.6236112257532,-0.4343938967397506
2011-08-16,116.87,211.0036112257532,-0.4461232235738347
2011-08-17,117.25,206.8936112257532,-0.4332836122616568
2011-08-18,113.14,205.5136112257532,-0.4494768530162334
2011-08-19,111.76,200.2636112257532,-0.4419355602550522
2011-08-22,106.51,200.6136112257532,-0.46907889574779216
2011-08-23,106.86,204.0636112257532,-0.4763397581855884
2011-08-24,110.31,203.5936112257532,-0.45818535593593057
2011-08-25,109.84,205.5036112257532,-0.465508176012845
2011-08-26,111.75,209.8236112257532,-0.4674097955555343
2011-08-29,116.07,208.9336112257532,-0.44446468273318596
2011-08-30,115.18,209.9736112257532,-0.45145487888873714
2011-08-31,116.22,205.9136112257532,-0.4355885494495927
2011-09-01,112.16,200.8136112257532,-0.44147212275411674
2011-09-02,107.06,198.3136112257532,-0.4601479982222365
2011-09-06,104.56,202.0936112257532,-0.48261600470289523
2011-09-07,108.34,198.5436112257532,-0.4543264357329915
2011-09-08,104.79,196.0036112257532,-0.4653669932677674
2011-09-09,102.25,196.6736112257532,-0.48010310400701595
2011-09-12,102.92,197.8436112257532,-0.47979113724040756
2011-09-13,104.09,198.2936112257532,-0.47507133812044167
2011-09-14,104.54,201.7236112257532,-0.4817661682498482
2011-09-15,107.97,201.2436112257532,-0.4634860737075511
2011-09-16,107.49,198.5636112257532,-0.4586621418876632
2011-09-19,104.81,196.3636112257532,-0.4662453020406965
2011-09-20,102.61,191.6136112257532,-0.46449524465614245
2011-09-21,97.86,187.7336112257532,-0.4787294647929533
2011-09-22,93.98,188.9336112257532,-0.5025765961372268
2011-09-23,95.18,192.8936112257532,-0.5065673798361003
2011-09-26,99.14,193.3036112257532,-0.48712805016240734
2011-09-27,99.55,190.0736112257532,-0.4762555445860236
2011-09-28,96.32,193.6236112257532,-0.5025400084719172
2011-09-29,99.87,188.3036112257532,-0.46963311351332515
2011-09-30,94.55,181.29543541064797,-0.47847556235579214
2011-10-03,90.08,185.79543541064797,-0.5151656993030869
2011-10-04,94.58,185.50543541064795,-0.49014971021937426
2011-10-05,94.29,189.14543541064796,-0.5014947106955565
2011-10-06,97.93,183.90543541064795,-0.46749806615922374
2011-10-07,92.69,187.35543541064797,-0.5052718924495523
2011-10-10,96.14,187.91543541064794,-0.48838689174251637
2011-10-11,96.7,190.32543541064797,-0.49192287519868716
2011-10-12,99.11,187.36543541064796,-0.47103370596192906
2011-10-13,96.15,187.94543541064795,-0.4884153489020958
2011-10-14,96.73,188.11543541064796,-0.4857944549375093
2011-10-17,96.9,193.46543541064796,-0.4991353375639377
2011-10-18,102.25,192.00543541064795,-0.4674629924860473
2011-10-19,100.79,192.07543541064797,-0.47525825056954385
2011-10-20,100.86,193.30543541064796,-0.478235054354585
2011-10-21,102.09,195.19543541064795,-0.47698572056654265
2011-10-24,103.98,191.65543541064795,-0.45746386071854084
2011-10-25,100.44,197.54543541064797,-0.4915600059742704
2011-10-26,106.33,207.61543541064796,-0.4878511812491825
2011-10-27,116.4,207.07543541064797,-0.43788600627993834
2011-10-28,115.86,200.76543541064797,-0.42290863084565034
2011-10-31,109.55,194.75543541064795,-0.4374996529929427
2011-11-01,103.54,197.34543541064795,-0.47533623068327924
2011-11-02,106.13,198.89543541064796,-0.4664030384564659
2011-11-03,107.68,196.25543541064795,-0.45132729814749495
2011-11-04,105.04,196.78543541064795,-0.46622065916207356
2011-11-07,105.57,199.79543541064797,-0.471609550123017
2011-11-08,108.58,190.88543541064794,-0.431177136346657
2011-11-09,99.67,190.71543541064796,-0.4773889182834581
2011-11-10,99.5,192.87543541064795,-0.48412300515015727
2011-11-11,101.66,190.50543541064795,-0.46636693183653966
2011-11-14,99.29,190.96543541064796,-0.4800629769126076
2011-11-15,99.75,186.81543541064795,-0.4660505445883808
2011-11-16,95.6,183.56543541064795,-0.4792047871859073
2011-11-17,92.35,183.12543541064795,-0.49570085775954287
2011-11-18,91.91,182.51543541064797,-0.49642615270753176
2011-11-21,91.3,180.61543541064796,-0.49450610468357836
2011-11-22,89.4,179.10543541064797,-0.5008526692948979
2011-11-23,87.89,179.96543541064796,-0.5116284424314523
2011-11-25,88.75,181.99543541064796,-0.5123504070322
2011-11-28,90.78,180.02543541064796,-0.49573792285003615
2011-11-29,88.81,187.07543541064797,-0.5252717183041493
2011-11-30,95.86,185.64543541064796,-0.483639337600962
2011-12-01,94.43,188.46543541064796,-0.4989532176324737
2011-12-02,97.25,191.03543541064795,-0.490932141511064
2011-12-05,99.82,192.37543541064795,-0.48111878324318025
2011-12-06,101.16,196.34543541064795,-0.4847855780887992
2011-12-07,105.13,191.13543541064794,-0.4499711695315325
2011-12-08,99.92,192.66543541064794,-0.4813807687557964
2011-12-09,101.45,189.24543541064796,-0.46392366199025437
2011-12-12,98.03,186.25543541064795,-0.47367978935021315
2011-12-13,95.04,184.46543541064796,-0.48478152674821384
2011-12-14,93.25,183.11543541064796,-0.49075838532737026
2011-12-15,91.9,181.31543541064795,-0.4931485022669886
2011-12-16,90.1,178.91543541064794,-0.49641013480361906
2011-12-19,87.7,182.19543541064795,-0.5186487531790569
2011-12-20,90.98,183.21543541064796,-0.5034261180228459
2011-12-21,92.0,185.63543541064794,-0.5044049655902985
2011-12-22,94.42,185.00543541064795,-0.48963661640307854
2011-12-23,93.79,183.11543541064796,-0.48780942584293896
2011-12-27,91.9,181.33543541064796,-0.4932044043576732
2011-12-28,90.12,182.22543541064795,-0.5054477450038017
2011-12-29,91.01,181.64543541064796,-0.4989689677901752
2011-12-30,90.43,210.9357325629385,-0.571291222680739
2012-01-03,95.36,210.3157325629385,-0.5465864638944078
2012-01-04,94.74,210.1557325629385,-0.5491914550956787
2012-01-05,94.58,208.9957325629385,-0.5474548746036358
2012-01-06,93.42,210.2657325629385,-0.5557050649133388
2012-01-09,94.69,213.9057325629385,-0.5573283667274372
2012-01-10,98.33,215.33573256293852,-0.5433642209322598
2012-01-11,99.76,216.7857325629385,-0.5398221145801784
2012-01-12,101.21,214.5357325629385,-0.5282370969586246
2012-01-13,98.96,213.2557325629385,-0.5359562023928535
2012-01-17,97.68,219.8857325629385,-0.5557692676943431
2012-01-18,104.31,223.2557325629385,-0.5327779546686724
2012-01-19,107.68,224.3157325629385,-0.519962337149994
2012-01-20,108.74,223.7657325629385,-0.5140453421776066
2012-01-23,108.19,224.4457325629385,-0.5179681129840077
2012-01-24,108.87,223.8457325629385,-0.5136382599146083
2012-01-25,108.27,224.1357325629385,-0.516944492687719
2012-01-26,108.56,227.3457325629385,-0.5224893875237082
2012-01-27,111.77,225.30573256293852,-0.5039185256026393
2012-01-30,109.73,227.0457325629385,-0.5167052964997606
2012-01-31,111.47,229.02573256293852,-0.5132861327302296
2012-02-01,113.45,228.9657325629385,-0.5045110081316877
2012-02-02,113.39,233.1057325629385,-0.5135683762329408
2012-02-03,117.53,232.9657325629385,-0.49550520281669386
2012-02-06,117.39,231.55573256293852,-0.49303781555875514
2012-02-07,115.98,231.7257325629385,-0.49949451570511727
2012-02-08,116.15,231.4557325629385,-0.49817617946267123
2012-02-09,115.88,229.6957325629385,-0.49550651765701426
2012-02-10,114.12,230.1057325629385,-0.5040540766676209
2012-02-13,114.53,228.4457325629385,-0.498655550641787
2012-02-14,112.87,228.7457325629385,-0.5065700298083408
2012-02-15,113.17,230.3157325629385,-0.5086310486016236
2012-02-16,114.74,231.4857325629385,-0.5043323027746281
2012-02-17,115.91,232.2057325629385,-0.5008305836352123
2012-02-21,116.63,229.9357325629385,-0.4927713117921949
2012-02-22,114.36,231.3757325629385,-0.5057390041157754
2012-02-23,115.8,231.4457325629385,-0.4996667308674193
2012-02-24,115.87,231.80573256293852,-0.5001417837303067
2012-02-27,116.23,232.6857325629385,-0.5004850588827517
2012-02-28,117.11,230.7157325629385,-0.49240565999090347
2012-02-29,115.14,236.7057325629385,-0.5135732508320852
2012-03-01,121.13,235.5357325629385,-0.4857255895657686
2012-03-02,119.96,234.2057325629385,-0.487800752410008
2012-03-05,118.63,229.2457325629385,-0.48252035632798274
2012-03-06,113.67,231.9757325629385,-0.509991848094888
2012-03-07,116.4,232.7457325629385,-0.4998834190503433
2012-03-08,117.17,232.86573256293852,-0.49683451184329364
2012-03-09,117.29,232.5657325629385,-0.4956694664023291
2012-03-12,116.99,240.11573256293852,-0.5127766150461013
2012-03-13,124.54,235.9457325629385,-0.4721667620465271
2012-03-14,120.37,238.6357325629385,-0.4955910470438317
2012-03-15,123.06,238.5057325629385,-0.48403755885604927
2012-03-16,122.93,239.8757325629385,-0.4875263175371619
2012-03-19,124.3,241.5957325629385,-0.4855041573732334
2012-03-20,126.02,241.5657325629385,-0.47832004704075215
2012-03-21,125.99,240.3157325629385,-0.47573136949324235
2012-03-22,124.74,241.7557325629385,-0.4840246447205744
2012-03-23,126.18,243.64573256293852,-0.48211692988546306
2012-03-26,128.07,241.9057325629385,-0.4705788959892506
2012-03-27,126.33,241.9357325629385,-0.4778365367458244
2012-03-28,126.36,239.33573256293852,-0.47203871880363335
2012-03-29,123.76,239.9457325629385,-0.4842167073442851
2012-03-30,124.37,242.80755262071813,-0.4877836432284527
2012-04-02,124.9,240.61755262071813,-0.4809189993014432
2012-04-03,122.71,237.86755262071813,-0.484124679267785
2012-04-04,119.96,235.90755262071812,-0.4914957208137102
2012-04-05,118.0,234.92755262071813,-0.4977174933988835
2012-04-09,117.02,232.46755262071812,-0.49661792073441025
2012-04-10,114.56,233.83755262071813,-0.5100872434043344
2012-04-11,115.93,238.2975526207181,-0.5135073829964261
2012-04-12,120.39,232.99755262071812,-0.48329929372273184
2012-04-13,115.09,235.6375526207181,-0.5115803965879382
2012-04-16,117.73,234.7675526207181,-0.49852524897169115
2012-04-17,116.86,233.2375526207181,-0.4989657596432029
2012-04-18,115.33,231.50755262071812,-0.5018305074955949
2012-04-19,113.6,230.34755262071812,-0.5068321815988659
2012-04-20,112.44,229.65755262071812,-0.510401470724998
2012-04-23,111.75,232.0175526207181,-0.5183554057107089
2012-04-24,114.11,231.8875526207181,-0.5079080411588907
2012-04-25,113.98,232.46755262071812,-0.5096950145727916
2012-04-26,114.56,232.31755262071812,-0.5068818575795226
2012-04-27,114.41,233.05755262071813,-0.5090912149661471
2012-04-30,115.15,233.2375526207181,-0.5062973406034127
2012-05-01,115.33,231.67755262071813,-0.5021960535434005
2012-05-02,113.77,229.43755262071812,-0.5041352267731319
2012-05-03,111.53,226.89755262071813,-0.5084565756139577
2012-05-04,108.99,227.9475526207181,-0.5218636973859139
2012-05-07,110.04,227.27755262071813,-0.5158342795795796
2012-05-08,109.37,225.1975526207181,-0.5143375284179799
2012-05-09,107.29,224.22755262071811,-0.5215128616174949
2012-05-10,106.32,220.03755262071812,-0.5168097502735576
2012-05-11,102.13,217.67755262071813,-0.5308197893149251
2012-05-14,99.77,217.77755262071813,-0.5418719753281476
2012-05-15,99.87,216.1075526207181,-0.5378689972243685
2012-05-16,98.2,214.9875526207181,-0.5432293693149537
2012-05-17,97.08,213.39755262071813,-0.5450744452887657
2012-05-18,95.49,214.4175526207181,-0.5546539971524083
2012-05-21,96.51,215.43755262071812,-0.5520279597220097
2012-05-22,97.53,215.9475526207181,-0.5483625592585534
2012-05-23,98.04,214.7675526207181,-0.5435064617366119
2012-05-24,96.86,214.6075526207181,-0.5486645329245081
2012-05-25,96.7,215.7675526207181,-0.5518325215006641
2012-05-29,97.86,212.5175526207181,-0.5395203888186517
2012-05-30,94.61,213.6075526207181,-0.557084949294889
2012-05-31,95.7,210.5475526207181,-0.5454708506044965
2012-06-01,92.64,208.90755262071812,-0.5565502594911327
2012-06-04,91.0,210.11755262071813,-0.5669090998586704
2012-06-05,92.21,212.86755262071813,-0.5668198423632118
2012-06-06,94.96,211.90755262071812,-0.5518800588954762
2012-06-07,94.0,212.4475526207181,-0.5575378542118681
2012-06-08,94.54,210.7075526207181,-0.5513212562903441
2012-06-11,92.8,211.9475526207181,-0.5621558312302555
2012-06-12,94.04,210.62755262071812,-0.5535246987874374
2012-06-13,92.72,211.72755262071811,-0.5620787240378884
2012-06-14,93.82,213.56755262071812,-0.5607010575870666
2012-06-15,95.66,211.53755262071812,-0.5477871478851978
2012-06-18,93.63,214.27755262071813,-0.5630433572959006
2012-06-19,96.37,214.4575526207181,-0.5506336856765472
2012-06-20,96.55,211.80755262071813,-0.5441616750423852
2012-06-21,93.9,211.53755262071812,-0.5561071836339124
2012-06-22,93.63,209.12755262071812,-0.5522828110085953
2012-06-25,91.22,208.93755262071812,-0.5634102206337671
2012-06-26,91.03,211.17755262071813,-0.5689409273366621
2012-06-27,93.27,211.39755262071813,-0.5587933784297794
2012-06-28,93.49,213.7675526207181,-0.5626557966639739
2012-06-29,95.86,218.70036731324805,-0.5616834064905882
2012-07-02,97.13,220.17036731324805,-0.55884163166332
2012-07-03,98.6,217.49036731324804,-0.5466465884533271
2012-07-05,95.92,217.04036731324803,-0.558054562902755
2012-07-06,95.47,216.04036731324803,-0.5580918455782241
2012-07-09,94.47,215.82036731324803,-0.5622748623030399
2012-07-10,94.25,216.70036731324805,-0.5650676500065259
2012-07-11,95.13,215.59036731324804,-0.5587465192181884
2012-07-12,94.02,219.00036731324803,-0.5706856515655149
2012-07-13,97.43,219.25036731324803,-0.5556221811897832
2012-07-16,97.68,219.55036731324805,-0.5550907010752888
2012-07-17,97.98,218.08036731324805,-0.5507160905536137
2012-07-18,96.51,216.57036731324803,-0.5543711672224869
2012-07-19,95.0,215.73036731324805,-0.5596354783837332
2012-07-20,94.16,214.73036731324805,-0.5614965820710414
2012-07-23,93.16,216.04036731324803,-0.5687842917572783
2012-07-24,94.47,217.53036731324804,-0.5657158070994229
2012-07-25,95.96,219.63036731324803,-0.5630840981878569
2012-07-26,98.06,223.21036731324804,-0.5606834880461221
2012-07-27,101.64,222.45036731324805,-0.5430890889162995
2012-07-30,100.88,222.47036731324803,-0.546546350337272
2012-07-31,100.9,221.66036731324803,-0.5447990941140632
2012-08-01,100.09,219.38036731324803,-0.5437604502818438
2012-08-02,97.81,222.55036731324805,-0.5605039830721612
2012-08-03,100.98,223.59036731324804,-0.5483705259156896
2012-08-06,102.02,224.81036731324804,-0.5461953057625382
2012-08-07,103.24,224.07036731324803,-0.5392518821747119
2012-08-08,102.5,225.17036731324805,-0.5447891246835065
2012-08-09,103.6,224.59036731324804,-0.5387157461855716
2012-08-10,103.02,225.18036731324804,-0.542500080139362
2012-08-13,103.61,224.83036731324805,-0.5391636759831294
2012-08-14,103.26,224.70036731324805,-0.5404546897956409
2012-08-15,103.13,225.06036731324804,-0.5417673878739409
2012-08-16,103.49,225.17036731324805,-0.5403924537902058
2012-08-17,103.6,226.85036731324803,-0.5433112971029791
2012-08-20,105.28,226.89036731324805,-0.5359873526289949
2012-08-21,105.32,226.24036731324804,-0.5344774177537648
2012-08-22,104.67,225.65036731324804,-0.5361407949551573
2012-08-23,104.08,226.53036731324804,-0.540547250973741
2012-08-24,104.96,226.69036731324803,-0.5369895896151472
2012-08-27,105.12,226.60036731324803,-0.5360996045752913
2012-08-28,105.03,227.10036731324803,-0.5375172605725987
2012-08-29,105.53,226.29036731324803,-0.5336522660996988
2012-08-30,104.72,227.29036731324803,-0.539267760275663
2012-08-31,105.72,227.98036731324805,-0.5362758589877201
2012-09-04,106.41,231.51036731324805,-0.5403661562334243
2012-09-05,109.94,235.11036731324805,-0.5323898250155765
2012-09-06,113.54,237.90036731324804,-0.5227413842093834
2012-09-07,116.33,236.25036731324803,-0.5075986491663048
2012-09-10,114.68,238.26036731324805,-0.5186778174935541
2012-09-11,116.69,239.81036731324804,-0.5134071920769974
2012-09-12,118.24,242.24036731324804,-0.5118897757981831
2012-09-13,120.67,242.93036731324804,-0.5032732987045571
2012-09-14,121.36,241.47036731324803,-0.49741245126543643
2012-09-17,119.9,241.45036731324805,-0.5034176119332776
2012-09-18,119.88,240.59036731324804,-0.5017256869477382
2012-09-19,119.02,239.20036731324805,-0.5024255132345354
2012-09-20,117.63,238.29036731324803,-0.5063585602460892
2012-09-21,116.72,238.17036731324805,-0.509930637817396
2012-09-24,116.6,235.07036731324803,-0.5039783136739554
2012-09-25,113.5,234.65036731324804,-0.5163016308068147
2012-09-26,113.08,236.80036731324805,-0.5224669569434675
2012-09-27,115.23,235.25036731324803,-0.5101814236635589
2012-09-28,113.68,248.1827404044573,-0.5419504200222042
2012-10-01,116.86,248.57274040445728,-0.5298760442924878
2012-10-02,117.25,249.23274040445727,-0.529556189890118
2012-10-03,117.91,251.22274040445728,-0.5306555457114661
2012-10-04,119.9,250.63274040445728,-0.5216107847422009
2012-10-05,119.31,250.7827404044573,-0.5242495563786436
2012-10-08,119.46,250.95274040445727,-0.523974116371601
2012-10-09,119.63,251.4027404044573,-0.5241499762192767
2012-10-10,120.08,253.3127404044573,-0.5259614664139212
2012-10-11,121.99,251.5227404044573,-0.5149941520045629
2012-10-12,120.2,255.82274040445728,-0.5301434117625232
2012-10-15,124.5,254.54274040445728,-0.5108876418860937
2012-10-16,123.22,256.24274040445727,-0.5191278402443411
2012-10-17,124.92,256.4727404044573,-0.5129306927395041
2012-10-18,125.15,254.94274040445728,-0.5091054571647966
2012-10-19,123.62,254.0927404044573,-0.5134847229274424
2012-10-22,122.77,250.32274040445728,-0.5095531480614378
2012-10-23,119.0,251.0927404044573,-0.5260715231817688
2012-10-24,119.77,251.04274040445728,-0.5229099243936015
2012-10-25,119.72,250.76274040445728,-0.5225766004674274
2012-10-26,119.44,253.7127404044573,-0.5292313669010307
2012-10-31,122.39,256.1727404044573,-0.5222364416808554
2012-11-01,124.85,254.57274040445728,-0.5095704284691197
2012-11-02,123.25,255.4027404044573,-0.5174288270955097
2012-11-05,124.08,257.5727404044573,-0.5182720042300999
2012-11-06,126.25,249.3027404044573,-0.4935875963690659
2012-11-07,117.98,246.5927404044573,-0.5215593135203771
2012-11-08,115.27,247.47274040445728,-0.534211324400383
2012-11-09,116.15,248.5627404044573,-0.5327135522765697
2012-11-12,117.24,247.79274040445728,-0.5268626521962018
2012-11-13,116.47,245.5627404044573,-0.5257016605688364
2012-11-14,114.24,246.76274040445728,-0.5370451802701066
