date,AON,dcf,Deviation
2016-08-16,109.17,111.08207213838793,-0.01721314791468631
2016-08-17,109.47,111.04207213838792,-0.014157445985236161
2016-08-18,109.43,110.17207213838793,-0.006735573943420059
2016-08-19,108.56,111.00207213838793,-0.022000239196826477
2016-08-22,109.39,111.05207213838793,-0.01496660176062925
2016-08-23,109.44,111.09207213838793,-0.014871197436392647
2016-08-24,109.48,111.72207213838793,-0.020068300698994457
2016-08-25,110.11,111.64207213838793,-0.013723071500221007
2016-08-26,110.03,113.05207213838793,-0.026731682853973537
2016-08-29,111.44,112.80207213838793,-0.01207488579391447
2016-08-30,111.19,112.96207213838792,-0.01568731968918724
2016-08-31,111.35,112.96207213838792,-0.01427091507681455
2016-09-01,111.35,113.71207213838792,-0.02077239552466581
2016-09-02,112.1,113.82207213838792,-0.015129509646373274
2016-09-06,112.21,113.88207213838793,-0.014682487831412572
2016-09-07,112.27,113.21207213838792,-0.008321304615256597
2016-09-08,111.6,110.54207213838792,0.009570363945119897
2016-09-09,108.93,112.72207213838793,-0.03364090161270661
2016-09-12,111.11,111.18207213838792,-0.0006482352505376987
2016-09-13,109.57,110.59207213838793,-0.009241821033147746
2016-09-14,108.98,111.92207213838793,-0.02628679117690169
2016-09-15,110.31,111.01207213838792,-0.006324286402948243
2016-09-16,109.4,111.59207213838793,-0.01964361890932076
2016-09-19,109.98,111.92207213838793,-0.017352003061439247
2016-09-20,110.31,113.72207213838793,-0.03000360505422195
2016-09-21,112.11,114.97207213838793,-0.024893629254093552
2016-09-22,113.36,113.76207213838792,-0.0035343250244141977
2016-09-23,112.15,113.23207213838793,-0.009556233653177926
2016-09-26,111.62,114.01207213838792,-0.0209808671443531
2016-09-27,112.4,113.89207213838793,-0.013100755042677048
2016-09-28,112.28,112.53207213838793,-0.0022400026374520543
2016-09-29,110.92,114.10207213838792,-0.027887943476859633
2016-09-30,112.49,113.79228782287822,-0.011444429563673864
2016-10-03,112.01,113.16228782287823,-0.010182613351559122
2016-10-04,111.38,113.53228782287823,-0.018957495388765677
2016-10-05,111.75,114.96228782287822,-0.02794210069851233
2016-10-06,113.18,114.28228782287823,-0.009645307631455657
2016-10-07,112.5,113.75228782287823,-0.011008902298546674
2016-10-10,111.97,111.63228782287823,0.0030252195284001804
2016-10-11,109.85,112.48228782287823,-0.023401798397123752
2016-10-12,110.7,111.97228782287823,-0.011362524135353658
2016-10-13,110.19,112.47228782287823,-0.020292001408136917
2016-10-14,110.69,111.75228782287823,-0.009505736692942746
2016-10-17,109.97,112.37228782287823,-0.021377938185834
2016-10-18,110.59,112.48228782287823,-0.016822984840581756
2016-10-19,110.7,111.80228782287823,-0.009859259987814561
2016-10-20,110.02,111.33228782287823,-0.01178712706385765
2016-10-21,109.55,111.81228782287823,-0.02023290880571127
2016-10-24,110.03,109.57228782287822,0.004177262209416055
2016-10-25,107.79,109.97228782287823,-0.019843979479566953
2016-10-26,108.19,110.20228782287823,-0.0182599459832673
2016-10-27,108.42,113.08228782287823,-0.04122916075221972
2016-10-28,111.3,112.61228782287823,-0.011653149476389846
2016-10-31,110.83,110.59228782287823,0.0021494462389861635
2016-11-01,108.81,109.32228782287822,-0.004686032766787918
2016-11-02,107.54,110.26228782287824,-0.02468920132739516
2016-11-03,108.48,109.57228782287822,-0.009968650327388251
2016-11-04,107.79,113.17228782287823,-0.04755835484479953
2016-11-07,111.39,113.93228782287822,-0.022314024158195833
2016-11-08,112.15,112.71228782287822,-0.004988700289375925
2016-11-09,110.93,114.52228782287823,-0.031367586966426164
2016-11-10,112.74,112.27228782287823,0.004165873753812166
2016-11-11,110.49,111.97228782287823,-0.013237988181709515
2016-11-14,110.19,111.91228782287823,-0.015389622144121207
2016-11-15,110.13,111.75228782287823,-0.014516819784928914
2016-11-16,109.97,113.21228782287822,-0.02863900982153822
2016-11-17,111.43,113.74228782287823,-0.020329183341897927
2016-11-18,111.96,114.70228782287823,-0.02390787380904591
2016-11-21,112.92,115.14228782287823,-0.0193003618817853
2016-11-22,113.36,115.29228782287822,-0.016759905275249398
2016-11-23,113.51,115.59228782287823,-0.018014072236972378
2016-11-25,113.81,114.56228782287823,-0.006566627091467714
2016-11-28,112.78,115.43228782287822,-0.02297700126110247
2016-11-29,113.65,115.88228782287823,-0.019263408281084193
2016-11-30,114.1,113.83228782287823,0.00235181232181092
2016-12-01,112.05,113.40228782287822,-0.011924696131266344
2016-12-02,111.62,114.15228782287822,-0.022183417180454468
2016-12-05,112.37,114.99228782287823,-0.022804032100981475
2016-12-06,113.21,117.73228782287823,-0.03841161933149362
2016-12-07,115.95,114.67228782287823,0.011142292539722431
2016-12-08,112.89,114.81228782287823,-0.016742875343131902
2016-12-09,113.03,114.52228782287823,-0.013030544981656456
2016-12-12,112.74,114.34228782287823,-0.01401308171619109
2016-12-13,112.56,113.53228782287823,-0.008563976305974719
2016-12-14,111.75,114.17228782287823,-0.02121607501319467
2016-12-15,112.39,113.87228782287823,-0.01301710759674779
2016-12-16,112.09,114.11228782287823,-0.01772191112334165
2016-12-19,112.33,113.61228782287823,-0.011286524085117655
2016-12-20,111.83,114.03228782287823,-0.019312844326152212
2016-12-21,112.25,114.26228782287824,-0.0176111284065793
2016-12-22,112.48,114.67228782287823,-0.019117851963191157
2016-12-23,112.89,114.28228782287823,-0.012182883711919446
2016-12-27,112.5,113.50228782287823,-0.008830551719294921
2016-12-28,111.72,113.20228782287823,-0.013094150757778755
2016-12-29,111.42,113.31228782287823,-0.016699758333677983
2016-12-30,111.53,113.67452460229374,-0.01886548116032738
2017-01-03,112.08,114.90452460229375,-0.024581491565018543
2017-01-04,113.31,115.07452460229375,-0.015333755306763841
2017-01-05,113.48,115.94452460229375,-0.02125606716442563
2017-01-06,114.35,114.99452460229375,-0.005604828617039259
2017-01-09,113.4,114.22452460229374,-0.007218455101166366
2017-01-10,112.63,114.26452460229375,-0.014304742508515544
2017-01-11,112.67,114.26452460229375,-0.013954677603075893
2017-01-12,112.67,114.88452460229375,-0.01927609144886988
2017-01-13,113.29,115.21452460229375,-0.016703836681503215
2017-01-17,113.62,115.64452460229374,-0.017506445802394577
2017-01-18,114.05,113.87452460229375,0.001540953943115042
2017-01-19,112.28,113.66452460229375,-0.01218079789748061
2017-01-20,112.07,113.29452460229375,-0.01080832993997105
2017-01-23,111.7,113.80452460229375,-0.01849245106596875
2017-01-24,112.21,114.43452460229375,-0.019439278574581165
2017-01-25,112.84,114.54452460229375,-0.014880891148764785
2017-01-26,112.95,114.98452460229375,-0.01769389932541543
2017-01-27,113.39,113.66452460229375,-0.002415217969320649
2017-01-30,112.07,114.29452460229375,-0.019463089855217053
2017-01-31,112.7,112.76452460229375,-0.0005722065740206839
2017-02-01,111.17,114.07452460229375,-0.0254616410843701
2017-02-02,112.48,115.65452460229375,-0.02744833903567645
2017-02-03,114.06,115.67452460229374,-0.013957477740623725
2017-02-06,114.08,115.84452460229375,-0.015231834291275725
2017-02-07,114.25,115.95452460229374,-0.014699940413192225
2017-02-08,114.36,116.76452460229375,-0.020592937884890028
2017-02-09,115.17,117.18452460229375,-0.017191046421280776
2017-02-10,115.59,117.46452460229375,-0.01595821894857563
2017-02-13,115.87,117.44452460229375,-0.013406539024493624
2017-02-14,115.85,118.15452460229375,-0.01950432799802415
2017-02-15,116.56,118.87452460229375,-0.01947031636961083
2017-02-16,117.28,119.12452460229375,-0.015484003889642661
2017-02-17,117.53,117.16452460229375,0.003119334960363096
2017-02-21,115.57,117.19452460229375,-0.013861779019170739
2017-02-22,115.6,117.78452460229374,-0.01854678795597231
2017-02-23,116.19,118.15452460229375,-0.016626740354686476
2017-02-24,116.56,117.96452460229375,-0.011906330373720131
2017-02-27,116.37,117.24452460229375,-0.007458980325607767
2017-02-28,115.65,119.10452460229375,-0.029004142486012796
2017-03-01,117.51,118.05452460229375,-0.004612483969828052
2017-03-02,116.46,118.07452460229375,-0.013673776013343297
2017-03-03,116.48,117.30452460229375,-0.007028924119416469
2017-03-06,115.71,117.13452460229375,-0.012161440934092105
2017-03-07,115.54,117.21452460229375,-0.014285982116767237
2017-03-08,115.62,117.92452460229374,-0.019542369240544866
2017-03-09,116.33,119.45452460229374,-0.026156603215293783
2017-03-10,117.86,120.53452460229374,-0.02218886755573468
2017-03-13,118.94,120.01452460229375,-0.008953287994553416
2017-03-14,118.42,120.61452460229374,-0.018194530132501163
2017-03-15,119.02,120.83452460229375,-0.015016607283936056
2017-03-16,119.24,120.50452460229374,-0.010493586082905293
2017-03-17,118.91,119.77452460229375,-0.007217933906766727
2017-03-20,118.18,119.16452460229375,-0.00826189342490602
2017-03-21,117.57,119.30452460229375,-0.014538632194175949
2017-03-22,117.71,119.07452460229375,-0.011459416754769691
2017-03-23,117.48,119.13452460229375,-0.013887868422835736
2017-03-24,117.54,119.78452460229374,-0.018738018201816642
2017-03-27,118.19,120.47452460229374,-0.018962719378518678
2017-03-28,118.88,119.35452460229375,-0.003975757130908475
2017-03-29,117.76,120.07452460229375,-0.019275734048998516
2017-03-30,118.48,120.28452460229374,-0.015002134383123478
2017-03-31,118.69,119.95172284644195,-0.010518588783065441
2017-04-03,118.33,120.52172284644195,-0.01818529302999128
2017-04-04,118.9,120.85172284644194,-0.016149731261356215
2017-04-05,119.23,121.01172284644194,-0.01472355573932993
2017-04-06,119.39,121.26172284644194,-0.015435397110530658
2017-04-07,119.64,121.38172284644195,-0.014349135978613314
2017-04-10,119.76,121.35172284644194,-0.013116606910114514
2017-04-11,119.73,120.29172284644194,-0.004669671637831718
2017-04-12,118.67,119.72172284644195,-0.008784728631001326
2017-04-13,118.1,120.67172284644195,-0.021311727269482605
2017-04-17,119.05,120.48172284644195,-0.011883319831562655
2017-04-18,118.86,120.74172284644195,-0.015584694354867756
2017-04-19,119.12,122.18172284644194,-0.025058763087584812
2017-04-20,120.56,120.05172284644195,0.00423381807030121
2017-04-21,118.43,120.66172284644195,-0.01849569850152155
2017-04-24,119.04,121.69172284644195,-0.021790494738808563
2017-04-25,120.07,121.69172284644195,-0.013326484402627292
2017-04-26,120.07,121.76172284644194,-0.013893716406882972
2017-04-27,120.14,121.46172284644194,-0.010881805522493182
2017-04-28,119.84,121.91172284644195,-0.01699363111332164
2017-05-01,120.29,121.54172284644194,-0.010298709094517133
2017-05-02,119.92,121.96172284644194,-0.01674068551009733
2017-05-03,120.34,122.82172284644194,-0.020205895088645787
2017-05-04,121.2,123.89172284644195,-0.021726413876560713
2017-05-05,122.27,124.43172284644194,-0.01737276312656766
2017-05-08,122.81,125.92172284644195,-0.024711565058846974
2017-05-09,124.3,125.71172284644194,-0.011229842487851194
2017-05-10,124.09,125.92172284644195,-0.014546519893757215
2017-05-11,124.3,125.86172284644195,-0.012408243039445321
2017-05-12,124.24,127.38172284644195,-0.024663843259753016
2017-05-15,125.76,127.60172284644194,-0.014433369748920288
2017-05-16,125.98,127.60172284644194,-0.012709255096763461
2017-05-17,125.98,128.31172284644194,-0.018172329033664725
2017-05-18,126.69,128.90172284644194,-0.017158210127856233
2017-05-19,127.28,129.99172284644195,-0.02086073472266603
2017-05-22,128.37,130.18172284644194,-0.013916875632218995
2017-05-23,128.56,130.81172284644194,-0.01721346372821042
2017-05-24,129.19,131.94172284644193,-0.02085559281080851
2017-05-25,130.32,131.63172284644196,-0.009965096696122333
2017-05-26,130.01,132.33172284644195,-0.01754471865477103
2017-05-30,130.71,132.53172284644194,-0.013745560740598517
2017-05-31,130.91,133.26172284644196,-0.017647399389784657
2017-06-01,131.64,133.02172284644195,-0.010387197044778862
2017-06-02,131.4,132.62172284644194,-0.009212086981078671
2017-06-05,131.0,132.08172284644195,-0.008189799641692752
2017-06-06,130.46,133.03172284644194,-0.019331651063487
2017-06-07,131.41,133.33172284644195,-0.014413095439074208
2017-06-08,131.71,134.26172284644196,-0.019005586941263974
2017-06-09,132.64,134.65172284644194,-0.014940193886239017
2017-06-12,133.03,135.68172284644194,-0.019543699702597617
2017-06-13,134.06,136.63172284644196,-0.018822296849262954
2017-06-14,135.01,137.27172284644195,-0.0164762472528448
2017-06-15,135.65,138.08172284644195,-0.017610751056070018
2017-06-16,136.46,138.42172284644195,-0.014172073617507164
2017-06-19,136.8,137.77172284644195,-0.007053137076067473
2017-06-20,136.15,136.92172284644195,-0.0056362338305328
2017-06-21,135.3,135.87172284644194,-0.00420781332910658
2017-06-22,134.25,134.02172284644195,0.0017032847266080786
2017-06-23,132.4,134.65172284644194,-0.016722569892476002
2017-06-26,133.03,134.20172284644195,-0.008731056662981018
2017-06-27,132.58,135.60172284644196,-0.022283808664170124
2017-06-28,133.98,134.46172284644194,-0.0035826020687842464
2017-06-29,132.84,134.57172284644196,-0.012868400655151047
2017-06-30,132.95,135.73433195333084,-0.020513100210256097
2017-07-03,133.16,135.5443319533308,-0.01759079054778745
2017-07-05,132.97,135.96433195333083,-0.022022922558532665
2017-07-06,133.39,137.58433195333083,-0.030485534899087008
2017-07-07,135.01,137.87433195333082,-0.020774947104007624
2017-07-10,135.3,136.61433195333083,-0.009620747212523928
2017-07-11,134.04,137.23433195333084,-0.023276478326262673
2017-07-12,134.66,138.20433195333084,-0.025645592314195276
2017-07-13,135.63,138.7943319533308,-0.02279871165340397
2017-07-14,136.22,139.41433195333082,-0.02291250769253861
2017-07-17,136.84,139.98433195333084,-0.022462027781645744
2017-07-18,137.41,140.64433195333083,-0.02299653251866607
2017-07-19,138.07,141.41433195333082,-0.023649172662601914
2017-07-20,138.84,141.71433195333083,-0.020282577730228457
2017-07-21,139.14,142.20433195333084,-0.021548794690280704
2017-07-24,139.63,142.5743319533308,-0.020651206377699127
2017-07-25,140.0,141.52433195333083,-0.010770811861761653
2017-07-26,138.95,138.48433195333084,0.0033626045640027247
2017-07-27,135.91,141.24433195333083,-0.037766697463607724
2017-07-28,138.67,140.74433195333083,-0.014738298335301048
2017-07-31,138.17,142.16433195333082,-0.028096583006784526
2017-08-01,139.59,141.80433195333083,-0.015615404147593881
2017-08-02,139.23,141.5443319533308,-0.01635058021322877
2017-08-03,138.97,141.52433195333083,-0.01804871231735017
2017-08-04,138.95,141.34433195333082,-0.016939709716279228
2017-08-07,138.77,141.15433195333082,-0.01689166687508492
2017-08-08,138.58,142.7643319533308,-0.029309365274084342
2017-08-09,140.19,141.42433195333084,-0.00872786129715053
2017-08-10,138.85,140.96433195333083,-0.014999056314691228
2017-08-11,138.39,142.23433195333084,-0.02702815769256206
2017-08-14,139.66,141.8543319533308,-0.01546891041757359
2017-08-15,139.28,141.89433195333083,-0.01842449883192432
2017-08-16,139.32,139.27433195333083,0.0003278999513309788
2017-08-17,136.7,139.09433195333082,-0.017213727689020297
2017-08-18,136.52,140.74433195333083,-0.030014224336448292
2017-08-21,138.17,142.14433195333083,-0.027959834196102262
2017-08-22,139.57,140.7943319533308,-0.008695889503113285
2017-08-23,138.22,140.3543319533308,-0.015206740851009148
2017-08-24,137.78,140.62433195333082,-0.020226456643895552
2017-08-25,138.05,140.95433195333084,-0.02060477257479698
2017-08-28,138.38,140.47433195333082,-0.014909000984084542
2017-08-29,137.9,140.72433195333082,-0.020069961705467265
2017-08-30,138.15,141.73433195333084,-0.025289087717371483
2017-08-31,139.16,141.43433195333083,-0.01608048004978946
2017-09-01,138.86,142.92433195333084,-0.0284369491029558
2017-09-05,140.35,142.80433195333083,-0.017186677181004084
2017-09-06,140.23,141.18433195333083,-0.006759474936966048
2017-09-07,138.61,145.21433195333083,-0.0454798907552274
2017-09-08,142.64,145.23433195333084,-0.01786307630185202
2017-09-11,142.66,145.46433195333083,-0.019278485080662544
2017-09-12,142.89,145.56433195333082,-0.018372165196266943
2017-09-13,142.99,144.71433195333083,-0.011915419364869173
2017-09-14,142.14,145.88433195333081,-0.025666443429501862
2017-09-15,143.31,146.62433195333082,-0.02260424248265791
2017-09-18,144.05,147.0143319533308,-0.020163557620163308
2017-09-19,144.44,148.55433195333083,-0.027695805966960085
2017-09-20,145.98,147.5143319533308,-0.010401239886414837
2017-09-21,144.94,148.59433195333082,-0.02459267392836051
2017-09-22,146.02,147.7943319533308,-0.012005412723750997
2017-09-25,145.22,148.8543319533308,-0.02441535899989966
2017-09-26,146.28,149.00433195333082,-0.01828357550157733
2017-09-27,146.43,149.52433195333083,-0.020694504452269502
2017-09-28,146.95,148.67433195333084,-0.011598047428066582
2017-09-29,146.1,150.13899201217194,-0.026901685951404963
2017-10-02,147.29,150.15899201217192,-0.01910636168854518
2017-10-03,147.31,149.49899201217193,-0.014642185761317372
2017-10-04,146.65,149.48899201217193,-0.01899131149362998
2017-10-05,146.64,149.68899201217192,-0.020368845906344357
2017-10-06,146.84,150.19899201217194,-0.022363612213188055
2017-10-09,147.35,150.47899201217191,-0.020793547127952783
2017-10-10,147.63,150.61899201217193,-0.01984472191880282
2017-10-11,147.77,152.08899201217193,-0.028397794968792134
2017-10-12,149.24,152.22899201217191,-0.019634840726876157
2017-10-13,149.38,152.79899201217194,-0.022375749781775922
2017-10-16,149.95,152.04899201217194,-0.013804708498191931
2017-10-17,149.2,152.44899201217194,-0.021311994059708517
2017-10-18,149.6,153.66899201217194,-0.026478939953283764
2017-10-19,150.82,154.38899201217194,-0.02311688136347556
2017-10-20,151.54,154.78899201217192,-0.020989813099347776
2017-10-23,151.94,155.22899201217191,-0.021188000833723297
2017-10-24,152.38,154.49899201217193,-0.013715248135761193
2017-10-25,151.65,154.05899201217193,-0.015636815356948386
2017-10-26,151.21,149.02899201217193,0.01463478990483913
2017-10-27,146.18,146.29899201217194,-0.0008133481340871773
2017-10-30,143.45,146.27899201217193,-0.019339701301308798
2017-10-31,143.43,145.68899201217192,-0.015505577881842925
2017-11-01,142.84,141.80899201217193,0.007270399240547398
2017-11-02,138.96,141.48899201217193,-0.01787412558536261
2017-11-03,138.64,143.02899201217193,-0.030686030506307693
2017-11-06,140.18,143.05899201217193,-0.020124509278850233
2017-11-07,140.21,143.71899201217192,-0.0244156458589323
2017-11-08,140.87,146.30899201217193,-0.037174694031925526
2017-11-09,143.46,146.09899201217192,-0.018063040516748008
2017-11-10,143.25,144.73899201217193,-0.010287428366550389
2017-11-13,141.89,146.38899201217194,-0.030733130615435034
2017-11-14,143.54,145.67899201217193,-0.014682913319397639
2017-11-15,142.83,144.12899201217192,-0.009012704481151212
2017-11-16,141.28,144.02899201217193,-0.019086379580713908
2017-11-17,141.18,144.89899201217193,-0.0256660999536803
2017-11-20,142.05,144.28899201217192,-0.015517413913204381
2017-11-21,141.44,142.08899201217193,-0.004567503808573292
2017-11-22,139.24,141.47899201217191,-0.01582561467485777
2017-11-24,138.63,140.96899201217192,-0.016592244711304827
2017-11-27,138.12,142.78899201217192,-0.03269854311860332
2017-11-28,139.94,143.31899201217192,-0.023576721861712113
2017-11-29,140.47,143.06899201217192,-0.018166004915662004
2017-11-30,140.22,145.08899201217193,-0.03355865903157873
2017-12-01,142.24,142.51899201217194,-0.0019575777812692596
2017-12-04,139.67,142.08899201217193,-0.01702448569671544
2017-12-05,139.24,141.95899201217193,-0.019153362345224245
2017-12-06,139.11,141.30899201217193,-0.015561585861305294
2017-12-07,138.46,141.33899201217193,-0.02036941095436695
2017-12-08,138.49,141.14899201217193,-0.018838193417227034
2017-12-11,138.3,141.34899201217192,-0.021570666820951545
2017-12-12,138.5,139.40899201217192,-0.006520325547526795
2017-12-13,136.56,139.42899201217193,-0.020576724903250243
2017-12-14,136.58,141.23899201217193,-0.03298658497768381
2017-12-15,138.39,140.03899201217192,-0.011775234800523338
2017-12-18,137.19,139.71899201217192,-0.018100560101032004
2017-12-19,136.87,139.23899201217193,-0.017013854940610584
2017-12-20,136.39,138.18899201217192,-0.01301834528189827
2017-12-21,135.34,136.19899201217194,-0.006306889643465041
2017-12-22,133.35,136.14899201217193,-0.02055830139323911
2017-12-26,133.3,136.76899201217194,-0.02536387788734451
2017-12-27,133.92,137.36899201217193,-0.02510750032923248
2017-12-28,134.52,136.84899201217192,-0.017018700524770836
2017-12-29,134.0,134.3898849252014,-0.002901147846196772
2018-01-02,131.49,136.48988492520138,-0.03663190812961259
2018-01-03,133.59,138.3198849252014,-0.034195263593222
2018-01-04,135.42,139.46988492520137,-0.029037701776074232
2018-01-05,136.57,139.4798849252014,-0.020862398379249303
2018-01-08,136.58,139.8198849252014,-0.02317184660060767
2018-01-09,136.92,139.55988492520137,-0.01891578605568689
2018-01-10,136.66,138.1698849252014,-0.010927742510741578
2018-01-11,135.27,139.4498849252014,-0.029974100928397363
2018-01-12,136.55,137.43988492520137,-0.006474721116695226
2018-01-16,134.54,139.39988492520138,-0.03486290485683741
2018-01-17,136.5,137.9798849252014,-0.010725367150462795
2018-01-18,135.08,138.07988492520138,-0.021725720055650544
2018-01-19,135.18,138.87988492520137,-0.026640898551968606
2018-01-22,135.98,140.3198849252014,-0.030928509722729647
2018-01-23,137.42,141.7298849252014,-0.03040914714265075
2018-01-24,138.83,142.4498849252014,-0.025411638114710478
2018-01-25,139.55,146.36988492520138,-0.04659349789532519
2018-01-26,143.47,145.23988492520138,-0.012185942767118485
2018-01-29,142.34,144.64988492520138,-0.01596879891329206
2018-01-30,141.75,145.0698849252014,-0.022884728466650017
2018-01-31,142.17,147.37988492520137,-0.0353500406642705
2018-02-01,144.48,146.48988492520138,-0.013720298341606707
2018-02-02,143.59,143.23988492520138,0.002444256884047702
2018-02-05,140.34,142.8198849252014,-0.017363723031286415
2018-02-06,139.92,143.4498849252014,-0.024607094854359635
2018-02-07,140.55,138.9498849252014,0.011515771140508502
2018-02-08,136.05,140.80988492520137,-0.03380362769083878
2018-02-09,137.91,142.85988492520138,-0.03464852941602925
2018-02-12,139.96,142.12988492520137,-0.015266915373521206
2018-02-13,139.23,142.86988492520138,-0.025476922075684638
2018-02-14,139.97,143.7898849252014,-0.026565741583203017
2018-02-15,140.89,143.7598849252014,-0.0199630441182852
2018-02-16,140.86,143.61988492520138,-0.019216593347353927
2018-02-20,140.72,142.26988492520138,-0.010893977499287666
2018-02-21,139.37,142.01988492520138,-0.018658548601113267
2018-02-22,139.12,144.80988492520137,-0.039292103078048646
2018-02-23,141.91,146.1998849252014,-0.02934260124346999
2018-02-26,143.3,145.35988492520138,-0.01417093117720436
2018-02-27,142.46,143.21988492520137,-0.005305722215865671
2018-02-28,140.32,140.3498849252014,-0.00021293159746682555
2018-03-01,137.45,141.3898849252014,-0.02786539452440806
2018-03-02,138.49,144.27988492520137,-0.0401295366169927
2018-03-05,141.38,145.0698849252014,-0.025435223355308456
2018-03-06,142.17,145.3898849252014,-0.022146553915067257
2018-03-07,142.49,147.12988492520137,-0.0315359787548275
2018-03-08,144.23,150.92988492520138,-0.04439071114724402
2018-03-09,148.03,149.20988492520138,-0.007907552008319385
2018-03-12,146.31,148.85988492520138,-0.01712942964105235
2018-03-13,145.96,147.11988492520138,-0.007883943939944515
2018-03-14,144.22,147.86988492520138,-0.024683084909734254
2018-03-15,144.97,148.86988492520138,-0.026196600656747004
2018-03-16,145.97,147.89988492520138,-0.013048589768527519
2018-03-19,145.0,148.17988492520138,-0.021459626094368578
2018-03-20,145.28,146.30988492520137,-0.007039065923180043
2018-03-21,143.41,142.20988492520138,0.008439041177973339
2018-03-22,139.31,140.0698849252014,-0.0054250414042046335
2018-03-23,137.17,143.6998849252014,-0.04544112842261727
2018-03-26,140.8,141.71988492520137,-0.006490867006326395
2018-03-27,138.82,142.35988492520138,-0.0248657473069841
2018-03-28,139.46,143.2298849252014,-0.026320519123296915
2018-03-29,140.33,140.57609112709832,-0.0017505901972748594
2018-04-02,138.19,141.12609112709833,-0.02080473641443159
2018-04-03,138.74,142.51609112709832,-0.026495893181147756
2018-04-04,140.13,142.5560911270983,-0.017018502036053262
2018-04-05,140.17,140.5860911270983,-0.002959689139675703
2018-04-06,138.2,141.39609112709832,-0.02260381529377231
2018-04-09,139.01,142.54609112709832,-0.024806650951553988
2018-04-10,140.16,142.42609112709832,-0.015910646070291357
2018-04-11,140.04,143.98609112709832,-0.027406057739389977
2018-04-12,141.6,144.40609112709834,-0.019431944353570096
2018-04-13,142.02,146.16609112709833,-0.028365615411395928
2018-04-16,143.78,146.4660911270983,-0.01833933783873165
2018-04-17,144.08,146.5860911270983,-0.017096377342686542
2018-04-18,144.2,147.20609112709832,-0.020420969703643932
2018-04-19,144.82,146.42609112709832,-0.010968613002885097
2018-04-20,144.04,146.16609112709833,-0.014545720629893566
2018-04-23,143.78,144.7160911270983,-0.006468466082850344
2018-04-24,142.33,144.35609112709832,-0.014035369836347567
2018-04-25,141.97,145.88609112709833,-0.026843485193434713
2018-04-26,143.5,146.61609112709831,-0.02125340474666615
2018-04-27,144.23,144.85609112709832,-0.004322159477222032
2018-04-30,142.47,145.2460911270983,-0.019113017813808697
2018-05-01,142.86,142.17609112709832,0.004810294526175429
2018-05-02,139.79,142.38609112709833,-0.018232757894736884
2018-05-03,140.0,141.87609112709833,-0.013223448096111201
2018-05-04,139.49,142.75609112709833,-0.02287882150114673
2018-05-07,140.37,143.29609112709832,-0.020419894946771322
2018-05-08,140.91,143.67609112709832,-0.019252271588119596
2018-05-09,141.29,146.62609112709833,-0.036392507541327834
2018-05-10,144.24,146.47609112709833,-0.015265912067233156
2018-05-11,144.09,145.61609112709831,-0.01048023687001931
2018-05-14,143.23,143.15609112709834,0.0005162817196233682
2018-05-15,140.77,142.37609112709833,-0.01128062383497086
2018-05-16,139.99,143.32609112709832,-0.023276230453671887
2018-05-17,140.94,143.6860911270983,-0.019111739386585724
2018-05-18,141.3,144.4660911270983,-0.02191580807923177
2018-05-21,142.08,145.29609112709832,-0.02213473949746536
2018-05-22,142.91,144.5260911270983,-0.011182002602402763
2018-05-23,142.14,144.7760911270983,-0.018208055671182
2018-05-24,142.39,144.60609112709832,-0.01532501922861984
2018-05-25,142.22,140.7460911270983,0.01047211230591616
2018-05-29,138.36,142.61609112709831,-0.029842993826729614
2018-05-30,140.23,142.25609112709833,-0.014242561503311157
2018-05-31,139.87,142.4660911270983,-0.018222519524188074
2018-06-01,140.08,143.76609112709832,-0.025639503016323673
2018-06-04,141.38,143.10609112709832,-0.012061618855659484
2018-06-05,140.72,144.01609112709832,-0.022886964236443763
2018-06-06,141.63,144.42609112709832,-0.019360013867838477
2018-06-07,142.04,145.35609112709832,-0.022813568398717954
2018-06-08,142.97,145.0260911270983,-0.014177387745329173
2018-06-11,142.64,144.25609112709833,-0.011202931636865698
2018-06-12,141.87,143.65609112709834,-0.012433104040942555
2018-06-13,141.27,142.59609112709833,-0.00929963168426795
2018-06-14,140.21,141.91609112709833,-0.012021830037373005
2018-06-15,139.53,142.64609112709832,-0.021844910733108458
2018-06-18,140.26,142.0860911270983,-0.012852004813510232
2018-06-19,139.7,139.98609112709832,-0.002043711091543887
2018-06-20,137.6,138.9360911270983,-0.009616587858917502
2018-06-21,136.55,139.5260911270983,-0.02132999715721484
2018-06-22,137.14,140.0860911270983,-0.02103057557959398
2018-06-25,137.7,140.13609112709833,-0.01738375251874902
2018-06-26,137.75,137.37609112709833,0.0027217900133418294
2018-06-27,134.99,138.56609112709833,-0.02580783724221669
2018-06-28,136.18,139.5560911270983,-0.024191642943220515
2018-06-29,137.17,139.2073954983923,-0.01463568434060547
2018-07-02,137.25,139.03739549839227,-0.012855501874047492
2018-07-03,137.08,140.1773954983923,-0.022096255158541633
2018-07-05,138.22,141.5773954983923,-0.02371420583471895
2018-07-06,139.62,144.4873954983923,-0.033687336404693125
2018-07-09,142.53,144.77739549839228,-0.015523110432092535
2018-07-10,142.82,144.4473954983923,-0.011266354043818039
2018-07-11,142.49,145.83739549839228,-0.02295292978150565
2018-07-12,143.88,146.15739549839228,-0.01558180132196818
2018-07-13,144.2,147.1673954983923,-0.020163402962612875
2018-07-16,145.21,147.5773954983923,-0.01604172163627915
