date,ES,dcf,Deviation
1977-05-20,11.38,,
1977-05-23,11.38,,
1977-05-24,11.38,,
1977-05-25,11.13,,
1977-05-26,11.13,,
1977-05-27,11.0,,
1977-05-31,11.13,,
1977-06-01,11.25,,
1977-06-02,11.0,,
1977-06-03,11.13,,
1977-06-06,11.25,,
1977-06-07,11.13,,
1977-06-08,11.25,,
1977-06-09,11.25,,
1977-06-10,11.13,,
1977-06-13,11.13,,
1977-06-14,11.25,,
1977-06-15,11.13,,
1977-06-16,11.25,,
1977-06-17,11.25,,
1977-06-20,11.13,,
1977-06-21,11.25,,
1977-06-22,11.25,,
1977-06-23,11.38,,
1977-06-24,11.25,,
1977-06-27,11.38,,
1977-06-28,11.5,,
1977-06-29,11.38,,
1977-06-30,11.63,,
1977-07-01,11.75,,
1977-07-05,11.75,,
1977-07-06,11.75,,
1977-07-07,11.63,,
1977-07-08,11.88,,
1977-07-11,12.0,,
1977-07-12,12.0,,
1977-07-13,12.0,,
1977-07-15,12.13,,
1977-07-18,12.25,,
1977-07-19,12.25,,
1977-07-20,12.0,,
1977-07-21,12.0,,
1977-07-22,12.25,,
1977-07-25,12.13,,
1977-07-26,12.13,,
1977-07-27,12.13,,
1977-07-28,12.25,,
1977-07-29,12.13,,
1977-08-01,12.0,,
1977-08-02,12.0,,
1977-08-03,12.0,,
1977-08-04,12.0,,
1977-08-05,12.13,,
1977-08-08,12.0,,
1977-08-09,12.0,,
1977-08-10,12.13,,
1977-08-11,12.25,,
1977-08-12,12.25,,
1977-08-15,12.13,,
1977-08-16,12.0,,
1977-08-17,11.88,,
1977-08-18,12.0,,
1977-08-19,11.88,,
1977-08-22,12.13,,
1977-08-23,12.0,,
1977-08-24,12.13,,
1977-08-25,12.25,,
1977-08-26,11.88,,
1977-08-29,11.63,,
1977-08-30,11.63,,
1977-08-31,11.38,,
1977-09-01,11.5,,
1977-09-02,11.63,,
1977-09-06,11.63,,
1977-09-07,11.5,,
1977-09-08,11.63,,
1977-09-09,11.5,,
1977-09-12,11.5,,
1977-09-13,11.5,,
1977-09-14,11.25,,
1977-09-15,11.5,,
1977-09-16,11.5,,
1977-09-19,11.5,,
1977-09-20,11.38,,
1977-09-21,11.25,,
1977-09-22,11.38,,
1977-09-23,11.38,,
1977-09-26,11.38,,
1977-09-27,11.25,,
1977-09-28,11.13,,
1977-09-29,11.25,,
1977-09-30,11.38,,
1977-10-03,11.25,,
1977-10-04,11.25,,
1977-10-05,11.5,,
1977-10-06,11.5,,
1977-10-07,11.5,,
1977-10-10,11.38,,
1977-10-11,11.75,,
1977-10-12,11.75,,
1977-10-13,11.25,,
1977-10-14,11.25,,
1977-10-17,11.13,,
1977-10-18,11.25,,
1977-10-19,11.38,,
1977-10-20,11.25,,
1977-10-21,11.25,,
1977-10-24,11.13,,
1977-10-25,11.13,,
1977-10-26,11.25,,
1977-10-27,11.25,,
1977-10-28,11.13,,
1977-10-31,11.25,,
1977-11-01,11.0,,
1977-11-02,11.0,,
1977-11-03,11.13,,
1977-11-04,11.13,,
1977-11-07,11.25,,
1977-11-08,11.38,,
1977-11-09,11.13,,
1977-11-10,11.25,,
1977-11-11,11.0,,
1977-11-14,10.75,,
1977-11-15,10.5,,
1977-11-16,10.75,,
1977-11-17,10.75,,
1977-11-18,10.88,,
1977-11-21,10.88,,
1977-11-22,10.88,,
1977-11-23,10.88,,
1977-11-25,10.63,,
1977-11-28,10.63,,
1977-11-29,10.5,,
1977-11-30,10.63,,
1977-12-01,10.63,,
1977-12-02,10.75,,
1977-12-05,10.63,,
1977-12-06,10.63,,
1977-12-07,10.63,,
1977-12-08,10.63,,
1977-12-09,10.5,,
1977-12-12,10.63,,
1977-12-13,10.5,,
1977-12-14,10.5,,
1977-12-15,10.5,,
1977-12-16,10.5,,
1977-12-19,10.38,,
1977-12-20,10.38,,
1977-12-21,10.5,,
1977-12-22,10.5,,
1977-12-23,10.5,,
1977-12-27,10.5,,
1977-12-28,10.5,,
1977-12-29,10.75,,
1977-12-30,10.75,,
1978-01-03,10.75,,
1978-01-04,10.75,,
1978-01-05,10.88,,
1978-01-06,10.88,,
1978-01-09,10.88,,
1978-01-10,10.75,,
1978-01-11,10.75,,
1978-01-12,10.5,,
1978-01-13,10.75,,
1978-01-16,10.63,,
1978-01-17,10.63,,
1978-01-18,10.75,,
1978-01-19,10.88,,
1978-01-20,10.88,,
1978-01-23,10.88,,
1978-01-24,10.75,,
1978-01-25,10.63,,
1978-01-26,10.63,,
1978-01-27,10.63,,
1978-01-30,10.5,,
1978-01-31,10.5,,
1978-02-01,10.5,,
1978-02-02,10.75,,
1978-02-03,10.75,,
1978-02-06,10.75,,
1978-02-07,10.75,,
1978-02-08,10.75,,
1978-02-09,10.88,,
1978-02-10,10.88,,
1978-02-13,10.75,,
1978-02-14,10.63,,
1978-02-15,10.75,,
1978-02-16,10.75,,
1978-02-17,10.75,,
1978-02-21,10.63,,
1978-02-22,10.88,,
1978-02-23,10.5,,
1978-02-24,10.38,,
1978-02-27,10.38,,
1978-02-28,10.5,,
1978-03-01,10.38,,
1978-03-02,10.38,,
1978-03-03,10.38,,
1978-03-06,10.25,,
1978-03-07,10.25,,
1978-03-08,10.38,,
1978-03-09,10.25,,
1978-03-10,10.25,,
1978-03-13,10.25,,
1978-03-14,10.38,,
1978-03-15,10.25,,
1978-03-16,10.38,,
1978-03-17,10.13,,
1978-03-20,10.13,,
1978-03-21,10.25,,
1978-03-22,10.13,,
1978-03-23,10.25,,
1978-03-27,10.13,,
1978-03-28,10.13,,
1978-03-29,10.13,,
1978-03-30,10.25,,
1978-03-31,10.25,,
1978-04-03,10.25,,
1978-04-04,10.38,,
1978-04-05,10.25,,
1978-04-06,10.38,,
1978-04-07,10.38,,
1978-04-10,10.38,,
1978-04-11,10.25,,
1978-04-12,10.25,,
1978-04-13,10.25,,
1978-04-14,10.5,,
1978-04-17,10.5,,
1978-04-18,10.5,,
1978-04-19,10.38,,
1978-04-20,10.38,,
1978-04-21,10.25,,
1978-04-24,10.38,,
1978-04-25,10.25,,
1978-04-26,10.25,,
1978-04-27,10.25,,
1978-04-28,10.25,,
1978-05-01,10.25,,
1978-05-02,10.13,,
1978-05-03,10.38,,
1978-05-04,10.38,,
1978-05-05,10.38,,
1978-05-08,10.25,,
1978-05-09,10.25,,
1978-05-10,10.13,,
1978-05-11,10.13,,
1978-05-12,10.25,,
1978-05-15,10.13,,
1978-05-16,10.13,,
1978-05-17,10.25,,
1978-05-18,10.25,,
1978-05-19,10.13,,
1978-05-22,10.13,,
1978-05-23,10.13,,
1978-05-24,9.88,,
1978-05-25,10.0,,
1978-05-26,9.88,,
1978-05-30,9.88,,
1978-05-31,9.88,,
1978-06-01,10.0,,
1978-06-02,9.88,,
1978-06-05,9.88,,
1978-06-06,9.88,,
1978-06-07,9.88,,
1978-06-08,9.88,,
1978-06-09,9.75,,
1978-06-12,9.88,,
1978-06-13,9.88,,
1978-06-14,9.88,,
1978-06-15,9.88,,
1978-06-16,9.88,,
1978-06-19,9.88,,
1978-06-20,9.75,,
1978-06-21,9.75,,
1978-06-22,9.75,,
1978-06-23,9.88,,
1978-06-26,9.75,,
1978-06-27,9.75,,
1978-06-28,9.63,,
1978-06-29,9.75,,
1978-06-30,9.63,,
1978-07-03,9.75,,
1978-07-05,9.75,,
1978-07-06,9.75,,
1978-07-07,9.75,,
1978-07-10,9.75,,
1978-07-11,9.75,,
1978-07-12,9.88,,
1978-07-13,9.88,,
1978-07-14,9.88,,
1978-07-17,9.75,,
1978-07-18,9.75,,
1978-07-19,9.63,,
1978-07-20,9.75,,
1978-07-21,9.75,,
1978-07-24,9.75,,
1978-07-25,9.88,,
1978-07-26,9.88,,
1978-07-27,9.75,,
1978-07-28,10.0,,
1978-07-31,9.88,,
1978-08-01,10.0,,
1978-08-02,10.25,,
1978-08-03,10.5,,
1978-08-04,10.5,,
1978-08-07,10.5,,
1978-08-08,10.38,,
1978-08-09,10.5,,
1978-08-10,10.5,,
1978-08-11,10.63,,
1978-08-14,10.5,,
1978-08-15,10.25,,
1978-08-16,10.38,,
1978-08-17,10.13,,
1978-08-18,10.5,,
1978-08-21,10.5,,
1978-08-22,10.5,,
1978-08-23,10.63,,
1978-08-24,10.63,,
1978-08-25,10.63,,
1978-08-28,10.13,,
1978-08-29,10.13,,
1978-08-30,10.0,,
1978-08-31,10.13,,
1978-09-01,10.13,,
1978-09-05,10.13,,
1978-09-06,10.13,,
1978-09-07,10.13,,
1978-09-08,10.0,,
1978-09-11,9.88,,
1978-09-12,10.0,,
1978-09-13,10.0,,
1978-09-14,9.88,,
1978-09-15,10.0,,
1978-09-18,10.0,,
1978-09-19,9.88,,
1978-09-20,10.0,,
1978-09-21,10.0,,
1978-09-22,10.0,,
1978-09-25,10.0,,
1978-09-26,9.88,,
1978-09-27,10.0,,
1978-09-28,10.13,,
1978-09-29,10.13,,
1978-10-02,10.0,,
1978-10-03,9.88,,
1978-10-04,9.88,,
1978-10-05,10.13,,
1978-10-06,10.0,,
1978-10-09,10.0,,
1978-10-10,10.0,,
1978-10-11,10.0,,
1978-10-12,10.0,,
1978-10-13,10.0,,
1978-10-16,9.88,,
1978-10-17,9.88,,
1978-10-18,9.88,,
1978-10-19,9.88,,
1978-10-20,9.88,,
1978-10-23,9.88,,
1978-10-24,9.88,,
1978-10-25,9.88,,
1978-10-26,9.75,,
1978-10-27,9.75,,
1978-10-30,9.63,,
1978-10-31,9.63,,
1978-11-01,9.63,,
1978-11-02,9.63,,
1978-11-03,9.63,,
1978-11-06,9.63,,
1978-11-07,9.5,,
1978-11-08,9.63,,
1978-11-09,9.63,,
1978-11-10,9.63,,
1978-11-13,9.5,,
1978-11-14,9.63,,
1978-11-15,9.75,,
1978-11-16,9.63,,
1978-11-17,9.63,,
1978-11-20,9.75,,
1978-11-21,9.63,,
1978-11-22,9.75,,
1978-11-24,10.0,,
1978-11-27,9.5,,
1978-11-28,9.5,,
1978-11-29,9.5,,
1978-11-30,9.38,,
1978-12-01,9.5,,
1978-12-04,9.38,,
1978-12-05,9.25,,
1978-12-06,9.38,,
1978-12-07,9.25,,
1978-12-08,9.25,,
1978-12-11,9.38,,
1978-12-12,9.25,,
1978-12-13,9.25,,
1978-12-14,9.13,,
1978-12-15,9.13,,
1978-12-18,9.25,,
1978-12-19,9.25,,
1978-12-20,9.25,,
1978-12-21,9.25,,
1978-12-22,9.13,,
1978-12-26,9.0,,
1978-12-27,9.13,,
1978-12-28,9.13,,
1978-12-29,9.0,,
1979-01-02,9.13,,
1979-01-03,9.25,,
1979-01-04,9.38,,
1979-01-05,9.38,,
1979-01-08,9.5,,
1979-01-09,9.63,,
1979-01-10,9.75,,
1979-01-11,9.5,,
1979-01-12,9.38,,
1979-01-15,9.63,,
1979-01-16,9.5,,
1979-01-17,9.63,,
1979-01-18,9.75,,
1979-01-19,9.63,,
1979-01-22,9.63,,
1979-01-23,9.63,,
1979-01-24,9.5,,
1979-01-25,9.63,,
1979-01-26,9.88,,
1979-01-29,9.75,,
1979-01-30,9.75,,
1979-01-31,9.88,,
1979-02-01,9.75,,
1979-02-02,9.5,,
1979-02-05,9.63,,
1979-02-06,9.75,,
1979-02-07,9.63,,
1979-02-08,9.5,,
1979-02-09,9.63,,
1979-02-12,9.63,,
1979-02-13,9.63,,
1979-02-14,9.5,,
1979-02-15,9.5,,
1979-02-16,9.38,,
1979-02-20,9.5,,
1979-02-21,9.75,,
1979-02-22,9.75,,
1979-02-23,9.38,,
1979-02-26,9.38,,
1979-02-27,9.38,,
1979-02-28,9.38,,
1979-03-01,9.38,,
1979-03-02,9.38,,
1979-03-05,9.25,,
1979-03-06,9.25,,
1979-03-07,9.25,,
1979-03-08,9.25,,
1979-03-09,9.25,,
1979-03-12,9.38,,
1979-03-13,9.25,,
1979-03-14,9.25,,
1979-03-15,9.38,,
1979-03-16,9.38,,
1979-03-19,9.38,,
1979-03-20,9.38,,
1979-03-21,9.38,,
1979-03-22,9.5,,
1979-03-23,9.38,,
1979-03-26,9.38,,
1979-03-27,9.38,,
1979-03-28,9.38,,
1979-03-29,9.38,,
1979-03-30,9.38,,
1979-04-02,9.0,,
1979-04-03,9.25,,
1979-04-04,9.13,,
1979-04-05,9.25,,
1979-04-06,9.25,,
1979-04-09,9.13,,
1979-04-10,9.13,,
1979-04-11,9.13,,
1979-04-12,9.13,,
1979-04-16,9.0,,
1979-04-17,9.13,,
1979-04-18,9.13,,
1979-04-19,9.0,,
1979-04-20,9.13,,
1979-04-23,9.13,,
1979-04-24,9.0,,
1979-04-25,9.0,,
1979-04-26,9.0,,
1979-04-27,9.13,,
1979-04-30,9.13,,
1979-05-01,9.0,,
1979-05-02,9.0,,
1979-05-03,9.0,,
1979-05-04,9.0,,
1979-05-07,9.0,,
1979-05-08,8.88,,
1979-05-09,8.88,,
1979-05-10,8.88,,
1979-05-11,8.88,,
1979-05-14,8.75,,
1979-05-15,8.88,,
1979-05-16,8.75,,
1979-05-17,9.13,,
1979-05-18,9.25,,
1979-05-21,9.13,,
1979-05-22,9.13,,
1979-05-23,9.0,,
1979-05-24,8.88,,
1979-05-25,8.75,,
1979-05-29,8.88,,
1979-05-30,8.88,,
1979-05-31,8.88,,
1979-06-01,8.88,,
1979-06-04,8.75,,
1979-06-05,8.88,,
1979-06-06,8.75,,
1979-06-07,9.0,,
1979-06-08,9.13,,
1979-06-11,9.0,,
1979-06-12,9.25,,
1979-06-13,9.25,,
1979-06-14,9.38,,
1979-06-15,9.38,,
1979-06-18,9.38,,
1979-06-19,9.25,,
1979-06-20,9.25,,
1979-06-21,9.13,,
1979-06-22,9.25,,
1979-06-25,9.38,,
1979-06-26,9.13,,
1979-06-27,9.38,,
1979-06-28,9.38,,
1979-06-29,9.38,,
1979-07-02,9.25,,
1979-07-03,9.25,,
1979-07-05,9.38,,
1979-07-06,9.25,,
1979-07-09,9.75,,
1979-07-10,9.75,,
1979-07-11,10.25,,
1979-07-12,10.0,,
1979-07-13,10.25,,
1979-07-16,10.25,,
1979-07-17,10.25,,
1979-07-18,10.13,,
1979-07-19,10.0,,
1979-07-20,10.0,,
1979-07-23,10.13,,
1979-07-24,10.25,,
1979-07-25,10.25,,
1979-07-26,10.25,,
1979-07-27,10.38,,
1979-07-30,10.25,,
1979-07-31,10.25,,
1979-08-01,10.38,,
1979-08-02,10.38,,
1979-08-03,10.38,,
1979-08-06,10.38,,
1979-08-07,10.25,,
1979-08-08,10.38,,
1979-08-09,10.38,,
1979-08-10,10.5,,
1979-08-13,10.38,,
1979-08-14,10.25,,
1979-08-15,10.5,,
1979-08-16,10.5,,
1979-08-17,10.5,,
1979-08-20,10.5,,
1979-08-21,10.5,,
1979-08-22,10.38,,
1979-08-23,10.63,,
1979-08-24,10.5,,
1979-08-27,10.25,,
1979-08-28,10.25,,
1979-08-29,10.25,,
1979-08-30,10.25,,
1979-08-31,10.38,,
1979-09-04,10.25,,
1979-09-05,10.13,,
1979-09-06,10.0,,
1979-09-07,10.0,,
1979-09-10,10.13,,
1979-09-11,10.0,,
1979-09-12,10.0,,
1979-09-13,10.13,,
1979-09-14,10.13,,
1979-09-17,10.0,,
1979-09-18,10.0,,
1979-09-19,10.0,,
1979-09-20,10.0,,
1979-09-21,10.0,,
1979-09-24,9.88,,
1979-09-25,9.75,,
1979-09-26,9.88,,
1979-09-27,9.88,,
1979-09-28,9.88,,
1979-10-01,9.88,,
1979-10-02,9.75,,
1979-10-03,10.0,,
1979-10-04,9.75,,
1979-10-05,9.75,,
1979-10-08,9.88,,
1979-10-09,9.75,,
1979-10-10,9.63,,
1979-10-11,9.63,,
1979-10-12,9.5,,
1979-10-15,9.5,,
1979-10-16,9.63,,
1979-10-17,9.63,,
1979-10-18,9.5,,
1979-10-19,9.5,,
1979-10-22,9.38,,
1979-10-23,9.25,,
1979-10-24,9.0,,
1979-10-25,9.0,,
1979-10-26,9.13,,
1979-10-29,9.13,,
1979-10-30,9.13,,
1979-10-31,9.13,,
1979-11-01,9.13,,
1979-11-02,9.25,,
1979-11-05,9.5,,
1979-11-06,9.38,,
1979-11-07,9.38,,
1979-11-08,9.25,,
1979-11-09,9.25,,
1979-11-12,9.25,,
1979-11-13,9.25,,
1979-11-14,9.38,,
1979-11-15,9.38,,
1979-11-16,9.38,,
1979-11-19,9.38,,
1979-11-20,9.5,,
1979-11-21,9.5,,
1979-11-23,9.5,,
1979-11-26,9.25,,
1979-11-27,9.38,,
1979-11-28,9.25,,
1979-11-29,9.38,,
1979-11-30,9.5,,
1979-12-03,9.38,,
1979-12-04,9.38,,
1979-12-05,9.25,,
1979-12-06,9.38,,
1979-12-07,9.38,,
1979-12-10,9.25,,
1979-12-11,9.25,,
1979-12-12,9.13,,
1979-12-13,9.25,,
1979-12-14,9.13,,
1979-12-17,9.13,,
1979-12-18,9.25,,
1979-12-19,9.13,,
1979-12-20,9.13,,
1979-12-21,9.13,,
1979-12-24,9.0,,
1979-12-26,9.0,,
1979-12-27,9.13,,
1979-12-28,9.25,,
1979-12-31,9.13,,
1980-01-02,9.13,,
1980-01-03,9.0,,
1980-01-04,9.0,,
1980-01-07,9.13,,
1980-01-08,9.13,,
1980-01-09,9.38,,
1980-01-10,9.25,,
1980-01-11,9.13,,
1980-01-14,9.13,,
1980-01-15,9.13,,
1980-01-16,9.13,,
1980-01-17,9.25,,
1980-01-18,9.25,,
1980-01-21,9.13,,
1980-01-22,9.0,,
1980-01-23,9.13,,
1980-01-24,9.13,,
1980-01-25,9.0,,
1980-01-28,9.0,,
1980-01-29,9.0,,
1980-01-30,9.0,,
1980-01-31,9.0,,
1980-02-01,8.88,,
1980-02-04,8.88,,
1980-02-05,8.88,,
1980-02-06,8.75,,
1980-02-07,8.75,,
1980-02-08,8.75,,
1980-02-11,8.75,,
1980-02-12,8.63,,
1980-02-13,8.75,,
1980-02-14,8.75,,
1980-02-15,8.63,,
1980-02-19,8.63,,
1980-02-20,8.63,,
1980-02-21,8.63,,
1980-02-22,8.5,,
1980-02-25,8.0,,
1980-02-26,8.13,,
1980-02-27,8.0,,
1980-02-28,7.88,,
1980-02-29,8.13,,
1980-03-03,8.13,,
1980-03-04,8.0,,
1980-03-05,8.0,,
1980-03-06,8.0,,
1980-03-07,7.88,,
1980-03-10,7.88,,
1980-03-11,8.0,,
1980-03-12,8.0,,
1980-03-13,8.0,,
1980-03-14,8.13,,
1980-03-17,7.88,,
1980-03-18,8.13,,
1980-03-19,8.0,,
1980-03-20,8.13,,
1980-03-21,8.0,,
1980-03-24,8.0,,
1980-03-25,8.0,,
1980-03-26,8.0,,
1980-03-27,7.88,,
1980-03-28,7.88,,
1980-03-31,8.0,,
1980-04-01,8.0,,
1980-04-02,8.38,,
1980-04-03,8.25,,
1980-04-07,8.0,,
1980-04-08,8.13,,
1980-04-09,8.5,,
1980-04-10,8.63,,
1980-04-11,8.5,,
1980-04-14,8.63,,
1980-04-15,8.38,,
1980-04-16,8.63,,
1980-04-17,8.63,,
1980-04-18,8.88,,
1980-04-21,8.63,,
1980-04-22,8.63,,
1980-04-23,8.88,,
1980-04-24,8.88,,
1980-04-25,9.13,,
1980-04-28,9.13,,
1980-04-29,8.88,,
1980-04-30,8.88,,
1980-05-01,8.88,,
1980-05-02,8.88,,
1980-05-05,8.75,,
1980-05-06,8.88,,
1980-05-07,9.13,,
1980-05-08,9.25,,
1980-05-09,9.38,,
1980-05-12,9.25,,
1980-05-13,9.25,,
1980-05-14,9.38,,
1980-05-15,9.25,,
1980-05-16,9.25,,
1980-05-19,9.25,,
1980-05-20,9.25,,
1980-05-21,9.25,,
1980-05-22,9.25,,
1980-05-23,8.88,,
1980-05-27,8.88,,
1980-05-28,8.88,,
1980-05-29,9.0,,
1980-05-30,9.0,,
1980-06-02,8.88,,
1980-06-03,8.88,,
1980-06-04,8.75,,
1980-06-05,9.13,,
1980-06-06,9.5,,
1980-06-09,9.25,,
1980-06-10,9.5,,
1980-06-11,9.5,,
1980-06-12,9.38,,
1980-06-13,9.63,,
1980-06-16,9.5,,
1980-06-17,9.5,,
1980-06-18,9.63,,
1980-06-19,9.5,,
1980-06-20,9.5,,
1980-06-23,9.38,,
1980-06-24,9.25,,
1980-06-25,9.5,,
1980-06-26,9.63,,
1980-06-27,9.63,,
1980-06-30,9.5,,
1980-07-01,9.5,,
1980-07-02,9.5,,
1980-07-03,9.5,,
1980-07-07,9.5,,
1980-07-08,9.5,,
1980-07-09,9.38,,
1980-07-10,9.5,,
1980-07-11,9.25,,
1980-07-14,9.25,,
1980-07-15,9.38,,
1980-07-16,9.5,,
1980-07-17,9.5,,
1980-07-18,9.5,,
1980-07-21,9.25,,
1980-07-22,9.25,,
1980-07-23,9.25,,
1980-07-24,9.25,,
1980-07-25,9.13,,
1980-07-28,8.88,,
1980-07-29,9.0,,
1980-07-30,9.13,,
1980-07-31,9.0,,
1980-08-01,9.13,,
1980-08-04,9.0,,
1980-08-05,9.13,,
1980-08-06,9.13,,
1980-08-07,8.88,,
1980-08-08,9.0,,
1980-08-11,9.0,,
1980-08-12,9.0,,
1980-08-13,9.13,,
1980-08-14,9.25,,
1980-08-15,9.25,,
1980-08-18,9.0,,
1980-08-19,9.13,,
1980-08-20,9.0,,
1980-08-21,9.13,,
1980-08-22,9.25,,
1980-08-25,8.75,,
1980-08-26,8.75,,
1980-08-27,8.75,,
1980-08-28,8.88,,
1980-08-29,8.88,,
1980-09-02,8.75,,
1980-09-03,9.0,,
1980-09-04,8.88,,
1980-09-05,8.88,,
1980-09-08,8.75,,
1980-09-09,8.75,,
1980-09-10,8.75,,
1980-09-11,8.63,,
1980-09-12,8.63,,
1980-09-15,8.75,,
1980-09-16,8.75,,
1980-09-17,8.75,,
1980-09-18,8.63,,
1980-09-19,8.63,,
1980-09-22,8.5,,
1980-09-23,8.38,,
1980-09-24,8.63,,
1980-09-25,8.5,,
1980-09-26,8.38,,
1980-09-29,8.5,,
1980-09-30,8.5,,
1980-10-01,8.5,,
1980-10-02,8.5,,
1980-10-03,8.5,,
1980-10-06,8.5,,
1980-10-07,8.5,,
1980-10-08,8.38,,
1980-10-09,8.5,,
1980-10-10,8.63,,
1980-10-13,8.5,,
1980-10-14,8.38,,
1980-10-15,8.38,,
1980-10-16,8.38,,
1980-10-17,8.25,,
1980-10-20,8.5,,
1980-10-21,8.38,,
1980-10-22,8.25,,
1980-10-23,8.13,,
1980-10-24,8.13,,
1980-10-27,8.25,,
1980-10-28,8.0,,
1980-10-29,8.25,,
1980-10-30,8.13,,
1980-10-31,8.25,,
1980-11-03,8.25,,
1980-11-05,8.13,,
1980-11-06,8.25,,
1980-11-07,8.38,,
1980-11-10,8.38,,
1980-11-11,8.5,,
1980-11-12,8.38,,
1980-11-13,8.5,,
1980-11-14,8.38,,
1980-11-17,8.25,,
1980-11-18,8.38,,
1980-11-19,8.38,,
1980-11-20,8.13,,
1980-11-21,8.25,,
1980-11-24,8.0,,
1980-11-25,8.0,,
1980-11-26,7.88,,
1980-11-28,8.0,,
1980-12-01,7.75,,
1980-12-02,7.88,,
1980-12-03,7.88,,
1980-12-04,7.75,,
1980-12-05,7.88,,
1980-12-08,7.75,,
1980-12-09,7.88,,
1980-12-10,7.75,,
1980-12-11,7.75,,
1980-12-12,7.75,,
1980-12-15,7.75,,
1980-12-16,7.75,,
1980-12-17,7.75,,
1980-12-18,8.25,,
1980-12-19,8.38,,
1980-12-22,8.38,,
1980-12-23,8.38,,
1980-12-24,8.25,,
1980-12-26,8.25,,
1980-12-29,8.0,,
1980-12-30,8.0,,
1980-12-31,8.0,,
1981-01-02,8.0,,
1981-01-05,8.13,,
1981-01-06,8.38,,
1981-01-07,8.38,,
1981-01-08,8.38,,
1981-01-09,8.5,,
1981-01-12,8.5,,
1981-01-13,8.63,,
1981-01-14,8.75,,
1981-01-15,8.88,,
1981-01-16,8.88,,
1981-01-19,9.0,,
1981-01-20,8.63,,
1981-01-21,8.63,,
1981-01-22,8.63,,
1981-01-23,8.63,,
1981-01-26,8.63,,
1981-01-27,8.63,,
1981-01-28,8.63,,
1981-01-29,8.75,,
1981-01-30,8.63,,
1981-02-02,8.5,,
1981-02-03,8.63,,
1981-02-04,8.63,,
1981-02-05,8.5,,
1981-02-06,8.5,,
1981-02-09,8.75,,
1981-02-10,8.63,,
1981-02-11,8.63,,
1981-02-12,8.63,,
1981-02-13,8.75,,
1981-02-17,8.75,,
1981-02-18,8.63,,
1981-02-19,8.75,,
1981-02-20,8.75,,
1981-02-23,8.38,,
1981-02-24,8.63,,
1981-02-25,8.75,,
1981-02-26,8.63,,
1981-02-27,8.63,,
1981-03-02,8.5,,
1981-03-03,8.63,,
1981-03-04,8.63,,
1981-03-05,8.5,,
1981-03-06,8.5,,
1981-03-09,8.38,,
1981-03-10,8.5,,
1981-03-11,8.5,,
1981-03-12,8.63,,
1981-03-13,9.0,,
1981-03-16,8.75,,
1981-03-17,8.88,,
1981-03-18,9.13,,
1981-03-19,9.13,,
1981-03-20,9.13,,
1981-03-23,9.13,,
1981-03-24,9.0,,
1981-03-25,8.88,,
1981-03-26,9.0,,
1981-03-27,9.0,,
1981-03-30,8.75,,
1981-03-31,8.88,,
1981-04-01,8.88,,
1981-04-02,9.13,,
1981-04-03,9.13,,
1981-04-06,9.0,,
1981-04-07,9.13,,
1981-04-08,9.13,,
1981-04-09,9.25,,
1981-04-10,9.13,,
1981-04-13,9.0,,
1981-04-14,8.88,,
1981-04-15,9.0,,
1981-04-16,9.0,,
1981-04-20,9.13,,
1981-04-21,9.25,,
1981-04-22,9.38,,
1981-04-23,9.0,,
1981-04-24,9.13,,
1981-04-27,9.13,,
1981-04-28,9.0,,
1981-04-29,8.88,,
1981-04-30,9.0,,
1981-05-01,8.75,,
1981-05-04,8.88,,
1981-05-05,8.75,,
1981-05-06,8.75,,
1981-05-07,8.75,,
1981-05-08,8.88,,
1981-05-11,8.75,,
1981-05-12,8.75,,
1981-05-13,8.75,,
1981-05-14,8.88,,
1981-05-15,8.88,,
1981-05-18,9.0,,
1981-05-19,9.0,,
1981-05-20,9.0,,
1981-05-21,9.0,,
1981-05-22,9.0,,
1981-05-26,8.5,,
1981-05-27,8.5,,
1981-05-28,8.63,,
1981-05-29,8.75,,
1981-06-01,8.63,,
1981-06-02,8.5,,
1981-06-03,8.5,,
1981-06-04,8.5,,
1981-06-05,8.63,,
1981-06-08,8.5,,
1981-06-09,8.63,,
1981-06-10,8.88,,
1981-06-11,9.0,,
1981-06-12,9.0,,
1981-06-15,9.5,,
1981-06-16,9.75,,
1981-06-17,9.63,,
1981-06-18,9.25,,
1981-06-19,9.5,,
1981-06-22,9.5,,
1981-06-23,9.63,,
1981-06-24,9.25,,
1981-06-25,9.25,,
1981-06-26,9.0,,
1981-06-29,8.75,,
1981-06-30,8.75,,
1981-07-01,8.88,,
1981-07-02,8.88,,
1981-07-06,8.75,,
1981-07-07,8.88,,
1981-07-08,8.88,,
1981-07-09,8.88,,
1981-07-10,8.88,,
1981-07-13,8.75,,
1981-07-14,8.88,,
1981-07-15,8.88,,
1981-07-16,8.88,,
1981-07-17,8.75,,
1981-07-20,8.75,,
1981-07-21,8.88,,
1981-07-22,8.75,,
1981-07-23,8.63,,
1981-07-24,8.5,,
1981-07-27,8.75,,
1981-07-28,9.0,,
1981-07-29,9.0,,
1981-07-30,8.88,,
1981-07-31,8.88,,
1981-08-03,8.75,,
1981-08-04,9.0,,
1981-08-05,8.88,,
1981-08-06,9.0,,
1981-08-07,9.0,,
1981-08-10,9.25,,
1981-08-11,9.25,,
1981-08-12,9.13,,
1981-08-13,9.25,,
1981-08-14,9.13,,
1981-08-17,9.25,,
1981-08-18,9.0,,
1981-08-19,9.13,,
1981-08-20,9.13,,
1981-08-21,9.25,,
