date,FLIR,dcf,Deviation
2015-07-24,30.77,34.2093876339374,-0.10053929262754069
2015-07-27,30.25,34.269387633937406,-0.11728799116202926
2015-07-28,30.31,34.5693876339374,-0.12321270133682916
2015-07-29,30.61,34.78938763393741,-0.12013398102645456
2015-07-30,30.83,34.74938763393741,-0.11279012094329988
2015-07-31,30.79,34.67938763393741,-0.11215271950567074
2015-08-03,30.72,34.39938763393741,-0.10696084689331609
2015-08-04,30.44,34.7093876339374,-0.12300383051883557
2015-08-05,30.75,34.7093876339374,-0.1140725291870629
2015-08-06,30.75,35.029387633937404,-0.12216564213618797
2015-08-07,31.07,35.949387633937405,-0.13572936717651074
2015-08-10,31.99,35.269387633937406,-0.09298113332656421
2015-08-11,31.31,34.64938763393741,-0.09637652674319241
2015-08-12,30.69,34.39938763393741,-0.1078329554412718
2015-08-13,30.44,34.49938763393741,-0.11766549821145655
2015-08-14,30.54,34.529387633937404,-0.115536008811706
2015-08-17,30.57,34.32938763393741,-0.1095093123717985
2015-08-18,30.37,33.989387633937405,-0.10648581471716634
2015-08-19,30.03,33.559387633937405,-0.1051684158374887
2015-08-20,29.6,32.7093876339374,-0.09506101638880204
2015-08-21,28.75,31.459387633937407,-0.08612334306897329
2015-08-24,27.5,31.019387633937406,-0.11345767606601453
2015-08-25,27.06,31.589387633937406,-0.14338320471497057
2015-08-26,27.63,32.57938763393741,-0.15191776130198698
2015-08-27,28.62,32.529387633937404,-0.1201801791638647
2015-08-28,28.57,32.589387633937406,-0.123334248531622
2015-08-31,28.63,31.979387633937407,-0.10473582772369738
2015-09-01,28.02,32.24938763393741,-0.13114629282097268
2015-09-02,28.29,32.339387633937406,-0.12521534667799095
2015-09-03,28.38,31.859387633937406,-0.1092107504988915
2015-09-04,27.9,32.92938763393741,-0.15273249809097778
2015-09-08,28.97,32.61938763393741,-0.1118778707586946
2015-09-09,28.66,32.53938763393741,-0.11922128583302982
2015-09-10,28.58,32.36938763393741,-0.11706701642895645
2015-09-11,28.41,32.169387633937404,-0.1168622690837734
2015-09-14,28.21,32.529387633937404,-0.1327841668138583
2015-09-15,28.57,32.71938763393741,-0.1268173989183573
2015-09-16,28.76,32.61938763393741,-0.11831575985571463
2015-09-17,28.66,32.3193876339374,-0.11322577257295596
2015-09-18,28.36,32.269387633937406,-0.12114849151416618
2015-09-21,28.31,31.769387633937406,-0.10889059851572158
2015-09-22,27.81,31.719387633937405,-0.12324915219216437
2015-09-23,27.76,31.419387633937408,-0.11646909470586708
2015-09-24,27.46,31.539387633937405,-0.12934263915599464
2015-09-25,27.58,31.059387633937405,-0.11202370358827074
2015-09-28,27.1,31.409387633937406,-0.13720062562700752
2015-09-29,27.45,31.949387633937405,-0.14082860321110036
2015-09-30,27.99,31.279160142147216,-0.10515500183507887
2015-10-01,27.56,31.919160142147216,-0.13656876066708357
2015-10-02,28.2,32.339160142147215,-0.12799219658004357
2015-10-05,28.62,32.13916014214722,-0.10949757637046031
2015-10-06,28.42,32.28916014214722,-0.11982845404197362
2015-10-07,28.57,32.48916014214721,-0.1206297769779221
2015-10-08,28.77,32.38916014214722,-0.11173985760247285
2015-10-09,28.67,32.259160142147216,-0.1112601855203883
2015-10-12,28.54,31.949160142147218,-0.10670578278049525
2015-10-13,28.23,31.759160142147216,-0.1111225903440598
2015-10-14,28.04,31.989160142147217,-0.12345307362239921
2015-10-15,28.27,31.539160142147217,-0.10365400116595025
2015-10-16,27.82,31.369160142147216,-0.11314170115057076
2015-10-19,27.65,31.419160142147216,-0.11996374585108915
2015-10-20,27.7,31.169160142147216,-0.11130104649358796
2015-10-21,27.45,31.419160142147216,-0.12632928837657853
2015-10-22,27.7,31.389160142147215,-0.11752974993407561
2015-10-23,27.67,31.179160142147214,-0.11254825743056551
2015-10-26,27.46,30.719160142147217,-0.10609535309774276
2015-10-27,27.0,29.729160142147215,-0.0918007817610047
2015-10-28,26.01,30.189160142147216,-0.1384324745196429
2015-10-29,26.47,30.38916014214722,-0.1289657273782856
2015-10-30,26.67,31.239160142147217,-0.1462638598911179
2015-11-02,27.52,31.119160142147216,-0.1156573675416317
2015-11-03,27.4,31.039160142147217,-0.11724415626844564
2015-11-04,27.32,31.059160142147217,-0.12038832103103725
2015-11-05,27.34,31.299160142147215,-0.12649413352199956
2015-11-06,27.58,30.429160142147214,-0.09363255932262371
2015-11-09,26.71,30.439160142147216,-0.12251192624016183
2015-11-10,26.72,30.499160142147215,-0.12391030194056862
2015-11-11,26.78,29.939160142147216,-0.10551933077440834
2015-11-12,26.22,29.749160142147215,-0.11863058067132681
2015-11-13,26.03,32.439160142147216,-0.19757478658702965
2015-11-16,28.72,32.81916014214722,-0.12490143332104864
2015-11-17,29.1,33.35916014214722,-0.12767588044778244
2015-11-18,29.64,33.56916014214722,-0.11704672161916929
2015-11-19,29.85,33.60916014214722,-0.11184927341975082
2015-11-20,29.89,33.629160142147214,-0.11118803224172547
2015-11-23,29.91,33.88916014214722,-0.1174169004323723
2015-11-24,30.17,33.92916014214722,-0.11079437647139223
2015-11-25,30.21,33.98916014214721,-0.11118721752294725
2015-11-27,30.27,34.27916014214721,-0.11695619512036515
2015-11-30,30.56,34.27916014214721,-0.10849624456155793
2015-12-01,30.56,34.119160142147216,-0.10431558477169567
2015-12-02,30.4,33.64916014214722,-0.09655991794212682
2015-12-03,29.93,34.14916014214722,-0.12355091968835541
2015-12-04,30.43,33.589160142147215,-0.09405296615866099
2015-12-07,29.87,33.41916014214721,-0.10620135655866225
2015-12-08,29.7,33.20916014214722,-0.10566843988606589
2015-12-09,29.49,33.06916014214722,-0.10823256855518137
2015-12-10,29.35,32.88916014214722,-0.10760871140676553
2015-12-11,29.17,32.24916014214722,-0.09548032037345944
2015-12-14,28.53,32.73916014214721,-0.12856652778726874
2015-12-15,29.02,32.95916014214722,-0.11951639923949198
2015-12-16,29.24,32.16916014214721,-0.09105491499324236
2015-12-17,28.45,31.699160142147218,-0.10249988099297092
2015-12-18,27.98,31.919160142147216,-0.12341051971933958
2015-12-21,28.2,32.34916014214721,-0.12826175776790372
2015-12-22,28.63,32.699160142147214,-0.12444234422101619
2015-12-23,28.98,32.38916014214722,-0.10525620692803828
2015-12-24,28.67,32.16916014214721,-0.10877374872969414
2015-12-28,28.45,32.38916014214722,-0.12161970624923024
2015-12-29,28.67,32.05916014214721,-0.10571581186531409
2015-12-30,28.34,31.789160142147217,-0.10850114085191565
2015-12-31,28.07,32.10846818304516,-0.12577579721407173
2016-01-04,28.75,33.668468183045164,-0.14608529726701425
2016-01-05,30.31,33.808468183045164,-0.10347905039955752
2016-01-06,30.45,33.378468183045165,-0.08773524797440235
2016-01-07,30.02,33.63846818304516,-0.10756935076101304
2016-01-08,30.28,34.518468183045165,-0.12278842040641369
2016-01-11,31.16,34.45846818304516,-0.09572300676639278
2016-01-12,31.1,34.63846818304516,-0.10215429170673229
2016-01-13,31.28,35.09846818304516,-0.10879301521454232
2016-01-14,31.74,34.61846818304517,-0.0831483405858765
2016-01-15,31.26,33.57846818304517,-0.06904627603637481
2016-01-19,30.22,33.53846818304516,-0.09894513264391602
2016-01-20,30.18,33.17846818304516,-0.09037391860596622
2016-01-21,29.82,33.77846818304516,-0.11718909695946733
2016-01-22,30.42,33.52846818304516,-0.09271130926932913
2016-01-25,30.17,32.86846818304517,-0.08209899433150769
2016-01-26,29.51,32.24846818304516,-0.08491777555142688
2016-01-27,28.89,31.848468183045163,-0.09289200868442804
2016-01-28,28.49,32.59846818304516,-0.12603255343090103
2016-01-29,29.24,32.70846818304516,-0.10604190216535692
2016-02-01,29.35,31.938468183045163,-0.08104547056578237
2016-02-02,28.58,31.848468183045163,-0.10262560083769323
2016-02-03,28.49,32.03846818304516,-0.11075648694474793
2016-02-04,28.68,31.718468183045164,-0.09579492192089378
2016-02-05,28.36,30.958468183045163,-0.08393400370074677
2016-02-08,27.6,32.11846818304517,-0.1406813101202128
2016-02-09,28.76,31.888468183045166,-0.09810656833960263
2016-02-10,28.53,31.978468183045166,-0.10783719105324518
2016-02-11,28.62,32.658468183045166,-0.12365761187604507
2016-02-12,29.3,33.61846818304517,-0.12845523357971145
2016-02-16,30.26,34.238468183045164,-0.1161987785719717
2016-02-17,30.88,33.82846818304517,-0.08715937615298053
2016-02-18,30.47,34.18846818304517,-0.10876381366771037
2016-02-19,30.83,34.53846818304516,-0.10737210936487451
2016-02-22,31.18,34.50846818304517,-0.09645366364539254
2016-02-23,31.15,34.59846818304516,-0.0996711231491767
2016-02-24,31.24,34.378468183045165,-0.09129168194273996
2016-02-25,31.02,34.408468183045166,-0.09847773998596199
2016-02-26,31.05,34.31846818304516,-0.09523933777032423
2016-02-29,30.96,35.27846818304516,-0.12241087568310627
2016-03-01,31.92,35.158468183045166,-0.09211061659981201
2016-03-02,31.8,35.658468183045166,-0.1082062236447886
2016-03-03,32.3,35.71846818304517,-0.09570590109090538
2016-03-04,32.36,35.78846818304516,-0.09579812596364223
2016-03-07,32.43,34.92846818304516,-0.07153099786545913
2016-03-08,31.57,35.35846818304516,-0.1071445788723896
2016-03-09,32.0,34.738468183045164,-0.07883099993400777
2016-03-10,31.38,35.42846818304516,-0.11427161236913486
2016-03-11,32.07,35.308468183045164,-0.09171930558574193
2016-03-14,31.95,35.10846818304516,-0.08996314412174988
2016-03-15,31.75,35.378468183045165,-0.10256148356315997
2016-03-16,32.02,35.75846818304517,-0.1045477721223459
2016-03-17,32.4,35.81846818304516,-0.09543870401089094
2016-03-18,32.46,36.71846818304517,-0.11597619382748448
2016-03-21,33.36,37.06846818304516,-0.10004373972867286
2016-03-22,33.71,36.728468183045166,-0.08218333985512005
2016-03-23,33.37,36.46846818304517,-0.08496293750242301
2016-03-24,33.11,36.64846818304517,-0.09655159842894023
2016-03-28,33.29,36.488468183045164,-0.08765695964544151
2016-03-29,33.13,37.13846818304516,-0.10793305106954165
2016-03-30,33.78,36.308468183045164,-0.06963852537920823
2016-03-31,32.95,36.659324681688155,-0.10118366101656562
2016-04-01,32.98,36.30932468168815,-0.09169337934195265
2016-04-04,32.63,36.07932468168815,-0.09560391476614394
2016-04-05,32.4,36.36932468168815,-0.10913935621374604
2016-04-06,32.69,35.799324681688155,-0.08685428312782162
2016-04-07,32.12,35.73932468168815,-0.10127009152869071
2016-04-08,32.06,36.06932468168815,-0.11115607838711827
2016-04-11,32.39,36.159324681688155,-0.104242120528236
2016-04-12,32.48,36.59932468168815,-0.11255193142263609
2016-04-13,32.92,36.49932468168815,-0.09806550430462924
2016-04-14,32.82,36.35932468168815,-0.0973429708245016
2016-04-15,32.68,36.50932468168815,-0.10488620962109474
2016-04-18,32.83,36.64932468168815,-0.10421268917941284
2016-04-19,32.97,36.67932468168815,-0.10112848897515281
2016-04-20,33.0,36.45932468168815,-0.09488175417098743
2016-04-21,32.78,36.98932468168815,-0.11379836528272735
2016-04-22,33.31,37.59932468168815,-0.11407983302894698
2016-04-25,33.92,34.98932468168815,-0.0305614552843253
2016-04-26,31.31,34.50932468168815,-0.09270899130013466
2016-04-27,30.83,34.42932468168815,-0.10454241304368417
2016-04-28,30.75,33.88932468168815,-0.0926346190481766
2016-04-29,30.21,34.23932468168815,-0.11768119608512928
2016-05-02,30.56,34.839324681688154,-0.12283029940409274
2016-05-03,31.16,34.089324681688154,-0.08593085105208043
2016-05-04,30.41,34.159324681688155,-0.10975991816659247
2016-05-05,30.48,34.05932468168815,-0.10509088818230627
2016-05-06,30.38,34.24932468168815,-0.1129752109756762
2016-05-09,30.57,34.36932468168815,-0.11054405976479409
2016-05-10,30.69,34.28932468168815,-0.10496924961634868
2016-05-11,30.61,34.02932468168815,-0.10048170845800408
2016-05-12,30.35,33.909324681688155,-0.10496595597523872
2016-05-13,30.23,34.159324681688155,-0.11502934318237723
2016-05-16,30.48,33.25932468168815,-0.08356527705502037
2016-05-17,29.58,33.23932468168815,-0.11009022345463326
2016-05-18,29.56,33.41932468168815,-0.11548182730942014
2016-05-19,29.74,33.61932468168815,-0.11538972654620716
2016-05-20,29.94,33.68932468168815,-0.1112911795387248
2016-05-23,30.01,34.30932468168815,-0.1253106763708124
2016-05-24,30.63,34.25932468168815,-0.10593684246286528
2016-05-25,30.58,34.31932468168815,-0.10895682582248922
2016-05-26,30.64,34.56932468168815,-0.11366506918689012
2016-05-27,30.89,34.82932468168815,-0.11310367679219713
2016-05-31,31.15,34.659324681688155,-0.10125196361781008
2016-06-01,30.98,34.909324681688155,-0.11255802618689148
2016-06-02,31.23,34.77932468168815,-0.10205271994705878
2016-06-03,31.1,34.91932468168815,-0.10937567425784211
2016-06-06,31.24,35.24932468168815,-0.11374188634515814
2016-06-07,31.57,35.20932468168815,-0.10336252440481797
2016-06-08,31.53,35.089324681688154,-0.10143611237823669
2016-06-09,31.41,34.64932468168815,-0.09348882587025142
2016-06-10,30.97,35.02932468168815,-0.11588361233267497
2016-06-13,31.35,34.909324681688155,-0.10195913883018237
2016-06-14,31.23,34.799324681688155,-0.10256879161699306
2016-06-15,31.12,34.92932468168815,-0.1090580684397029
2016-06-16,31.25,34.23932468168815,-0.08730676523205205
2016-06-17,30.56,34.43932468168815,-0.11264229823155736
2016-06-20,30.76,34.57932468168815,-0.11045110674792069
2016-06-21,30.9,34.839324681688154,-0.11307121242102314
2016-06-22,31.16,35.229324681688155,-0.11550958522356658
2016-06-23,31.55,33.50932468168815,-0.058471028595776575
2016-06-24,29.83,32.75932468168815,-0.08941956863126632
2016-06-27,29.08,33.36932468168815,-0.12854094958781026
2016-06-28,29.69,33.84932468168815,-0.12287762668240965
2016-06-29,30.17,34.62932468168815,-0.12877307665333204
2016-06-30,30.95,37.55555347470324,-0.17588752830264165
2016-07-01,31.05,37.46555347470324,-0.17123872143074104
2016-07-05,30.96,37.84555347470324,-0.18193824221135213
2016-07-06,31.34,37.94555347470324,-0.1740797766754646
2016-07-07,31.44,38.30555347470324,-0.1792312824624035
2016-07-08,31.8,38.52555347470324,-0.17457383134338067
2016-07-11,32.02,39.11555347470324,-0.18139979737962963
2016-07-12,32.61,38.605553474703235,-0.15530287575418122
2016-07-13,32.1,38.57555347470324,-0.1678667677172727
2016-07-14,32.07,38.535553474703235,-0.16778151321863233
2016-07-15,32.03,39.07555347470324,-0.18030591631323645
2016-07-18,32.57,39.13555347470324,-0.1677644211406677
2016-07-19,32.63,39.36555347470324,-0.17110272510283853
2016-07-20,32.86,39.355553474703235,-0.16504795133623051
2016-07-21,32.85,39.73555347470324,-0.1732844486257571
2016-07-22,33.23,38.77555347470324,-0.14301674580405666
2016-07-25,32.27,39.245553474703236,-0.17774124345575892
2016-07-26,32.74,38.94555347470324,-0.15933920360726173
2016-07-27,32.44,39.40555347470324,-0.1767657819899635
2016-07-28,32.9,39.08555347470324,-0.1582567707198166
2016-07-29,32.58,38.76555347470324,-0.15956314099164537
2016-08-01,32.26,38.37555347470324,-0.15936065856964254
2016-08-02,31.87,38.105553474703235,-0.16363896876193573
2016-08-03,31.6,38.15555347470324,-0.17181125361081462
2016-08-04,31.65,38.30555347470324,-0.17374904866205698
2016-08-05,31.8,37.925553474703236,-0.16151520316741186
2016-08-08,31.42,38.04555347470324,-0.17414790611756026
2016-08-09,31.54,38.09555347470324,-0.17208185409502852
2016-08-10,31.59,37.86555347470324,-0.16573251672910938
2016-08-11,31.36,37.425553474703236,-0.162069840297835
2016-08-12,30.92,37.48555347470324,-0.1751489004726564
2016-08-15,30.98,37.05555347470324,-0.1639579740416195
2016-08-16,30.55,37.14555347470324,-0.17755970386051523
2016-08-17,30.64,36.91555347470324,-0.16999754531660005
2016-08-18,30.41,37.38555347470324,-0.18658419700602302
2016-08-19,30.88,37.18555347470324,-0.16956997773322946
2016-08-22,30.68,37.12555347470324,-0.17361501368848642
2016-08-23,30.62,37.80555347470324,-0.19006608326766838
2016-08-24,31.3,37.65555347470324,-0.16878130549781611
2016-08-25,31.15,37.57555347470324,-0.17100356163826247
2016-08-26,31.07,37.73555347470324,-0.17663855067533651
2016-08-29,31.23,37.34555347470324,-0.1637558666481066
2016-08-30,30.84,37.33555347470324,-0.17397769338291214
2016-08-31,30.83,37.36555347470324,-0.17490851511480654
2016-09-01,30.86,37.55555347470324,-0.17828397813956454
2016-09-02,31.05,37.605553474703235,-0.17432407899841362
2016-09-06,31.1,37.55555347470324,-0.1718934452411035
2016-09-07,31.05,37.52555347470324,-0.1725638365085952
2016-09-08,31.02,37.20555347470324,-0.16625349973382098
2016-09-09,30.7,37.59555347470324,-0.18341406994694254
2016-09-12,31.09,37.33555347470324,-0.1672816630115025
2016-09-13,30.83,36.96555347470324,-0.16598029511182644
2016-09-14,30.46,37.46555347470324,-0.18698652028278173
2016-09-15,30.96,37.50555347470324,-0.1745222471951544
2016-09-16,31.0,37.83555347470324,-0.18066482043862464
2016-09-19,31.33,37.64555347470324,-0.16776359733818547
2016-09-20,31.14,37.96555347470324,-0.1797827991432066
2016-09-21,31.46,38.01555347470324,-0.17244398346233503
2016-09-22,31.51,38.05555347470324,-0.17199995472551144
2016-09-23,31.55,37.93555347470324,-0.16832635588041045
2016-09-26,31.43,38.285553474703235,-0.17906371601060878
2016-09-27,31.78,38.20555347470324,-0.1681837557714676
2016-09-28,31.7,37.815553474703236,-0.16172058618140406
2016-09-29,31.31,37.925553474703236,-0.1744352519236373
2016-09-30,31.42,36.47973548638469,-0.13869989513145264
2016-10-03,31.59,35.67973548638469,-0.11462348110583187
2016-10-04,30.79,35.72973548638469,-0.13825278634562088
2016-10-05,30.84,35.57973548638469,-0.1332144666505024
2016-10-06,30.69,35.25973548638469,-0.12960209211295026
2016-10-07,30.37,35.30973548638469,-0.1398972668115691
2016-10-10,30.42,34.75973548638469,-0.12484949685778113
2016-10-11,29.87,34.389735486384694,-0.13142687556216037
2016-10-12,29.5,34.12973548638469,-0.1356510802209886
2016-10-13,29.24,34.169735486384695,-0.14427198268330188
2016-10-14,29.28,33.86973548638469,-0.1355114062886532
2016-10-17,28.98,34.19973548638469,-0.1526250250813409
2016-10-18,29.31,34.18973548638469,-0.14272516054790596
2016-10-19,29.3,34.10973548638469,-0.1410077040411104
2016-10-20,29.22,33.85973548638469,-0.137028107861338
2016-10-21,28.97,34.069735486384694,-0.1496852092797346
2016-10-24,29.18,34.25973548638469,-0.14827129907069636
2016-10-25,29.37,37.21973548638469,-0.21090250599057037
2016-10-26,32.33,37.29973548638469,-0.13323782116896687
2016-10-27,32.41,37.57973548638469,-0.13756710683229034
2016-10-28,32.69,37.80973548638469,-0.1354078630946337
2016-10-31,32.92,37.71973548638469,-0.12724732622043977
2016-11-01,32.83,37.60973548638469,-0.1270877187667282
2016-11-02,32.72,37.05973548638469,-0.11710109177598038
2016-11-03,32.17,36.819735486384694,-0.12628378300284326
2016-11-04,31.93,37.07973548638469,-0.13888274602917872
2016-11-07,32.19,37.21973548638469,-0.13513625018169773
2016-11-08,32.33,38.349735486384695,-0.15696941347931548
2016-11-09,33.46,39.08973548638469,-0.14402081304299374
2016-11-10,34.2,39.57973548638469,-0.13592146133051597
2016-11-11,34.69,40.35973548638469,-0.14047999616591578
2016-11-14,35.47,40.169735486384695,-0.11699692391496197
2016-11-15,35.28,40.12973548638469,-0.120851419218303
2016-11-16,35.24,40.25973548638469,-0.12468376718675411
2016-11-17,35.37,39.96973548638469,-0.11508045851220483
2016-11-18,35.08,40.33973548638469,-0.13038596864771057
2016-11-21,35.45,40.23973548638469,-0.11902999432005001
2016-11-22,35.35,40.40973548638469,-0.12521080441344323
2016-11-23,35.52,40.529735486384695,-0.12360641949088547
2016-11-25,35.64,40.15973548638469,-0.11254395557254127
2016-11-28,35.27,40.139735486384694,-0.12131957092832601
2016-11-29,35.25,40.79973548638469,-0.13602381045427847
2016-11-30,35.91,40.47973548638469,-0.11288946015770585
2016-12-01,35.59,40.419735486384695,-0.11948953718441768
2016-12-02,35.53,40.599735486384695,-0.12487114572667235
2016-12-05,35.71,40.80973548638469,-0.12496369862740486
2016-12-06,35.92,41.22973548638469,-0.12878412688672536
2016-12-07,36.34,41.53973548638469,-0.12517497825880441
2016-12-08,36.65,41.65973548638469,-0.12025365566764057
2016-12-09,36.77,41.639735486384694,-0.1169492416198703
2016-12-12,36.75,41.569735486384694,-0.11594337635281082
2016-12-13,36.68,41.08973548638469,-0.10731963674591871
2016-12-14,36.2,41.40973548638469,-0.125809436481371
2016-12-15,36.52,41.10973548638469,-0.11164595033467883
2016-12-16,36.22,41.04973548638469,-0.11765570299439831
2016-12-19,36.16,41.249735486384694,-0.12338831816423812
2016-12-20,36.36,41.07973548638469,-0.11489206126823737
2016-12-21,36.19,40.959735486384695,-0.11644937228586816
2016-12-22,36.07,41.459735486384695,-0.12999927334689998
2016-12-23,36.57,41.60973548638469,-0.12111914261107881
2016-12-27,36.72,41.169735486384695,-0.10808268340359573
2016-12-28,36.28,41.249735486384694,-0.12047920860062378
2016-12-29,36.36,41.07973548638469,-0.11489206126823737
2016-12-30,36.19,38.69907456479202,-0.06483551849776659
2017-01-03,36.09,39.20907456479202,-0.07954981338918932
2017-01-04,36.6,39.019074564792014,-0.06199723063075435
2017-01-05,36.41,38.52907456479202,-0.054999363175165406
2017-01-06,35.92,38.229074564792015,-0.0604010060687844
2017-01-09,35.62,38.37907456479202,-0.07189007541424997
2017-01-10,35.77,38.399074564792016,-0.06846713350749867
2017-01-11,35.79,38.09907456479202,-0.06060710374644829
2017-01-12,35.49,38.24907456479202,-0.07213441360831574
2017-01-13,35.64,37.85907456479202,-0.05861407311988809
2017-01-17,35.25,38.009074564792016,-0.07258989060859056
2017-01-18,35.4,37.649074564792016,-0.05973784457627196
2017-01-19,35.04,37.299074564792015,-0.060566504428086865
2017-01-20,34.69,37.20907456479202,-0.06770054332863251
2017-01-23,34.6,37.30907456479202,-0.0726116795013868
2017-01-24,34.7,37.80907456479202,-0.08223090886459306
2017-01-25,35.2,38.269074564792014,-0.08019725064414274
2017-01-26,35.66,38.10907456479202,-0.06426486585572078
2017-01-27,35.5,37.99907456479202,-0.06576672177978593
2017-01-30,35.39,37.939074564792016,-0.06718863319764767
2017-01-31,35.33,38.02907456479202,-0.07097397440459596
2017-02-01,35.42,38.369074564792015,-0.07686071655994864
2017-02-02,35.76,38.94907456479202,-0.08187805744875853
2017-02-03,36.34,38.689074564792016,-0.06071674216084055
2017-02-06,36.08,38.269074564792014,-0.0572021819102464
2017-02-07,35.66,38.31907456479202,-0.06939297451706228
2017-02-08,35.71,38.69907456479202,-0.07723891587607745
2017-02-09,36.09,38.759074564792016,-0.06886321705979392
2017-02-10,36.15,39.009074564792016,-0.07329255043062466
2017-02-13,36.4,36.759074564792016,-0.009768324394541228
2017-02-14,34.15,39.53907456479202,-0.13629743801820737
2017-02-15,36.93,39.009074564792016,-0.05329720297103646
2017-02-16,36.4,39.229074564792015,-0.07211678063216675
2017-02-17,36.62,39.369074564792015,-0.06982827498948962
2017-02-21,36.76,39.28907456479202,-0.06437093753942447
2017-02-22,36.68,39.019074564792014,-0.05994695135344463
2017-02-23,36.41,39.329074564792016,-0.07422179639602355
2017-02-24,36.72,39.229074564792015,-0.06395956551684512
2017-02-27,36.62,39.31907456479202,-0.0686454245087672
2017-02-28,36.71,39.659074564792014,-0.07436065004426762
2017-03-01,37.05,39.20907456479202,-0.05506568539954204
2017-03-02,36.6,39.049074564792015,-0.06271786443308403
2017-03-03,36.44,39.10907456479202,-0.06824693743059973
2017-03-06,36.5,39.10907456479202,-0.06671276663602876
2017-03-07,36.5,38.869074564792015,-0.06095011500319969
2017-03-08,36.26,39.049074564792015,-0.07142485694927947
2017-03-09,36.44,38.80907456479202,-0.06104434571962891
2017-03-10,36.2,39.019074564792014,-0.0722486270173035
2017-03-13,36.41,38.99907456479202,-0.06638810263280992
2017-03-14,36.39,39.30907456479202,-0.07425955958287933
2017-03-15,36.7,39.19907456479202,-0.06375340725611534
2017-03-16,36.59,39.34907456479202,-0.07011790227109238
2017-03-17,36.74,39.19907456479202,-0.06273297500244357
2017-03-20,36.59,38.55907456479202,-0.05106643733068128
2017-03-21,35.95,38.63907456479202,-0.06959469384503081
2017-03-22,36.03,38.909074564792014,-0.07399493812163871
2017-03-23,36.3,38.66907456479202,-0.06126535458774729
2017-03-24,36.06,38.439074564792016,-0.06189208745860675
2017-03-27,35.83,38.909074564792014,-0.07913512719673377
2017-03-28,36.3,38.769074564792014,-0.06368670370672957
2017-03-29,36.16,39.189074564792016,-0.07729385290239488
2017-03-30,36.58,38.88907456479202,-0.05937591960294486
2017-03-31,36.28,,
2017-04-03,35.6,,
2017-04-04,35.82,,
2017-04-05,35.37,,
2017-04-06,35.73,,
2017-04-07,35.75,,
2017-04-10,35.55,,
2017-04-11,35.66,,
2017-04-12,35.31,,
2017-04-13,34.97,,
2017-04-17,35.16,,
2017-04-18,35.42,,
2017-04-19,35.84,,
2017-04-20,36.43,,
2017-04-21,36.37,,
2017-04-24,37.24,,
2017-04-25,37.51,,
2017-04-26,36.75,,
2017-04-27,36.7,,
2017-04-28,36.73,,
2017-05-01,36.98,,
2017-05-02,37.22,,
2017-05-03,37.07,,
2017-05-04,36.91,,
2017-05-05,36.95,,
2017-05-08,36.86,,
2017-05-09,37.08,,
2017-05-10,37.44,,
2017-05-11,37.4,,
2017-05-12,37.49,,
2017-05-15,37.44,,
2017-05-16,37.82,,
2017-05-17,37.3,,
2017-05-18,37.35,,
2017-05-19,37.07,,
2017-05-22,36.75,,
2017-05-23,36.8,,
2017-05-24,36.83,,
2017-05-25,36.92,,
2017-05-26,37.05,,
2017-05-30,37.77,,
2017-05-31,37.89,,
2017-06-01,38.94,,
2017-06-02,38.69,,
2017-06-05,38.15,,
2017-06-06,37.53,,
2017-06-07,37.35,,
2017-06-08,37.35,,
2017-06-09,36.85,,
2017-06-12,36.14,,
2017-06-13,35.96,,
2017-06-14,35.99,,
2017-06-15,35.68,,
2017-06-16,35.44,,
2017-06-19,35.66,,
2017-06-20,35.55,,
2017-06-21,35.31,,
2017-06-22,35.24,,
2017-06-23,35.03,,
2017-06-26,35.17,,
2017-06-27,34.97,,
2017-06-28,34.97,,
2017-06-29,34.74,,
2017-06-30,34.66,,
2017-07-03,34.58,,
2017-07-05,34.28,,
2017-07-06,34.1,,
2017-07-07,34.7,,
2017-07-10,35.74,,
2017-07-11,36.55,,
2017-07-12,37.25,,
2017-07-13,37.69,,
2017-07-14,37.76,,
2017-07-17,38.15,,
2017-07-18,38.25,,
2017-07-19,38.27,,
2017-07-20,38.41,,
2017-07-21,38.12,,
2017-07-24,38.29,,
2017-07-25,38.78,,
2017-07-26,38.37,,
2017-07-27,37.24,,
2017-07-28,36.5,,
2017-07-31,37.32,,
2017-08-01,37.08,,
2017-08-02,37.3,,
2017-08-03,37.61,,
2017-08-04,37.55,,
2017-08-07,37.6,,
2017-08-08,37.71,,
2017-08-09,37.66,,
2017-08-10,37.28,,
2017-08-11,37.41,,
2017-08-14,37.71,,
2017-08-15,37.89,,
2017-08-16,38.32,,
2017-08-17,37.8,,
2017-08-18,37.83,,
2017-08-21,37.37,,
2017-08-22,37.9,,
2017-08-23,37.54,,
2017-08-24,37.5,,
2017-08-25,37.93,,
2017-08-28,37.48,,
2017-08-29,37.71,,
2017-08-30,38.47,,
2017-08-31,38.0,,
2017-09-01,38.25,,
2017-09-05,38.18,,
2017-09-06,38.14,,
2017-09-07,37.92,,
2017-09-08,38.06,,
2017-09-11,38.98,,
2017-09-12,39.34,,
2017-09-13,39.14,,
2017-09-14,39.24,,
2017-09-15,39.84,,
2017-09-18,40.66,,
2017-09-19,39.77,,
2017-09-20,39.71,,
2017-09-21,39.51,,
2017-09-22,39.21,,
2017-09-25,39.3,,
2017-09-26,38.99,,
2017-09-27,39.08,,
2017-09-28,39.0,,
2017-09-29,38.91,,
2017-10-02,41.0,,
