date,JBHT,dcf,Deviation
2016-08-26,80.19,80.67902355069282,-0.00606134691733784
2016-08-29,80.58,80.71902355069282,-0.00172231457440164
2016-08-30,80.62,79.48902355069282,0.014228083309967055
2016-08-31,79.39,80.72902355069282,-0.016586643710015836
2016-09-01,80.63,80.32902355069282,0.003746795815552817
2016-09-02,80.23,80.46902355069282,-0.002970379658481126
2016-09-06,80.37,80.25902355069282,0.0013827286253624838
2016-09-07,80.16,80.45902355069282,-0.003716470042722131
2016-09-08,80.36,77.94902355069283,0.030930168711340356
2016-09-09,77.85,80.30902355069283,-0.030619517483494785
2016-09-12,80.21,79.48902355069282,0.009070138455624432
2016-09-13,79.39,80.50902355069282,-0.013899355641647015
2016-09-14,80.41,81.63902355069283,-0.015054363676087812
2016-09-15,81.54,81.43902355069282,0.0012399025050235934
2016-09-16,81.34,81.31902355069282,0.00025795254777150056
2016-09-19,81.22,80.67902355069282,0.0067052924725503615
2016-09-20,80.58,80.56902355069282,0.00013623659346295725
2016-09-21,80.47,79.65902355069282,0.010180597415823112
2016-09-22,79.56,78.90902355069282,0.008249708588637938
2016-09-23,78.81,78.77902355069283,0.0003932068196712546
2016-09-26,78.68,78.71902355069282,-0.0004957321487567556
2016-09-27,78.62,79.30902355069283,-0.008687832983499177
2016-09-28,79.21,80.49902355069283,-0.016012909148905297
2016-09-29,80.4,81.23902355069282,-0.010327838937764566
2016-09-30,81.14,81.46820198928845,-0.004028590066730509
2016-10-03,81.42,81.28820198928845,0.0016213670309612738
2016-10-04,81.24,81.61820198928845,-0.004633794669209879
2016-10-05,81.57,81.43820198928844,0.0016183806554186386
2016-10-06,81.39,80.79820198928844,0.0073243957927431325
2016-10-07,80.75,81.31820198928844,-0.006987389974058789
2016-10-10,81.27,81.84820198928844,-0.007064321209696356
2016-10-11,81.8,81.30820198928845,0.006048565811064721
2016-10-12,81.26,79.97820198928845,0.01602684204982796
2016-10-13,79.93,80.06820198928844,-0.0017260533626934915
2016-10-14,80.02,78.49820198928845,0.019386405957670272
2016-10-17,78.45,79.03820198928845,-0.007441996078910829
2016-10-18,78.99,77.80820198928845,0.01518860454935389
2016-10-19,77.76,77.64820198928845,0.0014398016676158143
2016-10-20,77.6,78.35820198928845,-0.009676102437777945
2016-10-21,78.31,78.79820198928844,-0.006195598084266063
2016-10-24,78.75,78.88820198928845,-0.001751871456104559
2016-10-25,78.84,80.34820198928844,-0.018770824386207252
2016-10-26,80.3,81.07820198928844,-0.009598165353879695
2016-10-27,81.03,80.98820198928844,0.0005160999958622181
2016-10-28,80.94,81.65820198928844,-0.008795221689826827
2016-10-31,81.61,82.06820198928844,-0.005583185426046522
2016-11-01,82.02,81.63820198928845,0.004676707734960095
2016-11-02,81.59,80.42820198928845,0.014445157071474535
2016-11-03,80.38,80.32820198928844,0.0006448297039993722
2016-11-04,80.28,82.66820198928845,-0.028889003653398637
2016-11-07,82.62,84.76820198928844,-0.025342073311403812
2016-11-08,84.72,86.16820198928845,-0.016806686873522936
2016-11-09,86.12,88.11820198928845,-0.022676381771059573
2016-11-10,88.07,89.73820198928844,-0.018589652481421193
2016-11-11,89.69,91.10820198928845,-0.015566128606677831
2016-11-14,91.06,91.38820198928845,-0.0035912949608847278
2016-11-15,91.34,91.35820198928845,-0.00019923760420081926
2016-11-16,91.31,91.49820198928845,-0.002056892760695761
2016-11-17,91.45,91.51820198928844,-0.0007452286846328926
2016-11-18,91.47,91.71820198928845,-0.0027061366654073105
2016-11-21,91.67,91.26820198928844,0.004402387709562916
2016-11-22,91.22,92.96820198928845,-0.018804300307860844
2016-11-23,92.92,93.98820198928844,-0.011365277414394859
2016-11-25,93.94,93.16820198928845,0.008283920846731352
2016-11-28,93.12,93.56820198928844,-0.004790110098938816
2016-11-29,93.52,95.41820198928845,-0.019893499874390264
2016-11-30,95.37,97.09820198928844,-0.017798496304587408
2016-12-01,97.05,96.37820198928844,0.006970435190171154
2016-12-02,96.33,97.71820198928845,-0.014206176137385507
2016-12-05,97.67,98.14820198928845,-0.004872244010548865
2016-12-06,98.1,100.00820198928845,-0.019080454916016176
2016-12-07,99.96,100.72820198928845,-0.007626483686963392
2016-12-08,100.68,99.33820198928845,0.01350737162382143
2016-12-09,99.29,99.18820198928844,0.0010263116849578147
2016-12-12,99.14,99.05820198928845,0.0008257570707814743
2016-12-13,99.01,98.65820198928844,0.0035658262933857543
2016-12-14,98.61,98.05820198928845,0.0056272499343994475
2016-12-15,98.01,97.04820198928844,0.009910518597940898
2016-12-16,97.0,97.90820198928844,-0.009276056253058385
2016-12-19,97.86,98.04820198928844,-0.0019194843502484682
2016-12-20,98.0,97.05820198928845,0.009703435582038678
2016-12-21,97.01,97.20820198928844,-0.0020389430648072304
2016-12-22,97.16,97.51820198928844,-0.003673180821440858
2016-12-23,97.47,98.05820198928845,-0.005998498619755432
2016-12-27,98.01,97.12820198928844,0.009078702093227253
2016-12-28,97.08,97.38820198928845,-0.0031646748065268238
2016-12-29,97.34,97.11820198928845,0.0022837944501485907
2016-12-30,97.07,96.82625391448558,0.002517355321106196
2017-01-03,96.77,97.87625391448559,-0.011302577185392959
2017-01-04,97.82,97.24625391448558,0.005899929945054172
2017-01-05,97.19,97.74625391448558,-0.005690795219346456
2017-01-06,97.69,96.92625391448559,0.007879661646556846
2017-01-09,96.87,97.77625391448558,-0.009268650395198974
2017-01-10,97.72,98.77625391448558,-0.010693399198961506
2017-01-11,98.72,99.10625391448558,-0.003897371752330181
2017-01-12,99.05,99.33625391448558,-0.0028816660907307057
2017-01-13,99.28,98.03625391448558,0.012686593335148322
2017-01-17,97.98,98.08625391448558,-0.0010832701856288152
2017-01-18,98.03,94.41625391448558,0.0382746183595406
2017-01-19,94.36,94.57625391448558,-0.002286556144221019
2017-01-20,94.52,94.55625391448558,-0.00038341106996864216
2017-01-23,94.5,96.53625391448558,-0.021093152384899394
2017-01-24,96.48,98.59625391448559,-0.02146383691535636
2017-01-25,98.54,98.81625391448559,-0.0027956323331650434
2017-01-26,98.76,98.92625391448559,-0.0016805843535659948
2017-01-27,98.87,98.98625391448559,-0.0011744450354289615
2017-01-30,98.93,99.13625391448558,-0.0020805094639090305
2017-01-31,99.08,98.37625391448559,0.0071536174382706985
2017-02-01,98.32,97.29625391448558,0.010521947601540793
2017-02-02,97.24,99.71625391448558,-0.024833001815422806
2017-02-03,99.66,99.57625391448558,0.0008410246642371888
2017-02-06,99.52,98.56625391448559,0.009676192891959312
2017-02-07,98.51,98.24625391448558,0.0026845408858438002
2017-02-08,98.19,98.87625391448559,-0.006940533114038749
2017-02-09,98.82,100.42625391448559,-0.015994362548396368
2017-02-10,100.37,100.41625391448558,-0.00046062178862960046
2017-02-13,100.36,99.55625391448558,0.008073285744608194
2017-02-14,99.5,100.72625391448558,-0.012174124092082739
2017-02-15,100.67,100.76625391448559,-0.0009552197362350245
2017-02-16,100.71,101.09625391448559,-0.0038206550641560755
2017-02-17,101.04,100.87625391448559,0.0016232371758493347
2017-02-21,100.82,98.39625391448558,0.02463250366849179
2017-02-22,98.34,97.36625391448558,0.010000858062893414
2017-02-23,97.31,99.87625391448559,-0.02569433487846695
2017-02-24,99.82,100.17625391448559,-0.0035562710778714868
2017-02-27,100.12,98.22625391448558,0.019279428971841872
2017-02-28,98.17,100.19625391448558,-0.020222851008131704
2017-03-01,100.14,97.90625391448557,0.02281515221147612
2017-03-02,97.85,97.90625391448557,-0.0005745691642407014
2017-03-03,97.85,98.60625391448558,-0.007669431546820871
2017-03-06,98.55,96.65625391448557,0.01959258722348034
2017-03-07,96.6,96.82625391448558,-0.0023367000719185516
2017-03-08,96.77,96.23625391448559,0.005546205965048179
2017-03-09,96.18,96.70625391448559,-0.005441777477503518
2017-03-10,96.65,95.30625391448558,0.014099243547229579
2017-03-13,95.25,94.49625391448558,0.007976465249051268
2017-03-14,94.44,95.14625391448558,-0.007422824183076604
2017-03-15,95.09,94.51625391448559,0.006070343054788374
2017-03-16,94.46,94.00625391448558,0.004826764886591173
2017-03-17,93.95,92.96625391448558,0.010581754605486493
2017-03-20,92.91,91.66625391448558,0.013568200208930792
2017-03-21,91.61,91.75625391448558,-0.001593939467296579
2017-03-22,91.7,90.86625391448558,0.009175530514321295
2017-03-23,90.81,90.32625391448558,0.005355542431466187
2017-03-24,90.27,90.60625391448558,-0.003711155686923595
2017-03-27,90.55,92.39625391448558,-0.019981913078362723
2017-03-28,92.34,91.21625391448558,0.012319581623774223
2017-03-29,91.16,91.95625391448559,-0.008659051240017535
2017-03-30,91.9,91.79625391448558,0.0011301777696841597
2017-03-31,91.74,90.48944780675915,0.01381986765917076
2017-04-03,90.38,92.06944780675914,-0.018349711516735256
2017-04-04,91.96,92.46944780675915,-0.005509363566480796
2017-04-05,92.36,92.35944780675915,5.978741254519804e-06
2017-04-06,92.25,91.18944780675915,0.011630207428037886
2017-04-07,91.08,93.32944780675915,-0.024102229892291716
2017-04-10,93.22,91.71944780675915,0.01636024015759796
2017-04-11,91.61,90.26944780675915,0.014850563793306737
2017-04-12,90.16,89.24944780675915,0.010202328592691767
2017-04-13,89.14,89.21944780675915,-0.0008904763334920407
2017-04-17,89.11,89.04944780675915,0.0006799839272697561
2017-04-18,88.94,89.02944780675915,-0.0010046991075728373
2017-04-19,88.92,89.87944780675915,-0.010674829787805984
2017-04-20,89.77,91.05944780675914,-0.014160505447996297
2017-04-21,90.95,92.46944780675915,-0.01643189013018076
2017-04-24,92.36,92.23944780675915,0.0013069483405128146
2017-04-25,92.13,90.86944780675914,0.013872123399731873
2017-04-26,90.76,91.15944780675915,-0.004381858560682517
2017-04-27,91.05,89.76944780675915,0.014264899969056444
2017-04-28,89.66,88.71944780675915,0.010601420731218614
2017-05-01,88.61,89.75944780675914,-0.01280586985376464
2017-05-02,89.65,89.37944780675915,0.0030270067658708655
2017-05-03,89.27,88.65944780675915,0.006886487659742757
2017-05-04,88.55,88.83944780675914,-0.003258100020935961
2017-05-05,88.73,87.98944780675915,0.008416375050645186
2017-05-08,87.88,87.71944780675915,0.0018302918823034364
2017-05-09,87.61,86.79944780675915,0.009338218314998592
2017-05-10,86.69,86.17944780675914,0.005924291768330647
2017-05-11,86.07,85.97944780675914,0.0010531841684349175
2017-05-12,85.87,86.00944780675914,-0.0016213080110970557
2017-05-15,85.9,86.08944780675914,-0.0022005926578176904
2017-05-16,85.98,83.62944780675915,0.028106752524209355
2017-05-17,83.52,84.13944780675915,-0.007362156787406371
2017-05-18,84.03,84.24944780675915,-0.0026047388139859295
2017-05-19,84.14,84.35944780675915,-0.0026013423803085134
2017-05-22,84.25,85.17944780675914,-0.01091164395509725
2017-05-23,85.07,84.65944780675915,0.004849455127299729
2017-05-24,84.55,85.09944780675914,-0.006456537861524225
2017-05-25,84.99,84.64944780675914,0.004023088183850554
2017-05-26,84.54,86.04944780675915,-0.01754163269180875
2017-05-30,85.94,85.48944780675915,0.005270266738174323
2017-05-31,85.38,86.12944780675915,-0.008701411954255445
2017-06-01,86.02,86.08944780675914,-0.0008066936021593474
2017-06-02,85.98,86.60944780675915,-0.007267657544284933
2017-06-05,86.5,86.34944780675914,0.0017435223625028584
2017-06-06,86.24,88.02944780675915,-0.02032783178064823
2017-06-07,87.92,88.30944780675914,-0.004410035578654492
2017-06-08,88.2,88.56944780675914,-0.004171278199286088
2017-06-09,88.46,89.88944780675915,-0.01590228710529107
2017-06-12,89.78,90.67944780675914,-0.00991898195802754
2017-06-13,90.57,89.97944780675914,0.006563189790952384
2017-06-14,89.87,90.39944780675914,-0.005856759301128722
2017-06-15,90.29,89.68944780675915,0.006695906909080174
2017-06-16,89.58,89.79944780675915,-0.0024437545232057767
2017-06-19,89.69,87.69944780675914,0.022697431318232875
2017-06-20,87.59,86.69944780675914,0.010271717015150728
2017-06-21,86.59,86.56944780675914,0.0002374070039898868
2017-06-22,86.46,86.88944780675915,-0.004942462147005999
2017-06-23,86.78,87.58944780675914,-0.009241384973050049
2017-06-26,87.48,87.80944780675914,-0.0037518492028801864
2017-06-27,87.7,91.48944780675915,-0.04141950681310358
2017-06-28,91.38,90.99944780675915,0.004181917609532793
2017-06-29,90.89,91.48944780675915,-0.006552097767878906
2017-06-30,91.38,93.2852845090648,-0.020424277195398965
2017-07-03,93.22,93.3152845090648,-0.0010211029154130191
2017-07-05,93.25,92.3152845090648,0.010125251694841797
2017-07-06,92.25,93.7152845090648,-0.01563549123006791
2017-07-07,93.65,92.7952845090648,0.009210764269510952
2017-07-10,92.73,91.5352845090648,0.013051966761701506
2017-07-11,91.47,92.0152845090648,-0.005926021008075932
2017-07-12,91.95,91.3252845090648,0.006840553460013554
2017-07-13,91.26,91.9152845090648,-0.007129222441781935
2017-07-14,91.85,93.5952845090648,-0.018647141447556304
2017-07-17,93.53,92.0752845090648,0.015799196263053483
2017-07-18,92.01,91.7652845090648,0.002666754560228357
2017-07-19,91.7,91.5952845090648,0.0011432410685381367
2017-07-20,91.53,91.6252845090648,-0.0010399368424921507
2017-07-21,91.56,91.6052845090648,-0.0004943438504393383
2017-07-24,91.54,93.4252845090648,-0.020179596122951726
2017-07-25,93.36,93.6652845090648,-0.003259313316186674
2017-07-26,93.6,90.9152845090648,0.029529858542844956
2017-07-27,90.85,90.4352845090648,0.004585770843609449
2017-07-28,90.37,90.7752845090648,-0.00446470106105068
2017-07-31,90.71,89.5752845090648,0.01266772968854335
2017-08-01,89.51,89.7052845090648,-0.002176956576566691
2017-08-02,89.64,89.3552845090648,0.0031863307525623608
2017-08-03,89.29,90.5952845090648,-0.014407863677873722
2017-08-04,90.53,90.7252845090648,-0.0021524816386251366
2017-08-07,90.66,90.9752845090648,-0.003465606189265502
2017-08-08,90.91,92.2352845090648,-0.014368519771135402
2017-08-09,92.17,92.1652845090648,5.1163417552624324e-05
2017-08-10,92.1,94.7652845090648,-0.028125114833690512
2017-08-11,94.7,96.3752845090648,-0.017382926728555792
2017-08-14,96.31,97.4452845090648,-0.011650481752754183
2017-08-15,97.38,97.3652845090648,0.00015113693766100056
2017-08-16,97.3,96.9552845090648,0.003555406935069838
2017-08-17,96.89,96.6952845090648,0.0020137020323565125
2017-08-18,96.63,97.4152845090648,-0.008061204286599732
2017-08-21,97.35,97.9652845090648,-0.006280638209220646
2017-08-22,97.9,97.1552845090648,0.0076652082766093255
2017-08-23,97.09,96.6252845090648,0.004809460518500286
2017-08-24,96.56,97.7252845090648,-0.0119240840783299
2017-08-25,97.66,99.1852845090648,-0.015378133123421178
2017-08-28,99.12,100.1252845090648,-0.010040266192439917
2017-08-29,100.06,99.8452845090648,0.002150482038195012
2017-08-30,99.78,98.9552845090648,0.008334223836824473
2017-08-31,98.89,99.4152845090648,-0.005283739936557841
2017-09-01,99.35,98.6752845090648,0.006837735450088589
2017-09-05,98.61,99.1552845090648,-0.005499298517114837
2017-09-06,99.09,100.8052845090648,-0.017015819333465187
2017-09-07,100.74,101.9052845090648,-0.011434976259363183
2017-09-08,101.84,101.5652845090648,0.0027048168305054965
2017-09-11,101.5,101.6552845090648,-0.0015275596326814744
2017-09-12,101.59,100.6552845090648,0.009286303202997948
2017-09-13,100.59,99.8952845090648,0.006954437282494341
2017-09-14,99.83,101.6352845090648,-0.0177623796478259
2017-09-15,101.57,102.8252845090648,-0.012207936161403476
2017-09-18,102.76,102.7352845090648,0.00024057451199288593
2017-09-19,102.67,104.3252845090648,-0.015866570763303
2017-09-20,104.26,104.7352845090648,-0.00453795978396998
2017-09-21,104.67,105.8152845090648,-0.01082343174124989
2017-09-22,105.75,104.9952845090648,0.007188089393386443
2017-09-25,104.93,107.1452845090648,-0.020675520338717
2017-09-26,107.08,108.9452845090648,-0.01712129641471183
2017-09-27,108.88,108.9652845090648,-0.000782675963716839
2017-09-28,108.9,111.1452845090648,-0.02020134744341462
2017-09-29,111.08,109.05933623621283,0.01852811353454964
2017-10-02,108.99,109.13933623621283,-0.0013683080854516305
2017-10-03,109.07,108.72933623621282,0.003133135688854871
2017-10-04,108.66,106.93933623621282,0.016090092049818594
2017-10-05,106.87,106.79933623621282,0.0006616498405092042
2017-10-06,106.73,105.97933623621282,0.007083114411228886
2017-10-09,105.91,106.23933623621282,-0.0030999462899559127
2017-10-10,106.17,105.74933623621283,0.003977932900188996
2017-10-11,105.68,108.41933623621283,-0.025266122550728798
2017-10-12,108.35,104.07933623621282,0.041032772865640776
2017-10-13,104.01,101.70933623621282,0.02261998602020232
2017-10-16,101.64,102.49933623621283,-0.008383822449664069
2017-10-17,102.43,104.51933623621282,-0.019989949338091173
2017-10-18,104.45,104.85933623621283,-0.0039036699153877086
2017-10-19,104.79,106.64933623621282,-0.017434109782874296
2017-10-20,106.58,107.47933623621282,-0.00836752689127429
2017-10-23,107.41,106.37933623621282,0.009688571110263444
2017-10-24,106.31,106.29933623621282,0.00010031825376111136
2017-10-25,106.23,108.94933623621282,-0.024959640234218816
2017-10-26,108.88,109.67933623621282,-0.007287938308555453
2017-10-27,109.61,105.32933623621282,0.04064075514714438
2017-10-30,105.26,106.45933623621282,-0.011265674562837003
2017-10-31,106.39,106.24933623621283,0.0013239025180773467
2017-11-01,106.18,107.44933623621282,-0.011813346463326213
2017-11-02,107.38,107.28933623621282,0.000845039842427342
2017-11-03,107.22,107.90933623621282,-0.006388105610286354
2017-11-06,107.84,106.71933623621283,0.010501037612403286
2017-11-07,106.65,104.42933623621282,0.021264750345287853
2017-11-08,104.36,102.06933623621282,0.022442232390794015
2017-11-09,102.0,101.91933623621283,0.0007914471067611561
2017-11-10,101.85,102.64933623621282,-0.007787057038278533
2017-11-13,102.58,102.53933623621282,0.00039656745674165883
2017-11-14,102.47,101.60933623621283,0.008470321681723902
2017-11-15,101.54,103.04933623621282,-0.014646734189078803
2017-11-16,102.98,101.50933623621282,0.014487965524323299
2017-11-17,101.44,101.78933623621282,-0.0034319531802639025
2017-11-20,101.72,103.28933623621282,-0.015193593970087127
2017-11-21,103.22,104.07933623621282,-0.008256549929013035
2017-11-22,104.01,104.22933623621282,-0.0021043618249254603
2017-11-24,104.16,103.70933623621282,0.004345450276151741
2017-11-27,103.64,106.09933623621282,-0.023179562883763105
2017-11-28,106.03,108.70933623621282,-0.02464679050556362
2017-11-29,108.64,111.20933623621282,-0.02310360193819927
2017-11-30,111.14,109.07933623621282,0.01889142192179083
2017-12-01,109.01,110.26933623621282,-0.011420547898421507
2017-12-04,110.2,109.34933623621282,0.007779322610149242
2017-12-05,109.28,110.47933623621282,-0.010855751646158929
2017-12-06,110.41,111.66933623621283,-0.011277368332780036
2017-12-07,111.6,112.57933623621282,-0.0086990763043584
2017-12-08,112.51,111.36933623621282,0.010242170801555872
2017-12-11,111.3,111.30933623621283,-8.387648806940096e-05
2017-12-12,111.24,111.93933623621282,-0.006247457415122559
2017-12-13,111.87,111.45933623621282,0.003684426784283712
2017-12-14,111.39,112.43933623621282,-0.0093324655884518
2017-12-15,112.37,112.89933623621282,-0.004688568187020237
2017-12-18,112.83,112.80933623621283,0.00018317423430191937
2017-12-19,112.74,112.81933623621282,-0.0007032148819482442
2017-12-20,112.75,112.78933623621282,-0.0003487584688895984
2017-12-21,112.72,114.59933623621282,-0.01639918954102071
2017-12-22,114.53,114.98933623621282,-0.003994598553636708
2017-12-26,114.92,115.53933623621282,-0.005360392887722831
2017-12-27,115.47,115.30933623621283,0.0013933283204237146
2017-12-28,115.24,115.04933623621282,0.0016572348005181592
2017-12-29,114.98,116.22158155408873,-0.010682882967918528
2018-01-02,116.09,117.00158155408873,-0.007791190016241845
2018-01-03,116.87,117.02158155408874,-0.0012953299047550049
2018-01-04,116.89,116.40158155408874,0.00419597774695446
2018-01-05,116.27,118.16158155408874,-0.01600843124482787
2018-01-08,118.03,120.44158155408874,-0.020022832006782787
2018-01-09,120.31,120.24158155408874,0.0005690082002163255
2018-01-10,120.11,121.06158155408873,-0.007860309950300626
2018-01-11,120.93,121.19158155408874,-0.0021584135691140593
2018-01-12,121.06,120.77158155408874,0.0023881317293348303
2018-01-16,120.64,120.78158155408873,-0.0011722114602823464
2018-01-17,120.65,121.58158155408873,-0.0076621930902772695
2018-01-18,121.45,123.74158155408874,-0.018519090553946627
2018-01-19,123.61,125.52158155408874,-0.015229106663741443
2018-01-22,125.39,125.72158155408873,-0.0026374274805481823
2018-01-23,125.59,125.78158155408873,-0.0015231288374788488
2018-01-24,125.65,124.12158155408873,0.012313881492439949
2018-01-25,123.99,125.16158155408874,-0.009360552491759933
2018-01-26,125.03,121.89158155408873,0.02574762264872743
2018-01-29,121.76,120.85158155408874,0.007516810572352206
2018-01-30,120.72,120.96158155408874,-0.0019971758882857404
2018-01-31,120.83,120.92158155408873,-0.0007573631845674278
2018-02-01,120.79,118.30158155408874,0.021034532363994884
2018-02-02,118.17,114.76158155408874,0.029699995414448344
2018-02-05,114.63,116.06158155408873,-0.012334672119055812
2018-02-06,115.93,118.08158155408873,-0.018221144447520543
2018-02-07,117.95,114.94158155408874,0.026173456161254993
2018-02-08,114.81,115.24158155408874,-0.003745015889826009
2018-02-09,115.11,116.01158155408874,-0.007771478864533776
2018-02-12,115.88,118.46158155408874,-0.021792563633045936
2018-02-13,118.33,120.13158155408874,-0.014996735502708636
2018-02-14,120.0,120.86158155408873,-0.007128663575390548
2018-02-15,120.73,120.71158155408874,0.00015258225991354735
2018-02-16,120.58,118.33158155408873,0.019001000547630875
2018-02-20,118.2,119.13158155408874,-0.007819769887515315
2018-02-21,119.0,119.84158155408873,-0.007022450331305885
2018-02-22,119.71,121.24158155408874,-0.012632477525092889
2018-02-23,121.11,123.31158155408873,-0.017853810050461827
2018-02-26,123.18,120.75158155408873,0.020110862438878385
2018-02-27,120.62,118.70158155408873,0.01616169237843823
2018-02-28,118.57,118.67158155408873,-0.0008559888792114556
2018-03-01,118.54,120.46158155408874,-0.015951820732371114
2018-03-02,120.33,117.54158155408874,0.023722825650666746
2018-03-05,117.41,118.70158155408873,-0.010880912766105033
2018-03-06,118.57,119.03158155408873,-0.0038778074529657314
2018-03-07,118.9,118.83158155408873,0.0005757597855426955
2018-03-08,118.7,121.93158155408874,-0.026503236593016788
2018-03-09,121.8,120.95158155408873,0.007014529574645101
2018-03-12,120.82,122.12158155408873,-0.010658079739265913
2018-03-13,121.99,119.94158155408874,0.01707846786218581
2018-03-14,119.81,119.90158155408874,-0.0007638060557809689
2018-03-15,119.77,120.43158155408874,-0.005493422452412244
2018-03-16,120.3,120.32158155408874,-0.00017936561180453836
2018-03-19,120.19,120.90158155408874,-0.005885626514905318
2018-03-20,120.77,120.72158155408873,0.0004010753113732335
2018-03-21,120.59,118.95158155408873,0.01377382649734904
2018-03-22,118.82,118.13158155408874,0.00582755633044707
2018-03-23,118.0,120.31158155408873,-0.019213292055756948
2018-03-26,120.18,115.09158155408873,0.04421190826646093
2018-03-27,114.96,115.05158155408874,-0.0007960043039103581
2018-03-28,114.92,117.28158155408873,-0.02013599682742684
2018-03-29,117.15,115.42388064548136,0.014954612034058457
2018-04-02,115.36,117.23388064548136,-0.015984121954881192
2018-04-03,117.17,115.44388064548136,0.014952021232025325
2018-04-04,115.38,113.86388064548136,0.013315191313732821
2018-04-05,113.8,109.99388064548135,0.03460301002367627
2018-04-06,109.93,109.27388064548136,0.006004356673735334
2018-04-09,109.21,111.49388064548135,-0.02048435871331311
2018-04-10,111.43,113.15388064548137,-0.015234834507199868
2018-04-11,113.09,114.24388064548135,-0.010100152751831404
2018-04-12,114.18,112.83388064548136,0.011930098892442453
2018-04-13,112.77,119.81388064548136,-0.058790188645367225
2018-04-16,119.75,119.23388064548136,0.004328630014594825
2018-04-17,119.17,121.40388064548137,-0.018400405601569303
2018-04-18,121.34,121.33388064548136,5.043401303983508e-05
2018-04-19,121.27,119.65388064548137,0.01350661880584525
2018-04-20,119.59,120.38388064548136,-0.006594575961704097
2018-04-23,120.32,118.47388064548136,0.015582500923076115
2018-04-24,118.41,117.84388064548136,0.0048039775287249675
2018-04-25,117.78,117.31388064548136,0.003973266862829616
2018-04-26,117.25,118.58388064548136,-0.011248414524981931
2018-04-27,118.52,117.49388064548135,0.008733385508091107
2018-04-30,117.43,115.98388064548136,0.012468278751069484
2018-05-01,115.92,116.46388064548135,-0.004669951254131166
2018-05-02,116.4,116.65388064548137,-0.0021763583352440996
2018-05-03,116.59,117.48388064548136,-0.00760853864011124
2018-05-04,117.42,118.16388064548136,-0.006295330192422899
2018-05-07,118.1,118.87388064548136,-0.006510098276250598
2018-05-08,118.81,120.77388064548136,-0.016260806020186647
2018-05-09,120.71,122.96388064548135,-0.018329615441948777
2018-05-10,122.9,124.72388064548136,-0.014623347477982995
2018-05-11,124.66,123.82388064548137,0.006752488697333803
2018-05-14,123.76,123.31388064548136,0.0036177545640720954
2018-05-15,123.25,125.18388064548137,-0.015448319987443782
2018-05-16,125.12,125.75388064548136,-0.00504064480736266
2018-05-17,125.69,126.92388064548136,-0.009721422313959893
2018-05-18,126.86,128.16388064548136,-0.010173542178299577
2018-05-21,128.1,124.71388064548135,0.0271511024834854
2018-05-22,124.65,124.67388064548136,-0.00019154489583317336
2018-05-23,124.61,127.18388064548137,-0.02023747531855813
2018-05-24,127.12,128.45388064548135,-0.010384121046235317
2018-05-25,128.39,127.45388064548136,0.007344769337565227
2018-05-29,127.39,129.47388064548136,-0.01609498869650272
2018-05-30,129.41,128.16388064548136,0.009722859110091742
2018-05-31,128.1,129.70388064548135,-0.012365710551600406
2018-06-01,129.64,127.56388064548136,0.016275134810992853
2018-06-04,127.5,126.88388064548136,0.004855773258071405
2018-06-05,126.82,126.83388064548136,-0.000109439570962655
2018-06-06,126.77,127.33388064548136,-0.004428362998307622
2018-06-07,127.27,128.74388064548137,-0.011448160783190664
2018-06-08,128.68,130.32388064548135,-0.012613809820114064
2018-06-11,130.26,130.88388064548136,-0.004766672889011003
2018-06-12,130.82,129.45388064548135,0.010552942466513393
2018-06-13,129.39,129.71388064548137,-0.00249688502008949
2018-06-14,129.65,130.30388064548137,-0.005018121043228074
2018-06-15,130.24,129.35388064548135,0.006850349986385229
2018-06-18,129.29,127.36388064548136,0.015122963784999666
2018-06-19,127.3,128.54388064548135,-0.009676700588431175
2018-06-20,128.48,128.26388064548135,0.0016849588008021055
2018-06-21,128.2,128.19388064548136,4.7735153096306604e-05
2018-06-22,128.13,124.11388064548136,0.03235834165874052
2018-06-25,124.05,123.05388064548136,0.008094985296631663
2018-06-26,122.99,121.56388064548136,0.011731439856528247
2018-06-27,121.5,121.30388064548136,0.0016167607621047075
2018-06-28,121.24,121.61388064548136,-0.003074325426480451
2018-06-29,121.55,122.53713878181112,-0.008055833452818129
2018-07-02,122.4,122.14713878181112,0.002070136236597131
2018-07-03,122.01,121.60713878181113,0.003312808953688906
2018-07-05,121.47,122.17713878181112,-0.005787815861967083
2018-07-06,122.04,124.61713878181112,-0.02068045219946324
2018-07-09,124.48,124.34713878181113,0.0010684702478116481
2018-07-10,124.21,121.89713878181112,0.018973876182022398
2018-07-11,121.76,120.98713878181113,0.006387961778174356
2018-07-12,120.85,121.96713878181113,-0.009159342368517787
2018-07-13,121.83,121.26713878181113,0.004641498297420776
2018-07-16,121.13,121.69713878181112,-0.004660247459292721
2018-07-17,121.56,121.56713878181112,-5.8722956570833595e-05
2018-07-18,121.43,121.71713878181113,-0.0023590661486534437
2018-07-19,121.58,121.39713878181112,0.0015063058324424894
2018-07-20,121.26,122.05713878181112,-0.006530865705741906
2018-07-23,121.92,117.21713878181113,0.04012093510440318
2018-07-24,117.08,119.01713878181113,-0.01627613301444253
2018-07-25,118.88,118.94713878181112,-0.0005644421757321494
2018-07-26,118.81,118.98713878181113,-0.0014887220889977515
2018-07-27,118.85,117.94713878181112,0.007654795423728489
2018-07-30,117.81,120.03713878181112,-0.01855374765187745
