date,FFIV,dcf,Deviation
2016-12-06,140.86,148.72900152977172,-0.05290831948600516
2016-12-07,141.16,150.3990015297717,-0.06142993926686968
2016-12-08,142.83,150.10900152977172,-0.048491439258078306
2016-12-09,142.54,148.78900152977172,-0.04199908236175198
2016-12-12,141.22,149.9290015297717,-0.05808750435813681
2016-12-13,142.36,151.6490015297717,-0.061253298314318805
2016-12-14,144.08,153.10900152977172,-0.05897106923537765
2016-12-15,145.54,152.2090015297717,-0.04381476432237996
2016-12-16,144.64,152.7190015297717,-0.05290108924786785
2016-12-19,145.15,154.1290015297717,-0.05825640496371676
2016-12-20,146.56,153.6790015297717,-0.0463238403354187
2016-12-21,146.11,151.8090015297717,-0.03754060347109289
2016-12-22,144.24,153.0190015297717,-0.057371969768497344
2016-12-23,145.45,152.8990015297717,-0.04871844456303587
2016-12-27,145.33,151.6290015297717,-0.04154219487183597
2016-12-28,144.06,152.4890015297717,-0.055276127754866566
2016-12-29,144.92,152.28900152977172,-0.048388271350844336
2016-12-30,144.72,153.52776296747658,-0.057369187156999235
2017-01-03,144.8,154.18776296747657,-0.0608852660340935
2017-01-04,145.46,153.14776296747658,-0.05019833668160856
2017-01-05,144.42,153.17776296747658,-0.05717385342241932
2017-01-06,144.45,152.87776296747657,-0.05512746133830804
2017-01-09,144.15,152.96776296747657,-0.05764458338422174
2017-01-10,144.24,152.75776296747657,-0.055759935220379364
2017-01-11,144.03,151.71776296747657,-0.0506714758846305
2017-01-12,142.99,152.09776296747657,-0.059880979113572486
2017-01-13,143.37,150.3577629674766,-0.04647424136649392
2017-01-17,141.63,151.56776296747657,-0.06556646857425097
2017-01-18,142.84,151.26776296747659,-0.05571420375462677
2017-01-19,142.54,150.8277629674766,-0.054948524094093454
2017-01-20,142.1,149.86776296747658,-0.051830779439620334
2017-01-23,141.14,152.87776296747657,-0.0767787462325289
2017-01-24,144.15,154.47776296747656,-0.06685598476494603
2017-01-25,145.75,142.4477629674766,0.02318209120123127
2017-01-26,133.72,144.26776296747659,-0.07311240398074548
2017-01-27,135.54,143.4177629674766,-0.05492878151546032
2017-01-30,134.69,142.75776296747657,-0.05651365501793826
2017-01-31,134.03,141.06776296747657,-0.04988923634593356
2017-02-01,132.34,143.17776296747658,-0.0756944566171105
2017-02-02,134.45,144.95776296747658,-0.07248844596087045
2017-02-03,136.23,145.40776296747657,-0.06311742083212835
2017-02-06,136.68,147.2977629674766,-0.07208366748801875
2017-02-07,138.57,147.6077629674766,-0.061228236142755854
2017-02-08,138.88,148.45776296747658,-0.06451506998374235
2017-02-09,139.73,148.4177629674766,-0.05853587059778276
2017-02-10,139.69,149.1977629674766,-0.06372590834052372
2017-02-13,140.47,149.8277629674766,-0.06245680227841288
2017-02-14,141.1,151.8577629674766,-0.07084104728831409
2017-02-15,143.13,151.96776296747657,-0.058155511372290136
2017-02-16,143.24,152.0777629674766,-0.05811344666719376
2017-02-17,143.35,153.77776296747658,-0.06781060386267956
2017-02-21,145.05,153.56776296747657,-0.05546582696057434
2017-02-22,144.84,152.92776296747658,-0.05288616540605917
2017-02-23,144.2,153.1377629674766,-0.058364199621845136
2017-02-24,144.41,152.33776296747658,-0.05204069439544756
2017-02-27,143.61,151.99776296747658,-0.05518346325446455
2017-02-28,143.27,153.80776296747658,-0.06851255596055206
2017-03-01,145.08,150.8277629674766,-0.03810812316241796
2017-03-02,142.1,151.59776296747657,-0.0626510759892559
2017-03-03,142.87,150.06776296747657,-0.04796341882591071
2017-03-06,141.34,152.3277629674766,-0.07213237267734696
2017-03-07,143.6,151.6077629674766,-0.052818950763058536
2017-03-08,142.88,152.48776296747658,-0.06300678021964157
2017-03-09,143.76,154.65776296747657,-0.07046373074572598
2017-03-10,145.93,155.01776296747659,-0.0586240105231246
2017-03-13,146.29,153.8577629674766,-0.04918674769160858
2017-03-14,145.13,155.20776296747658,-0.06493079195779894
2017-03-15,146.48,156.5477629674766,-0.0643111263721361
2017-03-16,147.82,157.51776296747659,-0.06156615472934901
2017-03-17,148.79,157.47776296747656,-0.055168188852611766
2017-03-20,148.75,154.49776296747658,-0.037202887971177545
2017-03-21,145.77,154.4177629674766,-0.05600238470815022
2017-03-22,145.69,155.27776296747658,-0.06174588546516324
2017-03-23,146.55,155.2977629674766,-0.05632896958926947
2017-03-24,146.57,155.24776296747658,-0.05589621906046094
2017-03-27,146.52,155.8577629674766,-0.059912081308552634
2017-03-28,147.13,150.8277629674766,-0.024516460993152522
2017-03-29,142.1,151.20776296747658,-0.06023343503491674
2017-03-30,142.48,151.2977629674766,-0.058280854881985866
2017-03-31,142.57,151.04879689244368,-0.05613283301078609
2017-04-03,141.02,149.45879689244367,-0.05646236332623866
2017-04-04,139.43,148.1187968924437,-0.058661000998766255
2017-04-05,138.09,148.32879689244368,-0.06902770808468195
2017-04-06,138.3,147.0587968924437,-0.05955982965677131
2017-04-07,137.03,146.88879689244368,-0.06711741876177646
2017-04-10,136.86,146.70879689244367,-0.06713160424636355
2017-04-11,136.68,144.9087968924437,-0.056786041074865734
2017-04-12,134.88,144.45879689244367,-0.06630815913256938
2017-04-13,134.43,146.00879689244368,-0.07930204986876999
2017-04-17,135.98,145.45879689244367,-0.06516482395666023
2017-04-18,135.43,145.95879689244367,-0.07213540476222402
2017-04-19,135.93,146.89879689244367,-0.0746690723442398
2017-04-20,136.87,146.5687968924437,-0.06617231701479365
2017-04-21,136.54,147.95879689244367,-0.07717551867324524
2017-04-24,137.93,148.2187968924437,-0.06941627585811427
2017-04-25,138.19,147.32879689244368,-0.06202994312860233
2017-04-26,137.3,137.01879689244367,0.0020522958450517326
2017-04-27,126.99,139.1587968924437,-0.08744540168631232
2017-04-28,129.13,137.42879689244367,-0.06038615690522697
2017-05-01,127.4,137.5287968924437,-0.0736485530398776
2017-05-02,127.5,137.01879689244367,-0.06947073765299294
2017-05-03,126.99,136.44879689244368,-0.06932121871253738
2017-05-04,126.42,138.5987968924437,-0.08787087020600004
2017-05-05,128.57,139.78879689244368,-0.08025533620605996
2017-05-08,129.76,140.8687968924437,-0.07885917348272309
2017-05-09,130.84,141.6287968924437,-0.07617657658023425
2017-05-10,131.6,139.9687968924437,-0.059790446715595746
2017-05-11,129.94,139.1887968924437,-0.06644785427372135
2017-05-12,129.16,141.7487968924437,-0.0888106084032293
2017-05-15,131.72,141.4087968924437,-0.06851622462931384
2017-05-16,131.38,137.89879689244367,-0.04727232607785625
2017-05-17,127.87,135.92879689244367,-0.059286899293461315
2017-05-18,125.9,137.17879689244367,-0.08221968079576403
2017-05-19,127.15,138.57879689244368,-0.08247146857043364
2017-05-22,128.55,136.01879689244367,-0.05491003495898872
2017-05-23,125.99,136.8787968924437,-0.07955064728542194
2017-05-24,126.85,137.60879689244368,-0.07818393253487177
2017-05-25,127.58,137.1887968924437,-0.07004068196601365
2017-05-26,127.16,138.0287968924437,-0.07874296622981503
2017-05-30,128.0,138.1587968924437,-0.0735298592702156
2017-05-31,128.13,140.1187968924437,-0.085561660236395
2017-06-01,130.09,139.3387968924437,-0.06637632230729595
2017-06-02,129.31,139.6887968924437,-0.07429942216794283
2017-06-05,129.66,139.54879689244368,-0.07086264527286035
2017-06-06,129.52,137.9987968924437,-0.06144109284555621
2017-06-07,127.97,140.85879689244368,-0.09150154038505132
2017-06-08,130.83,139.32879689244368,-0.06099813593455772
2017-06-09,129.3,138.70879689244367,-0.0678312919096209
2017-06-12,128.68,140.16879689244368,-0.08196401158568423
2017-06-13,130.14,139.8087968924437,-0.06915728557396861
2017-06-14,129.78,139.3787968924437,-0.06886841547248335
2017-06-15,129.35,139.2187968924437,-0.07088695716906701
2017-06-16,129.19,140.6587968924437,-0.08153629311370714
2017-06-19,130.63,138.8787968924437,-0.05939565345480402
2017-06-20,128.85,139.01879689244367,-0.07314692055859973
2017-06-21,128.99,138.97879689244368,-0.07187281165035586
2017-06-22,128.95,140.01879689244367,-0.07905222111675658
2017-06-23,129.99,139.0687968924437,-0.06528277439162178
2017-06-26,129.04,137.82879689244368,-0.06376604229740268
2017-06-27,127.8,138.97879689244368,-0.08043526884964336
2017-06-28,128.95,137.3487968924437,-0.06114940270660474
2017-06-29,127.32,137.0887968924437,-0.07125890017189407
2017-06-30,127.06,138.42047975919897,-0.08207224667160562
2017-07-03,127.81,139.52047975919896,-0.08393376928899832
2017-07-05,128.91,137.76047975919897,-0.06424541911199311
2017-07-06,127.15,138.24047975919896,-0.08022599298351296
2017-07-07,127.63,138.49047975919896,-0.07842040678956907
2017-07-10,127.88,139.26047975919897,-0.08172081396586761
2017-07-11,128.65,139.96047975919896,-0.0808119533361028
2017-07-12,129.35,138.90047975919896,-0.06875771614148418
2017-07-13,128.29,134.45047975919897,-0.045819693393674865
2017-07-14,123.84,137.19047975919898,-0.09731345631731991
2017-07-17,126.58,137.24047975919896,-0.07767737170478972
2017-07-18,126.63,138.25047975919898,-0.0840538114546816
2017-07-19,127.64,137.85047975919898,-0.07406923629888651
2017-07-20,127.24,137.51047975919897,-0.07468870574216668
2017-07-21,126.9,137.40047975919896,-0.07642243882700817
2017-07-24,126.79,138.63047975919898,-0.08541036415488046
2017-07-25,128.02,138.81047975919896,-0.07773533942046518
2017-07-26,128.2,129.63047975919898,-0.01103505720148723
2017-07-27,119.02,132.33047975919897,-0.10058513944345981
2017-07-28,121.72,131.36047975919897,-0.07338949870517553
2017-07-31,120.75,131.76047975919897,-0.08356435692493958
2017-08-01,121.15,129.69047975919898,-0.06585278869394573
2017-08-02,119.08,130.24047975919896,-0.08569132868547114
2017-08-03,119.63,130.39047975919897,-0.08252504154498919
2017-08-04,119.78,130.66047975919898,-0.08327292062030678
2017-08-07,120.05,129.23047975919897,-0.07103958583381709
2017-08-08,118.62,129.24047975919896,-0.08217610905644313
2017-08-09,118.63,127.02047975919896,-0.06605611768358421
2017-08-10,116.41,128.43047975919896,-0.09359522585087898
2017-08-11,117.82,129.62047975919896,-0.09103869836866196
2017-08-14,119.01,129.17047975919897,-0.0786594566973835
2017-08-15,118.56,129.24047975919896,-0.08264035988646001
2017-08-16,118.63,128.42047975919897,-0.07623768247523355
2017-08-17,117.81,127.09047975919897,-0.07302261960756529
2017-08-18,116.48,126.72047975919897,-0.0808115608357739
2017-08-21,116.11,127.56047975919897,-0.0897651042142088
2017-08-22,116.95,126.54047975919897,-0.0757898166456239
2017-08-23,115.93,128.13047975919898,-0.0952191842419372
2017-08-24,117.52,128.21047975919896,-0.08338226156923756
2017-08-25,117.6,128.32047975919897,-0.08354457354988543
2017-08-28,117.71,128.35047975919898,-0.08290175291250812
2017-08-29,117.74,129.25047975919898,-0.08905560567855275
2017-08-30,118.64,129.99047975919896,-0.08731777727280621
2017-08-31,119.38,129.18047975919896,-0.07586656883042786
2017-09-01,118.57,127.06047975919897,-0.06682234928822772
2017-09-05,116.45,127.19047975919896,-0.08444405414252054
2017-09-06,116.58,126.27047975919896,-0.07674382625043441
2017-09-07,115.66,126.17047975919897,-0.0833037948279075
2017-09-08,115.56,128.16047975919898,-0.09831798213360343
2017-09-11,117.55,128.19047975919898,-0.08300522612277239
2017-09-12,117.58,127.15047975919897,-0.0752689236983125
2017-09-13,116.54,127.52047975919896,-0.08610757879780373
2017-09-14,116.91,127.23047975919897,-0.08111640998864333
2017-09-15,116.62,127.51047975919897,-0.08540850744005846
2017-09-18,116.9,127.37047975919897,-0.08220491733244617
2017-09-19,116.76,127.44047975919896,-0.08380759221387046
2017-09-20,116.83,128.32047975919897,-0.08954517455640398
2017-09-21,117.71,130.34047975919896,-0.09690373844360156
2017-09-22,119.73,129.42047975919897,-0.07487593754272248
2017-09-25,118.81,129.22047975919898,-0.08056369840600186
2017-09-26,118.61,131.67047975919897,-0.09919064457792037
2017-09-27,121.06,132.04047975919897,-0.08315995048809255
2017-09-28,121.43,131.17047975919897,-0.07425816980375777
2017-09-29,120.56,134.1133307603242,-0.10105878873850016
2017-10-02,123.72,128.2133307603242,-0.03504573770666497
2017-10-03,117.82,129.7433307603242,-0.09189937309648899
2017-10-04,119.35,130.4933307603242,-0.08539387182009361
2017-10-05,120.1,129.3933307603242,-0.07182233199899835
2017-10-06,119.0,126.6933307603242,-0.060724039017320375
2017-10-09,116.3,126.7933307603242,-0.08275932730373337
2017-10-10,116.4,126.3833307603242,-0.07899246443549413
2017-10-11,115.99,126.0833307603242,-0.08005285630906234
2017-10-12,115.69,127.09333076032419,-0.08972406885636575
2017-10-13,116.7,126.1833307603242,-0.0751551786054615
2017-10-16,115.79,126.6733307603242,-0.0859165121418991
2017-10-17,116.28,127.1333307603242,-0.08536967210263091
2017-10-18,116.74,127.7833307603242,-0.08642231106839393
2017-10-19,117.39,129.8733307603242,-0.09611927781664165
2017-10-20,119.48,128.6633307603242,-0.0713748875150062
2017-10-23,118.27,129.5433307603242,-0.08702362903715721
2017-10-24,119.15,129.7033307603242,-0.08136514843882814
2017-10-25,119.31,134.4433307603242,-0.11256289675910214
2017-10-26,124.05,131.5733307603242,-0.05717975456613478
2017-10-27,121.18,130.0233307603242,-0.06801341504337677
2017-10-30,119.63,131.6633307603242,-0.09139470109737147
2017-10-31,121.27,130.9933307603242,-0.07422767788166851
2017-11-01,120.6,131.4033307603242,-0.08221504506631694
2017-11-02,121.01,130.0433307603242,-0.06946400640085915
2017-11-03,119.65,130.5933307603242,-0.08379701089336866
2017-11-06,120.2,130.5233307603242,-0.07909184281606019
2017-11-07,120.13,131.7333307603242,-0.08808196599412887
2017-11-08,121.34,131.3533307603242,-0.07623202778614868
2017-11-09,120.96,130.1033307603242,-0.07027745336641711
2017-11-10,119.71,131.2433307603242,-0.08787746160897358
2017-11-13,120.85,131.6133307603242,-0.0817799435524117
2017-11-14,121.22,130.1833307603242,-0.06885160110725896
2017-11-15,119.79,132.4533307603242,-0.09560598202878445
2017-11-16,122.06,133.9733307603242,-0.08892315129222927
2017-11-17,123.58,132.9333307603242,-0.07036106525599695
2017-11-20,122.54,132.8433307603242,-0.07756001525521405
2017-11-21,122.45,132.4133307603242,-0.07524416690611302
2017-11-22,122.02,133.5833307603242,-0.08656267735284418
2017-11-24,123.19,134.0933307603242,-0.08131150668345022
2017-11-27,123.7,137.0633307603242,-0.09749749029295063
2017-11-28,126.67,140.2533307603242,-0.09684854318031444
2017-11-29,129.86,144.5933307603242,-0.10189495381876179
2017-11-30,134.2,143.1033307603242,-0.06221609736838285
2017-12-01,132.71,142.9233307603242,-0.07146020671356645
2017-12-04,132.53,142.9933307603242,-0.07317355784838753
2017-12-05,132.6,141.8633307603242,-0.06529756992646996
2017-12-06,131.47,142.2233307603242,-0.07560876758290647
2017-12-07,131.83,143.1333307603242,-0.07897064017361233
2017-12-08,132.74,143.5433307603242,-0.07526180912133518
2017-12-11,133.15,145.8833307603242,-0.08728434355014936
2017-12-12,135.49,141.3933307603242,-0.0417511259447656
2017-12-13,131.0,140.6233307603242,-0.0684333866101211
2017-12-14,130.23,141.4533307603242,-0.07934299390475863
2017-12-15,131.06,142.2633307603242,-0.078750656971464
2017-12-18,131.87,141.9033307603242,-0.07070539293591749
2017-12-19,131.51,141.8433307603242,-0.07285031100816897
2017-12-20,131.45,142.7533307603242,-0.07918085483624848
2017-12-21,132.36,142.7633307603242,-0.07287116870220445
2017-12-22,132.37,141.6533307603242,-0.0655355628455464
2017-12-26,131.26,142.1433307603242,-0.07656589093634791
2017-12-27,131.75,142.4733307603242,-0.0752655300686661
2017-12-28,132.08,141.6133307603242,-0.06731944449819516
2017-12-29,131.22,142.36410871302957,-0.07827892025435501
2018-01-02,132.58,143.82410871302957,-0.07817958208567655
2018-01-03,134.04,146.9041087130296,-0.08756806617409896
2018-01-04,137.12,145.9641087130296,-0.06059098220109305
2018-01-05,136.18,147.4041087130296,-0.07614515505046737
2018-01-08,137.62,147.62410871302959,-0.06776744530581269
2018-01-09,137.84,148.78410871302958,-0.07355697330645883
2018-01-10,139.0,149.55410871302956,-0.07057050323693359
2018-01-11,139.77,151.59410871302958,-0.07799847113724467
2018-01-12,141.81,150.30410871302956,-0.05651281781822126
2018-01-16,140.52,149.33410871302956,-0.059022742955310625
2018-01-17,139.55,147.78410871302958,-0.05571714567104602
2018-01-18,138.0,148.54410871302957,-0.0709830151083245
2018-01-19,138.76,150.84410871302958,-0.0801099149057175
2018-01-22,141.06,152.37410871302959,-0.07425217321098665
2018-01-23,142.59,151.91410871302958,-0.06137750332750924
2018-01-24,142.13,144.72410871302958,-0.017924509856014348
2018-01-25,134.94,148.02410871302956,-0.08839174122909521
2018-01-26,138.24,148.67410871302957,-0.07018107458891487
2018-01-29,138.89,150.73410871302957,-0.07857616842103488
2018-01-30,140.95,154.32410871302957,-0.08666247175870068
2018-01-31,144.54,154.81410871302958,-0.06636416279135215
2018-02-01,145.03,153.91410871302958,-0.057721210792922584
2018-02-02,144.13,145.9641087130296,-0.012565477425930172
2018-02-05,136.18,149.51410871302957,-0.0891829461968866
2018-02-06,139.73,151.17410871302957,-0.07570151271573677
2018-02-07,141.39,147.03410871302958,-0.038386390494231204
2018-02-08,137.25,148.42410871302957,-0.07528499790175014
2018-02-09,138.64,149.9341087130296,-0.07532714743812075
2018-02-12,140.15,152.2141087130296,-0.07925749337582189
2018-02-13,142.43,153.28410871302958,-0.0708103977911374
2018-02-14,143.5,155.17410871302957,-0.07523232329060137
2018-02-15,145.39,154.81410871302958,-0.06087370712767881
2018-02-16,145.03,152.82410871302957,-0.051000518037800036
2018-02-20,143.04,154.44410871302958,-0.07383971333098505
2018-02-21,144.66,153.6541087130296,-0.05853477520622208
2018-02-22,143.87,157.11410871302957,-0.08429611332499776
2018-02-23,147.33,160.81410871302958,-0.08384904049116593
2018-02-26,151.03,160.62410871302959,-0.05973019112697697
2018-02-27,150.84,158.30410871302956,-0.047150442106087986
2018-02-28,148.52,156.33410871302956,-0.04998338991635731
2018-03-01,146.55,158.12410871302959,-0.07319635700862515
2018-03-02,148.34,160.62410871302959,-0.07647736576690567
2018-03-05,150.84,161.92410871302957,-0.06845249173286116
2018-03-06,152.14,163.10410871302958,-0.06722153598423553
2018-03-07,153.32,156.84410871302958,-0.022468862502687204
2018-03-08,147.06,157.26410871302957,-0.06488517180769893
2018-03-09,147.48,156.56410871302958,-0.05802165507600532
2018-03-12,146.78,157.62410871302959,-0.06879727220391374
2018-03-13,147.84,157.70410871302957,-0.0625482036804701
2018-03-14,147.92,157.9341087130296,-0.06340687768229658
2018-03-15,148.15,157.9641087130296,-0.062128725271755836
2018-03-16,148.18,156.58410871302956,-0.0536715301578381
2018-03-19,146.8,158.6841087130296,-0.07489161208020678
2018-03-20,148.9,159.33410871302956,-0.06548571926819524
2018-03-21,149.55,156.05410871302956,-0.04167854833601381
2018-03-22,146.27,154.29410871302957,-0.05200528250857295
2018-03-23,144.51,157.38410871302958,-0.08180056308292172
2018-03-26,147.6,154.7441087130296,-0.04616724198708089
2018-03-27,144.96,152.39410871302957,-0.04878212665706516
2018-03-28,142.61,154.39410871302957,-0.0763248598748838
2018-03-29,144.61,150.2674569774342,-0.037649249486425784
2018-04-02,140.71,151.89745697743422,-0.07365137771263819
2018-04-03,142.34,152.9674569774342,-0.06947528047748075
2018-04-04,143.41,152.7974569774342,-0.061437259252427046
2018-04-05,143.24,150.2674569774342,-0.046766326647089684
2018-04-06,140.71,150.33745697743421,-0.06403897718503582
2018-04-09,140.78,154.4974569774342,-0.08878759072026521
2018-04-10,144.94,154.9474569774342,-0.06458613243902178
2018-04-11,145.39,157.9074569774342,-0.07927084139682539
2018-04-12,148.35,164.61745697743422,-0.09881975627690665
2018-04-13,155.06,164.8074569774342,-0.05914451418766109
2018-04-16,155.25,168.2274569774342,-0.07714232391431186
2018-04-17,158.67,167.5474569774342,-0.05298473123725089
2018-04-18,157.99,167.3174569774342,-0.055747063970092325
2018-04-19,157.76,166.5174569774342,-0.0525918251239027
2018-04-20,156.96,167.2774569774342,-0.06167870533102393
2018-04-23,157.72,166.6974569774342,-0.053854792629796866
2018-04-24,157.14,166.6274569774342,-0.056938137024554525
2018-04-25,157.07,168.0274569774342,-0.06521230026653191
2018-04-26,158.47,170.39745697743422,-0.06999785788477919
2018-04-27,160.84,172.64745697743422,-0.06839056412500477
2018-04-30,163.09,174.2274569774342,-0.06392480938797562
2018-05-01,164.67,175.2774569774342,-0.06051809034860578
2018-05-02,165.72,177.8774569774342,-0.06834737343347852
2018-05-03,168.32,177.6874569774342,-0.052718729485918936
2018-05-04,168.13,178.7574569774342,-0.059451824595914804
2018-05-07,169.2,179.1874569774342,-0.05573747820246133
2018-05-08,169.63,181.5574569774342,-0.06569521944183587
2018-05-09,172.0,182.3174569774342,-0.056590614790723026
2018-05-10,172.76,181.3174569774342,-0.04719599050244361
2018-05-11,171.76,182.14745697743422,-0.05702773538431061
2018-05-14,172.59,180.7574569774342,-0.045184619843671614
2018-05-15,171.2,180.5974569774342,-0.05203537820916515
2018-05-16,171.04,180.6974569774342,-0.05344545041738047
2018-05-17,171.14,181.8274569774342,-0.058778014910919496
2018-05-18,172.27,183.9674569774342,-0.06358438155107526
2018-05-21,174.41,183.5174569774342,-0.0496271969295764
2018-05-22,173.96,184.1274569774342,-0.0552196676385982
2018-05-23,174.57,182.9674569774342,-0.04589590474807714
2018-05-24,173.41,184.3574569774342,-0.0593816879280028
2018-05-25,174.8,182.3074569774342,-0.04118019691516772
2018-05-29,172.75,182.7174569774342,-0.05455120239915112
2018-05-30,173.16,182.6674569774342,-0.05204789695303369
2018-05-31,173.11,184.7474569774342,-0.06299116192357468
2018-06-01,175.19,185.7474569774342,-0.05683769322729837
2018-06-04,176.19,187.4874569774342,-0.06025713484819384
2018-06-05,177.93,188.3774569774342,-0.055460229398285765
2018-06-06,178.82,186.4774569774342,-0.04106371408937026
2018-06-07,176.92,186.3574569774342,-0.0506416922107763
2018-06-08,176.8,186.4974569774342,-0.051997797367325904
2018-06-11,176.94,187.1274569774342,-0.054441273033826953
2018-06-12,177.57,189.3274569774342,-0.062101172038853125
2018-06-13,179.77,191.1974569774342,-0.05976782933249425
2018-06-14,181.64,192.0574569774342,-0.054241356422095266
2018-06-15,182.5,190.83745697743421,-0.04368878683192723
2018-06-18,181.28,189.0974569774342,-0.04134088899126287
2018-06-19,179.54,191.5474569774342,-0.06268659039858082
2018-06-20,181.99,189.7574569774342,-0.040933605989238675
2018-06-21,180.2,181.0274569774342,-0.00457089212459838
2018-06-22,171.47,179.6074569774342,-0.04530689935917631
2018-06-25,170.05,182.0374569774342,-0.06585159547092656
2018-06-26,172.48,179.9574569774342,-0.041551248295155885
2018-06-27,170.4,182.5374569774342,-0.06649296631175627
2018-06-28,172.98,182.0074569774342,-0.04959937975812423
2018-06-29,172.45,184.11236570546822,-0.06334373935602444
2018-07-02,174.48,184.36236570546822,-0.053602944763987304
2018-07-03,174.73,186.20236570546822,-0.061612352034318585
2018-07-05,176.57,186.88236570546823,-0.05518105288607489
2018-07-06,177.25,187.54236570546823,-0.05488021688727229
2018-07-09,177.91,188.25236570546824,-0.0549388352529363
2018-07-10,178.62,184.5623657054682,-0.0321970607753872
2018-07-11,174.93,186.98236570546823,-0.06445723188919816
2018-07-12,177.35,185.66236570546823,-0.04477140897070564
2018-07-13,176.03,185.3123657054682,-0.050090374002463633
2018-07-16,175.68,186.38236570546823,-0.05742155737190657
2018-07-17,176.75,189.08236570546822,-0.06522218853913764
2018-07-18,179.45,181.32236570546823,-0.010326170730143858
2018-07-19,171.69,182.01236570546823,-0.05671244184679103
2018-07-20,172.38,182.25236570546824,-0.05416865601307275
2018-07-23,172.62,182.0923657054682,-0.05201956528364082
2018-07-24,172.46,184.83236570546822,-0.06693830735891604
2018-07-25,175.2,186.71236570546822,-0.061658292754045885
2018-07-26,177.08,183.86236570546822,-0.03688827607240175
2018-07-27,174.23,179.76236570546823,-0.03077599520765517
2018-07-30,170.13,181.01236570546823,-0.0601194601432663
2018-07-31,171.38,180.23236570546823,-0.04911640409766671
2018-08-01,170.6,181.89236570546822,-0.062082680939746226
2018-08-02,172.26,181.86236570546822,-0.052800180335383695
2018-08-03,172.23,185.07236570546823,-0.06939104958492892
2018-08-06,175.44,186.3423657054682,-0.05850717663797633
2018-08-07,176.71,188.63236570546823,-0.06320424207627173
2018-08-08,179.0,189.54236570546823,-0.055620101955729084
2018-08-09,179.91,189.61236570546822,-0.05116947763069035
2018-08-10,179.98,189.48236570546823,-0.05014907677603486
2018-08-13,179.85,191.18236570546821,-0.05927516203521954
2018-08-14,181.55,188.5923657054682,-0.03734173267897034
2018-08-15,178.96,188.25236570546824,-0.04936121610289179
2018-08-16,178.62,190.3123657054682,-0.061437761346330944
2018-08-17,180.68,192.85236570546823,-0.06311753377222418
2018-08-20,183.22,193.30236570546822,-0.05215852205777227
2018-08-21,183.67,194.45236570546822,-0.05544990757170831
2018-08-22,184.82,195.26236570546823,-0.053478639715035525
2018-08-23,185.63,197.27236570546822,-0.05901670851785956
2018-08-24,187.64,198.0323657054682,-0.05247811724334339
2018-08-27,188.4,199.2823657054682,-0.05460777057189259
2018-08-28,189.65,200.0623657054682,-0.05204559922478014
2018-08-29,190.43,198.45236570546822,-0.04042464133370205
2018-08-30,188.82,198.75236570546824,-0.04997357224007615
2018-08-31,189.12,200.47236570546823,-0.05662808270615716
2018-09-04,190.84,199.35236570546823,-0.042700098769054784
2018-09-05,189.72,199.8123657054682,-0.05050921483180271
2018-09-06,190.18,199.74236570546822,-0.047873497801505294
2018-09-07,190.11,200.95236570546822,-0.053954904523789704
2018-09-10,191.32,200.74236570546822,-0.046937604189106974
2018-09-11,191.11,200.21236570546822,-0.045463554028719044
2018-09-12,190.58,201.9023657054682,-0.05607842021021725
2018-09-13,192.27,204.23236570546823,-0.0585723309042977
2018-09-14,194.6,203.2823657054682,-0.04271086513253153
2018-09-17,193.65,204.24236570546822,-0.051861746062729974
2018-09-18,194.61,202.8723657054682,-0.040726915549767706
2018-09-19,193.24,204.48236570546823,-0.05497963438892073
2018-09-20,194.85,204.23236570546823,-0.04593966129246585
2018-09-21,194.6,205.04236570546823,-0.050927844445903925
2018-09-24,195.41,206.45236570546822,-0.05348626385430544
2018-09-25,196.82,205.0323657054682,-0.040053996729791375
2018-09-26,195.4,206.3723657054682,-0.053167805039981975
2018-09-27,196.74,209.05236570546822,-0.05889608406926605
2018-09-28,199.42,197.72867689032944,0.008553757281290375
2018-10-01,190.88,194.35867689032943,-0.017898233029711053
2018-10-02,187.51,193.42867689032946,-0.03059875601426587
2018-10-03,186.58,189.82867689032943,-0.017113730883802636
2018-10-04,182.98,189.50867689032944,-0.03445054336012099
2018-10-05,182.66,185.85867689032943,-0.017210263969633766
2018-10-08,179.01,183.67867689032946,-0.025417631318833123
2018-10-09,176.83,176.03867689032944,0.004495166196707867
2018-10-10,169.19,171.55867689032945,-0.013806803207299434
2018-10-11,164.71,174.57867689032943,-0.056528535249060985
2018-10-12,167.73,173.84867689032944,-0.03519541822103922
2018-10-15,167.0,176.51867689032946,-0.053924474497638486
2018-10-16,169.67,177.38867689032944,-0.04351279363282878
2018-10-17,170.54,176.72867689032944,-0.03501795520242523
2018-10-18,169.88,172.57867689032943,-0.015637371539500178
2018-10-19,165.73,176.06867689032944,-0.05871956939148959
2018-10-22,169.22,175.58867689032945,-0.036270430435028866
2018-10-23,168.74,168.44867689032944,0.001729447301389353
2018-10-24,161.6,178.31867689032944,-0.09375729554460444
2018-10-25,171.47,177.22867689032944,-0.032492918140403226
2018-10-26,170.38,175.43867689032945,-0.028834445060776037
2018-10-29,168.59,178.28867689032944,-0.05439872604077589
2018-10-30,171.44,182.12867689032944,-0.0586875009077551
2018-10-31,175.28,185.93867689032945,-0.057323613723551214
2018-11-01,179.09,187.13867689032944,-0.04300915782922987
2018-11-02,180.29,187.66867689032944,-0.03931757293009219
