date,CMG,dcf,Deviation
2013-12-10,521.53,527.4334821028367,-0.011192846687131053
2013-12-11,517.57,524.8834821028366,-0.01393353449328727
2013-12-12,515.02,522.7134821028367,-0.01471835406250932
2013-12-13,512.85,525.2434821028367,-0.023595689475705117
2013-12-16,515.38,522.5034821028366,-0.013633367713011046
2013-12-17,512.64,526.7534821028366,-0.02679333423007413
2013-12-18,516.89,524.4434821028367,-0.01440285247239581
2013-12-19,514.58,543.0034821028366,-0.052344935234602485
2013-12-20,533.14,540.8934821028366,-0.014334582241023464
2013-12-23,531.03,542.9734821028367,-0.02199643720459754
2013-12-24,533.11,545.2934821028366,-0.02234298135355106
2013-12-26,535.43,540.6134821028367,-0.00958814804742636
2013-12-27,530.75,541.9034821028366,-0.020582045458641396
2013-12-30,532.04,542.6434821028366,-0.019540421017767207
2013-12-31,532.78,533.7622464115597,-0.0018402320849090215
2014-01-02,523.43,541.6422464115597,-0.0336241246546366
2014-01-03,531.31,537.6522464115598,-0.01179618694777107
2014-01-06,527.32,543.3922464115597,-0.029577614545840736
2014-01-07,533.06,546.1822464115597,-0.024025399027107652
2014-01-08,535.85,551.3622464115597,-0.028134400772846346
2014-01-09,541.03,548.9022464115598,-0.014341800316949871
2014-01-10,538.57,540.1322464115597,-0.0028923405738846553
2014-01-13,529.8,540.6122464115597,-0.020000002743793766
2014-01-14,530.28,542.5822464115597,-0.0226735144633321
2014-01-15,532.25,539.8422464115597,-0.0140638241301545
2014-01-16,529.51,537.9422464115597,-0.015675003158440393
2014-01-17,527.61,535.9022464115598,-0.01547343096074938
2014-01-21,525.57,526.2822464115598,-0.001353354433701992
2014-01-22,515.95,513.7822464115598,0.004219206879141346
2014-01-23,503.45,502.8122464115597,0.0012683732208029763
2014-01-24,492.48,499.6422464115597,-0.014334749439221972
2014-01-27,489.31,502.2022464115597,-0.025671423223771028
2014-01-28,491.87,494.8322464115597,-0.005986364940929856
2014-01-29,484.5,504.29224641155974,-0.03924757232021181
2014-01-30,493.96,562.2922464115597,-0.12152443297527737
2014-01-31,551.96,553.5322464115598,-0.002840388110633585
2014-02-03,543.2,550.9222464115597,-0.014016944245505925
2014-02-04,540.59,552.7622464115598,-0.02202076297826039
2014-02-05,542.43,554.8022464115597,-0.022300281751890916
2014-02-06,544.47,559.6222464115598,-0.027075847160687116
2014-02-07,549.29,558.4222464115597,-0.016353657953714906
2014-02-10,548.09,555.1922464115597,-0.012792409219445133
2014-02-11,544.86,556.0722464115597,-0.020163290802435285
2014-02-12,545.74,567.9822464115597,-0.03916010852818619
2014-02-13,557.65,564.4422464115597,-0.01203355428255315
2014-02-14,554.11,563.1922464115597,-0.016126369759932313
2014-02-18,552.86,562.5122464115598,-0.01715917559685931
2014-02-19,552.18,560.6122464115597,-0.015041138443788848
2014-02-20,550.28,559.8222464115597,-0.017045136152993523
2014-02-21,549.49,564.7122464115597,-0.026955757570849226
2014-02-24,554.38,564.9522464115597,-0.018713522211323275
2014-02-25,554.62,565.4522464115597,-0.019156783760790885
2014-02-26,555.12,571.4722464115597,-0.028614244198629457
2014-02-27,561.14,575.5422464115597,-0.025023786700900108
2014-02-28,565.21,564.9322464115597,0.0004916582301763839
2014-03-03,554.6,595.1622464115597,-0.06815325847048204
2014-03-04,584.83,591.5822464115597,-0.011413876012198898
2014-03-05,581.25,603.6022464115597,-0.03703141687169775
2014-03-06,593.27,603.7422464115597,-0.017345558429616603
2014-03-07,593.41,598.2922464115597,-0.008160303665712743
2014-03-10,587.96,594.6022464115597,-0.01117090702506729
2014-03-11,584.27,599.0322464115598,-0.024643492065730133
2014-03-12,588.7,589.8322464115597,-0.0019196075128955492
2014-03-13,579.5,586.2922464115597,-0.011585086538551614
2014-03-14,575.96,586.5922464115597,-0.018125446554402513
2014-03-17,576.26,602.8722464115598,-0.044142430788549736
2014-03-18,592.54,606.8322464115597,-0.023552219737951408
2014-03-19,596.5,621.9122464115597,-0.04086146648211009
2014-03-20,611.58,621.4522464115597,-0.015885768325023863
2014-03-21,611.12,598.8722464115598,0.020451362810396834
2014-03-24,588.54,581.0122464115598,0.01295627352940154
2014-03-25,570.68,574.2122464115597,-0.006151464782637284
2014-03-26,563.88,569.5122464115598,-0.009889596662842615
2014-03-27,559.18,577.5022464115598,-0.031726710199673214
2014-03-28,567.17,578.3822464115598,-0.01938553003852317
2014-03-31,568.05,592.0422225751128,-0.040524512712552196
2014-04-01,578.97,589.2822225751128,-0.017499632909421914
2014-04-02,576.21,583.9622225751127,-0.013275212463106811
2014-04-03,570.89,568.2322225751127,0.004677273338781873
2014-04-04,555.16,548.6622225751128,0.01184294663917318
2014-04-07,535.59,563.8022225751128,-0.05003921844482284
2014-04-08,550.73,569.4722225751127,-0.0329115658887833
2014-04-09,556.4,547.0822225751127,0.017031767877648374
2014-04-10,534.01,547.9422225751127,-0.025426444616070576
2014-04-11,534.87,554.0522225751128,-0.03462168689795697
2014-04-14,540.98,553.6122225751127,-0.022817817345784475
2014-04-15,540.54,565.4722225751127,-0.04409097667357298
2014-04-16,552.4,532.6822225751127,0.03701602304196827
2014-04-17,519.61,519.6122225751127,-4.277372656180667e-06
2014-04-21,506.54,525.7422225751127,-0.03652402594004944
2014-04-22,512.67,517.1222225751128,-0.00860961370590907
2014-04-23,504.05,520.6722225751128,-0.03192454264777833
2014-04-24,507.6,515.3822225751128,-0.015099904952539545
2014-04-25,502.31,489.35222257511276,0.026479449417230905
2014-04-28,476.28,504.6422225751127,-0.05620263486948163
2014-04-29,491.57,511.57222257511273,-0.03909950871536205
2014-04-30,498.5,513.2222225751127,-0.028685863408726475
2014-05-01,500.15,514.8422225751127,-0.02853733033321526
2014-05-02,501.77,525.7522225751127,-0.045615066461628606
2014-05-05,512.68,514.9822225751127,-0.0044704894153447805
2014-05-06,501.91,513.9022225751128,-0.023335611422384828
2014-05-07,500.83,513.4222225751128,-0.02452605676465547
2014-05-08,500.35,520.7522225751128,-0.039178368695622745
2014-05-09,507.68,523.2822225751128,-0.029816076109624
2014-05-12,510.21,517.2322225751127,-0.013576537324282767
2014-05-13,504.16,517.3922225751128,-0.025574838580399772
2014-05-14,504.32,508.99222257511275,-0.009179359463441061
2014-05-15,495.92,513.5922225751127,-0.03440905410620421
2014-05-16,500.52,514.3622225751127,-0.02691142927607082
2014-05-19,501.29,508.72222257511277,-0.014609588976654875
2014-05-20,495.65,517.2522225751128,-0.04176342146500078
2014-05-21,504.18,533.5522225751128,-0.0550503237215505
2014-05-22,520.48,535.3922225751128,-0.0278528935354877
2014-05-23,522.32,549.1122225751127,-0.04879188893204389
2014-05-27,536.04,551.3322225751127,-0.027736856198404714
2014-05-28,538.26,558.4922225751128,-0.036226507294632504
2014-05-29,545.42,560.1622225751128,-0.026317773639467412
2014-05-30,547.09,564.6322225751128,-0.031068405014343825
2014-06-02,551.56,563.6622225751128,-0.021470700164760603
2014-06-03,550.59,571.9122225751128,-0.037282334130063766
2014-06-04,558.84,574.1022225751127,-0.026584503551744798
2014-06-05,561.03,582.2422225751128,-0.03643195521152076
2014-06-06,569.17,581.5722225751127,-0.021325335175393367
2014-06-09,568.5,577.8322225751127,-0.016150401813044613
2014-06-10,564.76,583.4122225751128,-0.031970914995205435
2014-06-11,570.34,594.9222225751128,-0.041320061080772685
2014-06-12,581.85,601.3322225751127,-0.03239843441564316
2014-06-13,588.26,607.0822225751127,-0.03100440414030392
2014-06-16,594.01,606.5922225751127,-0.020742472631281927
2014-06-17,593.52,607.9822225751127,-0.023787245807711077
2014-06-18,594.91,607.6122225751127,-0.020905146577334555
2014-06-19,594.54,605.5022225751128,-0.018104347377111307
2014-06-20,592.43,612.6622225751128,-0.03302345375576399
2014-06-23,599.59,608.6922225751127,-0.014953735627843523
2014-06-24,595.62,612.5722225751127,-0.027673834937943287
2014-06-25,599.5,613.3922225751128,-0.022648188326860663
2014-06-26,600.32,609.2122225751127,-0.014596264233710965
2014-06-27,596.14,605.5822225751127,-0.015591974505066664
2014-06-30,592.51,618.1917026683609,-0.04154326652640028
2014-07-01,603.26,614.2517026683608,-0.01789446023610841
2014-07-02,599.32,618.5317026683608,-0.031060174580350597
2014-07-03,603.6,608.7617026683608,-0.00847902002661427
2014-07-07,593.83,601.5217026683608,-0.012787074238951424
2014-07-08,586.59,619.1017026683609,-0.05251431635260195
2014-07-09,604.17,615.5417026683608,-0.01847430095973146
2014-07-10,600.61,613.4217026683608,-0.020885636443298883
2014-07-11,598.49,619.8517026683609,-0.03446260222631026
2014-07-14,604.92,612.3817026683608,-0.012184725042971745
2014-07-15,597.45,605.4017026683608,-0.013134589204676805
2014-07-16,590.47,596.5817026683609,-0.010244535896801299
2014-07-17,581.65,607.3517026683609,-0.04231765969444412
2014-07-18,592.42,604.8617026683609,-0.0205694997938769
2014-07-21,589.93,674.7017026683609,-0.1256432321618568
2014-07-22,659.77,676.2017026683609,-0.024300001912919922
2014-07-23,661.27,675.1317026683608,-0.020531849731799667
2014-07-24,660.2,688.5117026683608,-0.041120147353541525
2014-07-25,673.58,692.9417026683609,-0.02794131540042022
2014-07-28,678.01,689.2917026683608,-0.016367094837624663
2014-07-29,674.36,696.7617026683608,-0.03215116815773589
2014-07-30,681.83,687.4317026683609,-0.008148740662697218
2014-07-31,672.5,690.0717026683609,-0.025463589653676344
2014-08-01,675.14,697.9117026683608,-0.03262834335818787
2014-08-04,682.98,689.6417026683608,-0.009659657533158672
2014-08-05,674.71,687.9317026683609,-0.019219498995432738
2014-08-06,673.0,686.7717026683608,-0.020052810293220702
2014-08-07,671.84,684.6317026683608,-0.018684064174219528
2014-08-08,669.7,695.4717026683609,-0.0370564360411515
2014-08-11,680.54,691.1617026683608,-0.015367898173978323
2014-08-12,676.23,698.6117026683609,-0.03203740015071821
2014-08-13,683.68,694.2217026683609,-0.015184922378315258
2014-08-14,679.29,693.1117026683609,-0.0199415225787557
2014-08-15,678.18,699.7617026683608,-0.030841503023192995
2014-08-18,684.83,696.0117026683608,-0.016065394626976093
2014-08-19,681.08,693.3417026683609,-0.01768493460175702
2014-08-20,678.41,696.0017026683608,-0.025275373035607673
2014-08-21,681.07,691.8817026683608,-0.01562651913855162
2014-08-22,676.95,691.1717026683608,-0.020576222396628818
2014-08-25,676.24,698.8217026683609,-0.03231396875932091
2014-08-26,683.89,691.9617026683609,-0.011664955787631826
2014-08-27,677.03,692.7717026683608,-0.022722785309688964
2014-08-28,677.84,693.5817026683609,-0.02269624848492846
2014-08-29,678.65,697.8317026683609,-0.027487577011783948
2014-09-02,682.9,695.0317026683608,-0.017454891081636892
2014-09-03,680.1,695.4717026683609,-0.022102556594874034
2014-09-04,680.54,692.8817026683608,-0.017812135348403202
2014-09-05,677.95,693.3017026683609,-0.02214288903269046
2014-09-08,678.37,684.8817026683608,-0.009507777245312043
2014-09-09,669.95,686.2917026683608,-0.02381159877763761
2014-09-10,671.36,687.6617026683608,-0.02370599177634103
2014-09-11,672.73,679.7417026683609,-0.010315245689408226
2014-09-12,664.81,670.7817026683608,-0.008902602209639121
2014-09-15,655.85,669.1317026683608,-0.01984916065909914
2014-09-16,654.2,668.1717026683608,-0.020910347763253734
2014-09-17,653.24,679.2517026683608,-0.03829464477774136
2014-09-18,664.32,679.0217026683608,-0.02165130011395411
2014-09-19,664.09,671.0317026683608,-0.01034482073016385
2014-09-22,656.1,669.5117026683608,-0.02003206607876762
2014-09-23,654.58,679.6417026683608,-0.03687487476116502
2014-09-24,664.71,668.3217026683609,-0.005404137938272324
2014-09-25,653.39,675.7017026683609,-0.0330200480186027
2014-09-26,660.77,677.8717026683609,-0.025228524219320647
2014-09-29,662.94,681.5217026683608,-0.02726501972807005
2014-09-30,666.59,676.2804729858422,-0.014329074064578173
2014-10-01,662.23,676.6204729858422,-0.02126816074946536
2014-10-02,662.57,688.5504729858421,-0.03773212568307438
2014-10-03,674.5,685.1804729858421,-0.015587824532271588
2014-10-06,671.13,676.8704729858422,-0.008480903237689685
2014-10-07,662.82,686.1504729858422,-0.03400197756086587
2014-10-08,672.1,674.6604729858421,-0.0037952023104455
2014-10-09,660.61,669.6304729858422,-0.013470822117190084
2014-10-10,655.58,653.5804729858422,0.0030593432588692515
2014-10-13,639.53,665.2204729858422,-0.03861948636446877
2014-10-14,651.17,661.4304729858421,-0.015512549549651311
2014-10-15,647.38,660.0304729858422,-0.019166498371831264
2014-10-16,645.98,655.7704729858422,-0.014929725245579228
2014-10-17,641.72,667.0804729858422,-0.03801711189705359
2014-10-20,653.03,621.6004729858422,0.05056226367265593
2014-10-21,607.55,623.0404729858421,-0.0248627074122586
2014-10-22,608.99,624.0504729858421,-0.02413342131411833
2014-10-23,610.0,629.8304729858422,-0.03148541367303448
2014-10-24,615.78,644.1604729858421,-0.04405807896639746
2014-10-27,630.11,659.9004729858422,-0.045143887912444725
2014-10-28,645.85,653.9104729858421,-0.012326569643451246
2014-10-29,639.86,653.7304729858422,-0.021217418430091395
2014-10-30,639.68,652.0504729858421,-0.018971649432590443
2014-10-31,638.0,652.5804729858422,-0.02234279692607133
2014-11-03,638.53,661.7304729858422,-0.035060306171420086
2014-11-04,647.68,656.6404729858422,-0.013645934654465619
2014-11-05,642.59,661.1704729858421,-0.02810239377740631
2014-11-06,647.12,663.0804729858422,-0.02407019002380273
2014-11-07,649.03,662.9104729858421,-0.02093868410816102
2014-11-10,648.86,670.7004729858422,-0.0325636761349104
2014-11-11,656.65,678.3004729858421,-0.031918705423479854
2014-11-12,664.25,684.8004729858421,-0.03000943164691272
2014-11-13,670.75,683.8504729858422,-0.019156926116673745
2014-11-14,669.8,672.3704729858422,-0.0038230009929307585
2014-11-17,658.32,672.1404729858422,-0.020561881840633123
2014-11-18,658.09,672.6104729858422,-0.02158823504692564
2014-11-19,658.56,676.8804729858422,-0.02706603856516543
2014-11-20,662.83,671.9304729858421,-0.013543771791451165
2014-11-21,657.88,673.5904729858422,-0.023323478605927983
2014-11-24,659.54,668.9504729858422,-0.014067518248157995
2014-11-25,654.9,674.2604729858422,-0.02871364073902749
2014-11-26,660.21,677.6704729858421,-0.025765432731502336
2014-11-28,663.62,674.9304729858421,-0.01675798239751336
2014-12-01,660.88,674.0904729858422,-0.019597477661013718
2014-12-02,660.04,665.3204729858421,-0.007936736054647953
2014-12-03,651.27,678.0204729858422,-0.03945378355323015
2014-12-04,663.97,674.6204729858422,-0.015787355131254177
2014-12-05,660.57,671.0804729858422,-0.015662015822152986
2014-12-08,657.03,671.1404729858422,-0.021024619366294517
2014-12-09,657.09,664.0904729858422,-0.010541444683534018
2014-12-10,650.04,668.4404729858421,-0.0275274668866915
2014-12-11,654.39,671.7204729858422,-0.025800126217393804
2014-12-12,657.67,662.8804729858422,-0.007860350693953078
2014-12-15,648.83,647.5704729858421,0.0019450037744161985
2014-12-16,633.52,663.2004729858422,-0.044753395383172245
2014-12-17,649.15,669.6504729858422,-0.030613691489583372
2014-12-18,655.6,665.4704729858422,-0.014832322975285805
2014-12-19,651.42,681.7104729858422,-0.04443304626548006
2014-12-22,667.66,683.2604729858422,-0.022832394968888337
2014-12-23,669.21,686.8404729858422,-0.025668948874254194
2014-12-24,672.79,692.1104729858422,-0.02791530216627347
2014-12-26,678.06,706.7404729858422,-0.04058133654730822
2014-12-29,692.69,698.9604729858422,-0.008971141041861475
2014-12-30,684.91,698.5604729858421,-0.019540860832701012
2014-12-31,684.51,691.7112782432089,-0.01041081513301112
2015-01-02,678.4,681.001278243209,-0.0038197846704774996
2015-01-05,667.69,677.6912782432089,-0.014757867725751717
2015-01-06,664.38,707.5712782432089,-0.06104159336490622
2015-01-07,694.26,733.3012782432089,-0.05324043391379496
2015-01-08,719.99,727.5812782432089,-0.01043358105851555
2015-01-09,714.27,725.011278243209,-0.014815325727396078
2015-01-12,711.7,727.371278243209,-0.02154508806157307
2015-01-13,714.06,723.0512782432089,-0.012435187536152359
2015-01-14,709.74,714.091278243209,-0.0060934482408382395
2015-01-15,700.78,724.4212782432089,-0.0326347098756421
2015-01-16,711.11,719.091278243209,-0.011099117017116078
2015-01-20,705.78,717.2012782432089,-0.01592478790777596
2015-01-21,703.89,726.751278243209,-0.031456811879948865
2015-01-22,713.44,727.001278243209,-0.018653719943903746
2015-01-23,713.69,736.741278243209,-0.03128815898326709
2015-01-26,723.43,734.641278243209,-0.015260887967007752
2015-01-27,721.33,725.3012782432089,-0.00547534984748399
2015-01-28,711.99,727.841278243209,-0.021778482090860862
2015-01-29,714.53,723.1512782432089,-0.011921818439086684
2015-01-30,709.84,725.861278243209,-0.022072093833115036
2015-02-02,712.55,739.9412782432089,-0.03701817839956456
2015-02-03,726.63,689.3112782432089,0.054139142844002563
2015-02-04,676.0,684.221278243209,-0.012015525539219918
2015-02-05,670.91,673.231278243209,-0.0034479655331320913
2015-02-06,659.92,661.3212782432089,-0.002118906935720255
2015-02-09,648.01,678.341278243209,-0.044713891393668326
2015-02-10,665.03,682.9512782432089,-0.02624093228042379
2015-02-11,669.64,683.601278243209,-0.020423130686777147
2015-02-12,670.29,688.2012782432089,-0.026026220539624
2015-02-13,674.89,684.241278243209,-0.013666638568223144
2015-02-17,670.93,687.881278243209,-0.024642738186596902
2015-02-18,674.57,686.591278243209,-0.017508638143449717
2015-02-19,673.28,687.3112782432089,-0.02041473592441745
2015-02-20,674.0,684.481278243209,-0.015312731810737334
2015-02-23,671.17,681.221278243209,-0.014754791965879477
2015-02-24,667.91,688.8312782432089,-0.03037213742175937
2015-02-25,675.52,683.601278243209,-0.011821625412955838
2015-02-26,670.29,678.2812782432089,-0.01178165828770461
2015-02-27,664.97,684.1712782432089,-0.028065016544560728
2015-03-02,670.86,681.741278243209,-0.015961008362657902
2015-03-03,668.43,677.471278243209,-0.013345625908532277
2015-03-04,664.16,683.8012782432089,-0.028723664123106674
2015-03-05,670.49,671.991278243209,-0.0022340740003854442
2015-03-06,658.68,673.6512782432089,-0.02222407754090816
2015-03-09,660.34,668.0512782432089,-0.01154294362475805
2015-03-10,654.74,674.0812782432089,-0.028692798431690814
2015-03-11,660.77,683.7012782432089,-0.03353990839702903
2015-03-12,670.39,687.8212782432089,-0.025342743521588607
2015-03-13,674.51,692.1912782432089,-0.02554391943233414
2015-03-16,678.88,685.3112782432089,-0.009384462867290666
2015-03-17,672.0,686.591278243209,-0.02125176754435898
2015-03-18,673.28,693.981278243209,-0.02982973589087823
2015-03-19,680.67,699.9612782432089,-0.02756049347704914
2015-03-20,686.65,700.6512782432089,-0.019983233711234116
2015-03-23,687.34,694.121278243209,-0.009769587038697458
2015-03-24,680.81,679.2812782432089,0.0022504988813245586
2015-03-25,665.97,672.131278243209,-0.009166778042695833
2015-03-26,658.82,676.0312782432089,-0.025459292782925025
2015-03-27,662.72,668.6712782432089,-0.008900155333192439
2015-03-30,655.36,663.851278243209,-0.012790934538350118
2015-03-31,650.54,669.7165345657129,-0.028633807851478843
2015-04-01,652.53,669.5765345657128,-0.025458679756107605
2015-04-02,652.39,677.2065345657128,-0.036645444630311275
2015-04-06,660.02,675.6465345657128,-0.023128268652716666
2015-04-07,658.46,671.7365345657129,-0.019764496767019413
2015-04-08,654.55,668.9065345657128,-0.021462691458132954
2015-04-09,651.72,700.2065345657128,-0.06924604694782721
2015-04-10,683.02,700.9165345657128,-0.025533046637002954
2015-04-13,683.73,695.0365345657128,-0.01626753991108909
2015-04-14,677.85,694.7865345657128,-0.024376601622395078
2015-04-15,677.6,698.7365345657129,-0.030249648501419646
2015-04-16,681.55,701.1365345657129,-0.027935407156959635
2015-04-17,683.95,704.1165345657129,-0.028640904702161518
2015-04-20,686.93,709.7065345657128,-0.03209289115486358
2015-04-21,692.52,658.4165345657128,0.05179618621938409
2015-04-22,641.23,652.7865345657128,-0.01770338993496723
2015-04-23,635.6,654.6865345657128,-0.029153699607360695
2015-04-24,637.5,660.9365345657128,-0.035459583999411404
2015-04-27,643.75,656.7665345657128,-0.01981911970335093
2015-04-28,639.58,647.2565345657129,-0.011860111340341262
2015-04-29,630.07,638.5265345657128,-0.01324382638454391
2015-04-30,621.34,651.1865345657128,-0.0458340782270904
2015-05-01,634.0,650.7565345657129,-0.025749314337497164
2015-05-04,633.57,642.8565345657129,-0.014445734104556296
2015-05-05,625.67,644.4165345657128,-0.029090710061228653
2015-05-06,627.23,646.0065345657129,-0.029065548970546584
2015-05-07,628.82,651.0065345657129,-0.034080356168027515
2015-05-08,633.82,652.8565345657129,-0.02915883284889864
2015-05-11,635.67,652.7365345657129,-0.026146130424686387
2015-05-12,635.55,652.5065345657129,-0.025986765905721687
2015-05-13,635.32,651.7165345657129,-0.025158997349421397
2015-05-14,634.53,649.5565345657128,-0.023133528439921558
2015-05-15,632.37,653.2865345657128,-0.03201739735783404
2015-05-18,636.1,653.9365345657128,-0.02727563551340384
2015-05-19,636.75,645.4265345657128,-0.013443101733570662
2015-05-20,628.24,650.5465345657128,-0.03428891459794503
2015-05-21,633.36,643.6265345657129,-0.01595107413127428
2015-05-22,626.44,639.3465345657129,-0.020187072061757294
2015-05-26,622.16,629.6865345657128,-0.011952827561897639
2015-05-27,612.5,646.6065345657129,-0.052746968585184795
2015-05-28,629.42,632.7065345657128,-0.005194405915166844
2015-05-29,615.52,632.0865345657129,-0.026209282526632682
2015-06-01,614.9,627.7565345657129,-0.020480128613248327
2015-06-02,610.57,628.0765345657128,-0.02787325047546596
2015-06-03,610.89,628.7565345657129,-0.028415664225348247
2015-06-04,611.57,630.9865345657129,-0.03077170985760669
2015-06-05,613.8,625.3065345657128,-0.018401430226063997
2015-06-08,608.12,622.9765345657129,-0.023847663180555645
2015-06-09,605.79,625.8565345657129,-0.032062515061278773
2015-06-10,608.67,623.0465345657128,-0.02307457592350437
2015-06-11,605.86,626.9465345657128,-0.03363370463530746
2015-06-12,609.76,621.3565345657129,-0.018663253576013505
2015-06-15,604.17,617.8065345657128,-0.022072499727278982
2015-06-16,600.62,624.0265345657128,-0.037508877057611745
2015-06-17,606.84,623.3865345657129,-0.02654297718708365
2015-06-18,606.2,632.4965345657129,-0.04157577651199096
2015-06-19,615.31,636.4365345657128,-0.03319503739697949
2015-06-22,619.25,632.5865345657129,-0.02108254576564572
2015-06-23,615.4,627.7165345657129,-0.019621172754727745
2015-06-24,610.53,624.5665345657128,-0.022474042057781696
2015-06-25,607.38,626.6465345657128,-0.030745457770807283
2015-06-26,609.46,617.2365345657129,-0.012598953772534505
2015-06-29,600.05,622.1765345657128,-0.03556311325877548
2015-06-30,604.99,625.2118715305313,-0.032344030002225854
2015-07-01,606.57,628.2018715305313,-0.03443458625461915
2015-07-02,609.56,625.8118715305313,-0.025969260523589388
2015-07-06,607.17,639.2018715305313,-0.05011229309112153
2015-07-07,620.56,631.4918715305313,-0.01731118328417436
2015-07-08,612.85,645.8018715305313,-0.051024738365090805
2015-07-09,627.16,658.0618715305313,-0.046958915061678486
2015-07-10,639.42,676.6418715305314,-0.05500970764096724
2015-07-13,658.0,674.1018715305313,-0.023886406803726
2015-07-14,655.46,679.8318715305313,-0.035849851339952554
2015-07-15,661.19,677.1018715305313,-0.023499966843340436
2015-07-16,658.46,680.5918715305313,-0.03251856576065271
2015-07-17,661.95,696.6418715305314,-0.049798717172013784
2015-07-20,678.0,691.7118715305313,-0.019823097007416468
2015-07-21,673.07,744.4618715305313,-0.09589728401235309
2015-07-22,725.82,744.5818715305313,-0.025197862381426406
2015-07-23,725.94,747.4318715305313,-0.028754288315966492
2015-07-24,728.79,750.0818715305313,-0.028386063360104408
2015-07-27,731.44,749.4218715305313,-0.02399432444346361
2015-07-28,730.78,757.0618715305313,-0.0347156190515816
2015-07-29,738.42,762.8018715305313,-0.03196357067348321
2015-07-30,744.16,760.8718715305313,-0.02196410743495425
2015-07-31,742.23,761.6818715305313,-0.025538052378015208
2015-08-03,743.04,766.7318715305313,-0.030899813103162366
2015-08-04,748.09,776.4118715305314,-0.03647789603564511
2015-08-05,757.77,768.2418715305313,-0.013630956497683089
2015-08-06,749.6,767.7618715305314,-0.02365560495251695
2015-08-07,749.12,762.8818715305313,-0.018039321740496383
2015-08-10,744.24,764.3018715305313,-0.026248622799204924
2015-08-11,745.66,764.6218715305313,-0.02479901796763362
2015-08-12,745.98,762.2418715305313,-0.02133426690123763
2015-08-13,743.6,766.9818715305313,-0.030485559565928466
2015-08-14,748.34,772.6718715305313,-0.03149056207046086
2015-08-17,754.03,764.5618715305313,-0.013775041527310572
2015-08-18,745.92,763.9218715305313,-0.023565068891749807
2015-08-19,745.28,753.7918715305314,-0.01129207126265308
2015-08-20,735.15,738.6518715305314,-0.004740895766330744
2015-08-21,720.01,722.8918715305314,-0.003986587267096775
2015-08-24,704.25,714.0318715305314,-0.013699488665070203
2015-08-25,695.39,726.2818715305314,-0.04253427318161107
2015-08-26,707.64,745.8118715305313,-0.0511816357283188
2015-08-27,727.17,739.8418715305313,-0.017127810709492097
2015-08-28,721.2,728.6518715305314,-0.010226929788677674
2015-08-31,710.01,725.3518715305313,-0.02115093671456192
2015-09-01,706.71,742.5118715305314,-0.0482172378695217
2015-09-02,723.87,743.6318715305313,-0.026574804398657226
2015-09-03,724.99,737.8718715305313,-0.01745814148438951
2015-09-04,719.23,750.7818715305314,-0.04202535080689973
2015-09-08,732.14,737.4718715305313,-0.007229932064345301
2015-09-09,718.83,741.8318715305313,-0.031006852648531202
2015-09-10,723.19,747.7018715305313,-0.032782947942013196
2015-09-11,729.06,745.4418715305313,-0.021976054949658708
2015-09-14,726.8,750.7218715305313,-0.031865158639591384
2015-09-15,732.08,748.6518715305314,-0.02213561758237792
2015-09-16,730.01,748.8418715305313,-0.02514799485242658
2015-09-17,730.2,748.1218715305313,-0.023955818179551502
2015-09-18,729.48,749.8318715305313,-0.02714191314512915
2015-09-21,731.19,745.6118715305313,-0.01934233088446835
2015-09-22,726.97,750.2118715305313,-0.0309804102181358
2015-09-23,731.57,749.8118715305313,-0.024328597909893834
2015-09-24,731.17,748.9218715305313,-0.02370323555146392
2015-09-25,730.28,726.6718715305313,0.004965278842937959
2015-09-28,708.03,727.1818715305313,-0.02633711356173052
2015-09-29,708.54,738.8918715305314,-0.04107755505235278
2015-09-30,720.25,743.5757092153632,-0.03136964928558117
2015-10-01,724.43,743.5957092153632,-0.025774367681043686
2015-10-02,724.45,747.2257092153632,-0.030480360799254536
2015-10-05,728.08,732.3957092153631,-0.0058925921616698185
2015-10-06,713.25,739.3057092153632,-0.03524348438079361
2015-10-07,720.16,753.9157092153631,-0.04477385044873827
2015-10-08,734.77,752.0757092153632,-0.02301059454960752
2015-10-09,732.93,766.9657092153632,-0.04437709379495358
2015-10-12,747.82,769.5657092153632,-0.028257118209612964
2015-10-13,750.42,737.7057092153632,0.017234909023762235
2015-10-14,718.56,742.9557092153632,-0.032836020926641174
2015-10-15,723.81,741.8457092153632,-0.024311941137247106
2015-10-16,722.7,737.7857092153631,-0.02044727761317955
2015-10-19,718.64,724.7757092153631,-0.008465666187965404
2015-10-20,705.63,684.8157092153632,0.03039400309389073
2015-10-21,665.67,669.7657092153631,-0.006115137217402977
2015-10-22,650.62,668.8657092153632,-0.027278583673794432
2015-10-23,649.72,678.8357092153632,-0.04289065648743895
2015-10-26,659.69,675.6957092153632,-0.023687747305587314
2015-10-27,656.55,674.0357092153631,-0.025941814322742673
2015-10-28,654.89,667.3457092153632,-0.018664552784804833
2015-10-29,648.2,659.3757092153631,-0.016948924655810993
2015-10-30,640.23,643.1457092153631,-0.004533512660638395
2015-11-02,624.0,642.3057092153632,-0.02849999455512442
2015-11-03,623.16,634.1257092153631,-0.01729264254075369
2015-11-04,614.98,636.3757092153631,-0.03362119091840188
2015-11-05,617.23,631.5457092153632,-0.02266773252746679
2015-11-06,612.4,628.4357092153632,-0.02551686509887341
2015-11-09,609.29,648.0257092153631,-0.05977495748164807
