date,UAA,dcf,Deviation
2013-08-23,18.29,20.556988140523607,-0.1102782238831348
2013-08-26,18.47,20.106988140523608,-0.08141389098571283
2013-08-27,18.02,20.17698814052361,-0.10690337554352314
2013-08-28,18.09,20.416988140523607,-0.11397313474973347
2013-08-29,18.33,20.24698814052361,-0.09468016315408556
2013-08-30,18.16,20.616988140523606,-0.1191729909226793
2013-09-03,18.53,20.786988140523608,-0.10857696772933045
2013-09-04,18.7,21.306988140523607,-0.12235366741324627
2013-09-05,19.22,21.386988140523606,-0.10132273540740622
2013-09-06,19.3,21.916988140523607,-0.11940455156267127
2013-09-09,19.83,22.096988140523607,-0.10259263054796974
2013-09-10,20.01,22.376988140523608,-0.10577778053325726
2013-09-11,20.29,22.236988140523607,-0.08755628811869132
2013-09-12,20.15,21.716988140523608,-0.07215494756382124
2013-09-13,19.63,20.946988140523608,-0.06287243453276181
2013-09-16,18.86,21.296988140523606,-0.11442876919701805
2013-09-17,19.21,21.576988140523607,-0.10969965433118911
2013-09-18,19.49,21.49698814052361,-0.09336136427131725
2013-09-19,19.41,21.556988140523607,-0.09959592344385171
2013-09-20,19.47,21.386988140523606,-0.08963338493143591
2013-09-23,19.3,21.486988140523607,-0.1017819773632691
2013-09-24,19.4,21.536988140523608,-0.09922409422247347
2013-09-25,19.45,21.866988140523606,-0.11053136924899487
2013-09-26,19.78,22.08698814052361,-0.10445010093028084
2013-09-27,20.0,21.946988140523608,-0.08871322698391715
2013-09-30,19.86,22.404933814905142,-0.11358809786851931
2013-10-01,20.67,22.334933814905146,-0.07454393322598774
2013-10-02,20.6,21.954933814905143,-0.06171432017641887
2013-10-03,20.22,22.014933814905145,-0.08153255558233352
2013-10-04,20.28,21.584933814905146,-0.0604557709602076
2013-10-07,19.85,20.824933814905144,-0.046815698122764204
2013-10-08,19.09,21.124933814905145,-0.09632852972393002
2013-10-09,19.39,21.484933814905144,-0.09750711046881544
2013-10-10,19.75,21.324933814905144,-0.07385410095877243
2013-10-11,19.59,21.554933814905144,-0.09115935273929732
2013-10-14,19.82,21.874933814905145,-0.09394011576414252
2013-10-15,20.14,22.294933814905143,-0.09665576192311787
2013-10-16,20.56,22.264933814905145,-0.07657484316273999
2013-10-17,20.53,23.054933814905144,-0.10951815499347728
2013-10-18,21.32,22.734933814905144,-0.06223610881934949
2013-10-21,21.0,22.544933814905143,-0.06852687293691406
2013-10-22,20.81,22.734933814905144,-0.08466854711682281
2013-10-23,21.0,21.734933814905144,-0.03381348299303999
2013-10-24,20.0,21.784933814905145,-0.08193432351324847
2013-10-25,20.05,21.984933814905144,-0.08801180986923485
2013-10-28,20.25,22.004933814905144,-0.07975183336913427
2013-10-29,20.27,22.104933814905145,-0.08301014742997637
2013-10-30,20.37,22.024933814905143,-0.0751391050167507
2013-10-31,20.29,21.804933814905144,-0.06947665275046999
2013-11-01,20.07,21.834933814905146,-0.08083073802130558
2013-11-04,20.1,21.784933814905145,-0.07734399513081469
2013-11-05,20.05,21.554933814905144,-0.06981853100678459
2013-11-06,19.82,20.824933814905144,-0.048256278931646635
2013-11-07,19.09,21.474933814905143,-0.11105663167398583
2013-11-08,19.74,21.804933814905144,-0.09470030188734735
2013-11-11,20.07,21.754933814905144,-0.07745065230907433
2013-11-12,20.02,22.394933814905144,-0.10604781574859967
2013-11-13,20.66,22.614933814905143,-0.08644437480584966
2013-11-14,20.88,22.624933814905145,-0.07712437212769196
2013-11-15,20.89,22.114933814905143,-0.05538944069005325
2013-11-18,20.38,21.734933814905144,-0.062338989685626456
2013-11-19,20.0,21.514933814905145,-0.07041312922169563
2013-11-20,19.78,21.904933814905142,-0.0970070867531787
2013-11-21,20.17,21.854933814905145,-0.07709626710267192
2013-11-22,20.12,21.814933814905142,-0.07769603287758187
2013-11-25,20.08,22.014933814905145,-0.08789187517770802
2013-11-26,20.28,22.214933814905145,-0.08710058877631666
2013-11-27,20.48,21.904933814905142,-0.06505081580915573
2013-11-29,20.17,22.024933814905143,-0.08421972254235943
2013-12-02,20.29,22.014933814905145,-0.07835289578464621
2013-12-03,20.28,21.854933814905145,-0.07206307867338557
2013-12-04,20.12,22.224933814905143,-0.09471046494156343
2013-12-05,20.49,22.254933814905144,-0.07930528257617597
2013-12-06,20.52,22.274933814905143,-0.07878514160750683
2013-12-09,20.54,22.504933814905144,-0.08731124610567653
2013-12-10,20.77,22.854933814905145,-0.09122467086495911
2013-12-11,21.12,22.784933814905145,-0.0730716985368638
2013-12-12,21.05,22.654933814905142,-0.07084257354348233
2013-12-13,20.92,22.874933814905145,-0.08546183480676661
2013-12-16,21.14,22.894933814905144,-0.07665162210526422
2013-12-17,21.16,23.314933814905142,-0.09242718988665977
2013-12-18,21.58,23.244933814905146,-0.07162566381830504
2013-12-19,21.51,23.244933814905146,-0.0746370726937784
2013-12-20,21.51,23.214933814905145,-0.07344125244976962
2013-12-23,21.48,23.294933814905143,-0.0779110955766642
2013-12-24,21.56,23.354933814905145,-0.076854587948334
2013-12-26,21.62,23.234933814905144,-0.0695045584278432
2013-12-27,21.5,23.474933814905143,-0.08412947318518871
2013-12-30,21.74,23.564933814905142,-0.07744277277582878
2013-12-31,21.83,24.968116485612942,-0.12568495054167106
2014-01-02,21.75,24.968116485612942,-0.1288890368429383
2014-01-03,21.75,24.868116485612944,-0.12538611387866394
2014-01-06,21.65,24.918116485612945,-0.13115423420947048
2014-01-07,21.7,24.948116485612942,-0.13019485809624398
2014-01-08,21.73,25.188116485612944,-0.1372915869905622
2014-01-09,21.97,25.408116485612943,-0.1353156770813665
2014-01-10,22.19,24.448116485612942,-0.09236361774297752
2014-01-13,21.23,24.48811648561294,-0.13304888056732023
2014-01-14,21.27,24.478116485612944,-0.13106059395944625
2014-01-15,21.26,23.82811648561294,-0.1077767303665621
2014-01-16,20.61,23.718116485612942,-0.1310439843525636
2014-01-17,20.5,24.418116485612945,-0.16045940676552528
2014-01-21,21.2,24.218116485612942,-0.12462226314775104
2014-01-22,21.0,24.198116485612942,-0.132163860253933
2014-01-23,20.98,24.088116485612943,-0.12903111322420413
2014-01-24,20.87,23.948116485612942,-0.12853271727912918
2014-01-27,20.73,24.668116485612945,-0.15964398773249477
2014-01-28,21.45,24.528116485612944,-0.12549338989882997
2014-01-29,21.31,29.408116485612943,-0.2753701172795173
2014-01-30,26.19,30.248116485612943,-0.13416096461884242
2014-01-31,27.03,29.628116485612942,-0.08769090964235127
2014-02-03,26.41,29.378116485612942,-0.10103154458749897
2014-02-04,26.16,29.438116485612944,-0.11135618976217554
2014-02-05,26.22,29.758116485612945,-0.11889584770338224
2014-02-06,26.54,30.518116485612943,-0.13035262144989634
2014-02-07,27.3,30.278116485612944,-0.09835871022651077
2014-02-10,27.06,30.278116485612944,-0.10628522705968446
2014-02-11,27.06,30.208116485612944,-0.1042142593402764
2014-02-12,26.99,30.368116485612944,-0.11123892017515624
2014-02-13,27.15,29.718116485612942,-0.08641585636344795
2014-02-14,26.5,30.088116485612943,-0.11925360922238692
2014-02-18,26.87,29.978116485612944,-0.1036795119234587
2014-02-19,26.76,30.018116485612943,-0.10853833841222149
2014-02-20,26.8,31.388116485612944,-0.14617367970186912
2014-02-21,28.17,32.02811648561294,-0.12046029891723442
2014-02-24,28.81,32.38811648561294,-0.11047621392872198
2014-02-25,29.17,32.24811648561295,-0.09545104710181151
2014-02-26,29.03,32.30811648561294,-0.10146417811365482
2014-02-27,29.09,31.508116485612945,-0.07674582791126505
2014-02-28,28.29,31.628116485612942,-0.10554268974984304
2014-03-03,28.41,32.51811648561294,-0.1263331622368259
2014-03-04,29.3,32.228116485612944,-0.09085596072361513
2014-03-05,29.01,32.16811648561294,-0.09817536214858569
2014-03-06,28.95,32.31811648561294,-0.10421759842075962
2014-03-07,29.1,32.56811648561294,-0.10648808896102391
2014-03-10,29.35,32.34811648561294,-0.09268287651141527
2014-03-11,29.13,32.578116485612945,-0.10584149292779688
2014-03-12,29.36,32.31811648561294,-0.09153121553138177
2014-03-13,29.1,32.55811648561294,-0.10621365296549146
2014-03-14,29.34,33.13811648561294,-0.11461473639462605
2014-03-17,29.92,34.328116485612945,-0.128411254006913
2014-03-18,31.11,33.718116485612946,-0.07735059835639968
2014-03-19,30.5,33.67811648561295,-0.09436740581886804
2014-03-20,30.46,33.258116485612945,-0.08413334191139099
2014-03-21,30.04,32.87811648561294,-0.08632235629601437
2014-03-24,29.66,31.858116485612943,-0.06899706348319767
2014-03-25,28.64,31.618116485612944,-0.09419019273232365
2014-03-26,28.4,31.868116485612944,-0.10882715604414994
2014-03-27,28.65,32.02811648561294,-0.10547346694990312
2014-03-28,28.81,31.878116485612942,-0.09624522474524577
2014-03-31,28.66,29.829488456148116,-0.0392057831587479
2014-04-01,29.0,30.549488456148115,-0.05072060235549636
2014-04-02,29.72,28.999488456148114,0.024845663913741545
2014-04-03,28.17,26.909488456148114,0.04684264236037139
2014-04-04,26.08,26.459488456148115,-0.014342244627179812
2014-04-07,25.63,27.299488456148115,-0.06115456920849849
2014-04-08,26.47,27.989488456148116,-0.05428782517868236
2014-04-09,27.16,26.389488456148115,0.029197668804086918
2014-04-10,25.56,26.299488456148115,-0.028117978696853507
2014-04-11,25.47,26.369488456148115,-0.034110955836096135
2014-04-14,25.54,27.059488456148117,-0.05615362827758408
2014-04-15,26.23,27.709488456148115,-0.05339284622628426
2014-04-16,26.88,27.359488456148114,-0.017525490541120292
2014-04-17,26.53,27.329488456148116,-0.029253692670865195
2014-04-21,26.5,27.759488456148116,-0.045371457695906
2014-04-22,26.93,28.049488456148115,-0.03991118974944219
2014-04-23,27.22,26.039488456148117,0.04533543528859729
2014-04-24,25.21,25.039488456148117,0.00680970556369398
2014-04-25,24.21,24.199488456148114,0.00043437049799366356
2014-04-28,23.37,24.409488456148114,-0.042585425664104504
2014-04-29,23.58,25.279488456148115,-0.06722796068821524
2014-04-30,24.45,25.419488456148116,-0.03813957380852129
2014-05-01,24.59,25.249488456148114,-0.02611888384564609
2014-05-02,24.42,25.119488456148115,-0.027846445096572414
2014-05-05,24.29,24.689488456148116,-0.01618050762200529
2014-05-06,23.86,23.949488456148114,-0.0037365497936195924
2014-05-07,23.12,24.119488456148115,-0.04143904038285451
2014-05-08,23.29,24.229488456148115,-0.03877458898269581
2014-05-09,23.4,25.309488456148117,-0.07544555708648748
2014-05-12,24.48,24.879488456148117,-0.016056940111620177
2014-05-13,24.05,24.489488456148116,-0.017946003932874377
2014-05-14,23.66,23.989488456148116,-0.01373470121092446
2014-05-15,23.16,24.159488456148114,-0.04137043124742834
2014-05-16,23.33,24.529488456148115,-0.048899856117768925
2014-05-19,23.7,24.229488456148115,-0.02185305963460238
2014-05-20,23.4,24.389488456148115,-0.04057028329754431
2014-05-21,23.56,24.779488456148115,-0.049213625144289286
2014-05-22,23.95,25.009488456148116,-0.04236345969274158
2014-05-23,24.18,25.749488456148114,-0.06095221886916258
2014-05-27,24.92,25.909488456148114,-0.0381901965306195
2014-05-28,25.08,26.229488456148115,-0.04382428037321029
2014-05-29,25.4,26.229488456148115,-0.031624271191369235
2014-05-30,25.4,26.569488456148115,-0.04401622026251317
2014-06-02,25.74,26.379488456148117,-0.02424188237050806
2014-06-03,25.55,27.639488456148115,-0.07559794239546891
2014-06-04,26.81,28.359488456148114,-0.05463739088750019
2014-06-05,27.53,28.829488456148116,-0.04507497447014153
2014-06-06,28.0,28.759488456148116,-0.0264082741703201
2014-06-09,27.93,28.919488456148116,-0.03421528211498348
2014-06-10,28.09,28.839488456148114,-0.025988271507927374
2014-06-11,28.01,29.139488456148115,-0.03876143734808091
2014-06-12,28.31,29.579488456148116,-0.04291786377679063
2014-06-13,28.75,30.079488456148116,-0.044199171075875565
2014-06-16,29.25,30.629488456148117,-0.045037920176927315
2014-06-17,29.8,30.659488456148114,-0.028033359309873385
2014-06-18,29.83,30.199488456148114,-0.012234924332729658
2014-06-19,29.37,30.269488456148114,-0.02971601113944211
2014-06-20,29.44,30.059488456148117,-0.020608749116001968
2014-06-23,29.23,29.739488456148116,-0.017131715526962576
2014-06-24,28.91,30.409488456148114,-0.04930988754744903
2014-06-25,29.58,30.409488456148114,-0.027277290683277222
2014-06-26,29.58,30.579488456148116,-0.03268493054033306
2014-06-27,29.75,30.579488456148116,-0.027125648531944102
2014-06-30,29.75,31.523634069284405,-0.05626362954811026
2014-07-01,30.14,31.013634069284404,-0.028169355043420774
2014-07-02,29.63,31.513634069284404,-0.059772035974751
2014-07-03,30.13,31.053634069284406,-0.029743187777110713
2014-07-07,29.67,30.493634069284404,-0.02701003322244333
2014-07-08,29.11,31.343634069284406,-0.07126276628762984
2014-07-09,29.96,30.473634069284405,-0.016855031733878922
2014-07-10,29.09,30.753634069284406,-0.05409552788254002
2014-07-11,29.37,30.873634069284407,-0.048702853247209466
2014-07-14,29.49,30.563634069284404,-0.03512782762843569
2014-07-15,29.18,30.053634069284406,-0.02906916572120255
2014-07-16,28.67,29.883634069284405,-0.04061199740535659
2014-07-17,28.5,30.693634069284403,-0.07146869817802404
2014-07-18,29.31,30.863634069284405,-0.05033866283525534
2014-07-21,29.48,31.513634069284404,-0.0645318805445716
2014-07-22,30.13,31.703634069284405,-0.049635763075154826
2014-07-23,30.32,36.163634069284406,-0.16158868486747846
2014-07-24,34.78,35.94363406928441,-0.03237385699624595
2014-07-25,34.56,36.19363406928441,-0.04513595032090967
2014-07-28,34.81,35.803634069284406,-0.027752324452920085
2014-07-29,34.42,35.993634069284404,-0.043719788511915825
2014-07-30,34.61,34.76363406928441,-0.004419390360001274
2014-07-31,33.38,35.1036340692844,-0.04910130005008728
2014-08-01,33.72,35.523634069284405,-0.050772791594650535
2014-08-04,34.14,35.553634069284406,-0.03976060693344641
2014-08-05,34.17,35.5036340692844,-0.03756331159457782
2014-08-06,34.12,35.2536340692844,-0.03215651660354957
2014-08-07,33.87,35.62363406928441,-0.04922670342598301
2014-08-08,34.24,35.83363406928441,-0.044473135663636865
2014-08-11,34.45,35.563634069284404,-0.031313843436664546
2014-08-12,34.18,35.923634069284404,-0.04853724057876574
2014-08-13,34.54,35.7836340692844,-0.03475426969984308
2014-08-14,34.4,35.803634069284406,-0.03920367598909669
2014-08-15,34.42,36.47363406928441,-0.05630461898541217
2014-08-18,35.09,36.44363406928441,-0.03714322415571836
2014-08-19,35.06,36.663634069284406,-0.04373909215474836
2014-08-20,35.28,36.1036340692844,-0.022813051664101525
2014-08-21,34.72,36.69363406928441,-0.05378682486334874
2014-08-22,35.31,36.663634069284406,-0.036920346377186664
2014-08-25,35.28,36.7936340692844,-0.04113847701029327
2014-08-26,35.41,36.413634069284406,-0.027562040838186808
2014-08-27,35.03,36.22363406928441,-0.032951803427600956
2014-08-28,34.84,35.563634069284404,-0.020347585060475848
2014-08-29,34.18,36.94363406928441,-0.07480677358652543
2014-09-02,35.56,36.553634069284406,-0.02718290792650202
2014-09-03,35.17,37.37363406928441,-0.058962263749873456
2014-09-04,35.99,37.6436340692844,-0.04392865115628397
2014-09-05,36.26,37.733634069284406,-0.0390535951713159
2014-09-08,36.35,36.6836340692844,-0.009094902338581456
2014-09-09,35.3,36.44363406928441,-0.03138090090330192
2014-09-10,35.06,36.343634069284406,-0.03531936478441655
2014-09-11,34.96,36.0036340692844,-0.028986909134674055
2014-09-12,34.62,34.983634069284406,-0.01039440524001134
2014-09-15,33.6,35.26363406928441,-0.047177045508576154
2014-09-16,33.88,35.923634069284404,-0.05688828878901642
2014-09-17,34.54,36.173634069284404,-0.045160905485897795
2014-09-18,34.79,35.593634069284406,-0.022578028074348944
2014-09-19,34.21,34.62363406928441,-0.011946581588076377
2014-09-22,33.24,34.8236340692844,-0.04547584166929952
2014-09-23,33.44,35.72363406928441,-0.06392502131377231
2014-09-24,34.34,35.163634069284406,-0.02342289388126273
2014-09-25,33.78,36.2936340692844,-0.06925826343225594
2014-09-26,34.91,36.44363406928441,-0.042082358372075634
2014-09-29,35.06,35.9336340692844,-0.024312432959046837
2014-09-30,34.55,34.336451532851406,0.006219293421869221
2014-10-01,33.19,34.546451532851414,-0.03926456908494691
2014-10-02,33.4,35.06645153285141,-0.047522673666887116
2014-10-03,33.92,34.546451532851414,-0.01813359998075914
2014-10-06,33.4,34.15645153285141,-0.022146666263732517
2014-10-07,33.01,34.90645153285141,-0.05432954223566988
2014-10-08,33.76,33.836451532851406,-0.0022594429790364634
2014-10-09,32.69,33.006451532851415,-0.009587566010737403
2014-10-10,31.86,31.966451532851412,-0.0033301016455333787
2014-10-13,30.82,32.006451532851415,-0.03706913687803348
2014-10-14,30.86,32.64645153285141,-0.05472115494860874
2014-10-15,31.5,33.45645153285142,-0.05847755644170294
2014-10-16,32.31,33.70645153285142,-0.0414297996183427
2014-10-17,32.56,33.70645153285142,-0.03401282189951216
2014-10-20,32.56,34.866451532851414,-0.06615102574112708
2014-10-21,33.72,34.17645153285141,-0.013355732159983202
2014-10-22,33.03,33.31645153285141,-0.008597900426729255
2014-10-23,32.17,33.27645153285142,-0.03325028606968794
2014-10-24,32.13,33.506451532851415,-0.041080194108345625
2014-10-27,32.36,33.296451532851414,-0.028124664633631613
2014-10-28,32.15,33.27645153285142,-0.03385131169227451
2014-10-29,32.13,33.266451532851406,-0.03416209064946796
2014-10-30,32.12,33.936451532851414,-0.053525087356084966
2014-10-31,32.79,34.13645153285141,-0.03944321897534209
2014-11-03,32.99,33.546451532851414,-0.016587493085713945
2014-11-04,32.4,33.27645153285142,-0.02633849140994382
2014-11-05,32.13,34.28645153285141,-0.06289515060446582
2014-11-06,33.14,34.63645153285141,-0.04320452779154005
2014-11-07,33.49,35.31645153285141,-0.051716734087863814
2014-11-10,34.17,35.306451532851405,-0.03218821160189311
2014-11-11,34.16,35.726451532851414,-0.04384570719012004
2014-11-12,34.58,35.67645153285141,-0.030733200353229684
2014-11-13,34.53,35.726451532851414,-0.03348923504902923
2014-11-14,34.58,35.59645153285142,-0.02855485558478632
2014-11-17,34.45,35.836451532851406,-0.038688304046521904
2014-11-18,34.69,36.38645153285141,-0.046623164979959
2014-11-19,35.24,36.35645153285141,-0.030708484623219956
2014-11-20,35.21,35.796451532851414,-0.016382951598238993
2014-11-21,34.65,36.14645153285141,-0.04139968017306961
2014-11-24,35.0,36.476451532851414,-0.0404768411072467
2014-11-25,35.33,36.88645153285141,-0.04219575123579511
2014-11-26,35.74,37.38645153285141,-0.04403872165842415
2014-11-28,36.24,36.03645153285141,0.005648404837058862
2014-12-01,34.89,35.88645153285141,-0.02776678914434416
2014-12-02,34.74,36.086451532851406,-0.037311829666201946
2014-12-03,34.94,35.936451532851414,-0.027728155962769674
2014-12-04,34.79,35.866451532851414,-0.030012769227127256
2014-12-05,34.72,35.45645153285142,-0.020770593249272995
2014-12-08,34.31,35.31645153285141,-0.028498093357856358
2014-12-09,34.17,35.046451532851414,-0.025008281709486435
2014-12-10,33.9,35.40645153285141,-0.0425473739285529
2014-12-11,34.26,35.56645153285141,-0.036732692651238796
2014-12-12,34.42,35.41645153285142,-0.028135273008001227
2014-12-15,34.27,34.366451532851414,-0.0028065607169017737
2014-12-16,33.22,35.726451532851414,-0.0701567445215393
2014-12-17,34.58,36.616451532851414,-0.05561575323661172
2014-12-18,35.47,35.686451532851414,-0.00606537000889984
2014-12-19,34.54,35.17645153285141,-0.018093113577901
2014-12-22,34.03,35.046451532851414,-0.029002979999233958
2014-12-23,33.9,35.13645153285141,-0.035189994404966285
2014-12-24,33.99,35.186451532851414,-0.03400318817981285
2014-12-26,34.04,35.546451532851414,-0.042379800736486395
2014-12-29,34.4,35.31645153285141,-0.025949705960660485
2014-12-30,34.17,35.09645153285142,-0.026397299225086268
2014-12-31,33.95,36.153869997265026,-0.06095806610555776
2015-01-02,33.45,35.35386999726502,-0.05385181303807196
2015-01-05,32.65,34.81386999726502,-0.06215539948402804
2015-01-06,32.11,35.98386999726502,-0.10765573568266706
2015-01-07,33.28,36.833869997265026,-0.09648375252258057
2015-01-08,34.13,36.53386999726502,-0.06579839467992243
2015-01-09,33.83,36.263869997265026,-0.06711556150649634
2015-01-12,33.56,36.003869997265014,-0.06787798082402408
2015-01-13,33.3,35.583869997265026,-0.06418273216040205
2015-01-14,32.88,35.03386999726502,-0.06147964805010597
2015-01-15,32.33,35.30386999726502,-0.08423637401495654
2015-01-16,32.6,35.44386999726502,-0.08023587710609648
2015-01-20,32.74,35.99386999726502,-0.09040067093403026
2015-01-21,33.29,37.41386999726502,-0.11022302684984142
2015-01-22,34.71,37.61386999726501,-0.07720210649625148
2015-01-23,34.91,38.513869997265026,-0.09357330222906579
2015-01-26,35.81,38.68386999726501,-0.0742911709058115
2015-01-27,35.98,38.143869997265014,-0.056729167685926174
2015-01-28,35.44,39.10386999726502,-0.09369584129451336
2015-01-29,36.4,38.74386999726502,-0.060496537837611
2015-01-30,36.04,38.67386999726502,-0.0681046400955293
2015-02-02,35.97,39.12386999726502,-0.08061242401340907
2015-02-03,36.42,39.49386999726502,-0.07783157227888504
2015-02-04,36.79,39.35386999726502,-0.0651491199580424
2015-02-05,36.65,39.76386999726502,-0.0783090277047781
2015-02-06,37.06,39.04386999726503,-0.050811305267740914
2015-02-09,36.34,39.39386999726502,-0.07752145187759008
2015-02-10,36.69,39.59386999726502,-0.07334140354215457
2015-02-11,36.89,39.67386999726502,-0.07016885414649321
2015-02-12,36.97,39.58386999726502,-0.06603371518362455
2015-02-13,36.88,39.153869997265026,-0.058075229790155
2015-02-17,36.45,39.76386999726502,-0.08333871923162772
2015-02-18,37.06,39.62386999726502,-0.06470518900455668
2015-02-19,36.92,40.21386999726502,-0.08190880403922918
2015-02-20,37.51,40.64386999726502,-0.07710560036423464
2015-02-23,37.94,40.48386999726502,-0.06283663092083036
2015-02-24,37.78,40.92386999726502,-0.07682240212069702
2015-02-25,38.22,41.21386999726502,-0.07264229244823883
2015-02-26,38.51,41.21386999726502,-0.06560582632605128
2015-02-27,38.51,41.22386999726502,-0.06583248970669353
2015-03-02,38.52,40.92386999726502,-0.05874004578319869
2015-03-03,38.22,40.46386999726502,-0.05545366761549719
2015-03-04,37.76,40.60386999726502,-0.07003938288287748
2015-03-05,37.9,40.10386999726502,-0.054954048011209955
2015-03-06,37.4,40.60386999726502,-0.07890553283420587
2015-03-09,37.9,40.00386999726502,-0.05259166169195273
2015-03-10,37.3,40.01386999726502,-0.06782323223048703
2015-03-11,37.31,41.05386999726502,-0.0911940822513061
2015-03-12,38.35,40.73386999726502,-0.058523042309141626
2015-03-13,38.03,41.35386999726502,-0.08037627427577754
2015-03-16,38.65,42.10386999726502,-0.08203212667836424
2015-03-17,39.4,42.71386999726502,-0.07758299581557959
2015-03-18,40.01,43.21386999726502,-0.07413985365040887
2015-03-19,40.51,43.42386999726502,-0.06710295506707598
2015-03-20,40.72,43.62386999726502,-0.06656607947545867
2015-03-23,40.92,43.453869997265016,-0.05831172223381942
2015-03-24,40.75,42.42386999726502,-0.03945585344696123
2015-03-25,39.72,42.01386999726502,-0.05459792200562208
2015-03-26,39.31,42.55386999726502,-0.0762297294575911
2015-03-27,39.85,42.66386999726502,-0.06595440117001572
2015-03-30,39.96,43.08386999726502,-0.07250671765241434
2015-03-31,40.38,40.45657147020253,-0.001892683127113881
2015-04-01,39.4,40.766571470202535,-0.0335218641381555
2015-04-02,39.71,41.18657147020254,-0.03585079839118921
2015-04-06,40.13,41.476571470202536,-0.0324658336615391
2015-04-07,40.42,42.416571470202534,-0.04707055287589934
2015-04-08,41.36,43.156571470202536,-0.041629151922853325
2015-04-09,42.1,42.93657147020254,-0.019483890808168147
2015-04-10,41.88,43.61657147020254,-0.03981448820178135
2015-04-13,42.56,43.06657147020253,-0.011762521438536733
2015-04-14,42.01,43.166571470202534,-0.026793220559592212
2015-04-15,42.11,43.916571470202534,-0.04113644143255346
2015-04-16,42.86,43.626571470202535,-0.017571205904321707
2015-04-17,42.57,44.93657147020254,-0.05266470922846911
2015-04-20,43.88,42.81657147020253,0.024836844550655934
2015-04-21,41.76,42.18657147020254,-0.010111546289174878
2015-04-22,41.13,42.68657147020254,-0.03646513216197522
2015-04-23,41.63,42.336571470202536,-0.01668938805542708
2015-04-24,41.28,41.77657147020253,-0.011886362444958332
2015-04-27,40.72,41.29657147020254,-0.013961727322050477
2015-04-28,40.24,40.50657147020254,-0.006580943795715499
2015-04-29,39.45,39.836571470202536,-0.009703934247747292
2015-04-30,38.78,40.03657147020254,-0.03138559132461549
2015-05-01,38.98,39.61657147020254,-0.016068312995770828
2015-05-04,38.56,39.596571470202534,-0.02617831372048407
2015-05-05,38.54,39.42657147020253,-0.022486648905613804
2015-05-06,38.37,39.93657147020254,-0.039226488717775676
2015-05-07,38.88,40.596571470202534,-0.0422836561817167
2015-05-08,39.54,40.18657147020254,-0.016089241917090602
2015-05-11,39.13,40.016571470202535,-0.022155108187184358
2015-05-12,38.96,39.74657147020253,-0.0197896684193809
2015-05-13,38.69,40.096571470202534,-0.035079594554557336
2015-05-14,39.04,39.96657147020254,-0.023183661648168985
2015-05-15,38.91,40.486571470202534,-0.03894060210464767
2015-05-18,39.43,40.346571470202534,-0.02271745620019927
2015-05-19,39.29,40.346571470202534,-0.026187391684144745
2015-05-20,39.29,40.156571470202536,-0.021579817162567294
2015-05-21,39.1,40.29657147020254,-0.029694125990032294
2015-05-22,39.24,39.916571470202534,-0.016949638841291526
2015-05-26,38.86,39.516571470202535,-0.01661509199242206
2015-05-27,38.46,40.24657147020253,-0.044390650058856784
2015-05-28,39.19,40.266571470202535,-0.026736109653616946
2015-05-29,39.21,40.36657147020254,-0.028651714229837033
2015-06-01,39.31,40.00657147020254,-0.017411426288337473
2015-06-02,38.95,40.24657147020253,-0.03221569994260198
2015-06-03,39.19,40.07657147020254,-0.022121939020200765
2015-06-04,39.02,41.976571470202536,-0.07043384837423616
2015-06-05,40.92,41.53657147020254,-0.014844062674861158
2015-06-08,40.48,41.38657147020253,-0.021904966707746
2015-06-09,40.33,41.836571470202536,-0.03601087319680507
2015-06-10,40.78,41.68657147020254,-0.021747326254704102
2015-06-11,40.63,41.70657147020253,-0.02581299378616375
2015-06-12,40.65,41.656571470202536,-0.024163569748474112
2015-06-15,40.6,42.446571470202535,-0.043503430459603254
2015-06-16,41.39,42.376571470202535,-0.023281059226234246
2015-06-17,41.32,42.906571470202536,-0.036977353720848316
2015-06-18,41.85,42.64657147020254,-0.01867844102682692
2015-06-19,41.59,43.50657147020254,-0.044052459328246196
2015-06-22,42.45,43.75657147020254,-0.029860005624350316
2015-06-23,42.7,43.226571470202536,-0.012181661702351687
2015-06-24,42.17,43.63657147020253,-0.03360876945165103
2015-06-25,42.58,44.02657147020253,-0.03285678220893451
2015-06-26,42.97,42.52657147020253,0.010427093331710546
2015-06-29,41.47,42.77657147020253,-0.030544090498526022
2015-06-30,41.72,42.90933379149012,-0.02771736791042867
2015-07-01,42.13,43.069333791490116,-0.02180980546478095
2015-07-02,42.29,43.069333791490116,-0.018094865252921588
2015-07-06,42.29,43.249333791490116,-0.022181469802868503
2015-07-07,42.47,42.97933379149012,-0.011850667438474072
2015-07-08,42.2,43.01933379149012,-0.019045710829956985
2015-07-09,42.24,43.899333791490115,-0.037798609868921806
2015-07-10,43.12,45.44933379149012,-0.051251219702724504
2015-07-13,44.67,45.179333791490116,-0.01127360119652876
2015-07-14,44.4,44.91933379149012,-0.011561475820206946
2015-07-15,44.14,43.44933379149012,0.015895898699490596
2015-07-16,42.67,44.38933379149012,-0.03873303887745505
2015-07-17,43.61,45.249333791490116,-0.036228904475018364
2015-07-20,44.47,44.94933379149012,-0.01066386865072666
2015-07-21,44.17,45.469333791490115,-0.02857604638432798
2015-07-22,44.69,48.749333791490116,-0.083269523412415
2015-07-23,47.97,48.80933379149012,-0.01719617389320849
