date,YUM,dcf,Deviation
2017-05-11,69.13,70.3423076923077,-0.017234403193176373
2017-05-12,68.9,70.66230769230769,-0.024939854780592352
2017-05-15,69.22,70.79230769230769,-0.02221014886450068
2017-05-16,69.35,70.60230769230769,-0.01773748951330867
2017-05-17,69.16,70.54230769230769,-0.019595441906111954
2017-05-18,69.1,71.51230769230769,-0.033732762515328196
2017-05-19,70.07,72.4523076923077,-0.03288104641780287
2017-05-22,71.01,72.3623076923077,-0.01868801224606942
2017-05-23,70.92,73.3923076923077,-0.033686196415470104
2017-05-24,71.95,73.57230769230769,-0.02205052068085811
2017-05-25,72.13,73.5323076923077,-0.01907063352581817
2017-05-26,72.09,73.85230769230769,-0.023862594783767954
2017-05-30,72.41,74.0823076923077,-0.022573644698723916
2017-05-31,72.64,75.27230769230769,-0.03497046620475397
2017-06-01,73.83,75.43230769230769,-0.02124166343741707
2017-06-02,73.99,75.6423076923077,-0.02184369756444815
2017-06-05,74.2,75.76230769230769,-0.02062117350823922
2017-06-06,74.32,75.7023076923077,-0.018259782752278797
2017-06-07,74.26,75.41230769230769,-0.015280101187318929
2017-06-08,73.97,74.54230769230769,-0.007677622413704066
2017-06-09,73.1,73.35230769230769,-0.0034396694561547037
2017-06-12,71.91,74.1123076923077,-0.029715815913478605
2017-06-13,72.67,74.48230769230769,-0.024332056141365466
2017-06-14,73.04,74.05230769230769,-0.01367017077325794
2017-06-15,72.61,74.2223076923077,-0.021722683414689747
2017-06-16,72.78,75.37230769230769,-0.03439337034617884
2017-06-19,73.93,75.35230769230769,-0.018875436411523228
2017-06-20,73.91,75.8423076923077,-0.02547796541406777
2017-06-21,74.4,75.98230769230769,-0.02082468590866282
2017-06-22,74.54,76.26230769230769,-0.02258399653019416
2017-06-23,74.82,76.18230769230769,-0.017882205640316284
2017-06-26,74.74,75.41230769230769,-0.0089150924150313
2017-06-27,73.97,75.5923076923077,-0.021461280146535144
2017-06-28,74.15,74.8923076923077,-0.009911668036154508
2017-06-29,73.45,75.2023076923077,-0.023301248938760066
2017-06-30,73.76,76.03698060941828,-0.029945699989252783
2017-07-03,73.35,75.76698060941828,-0.03190018382648663
2017-07-05,73.08,75.33698060941828,-0.029958469149693023
2017-07-06,72.65,76.17698060941828,-0.04629982156292256
2017-07-07,73.49,76.22698060941828,-0.035905667357367554
2017-07-10,73.54,76.65698060941828,-0.040661405975535136
2017-07-11,73.97,76.78698060941828,-0.03668565409215696
2017-07-12,74.1,76.10698060941829,-0.026370519410277682
2017-07-13,73.42,76.28698060941828,-0.03758151897631046
2017-07-14,73.6,76.25698060941828,-0.034842457545324446
2017-07-17,73.57,76.44698060941828,-0.03763367220632696
2017-07-18,73.76,76.83698060941828,-0.04004556900874778
2017-07-19,74.15,77.30698060941829,-0.040836941043764785
2017-07-20,74.62,77.42698060941828,-0.03625326194208889
2017-07-21,74.74,77.27698060941829,-0.032829706717463214
2017-07-24,74.59,77.48698060941828,-0.037386675627752664
2017-07-25,74.8,77.27698060941829,-0.032053278866286394
2017-07-26,74.59,78.29698060941828,-0.047345128516646406
2017-07-27,75.61,77.68698060941828,-0.02673524692458551
2017-07-28,75.0,78.16698060941829,-0.040515580680325014
2017-07-31,75.48,78.21698060941829,-0.03499215372536024
2017-08-01,75.53,79.30698060941829,-0.047624819157088716
2017-08-02,76.62,77.54698060941828,-0.011953793714899241
2017-08-03,74.86,77.71698060941829,-0.036761343364284715
2017-08-04,75.03,77.67698060941828,-0.03407677008878651
2017-08-07,74.99,76.88698060941829,-0.024672325462419376
2017-08-08,74.2,77.75698060941828,-0.04574483964707132
2017-08-09,75.07,78.04698060941828,-0.038143443681907696
2017-08-10,75.36,78.24698060941829,-0.03689574456334732
2017-08-11,75.56,78.96698060941829,-0.04314436974954994
2017-08-14,76.28,79.07698060941829,-0.03537035162272184
2017-08-15,76.39,79.10698060941829,-0.03434564925228367
2017-08-16,76.42,78.22698060941828,-0.023099199219261735
2017-08-17,75.54,78.09698060941828,-0.0327410943350851
2017-08-18,75.41,78.53698060941828,-0.0398153912354926
2017-08-21,75.85,79.23698060941828,-0.042744947919124865
2017-08-22,76.55,79.09698060941828,-0.03220073117576128
2017-08-23,76.41,78.94698060941828,-0.03213524557664493
2017-08-24,76.26,78.51698060941828,-0.028745127383917102
2017-08-25,75.83,78.89698060941828,-0.03887323172228163
2017-08-28,76.21,78.77698060941829,-0.03258541504840817
2017-08-29,76.09,78.70698060941828,-0.03324966336092838
2017-08-30,76.02,79.50698060941828,-0.04385754034036626
2017-08-31,76.82,79.31698060941828,-0.031481034580907785
2017-09-01,76.63,79.00698060941828,-0.030085703707235845
2017-09-05,76.32,78.89698060941828,-0.032662601147890546
2017-09-06,76.21,79.15698060941828,-0.037229573269848215
2017-09-07,76.47,79.16698060941829,-0.03406698839159006
2017-09-08,76.48,80.48698060941828,-0.04978420831641184
2017-09-11,77.8,79.85698060941829,-0.02575830683455227
2017-09-12,77.17,79.81698060941828,-0.03316312630731033
2017-09-13,77.13,79.84698060941828,-0.03402734315914513
2017-09-14,77.16,77.93698060941828,-0.009969344505558086
2017-09-15,75.25,78.39698060941828,-0.04014160475257145
2017-09-18,75.71,78.44698060941828,-0.03488955965106555
2017-09-19,75.76,79.05698060941829,-0.04170385188003889
2017-09-20,76.37,79.16698060941829,-0.03533014127717704
2017-09-21,76.48,78.65698060941828,-0.02767689011898855
2017-09-22,75.97,76.63698060941829,-0.008703117008452721
2017-09-25,73.95,76.08698060941828,-0.028086021975141318
2017-09-26,73.4,75.78698060941828,-0.031495919090905655
2017-09-27,73.1,76.18698060941828,-0.04051847946624987
2017-09-28,73.5,76.29698060941828,-0.036659125788170654
2017-09-29,73.61,76.48743016759776,-0.03761964758513647
2017-10-02,73.75,76.65743016759777,-0.03792757155100546
2017-10-03,73.92,76.83743016759776,-0.03796886701226554
2017-10-04,74.1,77.31743016759776,-0.04161325797589854
2017-10-05,74.58,78.66743016759777,-0.051958353779825606
2017-10-06,75.93,78.73743016759776,-0.035655598126862365
2017-10-09,76.0,78.91743016759777,-0.03696813443369851
2017-10-10,76.18,79.37743016759777,-0.04028135152330703
2017-10-11,76.64,79.14743016759776,-0.03168050007799594
2017-10-12,76.41,78.93743016759777,-0.03201814604594555
2017-10-13,76.2,78.94743016759776,-0.03480075490443735
2017-10-16,76.21,78.92743016759776,-0.03442947732907897
2017-10-17,76.19,78.75743016759776,-0.03259921206334704
2017-10-18,76.02,78.55743016759777,-0.032300320443073516
2017-10-19,75.82,78.90743016759777,-0.03912724265687195
2017-10-20,76.17,78.28743016759776,-0.02704687282574947
2017-10-23,75.55,78.07743016759777,-0.03237081653651375
2017-10-24,75.34,77.40743016759777,-0.026708420149351153
2017-10-25,74.67,78.60743016759777,-0.050089796336082126
2017-10-26,75.87,77.97743016759776,-0.027026155684641506
2017-10-27,75.24,77.69743016759776,-0.03162820394827659
2017-10-30,74.96,77.18743016759777,-0.028857420991492244
2017-10-31,74.45,77.04743016759777,-0.033712093472133886
2017-11-01,74.31,81.88743016759777,-0.09253471689231374
2017-11-02,79.15,81.64743016759776,-0.030587982530145497
2017-11-03,78.91,82.60743016759777,-0.04475905085167586
2017-11-06,79.87,83.74743016759777,-0.04629909431057333
2017-11-07,81.01,83.86743016759776,-0.03407079675492097
2017-11-08,81.13,82.26743016759777,-0.013826008242637022
2017-11-09,79.53,82.32743016759777,-0.03397932088858968
2017-11-10,79.59,82.47743016759776,-0.03500873101562907
2017-11-13,79.74,82.16743016759777,-0.029542486148666502
2017-11-14,79.43,81.53743016759776,-0.025846168603376296
2017-11-15,78.8,81.27743016759777,-0.0304811577148687
2017-11-16,78.54,81.33743016759776,-0.03439290080635171
2017-11-17,78.6,81.52743016759777,-0.03590730336501213
2017-11-20,78.79,82.26743016759777,-0.042269828539841736
2017-11-21,79.53,81.96743016759777,-0.029736569300928273
2017-11-22,79.23,81.91743016759777,-0.03280657318106117
2017-11-24,79.18,82.31743016759776,-0.038113801186577034
2017-11-27,79.58,83.76743016759777,-0.04998876244883921
2017-11-28,81.03,84.54743016759777,-0.04160304057290909
2017-11-29,81.81,86.20743016759776,-0.05100987419586245
2017-11-30,83.47,86.13743016759777,-0.030967143579832213
2017-12-01,83.4,86.04743016759777,-0.030767103241099325
2017-12-04,83.31,85.83743016759776,-0.029444382976784644
2017-12-05,83.1,85.97743016759776,-0.03346727346919676
2017-12-06,83.24,85.78743016759776,-0.029694678609919922
2017-12-07,83.05,86.05743016759777,-0.034946781024494555
2017-12-08,83.32,85.18743016759777,-0.021921428594850134
2017-12-11,82.45,84.72743016759776,-0.026879490657191085
2017-12-12,81.99,84.92743016759776,-0.03458753151721383
2017-12-13,82.19,84.77743016759777,-0.03052027128544288
2017-12-14,82.04,85.03743016759776,-0.035248362535064914
2017-12-15,82.3,85.84743016759776,-0.04132249690727152
2017-12-18,83.11,85.59743016759776,-0.029059636051309456
2017-12-19,82.86,84.86743016759776,-0.023653716904511568
2017-12-20,82.13,85.23743016759776,-0.036456169097165425
2017-12-21,82.5,85.13743016759777,-0.030978503372791955
2017-12-22,82.4,84.92743016759776,-0.029759880436863173
2017-12-26,82.19,85.13743016759777,-0.034619675057088184
2017-12-27,82.4,85.40743016759777,-0.03521274626453674
2017-12-28,82.67,84.34743016759776,-0.019887152036104916
2017-12-29,81.61,85.88732394366197,-0.04980157428665133
2018-01-02,81.6,85.81732394366198,-0.04914303720808866
2018-01-03,81.53,86.64732394366197,-0.05905922665296914
2018-01-04,82.36,87.12732394366198,-0.05471674932590165
2018-01-05,82.84,87.26732394366198,-0.05073289455421104
2018-01-08,82.98,87.04732394366197,-0.046725433469894884
2018-01-09,82.76,86.83732394366197,-0.04695358814036277
2018-01-10,82.55,86.77732394366197,-0.04871461519609033
2018-01-11,82.49,87.90732394366198,-0.06162539934822542
2018-01-12,83.62,87.21732394366197,-0.041245520740646135
2018-01-16,82.93,87.37732394366198,-0.05089791885283024
2018-01-17,83.09,87.38732394366197,-0.0491755983560318
2018-01-18,83.1,88.09732394366198,-0.05672503681108132
2018-01-19,83.81,89.19732394366197,-0.0603978203097737
2018-01-22,84.91,90.12732394366198,-0.05788837075561348
2018-01-23,85.84,89.52732394366197,-0.041186576133810715
2018-01-24,85.24,89.94732394366197,-0.05233423005013893
2018-01-25,85.66,90.48732394366198,-0.053348068362232715
2018-01-26,86.2,90.76732394366198,-0.050319032722578094
2018-01-29,86.48,88.87732394366198,-0.026973403757988956
2018-01-30,84.59,88.87732394366198,-0.048238670488994995
2018-01-31,84.59,88.26732394366198,-0.0416612148115999
2018-02-01,83.98,86.91732394366197,-0.03379445903748579
2018-02-02,82.63,84.08732394366197,-0.017331077685839746
2018-02-05,79.8,84.86732394366197,-0.059708774922912045
2018-02-06,80.58,84.41732394366197,-0.04545659308298977
2018-02-07,80.13,80.58732394366197,-0.005674886834332482
2018-02-08,76.3,83.59732394366198,-0.08729135813701172
2018-02-09,79.31,82.35732394366197,-0.03700125013467581
2018-02-12,78.07,82.05732394366197,-0.04859193246905724
2018-02-13,77.77,82.16732394366197,-0.05351669900649314
2018-02-14,77.88,83.25732394366197,-0.06458679776088727
2018-02-15,78.97,82.53732394366197,-0.04322073667056303
2018-02-16,78.25,82.36732394366197,-0.04998734627433277
2018-02-20,78.08,82.09732394366198,-0.048933677136891895
2018-02-21,77.81,82.60732394366197,-0.058073833101453975
2018-02-22,78.32,84.08732394366197,-0.06858731700780551
2018-02-23,79.8,84.85732394366197,-0.05959796642915116
2018-02-26,80.57,84.46732394366197,-0.046140019142330235
2018-02-27,80.18,85.66732394366197,-0.06405387364814419
2018-02-28,81.38,83.98732394366198,-0.031044255504687257
2018-03-01,79.7,84.57732394366197,-0.05766704024486291
2018-03-02,80.29,84.91732394366197,-0.05449210748482769
2018-03-05,80.63,85.66732394366197,-0.058800995662881994
2018-03-06,81.38,85.69732394366197,-0.05037874865847869
2018-03-07,81.41,86.70732394366198,-0.061094307870738995
2018-03-08,82.42,87.23732394366198,-0.05522090460698925
2018-03-09,82.95,86.69732394366197,-0.04322306356418881
2018-03-12,82.41,86.63732394366197,-0.048793334688071566
2018-03-13,82.35,86.55732394366197,-0.0486073708378556
2018-03-14,82.27,87.16732394366197,-0.05618302503845607
2018-03-15,82.88,87.78732394366197,-0.055900142790675345
2018-03-16,83.5,86.42732394366197,-0.03387035268580296
2018-03-19,82.14,87.37732394366198,-0.05993916621935946
2018-03-20,83.09,87.09732394366198,-0.046009725238562615
2018-03-21,82.81,86.46732394366197,-0.04229717975364777
2018-03-22,82.18,85.96732394366197,-0.04405538953549315
2018-03-23,81.68,88.31732394366198,-0.07515313697566228
2018-03-26,84.03,88.16732394366197,-0.04692581966427467
2018-03-27,83.88,88.53732394366197,-0.05260294456861525
2018-03-28,84.25,89.41732394366197,-0.057788845782475895
2018-03-29,85.13,86.62823529411764,-0.01729499959257952
2018-04-02,83.74,86.99823529411765,-0.037451740062340755
2018-04-03,84.11,88.30823529411765,-0.047540699688257804
2018-04-04,85.42,88.89823529411764,-0.039126033071522515
2018-04-05,86.01,87.34823529411764,-0.015320690676938753
2018-04-06,84.46,87.33823529411765,-0.032955042936521406
2018-04-09,84.45,88.46823529411765,-0.04542009095986588
2018-04-10,85.58,88.32823529411765,-0.031113893365654843
2018-04-11,85.44,88.63823529411765,-0.0360818926900488
2018-04-12,85.75,88.30823529411765,-0.0289693853081453
2018-04-13,85.42,89.14823529411764,-0.041820629222972916
2018-04-16,86.26,89.48823529411764,-0.036074410044041216
2018-04-17,86.6,89.87823529411764,-0.036474184026755174
2018-04-18,86.99,89.32823529411765,-0.026175769468845922
2018-04-19,86.44,89.17823529411764,-0.03070519712670594
2018-04-20,86.29,88.77823529411765,-0.028027537220966958
2018-04-23,85.89,88.06823529411764,-0.024733495417991302
2018-04-24,85.18,88.14823529411764,-0.033673224247924516
2018-04-25,85.26,89.64823529411764,-0.04894948885185224
2018-04-26,86.76,89.93823529411765,-0.035337977043068736
2018-04-27,87.05,89.98823529411764,-0.03265132697084583
2018-04-30,87.1,89.52823529411765,-0.027122564028436713
2018-05-01,86.64,83.08823529411765,0.04274690265486725
2018-05-02,80.2,85.55823529411765,-0.06262676264532585
2018-05-03,82.67,85.31823529411764,-0.031039499176094942
2018-05-04,82.43,85.99823529411765,-0.041491959479332596
2018-05-07,83.11,86.39823529411764,-0.03805905621710681
2018-05-08,83.51,87.33823529411765,-0.043832294999158083
2018-05-09,84.45,87.56823529411764,-0.035609205594292814
2018-05-10,84.68,87.50823529411765,-0.03231964722647951
2018-05-11,84.62,86.48823529411764,-0.021601033802625236
2018-05-14,83.6,86.22823529411765,-0.030479984719076758
2018-05-15,83.34,86.45823529411764,-0.03606637682934288
2018-05-16,83.57,85.88823529411765,-0.02699130196561894
2018-05-17,83.0,85.22823529411765,-0.026144332173817064
2018-05-18,82.34,85.57823529411765,-0.03783947265316223
2018-05-21,82.69,85.26823529411764,-0.030236761500041398
2018-05-22,82.38,85.97823529411765,-0.041850536729541754
2018-05-23,83.09,86.35823529411765,-0.03784509124100022
2018-05-24,83.47,85.41823529411765,-0.022808189462230843
2018-05-25,82.53,84.79823529411765,-0.026748614357956946
2018-05-29,81.91,85.39823529411764,-0.040846690591484824
2018-05-30,82.51,84.21823529411765,-0.02028343728827764
2018-05-31,81.33,84.79823529411765,-0.04089985224442794
2018-06-01,81.91,85.17823529411764,-0.03836937080032865
2018-06-04,82.29,85.79823529411765,-0.04088936424031753
2018-06-05,82.91,86.49823529411765,-0.04148333526015502
2018-06-06,83.61,87.07823529411765,-0.039828957056872505
2018-06-07,84.19,86.06823529411764,-0.021822630471035276
2018-06-08,83.18,85.99823529411765,-0.03277085029104554
2018-06-11,83.11,86.11823529411765,-0.03493145538623377
2018-06-12,83.23,85.47823529411765,-0.026301844982899003
2018-06-13,82.59,86.26823529411764,-0.04263719179576686
2018-06-14,83.38,85.50823529411765,-0.024889243554112594
2018-06-15,82.62,85.69823529411765,-0.03591947119509631
2018-06-18,82.81,83.89823529411764,-0.012970896113638997
2018-06-19,81.01,83.74823529411765,-0.032696035737364015
2018-06-20,80.86,82.61823529411765,-0.021281443350349982
2018-06-21,79.73,83.24823529411765,-0.04226198046946761
2018-06-22,80.36,81.47823529411765,-0.013724343563420116
2018-06-25,78.59,82.89823529411764,-0.05197016895272011
2018-06-26,80.01,81.75823529411765,-0.02138298714286746
2018-06-27,78.87,80.77823529411765,-0.023623136692323965
2018-06-28,77.89,81.10823529411765,-0.039678280293580115
2018-06-29,78.22,79.05561933534743,-0.010570018202030629
2018-07-02,78.11,78.78561933534743,-0.008575414409978666
2018-07-03,77.84,78.68561933534743,-0.010746809169074556
2018-07-05,77.74,79.21561933534743,-0.018627883588217875
2018-07-06,78.27,80.11561933534743,-0.02303694773452425
2018-07-09,79.17,80.25561933534743,-0.013527019594867018
2018-07-10,79.31,79.73561933534744,-0.005337882102067648
2018-07-11,78.79,80.06561933534744,-0.015932173458930166
2018-07-12,79.12,80.08561933534743,-0.012057337426636172
2018-07-13,79.14,79.60561933534743,-0.00584907622395292
2018-07-16,78.66,79.66561933534743,-0.012623002792639282
2018-07-17,78.72,80.43561933534743,-0.02132909958950857
2018-07-18,79.49,80.27561933534743,-0.009786524748760295
2018-07-19,79.33,80.25561933534743,-0.01153338972414808
2018-07-20,79.31,79.89561933534743,-0.007329805316226401
2018-07-23,78.95,79.19561933534743,-0.0031014257784559573
2018-07-24,78.25,79.61561933534743,-0.01715265605854721
2018-07-25,78.67,79.89561933534743,-0.015340257019638481
2018-07-26,78.95,79.85561933534743,-0.011340708930505539
2018-07-27,78.91,79.68561933534743,-0.009733491962750862
2018-07-30,78.74,80.23561933534744,-0.01864034138125681
2018-07-31,79.29,80.41561933534743,-0.013997521186193795
2018-08-01,79.47,81.57561933534743,-0.025811870660662484
2018-08-02,80.63,82.80561933534743,-0.026273812729261548
2018-08-03,81.86,82.53561933534743,-0.008185791065580483
2018-08-06,81.59,82.27561933534743,-0.008333201753886632
2018-08-07,81.33,82.86561933534743,-0.018531440996451876
2018-08-08,81.92,83.67561933534743,-0.020981252953879204
2018-08-09,82.73,83.88561933534743,-0.013776131648115197
2018-08-10,82.94,83.32561933534743,-0.00462786041584029
2018-08-13,82.38,84.03561933534743,-0.01970139981643526
2018-08-14,83.09,83.81561933534744,-0.008657328324977454
2018-08-15,82.87,85.14561933534743,-0.026726205682818138
2018-08-16,84.2,84.75561933534743,-0.0065555456936612355
2018-08-17,83.81,85.05561933534743,-0.014644762392903687
2018-08-20,84.11,85.27561933534743,-0.01366884631776899
2018-08-21,84.33,84.75561933534743,-0.005021724089625423
2018-08-22,83.81,84.46561933534743,-0.007761966827526168
2018-08-23,83.52,85.08561933534743,-0.018400516416021695
2018-08-24,84.14,85.43561933534743,-0.015164861511238414
2018-08-27,84.49,86.31561933534744,-0.02115050959959719
2018-08-28,85.37,86.93561933534743,-0.01800895130577218
2018-08-29,85.99,86.64561933534743,-0.007566676080991153
2018-08-30,85.7,87.83561933534743,-0.024313818830079104
2018-08-31,86.89,87.96561933534743,-0.012227724234474935
2018-09-04,87.02,87.67561933534743,-0.007477783907516855
2018-09-05,86.73,88.86561933534743,-0.02403200868142663
2018-09-06,87.92,89.34561933534744,-0.015956230937261173
2018-09-07,88.4,89.40561933534744,-0.011247831431886901
2018-09-10,88.46,89.17561933534743,-0.008024831682484135
2018-09-11,88.23,89.27561933534743,-0.01171226078443377
2018-09-12,88.33,89.43561933534743,-0.012362181237900338
2018-09-13,88.49,89.08561933534743,-0.00668592012707836
2018-09-14,88.14,88.63561933534743,-0.00559164971220294
2018-09-17,87.69,89.23561933534744,-0.01732065454198284
2018-09-18,88.29,89.49561933534743,-0.01347126646310881
2018-09-19,88.55,89.90561933534744,-0.015078249228126506
2018-09-20,88.96,90.47561933534743,-0.0167516878743853
2018-09-21,89.53,90.24561933534743,-0.007929685015382604
2018-09-24,89.3,90.82561933534743,-0.016797235697502022
2018-09-25,89.88,90.82561933534743,-0.010411372278740005
2018-09-26,89.88,91.26561933534744,-0.01518227066707456
2018-09-27,90.32,91.85561933534743,-0.016717750600985903
2018-09-28,90.91,91.01638554216868,-0.0011688614257198138
2018-10-01,90.42,90.57638554216868,-0.0017265597565258028
2018-10-02,89.98,90.35638554216868,-0.004165566605063287
2018-10-03,89.76,90.16638554216867,-0.004507062579087284
2018-10-04,89.57,90.59638554216868,-0.011329210718797889
2018-10-05,90.0,91.23638554216868,-0.013551452469554803
2018-10-08,90.64,91.77638554216867,-0.012382112625763941
2018-10-09,91.18,89.79638554216868,0.015408353570997235
2018-10-10,89.2,87.66638554216867,0.017493757137890142
2018-10-11,87.07,88.64638554216867,-0.017782851861667837
2018-10-12,88.05,89.04638554216868,-0.01118951135525692
2018-10-15,88.45,91.02638554216867,-0.028303722341860293
2018-10-16,90.43,91.95638554216868,-0.016599016296358293
2018-10-17,91.36,90.41638554216867,0.010436321383265668
2018-10-18,89.82,89.99638554216868,-0.001959918068998867
2018-10-19,89.4,89.94638554216867,-0.006074569187802581
2018-10-22,89.35,89.41638554216867,-0.0007424315103563561
2018-10-23,88.82,87.65638554216868,0.013274725516391861
2018-10-24,87.06,87.51638554216868,-0.005214858215879747
2018-10-25,86.92,86.37638554216868,0.006293554128470991
2018-10-26,85.78,86.06638554216867,-0.00332749586687775
2018-10-29,85.47,87.02638554216867,-0.01788406507374163
2018-10-30,86.43,91.00638554216867,-0.050286422374704154
2018-10-31,90.41,88.58638554216867,0.020585719201324126
2018-11-01,87.99,87.49638554216868,0.0056415411307866314
2018-11-02,86.9,88.06638554216867,-0.01324438984282117
2018-11-05,87.47,88.49638554216868,-0.01159805042749018
2018-11-06,87.9,89.97638554216867,-0.02307700547934921
2018-11-07,89.38,91.05638554216867,-0.018410411660721326
2018-11-08,90.46,91.31638554216867,-0.009378224259360524
2018-11-09,90.72,90.04638554216868,0.0074807495467530405
2018-11-12,89.45,89.62638554216868,-0.0019680090980093157
2018-11-13,89.03,89.77638554216867,-0.008313829273267959
2018-11-14,89.18,89.38638554216867,-0.00230891472920447
2018-11-15,88.79,89.48638554216868,-0.007782027824115301
2018-11-16,88.89,88.72638554216867,0.0018440338444032367
2018-11-19,88.13,87.78638554216867,0.003914211249377297
2018-11-20,87.19,87.62638554216868,-0.0049800700949679255
2018-11-21,87.03,87.78638554216867,-0.008616205548243494
2018-11-23,87.19,88.90638554216868,-0.019305537298607067
2018-11-26,88.31,90.06638554216867,-0.01950101063338816
2018-11-27,89.47,92.32638554216868,-0.030937911469133272
2018-11-28,91.73,92.45638554216868,-0.007856521081903822
2018-11-29,91.86,92.81638554216867,-0.010304059316489589
2018-11-30,92.22,92.66638554216867,-0.004817124781084092
2018-12-03,92.07,91.27638554216867,0.008694630633294453
2018-12-04,90.68,92.09638554216868,-0.015379382522239582
2018-12-06,91.5,91.02638554216867,0.005203045853247934
2018-12-07,90.43,90.85638554216868,-0.004692961750836777
2018-12-10,90.26,90.40638554216868,-0.001619194720492323
2018-12-11,89.81,91.05638554216867,-0.01368806300346126
2018-12-12,90.46,94.05638554216867,-0.03823648465160612
2018-12-13,93.46,92.29638554216868,0.012607367569119843
2018-12-14,91.7,90.30638554216867,0.01543206994128421
2018-12-17,89.71,90.69638554216867,-0.010875687451845195
2018-12-18,90.1,90.71638554216868,-0.006794643971812175
2018-12-19,90.12,87.71638554216868,0.027402114701543523
2018-12-20,87.12,88.73638554216868,-0.018215589155370138
2018-12-21,88.14,87.61638554216867,0.005976216144859325
2018-12-24,87.02,90.58638554216867,-0.03936999495921489
2018-12-26,89.99,91.55638554216867,-0.0171084248563661
2018-12-27,90.96,92.20638554216868,-0.013517345190791286
2018-12-28,91.61,92.51638554216868,-0.009797027162886218
2018-12-31,91.92,92.32753799392097,-0.004414045936628419
2019-01-02,91.44,90.02753799392097,0.015689221737624326
2019-01-03,89.14,92.34753799392097,-0.03473333522039446
2019-01-04,91.46,92.24753799392097,-0.008537225069062293
2019-01-07,91.36,92.06753799392098,-0.007684988752145183
2019-01-08,91.18,92.02753799392097,-0.009209612822380975
2019-01-09,91.14,92.67753799392098,-0.01659019032229614
2019-01-10,91.79,91.82753799392097,-0.00040878798169941
2019-01-11,90.94,90.88753799392097,0.0005772189151227458
2019-01-14,90.0,91.27753799392097,-0.013996192513497152
2019-01-15,90.39,90.71753799392097,-0.0036105256068889036
2019-01-16,89.83,91.58753799392098,-0.019189706726668754
2019-01-17,90.7,93.24753799392097,-0.027320163606754377
2019-01-18,92.36,92.93753799392097,-0.006214259667162159
2019-01-22,92.05,93.66753799392097,-0.01726892826014015
2019-01-23,92.78,93.79753799392097,-0.010848237764907176
2019-01-24,92.91,93.59753799392097,-0.007345684605140179
2019-01-25,92.71,93.47753799392098,-0.00821093505876136
2019-01-28,92.59,93.55753799392097,-0.010341635903072133
2019-01-29,92.67,94.33753799392098,-0.01767629333329035
2019-01-30,93.45,94.86753799392098,-0.014942287150023992
2019-01-31,93.98,95.01753799392097,-0.010919436725326914
2019-02-01,94.13,95.53753799392098,-0.014732826734665694
2019-02-04,94.65,95.32753799392097,-0.007107473959562127
2019-02-05,94.44,95.47753799392098,-0.010866828111833371
2019-02-06,94.59,95.49753799392097,-0.009503260638810795
2019-02-07,94.61,95.37753799392097,-0.008047366393226563
2019-02-08,94.49,94.14753799392098,0.003637503575517176
2019-02-11,93.26,94.93753799392097,-0.017669912548484046
2019-02-12,94.05,94.21753799392097,-0.0017782039043705566
2019-02-13,93.33,94.73753799392097,-0.014857236357686321
2019-02-14,93.85,95.00753799392098,-0.012183643723038595
2019-02-15,94.12,95.40753799392097,-0.013495139073843476
2019-02-19,94.52,95.60753799392097,-0.011375023525761363
2019-02-20,94.72,95.76753799392097,-0.01093834106905267
2019-02-21,94.88,96.27753799392097,-0.014515722182355972
2019-02-22,95.39,94.38753799392097,0.010620702980340457
2019-02-25,93.5,94.24753799392097,-0.007931644792346648
2019-02-26,93.36,93.99753799392097,-0.006782496728395149
2019-02-27,93.11,95.38753799392097,-0.02387668286465383
2019-02-28,94.5,96.25753799392098,-0.018258705038061263
2019-03-01,95.37,96.02753799392097,-0.006847389901452949
2019-03-04,95.14,96.81753799392098,-0.017326798725519232
2019-03-05,95.93,97.48753799392097,-0.01597679073624858
2019-03-06,96.6,97.42753799392098,-0.008493881821920013
2019-03-07,96.54,97.55753799392097,-0.010430131949254129
2019-03-08,96.67,98.67753799392098,-0.02034442726007868
2019-03-11,97.79,98.86753799392098,-0.010898804762259018
2019-03-12,97.98,99.52753799392097,-0.015548842311516764
2019-03-13,98.64,99.86753799392098,-0.012291661720905678
2019-03-14,98.98,101.78753799392098,-0.027582335217584797
2019-03-15,100.9,101.12753799392097,-0.0022500102191218563
2019-03-18,100.24,100.12753799392097,0.0011231875698956006
2019-03-19,99.24,99.45753799392098,-0.0021872449118364168
2019-03-20,98.57,100.07753799392097,-0.015063699848536949
2019-03-21,99.19,99.85753799392097,-0.00668490338667882
2019-03-22,98.97,99.85753799392097,-0.008888042022175635
2019-03-25,98.97,99.63753799392097,-0.006699663674565093
2019-03-26,98.75,99.86753799392098,-0.011190202706198749
2019-03-27,98.98,100.02753799392097,-0.01047249602389122
2019-03-28,99.14,100.69753799392097,-0.015467488331392998
2019-03-29,99.81,101.46253968253968,-0.01628719020547109
2019-04-01,100.58,101.06253968253968,-0.004774664124367445
2019-04-02,100.18,101.42253968253968,-0.01225111978490101
2019-04-03,100.54,101.33253968253969,-0.007821176544302477
2019-04-04,100.45,100.84253968253968,-0.0038926001246638586
2019-04-05,99.96,100.47253968253968,-0.005101291200154234
2019-04-08,99.59,100.36253968253968,-0.00769749036825218
2019-04-09,99.48,100.92253968253968,-0.014293533308587958
2019-04-10,100.04,101.65253968253968,-0.015863250318935762
