date,RL,dcf,Deviation
2008-04-25,61.62,68.29761904761905,-0.09777235488931502
2008-04-28,63.05,67.63761904761905,-0.06782644203352617
2008-04-29,62.39,67.35761904761905,-0.07374992046715834
2008-04-30,62.11,69.14761904761905,-0.10177673713931545
2008-05-01,63.9,67.96761904761905,-0.05984642546871066
2008-05-02,62.72,66.00761904761904,-0.04980666012581514
2008-05-05,60.76,65.97761904761904,-0.07908165106493537
2008-05-06,60.73,65.12761904761905,-0.06752310481984092
2008-05-07,59.88,64.11761904761904,-0.06609133512072296
2008-05-08,58.87,64.84761904761905,-0.09217946835071233
2008-05-09,59.6,65.84761904761905,-0.09487995371709579
2008-05-12,60.6,65.74761904761905,-0.0782936191786775
2008-05-13,60.5,67.97761904761904,-0.11000119086814286
2008-05-14,62.73,68.40761904761905,-0.0829968814389932
2008-05-15,63.16,67.53761904761905,-0.0648174914862264
2008-05-16,62.29,67.50761904761904,-0.0772893359479706
2008-05-19,62.26,66.43761904761905,-0.06288032454361059
2008-05-20,61.19,64.76761904761905,-0.055237773137664425
2008-05-21,59.52,64.97761904761904,-0.08399229038570044
2008-05-22,59.73,64.77761904761904,-0.0779222688612321
2008-05-23,59.53,66.99761904761905,-0.11146096165464314
2008-05-27,61.75,74.24761904761905,-0.1683234992303746
2008-05-28,69.0,75.33761904761904,-0.08412290071993367
2008-05-29,70.09,75.09761904761903,-0.06668146222377203
2008-05-30,69.85,74.14761904761906,-0.057960310834243356
2008-06-02,68.9,74.63761904761905,-0.07687301820223424
2008-06-03,69.39,74.31761904761903,-0.06630485624763705
2008-06-04,69.07,74.81761904761903,-0.07682173157583194
2008-06-05,69.57,72.02761904761904,-0.03412050932843225
2008-06-06,66.78,71.25761904761906,-0.06283705668900919
2008-06-09,66.01,72.11761904761906,-0.08468969342410226
2008-06-10,66.87,69.98761904761903,-0.0445452937254206
2008-06-11,64.74,69.60761904761905,-0.0699294001751315
2008-06-12,64.36,71.51761904761905,-0.10008189790061728
2008-06-13,66.27,72.26761904761905,-0.08299178977609689
2008-06-16,67.02,71.34761904761903,-0.06065540946405912
2008-06-17,66.1,69.99761904761905,-0.05568216606007026
2008-06-18,64.75,71.22761904761904,-0.0909425182847744
2008-06-19,65.98,69.65761904761905,-0.052795646734709156
2008-06-20,64.41,69.24761904761905,-0.06985971668271229
2008-06-23,64.0,69.44761904761904,-0.07844212835984632
2008-06-24,64.2,71.70761904761903,-0.10469764785571012
2008-06-25,66.46,69.85761904761905,-0.0486363419472261
2008-06-26,64.61,68.20761904761905,-0.052745119941914
2008-06-27,62.96,68.20156862745098,-0.07685407730257487
2008-06-30,62.78,68.16156862745098,-0.0789531217637447
2008-07-01,62.74,68.03156862745098,-0.07778107625929132
2008-07-02,62.61,68.76156862745098,-0.08946230794675558
2008-07-03,63.34,67.86156862745098,-0.06662929724294553
2008-07-07,62.44,69.27156862745097,-0.09862009425817675
2008-07-08,63.85,66.29156862745099,-0.03683075658040691
2008-07-09,60.87,64.79156862745099,-0.060525909628764474
2008-07-10,59.37,63.08156862745098,-0.05883760832535523
2008-07-11,57.66,61.89156862745098,-0.06837067990508383
2008-07-14,56.47,62.37156862745098,-0.09461953190084726
2008-07-15,56.95,65.29156862745099,-0.12775874133224419
2008-07-16,59.87,68.01156862745098,-0.11970858475634205
2008-07-17,62.59,67.64156862745098,-0.07468142341987172
2008-07-18,62.22,66.83156862745098,-0.06900284883567409
2008-07-21,61.41,68.90156862745098,-0.1087285641921697
2008-07-22,63.48,69.31156862745098,-0.08413557423286167
2008-07-23,63.89,67.22156862745098,-0.04956100691304721
2008-07-24,61.8,65.55156862745098,-0.05723079868267156
2008-07-25,60.13,63.03156862745098,-0.04603357794569163
2008-07-28,57.61,64.60156862745099,-0.10822598856338106
2008-07-29,59.18,63.84156862745098,-0.07301776456423992
2008-07-30,58.42,64.59156862745098,-0.09554758861868085
2008-07-31,59.17,64.43156862745099,-0.08166134613102216
2008-08-01,59.01,64.29156862745099,-0.08215025298349743
2008-08-04,58.87,66.92156862745098,-0.12031350717843547
2008-08-05,61.5,71.28156862745098,-0.13722437392720388
2008-08-06,65.86,72.49156862745097,-0.09148055081456385
2008-08-07,67.07,76.65156862745098,-0.12500159878032258
2008-08-08,71.23,77.31156862745098,-0.07866311259000369
2008-08-11,71.89,76.07156862745099,-0.05496887605840739
2008-08-12,70.65,75.17156862745098,-0.06014998369742408
2008-08-13,69.75,78.47156862745098,-0.11114303919241386
2008-08-14,73.05,80.43156862745099,-0.09177452029614763
2008-08-15,75.01,79.25156862745098,-0.05352031134411883
2008-08-18,73.83,78.27156862745097,-0.056745619199118136
2008-08-19,72.85,78.37156862745098,-0.07045372096223379
2008-08-20,72.95,78.36156862745098,-0.06905896247660415
2008-08-21,72.94,79.39156862745098,-0.08126264210404133
2008-08-22,73.97,77.40156862745098,-0.044334613474925844
2008-08-25,71.98,77.76156862745098,-0.07434994856070842
2008-08-26,72.34,78.45156862745098,-0.07790244012166869
2008-08-27,73.03,80.99156862745097,-0.09830120298167078
2008-08-28,75.57,81.30156862745098,-0.07049763890429728
2008-08-29,75.88,81.32156862745099,-0.06691421131311193
2008-09-02,75.9,81.95156862745098,-0.07384323117671121
2008-09-03,76.53,79.15156862745098,-0.033120867632960405
2008-09-04,73.73,79.33156862745098,-0.07060957856205397
2008-09-05,73.91,81.31156862745098,-0.09102725174769533
2008-09-08,75.89,79.59156862745098,-0.046507044543589005
2008-09-09,74.17,79.07156862745099,-0.06198901466777429
2008-09-10,73.65,79.81156862745098,-0.07720144752714109
2008-09-11,74.39,78.70156862745098,-0.05478376991265088
2008-09-12,73.28,76.11156862745098,-0.037202867823035835
2008-09-15,70.69,78.61156862745098,-0.10076848440707475
2008-09-16,73.19,74.35156862745099,-0.015622651262022336
2008-09-17,68.93,75.83156862745098,-0.09101181410814974
2008-09-18,70.41,76.88156862745097,-0.08417581408634622
2008-09-19,71.46,73.21156862745099,-0.023924752061578403
2008-09-22,67.79,73.54156862745099,-0.07820840287739095
2008-09-23,68.12,73.62156862745098,-0.07472767464777474
2008-09-24,68.2,76.01156862745098,-0.10276815448628818
2008-09-25,70.59,77.30156862745098,-0.0868231880234781
2008-09-26,71.88,69.88823529411765,0.028499284572005568
2008-09-29,65.8,70.72823529411765,-0.0696784710324524
2008-09-30,66.64,69.56823529411764,-0.04209155632218886
2008-10-01,65.48,65.44823529411765,0.0004853409070482151
2008-10-02,61.36,62.07823529411765,-0.011569840713331336
2008-10-03,57.99,60.41823529411765,-0.04019043724625404
2008-10-06,56.33,58.23823529411764,-0.032766021918084864
2008-10-07,54.15,55.48823529411764,-0.024117459980917966
2008-10-08,51.4,51.63823529411765,-0.004613544455203122
2008-10-09,47.55,53.63823529411765,-0.11350551077479853
2008-10-10,49.55,58.73823529411764,-0.15642681888738674
2008-10-13,54.65,55.658235294117645,-0.01811475496464765
2008-10-14,51.57,48.27823529411765,0.06818320275851986
2008-10-15,44.19,51.42823529411765,-0.14074438395022193
2008-10-16,47.34,50.88823529411765,-0.06972604323199627
2008-10-17,46.8,52.85823529411765,-0.11461289353320214
2008-10-20,48.77,51.588235294117645,-0.05462941847206371
2008-10-21,47.5,48.09823529411765,-0.012437780522704833
2008-10-22,44.01,46.478235294117646,-0.053105185222684925
2008-10-23,42.39,43.73823529411764,-0.0308250958240871
2008-10-24,39.65,43.018235294117645,-0.07829784906537585
2008-10-27,38.93,47.70823529411765,-0.183998323140659
2008-10-28,43.62,46.25823529411765,-0.05703276999961859
2008-10-29,42.17,48.378235294117644,-0.1283270308719282
2008-10-30,44.29,51.25823529411765,-0.13594372209917494
2008-10-31,47.17,51.63823529411765,-0.08652958933758614
2008-11-03,47.55,53.59823529411765,-0.11284392594137216
2008-11-04,49.51,52.088235294117645,-0.04949745906267644
2008-11-05,48.0,49.99823529411765,-0.039966116451168876
2008-11-06,45.91,49.88823529411765,-0.0797429548402312
2008-11-07,45.8,46.838235294117645,-0.02216640502354794
2008-11-10,42.75,43.808235294117644,-0.024156081316969558
2008-11-11,39.72,43.808235294117644,-0.09332115906222305
2008-11-12,39.72,48.06823529411765,-0.17367467815360527
2008-11-13,43.98,46.23823529411764,-0.048839132370714355
2008-11-14,42.15,44.23823529411764,-0.0472043082241872
2008-11-17,40.15,40.39823529411765,-0.00614470637913711
2008-11-18,36.31,36.88823529411764,-0.015675330888215377
2008-11-19,32.8,36.74823529411764,-0.10744013317966439
2008-11-20,32.66,40.128235294117644,-0.1861092380310182
2008-11-21,36.04,44.91823529411765,-0.19765325231466335
2008-11-24,40.83,43.41823529411765,-0.059611710991586686
2008-11-25,39.33,47.31823529411765,-0.16881938315038358
2008-11-26,43.23,47.28823529411765,-0.08581913173280264
2008-11-28,43.2,43.23823529411764,-0.0008842935854702638
2008-12-01,39.15,44.798235294117646,-0.12608164712370495
2008-12-02,40.71,48.618235294117646,-0.1626598589248769
2008-12-03,44.53,49.16823529411765,-0.09433397937453647
2008-12-04,45.08,52.64823529411765,-0.1437509776317848
2008-12-05,48.56,53.088235294117645,-0.08529639889196672
2008-12-08,49.0,50.24823529411765,-0.024841375758001494
2008-12-09,46.16,50.52823529411765,-0.0864513725581505
2008-12-10,46.44,47.518235294117645,-0.02269097931444275
2008-12-11,43.43,48.378235294117644,-0.10228226110428851
2008-12-12,44.29,46.82823529411765,-0.05420309516631494
2008-12-15,42.74,51.20823529411765,-0.16536862177499023
2008-12-16,47.12,51.53823529411765,-0.08572732979512643
2008-12-17,47.45,51.56823529411765,-0.07985992288914745
2008-12-18,47.48,50.81823529411765,-0.0656897130488131
2008-12-19,46.73,47.23823529411764,-0.01075898138347553
2008-12-22,43.15,46.868235294117646,-0.07933380189768569
2008-12-23,42.78,46.85823529411765,-0.0870334802093925
2008-12-24,42.77,47.63823529411765,-0.10219176390689633
2008-12-26,43.55,47.883168316831686,-0.09049460320086034
2008-12-29,42.2,50.29316831683168,-0.16091983439673507
2008-12-30,44.61,51.09316831683169,-0.12688914252937278
2008-12-31,45.41,53.11316831683168,-0.14503311628635296
2009-01-02,47.43,53.203168316831686,-0.1085117390462863
2009-01-05,47.52,52.98316831683168,-0.10311139349316978
2009-01-06,47.3,51.743168316831685,-0.08586966089176173
2009-01-07,46.06,51.01316831683168,-0.09709587701098332
2009-01-08,45.33,47.423168316831685,-0.044138095178444026
2009-01-09,41.74,46.463168316831684,-0.10165403023367814
2009-01-12,40.78,46.703168316831686,-0.12682583495512
2009-01-13,41.02,45.643168316831684,-0.10128938212045213
2009-01-14,39.96,46.07316831683168,-0.13268391430763382
2009-01-15,40.39,46.813168316831685,-0.1372085792903326
2009-01-16,41.13,42.93316831683168,-0.04199942346497543
2009-01-20,37.25,43.993168316831685,-0.15327762411355506
2009-01-21,38.31,44.12316831683168,-0.1317486603656729
2009-01-22,38.44,43.743168316831685,-0.12123420686907838
2009-01-23,38.06,45.66316831683168,-0.16650549221809274
2009-01-26,39.98,46.30316831683168,-0.13656016524755055
2009-01-27,40.62,48.893168316831684,-0.1692090858833465
2009-01-28,43.21,46.133168316831686,-0.06336370172445249
2009-01-29,40.45,46.713168316831684,-0.1340771466056807
2009-01-30,41.03,44.55316831683168,-0.07907784002648954
2009-02-02,38.87,45.383168316831686,-0.14351506424940563
2009-02-03,39.7,44.313168316831685,-0.10410377980306684
2009-02-04,38.63,46.05316831683168,-0.16118691912275296
2009-02-05,40.37,47.69316831683168,-0.15354753259802245
2009-02-06,42.01,45.82316831683168,-0.08321485521181304
2009-02-09,40.14,44.59316831683169,-0.09986211980257165
2009-02-10,38.91,43.953168316831686,-0.11473958556249131
2009-02-11,38.27,43.97316831683168,-0.12969655212787268
2009-02-12,38.29,42.953168316831686,-0.10856401284382955
2009-02-13,37.27,41.65316831683168,-0.10523012999854997
2009-02-17,35.97,41.80316831683168,-0.13953890462611196
2009-02-18,36.12,41.62316831683168,-0.13221406585250983
2009-02-19,35.94,41.243168316831685,-0.12858295163195355
2009-02-20,35.56,39.50316831683168,-0.09981903945541393
2009-02-23,33.82,41.633168316831686,-0.18766691637237065
2009-02-24,35.95,41.16316831683168,-0.1266464300489718
2009-02-25,35.48,39.563168316831685,-0.10320630249156648
2009-02-26,33.88,40.15316831683168,-0.15623096706423656
2009-02-27,34.47,38.533168316831684,-0.1054459961200972
2009-03-02,32.85,37.953168316831686,-0.13445961281099428
2009-03-03,32.27,39.69316831683168,-0.18701375152469046
2009-03-04,34.01,38.07316831683168,-0.10671999459092585
2009-03-05,32.39,38.22316831683168,-0.15260818434726742
2009-03-06,32.54,37.62316831683168,-0.1351073964325752
2009-03-09,31.94,40.50316831683168,-0.2114197153626901
2009-03-10,34.82,41.23316831683168,-0.15553421137938062
2009-03-11,35.55,41.643168316831684,-0.1463185574755823
2009-03-12,35.96,42.41316831683168,-0.15215011216860064
2009-03-13,36.73,41.563168316831685,-0.1162848866570746
2009-03-16,35.88,43.203168316831686,-0.16950535347609275
2009-03-17,37.52,45.853168316831685,-0.181735932820432
2009-03-18,40.17,45.173168316831685,-0.11075531124451776
2009-03-19,39.49,43.48316831683168,-0.0918325060339723
2009-03-20,37.8,46.673168316831685,-0.1901128343505184
2009-03-23,40.99,46.86316831683168,-0.12532589083871726
2009-03-24,41.18,47.953168316831686,-0.14124548084248867
2009-03-25,42.27,50.30316831683168,-0.15969507658514104
2009-03-26,44.62,49.963168316831684,-0.10694214351958276
2009-03-27,44.28,47.33237623762376,-0.0644881258929374
2009-03-30,42.57,47.01237623762376,-0.09449376085926398
2009-03-31,42.25,47.79237623762376,-0.11596778971748678
2009-04-01,43.03,50.84237623762376,-0.15365875507294913
2009-04-02,46.08,51.98237623762376,-0.11354571808419456
2009-04-03,47.22,49.822376237623764,-0.05223308148154038
2009-04-06,45.06,47.572376237623764,-0.05281166164739082
2009-04-07,42.81,50.02237623762376,-0.1441829992914061
2009-04-08,45.26,53.49237623762376,-0.15389812187542218
2009-04-09,48.73,56.27237623762376,-0.13403337022368222
2009-04-13,51.51,54.862376237623764,-0.06110519571926154
2009-04-14,50.1,53.962376237623765,-0.07157535503284285
2009-04-15,49.2,54.602376237623766,-0.09894031377156909
2009-04-16,49.84,55.852376237623766,-0.10764763547470435
2009-04-17,51.09,52.282376237623765,-0.022806466029860695
2009-04-20,47.52,54.54237623762376,-0.12875083049241387
2009-04-21,49.78,58.13237623762376,-0.1436785622435649
2009-04-22,53.37,56.44237623762376,-0.0544338570135493
2009-04-23,51.68,58.44237623762376,-0.11571015199875312
2009-04-24,53.68,57.032376237623765,-0.05878023078779304
2009-04-27,52.27,57.852376237623766,-0.0964934649303707
2009-04-28,53.09,57.48237623762376,-0.07641257242857036
2009-04-29,52.72,58.602376237623766,-0.10037777672652082
2009-04-30,53.84,58.712376237623765,-0.08298720899838952
2009-05-01,53.95,58.12237623762376,-0.07178605741385535
2009-05-04,53.36,59.24237623762376,-0.0992933877943939
2009-05-05,54.48,58.66237623762376,-0.07129571807119106
2009-05-06,53.9,56.76237623762376,-0.05042735042735047
2009-05-07,52.0,56.362376237623764,-0.0773987281734182
2009-05-08,51.6,54.142376237623765,-0.04695723413515518
2009-05-11,49.38,53.682376237623764,-0.0801450408711305
2009-05-12,48.92,50.23237623762376,-0.026126103041902216
2009-05-13,45.47,50.90237623762376,-0.10672146644518532
2009-05-14,46.14,51.49237623762376,-0.10394502310252596
2009-05-15,46.73,54.62237623762376,-0.14448980035744974
2009-05-18,49.86,55.282376237623765,-0.09808507894661433
2009-05-19,50.52,54.80237623762376,-0.07814216338093305
2009-05-20,50.04,53.712376237623765,-0.06837113706117115
2009-05-21,48.95,54.782376237623765,-0.10646446244546381
2009-05-22,50.02,59.142376237623765,-0.1542443306804523
2009-05-26,54.38,58.79237623762376,-0.07505014289250811
2009-05-27,54.03,57.922376237623766,-0.06719987145650719
2009-05-28,53.16,58.58237623762376,-0.0925598547868619
2009-05-29,53.82,63.34237623762376,-0.1503318442285989
2009-06-01,58.58,63.362376237623764,-0.07547659228701797
2009-06-02,58.6,63.31237623762376,-0.07443056978207996
2009-06-03,58.55,61.62237623762376,-0.049858126628812394
2009-06-04,56.86,61.15237623762376,-0.07019148726035762
2009-06-05,56.39,60.62237623762376,-0.06981541305860328
2009-06-08,55.86,61.392376237623765,-0.09011503669788401
2009-06-09,56.63,60.69237623762376,-0.06693388015850099
2009-06-10,55.93,59.282376237623765,-0.05654928918817814
2009-06-11,54.52,58.212376237623765,-0.06342940241008932
2009-06-12,53.45,58.862376237623764,-0.09194967283981759
2009-06-15,54.1,56.74237623762376,-0.046567951729023616
2009-06-16,51.98,55.99237623762376,-0.0716593312738828
2009-06-17,51.23,55.58237623762376,-0.07830496880911753
2009-06-18,50.82,57.04237623762376,-0.10908339813374801
2009-06-19,52.28,55.88237623762376,-0.06446354790472197
2009-06-22,51.12,54.672376237623766,-0.06497570586988932
2009-06-23,49.91,55.752376237623764,-0.10479151978604129
2009-06-24,50.99,58.95237623762376,-0.13506455118160476
2009-06-25,54.19,58.59237623762376,-0.07513564938499417
2009-06-26,53.83,60.268613861386136,-0.10683195528927425
2009-06-29,54.13,59.67861386138614,-0.09297491182140638
2009-06-30,53.54,59.77861386138614,-0.10436196924626184
2009-07-01,53.64,57.73861386138614,-0.07098566431168118
2009-07-02,51.6,56.71861386138614,-0.09024575025573522
2009-07-06,50.58,55.49861386138614,-0.08862588665134807
2009-07-07,49.36,56.71861386138614,-0.12973895799657154
2009-07-08,50.58,56.378613861386135,-0.10285130236870943
2009-07-09,50.24,56.67861386138614,-0.1135986472275502
2009-07-10,50.54,57.25861386138614,-0.11733804589909946
2009-07-13,51.12,58.27861386138614,-0.12283431926525712
2009-07-14,52.14,60.41861386138614,-0.13702091677209183
2009-07-15,54.28,61.10861386138614,-0.11174552047401398
2009-07-16,54.97,61.66861386138614,-0.10862274083933132
2009-07-17,55.53,62.56861386138614,-0.11249432306394724
2009-07-20,56.43,63.18861386138614,-0.10695936258725647
2009-07-21,57.05,64.26861386138614,-0.11231942666377048
2009-07-22,58.13,67.35861386138613,-0.13700718189327987
2009-07-23,61.22,67.65861386138614,-0.09516325407696191
2009-07-24,61.52,68.15861386138614,-0.09739948460347303
2009-07-27,62.02,67.66861386138613,-0.08347465004908883
2009-07-28,61.53,67.54861386138614,-0.08910047915619268
2009-07-29,61.41,69.18861386138614,-0.11242621332131297
2009-07-30,63.05,69.18861386138614,-0.08872289122144239
2009-07-31,63.05,70.71861386138613,-0.1084384074102075
2009-08-03,64.58,69.92861386138614,-0.07648677080870314
2009-08-04,63.79,74.44861386138614,-0.14316739168886505
2009-08-05,68.31,74.94861386138614,-0.088575538884067
2009-08-06,68.81,77.22861386138614,-0.1090089986141185
2009-08-07,71.09,74.37861386138613,-0.04421450858864984
2009-08-10,68.24,74.81861386138615,-0.08792750255403192
2009-08-11,68.68,74.54861386138614,-0.07872197157546201
