date,WM,dcf,Deviation
1992-09-21,11.0,,
1992-09-22,11.0,,
1992-09-23,11.0,,
1992-09-24,11.0,,
1992-09-25,11.38,,
1992-09-28,11.25,,
1992-09-29,11.25,,
1992-09-30,11.25,,
1992-10-01,11.13,,
1992-10-02,11.13,,
1992-10-05,11.0,,
1992-10-06,11.0,,
1992-10-07,11.0,,
1992-10-08,11.0,,
1992-10-09,11.0,,
1992-10-12,11.0,,
1992-10-13,11.75,,
1992-10-14,11.5,,
1992-10-15,11.5,,
1992-10-16,11.25,,
1992-10-19,11.25,,
1992-10-20,11.5,,
1992-10-21,11.5,,
1992-10-22,11.5,,
1992-10-23,11.75,,
1992-10-26,11.75,,
1992-10-27,12.25,,
1992-10-28,12.63,,
1992-10-29,12.75,,
1992-10-30,13.0,,
1992-11-02,12.88,,
1992-11-03,13.25,,
1992-11-04,13.0,,
1992-11-05,13.5,,
1992-11-06,13.5,,
1992-11-09,13.5,,
1992-11-10,13.38,,
1992-11-11,13.38,,
1992-11-12,13.63,,
1992-11-13,13.5,,
1992-11-16,13.5,,
1992-11-17,13.75,,
1992-11-18,13.5,,
1992-11-19,13.25,,
1992-11-20,13.38,,
1992-11-23,13.25,,
1992-11-24,13.25,,
1992-11-25,13.5,,
1992-11-27,13.25,,
1992-11-30,13.5,,
1992-12-01,13.75,,
1992-12-02,13.38,,
1992-12-03,13.5,,
1992-12-04,13.38,,
1992-12-07,13.5,,
1992-12-08,13.25,,
1992-12-09,13.63,,
1992-12-10,13.75,,
1992-12-11,14.25,,
1992-12-14,14.5,,
1992-12-15,14.5,,
1992-12-16,13.88,,
1992-12-17,14.0,,
1992-12-18,13.88,,
1992-12-21,14.25,,
1992-12-22,14.25,,
1992-12-23,14.0,,
1992-12-24,14.25,,
1992-12-28,14.25,,
1992-12-29,14.0,,
1992-12-30,14.5,,
1992-12-31,14.5,,
1993-01-04,14.0,,
1993-01-05,14.5,,
1993-01-06,14.0,,
1993-01-07,14.0,,
1993-01-08,14.5,,
1993-01-11,14.25,,
1993-01-12,13.88,,
1993-01-13,13.75,,
1993-01-14,13.75,,
1993-01-15,13.5,,
1993-01-18,13.5,,
1993-01-19,13.5,,
1993-01-20,14.0,,
1993-01-21,14.0,,
1993-01-22,13.5,,
1993-01-25,14.0,,
1993-01-26,13.5,,
1993-01-27,14.0,,
1993-01-28,13.75,,
1993-01-29,13.5,,
1993-02-01,13.75,,
1993-02-02,13.5,,
1993-02-03,13.5,,
1993-02-04,13.5,,
1993-02-05,13.5,,
1993-02-08,14.0,,
1993-02-09,14.0,,
1993-02-10,13.5,,
1993-02-11,14.0,,
1993-02-12,14.25,,
1993-02-16,14.25,,
1993-02-17,14.0,,
1993-02-18,14.13,,
1993-02-19,14.25,,
1993-02-22,14.0,,
1993-02-23,14.5,,
1993-02-24,14.0,,
1993-02-25,14.25,,
1993-02-26,14.0,,
1993-03-01,14.5,,
1993-03-02,14.0,,
1993-03-03,13.75,,
1993-03-04,13.75,,
1993-03-05,14.25,,
1993-03-08,14.0,,
1993-03-09,14.0,,
1993-03-10,14.0,,
1993-03-11,14.0,,
1993-03-12,14.5,,
1993-03-15,14.5,,
1993-03-16,13.75,,
1993-03-17,14.0,,
1993-03-18,14.0,,
1993-03-19,14.0,,
1993-03-22,13.75,,
1993-03-23,13.5,,
1993-03-24,13.75,,
1993-03-25,13.75,,
1993-03-26,13.25,,
1993-03-29,13.25,,
1993-03-30,13.5,,
1993-03-31,13.25,,
1993-04-01,13.25,,
1993-04-02,13.5,,
1993-04-05,13.5,,
1993-04-06,13.5,,
1993-04-07,13.5,,
1993-04-08,13.5,,
1993-04-12,13.5,,
1993-04-13,13.63,,
1993-04-14,13.25,,
1993-04-15,13.25,,
1993-04-16,13.5,,
1993-04-19,13.5,,
1993-04-20,13.25,,
1993-04-21,13.25,,
1993-04-22,13.25,,
1993-04-23,13.25,,
1993-04-26,13.25,,
1993-04-27,13.25,,
1993-04-28,13.13,,
1993-04-29,12.5,,
1993-04-30,12.25,,
1993-05-03,12.25,,
1993-05-04,12.25,,
1993-05-05,12.38,,
1993-05-06,12.25,,
1993-05-07,12.5,,
1993-05-10,12.5,,
1993-05-11,12.38,,
1993-05-12,12.25,,
1993-05-13,12.38,,
1993-05-14,12.75,,
1993-05-17,12.75,,
1993-05-18,12.5,,
1993-05-19,12.25,,
1993-05-20,12.25,,
1993-05-21,12.25,,
1993-05-24,12.5,,
1993-05-25,12.25,,
1993-05-26,12.13,,
1993-05-27,12.25,,
1993-05-28,12.13,,
1993-06-01,12.25,,
1993-06-02,12.13,,
1993-06-03,12.13,,
1993-06-04,12.0,,
1993-06-07,12.25,,
1993-06-08,12.13,,
1993-06-09,12.75,,
1993-06-10,12.75,,
1993-06-11,12.75,,
1993-06-14,12.75,,
1993-06-15,12.75,,
1993-06-16,12.75,,
1993-06-17,12.38,,
1993-06-18,12.38,,
1993-06-21,12.75,,
1993-06-22,12.5,,
1993-06-23,12.38,,
1993-06-24,12.5,,
1993-06-25,12.75,,
1993-06-28,13.0,,
1993-06-29,13.25,,
1993-06-30,13.0,,
1993-07-01,13.25,,
1993-07-02,13.25,,
1993-07-06,13.25,,
1993-07-07,13.25,,
1993-07-08,13.5,,
1993-07-09,13.5,,
1993-07-12,14.0,,
1993-07-13,14.88,,
1993-07-14,14.75,,
1993-07-15,14.25,,
1993-07-16,14.25,,
1993-07-19,14.75,,
1993-07-20,14.5,,
1993-07-21,14.25,,
1993-07-22,14.0,,
1993-07-23,14.0,,
1993-07-26,13.5,,
1993-07-27,14.0,,
1993-07-28,13.88,,
1993-07-29,13.75,,
1993-07-30,13.5,,
1993-08-02,13.38,,
1993-08-03,12.63,,
1993-08-04,13.0,,
1993-08-05,12.88,,
1993-08-06,13.0,,
1993-08-09,12.75,,
1993-08-10,12.5,,
1993-08-11,12.38,,
1993-08-12,12.25,,
1993-08-13,12.13,,
1993-08-16,12.25,,
1993-08-17,12.25,,
1993-08-18,12.25,,
1993-08-19,12.25,,
1993-08-20,12.13,,
1993-08-23,12.25,,
1993-08-24,12.5,,
1993-08-25,12.25,,
1993-08-26,12.13,,
1993-08-27,12.25,,
1993-08-30,12.13,,
1993-08-31,12.38,,
1993-09-01,12.5,,
1993-09-02,13.63,,
1993-09-03,13.0,,
1993-09-07,12.75,,
1993-09-08,12.63,,
1993-09-09,13.38,,
1993-09-10,12.75,,
1993-09-13,12.75,,
1993-09-14,12.38,,
1993-09-15,12.25,,
1993-09-16,12.5,,
1993-09-17,12.5,,
1993-09-20,12.38,,
1993-09-21,12.25,,
1993-09-22,12.13,,
1993-09-23,12.25,,
1993-09-24,11.88,,
1993-09-27,11.75,,
1993-09-28,11.88,,
1993-09-29,12.0,,
1993-09-30,12.13,,
1993-10-01,12.13,,
1993-10-04,12.38,,
1993-10-05,12.25,,
1993-10-06,12.38,,
1993-10-07,12.38,,
1993-10-08,12.25,,
1993-10-11,12.13,,
1993-10-12,12.0,,
1993-10-13,11.88,,
1993-10-14,11.88,,
1993-10-15,12.0,,
1993-10-18,11.75,,
1993-10-19,11.0,,
1993-10-20,11.0,,
1993-10-21,10.88,,
1993-10-22,11.13,,
1993-10-25,11.25,,
1993-10-26,10.63,,
1993-10-27,11.0,,
1993-10-28,10.63,,
1993-10-29,10.88,,
1993-11-01,10.75,,
1993-11-02,10.88,,
1993-11-03,10.63,,
1993-11-04,10.38,,
1993-11-05,10.38,,
1993-11-08,10.38,,
1993-11-09,10.38,,
1993-11-10,10.13,,
1993-11-11,10.38,,
1993-11-12,10.38,,
1993-11-15,10.38,,
1993-11-16,10.25,,
1993-11-17,10.38,,
1993-11-18,10.38,,
1993-11-19,10.38,,
1993-11-22,9.75,,
1993-11-23,10.13,,
1993-11-24,10.38,,
1993-11-26,10.38,,
1993-11-29,10.38,,
1993-11-30,10.75,,
1993-12-01,11.13,,
1993-12-02,11.75,,
1993-12-03,11.75,,
1993-12-06,11.75,,
1993-12-07,11.88,,
1993-12-08,12.0,,
1993-12-09,11.75,,
1993-12-10,12.0,,
1993-12-13,11.75,,
1993-12-14,11.63,,
1993-12-15,11.75,,
1993-12-16,11.63,,
1993-12-17,11.75,,
1993-12-20,11.75,,
1993-12-21,11.13,,
1993-12-22,10.75,,
1993-12-23,10.88,,
1993-12-27,10.88,,
1993-12-28,11.13,,
1993-12-29,11.38,,
1993-12-30,11.38,,
1993-12-31,11.38,,
1994-01-03,11.38,,
1994-01-04,11.75,,
1994-01-05,12.75,,
1994-01-06,12.5,,
1994-01-07,12.38,,
1994-01-10,12.0,,
1994-01-11,12.13,,
1994-01-12,12.0,,
1994-01-13,12.0,,
1994-01-14,11.63,,
1994-01-17,11.63,,
1994-01-18,12.13,,
1994-01-19,13.0,,
1994-01-20,13.75,,
1994-01-21,14.5,,
1994-01-24,15.0,,
1994-01-25,14.38,,
1994-01-26,14.38,,
1994-01-27,14.38,,
1994-01-28,14.13,,
1994-01-31,14.38,,
1994-02-01,14.13,,
1994-02-02,14.25,,
1994-02-03,14.13,,
1994-02-04,14.0,,
1994-02-07,14.0,,
1994-02-08,14.0,,
1994-02-09,13.88,,
1994-02-10,13.75,,
1994-02-11,13.63,,
1994-02-14,13.38,,
1994-02-15,13.25,,
1994-02-16,13.13,,
1994-02-17,12.63,,
1994-02-18,12.88,,
1994-02-22,12.63,,
1994-02-23,12.25,,
1994-02-24,12.13,,
1994-02-25,12.88,,
1994-02-28,13.13,,
1994-03-01,13.38,,
1994-03-02,13.88,,
1994-03-03,13.25,,
1994-03-04,13.0,,
1994-03-07,13.13,,
1994-03-08,12.88,,
1994-03-09,13.0,,
1994-03-10,13.0,,
1994-03-11,12.88,,
1994-03-14,13.0,,
1994-03-15,13.5,,
1994-03-16,13.5,,
1994-03-17,13.63,,
1994-03-18,13.5,,
1994-03-21,13.5,,
1994-03-22,13.5,,
1994-03-23,13.63,,
1994-03-24,13.5,,
1994-03-25,13.63,,
1994-03-28,13.63,,
1994-03-29,13.38,,
1994-03-30,13.0,,
1994-03-31,12.63,,
1994-04-04,12.75,,
1994-04-05,13.25,,
1994-04-06,13.38,,
1994-04-07,13.25,,
1994-04-08,13.0,,
1994-04-11,13.13,,
1994-04-12,12.75,,
1994-04-13,12.0,,
1994-04-14,12.0,,
1994-04-15,12.13,,
1994-04-18,12.0,,
1994-04-19,12.25,,
1994-04-20,12.5,,
1994-04-21,12.88,,
1994-04-22,12.63,,
1994-04-25,12.75,,
1994-04-26,12.38,,
1994-04-28,12.38,,
1994-04-29,12.13,,
1994-05-02,11.88,,
1994-05-03,12.0,,
1994-05-04,11.88,,
1994-05-05,11.88,,
1994-05-06,11.75,,
1994-05-09,11.75,,
1994-05-10,12.13,,
1994-05-11,11.88,,
1994-05-12,11.63,,
1994-05-13,11.63,,
1994-05-16,11.75,,
1994-05-17,12.13,,
1994-05-18,11.75,,
1994-05-19,11.25,,
1994-05-20,11.38,,
1994-05-23,11.38,,
1994-05-24,11.25,,
1994-05-25,11.38,,
1994-05-26,12.0,,
1994-05-27,11.5,,
1994-05-31,11.88,,
1994-06-01,11.38,,
1994-06-02,11.63,,
1994-06-03,11.5,,
1994-06-06,11.25,,
1994-06-07,11.25,,
1994-06-08,11.25,,
1994-06-09,11.38,,
1994-06-10,11.5,,
1994-06-13,11.5,,
1994-06-14,11.25,,
1994-06-15,11.25,,
1994-06-16,10.88,,
1994-06-17,10.75,,
1994-06-20,10.75,,
1994-06-21,10.88,,
1994-06-22,10.88,,
1994-06-23,11.13,,
1994-06-24,11.0,,
1994-06-27,11.13,,
1994-06-28,11.0,,
1994-06-29,11.5,,
1994-06-30,11.63,,
1994-07-01,11.75,,
1994-07-05,11.75,,
1994-07-06,11.63,,
1994-07-07,11.63,,
1994-07-08,11.5,,
1994-07-11,11.63,,
1994-07-12,11.63,,
1994-07-13,11.5,,
1994-07-14,11.75,,
1994-07-15,11.75,,
1994-07-18,11.75,,
1994-07-19,11.75,,
1994-07-20,11.75,,
1994-07-21,11.75,,
1994-07-22,11.63,,
1994-07-25,12.0,,
1994-07-26,12.0,,
1994-07-27,12.0,,
1994-07-28,12.25,,
1994-07-29,12.88,,
1994-08-01,13.0,,
1994-08-02,12.75,,
1994-08-03,13.25,,
1994-08-04,13.5,,
1994-08-05,13.5,,
1994-08-08,13.0,,
1994-08-09,13.0,,
1994-08-10,13.38,,
1994-08-11,13.38,,
1994-08-12,13.25,,
1994-08-15,13.38,,
1994-08-16,13.5,,
1994-08-17,13.38,,
1994-08-18,13.63,,
1994-08-19,13.88,,
1994-08-22,14.13,,
1994-08-23,14.13,,
1994-08-24,13.88,,
1994-08-25,13.63,,
1994-08-26,14.0,,
1994-08-29,14.38,,
1994-08-30,14.25,,
1994-08-31,14.63,,
1994-09-01,14.63,,
1994-09-02,14.75,,
1994-09-06,14.38,,
1994-09-07,14.5,,
1994-09-08,14.75,,
1994-09-09,14.75,,
1994-09-12,14.5,,
1994-09-13,14.5,,
1994-09-14,14.25,,
1994-09-15,14.0,,
1994-09-16,14.63,,
1994-09-19,15.0,,
1994-09-20,14.38,,
1994-09-21,14.75,,
1994-09-22,14.63,,
1994-09-23,14.63,,
1994-09-26,14.5,,
1994-09-27,14.5,,
1994-09-28,14.5,,
1994-09-29,14.75,,
1994-09-30,14.88,,
1994-10-03,15.0,,
1994-10-04,14.75,,
1994-10-05,14.5,,
1994-10-06,14.5,,
1994-10-07,14.25,,
1994-10-10,13.88,,
1994-10-11,14.5,,
1994-10-12,14.63,,
1994-10-13,14.63,,
1994-10-14,14.5,,
1994-10-17,14.38,,
1994-10-18,14.25,,
1994-10-19,14.5,,
1994-10-20,14.5,,
1994-10-21,14.38,,
1994-10-24,14.25,,
1994-10-25,14.0,,
1994-10-26,13.75,,
1994-10-27,13.63,,
1994-10-28,13.5,,
1994-10-31,13.5,,
1994-11-01,13.13,,
1994-11-02,13.63,,
1994-11-03,14.0,,
1994-11-04,14.0,,
1994-11-07,14.25,,
1994-11-08,14.5,,
1994-11-09,14.63,,
1994-11-10,14.5,,
1994-11-11,14.38,,
1994-11-14,14.38,,
1994-11-15,14.5,,
1994-11-16,14.38,,
1994-11-17,14.0,,
1994-11-18,14.0,,
1994-11-21,14.13,,
1994-11-22,13.88,,
1994-11-23,13.75,,
1994-11-25,14.0,,
1994-11-28,12.5,,
1994-11-29,11.88,,
1994-11-30,12.0,,
1994-12-01,11.75,,
1994-12-02,11.63,,
1994-12-05,11.63,,
1994-12-06,11.5,,
1994-12-07,11.38,,
1994-12-08,11.13,,
1994-12-09,11.13,,
1994-12-12,11.25,,
1994-12-13,11.5,,
1994-12-14,11.5,,
1994-12-15,11.25,,
1994-12-16,11.25,,
1994-12-19,11.38,,
1994-12-20,11.75,,
1994-12-21,11.5,,
1994-12-22,11.25,,
1994-12-23,11.25,,
1994-12-27,11.25,,
1994-12-28,11.38,,
1994-12-29,11.5,,
1994-12-30,11.38,,
1995-01-03,11.13,,
1995-01-04,11.25,,
1995-01-05,11.25,,
1995-01-06,11.13,,
1995-01-09,11.0,,
1995-01-10,10.88,,
1995-01-11,11.0,,
1995-01-12,10.88,,
1995-01-13,11.0,,
1995-01-16,11.5,,
1995-01-17,11.63,,
1995-01-18,11.75,,
1995-01-19,11.75,,
1995-01-20,11.75,,
1995-01-23,11.5,,
1995-01-24,11.75,,
1995-01-25,12.0,,
1995-01-26,12.0,,
1995-01-27,12.0,,
1995-01-30,12.0,,
1995-01-31,12.13,,
1995-02-01,12.0,,
1995-02-02,12.0,,
1995-02-03,12.25,,
1995-02-06,12.25,,
1995-02-07,12.13,,
1995-02-08,12.0,,
1995-02-09,11.75,,
1995-02-10,11.88,,
1995-02-13,11.63,,
1995-02-14,11.63,,
1995-02-15,11.63,,
1995-02-16,11.63,,
1995-02-17,11.5,,
1995-02-21,11.38,,
1995-02-22,11.13,,
1995-02-23,10.88,,
1995-02-24,11.0,,
1995-02-27,10.88,,
1995-02-28,11.13,,
1995-03-01,11.13,,
1995-03-02,11.13,,
1995-03-03,10.88,,
1995-03-06,10.88,,
1995-03-07,10.63,,
1995-03-08,10.63,,
1995-03-09,10.5,,
1995-03-10,10.63,,
1995-03-13,10.63,,
1995-03-14,10.5,,
1995-03-15,10.25,,
1995-03-16,10.0,,
1995-03-17,10.5,,
1995-03-20,11.13,,
1995-03-21,11.13,,
1995-03-22,11.5,,
1995-03-23,11.63,,
1995-03-24,12.0,,
1995-03-27,12.0,,
1995-03-28,11.63,,
1995-03-29,11.5,,
1995-03-30,11.88,,
1995-03-31,12.0,,
1995-04-03,11.88,,
1995-04-04,11.5,,
1995-04-05,12.0,,
1995-04-06,11.75,,
1995-04-07,11.88,,
1995-04-10,12.25,,
1995-04-11,13.38,,
1995-04-12,14.0,,
1995-04-13,14.0,,
1995-04-17,13.88,,
1995-04-18,13.75,,
1995-04-19,13.75,,
1995-04-20,13.75,,
1995-04-21,14.5,,
1995-04-24,15.0,,
1995-04-25,14.88,,
1995-04-26,15.13,,
1995-04-27,15.0,,
1995-04-28,15.0,,
1995-05-01,14.88,,
1995-05-02,14.88,,
1995-05-03,14.75,,
1995-05-04,14.75,,
1995-05-05,15.13,,
1995-05-08,15.5,,
1995-05-09,15.88,,
1995-05-10,16.0,,
1995-05-11,15.5,,
1995-05-12,15.38,,
1995-05-15,15.38,,
1995-05-16,15.5,,
1995-05-17,15.88,,
1995-05-18,15.63,,
1995-05-19,15.5,,
1995-05-22,15.5,,
1995-05-23,15.0,,
1995-05-24,14.63,,
1995-05-25,14.75,,
1995-05-26,14.88,,
1995-05-30,14.88,,
1995-05-31,14.88,,
1995-06-01,14.75,,
1995-06-02,14.88,,
1995-06-05,14.75,,
1995-06-06,14.88,,
1995-06-07,14.75,,
1995-06-08,14.75,,
1995-06-09,14.88,,
1995-06-12,15.0,,
1995-06-13,15.0,,
1995-06-14,14.88,,
1995-06-15,15.0,,
1995-06-16,14.88,,
1995-06-19,15.13,,
1995-06-20,15.0,,
1995-06-21,15.25,,
1995-06-22,15.38,,
1995-06-23,15.25,,
1995-06-26,15.38,,
1995-06-27,15.25,,
1995-06-28,15.38,,
1995-06-29,15.0,,
1995-06-30,15.5,,
1995-07-03,15.5,,
1995-07-05,15.38,,
1995-07-06,15.38,,
1995-07-07,15.25,,
1995-07-10,15.0,,
1995-07-11,14.75,,
1995-07-12,15.25,,
1995-07-13,15.13,,
1995-07-14,15.5,,
1995-07-17,16.25,,
1995-07-18,16.75,,
1995-07-19,16.88,,
1995-07-20,16.5,,
1995-07-21,17.13,,
1995-07-24,17.25,,
1995-07-25,17.38,,
1995-07-26,16.88,,
1995-07-27,18.38,,
1995-07-28,17.75,,
1995-07-31,19.0,,
1995-08-01,19.0,,
1995-08-02,19.25,,
1995-08-03,20.0,,
1995-08-04,20.13,,
1995-08-07,20.25,,
1995-08-08,20.0,,
1995-08-09,19.63,,
1995-08-10,19.5,,
1995-08-11,19.88,,
1995-08-14,19.5,,
1995-08-15,19.63,,
1995-08-16,19.75,,
1995-08-17,20.5,,
1995-08-18,21.63,,
1995-08-21,21.75,,
1995-08-22,21.75,,
1995-08-23,21.5,,
1995-08-24,21.13,,
1995-08-25,21.0,,
1995-08-28,20.0,,
1995-08-29,19.63,,
1995-08-30,19.38,,
1995-08-31,19.5,,
1995-09-01,19.5,,
1995-09-05,20.13,,
1995-09-06,21.0,,
1995-09-07,20.88,,
1995-09-08,20.5,,
1995-09-11,19.75,,
1995-09-12,19.5,,
1995-09-13,19.63,,
1995-09-14,19.5,,
1995-09-15,19.63,,
1995-09-18,19.5,,
1995-09-19,19.5,,
1995-09-20,19.5,,
1995-09-21,19.38,,
1995-09-22,19.25,,
1995-09-25,19.13,,
1995-09-26,19.0,,
1995-09-27,18.88,,
1995-09-28,18.75,,
1995-09-29,19.5,,
1995-10-02,19.75,,
1995-10-03,20.13,,
1995-10-04,19.88,,
1995-10-05,20.0,,
1995-10-06,20.38,,
1995-10-09,20.0,,
1995-10-10,20.0,,
1995-10-11,21.25,,
1995-10-12,20.88,,
1995-10-13,20.88,,
1995-10-16,20.38,,
1995-10-17,21.0,,
1995-10-18,21.13,,
1995-10-19,20.5,,
1995-10-20,20.13,,
1995-10-23,20.38,,
1995-10-24,20.63,,
1995-10-25,21.13,,
1995-10-26,21.63,,
1995-10-27,21.0,,
1995-10-30,20.75,,
1995-10-31,21.0,,
1995-11-01,21.25,,
1995-11-02,21.38,,
1995-11-03,21.13,,
1995-11-06,21.25,,
1995-11-07,21.63,,
1995-11-08,22.0,,
1995-11-09,22.5,,
1995-11-10,21.88,,
1995-11-13,21.0,,
1995-11-14,20.5,,
1995-11-15,20.63,,
1995-11-16,20.25,,
1995-11-17,20.63,,
1995-11-20,20.5,,
1995-11-21,20.13,,
1995-11-22,19.88,,
1995-11-24,20.5,,
1995-11-27,20.25,,
1995-11-28,20.63,,
1995-11-29,21.13,,
1995-11-30,21.0,,
1995-12-01,21.0,,
1995-12-04,21.38,,
1995-12-05,21.0,,
1995-12-06,20.75,,
1995-12-07,20.25,,
1995-12-08,20.0,,
1995-12-11,20.38,,
1995-12-12,20.0,,
1995-12-13,19.88,,
1995-12-14,20.0,,
1995-12-15,19.88,,
1995-12-18,18.88,,
1995-12-19,18.13,,
1995-12-20,17.88,,
1995-12-21,17.5,,
1995-12-22,17.75,,
1995-12-26,17.63,,
1995-12-27,18.0,,
1995-12-28,17.88,,
1995-12-29,18.88,,
1996-01-02,18.75,,
1996-01-03,18.5,,
1996-01-04,18.38,,
1996-01-05,18.0,,
1996-01-08,18.13,,
1996-01-09,18.0,,
1996-01-10,17.88,,
1996-01-11,17.75,,
1996-01-12,18.0,,
1996-01-15,18.0,,
1996-01-16,17.5,,
1996-01-17,17.5,,
1996-01-18,17.88,,
1996-01-19,18.0,,
1996-01-22,18.88,,
1996-01-23,18.88,,
1996-01-24,20.0,,
1996-01-25,19.88,,
1996-01-26,20.75,,
1996-01-29,21.13,,
1996-01-30,20.75,,
1996-01-31,20.75,,
1996-02-01,20.5,,
1996-02-02,20.63,,
1996-02-05,20.75,,
1996-02-06,20.25,,
1996-02-07,20.25,,
1996-02-08,20.63,,
1996-02-09,20.63,,
1996-02-12,20.0,,
1996-02-13,20.38,,
1996-02-14,20.5,,
1996-02-15,20.13,,
1996-02-16,20.13,,
1996-02-20,20.13,,
1996-02-21,20.0,,
1996-02-22,20.13,,
1996-02-23,20.25,,
1996-02-26,20.88,,
1996-02-27,21.63,,
1996-02-28,21.63,,
1996-02-29,21.38,,
1996-03-01,22.0,,
1996-03-04,22.75,,
1996-03-05,23.63,,
1996-03-06,23.5,,
1996-03-07,23.5,,
1996-03-08,23.38,,
1996-03-11,23.5,,
1996-03-12,23.5,,
1996-03-13,24.25,,
1996-03-14,23.63,,
1996-03-15,24.0,,
1996-03-18,24.38,,
1996-03-19,24.25,,
1996-03-20,24.25,,
1996-03-21,23.75,,
1996-03-22,23.75,,
1996-03-25,23.63,,
1996-03-26,24.0,,
1996-03-27,24.25,,
1996-03-28,24.63,,
1996-03-29,25.5,,
1996-04-01,25.88,,
1996-04-02,25.88,,
1996-04-03,24.5,,
1996-04-04,25.5,,
1996-04-08,25.38,,
1996-04-09,25.75,,
1996-04-10,25.88,,
1996-04-11,25.5,,
1996-04-12,25.38,,
1996-04-15,24.63,,
1996-04-16,25.13,,
1996-04-17,24.5,,
1996-04-18,24.63,,
1996-04-19,24.63,,
1996-04-22,24.63,,
1996-04-23,24.0,,
1996-04-24,24.38,,
1996-04-25,24.25,,
1996-04-26,24.63,,
1996-04-29,25.75,,
1996-04-30,26.0,,
1996-05-01,26.88,,
1996-05-02,25.63,,
1996-05-03,26.0,,
1996-05-06,26.38,,
1996-05-07,26.5,,
1996-05-08,26.75,,
1996-05-09,26.5,,
1996-05-10,26.38,,
1996-05-13,26.75,,
1996-05-14,28.0,,
1996-05-15,27.88,,
1996-05-16,28.13,,
1996-05-17,28.88,,
1996-05-20,28.75,,
1996-05-21,28.88,,
1996-05-22,28.5,,
1996-05-23,28.75,,
1996-05-24,29.13,,
1996-05-28,29.5,,
1996-05-29,29.0,,
1996-05-30,29.88,,
1996-05-31,29.5,,
1996-06-03,29.63,,
1996-06-04,29.88,,
1996-06-05,30.5,,
1996-06-06,31.0,,
1996-06-07,31.5,,
1996-06-10,31.25,,
1996-06-11,30.88,,
1996-06-12,31.88,,
1996-06-13,31.88,,
1996-06-14,31.63,,
1996-06-17,31.13,,
1996-06-18,30.38,,
1996-06-19,29.25,,
1996-06-20,28.63,,
1996-06-21,27.88,,
1996-06-24,28.88,,
1996-06-25,28.88,,
1996-06-26,28.25,,
1996-06-27,29.13,,
1996-06-28,29.63,,
1996-07-01,29.5,,
1996-07-02,28.88,,
1996-07-03,28.63,,
1996-07-05,28.63,,
1996-07-08,28.13,,
1996-07-09,28.13,,
1996-07-10,27.88,,
1996-07-11,27.88,,
1996-07-12,27.0,,
1996-07-15,25.63,,
1996-07-16,24.63,,
1996-07-17,26.75,,
1996-07-18,27.25,,
1996-07-19,26.0,,
1996-07-22,25.75,,
1996-07-23,25.25,,
1996-07-24,25.13,,
1996-07-25,24.13,,
1996-07-26,25.0,,
1996-07-29,24.75,,
1996-07-30,25.13,,
1996-07-31,25.0,,
1996-08-01,25.38,,
1996-08-02,26.0,,
1996-08-05,26.0,,
1996-08-06,27.0,,
1996-08-07,27.38,,
1996-08-08,27.88,,
1996-08-09,28.13,,
1996-08-12,28.63,,
1996-08-13,28.63,,
1996-08-14,28.75,,
1996-08-15,28.75,,
1996-08-16,28.25,,
1996-08-19,28.13,,
1996-08-20,28.13,,
1996-08-21,28.5,,
1996-08-22,28.75,,
1996-08-23,28.63,,
1996-08-26,28.5,,
1996-08-27,28.38,,
1996-08-28,28.38,,
1996-08-29,27.63,,
1996-08-30,27.5,,
1996-09-03,29.0,,
1996-09-04,28.5,,
1996-09-05,28.25,,
1996-09-06,28.38,,
1996-09-09,28.5,,
1996-09-10,28.0,,
1996-09-11,29.0,,
1996-09-12,29.63,,
1996-09-13,30.5,,
1996-09-16,30.5,,
1996-09-17,31.25,,
1996-09-18,31.25,,
1996-09-19,31.0,,
1996-09-20,31.75,,
1996-09-23,32.0,,
1996-09-24,31.88,,
1996-09-25,33.13,,
1996-09-26,32.63,,
1996-09-27,32.0,,
1996-09-30,31.5,,
1996-10-01,32.13,,
1996-10-02,33.75,,
1996-10-03,33.5,,
1996-10-04,33.88,,
1996-10-07,33.25,,
1996-10-08,32.38,,
1996-10-09,31.63,,
1996-10-10,32.13,,
1996-10-11,33.0,,
1996-10-14,32.88,,
1996-10-15,31.88,,
1996-10-16,31.5,,
1996-10-17,31.25,,
1996-10-18,31.0,,
1996-10-21,32.13,,
1996-10-22,33.38,,
1996-10-23,33.25,,
1996-10-24,32.63,,
1996-10-25,32.5,,
1996-10-28,31.63,,
1996-10-29,32.0,,
1996-10-30,31.63,,
1996-10-31,32.0,,
1996-11-01,32.88,,
1996-11-04,33.0,,
1996-11-05,32.88,,
1996-11-06,33.38,,
1996-11-07,33.0,,
1996-11-08,32.38,,
1996-11-11,32.5,,
1996-11-12,33.25,,
1996-11-13,33.63,,
1996-11-14,33.75,,
1996-11-15,33.75,,
1996-11-18,33.75,,
1996-11-19,32.88,,
1996-11-20,32.5,,
1996-11-21,32.5,,
1996-11-22,33.5,,
1996-11-25,33.63,,
1996-11-26,32.88,,
1996-11-27,32.63,,
1996-11-29,32.25,,
1996-12-02,32.13,,
1996-12-03,32.13,,
1996-12-04,32.0,,
1996-12-05,32.13,,
1996-12-06,32.5,,
1996-12-09,32.0,,
1996-12-10,31.75,,
1996-12-11,31.5,,
1996-12-12,32.0,,
1996-12-13,31.75,,
1996-12-16,29.88,,
1996-12-17,30.13,,
1996-12-18,30.25,,
