date,HSY,dcf,Deviation
2013-04-24,89.34,92.09630989082413,-0.02992855950571316
2013-04-25,88.89,90.77630989082414,-0.020779759532996933
2013-04-26,87.57,91.32630989082413,-0.04113064346204964
2013-04-29,88.12,92.36630989082413,-0.04597249685348703
2013-04-30,89.16,91.20630989082413,-0.022436056159640838
2013-05-01,88.0,92.48630989082413,-0.04850782668397102
2013-05-02,89.28,92.76630989082413,-0.037581638149961294
2013-05-03,89.56,91.86630989082413,-0.025105067282717553
2013-05-06,88.66,92.46630989082414,-0.04116428886713752
2013-05-07,89.26,92.12630989082413,-0.031112826446873854
2013-05-08,88.92,90.95630989082413,-0.02238778038893985
2013-05-09,87.75,91.10630989082414,-0.036839488887719374
2013-05-10,87.9,91.81630989082413,-0.04265374959504342
2013-05-13,88.61,93.03630989082413,-0.04757615490143896
2013-05-14,89.83,93.52630989082414,-0.0395216051519508
2013-05-15,90.32,93.14630989082413,-0.030342693061451653
2013-05-16,89.94,93.30630989082414,-0.0360780518998447
2013-05-17,90.1,92.00630989082413,-0.020719338631080664
2013-05-20,88.8,91.65630989082413,-0.0311632651830126
2013-05-21,88.45,92.37630989082413,-0.04250342858969447
2013-05-22,89.17,92.43630989082413,-0.035335788443761396
2013-05-23,89.23,92.45630989082413,-0.03489550788511753
2013-05-24,89.25,93.32630989082413,-0.043678035653533565
2013-05-28,90.12,92.78630989082413,-0.02873602683371501
2013-05-29,89.58,93.65630989082413,-0.04352413516586251
2013-05-30,90.45,92.31630989082413,-0.020216469798579273
2013-05-31,89.11,91.65630989082413,-0.027781064870025407
2013-06-03,88.45,92.10630989082414,-0.039696627681187646
2013-06-04,88.9,91.09630989082413,-0.024109756953452077
2013-06-05,87.89,90.98630989082413,-0.03403050299038879
2013-06-06,87.78,92.68630989082413,-0.052934569264903364
2013-06-07,89.48,91.25630989082413,-0.01946506376325363
2013-06-10,88.05,91.11630989082413,-0.03365270053734826
2013-06-11,87.91,90.87630989082413,-0.03264117892097251
2013-06-12,87.67,91.09630989082413,-0.03761195041742571
2013-06-13,87.89,92.35630989082414,-0.04835955330073094
2013-06-14,89.15,92.92630989082413,-0.040637682646182505
2013-06-17,89.72,92.81630989082413,-0.033359545261669954
2013-06-18,89.61,91.28630989082413,-0.018363212324267963
2013-06-19,88.08,88.48630989082413,-0.004591782517831766
2013-06-20,85.28,89.86630989082413,-0.05103480822118878
2013-06-21,86.66,89.53630989082413,-0.032124507859787266
2013-06-24,86.33,89.60630989082414,-0.03656338370384826
2013-06-25,86.4,91.17630989082413,-0.052385426615130015
2013-06-26,87.97,92.00630989082413,-0.043869924743353605
2013-06-27,88.8,92.48630989082413,-0.03985789783564353
2013-06-28,89.28,92.50076999568802,-0.034818845246781804
2013-07-01,90.0,92.31076999568802,-0.025032506995618764
2013-07-02,89.81,91.67076999568802,-0.020298400414609175
2013-07-03,89.17,92.52076999568803,-0.036216408443684456
2013-07-05,90.02,93.08076999568803,-0.0328829466691114
2013-07-08,90.58,93.31076999568802,-0.02926532484743416
2013-07-09,90.81,93.21076999568803,-0.025756358367161725
2013-07-10,90.71,94.43076999568802,-0.039402093150971096
2013-07-11,91.93,94.19076999568803,-0.0240020332755696
2013-07-12,91.69,94.62076999568802,-0.030973854850489868
2013-07-15,92.12,94.42076999568802,-0.024367202214015893
2013-07-16,91.92,93.96076999568803,-0.0217193834808046
2013-07-17,91.46,94.75076999568802,-0.034730799505247156
2013-07-18,92.25,95.17076999568802,-0.03068978002195788
2013-07-19,92.67,95.31076999568802,-0.02770694220398695
2013-07-22,92.81,96.09076999568802,-0.03414240510129374
2013-07-23,93.59,95.37076999568802,-0.01867207317051689
2013-07-24,92.87,96.40076999568802,-0.036625952218493185
2013-07-25,93.9,96.96076999568803,-0.031567096629122604
2013-07-26,94.46,97.47076999568803,-0.03088895261442204
2013-07-29,94.97,96.99076999568803,-0.020834662883672972
2013-07-30,94.49,97.37076999568802,-0.02958557271156015
2013-07-31,94.87,99.45076999568802,-0.0460606790262823
2013-08-01,96.95,99.73076999568802,-0.027882768736351315
2013-08-02,97.23,99.93076999568802,-0.027026410341925322
2013-08-05,97.43,100.19076999568803,-0.027555133030785606
2013-08-06,97.69,99.49076999568803,-0.01809986992528123
2013-08-07,96.99,99.90076999568802,-0.029136612218440994
2013-08-08,97.4,100.05076999568803,-0.026494248827892752
2013-08-09,97.55,99.37076999568802,-0.01832299373112467
2013-08-12,96.87,99.83076999568803,-0.0296578900054153
2013-08-13,97.33,98.59076999568802,-0.012787911036126087
2013-08-14,96.09,97.91076999568803,-0.018596217717092967
2013-08-15,95.41,97.67076999568802,-0.023146843173119547
2013-08-16,95.17,97.08076999568803,-0.01968227070894568
2013-08-19,94.58,97.75076999568802,-0.03243728919810951
2013-08-20,95.25,96.18076999568802,-0.009677298234665344
2013-08-21,93.68,96.44076999568803,-0.028626585994817932
2013-08-22,93.94,97.97076999568803,-0.041142577483727405
2013-08-23,95.47,95.86076999568803,-0.004076432890176118
2013-08-26,93.36,94.65076999568802,-0.013637184311832029
2013-08-27,92.15,93.58076999568803,-0.015289145363453938
2013-08-28,91.08,93.93076999568802,-0.03034969260678788
2013-08-29,91.43,94.45076999568802,-0.03198248141149007
2013-08-30,91.95,93.54076999568802,-0.017006167425833163
2013-09-03,91.04,93.49076999568803,-0.02621403156483848
2013-09-04,90.99,92.69076999568803,-0.01834886036405947
2013-09-05,90.19,93.24076999568803,-0.03271927072062053
2013-09-06,90.74,93.70076999568802,-0.031598139437106876
2013-09-09,91.2,93.99076999568803,-0.029691958006260122
2013-09-10,91.49,94.12076999568802,-0.027951003756222503
2013-09-11,91.62,93.71076999568803,-0.022310882684927535
2013-09-12,91.21,94.08076999568803,-0.03051388711869185
2013-09-13,91.58,95.21076999568803,-0.03813402618057238
2013-09-16,92.71,96.08076999568803,-0.035082670505651725
2013-09-17,93.58,96.72076999568803,-0.03247254954471568
2013-09-18,94.22,96.29076999568802,-0.021505384117094017
2013-09-19,93.79,96.10076999568803,-0.024045280758850374
2013-09-20,93.6,95.66076999568803,-0.021542477608960553
2013-09-23,93.16,95.33076999568803,-0.022770926908344702
2013-09-24,92.83,94.68076999568802,-0.019547475118467217
2013-09-25,92.18,95.61076999568803,-0.03588267300684589
2013-09-26,93.11,95.50076999568802,-0.02503403894854428
2013-09-27,93.0,95.58752404809178,-0.027069683767412478
2013-09-30,92.5,95.66752404809178,-0.03310971073631497
2013-10-01,92.58,95.10752404809178,-0.026575437363017818
2013-10-02,92.02,94.12752404809179,-0.02239009332716546
2013-10-03,91.04,94.85752404809178,-0.04024482070769975
2013-10-04,91.77,94.65752404809179,-0.03050496066878694
2013-10-07,91.57,95.10752404809178,-0.03719499675233906
2013-10-08,92.02,94.73752404809179,-0.028684769582032588
2013-10-09,91.65,96.84752404809178,-0.05366708234596507
2013-10-10,93.76,97.03752404809178,-0.03377584166788339
2013-10-11,93.95,96.60752404809178,-0.02750845831395954
2013-10-14,93.52,96.31752404809178,-0.029044808571854208
2013-10-15,93.23,97.85752404809178,-0.04728838270849356
2013-10-16,94.77,98.31752404809178,-0.03608231678369489
2013-10-17,95.23,99.11752404809178,-0.039221359546930845
2013-10-18,96.03,98.59752404809178,-0.026040451551698762
2013-10-21,95.51,100.10752404809178,-0.045925859138051583
2013-10-22,97.02,99.93752404809179,-0.029193479385058896
2013-10-23,96.85,99.49752404809178,-0.026608944025703685
2013-10-24,96.41,100.19752404809178,-0.03780057525447322
2013-10-25,97.11,103.22752404809178,-0.059262528133889325
2013-10-28,100.14,103.98752404809179,-0.036999862082612855
2013-10-29,100.9,103.02752404809178,-0.02065005509691442
2013-10-30,99.94,102.32752404809177,-0.023332178417311167
2013-10-31,99.24,102.29752404809179,-0.029888543995008177
2013-11-01,99.21,101.93752404809179,-0.0267568206463894
2013-11-04,98.85,102.59752404809178,-0.036526456977023836
2013-11-05,99.51,102.51752404809179,-0.02933668244544152
2013-11-06,99.43,99.78752404809178,-0.003582853182322321
2013-11-07,96.7,100.63752404809178,-0.039125804070956116
2013-11-08,97.55,99.89752404809178,-0.023499321634454784
2013-11-11,96.81,99.96752404809178,-0.03158549817211409
2013-11-12,96.88,100.90752404809179,-0.039913020224064844
2013-11-13,97.82,101.73752404809179,-0.0385061862350804
2013-11-14,98.65,101.64752404809178,-0.029489395596823176
2013-11-15,98.56,100.58752404809178,-0.02015681434928651
2013-11-18,97.5,99.51752404809179,-0.02027305308677918
2013-11-19,96.43,98.05752404809178,-0.01659764575835676
2013-11-20,94.97,98.84752404809178,-0.039227325979407146
2013-11-21,95.76,99.37752404809179,-0.03640183313825718
2013-11-22,96.29,99.07752404809177,-0.028134777033171687
2013-11-25,95.99,100.00752404809178,-0.040172217903923224
2013-11-26,96.92,100.80752404809178,-0.03856382829358229
2013-11-27,97.72,99.97752404809178,-0.022580315621797742
2013-11-29,96.89,99.57752404809177,-0.026989263629348836
2013-12-02,96.49,100.13752404809178,-0.03642514714404199
2013-12-03,97.05,99.82752404809177,-0.027823228859745197
2013-12-04,96.74,98.87752404809179,-0.021617896166697625
2013-12-05,95.79,100.24752404809178,-0.04446517847117459
2013-12-06,97.16,100.05752404809178,-0.028958582332090366
2013-12-09,96.97,98.64752404809178,-0.017005232156399264
2013-12-10,95.56,98.85752404809178,-0.03335632851261383
2013-12-11,95.77,98.04752404809179,-0.0232287767611008
2013-12-12,94.96,97.92752404809178,-0.030303268431809305
2013-12-13,94.84,97.89752404809178,-0.031231883316985454
2013-12-16,94.81,97.19752404809178,-0.024563630313365503
2013-12-17,94.11,98.88752404809178,-0.04831270773619867
2013-12-18,95.8,99.34752404809178,-0.035708228082005466
2013-12-19,96.26,99.38752404809178,-0.03146797425578707
2013-12-20,96.3,98.64752404809178,-0.023797090405911714
2013-12-23,95.56,99.03752404809178,-0.03511319655369338
2013-12-24,95.95,99.54752404809179,-0.03613875967777769
2013-12-26,96.46,99.36752404809178,-0.02926030487269271
2013-12-27,96.28,100.64752404809178,-0.04339425226203153
2013-12-30,97.56,100.31752404809178,-0.027487959598861633
2013-12-31,97.23,100.85294555969772,-0.035923051524094474
2014-01-02,95.93,100.73294555969771,-0.04767998724758149
2014-01-03,95.81,100.46294555969772,-0.046315042165798403
2014-01-06,95.54,101.92294555969771,-0.06262520696047902
2014-01-07,97.0,102.66294555969772,-0.05516055991598989
2014-01-08,97.74,102.56294555969771,-0.047024249677876884
2014-01-09,97.64,102.78294555969771,-0.05003695439639466
2014-01-10,97.86,102.77294555969772,-0.04780388002836733
2014-01-13,97.85,103.59294555969771,-0.055437612365102806
2014-01-14,98.67,103.12294555969771,-0.04318093839862158
2014-01-15,98.2,104.42294555969771,-0.05959366043874048
2014-01-16,99.5,103.50294555969772,-0.038674701845938575
2014-01-17,98.58,103.67294555969771,-0.049125116800747715
2014-01-21,98.75,104.75294555969772,-0.057305744746592335
2014-01-22,99.83,104.25294555969772,-0.04242513759158051
2014-01-23,99.33,103.04294555969771,-0.03603299128853632
2014-01-24,98.12,102.38294555969772,-0.04163726230373066
2014-01-27,97.46,103.70294555969771,-0.06020027228738545
2014-01-28,98.78,101.64294555969772,-0.028166692178516528
2014-01-29,96.72,104.17294555969771,-0.07154396489083337
2014-01-30,99.25,104.32294555969771,-0.0486273229008356
2014-01-31,99.4,102.87294555969771,-0.0337595617662404
2014-02-03,97.95,104.92294555969771,-0.06645777548944554
2014-02-04,100.0,105.63294555969772,-0.05332565072242823
2014-02-05,100.71,105.52294555969772,-0.04561041709146463
2014-02-06,100.6,105.30294555969772,-0.04466110168809623
2014-02-07,100.38,106.89294555969772,-0.06092961070158154
2014-02-10,101.97,108.67294555969771,-0.061679984150384115
2014-02-11,103.75,107.85294555969772,-0.038042035276882546
2014-02-12,102.93,108.93294555969771,-0.05510679555073594
2014-02-13,104.01,110.20294555969771,-0.05619582605750717
2014-02-14,105.28,110.88294555969772,-0.05053027344661554
2014-02-18,105.96,111.27294555969772,-0.04774696610190243
2014-02-19,106.35,112.63294555969772,-0.0557824846760101
2014-02-20,107.71,112.62294555969771,-0.0436229538774896
2014-02-21,107.7,112.99294555969772,-0.046843150547848045
2014-02-24,108.07,111.69294555969772,-0.03243665516692218
2014-02-25,106.77,110.56294555969771,-0.03430575714582185
2014-02-26,105.64,110.69294555969772,-0.04564830698242295
2014-02-27,105.77,110.74294555969772,-0.044905303309066946
2014-02-28,105.82,110.50294555969772,-0.04237846815737445
2014-03-03,105.58,112.06294555969771,-0.05785092946931458
2014-03-04,107.14,111.57294555969771,-0.03973136621481277
2014-03-05,106.65,110.95294555969771,-0.03878171541991671
2014-03-06,106.03,110.56294555969771,-0.04099877709254929
2014-03-07,105.64,110.32294555969771,-0.042447611745135005
2014-03-10,105.4,110.37294555969771,-0.04505583804509394
2014-03-11,105.45,110.86294555969772,-0.04882556143867689
2014-03-12,105.94,110.50294555969772,-0.04129252425432095
2014-03-13,105.58,111.12294555969771,-0.04988119718910722
2014-03-14,106.2,110.24294555969772,-0.036673054581151554
2014-03-17,105.32,111.13294555969772,-0.05230623133780943
2014-03-18,106.21,109.15294555969771,-0.026961668735619893
2014-03-19,104.23,109.35294555969772,-0.04684780582248704
2014-03-20,104.43,109.76294555969771,-0.048586028121824
2014-03-21,104.84,108.43294555969771,-0.03313518360265899
2014-03-24,103.51,108.16294555969772,-0.04301792573806751
2014-03-25,103.24,107.70294555969771,-0.041437544131269766
2014-03-26,102.78,107.69294555969772,-0.04561993855924673
2014-03-27,102.77,108.16294555969772,-0.049859455396591645
2014-03-28,103.24,108.8312430080248,-0.051375348231688656
2014-03-31,104.4,108.54124300802481,-0.038153635367144556
2014-04-01,104.11,107.6412430080248,-0.032805669177952024
2014-04-02,103.21,107.29124300802481,-0.038038919986410846
2014-04-03,102.86,107.4012430080248,-0.04228296508342544
2014-04-04,102.97,107.43124300802481,-0.0415264953016653
2014-04-07,103.0,106.1512430080248,-0.029686350519575022
2014-04-08,101.72,103.3412430080248,-0.015688247604094596
2014-04-09,98.91,103.04124300802481,-0.04009310143612177
2014-04-10,98.61,102.7512430080248,-0.04030358063601602
2014-04-11,98.32,103.5612430080248,-0.050610082071134266
2014-04-14,99.13,103.9412430080248,-0.04628810343987666
2014-04-15,99.51,104.9012430080248,-0.0513935092991451
2014-04-16,100.47,105.04124300802481,-0.04351855401859228
2014-04-17,100.61,104.82124300802481,-0.040175472902018616
2014-04-21,100.39,104.2012430080248,-0.03657579216911344
2014-04-22,99.77,104.5812430080248,-0.04600483671489375
2014-04-23,100.15,100.4512430080248,-0.002998897763771158
2014-04-24,96.02,100.79124300802481,-0.04733787247414867
2014-04-25,96.36,100.79124300802481,-0.043964563545188184
2014-04-28,96.36,100.57124300802481,-0.04187323216924732
2014-04-29,96.14,100.6712430080248,-0.045010301578014666
2014-04-30,96.24,100.4712430080248,-0.0421139709368068
2014-05-01,96.04,101.41124300802481,-0.05296496570503306
2014-05-02,96.98,102.16124300802481,-0.05071632700884243
2014-05-05,97.73,100.49124300802481,-0.027477449033089463
2014-05-06,96.06,101.3312430080248,-0.05201991855174759
2014-05-07,96.9,100.66124300802481,-0.037365354287597574
2014-05-08,96.23,100.46124300802481,-0.04211816299830984
2014-05-09,96.03,100.6712430080248,-0.046102967136849915
2014-05-12,96.24,101.32124300802481,-0.050149828971426724
2014-05-13,96.89,100.4712430080248,-0.03564445806387362
2014-05-14,96.04,100.91124300802481,-0.0482725498449903
2014-05-15,96.48,101.05124300802481,-0.04523688053655894
2014-05-16,96.62,100.82124300802481,-0.041670216342109656
2014-05-19,96.39,101.88124300802481,-0.05389846890258576
2014-05-20,97.45,101.5012430080248,-0.03991323542416625
2014-05-21,97.07,101.80124300802481,-0.04647529704182363
2014-05-22,97.37,101.4712430080248,-0.04041778622639369
2014-05-23,97.04,101.54124300802481,-0.04432920924228856
2014-05-27,97.11,101.18124300802481,-0.0402371317745317
2014-05-28,96.75,101.3612430080248,-0.04549315765257267
2014-05-29,96.93,101.77124300802481,-0.04756985239576039
2014-05-30,97.34,101.49124300802481,-0.04090247478490905
2014-06-02,97.06,100.7212430080248,-0.03635025639758138
2014-06-03,96.29,101.91124300802481,-0.05515822241106583
2014-06-04,97.48,101.49124300802481,-0.03952304542873364
2014-06-05,97.06,102.55124300802481,-0.053546333003444024
2014-06-06,98.12,101.7012430080248,-0.03521336516744655
2014-06-09,97.27,101.46124300802481,-0.04130880801148196
2014-06-10,97.03,101.3712430080248,-0.042825192620762675
2014-06-11,96.94,101.3712430080248,-0.04371301837222241
2014-06-12,96.94,102.07124300802481,-0.05027119154041648
2014-06-13,97.64,102.4812430080248,-0.04724028384048495
2014-06-16,98.05,102.77124300802481,-0.045939339350562824
2014-06-17,98.34,103.68124300802481,-0.05151600089913466
2014-06-18,99.25,104.1712430080248,-0.04724185740632558
2014-06-19,99.74,104.5612430080248,-0.046109274041958304
2014-06-20,100.13,103.2212430080248,-0.02994774058072991
2014-06-23,98.79,102.38124300802481,-0.03507715771475173
2014-06-24,97.95,101.6212430080248,-0.036126728028064936
2014-06-25,97.19,100.99124300802481,-0.0376393328253497
2014-06-26,96.56,101.35124300802481,-0.047273648214116615
2014-06-27,96.92,99.85931886764068,-0.02943459760161815
2014-06-30,97.37,99.39931886764069,-0.020415822671208672
2014-07-01,96.91,99.25931886764069,-0.0236684967662677
2014-07-02,96.77,99.11931886764069,-0.023701927076172358
2014-07-03,96.63,99.29931886764068,-0.026881542573305106
2014-07-07,96.81,99.41931886764068,-0.026245591876509766
2014-07-08,96.93,99.12931886764068,-0.02218636113678174
2014-07-09,96.64,98.76931886764068,-0.02155850513147861
2014-07-10,96.28,98.93931886764068,-0.026878281537376147
2014-07-11,96.45,97.47931886764069,-0.010559356380385743
2014-07-14,94.99,97.14931886764069,-0.022226803983902532
2014-07-15,94.66,94.82931886764068,-0.001785511798065409
2014-07-16,92.34,94.65931886764068,-0.0245017489602235
2014-07-17,92.17,96.33931886764069,-0.04327743767182801
2014-07-18,93.85,95.76931886764068,-0.020041062109811048
2014-07-21,93.28,95.99931886764068,-0.028326439184323315
2014-07-22,93.51,96.48931886764068,-0.03087718830026731
2014-07-23,94.0,94.82931886764068,-0.008745384629391006
2014-07-24,92.34,95.01931886764068,-0.02819762233165335
2014-07-25,92.53,94.31931886764069,-0.01897086290616301
2014-07-28,91.83,93.77931886764068,-0.020786234013833393
2014-07-29,91.29,92.84931886764068,-0.01679407976986369
2014-07-30,90.36,90.63931886764068,-0.0030816523240710936
2014-07-31,88.15,91.58931886764069,-0.03755152795284977
2014-08-01,89.1,91.90931886764068,-0.030566202668593445
2014-08-04,89.42,91.00931886764069,-0.017463254174576393
2014-08-05,88.52,92.24931886764068,-0.04042651927860319
2014-08-06,89.76,92.01931886764068,-0.024552658022718554
2014-08-07,89.53,92.88931886764068,-0.03616474863409669
2014-08-08,90.4,92.94931886764068,-0.027426977396906915
2014-08-11,90.46,92.99931886764068,-0.027304703932882757
2014-08-12,90.51,93.45931886764068,-0.03155724761719658
2014-08-13,90.97,94.80931886764068,-0.04049516348704707
2014-08-14,92.32,93.90931886764068,-0.016923973965573436
2014-08-15,91.42,94.03931886764069,-0.02785344363592579
2014-08-18,91.55,94.40931886764068,-0.030286405006791473
2014-08-19,91.92,94.44931886764068,-0.026779641165916912
2014-08-20,91.96,94.38931886764068,-0.025737222143188188
2014-08-21,91.9,94.47931886764069,-0.027300354178612762
2014-08-22,91.99,94.49931886764068,-0.02655383020437785
2014-08-25,92.01,94.38931886764068,-0.025207501189590364
2014-08-26,91.9,93.87931886764068,-0.021083651772455747
2014-08-27,91.39,94.42931886764069,-0.0321861780227477
2014-08-28,91.94,93.90931886764068,-0.020970430745177793
2014-08-29,91.42,94.19931886764068,-0.029504659917402365
2014-09-02,91.71,93.38931886764068,-0.017981915790827863
2014-09-03,90.9,92.23931886764068,-0.014520042906675523
2014-09-04,89.75,93.06931886764069,-0.03566501730136529
2014-09-05,90.58,94.42931886764069,-0.04076402237991561
2014-09-08,91.94,93.23931886764068,-0.013935310590215133
2014-09-09,90.75,94.28931886764069,-0.03753679536712984
2014-09-10,91.8,94.85931886764068,-0.032251115695964616
2014-09-11,92.37,95.15931886764068,-0.029312093663894312
2014-09-12,92.67,95.10931886764068,-0.02564752746295418
2014-09-15,92.62,96.47931886764069,-0.04000151444824418
2014-09-16,93.99,96.24931886764068,-0.023473608896366738
2014-09-17,93.76,96.65931886764068,-0.029995233792313614
2014-09-18,94.17,96.34931886764068,-0.02261893382593083
2014-09-19,93.86,95.82931886764068,-0.020550275123636275
2014-09-22,93.34,94.94931886764068,-0.016949240782696662
2014-09-23,92.46,96.69931886764068,-0.043840214360179264
2014-09-24,94.21,95.41931886764068,-0.012673731923387277
2014-09-25,92.93,95.69931886764068,-0.028937707189649386
2014-09-26,93.21,96.61763348173268,-0.03526927082494691
2014-09-29,94.5,97.54763348173267,-0.031242515814629113
2014-09-30,95.43,96.44763348173268,-0.010551150349639382
2014-10-01,94.33,96.02763348173268,-0.01767859334006827
2014-10-02,93.91,95.80763348173268,-0.019806704463632308
2014-10-03,93.69,95.61763348173268,-0.020159811653369886
2014-10-06,93.5,94.72763348173268,-0.012959613120382851
2014-10-07,92.61,96.21763348173268,-0.037494514790967104
2014-10-08,94.1,95.54763348173267,-0.015150908808321706
2014-10-09,93.43,95.33763348173268,-0.020009238871008805
2014-10-10,93.22,94.35763348173268,-0.012056613119201587
2014-10-13,92.24,94.74763348173268,-0.02646644976326673
2014-10-14,92.63,94.68763348173268,-0.021730752011345222
2014-10-15,92.57,93.20763348173267,-0.006841000655355645
2014-10-16,91.09,94.12763348173267,-0.032271431559173114
2014-10-17,92.01,95.33763348173268,-0.034903671931087676
2014-10-20,93.22,96.37763348173267,-0.03276313567432809
2014-10-21,94.26,96.30763348173268,-0.021261383004713363
2014-10-22,94.19,95.96763348173268,-0.018523260574837996
2014-10-23,93.85,96.24763348173268,-0.024911090226314436
2014-10-24,94.13,96.95763348173267,-0.02916359836964688
2014-10-27,94.84,97.64763348173268,-0.028752703794484802
2014-10-28,95.53,96.17763348173267,-0.006733722366496719
2014-10-29,94.06,96.93763348173268,-0.02968541090158705
2014-10-30,94.82,98.02763348173268,-0.03272172720899591
2014-10-31,95.91,98.44763348173268,-0.025776480266572865
2014-11-03,96.33,97.35763348173268,-0.010555243024939487
2014-11-04,95.24,97.66763348173268,-0.02485606945914931
2014-11-05,95.55,98.93763348173268,-0.03424009007005557
2014-11-06,96.82,98.54763348173267,-0.017530948442845418
2014-11-07,96.43,98.69763348173268,-0.022975560828947028
2014-11-10,96.58,98.58763348173268,-0.02036394840641631
2014-11-11,96.47,98.71763348173268,-0.022768307975581603
2014-11-12,96.6,98.75763348173268,-0.021847764123790858
2014-11-13,96.64,98.17763348173267,-0.015661749292610216
2014-11-14,96.06,98.81763348173267,-0.027906289440157828
2014-11-17,96.7,98.62763348173267,-0.0195445577845047
2014-11-18,96.51,98.15763348173267,-0.01678558684933351
2014-11-19,96.04,97.40763348173267,-0.014040311142443973
2014-11-20,95.29,98.40763348173267,-0.03168080941923468
2014-11-21,96.29,98.62763348173267,-0.023701607746328346
2014-11-24,96.51,99.04763348173267,-0.025620334303097514
2014-11-25,96.93,100.69763348173268,-0.03741531306608259
2014-11-26,98.58,102.39763348173268,-0.037282438586959454
2014-11-28,100.28,102.31763348173267,-0.019914783135562497
2014-12-01,100.2,102.58763348173268,-0.02327408675586451
2014-12-02,100.47,102.00763348173268,-0.015073709969048887
2014-12-03,99.89,101.73763348173267,-0.01816076724513571
2014-12-04,99.62,101.91763348173268,-0.022544023082565867
2014-12-05,99.8,101.73763348173267,-0.019045395645855945
2014-12-08,99.62,101.11763348173268,-0.014810804309450476
2014-12-09,99.0,100.69763348173268,-0.016858722723018582
2014-12-10,98.58,101.69763348173268,-0.030655909827957628
2014-12-11,99.58,100.63763348173268,-0.010509323849757002
2014-12-12,98.52,100.64763348173268,-0.021139428798580218
2014-12-15,98.53,100.05763348173268,-0.01526753560498284
2014-12-16,97.94,102.44763348173268,-0.04399939099165662
2014-12-17,100.33,105.89763348173268,-0.05257561759104934
2014-12-18,103.78,107.38763348173268,-0.0335944965427174
2014-12-19,105.27,107.12763348173267,-0.017340376346962283
2014-12-22,105.01,108.75763348173268,-0.03445857878437697
2014-12-23,106.64,108.39763348173268,-0.01621468500074663
2014-12-24,106.28,108.52763348173268,-0.02071024134245958
2014-12-26,106.41,108.43763348173268,-0.018698614278356174
2014-12-29,106.32,107.76763348173267,-0.013432915198774098
2014-12-30,105.65,106.04763348173267,-0.003749574306164627
2014-12-31,103.93,105.37722559009416,-0.013733760610890378
2015-01-02,103.71,104.64722559009415,-0.008956048139922013
2015-01-05,102.98,104.98722559009416,-0.019118760199750784
2015-01-06,103.32,106.80722559009416,-0.03264971607330647
2015-01-07,105.14,108.83722559009416,-0.03397023003892763
2015-01-08,107.17,108.07722559009416,-0.008394234633066988
2015-01-09,106.41,107.09722559009415,-0.006416838403680569
2015-01-12,105.43,108.33722559009416,-0.026834964383285587
2015-01-13,106.67,108.68722559009416,-0.01855991427826098
2015-01-14,107.02,110.12722559009416,-0.02821487214850582
2015-01-15,108.46,112.32722559009416,-0.03442821248168715
2015-01-16,110.66,112.04722559009416,-0.012380722349780382
2015-01-20,110.38,111.86722559009415,-0.013294560424191415
2015-01-21,110.2,112.44722559009416,-0.019984713524956232
2015-01-22,110.78,110.28722559009415,0.004468100519069651
2015-01-23,108.62,110.99722559009416,-0.02141698206830056
2015-01-26,109.33,110.84722559009415,-0.013687537798237392
2015-01-27,109.18,109.34722559009415,-0.0015293080294603856
2015-01-28,107.68,104.95722559009415,0.025941752886452285
2015-01-29,103.29,103.87722559009416,-0.0056530734889992384
2015-01-30,102.21,105.72722559009415,-0.03326698086007185
2015-02-02,104.06,106.36722559009415,-0.021691132557931647
2015-02-03,104.7,107.36722559009415,-0.02484208356353612
2015-02-04,105.7,107.47722559009415,-0.016535834269413296
2015-02-05,105.81,107.19722559009416,-0.012940872139720283
2015-02-06,105.53,106.61722559009415,-0.010197466535793676
2015-02-09,104.95,107.54722559009416,-0.024149628926674716
2015-02-10,105.88,107.83722559009416,-0.0181498140311388
2015-02-11,106.17,108.32722559009416,-0.01991397433418085
2015-02-12,106.66,107.68722559009416,-0.009538973489801261
2015-02-13,106.02,107.57722559009416,-0.01447542062506535
2015-02-17,105.91,108.61722559009415,-0.024924459038484725
2015-02-18,106.95,107.61722559009415,-0.006199988769786335
2015-02-19,105.95,108.90722559009416,-0.027153621571672226
2015-02-20,107.24,107.63722559009416,-0.0036904108956401505
2015-02-23,105.97,107.40722559009416,-0.013381088490071802
2015-02-24,105.74,105.99722559009416,-0.002426720026511786
2015-02-25,104.33,105.29722559009416,-0.009185670227052523
2015-02-26,103.63,105.44722559009416,-0.017233507851200258
2015-02-27,103.78,104.32722559009416,-0.0052452807692234815
2015-03-02,102.66,104.21722559009416,-0.014942113276158575
2015-03-03,102.55,103.19722559009416,-0.00627173440364559
2015-03-04,101.53,104.01722559009416,-0.023911670167936272
2015-03-05,102.35,101.31722559009415,0.010193473063348613
2015-03-06,99.65,101.67722559009415,-0.01993785312619356
2015-03-09,100.01,100.18722559009416,-0.0017689439851269473
2015-03-10,98.52,100.78722559009415,-0.02249516818049002
2015-03-11,99.12,102.26722559009416,-0.030774527928515538
2015-03-12,100.6,101.54722559009416,-0.009327931753819962
2015-03-13,99.88,102.52722559009416,-0.025819733001240297
2015-03-16,100.86,101.73722559009416,-0.008622464245570782
2015-03-17,100.07,102.77722559009416,-0.026340714828121392
2015-03-18,101.11,102.21722559009416,-0.010832084159027144
2015-03-19,100.55,103.75722559009415,-0.030910864972090724
2015-03-20,102.09,103.45722559009415,-0.013215370722497566
2015-03-23,101.79,102.27722559009416,-0.00476377401990602
