date,LYV,dcf,Deviation
2013-05-06,12.95,19.83082374789351,-0.3469761939982152
2013-05-07,13.23,20.510823747893507,-0.3549747117612114
2013-05-08,13.91,20.38082374789351,-0.31749569241833564
2013-05-09,13.78,20.67082374789351,-0.33335990050206543
2013-05-10,14.07,20.480823747893513,-0.31301591316867206
2013-05-13,13.88,20.63082374789351,-0.32722027149220323
2013-05-14,14.03,20.49082374789351,-0.3153032707412602
2013-05-15,13.89,20.290823747893512,-0.3154541100657883
2013-05-16,13.69,20.480823747893513,-0.3315698543908402
2013-05-17,13.88,20.320823747893513,-0.3169568235914244
2013-05-20,13.72,20.50082374789351,-0.33075859932653917
2013-05-21,13.9,20.17082374789351,-0.31088585306529126
2013-05-22,13.57,20.38082374789351,-0.33417804069854884
2013-05-23,13.78,20.700823747893512,-0.3343260071279901
2013-05-24,14.1,21.090823747893513,-0.3314628120483789
2013-05-28,14.49,20.510823747893507,-0.2935437319289458
2013-05-29,13.91,20.590823747893513,-0.32445636122629506
2013-05-30,13.99,20.21082374789351,-0.3077966452773544
2013-05-31,13.61,20.440823747893514,-0.3341755612269516
2013-06-03,13.84,20.35082374789351,-0.319929248493808
2013-06-04,13.75,20.08082374789351,-0.3152671338274964
2013-06-05,13.48,20.290823747893512,-0.33566028824239214
2013-06-06,13.69,20.690823747893514,-0.3383540371903392
2013-06-07,14.09,20.67082374789351,-0.31836291713164744
2013-06-10,14.07,20.440823747893514,-0.3116715757871571
2013-06-11,13.84,22.770823747893512,-0.392204684677676
2013-06-12,16.17,22.16082374789351,-0.27033398289009736
2013-06-13,15.56,22.10082374789351,-0.29595384418723003
2013-06-14,15.5,21.86082374789351,-0.2909690788073086
2013-06-17,15.26,22.10082374789351,-0.30952799886228355
2013-06-18,15.5,21.830823747893515,-0.28999472585199104
2013-06-19,15.23,21.46082374789351,-0.2903347896189259
2013-06-20,14.86,21.63082374789351,-0.31301737866330115
2013-06-21,15.03,21.66082374789351,-0.306120571639772
2013-06-24,15.06,22.070823747893513,-0.31765120450307804
2013-06-25,15.47,21.99082374789351,-0.2965247606296757
2013-06-26,15.39,22.230823747893513,-0.30771796067798507
2013-06-27,15.63,22.10082374789351,-0.2927865414297176
2013-06-28,15.5,22.954181533507562,-0.3247417697131243
2013-07-01,15.7,23.08418153350756,-0.3198805867467791
2013-07-02,15.83,23.15418153350756,-0.31632219531959593
2013-07-03,15.9,23.204181533507562,-0.3147786756865393
2013-07-05,15.95,23.104181533507564,-0.30964877605086283
2013-07-08,15.85,23.174181533507564,-0.3160491999649492
2013-07-09,15.92,23.104181533507564,-0.3109472423028048
2013-07-10,15.85,23.304181533507563,-0.3198645497499958
2013-07-11,16.05,23.554181533507563,-0.31859232819583694
2013-07-12,16.3,23.74418153350756,-0.31351603014837137
2013-07-15,16.49,23.674181533507564,-0.30346060848352197
2013-07-16,16.42,23.81418153350756,-0.3104948840296541
2013-07-17,16.56,23.674181533507564,-0.30050380087854
2013-07-18,16.42,23.72418153350756,-0.3078791790220994
2013-07-19,16.47,23.684181533507562,-0.30459914873145133
2013-07-22,16.43,23.614181533507562,-0.3042316551735448
2013-07-23,16.36,23.63418153350756,-0.3077822484859283
2013-07-24,16.38,23.864181533507562,-0.313615680596423
2013-07-25,16.61,23.964181533507563,-0.30688223268650705
2013-07-26,16.71,23.804181533507563,-0.2980224933809026
2013-07-29,16.55,23.684181533507562,-0.30122136681879286
2013-07-30,16.43,23.63418153350756,-0.3048204365906969
2013-07-31,16.38,23.954181533507562,-0.3161945451115771
2013-08-01,16.7,23.854181533507564,-0.29991310007673944
2013-08-02,16.6,23.88418153350756,-0.3049793237958959
2013-08-05,16.63,23.574181533507563,-0.29456723762126513
2013-08-06,16.32,25.574181533507563,-0.36185641059060425
2013-08-07,18.32,26.014181533507564,-0.2957687338191699
2013-08-08,18.76,25.784181533507564,-0.27242212533988563
2013-08-09,18.53,25.374181533507564,-0.269730139845873
2013-08-12,18.12,25.444181533507564,-0.287852903574922
2013-08-13,18.19,24.574181533507563,-0.25979223457768297
2013-08-14,17.32,24.04418153350756,-0.27965940633649167
2013-08-15,16.79,24.454181533507562,-0.31340985683802025
2013-08-16,17.2,24.284181533507564,-0.2917200039759519
2013-08-19,17.03,24.554181533507563,-0.3064317791753629
2013-08-20,17.3,24.674181533507564,-0.29886225500503094
2013-08-21,17.42,24.774181533507562,-0.29684861732206513
2013-08-22,17.52,24.864181533507562,-0.2953719398971717
2013-08-23,17.61,24.774181533507562,-0.2891793427693209
2013-08-26,17.52,24.15418153350756,-0.27465975298332435
2013-08-27,16.9,24.47418153350756,-0.30947639753091494
2013-08-28,17.22,24.514181533507564,-0.29754946227910595
2013-08-29,17.26,24.114181533507562,-0.2842386138622792
2013-08-30,16.86,24.394181533507563,-0.30885158098699483
2013-09-03,17.14,24.504181533507563,-0.30052754561247497
2013-09-04,17.25,24.454181533507562,-0.29459916798426733
2013-09-05,17.2,24.40418153350756,-0.29520275136521323
2013-09-06,17.15,24.414181533507563,-0.2975394249255394
2013-09-09,17.16,24.604181533507564,-0.3025575763765844
2013-09-10,17.35,24.914181533507563,-0.30360947331680743
2013-09-11,17.66,24.774181533507562,-0.2871611126238618
2013-09-12,17.52,24.714181533507563,-0.29109527757387677
2013-09-13,17.46,24.40418153350756,-0.2845488394672455
2013-09-16,17.15,24.54418153350756,-0.3012600572324269
2013-09-17,17.29,24.454181533507562,-0.2929634559100279
2013-09-18,17.2,24.274181533507562,-0.29142822071024366
2013-09-19,17.02,24.364181533507562,-0.3014335418330084
2013-09-20,17.11,24.324181533507563,-0.2965847596380471
2013-09-23,17.07,24.454181533507562,-0.30195987231834454
2013-09-24,17.2,24.774181533507562,-0.30572882996208517
2013-09-25,17.52,25.06418153350756,-0.30099452972050844
2013-09-26,17.81,25.664181533507563,-0.3060367042390586
2013-09-27,18.41,25.804181533507563,-0.2865497409365989
2013-09-30,18.55,25.713145456849954,-0.27857912089637793
2013-10-01,19.11,25.683145456849953,-0.2559322598508599
2013-10-02,19.08,25.493145456849955,-0.25156352195553644
2013-10-03,18.89,25.573145456849954,-0.2613345107713304
2013-10-04,18.97,25.55314545684995,-0.2576256401767254
2013-10-07,18.95,25.363145456849956,-0.2528529226692553
2013-10-08,18.76,25.183145456849953,-0.2550573147367825
2013-10-09,18.58,25.233145456849954,-0.2636669085995321
2013-10-10,18.63,25.443145456849955,-0.2677792126136542
2013-10-11,18.84,25.603145456849955,-0.26415291309609457
2013-10-14,19.0,25.573145456849954,-0.25703312359212693
2013-10-15,18.97,25.823145456849954,-0.26538771073808365
2013-10-16,19.22,25.913145456849954,-0.2582915095350059
2013-10-17,19.31,26.12314545684995,-0.26080877083136345
2013-10-18,19.52,25.933145456849953,-0.24729531816804706
2013-10-21,19.33,25.953145456849953,-0.2551962523333322
2013-10-22,19.35,25.733145456849954,-0.24805150491817596
2013-10-23,19.13,25.973145456849956,-0.26347003169942207
2013-10-24,19.37,26.05314545684995,-0.2565197153610027
2013-10-25,19.45,25.883145456849952,-0.24854573674496838
2013-10-28,19.28,25.80314545684995,-0.25280427410520423
2013-10-29,19.2,25.583145456849955,-0.2495058892432186
2013-10-30,18.98,26.043145456849953,-0.2712093847708469
2013-10-31,19.44,26.133145456849952,-0.2561171010929938
2013-11-01,19.53,26.223145456849956,-0.25523808605887843
2013-11-04,19.62,26.003145456849957,-0.2454758970387737
2013-11-05,19.4,24.62314545684995,-0.2121234050297549
2013-11-06,18.02,24.40314545684996,-0.26157060236913887
2013-11-07,17.8,24.863145456849956,-0.2840809289037085
2013-11-08,18.26,24.51314545684995,-0.2550935565514123
2013-11-11,17.91,24.55314545684995,-0.27056189067607284
2013-11-12,17.95,24.633145456849952,-0.2713070268901251
2013-11-13,18.03,24.51314545684995,-0.26447627736155344
2013-11-14,17.91,24.223145456849956,-0.2606245117132254
2013-11-15,17.62,24.103145456849955,-0.2689750791429376
2013-11-18,17.5,23.823145456849954,-0.26542025981845474
2013-11-19,17.22,23.90314545684996,-0.2795927200842415
2013-11-20,17.3,24.313145456849956,-0.2884507670674129
2013-11-21,17.71,24.273145456849953,-0.2703871020143297
2013-11-22,17.67,24.17314545684995,-0.26902355212557383
2013-11-25,17.57,24.55314545684995,-0.2844094036392294
2013-11-26,17.95,24.743145456849955,-0.2745465595187424
2013-11-27,18.14,24.973145456849956,-0.27361973559384656
2013-11-29,18.37,24.943145456849955,-0.26352512229145575
2013-12-02,18.34,24.92314545684995,-0.26413782595168467
2013-12-03,18.32,24.793145456849953,-0.261086092045716
2013-12-04,18.19,24.613145456849956,-0.2609640229896891
2013-12-05,18.01,24.853145456849955,-0.27534323447030185
2013-12-06,18.25,25.243145456849955,-0.2770314606317139
2013-12-09,18.64,25.37314545684995,-0.26536502808847506
2013-12-10,18.77,24.913145456849954,-0.24658249065699067
2013-12-11,18.31,25.113145456849956,-0.2708997751213321
2013-12-12,18.51,25.293145456849953,-0.2681811745566395
2013-12-13,18.69,25.363145456849956,-0.2631040171339515
2013-12-16,18.76,25.333145456849955,-0.2594681922955844
2013-12-17,18.73,25.64314545684995,-0.26959038502054233
2013-12-18,19.04,25.683145456849953,-0.258657782708549
2013-12-19,19.08,26.003145456849957,-0.26624261546889927
2013-12-20,19.4,26.15314545684996,-0.2582154207031031
2013-12-23,19.55,26.353145456849955,-0.258153072011433
2013-12-24,19.75,26.413145456849954,-0.2522662614240797
2013-12-26,19.81,26.42314545684995,-0.2502785093337764
2013-12-27,19.82,26.42314545684995,-0.24990005325570153
2013-12-30,19.82,26.363145456849956,-0.24819289745070405
2013-12-31,19.76,26.76079458311657,-0.2616063794882003
2014-01-02,20.06,27.04079458311658,-0.2581578940537187
2014-01-03,20.34,27.200794583116576,-0.2522277267361537
2014-01-06,20.5,27.530794583116574,-0.2553792830748246
2014-01-07,20.83,27.51079458311657,-0.24284266173891578
2014-01-08,20.81,27.350794583116574,-0.23914459096388208
2014-01-09,20.65,27.360794583116576,-0.24527045670148706
2014-01-10,20.66,26.79079458311658,-0.2288395950368779
2014-01-13,20.09,27.200794583116576,-0.26141863471628946
2014-01-14,20.5,27.600794583116574,-0.2572677595108126
2014-01-15,20.9,27.400794583116575,-0.23724839669876374
2014-01-16,20.7,27.55079458311658,-0.24866050822776709
2014-01-17,20.85,27.63079458311658,-0.24540715116675982
2014-01-21,20.93,27.710794583116577,-0.24469867014379765
2014-01-22,21.01,27.960794583116577,-0.2485907388094628
2014-01-23,21.26,27.600794583116574,-0.22973232035121338
2014-01-24,20.9,27.340794583116576,-0.23557452083319785
2014-01-27,20.64,27.88079458311658,-0.2597054600266412
2014-01-28,21.18,27.500794583116576,-0.2298404347559132
2014-01-29,20.8,27.860794583116576,-0.25343119924495483
2014-01-30,21.16,27.970794583116575,-0.24349664300304263
2014-01-31,21.27,27.470794583116575,-0.22572316080465893
2014-02-03,20.77,27.580794583116578,-0.2469397523190201
2014-02-04,20.88,27.700794583116576,-0.24623100837958634
2014-02-05,21.0,27.820794583116577,-0.2451689351552837
2014-02-06,21.12,28.06079458311658,-0.24734846914465725
2014-02-07,21.36,28.070794583116577,-0.23906678392185032
2014-02-10,21.37,28.240794583116575,-0.24329324597772461
2014-02-11,21.54,28.26079458311657,-0.23781336237204298
2014-02-12,21.56,28.440794583116578,-0.24193397842693365
2014-02-13,21.74,28.350794583116574,-0.2331784586754908
2014-02-14,21.65,28.500794583116576,-0.24037205570313747
2014-02-18,21.8,28.420794583116578,-0.23295599860004168
2014-02-19,21.72,28.690794583116578,-0.24296275806939904
2014-02-20,21.99,28.520794583116576,-0.22898361278414747
2014-02-21,21.82,28.55079458311658,-0.23574806520785285
2014-02-24,21.85,30.390794583116577,-0.2810322895559092
2014-02-25,23.69,30.040794583116575,-0.21140567921881226
2014-02-26,23.34,29.720794583116575,-0.2146912514492899
2014-02-27,23.02,29.390794583116577,-0.21676156339020025
2014-02-28,22.69,29.140794583116577,-0.221366461532727
2014-03-03,22.44,29.200794583116576,-0.23152776078995996
2014-03-04,22.5,29.640794583116577,-0.24091103776225953
2014-03-05,22.94,29.760794583116578,-0.22918724713707883
2014-03-06,23.06,29.770794583116576,-0.22541536687510388
2014-03-07,23.07,29.690794583116578,-0.2229914920121887
2014-03-10,22.99,29.55079458311658,-0.22201753542238079
2014-03-11,22.85,29.920794583116574,-0.23631707251205203
2014-03-12,23.22,29.68079458311658,-0.21767593064343682
2014-03-13,22.98,29.960794583116577,-0.23299764509751597
2014-03-14,23.26,29.690794583116578,-0.21659220217613828
2014-03-17,22.99,29.840794583116576,-0.22957815563639994
2014-03-18,23.14,29.66079458311658,-0.21984557982233977
2014-03-19,22.96,29.56079458311658,-0.22329557362056063
2014-03-20,22.86,29.16079458311658,-0.21607074406554727
2014-03-21,22.46,28.590794583116576,-0.2144324658516812
2014-03-24,21.89,28.590794583116576,-0.23436895269337932
2014-03-25,21.89,28.360794583116576,-0.2281598480660586
2014-03-26,21.66,28.250794583116576,-0.23329590124362054
2014-03-27,21.55,28.370794583116577,-0.2404160575458687
2014-03-28,21.67,28.450794583116576,-0.23833410217444229
2014-03-31,21.75,30.543909081569957,-0.2879104000108538
2014-04-01,22.31,30.233909081569962,-0.26208681980856496
2014-04-02,22.0,29.823909081569962,-0.26233680702858764
2014-04-03,21.59,29.43390908156996,-0.26649226440946727
2014-04-04,21.2,28.553909081569962,-0.257544739690879
2014-04-07,20.32,28.723909081569957,-0.29257539625628926
2014-04-08,20.49,29.00390908156996,-0.2935435033127993
2014-04-09,20.77,28.543909081569957,-0.2723491396835118
2014-04-10,20.31,28.27390908156996,-0.28166989780557616
2014-04-11,20.04,28.41390908156996,-0.29471161667795687
2014-04-14,20.18,28.053909081569962,-0.28067065658035995
2014-04-15,19.82,28.643909081569962,-0.30805533757427794
2014-04-16,20.41,28.813909081569957,-0.29166153949396934
2014-04-17,20.58,29.083909081569967,-0.29239223165357664
2014-04-21,20.85,29.59390908156996,-0.2954631325476146
2014-04-22,21.36,29.803909081569962,-0.2833154892017664
2014-04-23,21.57,29.68390908156996,-0.2733436845960324
2014-04-24,21.45,29.16390908156996,-0.2645018903328272
2014-04-25,20.93,28.603909081569967,-0.2682818302801281
2014-04-28,20.37,28.93390908156996,-0.29598175128796944
2014-04-29,20.7,29.11390908156996,-0.2889996344357699
2014-04-30,20.88,29.25390908156996,-0.2862492345286445
2014-05-01,21.02,29.243909081569967,-0.2812178446674498
2014-05-02,21.01,29.603909081569967,-0.2902964286875255
2014-05-05,21.37,29.16390908156996,-0.26724500682575836
2014-05-06,20.93,31.263909081569967,-0.3305379712629024
2014-05-07,23.03,30.423909081569967,-0.2430295548723227
2014-05-08,22.19,30.443909081569963,-0.2711185695455478
2014-05-09,22.21,31.40390908156996,-0.292763205296808
2014-05-12,23.17,31.00390908156996,-0.25267488241432
2014-05-13,22.77,30.623909081569963,-0.2564633097835505
2014-05-14,22.39,30.573909081569962,-0.2676762418484212
2014-05-15,22.34,30.533909081569963,-0.26835440754343975
2014-05-16,22.3,30.973909081569964,-0.2800392116709316
2014-05-19,22.74,31.24390908156996,-0.27217814068554613
2014-05-20,23.01,31.923909081569967,-0.27922360819891145
2014-05-21,23.69,32.35390908156997,-0.2677855420724188
2014-05-22,24.12,32.48390908156996,-0.2574785276170872
2014-05-23,24.25,32.73390908156996,-0.25917799980530354
2014-05-27,24.5,31.91390908156996,-0.23230965102458845
2014-05-28,23.68,32.13390908156996,-0.2630837430986137
2014-05-29,23.9,31.953909081569957,-0.2520476934765771
2014-05-30,23.72,31.983909081569962,-0.25837708144098814
2014-06-02,23.75,31.803909081569962,-0.25323645156051333
2014-06-03,23.57,32.213909081569966,-0.2683284745009499
2014-06-04,23.98,32.35390908156997,-0.258822173866467
2014-06-05,24.12,32.25390908156996,-0.2521836674432034
2014-06-06,24.02,32.26390908156996,-0.25551488695085345
2014-06-09,24.03,32.09390908156996,-0.2512597970248719
2014-06-10,23.86,31.84390908156996,-0.2507201317878006
2014-06-11,23.61,31.323909081569962,-0.24626265711225015
2014-06-12,23.09,31.74390908156996,-0.27261636427110014
2014-06-13,23.51,31.723909081569964,-0.25891856707980043
2014-06-16,23.49,31.983909081569962,-0.2655681974303884
2014-06-17,23.75,32.033909081569966,-0.2585981330119944
2014-06-18,23.8,32.17390908156997,-0.26027017917964945
2014-06-19,23.94,31.803909081569962,-0.24726234317299745
2014-06-20,23.57,31.693909081569963,-0.2563239851752469
2014-06-23,23.46,31.84390908156996,-0.26328140367735964
2014-06-24,23.61,32.34390908156996,-0.27003257582574247
2014-06-25,24.11,32.45390908156996,-0.2571002790634035
2014-06-26,24.22,32.37390908156996,-0.25186668255060607
2014-06-27,24.14,32.92390908156997,-0.2667942333277489
2014-06-30,24.69,35.236877915985175,-0.29931363218761764
2014-07-01,24.94,35.136877915985174,-0.29020443820781827
2014-07-02,24.84,35.43687791598517,-0.29903531403383143
2014-07-03,25.14,35.24687791598517,-0.28674533784456124
2014-07-07,24.95,34.43687791598517,-0.2754860048326704
2014-07-08,24.14,34.59687791598517,-0.30224917813042496
2014-07-09,24.3,34.91687791598517,-0.30406148973372826
2014-07-10,24.62,34.40687791598517,-0.28444539315315964
2014-07-11,24.11,34.386877915985174,-0.29886045313837106
2014-07-14,24.09,34.206877915985174,-0.29575566471845327
2014-07-15,23.91,34.206877915985174,-0.3010177643594113
2014-07-16,23.91,34.206877915985174,-0.3010177643594113
2014-07-17,23.91,34.40687791598517,-0.30508080220520095
2014-07-18,24.11,34.07687791598517,-0.2924821323290827
2014-07-21,23.78,34.32687791598517,-0.3072483883270303
2014-07-22,24.03,34.29687791598517,-0.2993531347411642
2014-07-23,24.0,34.50687791598517,-0.30448648358065167
2014-07-24,24.21,34.306877915985176,-0.2943106026934782
2014-07-25,24.01,34.25687791598517,-0.2991188496837216
2014-07-28,23.96,34.056877915985176,-0.29647103709544775
2014-07-29,23.76,34.14687791598517,-0.3041823601425875
2014-07-30,23.85,33.50687791598517,-0.28820584060976184
2014-07-31,23.21,31.89687791598517,-0.27234257656395033
2014-08-01,21.6,31.86687791598517,-0.3221802255951488
2014-08-04,21.57,31.806877915985172,-0.3218447891372711
2014-08-05,21.51,31.516877915985173,-0.3175085407463454
2014-08-06,21.22,31.39687791598517,-0.32413662094739015
2014-08-07,21.1,31.36687791598517,-0.32731590129832366
2014-08-08,21.07,31.36687791598517,-0.328272324187473
2014-08-11,21.07,31.196877915985173,-0.3246119032570306
2014-08-12,20.9,31.63687791598517,-0.3393785551310722
2014-08-13,21.34,31.596877915985175,-0.3246168163594454
2014-08-14,21.3,31.75687791598517,-0.32927915469680313
2014-08-15,21.46,32.066877915985174,-0.3307736395097478
2014-08-18,21.77,31.996877915985174,-0.31962111874908816
2014-08-19,21.7,32.056877915985176,-0.32307818444230696
2014-08-20,21.76,31.78687791598517,-0.31544079108639966
2014-08-21,21.49,32.01687791598517,-0.32879151876109014
2014-08-22,21.72,31.966877915985172,-0.3205467216071538
2014-08-25,21.67,32.066877915985174,-0.32422482610327286
2014-08-26,21.77,32.16687791598517,-0.3232168798955304
2014-08-27,21.87,32.236877915985175,-0.3215844270962912
2014-08-28,21.94,32.25687791598517,-0.31983498039878666
2014-08-29,21.96,33.00687791598517,-0.3346841208097173
2014-09-02,22.71,32.84687791598517,-0.30861008896836384
2014-09-03,22.55,32.79687791598517,-0.3124345537472898
2014-09-04,22.5,33.00687791598517,-0.3183238942722514
2014-09-05,22.71,33.18687791598517,-0.3156933876849789
2014-09-08,22.89,33.14687791598517,-0.3094372248868351
2014-09-09,22.85,33.91687791598517,-0.32629412245427525
2014-09-10,23.62,33.79687791598517,-0.3011188767578953
2014-09-11,23.5,33.72687791598517,-0.30322634491875233
2014-09-12,23.43,33.74687791598517,-0.305713551981598
2014-09-15,23.45,34.69687791598517,-0.324146683837615
2014-09-16,24.4,34.51687791598517,-0.2930994495101751
2014-09-17,24.22,34.77687791598517,-0.303560254646456
2014-09-18,24.48,34.77687791598517,-0.2960840228631396
2014-09-19,24.48,34.22687791598517,-0.2847726263526078
2014-09-22,23.93,34.066877915985174,-0.2975581719283015
2014-09-23,23.77,34.34687791598517,-0.3079429210962621
2014-09-24,24.05,33.986877915985175,-0.29237395504667774
2014-09-25,23.69,34.49687791598517,-0.31327118767978357
2014-09-26,24.2,34.606877915985166,-0.30071704073536654
2014-09-29,24.31,34.316877915985174,-0.2916022238527667
2014-09-30,24.02,30.146221504360874,-0.20321689414624222
2014-10-01,23.56,30.146221504360874,-0.21847585454144325
2014-10-02,23.56,30.726221504360876,-0.23322820553590673
2014-10-03,24.14,30.676221504360875,-0.21307127096574452
2014-10-06,24.09,30.356221504360875,-0.20642297340796156
2014-10-07,23.77,31.266221504360875,-0.23975463435245403
2014-10-08,24.68,30.306221504360874,-0.18564575935509797
2014-10-09,23.72,29.376221504360878,-0.19254421483447814
2014-10-10,22.79,28.306221504360874,-0.19487664588193243
2014-10-13,21.72,28.386221504360876,-0.23484004390428537
2014-10-14,21.8,28.546221504360876,-0.23632625086056613
2014-10-15,21.96,28.476221504360876,-0.22883027171856263
2014-10-16,21.89,29.086221504360875,-0.24740998081452248
2014-10-17,22.5,29.576221504360873,-0.23925373642868875
2014-10-20,22.99,30.036221504360878,-0.2345908090782277
2014-10-21,23.45,29.876221504360878,-0.2150948540605403
2014-10-22,23.29,30.086221504360875,-0.2258914933327799
2014-10-23,23.5,30.126221504360878,-0.21994864186342478
2014-10-24,23.54,30.356221504360875,-0.22454117036211763
2014-10-27,23.77,30.84622150436088,-0.2294031864927275
2014-10-28,24.26,31.336221504360875,-0.22581604177696146
2014-10-29,24.75,31.446221504360878,-0.21294200651204676
2014-10-30,24.86,32.58622150436088,-0.23710087109445666
2014-10-31,26.0,32.66622150436088,-0.20407078619334496
2014-11-03,26.08,32.356221504360875,-0.19397263377971952
2014-11-04,25.77,32.23622150436087,-0.20058869193109774
2014-11-05,25.65,32.43622150436088,-0.20921738690952363
2014-11-06,25.85,32.57622150436087,-0.20647641726835797
2014-11-07,25.99,32.68622150436088,-0.20486373756806042
2014-11-10,26.1,32.706221504360876,-0.20198669245482959
2014-11-11,26.12,32.62622150436088,-0.1994169476073484
2014-11-12,26.04,32.69622150436088,-0.20357769791451596
2014-11-13,26.11,32.61622150436088,-0.19947808802717937
2014-11-14,26.03,32.58622150436088,-0.20119612528514497
2014-11-17,26.0,32.786221504360874,-0.20698394609022708
2014-11-18,26.2,32.43622150436088,-0.19226103458204757
2014-11-19,25.85,32.956221504360876,-0.2156260997159688
2014-11-20,26.37,32.62622150436088,-0.19175439924983828
2014-11-21,26.04,33.07622150436087,-0.2127274877341475
2014-11-24,26.49,33.15622150436088,-0.2010549212757583
2014-11-25,26.57,33.356221504360875,-0.20344694927372597
2014-11-26,26.77,33.386221504360876,-0.19817221614900837
2014-11-28,26.8,33.16622150436088,-0.19194895335074003
2014-12-01,26.58,33.106221504360875,-0.1971297601419485
2014-12-02,26.52,33.15622150436088,-0.20015011371208413
2014-12-03,26.57,33.316221504360875,-0.20249059466355868
2014-12-04,26.73,33.94622150436088,-0.21257804799965296
2014-12-05,27.36,33.09622150436088,-0.17331952844239495
2014-12-08,26.51,32.76622150436087,-0.1909350916012158
2014-12-09,26.18,32.396221504360874,-0.19188106562131346
2014-12-10,25.81,32.16622150436088,-0.19760547577834542
2014-12-11,25.58,31.706221504360876,-0.193218277476497
2014-12-12,25.12,31.786221504360878,-0.20972047600707466
2014-12-15,25.2,31.426221504360875,-0.1981218615001772
2014-12-16,24.84,32.18622150436088,-0.22824119020511768
2014-12-17,25.6,32.44622150436088,-0.2110021194129098
2014-12-18,25.86,32.87622150436088,-0.2134132568558771
2014-12-19,26.29,32.676221504360875,-0.19543941160726275
2014-12-22,26.09,32.98622150436087,-0.2090636996252866
2014-12-23,26.4,33.206221504360876,-0.2049682618501788
2014-12-24,26.62,33.11622150436088,-0.19616433304462078
2014-12-26,26.53,33.536221504360874,-0.2089150533386661
2014-12-29,26.95,33.16622150436088,-0.18742627958218072
2014-12-30,26.58,32.69622150436088,-0.18706202805560035
2014-12-31,26.11,33.10926872272843,-0.21139907321250084
2015-01-02,26.16,32.50926872272843,-0.19530641482222644
2015-01-05,25.56,31.76926872272843,-0.19544890305536633
2015-01-06,24.82,32.05926872272843,-0.2258089161464918
2015-01-07,25.11,32.77926872272843,-0.23396704751411146
2015-01-08,25.83,32.23926872272843,-0.1988031669654452
2015-01-09,25.29,31.949268722728434,-0.20843258668988218
2015-01-12,25.0,32.21926872272843,-0.22406680874279883
2015-01-13,25.27,31.629268722728433,-0.20105645750066725
2015-01-14,24.68,31.40926872272843,-0.21424467987880869
2015-01-15,24.46,31.979268722728435,-0.2351294767845742
2015-01-16,25.03,31.799268722728435,-0.21287498092338575
2015-01-20,24.85,31.729268722728435,-0.21681144885008485
2015-01-21,24.78,32.27926872272843,-0.23232461637050827
2015-01-22,25.33,32.41926872272843,-0.2186745414697866
2015-01-23,25.47,32.649268722728436,-0.21989064391297275
2015-01-26,25.7,32.35926872272843,-0.20579169386640395
2015-01-27,25.41,31.49926872272843,-0.1933146060097164
2015-01-28,24.55,31.629268722728433,-0.2238201832861646
2015-01-29,24.68,30.719268722728433,-0.19659545861064476
2015-01-30,23.77,30.799268722728435,-0.22822842925296993
2015-02-02,23.85,31.079268722728433,-0.23260742674558588
2015-02-03,24.13,31.33926872272843,-0.23003946858211133
2015-02-04,24.39,31.40926872272843,-0.2234776232675909
2015-02-05,24.46,31.329268722728433,-0.21926042332884033
2015-02-06,24.38,31.33926872272843,-0.22206225627981246
2015-02-09,24.39,31.699268722728434,-0.23058161961596524
2015-02-10,24.75,31.539268722728433,-0.21526398669591917
2015-02-11,24.59,31.629268722728433,-0.22255553185363708
2015-02-12,24.68,31.989268722728433,-0.22849127268530478
2015-02-13,25.04,32.27926872272843,-0.22426991097326587
2015-02-17,25.33,32.24926872272843,-0.21455583325683025
2015-02-18,25.3,32.369268722728435,-0.21839445256805168
2015-02-19,25.42,32.78926872272843,-0.22474635787227226
2015-02-20,25.84,32.63926872272844,-0.2083155961761407
2015-02-23,25.69,32.67926872272843,-0.21387469781009494
2015-02-24,25.73,33.049268722728435,-0.22146537595534976
2015-02-25,26.1,32.799268722728435,-0.20425055141812165
2015-02-26,25.85,32.53926872272843,-0.20557526291474482
2015-02-27,25.59,33.729268722728435,-0.24131174587973792
2015-03-02,26.78,33.13926872272844,-0.19189526407282964
2015-03-03,26.19,33.09926872272843,-0.20874384810755686
2015-03-04,26.15,33.159268722728434,-0.211381884846093
2015-03-05,26.21,32.70926872272843,-0.1986980747818533
2015-03-06,25.76,32.42926872272843,-0.20565584687557859
2015-03-09,25.48,32.20926872272843,-0.20892336242269083
2015-03-10,25.26,32.31926872272843,-0.21842290997642588
2015-03-11,25.37,32.38926872272844,-0.21671587533567327
2015-03-12,25.44,32.02926872272843,-0.20572648035678032
2015-03-13,25.08,32.479268722728435,-0.22781512680889138
2015-03-16,25.53,32.34926872272843,-0.2108013254079295
2015-03-17,25.4,32.66926872272843,-0.2225109103122076
2015-03-18,25.72,32.45926872272843,-0.2076223213867262
2015-03-19,25.51,32.44926872272843,-0.21384977214811507
2015-03-20,25.5,32.37926872272843,-0.2124590515504623
2015-03-23,25.43,32.42926872272843,-0.21583183952041796
2015-03-24,25.48,31.90926872272843,-0.2014859312068462
2015-03-25,24.96,31.879268722728433,-0.21704603022450497
2015-03-26,24.93,31.949268722728434,-0.21970045022454576
2015-03-27,25.0,32.19926872272843,-0.2235848517158
2015-03-30,25.25,32.17926872272843,-0.2153333185546955
2015-03-31,25.23,33.33705157619127,-0.24318442072367263
2015-04-01,25.31,33.717051576191274,-0.2493412437678202
2015-04-02,25.69,33.93705157619127,-0.24301025555139966
2015-04-06,25.91,33.76705157619127,-0.23268396882276743
