date,FMC,dcf,Deviation
1984-06-11,2.04,,
1984-06-12,2.03,,
1984-06-13,2.05,,
1984-06-14,2.05,,
1984-06-15,2.01,,
1984-06-18,2.02,,
1984-06-19,2.03,,
1984-06-20,2.01,,
1984-06-21,2.03,,
1984-06-22,2.04,,
1984-06-25,2.03,,
1984-06-26,2.04,,
1984-06-27,2.05,,
1984-06-28,2.06,,
1984-06-29,2.11,,
1984-07-02,2.26,,
1984-07-03,2.24,,
1984-07-05,2.24,,
1984-07-06,2.23,,
1984-07-09,2.24,,
1984-07-10,2.23,,
1984-07-11,2.23,,
1984-07-12,2.23,,
1984-07-13,2.22,,
1984-07-16,2.23,,
1984-07-17,2.24,,
1984-07-18,2.24,,
1984-07-19,2.24,,
1984-07-20,2.25,,
1984-07-23,2.26,,
1984-07-24,2.19,,
1984-07-25,2.3,,
1984-07-26,2.29,,
1984-07-27,2.3,,
1984-07-30,2.32,,
1984-07-31,2.32,,
1984-08-01,2.33,,
1984-08-02,2.42,,
1984-08-03,2.53,,
1984-08-06,2.52,,
1984-08-07,2.54,,
1984-08-08,2.5,,
1984-08-09,2.49,,
1984-08-10,2.43,,
1984-08-13,2.41,,
1984-08-14,2.44,,
1984-08-15,2.48,,
1984-08-16,2.5,,
1984-08-17,2.52,,
1984-08-20,2.49,,
1984-08-21,2.52,,
1984-08-22,2.53,,
1984-08-23,2.54,,
1984-08-24,2.56,,
1984-08-27,2.54,,
1984-08-28,2.55,,
1984-08-29,2.55,,
1984-08-30,2.56,,
1984-08-31,2.58,,
1984-09-04,2.59,,
1984-09-05,2.58,,
1984-09-06,2.6,,
1984-09-07,2.56,,
1984-09-10,2.55,,
1984-09-11,2.56,,
1984-09-12,2.55,,
1984-09-13,2.55,,
1984-09-14,2.58,,
1984-09-17,2.56,,
1984-09-18,2.61,,
1984-09-19,2.62,,
1984-09-20,2.67,,
1984-09-21,2.67,,
1984-09-24,2.64,,
1984-09-25,2.6,,
1984-09-26,2.57,,
1984-09-27,2.6,,
1984-09-28,2.59,,
1984-10-01,2.53,,
1984-10-02,2.52,,
1984-10-03,2.47,,
1984-10-04,2.49,,
1984-10-05,2.52,,
1984-10-08,2.5,,
1984-10-09,2.5,,
1984-10-10,2.5,,
1984-10-11,2.5,,
1984-10-12,2.5,,
1984-10-15,2.54,,
1984-10-16,2.54,,
1984-10-17,2.52,,
1984-10-18,2.53,,
1984-10-19,2.54,,
1984-10-22,2.53,,
1984-10-23,2.53,,
1984-10-24,2.56,,
1984-10-25,2.54,,
1984-10-26,2.52,,
1984-10-29,2.52,,
1984-10-30,2.55,,
1984-10-31,2.55,,
1984-11-01,2.55,,
1984-11-02,2.54,,
1984-11-05,2.56,,
1984-11-06,2.54,,
1984-11-07,2.54,,
1984-11-08,2.52,,
1984-11-09,2.44,,
1984-11-12,2.44,,
1984-11-13,2.44,,
1984-11-14,2.48,,
1984-11-15,2.47,,
1984-11-16,2.44,,
1984-11-19,2.43,,
1984-11-20,2.4,,
1984-11-21,2.4,,
1984-11-23,2.48,,
1984-11-26,2.48,,
1984-11-27,2.49,,
1984-11-28,2.54,,
1984-11-29,2.49,,
1984-11-30,2.47,,
1984-12-03,2.46,,
1984-12-04,2.46,,
1984-12-05,2.48,,
1984-12-06,2.45,,
1984-12-07,2.4,,
1984-12-10,2.39,,
1984-12-11,2.4,,
1984-12-12,2.27,,
1984-12-13,2.31,,
1984-12-14,2.4,,
1984-12-17,2.39,,
1984-12-18,2.42,,
1984-12-19,2.45,,
1984-12-20,2.46,,
1984-12-21,2.45,,
1984-12-24,2.44,,
1984-12-26,2.43,,
1984-12-27,2.39,,
1984-12-28,2.37,,
1984-12-31,2.44,,
1985-01-02,2.43,,
1985-01-03,2.36,,
1985-01-04,2.34,,
1985-01-07,2.36,,
1985-01-08,2.37,,
1985-01-09,2.36,,
1985-01-10,2.38,,
1985-01-11,2.4,,
1985-01-14,2.48,,
1985-01-15,2.52,,
1985-01-16,2.5,,
1985-01-17,2.52,,
1985-01-18,2.54,,
1985-01-21,2.64,,
1985-01-22,2.62,,
1985-01-23,2.69,,
1985-01-24,2.72,,
1985-01-25,2.78,,
1985-01-28,2.74,,
1985-01-29,2.79,,
1985-01-30,2.82,,
1985-01-31,2.91,,
1985-02-01,2.87,,
1985-02-04,2.84,,
1985-02-05,2.84,,
1985-02-06,2.83,,
1985-02-07,2.84,,
1985-02-08,2.86,,
1985-02-11,2.73,,
1985-02-12,2.82,,
1985-02-13,2.86,,
1985-02-14,2.88,,
1985-02-15,2.92,,
1985-02-19,2.91,,
1985-02-20,2.93,,
1985-02-21,2.88,,
1985-02-22,2.84,,
1985-02-25,2.79,,
1985-02-26,2.8,,
1985-02-27,2.79,,
1985-02-28,2.8,,
1985-03-01,2.85,,
1985-03-04,2.85,,
1985-03-05,2.85,,
1985-03-06,2.82,,
1985-03-07,2.81,,
1985-03-08,2.79,,
1985-03-11,2.74,,
1985-03-12,2.74,,
1985-03-13,2.68,,
1985-03-14,2.68,,
1985-03-15,2.65,,
1985-03-18,2.61,,
1985-03-19,2.64,,
1985-03-20,2.65,,
1985-03-21,2.68,,
1985-03-22,2.7,,
1985-03-25,2.68,,
1985-03-26,2.68,,
1985-03-27,2.72,,
1985-03-28,2.73,,
1985-03-29,2.7,,
1985-04-01,2.7,,
1985-04-02,2.71,,
1985-04-03,2.69,,
1985-04-04,2.66,,
1985-04-08,2.69,,
1985-04-09,2.69,,
1985-04-10,2.7,,
1985-04-11,2.69,,
1985-04-12,2.68,,
1985-04-15,2.7,,
1985-04-16,2.72,,
1985-04-17,2.67,,
1985-04-18,2.63,,
1985-04-19,2.63,,
1985-04-22,2.62,,
1985-04-23,2.58,,
1985-04-24,2.61,,
1985-04-25,2.67,,
1985-04-26,2.66,,
1985-04-29,2.67,,
1985-04-30,2.68,,
1985-05-01,2.68,,
1985-05-02,2.67,,
1985-05-03,2.69,,
1985-05-06,2.72,,
1985-05-07,2.7,,
1985-05-08,2.69,,
1985-05-09,2.69,,
1985-05-10,2.7,,
1985-05-13,2.68,,
1985-05-14,2.7,,
1985-05-15,2.72,,
1985-05-16,2.8,,
1985-05-17,2.86,,
1985-05-20,2.91,,
1985-05-21,2.95,,
1985-05-22,2.93,,
1985-05-23,2.91,,
1985-05-24,2.88,,
1985-05-28,2.92,,
1985-05-29,2.93,,
1985-05-30,2.92,,
1985-05-31,2.79,,
1985-06-03,2.76,,
1985-06-04,2.74,,
1985-06-05,2.75,,
1985-06-06,2.8,,
1985-06-07,2.79,,
1985-06-10,2.8,,
1985-06-11,2.78,,
1985-06-12,2.8,,
1985-06-13,2.78,,
1985-06-14,2.8,,
1985-06-17,2.8,,
1985-06-18,2.8,,
1985-06-19,2.82,,
1985-06-20,2.84,,
1985-06-21,2.86,,
1985-06-24,2.85,,
1985-06-25,2.85,,
1985-06-26,2.86,,
1985-06-27,2.88,,
1985-06-28,2.97,,
1985-07-01,3.01,,
1985-07-02,3.01,,
1985-07-03,3.0,,
1985-07-05,3.03,,
1985-07-08,3.01,,
1985-07-09,2.97,,
1985-07-10,2.93,,
1985-07-11,2.95,,
1985-07-12,2.95,,
1985-07-15,2.93,,
1985-07-16,2.92,,
1985-07-17,2.93,,
1985-07-18,2.92,,
1985-07-19,2.91,,
1985-07-22,2.9,,
1985-07-23,2.89,,
1985-07-24,2.81,,
1985-07-25,2.79,,
1985-07-26,2.81,,
1985-07-29,2.79,,
1985-07-30,2.79,,
1985-07-31,2.84,,
1985-08-01,2.85,,
1985-08-02,2.83,,
1985-08-05,2.83,,
1985-08-06,2.83,,
1985-08-07,2.82,,
1985-08-08,2.83,,
1985-08-09,2.82,,
1985-08-12,2.82,,
1985-08-13,2.82,,
1985-08-14,2.83,,
1985-08-15,2.82,,
1985-08-16,2.81,,
1985-08-19,2.83,,
1985-08-20,2.84,,
1985-08-21,2.84,,
1985-08-22,2.86,,
1985-08-23,2.86,,
1985-08-26,2.83,,
1985-08-27,2.85,,
1985-08-28,2.84,,
1985-08-29,2.86,,
1985-08-30,2.86,,
1985-09-03,2.85,,
1985-09-04,2.84,,
1985-09-05,2.82,,
1985-09-06,2.82,,
1985-09-09,2.83,,
1985-09-10,2.82,,
1985-09-11,2.81,,
1985-09-12,2.79,,
1985-09-13,2.81,,
1985-09-16,2.81,,
1985-09-17,2.78,,
1985-09-18,2.76,,
1985-09-19,2.76,,
1985-09-20,2.73,,
1985-09-23,2.73,,
1985-09-24,2.73,,
1985-09-25,2.7,,
1985-09-26,2.7,,
1985-09-30,2.73,,
1985-10-01,2.79,,
1985-10-02,2.73,,
1985-10-03,2.76,,
1985-10-04,2.76,,
1985-10-07,2.72,,
1985-10-08,2.72,,
1985-10-09,2.73,,
1985-10-10,2.72,,
1985-10-11,2.73,,
1985-10-14,2.73,,
1985-10-15,2.69,,
1985-10-16,2.72,,
1985-10-17,2.75,,
1985-10-18,2.73,,
1985-10-21,2.75,,
1985-10-22,2.77,,
1985-10-23,2.77,,
1985-10-24,2.75,,
1985-10-25,2.75,,
1985-10-28,2.76,,
1985-10-29,2.79,,
1985-10-30,2.79,,
1985-10-31,2.83,,
1985-11-01,2.92,,
1985-11-04,2.94,,
1985-11-05,2.94,,
1985-11-06,2.93,,
1985-11-07,2.95,,
1985-11-08,3.02,,
1985-11-11,3.12,,
1985-11-12,3.06,,
1985-11-13,2.95,,
1985-11-14,2.86,,
1985-11-15,2.85,,
1985-11-18,2.88,,
1985-11-19,2.92,,
1985-11-20,2.94,,
1985-11-21,3.02,,
1985-11-22,2.97,,
1985-11-25,2.93,,
1985-11-26,2.97,,
1985-11-27,2.95,,
1985-11-29,2.95,,
1985-12-02,2.96,,
1985-12-03,3.01,,
1985-12-04,3.05,,
1985-12-05,3.05,,
1985-12-06,3.04,,
1985-12-09,3.05,,
1985-12-10,2.99,,
1985-12-11,2.99,,
1985-12-12,2.95,,
1985-12-13,2.93,,
1985-12-16,2.93,,
1985-12-17,2.88,,
1985-12-18,2.82,,
1985-12-19,2.8,,
1985-12-20,2.82,,
1985-12-23,2.75,,
1985-12-24,2.75,,
1985-12-26,2.76,,
1985-12-27,2.77,,
1985-12-30,2.79,,
1985-12-31,2.84,,
1986-01-02,2.86,,
1986-01-03,2.91,,
1986-01-06,2.93,,
1986-01-07,2.94,,
1986-01-08,2.97,,
1986-01-09,2.92,,
1986-01-10,2.87,,
1986-01-13,2.86,,
1986-01-14,2.85,,
1986-01-15,2.85,,
1986-01-16,2.87,,
1986-01-17,2.88,,
1986-01-20,2.92,,
1986-01-21,2.94,,
1986-01-22,2.92,,
1986-01-23,2.86,,
1986-01-24,2.93,,
1986-01-27,2.92,,
1986-01-28,2.89,,
1986-01-29,2.92,,
1986-01-30,2.94,,
1986-01-31,2.99,,
1986-02-03,2.98,,
1986-02-04,2.98,,
1986-02-05,2.99,,
1986-02-06,2.98,,
1986-02-07,2.97,,
1986-02-10,3.01,,
1986-02-11,3.02,,
1986-02-12,3.04,,
1986-02-13,3.06,,
1986-02-14,3.11,,
1986-02-18,3.2,,
1986-02-19,3.23,,
1986-02-20,3.5,,
1986-02-21,3.71,,
1986-02-24,3.79,,
1986-02-25,3.75,,
1986-02-26,3.75,,
1986-02-27,3.85,,
1986-02-28,3.81,,
1986-03-03,3.79,,
1986-03-04,3.77,,
1986-03-05,3.77,,
1986-03-06,3.78,,
1986-03-07,3.77,,
1986-03-10,3.75,,
1986-03-11,3.77,,
1986-03-12,3.78,,
1986-03-13,3.81,,
1986-03-14,3.86,,
1986-03-17,3.8,,
1986-03-18,3.84,,
1986-03-19,3.84,,
1986-03-20,3.86,,
1986-03-21,3.85,,
1986-03-24,3.86,,
1986-03-25,3.85,,
1986-03-26,3.89,,
1986-03-27,3.94,,
1986-03-31,4.02,,
1986-04-01,3.97,,
1986-04-02,3.94,,
1986-04-03,3.93,,
1986-04-04,4.07,,
1986-04-07,3.99,,
1986-04-08,4.08,,
1986-04-09,4.12,,
1986-04-10,4.16,,
1986-04-11,4.15,,
1986-04-14,4.14,,
1986-04-15,4.12,,
1986-04-16,4.15,,
1986-04-17,4.15,,
1986-04-18,4.16,,
1986-04-21,4.21,,
1986-04-22,4.2,,
1986-04-23,4.2,,
1986-04-24,4.15,,
1986-04-25,4.15,,
1986-04-28,4.29,,
1986-04-29,4.32,,
1986-04-30,4.28,,
1986-05-01,4.28,,
1986-05-02,4.25,,
1986-05-05,4.27,,
1986-05-06,4.26,,
1986-05-07,4.18,,
1986-05-08,4.2,,
1986-05-09,4.19,,
1986-05-12,4.2,,
1986-05-13,4.19,,
1986-05-14,4.19,,
1986-05-15,4.2,,
1986-05-16,4.24,,
1986-05-19,4.26,,
1986-05-20,4.28,,
1986-05-21,4.28,,
1986-05-22,4.29,,
1986-05-23,4.28,,
1986-05-27,4.29,,
1986-05-28,4.3,,
1986-05-29,4.17,,
1986-05-30,4.31,,
1986-06-02,4.26,,
1986-06-03,4.28,,
1986-06-04,4.34,,
1986-06-05,4.36,,
1986-06-06,4.47,,
1986-06-09,4.42,,
1986-06-10,4.39,,
1986-06-11,4.42,,
1986-06-12,4.47,,
1986-06-13,4.5,,
1986-06-16,4.44,,
1986-06-17,4.39,,
1986-06-18,4.31,,
1986-06-19,4.31,,
1986-06-20,4.36,,
1986-06-23,4.36,,
1986-06-24,4.34,,
1986-06-25,4.36,,
1986-06-26,4.31,,
1986-06-27,4.17,,
1986-06-30,4.31,,
1986-07-01,4.12,,
1986-07-02,4.12,,
1986-07-03,4.12,,
1986-07-07,3.9,,
1986-07-08,3.93,,
1986-07-09,4.01,,
1986-07-10,4.12,,
1986-07-11,4.15,,
1986-07-14,4.15,,
1986-07-15,4.12,,
1986-07-16,4.09,,
1986-07-17,4.15,,
1986-07-18,4.12,,
1986-07-21,4.12,,
1986-07-22,4.09,,
1986-07-23,4.07,,
1986-07-24,4.09,,
1986-07-25,4.09,,
1986-07-28,3.96,,
1986-07-29,3.88,,
1986-07-30,3.9,,
1986-07-31,3.88,,
1986-08-01,3.9,,
1986-08-04,3.9,,
1986-08-05,3.93,,
1986-08-06,3.88,,
1986-08-07,3.88,,
1986-08-08,3.85,,
1986-08-11,3.93,,
1986-08-12,3.93,,
1986-08-13,3.9,,
1986-08-14,3.93,,
1986-08-15,3.93,,
1986-08-18,3.93,,
1986-08-19,3.9,,
1986-08-20,3.96,,
1986-08-21,3.9,,
1986-08-22,3.9,,
1986-08-25,3.9,,
1986-08-26,3.93,,
1986-08-27,3.9,,
1986-08-28,3.9,,
1986-08-29,3.93,,
1986-09-02,3.85,,
1986-09-03,3.88,,
1986-09-04,3.96,,
1986-09-05,3.9,,
1986-09-08,3.9,,
1986-09-09,3.93,,
1986-09-10,3.98,,
1986-09-11,3.74,,
1986-09-12,3.63,,
1986-09-15,3.52,,
1986-09-16,3.52,,
1986-09-17,3.69,,
1986-09-18,3.63,,
1986-09-19,3.71,,
1986-09-22,3.77,,
1986-09-23,3.74,,
1986-09-24,3.74,,
1986-09-25,3.66,,
1986-09-26,3.71,,
1986-09-29,3.63,,
1986-09-30,3.66,,
1986-10-01,3.69,,
1986-10-02,3.63,,
1986-10-03,3.63,,
1986-10-06,3.63,,
1986-10-07,3.69,,
1986-10-08,3.69,,
1986-10-09,3.63,,
1986-10-10,3.63,,
1986-10-13,3.58,,
1986-10-14,3.6,,
1986-10-15,3.69,,
1986-10-16,3.69,,
1986-10-17,3.63,,
1986-10-20,3.63,,
1986-10-21,3.6,,
1986-10-22,3.6,,
1986-10-23,3.69,,
1986-10-24,3.82,,
1986-10-27,3.82,,
1986-10-28,3.85,,
1986-10-29,3.96,,
1986-10-30,4.09,,
1986-10-31,4.12,,
1986-11-03,4.2,,
1986-11-04,4.2,,
1986-11-05,4.28,,
1986-11-06,4.36,,
1986-11-07,4.42,,
1986-11-10,4.42,,
1986-11-11,4.5,,
1986-11-12,4.23,,
1986-11-13,4.31,,
1986-11-14,4.36,,
1986-11-17,4.42,,
1986-11-18,4.42,,
1986-11-19,4.36,,
1986-11-20,4.53,,
1986-11-21,4.66,,
1986-11-24,4.69,,
1986-11-25,4.82,,
1986-11-26,4.96,,
1986-11-28,4.99,,
1986-12-01,4.96,,
1986-12-02,5.07,,
1986-12-03,4.99,,
1986-12-04,4.96,,
1986-12-05,4.99,,
1986-12-08,5.15,,
1986-12-09,5.01,,
1986-12-10,5.2,,
1986-12-11,5.2,,
1986-12-12,5.12,,
1986-12-15,5.12,,
1986-12-16,5.15,,
1986-12-17,5.15,,
1986-12-18,5.18,,
1986-12-19,5.42,,
1986-12-22,5.42,,
1986-12-23,5.58,,
1986-12-24,5.61,,
1986-12-26,5.69,,
1986-12-29,5.58,,
1986-12-30,5.58,,
1986-12-31,5.58,,
1987-01-02,5.75,,
1987-01-05,5.85,,
1987-01-06,5.77,,
1987-01-07,5.8,,
1987-01-08,5.77,,
1987-01-09,5.69,,
1987-01-12,5.75,,
1987-01-13,5.75,,
1987-01-14,5.47,,
1987-01-15,5.64,,
1987-01-16,5.61,,
1987-01-19,5.56,,
1987-01-20,5.53,,
1987-01-21,5.2,,
1987-01-22,5.58,,
1987-01-23,5.8,,
1987-01-26,5.69,,
1987-01-27,5.85,,
1987-01-28,5.88,,
1987-01-29,6.59,,
1987-01-30,6.59,,
1987-02-02,6.97,,
1987-02-03,6.97,,
1987-02-04,7.1,,
1987-02-05,6.78,,
1987-02-06,6.53,,
1987-02-09,6.67,,
1987-02-10,6.72,,
1987-02-11,6.78,,
1987-02-12,6.99,,
1987-02-13,7.16,,
1987-02-17,7.02,,
1987-02-18,7.05,,
1987-02-19,7.13,,
1987-02-20,7.1,,
1987-02-23,6.83,,
1987-02-24,6.83,,
1987-02-25,6.72,,
1987-02-26,6.64,,
1987-02-27,6.64,,
1987-03-02,6.64,,
1987-03-03,6.67,,
1987-03-04,6.67,,
1987-03-05,6.83,,
1987-03-06,6.99,,
1987-03-09,6.94,,
1987-03-10,6.97,,
1987-03-11,6.88,,
1987-03-12,6.88,,
1987-03-13,6.78,,
1987-03-16,6.72,,
1987-03-17,6.72,,
1987-03-18,6.72,,
1987-03-19,6.64,,
1987-03-20,6.78,,
1987-03-23,6.86,,
1987-03-24,6.94,,
1987-03-25,6.83,,
1987-03-26,6.75,,
1987-03-27,6.53,,
1987-03-30,6.29,,
1987-03-31,6.5,,
1987-04-01,6.42,,
1987-04-02,6.48,,
1987-04-03,6.75,,
1987-04-06,6.69,,
1987-04-07,6.56,,
1987-04-08,6.32,,
1987-04-09,6.13,,
1987-04-10,6.07,,
1987-04-13,5.64,,
1987-04-14,5.77,,
1987-04-15,5.96,,
1987-04-16,6.07,,
1987-04-20,6.18,,
1987-04-21,6.69,,
1987-04-22,6.53,,
1987-04-23,6.69,,
1987-04-24,6.78,,
1987-04-27,7.24,,
1987-04-28,7.05,,
1987-04-29,7.05,,
1987-04-30,7.24,,
1987-05-01,7.26,,
1987-05-04,7.37,,
1987-05-05,7.67,,
1987-05-06,7.78,,
1987-05-07,7.86,,
1987-05-08,7.97,,
1987-05-11,7.83,,
1987-05-12,7.83,,
1987-05-13,7.78,,
1987-05-14,7.86,,
1987-05-15,7.59,,
1987-05-18,7.34,,
1987-05-19,6.99,,
1987-05-20,7.37,,
1987-05-21,7.4,,
1987-05-22,7.59,,
1987-05-26,7.81,,
1987-05-27,7.83,,
1987-05-28,7.75,,
1987-05-29,7.81,,
1987-06-01,7.53,,
1987-06-02,7.59,,
1987-06-03,7.91,,
1987-06-04,7.94,,
1987-06-05,7.7,,
1987-06-08,7.78,,
1987-06-09,7.75,,
1987-06-10,8.08,,
1987-06-11,8.4,,
1987-06-12,8.65,,
1987-06-15,8.46,,
1987-06-16,8.4,,
1987-06-17,8.43,,
1987-06-18,8.43,,
1987-06-19,8.43,,
1987-06-22,8.37,,
1987-06-23,8.29,,
1987-06-24,8.24,,
1987-06-25,8.16,,
1987-06-26,7.89,,
1987-06-29,7.78,,
1987-06-30,7.45,,
1987-07-01,7.4,,
1987-07-02,7.81,,
1987-07-06,7.81,,
1987-07-07,7.86,,
1987-07-08,8.19,,
1987-07-09,8.24,,
1987-07-10,8.35,,
1987-07-13,8.29,,
1987-07-14,8.29,,
1987-07-15,8.16,,
1987-07-16,8.05,,
1987-07-17,8.24,,
1987-07-20,8.02,,
1987-07-21,8.56,,
1987-07-22,8.75,,
1987-07-23,8.59,,
1987-07-24,8.56,,
1987-07-27,8.56,,
1987-07-28,8.78,,
1987-07-29,9.43,,
1987-07-30,9.81,,
1987-07-31,10.19,,
1987-08-03,10.14,,
1987-08-04,9.87,,
1987-08-05,9.92,,
1987-08-06,9.97,,
1987-08-07,10.22,,
1987-08-10,10.62,,
1987-08-11,10.73,,
1987-08-12,10.84,,
1987-08-13,10.95,,
1987-08-14,11.0,,
1987-08-17,10.84,,
1987-08-18,10.68,,
1987-08-19,10.52,,
1987-08-20,10.54,,
1987-08-21,10.65,,
1987-08-24,10.52,,
1987-08-25,10.6,,
1987-08-26,10.54,,
1987-08-27,10.14,,
1987-08-28,9.7,,
1987-08-31,9.78,,
1987-09-01,9.4,,
1987-09-02,9.89,,
1987-09-03,10.14,,
1987-09-04,10.22,,
1987-09-08,10.16,,
1987-09-09,10.16,,
1987-09-10,10.33,,
1987-09-11,10.57,,
1987-09-14,10.73,,
1987-09-15,10.73,,
1987-09-16,10.98,,
1987-09-17,11.25,,
1987-09-18,11.27,,
1987-09-21,10.9,,
1987-09-22,11.3,,
1987-09-23,11.06,,
1987-09-24,11.0,,
1987-09-25,10.9,,
1987-09-28,11.38,,
1987-09-29,11.33,,
1987-09-30,11.82,,
1987-10-01,12.44,,
1987-10-02,12.71,,
1987-10-05,12.47,,
1987-10-06,12.09,,
1987-10-07,11.76,,
1987-10-08,11.33,,
1987-10-09,11.44,,
1987-10-12,11.27,,
1987-10-13,11.38,,
1987-10-14,10.71,,
1987-10-15,10.54,,
1987-10-16,9.87,,
1987-10-19,7.83,,
1987-10-20,7.37,,
1987-10-21,8.46,,
1987-10-22,8.08,,
1987-10-23,7.59,,
1987-10-26,6.83,,
1987-10-27,7.16,,
1987-10-28,6.64,,
1987-10-29,7.18,,
1987-10-30,7.81,,
1987-11-02,7.91,,
1987-11-03,7.86,,
1987-11-04,7.78,,
1987-11-05,7.7,,
1987-11-06,7.29,,
1987-11-09,7.18,,
1987-11-10,7.4,,
1987-11-11,7.29,,
1987-11-12,7.43,,
1987-11-13,7.94,,
1987-11-16,8.02,,
1987-11-17,7.7,,
1987-11-18,7.97,,
1987-11-19,7.7,,
1987-11-20,7.59,,
1987-11-23,7.53,,
1987-11-24,7.67,,
1987-11-25,8.08,,
1987-11-27,7.81,,
1987-11-30,7.05,,
1987-12-01,7.26,,
1987-12-02,7.32,,
1987-12-03,6.99,,
1987-12-04,6.72,,
1987-12-07,6.88,,
1987-12-08,6.99,,
1987-12-09,7.1,,
1987-12-10,6.59,,
1987-12-11,6.69,,
1987-12-14,7.18,,
1987-12-15,7.43,,
1987-12-16,7.59,,
1987-12-17,7.37,,
1987-12-18,7.78,,
1987-12-21,7.72,,
1987-12-22,7.78,,
1987-12-23,7.64,,
1987-12-24,7.7,,
1987-12-28,7.56,,
1987-12-29,7.45,,
1987-12-30,7.45,,
1987-12-31,7.32,,
1988-01-04,7.45,,
1988-01-05,7.56,,
1988-01-06,7.59,,
1988-01-07,7.67,,
1988-01-08,7.4,,
1988-01-11,7.13,,
1988-01-12,6.99,,
1988-01-13,6.86,,
1988-01-14,6.86,,
1988-01-15,7.02,,
1988-01-18,7.07,,
1988-01-19,6.83,,
1988-01-20,6.5,,
1988-01-21,6.07,,
1988-01-22,6.29,,
1988-01-25,6.26,,
1988-01-26,5.75,,
1988-01-27,5.53,,
1988-01-28,5.69,,
1988-01-29,5.69,,
1988-02-01,5.53,,
1988-02-02,5.64,,
1988-02-03,5.39,,
1988-02-04,5.61,,
1988-02-05,5.56,,
1988-02-08,5.5,,
1988-02-09,5.58,,
1988-02-10,5.64,,
1988-02-11,5.61,,
1988-02-12,5.75,,
1988-02-16,5.75,,
1988-02-17,5.42,,
1988-02-18,5.31,,
1988-02-19,5.58,,
1988-02-22,5.72,,
1988-02-23,5.96,,
1988-02-24,6.26,,
1988-02-25,6.29,,
1988-02-26,6.37,,
1988-02-29,6.5,,
1988-03-01,6.37,,
1988-03-02,6.26,,
1988-03-03,6.29,,
1988-03-04,6.5,,
1988-03-07,6.42,,
1988-03-08,6.5,,
1988-03-09,6.5,,
1988-03-10,6.45,,
1988-03-11,6.32,,
1988-03-14,6.4,,
1988-03-15,6.37,,
1988-03-16,6.5,,
1988-03-17,6.5,,
1988-03-18,6.48,,
1988-03-21,7.05,,
1988-03-22,6.99,,
1988-03-23,6.99,,
1988-03-24,6.59,,
1988-03-25,6.23,,
1988-03-28,6.26,,
1988-03-29,6.37,,
1988-03-30,6.29,,
1988-03-31,6.37,,
1988-04-04,6.04,,
1988-04-05,6.15,,
1988-04-06,6.29,,
1988-04-07,6.32,,
1988-04-08,6.34,,
1988-04-11,6.48,,
1988-04-12,6.64,,
1988-04-13,6.94,,
1988-04-14,6.69,,
1988-04-15,6.72,,
1988-04-18,7.05,,
1988-04-19,6.88,,
1988-04-20,6.94,,
1988-04-21,6.91,,
1988-04-22,7.02,,
1988-04-25,7.24,,
1988-04-26,7.34,,
1988-04-27,7.48,,
1988-04-28,7.51,,
1988-04-29,7.81,,
1988-05-02,7.7,,
1988-05-03,7.75,,
1988-05-04,7.48,,
1988-05-05,7.45,,
1988-05-06,7.4,,
1988-05-09,7.43,,
1988-05-10,7.43,,
1988-05-11,7.21,,
1988-05-12,7.26,,
1988-05-13,7.21,,
1988-05-16,7.24,,
1988-05-17,7.21,,
1988-05-18,6.88,,
1988-05-19,6.8,,
1988-05-20,6.75,,
1988-05-23,6.94,,
1988-05-24,7.16,,
1988-05-25,7.13,,
1988-05-26,7.18,,
1988-05-27,7.07,,
1988-05-31,7.16,,
1988-06-01,7.4,,
1988-06-02,7.53,,
1988-06-03,7.56,,
1988-06-06,7.53,,
1988-06-07,7.48,,
1988-06-08,7.67,,
1988-06-09,7.56,,
1988-06-10,7.81,,
1988-06-13,7.7,,
1988-06-14,7.81,,
1988-06-15,8.02,,
1988-06-16,7.86,,
1988-06-17,8.05,,
1988-06-20,8.0,,
1988-06-21,8.05,,
1988-06-22,8.1,,
1988-06-23,8.02,,
1988-06-24,8.08,,
1988-06-27,7.81,,
1988-06-28,7.94,,
1988-06-29,7.91,,
1988-06-30,8.02,,
1988-07-01,7.97,,
1988-07-05,8.35,,
1988-07-06,8.19,,
1988-07-07,8.16,,
1988-07-08,8.05,,
1988-07-11,8.08,,
1988-07-12,7.94,,
1988-07-13,8.08,,
1988-07-14,8.05,,
1988-07-15,8.08,,
1988-07-18,8.02,,
1988-07-19,7.91,,
1988-07-20,7.78,,
1988-07-21,7.75,,
1988-07-22,7.59,,
1988-07-25,7.62,,
1988-07-26,7.64,,
1988-07-27,7.59,,
1988-07-28,7.64,,
1988-07-29,7.91,,
1988-08-01,8.13,,
1988-08-02,8.19,,
1988-08-03,8.13,,
1988-08-04,8.19,,
1988-08-05,8.08,,
1988-08-08,7.94,,
1988-08-09,7.86,,
1988-08-10,7.64,,
1988-08-11,7.56,,
1988-08-12,7.53,,
1988-08-15,7.4,,
1988-08-16,7.32,,
1988-08-17,7.34,,
1988-08-18,7.34,,
1988-08-19,7.29,,
1988-08-22,7.26,,
1988-08-23,7.26,,
1988-08-24,7.32,,
1988-08-25,7.21,,
1988-08-26,7.32,,
1988-08-29,7.4,,
1988-08-30,7.48,,
1988-08-31,7.48,,
1988-09-01,7.16,,
1988-09-02,7.4,,
1988-09-06,7.51,,
1988-09-07,7.59,,
1988-09-08,7.78,,
1988-09-09,7.78,,
