date,RMD,dcf,Deviation
2017-01-03,61.95,67.90102759504725,-0.0876426735474225
2017-01-04,62.35,67.42102759504726,-0.07521433261897925
2017-01-05,61.87,67.69102759504726,-0.08599407930207237
2017-01-06,62.14,68.81102759504726,-0.09694707125006541
2017-01-09,63.26,69.80102759504726,-0.093709617471468
2017-01-10,64.25,69.66102759504726,-0.07767653998018209
2017-01-11,64.11,69.81102759504726,-0.08166371118496074
2017-01-12,64.26,70.88102759504726,-0.09341043463526044
2017-01-13,65.33,69.73102759504728,-0.06311433728763616
2017-01-17,64.18,68.84102759504727,-0.06770711823863873
2017-01-18,63.29,68.45102759504726,-0.07539737205377894
2017-01-19,62.9,69.20102759504726,-0.09105395994868482
2017-01-20,63.65,69.15102759504725,-0.07955091610874698
2017-01-23,63.6,75.27102759504726,-0.15505338465467156
2017-01-24,69.72,75.40102759504725,-0.0753441667341469
2017-01-25,69.85,73.94102759504726,-0.05532824912107781
2017-01-26,68.39,73.69102759504726,-0.0719358620452124
2017-01-27,68.14,73.25102759504726,-0.06977414191787845
2017-01-30,67.7,73.09102759504727,-0.07375772064548958
2017-01-31,67.54,72.50102759504726,-0.06842699696281485
2017-02-01,66.95,72.55102759504726,-0.07720121658800061
2017-02-02,67.0,73.76102759504725,-0.09166124463674397
2017-02-03,68.21,74.24102759504726,-0.08123577744564525
2017-02-06,68.69,74.48102759504728,-0.07775171452430885
2017-02-07,68.93,74.91102759504726,-0.0798417507683834
2017-02-08,69.36,75.35102759504726,-0.07950824011643653
2017-02-09,69.8,75.78102759504726,-0.07892513185501016
2017-02-10,70.23,76.41102759504726,-0.08089182660655503
2017-02-13,70.86,76.62102759504725,-0.0751885973847164
2017-02-14,71.07,77.25102759504726,-0.08001223786236789
2017-02-15,71.7,77.47102759504726,-0.07449272036526078
2017-02-16,71.92,77.82102759504725,-0.07582818908218592
2017-02-17,72.27,77.76102759504725,-0.07061413364600377
2017-02-21,72.21,77.93102759504725,-0.07341142253090027
2017-02-22,72.38,77.17102759504726,-0.062083242174615694
2017-02-23,71.62,77.51102759504725,-0.07600244478533613
2017-02-24,71.96,77.57102759504725,-0.07233406297437672
2017-02-27,72.02,77.58102759504726,-0.07168025182747484
2017-02-28,72.03,78.50102759504726,-0.08243239347678966
2017-03-01,72.95,78.03102759504726,-0.06511547715885468
2017-03-02,72.48,77.93102759504725,-0.06994682045477962
2017-03-03,72.38,77.37102759504725,-0.06450770721528776
2017-03-06,71.82,77.07102759504725,-0.0681323158507452
2017-03-07,71.52,76.28102759504726,-0.062414308579088806
2017-03-08,70.73,76.33102759504726,-0.0733781238313983
2017-03-09,70.78,76.99102759504726,-0.08067209633459682
2017-03-10,71.44,77.23102759504728,-0.07498317419019618
2017-03-13,71.68,76.55102759504726,-0.06363111963453771
2017-03-14,71.0,77.04102759504725,-0.07841312328803374
2017-03-15,71.49,76.83102759504726,-0.06951654510204108
2017-03-16,71.28,77.19102759504726,-0.07657661491510603
2017-03-17,71.64,76.86102759504726,-0.06792815238634264
2017-03-20,71.31,76.27102759504726,-0.06504471948886403
2017-03-21,70.72,76.84102759504727,-0.07965832559274355
2017-03-22,71.29,76.86102759504726,-0.07248182556703464
2017-03-23,71.31,77.12102759504725,-0.07534945755080213
2017-03-24,71.57,77.23102759504728,-0.0732999128890306
2017-03-27,71.68,77.51102759504725,-0.07522836138247546
2017-03-28,71.96,78.03102759504726,-0.07780273798973536
2017-03-29,72.48,77.07102759504725,-0.05956878658955733
2017-03-30,71.52,77.52102759504726,-0.07741161051676593
2017-03-31,71.97,77.19127118703595,-0.06764069443013465
2017-04-03,71.38,76.36127118703595,-0.06523295264211948
2017-04-04,70.55,75.07127118703596,-0.06022638374900391
2017-04-05,69.26,74.86127118703595,-0.07482201541891453
2017-04-06,69.05,74.84127118703596,-0.07738071648413059
2017-04-07,69.03,74.79127118703596,-0.07703133127164441
2017-04-10,68.98,75.24127118703598,-0.08321591446098253
2017-04-11,69.43,74.22127118703595,-0.06455388206653112
2017-04-12,68.41,73.93127118703596,-0.07468113422624512
2017-04-13,68.12,75.06127118703596,-0.09247473533641404
2017-04-17,69.25,74.46127118703596,-0.0699863312022434
2017-04-18,68.65,74.91127118703595,-0.08358249817177732
2017-04-19,69.1,75.43127118703596,-0.08393430320612305
2017-04-20,69.62,75.65127118703596,-0.0797246509199373
2017-04-21,69.84,76.55127118703595,-0.0876702774881224
2017-04-24,70.74,76.75127118703595,-0.07832145440805838
2017-04-25,70.94,77.56127118703596,-0.08536826544615317
2017-04-26,71.75,78.66127118703595,-0.08786116830737145
2017-04-27,72.85,73.80127118703595,-0.012889631462107642
2017-04-28,67.99,74.73127118703596,-0.0902068314904485
2017-05-01,68.92,75.60127118703596,-0.08837511700704925
2017-05-02,69.79,74.76127118703596,-0.06649527366380581
2017-05-03,68.95,74.81127118703596,-0.07834743473857253
2017-05-04,69.0,75.20127118703596,-0.08246231864369069
2017-05-05,69.39,74.36127118703595,-0.06685296132891605
2017-05-08,68.55,73.27127118703596,-0.06443550262672815
2017-05-09,67.46,74.01127118703596,-0.0885172093650447
2017-05-10,68.2,73.74127118703598,-0.0751447743961614
2017-05-11,67.93,74.17127118703596,-0.08414674694326707
2017-05-12,68.36,74.70127118703596,-0.0848883972959279
2017-05-15,68.89,74.29127118703596,-0.07270398124481814
2017-05-16,68.48,73.47127118703595,-0.06793500515772566
2017-05-17,67.66,73.31127118703596,-0.07708598003461309
2017-05-18,67.5,74.21127118703596,-0.09043466146970358
2017-05-19,68.4,75.32127118703596,-0.09188999439280865
2017-05-22,69.51,75.41127118703595,-0.07825449822214958
2017-05-23,69.6,75.74127118703598,-0.08108223021330985
2017-05-24,69.93,75.86127118703595,-0.0781857605893842
2017-05-25,70.05,75.88127118703595,-0.07684730495174152
2017-05-26,70.07,75.81127118703596,-0.07573110300276487
2017-05-30,70.0,76.91127118703595,-0.08986031670480188
2017-05-31,71.1,77.71127118703596,-0.0850748042857763
2017-06-01,71.9,77.77127118703596,-0.07549408795075307
2017-06-02,71.96,78.56127118703596,-0.08402704140720796
2017-06-05,72.75,78.36127118703595,-0.07160771005925537
2017-06-06,72.55,79.13127118703595,-0.08316903151322252
2017-06-07,73.32,79.08127118703595,-0.07285253639145373
2017-06-08,73.27,79.29127118703596,-0.07593863860288863
2017-06-09,73.48,78.85127118703596,-0.06811901832622647
2017-06-12,73.04,80.97127118703595,-0.09795166941019684
2017-06-13,75.16,81.16127118703595,-0.07394254795746158
2017-06-14,75.35,81.98127118703596,-0.08088763556626322
2017-06-15,76.17,82.91127118703595,-0.08130705380006309
2017-06-16,77.1,84.72127118703595,-0.08995699757869269
2017-06-19,78.91,84.28127118703595,-0.06373030581273631
2017-06-20,78.47,84.20127118703596,-0.06806632615207331
2017-06-21,78.39,83.44127118703595,-0.060536843640761284
2017-06-22,77.63,84.25127118703595,-0.07858957014828749
2017-06-23,78.44,83.50127118703595,-0.0606131034304751
2017-06-26,77.69,82.83127118703595,-0.06206920542637551
2017-06-27,77.02,82.98127118703596,-0.07183875471851386
2017-06-28,77.17,82.90127118703596,-0.06913369487550403
2017-06-29,77.09,83.68127118703596,-0.07876638456296647
2017-06-30,77.87,83.5598679564488,-0.068093309570742
2017-07-03,77.79,82.84986795644879,-0.061072734106330406
2017-07-05,77.08,81.8098679564488,-0.057815372088935835
2017-07-06,76.04,82.58986795644878,-0.07930595021537812
2017-07-07,76.82,82.58986795644878,-0.0698616924716644
2017-07-10,76.82,82.19986795644881,-0.06544862041991584
2017-07-11,76.43,82.8698679564488,-0.0777106096009853
2017-07-12,77.1,82.8898679564488,-0.06985012884193353
2017-07-13,77.12,83.3598679564488,-0.07485458062036277
2017-07-14,77.59,83.3898679564488,-0.06955123084590842
2017-07-17,77.62,83.28986795644879,-0.06807392178138028
2017-07-18,77.52,83.8298679564488,-0.07526992598541238
2017-07-19,78.06,83.7998679564488,-0.06849495227643831
2017-07-20,78.03,82.76986795644879,-0.05726562181955852
2017-07-21,77.0,82.95986795644879,-0.0718403741864383
2017-07-24,77.19,83.44986795644881,-0.07501351541641432
2017-07-25,77.68,83.42986795644879,-0.0689185791286433
2017-07-26,77.66,83.2298679564488,-0.06692150418120713
2017-07-27,77.46,83.15986795644879,-0.06854108954855298
2017-07-28,77.39,82.8898679564488,-0.06635151064951006
2017-07-31,77.12,83.2498679564488,-0.07363216431352848
2017-08-01,77.48,78.2798679564488,-0.010218054492552309
2017-08-02,72.51,79.2198679564488,-0.08469930750373811
2017-08-03,73.45,80.8598679564488,-0.09163838803743474
2017-08-04,75.09,80.81986795644879,-0.07089677453490062
2017-08-07,75.05,80.1698679564488,-0.06386274652753698
2017-08-08,74.4,79.8898679564488,-0.06871795005896797
2017-08-09,74.12,78.3898679564488,-0.05446964088293926
2017-08-10,72.62,78.3298679564488,-0.07289515615707998
2017-08-11,72.56,79.3898679564488,-0.08602946613030626
2017-08-14,73.62,78.20986795644879,-0.05868655805690215
2017-08-15,72.44,78.4698679564488,-0.07684310058729049
2017-08-16,72.7,78.5598679564488,-0.07459111259832218
2017-08-17,72.79,78.83986795644878,-0.07673615029125536
2017-08-18,73.07,79.20986795644879,-0.07751392742915086
2017-08-21,73.44,80.31986795644879,-0.08565586736496145
2017-08-22,74.55,79.67986795644879,-0.06438097963782596
2017-08-23,73.91,79.6698679564488,-0.07229669264165728
2017-08-24,73.9,79.9698679564488,-0.07590193796186351
2017-08-25,74.2,81.3098679564488,-0.08744163697642438
2017-08-28,75.54,80.7198679564488,-0.06417091711849066
2017-08-29,74.95,81.34986795644879,-0.07867090773736718
2017-08-30,75.58,83.34986795644879,-0.09321991920261508
2017-08-31,77.58,83.3598679564488,-0.06933633771431214
2017-09-01,77.59,82.3698679564488,-0.05802932643980985
2017-09-05,76.6,83.42986795644879,-0.08186358343529987
2017-09-06,77.66,84.58986795644878,-0.08192314427085567
2017-09-07,78.82,85.6098679564488,-0.07931174429451193
2017-09-08,79.84,87.14986795644879,-0.0838769825801885
2017-09-11,81.38,86.64986795644879,-0.060817957150234636
2017-09-12,80.88,85.37986795644879,-0.052704086620795954
2017-09-13,79.61,86.31986795644879,-0.07773260218417088
2017-09-14,80.55,84.9998679564488,-0.052351469048502186
2017-09-15,79.23,85.2998679564488,-0.07115917177677056
2017-09-18,79.53,85.2198679564488,-0.06676691824207681
2017-09-19,79.45,85.3698679564488,-0.06934376376766571
2017-09-20,79.6,83.08986795644878,-0.0420011253150383
2017-09-21,77.32,83.14986795644879,-0.07011277467695187
2017-09-22,77.38,82.9698679564488,-0.06737226530700213
2017-09-25,77.2,82.06986795644879,-0.05933807471254893
2017-09-26,76.3,81.92986795644879,-0.06871569669124133
2017-09-27,76.16,81.87986795644879,-0.0698568292695726
2017-09-28,76.11,82.7298679564488,-0.08001787165831908
2017-09-29,76.96,83.0630666294954,-0.07347509401161723
2017-10-02,77.41,82.1830666294954,-0.058078468293398466
2017-10-03,76.53,82.9230666294954,-0.07709636038980505
2017-10-04,77.27,82.9530666294954,-0.06850942177796093
2017-10-05,77.3,82.9030666294954,-0.06758575837171665
2017-10-06,77.25,81.7930666294954,-0.05554341971397758
2017-10-09,76.14,81.8630666294954,-0.06991023993026635
2017-10-10,76.21,82.2030666294954,-0.07290563327165489
2017-10-11,76.55,83.2430666294954,-0.08040389308680107
2017-10-12,77.59,83.2830666294954,-0.0683580331500323
2017-10-13,77.63,83.3830666294954,-0.0689956229969162
2017-10-16,77.73,84.0730666294954,-0.07544707102750137
2017-10-17,78.42,84.5230666294954,-0.07220592996522512
2017-10-18,78.87,84.4430666294954,-0.06599791850227243
2017-10-19,78.79,84.6530666294954,-0.06925994370831856
2017-10-20,79.0,85.47306662949539,-0.0757322380575689
2017-10-23,79.82,84.7030666294954,-0.05764923070441719
2017-10-24,79.05,84.0530666294954,-0.05952271380589658
2017-10-25,78.4,84.2630666294954,-0.06958050381996295
2017-10-26,78.61,90.0730666294954,-0.127264087461875
2017-10-27,84.42,88.6430666294954,-0.047641251482721136
2017-10-30,82.99,89.83306662949542,-0.0761753648878396
2017-10-31,84.18,91.4230666294954,-0.07922581134637408
2017-11-01,85.77,88.5130666294954,-0.030990527545244118
2017-11-02,82.86,88.7730666294954,-0.0666087908641736
2017-11-03,83.12,88.8930666294954,-0.06494394724346075
2017-11-06,83.24,88.1430666294954,-0.05562623150048973
2017-11-07,82.49,87.8430666294954,-0.0609389771428811
2017-11-08,82.19,88.3730666294954,-0.06996550946249203
2017-11-09,82.72,88.7130666294954,-0.06755562463560272
2017-11-10,83.06,89.6530666294954,-0.07353977813990709
2017-11-13,84.0,89.8730666294954,-0.06534846144404205
2017-11-14,84.22,89.9030666294954,-0.06321326782896297
2017-11-15,84.25,90.6330666294954,-0.07042756983595333
2017-11-16,84.98,90.2830666294954,-0.058738219994876495
2017-11-17,84.63,90.3630666294954,-0.06344479933380309
2017-11-20,84.71,91.3130666294954,-0.07231239594972183
2017-11-21,85.66,90.9230666294954,-0.057884834119618866
2017-11-22,85.27,90.7630666294954,-0.06052094572695177
2017-11-24,85.11,90.33306662949542,-0.057820096498196305
2017-11-27,84.68,90.8430666294954,-0.0678430050653347
2017-11-28,85.19,90.9030666294954,-0.06284789767083254
2017-11-29,85.25,91.0530666294954,-0.06373279719516423
2017-11-30,85.4,89.9030666294954,-0.05008802033475934
2017-12-01,84.25,89.22306662949539,-0.05573745464439561
2017-12-04,83.57,90.0030666294954,-0.07147608265369021
2017-12-05,84.35,90.83306662949542,-0.07137342016580372
2017-12-06,85.18,91.4230666294954,-0.06828765277362958
2017-12-07,85.77,92.0230666294954,-0.06795107855589722
2017-12-08,86.37,92.0930666294954,-0.06214438110221887
2017-12-11,86.44,91.4930666294954,-0.055228956855911115
2017-12-12,85.84,90.6630666294954,-0.05319770010874869
2017-12-13,85.01,89.58306662949542,-0.05104833761060068
2017-12-14,83.93,90.9430666294954,-0.07711491254266611
2017-12-15,85.29,91.3530666294954,-0.06636960151634141
2017-12-18,85.7,91.7730666294954,-0.0661748250607499
2017-12-19,86.12,91.22306662949539,-0.055940529276675255
2017-12-20,85.57,90.6330666294954,-0.05586334897166212
2017-12-21,84.98,90.7630666294954,-0.06371607796266399
2017-12-22,85.11,91.2430666294954,-0.06721679636656153
2017-12-26,85.59,91.4130666294954,-0.06370059384504367
2017-12-27,85.76,91.9130666294954,-0.06694441666600692
2017-12-28,86.26,90.3430666294954,-0.04519512987355623
2017-12-29,84.69,91.50465862531911,-0.07447335171450509
2018-01-02,85.53,92.39465862531911,-0.07429713716630337
2018-01-03,86.42,92.51465862531911,-0.0658777615988646
2018-01-04,86.54,93.66465862531912,-0.07606560179565103
2018-01-05,87.69,94.16465862531912,-0.06875890296678899
2018-01-08,88.19,93.97465862531911,-0.06155551624170075
2018-01-09,88.0,93.07465862531912,-0.05452245219343366
2018-01-10,87.1,93.01465862531911,-0.06358845705325333
2018-01-11,87.04,93.75465862531911,-0.07161946642196793
2018-01-12,87.78,93.83465862531912,-0.06452475784555589
2018-01-16,87.86,94.70465862531911,-0.07227372681209587
2018-01-17,88.73,94.76465862531911,-0.06368047659179532
2018-01-18,88.79,94.65465862531913,-0.06195847843616209
2018-01-19,88.68,93.48465862531911,-0.05139515612477008
2018-01-22,87.51,106.32465862531912,-0.17695479927775448
2018-01-23,100.35,106.19465862531912,-0.055037218453147685
2018-01-24,100.22,107.59465862531911,-0.06854112201796336
2018-01-25,101.62,108.77465862531912,-0.06577505014254992
2018-01-26,102.8,108.7946586253191,-0.05510067039195621
2018-01-29,102.82,106.64465862531911,-0.035863574178210955
2018-01-30,100.67,106.76465862531911,-0.05708498208857449
2018-01-31,100.79,105.62465862531911,-0.04577206391235811
2018-02-01,99.65,102.94465862531912,-0.03200417262356925
2018-02-02,96.97,99.30465862531912,-0.02351006143757961
2018-02-05,93.33,101.02465862531912,-0.07616614329633242
2018-02-06,95.05,98.56465862531911,-0.035658406109634444
2018-02-07,92.59,95.23465862531911,-0.027769917627614604
2018-02-08,89.26,97.02465862531912,-0.08002768301720042
2018-02-09,91.05,97.70465862531911,-0.06810994193059527
2018-02-12,91.73,97.49465862531912,-0.059127943075048095
2018-02-13,91.52,99.44465862531912,-0.07968913297975233
2018-02-14,93.47,100.16465862531912,-0.06683653413487378
2018-02-15,94.19,99.78465862531911,-0.05606732239598544
2018-02-16,93.81,98.80465862531912,-0.05055084137540067
2018-02-20,92.83,99.17465862531911,-0.06397459505546843
2018-02-21,93.2,99.75465862531911,-0.06570779465988208
2018-02-22,93.78,101.39465862531911,-0.07509920866203956
2018-02-23,95.42,102.37465862531911,-0.06793339991269187
2018-02-26,96.4,101.47465862531911,-0.0500091224160365
2018-02-27,95.5,101.24465862531912,-0.05674036243806846
2018-02-28,95.27,99.93465862531912,-0.04667708570265028
2018-03-01,93.96,100.89465862531911,-0.06873167241758116
2018-03-02,94.92,101.41465862531912,-0.0640406299577847
2018-03-05,95.44,102.15465862531913,-0.06573032219653363
2018-03-06,96.18,102.62465862531911,-0.06279834409825857
2018-03-07,96.65,103.58465862531912,-0.0669467729811496
2018-03-08,97.61,105.65465862531913,-0.07614106874215298
2018-03-09,99.68,105.51465862531911,-0.055297137870083946
2018-03-12,99.54,104.86465862531911,-0.05077648366113585
2018-03-13,98.89,104.56465862531911,-0.05426937456615055
2018-03-14,98.59,104.08465862531912,-0.05279028338939584
2018-03-15,98.11,104.16465862531912,-0.05812584330639203
2018-03-16,98.19,103.72465862531911,-0.05335914042688494
2018-03-19,97.75,104.15465862531913,-0.06149181140671711
2018-03-20,98.18,104.30465862531912,-0.05871893648892501
2018-03-21,98.33,102.45465862531911,-0.04025838044517971
2018-03-22,96.48,101.44465862531912,-0.04893957644094249
2018-03-23,95.47,104.24465862531912,-0.08417370003442959
2018-03-26,98.27,103.25465862531911,-0.04827538719978708
2018-03-27,97.28,102.22465862531911,-0.048370507584110545
2018-03-28,96.25,104.44465862531912,-0.07845933658241289
2018-03-29,98.47,100.69440911775948,-0.022090691402321005
2018-04-02,95.8,101.81440911775948,-0.05907227837273177
2018-04-03,96.92,100.73440911775948,-0.0378659998223686
2018-04-04,95.84,100.10440911775947,-0.042599613297182204
2018-04-05,95.21,98.51440911775948,-0.03354239392340619
2018-04-06,93.62,99.54440911775947,-0.059515237171692714
2018-04-09,94.65,101.55440911775948,-0.06798729053460717
2018-04-10,96.66,101.33440911775948,-0.04612854763210206
2018-04-11,96.44,103.39440911775948,-0.06726097839428502
2018-04-12,98.5,103.74440911775947,-0.05055124572358005
2018-04-13,98.85,104.59440911775948,-0.054920804718080474
2018-04-16,99.7,105.61440911775948,-0.05600002089833167
2018-04-17,100.72,106.06440911775948,-0.050388336315773774
2018-04-18,101.17,105.26440911775948,-0.03889642427175044
2018-04-19,100.37,103.69440911775948,-0.03205967559913614
2018-04-20,98.8,102.83440911775948,-0.039232093152200886
2018-04-23,97.94,101.45440911775948,-0.03464027978991291
2018-04-24,96.56,101.34440911775948,-0.04720940365047788
2018-04-25,96.45,102.09440911775948,-0.055286172539076195
2018-04-26,97.2,99.28440911775948,-0.020994324650582263
2018-04-27,94.39,99.53440911775948,-0.05168473057064227
2018-04-30,94.64,100.01440911775948,-0.053736348243896725
2018-05-01,95.12,100.71440911775946,-0.055547256512404664
2018-05-02,95.82,101.87440911775948,-0.059430127449976444
2018-05-03,96.98,102.61440911775948,-0.05490855686060103
2018-05-04,97.72,102.74440911775947,-0.04890201969044172
2018-05-07,97.85,102.72440911775948,-0.047451323007092094
2018-05-08,97.83,103.05440911775948,-0.050695638958926925
2018-05-09,98.16,105.96440911775946,-0.07365123047198174
2018-05-10,101.07,106.88440911775947,-0.05439903879108765
2018-05-11,101.99,107.04440911775947,-0.04721787115662557
2018-05-14,102.15,106.07440911775949,-0.03699675680873005
2018-05-15,101.18,107.28440911775948,-0.056899312471945906
2018-05-16,102.39,106.32440911775949,-0.037003818317973725
2018-05-17,101.43,106.52440911775948,-0.047823866472967325
2018-05-18,101.63,107.74440911775947,-0.05674920088964175
2018-05-21,102.85,106.93440911775947,-0.03819546160545573
2018-05-22,102.04,107.61440911775948,-0.051799839477439824
2018-05-23,102.72,108.02440911775948,-0.04910380127122049
2018-05-24,103.13,108.01440911775948,-0.04521997720169357
2018-05-25,103.12,105.99440911775947,-0.027118497491372517
2018-05-29,101.1,107.46440911775946,-0.05922341331431269
2018-05-30,102.57,107.70440911775948,-0.04767129925150737
2018-05-31,102.81,108.45440911775948,-0.05204407237727693
2018-06-01,103.56,110.02440911775948,-0.058754317969938796
2018-06-04,105.13,110.45440911775948,-0.04820458649217829
2018-06-05,105.56,111.55440911775948,-0.053735295316132525
2018-06-06,106.66,110.80440911775948,-0.0374029260275639
2018-06-07,105.91,111.68440911775947,-0.051702911475056235
2018-06-08,106.79,111.45440911775948,-0.0418503776986624
2018-06-11,106.56,111.84440911775948,-0.04724786119792179
2018-06-12,106.95,111.69440911775948,-0.04247669292701517
2018-06-13,106.8,111.65440911775947,-0.04347709289867485
2018-06-14,106.76,110.69440911775948,-0.03554297953362706
2018-06-15,105.8,111.17440911775948,-0.048342142408571154
2018-06-18,106.28,110.99440911775947,-0.04247429357237009
2018-06-19,106.1,111.70440911775948,-0.05017178070250816
2018-06-20,106.81,111.92440911775948,-0.04569520766804702
2018-06-21,107.03,112.82440911775949,-0.05135776170306927
2018-06-22,107.93,110.41440911775948,-0.02250076903558651
2018-06-25,105.52,111.27440911775948,-0.051713679392983325
2018-06-26,106.38,108.32440911775949,-0.017949870519447964
2018-06-27,103.43,108.97440911775948,-0.05087808378725045
2018-06-28,104.08,108.47440911775948,-0.04051102147962771
2018-06-29,103.58,105.09054192392368,-0.014373719045213229
2018-07-02,103.78,104.83054192392369,-0.01002133447603537
2018-07-03,103.52,106.57054192392368,-0.028624626175790202
2018-07-05,105.26,108.13054192392367,-0.026547003953270365
2018-07-06,106.82,108.54054192392368,-0.015851606168777232
2018-07-09,107.23,109.3105419239237,-0.01903331451207768
2018-07-10,108.0,108.88054192392367,-0.008087229438469512
2018-07-11,107.57,110.33054192392369,-0.025020650454406157
2018-07-12,109.02,110.43054192392368,-0.012773114206895975
2018-07-13,109.12,110.28054192392369,-0.01052354208346451
2018-07-16,108.97,110.69054192392369,-0.015543712172862989
2018-07-17,109.38,109.83054192392369,-0.004102155156766596
2018-07-18,108.52,110.12054192392368,-0.01453445375368212
2018-07-19,108.81,110.64054192392369,-0.016544947196502013
2018-07-20,109.33,110.36054192392369,-0.009337956356123112
2018-07-23,109.05,110.29054192392368,-0.011247944767370788
2018-07-24,108.98,110.64054192392369,-0.015008439899593773
2018-07-25,109.33,109.97054192392369,-0.005824668249491904
2018-07-26,108.66,107.79054192392368,0.008066181508670445
2018-07-27,106.48,105.96054192392369,0.004902372776172337
2018-07-30,104.65,107.09054192392368,-0.02278951885085634
2018-07-31,105.78,108.29054192392368,-0.023183390528116354
2018-08-01,106.98,109.9205419239237,-0.026751523168061175
2018-08-02,108.61,106.05054192392369,0.024134323405083258
2018-08-03,104.74,108.11054192392369,-0.03117681091910085
2018-08-06,106.8,109.05054192392369,-0.02063760421744376
2018-08-07,107.74,109.23054192392368,-0.013645834742464391
2018-08-08,107.92,109.40054192392368,-0.01353322294283732
2018-08-09,108.09,109.09054192392368,-0.009171665171682997
2018-08-10,107.78,108.04054192392368,-0.0024115199654138886
2018-08-13,106.73,109.57054192392368,-0.025924321209398693
2018-08-14,108.26,108.4505419239237,-0.001756947642155171
2018-08-15,107.14,108.15054192392368,-0.009343845217479663
2018-08-16,106.84,108.11054192392369,-0.011752248220323946
2018-08-17,106.8,107.71054192392369,-0.008453600805080064
2018-08-20,106.4,108.18054192392368,-0.016458985065685994
2018-08-21,106.87,108.5605419239237,-0.015572342344314927
2018-08-22,107.25,109.5605419239237,-0.02108917940117605
2018-08-23,108.25,110.21054192392369,-0.017789059827661546
2018-08-24,108.9,112.05054192392369,-0.028117150259413526
2018-08-27,110.74,112.84054192392368,-0.018615135022480245
2018-08-28,111.53,113.69054192392369,-0.019003708552725707
2018-08-29,112.38,113.71054192392369,-0.011701130795892856
2018-08-30,112.4,112.72054192392369,-0.002843686860022565
2018-08-31,111.41,113.16054192392369,-0.015469543483633719
2018-09-04,111.85,113.29054192392368,-0.012715465028766748
2018-09-05,111.98,113.2405419239237,-0.011131542665793193
2018-09-06,111.93,113.35054192392369,-0.012532290537058843
2018-09-07,112.04,113.32054192392368,-0.011300174727220669
2018-09-10,112.01,112.64054192392369,-0.005597823955335257
2018-09-11,111.33,112.96054192392369,-0.014434614920861621
2018-09-12,111.65,115.39054192392369,-0.03241636499454004
2018-09-13,114.08,115.54054192392368,-0.012640947494303445
2018-09-14,114.23,114.07054192392368,0.0013978900545827955
2018-09-17,112.76,114.7405419239237,-0.017261047322199796
2018-09-18,113.43,113.9205419239237,-0.004306000617968153
2018-09-19,112.61,114.79054192392368,-0.018995832647682898
2018-09-20,113.48,115.14054192392369,-0.014421869970186907
2018-09-21,113.83,115.30054192392369,-0.012753989698452317
2018-09-24,113.99,116.6705419239237,-0.022975310474443233
2018-09-25,115.36,116.86054192392369,-0.01284044981496446
2018-09-26,115.55,115.90054192392368,-0.0030245063405638373
2018-09-27,114.59,116.65054192392368,-0.017664229329234615
2018-09-28,115.34,116.7681948205235,-0.012231025946052188
2018-10-01,115.17,115.46819482052351,-0.002582484475374347
2018-10-02,113.87,113.3481948205235,0.0046035596799995915
2018-10-03,111.75,111.38819482052351,0.0032481465388631836
2018-10-04,109.79,111.4081948205235,-0.0145249173378168
2018-10-05,109.81,109.46819482052351,0.003122415419719804
2018-10-08,107.87,107.8981948205235,-0.000261309473901683
2018-10-09,106.3,104.7581948205235,0.01471775245953788
2018-10-10,103.16,103.4381948205235,-0.002689478688275737
2018-10-11,101.84,104.8481948205235,-0.028690954819707182
2018-10-12,103.25,104.2881948205235,-0.009955056009073648
2018-10-15,102.69,107.60819482052351,-0.045704649434240796
2018-10-16,106.01,108.2581948205235,-0.020766971260242073
2018-10-17,106.66,106.6281948205235,0.00029828113971186454
2018-10-18,105.03,104.5781948205235,0.004320261793119284
2018-10-19,102.98,104.2281948205235,-0.011975596648035935
2018-10-22,102.63,102.2281948205235,0.003930473194620365
2018-10-23,100.63,99.6581948205235,0.00975138252530705
2018-10-24,98.06,100.0981948205235,-0.020361953821225187
2018-10-25,98.5,105.6981948205235,-0.0681013978786118
2018-10-26,104.1,104.7581948205235,-0.006282991241412184
2018-10-29,103.16,106.7881948205235,-0.03397561712342201
2018-10-30,105.19,107.5181948205235,-0.021653961214749606
2018-10-31,105.92,107.5981948205235,-0.015596867803616687
2018-11-01,106.0,107.3081948205235,-0.012191005754141115
2018-11-02,105.71,106.5981948205235,-0.00833217506186612
2018-11-05,105.0,106.5881948205235,-0.014900288190429989
2018-11-06,104.99,109.1881948205235,-0.03844916410079158
2018-11-07,107.59,110.1181948205235,-0.02295891995545407
2018-11-08,108.52,108.5381948205235,-0.00016763518642992636
2018-11-09,106.94,105.3381948205235,0.015206309375299876
2018-11-12,103.74,103.2981948205235,0.004276988385364389
2018-11-13,101.7,103.2381948205235,-0.014899474203298513
2018-11-14,101.64,105.8281948205235,-0.03957541586744784
2018-11-15,104.23,105.77819482052351,-0.014636237866890833
2018-11-16,104.18,104.16819482052348,0.00011332806042063659
2018-11-19,102.57,103.2081948205235,-0.006183567318790106
2018-11-20,101.61,104.4481948205235,-0.027173229995984705
2018-11-21,102.85,105.2881948205235,-0.023157342802578196
2018-11-23,103.69,106.3381948205235,-0.02490351491289744
2018-11-26,104.74,107.1881948205235,-0.022840153476068714
2018-11-27,105.59,110.46819482052351,-0.044159269810184365
2018-11-28,108.87,112.0981948205235,-0.028797919767504232
2018-11-29,110.5,113.38819482052351,-0.02547174179018452
