date,O,dcf,Deviation
2008-02-12,23.18,193101000.0,-0.9999998799591924
2008-02-13,23.5,193101000.0,-0.9999998783020285
2008-02-14,23.3,193101000.0,-0.9999998793377559
2008-02-15,23.67,193101000.0,-0.9999998774216602
2008-02-19,23.66,193101000.0,-0.9999998774734465
2008-02-20,24.0,193101000.0,-0.9999998757127099
2008-02-21,23.44,193101000.0,-0.9999998786127468
2008-02-22,24.02,193101000.0,-0.9999998756091372
2008-02-25,24.83,193101000.0,-0.9999998714144411
2008-02-26,24.66,193101000.0,-0.9999998722948095
2008-02-27,24.39,193101000.0,-0.9999998736930414
2008-02-28,23.16,193101000.0,-0.9999998800627651
2008-02-29,23.01,193101000.0,-0.9999998808395606
2008-03-03,23.29,193101000.0,-0.9999998793895423
2008-03-04,23.68,193101000.0,-0.9999998773698738
2008-03-05,23.72,193101000.0,-0.9999998771627283
2008-03-06,22.6,193101000.0,-0.9999998829628018
2008-03-07,23.04,193101000.0,-0.9999998806842015
2008-03-10,22.85,193101000.0,-0.9999998816681426
2008-03-11,24.13,193101000.0,-0.9999998750394871
2008-03-12,23.77,193101000.0,-0.9999998769037964
2008-03-13,24.65,193101000.0,-0.9999998723465958
2008-03-14,24.41,193101000.0,-0.9999998735894687
2008-03-17,24.77,193101000.0,-0.9999998717251594
2008-03-18,26.24,193101000.0,-0.9999998641125628
2008-03-19,26.55,193101000.0,-0.9999998625071853
2008-03-20,26.91,193101000.0,-0.999999860642876
2008-03-24,26.87,193101000.0,-0.9999998608500215
2008-03-25,27.16,193101000.0,-0.9999998593482168
2008-03-26,26.22,193101000.0,-0.9999998642161356
2008-03-27,25.85,193101000.0,-0.9999998661322314
2008-03-28,25.58,193101000.0,-0.9999998675304633
2008-03-31,25.62,193101000.0,-0.9999998673233178
2008-04-01,26.03,193101000.0,-0.9999998652000767
2008-04-02,25.91,193101000.0,-0.9999998658215131
2008-04-03,26.18,193101000.0,-0.999999864423281
2008-04-04,26.08,193101000.0,-0.9999998649411448
2008-04-07,26.08,193101000.0,-0.9999998649411448
2008-04-08,26.34,193101000.0,-0.9999998635946992
2008-04-09,25.73,193101000.0,-0.9999998667536678
2008-04-10,25.9,193101000.0,-0.9999998658732995
2008-04-11,25.24,193101000.0,-0.9999998692912
2008-04-14,25.56,193101000.0,-0.999999867634036
2008-04-15,26.38,193101000.0,-0.9999998633875536
2008-04-16,27.0,193101000.0,-0.9999998601767986
2008-04-17,27.02,193101000.0,-0.9999998600732259
2008-04-18,26.96,193101000.0,-0.9999998603839442
2008-04-21,26.94,193101000.0,-0.9999998604875169
2008-04-22,26.47,193101000.0,-0.9999998629214764
2008-04-23,27.0,193101000.0,-0.9999998601767986
2008-04-24,27.61,193101000.0,-0.99999985701783
2008-04-25,27.8,193101000.0,-0.999999856033889
2008-04-28,28.1,193101000.0,-0.9999998544802978
2008-04-29,27.05,193101000.0,-0.9999998599178668
2008-04-30,26.31,193101000.0,-0.9999998637500582
2008-05-01,25.53,193101000.0,-0.9999998677893952
2008-05-02,25.13,193101000.0,-0.99999986986085
2008-05-05,25.51,193101000.0,-0.9999998678929679
2008-05-06,25.57,193101000.0,-0.9999998675822497
2008-05-07,24.64,193101000.0,-0.9999998723983822
2008-05-08,24.54,193101000.0,-0.9999998729162459
2008-05-09,23.99,193101000.0,-0.9999998757644963
2008-05-12,24.46,193101000.0,-0.9999998733305369
2008-05-13,24.44,193101000.0,-0.9999998734341096
2008-05-14,24.68,193101000.0,-0.9999998721912368
2008-05-15,25.04,193101000.0,-0.9999998703269274
2008-05-16,24.81,193101000.0,-0.9999998715180138
2008-05-19,24.52,193101000.0,-0.9999998730198186
2008-05-20,24.45,193101000.0,-0.9999998733823232
2008-05-21,24.37,193101000.0,-0.9999998737966143
2008-05-22,23.85,193101000.0,-0.9999998764895055
2008-05-23,23.79,193101000.0,-0.9999998768002237
2008-05-27,24.1,193101000.0,-0.9999998751948462
2008-05-28,24.12,193101000.0,-0.9999998750912735
2008-05-29,24.37,193101000.0,-0.9999998737966143
2008-05-30,24.5,193101000.0,-0.9999998731233913
2008-06-02,23.93,193101000.0,-0.9999998760752146
2008-06-03,23.99,193101000.0,-0.9999998757644963
2008-06-04,24.12,193101000.0,-0.9999998750912735
2008-06-05,24.64,193101000.0,-0.9999998723983822
2008-06-06,23.84,193101000.0,-0.9999998765412919
2008-06-09,23.45,193101000.0,-0.9999998785609603
2008-06-10,23.46,193101000.0,-0.9999998785091739
2008-06-11,23.0,193101000.0,-0.9999998808913471
2008-06-12,23.63,193101000.0,-0.9999998776288056
2008-06-13,23.86,193101000.0,-0.9999998764377191
2008-06-16,23.99,193101000.0,-0.9999998757644963
2008-06-17,23.48,193101000.0,-0.9999998784056012
2008-06-18,23.7,193101000.0,-0.999999877266301
2008-06-19,24.15,193101000.0,-0.9999998749359144
2008-06-20,23.46,193101000.0,-0.9999998785091739
2008-06-23,23.32,193101000.0,-0.9999998792341831
2008-06-24,23.42,193101000.0,-0.9999998787163195
2008-06-25,23.42,193101000.0,-0.9999998787163195
2008-06-26,23.36,193101000.0,-0.9999998790270377
2008-06-27,22.91,193101000.0,-0.9999998813574243
2008-06-30,22.76,193101000.0,-0.9999998821342199
2008-07-01,23.0,193101000.0,-0.9999998808913471
2008-07-02,22.99,193101000.0,-0.9999998809431334
2008-07-03,22.72,193101000.0,-0.9999998823413654
2008-07-07,22.05,193101000.0,-0.9999998858110523
2008-07-08,23.88,193101000.0,-0.9999998763341463
2008-07-09,22.48,193101000.0,-0.9999998835842383
2008-07-10,23.01,193101000.0,-0.9999998808395606
2008-07-11,23.6,193101000.0,-0.9999998777841648
2008-07-14,22.0,193101000.0,-0.9999998860699841
2008-07-15,22.59,193101000.0,-0.9999998830145882
2008-07-16,24.81,193101000.0,-0.9999998715180138
2008-07-17,24.86,193101000.0,-0.9999998712590821
2008-07-18,24.59,193101000.0,-0.999999872657314
2008-07-21,24.7,193101000.0,-0.9999998720876639
2008-07-22,25.81,193101000.0,-0.9999998663393768
2008-07-23,26.08,193101000.0,-0.9999998649411448
2008-07-24,24.39,193101000.0,-0.9999998736930414
2008-07-25,24.66,193101000.0,-0.9999998722948095
2008-07-28,24.67,193101000.0,-0.9999998722430231
2008-07-29,26.02,193101000.0,-0.999999865251863
2008-07-30,25.74,193101000.0,-0.9999998667018813
2008-07-31,25.19,193101000.0,-0.9999998695501318
2008-08-01,25.36,193101000.0,-0.9999998686697635
2008-08-04,25.0,193101000.0,-0.9999998705340728
2008-08-05,25.99,193101000.0,-0.9999998654072221
2008-08-06,25.23,193101000.0,-0.9999998693429863
2008-08-07,24.52,193101000.0,-0.9999998730198186
2008-08-08,25.0,193101000.0,-0.9999998705340728
2008-08-11,25.31,193101000.0,-0.9999998689286953
2008-08-12,25.3,193101000.0,-0.9999998689804818
2008-08-13,25.44,193101000.0,-0.9999998682554725
2008-08-14,25.9,193101000.0,-0.9999998658732995
2008-08-15,25.67,193101000.0,-0.999999867064386
2008-08-18,25.25,193101000.0,-0.9999998692394135
2008-08-19,25.11,193101000.0,-0.9999998699644228
2008-08-20,25.31,193101000.0,-0.9999998689286953
2008-08-21,25.01,193101000.0,-0.9999998704822864
2008-08-22,25.71,193101000.0,-0.9999998668572405
2008-08-25,25.09,193101000.0,-0.9999998700679955
2008-08-26,25.45,193101000.0,-0.9999998682036861
2008-08-27,25.58,193101000.0,-0.9999998675304633
2008-08-28,26.11,193101000.0,-0.9999998647857857
2008-08-29,25.68,193101000.0,-0.9999998670125996
2008-09-02,25.86,193101000.0,-0.999999866080445
2008-09-03,26.33,193101000.0,-0.9999998636464855
2008-09-04,25.59,193101000.0,-0.999999867478677
2008-09-05,25.23,193101000.0,-0.9999998693429863
2008-09-08,25.7,193101000.0,-0.9999998669090269
2008-09-09,25.3,193101000.0,-0.9999998689804818
2008-09-10,25.38,193101000.0,-0.9999998685661907
2008-09-11,25.27,193101000.0,-0.9999998691358408
2008-09-12,25.96,193101000.0,-0.9999998655625812
2008-09-15,24.49,193101000.0,-0.9999998731751778
2008-09-16,26.29,193101000.0,-0.999999863853631
2008-09-17,25.87,193101000.0,-0.9999998660286585
2008-09-18,30.32,193101000.0,-0.9999998429837236
2008-09-19,29.0,193101000.0,-0.9999998498195245
2008-09-22,27.3,193101000.0,-0.9999998586232075
2008-09-23,27.1,193101000.0,-0.999999859658935
2008-09-24,26.82,193101000.0,-0.9999998611089533
2008-09-25,26.62,193101000.0,-0.9999998621446807
2008-09-26,26.94,193101000.0,-0.9999998604875169
2008-09-29,24.74,193101000.0,-0.9999998718805185
2008-09-30,25.6,193101000.0,-0.9999998674268906
2008-10-01,26.27,193101000.0,-0.9999998639572037
2008-10-02,24.74,193101000.0,-0.9999998718805185
2008-10-03,23.93,193101000.0,-0.9999998760752146
2008-10-06,23.31,193101000.0,-0.9999998792859696
2008-10-07,21.92,193101000.0,-0.9999998864842751
2008-10-08,21.48,193101000.0,-0.9999998887628754
2008-10-09,20.41,193101000.0,-0.999999894304017
2008-10-10,24.5,193101000.0,-0.9999998731233913
2008-10-13,25.89,193101000.0,-0.9999998659250858
2008-10-14,23.96,193101000.0,-0.9999998759198554
2008-10-15,21.21,193101000.0,-0.9999998901611074
2008-10-16,23.73,193101000.0,-0.999999877110942
2008-10-17,22.44,193101000.0,-0.9999998837913838
2008-10-20,22.56,193101000.0,-0.9999998831699474
2008-10-21,21.72,193101000.0,-0.9999998875200025
2008-10-22,20.63,193101000.0,-0.9999998931647169
2008-10-23,21.58,193101000.0,-0.9999998882450116
2008-10-24,20.75,193101000.0,-0.9999998925432805
2008-10-27,19.14,193101000.0,-0.9999999008808862
2008-10-28,23.27,193101000.0,-0.999999879493115
2008-10-29,21.97,193101000.0,-0.9999998862253432
2008-10-30,21.96,193101000.0,-0.9999998862771295
2008-10-31,23.12,193101000.0,-0.9999998802699106
2008-11-03,22.57,193101000.0,-0.999999883118161
2008-11-04,22.98,193101000.0,-0.9999998809949198
2008-11-05,20.79,193101000.0,-0.999999892336135
2008-11-06,20.17,193101000.0,-0.99999989554689
2008-11-07,21.2,193101000.0,-0.9999998902128938
2008-11-10,19.83,193101000.0,-0.9999998973076266
2008-11-11,19.76,193101000.0,-0.9999998976701312
2008-11-12,19.12,193101000.0,-0.9999999009844589
2008-11-13,21.02,193101000.0,-0.9999998911450484
2008-11-14,19.23,193101000.0,-0.9999999004148088
2008-11-17,18.24,193101000.0,-0.9999999055416595
2008-11-18,18.12,193101000.0,-0.999999906163096
2008-11-19,16.24,193101000.0,-0.9999999158989337
2008-11-20,15.47,193101000.0,-0.9999999198864843
2008-11-21,17.3,193101000.0,-0.9999999104095784
2008-11-24,20.27,193101000.0,-0.9999998950290263
2008-11-25,20.98,193101000.0,-0.9999998913521939
2008-11-26,20.88,193101000.0,-0.9999998918700577
2008-11-28,20.19,193101000.0,-0.9999998954433172
2008-12-01,16.2,193101000.0,-0.9999999161060792
2008-12-02,18.08,193101000.0,-0.9999999063702415
2008-12-03,18.82,193101000.0,-0.99999990253805
2008-12-04,18.6,193101000.0,-0.9999999036773501
2008-12-05,20.59,193101000.0,-0.9999998933718623
2008-12-08,22.5,193101000.0,-0.9999998834806656
2008-12-09,20.77,193101000.0,-0.9999998924397078
2008-12-10,22.47,193101000.0,-0.9999998836360247
2008-12-11,19.06,193101000.0,-0.9999999012951771
2008-12-12,20.83,193101000.0,-0.9999998921289895
2008-12-15,20.44,193101000.0,-0.999999894148658
2008-12-16,23.39,193101000.0,-0.9999998788716785
2008-12-17,24.0,193101000.0,-0.9999998757127099
2008-12-18,23.02,193101000.0,-0.9999998807877742
2008-12-19,24.54,193101000.0,-0.9999998729162459
2008-12-22,24.0,193101000.0,-0.9999998757127099
2008-12-23,24.25,193101000.0,-0.9999998744180506
2008-12-24,23.52,193101000.0,-0.9999998781984557
2008-12-26,23.45,193101000.0,-0.9999998785609603
2008-12-29,22.48,193101000.0,-0.9999998835842383
2008-12-30,22.77,193101000.0,-0.9999998820824335
2008-12-31,23.15,46815000.0,-0.9999995055003739
2009-01-02,22.21,46815000.0,-0.9999995255794083
2009-01-05,21.45,46815000.0,-0.9999995418135214
2009-01-06,22.62,46815000.0,-0.9999995168215315
2009-01-07,21.66,46815000.0,-0.9999995373277796
2009-01-08,21.34,46815000.0,-0.9999995441631956
2009-01-09,20.29,46815000.0,-0.9999995665919043
2009-01-12,19.51,46815000.0,-0.9999995832532308
2009-01-13,20.13,46815000.0,-0.9999995700096123
2009-01-14,19.15,46815000.0,-0.9999995909430738
2009-01-15,20.08,46815000.0,-0.999999571077646
2009-01-16,20.63,46815000.0,-0.9999995593292748
2009-01-20,18.49,46815000.0,-0.9999996050411193
2009-01-21,20.17,46815000.0,-0.9999995691551853
2009-01-22,19.04,46815000.0,-0.999999593292748
2009-01-23,19.52,46815000.0,-0.9999995830396241
2009-01-26,19.3,46815000.0,-0.9999995877389726
2009-01-27,19.89,46815000.0,-0.9999995751361743
2009-01-28,21.49,46815000.0,-0.9999995409590943
2009-01-29,19.52,46815000.0,-0.9999995830396241
2009-01-30,19.27,46815000.0,-0.9999995883797927
2009-02-02,19.8,46815000.0,-0.9999995770586351
2009-02-03,19.36,46815000.0,-0.999999586457332
2009-02-04,19.13,46815000.0,-0.9999995913702873
2009-02-05,18.85,46815000.0,-0.9999995973512763
2009-02-06,20.03,46815000.0,-0.9999995721456798
2009-02-09,20.19,46815000.0,-0.9999995687279718
2009-02-10,18.66,46815000.0,-0.9999996014098046
2009-02-11,18.87,46815000.0,-0.9999995969240628
2009-02-12,19.36,46815000.0,-0.999999586457332
2009-02-13,18.66,46815000.0,-0.9999996014098046
2009-02-17,18.1,46815000.0,-0.9999996133717826
2009-02-18,18.33,46815000.0,-0.9999996084588273
2009-02-19,17.39,46815000.0,-0.9999996285378618
2009-02-20,18.46,46815000.0,-0.9999996056819396
2009-02-23,17.55,46815000.0,-0.9999996251201538
2009-02-24,18.65,46815000.0,-0.9999996016234113
2009-02-25,18.31,46815000.0,-0.9999996088860408
2009-02-26,17.7,46815000.0,-0.9999996219160525
2009-02-27,17.53,46815000.0,-0.9999996255473673
2009-03-02,16.87,46815000.0,-0.9999996396454128
2009-03-03,16.82,46815000.0,-0.9999996407134465
2009-03-04,16.89,46815000.0,-0.9999996392181993
2009-03-05,15.63,46815000.0,-0.9999996661326498
2009-03-06,15.03,46815000.0,-0.9999996789490548
2009-03-09,15.26,46815000.0,-0.9999996740360996
2009-03-10,16.86,46815000.0,-0.9999996398590195
2009-03-11,16.38,46815000.0,-0.9999996501121435
2009-03-12,17.15,46815000.0,-0.9999996336644238
2009-03-13,16.79,46815000.0,-0.9999996413542668
2009-03-16,15.69,46815000.0,-0.9999996648510093
2009-03-17,16.78,46815000.0,-0.9999996415678736
2009-03-18,17.7,46815000.0,-0.9999996219160525
2009-03-19,16.98,46815000.0,-0.9999996372957386
2009-03-20,16.06,46815000.0,-0.9999996569475595
2009-03-23,18.56,46815000.0,-0.999999603545872
2009-03-24,17.32,46815000.0,-0.9999996300331091
2009-03-25,17.52,46815000.0,-0.999999625760974
2009-03-26,18.61,46815000.0,-0.9999996024778383
2009-03-27,18.04,46815000.0,-0.999999614653423
2009-03-30,17.22,46815000.0,-0.9999996321691765
2009-03-31,18.82,46815000.0,-0.9999995979920966
2009-04-01,18.88,46815000.0,-0.999999596710456
2009-04-02,19.98,46815000.0,-0.9999995732137136
2009-04-03,21.33,46815000.0,-0.9999995443768023
2009-04-06,20.86,46815000.0,-0.9999995544163196
2009-04-07,19.25,46815000.0,-0.9999995888070063
2009-04-08,19.58,46815000.0,-0.9999995817579835
2009-04-09,22.02,46815000.0,-0.9999995296379366
2009-04-13,21.69,46815000.0,-0.9999995366869593
2009-04-14,20.28,46815000.0,-0.999999566805511
2009-04-15,21.35,46815000.0,-0.9999995439495888
2009-04-16,21.93,46815000.0,-0.9999995315603973
2009-04-17,22.0,46815000.0,-0.9999995300651501
2009-04-20,20.03,46815000.0,-0.9999995721456798
2009-04-21,21.96,46815000.0,-0.999999530919577
2009-04-22,21.32,46815000.0,-0.9999995445904091
2009-04-23,21.86,46815000.0,-0.9999995330556446
2009-04-24,22.4,46815000.0,-0.99999952152088
2009-04-27,21.58,46815000.0,-0.9999995390366335
2009-04-28,21.85,46815000.0,-0.9999995332692513
2009-04-29,22.44,46815000.0,-0.999999520666453
2009-04-30,22.33,46815000.0,-0.9999995230161273
2009-05-01,21.1,46815000.0,-0.9999995492897575
2009-05-04,22.43,46815000.0,-0.9999995208800598
2009-05-05,21.5,46815000.0,-0.9999995407454876
2009-05-06,22.52,46815000.0,-0.9999995189575991
2009-05-07,21.41,46815000.0,-0.9999995426679483
2009-05-08,22.18,46815000.0,-0.9999995262202286
2009-05-11,21.31,46815000.0,-0.9999995448040158
2009-05-12,21.46,46815000.0,-0.9999995415999146
2009-05-13,20.51,46815000.0,-0.9999995618925558
2009-05-14,20.94,46815000.0,-0.9999995527074655
2009-05-15,20.11,46815000.0,-0.9999995704368259
2009-05-18,21.43,46815000.0,-0.9999995422407348
2009-05-19,20.98,46815000.0,-0.9999995518530386
2009-05-20,20.94,46815000.0,-0.9999995527074655
2009-05-21,21.66,46815000.0,-0.9999995373277796
2009-05-22,20.92,46815000.0,-0.999999553134679
2009-05-26,22.0,46815000.0,-0.9999995300651501
2009-05-27,21.24,46815000.0,-0.999999546299263
2009-05-28,21.54,46815000.0,-0.9999995398910606
2009-05-29,21.47,46815000.0,-0.9999995413863078
2009-06-01,22.11,46815000.0,-0.9999995277154758
2009-06-02,22.18,46815000.0,-0.9999995262202286
2009-06-03,22.48,46815000.0,-0.9999995198120261
2009-06-04,22.97,46815000.0,-0.9999995093452954
2009-06-05,22.73,46815000.0,-0.9999995144718573
2009-06-08,22.73,46815000.0,-0.9999995144718573
2009-06-09,22.61,46815000.0,-0.9999995170351383
2009-06-10,22.19,46815000.0,-0.9999995260066218
2009-06-11,21.86,46815000.0,-0.9999995330556446
2009-06-12,22.48,46815000.0,-0.9999995198120261
2009-06-15,21.75,46815000.0,-0.9999995354053188
2009-06-16,21.74,46815000.0,-0.9999995356189255
2009-06-17,21.87,46815000.0,-0.9999995328420378
2009-06-18,22.23,46815000.0,-0.9999995251521948
2009-06-19,22.52,46815000.0,-0.9999995189575991
2009-06-22,21.97,46815000.0,-0.9999995307059704
2009-06-23,22.24,46815000.0,-0.999999524938588
2009-06-24,22.49,46815000.0,-0.9999995195984193
2009-06-25,23.07,46815000.0,-0.9999995072092278
2009-06-26,21.79,46815000.0,-0.9999995345508919
2009-06-29,21.63,46815000.0,-0.9999995379685999
2009-06-30,21.92,46815000.0,-0.999999531774004
2009-07-01,22.24,46815000.0,-0.999999524938588
2009-07-02,21.26,46815000.0,-0.9999995458720495
2009-07-06,21.96,46815000.0,-0.999999530919577
2009-07-07,21.25,46815000.0,-0.9999995460856563
2009-07-08,20.91,46815000.0,-0.9999995533482858
2009-07-09,20.43,46815000.0,-0.9999995636014098
2009-07-10,20.32,46815000.0,-0.9999995659510841
2009-07-13,21.18,46815000.0,-0.9999995475809036
2009-07-14,21.19,46815000.0,-0.9999995473672968
2009-07-15,21.94,46815000.0,-0.9999995313467905
2009-07-16,22.15,46815000.0,-0.9999995268610488
2009-07-17,21.99,46815000.0,-0.9999995302787568
2009-07-20,22.43,46815000.0,-0.9999995208800598
2009-07-21,22.56,46815000.0,-0.9999995181031721
2009-07-22,22.53,46815000.0,-0.9999995187439923
2009-07-23,22.91,46815000.0,-0.9999995106269358
2009-07-24,22.79,46815000.0,-0.9999995131902168
2009-07-27,23.41,46815000.0,-0.9999994999465983
2009-07-28,23.47,46815000.0,-0.9999994986649579
2009-07-29,23.32,46815000.0,-0.9999995018690591
2009-07-30,23.63,46815000.0,-0.9999994952472498
2009-07-31,23.58,46815000.0,-0.9999994963152835
2009-08-03,23.91,46815000.0,-0.9999994892662608
2009-08-04,25.27,46815000.0,-0.9999994602157428
2009-08-05,25.55,46815000.0,-0.9999994542347538
2009-08-06,25.36,46815000.0,-0.9999994582932821
2009-08-07,26.21,46815000.0,-0.9999994401367083
2009-08-10,25.27,46815000.0,-0.9999994602157428
2009-08-11,24.62,46815000.0,-0.9999994741001815
2009-08-12,24.7,46815000.0,-0.9999994723913276
2009-08-13,24.78,46815000.0,-0.9999994706824735
2009-08-14,24.54,46815000.0,-0.9999994758090356
2009-08-17,23.59,46815000.0,-0.9999994961016768
2009-08-18,23.71,46815000.0,-0.9999994935383958
2009-08-19,23.8,46815000.0,-0.999999491615935
2009-08-20,24.79,46815000.0,-0.9999994704688668
2009-08-21,25.14,46815000.0,-0.9999994629926305
2009-08-24,25.2,46815000.0,-0.9999994617109901
2009-08-25,25.34,46815000.0,-0.9999994587204956
2009-08-26,25.57,46815000.0,-0.9999994538075403
2009-08-27,26.63,46815000.0,-0.9999994311652248
2009-08-28,25.93,46815000.0,-0.9999994461176973
2009-08-31,25.55,46815000.0,-0.9999994542347538
2009-09-01,24.76,46815000.0,-0.9999994711096871
2009-09-02,23.92,46815000.0,-0.999999489052654
2009-09-03,24.61,46815000.0,-0.9999994743137883
2009-09-04,24.73,46815000.0,-0.9999994717505073
2009-09-08,25.32,46815000.0,-0.999999459147709
2009-09-09,25.86,46815000.0,-0.9999994476129446
2009-09-10,25.87,46815000.0,-0.9999994473993378
2009-09-11,25.85,46815000.0,-0.9999994478265514
2009-09-14,25.63,46815000.0,-0.9999994525258998
2009-09-15,26.48,46815000.0,-0.999999434369326
2009-09-16,27.49,46815000.0,-0.9999994127950443
2009-09-17,26.99,46815000.0,-0.9999994234753818
2009-09-18,26.93,46815000.0,-0.9999994247570223
2009-09-21,26.92,46815000.0,-0.9999994249706291
2009-09-22,27.54,46815000.0,-0.9999994117270106
2009-09-23,26.37,46815000.0,-0.9999994367190003
2009-09-24,25.49,46815000.0,-0.9999994555163944
2009-09-25,25.74,46815000.0,-0.9999994501762256
2009-09-28,26.5,46815000.0,-0.9999994339421125
2009-09-29,25.93,46815000.0,-0.9999994461176973
2009-09-30,25.65,46815000.0,-0.9999994520986863
2009-10-01,24.55,46815000.0,-0.9999994755954288
2009-10-02,24.09,46815000.0,-0.9999994854213393
2009-10-05,24.8,46815000.0,-0.99999947025526
2009-10-06,24.71,46815000.0,-0.9999994721777208
2009-10-07,23.58,46815000.0,-0.9999994963152835
