date,ADM,dcf,Deviation
2016-07-08,43.48,43.72134453781512,-0.005520062119919067
2016-07-11,43.16,43.85134453781512,-0.015765640600117647
2016-07-12,43.29,43.661344537815125,-0.008505109994803361
2016-07-13,43.1,44.04134453781513,-0.021374109889103488
2016-07-14,43.48,44.51134453781513,-0.023170374845427055
2016-07-15,43.95,44.811344537815124,-0.019221573168558992
2016-07-18,44.25,44.04134453781513,0.004737717805270769
2016-07-19,43.48,43.951344537815125,-0.010724234782159892
2016-07-20,43.39,43.951344537815125,-0.012771953707403694
2016-07-21,43.39,44.28134453781512,-0.020129120899974873
2016-07-22,43.72,44.161344537815125,-0.009993910793119176
2016-07-25,43.6,44.43134453781513,-0.01871076706012298
2016-07-26,43.87,44.46134453781512,-0.013300194673874
2016-07-27,43.9,45.50134453781513,-0.0351933454732154
2016-07-28,44.94,45.64134453781513,-0.015366430260047359
2016-07-29,45.08,44.801344537815126,0.006219801326490693
2016-08-01,44.24,44.01134453781513,0.005195375523881385
2016-08-02,43.45,44.491344537815124,-0.023405553341505292
2016-08-03,43.93,44.301344537815126,-0.008382240803056273
2016-08-04,43.74,45.01134453781513,-0.028244980257078
2016-08-05,44.45,45.08134453781513,-0.014004563179910057
2016-08-08,44.52,44.94134453781513,-0.009375432403020079
2016-08-09,44.38,44.871344537815126,-0.010950073880693356
2016-08-10,44.31,44.491344537815124,-0.004075950945042539
2016-08-11,43.93,44.631344537815124,-0.015714170054206944
2016-08-12,44.07,44.33134453781513,-0.005895254036163866
2016-08-15,43.77,44.03134453781512,-0.005935420336543928
2016-08-16,43.47,44.19134453781513,-0.01632320865905912
2016-08-17,43.63,44.131344537815124,-0.011360282426598922
2016-08-18,43.57,44.04134453781513,-0.010702319440098362
2016-08-19,43.48,44.36134453781513,-0.01986739912862301
2016-08-22,43.8,44.68134453781513,-0.01972511227967244
2016-08-23,44.12,43.881344537815124,0.005438654277769572
2016-08-24,43.32,43.121344537815126,0.004606893971282888
2016-08-25,42.56,42.951344537815125,-0.009111345454403064
2016-08-26,42.39,43.401344537815135,-0.023302147631255044
2016-08-29,42.84,43.771344537815125,-0.02127749438929183
2016-08-30,43.21,44.32134453781513,-0.025074702705982332
2016-08-31,43.76,43.701344537815125,0.0013421889602074355
2016-09-01,43.14,44.381344537815124,-0.027969962396191872
2016-09-02,43.82,44.50134453781513,-0.015310650608234
2016-09-06,43.94,44.58134453781513,-0.014385939779611667
2016-09-07,44.02,43.801344537815126,0.004991980599958534
2016-09-08,43.24,42.58134453781513,0.01546816967228315
2016-09-09,42.02,43.521344537815125,-0.03449674070870268
2016-09-12,42.96,42.561344537815124,0.009366608750592365
2016-09-13,42.0,42.54134453781513,-0.012725139360227011
2016-09-14,41.98,42.841344537815125,-0.020105450636705324
2016-09-15,42.28,42.591344537815125,-0.007310042479140244
2016-09-16,42.03,42.741344537815124,-0.016643007970555623
2016-09-19,42.18,42.71134453781512,-0.012440360835390907
2016-09-20,42.15,43.371344537815126,-0.028160172363350333
2016-09-21,42.81,43.54134453781513,-0.016796553840452977
2016-09-22,42.98,43.03134453781512,-0.0011931892523135978
2016-09-23,42.47,42.46134453781512,0.00020384333748935113
2016-09-26,41.9,42.451344537815125,-0.012987681398971884
2016-09-27,41.89,42.411344537815125,-0.012292572741953056
2016-09-28,41.85,42.091344537815125,-0.005733828188792978
2016-09-29,41.53,42.731344537815126,-0.028113895099930564
2016-09-30,42.17,44.08212478920742,-0.04337642067733449
2016-10-03,42.9,43.97212478920742,-0.024381919098677818
2016-10-04,42.79,44.45212478920742,-0.0373913462424853
2016-10-05,43.27,44.34212478920741,-0.024178471246113054
2016-10-06,43.16,43.83212478920742,-0.015334068162101033
2016-10-07,42.65,44.45212478920742,-0.04054080199210086
2016-10-10,43.27,43.522124789207425,-0.005793025741012148
2016-10-11,42.34,43.57212478920742,-0.028277822005885023
2016-10-12,42.39,43.43212478920742,-0.02399433125285133
2016-10-13,42.25,43.31212478920742,-0.024522574091587312
2016-10-14,42.13,43.03212478920742,-0.02096398431698343
2016-10-17,41.85,43.16212478920742,-0.030399911858266737
2016-10-18,41.98,43.40212478920742,-0.03276624810684514
2016-10-19,42.22,43.36212478920742,-0.0263392256435665
2016-10-20,42.18,43.50212478920742,-0.030392188786498853
2016-10-21,42.32,43.69212478920742,-0.03140439600562417
2016-10-24,42.51,43.71212478920742,-0.027500946133467985
2016-10-25,42.53,44.46212478920742,-0.043455520813895476
2016-10-26,43.28,44.26212478920742,-0.022188830605956222
2016-10-27,43.08,44.772124789207425,-0.03779415869079594
2016-10-28,43.59,44.75212478920742,-0.02596803603585951
2016-10-31,43.57,47.93212478920742,-0.09100628875500238
2016-11-01,46.75,48.44212478920742,-0.03493085401539642
2016-11-02,47.26,48.61212478920742,-0.027814558509230425
2016-11-03,47.43,48.10212478920742,-0.013972871097748807
2016-11-04,46.92,48.23212478920742,-0.027204374572795564
2016-11-07,47.05,48.90212478920742,-0.037874116864880736
2016-11-08,47.72,47.46212478920742,0.00543328415948241
2016-11-09,46.28,46.36212478920742,-0.0017713767343670028
2016-11-10,45.18,42.91212478920742,0.05284928728029237
2016-11-11,41.73,44.06212478920742,-0.052928105495689826
2016-11-14,42.88,44.67212478920742,-0.04011729456935054
2016-11-15,43.49,44.44212478920742,-0.021423925919910936
2016-11-16,43.26,44.18212478920742,-0.020870992366412322
2016-11-17,43.0,44.67212478920742,-0.037431055654899126
2016-11-18,43.49,44.83212478920742,-0.029936675888502906
2016-11-21,43.65,44.69212478920742,-0.023317861796069317
2016-11-22,43.51,44.43212478920742,-0.02075356048314414
2016-11-23,43.25,44.73212478920742,-0.033133342004022404
2016-11-25,43.55,44.29212478920742,-0.016755231155409667
2016-11-28,43.11,43.95212478920742,-0.019160047284317083
2016-11-29,42.77,44.41212478920742,-0.03697469546889298
2016-11-30,43.23,45.49212478920742,-0.049725634924489004
2016-12-01,44.31,45.18212478920742,-0.019302429739110893
2016-12-02,44.0,45.08212478920742,-0.02400341142453155
2016-12-05,43.9,45.86212478920742,-0.04278312001953222
2016-12-06,44.68,46.38212478920742,-0.03669786144863041
2016-12-07,45.2,47.15212478920742,-0.04140056885950205
2016-12-08,45.97,47.74212478920742,-0.03711868286197495
2016-12-09,46.56,48.20212478920742,-0.03406747724065251
2016-12-12,47.02,47.58212478920742,-0.011813780735889234
2016-12-13,46.4,46.772124789207425,-0.007956123244015956
2016-12-14,45.59,46.92212478920742,-0.02839012076268599
2016-12-15,45.74,47.69212478920742,-0.040931805782097985
2016-12-16,46.51,47.25212478920742,-0.015705638476958605
2016-12-19,46.07,47.40212478920742,-0.028102638755778342
2016-12-20,46.22,47.31212478920742,-0.023083401856780372
2016-12-21,46.13,46.36212478920742,-0.005006776334406826
2016-12-22,45.18,46.33212478920742,-0.02486665125869203
2016-12-23,45.15,46.83212478920742,-0.03591818216189646
2016-12-27,45.65,46.522124789207425,-0.018746452212985543
2016-12-28,45.34,46.54212478920742,-0.025828747498141236
2016-12-29,45.36,46.83212478920742,-0.03143408068357978
2016-12-30,45.65,47.237377326565145,-0.033604264597315914
2017-01-03,46.19,47.15737732656515,-0.020513806776531585
2017-01-04,46.11,46.81737732656514,-0.015109289903852963
2017-01-05,45.77,45.767377326565146,5.730442922580181e-05
2017-01-06,44.72,45.79737732656515,-0.023524869533090187
2017-01-09,44.75,45.50737732656514,-0.01664295705573471
2017-01-10,44.46,45.057377326565145,-0.013258146878711963
2017-01-11,44.01,44.487377326565145,-0.010730624173704406
2017-01-12,43.44,44.60737732656514,-0.026170050707507775
2017-01-13,43.56,45.737377326565145,-0.04760608180523018
2017-01-17,44.69,45.99737732656514,-0.02842286674918937
2017-01-18,44.95,45.54737732656515,-0.01311551535189559
2017-01-19,44.5,45.777377326565144,-0.027904117735986333
2017-01-20,44.73,45.75737732656514,-0.022452714438436217
2017-01-23,44.71,45.70737732656514,-0.021820926618457692
2017-01-24,44.66,46.24737732656514,-0.03432361829636843
2017-01-25,45.2,45.597377326565145,-0.008714916292644537
2017-01-26,44.55,45.56737732656514,-0.022326879145884715
2017-01-27,44.52,45.17737732656514,-0.014551028976588887
2017-01-30,44.13,45.307377326565145,-0.025986437442160448
2017-01-31,44.26,44.81737732656514,-0.012436634176600125
2017-02-01,43.77,45.03737732656514,-0.028140566831310165
2017-02-02,43.99,45.03737732656514,-0.023255735318924664
2017-02-03,43.99,45.06737732656514,-0.023905924650513777
2017-02-06,44.02,45.63737732656515,-0.03543975182867676
2017-02-07,44.59,44.50737732656514,0.0018563815348775492
2017-02-08,43.46,44.58737732656515,-0.025284674590928535
2017-02-09,43.54,44.877377326565146,-0.029800701516785932
2017-02-10,43.83,44.75737732656514,-0.0207200998351329
2017-02-13,43.71,44.777377326565144,-0.023837423946933556
2017-02-14,43.73,45.517377326565146,-0.03926802095256021
2017-02-15,44.47,45.14737732656514,-0.015003691613478698
2017-02-16,44.1,45.737377326565145,-0.03579954562926202
2017-02-17,44.69,45.85737732656514,-0.02545669627488456
2017-02-21,44.81,45.767377326565146,-0.020918334903351488
2017-02-22,44.72,46.13737732656515,-0.03072080401390842
2017-02-23,45.09,46.307377326565145,-0.026289057961111695
2017-02-24,45.26,46.417377326565145,-0.024934138747704893
2017-02-27,45.37,48.017377326565146,-0.05513373436788083
2017-02-28,46.97,47.557377326565145,-0.01235091923870757
2017-03-01,46.51,46.527377326565144,-0.00037348605409626146
2017-03-02,45.48,46.24737732656514,-0.01659288311954399
2017-03-03,45.2,45.807377326565145,-0.01325937789965781
2017-03-06,44.76,45.50737732656514,-0.016423212465132675
2017-03-07,44.46,45.03737732656514,-0.012819958906101214
2017-03-08,43.99,45.46737732656514,-0.03249312833581797
2017-03-09,44.42,46.08737732656515,-0.03617861165651648
2017-03-10,45.04,45.74737732656514,-0.015462685904714668
2017-03-13,44.7,45.71737732656514,-0.022253624027858798
2017-03-14,44.67,46.057377326565145,-0.030122803492002692
2017-03-15,45.01,45.89737732656514,-0.01933394407814093
2017-03-16,44.85,45.767377326565146,-0.020044349931160776
2017-03-17,44.72,45.89737732656514,-0.025652387895455653
2017-03-20,44.85,45.99737732656514,-0.024944407556525827
2017-03-21,44.95,46.65737732656515,-0.03659394128853055
2017-03-22,45.61,46.65737732656515,-0.02244826834638225
2017-03-23,45.61,46.627377326565146,-0.02181931270634674
2017-03-24,45.58,46.39737732656514,-0.01761688642036985
2017-03-27,45.35,46.767377326565146,-0.03030696625701168
2017-03-28,45.72,47.28737732656514,-0.03314578678662772
2017-03-29,46.24,47.15737732656515,-0.01945352728614025
2017-03-30,46.11,47.08737732656515,-0.020756673700188077
2017-03-31,46.04,46.62210708117444,-0.012485645064495454
2017-04-03,45.8,46.23210708117443,-0.009346471715332871
2017-04-04,45.41,46.08210708117444,-0.014584990221704008
2017-04-05,45.26,46.07210708117444,-0.01762687084711767
2017-04-06,45.25,45.71210708117444,-0.010109074174897259
2017-04-07,44.89,45.81210708117444,-0.020128021606614976
2017-04-10,44.99,45.362107081174436,-0.008203037846292172
2017-04-11,44.54,45.472107081174435,-0.020498436096451078
2017-04-12,44.65,45.10210708117444,-0.010024078927415525
2017-04-13,44.28,45.50210708117444,-0.026858252497938828
2017-04-17,44.68,46.23210708117443,-0.03357206017993597
2017-04-18,45.41,45.42210708117444,-0.0002665460048518753
2017-04-19,44.6,45.722107081174435,-0.024541893469219644
2017-04-20,44.9,45.63210708117444,-0.016043683450165935
2017-04-21,44.81,46.20210708117444,-0.030130813703552195
2017-04-24,45.38,46.402107081174435,-0.022027169571984917
2017-04-25,45.58,46.09210708117444,-0.0111105157391167
2017-04-26,45.27,46.60210708117444,-0.02858469637121963
2017-04-27,45.78,46.57210708117444,-0.01700818646220592
2017-04-28,45.75,46.55210708117444,-0.017230306670668605
2017-05-01,45.73,42.49210708117444,0.07619986725158334
2017-05-02,41.67,42.13210708117444,-0.010968050572075838
2017-05-03,41.31,43.222107081174435,-0.044239099162457496
2017-05-04,42.4,43.25210708117444,-0.019700938027717996
2017-05-05,42.43,43.78210708117444,-0.03088264067938884
2017-05-08,42.96,43.182107081174436,-0.0051434979945956805
2017-05-09,42.36,43.112107081174436,-0.017445379780633763
2017-05-10,42.29,42.85210708117444,-0.013117373204301064
2017-05-11,42.03,42.78210708117444,-0.01757994480607028
2017-05-12,41.96,42.96210708117444,-0.02332537087347719
2017-05-15,42.14,42.722107081174435,-0.013625430039496789
2017-05-16,41.9,42.34210708117444,-0.010441310356305022
2017-05-17,41.52,42.13210708117444,-0.0145282807716004
2017-05-18,41.31,42.32210708117444,-0.023914383072496825
2017-05-19,41.5,42.32210708117444,-0.019425003570772703
2017-05-22,41.5,43.862107081174436,-0.05385302344921428
2017-05-23,43.04,43.37210708117444,-0.00765715810285339
2017-05-24,42.55,43.44210708117444,-0.020535538930178565
2017-05-25,42.62,43.27210708117444,-0.01506991744014563
2017-05-26,42.45,42.932107081174436,-0.011229522936362812
2017-05-30,42.11,42.402107081174435,-0.0068889756024441695
2017-05-31,41.58,42.64210708117444,-0.024907471836525086
2017-06-01,41.82,43.042107081174436,-0.02839329122223566
2017-06-02,42.22,42.76210708117444,-0.012677277107635776
2017-06-05,41.94,42.77210708117444,-0.019454432759069773
2017-06-06,41.95,42.73210708117443,-0.01830256298124333
2017-06-07,41.91,42.83210708117444,-0.02152840810345591
2017-06-08,42.01,42.84210708117444,-0.019422646033674718
2017-06-09,42.02,43.25210708117444,-0.028486637168035456
2017-06-12,42.43,43.182107081174436,-0.017417100091031035
2017-06-13,42.36,42.87210708117444,-0.011944994450699964
2017-06-14,42.05,43.182107081174436,-0.02621704121677726
2017-06-15,42.36,43.38210708117444,-0.023560567937880972
2017-06-16,42.56,43.26210708117444,-0.01622914667233033
2017-06-19,42.44,42.30210708117444,0.0032597175020372404
2017-06-20,41.48,42.07210708117444,-0.014073625550344304
2017-06-21,41.25,41.85210708117444,-0.014386541638312655
2017-06-22,41.03,41.98210708117443,-0.022678877916572637
2017-06-23,41.16,42.12210708117444,-0.022840905829339175
2017-06-26,41.3,41.82210708117444,-0.012483997522196977
2017-06-27,41.0,41.96210708117444,-0.022927997378998866
2017-06-28,41.14,41.45210708117444,-0.007529341766951636
2017-06-29,40.63,42.20210708117444,-0.03725186228617772
2017-06-30,41.38,42.21173611111111,-0.019703906726834974
2017-07-03,41.46,42.55173611111111,-0.025656676105068166
2017-07-05,41.8,41.85173611111111,-0.001236175984999921
2017-07-06,41.1,41.99173611111111,-0.021235990547081807
2017-07-07,41.24,41.56173611111111,-0.007741161491689796
2017-07-10,40.81,41.04173611111111,-0.005646352544242728
2017-07-11,40.29,41.65173611111111,-0.03269338179514336
2017-07-12,40.9,42.13173611111111,-0.029235351419242273
2017-07-13,41.38,42.23173611111111,-0.020168152899757708
2017-07-14,41.48,42.35173611111111,-0.020583243832651532
2017-07-17,41.6,41.931736111111114,-0.007911337375396843
2017-07-18,41.18,42.03173611111111,-0.02026411920886495
2017-07-19,41.28,42.17173611111111,-0.02114534978502247
2017-07-20,41.42,42.01173611111111,-0.014085019232390361
2017-07-21,41.26,42.13173611111111,-0.02069072370557301
2017-07-24,41.38,42.71173611111111,-0.031179629590487812
2017-07-25,41.96,42.46173611111111,-0.011816193991649238
2017-07-26,41.71,42.53173611111111,-0.019320540054240443
2017-07-27,41.78,42.53173611111111,-0.01767471022455447
2017-07-28,41.78,42.931736111111114,-0.026827149690157426
2017-07-31,42.18,44.05173611111111,-0.042489497040254176
2017-08-01,43.3,43.24173611111111,0.0013473993906991666
2017-08-02,42.49,43.37173611111111,-0.020329739829926363
2017-08-03,42.62,43.34173611111112,-0.01665221968176067
2017-08-04,42.59,43.19173611111111,-0.0139317417008461
2017-08-07,42.44,42.99173611111111,-0.012833538745333772
2017-08-08,42.24,43.24173611111111,-0.023165954959280866
2017-08-09,42.49,42.87173611111111,-0.008904143982454094
2017-08-10,42.12,42.01173611111111,0.0025769915483271344
2017-08-11,41.26,42.70173611111111,-0.03376293899057581
2017-08-14,41.95,42.80173611111111,-0.019899569234762993
2017-08-15,42.05,42.90173611111111,-0.019853185169597998
2017-08-16,42.15,42.42173611111111,-0.006405586758622461
2017-08-17,41.67,42.02173611111111,-0.008370337441105935
2017-08-18,41.27,42.31173611111111,-0.024620500288040525
2017-08-21,41.56,42.47173611111111,-0.021466890562841567
2017-08-22,41.72,42.52173611111111,-0.018854736058192434
2017-08-23,41.77,41.83173611111111,-0.0014758199599254063
2017-08-24,41.08,42.501736111111114,-0.03345124790653986
2017-08-25,41.75,42.52173611111111,-0.018149214535703173
2017-08-28,41.77,42.49173611111111,-0.016985328846622072
2017-08-29,41.74,42.611736111111114,-0.020457653000526377
2017-08-30,41.86,42.071736111111115,-0.005032740045524231
2017-08-31,41.32,42.95173611111111,-0.03798999199683106
2017-09-01,42.2,42.69173611111111,-0.011518297354581652
2017-09-05,41.94,43.15173611111111,-0.02808081945975527
2017-09-06,42.4,43.34173611111112,-0.02172815848208942
2017-09-07,42.59,43.12173611111111,-0.012331045988987821
2017-09-08,42.37,43.54173611111111,-0.02691064288573708
2017-09-11,42.79,43.96173611111111,-0.026653544986249056
2017-09-12,43.21,44.04173611111111,-0.018885179935067886
2017-09-13,43.29,44.20173611111111,-0.020626703639405775
2017-09-14,43.45,44.59173611111112,-0.02560420855259371
2017-09-15,43.84,44.84173611111112,-0.022339369480007698
2017-09-18,44.09,44.64173611111111,-0.01235919924211415
2017-09-19,43.89,44.071736111111115,-0.004123643113421505
2017-09-20,43.32,44.04173611111111,-0.01638754905779083
2017-09-21,43.29,44.13173611111111,-0.019073260770703815
2017-09-22,43.38,44.321736111111115,-0.02124772614390047
2017-09-25,43.57,44.27173611111111,-0.015850657163069548
2017-09-26,43.52,43.80173611111111,-0.006432076354152549
2017-09-27,43.05,43.501736111111114,-0.010384323741868706
2017-09-28,42.75,43.26173611111111,-0.01182883899519882
2017-09-29,42.51,43.522439024390245,-0.023262460631465753
2017-10-02,42.62,43.622439024390246,-0.022979893990562106
2017-10-03,42.72,43.93243902439024,-0.027597808164420923
2017-10-04,43.03,44.25243902439024,-0.0276242180395182
2017-10-05,43.35,43.90243902439025,-0.01258333333333339
2017-10-06,43.0,43.51243902439025,-0.01177683981592037
2017-10-09,42.61,43.912439024390245,-0.029659910798096045
2017-10-10,43.01,44.19243902439025,-0.02675659118379159
2017-10-11,43.29,44.342439024390245,-0.023734351279399823
2017-10-12,43.44,44.90243902439025,-0.03256925583921799
2017-10-13,44.0,44.60243902439024,-0.013506862798709496
2017-10-16,43.7,44.57243902439024,-0.019573508730649336
2017-10-17,43.67,44.21243902439024,-0.012268923324745717
2017-10-18,43.31,44.21243902439024,-0.02041142819314723
2017-10-19,43.31,44.39243902439024,-0.02438340961161256
2017-10-20,43.49,44.47243902439024,-0.02209096343583572
2017-10-23,43.57,44.632439024390244,-0.023804189231282025
2017-10-24,43.73,44.342439024390245,-0.013811577303029732
2017-10-25,43.44,43.912439024390245,-0.010758660527324437
2017-10-26,43.01,43.97243902439024,-0.021887324099907346
2017-10-27,43.07,43.71243902439024,-0.014696938416814964
2017-10-30,42.81,41.772439024390245,0.024838410201615035
2017-10-31,40.87,41.522439024390245,-0.01571292630490717
2017-11-01,40.62,41.06243902439024,-0.010774786761386435
2017-11-02,40.16,40.68243902439024,-0.012841880598088773
2017-11-03,39.78,40.17243902439024,-0.009768862282720225
2017-11-06,39.27,40.44243902439025,-0.02899031444871969
2017-11-07,39.54,40.702439024390245,-0.028559443911792992
2017-11-08,39.8,40.50243902439024,-0.01734312898952184
2017-11-09,39.6,40.83243902439025,-0.030182841236941038
2017-11-10,39.93,40.64243902439024,-0.017529435769410795
2017-11-13,39.74,40.69243902439025,-0.023405798404449785
2017-11-14,39.79,39.86243902439024,-0.0018172250911671073
2017-11-15,38.96,40.092439024390245,-0.028245700484855085
2017-11-16,39.19,40.32243902439024,-0.028084586443425597
2017-11-17,39.42,40.10243902439024,-0.017017394477557457
2017-11-20,39.2,40.24243902439025,-0.025903972265658215
2017-11-21,39.34,40.14243902439024,-0.019989792446410193
2017-11-22,39.24,40.04243902439024,-0.02003971396201576
2017-11-24,39.14,39.97243902439024,-0.020825324766454822
2017-11-27,39.07,39.99243902439025,-0.02306533552073886
2017-11-28,39.09,40.67243902439024,-0.038906912453450126
2017-11-29,39.77,40.78243902439024,-0.024825367207310545
2017-11-30,39.88,41.732439024390246,-0.04438846776503036
2017-12-01,40.83,42.10243902439024,-0.030222453945081718
2017-12-04,41.2,41.74243902439025,-0.01299490487542665
2017-12-05,40.84,42.122439024390246,-0.03044550729001394
2017-12-06,41.22,42.21243902439024,-0.023510582362151977
2017-12-07,41.31,42.412439024390245,-0.02599329465009692
2017-12-08,41.51,42.802439024390246,-0.03019545273234947
2017-12-11,41.9,42.67243902439024,-0.018101590676566248
2017-12-12,41.77,40.952439024390245,0.019963669932402395
2017-12-13,40.05,40.47243902439024,-0.010437696234112948
2017-12-14,39.57,41.46243902439024,-0.04564225040589187
2017-12-15,40.56,41.122439024390246,-0.013677180579115267
2017-12-18,40.22,41.03243902439024,-0.01979992034856415
2017-12-19,40.13,40.772439024390245,-0.015756698391428903
2017-12-20,39.87,40.99243902439025,-0.027381611124002836
2017-12-21,40.09,41.092439024390245,-0.024394731687628624
2017-12-22,40.19,41.162439024390245,-0.02362442672102205
2017-12-26,40.26,41.14243902439024,-0.021448388703137256
2017-12-27,40.24,41.17243902439024,-0.022647165105712408
2017-12-28,40.27,40.982439024390246,-0.01738400742733348
2017-12-29,40.08,41.49559440559441,-0.034114330108344304
2018-01-02,40.09,41.18559440559441,-0.02660139841142095
2018-01-03,39.78,41.8555944055944,-0.049589414152889866
2018-01-04,40.45,41.58559440559441,-0.027307398675576855
2018-01-05,40.18,41.49559440559441,-0.031704435722387014
2018-01-08,40.09,41.625594405594406,-0.03689063009243232
2018-01-09,40.22,41.315594405594396,-0.02651769680084881
2018-01-10,39.91,41.96559440559441,-0.048982849753711144
2018-01-11,40.56,41.90559440559441,-0.03211013767209003
2018-01-12,40.5,42.18559440559441,-0.039956635181863764
2018-01-16,40.78,42.315594405594396,-0.03628908980636647
2018-01-17,40.91,41.885594405594404,-0.02329188398634985
2018-01-18,40.48,42.36559440559441,-0.0445076820483703
2018-01-19,40.96,44.15559440559441,-0.0723712238191393
2018-01-22,42.75,44.015594405594406,-0.028753318515529314
2018-01-23,42.61,44.24559440559441,-0.036966265852394264
2018-01-24,42.84,44.29559440559441,-0.032860929515161175
2018-01-25,42.89,44.99559440559441,-0.04679556817528374
2018-01-26,43.59,44.515594405594406,-0.02079258781003901
2018-01-29,43.11,43.885594405594404,-0.017673097883243782
2018-01-30,42.48,44.3555944055944,-0.042285407979062994
2018-01-31,42.95,43.86559440559441,-0.020872723098849244
2018-02-01,42.46,42.83559440559441,-0.00876827812958636
2018-02-02,41.43,42.00559440559441,-0.013702803489378801
2018-02-05,40.6,43.40559440559441,-0.06463670049943615
2018-02-06,42.0,43.595594405594404,-0.036599900227295645
2018-02-07,42.19,42.75559440559441,-0.01322854736222323
2018-02-08,41.35,42.89559440559441,-0.03603154186372182
2018-02-09,41.49,42.6755944055944,-0.027781555760567955
2018-02-12,41.27,42.74559440559441,-0.03452038569385962
2018-02-13,41.34,43.22559440559441,-0.043622174119839596
2018-02-14,41.82,44.6055944055944,-0.062449440316056704
2018-02-15,43.2,44.5355944055944,-0.02998936970349786
2018-02-16,43.13,43.97559440559441,-0.019228720316895376
2018-02-20,42.57,43.525594405594404,-0.02195476980026212
2018-02-21,42.12,43.165594405594405,-0.024222865918855363
2018-02-22,41.76,43.97559440559441,-0.05038236402581864
2018-02-23,42.57,43.57559440559441,-0.02307700948917646
2018-02-26,42.17,43.04559440559441,-0.020341092222915358
2018-02-27,41.64,42.9255944055944,-0.029949367583523845
2018-02-28,41.52,42.65559440559441,-0.026622402557481828
2018-03-01,41.25,43.6055944055944,-0.05402046314709086
2018-03-02,42.2,44.125594405594406,-0.04363894541328306
2018-03-05,42.72,44.525594405594404,-0.04055183158582476
2018-03-06,43.12,44.43559440559441,-0.029606769599750837
2018-03-07,43.03,44.695594405594406,-0.03726529264785716
2018-03-08,43.29,44.705594405594404,-0.03166481565486712
2018-03-09,43.3,45.93559440559441,-0.05737586374355108
2018-03-12,44.53,45.64559440559441,-0.024440352242574348
2018-03-13,44.24,45.1755944055944,-0.020710173665773435
2018-03-14,43.77,44.665594405594405,-0.020051102364423645
2018-03-15,43.26,44.90559440559441,-0.03664564354122879
2018-03-16,43.5,44.46559440559441,-0.02171554026213407
2018-03-19,43.06,44.375594405594406,-0.0296468007520041
2018-03-20,42.97,44.025594405594404,-0.02397683483542634
2018-03-21,42.62,43.345594405594404,-0.016739749807208937
2018-03-22,41.94,43.455594405594404,-0.034876853632435645
2018-03-23,42.05,44.235594405594405,-0.049408048766221624
2018-03-26,42.83,44.275594405594404,-0.032649915263740614
2018-03-27,42.87,44.205594405594404,-0.030213243901667353
2018-03-28,42.8,44.775594405594404,-0.0441221257209613
2018-03-29,43.37,43.680619469026546,-0.007111150730057858
2018-04-02,42.27,44.53061946902655,-0.05076550688002279
2018-04-03,43.12,45.31061946902655,-0.048346711978281776
2018-04-04,43.9,45.84061946902655,-0.04233405855995864
2018-04-05,44.43,45.74061946902655,-0.02865329512893977
2018-04-06,44.33,45.63061946902655,-0.02850321744830564
2018-04-09,44.22,45.55061946902655,-0.02921188525067908
2018-04-10,44.14,45.54061946902655,-0.030755389042943393
2018-04-11,44.13,46.71061946902655,-0.05524695451186923
2018-04-12,45.3,46.610619469026545,-0.028118473514334497
2018-04-13,45.2,46.88061946902655,-0.03584891769906984
2018-04-16,45.47,47.10061946902655,-0.03461991556393107
2018-04-17,45.69,47.06061946902655,-0.029124552215651134
2018-04-18,45.65,47.20061946902655,-0.0328516762379375
2018-04-19,45.79,46.91061946902655,-0.023888396310060567
2018-04-20,45.5,46.90061946902655,-0.029863560116759835
2018-04-23,45.49,46.57061946902654,-0.023203888660859318
2018-04-24,45.16,47.25061946902655,-0.04424533461189828
2018-04-25,45.84,47.26061946902655,-0.030059264668707675
2018-04-26,45.85,47.46061946902655,-0.03393591333289814
2018-04-27,46.05,46.79061946902655,-0.0158283749484619
2018-04-30,45.38,46.44061946902655,-0.022838185217015194
2018-05-01,45.03,45.84061946902655,-0.017683431821296947
2018-05-02,44.43,45.01061946902655,-0.012899610711336607
2018-05-03,43.6,45.27061946902655,-0.03690295137599253
2018-05-04,43.86,45.10061946902655,-0.02750781438553318
2018-05-07,43.69,45.360619469026545,-0.03682973223430719
2018-05-08,43.95,45.110619469026545,-0.025728298185384912
2018-05-09,43.7,45.31061946902655,-0.03554618073865734
2018-05-10,43.9,45.39061946902655,-0.032839813302035004
2018-05-11,43.98,45.83061946902655,-0.040379542988225325
2018-05-14,44.42,45.82061946902654,-0.030567449442129857
2018-05-15,44.41,45.930619469026546,-0.03310687917135502
2018-05-16,44.52,46.32061946902654,-0.03887295743595498
2018-05-17,44.91,46.430619469026546,-0.03275035927618719
2018-05-18,45.02,46.58061946902655,-0.03350362203886681
2018-05-21,45.17,46.32061946902654,-0.024840329905258085
2018-05-22,44.91,46.21061946902655,-0.028145467080317177
2018-05-23,44.8,46.22061946902655,-0.030735621576394978
2018-05-24,44.81,45.96061946902655,-0.025034899057484683
2018-05-25,44.55,45.20061946902655,-0.014394038769145245
2018-05-29,43.79,45.69061946902655,-0.0415975859183737
2018-05-30,44.28,45.13061946902655,-0.01884794578568405
2018-05-31,43.72,45.23061946902655,-0.033398160068557226
2018-06-01,43.82,45.50061946902655,-0.03693618875168492
2018-06-04,44.09,45.64061946902655,-0.03397454914210474
2018-06-05,44.23,46.20061946902655,-0.042653529144726754
2018-06-06,44.79,46.10061946902655,-0.028429541384082935
