date,A,dcf,Deviation
2002-11-15,9.87,13.695591397849462,-0.2793301352762446
2002-11-18,9.73,15.835591397849463,-0.38556131213884604
2002-11-19,11.87,16.135591397849463,-0.26435916060801945
2002-11-20,12.17,17.015591397849462,-0.28477361054061745
2002-11-21,13.05,17.015591397849462,-0.23305633669310244
2002-11-22,13.05,17.935591397849464,-0.2723964484625392
2002-11-25,13.97,17.385591397849463,-0.19646104177232415
2002-11-26,13.42,17.975591397849463,-0.25343207336112894
2002-11-27,14.01,17.84559139784946,-0.21493215396109988
2002-11-29,13.88,17.775591397849464,-0.2191539685324203
2002-12-02,13.81,16.885591397849463,-0.18214294811380827
2002-12-03,12.92,16.205591397849464,-0.20274430702266577
2002-12-04,12.24,16.085591397849463,-0.23907056338404775
2002-12-05,12.12,15.975591397849463,-0.24134263964515767
2002-12-06,12.01,15.695591397849462,-0.23481698168789267
2002-12-09,11.73,16.23559139784946,-0.2775132292653204
2002-12-10,12.27,16.355591397849462,-0.24979783967864733
2002-12-11,12.39,16.25559139784946,-0.23780072365505323
2002-12-12,12.29,16.265591397849462,-0.24441726713822975
2002-12-13,12.3,16.565591397849463,-0.25749707906010644
2002-12-16,12.6,16.41559139784946,-0.23243703533881366
2002-12-17,12.45,16.015591397849462,-0.2226325153580181
2002-12-18,12.05,15.955591397849462,-0.24477885529055776
2002-12-19,11.99,16.84559139784946,-0.2882410764438543
2002-12-20,12.88,17.225591397849463,-0.2522753093047354
2002-12-23,13.26,17.00559139784946,-0.22025646213769023
2002-12-24,13.04,17.05559139784946,-0.23544134613566015
2002-12-26,13.09,16.98559139784946,-0.22934682146791074
2002-12-27,13.02,16.84559139784946,-0.22709748251034056
2002-12-30,12.88,16.815591397849463,-0.23404418582344855
2002-12-31,12.85,17.655591397849463,-0.2721852408996511
2003-01-02,13.69,17.59559139784946,-0.22196420168786168
2003-01-03,13.63,18.245591397849463,-0.2529702270102072
2003-01-06,14.28,18.115591397849464,-0.211728743136964
2003-01-07,14.15,17.425591397849463,-0.18797590985943302
2003-01-08,13.46,17.96559139784946,-0.2507900406990662
2003-01-09,14.0,18.195591397849462,-0.23058285417122193
2003-01-10,14.23,17.995591397849463,-0.20925077229189948
2003-01-13,14.03,18.205591397849464,-0.22935763560763567
2003-01-14,14.24,17.475591397849463,-0.18514917888545013
2003-01-15,13.51,17.32559139784946,-0.22022863810138515
2003-01-16,13.36,16.875591397849462,-0.20832404121241466
2003-01-17,12.91,16.615591397849464,-0.22301892897589393
2003-01-21,12.65,16.425591397849463,-0.22986030191544793
2003-01-22,12.46,16.385591397849463,-0.23957581405115957
2003-01-23,12.42,15.915591397849463,-0.21963314528932876
2003-01-24,11.95,15.575591397849463,-0.23277391562480587
2003-01-27,11.61,15.985591397849463,-0.27372095838994803
2003-01-28,12.02,16.155591397849463,-0.25598514446211906
2003-01-29,12.19,15.515591397849462,-0.2143386811739839
2003-01-30,11.55,15.755591397849463,-0.26692691449357453
2003-01-31,11.79,15.523991507430997,-0.24053037555731838
2003-02-03,11.8,15.383991507430999,-0.2329688953416158
2003-02-04,11.66,15.393991507430998,-0.24256161929337972
2003-02-05,11.67,12.493991507430998,-0.06595102189247659
2003-02-06,8.77,11.913991507430998,-0.2638906956975777
2003-02-07,8.19,12.113991507430997,-0.3239222600596948
2003-02-10,8.39,12.343991507430998,-0.3203170955724266
2003-02-11,8.62,12.613991507430997,-0.31663185321459175
2003-02-12,8.89,12.633991507430999,-0.2963427278884013
2003-02-13,8.91,12.653991507430998,-0.29587434962575687
2003-02-14,8.93,12.803991507430998,-0.3025612368754437
2003-02-18,9.08,12.683991507430997,-0.28413701675214587
2003-02-19,8.96,12.733991507430998,-0.29637144843615304
2003-02-20,9.01,13.343991507430998,-0.32478973813925816
2003-02-21,9.62,13.013991507430998,-0.2607955833913851
2003-02-24,9.29,13.153991507430998,-0.29375049430799305
2003-02-25,9.43,12.883991507430999,-0.26808396337725515
2003-02-26,9.16,13.093991507430998,-0.30044249724756655
2003-02-27,9.37,13.163991507430998,-0.2882098112331136
2003-02-28,9.44,13.033991507430997,-0.2757398994300384
2003-03-03,9.31,12.913991507430998,-0.27907649663213585
2003-03-04,9.19,13.043991507430999,-0.2954610561679244
2003-03-05,9.32,13.063991507430998,-0.2865886360459863
2003-03-06,9.34,13.303991507430998,-0.29795505395631794
2003-03-07,9.58,12.973991507430998,-0.26159963997872604
2003-03-10,9.25,12.703991507430997,-0.27188238479305027
2003-03-11,8.98,12.603991507430997,-0.2875272888984718
2003-03-12,8.88,13.043991507430999,-0.31922678767912593
2003-03-13,9.32,13.303991507430998,-0.29945836219195743
2003-03-14,9.58,13.783991507430997,-0.30499086604664627
2003-03-17,10.06,14.313991507430998,-0.29719114372972566
2003-03-18,10.59,14.213991507430999,-0.25495945354521954
2003-03-19,10.49,14.333991507430998,-0.2681731397314002
2003-03-20,10.61,14.313991507430998,-0.2587672002954662
2003-03-21,10.59,13.923991507430998,-0.2394422250007624
2003-03-24,10.2,13.883991507430999,-0.2653409507964083
2003-03-25,10.16,13.763991507430998,-0.2618420321957661
2003-03-26,10.04,13.833991507430998,-0.27425139775407825
2003-03-27,10.11,13.683991507430997,-0.26118048271881533
2003-03-28,9.96,13.133991507430999,-0.24166236940500574
2003-03-31,9.41,13.383991507430999,-0.2969212514237308
2003-04-01,9.66,13.993991507430998,-0.3097037400036716
2003-04-02,10.27,14.023991507430997,-0.26768352686479036
2003-04-03,10.3,13.993991507430998,-0.26396982629791066
2003-04-04,10.27,13.933991507430997,-0.2629534764304249
2003-04-07,10.21,13.963991507430999,-0.2688337002663812
2003-04-08,10.24,13.543991507430999,-0.24394518452099168
2003-04-09,9.82,13.793991507430999,-0.2880958354432913
2003-04-10,10.07,13.733991507430998,-0.2667827124728114
2003-04-11,10.01,13.813991507430998,-0.2753723647060813
2003-04-14,10.09,13.863991507430997,-0.27221536491912635
2003-04-15,10.14,14.163991507430998,-0.28410010732637403
2003-04-16,10.44,14.413991507430998,-0.27570374974775336
2003-04-17,10.69,14.653991507430998,-0.2705059236195728
2003-04-21,10.93,14.823991507430998,-0.2626817146703714
2003-04-22,11.1,15.333991507430998,-0.2761180287193433
2003-04-23,11.61,15.093991507430998,-0.23081976067866328
2003-04-24,11.37,14.893991507430998,-0.23660490914559662
2003-04-25,11.17,15.173991507430998,-0.2638720013432303
2003-04-28,11.45,15.243991507430998,-0.24888438868399654
2003-04-29,11.52,15.183991507430997,-0.24130621422159326
2003-04-30,11.46,14.834777070063694,-0.22749091908323527
2003-05-01,11.58,14.874777070063693,-0.2215009377649506
2003-05-02,11.62,14.694777070063694,-0.2092428524368466
2003-05-05,11.44,14.744777070063694,-0.22413204718933188
2003-05-06,11.49,14.694777070063694,-0.21808953308944634
2003-05-07,11.44,14.714777070063695,-0.22255023331111334
2003-05-08,11.46,14.934777070063694,-0.23266347088827843
2003-05-09,11.68,14.914777070063694,-0.21688403754665575
2003-05-12,11.66,14.874777070063693,-0.21612270590149607
2003-05-13,11.62,14.904777070063695,-0.22038417982521752
2003-05-14,11.65,15.204777070063694,-0.23379343568690691
2003-05-15,11.95,15.064777070063695,-0.2067589221916396
2003-05-16,11.81,14.344777070063694,-0.17670383148397295
2003-05-19,11.09,14.724777070063695,-0.24684768080145691
2003-05-20,11.47,14.594777070063694,-0.21410241862982127
2003-05-21,11.34,14.814777070063695,-0.2345480498039486
2003-05-22,11.56,14.884777070063695,-0.22336760936450273
2003-05-23,11.63,15.524777070063694,-0.2508749112780474
2003-05-27,12.27,15.884777070063695,-0.22756234186478264
2003-05-28,12.63,15.874777070063693,-0.20439827631864027
2003-05-29,12.62,16.224777070063695,-0.2221772943010023
2003-05-30,12.97,16.654777070063695,-0.2212444546428025
2003-06-02,13.4,16.884777070063695,-0.20638573169213592
2003-06-03,13.63,17.494777070063694,-0.22091033538672133
2003-06-04,14.24,17.314777070063695,-0.1775810949007144
2003-06-05,14.06,17.064777070063695,-0.17608065184366795
2003-06-06,13.81,16.694777070063694,-0.17279518366474877
2003-06-09,13.44,16.704777070063695,-0.19543972699368972
2003-06-10,13.45,16.764777070063694,-0.1977227049432576
2003-06-11,13.51,16.734777070063693,-0.19269913525363858
2003-06-12,13.48,16.784777070063694,-0.1968913293437714
2003-06-13,13.53,17.014777070063694,-0.2048088585418445
2003-06-16,13.76,17.014777070063694,-0.19129119686147678
2003-06-17,13.76,17.244777070063694,-0.20207724668781835
2003-06-18,13.99,17.034777070063694,-0.17873888560681406
2003-06-19,13.78,16.884777070063695,-0.18388025244161443
2003-06-20,13.63,16.764777070063694,-0.18698590842948704
2003-06-23,13.51,16.664777070063693,-0.18930808715892622
2003-06-24,13.41,16.784777070063694,-0.20106177496290611
2003-06-25,13.53,17.094777070063696,-0.20853018763879172
2003-06-26,13.84,17.234777070063693,-0.1969724967293207
2003-06-27,13.98,17.234777070063693,-0.1888493861471029
2003-06-30,13.98,17.494777070063694,-0.20090436454191973
2003-07-01,14.24,17.774777070063696,-0.19886477653871515
2003-07-02,14.52,17.554777070063693,-0.17287471427016432
2003-07-03,14.3,18.484777070063693,-0.22639045384220435
2003-07-07,15.23,18.764777070063694,-0.1883729850275112
2003-07-08,15.51,18.824777070063693,-0.17608586055104225
2003-07-09,15.57,18.314777070063695,-0.14986680206717629
2003-07-10,15.06,18.774777070063696,-0.19785998290157558
2003-07-11,15.52,19.094777070063696,-0.18721229668966077
2003-07-14,15.84,19.154777070063695,-0.17305223955042737
2003-07-15,15.9,18.944777070063694,-0.1607185483789626
2003-07-16,15.69,18.344777070063696,-0.14471568991677464
2003-07-17,15.09,18.444777070063694,-0.18188222374932228
2003-07-18,15.19,17.924777070063694,-0.1525696559223081
2003-07-21,14.67,18.614777070063695,-0.21191642828791601
2003-07-22,15.36,18.744777070063694,-0.18057174312674784
2003-07-23,15.49,18.714777070063693,-0.17231180782922983
2003-07-24,15.46,18.794777070063695,-0.17743105212858967
2003-07-25,15.54,18.974777070063695,-0.18101804608195937
2003-07-28,15.72,18.944777070063694,-0.1702198478312762
2003-07-29,15.69,18.664777070063693,-0.15937919102365905
2003-07-30,15.41,18.794777070063695,-0.18009136567280515
2003-07-31,15.54,18.439661016949152,-0.15725131900656286
2003-08-01,15.41,18.449661016949154,-0.1647543016728984
2003-08-04,15.42,17.92966101694915,-0.13997258590537398
2003-08-05,14.9,17.74966101694915,-0.16054734871995635
2003-08-06,14.72,17.81966101694915,-0.17394612692132083
2003-08-07,14.79,17.829661016949153,-0.17048338799372598
2003-08-08,14.8,18.06966101694915,-0.1809475570063126
2003-08-11,15.04,18.22966101694915,-0.17497094509785693
2003-08-12,15.2,18.399661016949153,-0.17389782420457278
2003-08-13,15.37,18.599661016949153,-0.17364085366964954
2003-08-14,15.57,18.609661016949154,-0.16333779611464805
2003-08-15,15.58,19.099661016949153,-0.18427871645605565
2003-08-18,16.07,20.399661016949153,-0.21224181192774894
2003-08-19,17.37,20.469661016949154,-0.15142708100454583
2003-08-20,17.44,20.829661016949153,-0.16273241384922088
2003-08-21,17.8,20.419661016949153,-0.1282911119227066
2003-08-22,17.39,20.279661016949152,-0.14249059757626403
2003-08-25,17.25,20.199661016949154,-0.1460252731208781
2003-08-26,17.17,20.559661016949153,-0.16486949926629402
2003-08-27,17.53,20.399661016949153,-0.14067199521427742
2003-08-28,17.37,20.42966101694915,-0.14976562824075978
2003-08-29,17.4,20.67966101694915,-0.15859355790508978
2003-09-02,17.65,20.559661016949153,-0.14152281083576534
2003-09-03,17.53,21.019661016949154,-0.16601890078699522
2003-09-04,17.99,21.269661016949154,-0.15419432469260763
2003-09-05,18.24,21.939661016949152,-0.16862890516362294
2003-09-08,18.91,21.539661016949154,-0.12208460545780753
2003-09-09,18.51,20.549661016949152,-0.09925521473404642
2003-09-10,17.52,20.939661016949152,-0.16331023764812536
2003-09-11,17.91,20.88966101694915,-0.14263807414258933
2003-09-12,17.86,20.559661016949153,-0.13130863464740905
2003-09-15,17.53,20.67966101694915,-0.15230718793541498
2003-09-16,17.65,20.629661016949154,-0.14443577209053948
2003-09-17,17.6,20.599661016949153,-0.14561700867218474
2003-09-18,17.57,20.939661016949152,-0.1609224243994043
2003-09-19,17.91,20.49966101694915,-0.12632701656910406
2003-09-22,17.47,20.65966101694915,-0.15439077215896035
2003-09-23,17.63,19.529661016949152,-0.0972705576046865
2003-09-24,16.5,19.349661016949153,-0.1472718831845694
2003-09-25,16.32,19.039661016949154,-0.14284188224402228
2003-09-26,16.01,19.239661016949153,-0.16786475677008994
2003-09-29,16.21,18.849661016949153,-0.1400375855340652
2003-09-30,15.82,18.949661016949154,-0.16515657003837114
2003-10-01,15.92,18.759661016949153,-0.1513705932310584
2003-10-02,15.73,19.47966101694915,-0.19249108152788652
2003-10-03,16.45,19.49966101694915,-0.15639559140532644
2003-10-06,16.47,19.789661016949154,-0.16774724004145303
2003-10-07,16.76,19.779661016949152,-0.15266495287060833
2003-10-08,16.75,19.92966101694915,-0.15954415954415946
2003-10-09,16.9,19.97966101694915,-0.15413980318968445
2003-10-10,16.95,20.109661016949154,-0.15712154542466317
2003-10-13,17.08,20.24966101694915,-0.15652909025470196
2003-10-14,17.22,20.369661016949152,-0.15462510713007882
2003-10-15,17.34,20.42966101694915,-0.1512340813871489
2003-10-16,17.4,20.17966101694915,-0.1377456744498572
2003-10-17,17.15,20.079661016949153,-0.14590191609690228
2003-10-20,17.05,20.209661016949152,-0.1563440878250878
2003-10-21,17.18,19.829661016949153,-0.13362109491858631
2003-10-22,16.8,19.459661016949152,-0.13667560882137753
2003-10-23,16.43,19.529661016949152,-0.15871555651985247
2003-10-24,16.5,19.38966101694915,-0.14903102299845272
2003-10-27,16.36,20.199661016949154,-0.19008541844971394
2003-10-28,17.17,20.259661016949153,-0.1525030954054144
2003-10-29,17.23,20.779661016949152,-0.17082381729200646
2003-10-30,17.75,20.859661016949154,-0.14907533801352058
2003-10-31,17.83,21.494661016949152,-0.17049168693841998
2003-11-03,18.09,21.574661016949154,-0.16151637396349305
2003-11-04,18.17,21.71466101694915,-0.16323814653069657
2003-11-05,18.31,22.19466101694915,-0.17502682352222443
2003-11-06,18.79,22.584661016949152,-0.16801939219284123
2003-11-07,19.18,21.914661016949154,-0.12478682717629641
2003-11-10,18.51,21.984661016949154,-0.15804933331791426
2003-11-11,18.58,22.62466101694915,-0.17877222619685285
2003-11-12,19.22,22.364661016949153,-0.14060848114648195
2003-11-13,18.96,22.434661016949153,-0.15487914055505814
2003-11-14,19.03,22.53466101694915,-0.1555231300933777
2003-11-17,19.13,23.26466101694915,-0.17772281375331034
2003-11-18,19.86,23.21466101694915,-0.1445061383623002
2003-11-19,19.81,22.884661016949153,-0.13435466728879908
2003-11-20,19.48,22.85466101694915,-0.14765745221276672
2003-11-21,19.45,23.21466101694915,-0.1621673912964119
2003-11-24,19.81,23.274661016949153,-0.14885978422740964
2003-11-25,19.87,23.454661016949153,-0.15283363142015782
2003-11-26,20.05,23.634661016949153,-0.15166966068937815
2003-11-28,20.23,23.634661016949153,-0.14405372746863443
2003-12-01,20.23,23.294661016949153,-0.1315606616777686
2003-12-02,19.89,23.644661016949154,-0.15879529904267642
2003-12-03,20.24,23.424661016949152,-0.13595334483794064
2003-12-04,20.02,22.664661016949154,-0.11668654629210717
2003-12-05,19.26,23.044661016949153,-0.16423157685702405
2003-12-08,19.64,22.614661016949153,-0.13153683863400445
2003-12-09,19.21,22.384661016949153,-0.14182305528528538
2003-12-10,18.98,22.924661016949152,-0.17207063668390565
2003-12-11,19.52,22.894661016949154,-0.14739947512002294
2003-12-12,19.49,22.794661016949153,-0.14497522092967063
2003-12-15,19.39,23.044661016949153,-0.1585903569708047
2003-12-16,19.64,22.844661016949154,-0.14028052395137391
2003-12-17,19.44,23.30466101694915,-0.16583210603829146
2003-12-18,19.9,23.424661016949152,-0.150467962562995
2003-12-19,20.02,23.69466101694915,-0.15508392436256468
2003-12-22,20.29,23.62466101694915,-0.14115169798867166
2003-12-23,20.22,23.484661016949154,-0.13901248200231675
2003-12-24,20.08,23.394661016949154,-0.1416845071851105
2003-12-26,19.99,23.85466101694915,-0.1620086327868271
2003-12-29,20.45,23.934661016949153,-0.14559057320600932
2003-12-30,20.53,24.324661016949154,-0.15600057136685586
2003-12-31,20.92,24.004661016949154,-0.12850258600907305
2004-01-02,20.6,24.544661016949153,-0.16071360750206298
2004-01-05,21.14,25.204661016949153,-0.16126624413698032
2004-01-06,21.8,25.484661016949154,-0.1445834815891247
2004-01-07,22.08,26.494661016949152,-0.1666245517964925
2004-01-08,23.09,26.334661016949152,-0.1232087633427621
2004-01-09,22.93,26.584661016949152,-0.13747254533804698
2004-01-12,23.18,26.46466101694915,-0.12411498544589361
2004-01-13,23.06,26.394661016949154,-0.12633846726835496
2004-01-14,22.99,26.94466101694915,-0.1467697446429751
2004-01-15,23.54,27.904661016949152,-0.1564133323210083
2004-01-16,24.5,27.734661016949154,-0.11662882827276644
2004-01-20,24.33,28.274661016949153,-0.13951223021151482
2004-01-21,24.87,27.71466101694915,-0.10264101787892954
2004-01-22,24.31,27.324661016949154,-0.11032748091839817
2004-01-23,23.92,27.664661016949154,-0.13535900601330098
2004-01-26,24.26,29.224661016949153,-0.1698791652046826
2004-01-27,25.82,29.12466101694915,-0.1134660765674147
2004-01-28,25.72,28.904661016949152,-0.11017811331818517
2004-01-29,25.5,29.774661016949153,-0.14356707586077344
2004-01-30,26.37,29.474489795918366,-0.10532802492643234
2004-02-02,26.05,29.51448979591837,-0.1173826760982154
2004-02-03,26.09,28.67448979591837,-0.09013202377139606
2004-02-04,25.25,28.624489795918368,-0.11788820761443042
2004-02-05,25.2,29.78448979591837,-0.15392205229403066
2004-02-06,26.36,29.964489795918368,-0.12029204636780955
2004-02-09,26.54,30.154489795918366,-0.11986572548170304
2004-02-10,26.73,30.17448979591837,-0.11415237901998587
2004-02-11,26.75,29.83448979591837,-0.10338671172249625
2004-02-12,26.41,29.94448979591837,-0.11803473093070171
2004-02-13,26.52,30.244489795918366,-0.12314606135035555
2004-02-17,26.82,29.164489795918367,-0.08038850713056134
2004-02-18,25.74,29.244489795918366,-0.11983419168446174
2004-02-19,25.82,28.494489795918366,-0.09385989414351492
2004-02-20,25.07,27.544489795918366,-0.0898361092999822
2004-02-23,24.12,27.564489795918366,-0.12496113011416632
2004-02-24,24.14,27.704489795918366,-0.12866108786610875
2004-02-25,24.28,27.884489795918366,-0.12926504383974702
2004-02-26,24.46,27.884489795918366,-0.1228098423525622
2004-02-27,24.46,27.984489795918368,-0.12594440068842794
2004-03-01,24.56,27.904489795918366,-0.11985489863382381
2004-03-02,24.48,27.724489795918366,-0.11702613176297383
2004-03-03,24.3,27.704489795918366,-0.1228858506688667
2004-03-04,24.28,28.324489795918367,-0.14279126738237624
2004-03-05,24.9,27.474489795918366,-0.09370473537604462
2004-03-08,24.05,26.904489795918366,-0.10609715395351649
2004-03-09,23.48,26.004489795918367,-0.09707899734739678
2004-03-10,22.58,25.024489795918367,-0.09768390148426032
2004-03-11,21.6,26.064489795918366,-0.17128629145917496
2004-03-12,22.64,25.074489795918367,-0.09709030236438365
2004-03-15,21.65,25.024489795918367,-0.1348474963301256
2004-03-16,21.6,26.054489795918368,-0.1709682220150861
2004-03-17,22.63,25.314489795918366,-0.10604558170282408
2004-03-18,21.89,25.274489795918367,-0.1339093221365416
2004-03-19,21.85,24.994489795918366,-0.12580732079723678
2004-03-22,21.57,24.094489795918367,-0.10477456950949915
2004-03-23,20.67,24.364489795918367,-0.15163419496423358
2004-03-24,20.94,25.384489795918366,-0.17508682788783114
2004-03-25,21.96,25.44448979591837,-0.13694476972681624
2004-03-26,22.02,25.794489795918366,-0.14632930621157814
2004-03-29,22.37,25.92448979591837,-0.13710934424938992
2004-03-30,22.5,26.054489795918368,-0.1364252312657147
2004-03-31,22.63,26.054489795918368,-0.1314356881574722
2004-04-01,22.63,26.544489795918366,-0.1474690162069071
2004-04-02,23.12,26.624489795918368,-0.13162655219990804
2004-04-05,23.2,26.754489795918367,-0.1328558243132948
2004-04-06,23.33,26.214489795918368,-0.11003417645639202
2004-04-07,22.79,26.19448979591837,-0.12996969295614447
2004-04-08,22.77,26.224489795918366,-0.13172762645914393
2004-04-12,22.8,25.60448979591837,-0.10953117278538527
2004-04-13,22.18,25.42448979591837,-0.1276127789372291
2004-04-14,22.0,24.814489795918366,-0.11342122361030005
2004-04-15,21.39,24.974489795918366,-0.1435260469867211
2004-04-16,21.55,25.17448979591837,-0.14397470714604188
2004-04-19,21.75,23.984489795918368,-0.0931639494911678
2004-04-20,20.56,24.19448979591837,-0.15021973294644597
2004-04-21,20.77,24.434489795918367,-0.14997202014549527
2004-04-22,21.01,24.524489795918367,-0.14330531746692177
2004-04-23,21.1,24.234489795918368,-0.12934003654767612
2004-04-26,20.81,24.03448979591837,-0.134160942183427
2004-04-27,20.61,23.664489795918367,-0.12907482148401117
2004-04-28,20.24,23.314489795918366,-0.13187034427219646
2004-04-29,19.89,22.744489795918366,-0.12550247649127833
2004-04-30,19.32,23.24390243902439,-0.16881427072402932
2004-05-03,19.5,22.86390243902439,-0.14712722152290325
2004-05-04,19.12,22.923902439024392,-0.1659360769459931
2004-05-05,19.18,22.58390243902439,-0.15072250901786288
2004-05-06,18.84,22.56390243902439,-0.16503804911795228
2004-05-07,18.82,21.923902439024392,-0.14157618369526526
2004-05-10,18.18,22.48390243902439,-0.19142150481645404
2004-05-11,18.74,22.45390243902439,-0.1654012013773477
