date,SIVB,dcf,Deviation
2015-10-15,117.14,149.24080843517484,-0.2150940401071222
2015-10-16,116.97,149.12080843517484,-0.21560242847765476
2015-10-19,116.85,149.27080843517484,-0.2171945658702218
2015-10-20,117.0,146.66080843517483,-0.20224086278840558
2015-10-21,114.39,147.59080843517484,-0.2249517350516944
2015-10-22,115.32,156.38080843517483,-0.2625693577495216
2015-10-23,124.11,154.59080843517484,-0.19717089744023475
2015-10-26,122.32,153.37080843517484,-0.2024557916332499
2015-10-27,121.1,160.9408084351748,-0.24754944890948682
2015-10-28,128.67,159.25080843517483,-0.19202921941600803
2015-10-29,126.98,154.34080843517484,-0.17727526966185825
2015-10-30,122.07,157.74080843517484,-0.22613557511868665
2015-11-02,125.47,156.53080843517483,-0.1984325561573922
2015-11-03,124.26,157.46080843517484,-0.21085125095647717
2015-11-04,125.19,160.78080843517483,-0.22136229305952693
2015-11-05,128.51,169.24080843517484,-0.2406677728130575
2015-11-06,136.97,169.02080843517484,-0.18962640595502422
2015-11-09,136.75,168.42080843517482,-0.18804569773434443
2015-11-10,136.15,167.27080843517484,-0.18605044553984795
2015-11-11,135.0,163.7208084351748,-0.1754255229355699
2015-11-12,131.45,159.74080843517484,-0.1771044525961296
2015-11-13,127.47,161.2208084351748,-0.20934523752091005
2015-11-16,128.95,160.88080843517486,-0.19847493772410418
2015-11-17,128.61,162.33080843517484,-0.2077289502851265
2015-11-18,130.06,160.06080843517483,-0.187433817987526
2015-11-19,127.79,161.41080843517483,-0.20829341455580086
2015-11-20,129.14,163.40080843517484,-0.20967343285065176
2015-11-23,131.13,164.16080843517483,-0.20121007413421887
2015-11-24,131.89,164.17080843517482,-0.1966294053301283
2015-11-25,131.9,163.51080843517482,-0.19332549779244212
2015-11-27,131.24,164.7508084351748,-0.20340299846455945
2015-11-30,132.48,163.96080843517484,-0.19200203228823076
2015-12-01,131.69,160.45080843517482,-0.17925000637684374
2015-12-02,128.18,157.90080843517484,-0.1882245488779528
2015-12-03,125.63,161.27080843517484,-0.22099975055002707
2015-12-04,129.0,158.55080843517484,-0.18638068595693724
2015-12-07,126.28,156.95080843517482,-0.19541669610349754
2015-12-08,124.68,155.34080843517484,-0.1973776803663917
2015-12-09,123.07,157.76080843517482,-0.2198949712496533
2015-12-10,125.49,151.91080843517483,-0.17392316391002183
2015-12-11,119.64,151.08080843517484,-0.208105905447715
2015-12-14,118.81,155.20080843517482,-0.2344756370929263
2015-12-15,122.93,157.11080843517485,-0.21755860577395036
2015-12-16,124.84,154.80080843517484,-0.19354426335390473
2015-12-17,122.53,151.09080843517484,-0.18903074734310388
2015-12-18,118.82,152.04080843517482,-0.2184992882969251
2015-12-21,119.77,152.07080843517483,-0.2124063702136766
2015-12-22,119.8,152.72080843517483,-0.2155620361920012
2015-12-23,120.45,154.14080843517485,-0.21857163445035244
2015-12-24,121.87,152.89080843517485,-0.20289518220663705
2015-12-28,120.62,154.77080843517484,-0.22065406765306628
2015-12-29,122.5,152.00080843517483,-0.19408323375961722
2015-12-30,119.73,151.17080843517482,-0.20798200896476182
2015-12-31,118.9,145.4855628322675,-0.18273677686437106
2016-01-04,116.53,145.5155628322675,-0.19919218445162812
2016-01-05,116.56,143.56556283226752,-0.18810613283227973
2016-01-06,114.61,137.7755628322675,-0.16813985264186515
2016-01-07,108.82,135.75556283226751,-0.1984122217190296
2016-01-08,106.8,134.4155628322675,-0.20544914778006773
2016-01-11,105.46,133.2455628322675,-0.20852899144750203
2016-01-12,104.29,128.0455628322675,-0.18552429546805893
2016-01-13,99.09,127.4855628322675,-0.22273551766506683
2016-01-14,98.53,125.55556283226751,-0.21524783309180462
2016-01-15,96.6,124.6255628322675,-0.22487812448226918
2016-01-19,95.67,124.6255628322675,-0.23234047794222246
2016-01-20,95.67,124.61556283226751,-0.23227887572299633
2016-01-21,95.66,133.3555628322675,-0.2826695942161812
2016-01-22,104.4,124.0455628322675,-0.15837376512073975
2016-01-25,95.09,127.41556283226751,-0.25370184076196056
2016-01-26,98.46,128.9255628322675,-0.23630350849740545
2016-01-27,99.97,127.55556283226751,-0.21626311091223727
2016-01-28,98.6,130.2755628322675,-0.2431427824499246
2016-01-29,101.32,131.46556283226752,-0.2293038738268609
2016-02-01,102.51,124.0955628322675,-0.17394306725892694
2016-02-02,95.14,123.41556283226751,-0.22910856769900612
2016-02-03,94.46,122.99556283226751,-0.2320048152564842
2016-02-04,94.04,119.63556283226751,-0.2139461062105188
2016-02-05,90.68,113.50556283226751,-0.20109642437523445
2016-02-08,84.55,112.94556283226751,-0.2514092817832695
2016-02-09,83.99,111.96556283226751,-0.2498586362145736
2016-02-10,83.01,108.9255628322675,-0.23791993503099362
2016-02-11,79.97,113.4555628322675,-0.29514253859700557
2016-02-12,84.5,116.36556283226751,-0.27384014700465464
2016-02-16,87.41,117.14556283226752,-0.2538343076198607
2016-02-17,88.19,115.5955628322675,-0.23708144292730138
2016-02-18,86.64,115.4855628322675,-0.24977635407261356
2016-02-19,86.53,116.4555628322675,-0.2569698012225461
2016-02-22,87.5,112.74556283226751,-0.22391624289308432
2016-02-23,83.79,112.43556283226751,-0.2547731528235532
2016-02-24,83.48,115.28556283226752,-0.27588504623551513
2016-02-25,86.33,119.1255628322675,-0.2753024796067044
2016-02-26,90.17,117.80556283226751,-0.2345862297828435
2016-02-29,88.85,123.6755628322675,-0.2815880682871763
2016-03-01,94.72,126.22556283226751,-0.24959732502150211
2016-03-02,97.27,128.40556283226752,-0.24247830191702058
2016-03-03,99.45,130.6155628322675,-0.23860527916025864
2016-03-04,101.66,131.8855628322675,-0.22918022400001803
2016-03-07,102.93,127.9855628322675,-0.19576866544786986
2016-03-08,99.03,124.6255628322675,-0.2053797170546492
2016-03-09,95.67,125.41556283226751,-0.23717601038118075
2016-03-10,96.46,129.2655628322675,-0.25378424163004165
2016-03-11,100.31,129.2455628322675,-0.2238805123996368
2016-03-14,100.29,128.4455628322675,-0.2192023002696859
2016-03-15,99.49,126.69556283226751,-0.21473177295313028
2016-03-16,97.74,125.5655628322675,-0.22160186443346208
2016-03-17,96.61,127.89556283226752,-0.24461804725233438
2016-03-18,98.94,129.3355628322675,-0.2350131871439478
2016-03-21,100.38,129.93556283226752,-0.22746323014293246
2016-03-22,100.98,128.8055628322675,-0.2160276483439023
2016-03-23,99.85,128.7255628322675,-0.22431879260759624
2016-03-24,99.77,128.6955628322675,-0.22475959695647785
2016-03-28,99.74,130.03556283226752,-0.23297905720872436
2016-03-29,101.08,132.2455628322675,-0.2356643365932517
2016-03-30,103.29,131.00556283226751,-0.21156019815550142
2016-03-31,102.05,138.92428242296248,-0.2654271937190702
2016-04-01,103.05,139.05428242296247,-0.25892249987273297
2016-04-04,103.18,135.57428242296245,-0.23894120510185912
2016-04-05,99.7,137.67428242296248,-0.2758269863815088
2016-04-06,101.8,133.61428242296248,-0.23810540195286034
2016-04-07,97.74,134.98428242296245,-0.27591569740142396
2016-04-08,99.11,135.49428242296247,-0.26853002039882645
2016-04-11,99.62,138.20428242296248,-0.27918297281757565
2016-04-12,102.33,144.74428242296247,-0.2930290697011587
2016-04-13,108.87,145.49428242296247,-0.25172317298691516
2016-04-14,109.62,144.69428242296246,-0.24240268402890464
2016-04-15,108.82,145.65428242296247,-0.25288842737901907
2016-04-18,109.78,148.38428242296246,-0.26016422893715085
2016-04-19,112.51,150.04428242296245,-0.2501546997782721
2016-04-20,114.17,148.64428242296248,-0.23192471221238786
2016-04-21,112.77,143.03428242296246,-0.2115876131951978
2016-04-22,107.16,142.48428242296245,-0.24791704616304877
2016-04-25,106.61,142.40428242296247,-0.25135678375631976
2016-04-26,106.53,140.97428242296246,-0.24433025535551178
2016-04-27,105.1,138.41428242296246,-0.24068529518624115
2016-04-28,102.54,140.15428242296247,-0.26837768902022396
2016-04-29,104.28,141.05428242296247,-0.26071014499717116
2016-05-02,105.18,136.63428242296246,-0.230207835582531
2016-05-03,100.76,132.64428242296248,-0.24037434437839655
2016-05-04,96.77,132.13428242296246,-0.2676389637456934
2016-05-05,96.26,132.64428242296248,-0.27429966643374804
2016-05-06,96.77,132.41428242296246,-0.26918759646415036
2016-05-09,96.54,134.21428242296247,-0.2807024836912353
2016-05-10,98.34,133.05428242296247,-0.2609031576496743
2016-05-11,97.18,130.94428242296246,-0.25785228494284784
2016-05-12,95.07,127.97428242296246,-0.2571163658821066
2016-05-13,92.1,131.62428242296247,-0.30028108564310985
2016-05-16,95.75,132.62428242296247,-0.2780356790573525
2016-05-17,96.75,137.44428242296246,-0.29607839413597736
2016-05-18,101.57,136.49428242296247,-0.25586626635935306
2016-05-19,100.62,138.54428242296245,-0.2737340131235675
2016-05-20,102.67,138.44428242296246,-0.25840202135374646
2016-05-23,102.57,140.06428242296246,-0.2676933888808155
2016-05-24,104.19,143.76428242296245,-0.27527200606429303
2016-05-25,107.89,142.81428242296246,-0.2445433455985152
2016-05-26,106.94,144.47428242296246,-0.25979905761412414
2016-05-27,108.6,146.07428242296245,-0.25654264256082093
2016-05-31,110.2,145.82428242296245,-0.2442959555915004
2016-06-01,109.95,146.83428242296247,-0.2511966675242482
2016-06-02,110.96,142.01428242296245,-0.21867013579995564
2016-06-03,106.14,144.99428242296247,-0.26797113495565805
2016-06-06,109.12,144.61428242296248,-0.24544105760695278
2016-06-07,108.74,144.07428242296245,-0.2452504487874576
2016-06-08,108.2,142.01428242296245,-0.23810480077104546
2016-06-09,106.14,139.64428242296248,-0.2399259163470998
2016-06-10,103.77,138.27428242296247,-0.24953506768104938
2016-06-13,102.4,135.27428242296247,-0.2430194552440822
2016-06-14,99.4,135.67428242296248,-0.2673629944831988
2016-06-15,99.8,133.59428242296246,-0.25296204156379254
2016-06-16,97.72,134.48428242296245,-0.27337233586402476
2016-06-17,98.61,135.81428242296246,-0.2739349776711867
2016-06-20,99.94,135.83428242296247,-0.26425053957434996
2016-06-21,99.96,134.97428242296246,-0.25941447359016057
2016-06-22,99.1,140.78428242296246,-0.29608619446401785
2016-06-23,104.91,129.26428242296245,-0.18840689760898843
2016-06-24,93.39,119.38428242296247,-0.21773622034153728
2016-06-27,83.51,126.04428242296247,-0.33745507218035986
2016-06-28,90.17,128.52428242296247,-0.2984205140063867
2016-06-29,92.65,131.03428242296246,-0.29293312950776296
2016-06-30,95.16,129.42370036447343,-0.2647405403182148
2016-07-01,93.85,125.56370036447343,-0.2525706097575825
2016-07-05,89.99,126.02370036447343,-0.28592796640838414
2016-07-06,90.45,128.72370036447344,-0.29733219489576324
2016-07-07,93.15,130.46370036447342,-0.2860082939563342
2016-07-08,94.89,131.65370036447342,-0.2792454770560635
2016-07-11,96.08,134.81370036447342,-0.2873127898704326
2016-07-12,99.24,133.77370036447343,-0.25815014663109837
2016-07-13,98.2,137.25370036447345,-0.2845365936274753
2016-07-14,101.68,138.12370036447342,-0.2638482770756049
2016-07-15,102.55,138.68370036447342,-0.260547564490353
2016-07-18,103.11,139.53370036447342,-0.2610387330754631
2016-07-19,103.96,139.19370036447344,-0.2531271190593779
2016-07-20,103.62,137.77370036447343,-0.24789709700851115
2016-07-21,102.2,136.58370036447343,-0.2517408759077442
2016-07-22,101.01,137.24370036447343,-0.26400993465090794
2016-07-25,101.67,138.09370036447342,-0.26376076727859155
2016-07-26,102.52,138.48370036447344,-0.25969626945135815
2016-07-27,102.91,137.04370036447344,-0.24907164848652974
2016-07-28,101.47,135.99370036447343,-0.25386249710058106
2016-07-29,100.42,133.57370036447344,-0.24820529995058305
2016-08-01,98.0,133.18370036447342,-0.2641742215315308
2016-08-02,97.61,134.32370036447344,-0.273322580191393
2016-08-03,98.75,134.25370036447345,-0.26445230387011753
2016-08-04,98.68,139.30370036447343,-0.2916196788612635
2016-08-05,103.73,138.69370036447344,-0.25209292327331567
2016-08-08,103.12,141.90370036447342,-0.27331000012585427
2016-08-09,106.33,139.54370036447344,-0.23801647998241948
2016-08-10,103.97,139.22370036447344,-0.2532162287899463
2016-08-11,103.65,138.08370036447343,-0.24936831989282804
2016-08-12,102.51,141.29370036447344,-0.27448994728306453
2016-08-15,105.72,141.54370036447344,-0.25309286299727796
2016-08-16,105.97,141.18370036447342,-0.24941760467792906
2016-08-17,105.61,141.61370036447343,-0.254238822033533
2016-08-18,106.04,141.39370036447343,-0.250037309111661
2016-08-19,105.82,140.95370036447343,-0.24925702747516298
2016-08-22,105.38,142.08370036447343,-0.2583244965490131
2016-08-23,106.51,141.59370036447342,-0.2477772688627049
2016-08-24,106.02,142.68370036447342,-0.25695787445110485
2016-08-25,107.11,144.08370036447343,-0.25661265133352995
2016-08-26,108.51,145.31370036447342,-0.253270684540845
2016-08-29,109.74,146.99370036447343,-0.2534373940658834
2016-08-30,111.42,146.63370036447344,-0.2401473895628774
2016-08-31,111.06,146.56370036447342,-0.24224074771708892
2016-09-01,110.99,147.25370036447345,-0.24626681893029334
2016-09-02,111.68,142.88370036447344,-0.21838530416610002
2016-09-06,107.31,143.76370036447344,-0.25356679239651647
2016-09-07,108.19,144.06370036447342,-0.24901276500405645
2016-09-08,108.49,143.38370036447344,-0.24335890534123183
2016-09-09,107.81,143.11370036447343,-0.2466828841303388
2016-09-12,107.54,140.82370036447344,-0.2363501333818816
2016-09-13,105.25,139.80370036447343,-0.24715869661811996
2016-09-14,104.23,142.69370036447344,-0.2695542989370102
2016-09-15,107.12,142.41370036447344,-0.2478251760480048
2016-09-16,106.84,143.22370036447344,-0.2540340758679238
2016-09-19,107.65,142.50370036447345,-0.2445810198284687
2016-09-20,106.93,143.43370036447342,-0.25449877031489376
2016-09-21,107.86,145.13370036447344,-0.25682319317200764
2016-09-22,109.56,145.26370036447344,-0.24578542522936686
2016-09-23,109.69,141.72370036447344,-0.22602924057226692
2016-09-26,106.15,143.05370036447343,-0.2579709596497669
2016-09-27,107.48,144.88370036447344,-0.2581636186153422
2016-09-28,109.31,142.88370036447344,-0.23497222061601364
2016-09-29,107.31,146.11370036447343,-0.2655719502529845
2016-09-30,110.54,157.6543112064179,-0.2988456886835831
2016-10-03,109.38,160.9743112064179,-0.3205127005653613
2016-10-04,112.7,166.6243112064179,-0.32362811174424155
2016-10-05,118.35,165.8443112064179,-0.28637889874500533
2016-10-06,117.57,167.1643112064179,-0.2966800200862123
2016-10-07,118.89,168.5343112064179,-0.2945650108339922
2016-10-10,120.26,166.9143112064179,-0.27951055166696825
2016-10-11,118.64,166.3443112064179,-0.28678053887410226
2016-10-12,118.07,162.8843112064179,-0.27512969711138235
2016-10-13,114.61,164.5743112064179,-0.30359726764251793
2016-10-14,116.3,163.1643112064179,-0.28722157964513584
2016-10-17,114.89,163.08431120641788,-0.2955177653196679
2016-10-18,114.81,166.0343112064179,-0.3085164194931648
2016-10-19,117.76,165.11431120641788,-0.28679713381850847
2016-10-20,116.84,173.3243112064179,-0.32588798889931125
2016-10-21,125.05,175.92431120641788,-0.2891829495169963
2016-10-24,127.65,171.9443112064179,-0.2576084715780035
2016-10-25,123.67,172.6543112064179,-0.2837132236324781
2016-10-26,124.38,173.5643112064179,-0.28337802204004725
2016-10-27,125.29,170.95431120641788,-0.26711412472821905
2016-10-28,122.68,170.5443112064179,-0.28065615831937907
2016-10-31,122.27,168.6343112064179,-0.27493996254217423
2016-11-01,120.36,165.9343112064179,-0.27465272778771266
2016-11-02,117.66,166.17431120641788,-0.2919483213392383
2016-11-03,117.9,166.9743112064179,-0.2939033606537893
2016-11-04,118.7,172.5143112064179,-0.31194114175274223
2016-11-07,124.24,172.7843112064179,-0.280953235091027
2016-11-08,124.51,180.36431120641788,-0.30967496193022037
2016-11-09,132.09,188.17431120641788,-0.29804446125962525
2016-11-10,139.9,193.30431120641788,-0.27627066811453915
2016-11-11,145.03,199.55431120641788,-0.2732304347462493
2016-11-14,151.28,199.1943112064179,-0.24054056020086845
2016-11-15,150.92,195.6243112064179,-0.22852124529270312
2016-11-16,147.35,198.0743112064179,-0.2560872780395884
2016-11-17,149.8,199.11431120641788,-0.24766834140462513
2016-11-18,150.84,201.3443112064179,-0.2508355508223967
2016-11-21,153.07,203.52431120641788,-0.24790311735901782
2016-11-22,155.25,204.39431120641788,-0.24043874272404298
2016-11-23,156.12,204.24431120641788,-0.23562130529932568
2016-11-25,155.97,200.8843112064179,-0.22358297139623995
2016-11-28,152.61,201.9443112064179,-0.2442966128220898
2016-11-29,153.67,206.30431120641788,-0.2551294778990566
2016-11-30,158.03,210.7243112064179,-0.2500627996111965
2016-12-01,162.45,210.1943112064179,-0.22714368877248725
2016-12-02,161.92,213.2843112064179,-0.2408255483766324
2016-12-05,165.01,215.39431120641788,-0.23391662910787514
2016-12-06,167.12,217.4443112064179,-0.2314354002972535
2016-12-07,169.17,218.73431120641789,-0.22659595987958392
2016-12-08,170.46,219.0743112064179,-0.22190785829111714
2016-12-09,170.8,214.2643112064179,-0.20285371353582649
2016-12-12,165.99,215.4143112064179,-0.2294383828521852
2016-12-13,167.14,214.92431120641788,-0.22233087982552535
2016-12-14,166.65,221.2943112064179,-0.2469304832488306
2016-12-15,173.02,216.49431120641788,-0.2008104091241779
2016-12-16,168.22,217.3443112064179,-0.22602069009187542
2016-12-19,169.07,220.17431120641788,-0.23210841867245158
2016-12-20,171.9,220.58431120641788,-0.22070613698750396
2016-12-21,172.31,221.70431120641788,-0.2227936431981663
2016-12-22,173.43,221.77431120641788,-0.21798877851736886
2016-12-23,173.5,222.49431120641788,-0.22020478159984802
2016-12-27,174.22,220.95431120641788,-0.21151119863308843
2016-12-28,172.68,218.6543112064179,-0.2102602548870688
2016-12-29,170.38,219.9343112064179,-0.22531414463980126
2016-12-30,171.66,220.75034632944278,-0.2223794759360489
2017-01-03,172.12,227.6103463294428,-0.24379536002781776
2017-01-04,178.98,223.8003463294428,-0.20026933409417302
2017-01-05,175.17,226.15034632944278,-0.2254267886690634
2017-01-06,177.52,222.96034632944279,-0.20380460955286106
2017-01-09,174.33,224.5803463294428,-0.2237521989378769
2017-01-10,175.95,226.16034632944277,-0.22201215705737598
2017-01-11,177.53,223.1403463294428,-0.20440205942005663
2017-01-12,174.51,225.22034632944278,-0.22515881515991387
2017-01-13,176.59,216.20034632944277,-0.1832112991580741
2017-01-17,167.57,217.44034632944278,-0.22935185291640614
2017-01-18,168.81,217.22034632944278,-0.22286285399813432
2017-01-19,168.59,218.7403463294428,-0.2292688439558005
2017-01-20,170.11,216.62034632944278,-0.21470903872856162
2017-01-23,167.99,221.0503463294428,-0.24003738157625054
2017-01-24,172.42,224.22034632944278,-0.2310242900674745
2017-01-25,175.59,226.29034632944277,-0.22404997452092423
2017-01-26,177.66,226.04034632944277,-0.21403411875387401
2017-01-27,177.41,223.38034632944277,-0.20579405075165125
2017-01-30,174.75,220.8603463294428,-0.2087760301736693
2017-01-31,172.23,221.44034632944278,-0.2222284563095437
2017-02-01,172.81,219.56034632944278,-0.21292709321607406
2017-02-02,170.93,226.68034632944278,-0.24594256728555886
2017-02-03,178.05,224.65034632944278,-0.20743500773911472
2017-02-06,176.02,224.87034632944278,-0.2172378311628308
2017-02-07,176.24,224.47034632944278,-0.2148628855352579
2017-02-08,175.84,228.07034632944277,-0.22900980846495989
2017-02-09,179.44,226.10034632944277,-0.20637007898013404
2017-02-10,177.47,229.19034632944278,-0.2256654660973325
2017-02-13,180.56,234.12034632944278,-0.22877271099742547
2017-02-14,185.49,234.37034632944278,-0.2085602854412908
2017-02-15,185.74,233.04034632944277,-0.20297063180027874
2017-02-16,184.41,233.21034632944279,-0.20925463684405043
2017-02-17,184.58,235.75034632944278,-0.21705311201509836
2017-02-21,187.12,236.78034632944278,-0.20973170746337277
2017-02-22,188.15,237.76034632944277,-0.20865694004626933
2017-02-23,189.13,236.8603463294428,-0.20151260888158928
2017-02-24,188.23,240.42034632944276,-0.21707957386405008
2017-02-27,191.79,239.5203463294428,-0.19927470488788113
2017-02-28,190.89,246.26034632944277,-0.2248447513160292
2017-03-01,197.63,240.7403463294428,-0.17907403967280222
2017-03-02,192.11,242.57034632944277,-0.20802355726083233
2017-03-03,193.94,242.8903463294428,-0.20153269600533774
2017-03-06,194.26,241.75034632944278,-0.19644375716726303
2017-03-07,193.12,241.87034632944278,-0.20155569737780799
2017-03-08,193.24,242.51034632944277,-0.2031680176750501
2017-03-09,193.88,242.15034632944278,-0.19934039765432143
2017-03-10,193.52,242.6103463294428,-0.2023423447192254
2017-03-13,193.98,242.84034632944278,-0.20120357703310854
2017-03-14,194.21,240.40034632944278,-0.19213926699649542
2017-03-15,191.77,243.43034632944278,-0.21221818523615388
2017-03-16,194.8,245.82034632944277,-0.20755135647342415
2017-03-17,197.19,237.2403463294428,-0.16881760185018047
2017-03-20,188.61,223.35034632944277,-0.15554194072392702
2017-03-21,174.72,224.8003463294428,-0.2227769981103611
2017-03-22,176.17,226.81034632944278,-0.22327176493036838
2017-03-23,178.18,226.57034632944277,-0.2135775802676365
2017-03-24,177.94,227.3303463294428,-0.2172624426387283
2017-03-27,178.7,230.65034632944278,-0.22523420040844422
2017-03-28,182.02,229.43034632944278,-0.2066437465136608
2017-03-29,180.8,236.88034632944277,-0.23674545904052624
2017-03-30,188.25,234.72034632944278,-0.19798175597533896
2017-03-31,186.09,255.16552417307585,-0.27070868761338895
2017-04-03,183.79,254.30552417307584,-0.2772866393774609
2017-04-04,182.93,249.44552417307582,-0.26665350839057167
2017-04-05,178.07,253.48552417307585,-0.2975141259805564
2017-04-06,182.11,253.56552417307583,-0.28180299512761253
2017-04-07,182.19,251.18552417307583,-0.27467953975538595
2017-04-10,179.81,253.82552417307585,-0.2916000052169967
2017-04-11,182.45,250.83552417307584,-0.2726309377370728
2017-04-12,179.46,247.69552417307582,-0.2754814581364685
2017-04-13,176.32,249.73552417307585,-0.29397309179849085
2017-04-17,178.36,248.19552417307582,-0.28137301994365116
2017-04-18,176.82,250.31552417307583,-0.29361153055077305
2017-04-19,178.94,254.86552417307584,-0.29790425527116726
2017-04-20,183.49,254.49552417307584,-0.27900500177278875
2017-04-21,183.12,258.68552417307586,-0.29211346253189674
2017-04-24,187.31,261.56552417307586,-0.28388880533025274
2017-04-25,190.19,263.8655241730758,-0.27921618181824404
2017-04-26,192.49,260.58552417307584,-0.26131737128977317
2017-04-27,189.21,247.31552417307583,-0.23494491244477045
2017-04-28,175.94,251.65552417307583,-0.30086970839154936
2017-05-01,180.28,249.76552417307585,-0.27820302422893894
2017-05-02,178.39,252.84552417307583,-0.2944704060575347
2017-05-03,181.47,253.21552417307583,-0.28333777878498834
2017-05-04,181.84,254.02552417307584,-0.2841664214966583
2017-05-05,182.65,255.31552417307583,-0.2846106769591362
2017-05-08,183.94,257.34552417307583,-0.2852411146801508
2017-05-09,185.97,257.62552417307586,-0.2781382955088597
2017-05-10,186.25,254.31552417307583,-0.2676420340220893
2017-05-11,182.94,253.28552417307583,-0.27773211439042644
2017-05-12,181.91,256.56552417307586,-0.2909803427942804
2017-05-15,185.19,256.0455241730758,-0.2767301807048208
2017-05-16,184.67,245.53552417307583,-0.24788887220316136
2017-05-17,174.16,245.54552417307585,-0.29072215595654216
2017-05-18,174.17,247.06552417307583,-0.2950453100126209
2017-05-19,175.69,247.99552417307584,-0.2915597949365162
2017-05-22,176.62,251.34552417307583,-0.2973019886426147
2017-05-23,179.97,251.01552417307585,-0.2830323917499612
2017-05-24,179.64,250.38552417307585,-0.2825463828498883
2017-05-25,179.01,247.87552417307583,-0.27782300976594765
2017-05-26,176.5,245.19552417307582,-0.28016630566464096
2017-05-30,173.82,241.87552417307583,-0.2813658984543562
2017-05-31,170.5,244.81552417307583,-0.3035572373283706
2017-06-01,173.44,240.64552417307584,-0.2792718643075224
2017-06-02,169.27,240.86552417307584,-0.2972427225476665
2017-06-05,169.49,239.29552417307585,-0.2917126194244546
2017-06-06,167.92,241.07552417307585,-0.3034547966825333
2017-06-07,169.7,246.93552417307583,-0.3127760755837701
2017-06-08,175.56,252.03552417307583,-0.3034315278530306
2017-06-09,180.66,253.54552417307585,-0.287465236906815
2017-06-12,182.17,254.68552417307583,-0.28472573935453316
2017-06-13,183.31,253.93552417307583,-0.27812384424378256
2017-06-14,182.56,251.15552417307583,-0.27311971097958176
2017-06-15,179.78,250.25552417307583,-0.2816142596889698
2017-06-16,178.88,252.12552417307583,-0.2905121344350491
2017-06-19,180.75,248.49552417307584,-0.2726227138235755
2017-06-20,177.12,245.22552417307583,-0.27772608256311915
2017-06-21,173.85,245.62552417307583,-0.29221525089754286
2017-06-22,174.25,242.21552417307583,-0.2805993728317383
2017-06-23,170.84,244.53552417307583,-0.30136939989510914
2017-06-26,173.16,245.82552417307585,-0.29559796289467066
2017-06-27,174.45,247.46552417307583,-0.2950533187079799
2017-06-28,176.09,248.60552417307585,-0.29168911034571987
2017-06-29,177.23,247.16552417307585,-0.2829501582271807
2017-06-30,175.79,251.91544189544942,-0.30218648496761547
2017-07-03,179.44,253.07544189544942,-0.290962415570412
2017-07-05,180.6,249.5854418954494,-0.2764001031933073
2017-07-06,177.11,254.19544189544942,-0.30325265205642293
2017-07-07,181.72,253.3954418954494,-0.28286002841764846
2017-07-10,180.92,254.8954418954494,-0.2902187710590446
2017-07-11,182.42,254.6454418954494,-0.2836313949224477
2017-07-12,182.17,255.54544189544941,-0.2871326577034754
2017-07-13,183.07,254.1754418954494,-0.27974945716705935
2017-07-14,181.7,253.04544189544941,-0.2819471528948827
2017-07-17,180.57,252.43544189544943,-0.2846883993619793
2017-07-18,179.96,252.54544189544941,-0.2874153710740852
2017-07-19,180.07,252.43544189544943,-0.2866691037996988
2017-07-20,179.96,249.8954418954494,-0.27985881361016907
2017-07-21,177.42,250.7454418954494,-0.29242980985482137
2017-07-24,178.27,255.46544189544943,-0.30217567324445416
2017-07-25,182.99,251.12544189544943,-0.2713203464419034
2017-07-26,178.65,251.6154418954494,-0.28998793295750036
2017-07-27,179.14,249.46544189544943,-0.2819045450187956
2017-07-28,176.99,250.91544189544942,-0.29462292689922376
2017-07-31,178.44,255.8654418954494,-0.3026021854373231
2017-08-01,183.39,255.8054418954494,-0.28308796466123043
2017-08-02,183.33,253.91544189544942,-0.2779879843799071
2017-08-03,181.44,257.3654418954494,-0.2950102443291237
2017-08-04,184.89,255.32544189544942,-0.27586534805368634
2017-08-07,182.85,256.4854418954494,-0.287094040703742
2017-08-08,184.01,252.0254418954494,-0.2698753006201058
2017-08-09,179.55,245.29544189544941,-0.2680255343818073
2017-08-10,172.82,244.50544189544942,-0.29318546589282923
2017-08-11,172.03,246.8054418954494,-0.30297322993034104
2017-08-14,174.33,247.13544189544942,-0.29459733228490037
2017-08-15,174.66,246.60544189544942,-0.29174312351935583
2017-08-16,174.13,238.7754418954494,-0.2707373982109733
2017-08-17,166.3,239.06544189544942,-0.30437457341606045
2017-08-18,166.59,237.31544189544942,-0.29802292396382657
2017-08-21,164.84,240.81544189544942,-0.31549240072584017
2017-08-22,168.34,240.90544189544943,-0.30121960435805395
2017-08-23,168.43,241.81544189544942,-0.30347707044771
2017-08-24,169.34,242.1154418954494,-0.30058157929007845
2017-08-25,169.64,240.4254418954494,-0.294417434932826
2017-08-28,167.95,238.38544189544942,-0.2954687221476421
2017-08-29,165.91,242.10544189544942,-0.3147200711347644
2017-08-30,169.63,241.81544189544942,-0.2985146082054565
2017-08-31,169.34,245.00544189544942,-0.30883167863568495
2017-09-01,172.53,239.65544189544943,-0.28009145698737414
2017-09-05,167.18,240.31544189544942,-0.30433101309930555
2017-09-06,167.84,233.19544189544942,-0.2802603745777793
2017-09-07,160.72,234.93544189544943,-0.3158971728432386
2017-09-08,162.46,241.04544189544941,-0.3260191990252813
2017-09-11,168.57,243.71544189544943,-0.3083327068281779
2017-09-12,171.24,243.8954418954494,-0.2978958578758294
2017-09-13,171.42,241.4554418954494,-0.29005534663316834
