date,LEN,dcf,Deviation
2014-07-11,39.6,43.59488361476773,-0.09163652436990255
2014-07-14,39.38,43.434883614767735,-0.09335546172360598
2014-07-15,39.22,44.224883614767734,-0.11316894937167199
2014-07-16,40.01,42.87488361476773,-0.06681962429353305
2014-07-17,38.66,42.98488361476773,-0.10061405896843922
2014-07-18,38.77,42.894883614767735,-0.09616260185743053
2014-07-21,38.68,43.40488361476773,-0.10885603695433421
2014-07-22,39.19,44.044883614767734,-0.11022582457545538
2014-07-23,39.83,42.824883614767735,-0.06993325753569546
2014-07-24,38.61,42.004883614767735,-0.08082116465082145
2014-07-25,37.79,41.224883614767734,-0.08332063825493197
2014-07-28,37.01,41.05488361476773,-0.09852381150857192
2014-07-29,36.84,40.62488361476773,-0.09316663281201054
2014-07-30,36.41,39.83488361476773,-0.08597699563751338
2014-07-31,35.62,39.77488361476773,-0.10445998170627191
2014-08-01,35.56,40.09488361476773,-0.11310379793938208
2014-08-04,35.88,39.80488361476773,-0.09860306722041479
2014-08-05,35.59,39.544883614767734,-0.10000999505510766
2014-08-06,35.33,39.574883614767735,-0.10726206186955711
2014-08-07,35.36,40.24488361476774,-0.12137899717953826
2014-08-08,36.03,40.144883614767735,-0.10250082312491815
2014-08-11,35.93,40.15488361476773,-0.10521468958296154
2014-08-12,35.94,40.16488361476773,-0.10518849389157292
2014-08-13,35.95,40.76488361476773,-0.11811351309791207
2014-08-14,36.55,40.534883614767736,-0.09830751341582633
2014-08-15,36.32,41.13488361476774,-0.11705110581713563
2014-08-18,36.92,42.364883614767734,-0.12852351169612874
2014-08-19,38.15,42.56488361476774,-0.10372126597888809
2014-08-20,38.35,42.58488361476773,-0.0994457012745984
2014-08-21,38.37,42.73488361476773,-0.10213865689011448
2014-08-22,38.52,42.51488361476773,-0.09396435495309907
2014-08-25,38.3,42.434883614767735,-0.09744067292148195
2014-08-26,38.22,42.474883614767734,-0.10017410885355293
2014-08-27,38.26,42.51488361476773,-0.10007986034541994
2014-08-28,38.3,42.74488361476774,-0.10398633096832433
2014-08-29,38.53,42.10644836526187,-0.08493825777555875
2014-09-02,38.45,41.27644836526187,-0.06847605540695212
2014-09-03,37.62,41.71644836526187,-0.0981974383196309
2014-09-04,38.06,41.88644836526187,-0.09135289609408126
2014-09-05,38.23,42.05644836526187,-0.09098363066774029
2014-09-08,38.4,42.11644836526187,-0.08824220724953713
2014-09-09,38.46,42.39644836526187,-0.09284854078690352
2014-09-10,38.74,42.60644836526187,-0.09074796218908221
2014-09-11,38.95,42.06644836526187,-0.07408394305603905
2014-09-12,38.41,42.22644836526187,-0.09038052010079822
2014-09-15,38.57,42.13644836526187,-0.08464045983054713
2014-09-16,38.48,44.36644836526187,-0.13267792627437025
2014-09-17,40.71,44.34644836526187,-0.08200089295336732
2014-09-18,40.69,43.99644836526187,-0.07515261999812994
2014-09-19,40.34,42.86644836526187,-0.058937664808014434
2014-09-22,39.21,43.03644836526187,-0.08891180640153606
2014-09-23,39.38,42.94644836526187,-0.08304408166489186
2014-09-24,39.29,42.43644836526187,-0.07414495054297532
2014-09-25,38.78,42.73644836526187,-0.09257784670000446
2014-09-26,39.08,42.406448365261866,-0.0784420410926655
2014-09-29,38.75,41.83644836526187,-0.07377414875935429
2014-09-30,38.18,41.56644836526187,-0.08147071733201072
2014-10-01,37.91,42.01644836526187,-0.0977343046600051
2014-10-02,38.36,42.83644836526187,-0.10450092237086672
2014-10-03,39.18,43.34644836526187,-0.09611971735614888
2014-10-06,39.69,42.83644836526187,-0.07345259668664506
2014-10-07,39.18,43.84644836526187,-0.10642705485261028
2014-10-08,40.19,42.80644836526187,-0.061122762228159155
2014-10-09,39.15,41.46644836526187,-0.055863196791226866
2014-10-10,37.81,40.64644836526187,-0.069783424612469
2014-10-13,36.99,41.38644836526187,-0.1062291773978864
2014-10-14,37.73,42.73644836526187,-0.11714703857635822
2014-10-15,39.08,42.67644836526187,-0.08427243838288423
2014-10-16,39.02,44.42644836526187,-0.12169436370000941
2014-10-17,40.77,45.88644836526187,-0.1115023835476282
2014-10-20,42.23,45.89644836526187,-0.07988523068458031
2014-10-21,42.24,45.73644836526187,-0.07644774551225364
2014-10-22,42.08,46.24644836526187,-0.09009228843595929
2014-10-23,42.59,46.68644836526187,-0.08774384235040511
2014-10-24,43.03,46.70644836526187,-0.07871393552579009
2014-10-27,43.05,46.84644836526187,-0.08104026020630117
2014-10-28,43.19,46.34644836526187,-0.06810550703660245
2014-10-29,42.69,46.28644836526187,-0.0776998126294135
2014-10-30,42.63,46.01644836526187,-0.0735921281534262
2014-10-31,42.36,46.25644836526187,-0.08423578772182738
2014-11-03,42.6,45.64644836526187,-0.06674009642292988
2014-11-04,41.99,45.67644836526187,-0.08070785924033241
2014-11-05,42.02,46.84644836526187,-0.10302698568800861
2014-11-06,43.19,47.45644836526187,-0.08990239497958119
2014-11-07,43.8,48.18644836526187,-0.09103074648730713
2014-11-10,44.53,49.26644836526187,-0.09613943205618969
2014-11-11,45.61,48.45644836526187,-0.05874240604275227
2014-11-12,44.8,48.55644836526187,-0.07736250264855249
2014-11-13,44.9,48.53644836526187,-0.07492201196708326
2014-11-14,44.88,48.53644836526187,-0.07533407343168586
2014-11-17,44.88,48.58644836526187,-0.07628564116063052
2014-11-18,44.93,48.64644836526187,-0.07639711613388334
2014-11-19,44.99,49.83644836526187,-0.09724706563640384
2014-11-20,46.18,50.156448365261866,-0.07928089996132859
2014-11-21,46.5,50.37644836526187,-0.07694961616101059
2014-11-24,46.72,49.87644836526187,-0.06328534746793013
2014-11-25,46.22,49.73644836526187,-0.07070163795044748
2014-11-26,46.08,50.10644836526187,-0.0803578879889909
2014-11-28,46.45,51.11607956536979,-0.09128398744670096
2014-12-01,45.5,51.49607956536978,-0.11643759322995229
2014-12-02,45.88,51.13607956536978,-0.10278612693901723
2014-12-03,45.52,50.61607956536979,-0.10068104067183403
2014-12-04,45.0,50.40607956536979,-0.10725054620363483
2014-12-05,44.79,50.36607956536979,-0.11071101053502952
2014-12-08,44.75,50.666079565369785,-0.11676608129383315
2014-12-09,45.05,48.29607956536979,-0.06721207175783595
2014-12-10,42.68,48.21607956536979,-0.11481811908544226
2014-12-11,42.6,47.21607956536979,-0.09776499039863973
2014-12-12,41.6,46.596079565369784,-0.1072210282918924
2014-12-15,40.98,46.24607956536978,-0.11387083218429517
2014-12-16,40.63,48.00607956536979,-0.15364886348042217
2014-12-17,42.39,48.56607956536978,-0.1271685839302058
2014-12-18,42.95,48.556079565369785,-0.11545577022589859
2014-12-19,42.94,48.64607956536979,-0.11729782988374338
2014-12-22,43.03,48.266079565369786,-0.10848363099965952
2014-12-23,42.65,48.266079565369786,-0.11635665494156366
2014-12-24,42.65,48.64607956536979,-0.12325925581140318
2014-12-26,43.03,49.14607956536979,-0.12444694713104665
2014-12-29,43.53,49.31607956536978,-0.11732643016970112
2014-12-30,43.7,49.67607956536978,-0.12030095002778418
2014-12-31,44.06,49.166079565369785,-0.10385370585793585
2015-01-02,43.55,48.836079565369786,-0.10824127596675892
2015-01-05,43.22,48.46607956536979,-0.10824229259752716
2015-01-06,42.85,50.586079565369786,-0.15292901983781615
2015-01-07,44.97,51.696079565369786,-0.13010811693882218
2015-01-08,46.08,51.626079565369785,-0.10742786614945743
2015-01-09,46.01,51.89607956536979,-0.11342050526100944
2015-01-12,46.28,51.126079565369785,-0.09478684081719169
2015-01-13,45.51,50.61607956536979,-0.10087860634831225
2015-01-14,45.0,47.38607956536978,-0.050354019308099796
2015-01-15,41.77,48.096079565369784,-0.1315300461604504
2015-01-16,42.48,47.236079565369785,-0.10068743234264121
2015-01-20,41.62,48.166079565369785,-0.13590642262020958
2015-01-21,42.55,48.71607956536979,-0.12657175249695174
2015-01-22,43.1,48.61607956536979,-0.1134620400222276
2015-01-23,43.0,49.75607956536979,-0.13578400115896627
2015-01-26,44.14,49.806079565369785,-0.1137628099785114
2015-01-27,44.19,49.526079565369784,-0.10774282180616901
2015-01-28,43.91,51.056079565369785,-0.13996530141371877
2015-01-29,45.44,49.776079565369784,-0.08711171316084287
2015-01-30,44.16,49.50607956536979,-0.10798834430649307
2015-02-02,43.89,50.28607956536979,-0.12719384013731183
2015-02-03,44.67,51.306079565369785,-0.1293429476893604
2015-02-04,45.69,51.28607956536979,-0.10911498037663359
2015-02-05,45.67,52.836079565369786,-0.13562852551358917
2015-02-06,47.22,53.24607956536978,-0.11317414567530015
2015-02-09,47.63,54.166079565369785,-0.12066739217265632
2015-02-10,48.55,53.96607956536979,-0.10036081199504643
2015-02-11,48.35,55.03607956536979,-0.12148538955120003
2015-02-12,49.42,54.75607956536979,-0.09745181919022128
2015-02-13,49.14,55.18607956536979,-0.1095580554550537
2015-02-17,49.57,54.916079565369785,-0.09734998579070153
2015-02-18,49.3,55.016079565369786,-0.10389834409371135
2015-02-19,49.4,55.096079565369784,-0.10338448053480043
2015-02-20,49.48,54.586079565369786,-0.09354178951897407
2015-02-23,48.97,55.96607956536979,-0.12500571095386792
2015-02-24,50.35,55.446079565369786,-0.0919105481454574
2015-02-25,49.83,54.86607956536979,-0.09178858058136974
2015-02-26,49.25,54.986079565369785,-0.1043187586878328
2015-02-27,49.37,52.75350909185641,-0.06413808578998825
2015-03-02,49.2,52.1735090918564,-0.05699269885453273
2015-03-03,48.62,52.763509091856406,-0.0785298241753205
2015-03-04,49.21,52.833509091856406,-0.0685835401460192
2015-03-05,49.28,51.36350909185641,-0.04056399433555724
2015-03-06,47.81,51.46350909185641,-0.0709922264596321
2015-03-09,47.91,51.023509091856404,-0.06102106944959884
2015-03-10,47.47,50.943509091856406,-0.06818354592718201
2015-03-11,47.39,52.28350909185641,-0.09359565141771664
2015-03-12,48.73,51.93350909185641,-0.06168481868210107
2015-03-13,48.38,52.04350909185641,-0.07039319899414043
2015-03-16,48.49,51.593509091856404,-0.06015309186143858
2015-03-17,48.04,52.443509091856406,-0.0839667132903621
2015-03-18,48.89,52.373509091856405,-0.06651280680366056
2015-03-19,48.82,52.97350909185641,-0.0784072862655596
2015-03-20,49.42,52.263509091856406,-0.05440715981888544
2015-03-23,48.71,53.15350909185641,-0.08359766208807451
2015-03-24,49.6,52.40350909185641,-0.05349849925015948
2015-03-25,48.85,52.14350909185641,-0.06316239833522785
2015-03-26,48.59,53.14350909185641,-0.0856832597182442
2015-03-27,49.59,54.18350909185641,-0.08477688449578091
2015-03-30,50.63,54.4935090918564,-0.07089851903910094
2015-03-31,50.94,54.53350909185641,-0.06589543111563745
2015-04-01,50.98,55.85350909185641,-0.0872551997376112
2015-04-02,52.3,54.7435090918564,-0.04463559483840063
2015-04-06,51.19,53.443509091856406,-0.042166188750502376
2015-04-07,49.89,53.953509091856404,-0.07531501027928023
2015-04-08,50.4,53.203509091856404,-0.052694063600506436
2015-04-09,49.65,53.21350909185641,-0.06696624884679436
2015-04-10,49.66,53.123509091856405,-0.06519729496535365
2015-04-13,49.57,53.6735090918564,-0.0764531546620828
2015-04-14,50.12,54.1335090918564,-0.07414093708660352
2015-04-15,50.58,52.86350909185641,-0.04319632069616397
2015-04-16,49.31,51.32350909185641,-0.03923171130510039
2015-04-17,47.77,50.97350909185641,-0.06284654811744561
2015-04-20,47.42,51.873509091856405,-0.08585324513077053
2015-04-21,48.32,51.15350909185641,-0.055392272048595315
2015-04-22,47.6,49.4935090918564,-0.03825772564119845
2015-04-23,45.94,49.953509091856404,-0.08034488797325956
2015-04-24,46.4,49.14350909185641,-0.05582647927579587
2015-04-27,45.59,49.28350909185641,-0.07494411741201923
2015-04-28,45.73,48.9935090918564,-0.06661105016457902
2015-04-29,45.44,48.583509091856406,-0.06470321206961405
2015-04-30,45.03,49.593509091856404,-0.09201827366972426
2015-05-01,46.04,49.163509091856405,-0.06353307869095526
2015-05-04,45.61,48.11350909185641,-0.0520333922657108
2015-05-05,44.56,48.083509091856406,-0.07327895069233115
2015-05-06,44.53,49.2435090918564,-0.09571838357546891
2015-05-07,45.69,50.25350909185641,-0.09080975984214257
2015-05-08,46.7,49.47350909185641,-0.056060488588082324
2015-05-11,45.92,49.46350909185641,-0.071638853710842
2015-05-12,45.91,49.40350909185641,-0.0707137844269502
2015-05-13,45.85,50.04350909185641,-0.08379726298088108
2015-05-14,46.49,50.35350909185641,-0.0767277030247977
2015-05-15,46.8,51.18350909185641,-0.08564299653604357
2015-05-18,47.63,51.413509091856405,-0.07358978522739434
2015-05-19,47.86,51.4935090918564,-0.07056246808456557
2015-05-20,47.94,51.15350909185641,-0.06282089242569666
2015-05-21,47.6,51.273509091856404,-0.07164536145313005
2015-05-22,47.72,50.163509091856405,-0.04871088837469484
2015-05-26,46.61,49.943509091856406,-0.06674559221950938
2015-05-27,46.39,50.28350909185641,-0.07743113323184869
2015-05-28,46.73,49.40350909185641,-0.054115773170799075
2015-05-29,45.85,50.22890666250504,-0.08717901609779244
2015-06-01,46.24,50.24890666250504,-0.07978097293600273
2015-06-02,46.26,50.47890666250504,-0.08357761571010369
2015-06-03,46.49,49.62890666250504,-0.06324754812453892
2015-06-04,45.64,49.91890666250504,-0.08571715505377842
2015-06-05,45.93,49.458906662505036,-0.07135027643424052
2015-06-08,45.47,49.54890666250504,-0.08232082072542801
2015-06-09,45.56,50.36890666250504,-0.09547371545558725
2015-06-10,46.38,50.39890666250504,-0.07974194141586333
2015-06-11,46.41,50.66890666250504,-0.0840536522896127
2015-06-12,46.68,50.99890666250504,-0.08468625986604439
2015-06-15,47.01,50.74890666250504,-0.07367462490117982
2015-06-16,46.76,50.19890666250504,-0.06850560880987588
2015-06-17,46.21,50.50890666250504,-0.08511185346437733
2015-06-18,46.52,51.81890666250504,-0.10225817184867791
2015-06-19,47.83,52.65890666250504,-0.09170161267217103
2015-06-22,48.67,52.16890666250504,-0.06706881332860626
2015-06-23,48.18,54.19890666250504,-0.11105217859807748
2015-06-24,50.21,54.56890666250504,-0.07987894442276045
2015-06-25,50.58,55.09890666250504,-0.08201445248604489
2015-06-26,51.11,53.96890666250504,-0.05297321808617017
2015-06-29,49.98,54.17890666250504,-0.07750076406416173
2015-06-30,50.19,54.22890666250504,-0.07447885106076868
2015-07-01,50.24,54.32890666250504,-0.07526208263136258
2015-07-02,50.34,54.06890666250504,-0.06896582329250078
2015-07-06,50.08,55.87890666250504,-0.10377630860834519
2015-07-07,51.89,55.49890666250504,-0.06502662628024725
2015-07-08,51.51,55.82890666250504,-0.07735968552301309
2015-07-09,51.84,56.39890666250504,-0.08083324539934522
2015-07-10,52.41,56.50890666250504,-0.07253558606230759
2015-07-13,52.52,56.81890666250504,-0.07565979204844331
2015-07-14,52.83,56.44890666250504,-0.06410941994220798
2015-07-15,52.46,55.98890666250504,-0.0630286760871559
2015-07-16,52.0,55.54890666250504,-0.06388796604165237
2015-07-17,51.56,54.86890666250504,-0.060305678822031195
2015-07-20,50.88,55.10890666250504,-0.07673726296918715
2015-07-21,51.12,56.28890666250504,-0.09182815885013695
2015-07-22,52.3,55.56890666250504,-0.05882618282124186
2015-07-23,51.58,53.708906662505036,-0.03963787004421104
2015-07-24,49.72,53.69890666250504,-0.07409660475048907
2015-07-27,49.71,54.138906662505036,-0.08180635582676743
2015-07-28,50.15,54.73890666250504,-0.08383263280719377
2015-07-29,50.75,55.29890666250504,-0.0822603363619373
2015-07-30,51.31,56.138906662505036,-0.08601711272247203
2015-07-31,52.15,55.62890666250504,-0.06253775008757978
2015-08-03,51.64,54.42890666250504,-0.051239439362581574
2015-08-04,50.44,53.53890666250504,-0.05788139608527543
2015-08-05,49.55,53.19890666250504,-0.0685898807216806
2015-08-06,49.21,53.07890666250504,-0.07288972033853214
2015-08-07,49.09,54.10890666250504,-0.09275564730608221
2015-08-10,50.12,54.57890666250504,-0.0816965185850499
2015-08-11,50.59,54.85890666250504,-0.07781610903709002
2015-08-12,50.87,55.53890666250504,-0.08406551268422924
2015-08-13,51.55,55.64890666250504,-0.07365655335088184
2015-08-14,51.66,57.02890666250504,-0.09414360149455492
2015-08-17,53.04,58.64890666250504,-0.09563531499029432
2015-08-18,54.66,58.05890666250504,-0.05854238148614821
2015-08-19,54.07,57.40890666250504,-0.05816008101554304
2015-08-20,53.42,56.54890666250504,-0.05533098422537086
2015-08-21,52.56,53.22890666250504,-0.012566605336198355
2015-08-24,49.24,51.35890666250504,-0.041256849107575766
2015-08-25,47.37,52.85890666250504,-0.10384071501044778
2015-08-26,48.87,54.43890666250504,-0.1022964457576192
2015-08-27,50.45,53.57890666250504,-0.05839810584814853
2015-08-28,49.59,54.03890666250504,-0.0823278437199011
2015-08-31,50.05,52.091638302946215,-0.03919320584760233
2015-09-01,48.6,53.65163830294621,-0.09415627299993945
2015-09-02,50.16,54.271638302946215,-0.07576034981650837
2015-09-03,50.78,53.061638302946214,-0.042999771132575915
2015-09-04,49.57,54.951638302946215,-0.0979340829344788
2015-09-08,51.46,54.28163830294621,-0.05198145065553528
2015-09-09,50.79,53.85163830294621,-0.05685320631700652
2015-09-10,50.36,54.86163830294621,-0.08205439068531173
2015-09-11,51.37,54.96163830294621,-0.06534809394052732
2015-09-14,51.47,54.97163830294621,-0.06369899844805138
2015-09-15,51.48,54.921638302946214,-0.06266452366118858
2015-09-16,51.43,55.58163830294621,-0.0746944212100733
2015-09-17,52.09,54.37163830294622,-0.04196375857268542
2015-09-18,50.88,54.22163830294621,-0.0616292389447155
2015-09-21,50.73,52.11163830294621,-0.026513046757697167
2015-09-22,48.62,52.46163830294621,-0.07322757022497473
2015-09-23,48.97,52.771638302946215,-0.07203942165149668
2015-09-24,49.28,53.11163830294621,-0.07214310131219703
2015-09-25,49.62,50.29163830294621,-0.013354870225153692
2015-09-28,46.8,49.701638302946215,-0.058381139978925245
2015-09-29,46.21,50.82163830294621,-0.0907416300800139
2015-09-30,47.33,51.50163830294621,-0.08100010874231878
2015-10-01,48.01,51.75163830294621,-0.07229990055664004
2015-10-02,48.26,53.061638302946214,-0.09049170844541388
2015-10-05,49.57,51.75163830294621,-0.042155927319155295
2015-10-06,48.26,53.14163830294621,-0.09186089211471626
2015-10-07,49.65,53.71163830294621,-0.07561933374732721
2015-10-08,50.22,53.96163830294621,-0.06933885665109485
2015-10-09,50.47,53.82163830294621,-0.062273063560065234
2015-10-12,50.33,53.44163830294622,-0.05822497965551099
2015-10-13,49.95,51.78163830294621,-0.035372351338717634
2015-10-14,48.29,52.451638302946215,-0.07934238924835368
2015-10-15,48.96,52.71163830294621,-0.07117286473595574
2015-10-16,49.22,53.12163830294622,-0.0734472510184202
2015-10-19,49.63,54.44163830294622,-0.0883815853625004
2015-10-20,50.95,54.71163830294621,-0.06875389623899542
2015-10-21,51.22,54.46163830294621,-0.059521498139927465
2015-10-22,50.97,54.741638302946214,-0.0688988934177227
2015-10-23,51.25,54.271638302946215,-0.05567619473875696
2015-10-26,50.78,53.19163830294622,-0.045338673142779284
2015-10-27,49.7,53.82163830294621,-0.07657957715346231
2015-10-28,50.33,51.93163830294621,-0.030841282025476757
2015-10-29,48.44,52.72163830294621,-0.08121216336911419
2015-10-30,49.23,52.991638302946214,-0.07098550683489768
2015-11-02,49.5,53.051638302946216,-0.06694681665936364
2015-11-03,49.56,52.631638302946214,-0.05836106193894153
2015-11-04,49.14,51.741638302946214,-0.05028132831267684
2015-11-05,48.25,51.201638302946215,-0.05764734099878155
2015-11-06,47.71,50.491638302946214,-0.05509106847071554
2015-11-09,47.0,52.061638302946214,-0.09722395352778923
2015-11-10,48.57,52.69163830294622,-0.07822186661286179
2015-11-11,49.2,51.381638302946214,-0.04245949282666439
2015-11-12,47.89,51.03163830294621,-0.061562560157212065
2015-11-13,47.54,52.28163830294621,-0.09069414151620048
2015-11-16,48.79,52.19163830294622,-0.06517592498632474
2015-11-17,48.7,53.201638302946215,-0.08461465561102688
2015-11-18,49.71,53.231638302946216,-0.0661568648874612
2015-11-19,49.74,53.631638302946214,-0.07256236106314184
2015-11-20,50.14,53.671638302946214,-0.06580082916441088
2015-11-23,50.18,54.271638302946215,-0.0753918332095771
2015-11-24,50.78,54.551638302946216,-0.06913886402459368
2015-11-25,51.06,54.58163830294621,-0.06452056794997518
2015-11-27,51.09,53.841638302946215,-0.05110613996297442
2015-11-30,50.35,56.458998145677,-0.10820238308009644
2015-12-01,51.44,55.458998145677,-0.0724679182829826
2015-12-02,50.44,54.268998145677,-0.070555902568878
2015-12-03,49.25,55.548998145677004,-0.11339535105849985
2015-12-04,50.53,55.628998145677,-0.09166079411180716
2015-12-07,50.61,54.278998145677,-0.06759517071096155
2015-12-08,49.26,53.478998145677004,-0.07889074761992432
2015-12-09,48.46,53.968998145677,-0.10207708749394817
2015-12-10,48.95,53.108998145677,-0.0783106119657716
2015-12-11,48.09,52.818998145677,-0.08953214395763853
2015-12-14,47.8,53.418998145677,-0.1051872618493076
2015-12-15,48.4,54.668998145677,-0.11467190470496536
2015-12-16,49.65,52.888998145677,-0.06124143506661883
2015-12-17,47.87,51.718998145677,-0.07442135933947369
2015-12-18,46.7,52.268998145677,-0.10654495672857267
2015-12-21,47.25,53.198998145677,-0.11182537929354641
2015-12-22,48.18,53.018998145677,-0.09126913587429908
2015-12-23,48.0,53.078998145677,-0.09568752845970319
2015-12-24,48.06,53.368998145677004,-0.09947719331709137
2015-12-28,48.35,53.788998145677,-0.10111729783377876
2015-12-29,48.77,53.548998145677004,-0.08924533252099331
2015-12-30,48.53,53.108998145677,-0.08621887637791414
2015-12-31,48.09,50.948998145677,-0.056114904114549
2016-01-04,45.93,51.028998145677,-0.09992354016279992
2016-01-05,46.01,49.658998145677,-0.07348110678698139
2016-01-06,44.64,47.718998145677,-0.06452352868510369
2016-01-07,42.7,46.428998145677,-0.08031614496562645
2016-01-08,41.41,46.708998145677,-0.11344705208941497
2016-01-11,41.69,47.378998145677,-0.12007426008006639
2016-01-12,42.36,45.828998145677,-0.07569439189244476
2016-01-13,40.81,45.378998145677,-0.1006853022847588
2016-01-14,40.36,45.248998145677,-0.10804655011227215
2016-01-15,40.23,45.308998145677,-0.11209689804544043
2016-01-19,40.29,45.008998145677005,-0.10484566064775325
2016-01-20,39.99,45.518998145677,-0.12146572576097214
2016-01-21,40.5,46.518998145677,-0.12938795729925556
2016-01-22,41.5,44.938998145677004,-0.0765259193035176
2016-01-25,39.92,46.798998145677004,-0.14699028650707213
2016-01-26,41.78,46.138998145677,-0.09447535319068079
2016-01-27,41.12,45.608998145677,-0.09842352009879629
2016-01-28,40.59,46.468998145677,-0.12651441563785715
2016-01-29,41.45,45.938998145677004,-0.09771650072650595
2016-02-01,40.92,44.538998145677,-0.08125459252226719
2016-02-02,39.52,44.708998145677,-0.1160616064079425
2016-02-03,39.69,44.858998145677,-0.1152276769287397
2016-02-04,39.84,43.888998145677,-0.09225542429192624
2016-02-05,38.87,42.818998145677,-0.09222537463959068
2016-02-08,37.8,42.798998145677004,-0.11680175616872335
2016-02-09,37.78,43.358998145677,-0.12866990438599968
2016-02-10,38.34,42.188998145677004,-0.09123227179717697
2016-02-11,37.17,44.058998145677,-0.15635848375169958
2016-02-12,39.04,44.648998145677,-0.12562427778057705
2016-02-16,39.63,44.858998145677,-0.11656520122665526
2016-02-17,39.84,44.348998145677,-0.10167080056387967
2016-02-18,39.33,44.318998145677,-0.11257019234230237
2016-02-19,39.3,45.178998145677,-0.13012679313340503
2016-02-22,40.16,45.368998145677004,-0.11481404391940153
2016-02-23,40.35,45.428998145677,-0.11180079581306623
2016-02-24,40.41,46.548998145677004,-0.13188249780295502
2016-02-25,41.53,46.548998145677004,-0.10782182959061426
2016-02-26,41.53,46.258998145677005,-0.102228719497656
2016-02-29,41.24,46.047263625085186,-0.1043984646780689
2016-03-01,42.9,47.167263625085184,-0.09047087528765829
2016-03-02,44.02,48.02726362508518,-0.0834372671399114
2016-03-03,44.88,47.767263625085185,-0.06044440074580537
2016-03-04,44.62,48.10726362508518,-0.07248933658464785
2016-03-07,44.96,46.93726362508519,-0.04212566886895497
2016-03-08,43.79,47.59726362508518,-0.07998912826321891
2016-03-09,44.45,47.25726362508519,-0.059403854767313025
2016-03-10,44.11,48.59726362508518,-0.09233572613682972
2016-03-11,45.45,48.14726362508518,-0.05602111983119795
2016-03-14,45.0,47.85726362508518,-0.05970386538329997
2016-03-15,44.71,48.837263625085185,-0.08451054212966225
2016-03-16,45.69,49.587263625085185,-0.078594044925553
2016-03-17,46.44,50.00726362508519,-0.07133490950094179
2016-03-18,46.86,49.63726362508518,-0.055951183088216006
2016-03-21,46.49,49.407263625085186,-0.059045237704765774
2016-03-22,46.26,48.57726362508519,-0.04770263806890429
2016-03-23,45.43,48.727263625085186,-0.06766773628937639
2016-03-24,45.58,49.06726362508518,-0.0710710842106621
2016-03-28,45.92,50.517263625085185,-0.09100381325488771
2016-03-29,47.37,50.157263625085186,-0.05557048817334587
2016-03-30,47.01,50.697263625085185,-0.07273101862761511
2016-03-31,47.55,49.807263625085184,-0.04531996863100762
2016-04-01,46.66,49.21726362508518,-0.0519586713427479
2016-04-04,46.07,49.157263625085186,-0.06280381366691334
2016-04-05,46.01,50.017263625085185,-0.08011761009403606
2016-04-06,46.87,49.987263625085184,-0.06236115760337091
2016-04-07,46.84,49.93726362508519,-0.062023094584007676
2016-04-08,46.79,49.767263625085185,-0.059823735689267354
2016-04-11,46.62,49.977263625085186,-0.0671758191939118
2016-04-12,46.83,50.99726362508518,-0.08171543586576546
2016-04-13,47.85,50.64726362508518,-0.05523030120228878
2016-04-14,47.5,50.267263625085185,-0.05505100985254785
2016-04-15,47.12,50.11726362508519,-0.05980501344819966
2016-04-18,46.97,49.67726362508518,-0.054497036018668954
2016-04-19,46.53,50.14726362508518,-0.07213282168552293
2016-04-20,47.0,50.49726362508518,-0.06925649775897702
2016-04-21,47.35,49.68726362508519,-0.04703949170397037
2016-04-22,46.54,49.557263625085184,-0.06088438715889655
2016-04-25,46.41,49.837263625085185,-0.0687690971733067
2016-04-26,46.69,50.047263625085186,-0.06708186186232223
2016-04-27,46.9,48.17726362508518,-0.026511751165961384
2016-04-28,45.03,47.697263625085185,-0.0559206843824559
2016-04-29,44.55,48.18726362508519,-0.07548184626926424
2016-05-02,45.04,47.11726362508519,-0.044087102375343634
2016-05-03,43.97,46.84726362508518,-0.06141796558517676
2016-05-04,43.7,46.417263625085184,-0.05853993563758242
2016-05-05,43.27,46.267263625085185,-0.06478151916164165
2016-05-06,43.12,46.307263625085184,-0.06882858920125456
2016-05-09,43.16,46.877263625085185,-0.079297794658304
2016-05-10,43.73,46.52726362508518,-0.060120957201038605
2016-05-11,43.38,46.11726362508519,-0.05935442413361813
2016-05-12,42.97,46.00726362508519,-0.06601704569600042
2016-05-13,42.86,46.20726362508518,-0.07244020447183563
2016-05-16,43.06,46.267263625085185,-0.06932036549804232
2016-05-17,43.12,46.10726362508518,-0.06478943641886237
2016-05-18,42.96,45.907263625085186,-0.06420037685440927
2016-05-19,42.76,46.71726362508518,-0.08470666554537454
2016-05-20,43.57,46.39726362508518,-0.06093599932812821
2016-05-23,43.25,48.07726362508519,-0.10040637218309723
2016-05-24,44.93,48.03726362508518,-0.06468444267217921
2016-05-25,44.89,47.84726362508518,-0.06180632707143485
2016-05-26,44.7,48.127263625085185,-0.07121251795622141
2016-05-27,44.98,47.95726362508518,-0.06208159932477586
2016-05-31,44.81,48.5945622164007,-0.07788036446438873
2016-06-01,45.04,48.5645622164007,-0.07257477583542238
2016-06-02,45.01,48.5045622164007,-0.07204605209732406
2016-06-03,44.95,48.5945622164007,-0.07499938367940806
2016-06-06,45.04,49.734562216400704,-0.09439235025281079
2016-06-07,46.18,50.514562216400705,-0.08580817147007547
2016-06-08,46.96,50.414562216400704,-0.06852310254271876
2016-06-09,46.86,49.694562216400705,-0.057039685832370846
2016-06-10,46.14,48.8645622164007,-0.055757426094083296
