date,EVRG,dcf,Deviation
2012-04-13,27.24,,
2012-04-16,27.56,,
2012-04-17,27.8,,
2012-04-18,27.88,,
2012-04-19,27.63,,
2012-04-20,28.18,,
2012-04-23,27.93,,
2012-04-24,28.26,,
2012-04-25,28.44,,
2012-04-26,28.54,,
2012-04-27,28.66,,
2012-04-30,28.69,,
2012-05-01,28.83,,
2012-05-02,28.55,,
2012-05-03,28.18,,
2012-05-04,28.18,,
2012-05-07,28.2,,
2012-05-08,28.49,,
2012-05-09,28.47,,
2012-05-10,28.47,,
2012-05-11,28.48,,
2012-05-14,28.31,,
2012-05-15,28.09,,
2012-05-16,28.09,,
2012-05-17,27.71,,
2012-05-18,27.41,,
2012-05-21,27.67,,
2012-05-22,27.73,,
2012-05-23,27.66,,
2012-05-24,28.02,,
2012-05-25,28.34,,
2012-05-29,28.64,,
2012-05-30,28.42,,
2012-05-31,28.62,,
2012-06-01,28.64,,
2012-06-04,28.77,,
2012-06-05,28.99,,
2012-06-06,29.19,,
2012-06-07,29.17,,
2012-06-08,29.47,,
2012-06-11,29.32,,
2012-06-12,29.45,,
2012-06-13,29.56,,
2012-06-14,29.68,,
2012-06-15,29.81,,
2012-06-18,29.9,,
2012-06-19,29.81,,
2012-06-20,29.74,,
2012-06-21,29.37,,
2012-06-22,29.44,,
2012-06-25,29.37,,
2012-06-26,29.52,,
2012-06-27,29.67,,
2012-06-28,29.78,,
2012-06-29,29.95,,
2012-07-02,30.26,,
2012-07-03,30.36,,
2012-07-05,30.2,,
2012-07-06,30.09,,
2012-07-09,30.16,,
2012-07-10,30.36,,
2012-07-11,30.5,,
2012-07-12,30.51,,
2012-07-13,30.64,,
2012-07-16,30.59,,
2012-07-17,30.64,,
2012-07-18,30.72,,
2012-07-19,30.75,,
2012-07-20,30.72,,
2012-07-23,30.4,,
2012-07-24,30.27,,
2012-07-25,30.2,,
2012-07-26,30.59,,
2012-07-27,30.91,,
2012-07-30,30.97,,
2012-07-31,30.56,,
2012-08-01,30.37,,
2012-08-02,30.27,,
2012-08-03,30.58,,
2012-08-06,30.65,,
2012-08-07,30.36,,
2012-08-08,30.29,,
2012-08-09,30.18,,
2012-08-10,30.21,,
2012-08-13,29.95,,
2012-08-14,29.95,,
2012-08-15,29.67,,
2012-08-16,29.59,,
2012-08-17,29.56,,
2012-08-20,29.67,,
2012-08-21,29.57,,
2012-08-22,29.48,,
2012-08-23,29.11,,
2012-08-24,29.24,,
2012-08-27,29.3,,
2012-08-28,29.28,,
2012-08-29,29.25,,
2012-08-30,29.19,,
2012-08-31,29.12,,
2012-09-04,29.5,,
2012-09-05,29.17,,
2012-09-06,29.59,,
2012-09-07,29.4,,
2012-09-10,29.39,,
2012-09-11,29.31,,
2012-09-12,29.17,,
2012-09-13,29.55,,
2012-09-14,29.31,,
2012-09-17,29.1,,
2012-09-18,29.14,,
2012-09-19,29.21,,
2012-09-20,29.28,,
2012-09-21,29.29,,
2012-09-24,29.73,,
2012-09-25,29.72,,
2012-09-26,29.88,,
2012-09-27,29.59,,
2012-09-28,29.66,,
2012-10-01,29.35,,
2012-10-02,29.58,,
2012-10-03,29.71,,
2012-10-04,29.91,,
2012-10-05,29.82,,
2012-10-08,29.81,,
2012-10-09,29.71,,
2012-10-10,29.49,,
2012-10-11,29.56,,
2012-10-12,29.31,,
2012-10-15,29.71,,
2012-10-16,29.75,,
2012-10-17,30.09,,
2012-10-18,30.18,,
2012-10-19,30.07,,
2012-10-22,29.74,,
2012-10-23,29.45,,
2012-10-24,29.35,,
2012-10-25,29.58,,
2012-10-26,29.53,,
2012-10-31,29.7,,
2012-11-01,29.97,,
2012-11-02,29.56,,
2012-11-05,29.11,,
2012-11-06,29.26,,
2012-11-07,28.64,,
2012-11-08,28.71,,
2012-11-09,28.38,,
2012-11-12,28.23,,
2012-11-13,28.14,,
2012-11-14,27.9,,
2012-11-15,27.52,,
2012-11-16,27.9,,
2012-11-19,27.89,,
2012-11-20,27.9,,
2012-11-21,27.78,,
2012-11-23,27.82,,
2012-11-26,27.94,,
2012-11-27,28.04,,
2012-11-28,28.32,,
2012-11-29,28.57,,
2012-11-30,28.7,,
2012-12-03,28.54,,
2012-12-04,28.53,,
2012-12-05,28.51,,
2012-12-06,28.42,,
2012-12-07,28.4,,
2012-12-10,28.54,,
2012-12-11,28.46,,
2012-12-12,28.38,,
2012-12-13,28.23,,
2012-12-14,28.15,,
2012-12-17,28.73,,
2012-12-18,29.06,,
2012-12-19,28.88,,
2012-12-20,29.18,,
2012-12-21,29.12,,
2012-12-24,28.94,,
2012-12-26,28.54,,
2012-12-27,28.47,,
2012-12-28,28.16,,
2012-12-31,28.62,,
2013-01-02,29.44,,
2013-01-03,29.27,,
2013-01-04,29.44,,
2013-01-07,29.18,,
2013-01-08,28.89,,
2013-01-09,28.77,,
2013-01-10,29.03,,
2013-01-11,29.23,,
2013-01-14,29.38,,
2013-01-15,29.4,,
2013-01-16,29.28,,
2013-01-17,29.38,,
2013-01-18,29.45,,
2013-01-22,29.91,,
2013-01-23,29.91,,
2013-01-24,29.81,,
2013-01-25,29.78,,
2013-01-28,29.65,,
2013-01-29,29.87,,
2013-01-30,29.98,,
2013-01-31,30.07,,
2013-02-01,30.36,,
2013-02-04,30.24,,
2013-02-05,30.3,,
2013-02-06,30.49,,
2013-02-07,30.62,,
2013-02-08,30.7,,
2013-02-11,30.67,,
2013-02-12,30.89,,
2013-02-13,31.01,,
2013-02-14,30.91,,
2013-02-15,31.06,,
2013-02-19,31.43,,
2013-02-20,31.27,,
2013-02-21,30.99,,
2013-02-22,31.11,,
2013-02-25,30.7,,
2013-02-26,30.79,,
2013-02-27,31.11,,
2013-02-28,31.02,,
2013-03-01,31.54,,
2013-03-04,31.88,,
2013-03-05,32.14,,
2013-03-06,32.15,,
2013-03-07,31.65,,
2013-03-08,31.71,,
2013-03-11,31.76,,
2013-03-12,31.67,,
2013-03-13,31.87,,
2013-03-14,32.06,,
2013-03-15,32.21,,
2013-03-18,32.13,,
2013-03-19,32.04,,
2013-03-20,32.27,,
2013-03-21,32.33,,
2013-03-22,32.32,,
2013-03-25,32.38,,
2013-03-26,32.59,,
2013-03-27,32.8,,
2013-03-28,33.18,,
2013-04-01,33.07,,
2013-04-02,33.31,,
2013-04-03,33.05,,
2013-04-04,33.16,,
2013-04-05,33.29,,
2013-04-08,33.46,,
2013-04-09,33.11,,
2013-04-10,33.58,,
2013-04-11,33.72,,
2013-04-12,33.8,,
2013-04-15,33.19,,
2013-04-16,33.8,,
2013-04-17,33.41,,
2013-04-18,33.46,,
2013-04-19,33.86,,
2013-04-22,33.76,,
2013-04-23,34.2,,
2013-04-24,34.42,,
2013-04-25,34.48,,
2013-04-26,34.4,,
2013-04-29,34.69,,
2013-04-30,34.96,,
2013-05-01,34.37,,
2013-05-02,34.28,,
2013-05-03,34.22,,
2013-05-06,33.93,,
2013-05-07,34.49,,
2013-05-08,34.39,,
2013-05-09,33.47,,
2013-05-10,33.61,,
2013-05-13,33.36,,
2013-05-14,33.53,,
2013-05-15,33.68,,
2013-05-16,33.45,,
2013-05-17,33.45,,
2013-05-20,33.63,,
2013-05-21,33.55,,
2013-05-22,32.97,,
2013-05-23,32.77,,
2013-05-24,32.38,,
2013-05-28,32.25,,
2013-05-29,31.46,,
2013-05-30,31.88,,
2013-05-31,31.72,,
2013-06-03,31.67,,
2013-06-04,31.3,,
2013-06-05,30.81,,
2013-06-06,31.18,,
2013-06-07,31.44,,
2013-06-10,31.53,,
2013-06-11,31.49,,
2013-06-12,31.06,,
2013-06-13,31.58,,
2013-06-14,31.63,,
2013-06-17,31.79,,
2013-06-18,32.12,,
2013-06-19,31.52,,
2013-06-20,30.44,,
2013-06-21,30.71,,
2013-06-24,30.88,,
2013-06-25,30.94,,
2013-06-26,31.42,,
2013-06-27,31.74,,
2013-06-28,31.96,,
2013-07-01,31.26,,
2013-07-02,31.2,,
2013-07-03,31.18,,
2013-07-05,31.21,,
2013-07-08,31.6,,
2013-07-09,32.07,,
2013-07-10,32.27,,
2013-07-11,32.62,,
2013-07-12,32.67,,
2013-07-15,33.37,,
2013-07-16,33.09,,
2013-07-17,33.3,,
2013-07-18,33.69,,
2013-07-19,33.7,,
2013-07-22,33.71,,
2013-07-23,33.81,,
2013-07-24,33.46,,
2013-07-25,33.64,,
2013-07-26,33.68,,
2013-07-29,33.65,,
2013-07-30,33.79,,
2013-07-31,33.59,,
2013-08-01,34.03,,
2013-08-02,34.12,,
2013-08-05,33.88,,
2013-08-06,33.58,,
2013-08-07,33.6,,
2013-08-08,33.51,,
2013-08-09,33.31,,
2013-08-12,33.4,,
2013-08-13,33.21,,
2013-08-14,32.82,,
2013-08-15,32.28,,
2013-08-16,31.82,,
2013-08-19,31.49,,
2013-08-20,31.62,,
2013-08-21,31.16,,
2013-08-22,31.33,,
2013-08-23,31.51,,
2013-08-26,31.25,,
2013-08-27,31.21,,
2013-08-28,31.32,,
2013-08-29,31.27,,
2013-08-30,31.11,,
2013-09-03,30.51,,
2013-09-04,30.7,,
2013-09-05,30.01,,
2013-09-06,29.96,,
2013-09-09,30.14,,
2013-09-10,30.38,,
2013-09-11,30.23,,
2013-09-12,30.09,,
2013-09-13,30.16,,
2013-09-16,29.98,,
2013-09-17,30.07,,
2013-09-18,31.01,,
2013-09-19,30.95,,
2013-09-20,30.56,,
2013-09-23,31.1,,
2013-09-24,31.19,,
2013-09-25,30.72,,
2013-09-26,30.93,,
2013-09-27,30.63,,
2013-09-30,30.65,,
2013-10-01,30.84,,
2013-10-02,30.63,,
2013-10-03,30.24,,
2013-10-04,30.12,,
2013-10-07,29.97,,
2013-10-08,30.24,,
2013-10-09,30.31,,
2013-10-10,30.88,,
2013-10-11,31.15,,
2013-10-14,30.85,,
2013-10-15,30.43,,
2013-10-16,30.75,,
2013-10-17,31.28,,
2013-10-18,31.35,,
2013-10-21,31.23,,
2013-10-22,31.71,,
2013-10-23,31.67,,
2013-10-24,31.64,,
2013-10-25,31.99,,
2013-10-28,31.91,,
2013-10-29,32.0,,
2013-10-30,31.78,,
2013-10-31,31.61,,
2013-11-01,31.81,,
2013-11-04,31.87,,
2013-11-05,31.69,,
2013-11-06,31.83,,
2013-11-07,31.39,,
2013-11-08,31.63,,
2013-11-11,32.01,,
2013-11-12,31.74,,
2013-11-13,31.99,,
2013-11-14,32.12,,
2013-11-15,32.26,,
2013-11-18,32.26,,
2013-11-19,32.21,,
2013-11-20,31.98,,
2013-11-21,32.17,,
2013-11-22,32.11,,
2013-11-25,31.98,,
2013-11-26,31.68,,
2013-11-27,31.49,,
2013-11-29,31.36,,
2013-12-02,31.76,,
2013-12-03,31.73,,
2013-12-04,31.97,,
2013-12-05,31.6,,
2013-12-06,32.02,,
2013-12-09,31.86,,
2013-12-10,31.64,,
2013-12-11,31.27,,
2013-12-12,31.5,,
2013-12-13,31.55,,
2013-12-16,31.52,,
2013-12-17,31.62,,
2013-12-18,31.81,,
2013-12-19,31.47,,
2013-12-20,31.79,,
2013-12-23,32.07,,
2013-12-24,32.17,,
2013-12-26,31.94,,
2013-12-27,32.09,,
2013-12-30,32.12,,
2013-12-31,32.17,,
2014-01-02,31.77,,
2014-01-03,31.9,,
2014-01-06,32.16,,
2014-01-07,32.67,,
2014-01-08,32.67,,
2014-01-09,32.96,,
2014-01-10,33.31,,
2014-01-13,33.02,,
2014-01-14,32.74,,
2014-01-15,32.52,,
2014-01-16,32.47,,
2014-01-17,32.56,,
2014-01-21,33.08,,
2014-01-22,33.2,,
2014-01-23,32.97,,
2014-01-24,32.5,,
2014-01-27,32.45,,
2014-01-28,32.52,,
2014-01-29,32.45,,
2014-01-30,32.89,,
2014-01-31,33.17,,
2014-02-03,32.5,,
2014-02-04,32.64,,
2014-02-05,32.38,,
2014-02-06,32.74,,
2014-02-07,33.08,,
2014-02-10,33.35,,
2014-02-11,33.58,,
2014-02-12,33.68,,
2014-02-13,34.13,,
2014-02-14,34.47,,
2014-02-18,34.66,,
2014-02-19,34.34,,
2014-02-20,34.68,,
2014-02-21,35.03,,
2014-02-24,34.73,,
2014-02-25,34.62,,
2014-02-26,34.53,,
2014-02-27,34.32,,
2014-02-28,34.22,,
2014-03-03,34.1,,
2014-03-04,34.49,,
2014-03-05,34.52,,
2014-03-06,33.88,,
2014-03-07,33.76,,
2014-03-10,33.63,,
2014-03-11,33.46,,
2014-03-12,34.0,,
2014-03-13,34.42,,
2014-03-14,34.45,,
2014-03-17,35.07,,
2014-03-18,34.92,,
2014-03-19,34.32,,
2014-03-20,34.08,,
2014-03-21,34.68,,
2014-03-24,34.87,,
2014-03-25,34.93,,
2014-03-26,34.56,,
2014-03-27,34.73,,
2014-03-28,34.8,,
2014-03-31,35.16,,
2014-04-01,34.8,,
2014-04-02,34.65,,
2014-04-03,34.69,,
2014-04-04,35.08,,
2014-04-07,34.97,,
2014-04-08,35.35,,
2014-04-09,35.14,,
2014-04-10,34.83,,
2014-04-11,34.79,,
2014-04-14,35.05,,
2014-04-15,35.65,,
2014-04-16,35.89,,
2014-04-17,35.62,,
2014-04-21,35.47,,
2014-04-22,35.52,,
2014-04-23,35.42,,
2014-04-24,35.7,,
2014-04-25,36.08,,
2014-04-28,36.04,,
2014-04-29,35.79,,
2014-04-30,35.88,,
2014-05-01,35.85,,
2014-05-02,35.18,,
2014-05-05,35.32,,
2014-05-06,35.12,,
2014-05-07,35.71,,
2014-05-08,35.9,,
2014-05-09,35.38,,
2014-05-12,35.2,,
2014-05-13,35.42,,
2014-05-14,35.48,,
2014-05-15,35.36,,
2014-05-16,35.63,,
2014-05-19,34.96,,
2014-05-20,34.95,,
2014-05-21,35.1,,
2014-05-22,35.49,,
2014-05-23,35.47,,
2014-05-27,35.55,,
2014-05-28,35.83,,
2014-05-29,35.8,,
2014-05-30,36.05,,
2014-06-02,36.04,,
2014-06-03,36.22,,
2014-06-04,36.22,,
2014-06-05,36.24,,
2014-06-06,36.03,,
2014-06-09,36.09,,
2014-06-10,35.96,,
2014-06-11,35.6,,
2014-06-12,35.69,,
2014-06-13,35.86,,
2014-06-16,36.26,,
2014-06-17,36.43,,
2014-06-18,36.92,,
2014-06-19,37.22,,
2014-06-20,37.22,,
2014-06-23,37.14,,
2014-06-24,37.37,,
2014-06-25,37.59,,
2014-06-26,37.75,,
2014-06-27,37.9,,
2014-06-30,38.19,,
2014-07-01,37.96,,
2014-07-02,37.26,,
2014-07-03,36.93,,
2014-07-07,37.08,,
2014-07-08,37.2,,
2014-07-09,37.01,,
2014-07-10,37.38,,
2014-07-11,37.09,,
2014-07-14,36.62,,
2014-07-15,36.79,,
2014-07-16,36.77,,
2014-07-17,36.4,,
2014-07-18,36.82,,
2014-07-21,36.67,,
2014-07-22,36.86,,
2014-07-23,36.89,,
2014-07-24,37.06,,
2014-07-25,36.84,,
2014-07-28,37.42,,
2014-07-29,37.14,,
2014-07-30,36.61,,
2014-07-31,36.04,,
2014-08-01,36.23,,
2014-08-04,35.85,,
2014-08-05,35.82,,
2014-08-06,35.28,,
2014-08-07,35.51,,
2014-08-08,36.11,,
2014-08-11,35.92,,
2014-08-12,35.9,,
2014-08-13,36.21,,
2014-08-14,36.45,,
2014-08-15,36.65,,
2014-08-18,36.54,,
2014-08-19,36.94,,
2014-08-20,36.98,,
2014-08-21,36.77,,
2014-08-22,36.57,,
2014-08-25,36.64,,
2014-08-26,36.18,,
2014-08-27,36.55,,
2014-08-28,36.76,,
2014-08-29,36.93,,
2014-09-02,36.63,,
2014-09-03,36.79,,
2014-09-04,36.71,,
2014-09-05,36.53,,
2014-09-08,36.39,,
2014-09-09,35.98,,
2014-09-10,35.65,,
2014-09-11,35.85,,
2014-09-12,35.1,,
2014-09-15,35.01,,
2014-09-16,35.33,,
2014-09-17,35.18,,
2014-09-18,34.9,,
2014-09-19,35.17,,
2014-09-22,34.81,,
2014-09-23,34.43,,
2014-09-24,34.42,,
2014-09-25,34.14,,
2014-09-26,34.18,,
2014-09-29,34.04,,
2014-09-30,34.12,,
2014-10-01,34.08,,
2014-10-02,34.02,,
2014-10-03,34.18,,
2014-10-06,34.08,,
2014-10-07,33.95,,
2014-10-08,34.62,,
2014-10-09,34.12,,
2014-10-10,34.92,,
2014-10-13,35.33,,
2014-10-14,36.19,,
2014-10-15,35.78,,
2014-10-16,35.67,,
2014-10-17,35.93,,
2014-10-20,36.19,,
2014-10-21,36.38,,
2014-10-22,36.6,,
2014-10-23,36.55,,
2014-10-24,36.79,,
2014-10-27,36.79,,
2014-10-28,37.13,,
2014-10-29,37.09,,
2014-10-30,37.67,,
2014-10-31,37.81,,
2014-11-03,37.8,,
2014-11-04,37.82,,
2014-11-05,38.31,,
2014-11-06,38.26,,
2014-11-07,39.09,,
2014-11-10,39.21,,
2014-11-11,39.44,,
2014-11-12,38.95,,
2014-11-13,38.72,,
2014-11-14,38.39,,
2014-11-17,38.99,,
2014-11-18,39.43,,
2014-11-19,39.31,,
2014-11-20,39.1,,
2014-11-21,39.14,,
2014-11-24,38.74,,
2014-11-25,38.51,,
2014-11-26,38.65,,
2014-11-28,39.09,,
2014-12-01,39.05,,
2014-12-02,39.26,,
2014-12-03,39.39,,
2014-12-04,39.25,,
2014-12-05,38.85,,
2014-12-08,39.36,,
2014-12-09,39.79,,
2014-12-10,39.4,,
2014-12-11,39.67,,
2014-12-12,39.29,,
2014-12-15,39.15,,
2014-12-16,39.08,,
2014-12-17,39.94,,
2014-12-18,40.53,,
2014-12-19,40.64,,
2014-12-22,40.67,,
2014-12-23,40.74,,
2014-12-24,41.39,,
2014-12-26,41.87,,
2014-12-29,42.93,,
2014-12-30,41.96,,
2014-12-31,41.24,,
2015-01-02,41.17,,
2015-01-05,40.83,,
2015-01-06,40.71,,
2015-01-07,41.4,,
2015-01-08,41.77,,
2015-01-09,41.17,,
2015-01-12,40.69,,
2015-01-13,41.29,,
2015-01-14,41.77,,
2015-01-15,41.78,,
2015-01-16,42.21,,
2015-01-20,42.67,,
2015-01-21,43.4,,
2015-01-22,43.54,,
2015-01-23,43.49,,
2015-01-26,43.51,,
2015-01-27,43.48,,
2015-01-28,43.19,,
2015-01-29,43.96,,
2015-01-30,42.72,,
2015-02-02,42.53,,
2015-02-03,42.85,,
2015-02-04,42.57,,
2015-02-05,43.16,,
2015-02-06,41.12,,
2015-02-09,40.44,,
2015-02-10,41.05,,
2015-02-11,40.43,,
2015-02-12,40.19,,
2015-02-13,39.41,,
2015-02-17,39.08,,
2015-02-18,40.17,,
2015-02-19,40.11,,
2015-02-20,40.0,,
2015-02-23,40.05,,
2015-02-24,40.13,,
2015-02-25,39.65,,
2015-02-26,39.4,,
2015-02-27,38.85,,
2015-03-02,38.32,,
2015-03-03,38.31,,
2015-03-04,38.14,,
2015-03-05,38.03,,
2015-03-06,37.0,,
2015-03-09,36.9,,
2015-03-10,37.2,,
2015-03-11,37.06,,
2015-03-12,37.7,,
2015-03-13,37.42,,
2015-03-16,37.81,,
2015-03-17,37.9,,
2015-03-18,38.78,,
2015-03-19,38.63,,
2015-03-20,39.02,,
2015-03-23,38.82,,
2015-03-24,38.15,,
2015-03-25,37.88,,
2015-03-26,37.8,,
2015-03-27,38.15,,
2015-03-30,38.57,,
2015-03-31,38.76,,
2015-04-01,38.86,,
2015-04-02,38.94,,
2015-04-06,39.46,,
2015-04-07,38.73,,
2015-04-08,38.43,,
2015-04-09,38.15,,
2015-04-10,38.71,,
2015-04-13,38.4,,
2015-04-14,38.54,,
2015-04-15,38.31,,
2015-04-16,37.91,,
2015-04-17,37.73,,
2015-04-20,38.02,,
2015-04-21,37.77,,
2015-04-22,38.28,,
2015-04-23,38.33,,
2015-04-24,38.74,,
2015-04-27,38.4,,
2015-04-28,38.74,,
2015-04-29,38.5,,
2015-04-30,37.65,,
2015-05-01,37.72,,
2015-05-04,38.03,,
2015-05-05,37.04,,
2015-05-06,36.2,,
2015-05-07,35.95,,
2015-05-08,36.0,,
2015-05-11,35.92,,
2015-05-12,35.93,,
2015-05-13,35.58,,
2015-05-14,35.92,,
2015-05-15,36.14,,
2015-05-18,36.47,,
2015-05-19,36.42,,
2015-05-20,36.65,,
2015-05-21,36.59,,
2015-05-22,36.58,,
2015-05-26,36.32,,
2015-05-27,36.54,,
2015-05-28,36.74,,
2015-05-29,36.67,,
2015-06-01,36.55,,
2015-06-02,36.06,,
2015-06-03,35.45,,
2015-06-04,35.19,,
2015-06-05,34.42,,
2015-06-08,34.37,,
2015-06-09,34.29,,
2015-06-10,34.61,,
2015-06-11,35.16,,
2015-06-12,34.77,,
2015-06-15,34.62,,
2015-06-16,34.7,,
2015-06-17,34.89,,
2015-06-18,35.47,,
2015-06-19,35.49,,
2015-06-22,35.35,,
2015-06-23,34.77,,
2015-06-24,34.43,,
2015-06-25,34.11,,
2015-06-26,34.38,,
2015-06-29,34.25,,
2015-06-30,34.22,,
2015-07-01,34.7,,
2015-07-02,35.32,,
2015-07-06,35.46,,
2015-07-07,36.31,,
2015-07-08,36.31,,
2015-07-09,36.1,,
2015-07-10,36.56,,
2015-07-13,36.17,,
2015-07-14,35.93,,
2015-07-15,36.01,,
2015-07-16,36.55,,
2015-07-17,36.3,,
2015-07-20,35.99,,
2015-07-21,35.58,,
2015-07-22,35.82,,
2015-07-23,35.51,,
2015-07-24,35.56,,
2015-07-27,36.18,,
2015-07-28,36.47,,
2015-07-29,36.9,,
2015-07-30,37.31,,
2015-07-31,37.65,,
2015-08-03,37.77,,
2015-08-04,37.29,,
2015-08-05,37.23,,
2015-08-06,37.22,,
2015-08-07,37.99,,
2015-08-10,37.79,,
2015-08-11,38.3,,
2015-08-12,38.86,,
2015-08-13,39.24,,
2015-08-14,39.74,,
2015-08-17,39.87,,
2015-08-18,39.53,,
2015-08-19,39.57,,
2015-08-20,39.24,,
2015-08-21,38.68,,
2015-08-24,37.15,,
2015-08-25,35.94,,
2015-08-26,36.68,,
2015-08-27,37.17,,
2015-08-28,37.08,,
2015-08-31,36.55,,
2015-09-01,35.49,,
2015-09-02,35.59,,
2015-09-03,35.9,,
2015-09-04,35.05,,
2015-09-08,35.94,,
2015-09-09,35.55,,
2015-09-10,35.55,,
2015-09-11,36.17,,
2015-09-14,36.03,,
2015-09-15,36.19,,
2015-09-16,36.67,,
2015-09-17,37.27,,
2015-09-18,37.07,,
2015-09-21,37.23,,
2015-09-22,36.94,,
2015-09-23,37.31,,
2015-09-24,37.59,,
2015-09-25,38.08,,
2015-09-28,37.87,,
2015-09-29,37.88,,
2015-09-30,38.44,,
2015-10-01,37.8,,
2015-10-02,38.16,,
2015-10-05,38.53,,
2015-10-06,38.17,,
2015-10-07,38.33,,
2015-10-08,39.1,,
2015-10-09,39.1,,
2015-10-12,39.59,,
2015-10-13,39.85,,
2015-10-14,39.57,,
2015-10-15,40.07,,
2015-10-16,40.08,,
2015-10-19,40.18,,
2015-10-20,40.41,,
2015-10-21,40.45,,
2015-10-22,41.3,,
2015-10-23,40.23,,
2015-10-26,40.74,,
2015-10-27,40.66,,
2015-10-28,39.9,,
2015-10-29,39.64,,
2015-10-30,39.7,,
2015-11-02,39.68,,
2015-11-03,39.51,,
2015-11-04,40.74,,
2015-11-05,40.51,,
2015-11-06,38.88,,
2015-11-09,39.29,,
2015-11-10,40.75,,
2015-11-11,41.52,,
2015-11-12,40.81,,
2015-11-13,40.32,,
2015-11-16,41.55,,
2015-11-17,41.04,,
2015-11-18,41.76,,
2015-11-19,42.37,,
2015-11-20,42.73,,
2015-11-23,42.2,,
2015-11-24,42.05,,
2015-11-25,42.07,,
2015-11-27,42.43,,
2015-11-30,42.68,,
2015-12-01,43.51,,
2015-12-02,42.3,,
2015-12-03,41.6,,
2015-12-04,42.08,,
2015-12-07,41.61,,
2015-12-08,41.4,,
2015-12-09,41.05,,
2015-12-10,40.41,,
2015-12-11,40.7,,
2015-12-14,40.6,,
2015-12-15,41.23,,
2015-12-16,42.24,,
2015-12-17,42.04,,
2015-12-18,41.45,,
2015-12-21,41.31,,
2015-12-22,41.81,,
2015-12-23,42.7,,
2015-12-24,42.71,,
2015-12-28,42.83,,
2015-12-29,43.05,,
2015-12-30,43.16,,
2015-12-31,42.41,,
2016-01-04,42.37,,
2016-01-05,42.64,,
2016-01-06,42.74,,
2016-01-07,42.24,,
2016-01-08,42.09,,
2016-01-11,42.25,,
2016-01-12,41.55,,
2016-01-13,41.58,,
2016-01-14,41.94,,
2016-01-15,41.2,,
2016-01-19,41.71,,
2016-01-20,40.71,,
2016-01-21,40.38,,
2016-01-22,41.66,,
2016-01-25,41.02,,
2016-01-26,41.37,,
2016-01-27,41.48,,
2016-01-28,42.23,,
2016-01-29,43.56,,
2016-02-01,44.28,,
2016-02-02,44.99,,
2016-02-03,45.96,,
2016-02-04,45.14,,
2016-02-05,45.26,,
2016-02-08,44.78,,
2016-02-09,44.99,,
2016-02-10,45.47,,
2016-02-11,45.22,,
2016-02-12,44.76,,
2016-02-16,45.27,,
2016-02-17,45.15,,
2016-02-18,45.72,,
2016-02-19,45.56,,
2016-02-22,46.07,,
2016-02-23,46.05,,
2016-02-24,46.35,,
2016-02-25,44.88,,
2016-02-26,43.13,,
2016-02-29,43.46,,
2016-03-01,42.71,,
2016-03-02,42.7,,
2016-03-03,43.15,,
2016-03-04,43.29,,
2016-03-07,43.53,,
2016-03-08,43.69,,
2016-03-09,44.08,,
2016-03-10,46.9,,
2016-03-11,46.43,,
2016-03-14,46.85,,
2016-03-15,47.36,,
2016-03-16,47.82,,
2016-03-17,48.14,,
2016-03-18,48.33,,
2016-03-21,47.77,,
2016-03-22,47.84,,
2016-03-23,47.82,,
2016-03-24,48.3,,
2016-03-28,48.25,,
2016-03-29,49.91,,
2016-03-30,49.8,,
2016-03-31,49.61,,
2016-04-01,50.35,,
2016-04-04,50.14,,
2016-04-05,49.28,,
2016-04-06,49.79,,
2016-04-07,49.73,,
2016-04-08,50.61,,
2016-04-11,50.09,,
2016-04-12,50.65,,
2016-04-13,50.66,,
2016-04-14,50.36,,
2016-04-15,50.6,,
2016-04-18,50.86,,
2016-04-19,51.21,,
2016-04-20,50.25,,
2016-04-21,49.88,,
2016-04-22,50.13,,
2016-04-25,50.01,,
2016-04-26,50.57,,
2016-04-27,50.98,,
2016-04-28,51.12,,
2016-04-29,51.61,,
2016-05-02,51.37,,
2016-05-03,51.26,,
2016-05-04,51.9,,
2016-05-05,51.78,,
2016-05-06,51.36,,
2016-05-09,51.89,,
2016-05-10,51.98,,
2016-05-11,51.95,,
2016-05-12,52.18,,
2016-05-13,52.13,,
2016-05-16,52.29,,
2016-05-17,51.57,,
2016-05-18,51.33,,
2016-05-19,52.17,,
2016-05-20,52.39,,
2016-05-23,52.09,,
2016-05-24,52.8,,
2016-05-25,52.47,,
2016-05-26,52.9,,
2016-05-27,52.92,,
2016-05-31,56.33,,
2016-06-01,56.28,,
2016-06-02,56.33,,
2016-06-03,56.47,,
2016-06-06,56.32,,
2016-06-07,55.67,,
2016-06-08,55.8,,
2016-06-09,56.11,,
2016-06-10,56.37,,
2016-06-13,56.07,,
2016-06-14,56.11,,
2016-06-15,56.05,,
2016-06-16,55.77,,
2016-06-17,56.16,,
2016-06-20,55.8,,
2016-06-21,55.78,,
2016-06-22,55.84,,
2016-06-23,55.93,,
2016-06-24,55.72,,
2016-06-27,55.79,,
2016-06-28,55.65,,
2016-06-29,55.44,,
2016-06-30,56.09,,
2016-07-01,56.26,,
2016-07-05,56.28,,
2016-07-06,56.27,,
2016-07-07,56.32,,
2016-07-08,56.42,,
2016-07-11,56.39,,
2016-07-12,55.96,,
2016-07-13,56.01,,
2016-07-14,56.33,,
2016-07-15,56.22,,
2016-07-18,56.36,,
2016-07-19,56.34,,
2016-07-20,56.22,,
2016-07-21,56.25,,
