date,INCY,dcf,Deviation
1998-02-05,24.38,,
1998-02-06,25.0,,
1998-02-09,25.06,,
1998-02-10,24.16,,
1998-02-11,23.69,,
1998-02-12,23.56,,
1998-02-13,23.75,,
1998-02-17,23.5,,
1998-02-18,23.5,,
1998-02-19,23.13,,
1998-02-20,23.38,,
1998-02-23,23.44,,
1998-02-24,23.19,,
1998-02-25,23.5,,
1998-02-26,23.63,,
1998-02-27,22.75,,
1998-03-02,22.63,,
1998-03-03,22.88,,
1998-03-04,22.81,,
1998-03-05,22.52,,
1998-03-06,23.78,,
1998-03-09,23.0,,
1998-03-10,22.47,,
1998-03-11,21.5,,
1998-03-12,21.63,,
1998-03-13,22.31,,
1998-03-16,22.5,,
1998-03-17,22.03,,
1998-03-18,22.34,,
1998-03-19,22.19,,
1998-03-20,23.06,,
1998-03-23,23.13,,
1998-03-24,22.91,,
1998-03-25,23.88,,
1998-03-26,23.5,,
1998-03-27,23.5,,
1998-03-30,23.91,,
1998-03-31,23.38,,
1998-04-01,23.25,,
1998-04-02,23.63,,
1998-04-03,23.38,,
1998-04-06,22.72,,
1998-04-07,22.75,,
1998-04-08,22.42,,
1998-04-09,22.53,,
1998-04-13,22.13,,
1998-04-14,21.75,,
1998-04-15,20.5,,
1998-04-16,21.0,,
1998-04-17,21.69,,
1998-04-20,20.94,,
1998-04-21,21.0,,
1998-04-22,21.0,,
1998-04-23,20.75,,
1998-04-24,20.5,,
1998-04-27,19.63,,
1998-04-28,20.41,,
1998-04-29,20.75,,
1998-04-30,22.5,,
1998-05-01,22.38,,
1998-05-04,22.13,,
1998-05-05,21.31,,
1998-05-06,21.38,,
1998-05-07,20.56,,
1998-05-08,20.06,,
1998-05-11,16.83,,
1998-05-12,17.67,,
1998-05-13,19.0,,
1998-05-14,18.66,,
1998-05-15,18.81,,
1998-05-18,18.56,,
1998-05-19,18.7,,
1998-05-20,18.11,,
1998-05-21,18.16,,
1998-05-22,17.55,,
1998-05-26,17.13,,
1998-05-27,17.2,,
1998-05-28,18.13,,
1998-05-29,18.36,,
1998-06-01,17.75,,
1998-06-02,17.39,,
1998-06-03,16.31,,
1998-06-04,16.75,,
1998-06-05,16.38,,
1998-06-08,16.06,,
1998-06-09,16.34,,
1998-06-10,16.47,,
1998-06-11,16.63,,
1998-06-12,16.38,,
1998-06-15,16.13,,
1998-06-16,16.75,,
1998-06-17,16.66,,
1998-06-18,16.38,,
1998-06-19,16.0,,
1998-06-22,15.75,,
1998-06-23,16.48,,
1998-06-24,16.59,,
1998-06-25,16.38,,
1998-06-26,16.13,,
1998-06-29,16.88,,
1998-06-30,17.06,,
1998-07-01,17.03,,
1998-07-02,17.13,,
1998-07-06,17.56,,
1998-07-07,17.31,,
1998-07-08,19.56,,
1998-07-09,18.49,,
1998-07-10,19.0,,
1998-07-13,18.47,,
1998-07-14,18.56,,
1998-07-15,19.16,,
1998-07-16,20.25,,
1998-07-17,21.0,,
1998-07-20,20.8,,
1998-07-21,19.63,,
1998-07-22,18.5,,
1998-07-23,19.56,,
1998-07-24,18.94,,
1998-07-27,19.13,,
1998-07-28,19.31,,
1998-07-29,19.13,,
1998-07-30,18.81,,
1998-07-31,18.03,,
1998-08-03,16.38,,
1998-08-04,16.41,,
1998-08-05,15.63,,
1998-08-06,15.72,,
1998-08-07,16.13,,
1998-08-10,16.69,,
1998-08-11,16.19,,
1998-08-12,16.69,,
1998-08-13,16.31,,
1998-08-14,16.44,,
1998-08-17,15.31,,
1998-08-18,15.13,,
1998-08-19,13.75,,
1998-08-20,11.53,,
1998-08-21,11.56,,
1998-08-24,12.06,,
1998-08-25,12.25,,
1998-08-26,11.63,,
1998-08-27,11.13,,
1998-08-28,10.0,,
1998-08-31,9.69,,
1998-09-01,9.25,,
1998-09-02,9.94,,
1998-09-03,9.38,,
1998-09-04,9.56,,
1998-09-08,10.63,,
1998-09-09,10.25,,
1998-09-10,10.63,,
1998-09-11,10.94,,
1998-09-14,10.75,,
1998-09-15,10.38,,
1998-09-16,10.91,,
1998-09-17,10.44,,
1998-09-18,10.56,,
1998-09-21,10.75,,
1998-09-22,11.63,,
1998-09-23,12.63,,
1998-09-24,11.63,,
1998-09-25,11.84,,
1998-09-28,11.88,,
1998-09-29,11.06,,
1998-09-30,10.63,,
1998-10-01,10.47,,
1998-10-02,11.5,,
1998-10-05,11.31,,
1998-10-06,11.75,,
1998-10-07,11.75,,
1998-10-08,11.56,,
1998-10-09,12.5,,
1998-10-12,13.56,,
1998-10-13,12.84,,
1998-10-14,12.63,,
1998-10-15,10.92,,
1998-10-16,10.75,,
1998-10-19,11.09,,
1998-10-20,11.56,,
1998-10-21,11.75,,
1998-10-22,11.53,,
1998-10-23,12.44,,
1998-10-26,12.44,,
1998-10-27,12.94,,
1998-10-28,13.22,,
1998-10-29,14.81,,
1998-10-30,15.25,,
1998-11-02,15.84,,
1998-11-03,15.88,,
1998-11-04,16.5,,
1998-11-05,16.41,,
1998-11-06,17.13,,
1998-11-09,16.5,,
1998-11-10,16.0,,
1998-11-11,16.0,,
1998-11-12,15.34,,
1998-11-13,15.0,,
1998-11-16,14.25,,
1998-11-17,13.88,,
1998-11-18,14.78,,
1998-11-19,15.31,,
1998-11-20,15.13,,
1998-11-23,15.88,,
1998-11-24,16.13,,
1998-11-25,15.81,,
1998-11-27,16.13,,
1998-11-30,15.63,,
1998-12-01,16.0,,
1998-12-02,16.19,,
1998-12-03,15.94,,
1998-12-04,16.44,,
1998-12-07,16.69,,
1998-12-08,18.63,,
1998-12-09,17.97,,
1998-12-10,17.72,,
1998-12-11,17.81,,
1998-12-14,17.77,,
1998-12-15,17.94,,
1998-12-16,17.81,,
1998-12-17,17.94,,
1998-12-18,19.56,,
1998-12-21,18.75,,
1998-12-22,18.72,,
1998-12-23,18.88,,
1998-12-24,18.81,,
1998-12-28,18.81,,
1998-12-29,18.78,,
1998-12-30,18.03,,
1998-12-31,18.69,,
1999-01-04,18.5,,
1999-01-05,17.94,,
1999-01-06,18.22,,
1999-01-07,17.69,,
1999-01-08,18.25,,
1999-01-11,18.88,,
1999-01-12,17.59,,
1999-01-13,16.25,,
1999-01-14,15.06,,
1999-01-15,16.88,,
1999-01-19,16.41,,
1999-01-20,15.75,,
1999-01-21,14.41,,
1999-01-22,13.56,,
1999-01-25,13.78,,
1999-01-26,13.56,,
1999-01-27,14.25,,
1999-01-28,14.88,,
1999-01-29,15.0,,
1999-02-01,13.81,,
1999-02-02,11.31,,
1999-02-03,13.88,,
1999-02-04,13.53,,
1999-02-05,13.72,,
1999-02-08,13.66,,
1999-02-09,13.63,,
1999-02-10,14.38,,
1999-02-11,14.56,,
1999-02-12,13.88,,
1999-02-16,13.75,,
1999-02-17,13.63,,
1999-02-18,13.28,,
1999-02-19,13.16,,
1999-02-22,14.94,,
1999-02-23,15.38,,
1999-02-24,15.03,,
1999-02-25,14.34,,
1999-02-26,14.03,,
1999-03-01,13.88,,
1999-03-02,13.44,,
1999-03-03,13.25,,
1999-03-04,12.53,,
1999-03-05,12.56,,
1999-03-08,12.09,,
1999-03-09,11.72,,
1999-03-10,11.38,,
1999-03-11,12.44,,
1999-03-12,12.13,,
1999-03-15,12.03,,
1999-03-16,11.53,,
1999-03-17,11.31,,
1999-03-18,10.75,,
1999-03-19,10.31,,
1999-03-22,11.31,,
1999-03-23,11.19,,
1999-03-24,10.84,,
1999-03-25,10.91,,
1999-03-26,10.91,,
1999-03-29,10.53,,
1999-03-30,10.19,,
1999-03-31,10.03,,
1999-04-01,10.03,,
1999-04-05,9.56,,
1999-04-06,9.55,,
1999-04-07,9.53,,
1999-04-08,10.56,,
1999-04-09,10.13,,
1999-04-12,12.13,,
1999-04-13,12.94,,
1999-04-14,11.63,,
1999-04-15,10.77,,
1999-04-16,10.94,,
1999-04-19,10.27,,
1999-04-20,10.31,,
1999-04-21,10.63,,
1999-04-22,8.84,,
1999-04-23,8.81,,
1999-04-26,9.09,,
1999-04-27,9.22,,
1999-04-28,8.88,,
1999-04-29,8.63,,
1999-04-30,9.03,,
1999-05-03,9.88,,
1999-05-04,9.81,,
1999-05-05,9.5,,
1999-05-06,9.13,,
1999-05-07,9.44,,
1999-05-10,9.38,,
1999-05-11,10.06,,
1999-05-12,10.44,,
1999-05-13,12.06,,
1999-05-14,11.69,,
1999-05-17,11.56,,
1999-05-18,11.41,,
1999-05-19,11.47,,
1999-05-20,12.06,,
1999-05-21,13.0,,
1999-05-24,11.75,,
1999-05-25,11.84,,
1999-05-26,11.69,,
1999-05-27,11.78,,
1999-05-28,13.0,,
1999-06-01,12.0,,
1999-06-02,12.16,,
1999-06-03,12.22,,
1999-06-04,12.81,,
1999-06-07,11.94,,
1999-06-08,11.53,,
1999-06-09,12.13,,
1999-06-10,11.47,,
1999-06-11,11.44,,
1999-06-14,11.41,,
1999-06-15,11.75,,
1999-06-16,11.53,,
1999-06-17,11.75,,
1999-06-18,11.81,,
1999-06-21,11.38,,
1999-06-22,11.47,,
1999-06-23,11.47,,
1999-06-24,11.84,,
1999-06-25,11.44,,
1999-06-28,11.75,,
1999-06-29,11.97,,
1999-06-30,13.22,,
1999-07-01,13.13,,
1999-07-02,14.05,,
1999-07-06,14.0,,
1999-07-07,14.09,,
1999-07-08,12.94,,
1999-07-09,14.55,,
1999-07-12,14.34,,
1999-07-13,13.91,,
1999-07-14,13.53,,
1999-07-15,14.28,,
1999-07-16,14.0,,
1999-07-19,12.73,,
1999-07-20,12.63,,
1999-07-21,12.8,,
1999-07-22,12.5,,
1999-07-23,13.13,,
1999-07-26,12.94,,
1999-07-27,12.84,,
1999-07-28,12.66,,
1999-07-29,12.66,,
1999-07-30,13.31,,
1999-08-02,13.25,,
1999-08-03,12.5,,
1999-08-04,12.66,,
1999-08-05,12.54,,
1999-08-06,12.5,,
1999-08-09,13.0,,
1999-08-10,12.94,,
1999-08-11,12.69,,
1999-08-12,12.53,,
1999-08-13,12.41,,
1999-08-16,12.56,,
1999-08-17,11.78,,
1999-08-18,12.47,,
1999-08-19,12.38,,
1999-08-20,12.59,,
1999-08-23,12.59,,
1999-08-24,12.44,,
1999-08-25,12.72,,
1999-08-26,12.31,,
1999-08-27,12.69,,
1999-08-30,13.73,,
1999-08-31,14.19,,
1999-09-01,14.13,,
1999-09-02,13.98,,
1999-09-03,14.94,,
1999-09-07,15.75,,
1999-09-08,18.64,,
1999-09-09,20.06,,
1999-09-10,20.69,,
1999-09-13,13.63,,
1999-09-14,12.91,,
1999-09-15,11.42,,
1999-09-16,11.28,,
1999-09-17,11.63,,
1999-09-20,11.95,,
1999-09-21,11.5,,
1999-09-22,11.25,,
1999-09-23,10.58,,
1999-09-24,10.63,,
1999-09-27,11.0,,
1999-09-28,11.34,,
1999-09-29,11.75,,
1999-09-30,11.56,,
1999-10-01,11.67,,
1999-10-04,8.38,,
1999-10-05,8.28,,
1999-10-06,8.81,,
1999-10-07,9.13,,
1999-10-08,9.44,,
1999-10-11,9.72,,
1999-10-12,9.53,,
1999-10-13,9.38,,
1999-10-14,9.13,,
1999-10-15,8.7,,
1999-10-18,8.63,,
1999-10-19,9.13,,
1999-10-20,9.0,,
1999-10-21,9.66,,
1999-10-22,9.73,,
1999-10-25,9.5,,
1999-10-26,8.88,,
1999-10-27,9.47,,
1999-10-28,9.19,,
1999-10-29,9.63,,
1999-11-01,10.72,,
1999-11-02,10.16,,
1999-11-03,10.47,,
1999-11-04,10.47,,
1999-11-05,10.0,,
1999-11-08,10.0,,
1999-11-09,9.88,,
1999-11-10,10.03,,
1999-11-11,11.25,,
1999-11-12,11.13,,
1999-11-15,11.67,,
1999-11-16,11.13,,
1999-11-17,11.69,,
1999-11-18,12.0,,
1999-11-19,11.5,,
1999-11-22,12.25,,
1999-11-23,13.88,,
1999-11-24,14.94,,
1999-11-26,15.38,,
1999-11-29,14.78,,
1999-11-30,14.5,,
1999-12-01,14.28,,
1999-12-02,17.44,,
1999-12-03,16.56,,
1999-12-06,16.84,,
1999-12-07,16.81,,
1999-12-08,16.16,,
1999-12-09,15.22,,
1999-12-10,14.53,,
1999-12-13,16.06,,
1999-12-14,15.06,,
1999-12-15,16.0,,
1999-12-16,15.75,,
1999-12-17,14.75,,
1999-12-20,17.5,,
1999-12-21,17.69,,
1999-12-22,23.59,,
1999-12-23,25.78,,
1999-12-27,31.56,,
1999-12-28,29.92,,
1999-12-29,30.81,,
1999-12-30,30.77,,
1999-12-31,30.0,,
2000-01-03,44.83,,
2000-01-04,46.63,,
2000-01-05,42.98,,
2000-01-06,41.66,,
2000-01-07,52.19,,
2000-01-10,55.13,,
2000-01-11,54.31,,
2000-01-12,51.5,,
2000-01-13,68.63,,
2000-01-14,65.91,,
2000-01-18,65.03,,
2000-01-19,69.94,,
2000-01-20,72.86,,
2000-01-21,78.56,,
2000-01-24,69.03,,
2000-01-25,64.69,,
2000-01-26,67.94,,
2000-01-27,69.47,,
2000-01-28,64.25,,
2000-01-31,54.88,,
2000-02-01,55.94,,
2000-02-02,61.94,,
2000-02-03,72.5,,
2000-02-04,67.5,,
2000-02-07,70.0,,
2000-02-08,68.5,,
2000-02-09,79.5,,
2000-02-10,95.05,,
2000-02-11,91.28,,
2000-02-14,93.47,,
2000-02-15,97.72,,
2000-02-16,108.5,,
2000-02-17,138.06,,
2000-02-18,133.47,,
2000-02-22,112.53,,
2000-02-23,126.0,,
2000-02-24,131.0,,
2000-02-25,140.25,,
2000-02-28,136.91,,
2000-02-29,137.78,,
2000-03-01,119.97,,
2000-03-02,111.47,,
2000-03-03,123.0,,
2000-03-06,119.88,,
2000-03-07,112.45,,
2000-03-08,110.56,,
2000-03-09,103.0,,
2000-03-10,101.63,,
2000-03-13,98.5,,
2000-03-14,71.75,,
2000-03-15,62.94,,
2000-03-16,73.19,,
2000-03-17,68.44,,
2000-03-20,54.06,,
2000-03-21,59.27,,
2000-03-22,62.13,,
2000-03-23,55.59,,
2000-03-24,53.69,,
2000-03-27,54.38,,
2000-03-28,51.66,,
2000-03-29,41.25,,
2000-03-30,39.81,,
2000-03-31,43.72,,
2000-04-03,41.06,,
2000-04-04,40.22,,
2000-04-05,47.31,,
2000-04-06,54.25,,
2000-04-07,50.0,,
2000-04-10,45.63,,
2000-04-11,39.63,,
2000-04-12,38.66,,
2000-04-13,43.0,,
2000-04-14,37.38,,
2000-04-17,38.47,,
2000-04-18,42.75,,
2000-04-19,43.0,,
2000-04-20,38.53,,
2000-04-24,36.63,,
2000-04-25,40.25,,
2000-04-26,35.75,,
2000-04-27,35.5,,
2000-04-28,38.5,,
2000-05-01,43.81,,
2000-05-02,38.28,,
2000-05-03,38.69,,
2000-05-04,40.22,,
2000-05-05,45.47,,
2000-05-08,43.09,,
2000-05-09,38.55,,
2000-05-10,35.94,,
2000-05-11,34.44,,
2000-05-12,34.38,,
2000-05-15,34.09,,
2000-05-16,33.69,,
2000-05-17,33.28,,
2000-05-18,30.5,,
2000-05-19,28.88,,
2000-05-22,27.07,,
2000-05-23,25.0,,
2000-05-24,24.5,,
2000-05-25,23.56,,
2000-05-26,24.53,,
2000-05-30,28.56,,
2000-05-31,26.38,,
2000-06-01,30.06,,
2000-06-02,32.75,,
2000-06-05,35.56,,
2000-06-06,38.47,,
2000-06-07,39.03,,
2000-06-08,40.06,,
2000-06-09,42.97,,
2000-06-12,40.16,,
2000-06-13,40.63,,
2000-06-14,39.78,,
2000-06-15,39.88,,
2000-06-16,43.19,,
2000-06-19,57.94,,
2000-06-20,56.63,,
2000-06-21,56.34,,
2000-06-22,47.0,,
2000-06-23,45.97,,
2000-06-26,44.66,,
2000-06-27,41.75,,
2000-06-28,47.0,,
2000-06-29,42.38,,
2000-06-30,41.09,,
2000-07-03,42.88,,
2000-07-05,47.53,,
2000-07-06,46.47,,
2000-07-07,48.45,,
2000-07-10,50.47,,
2000-07-11,53.0,,
2000-07-12,51.81,,
2000-07-13,46.75,,
2000-07-14,45.56,,
2000-07-17,48.21,,
2000-07-18,47.37,,
2000-07-19,46.69,,
2000-07-20,49.38,,
2000-07-21,48.69,,
2000-07-24,47.47,,
2000-07-25,44.88,,
2000-07-26,45.72,,
2000-07-27,42.75,,
2000-07-28,39.44,,
2000-07-31,37.91,,
2000-08-01,42.5,,
2000-08-02,41.91,,
2000-08-03,41.28,,
2000-08-04,40.0,,
2000-08-07,41.38,,
2000-08-08,40.5,,
2000-08-09,39.0,,
2000-08-10,35.53,,
2000-08-11,37.41,,
2000-08-14,37.25,,
2000-08-15,35.64,,
2000-08-16,34.47,,
2000-08-17,44.41,,
2000-08-18,44.63,,
2000-08-21,44.18,,
2000-08-22,43.75,,
2000-08-23,40.31,,
2000-08-24,41.19,,
2000-08-25,40.94,,
2000-08-28,40.25,,
2000-08-29,40.13,,
2000-08-30,39.88,,
2000-08-31,41.47,,
2000-09-01,40.25,,
2000-09-05,38.56,,
2000-09-06,36.5,,
2000-09-07,38.5,,
2000-09-08,37.75,,
2000-09-11,37.0,,
2000-09-12,38.13,,
2000-09-13,40.06,,
2000-09-14,42.06,,
2000-09-15,40.25,,
2000-09-18,37.06,,
2000-09-19,38.06,,
2000-09-20,38.13,,
2000-09-21,36.56,,
2000-09-22,39.38,,
2000-09-25,38.13,,
2000-09-26,38.56,,
2000-09-27,37.88,,
2000-09-28,43.44,,
2000-09-29,41.13,,
2000-10-02,39.75,,
2000-10-03,37.5,,
2000-10-04,37.88,,
2000-10-05,40.0,,
2000-10-06,38.38,,
2000-10-09,35.56,,
2000-10-10,34.38,,
2000-10-11,30.88,,
2000-10-12,28.25,,
2000-10-13,30.0,,
2000-10-16,31.06,,
2000-10-17,29.38,,
2000-10-18,31.05,,
2000-10-19,33.75,,
2000-10-20,37.81,,
2000-10-23,40.0,,
2000-10-24,38.69,,
2000-10-25,35.75,,
2000-10-26,36.97,,
2000-10-27,35.38,,
2000-10-30,33.13,,
2000-10-31,36.63,,
2000-11-01,37.81,,
2000-11-02,38.88,,
2000-11-03,37.5,,
2000-11-06,35.0,,
2000-11-07,37.44,,
2000-11-08,35.31,,
2000-11-09,34.5,,
2000-11-10,33.94,,
2000-11-13,31.75,,
2000-11-14,32.13,,
2000-11-15,33.41,,
2000-11-16,31.27,,
2000-11-17,30.5,,
2000-11-20,26.44,,
2000-11-21,28.0,,
2000-11-22,26.44,,
2000-11-24,29.94,,
2000-11-27,31.81,,
2000-11-28,27.81,,
2000-11-29,26.88,,
2000-11-30,26.5,,
2000-12-01,29.31,,
2000-12-04,26.69,,
2000-12-05,28.63,,
2000-12-06,27.5,,
2000-12-07,27.63,,
2000-12-08,31.25,,
2000-12-11,31.38,,
2000-12-12,28.63,,
2000-12-13,28.19,,
2000-12-14,26.81,,
2000-12-15,25.42,,
2000-12-18,27.25,,
2000-12-19,25.0,,
2000-12-20,24.5,,
2000-12-21,23.69,,
2000-12-22,24.0,,
2000-12-26,23.88,,
2000-12-27,23.56,,
2000-12-28,25.94,,
2000-12-29,24.88,,
2001-01-02,22.56,,
2001-01-03,23.06,,
2001-01-04,22.77,,
2001-01-05,21.0,,
2001-01-08,21.81,,
2001-01-09,24.0,,
2001-01-10,23.5,,
2001-01-11,23.31,,
2001-01-12,24.63,,
2001-01-16,24.38,,
2001-01-17,24.75,,
2001-01-18,26.38,,
2001-01-19,25.81,,
2001-01-22,27.38,,
2001-01-23,29.06,,
2001-01-24,29.44,,
2001-01-25,29.44,,
2001-01-26,30.63,,
2001-01-29,29.88,,
2001-01-30,28.31,,
2001-01-31,27.88,,
2001-02-01,27.88,,
2001-02-02,23.19,,
2001-02-05,22.19,,
2001-02-06,22.81,,
2001-02-07,22.5,,
2001-02-08,21.5,,
2001-02-09,20.5,,
2001-02-12,20.56,,
2001-02-13,20.0,,
2001-02-14,18.06,,
2001-02-15,18.5,,
2001-02-16,17.5,,
2001-02-20,16.75,,
2001-02-21,15.81,,
2001-02-22,15.44,,
2001-02-23,16.13,,
2001-02-26,17.56,,
2001-02-27,16.88,,
2001-02-28,16.81,,
2001-03-01,16.77,,
2001-03-02,17.63,,
2001-03-05,17.06,,
2001-03-06,17.19,,
2001-03-07,17.38,,
2001-03-08,16.13,,
2001-03-09,15.5,,
2001-03-12,14.44,,
2001-03-13,14.13,,
2001-03-14,13.88,,
2001-03-15,13.5,,
2001-03-16,12.5,,
2001-03-19,12.56,,
2001-03-20,12.81,,
2001-03-21,11.56,,
2001-03-22,11.44,,
2001-03-23,12.94,,
2001-03-26,13.87,,
2001-03-27,13.86,,
2001-03-28,14.36,,
2001-03-29,14.22,,
2001-03-30,15.35,,
2001-04-02,14.13,,
2001-04-03,12.61,,
2001-04-04,13.13,,
2001-04-05,13.5,,
2001-04-06,13.86,,
2001-04-09,13.76,,
2001-04-10,14.53,,
2001-04-11,14.17,,
2001-04-12,14.5,,
2001-04-16,14.55,,
2001-04-17,14.03,,
2001-04-18,14.71,,
2001-04-19,16.21,,
2001-04-20,15.73,,
2001-04-23,14.97,,
2001-04-24,13.65,,
2001-04-25,14.08,,
2001-04-26,15.76,,
2001-04-27,15.33,,
2001-04-30,16.13,,
2001-05-01,16.97,,
2001-05-02,17.33,,
2001-05-03,17.11,,
2001-05-04,17.91,,
2001-05-07,18.86,,
2001-05-08,19.19,,
2001-05-09,19.12,,
2001-05-10,18.86,,
2001-05-11,19.1,,
2001-05-14,17.97,,
2001-05-15,18.59,,
2001-05-16,19.96,,
2001-05-17,21.44,,
2001-05-18,21.79,,
2001-05-21,25.07,,
2001-05-22,24.5,,
2001-05-23,23.16,,
2001-05-24,24.96,,
2001-05-25,23.55,,
2001-05-29,22.42,,
2001-05-30,21.45,,
2001-05-31,21.22,,
2001-06-01,23.4,,
2001-06-04,23.11,,
2001-06-05,24.94,,
2001-06-06,24.4,,
2001-06-07,24.2,,
2001-06-08,23.75,,
2001-06-11,21.95,,
2001-06-12,21.21,,
2001-06-13,20.41,,
2001-06-14,19.62,,
2001-06-15,19.96,,
2001-06-18,18.95,,
2001-06-19,18.1,,
2001-06-20,18.59,,
2001-06-21,19.57,,
2001-06-22,20.0,,
2001-06-25,20.06,,
2001-06-26,20.6,,
2001-06-27,20.44,,
2001-06-28,21.9,,
2001-06-29,24.52,,
2001-07-02,22.31,,
2001-07-03,22.56,,
2001-07-05,21.64,,
2001-07-06,21.28,,
2001-07-09,22.47,,
2001-07-10,20.44,,
2001-07-11,20.08,,
2001-07-12,20.31,,
2001-07-13,20.44,,
2001-07-16,20.24,,
2001-07-17,20.05,,
2001-07-18,19.31,,
2001-07-19,18.41,,
2001-07-20,20.0,,
2001-07-23,19.4,,
2001-07-24,18.09,,
2001-07-25,17.77,,
2001-07-26,19.33,,
2001-07-27,19.58,,
2001-07-30,19.44,,
2001-07-31,18.83,,
2001-08-01,18.72,,
2001-08-02,18.06,,
2001-08-03,18.3,,
2001-08-06,17.76,,
2001-08-07,18.41,,
2001-08-08,17.02,,
2001-08-09,17.0,,
2001-08-10,17.07,,
2001-08-13,17.17,,
2001-08-14,17.48,,
2001-08-15,17.38,,
2001-08-16,16.55,,
2001-08-17,16.8,,
2001-08-20,15.84,,
2001-08-21,16.63,,
2001-08-22,16.65,,
2001-08-23,17.4,,
2001-08-24,18.36,,
2001-08-27,19.03,,
2001-08-28,17.95,,
2001-08-29,18.24,,
2001-08-30,17.5,,
2001-08-31,17.68,,
2001-09-04,17.09,,
2001-09-05,17.13,,
2001-09-06,16.07,,
2001-09-07,16.03,,
2001-09-10,15.55,,
2001-09-17,13.55,,
2001-09-18,12.2,,
2001-09-19,10.76,,
2001-09-20,11.19,,
2001-09-21,11.97,,
2001-09-24,12.15,,
2001-09-25,12.3,,
2001-09-26,11.8,,
2001-09-27,12.51,,
2001-09-28,13.66,,
2001-10-01,13.7,,
2001-10-02,14.23,,
2001-10-03,14.1,,
2001-10-04,13.5,,
2001-10-05,13.57,,
2001-10-08,13.02,,
2001-10-09,12.68,,
2001-10-10,13.99,,
2001-10-11,14.72,,
2001-10-12,14.64,,
2001-10-15,15.24,,
2001-10-16,15.89,,
2001-10-17,14.1,,
2001-10-18,14.49,,
2001-10-19,14.99,,
2001-10-22,15.7,,
2001-10-23,15.65,,
2001-10-24,15.84,,
2001-10-25,16.24,,
2001-10-26,16.25,,
2001-10-29,15.28,,
2001-10-30,14.45,,
2001-10-31,14.9,,
2001-11-01,14.71,,
2001-11-02,14.25,,
2001-11-05,15.32,,
2001-11-06,15.2,,
2001-11-07,14.58,,
2001-11-08,14.1,,
2001-11-09,13.88,,
2001-11-12,13.45,,
2001-11-13,14.17,,
2001-11-14,14.35,,
2001-11-15,14.48,,
2001-11-16,14.82,,
2001-11-19,15.71,,
2001-11-20,15.7,,
2001-11-21,15.78,,
2001-11-23,16.15,,
2001-11-26,16.19,,
2001-11-27,18.99,,
2001-11-28,18.35,,
2001-11-29,19.11,,
2001-11-30,19.02,,
2001-12-03,18.78,,
2001-12-04,19.77,,
2001-12-05,20.62,,
2001-12-06,20.55,,
2001-12-07,20.01,,
2001-12-10,19.0,,
2001-12-11,19.14,,
2001-12-12,19.21,,
2001-12-13,19.33,,
2001-12-14,19.04,,
2001-12-17,19.67,,
2001-12-18,19.99,,
2001-12-19,19.61,,
2001-12-20,18.96,,
2001-12-21,21.22,,
2001-12-24,20.67,,
2001-12-26,20.2,,
2001-12-27,19.83,,
2001-12-28,20.24,,
2001-12-31,19.44,,
2002-01-02,19.4,,
2002-01-03,19.47,,
2002-01-04,19.69,,
2002-01-07,18.65,,
2002-01-08,18.27,,
2002-01-09,17.7,,
2002-01-10,17.71,,
2002-01-11,17.7,,
2002-01-14,16.7,,
2002-01-15,16.68,,
2002-01-16,16.06,,
2002-01-17,16.01,,
2002-01-18,14.94,,
2002-01-22,14.8,,
2002-01-23,15.8,,
2002-01-24,15.58,,
2002-01-25,15.18,,
2002-01-28,14.97,,
2002-01-29,14.5,,
2002-01-30,14.96,,
2002-01-31,14.75,,
2002-02-01,14.95,,
2002-02-04,13.8,,
2002-02-05,14.07,,
2002-02-06,13.46,,
2002-02-07,13.42,,
2002-02-08,14.22,,
2002-02-11,14.23,,
2002-02-12,15.25,,
2002-02-13,14.98,,
2002-02-14,11.91,,
2002-02-15,12.0,,
2002-02-19,10.95,,
2002-02-20,11.56,,
2002-02-21,11.44,,
2002-02-22,11.68,,
2002-02-25,10.92,,
2002-02-26,11.61,,
2002-02-27,11.06,,
2002-02-28,10.99,,
2002-03-01,11.44,,
2002-03-04,11.69,,
2002-03-05,11.29,,
2002-03-06,11.8,,
2002-03-07,11.3,,
2002-03-08,12.29,,
2002-03-11,12.77,,
2002-03-12,12.48,,
2002-03-13,12.48,,
2002-03-14,12.18,,
2002-03-15,12.4,,
2002-03-18,12.85,,
2002-03-19,12.78,,
2002-03-20,11.97,,
2002-03-21,12.87,,
2002-03-22,12.25,,
2002-03-25,11.89,,
2002-03-26,11.6,,
2002-03-27,11.4,,
2002-03-28,11.9,,
2002-04-01,11.89,,
2002-04-02,10.91,,
2002-04-03,10.86,,
2002-04-04,10.4,,
2002-04-05,9.98,,
2002-04-08,10.25,,
2002-04-09,9.82,,
2002-04-10,10.44,,
2002-04-11,9.85,,
2002-04-12,10.23,,
2002-04-15,10.15,,
2002-04-16,10.51,,
2002-04-17,10.06,,
2002-04-18,10.05,,
2002-04-19,9.36,,
2002-04-22,9.24,,
2002-04-23,9.29,,
2002-04-24,9.15,,
2002-04-25,8.27,,
2002-04-26,8.09,,
2002-04-29,7.8,,
2002-04-30,8.21,,
2002-05-01,8.01,,
2002-05-02,8.32,,
2002-05-03,8.23,,
2002-05-06,7.89,,
2002-05-07,7.54,,
2002-05-08,8.02,,
2002-05-09,7.25,,
2002-05-10,7.51,,
2002-05-13,7.76,,
2002-05-14,8.16,,
2002-05-15,8.02,,
2002-05-16,7.85,,
