date,EFX,dcf,Deviation
2016-10-28,122.0,124.89072667217175,-0.02314604734232739
2016-10-31,123.97,124.56072667217175,-0.004742479334810534
2016-11-01,123.64,123.35072667217176,0.002345128688191922
2016-11-02,122.43,123.89072667217175,-0.011790443977594767
2016-11-03,122.97,124.53072667217175,-0.012532864088076634
2016-11-04,123.61,127.01072667217176,-0.02677511389214704
2016-11-07,126.09,127.99072667217176,-0.014850503013707939
2016-11-08,127.07,123.45072667217175,0.029317553856441636
2016-11-09,122.53,117.15072667217176,0.045917541278948315
2016-11-10,116.23,114.95072667217175,0.011128884217292523
2016-11-11,114.03,116.06072667217175,-0.017497104579637823
2016-11-14,115.14,119.07072667217176,-0.03301169634240941
2016-11-15,118.15,120.42072667217175,-0.018856609945175573
2016-11-16,119.5,122.73072667217176,-0.026323698716470667
2016-11-17,121.81,122.48072667217176,-0.005476181358451626
2016-11-18,121.56,122.52072667217176,-0.007841339977866513
2016-11-21,121.6,121.16072667217176,0.0036255422024398243
2016-11-22,120.24,120.99072667217176,-0.006204828194857348
2016-11-23,120.07,120.98072667217176,-0.007527865778485632
2016-11-25,120.06,120.11072667217177,-0.0004223325724288518
2016-11-28,119.19,120.24072667217176,-0.008738525633136707
2016-11-29,119.32,115.37072667217176,0.034231155872409325
2016-11-30,114.45,112.46072667217176,0.0176886046061846
2016-12-01,111.54,114.95072667217175,-0.02967120583673044
2016-12-02,114.03,115.25072667217177,-0.01059192169472467
2016-12-05,114.33,114.42072667217175,-0.0007929216568576258
2016-12-06,113.5,116.91072667217176,-0.029173770185654146
2016-12-07,115.99,118.52072667217176,-0.02135260846967091
2016-12-08,117.6,118.08072667217176,-0.004071169662652974
2016-12-09,117.16,117.95072667217175,-0.006703872833013325
2016-12-12,117.03,117.40072667217176,-0.0031577885646906223
2016-12-13,116.48,116.77072667217176,-0.0024897222142665765
2016-12-14,115.85,118.05072667217176,-0.018642211989793323
2016-12-15,117.13,117.89072667217175,-0.00645281179992363
2016-12-16,116.97,116.94072667217176,0.00025032620081377743
2016-12-19,116.02,117.01072667217176,-0.008466973074592321
2016-12-20,116.09,119.57072667217176,-0.02911019083889066
2016-12-21,118.65,119.83072667217176,-0.009853288091976165
2016-12-22,118.91,120.57072667217176,-0.013773879597551275
2016-12-23,119.65,119.51072667217176,0.0011653625721002037
2016-12-27,118.59,119.40072667217176,-0.006789964305641938
2016-12-28,118.48,119.59072667217175,-0.009287732444477337
2016-12-29,118.67,119.15072667217176,-0.00403460965449598
2016-12-30,118.23,119.82771263418662,-0.013333415109609614
2017-01-03,118.76,120.40771263418662,-0.013684444278022068
2017-01-04,119.34,121.04771263418662,-0.014107764591532845
2017-01-05,119.98,122.06771263418662,-0.017102906158675157
2017-01-06,121.0,120.90771263418662,0.0007632876662930776
2017-01-09,119.84,121.10771263418663,-0.010467645756103261
2017-01-10,120.04,121.58771263418662,-0.01272918620356911
2017-01-11,120.52,121.92771263418662,-0.011545469063379499
2017-01-12,120.86,121.37771263418662,-0.004265302277914329
2017-01-13,120.31,121.72771263418662,-0.011646588960782411
2017-01-17,120.66,121.32771263418662,-0.0055033810469982125
2017-01-18,120.26,121.24771263418663,-0.00814623725864938
2017-01-19,120.18,119.14771263418662,0.008663929361218736
2017-01-20,118.08,119.24771263418663,-0.009792327319256833
2017-01-23,118.18,119.93771263418662,-0.014655212239603865
2017-01-24,118.87,119.69771263418663,-0.00691502465645466
2017-01-25,118.63,118.90771263418662,-0.002335530875452907
2017-01-26,117.84,119.15771263418662,-0.011058559324917505
2017-01-27,118.09,118.40771263418662,-0.0026832089491346522
2017-01-30,117.34,118.34771263418662,-0.008514846732200598
2017-01-31,117.28,118.27771263418663,-0.008435339270318698
2017-02-01,117.21,119.11771263418662,-0.016015356507434464
2017-02-02,118.05,121.41771263418663,-0.027736584400441133
2017-02-03,120.35,121.59771263418662,-0.010260987704104552
2017-02-06,120.53,122.20771263418662,-0.013728369495046855
2017-02-07,121.14,123.05771263418663,-0.015583847555231345
2017-02-08,121.99,129.19771263418662,-0.05578823716945136
2017-02-09,128.13,131.62771263418662,-0.026572767726408042
2017-02-10,130.56,131.18771263418662,-0.0047848431959247595
2017-02-13,130.12,131.3877126341866,-0.009648639197458397
2017-02-14,130.32,131.12771263418662,-0.0061597401339558155
2017-02-15,130.06,130.99771263418663,-0.007158236699942977
2017-02-16,129.93,131.20771263418663,-0.009738090913519293
2017-02-17,130.14,130.42771263418663,-0.0022059164296900358
2017-02-21,129.36,130.12771263418662,-0.005899685921205711
2017-02-22,129.06,130.28771263418662,-0.009423088404611923
2017-02-23,129.22,130.44771263418662,-0.009411530561900139
2017-02-24,129.38,131.87771263418662,-0.018939611434685588
2017-02-27,130.81,132.17771263418663,-0.01034752839135522
2017-02-28,131.11,134.24771263418663,-0.02337255937266214
2017-03-01,133.18,133.97771263418662,-0.005954069662054029
2017-03-02,132.91,133.86771263418663,-0.007154171945880083
2017-03-03,132.8,133.12771263418662,-0.0024616409889585134
2017-03-06,132.06,132.43771263418662,-0.0028520020972419013
2017-03-07,131.37,132.87771263418662,-0.011346617911292323
2017-03-08,131.81,133.61771263418663,-0.013528989522038293
2017-03-09,132.55,134.3277126341866,-0.013234146545976211
2017-03-10,133.26,134.44771263418662,-0.00883401146004037
2017-03-13,133.38,134.55771263418663,-0.00875247216328956
2017-03-14,133.49,136.25771263418662,-0.02031233741327465
2017-03-15,135.19,136.1077126341866,-0.006742546887501755
2017-03-16,135.04,137.18771263418662,-0.015655284230254196
2017-03-17,136.12,136.7677126341866,-0.004735859229575978
2017-03-20,135.7,136.1677126341866,-0.0034348277219220513
2017-03-21,135.1,138.0477126341866,-0.02135285386435759
2017-03-22,136.98,136.70771263418663,0.0019917483846867423
2017-03-23,135.64,136.99771263418663,-0.009910476664760304
2017-03-24,135.93,136.61771263418663,-0.005033846789896712
2017-03-27,135.55,137.3577126341866,-0.013160619811724228
2017-03-28,136.29,136.74771263418663,-0.003347131921767943
2017-03-29,135.68,137.62771263418662,-0.014152038109967124
2017-03-30,136.56,137.80771263418663,-0.009054011639382686
2017-03-31,136.74,137.1106644790812,-0.0027033964169705937
2017-04-03,136.1,136.82066447908122,-0.0052672195521416
2017-04-04,135.81,137.41066447908122,-0.011648764563866099
2017-04-05,136.4,137.0806644790812,-0.004965430257197756
2017-04-06,136.07,137.2306644790812,-0.008457763310314226
2017-04-07,136.22,136.60066447908122,-0.0027866956616415806
2017-04-10,135.59,136.75066447908122,-0.008487450379144335
2017-04-11,135.74,136.32066447908122,-0.004259548479315978
2017-04-12,135.31,135.87066447908123,-0.004126457180663512
2017-04-13,134.86,138.04066447908122,-0.02304150368359903
2017-04-17,137.03,138.3006644790812,-0.00918769612472392
2017-04-18,137.29,137.41066447908122,-0.0008781303804814566
2017-04-19,136.4,138.32066447908122,-0.013885593207019875
2017-04-20,137.31,138.34066447908123,-0.007450191763659464
2017-04-21,137.33,140.25066447908122,-0.020824603504939754
2017-04-24,139.24,140.4806644790812,-0.008831567559007047
2017-04-25,139.47,139.75066447908122,-0.002008323038229509
2017-04-26,138.74,137.2006644790812,0.011219592315848459
2017-04-27,136.19,136.32066447908122,-0.0009585082318995797
2017-04-28,135.31,136.0106644790812,-0.00515154073957913
2017-05-01,135.0,137.4906644790812,-0.018115153407089357
2017-05-02,136.48,137.09066447908123,-0.004454457066071171
2017-05-03,136.08,137.87066447908123,-0.012988002094912021
2017-05-04,136.86,139.82066447908122,-0.021174727570574148
2017-05-05,138.81,138.2406644790812,0.004118437386453344
2017-05-08,137.23,136.88066447908122,0.0025521173662343966
2017-05-09,135.87,136.9206644790812,-0.00767352746262584
2017-05-10,135.91,136.66066447908122,-0.005492908160095511
2017-05-11,135.65,136.06066447908123,-0.0030182454323112173
2017-05-12,135.05,137.6406644790812,-0.01882194109484936
2017-05-15,136.63,136.69066447908122,-0.00044380850230274493
2017-05-16,135.68,135.2406644790812,0.00324854600952329
2017-05-17,134.23,136.28066447908122,-0.015047361905077938
2017-05-18,135.27,137.38066447908122,-0.015363621125901616
2017-05-19,136.37,138.31066447908123,-0.014031199158722418
2017-05-22,137.3,137.7706644790812,-0.0034162895334852728
2017-05-23,136.76,137.4006644790812,-0.004662746585033739
2017-05-24,136.39,138.1406644790812,-0.012673056740264421
2017-05-25,137.13,137.44066447908122,-0.002260353442401386
2017-05-26,136.43,137.72066447908122,-0.009371610890515747
2017-05-30,136.71,137.81066447908123,-0.007986787403149731
2017-05-31,136.8,138.9006644790812,-0.015123502014618206
2017-06-01,137.89,138.62066447908123,-0.0052709636173436936
2017-06-02,137.61,139.1706644790812,-0.011214033395060663
2017-06-05,138.16,138.1406644790812,0.00013996979811636834
2017-06-06,137.13,138.3906644790812,-0.009109461854428624
2017-06-07,137.38,136.4606644790812,0.006737000178243413
2017-06-08,135.45,136.53066447908122,-0.007915177760281167
2017-06-09,135.52,137.84066447908123,-0.016835848026787503
2017-06-12,136.83,141.35066447908122,-0.03198191176349385
2017-06-13,140.34,142.0206644790812,-0.011833943216965848
2017-06-14,141.01,142.63066447908122,-0.011362665139367123
2017-06-15,141.62,143.59066447908123,-0.013724182461515855
2017-06-16,142.58,142.81066447908123,-0.001615176849170119
2017-06-19,141.8,140.57066447908122,0.008745320550873181
2017-06-20,139.56,140.04066447908122,-0.0034323207538979883
2017-06-21,139.03,139.94066447908122,-0.006507504323143731
2017-06-22,138.93,140.4006644790812,-0.01047476865253949
2017-06-23,139.39,140.44066447908122,-0.007481198433362146
2017-06-26,139.43,139.3606644790812,0.0004975257629400431
2017-06-27,138.35,140.5206644790812,-0.01544729728633154
2017-06-28,139.51,138.16066447908122,0.009766423214641273
2017-06-29,137.15,138.4306644790812,-0.009251306304859375
2017-06-30,137.42,141.32337161607876,-0.02762014217070008
2017-07-03,138.01,142.86337161607875,-0.03397212008352557
2017-07-05,139.55,140.53337161607874,-0.0069974242044458235
2017-07-06,137.22,141.68337161607874,-0.031502437901980485
2017-07-07,138.37,142.31337161607874,-0.027709073091998992
2017-07-10,139.0,142.24337161607875,-0.022801565930486767
2017-07-11,138.93,143.11337161607875,-0.029231172243647574
2017-07-12,139.8,142.44337161607876,-0.01855735079904819
2017-07-13,139.13,143.08337161607875,-0.027629846651128998
2017-07-14,139.77,143.37337161607874,-0.025132781460477482
2017-07-17,140.06,144.83337161607875,-0.032957677935799956
2017-07-18,141.52,146.03337161607874,-0.030906439850915457
2017-07-19,142.72,146.30337161607875,-0.024492748024167454
2017-07-20,142.99,147.20337161607875,-0.028622792873709724
2017-07-21,143.89,147.83337161607875,-0.02667443468934505
2017-07-24,144.52,148.11337161607875,-0.024260953463357993
2017-07-25,144.8,149.52337161607875,-0.03158952052129094
2017-07-26,146.21,145.99337161607875,0.0014838234196750122
2017-07-27,142.68,148.40337161607874,-0.03856631795997978
2017-07-28,145.09,148.75337161607877,-0.024627150136358966
2017-07-31,145.44,149.57337161607876,-0.02763440826010255
2017-08-01,146.26,148.80337161607875,-0.017092163896936463
2017-08-02,145.49,148.25337161607877,-0.018639519533052318
2017-08-03,144.94,148.74337161607875,-0.025570024228680377
2017-08-04,145.43,148.78337161607874,-0.022538618258576504
2017-08-07,145.47,145.68337161607874,-0.0014646257408227337
2017-08-08,142.37,146.25337161607877,-0.026552356182753645
2017-08-09,142.94,145.37337161607874,-0.01673877126895784
2017-08-10,142.06,144.66337161607876,-0.01799606622599559
2017-08-11,141.35,146.12337161607874,-0.03266672239551249
2017-08-14,142.81,146.19337161607876,-0.023143125975395806
2017-08-15,142.88,146.31337161607874,-0.023465877234295385
2017-08-16,143.0,143.94337161607876,-0.006553769065482884
2017-08-17,140.63,143.20337161607875,-0.017970049078019246
2017-08-18,139.89,143.15337161607874,-0.02279633081106014
2017-08-21,139.84,145.53337161607874,-0.039120729169238366
2017-08-22,142.22,144.29337161607876,-0.014369139710695644
2017-08-23,140.98,143.69337161607876,-0.018883067364640738
2017-08-24,140.38,144.01337161607876,-0.025229404570603853
2017-08-25,140.7,143.93337161607874,-0.02246436375230132
2017-08-28,140.62,144.11337161607875,-0.02424044054277741
2017-08-29,140.8,144.73337161607876,-0.02717667371497745
2017-08-30,141.42,145.78337161607874,-0.02993051654457346
2017-08-31,142.47,144.90337161607874,-0.016793064156753745
2017-09-01,141.59,144.41337161607876,-0.019550624602717948
2017-09-05,141.1,144.70337161607875,-0.02490178062774573
2017-09-06,141.39,146.03337161607874,-0.031796647332680616
2017-09-07,142.72,126.54337161607876,0.1278346560339776
2017-09-08,123.23,116.43337161607876,0.05837354265005823
2017-09-11,113.12,119.27337161607875,-0.05159048941691213
2017-09-12,115.96,102.30337161607875,0.13349147900199676
2017-09-13,98.99,99.97337161607875,-0.009836335417946485
2017-09-14,96.66,96.29337161607876,0.0038074103935521464
2017-09-15,92.98,97.69337161607875,-0.04824658559847472
2017-09-18,94.38,98.18337161607876,-0.03873743133359575
2017-09-19,94.87,99.31337161607875,-0.044740920016850705
2017-09-20,96.0,101.56337161607875,-0.05477734273246604
2017-09-21,98.25,108.35337161607875,-0.09324464449410352
2017-09-22,105.04,108.40337161607876,-0.031026448402273532
2017-09-25,105.09,109.36337161607875,-0.03907498052529379
2017-09-26,106.05,109.75337161607875,-0.03374266832579209
2017-09-27,106.44,109.68337161607876,-0.029570312876881943
2017-09-28,106.37,109.30337161607875,-0.026836972846382312
2017-09-29,105.99,110.40375,-0.03997826160796181
2017-10-02,107.81,113.04375,-0.04629844639796543
2017-10-03,110.45,114.52375,-0.03557122430936821
2017-10-04,111.93,115.56375,-0.03144368368108508
2017-10-05,112.97,113.93375,-0.00845886315512312
2017-10-06,111.34,114.84375,-0.030508843537414898
2017-10-09,112.25,116.13375,-0.0334420441947324
2017-10-10,113.54,113.09375,0.0039458413926498626
2017-10-11,110.5,111.40375,-0.008112384008617357
2017-10-12,108.81,112.09375,-0.029294675216057997
2017-10-13,109.5,111.29375,-0.016117257258381534
2017-10-16,108.7,111.17375,-0.02225120588268359
2017-10-17,108.58,113.21375,-0.04092921575338693
2017-10-18,110.62,113.10375,-0.021959926173977462
2017-10-19,110.51,112.56375,-0.018245216599482417
2017-10-20,109.97,111.95375,-0.01771937072228491
2017-10-23,109.36,111.39375,-0.018257307972844083
2017-10-24,108.8,110.13375,-0.012110275006526283
2017-10-25,107.54,111.54375,-0.03589398778506192
2017-10-26,108.95,111.98375,-0.027090984182972955
2017-10-27,109.39,111.60375,-0.01983580300841148
2017-10-30,109.01,111.12375,-0.019021586294558968
2017-10-31,108.53,112.39375,-0.03437691152755373
2017-11-01,109.8,111.51375,-0.015368059992601824
2017-11-02,108.92,111.29375,-0.021328690964227515
2017-11-03,108.7,110.62375,-0.017390027005954822
2017-11-06,108.03,110.01375,-0.018031836929474743
2017-11-07,107.42,109.79375,-0.02162008311037744
2017-11-08,107.2,111.54375,-0.03894211912366219
2017-11-09,108.95,111.33375,-0.021410848013293293
2017-11-10,108.74,111.38375,-0.023735508994804144
2017-11-13,108.79,111.90375,-0.02782525161131777
2017-11-14,109.31,112.80375,-0.03097193134093501
2017-11-15,110.21,112.17375,-0.01750632389485063
2017-11-16,109.58,113.96375,-0.03846617893847826
2017-11-17,111.37,113.50375,-0.018798938361067274
2017-11-20,110.91,113.30375,-0.021126838255574043
2017-11-21,110.71,112.40375,-0.015068447449484657
2017-11-22,109.81,112.49375,-0.023856880937829894
2017-11-24,109.9,113.09375,-0.028239845261121777
2017-11-27,110.5,114.68375,-0.036480756863984665
2017-11-28,112.09,115.24375,-0.027365909214165596
2017-11-29,112.65,116.71375,-0.03481809127030877
2017-11-30,114.12,115.52375,-0.012151181034202985
2017-12-01,112.93,115.99375,-0.026413061048547903
2017-12-04,113.4,116.98375,-0.030634596685437
2017-12-05,114.39,118.28375,-0.03291872298603993
2017-12-06,115.69,119.42375,-0.031264719119940554
2017-12-07,116.83,119.99375,-0.026365956560237547
2017-12-08,117.4,121.11375,-0.030663322702830897
2017-12-11,118.52,120.81375,-0.018985835635430548
2017-12-12,118.22,119.99375,-0.01478201989686967
2017-12-13,117.4,120.78375,-0.028014944063253444
2017-12-14,118.19,122.10375,-0.03205266013533581
2017-12-15,119.51,120.92375,-0.011691251718541573
2017-12-18,118.33,122.03375,-0.03035021049504749
2017-12-19,119.44,121.48375,-0.016823237675820835
2017-12-20,118.89,122.16375,-0.0267980477023666
2017-12-21,119.57,122.32375,-0.02251198152443834
2017-12-22,119.73,121.57375,-0.015165691606946363
2017-12-26,118.98,122.37375,-0.027732663254987244
2017-12-27,119.78,122.32375,-0.020795225784036253
2017-12-28,119.73,120.51375,-0.006503407287550167
2017-12-29,117.92,122.30872427983539,-0.0358823485869596
2018-01-02,119.54,122.9287242798354,-0.02756657811010288
2018-01-03,120.16,124.4087242798354,-0.03415133709014362
2018-01-04,121.64,125.5987242798354,-0.03151882554965535
2018-01-05,122.83,124.75872427983539,-0.015459634514290443
2018-01-08,121.99,125.0187242798354,-0.024226165298696034
2018-01-09,122.25,123.94872427983539,-0.013705056584529474
2018-01-10,121.18,124.25872427983539,-0.024776725317909865
2018-01-11,121.49,125.61872427983539,-0.03286710881283916
2018-01-12,122.85,124.9287242798354,-0.01663928205317411
2018-01-16,122.16,125.9887242798354,-0.030389420178042026
2018-01-17,123.22,125.60872427983539,-0.019017184463347547
2018-01-18,122.84,127.2987242798354,-0.03502567920503252
2018-01-19,124.53,127.7687242798354,-0.025348333859403938
2018-01-22,125.0,127.75872427983539,-0.021593235964010082
2018-01-23,124.99,128.4987242798354,-0.027305518397165884
2018-01-24,125.73,129.5187242798354,-0.02925232857953075
2018-01-25,126.75,130.25872427983538,-0.02693657794696014
2018-01-26,127.49,127.53872427983539,-0.0003820351827299451
2018-01-29,124.77,125.8487242798354,-0.008571594873196808
2018-01-30,123.08,127.69872427983539,-0.03616891481009665
2018-01-31,124.93,126.91872427983539,-0.01566927410529717
2018-02-01,124.15,124.25872427983539,-0.0008749830683159043
2018-02-02,121.49,121.16872427983539,0.002651473984512931
2018-02-05,118.4,121.1787242798354,-0.022930793308390873
2018-02-06,118.41,120.36872427983539,-0.01627270116514412
2018-02-07,117.6,116.7687242798354,0.0071189929092010384
2018-02-08,114.0,114.96872427983539,-0.008425980943108424
2018-02-09,112.2,117.16872427983539,-0.04240657488058441
2018-02-12,114.4,117.3187242798354,-0.0248785886289854
2018-02-13,114.55,116.8187242798354,-0.019420895869404875
2018-02-14,114.05,119.93872427983538,-0.04909777317704411
2018-02-15,117.17,120.22872427983539,-0.025440877778226567
2018-02-16,117.46,118.3187242798354,-0.007257720914945254
2018-02-20,115.55,116.5987242798354,-0.008994303207970566
2018-02-21,113.83,117.97872427983539,-0.03516502068622962
2018-02-22,115.21,118.16872427983539,-0.02503813337976668
2018-02-23,115.4,117.80872427983539,-0.020446060294429858
2018-02-26,115.04,116.9587242798354,-0.01640514028901896
2018-02-27,114.19,115.7687242798354,-0.013636880683070451
2018-02-28,113.0,114.2687242798354,-0.011102988047091422
2018-03-01,111.5,119.99872427983539,-0.07082345525621159
2018-03-02,117.23,124.11872427983539,-0.05550108833139644
2018-03-05,121.35,124.1587242798354,-0.02262204525801148
2018-03-06,121.39,123.88872427983539,-0.02016910170284225
2018-03-07,121.12,123.72872427983539,-0.02108422514674335
2018-03-08,120.96,127.68872427983538,-0.052696307507067774
2018-03-09,124.92,127.63872427983539,-0.021300152404178263
2018-03-12,124.87,126.50872427983539,-0.012953448777260235
2018-03-13,123.74,125.9587242798354,-0.017614693166518425
2018-03-14,123.19,126.41872427983539,-0.025539921386078968
2018-03-15,123.65,126.22872427983539,-0.020428981553506254
2018-03-16,123.46,125.02872427983539,-0.012546911030814956
2018-03-19,122.26,125.85872427983539,-0.028593363713380282
2018-03-20,123.09,123.83872427983539,-0.006045962474092614
2018-03-21,121.07,120.39872427983539,0.005575438811165512
2018-03-22,117.63,118.61872427983539,-0.008335313719129878
2018-03-23,115.85,120.7387242798354,-0.04049011043470063
2018-03-26,117.97,119.18872427983538,-0.01022516422756592
2018-03-27,116.42,121.80872427983539,-0.0442392309064471
2018-03-28,119.04,120.57872427983538,-0.012761159060402316
2018-03-29,117.81,117.00523495465788,0.0068780259759657625
2018-04-02,114.95,120.43523495465787,-0.04554510112196797
2018-04-03,118.38,121.13523495465788,-0.02274511586731298
2018-04-04,119.08,121.67523495465787,-0.02132919616407547
2018-04-05,119.62,119.63523495465788,-0.0001273450473319171
2018-04-06,117.58,118.90523495465787,-0.01114530369636979
2018-04-09,116.85,120.03523495465787,-0.026535833048196733
2018-04-10,117.98,119.36523495465788,-0.011605011753917038
2018-04-11,117.31,118.96523495465787,-0.013913602198900699
2018-04-12,116.91,118.05523495465788,-0.009700840077932482
2018-04-13,116.0,118.71523495465787,-0.022871832378505874
2018-04-16,116.66,120.95523495465787,-0.03551094713898095
2018-04-17,118.9,120.45523495465787,-0.01291131062293216
2018-04-18,118.4,120.83523495465788,-0.020153351425779675
2018-04-19,118.78,120.93523495465787,-0.0178213980025419
2018-04-20,118.88,121.67523495465787,-0.022972916022718337
2018-04-23,119.62,121.18523495465787,-0.012916053306687991
2018-04-24,119.13,121.89523495465787,-0.022685340864115555
2018-04-25,119.84,118.02523495465788,0.015376076531762983
2018-04-26,115.97,116.33523495465788,-0.0031395041648407673
2018-04-27,114.28,114.10523495465787,0.0015316128608084956
2018-04-30,112.05,115.08523495465788,-0.026373799869754966
2018-05-01,113.03,114.76523495465787,-0.01511986583169922
2018-05-02,112.71,114.55523495465788,-0.016107818690156317
2018-05-03,112.5,114.51523495465787,-0.017597963759632518
2018-05-04,112.46,115.05523495465788,-0.022556426534443563
2018-05-07,113.0,113.31523495465787,-0.0027819291446909977
2018-05-08,111.26,115.91523495465788,-0.04016068255806793
2018-05-09,113.86,116.87523495465787,-0.025798749887669836
2018-05-10,114.82,116.77523495465788,-0.01674357542861782
2018-05-11,114.72,115.54523495465787,-0.007142094219477868
2018-05-14,113.49,116.07523495465787,-0.02227206307760432
2018-05-15,114.02,116.52523495465788,-0.02149950571335657
2018-05-16,114.47,116.72523495465788,-0.019320885972377133
2018-05-17,114.67,116.76523495465787,-0.017943996391318717
2018-05-18,114.71,118.54523495465787,-0.032352502031185004
2018-05-21,116.49,117.69523495465788,-0.010240303739758039
2018-05-22,115.64,117.80523495465788,-0.018379785545958538
2018-05-23,115.75,116.71523495465787,-0.008269999670847183
2018-05-24,114.66,117.26523495465787,-0.02221660115775337
2018-05-25,115.21,115.96523495465787,-0.006512597977774703
2018-05-29,113.91,116.57523495465787,-0.022862788616248797
2018-05-30,114.52,116.01523495465787,-0.012888263815026169
2018-05-31,113.96,116.34523495465787,-0.02050135491657612
2018-06-01,114.29,118.84523495465787,-0.038329134158351263
2018-06-04,116.79,119.57523495465787,-0.023292740806355128
2018-06-05,117.52,126.77523495465788,-0.0730050704143288
2018-06-06,124.72,128.54523495465787,-0.029757889944400984
2018-06-07,126.49,129.87523495465788,-0.026065284546663126
2018-06-08,127.82,126.49523495465787,0.010472845446051648
2018-06-11,124.44,126.70523495465787,-0.01787799024616854
2018-06-12,124.65,127.13523495465788,-0.01954796367461953
2018-06-13,125.08,127.39523495465787,-0.01817363856255616
2018-06-14,125.34,126.06523495465787,-0.0057528545036124035
2018-06-15,124.01,126.84523495465787,-0.022351923236780258
2018-06-18,124.79,128.07523495465787,-0.025650821220987274
2018-06-19,126.02,130.08523495465786,-0.031250548581280846
2018-06-20,128.03,129.27523495465786,-0.009632432345565767
2018-06-21,127.22,128.65523495465789,-0.01115566696655379
2018-06-22,126.6,126.63523495465788,-0.0002782397384937241
2018-06-25,124.58,126.51523495465787,-0.015296457816732056
2018-06-26,124.46,125.04523495465787,-0.004680185973260698
2018-06-27,122.99,128.21523495465786,-0.04075361993062465
2018-06-28,126.16,127.16523495465788,-0.007904951027034257
2018-06-29,125.11,126.92686985172982,-0.01431430440104764
2018-07-02,124.23,126.82686985172982,-0.020475707196477844
2018-07-03,124.13,128.86686985172983,-0.03675785605082149
2018-07-05,126.17,129.93686985172982,-0.028989999959427748
2018-07-06,127.24,131.22686985172982,-0.030381505374886153
2018-07-09,128.53,131.3268698517298,-0.021297011456128723
2018-07-10,128.63,131.3568698517298,-0.02075924810638219
2018-07-11,128.66,131.24686985172983,-0.019709954642363914
2018-07-12,128.55,129.68686985172982,-0.008766267957809326
2018-07-13,126.99,129.33686985172983,-0.018145404743599047
2018-07-16,126.64,128.5768698517298,-0.01506390577063621
2018-07-17,125.88,128.89686985172983,-0.023405299563908244
2018-07-18,126.2,128.55686985172983,-0.018333285918116227
2018-07-19,125.86,129.2068698517298,-0.02590318808566816
2018-07-20,126.51,129.77686985172983,-0.02517297462531054
2018-07-23,127.08,129.8868698517298,-0.021610112361118206
2018-07-24,127.19,130.39686985172983,-0.024593150551667886
2018-07-25,127.7,125.94686985172982,0.013919600783521169
2018-07-26,123.25,126.18686985172982,-0.023273973395018466
2018-07-27,123.49,128.24686985172983,-0.03709150841053188
2018-07-30,125.55,128.19686985172982,-0.020646914817741946
2018-07-31,125.5,127.91686985172981,-0.01889406654908954
2018-08-01,125.22,128.47686985172982,-0.025349853677852252
2018-08-02,125.78,130.4568698517298,-0.035849931529441714
2018-08-03,127.76,130.74686985172983,-0.022844675785485435
2018-08-06,128.05,130.2668698517298,-0.017017909881868243
2018-08-07,127.57,130.1768698517298,-0.020025599437895614
2018-08-08,127.48,131.09686985172982,-0.027589292222007122
2018-08-09,128.4,131.05686985172983,-0.020272648467307808
2018-08-10,128.36,131.53686985172982,-0.024151934399159858
2018-08-13,128.84,132.21686985172983,-0.02554038569750361
2018-08-14,129.52,131.72686985172982,-0.016753376545072585
2018-08-15,129.03,132.4568698517298,-0.02587159016792251
2018-08-16,129.76,135.78686985172982,-0.04438477636542304
2018-08-17,133.09,135.5468698517298,-0.018125611121948437
2018-08-20,132.85,136.97686985172982,-0.030128224248348934
2018-08-21,134.28,136.9868698517298,-0.019760067914973423
2018-08-22,134.29,137.89686985172983,-0.026156285168822402
2018-08-23,135.2,135.2668698517298,-0.0004943549873159814
2018-08-24,132.57,134.99686985172983,-0.017977230541680878
2018-08-27,132.3,135.2968698517298,-0.022150326574546964
2018-08-28,132.6,136.58686985172983,-0.02918926142796696
2018-08-29,133.89,136.0768698517298,-0.016070841827216076
2018-08-30,133.38,136.6668698517298,-0.024050231451819726
2018-08-31,133.97,137.31686985172982,-0.024373333410116715
2018-09-04,134.62,137.2368698517298,-0.019068271190949337
2018-09-05,134.54,138.4568698517298,-0.028289458341245854
2018-09-06,135.76,138.6068698517298,-0.02053916847538051
2018-09-07,135.91,137.25686985172982,-0.00981276822926791
2018-09-10,134.56,137.53686985172982,-0.021644158798575286
2018-09-11,134.84,138.34686985172982,-0.025348385948220087
2018-09-12,135.65,138.59686985172982,-0.02126216742760756
2018-09-13,135.9,139.37686985172982,-0.024945816730053805
2018-09-14,136.68,138.6368698517298,-0.014115075259724552
2018-09-17,135.94,140.75686985172982,-0.03422120608964807
2018-09-18,138.06,137.0168698517298,0.0076131512083073005
2018-09-19,134.32,136.22686985172982,-0.013997751352616938
2018-09-20,133.53,136.1068698517298,-0.018932694981061315
2018-09-21,133.41,134.58686985172983,-0.008744314010916132
2018-09-24,131.89,134.43686985172982,-0.01894472739910391
2018-09-25,131.74,133.55686985172983,-0.013603716931572585
2018-09-26,130.86,133.08686985172983,-0.01673245342843166
2018-09-27,130.39,133.2668698517298,-0.021587284633687087
2018-09-28,130.57,132.87559670781894,-0.01735154358620672
2018-10-01,130.79,134.47559670781894,-0.027407178685563305
2018-10-02,132.39,133.87559670781894,-0.011096844715181686
2018-10-03,131.79,130.34559670781894,0.01108133553156243
2018-10-04,128.26,131.30559670781892,-0.023194721201381774
2018-10-05,129.22,129.58559670781892,-0.0028212757984458214
