date,CAH,dcf,Deviation
2004-03-23,64.44,,
2004-03-24,64.0,,
2004-03-25,63.95,,
2004-03-26,67.35,,
2004-03-29,68.65,,
2004-03-30,68.08,,
2004-03-31,68.9,,
2004-04-01,69.14,,
2004-04-02,69.9,,
2004-04-05,71.06,,
2004-04-06,70.67,,
2004-04-07,70.55,,
2004-04-08,70.1,,
2004-04-12,71.12,,
2004-04-13,70.84,,
2004-04-14,70.65,,
2004-04-15,70.71,,
2004-04-16,71.15,,
2004-04-19,71.56,,
2004-04-20,70.78,,
2004-04-21,72.19,,
2004-04-22,72.25,,
2004-04-23,71.83,,
2004-04-26,71.8,,
2004-04-27,71.92,,
2004-04-28,71.32,,
2004-04-29,71.0,,
2004-04-30,73.25,,
2004-05-03,75.72,,
2004-05-04,75.08,,
2004-05-05,75.61,,
2004-05-06,75.98,,
2004-05-07,75.54,,
2004-05-10,74.2,,
2004-05-11,74.51,,
2004-05-12,74.72,,
2004-05-13,74.73,,
2004-05-14,73.44,,
2004-05-17,69.2,,
2004-05-18,67.52,,
2004-05-19,67.2,,
2004-05-20,66.51,,
2004-05-21,66.7,,
2004-05-24,65.61,,
2004-05-25,67.17,,
2004-05-26,67.7,,
2004-05-27,68.24,,
2004-05-28,67.71,,
2004-06-01,68.6,,
2004-06-02,68.25,,
2004-06-03,68.08,,
2004-06-04,68.38,,
2004-06-07,68.85,,
2004-06-08,69.12,,
2004-06-09,68.3,,
2004-06-10,68.84,,
2004-06-14,68.45,,
2004-06-15,69.43,,
2004-06-16,68.85,,
2004-06-17,69.05,,
2004-06-18,68.36,,
2004-06-21,67.41,,
2004-06-22,68.4,,
2004-06-23,69.85,,
2004-06-24,70.15,,
2004-06-25,68.95,,
2004-06-28,68.32,,
2004-06-29,69.5,,
2004-06-30,70.05,,
2004-07-01,52.86,,
2004-07-02,51.76,,
2004-07-06,52.0,,
2004-07-07,51.65,,
2004-07-08,50.11,,
2004-07-09,48.94,,
2004-07-12,47.5,,
2004-07-13,48.35,,
2004-07-14,50.21,,
2004-07-15,50.47,,
2004-07-16,50.45,,
2004-07-19,50.29,,
2004-07-20,50.24,,
2004-07-21,50.05,,
2004-07-22,51.05,,
2004-07-23,50.89,,
2004-07-26,50.47,,
2004-07-27,44.0,,
2004-07-28,44.5,,
2004-07-29,44.76,,
2004-07-30,44.5,,
2004-08-02,44.47,,
2004-08-03,44.49,,
2004-08-04,44.16,,
2004-08-05,43.7,,
2004-08-06,44.01,,
2004-08-09,43.81,,
2004-08-10,44.09,,
2004-08-11,44.14,,
2004-08-12,43.84,,
2004-08-13,42.33,,
2004-08-16,42.77,,
2004-08-17,43.55,,
2004-08-18,44.1,,
2004-08-19,44.34,,
2004-08-20,44.53,,
2004-08-23,44.15,,
2004-08-24,44.23,,
2004-08-25,45.03,,
2004-08-26,45.8,,
2004-08-27,45.79,,
2004-08-30,45.07,,
2004-08-31,45.2,,
2004-09-01,45.79,,
2004-09-02,47.7,,
2004-09-03,47.35,,
2004-09-07,47.82,,
2004-09-08,46.68,,
2004-09-09,47.13,,
2004-09-10,45.85,,
2004-09-13,45.49,,
2004-09-14,47.49,,
2004-09-15,46.92,,
2004-09-16,47.75,,
2004-09-17,47.88,,
2004-09-20,47.45,,
2004-09-21,47.5,,
2004-09-22,47.07,,
2004-09-23,46.2,,
2004-09-24,45.74,,
2004-09-27,44.98,,
2004-09-28,44.82,,
2004-09-29,44.48,,
2004-09-30,43.77,,
2004-10-01,44.21,,
2004-10-04,43.83,,
2004-10-05,43.49,,
2004-10-06,43.76,,
2004-10-07,42.97,,
2004-10-08,42.53,,
2004-10-11,42.75,,
2004-10-12,42.25,,
2004-10-13,41.7,,
2004-10-14,41.12,,
2004-10-15,41.05,,
2004-10-18,40.95,,
2004-10-19,40.21,,
2004-10-20,37.65,,
2004-10-21,38.55,,
2004-10-22,38.49,,
2004-10-25,38.71,,
2004-10-26,39.33,,
2004-10-27,47.35,,
2004-10-28,46.83,,
2004-10-29,46.75,,
2004-11-01,46.28,,
2004-11-02,46.13,,
2004-11-03,45.9,,
2004-11-04,45.95,,
2004-11-05,47.35,,
2004-11-08,49.01,,
2004-11-09,50.29,,
2004-11-10,50.81,,
2004-11-11,51.8,,
2004-11-12,51.94,,
2004-11-15,51.71,,
2004-11-16,51.02,,
2004-11-17,51.26,,
2004-11-18,51.61,,
2004-11-19,51.24,,
2004-11-22,51.52,,
2004-11-23,51.1,,
2004-11-24,51.47,,
2004-11-26,51.77,,
2004-11-29,51.65,,
2004-11-30,52.28,,
2004-12-01,53.52,,
2004-12-02,53.5,,
2004-12-03,53.14,,
2004-12-06,53.34,,
2004-12-07,52.2,,
2004-12-08,54.2,,
2004-12-09,55.77,,
2004-12-10,56.76,,
2004-12-13,55.76,,
2004-12-14,56.31,,
2004-12-15,56.83,,
2004-12-16,57.8,,
2004-12-17,57.75,,
2004-12-20,58.07,,
2004-12-21,58.5,,
2004-12-22,56.57,,
2004-12-23,57.0,,
2004-12-27,56.83,,
2004-12-28,57.6,,
2004-12-29,57.47,,
2004-12-30,58.55,,
2004-12-31,58.15,,
2005-01-03,57.18,,
2005-01-04,55.56,,
2005-01-05,55.43,,
2005-01-06,56.35,,
2005-01-07,56.12,,
2005-01-10,55.47,,
2005-01-11,55.0,,
2005-01-12,54.68,,
2005-01-13,54.15,,
2005-01-14,54.43,,
2005-01-18,54.5,,
2005-01-19,54.2,,
2005-01-20,54.5,,
2005-01-21,54.32,,
2005-01-24,54.1,,
2005-01-25,53.99,,
2005-01-26,53.84,,
2005-01-27,54.32,,
2005-01-28,55.55,,
2005-01-31,56.32,,
2005-02-01,58.4,,
2005-02-02,58.55,,
2005-02-03,60.09,,
2005-02-04,58.18,,
2005-02-07,57.73,,
2005-02-08,57.38,,
2005-02-09,56.5,,
2005-02-10,56.8,,
2005-02-11,57.23,,
2005-02-14,57.15,,
2005-02-15,56.94,,
2005-02-16,57.38,,
2005-02-17,57.4,,
2005-02-18,58.35,,
2005-02-22,57.04,,
2005-02-23,58.08,,
2005-02-24,58.88,,
2005-02-25,59.5,,
2005-02-28,58.55,,
2005-03-01,58.85,,
2005-03-02,57.88,,
2005-03-03,57.51,,
2005-03-04,58.0,,
2005-03-07,57.75,,
2005-03-08,57.54,,
2005-03-09,57.32,,
2005-03-10,57.12,,
2005-03-11,56.98,,
2005-03-14,57.31,,
2005-03-15,56.72,,
2005-03-16,55.99,,
2005-03-17,56.01,,
2005-03-18,56.12,,
2005-03-21,55.98,,
2005-03-22,55.46,,
2005-03-23,56.95,,
2005-03-24,57.17,,
2005-03-28,53.78,,
2005-03-29,54.02,,
2005-03-30,54.84,,
2005-03-31,55.8,,
2005-04-01,54.68,,
2005-04-04,55.95,,
2005-04-05,56.3,,
2005-04-06,56.28,,
2005-04-07,56.83,,
2005-04-08,55.53,,
2005-04-11,55.46,,
2005-04-12,55.79,,
2005-04-13,55.32,,
2005-04-14,55.62,,
2005-04-15,55.15,,
2005-04-18,54.19,,
2005-04-19,54.35,,
2005-04-20,53.28,,
2005-04-21,55.08,,
2005-04-22,54.48,,
2005-04-25,54.45,,
2005-04-26,53.97,,
2005-04-27,55.12,,
2005-04-28,55.01,,
2005-04-29,55.57,,
2005-05-02,55.73,,
2005-05-03,55.33,,
2005-05-04,55.9,,
2005-05-05,55.48,,
2005-05-06,55.91,,
2005-05-09,56.25,,
2005-05-10,56.35,,
2005-05-11,57.05,,
2005-05-12,58.0,,
2005-05-13,57.53,,
2005-05-16,58.32,,
2005-05-17,59.22,,
2005-05-18,59.16,,
2005-05-19,59.16,,
2005-05-20,58.91,,
2005-05-23,58.72,,
2005-05-24,58.6,,
2005-05-25,58.09,,
2005-05-26,58.13,,
2005-05-27,57.8,,
2005-05-31,57.93,,
2005-06-01,58.03,,
2005-06-02,57.88,,
2005-06-03,57.48,,
2005-06-06,58.33,,
2005-06-07,58.4,,
2005-06-08,57.84,,
2005-06-09,57.77,,
2005-06-10,57.03,,
2005-06-13,58.0,,
2005-06-14,58.45,,
2005-06-15,58.0,,
2005-06-16,58.8,,
2005-06-17,59.53,,
2005-06-20,60.1,,
2005-06-21,60.3,,
2005-06-22,60.5,,
2005-06-23,60.8,,
2005-06-24,60.51,,
2005-06-27,56.43,,
2005-06-28,57.02,,
2005-06-29,57.41,,
2005-06-30,57.58,,
2005-07-01,58.17,,
2005-07-05,58.76,,
2005-07-06,58.02,,
2005-07-07,57.81,,
2005-07-08,58.4,,
2005-07-11,58.32,,
2005-07-12,58.13,,
2005-07-13,58.1,,
2005-07-14,58.22,,
2005-07-15,57.79,,
2005-07-18,57.79,,
2005-07-19,58.0,,
2005-07-20,58.49,,
2005-07-21,58.0,,
2005-07-22,57.89,,
2005-07-25,57.28,,
2005-07-26,57.54,,
2005-07-27,58.5,,
2005-07-28,59.02,,
2005-07-29,59.58,,
2005-08-01,59.83,,
2005-08-02,59.95,,
2005-08-03,59.46,,
2005-08-04,58.99,,
2005-08-05,59.22,,
2005-08-08,59.31,,
2005-08-09,59.19,,
2005-08-10,59.06,,
2005-08-11,59.66,,
2005-08-12,59.27,,
2005-08-15,59.33,,
2005-08-16,58.75,,
2005-08-17,59.47,,
2005-08-18,59.52,,
2005-08-19,58.83,,
2005-08-22,59.38,,
2005-08-23,58.71,,
2005-08-24,58.16,,
2005-08-25,58.18,,
2005-08-26,57.89,,
2005-08-29,58.1,,
2005-08-30,58.11,,
2005-08-31,59.61,,
2005-09-01,59.32,,
2005-09-02,58.88,,
2005-09-06,60.0,,
2005-09-07,59.7,,
2005-09-08,58.9,,
2005-09-09,59.82,,
2005-09-12,60.6,,
2005-09-13,59.9,,
2005-09-14,60.6,,
2005-09-15,62.38,,
2005-09-16,63.37,,
2005-09-19,62.91,,
2005-09-20,62.4,,
2005-09-21,61.62,,
2005-09-22,61.32,,
2005-09-23,61.95,,
2005-09-26,61.26,,
2005-09-27,62.2,,
2005-09-28,63.09,,
2005-09-29,63.16,,
2005-09-30,63.44,67.524686774942,-0.060491754497968286
2005-10-03,62.94,68.20468677494199,-0.07718951620310366
2005-10-04,63.62,67.23468677494199,-0.0537622311983339
2005-10-05,62.65,67.644686774942,-0.07383708925373
2005-10-06,63.06,68.134686774942,-0.07448022461311621
2005-10-07,63.55,67.074686774942,-0.052548687804812255
2005-10-10,62.49,67.044686774942,-0.06793508917763058
2005-10-11,62.46,66.834686774942,-0.06545533443843687
2005-10-12,62.25,67.504686774942,-0.07784180663575146
2005-10-13,62.92,68.06468677494199,-0.07558525600731925
2005-10-14,63.48,67.834686774942,-0.06419557577364121
2005-10-17,63.25,67.504686774942,-0.06302802039696831
2005-10-18,62.92,68.524686774942,-0.0817907682431247
2005-10-19,63.94,68.754686774942,-0.07002703380355946
2005-10-20,64.17,68.644686774942,-0.06518620719492363
2005-10-21,64.06,69.554686774942,-0.07899808093049354
2005-10-24,64.97,68.96468677494198,-0.057923655739613
2005-10-25,64.38,68.384686774942,-0.058561162795432
2005-10-26,63.8,66.684686774942,-0.043258608751926664
2005-10-27,62.1,67.23468677494199,-0.07636960951613536
2005-10-28,62.65,67.09468677494199,-0.06624498881485141
2005-10-31,62.51,66.654686774942,-0.06218147553429265
2005-11-01,62.07,66.37468677494199,-0.06485434408960722
2005-11-02,61.79,66.28468677494199,-0.0678088257428584
2005-11-03,61.7,66.09468677494199,-0.06649077239606671
2005-11-04,61.51,65.78468677494199,-0.06497996698785313
2005-11-07,61.2,65.84468677494199,-0.0705400390287767
2005-11-08,61.26,65.504686774942,-0.06479974157460977
2005-11-09,60.92,65.744686774942,-0.07338519676058264
2005-11-10,61.16,65.804686774942,-0.07058291745734235
2005-11-11,61.22,65.584686774942,-0.06655039445289568
2005-11-14,61.0,65.56468677494199,-0.06962111770030688
2005-11-15,60.98,65.074686774942,-0.06292288104441124
2005-11-16,60.49,65.76468677494199,-0.08020545726907924
2005-11-17,61.18,65.724686774942,-0.06914733257693817
2005-11-18,61.14,65.884686774942,-0.07201501604082228
2005-11-21,61.3,65.684686774942,-0.0667535614498006
2005-11-22,61.1,66.904686774942,-0.08676054032609326
2005-11-23,62.32,68.104686774942,-0.08493815989577935
2005-11-25,63.52,67.654686774942,-0.06111456533227788
2005-11-28,63.07,68.634686774942,-0.08107688745180697
2005-11-29,64.05,68.53468677494199,-0.06543674431122815
2005-11-30,63.95,68.734686774942,-0.06961094899011477
2005-12-01,64.15,69.134686774942,-0.072101097256272
2005-12-02,64.55,69.484686774942,-0.07101833517542144
2005-12-05,64.9,70.274686774942,-0.07648112032366194
2005-12-06,65.69,70.854686774942,-0.07289125123574047
2005-12-07,66.27,71.524686774942,-0.07346675689019488
2005-12-08,66.94,71.634686774942,-0.06553650174658421
2005-12-09,67.05,71.584686774942,-0.06334716235050086
2005-12-12,67.0,71.474686774942,-0.0626051960050108
2005-12-13,66.89,72.254686774942,-0.07424690375659448
2005-12-14,67.67,71.71468677494198,-0.056399699375877965
2005-12-15,67.13,73.42468677494199,-0.08572984171163278
2005-12-16,68.84,72.584686774942,-0.05159058943869077
2005-12-19,68.0,72.834686774942,-0.06637890528562451
2005-12-20,68.25,72.704686774942,-0.06127097127495407
2005-12-21,68.12,73.164686774942,-0.06894974881064808
2005-12-22,68.58,73.82468677494198,-0.07104245211267413
2005-12-23,69.24,73.06468677494199,-0.052346584153888376
2005-12-27,68.48,73.764686774942,-0.0716425027474965
2005-12-28,69.18,73.604686774942,-0.06011419882094149
2005-12-29,69.02,73.334686774942,-0.05883555196988044
2005-12-30,68.75,75.08777262180975,-0.08440485581761548
2006-01-03,69.93,75.17777262180975,-0.06980484309117874
2006-01-04,70.02,74.80777262180975,-0.06400100489576543
2006-01-05,69.65,74.44777262180975,-0.06444481080961473
2006-01-06,69.29,76.59777262180974,-0.0954045055316528
2006-01-09,71.44,75.61777262180973,-0.05524855436702958
2006-01-10,70.46,75.33777262180975,-0.06474537873977004
2006-01-11,70.18,75.21777262180974,-0.06697582826786619
2006-01-12,70.06,74.82777262180974,-0.0637166182388823
2006-01-13,69.67,73.65777262180974,-0.05413919644685239
2006-01-17,68.5,74.28777262180974,-0.07791016499141257
2006-01-18,69.13,73.68777262180974,-0.06185249546355209
2006-01-19,68.53,73.06777262180975,-0.0621036122901506
2006-01-20,67.91,74.60777262180974,-0.08977312130414439
2006-01-23,69.45,74.86777262180973,-0.07236454928580949
2006-01-24,69.71,75.75777262180974,-0.07983039116000434
2006-01-25,70.6,76.48777262180974,-0.07697665156130984
2006-01-26,71.33,78.60777262180974,-0.09258337158112695
2006-01-27,73.45,77.67777262180975,-0.054427057819918856
2006-01-30,72.52,77.19777262180975,-0.060594657888979
2006-01-31,72.04,77.21777262180974,-0.06705415665340364
2006-02-01,72.06,76.32777262180974,-0.055913758193309016
2006-02-02,71.17,76.50777262180974,-0.06976771691152484
2006-02-03,71.35,74.92777262180975,-0.04774961935500466
2006-02-06,69.77,75.18777262180974,-0.07205656495585844
2006-02-07,70.03,75.09777262180974,-0.06748232930064246
2006-02-08,69.94,74.40777262180974,-0.06004443439690044
2006-02-09,69.25,74.91777262180976,-0.07565324519751915
2006-02-10,69.76,75.39777262180974,-0.07477372906078306
2006-02-13,70.24,76.28777262180974,-0.07927577924959306
2006-02-14,71.13,77.08777262180975,-0.07728557226628407
2006-02-15,71.93,77.03777262180974,-0.06630218460344861
2006-02-16,71.88,76.90777262180974,-0.06537405063768487
2006-02-17,71.75,76.97777262180973,-0.06791275512080186
2006-02-21,71.82,77.40777262180974,-0.07218619568231044
2006-02-22,72.25,77.15777262180974,-0.06360697639452706
2006-02-23,72.0,77.54777262180974,-0.0715400640694801
2006-02-24,72.39,78.37777262180974,-0.07639631009549197
2006-02-27,73.22,77.75777262180974,-0.05835780101212629
2006-02-28,72.6,78.15777262180974,-0.07110965979932315
2006-03-01,73.0,77.76777262180974,-0.06130782020716685
2006-03-02,72.61,77.25777262180974,-0.06015928836780471
2006-03-03,72.1,76.70777262180974,-0.0600691750564486
2006-03-06,71.55,76.94777262180975,-0.07014852331514831
2006-03-07,71.79,76.87777262180974,-0.06618002119856381
2006-03-08,71.72,77.18777262180974,-0.07083728984640758
2006-03-09,72.03,77.68777262180974,-0.07282706700000563
2006-03-10,72.53,77.87777262180974,-0.06866879267053005
2006-03-13,72.72,78.59777262180974,-0.07478294137025898
2006-03-14,73.44,79.82777262180974,-0.08001942697402209
2006-03-15,74.67,80.41777262180975,-0.07147390973933687
2006-03-16,75.26,80.10777262180974,-0.06051563366636292
2006-03-17,74.95,80.17777262180975,-0.06520226804589113
2006-03-20,75.02,79.45777262180974,-0.05585070503966849
2006-03-21,74.3,79.76777262180974,-0.06854613639186369
2006-03-22,74.61,79.57777262180974,-0.06242663570666762
2006-03-23,74.42,79.64777262180974,-0.0656361433562328
2006-03-24,74.49,79.97777262180975,-0.06861622225664799
2006-03-27,74.82,80.49777262180974,-0.07053328852320861
2006-03-28,75.34,80.31777262180975,-0.061975979404315096
2006-03-29,75.16,79.96777262180974,-0.06012137720212696
2006-03-30,74.81,79.67777262180975,-0.06109323167095315
2006-03-31,74.52,78.56372093023256,-0.05147058823529427
2006-04-03,74.58,78.83372093023254,-0.0539581397406963
2006-04-04,74.85,78.89372093023256,-0.05125529487712355
2006-04-05,74.91,77.50372093023256,-0.033465760083536966
2006-04-06,73.52,75.60372093023257,-0.02756108964736592
2006-04-07,71.62,75.46372093023255,-0.05093468600343909
2006-04-10,71.48,74.06372093023256,-0.03488510836049408
2006-04-11,70.08,74.05372093023254,-0.05365997657263255
2006-04-12,70.07,73.98372093023256,-0.05289975796058233
2006-04-13,70.0,73.83372093023254,-0.051923712931319366
2006-04-17,69.85,74.40372093023255,-0.061202865573114607
2006-04-18,70.42,72.78372093023256,-0.03247595616193244
2006-04-19,68.8,72.30372093023254,-0.04845837648678364
2006-04-20,68.32,71.45372093023256,-0.043856651402273905
2006-04-21,67.47,71.80372093023254,-0.06035510241096509
2006-04-24,67.82,71.89372093023256,-0.056663097660306194
2006-04-25,67.91,72.83372093023254,-0.06760221594265359
2006-04-26,68.85,72.35372093023257,-0.048424889351731504
2006-04-27,68.37,71.33372093023254,-0.04154726392488606
2006-04-28,67.35,71.04372093023255,-0.05199222228041689
2006-05-01,67.06,71.75372093023256,-0.06541432094924171
2006-05-02,67.77,71.23372093023256,-0.04862473678196588
2006-05-03,67.25,71.04372093023255,-0.053399806211700596
2006-05-04,67.06,72.17372093023256,-0.07085294847380519
2006-05-05,68.19,72.21372093023255,-0.05571961780116508
2006-05-08,68.23,71.36372093023255,-0.04391196099900907
2006-05-09,67.38,71.58372093023254,-0.05872453786426679
2006-05-10,67.6,71.29372093023255,-0.05180990530494545
2006-05-11,67.31,70.44372093023254,-0.044485454329367125
2006-05-12,66.46,71.79372093023255,-0.07429230385503693
2006-05-15,67.81,72.23372093023256,-0.061241770093849124
2006-05-16,68.25,71.19372093023254,-0.04134804153750149
2006-05-17,67.21,71.87372093023255,-0.06488770679842226
2006-05-18,67.89,71.58372093023254,-0.051600012995029254
2006-05-19,67.6,71.12372093023255,-0.049543540244317175
2006-05-22,67.14,70.51372093023255,-0.047844885870801934
2006-05-23,66.53,70.77372093023257,-0.05996181738721851
2006-05-24,66.79,70.38372093023257,-0.051058979018668516
2006-05-25,66.4,70.96372093023255,-0.06431062055947345
2006-05-26,66.98,70.13372093023257,-0.04496725524330614
2006-05-30,66.15,70.89372093023256,-0.066913132333693
2006-05-31,66.91,71.71372093023255,-0.06698468393385848
2006-06-01,67.73,71.50372093023256,-0.05277656716515
2006-06-02,67.52,70.81372093023256,-0.04651246802124154
2006-06-05,66.83,71.44372093023254,-0.064578396395927
2006-06-06,67.46,71.90372093023255,-0.061800987108083794
2006-06-07,67.92,72.01372093023255,-0.05684640200995272
2006-06-08,68.03,70.88372093023257,-0.04025918635170622
2006-06-09,66.9,70.37372093023255,-0.049361052454173104
2006-06-12,66.39,70.71372093023255,-0.06114401665411462
2006-06-13,66.73,71.28372093023256,-0.06388163904476052
2006-06-14,67.3,70.75372093023256,-0.04881327631713028
2006-06-15,66.77,70.32372093023255,-0.05053374427894919
2006-06-16,66.34,68.94372093023254,-0.03776588926593283
2006-06-19,64.96,67.62372093023255,-0.039390333652014164
2006-06-20,63.64,67.74372093023256,-0.06057714093471289
2006-06-21,63.76,67.29372093023255,-0.05251189682163926
2006-06-22,63.31,66.81372093023256,-0.05244014075927872
2006-06-23,62.83,67.12372093023255,-0.0639672662767814
2006-06-26,63.14,66.83372093023256,-0.05526732432103276
2006-06-27,62.85,66.87372093023255,-0.06016894041876908
2006-06-28,62.89,68.03372093023256,-0.07560546240749288
2006-06-29,64.05,68.31372093023256,-0.06241382949388774
2006-06-30,64.33,67.03411214953272,-0.04033934459369981
2006-07-03,63.95,66.68411214953271,-0.041000953021639086
2006-07-05,63.6,67.28411214953272,-0.054754562880240054
2006-07-06,64.2,66.74411214953271,-0.038117401934014916
2006-07-07,63.66,65.99411214953271,-0.035368490816937825
2006-07-10,62.91,66.78411214953272,-0.05800948795812999
2006-07-11,63.7,66.82411214953271,-0.04675127059738349
2006-07-12,63.74,66.4541121495327,-0.04084189919542536
2006-07-13,63.37,65.88411214953271,-0.038159611892873424
2006-07-14,62.8,66.28411214953272,-0.05256330720207558
2006-07-17,63.2,66.58411214953271,-0.050824619271527816
2006-07-18,63.5,68.9241121495327,-0.07869687371184331
2006-07-19,65.84,68.38411214953271,-0.0372032635880335
2006-07-20,65.3,69.34411214953272,-0.058319474057322296
2006-07-21,66.26,70.86411214953272,-0.06497099885789048
2006-07-24,67.78,71.23411214953272,-0.04848957957504885
2006-07-25,68.15,70.52411214953271,-0.033663836057926666
2006-07-26,67.44,70.08411214953271,-0.03772769702627021
2006-07-27,67.0,70.9241121495327,-0.05532832249291064
2006-07-28,67.84,70.08411214953271,-0.03202026936924929
2006-07-31,67.0,69.87411214953272,-0.04113271798548268
2006-08-01,66.79,69.61411214953272,-0.04056809836871078
2006-08-02,66.53,69.63411214953271,-0.04457746431615184
2006-08-03,66.55,69.9341121495327,-0.048390006615038006
2006-08-04,66.85,70.65411214953271,-0.053841341059974956
2006-08-07,67.57,69.83411214953271,-0.0324212921141559
2006-08-08,66.75,69.30411214953271,-0.03685368833557645
2006-08-09,66.22,70.53411214953272,-0.061163485554149744
2006-08-10,67.45,69.61411214953272,-0.03108726208967727
2006-08-11,66.53,69.66411214953271,-0.0449889053750574
2006-08-14,66.58,69.4241121495327,-0.0409672095396304
2006-08-15,66.34,70.63411214953271,-0.06079374425266437
2006-08-16,67.55,70.94411214953271,-0.047842055481345125
2006-08-17,67.86,70.49411214953271,-0.03736641357997683
2006-08-18,67.41,70.47411214953271,-0.04347854915903382
2006-08-21,67.39,70.15411214953271,-0.03940057203832947
2006-08-22,67.07,70.33411214953271,-0.04640866358834683
2006-08-23,67.25,70.4341121495327,-0.0452069608369986
2006-08-24,67.35,70.40411214953271,-0.043379740987941506
2006-08-25,67.32,69.90411214953271,-0.036966525574418374
2006-08-28,66.82,69.09411214953272,-0.0329132552512017
2006-08-29,66.01,70.24411214953271,-0.06027711106262268
2006-08-30,67.16,70.50411214953272,-0.04743144828829515
2006-08-31,67.42,71.10411214953271,-0.05181292668115989
2006-09-01,68.02,71.33411214953271,-0.04645900887622423
2006-09-05,68.25,71.02411214953271,-0.039058737456543646
2006-09-06,67.94,70.99411214953271,-0.043019231554018655
2006-09-07,67.91,71.35411214953271,-0.04826788598133047
2006-09-08,68.27,72.0641121495327,-0.05264912085033313
2006-09-11,68.98,72.08411214953271,-0.04306236224555948
2006-09-12,69.0,72.01411214953272,-0.04185446518140934
2006-09-13,68.93,71.88411214953271,-0.041095480784232086
2006-09-14,68.8,72.62411214953272,-0.05265623270765629
2006-09-15,69.54,73.50411214953272,-0.053930481351415205
2006-09-18,70.42,73.28411214953272,-0.03908230673094093
2006-09-19,70.2,71.76411214953272,-0.021795185681021567
2006-09-20,68.68,70.08411214953271,-0.0200346712895052
2006-09-21,67.0,69.9341121495327,-0.04195537856059417
2006-09-22,66.85,69.84411214953272,-0.04286849753523225
2006-09-25,66.76,69.45411214953272,-0.03878981483101196
2006-09-26,66.37,68.94411214953271,-0.03733621435213674
2006-09-27,65.86,69.04411214953271,-0.04611706994850917
2006-09-28,65.96,68.8241121495327,-0.04161495237758983
2006-09-29,65.74,69.2858837772397,-0.05117757880725082
2006-10-02,65.39,69.8158837772397,-0.06339365109752526
2006-10-03,65.92,70.2158837772397,-0.06118108248652698
2006-10-04,66.32,70.27588377723971,-0.05629077237618341
2006-10-05,66.38,67.91588377723971,-0.022614500346889832
2006-10-06,64.02,68.62588377723971,-0.06711583915174713
2006-10-09,64.73,68.15588377723972,-0.05026541491908254
2006-10-10,64.26,67.97588377723972,-0.054664736532397895
2006-10-11,64.08,68.65588377723972,-0.06664955027141728
2006-10-12,64.76,68.7458837772397,-0.05797996270082628
2006-10-13,64.85,68.55588377723971,-0.054056392727447555
2006-10-16,64.66,68.5958837772397,-0.057377841941962826
2006-10-17,64.7,68.8958837772397,-0.060901806424404126
2006-10-18,65.0,69.2458837772397,-0.06131604574357774
2006-10-19,65.35,69.58588377723972,-0.060872745265401096
2006-10-20,65.69,69.7158837772397,-0.057747009133577665
2006-10-23,65.82,69.5058837772397,-0.053029809520193205
2006-10-24,65.61,69.07588377723972,-0.05017501894607279
2006-10-25,65.18,69.29588377723972,-0.05939579023872099
2006-10-26,65.4,68.36588377723972,-0.04338251205679733
2006-10-27,64.47,68.79588377723972,-0.06287997972737569
2006-10-30,64.9,69.3458837772397,-0.06411171846221253
2006-10-31,65.45,67.9858837772397,-0.03730015168367451
2006-11-01,64.09,68.51588377723971,-0.06459646337817415
2006-11-02,64.62,67.15588377723971,-0.03776115560702609
2006-11-03,63.26,68.07588377723972,-0.07074287559744985
2006-11-06,64.18,67.93588377723972,-0.055285713063734865
2006-11-07,64.04,67.37588377723971,-0.04951154018652881
2006-11-08,63.48,67.2058837772397,-0.055439844963418805
2006-11-09,63.31,65.94588377723971,-0.03997040643421401
2006-11-10,62.05,65.90588377723971,-0.05850591110002412
2006-11-13,62.01,66.51588377723971,-0.06774147047838708
2006-11-14,62.62,67.41588377723971,-0.07113878078179037
2006-11-15,63.52,67.2858837772397,-0.055968407722892355
2006-11-16,63.39,66.5658837772397,-0.04771038251167348
2006-11-17,62.67,66.26588377723971,-0.05426448078965762
2006-11-20,62.37,65.77588377723971,-0.05178012945860633
2006-11-21,61.88,66.05588377723971,-0.06321743860580298
2006-11-22,62.16,66.10588377723971,-0.05969035661842681
2006-11-24,62.21,66.19588377723971,-0.06021346872039479
2006-11-27,62.3,66.26588377723971,-0.05984804776122021
2006-11-28,62.37,65.72588377723972,-0.05105878512966955
2006-11-29,61.83,68.51588377723971,-0.09758151553553618
2006-11-30,64.62,69.3858837772397,-0.06868664802973978
2006-12-01,65.49,69.83588377723972,-0.06222995317281421
2006-12-04,65.94,69.7558837772397,-0.05470339662565882
2006-12-05,65.86,69.5658837772397,-0.053271568993595975
2006-12-06,65.67,70.2458837772397,-0.0651409524827179
2006-12-07,66.35,69.9558837772397,-0.051545110754685264
2006-12-08,66.06,69.41588377723971,-0.04834460925411499
2006-12-11,65.52,69.86588377723972,-0.06220323199655109
2006-12-12,65.97,69.3558837772397,-0.04881898395404538
2006-12-13,65.46,69.1458837772397,-0.05330590305439076
2006-12-14,65.25,68.8458837772397,-0.05223091897366994
2006-12-15,64.95,68.51588377723971,-0.05204462937139043
2006-12-18,64.62,68.54588377723972,-0.05727380786274561
2006-12-19,64.65,68.62588377723971,-0.0579356295089104
2006-12-20,64.73,68.68588377723972,-0.05759383966098974
2006-12-21,64.79,68.0958837772397,-0.04854748325249958
2006-12-22,64.2,68.51588377723971,-0.0629909962377716
