date,NTRS,dcf,Deviation
2015-08-14,77.7,108.03415465043572,-0.28078300560213976
2015-08-17,77.63,108.00415465043572,-0.28123135400433585
2015-08-18,77.6,107.74415465043573,-0.2797753135493539
2015-08-19,77.34,105.43415465043573,-0.2664616105054495
2015-08-20,75.03,102.92415465043572,-0.2710166019354101
2015-08-21,72.52,97.56415465043571,-0.2566942207429239
2015-08-24,67.16,95.65415465043573,-0.29788726641897023
2015-08-25,65.25,98.42415465043572,-0.33705298021870145
2015-08-26,68.02,100.47415465043571,-0.3230099796644069
2015-08-27,70.07,100.54415465043573,-0.30309225589877364
2015-08-28,70.14,100.24415465043573,-0.3003083297516228
2015-08-31,69.84,98.40415465043573,-0.2902738685363956
2015-09-01,68.0,99.33415465043574,-0.31544190173765463
2015-09-02,68.93,99.83415465043574,-0.30955492895838177
2015-09-03,69.43,98.68415465043573,-0.2964422683060046
2015-09-04,68.28,100.95415465043573,-0.3236533926074998
2015-09-08,70.55,100.07415465043573,-0.2950227733980382
2015-09-09,69.67,100.30415465043573,-0.3054126198181628
2015-09-10,69.9,100.43415465043573,-0.30402162249197817
2015-09-11,70.03,100.42415465043572,-0.30265780933117215
2015-09-14,70.02,101.19415465043573,-0.3080628002489223
2015-09-15,70.79,101.19415465043573,-0.30045366509027716
2015-09-16,70.79,99.82415465043573,-0.2908529979753651
2015-09-17,69.42,97.53415465043572,-0.2882493291831707
2015-09-18,67.13,98.79415465043573,-0.32050635751146717
2015-09-21,68.39,97.74415465043573,-0.3003162158946031
2015-09-22,67.34,97.89415465043572,-0.31211418863097284
2015-09-23,67.49,97.52415465043572,-0.3079663162227835
2015-09-24,67.12,99.45415465043573,-0.3251161780428854
2015-09-25,69.05,97.55415465043573,-0.2921880134431406
2015-09-28,67.15,97.65415465043573,-0.31236924593355864
2015-09-29,67.25,98.56415465043571,-0.3177032741922602
2015-09-30,68.16,86.54474119437259,-0.21243048324660108
2015-10-01,68.21,85.72474119437258,-0.20431372495671474
2015-10-02,67.39,87.11474119437258,-0.22642254254492067
2015-10-05,68.78,86.68474119437259,-0.2065500911426258
2015-10-06,68.35,87.3347411943726,-0.21737902849130886
2015-10-07,69.0,87.4547411943726,-0.21102047690423098
2015-10-08,69.12,86.81474119437259,-0.2038218504246324
2015-10-09,68.48,87.1347411943726,-0.21409073968280024
2015-10-12,68.8,86.7747411943726,-0.20714255032014173
2015-10-13,68.44,86.01474119437259,-0.204322432996199
2015-10-14,67.68,87.7847411943726,-0.2290231869551994
2015-10-15,69.45,87.4447411943726,-0.20578414377571086
2015-10-16,69.11,86.6747411943726,-0.2026512101718626
2015-10-19,68.34,87.90474119437259,-0.22256753081283254
2015-10-20,69.57,84.8847411943726,-0.18041807018418388
2015-10-21,66.55,86.43474119437259,-0.2300549630808313
2015-10-22,68.1,87.5047411943726,-0.22175645490190332
2015-10-23,69.17,87.2347411943726,-0.2070819600888314
2015-10-26,68.9,87.26474119437259,-0.21044858373517827
2015-10-27,68.93,89.7747411943726,-0.23218937662255512
2015-10-28,71.44,89.3547411943726,-0.20049010220289054
2015-10-29,71.02,88.7247411943726,-0.19954683390494388
2015-10-30,70.39,89.6247411943726,-0.2146141895423439
2015-11-02,71.29,90.06474119437259,-0.20845828173595704
2015-11-03,71.73,90.5047411943726,-0.2074448360009229
2015-11-04,72.17,91.61474119437258,-0.212244677448993
2015-11-05,73.28,93.3047411943726,-0.2146165450762788
2015-11-06,74.97,92.3747411943726,-0.18841450562497364
2015-11-09,74.04,93.15474119437259,-0.20519343352034658
2015-11-10,74.82,93.2847411943726,-0.19793956608507468
2015-11-11,74.95,92.2847411943726,-0.18783973352497896
2015-11-12,73.95,91.56474119437259,-0.19237471721762656
2015-11-13,73.23,92.34474119437259,-0.20699328350640744
2015-11-16,74.01,92.31474119437259,-0.1982862212204135
2015-11-17,73.98,94.09474119437259,-0.2137711517035934
2015-11-18,75.76,93.7347411943726,-0.19176178400172206
2015-11-19,75.4,93.9747411943726,-0.19765674220856366
2015-11-20,75.64,93.5347411943726,-0.19131652010653355
2015-11-23,75.2,93.43474119437259,-0.19516018304624827
2015-11-24,75.1,93.3347411943726,-0.19536928008830245
2015-11-25,75.0,93.8747411943726,-0.20106304373496442
2015-11-27,75.54,93.2747411943726,-0.19013444548096536
2015-11-30,74.94,93.3547411943726,-0.19725555401660344
2015-12-01,75.02,92.5347411943726,-0.18927746453175087
2015-12-02,74.2,91.1047411943726,-0.18555281506487364
2015-12-03,72.77,93.86474119437258,-0.2247355175751261
2015-12-04,75.53,92.94474119437258,-0.1873666112852329
2015-12-07,74.61,92.65474119437259,-0.19475248607643347
2015-12-08,74.32,90.81474119437259,-0.18163065794647337
2015-12-09,72.48,90.46474119437258,-0.19880387603973304
2015-12-10,72.13,88.4447411943726,-0.1844625352966791
2015-12-11,70.11,88.36474119437258,-0.20658399433568553
2015-12-14,70.03,91.01474119437259,-0.2305642022269473
2015-12-15,72.68,92.3847411943726,-0.21328999724007303
2015-12-16,74.05,90.3047411943726,-0.17999875731204162
2015-12-17,71.97,88.39474119437259,-0.18581129343719627
2015-12-18,70.06,89.4847411943726,-0.21707322315633137
2015-12-21,71.15,90.3747411943726,-0.21272250343738386
2015-12-22,72.04,91.43474119437259,-0.21211566786352154
2015-12-23,73.1,91.29474119437258,-0.1992967059913645
2015-12-24,72.96,91.2347411943726,-0.20030463127460274
2015-12-28,72.9,91.91474119437258,-0.2068736847570729
2015-12-29,73.58,91.16474119437258,-0.19288971771312458
2015-12-30,72.83,90.4247411943726,-0.19457883939697218
2015-12-31,72.09,96.93032704724885,-0.2562699188577007
2016-01-04,70.59,97.03032704724885,-0.27249549549981156
2016-01-05,70.69,95.35032704724887,-0.25862865719410655
2016-01-06,69.01,93.52032704724886,-0.2620855574517571
2016-01-07,67.18,92.27032704724886,-0.2719219477178275
2016-01-08,65.93,92.23032704724884,-0.2851592083564378
2016-01-11,65.89,92.65032704724884,-0.2888314364352096
2016-01-12,66.31,91.09032704724885,-0.2720412567450242
2016-01-13,64.75,92.08032704724883,-0.29680962181232173
2016-01-14,65.74,90.12032704724885,-0.27053083190062754
2016-01-15,63.78,90.27032704724884,-0.2934555342131796
2016-01-19,63.93,87.77032704724884,-0.27162171828771964
2016-01-20,61.43,85.35032704724885,-0.2802605200798688
2016-01-21,59.01,86.76032704724885,-0.31985042002131103
2016-01-22,60.42,85.13032704724884,-0.2902646789261619
2016-01-25,58.79,86.19032704724884,-0.3179048970568148
2016-01-26,59.85,86.15032704724884,-0.30528412309827346
2016-01-27,59.81,86.11032704724884,-0.30542593378861305
2016-01-28,59.77,88.42032704724885,-0.3240242148385074
2016-01-29,62.08,87.59032704724885,-0.2912459389892198
2016-02-01,61.25,85.58032704724884,-0.2842981312027013
2016-02-02,59.24,85.80032704724886,-0.3095597413355139
2016-02-03,59.46,86.68032704724885,-0.314031199171771
2016-02-04,60.34,86.36032704724884,-0.3012995427056776
2016-02-05,60.02,84.06032704724885,-0.28598897829336534
2016-02-08,57.72,84.33032704724884,-0.31554872344251117
2016-02-09,57.99,83.24032704724885,-0.3033424776540855
2016-02-10,56.9,80.84032704724885,-0.2961433720234261
2016-02-11,54.5,83.19032704724884,-0.34487575738167087
2016-02-12,56.85,84.59032704724885,-0.3279373424310582
2016-02-16,58.25,85.95032704724886,-0.3222829743512361
2016-02-17,59.61,85.42032704724885,-0.3021567341105156
2016-02-18,59.08,85.72032704724886,-0.31078191095286856
2016-02-19,59.38,87.24032704724885,-0.319351474142914
2016-02-22,60.9,86.08032704724884,-0.2925212753133193
2016-02-23,59.74,85.06032704724885,-0.2976749317362023
2016-02-24,58.72,85.86032704724884,-0.3160985752163925
2016-02-25,59.52,86.58032704724884,-0.31254590933205195
2016-02-26,60.24,85.72032704724886,-0.29724953141165866
2016-02-29,59.38,88.84032704724885,-0.3316098446101021
2016-03-01,62.5,89.57032704724885,-0.30222427381524575
2016-03-02,63.23,90.77032704724886,-0.3034067182870591
2016-03-03,64.43,92.00032704724883,-0.2996764025968024
2016-03-04,65.66,92.23032704724884,-0.2880866619245216
2016-03-07,65.89,90.30032704724886,-0.27032379444734866
2016-03-08,63.96,89.98032704724884,-0.2891779559056894
2016-03-09,63.64,89.94032704724884,-0.2924197399619455
2016-03-10,63.6,92.05032704724886,-0.3090736117933126
2016-03-11,65.71,91.79032704724885,-0.2841293618424965
2016-03-14,65.45,91.34032704724885,-0.2834490294068709
2016-03-15,65.0,91.03032704724885,-0.28595225230529964
2016-03-16,64.69,91.50032704724883,-0.2930079914731294
2016-03-17,65.16,92.38032704724884,-0.29465501928053073
2016-03-18,66.04,92.47032704724884,-0.2858249547851598
2016-03-21,66.13,92.45032704724886,-0.28469695984739196
2016-03-22,66.11,91.97032704724884,-0.28118120134511815
2016-03-23,65.63,91.56032704724885,-0.2832048320870212
2016-03-24,65.22,91.40032704724884,-0.28643581366744
2016-03-28,65.06,91.31032704724885,-0.2874847555158303
2016-03-29,64.97,91.82032704724885,-0.2924224723511628
2016-03-30,65.48,91.51032704724885,-0.2844523442016419
2016-03-31,65.17,94.48079026874873,-0.3102301556260778
2016-04-01,65.85,94.31079026874875,-0.30177660676627427
2016-04-04,65.68,93.19079026874874,-0.2952093247563584
2016-04-05,64.56,93.81079026874875,-0.31180624515528765
2016-04-06,65.18,91.65079026874875,-0.288822280649497
2016-04-07,63.02,91.89079026874875,-0.3141858959348557
2016-04-08,63.26,92.51079026874875,-0.31618787585506136
2016-04-11,63.88,93.79079026874874,-0.31890967314639485
2016-04-12,65.16,96.24079026874875,-0.3229482029600633
2016-04-13,67.61,96.61079026874874,-0.30018168972715464
2016-04-14,67.98,96.21079026874874,-0.29342644613863733
2016-04-15,67.58,96.92079026874875,-0.3027295814178831
2016-04-18,68.29,100.47079026874876,-0.32029996163729313
2016-04-19,71.84,100.88079026874875,-0.2878723510331691
2016-04-20,72.25,100.41079026874874,-0.28045581748113513
2016-04-21,71.78,100.99079026874874,-0.2892421199102936
2016-04-22,72.36,100.30079026874876,-0.2785699912621169
2016-04-25,71.67,101.10079026874875,-0.2911034640828727
2016-04-26,72.47,100.90079026874875,-0.28176974821528633
2016-04-27,72.27,100.24079026874874,-0.2790360111263904
2016-04-28,71.61,99.71079026874874,-0.2818229621188356
2016-04-29,71.08,100.49079026874874,-0.29267149944879167
2016-05-02,71.86,98.91079026874874,-0.2734867469489377
2016-05-03,70.28,97.96079026874874,-0.2825700996573055
2016-05-04,69.33,97.62079026874873,-0.2898029220093852
2016-05-05,68.99,97.65079026874875,-0.2935029014088899
2016-05-06,69.02,97.35079026874875,-0.2910175684299855
2016-05-09,68.72,98.91079026874874,-0.305232525053312
2016-05-10,70.28,98.05079026874876,-0.28322862256011827
2016-05-11,69.42,98.09079026874875,-0.2922882993418304
2016-05-12,69.46,97.10079026874875,-0.28466081678889044
2016-05-13,68.47,97.62079026874873,-0.2986125208420972
2016-05-16,68.99,97.56079026874875,-0.29285115659729044
2016-05-17,68.93,100.16079026874874,-0.31180654810081987
2016-05-18,71.53,99.63079026874875,-0.2820492559875152
2016-05-19,71.0,100.51079026874874,-0.2936081806723627
2016-05-20,71.88,99.95079026874875,-0.2808461063016282
2016-05-23,71.32,101.26079026874874,-0.2956799980454934
2016-05-24,72.63,102.69079026874874,-0.2927311221393625
2016-05-25,74.06,102.40079026874875,-0.2767633940555433
2016-05-26,73.77,102.87079026874875,-0.28288681551607875
2016-05-27,74.24,102.73079026874873,-0.2773344797038497
2016-05-31,74.1,102.65079026874875,-0.2781351238894536
2016-06-01,74.02,102.98079026874873,-0.28122517018144677
2016-06-02,74.35,100.95079026874875,-0.2635025461210633
2016-06-03,72.32,101.94079026874874,-0.2905685760396678
2016-06-06,73.31,101.24079026874874,-0.27588475153744907
2016-06-07,72.61,101.31079026874875,-0.2832945058726095
2016-06-08,72.68,100.50079026874876,-0.2768216070177487
2016-06-09,71.87,99.61079026874874,-0.2784918199514773
2016-06-10,70.98,99.30079026874876,-0.2852020632675838
2016-06-13,70.67,98.06079026874875,-0.27932459236439566
2016-06-14,69.43,98.36079026874874,-0.294129298775476
2016-06-15,69.73,97.91079026874874,-0.2878210888850675
2016-06-16,69.28,97.91079026874874,-0.29241710939276466
2016-06-17,69.28,98.12079026874873,-0.29393149188622536
2016-06-20,69.49,98.16079026874874,-0.29207986396862384
2016-06-21,69.53,98.02079026874874,-0.2906606872953589
2016-06-22,69.39,100.17079026874876,-0.30728309306701895
2016-06-23,71.54,94.13079026874875,-0.23999363230937254
2016-06-24,65.5,90.30079026874876,-0.27464643659194865
2016-06-27,61.67,92.20079026874876,-0.33113371566292416
2016-06-28,63.57,93.90079026874875,-0.3230088924911123
2016-06-29,65.27,94.89079026874876,-0.3121566401213126
2016-06-30,66.26,87.45193227534303,-0.24232663274517563
2016-07-01,65.23,85.771932275343,-0.2394948059395442
2016-07-05,63.55,85.69193227534302,-0.2583899287531195
2016-07-06,63.47,85.74193227534302,-0.25975542752898517
2016-07-07,63.52,86.75193227534301,-0.2677972889595922
2016-07-08,64.53,87.25193227534301,-0.2604175252375943
2016-07-11,65.03,88.51193227534303,-0.2652967986541679
2016-07-12,66.29,88.09193227534301,-0.24749068061304613
2016-07-13,65.87,89.00193227534301,-0.2599037086496092
2016-07-14,66.78,89.241932275343,-0.2516970632823141
2016-07-15,67.02,89.64193227534301,-0.25235882026569634
2016-07-18,67.42,89.33193227534302,-0.2452866709275363
2016-07-19,67.11,88.69193227534302,-0.2433359125421033
2016-07-20,66.47,88.95193227534303,-0.25274248349942696
2016-07-21,66.73,89.30193227534302,-0.2527597298314598
2016-07-22,67.08,89.33193227534302,-0.2490927007686018
2016-07-25,67.11,90.30193227534302,-0.2568265339508753
2016-07-26,68.08,90.70193227534303,-0.24940959589118605
2016-07-27,68.48,89.961932275343,-0.2387891381611733
2016-07-28,67.74,89.81193227534301,-0.24575723644020353
2016-07-29,67.59,89.31193227534301,-0.24321422369830348
2016-08-01,67.09,88.431932275343,-0.2413373961895623
2016-08-02,66.21,89.23193227534303,-0.2580010506138569
2016-08-03,67.01,89.00193227534301,-0.2470949979749555
2016-08-04,66.78,91.36193227534301,-0.2690609936013497
2016-08-05,69.14,91.42193227534302,-0.24372633262918442
2016-08-08,69.2,91.41193227534302,-0.24298723068710748
2016-08-09,69.19,90.58193227534302,-0.23616113873921019
2016-08-10,68.36,90.85193227534302,-0.24756691147940801
2016-08-11,68.63,90.05193227534302,-0.2378842045259314
2016-08-12,67.83,90.56193227534301,-0.2510097974304393
2016-08-15,68.34,90.40193227534303,-0.2440427070535126
2016-08-16,68.18,90.541932275343,-0.24697873916959412
2016-08-17,68.32,90.50193227534301,-0.24509899090172704
2016-08-18,68.28,90.791932275343,-0.24795080037586914
2016-08-19,68.57,90.85193227534302,-0.24525545816476024
2016-08-22,68.63,90.89193227534301,-0.2449274838596669
2016-08-23,68.67,90.60193227534302,-0.24206914493491116
2016-08-24,68.38,91.05193227534302,-0.24900001250695714
2016-08-25,68.83,91.571932275343,-0.24835046842695685
2016-08-26,69.35,92.11193227534301,-0.2471116576656165
2016-08-29,69.89,93.041932275343,-0.24883331320794677
2016-08-30,70.82,92.81193227534301,-0.23695156146625695
2016-08-31,70.59,92.63193227534302,-0.23795177034442783
2016-09-01,70.41,92.87193227534303,-0.24185921112041453
2016-09-02,70.65,92.08193227534302,-0.23274850718007678
2016-09-06,69.86,91.91193227534302,-0.2399245857358483
2016-09-07,69.69,92.05193227534302,-0.2429273533167633
2016-09-08,69.83,91.17193227534302,-0.23408445716483783
2016-09-09,68.95,91.94193227534302,-0.25007014434380115
2016-09-12,69.72,91.00193227534301,-0.2338624218544132
2016-09-13,68.78,90.681932275343,-0.24152476381778953
2016-09-14,68.46,91.60193227534302,-0.2526358527654363
2016-09-15,69.38,90.58193227534302,-0.23406359019694178
2016-09-16,68.36,90.73193227534303,-0.24657176050710805
2016-09-19,68.51,90.85193227534302,-0.24591587339751664
2016-09-20,68.63,91.38193227534302,-0.24897626597333422
2016-09-21,69.16,91.62193227534303,-0.24515890155907472
2016-09-22,69.4,91.53193227534301,-0.24179465816111623
2016-09-23,69.31,89.681932275343,-0.22715759750578013
2016-09-26,67.46,89.771932275343,-0.248540180765066
2016-09-27,67.55,89.81193227534301,-0.2478727682541444
2016-09-28,67.59,88.92193227534302,-0.23989505996439198
2016-09-29,66.7,90.211932275343,-0.2606299597217402
2016-09-30,67.99,88.65335121695857,-0.2330803171375868
2016-10-03,68.15,90.33335121695856,-0.24557210507644722
2016-10-04,69.83,92.40335121695857,-0.2442914777404278
2016-10-05,71.9,92.54335121695857,-0.22306682160841906
2016-10-06,72.04,92.45335121695857,-0.22079622802482224
2016-10-07,71.95,92.57335121695856,-0.22277848804052536
2016-10-10,72.07,91.57335121695856,-0.21298064292471497
2016-10-11,71.07,91.61335121695855,-0.22423970899512047
2016-10-12,71.11,90.31335121695858,-0.21263025851877226
2016-10-13,69.81,91.09335121695857,-0.23364330033558267
2016-10-14,70.59,90.77335121695856,-0.222348860611283
2016-10-17,70.27,91.45335121695857,-0.2316301254691524
2016-10-18,70.95,91.63335121695857,-0.22571859418288642
2016-10-19,71.13,91.48335121695857,-0.22248147828219922
2016-10-20,70.98,91.48335121695857,-0.22412112088388159
2016-10-21,70.98,91.48335121695857,-0.22412112088388159
2016-10-24,70.98,90.82335121695856,-0.21848292263029157
2016-10-25,70.32,91.96335121695857,-0.23534756977154847
2016-10-26,71.46,92.90335121695857,-0.23081353832846785
2016-10-27,72.4,92.90335121695857,-0.22069549643130504
2016-10-28,72.4,92.92335121695857,-0.22086322703795291
2016-10-31,72.42,93.22335121695856,-0.22315601129316787
2016-11-01,72.72,92.52335121695856,-0.21403625091920375
2016-11-02,72.02,92.88335121695856,-0.22461884658129505
2016-11-03,72.38,92.58335121695856,-0.2182179727931246
2016-11-04,72.08,94.50335121695856,-0.23727572544469422
2016-11-07,74.0,94.48335121695857,-0.2167932334440955
2016-11-08,73.98,97.65335121695857,-0.24242231241366174
2016-11-09,77.15,99.02335121695856,-0.22089083986901625
2016-11-10,78.52,100.38335121695856,-0.21779857866774444
2016-11-11,79.88,103.32335121695856,-0.22689305893429812
2016-11-14,82.82,103.47335121695856,-0.19960067953780192
2016-11-15,82.97,101.54335121695857,-0.18291055981867843
2016-11-16,81.04,102.00335121695856,-0.20551629889463174
2016-11-17,81.5,102.00335121695856,-0.20100664313811079
2016-11-18,81.5,102.39335121695856,-0.20404988183938033
2016-11-21,81.89,102.41335121695856,-0.20039722334132648
2016-11-22,81.91,102.52335121695856,-0.2010600606815599
2016-11-23,82.02,102.65335121695857,-0.20100026908376178
2016-11-25,82.15,101.09335121695857,-0.18738473884700724
2016-11-28,80.59,101.64335121695856,-0.2071296446338139
2016-11-29,81.14,102.65335121695857,-0.20957280947886403
2016-11-30,82.15,105.92335121695857,-0.22443919063950835
2016-12-01,85.42,105.01335121695857,-0.1865796204949075
2016-12-02,84.51,105.90335121695857,-0.20200825536796418
2016-12-05,85.4,106.88335121695856,-0.2009981065559059
2016-12-06,86.38,109.81335121695857,-0.21339255160933235
2016-12-07,89.31,110.27335121695856,-0.19010351082660015
2016-12-08,89.77,109.87335121695858,-0.18296839947351762
2016-12-09,89.37,109.31335121695857,-0.18244204385771867
2016-12-12,88.81,109.50335121695856,-0.18897459289587315
2016-12-13,89.0,109.00335121695856,-0.18351134156549198
2016-12-14,88.5,110.56335121695857,-0.19955392970735508
2016-12-15,90.06,108.96335121695857,-0.1734835704467259
2016-12-16,88.46,109.17335121695857,-0.18972900424935424
2016-12-19,88.67,110.65335121695857,-0.19866864378879678
2016-12-20,90.15,110.58335121695856,-0.18477782588510472
2016-12-21,90.08,110.20335121695858,-0.18260198981917997
2016-12-22,89.7,110.03335121695858,-0.18479261962008442
2016-12-23,89.53,110.34335121695857,-0.1886235191102278
2016-12-27,89.84,109.71335121695857,-0.18113885863953727
2016-12-28,89.21,109.13335121695856,-0.18255969412458228
2016-12-29,88.63,109.55335121695856,-0.1909877788724339
2016-12-30,89.05,111.98428203013123,-0.20479911657566707
2017-01-03,89.64,112.83428203013122,-0.20556059393312243
2017-01-04,90.49,112.44428203013123,-0.19524587318942765
2017-01-05,90.1,112.18428203013124,-0.19685718561000998
2017-01-06,89.84,111.37428203013124,-0.19335058002264238
2017-01-09,89.03,111.61428203013124,-0.20234222376697641
2017-01-10,89.27,112.36428203013124,-0.20553045516669033
2017-01-11,90.02,112.13428203013123,-0.19721249942269203
2017-01-12,89.79,112.53428203013124,-0.2021098070723143
2017-01-13,90.19,110.49428203013123,-0.18375866748104086
2017-01-17,88.15,106.33428203013122,-0.1710105309685399
2017-01-18,83.99,105.86428203013124,-0.20662570614615183
2017-01-19,83.52,105.70428203013124,-0.20987117649413256
2017-01-20,83.36,105.01428203013123,-0.20620320980643447
2017-01-23,82.67,105.83428203013122,-0.21887314380359568
2017-01-24,83.49,106.41428203013122,-0.21542486208420986
2017-01-25,84.07,106.29428203013124,-0.20908257345236436
2017-01-26,83.95,106.02428203013125,-0.208200250050813
2017-01-27,83.68,105.49428203013123,-0.20678165309377283
2017-01-30,83.15,105.30428203013123,-0.21038348681577934
2017-01-31,82.96,105.65428203013123,-0.21479756044018283
2017-02-01,83.31,105.16428203013122,-0.20781088035070328
2017-02-02,82.82,106.74428203013123,-0.22412705931525223
2017-02-03,84.4,106.89428203013122,-0.21043484836532755
2017-02-06,84.55,106.70428203013124,-0.2076231769581215
2017-02-07,84.36,106.34428203013123,-0.20672744796849796
2017-02-08,84.0,107.85428203013124,-0.22117139515579987
2017-02-09,85.51,107.71428203013124,-0.2061405564019817
2017-02-10,85.37,108.62428203013124,-0.21407996071891866
2017-02-13,86.28,109.92428203013122,-0.21509607880495518
2017-02-14,87.58,111.00428203013122,-0.2110214272974883
2017-02-15,88.66,109.68428203013124,-0.1916799895207929
2017-02-16,87.34,109.54428203013124,-0.2026968602890996
2017-02-17,87.2,110.40428203013123,-0.2101755620655943
2017-02-21,88.06,109.84428203013123,-0.1983196724264228
2017-02-22,87.5,110.03428203013124,-0.20479328455072354
2017-02-23,87.69,109.39428203013122,-0.1984041727533169
2017-02-24,87.05,109.87428203013124,-0.20773088668622253
2017-02-27,87.53,109.69428203013123,-0.2020550353211945
2017-02-28,87.35,111.75428203013122,-0.2183744692981996
2017-03-01,89.41,110.68428203013124,-0.19220689369733468
2017-03-02,88.34,111.05428203013123,-0.2045331491492457
2017-03-03,88.71,110.05428203013123,-0.19394322180292345
2017-03-06,87.71,110.73428203013123,-0.2079237035542998
2017-03-07,88.39,111.26428203013123,-0.20558513129969858
2017-03-08,88.92,111.74428203013123,-0.20425458569751953
2017-03-09,89.4,111.64428203013122,-0.19924246567439785
2017-03-10,89.3,112.15428203013123,-0.20377538526786898
2017-03-13,89.81,112.06428203013122,-0.1985849695101568
2017-03-14,89.72,111.87428203013124,-0.1980283728137303
2017-03-15,89.53,112.33428203013122,-0.20300376357071892
2017-03-16,89.99,111.02428203013125,-0.1894565913465911
2017-03-17,88.68,110.36428203013124,-0.19647916546234645
2017-03-20,88.02,108.67428203013122,-0.1900567608480228
2017-03-21,86.33,108.91428203013122,-0.20735831526560733
2017-03-22,86.57,109.08428203013122,-0.2063934566110298
2017-03-23,86.74,108.09428203013123,-0.1975523739930919
2017-03-24,85.75,107.41428203013122,-0.20168902701462066
2017-03-27,85.07,108.53428203013124,-0.2161923549981848
2017-03-28,86.19,108.46428203013124,-0.20536052618633915
2017-03-29,86.12,109.53428203013124,-0.21376213543528144
2017-03-30,87.19,108.92428203013122,-0.19953569236397606
2017-03-31,86.58,105.70293998771307,-0.18091209184849466
2017-04-03,86.22,105.76293998771308,-0.18478060452918066
2017-04-04,86.28,105.23293998771308,-0.18010463254116071
2017-04-05,85.75,105.88293998771307,-0.1901433789999536
2017-04-06,86.4,105.57293998771308,-0.181608468893113
2017-04-07,86.09,105.00293998771308,-0.18011819468984558
2017-04-10,85.52,106.12293998771307,-0.1941421900872562
2017-04-11,86.64,105.25293998771308,-0.17684009577201265
2017-04-12,85.77,104.51293998771308,-0.17933607063313473
2017-04-13,85.03,105.90293998771308,-0.19709500029116067
2017-04-17,86.42,105.24293998771309,-0.17885228206196657
2017-04-18,85.76,105.49293998771309,-0.18705460280101593
2017-04-19,86.01,106.93293998771308,-0.19566412360978003
2017-04-20,87.45,106.84293998771308,-0.18150885767410807
2017-04-21,87.36,108.86293998771306,-0.1975230504535337
2017-04-24,89.38,110.06293998771308,-0.1879192032306427
2017-04-25,90.58,111.16293998771309,-0.18516009013424917
2017-04-26,91.68,111.00293998771308,-0.1740759297893545
2017-04-27,91.52,109.48293998771308,-0.1640706761229559
2017-04-28,90.0,109.61293998771306,-0.17892905700651363
2017-05-01,90.13,109.10293998771309,-0.17389943836389543
2017-05-02,89.62,109.69293998771307,-0.18299208672829337
2017-05-03,90.21,110.02293998771307,-0.18008008138962395
2017-05-04,90.54,110.01293998771308,-0.1770059048498107
2017-05-05,90.53,110.41293998771309,-0.18007798714467427
2017-05-08,90.93,110.27293998771307,-0.17540966976910488
2017-05-09,90.79,110.29293998771307,-0.1768285439656042
2017-05-10,90.81,109.79293998771307,-0.17289763795228952
2017-05-11,90.31,109.14293998771306,-0.17255298409437392
2017-05-12,89.66,109.63293998771307,-0.18218010015923602
2017-05-15,90.15,110.08293998771308,-0.18107201706220677
2017-05-16,90.6,105.24293998771309,-0.13913465349241128
2017-05-17,85.76,106.22293998771306,-0.19264143875211914
2017-05-18,86.74,106.42293998771308,-0.18495016196682357
2017-05-19,86.94,107.16293998771309,-0.18871206771699045
2017-05-22,87.68,108.08293998771308,-0.1887711417734611
2017-05-23,88.6,107.89293998771306,-0.1788155924744489
2017-05-24,88.41,107.76293998771308,-0.17958808464134024
2017-05-25,88.28,108.17293998771308,-0.1838994113497575
2017-05-26,88.69,107.58293998771308,-0.1756127875838941
2017-05-30,88.1,106.92293998771308,-0.17604211023262262
2017-05-31,87.44,108.48293998771308,-0.19397464698224842
2017-06-01,89.0,107.99293998771309,-0.17587205228299196
2017-06-02,88.51,108.21293998771307,-0.1820756370721488
2017-06-05,88.73,107.10293998771309,-0.17154468392577116
2017-06-06,87.62,108.68293998771308,-0.19380171340685393
2017-06-07,89.2,109.57293998771308,-0.18593039476715323
2017-06-08,90.09,111.23293998771308,-0.19007804693509456
2017-06-09,91.75,111.39293998771306,-0.17633918262575465
2017-06-12,91.91,112.21293998771307,-0.1809322524651451
2017-06-13,92.73,112.84293998771308,-0.17823835491970585
2017-06-14,93.36,113.37293998771307,-0.17652307499375064
2017-06-15,93.89,114.03293998771306,-0.17664141597930783
2017-06-16,94.55,114.78293998771306,-0.17627131688628028
2017-06-19,95.3,114.12293998771307,-0.16493563861691285
2017-06-20,94.64,113.87293998771307,-0.1688982473780717
2017-06-21,94.39,113.82293998771308,-0.1707295558330405
2017-06-22,94.34,113.49293998771309,-0.16875886720166566
2017-06-23,94.01,113.68293998771308,-0.1730509431744054
2017-06-26,94.2,114.90293998771308,-0.1801776350537846
2017-06-27,95.42,116.14293998771306,-0.17842617028555818
2017-06-28,96.66,116.48293998771308,-0.1701789119488576
2017-06-29,97.0,116.69293998771307,-0.1687586240417509
2017-06-30,97.21,121.52512501445945,-0.2000831104807863
2017-07-03,98.39,122.11512501445947,-0.19428490133102028
2017-07-05,98.98,120.67512501445945,-0.17978125161966818
2017-07-06,97.54,121.26512501445946,-0.19564672869986743
2017-07-07,98.13,121.68512501445944,-0.19357439959617473
2017-07-10,98.55,121.03512501445945,-0.18577355137009421
2017-07-11,97.9,121.11512501445947,-0.1916781658086708
2017-07-12,97.98,121.32512501445945,-0.1924178937518275
2017-07-13,98.19,121.24512501445946,-0.1901530062483745
2017-07-14,98.11,121.16512501445946,-0.19027855591044152
