date,ALB,dcf,Deviation
2015-05-29,60.15,6752991400.0,-0.9999999910928363
2015-06-01,59.85,6840847240.0,-0.9999999912510837
2015-06-02,60.66,6926533800.0,-0.9999999912423729
2015-06-03,61.45,6907010280.0,-0.9999999911032419
2015-06-04,61.27,6891825320.0,-0.9999999911097572
2015-06-05,61.13,6844101160.0,-0.9999999910682209
2015-06-08,60.69,6834339400.0,-0.9999999911198441
2015-06-09,60.6,6896163880.0,-0.9999999912125058
2015-06-10,61.17,6927618440.0,-0.9999999911701257
2015-06-11,61.46,6745398920.0,-0.9999999908886041
2015-06-12,59.78,6543655880.0,-0.999999990864434
2015-06-15,57.92,6550163720.0,-0.999999991157473
2015-06-16,57.98,6601141800.0,-0.999999991216671
2015-06-17,58.45,6730213960.0,-0.9999999913152835
2015-06-18,59.64,6617411400.0,-0.9999999909874124
2015-06-19,58.6,6661881640.0,-0.9999999912036864
2015-06-22,59.01,6656458440.0,-0.9999999911349255
2015-06-23,58.96,6513285960.0,-0.9999999909477335
2015-06-24,57.64,6581618280.0,-0.9999999912422755
2015-06-25,58.27,6671643400.0,-0.99999999126602
2015-06-26,59.1,6361436360.0,-0.9999999907096453
2015-06-29,56.24,6256226280.0,-0.9999999910105554
2015-06-30,55.27,6227028560.0,-0.9999999911241775
2015-07-01,54.46,6290034080.0,-0.9999999913418594
2015-07-02,55.03,6203816000.0,-0.9999999911296531
2015-07-06,54.25,6203816000.0,-0.9999999912553822
2015-07-07,54.25,6073383520.0,-0.9999999910675821
2015-07-08,53.07,6114281840.0,-0.9999999913203216
2015-07-09,53.44,6176182000.0,-0.9999999913474052
2015-07-10,54.0,6328721680.0,-0.9999999914674712
2015-07-13,55.38,6323194880.0,-0.9999999912417692
2015-07-14,55.33,6206026720.0,-0.9999999910844728
2015-07-15,54.27,6222607120.0,-0.9999999912785752
2015-07-16,54.42,6066751360.0,-0.9999999910297955
2015-07-17,53.01,6038012000.0,-0.9999999912206203
2015-07-20,52.75,5965058240.0,-0.999999991156834
2015-07-21,52.09,5923054560.0,-0.9999999912055512
2015-07-22,51.71,5879945520.0,-0.9999999912057008
2015-07-23,51.32,5713036160.0,-0.9999999910170356
2015-07-24,49.81,5713036160.0,-0.9999999912813434
2015-07-27,49.81,5820256080.0,-0.9999999914419573
2015-07-28,50.78,5945161760.0,-0.9999999914586007
2015-07-29,51.91,6109860400.0,-0.9999999915038975
2015-07-30,53.4,6198289200.0,-0.9999999913847195
2015-07-31,54.2,6097701440.0,-0.9999999911114048
2015-08-03,53.29,6135283680.0,-0.999999991314175
2015-08-04,53.63,6094385360.0,-0.999999991200097
2015-08-05,53.26,5929686720.0,-0.9999999910180752
2015-08-06,51.77,5871102640.0,-0.9999999911822356
2015-08-07,51.24,6031379840.0,-0.9999999915044316
2015-08-10,52.69,5955110000.0,-0.9999999911521366
2015-08-11,52.0,5857838320.0,-0.9999999911230053
2015-08-12,51.12,5780463120.0,-0.9999999911564179
2015-08-13,50.42,5856732960.0,-0.9999999913911048
2015-08-14,51.11,5929686720.0,-0.9999999913806576
2015-08-17,51.77,5856732960.0,-0.9999999911606009
2015-08-18,51.11,5720773680.0,-0.9999999910658938
2015-08-19,49.88,5658873520.0,-0.9999999911855249
2015-08-20,49.32,5381428160.0,-0.9999999908351467
2015-08-21,46.81,5108404240.0,-0.9999999908366688
2015-08-24,44.34,4938178800.0,-0.9999999910209812
2015-08-25,42.8,4968023520.0,-0.9999999913849039
2015-08-26,43.07,5195727680.0,-0.999999991710497
2015-08-27,45.13,5214518800.0,-0.9999999913453184
2015-08-28,45.3,5204570560.0,-0.9999999912961118
2015-08-31,45.21,4943705600.0,-0.999999990855038
2015-09-01,42.85,4930441280.0,-0.9999999913090943
2015-09-02,42.73,4945916320.0,-0.9999999913605493
2015-09-03,42.87,4897280480.0,-0.999999991246162
2015-09-04,42.43,4962496720.0,-0.9999999914498684
2015-09-08,43.02,4963602080.0,-0.9999999913329072
2015-09-09,43.03,4938178800.0,-0.9999999912862613
2015-09-10,42.8,4849750000.0,-0.9999999911748029
2015-09-11,42.0,4836485680.0,-0.9999999913160086
2015-09-14,41.88,5100666720.0,-0.9999999917893087
2015-09-15,44.27,5152618640.0,-0.9999999914082521
2015-09-16,44.74,5186884800.0,-0.9999999913743988
2015-09-17,45.05,5259838560.0,-0.9999999914350983
2015-09-18,45.71,5336108400.0,-0.9999999914338322
2015-09-21,46.4,5259838560.0,-0.9999999911784365
2015-09-22,45.71,5215624160.0,-0.9999999912359483
2015-09-23,45.31,5205675920.0,-0.999999991296039
2015-09-24,45.22,5195727680.0,-0.9999999912966955
2015-09-25,45.13,4825432080.0,-0.9999999906474697
2015-09-28,41.78,4908334080.0,-0.9999999914879469
2015-09-29,42.53,5081875600.0,-0.9999999916310427
2015-09-30,44.1,5257619850.0,-0.9999999916121741
2015-10-01,45.17,5366600750.0,-0.9999999915831265
2015-10-02,46.15,5508943150.0,-0.9999999916227126
2015-10-05,47.43,5528960050.0,-0.9999999914215333
2015-10-06,47.61,5673526550.0,-0.9999999916083939
2015-10-07,48.91,5858126850.0,-0.9999999916509148
2015-10-08,50.57,5874807600.0,-0.9999999913920585
2015-10-09,50.72,5851454550.0,-0.9999999913320697
2015-10-12,50.51,5823653300.0,-0.9999999913267502
2015-10-13,50.26,5954875200.0,-0.9999999915598567
2015-10-14,51.44,5958211350.0,-0.9999999913665365
2015-10-15,51.47,6067192250.0,-0.999999991516669
2015-10-16,52.45,6046063300.0,-0.9999999913249337
2015-10-19,52.26,6028270500.0,-0.9999999913308468
2015-10-20,52.1,5925961900.0,-0.9999999912081784
2015-10-21,51.18,6060519950.0,-0.99999999155518
2015-10-22,52.39,6081648900.0,-0.99999999138556
2015-10-23,52.58,6092769400.0,-0.9999999913700984
2015-10-26,52.68,6009365650.0,-0.9999999912336837
2015-10-27,51.93,6192853900.0,-0.9999999916145285
2015-10-28,53.58,6271809450.0,-0.9999999914570109
2015-10-29,54.29,6186181600.0,-0.9999999912239886
2015-10-30,53.52,6266249200.0,-0.9999999914590055
2015-11-02,54.24,6314067350.0,-0.9999999914096577
2015-11-03,54.67,6264025100.0,-0.9999999912723849
2015-11-04,54.22,5731353150.0,-0.9999999905397559
2015-11-05,49.43,5870359400.0,-0.9999999915797319
2015-11-06,50.68,5785843600.0,-0.9999999912406896
2015-11-09,49.92,5748033900.0,-0.9999999913152913
2015-11-10,49.58,5672414500.0,-0.9999999912594539
2015-11-11,48.9,5452228600.0,-0.9999999910311904
2015-11-12,46.92,5530072100.0,-0.9999999915154814
2015-11-13,47.62,5570105900.0,-0.9999999914507909
2015-11-16,47.98,5630156600.0,-0.9999999914780345
2015-11-17,48.52,5884816050.0,-0.9999999917550524
2015-11-18,50.81,5871471450.0,-0.9999999913462919
2015-11-19,50.69,5980452350.0,-0.9999999915240525
2015-11-20,51.67,6029382550.0,-0.9999999914302999
2015-11-23,52.11,6129467050.0,-0.9999999914984452
2015-11-24,53.01,6117234500.0,-0.9999999913343195
2015-11-25,52.9,6140587550.0,-0.9999999913851892
2015-11-27,53.11,6190629800.0,-0.9999999914209052
2015-11-30,53.56,6122794750.0,-0.9999999912523607
2015-12-01,52.95,6048287400.0,-0.9999999912454557
2015-12-02,52.28,6109450150.0,-0.9999999914427651
2015-12-03,52.83,6127242950.0,-0.9999999913778512
2015-12-04,52.99,5917065500.0,-0.9999999910445473
2015-12-07,51.1,5770274900.0,-0.9999999911442694
2015-12-08,49.78,5796964100.0,-0.9999999914127465
2015-12-09,50.02,5706888050.0,-0.9999999912351532
2015-12-10,49.21,5566769750.0,-0.9999999911600439
2015-12-11,47.95,5545640800.0,-0.9999999913535691
2015-12-14,47.76,5647949400.0,-0.9999999915438336
2015-12-15,48.68,5998245150.0,-0.999999991884293
2015-12-16,51.83,6063856100.0,-0.9999999914526336
2015-12-17,52.42,5925961900.0,-0.9999999911541787
2015-12-18,51.18,5957099300.0,-0.9999999914085703
2015-12-21,51.46,6274033550.0,-0.99999999179794
2015-12-22,54.31,6494219450.0,-0.9999999916371782
2015-12-23,56.29,6456409750.0,-0.9999999912815323
2015-12-24,55.95,6545373750.0,-0.9999999914519778
2015-12-28,56.75,6543149650.0,-0.999999991326807
2015-12-29,56.73,6499779700.0,-0.9999999912720119
2015-12-30,56.34,6463082050.0,-0.9999999912827967
2015-12-31,56.01,6410669800.0,-0.9999999912630034
2016-01-04,55.55,6315847200.0,-0.9999999912046638
2016-01-05,54.7,6049228360.0,-0.9999999909575243
2016-01-06,52.31,5785956200.0,-0.9999999909591435
2016-01-07,49.95,5681093560.0,-0.9999999912076787
2016-01-08,49.01,5572884240.0,-0.9999999912056311
2016-01-11,48.04,5674400200.0,-0.999999991533907
2016-01-12,48.95,5536070760.0,-0.9999999911579888
2016-01-13,47.71,5668822400.0,-0.9999999915837899
2016-01-14,48.9,5558381960.0,-0.9999999912024757
2016-01-15,47.91,5615275520.0,-0.9999999914679164
2016-01-19,48.42,5569537560.0,-0.99999999130628
2016-01-20,48.01,5727947080.0,-0.9999999916182885
2016-01-21,49.43,5935441240.0,-0.9999999916720598
2016-01-22,51.29,5789302880.0,-0.9999999911405568
2016-01-25,49.98,6001259280.0,-0.9999999916717479
2016-01-26,51.88,5895281080.0,-0.999999991199741
2016-01-27,50.93,5987872560.0,-0.9999999914944749
2016-01-28,51.76,6086041840.0,-0.9999999914952934
2016-01-29,52.64,6106121920.0,-0.9999999913791436
2016-02-01,52.82,5999028160.0,-0.9999999911952405
2016-02-02,51.86,6184211120.0,-0.9999999916141284
2016-02-03,53.52,6009068200.0,-0.999999991093461
2016-02-04,51.95,5963330240.0,-0.9999999912884248
2016-02-05,51.54,5656551240.0,-0.999999990888441
2016-02-08,48.79,5779262840.0,-0.9999999915577469
2016-02-09,49.89,5801574040.0,-0.9999999914006096
2016-02-10,50.09,5801574040.0,-0.9999999913661363
2016-02-11,50.09,5945481280.0,-0.9999999915751143
2016-02-12,51.38,6050343920.0,-0.9999999915079207
2016-02-16,52.32,6100544120.0,-0.9999999914237159
2016-02-17,52.77,6296882680.0,-0.9999999916196628
2016-02-18,54.53,6291304880.0,-0.9999999913324817
2016-02-19,54.48,6330349480.0,-0.9999999913938401
2016-02-22,54.83,6088272960.0,-0.999999990994162
2016-02-23,52.66,6160784360.0,-0.999999991452387
2016-02-24,53.31,6398398640.0,-0.9999999916682278
2016-02-25,55.44,6523341360.0,-0.9999999915012879
2016-02-26,56.56,6485412320.0,-0.9999999912788892
2016-02-29,56.22,6757608960.0,-0.9999999916804893
2016-03-01,58.66,6651630760.0,-0.99999999118111
2016-03-02,57.71,6596968320.0,-0.9999999912520423
2016-03-03,57.22,6814502520.0,-0.9999999916032022
2016-03-04,59.17,6773226800.0,-0.9999999912641343
2016-03-07,58.8,6737528880.0,-0.9999999912727647
2016-03-08,58.48,6933867440.0,-0.9999999915660344
2016-03-09,60.24,6837929280.0,-0.9999999911903155
2016-03-10,59.38,7045423440.0,-0.9999999915718337
2016-03-11,61.24,6909325120.0,-0.9999999911366162
2016-03-14,60.02,6816733640.0,-0.9999999911951966
2016-03-15,59.19,7087814720.0,-0.9999999916490481
2016-03-16,61.62,7178175080.0,-0.9999999914156454
2016-03-17,62.43,7061041280.0,-0.9999999911585278
2016-03-18,61.38,7090045840.0,-0.9999999913427923
2016-03-21,61.64,7148054960.0,-0.9999999913766752
2016-03-22,62.16,7062156840.0,-0.9999999911981564
2016-03-23,61.39,7121281520.0,-0.9999999913793606
2016-03-24,61.92,7143592720.0,-0.9999999913320926
2016-03-28,62.12,7237299760.0,-0.9999999914166883
2016-03-29,62.96,7352202440.0,-0.9999999914365797
2016-03-30,63.99,7345509080.0,-0.9999999912885548
2016-03-31,63.93,7604986000.0,-0.9999999915936729
2016-04-01,65.2,7619646100.0,-0.9999999914431722
2016-04-04,65.33,7526047000.0,-0.9999999913194803
2016-04-05,64.5,7698585100.0,-0.9999999916218371
2016-04-06,66.03,7547473300.0,-0.9999999912513768
2016-04-07,64.69,7565516500.0,-0.999999991449361
2016-04-08,64.85,7610624500.0,-0.9999999914790173
2016-04-11,65.25,7616263000.0,-0.9999999914328064
2016-04-12,65.3,7582432000.0,-0.9999999913879873
2016-04-13,65.0,7633178500.0,-0.9999999914845434
2016-04-14,65.45,7624156900.0,-0.9999999914154443
2016-04-15,65.37,7637689300.0,-0.9999999914411287
2016-04-18,65.49,7620773800.0,-0.9999999914063845
2016-04-19,65.34,7655732500.0,-0.999999991465219
2016-04-20,65.65,7654604800.0,-0.9999999914234632
2016-04-21,65.64,7722266800.0,-0.9999999914999051
2016-04-22,66.24,7761736300.0,-0.9999999914658271
2016-04-25,66.59,7893677200.0,-0.9999999915641344
2016-04-26,67.76,7904954200.0,-0.9999999914281603
2016-04-27,67.86,7742565400.0,-0.9999999912354631
2016-04-28,66.42,7713245200.0,-0.9999999913888385
2016-04-29,66.16,7909465000.0,-0.9999999916353381
2016-05-02,67.9,7845186100.0,-0.9999999913450109
2016-05-03,67.33,7761736300.0,-0.9999999913253945
2016-05-04,66.59,7819249000.0,-0.9999999914838369
2016-05-05,67.1,7991787100.0,-0.9999999916038804
2016-05-06,68.63,7839547600.0,-0.9999999912456683
2016-05-09,67.28,7904954200.0,-0.9999999914888817
2016-05-10,67.86,8670662500.0,-0.9999999921736085
2016-05-11,74.65,8808241900.0,-0.999999991524983
2016-05-12,75.87,8840945200.0,-0.9999999914183384
2016-05-13,76.16,9027015700.0,-0.9999999915631032
2016-05-16,77.81,8842072900.0,-0.9999999912000274
2016-05-17,76.17,8842072900.0,-0.9999999913855042
2016-05-18,76.17,8796964900.0,-0.9999999913413318
2016-05-19,75.77,8863499200.0,-0.9999999914514575
2016-05-20,76.36,8864626900.0,-0.9999999913859883
2016-05-23,76.37,8861243800.0,-0.999999991381571
2016-05-24,76.34,9146551900.0,-0.9999999916536854
2016-05-25,78.87,9165722800.0,-0.999999991395114
2016-05-26,79.04,9284131300.0,-0.9999999914865486
2016-05-27,80.09,9104827000.0,-0.9999999912035671
2016-05-31,78.5,9237895600.0,-0.9999999915023937
2016-06-01,79.68,9255938800.0,-0.9999999913914729
2016-06-02,79.84,9273982000.0,-0.9999999913909688
2016-06-03,80.0,9382241200.0,-0.9999999914732527
2016-06-06,80.96,9419455300.0,-0.9999999914050232
2016-06-07,81.29,9410433700.0,-0.9999999913617159
2016-06-08,81.21,9303302200.0,-0.9999999912708415
2016-06-09,80.26,9254811100.0,-0.9999999913277539
2016-06-10,79.83,9065357500.0,-0.999999991193949
2016-06-13,78.15,9093550000.0,-0.9999999914059966
2016-06-14,78.4,9241278700.0,-0.9999999915163256
2016-06-15,79.71,9272854300.0,-0.9999999914039412
2016-06-16,79.99,9589738000.0,-0.9999999916587919
2016-06-17,82.8,9613419700.0,-0.9999999913870399
2016-06-20,83.01,9682209400.0,-0.9999999914265436
2016-06-21,83.62,9648378400.0,-0.9999999913332587
2016-06-22,83.32,9770170000.0,-0.999999991472001
2016-06-23,84.4,9158956600.0,-0.9999999907849765
2016-06-24,78.98,8748473800.0,-0.9999999909721397
2016-06-27,75.34,9081145300.0,-0.9999999917036896
2016-06-28,78.29,9174744400.0,-0.9999999914667923
2016-06-29,79.12,9196170700.0,-0.9999999913964189
2016-06-30,79.31,9380625360.0,-0.9999999915453398
2016-07-01,81.32,9220203700.0,-0.9999999911802382
2016-07-05,79.9,9328657780.0,-0.9999999914349951
2016-07-06,80.86,9380625360.0,-0.9999999913801056
2016-07-07,81.32,9635944340.0,-0.9999999915607649
2016-07-08,83.58,9641592990.0,-0.999999991331308
2016-07-11,83.63,9821220060.0,-0.9999999914847647
2016-07-12,85.22,9858501150.0,-0.999999991355684
2016-07-13,85.55,9913857920.0,-0.9999999913706651
2016-07-14,86.04,9948879550.0,-0.99999999135179
2016-07-15,86.35,9933063330.0,-0.9999999913068107
2016-07-18,86.21,9900301160.0,-0.9999999912921841
2016-07-19,85.92,9979382260.0,-0.9999999913902486
2016-07-20,86.62,9713895710.0,-0.9999999910828773
2016-07-21,84.27,9797495730.0,-0.9999999913988225
2016-07-22,85.01,9931933600.0,-0.9999999914407403
2016-07-25,86.2,9855111960.0,-0.9999999912532703
2016-07-26,85.52,9776030860.0,-0.9999999912520734
2016-07-27,84.82,9808793030.0,-0.9999999913526568
2016-07-28,85.11,9702598410.0,-0.999999991228123
2016-07-29,84.17,9673225430.0,-0.9999999912986625
2016-08-01,83.91,9725193010.0,-0.9999999913718937
2016-08-02,84.37,9682263270.0,-0.9999999912861283
2016-08-03,83.99,9471003760.0,-0.9999999911318798
2016-08-04,82.12,9494728090.0,-0.9999999913509898
2016-08-05,82.33,9476652410.0,-0.9999999913123331
2016-08-08,82.17,9458576730.0,-0.9999999913126465
2016-08-09,82.01,9467614570.0,-0.9999999913378392
2016-08-10,82.09,9522971340.0,-0.9999999913797913
2016-08-11,82.58,9571549730.0,-0.999999991372348
2016-08-12,83.01,9692430840.0,-0.999999991435585
2016-08-15,84.08,9426944290.0,-0.999999991080885
2016-08-16,81.73,9293636150.0,-0.9999999912058102
2016-08-17,80.55,9376106440.0,-0.9999999914090139
2016-08-18,81.28,9541047020.0,-0.9999999914810188
2016-08-19,82.74,9666447050.0,-0.9999999914404952
2016-08-22,83.85,9702598410.0,-0.9999999913579851
2016-08-23,84.17,9478911870.0,-0.9999999911202888
2016-08-24,82.19,9521841610.0,-0.9999999913682664
2016-08-25,82.57,9433722670.0,-0.9999999912473577
2016-08-26,81.79,9542176750.0,-0.9999999914285805
2016-08-29,82.75,9426944290.0,-0.99999999122197
2016-08-30,81.73,9228111810.0,-0.9999999911433669
2016-08-31,79.97,9378365900.0,-0.9999999914729282
2016-09-01,81.3,9452928080.0,-0.9999999913994903
2016-09-02,81.96,9574938920.0,-0.9999999914401543
2016-09-06,83.04,9564771350.0,-0.9999999913181407
2016-09-07,82.95,9335436160.0,-0.9999999911145019
2016-09-08,80.92,8872246860.0,-0.9999999908794241
2016-09-09,76.82,8942290120.0,-0.9999999914093595
2016-09-12,77.44,8789776570.0,-0.9999999911897647
2016-09-13,76.09,8747976560.0,-0.9999999913019886
2016-09-14,75.72,8920825250.0,-0.999999991511996
2016-09-15,77.25,8862079290.0,-0.999999991283084
2016-09-16,76.73,8964884720.0,-0.99999999144105
2016-09-19,77.64,8868857670.0,-0.9999999912457722
2016-09-20,76.79,9252965870.0,-0.9999999917010393
2016-09-21,80.19,9367068600.0,-0.9999999914391574
2016-09-22,81.2,9316230750.0,-0.9999999912840287
2016-09-23,80.75,9423555100.0,-0.9999999914310471
2016-09-26,81.7,9542176750.0,-0.9999999914380123
2016-09-27,82.75,9781679510.0,-0.9999999915403076
2016-09-28,84.87,9587365950.0,-0.999999991147725
2016-09-29,83.15,9851722770.0,-0.9999999915598519
2016-09-30,85.49,9830501730.0,-0.9999999913035975
2016-10-03,84.83,9580482220.0,-0.9999999911455396
2016-10-04,82.62,9673249640.0,-0.9999999914589199
2016-10-05,83.44,9695875840.0,-0.9999999913942792
2016-10-06,83.64,9552199470.0,-0.9999999912439015
2016-10-07,82.37,9677774880.0,-0.999999991488746
2016-10-10,83.48,9478664320.0,-0.999999991192852
2016-10-11,81.72,9414179650.0,-0.9999999913194774
2016-10-12,81.15,9333856640.0,-0.9999999913058446
2016-10-13,80.44,9381371660.0,-0.999999991425561
2016-10-14,80.86,9426624060.0,-0.9999999914221678
2016-10-17,81.26,9471876460.0,-0.9999999914209186
2016-10-18,81.66,9577088290.0,-0.9999999914734001
2016-10-19,82.59,9625734620.0,-0.9999999914198756
2016-10-20,83.02,9532967200.0,-0.9999999912912739
2016-10-21,82.2,9664199160.0,-0.9999999914943806
2016-10-24,83.36,9521654100.0,-0.9999999912452187
2016-10-25,82.1,9407391790.0,-0.9999999912728201
2016-10-26,81.09,9515997550.0,-0.9999999914785602
2016-10-27,82.05,9613290210.0,-0.9999999914649409
2016-10-28,82.91,9685694050.0,-0.9999999914399527
2016-10-31,83.55,9612158900.0,-0.999999991307884
2016-11-01,82.9,9538623750.0,-0.9999999913090187
2016-11-02,82.25,9713976800.0,-0.9999999915328189
2016-11-03,83.8,9677774880.0,-0.9999999913409848
2016-11-04,83.48,9994541680.0,-0.9999999916474409
2016-11-07,86.28,9595189250.0,-0.999999991007994
2016-11-08,82.75,9331594020.0,-0.999999991132276
2016-11-09,80.42,9456038120.0,-0.9999999914953811
2016-11-10,81.52,9332725330.0,-0.9999999912651453
2016-11-11,80.43,8953736480.0,-0.999999991017158
2016-11-14,77.08,9297654720.0,-0.9999999917097373
2016-11-15,80.12,9459432050.0,-0.9999999915301468
2016-11-16,81.55,9620078070.0,-0.9999999915229378
2016-11-17,82.97,9562381260.0,-0.999999991323291
2016-11-18,82.46,9719633350.0,-0.9999999915161408
2016-11-21,83.85,9770542300.0,-0.9999999914180813
2016-11-22,84.3,9723027280.0,-0.9999999913298608
2016-11-23,83.88,9736603000.0,-0.9999999913850858
2016-11-25,84.0,9732077760.0,-0.9999999913687496
2016-11-28,83.96,9957208450.0,-0.9999999915679179
2016-11-29,85.95,10164238180.0,-0.9999999915438817
2016-11-30,87.78,9923269150.0,-0.9999999911541249
2016-12-01,85.65,9833895660.0,-0.9999999912903286
2016-12-02,84.86,9994541680.0,-0.9999999915093656
2016-12-05,86.28,9999066920.0,-0.9999999913711949
2016-12-06,86.32,10279631800.0,-0.999999991602812
2016-12-07,88.8,10619024800.0,-0.9999999916376502
2016-12-08,91.8,10493449390.0,-0.999999991251685
2016-12-09,90.69,10564721920.0,-0.9999999914157702
2016-12-12,91.32,10542095720.0,-0.9999999913375858
2016-12-13,91.12,10408601140.0,-0.9999999912457016
2016-12-14,89.94,10395025420.0,-0.9999999913477845
2016-12-15,89.82,10328278130.0,-0.9999999913034875
2016-12-16,89.23,10302258000.0,-0.9999999913387919
2016-12-19,89.0,10340722540.0,-0.9999999913932514
2016-12-20,89.34,10333934680.0,-0.9999999913546966
2016-12-21,89.28,10236642020.0,-0.9999999912783899
2016-12-22,88.42,10281894420.0,-0.9999999914004174
2016-12-23,88.82,10303389310.0,-0.9999999913795357
2016-12-27,89.01,10028480980.0,-0.999999991124279
2016-12-28,86.58,10083915170.0,-0.9999999914140492
2016-12-29,87.07,9971915480.0,-0.9999999912684779
2016-12-30,86.08,12240449950.0,-0.9999999929675788
2017-01-03,88.05,12540533300.0,-0.9999999929787675
2017-01-04,90.7,12505429210.0,-0.9999999927471502
2017-01-05,90.39,12552989590.0,-0.9999999927993248
2017-01-06,90.81,12515620720.0,-0.9999999927442672
2017-01-09,90.48,12447677320.0,-0.999999992731174
2017-01-10,89.88,12834954700.0,-0.9999999929972484
2017-01-11,93.3,12885912250.0,-0.9999999927595348
2017-01-12,93.75,12914222000.0,-0.9999999927405615
2017-01-13,94.0,12953855650.0,-0.9999999927434733
2017-01-17,94.35,12755687400.0,-0.9999999926032994
2017-01-18,92.6,12806644950.0,-0.9999999927693787
2017-01-19,93.05,12841749040.0,-0.9999999927541023
2017-01-20,93.36,12880250300.0,-0.9999999927516936
2017-01-23,93.7,13089742450.0,-0.9999999928417231
2017-01-24,95.55,12914222000.0,-0.9999999926011803
2017-01-25,94.0,13081815720.0,-0.9999999928144532
2017-01-26,95.48,13075021380.0,-0.9999999926975263
2017-01-27,95.42,12978768230.0,-0.9999999926479926
2017-01-30,94.57,12760216960.0,-0.999999992588684
2017-01-31,92.64,12847410990.0,-0.9999999927892087
2017-02-01,93.41,12790791490.0,-0.99999999269709
2017-02-02,92.91,12944796530.0,-0.9999999928225987
2017-02-03,94.27,12947061310.0,-0.999999992718811
2017-02-06,94.29,12778335200.0,-0.9999999926211045
2017-02-07,92.8,12953855650.0,-0.9999999928361097
2017-02-08,94.35,12904030490.0,-0.999999992688331
2017-02-09,93.91,12880250300.0,-0.9999999927089926
2017-02-10,93.7,12999151250.0,-0.999999992791837
2017-02-13,94.75,12596020410.0,-0.9999999924777829
2017-02-14,91.19,12773805640.0,-0.9999999928611721
2017-02-15,92.76,12734171990.0,-0.999999992715663
2017-02-16,92.41,12678684880.0,-0.9999999927113892
2017-02-17,91.92,12889309420.0,-0.9999999928685085
2017-02-21,93.78,12737569160.0,-0.9999999926375277
2017-02-22,92.44,12734171990.0,-0.9999999927407922
2017-02-23,92.41,12793056270.0,-0.9999999927765502
2017-02-24,92.93,12739833940.0,-0.9999999927055564
2017-02-27,92.46,13764646890.0,-0.9999999932827918
2017-02-28,101.51,13894871740.0,-0.999999992694427
2017-03-01,102.66,13940167340.0,-0.9999999926356694
2017-03-02,103.06,14133806030.0,-0.9999999927082628
2017-03-03,104.77,13832590290.0,-0.9999999924258582
2017-03-06,102.11,14022831810.0,-0.9999999927183039
2017-03-07,103.79,13903930860.0,-0.9999999925352046
2017-03-08,102.74,13876753500.0,-0.9999999925962509
2017-03-09,102.5,13939034950.0,-0.9999999926465497
2017-03-10,103.05,14103231500.0,-0.999999992693164
2017-03-13,104.5,14040950050.0,-0.9999999925574836
2017-03-14,103.95,14184763580.0,-0.9999999926717144
2017-03-15,105.22,14047744390.0,-0.9999999925098295
2017-03-16,104.01,14296870190.0,-0.9999999927249812
2017-03-17,106.21,14281016730.0,-0.9999999925628544
2017-03-20,106.07,14074921750.0,-0.9999999924639013
2017-03-21,104.25,14184763580.0,-0.9999999926505648
2017-03-22,105.22,14176836850.0,-0.9999999925780341
2017-03-23,105.15,14097569550.0,-0.9999999925412675
2017-03-24,104.45,14114555400.0,-0.9999999925998377
2017-03-27,104.6,14146262320.0,-0.9999999926058207
2017-03-28,104.88,14164380560.0,-0.999999992595511
2017-03-29,105.04,14175704460.0,-0.9999999925901389
2017-03-30,105.14,14232323960.0,-0.9999999926125909
2017-03-31,105.64,13153279670.0,-0.9999999919685431
2017-04-03,105.03,13206525500.0,-0.9999999920471134
2017-04-04,105.5,13173671690.0,-0.9999999919916025
2017-04-05,105.21,13266568670.0,-0.9999999920695394
2017-04-06,106.03,13256372660.0,-0.9999999920015827
2017-04-07,105.94,13134020540.0,-0.9999999919339246
2017-04-10,104.86,13218987290.0,-0.999999992067471
2017-04-11,105.61,13050186680.0,-0.9999999919073954
2017-04-12,104.12,12993542180.0,-0.9999999919867886
2017-04-13,103.62,13107964070.0,-0.9999999920948822
2017-04-17,104.63,13237113530.0,-0.9999999920957088
2017-04-18,105.77,13245043760.0,-0.9999999920143714
2017-04-19,105.84,13208791280.0,-0.9999999919871548
2017-04-20,105.52,13161209900.0,-0.9999999919825
2017-04-21,105.1,13357199870.0,-0.9999999921315844
2017-04-24,106.83,13499944010.0,-0.9999999920866338
2017-04-25,108.09,13523734700.0,-0.9999999920073853
2017-04-26,108.3,13510140020.0,-0.9999999919837989
2017-04-27,108.18,13592840990.0,-0.9999999920413989
2017-04-28,108.91,13647219710.0,-0.99999999201962
2017-05-01,109.39,13532797820.0,-0.9999999919166752
2017-05-02,108.38,13450096850.0,-0.9999999919420655
2017-05-03,107.65,13570183190.0,-0.9999999920671668
2017-05-04,108.71,13717458890.0,-0.9999999920750628
2017-05-05,110.01,13666478840.0,-0.9999999919503771
2017-05-08,109.56,13640422370.0,-0.9999999919679906
2017-05-09,109.33,13780900730.0,-0.9999999920665563
2017-05-10,110.57,13800159860.0,-0.999999991987774
2017-05-11,110.74,13759375820.0,-0.9999999919516698
2017-05-12,110.38,13948568450.0,-0.9999999920866431
2017-05-15,112.05,13984820930.0,-0.9999999919877415
2017-05-16,112.37,13777502060.0,-0.9999999918439497
2017-05-17,110.54,13716326000.0,-0.9999999919409907
2017-05-18,110.0,13752578480.0,-0.9999999920014999
2017-05-19,110.32,13782033620.0,-0.9999999919953758
2017-05-22,110.58,13910050190.0,-0.9999999920503522
2017-05-23,111.71,13948568450.0,-0.9999999919912929
