date,EXC,dcf,Deviation
1984-05-10,6.81,,
1984-05-11,6.81,,
1984-05-14,6.75,,
1984-05-15,6.75,,
1984-05-16,6.75,,
1984-05-17,6.38,,
1984-05-18,6.31,,
1984-05-21,6.25,,
1984-05-22,6.13,,
1984-05-23,6.13,,
1984-05-24,6.13,,
1984-05-25,6.25,,
1984-05-29,6.13,,
1984-05-30,6.0,,
1984-05-31,6.13,,
1984-06-01,6.31,,
1984-06-04,6.38,,
1984-06-05,6.25,,
1984-06-06,6.31,,
1984-06-07,6.38,,
1984-06-08,6.31,,
1984-06-11,6.25,,
1984-06-12,6.38,,
1984-06-13,6.38,,
1984-06-14,6.31,,
1984-06-15,6.25,,
1984-06-18,6.38,,
1984-06-19,6.31,,
1984-06-20,6.19,,
1984-06-21,6.25,,
1984-06-22,6.25,,
1984-06-25,6.31,,
1984-06-26,6.25,,
1984-06-27,6.25,,
1984-06-28,6.19,,
1984-06-29,6.25,,
1984-07-02,6.25,,
1984-07-03,6.19,,
1984-07-05,6.0,,
1984-07-06,6.0,,
1984-07-09,6.13,,
1984-07-10,5.94,,
1984-07-11,6.0,,
1984-07-12,5.94,,
1984-07-13,5.69,,
1984-07-16,5.75,,
1984-07-17,5.75,,
1984-07-18,5.69,,
1984-07-19,5.19,,
1984-07-20,5.25,,
1984-07-23,5.63,,
1984-07-24,5.63,,
1984-07-25,5.69,,
1984-07-26,5.75,,
1984-07-27,5.94,,
1984-07-30,5.88,,
1984-07-31,5.88,,
1984-08-01,5.88,,
1984-08-02,5.94,,
1984-08-03,5.88,,
1984-08-06,5.88,,
1984-08-07,5.88,,
1984-08-08,5.88,,
1984-08-09,5.94,,
1984-08-10,5.94,,
1984-08-13,5.94,,
1984-08-14,5.94,,
1984-08-15,5.94,,
1984-08-16,5.56,,
1984-08-17,5.63,,
1984-08-20,5.81,,
1984-08-21,6.0,,
1984-08-22,6.0,,
1984-08-23,5.88,,
1984-08-24,5.88,,
1984-08-27,5.88,,
1984-08-28,5.88,,
1984-08-29,5.88,,
1984-08-30,5.88,,
1984-08-31,5.94,,
1984-09-04,5.88,,
1984-09-05,5.94,,
1984-09-06,6.0,,
1984-09-07,6.19,,
1984-09-10,6.19,,
1984-09-11,6.31,,
1984-09-12,6.38,,
1984-09-13,6.56,,
1984-09-14,6.69,,
1984-09-17,6.69,,
1984-09-18,6.69,,
1984-09-19,6.75,,
1984-09-20,6.81,,
1984-09-21,6.69,,
1984-09-24,6.69,,
1984-09-25,6.75,,
1984-09-26,6.75,,
1984-09-27,6.75,,
1984-09-28,6.75,,
1984-10-01,6.69,,
1984-10-02,6.63,,
1984-10-03,6.5,,
1984-10-04,6.5,,
1984-10-05,6.5,,
1984-10-08,6.56,,
1984-10-09,6.69,,
1984-10-10,6.75,,
1984-10-11,6.75,,
1984-10-12,6.88,,
1984-10-15,7.0,,
1984-10-16,6.94,,
1984-10-17,7.13,,
1984-10-18,7.44,,
1984-10-19,7.38,,
1984-10-22,7.38,,
1984-10-23,7.38,,
1984-10-24,7.31,,
1984-10-25,7.31,,
1984-10-26,7.25,,
1984-10-29,7.31,,
1984-10-30,7.25,,
1984-10-31,7.38,,
1984-11-01,7.44,,
1984-11-02,7.44,,
1984-11-05,7.69,,
1984-11-06,7.94,,
1984-11-07,7.5,,
1984-11-08,7.38,,
1984-11-09,7.5,,
1984-11-12,7.5,,
1984-11-13,7.44,,
1984-11-14,7.31,,
1984-11-15,7.31,,
1984-11-16,7.19,,
1984-11-19,7.13,,
1984-11-20,6.94,,
1984-11-21,7.0,,
1984-11-23,7.13,,
1984-11-26,7.19,,
1984-11-27,7.25,,
1984-11-28,7.31,,
1984-11-29,7.31,,
1984-11-30,7.38,,
1984-12-03,7.19,,
1984-12-04,7.06,,
1984-12-05,7.25,,
1984-12-06,7.25,,
1984-12-07,7.31,,
1984-12-10,7.44,,
1984-12-11,7.44,,
1984-12-12,7.44,,
1984-12-13,7.38,,
1984-12-14,7.38,,
1984-12-17,7.38,,
1984-12-18,7.63,,
1984-12-19,7.5,,
1984-12-20,7.44,,
1984-12-21,7.44,,
1984-12-24,7.5,,
1984-12-26,7.44,,
1984-12-27,7.38,,
1984-12-28,7.38,,
1984-12-31,7.44,,
1985-01-02,7.5,,
1985-01-03,7.5,,
1985-01-04,7.38,,
1985-01-07,7.5,,
1985-01-08,7.38,,
1985-01-09,7.31,,
1985-01-10,7.5,,
1985-01-11,7.5,,
1985-01-14,7.56,,
1985-01-15,7.63,,
1985-01-16,7.63,,
1985-01-17,7.56,,
1985-01-18,7.69,,
1985-01-21,7.69,,
1985-01-22,7.69,,
1985-01-23,7.81,,
1985-01-24,7.69,,
1985-01-25,7.88,,
1985-01-28,7.88,,
1985-01-29,7.94,,
1985-01-30,8.0,,
1985-01-31,8.0,,
1985-02-01,7.94,,
1985-02-04,7.94,,
1985-02-05,8.0,,
1985-02-06,7.88,,
1985-02-07,7.94,,
1985-02-08,8.0,,
1985-02-11,7.81,,
1985-02-12,7.94,,
1985-02-13,8.0,,
1985-02-14,8.13,,
1985-02-15,8.06,,
1985-02-19,8.13,,
1985-02-20,8.13,,
1985-02-21,8.19,,
1985-02-22,8.06,,
1985-02-25,7.63,,
1985-02-26,7.75,,
1985-02-27,7.75,,
1985-02-28,7.69,,
1985-03-01,7.81,,
1985-03-04,7.69,,
1985-03-05,7.69,,
1985-03-06,7.69,,
1985-03-07,7.63,,
1985-03-08,7.56,,
1985-03-11,7.5,,
1985-03-12,7.56,,
1985-03-13,7.56,,
1985-03-14,7.63,,
1985-03-15,7.5,,
1985-03-18,7.63,,
1985-03-19,7.69,,
1985-03-20,7.63,,
1985-03-21,7.63,,
1985-03-22,7.63,,
1985-03-25,7.63,,
1985-03-26,7.63,,
1985-03-27,7.75,,
1985-03-28,7.81,,
1985-03-29,7.94,,
1985-04-01,7.94,,
1985-04-02,7.94,,
1985-04-03,7.88,,
1985-04-04,7.81,,
1985-04-08,7.75,,
1985-04-09,7.75,,
1985-04-10,7.81,,
1985-04-11,7.88,,
1985-04-12,7.88,,
1985-04-15,7.88,,
1985-04-16,7.88,,
1985-04-17,7.94,,
1985-04-18,7.94,,
1985-04-19,8.0,,
1985-04-22,7.94,,
1985-04-23,8.0,,
1985-04-24,7.94,,
1985-04-25,7.94,,
1985-04-26,7.94,,
1985-04-29,7.88,,
1985-04-30,7.88,,
1985-05-01,7.75,,
1985-05-02,7.81,,
1985-05-03,7.69,,
1985-05-06,7.69,,
1985-05-07,7.69,,
1985-05-08,7.63,,
1985-05-09,7.75,,
1985-05-10,7.81,,
1985-05-13,7.81,,
1985-05-14,7.94,,
1985-05-15,7.94,,
1985-05-16,7.75,,
1985-05-17,7.88,,
1985-05-20,7.88,,
1985-05-21,7.69,,
1985-05-22,7.63,,
1985-05-23,7.31,,
1985-05-24,7.31,,
1985-05-28,7.19,,
1985-05-29,7.13,,
1985-05-30,7.0,,
1985-05-31,7.19,,
1985-06-03,7.31,,
1985-06-04,7.5,,
1985-06-05,7.5,,
1985-06-06,7.38,,
1985-06-07,7.5,,
1985-06-10,7.5,,
1985-06-11,7.5,,
1985-06-12,7.44,,
1985-06-13,7.5,,
1985-06-14,7.44,,
1985-06-17,7.56,,
1985-06-18,7.88,,
1985-06-19,7.88,,
1985-06-20,7.88,,
1985-06-21,8.06,,
1985-06-24,7.69,,
1985-06-25,7.56,,
1985-06-26,7.56,,
1985-06-27,7.63,,
1985-06-28,7.69,,
1985-07-01,7.94,,
1985-07-02,8.0,,
1985-07-03,8.06,,
1985-07-05,8.06,,
1985-07-08,8.19,,
1985-07-09,8.13,,
1985-07-10,8.19,,
1985-07-11,8.13,,
1985-07-12,8.19,,
1985-07-15,8.19,,
1985-07-16,7.81,,
1985-07-17,7.94,,
1985-07-18,7.94,,
1985-07-19,7.94,,
1985-07-22,8.0,,
1985-07-23,8.0,,
1985-07-24,7.88,,
1985-07-25,8.0,,
1985-07-26,7.94,,
1985-07-29,7.75,,
1985-07-30,7.88,,
1985-07-31,7.81,,
1985-08-01,7.81,,
1985-08-02,7.81,,
1985-08-05,7.75,,
1985-08-06,7.75,,
1985-08-07,7.81,,
1985-08-08,8.25,,
1985-08-09,8.19,,
1985-08-12,8.13,,
1985-08-13,8.13,,
1985-08-14,8.06,,
1985-08-15,7.75,,
1985-08-16,7.69,,
1985-08-19,7.5,,
1985-08-20,7.63,,
1985-08-21,7.75,,
1985-08-22,7.69,,
1985-08-23,7.63,,
1985-08-26,7.63,,
1985-08-27,7.5,,
1985-08-28,7.5,,
1985-08-29,7.5,,
1985-08-30,7.5,,
1985-09-03,7.44,,
1985-09-04,7.31,,
1985-09-05,7.38,,
1985-09-06,7.25,,
1985-09-09,7.31,,
1985-09-10,7.19,,
1985-09-11,7.13,,
1985-09-12,7.13,,
1985-09-13,7.13,,
1985-09-16,7.0,,
1985-09-17,7.13,,
1985-09-18,7.25,,
1985-09-19,7.31,,
1985-09-20,7.25,,
1985-09-23,7.38,,
1985-09-24,7.38,,
1985-09-25,7.25,,
1985-09-26,7.19,,
1985-09-30,7.0,,
1985-10-01,7.19,,
1985-10-02,7.13,,
1985-10-03,7.19,,
1985-10-04,7.25,,
1985-10-07,7.13,,
1985-10-08,7.19,,
1985-10-09,7.19,,
1985-10-10,7.13,,
1985-10-11,7.06,,
1985-10-14,7.13,,
1985-10-15,7.13,,
1985-10-16,7.19,,
1985-10-17,7.56,,
1985-10-18,7.63,,
1985-10-21,7.63,,
1985-10-22,7.56,,
1985-10-23,7.63,,
1985-10-24,7.56,,
1985-10-25,7.63,,
1985-10-28,7.75,,
1985-10-29,7.69,,
1985-10-30,7.94,,
1985-10-31,7.88,,
1985-11-01,7.94,,
1985-11-04,7.88,,
1985-11-05,7.88,,
1985-11-06,7.44,,
1985-11-07,7.63,,
1985-11-08,7.63,,
1985-11-11,7.56,,
1985-11-12,7.81,,
1985-11-13,7.88,,
1985-11-14,7.88,,
1985-11-15,7.81,,
1985-11-18,7.81,,
1985-11-19,7.81,,
1985-11-20,7.88,,
1985-11-21,7.88,,
1985-11-22,7.88,,
1985-11-25,7.88,,
1985-11-26,7.81,,
1985-11-27,7.88,,
1985-11-29,7.88,,
1985-12-02,7.75,,
1985-12-03,7.81,,
1985-12-04,7.94,,
1985-12-05,8.13,,
1985-12-06,8.13,,
1985-12-09,8.19,,
1985-12-10,8.25,,
1985-12-11,8.31,,
1985-12-12,8.25,,
1985-12-13,8.38,,
1985-12-16,8.5,,
1985-12-17,8.63,,
1985-12-18,8.75,,
1985-12-19,8.75,,
1985-12-20,8.75,,
1985-12-23,8.75,,
1985-12-24,8.69,,
1985-12-26,8.63,,
1985-12-27,8.63,,
1985-12-30,8.5,,
1985-12-31,8.69,,
1986-01-02,8.63,,
1986-01-03,8.75,,
1986-01-06,8.69,,
1986-01-07,8.88,,
1986-01-08,8.75,,
1986-01-09,8.5,,
1986-01-10,8.56,,
1986-01-13,8.63,,
1986-01-14,8.69,,
1986-01-15,8.75,,
1986-01-16,8.88,,
1986-01-17,8.94,,
1986-01-20,9.0,,
1986-01-21,8.88,,
1986-01-22,8.88,,
1986-01-23,9.06,,
1986-01-24,9.13,,
1986-01-27,9.25,,
1986-01-28,9.31,,
1986-01-29,9.56,,
1986-01-30,9.44,,
1986-01-31,9.5,,
1986-02-03,9.63,,
1986-02-04,9.75,,
1986-02-05,9.81,,
1986-02-06,9.81,,
1986-02-07,9.56,,
1986-02-10,9.75,,
1986-02-11,9.69,,
1986-02-12,9.81,,
1986-02-13,9.75,,
1986-02-14,9.94,,
1986-02-18,10.06,,
1986-02-19,10.0,,
1986-02-20,10.06,,
1986-02-21,10.06,,
1986-02-24,9.75,,
1986-02-25,9.63,,
1986-02-26,9.44,,
1986-02-27,9.63,,
1986-02-28,9.69,,
1986-03-03,9.56,,
1986-03-04,9.63,,
1986-03-05,9.5,,
1986-03-06,9.63,,
1986-03-07,9.5,,
1986-03-10,9.38,,
1986-03-11,9.56,,
1986-03-12,9.69,,
1986-03-13,9.69,,
1986-03-14,9.88,,
1986-03-17,9.75,,
1986-03-18,9.69,,
1986-03-19,9.69,,
1986-03-20,9.63,,
1986-03-21,9.56,,
1986-03-24,9.69,,
1986-03-25,9.88,,
1986-03-26,9.88,,
1986-03-27,9.94,,
1986-03-31,10.06,,
1986-04-01,10.0,,
1986-04-02,9.88,,
1986-04-03,9.81,,
1986-04-04,9.69,,
1986-04-07,9.5,,
1986-04-08,9.81,,
1986-04-09,9.88,,
1986-04-10,9.94,,
1986-04-11,9.94,,
1986-04-14,9.94,,
1986-04-15,10.0,,
1986-04-16,10.0,,
1986-04-17,9.88,,
1986-04-18,9.75,,
1986-04-21,9.44,,
1986-04-22,9.0,,
1986-04-23,8.88,,
1986-04-24,9.13,,
1986-04-25,9.13,,
1986-04-28,9.0,,
1986-04-29,8.88,,
1986-04-30,8.75,,
1986-05-01,8.94,,
1986-05-02,9.13,,
1986-05-05,9.13,,
1986-05-06,8.94,,
1986-05-07,8.88,,
1986-05-08,9.0,,
1986-05-09,8.88,,
1986-05-12,9.0,,
1986-05-13,9.0,,
1986-05-14,9.13,,
1986-05-15,8.75,,
1986-05-16,8.81,,
1986-05-19,8.88,,
1986-05-20,8.81,,
1986-05-21,8.75,,
1986-05-22,8.81,,
1986-05-23,8.81,,
1986-05-27,8.75,,
1986-05-28,8.81,,
1986-05-29,8.75,,
1986-05-30,8.75,,
1986-06-02,8.69,,
1986-06-03,8.69,,
1986-06-04,8.63,,
1986-06-05,9.38,,
1986-06-06,9.31,,
1986-06-09,9.13,,
1986-06-10,9.0,,
1986-06-11,8.88,,
1986-06-12,9.19,,
1986-06-13,9.5,,
1986-06-16,9.56,,
1986-06-17,9.75,,
1986-06-18,9.69,,
1986-06-19,9.69,,
1986-06-20,9.75,,
1986-06-23,9.63,,
1986-06-24,9.75,,
1986-06-25,9.88,,
1986-06-26,10.06,,
1986-06-27,10.19,,
1986-06-30,10.13,,
1986-07-01,10.0,,
1986-07-02,10.13,,
1986-07-03,10.13,,
1986-07-07,10.0,,
1986-07-08,10.0,,
1986-07-09,10.38,,
1986-07-10,10.38,,
1986-07-11,10.81,,
1986-07-14,10.94,,
1986-07-15,10.88,,
1986-07-16,10.81,,
1986-07-17,10.81,,
1986-07-18,10.81,,
1986-07-21,10.81,,
1986-07-22,10.94,,
1986-07-23,11.25,,
1986-07-24,11.19,,
1986-07-25,11.31,,
1986-07-28,11.25,,
1986-07-29,11.19,,
1986-07-30,11.31,,
1986-07-31,11.38,,
1986-08-01,11.38,,
1986-08-04,11.44,,
1986-08-05,11.38,,
1986-08-06,11.38,,
1986-08-07,11.38,,
1986-08-08,11.31,,
1986-08-11,11.5,,
1986-08-12,11.44,,
1986-08-13,11.56,,
1986-08-14,11.56,,
1986-08-15,11.56,,
1986-08-18,11.63,,
1986-08-19,11.81,,
1986-08-20,11.94,,
1986-08-21,11.69,,
1986-08-22,11.69,,
1986-08-25,11.56,,
1986-08-26,11.69,,
1986-08-27,11.69,,
1986-08-28,11.81,,
1986-08-29,11.69,,
1986-09-02,11.5,,
1986-09-03,11.44,,
1986-09-04,11.38,,
1986-09-05,10.94,,
1986-09-08,10.81,,
1986-09-09,11.13,,
1986-09-10,11.19,,
1986-09-11,10.81,,
1986-09-12,10.56,,
1986-09-15,10.63,,
1986-09-16,10.69,,
1986-09-17,10.81,,
1986-09-18,10.75,,
1986-09-19,10.75,,
1986-09-22,10.69,,
1986-09-23,10.88,,
1986-09-24,11.06,,
1986-09-25,10.94,,
1986-09-26,10.94,,
1986-09-29,10.81,,
1986-09-30,10.81,,
1986-10-01,10.88,,
1986-10-02,10.88,,
1986-10-03,10.94,,
1986-10-06,10.94,,
1986-10-07,10.94,,
1986-10-08,10.94,,
1986-10-09,10.94,,
1986-10-10,10.94,,
1986-10-13,10.94,,
1986-10-14,10.94,,
1986-10-15,11.06,,
1986-10-16,11.0,,
1986-10-17,11.06,,
1986-10-20,11.0,,
1986-10-21,11.0,,
1986-10-22,11.0,,
1986-10-23,11.13,,
1986-10-24,11.25,,
1986-10-27,11.38,,
1986-10-28,11.5,,
1986-10-29,11.69,,
1986-10-30,11.94,,
1986-10-31,11.94,,
1986-11-03,12.06,,
1986-11-04,11.88,,
1986-11-05,11.56,,
1986-11-06,11.5,,
1986-11-07,11.5,,
1986-11-10,11.56,,
1986-11-11,11.5,,
1986-11-12,11.56,,
1986-11-13,11.5,,
1986-11-14,11.5,,
1986-11-17,11.5,,
1986-11-18,11.44,,
1986-11-19,11.44,,
1986-11-20,11.44,,
1986-11-21,11.63,,
1986-11-24,11.75,,
1986-11-25,11.75,,
1986-11-26,11.69,,
1986-11-28,11.75,,
1986-12-01,11.75,,
1986-12-02,11.81,,
1986-12-03,11.81,,
1986-12-04,11.63,,
1986-12-05,11.63,,
1986-12-08,11.69,,
1986-12-09,11.69,,
1986-12-10,11.63,,
1986-12-11,11.63,,
1986-12-12,11.5,,
1986-12-15,11.5,,
1986-12-16,11.63,,
1986-12-17,11.5,,
1986-12-18,11.5,,
1986-12-19,11.56,,
1986-12-22,11.5,,
1986-12-23,11.44,,
1986-12-24,11.44,,
1986-12-26,11.44,,
1986-12-29,11.44,,
1986-12-30,11.31,,
1986-12-31,11.31,,
1987-01-02,11.5,,
1987-01-05,11.81,,
1987-01-06,11.81,,
1987-01-07,12.0,,
1987-01-08,12.13,,
1987-01-09,12.13,,
1987-01-12,12.25,,
1987-01-13,12.25,,
1987-01-14,12.25,,
1987-01-15,12.19,,
1987-01-16,12.31,,
1987-01-19,12.38,,
1987-01-20,12.63,,
1987-01-21,12.56,,
1987-01-22,12.69,,
1987-01-23,12.63,,
1987-01-26,12.38,,
1987-01-27,12.56,,
1987-01-28,12.56,,
1987-01-29,12.56,,
1987-01-30,12.5,,
1987-02-02,12.69,,
1987-02-03,12.56,,
1987-02-04,12.56,,
1987-02-05,12.63,,
1987-02-06,12.81,,
1987-02-09,12.69,,
1987-02-10,12.63,,
1987-02-11,12.63,,
1987-02-12,12.44,,
1987-02-13,12.5,,
1987-02-17,12.63,,
1987-02-18,12.63,,
1987-02-19,12.56,,
1987-02-20,12.56,,
1987-02-23,12.13,,
1987-02-24,12.0,,
1987-02-25,11.88,,
1987-02-26,11.75,,
1987-02-27,11.75,,
1987-03-02,11.63,,
1987-03-03,11.63,,
1987-03-04,11.63,,
1987-03-05,11.63,,
1987-03-06,11.5,,
1987-03-09,11.5,,
1987-03-10,11.44,,
1987-03-11,11.38,,
1987-03-12,11.38,,
1987-03-13,11.38,,
1987-03-16,11.38,,
1987-03-17,11.44,,
1987-03-18,11.44,,
1987-03-19,11.44,,
1987-03-20,11.5,,
1987-03-23,11.56,,
1987-03-24,11.63,,
1987-03-25,11.75,,
1987-03-26,11.69,,
1987-03-27,11.5,,
1987-03-30,11.31,,
1987-03-31,10.94,,
1987-04-01,10.94,,
1987-04-02,11.13,,
1987-04-03,11.13,,
1987-04-06,11.06,,
1987-04-07,10.63,,
1987-04-08,10.81,,
1987-04-09,10.63,,
1987-04-10,10.44,,
1987-04-13,10.25,,
1987-04-14,9.75,,
1987-04-15,10.25,,
1987-04-16,10.63,,
1987-04-20,10.63,,
1987-04-21,10.75,,
1987-04-22,10.38,,
1987-04-23,10.63,,
1987-04-24,10.31,,
1987-04-27,10.25,,
1987-04-28,10.31,,
1987-04-29,10.5,,
1987-04-30,10.44,,
1987-05-01,10.38,,
1987-05-04,10.5,,
1987-05-05,10.81,,
1987-05-06,11.0,,
1987-05-07,10.88,,
1987-05-08,10.75,,
1987-05-11,10.88,,
1987-05-12,10.94,,
1987-05-13,10.88,,
1987-05-14,10.38,,
1987-05-15,10.13,,
1987-05-18,10.19,,
1987-05-19,10.0,,
1987-05-20,10.13,,
1987-05-21,10.0,,
1987-05-22,10.06,,
1987-05-26,10.19,,
1987-05-27,10.06,,
1987-05-28,10.13,,
1987-05-29,10.06,,
1987-06-01,10.06,,
1987-06-02,10.13,,
1987-06-03,10.25,,
1987-06-04,10.31,,
1987-06-05,10.31,,
1987-06-08,10.44,,
1987-06-09,10.25,,
1987-06-10,10.38,,
1987-06-11,10.25,,
1987-06-12,10.69,,
1987-06-15,10.69,,
1987-06-16,10.69,,
1987-06-17,10.63,,
1987-06-18,10.69,,
1987-06-19,10.69,,
1987-06-22,10.88,,
1987-06-23,10.88,,
1987-06-24,10.81,,
1987-06-25,10.81,,
1987-06-26,10.75,,
1987-06-29,10.75,,
1987-06-30,10.56,,
1987-07-01,10.69,,
1987-07-02,10.81,,
1987-07-06,10.69,,
1987-07-07,10.88,,
1987-07-08,10.81,,
1987-07-09,10.81,,
1987-07-10,10.88,,
1987-07-13,10.81,,
1987-07-14,10.81,,
1987-07-15,10.88,,
1987-07-16,10.94,,
1987-07-17,11.06,,
1987-07-20,11.0,,
1987-07-21,10.94,,
1987-07-22,11.06,,
1987-07-23,10.94,,
1987-07-24,11.0,,
1987-07-27,11.06,,
1987-07-28,11.13,,
1987-07-29,11.13,,
1987-07-30,11.06,,
1987-07-31,11.06,,
1987-08-03,10.94,,
1987-08-04,11.0,,
1987-08-05,11.0,,
1987-08-06,11.0,,
1987-08-07,11.19,,
1987-08-10,11.38,,
1987-08-11,11.5,,
1987-08-12,11.44,,
1987-08-13,11.63,,
1987-08-14,11.56,,
1987-08-17,11.56,,
1987-08-18,11.5,,
1987-08-19,11.31,,
1987-08-20,11.0,,
1987-08-21,10.94,,
1987-08-24,10.88,,
1987-08-25,10.88,,
1987-08-26,10.88,,
1987-08-27,10.69,,
1987-08-28,10.56,,
1987-08-31,10.63,,
1987-09-01,10.5,,
1987-09-02,10.56,,
1987-09-03,10.69,,
1987-09-04,10.56,,
1987-09-08,10.56,,
1987-09-09,10.5,,
1987-09-10,10.31,,
1987-09-11,10.19,,
1987-09-14,10.13,,
1987-09-15,10.0,,
1987-09-16,10.06,,
1987-09-17,10.06,,
1987-09-18,10.06,,
1987-09-21,10.0,,
1987-09-22,10.25,,
1987-09-23,10.25,,
1987-09-24,10.19,,
1987-09-25,10.19,,
1987-09-28,10.31,,
1987-09-29,10.19,,
1987-09-30,10.13,,
1987-10-01,10.19,,
1987-10-02,10.19,,
1987-10-05,10.19,,
1987-10-06,10.13,,
1987-10-07,10.19,,
1987-10-08,10.19,,
1987-10-09,10.06,,
1987-10-12,10.0,,
1987-10-13,10.25,,
1987-10-14,10.06,,
1987-10-15,10.0,,
1987-10-16,9.69,,
1987-10-19,8.81,,
1987-10-20,9.13,,
1987-10-21,10.13,,
1987-10-22,9.94,,
1987-10-23,9.88,,
1987-10-26,9.5,,
1987-10-27,9.44,,
1987-10-28,9.19,,
1987-10-29,9.5,,
1987-10-30,9.81,,
1987-11-02,9.94,,
1987-11-03,9.94,,
1987-11-04,10.19,,
1987-11-05,9.75,,
1987-11-06,9.75,,
1987-11-09,9.63,,
1987-11-10,9.69,,
1987-11-11,9.75,,
1987-11-12,9.75,,
1987-11-13,9.75,,
1987-11-16,9.75,,
1987-11-17,9.56,,
1987-11-18,9.63,,
1987-11-19,9.63,,
1987-11-20,9.81,,
1987-11-23,9.75,,
1987-11-24,9.81,,
1987-11-25,9.75,,
1987-11-27,9.75,,
1987-11-30,9.56,,
1987-12-01,9.63,,
1987-12-02,9.63,,
1987-12-03,9.44,,
1987-12-04,9.25,,
1987-12-07,9.38,,
1987-12-08,9.44,,
1987-12-09,9.38,,
1987-12-10,9.25,,
1987-12-11,9.31,,
1987-12-14,9.38,,
1987-12-15,9.38,,
1987-12-16,9.38,,
1987-12-17,9.25,,
1987-12-18,9.38,,
1987-12-21,9.31,,
1987-12-22,9.19,,
1987-12-23,9.19,,
1987-12-24,9.19,,
1987-12-28,9.25,,
1987-12-29,9.19,,
1987-12-30,9.19,,
1987-12-31,9.25,,
1988-01-04,9.38,,
1988-01-05,9.56,,
1988-01-06,9.63,,
1988-01-07,9.75,,
1988-01-08,9.25,,
1988-01-11,9.44,,
1988-01-12,9.44,,
1988-01-13,9.63,,
1988-01-14,9.69,,
1988-01-15,9.81,,
1988-01-18,10.0,,
1988-01-19,9.94,,
1988-01-20,9.94,,
1988-01-21,10.0,,
1988-01-22,10.06,,
1988-01-25,10.25,,
1988-01-26,10.19,,
1988-01-27,10.19,,
1988-01-28,10.38,,
1988-01-29,10.56,,
1988-02-01,10.5,,
1988-02-02,10.44,,
1988-02-03,10.06,,
1988-02-04,10.13,,
1988-02-05,10.19,,
1988-02-08,10.13,,
1988-02-09,10.19,,
1988-02-10,10.31,,
1988-02-11,9.88,,
1988-02-12,9.5,,
1988-02-16,9.63,,
1988-02-17,9.88,,
1988-02-18,9.81,,
1988-02-19,9.88,,
1988-02-22,9.94,,
1988-02-23,9.94,,
1988-02-24,9.88,,
1988-02-25,9.75,,
1988-02-26,9.81,,
1988-02-29,9.38,,
1988-03-01,9.19,,
1988-03-02,9.19,,
1988-03-03,9.25,,
1988-03-04,9.31,,
1988-03-07,9.5,,
1988-03-08,9.69,,
1988-03-09,9.63,,
1988-03-10,9.56,,
1988-03-11,9.56,,
1988-03-14,9.63,,
1988-03-15,9.69,,
1988-03-16,9.69,,
1988-03-17,9.63,,
1988-03-18,9.69,,
1988-03-21,9.56,,
1988-03-22,9.56,,
1988-03-23,9.56,,
1988-03-24,9.5,,
1988-03-25,9.31,,
1988-03-28,9.44,,
1988-03-29,9.44,,
1988-03-30,9.25,,
1988-03-31,9.25,,
1988-04-04,9.19,,
1988-04-05,9.25,,
1988-04-06,9.5,,
1988-04-07,9.44,,
1988-04-08,9.5,,
1988-04-11,9.38,,
1988-04-12,9.44,,
1988-04-13,9.25,,
1988-04-14,8.63,,
1988-04-15,8.88,,
1988-04-18,8.69,,
1988-04-19,8.63,,
1988-04-20,8.5,,
1988-04-21,8.5,,
1988-04-22,8.88,,
1988-04-25,8.88,,
1988-04-26,8.94,,
1988-04-27,8.88,,
1988-04-28,8.81,,
1988-04-29,8.75,,
1988-05-02,8.63,,
1988-05-03,8.69,,
1988-05-04,8.63,,
1988-05-05,8.69,,
1988-05-06,8.69,,
1988-05-09,8.81,,
1988-05-10,8.88,,
1988-05-11,8.81,,
1988-05-12,8.88,,
1988-05-13,8.94,,
1988-05-16,9.06,,
1988-05-17,9.06,,
1988-05-18,9.0,,
1988-05-19,8.63,,
1988-05-20,8.63,,
1988-05-23,8.56,,
1988-05-24,8.63,,
1988-05-25,8.63,,
1988-05-26,8.63,,
1988-05-27,8.63,,
1988-05-31,8.75,,
1988-06-01,8.94,,
1988-06-02,8.88,,
1988-06-03,8.88,,
1988-06-06,8.81,,
1988-06-07,8.88,,
1988-06-08,9.0,,
1988-06-09,8.94,,
1988-06-10,9.0,,
1988-06-13,9.13,,
1988-06-14,9.25,,
1988-06-15,9.25,,
1988-06-16,9.13,,
1988-06-17,9.25,,
1988-06-20,9.13,,
1988-06-21,9.19,,
1988-06-22,9.44,,
1988-06-23,9.38,,
1988-06-24,9.38,,
1988-06-27,9.25,,
1988-06-28,9.38,,
1988-06-29,9.25,,
1988-06-30,9.38,,
1988-07-01,9.38,,
1988-07-05,9.44,,
1988-07-06,9.19,,
1988-07-07,9.19,,
1988-07-08,9.13,,
1988-07-11,9.25,,
1988-07-12,9.13,,
1988-07-13,9.19,,
1988-07-14,9.25,,
1988-07-15,9.25,,
1988-07-18,9.19,,
1988-07-19,9.19,,
1988-07-20,9.13,,
1988-07-21,9.13,,
1988-07-22,9.13,,
1988-07-25,9.06,,
1988-07-26,9.13,,
1988-07-27,9.0,,
1988-07-28,9.13,,
1988-07-29,9.31,,
1988-08-01,9.38,,
1988-08-02,9.31,,
1988-08-03,9.31,,
1988-08-04,9.31,,
1988-08-05,9.25,,
1988-08-08,9.19,,
1988-08-09,9.0,,
1988-08-10,9.06,,
