date,OMC,dcf,Deviation
2015-07-30,72.88,78.57878345498783,-0.07252318252359125
2015-07-31,73.08,78.21878345498783,-0.06569756301496332
2015-08-03,72.72,78.27878345498783,-0.07101264492931558
2015-08-04,72.78,79.43878345498783,-0.08382282765899696
2015-08-05,73.94,77.76878345498784,-0.0492329092071232
2015-08-06,72.27,77.95878345498784,-0.0729716807121863
2015-08-07,72.46,79.48878345498784,-0.0884248462422128
2015-08-10,73.99,78.36878345498783,-0.05587407717644177
2015-08-11,72.87,78.49878345498783,-0.0717053590800606
2015-08-12,73.0,78.60878345498783,-0.07135059478689776
2015-08-13,73.11,79.06878345498784,-0.07536202271760062
2015-08-14,73.57,79.36878345498783,-0.07306126165177385
2015-08-17,73.87,78.75878345498784,-0.062072866549314654
2015-08-18,73.26,78.04878345498784,-0.06135628568444784
2015-08-19,72.55,75.89878345498784,-0.044121701331008234
2015-08-20,70.4,74.40878345498784,-0.05387513770350605
2015-08-21,68.91,72.29878345498784,-0.04687192913968807
2015-08-24,66.8,71.65878345498784,-0.0678044368146421
2015-08-25,66.16,72.91878345498783,-0.09268919659308328
2015-08-26,67.42,73.28878345498784,-0.08007751225113868
2015-08-27,67.79,73.23878345498784,-0.07439751451273935
2015-08-28,67.74,72.47878345498783,-0.06538166383450417
2015-08-31,66.98,70.66878345498783,-0.052198202298719076
2015-09-01,65.17,71.95878345498784,-0.0943426657460712
2015-09-02,66.46,72.33878345498783,-0.08126738070796924
2015-09-03,66.84,71.53878345498784,-0.0656816237019785
2015-09-04,66.04,73.54878345498784,-0.10209255819415752
2015-09-08,68.05,72.55878345498783,-0.06213973333476408
2015-09-09,67.06,72.89878345498784,-0.08009438811270497
2015-09-10,67.4,73.15878345498784,-0.07871622767662645
2015-09-11,67.66,72.64878345498784,-0.0686698829317468
2015-09-14,67.15,73.70878345498784,-0.08898238646135193
2015-09-15,68.21,75.17878345498784,-0.09269614557091488
2015-09-16,69.68,74.55878345498783,-0.06543539511925134
2015-09-17,69.06,72.85878345498783,-0.052138991002158575
2015-09-18,67.36,73.14878345498784,-0.07913711180924787
2015-09-21,67.65,72.27878345498783,-0.06404069401459189
2015-09-22,66.78,72.31878345498784,-0.07658844895303374
2015-09-23,66.82,71.87878345498784,-0.07037936943042133
2015-09-24,66.38,71.23878345498784,-0.06820418905746561
2015-09-25,65.74,70.28878345498784,-0.06471563784996837
2015-09-28,64.79,70.34878345498784,-0.07901747808538262
2015-09-29,64.85,71.39878345498784,-0.09172121901931862
2015-09-30,65.9,71.71756712774614,-0.08111774228737645
2015-10-01,65.91,73.80756712774614,-0.10700213318340424
2015-10-02,68.0,74.55756712774614,-0.08795307277811892
2015-10-05,68.75,74.48756712774613,-0.07702717848075513
2015-10-06,68.68,75.73756712774613,-0.09318449740856038
2015-10-07,69.93,76.75756712774613,-0.08894975939483774
2015-10-08,70.95,76.74756712774614,-0.07554072845196635
2015-10-09,70.94,76.90756712774613,-0.07759401773604147
2015-10-12,71.1,76.72756712774614,-0.07334478777851294
2015-10-13,70.92,76.67756712774613,-0.07508802565623818
2015-10-14,70.87,77.51756712774613,-0.08575562126183833
2015-10-15,71.71,77.98756712774613,-0.08049446032164698
2015-10-16,72.18,78.03756712774613,-0.07506086290667402
2015-10-19,72.23,78.16756712774614,-0.07595947201532582
2015-10-20,72.36,78.61756712774614,-0.07959502381418371
2015-10-21,72.81,80.15756712774613,-0.0916640485861604
2015-10-22,74.35,79.54756712774613,-0.06533910860402958
2015-10-23,73.74,80.35756712774614,-0.08235151167812305
2015-10-26,74.55,80.72756712774614,-0.07652363805254458
2015-10-27,74.92,80.64756712774613,-0.0710197136966777
2015-10-28,74.84,81.13756712774614,-0.07761592257050298
2015-10-29,75.33,80.72756712774614,-0.06686151112673622
2015-10-30,74.92,80.80756712774614,-0.07285910635619886
2015-11-02,75.0,80.61756712774614,-0.06968167519672952
2015-11-03,74.81,79.33756712774614,-0.05706712836878436
2015-11-04,73.53,79.05756712774614,-0.0699182548688142
2015-11-05,73.25,79.30756712774614,-0.076380695400589
2015-11-06,73.5,78.32756712774614,-0.06163305340344294
2015-11-09,72.52,78.92756712774613,-0.08118287894741938
2015-11-10,73.12,78.87756712774613,-0.07299372099574852
2015-11-11,73.07,78.43756712774614,-0.06843107613223565
2015-11-12,72.63,77.33756712774614,-0.06087038036728243
2015-11-13,71.53,78.79756712774613,-0.09223085677206244
2015-11-16,72.99,77.83756712774614,-0.06227798872221135
2015-11-17,72.03,78.69756712774614,-0.08472392948212726
2015-11-18,72.89,78.95756712774613,-0.07684592305040705
2015-11-19,73.15,79.55756712774614,-0.08054000843763187
2015-11-20,73.75,79.68756712774614,-0.0745105835421942
2015-11-23,73.88,78.81756712774613,-0.06264551555801534
2015-11-24,73.01,79.84756712774613,-0.08563275468126508
2015-11-25,74.04,79.49756712774614,-0.0686507439778159
2015-11-27,73.69,79.72756712774614,-0.07572747225651888
2015-11-30,73.92,80.80756712774614,-0.08523418502202651
2015-12-01,75.0,79.94756712774614,-0.06188514929842148
2015-12-02,74.14,79.90756712774613,-0.07217798432688705
2015-12-03,74.1,81.04756712774613,-0.08572209350584792
2015-12-04,75.24,82.33756712774614,-0.08620083608657425
2015-12-07,76.53,82.11756712774614,-0.0680435054664229
2015-12-08,76.31,80.81756712774613,-0.05577459564726983
2015-12-09,75.01,81.24756712774614,-0.07677235575483465
2015-12-10,75.44,80.00756712774613,-0.057089189081992786
2015-12-11,74.2,79.89756712774613,-0.07131089634602306
2015-12-14,74.09,79.78756712774613,-0.07140920989135913
2015-12-15,73.98,80.53756712774613,-0.08142246359819538
2015-12-16,74.73,79.47756712774614,-0.05973468110964275
2015-12-17,73.67,79.42756712774613,-0.07248827247202516
2015-12-18,73.62,80.19756712774614,-0.08201704070734184
2015-12-21,74.39,81.21756712774614,-0.08406515202563425
2015-12-22,75.41,82.13756712774614,-0.08190609197473497
2015-12-23,76.33,81.88756712774614,-0.06786826526518042
2015-12-24,76.08,82.31756712774613,-0.0757744348550321
2015-12-28,76.51,82.95756712774613,-0.07772126583482775
2015-12-29,77.15,82.43756712774614,-0.0641402616789074
2015-12-30,76.63,81.46756712774614,-0.05938028221906444
2015-12-31,75.66,84.19479608482871,-0.10136963900036833
2016-01-04,73.57,84.58479608482871,-0.1302219381575639
2016-01-05,73.96,82.56479608482871,-0.1042187044946854
2016-01-06,71.94,81.13479608482871,-0.1133274073335353
2016-01-07,70.51,80.52479608482871,-0.12436909587797818
2016-01-08,69.9,80.27479608482871,-0.12924101450055825
2016-01-11,69.65,81.42479608482871,-0.1446094635909395
2016-01-12,70.8,79.87479608482872,-0.11361276059085135
2016-01-13,69.25,81.37479608482872,-0.14899940360144548
2016-01-14,70.75,80.29479608482872,-0.1188719138752774
2016-01-15,69.67,79.51479608482872,-0.1238108700464502
2016-01-19,68.89,78.56479608482871,-0.12314416337799128
2016-01-20,67.94,79.27479608482871,-0.14298108156216272
2016-01-21,68.65,81.23479608482872,-0.15491878716218044
2016-01-22,70.61,80.50479608482871,-0.12290939876926665
2016-01-25,69.88,82.61479608482871,-0.15414667454668352
2016-01-26,71.99,82.14479608482871,-0.12362068650510905
2016-01-27,71.52,82.51479608482872,-0.1332463583079767
2016-01-28,71.89,83.97479608482871,-0.14390979970491413
2016-01-29,73.35,84.5747960848287,-0.13272034464700588
2016-02-01,73.95,82.9947960848287,-0.10898027962601475
2016-02-02,72.37,83.09479608482872,-0.1290670004639054
2016-02-03,72.47,83.27479608482871,-0.12974869459688976
2016-02-04,72.65,81.83479608482871,-0.11223582784159303
2016-02-05,71.21,80.34479608482872,-0.11369493146991283
2016-02-08,69.72,82.2447960848287,-0.1522867911534539
2016-02-09,71.62,84.09479608482872,-0.1483420694931592
2016-02-10,73.47,82.51479608482872,-0.1096142330101656
2016-02-11,71.89,83.97479608482871,-0.14390979970491413
2016-02-12,73.35,86.37479608482872,-0.1507939430854004
2016-02-16,75.75,86.08479608482871,-0.12005367445657544
2016-02-17,75.46,86.63479608482871,-0.12898738832243428
2016-02-18,76.01,87.14479608482871,-0.12777350553428168
2016-02-19,76.52,87.7447960848287,-0.12792549057811886
2016-02-22,77.12,87.44479608482871,-0.11807216149046529
2016-02-23,76.82,87.52479608482871,-0.1223058671790982
2016-02-24,76.9,88.33479608482871,-0.12944837812098153
2016-02-25,77.71,88.23479608482872,-0.11928169556498103
2016-02-26,77.61,88.4347960848287,-0.12240426352592382
2016-02-29,77.81,89.62479608482872,-0.1318250819075355
2016-03-01,79.0,89.03479608482871,-0.11270645327550333
2016-03-02,78.41,89.01479608482872,-0.1191352061821569
2016-03-03,78.39,89.38479608482871,-0.12300521527614527
2016-03-04,78.76,89.12479608482872,-0.11629531331509058
2016-03-07,78.5,88.48479608482872,-0.1128419403855152
2016-03-08,77.86,88.25479608482871,-0.11778165658937612
2016-03-09,77.63,88.20479608482871,-0.11988912796372975
2016-03-10,77.58,89.5747960848287,-0.13390815953931334
2016-03-11,78.95,89.59479608482872,-0.1188104281720802
2016-03-14,78.97,89.51479608482872,-0.11779947613169939
2016-03-15,78.89,90.31479608482871,-0.12649971632663493
2016-03-16,79.69,91.08479608482871,-0.12510096717147567
2016-03-17,80.46,91.6047960848287,-0.12166170944268362
2016-03-18,80.98,92.1047960848287,-0.12078411285534729
2016-03-21,81.48,91.9647960848287,-0.11400880044530826
2016-03-22,81.34,91.91479608482871,-0.11504998689296075
2016-03-23,81.29,91.9647960848287,-0.11607480839714168
2016-03-24,81.34,92.8247960848287,-0.12372551914181662
2016-03-28,82.2,93.42479608482871,-0.12014793240369204
2016-03-29,82.8,93.94479608482871,-0.11863132977334234
2016-03-30,83.32,93.8547960848287,-0.11224568721354478
2016-03-31,83.23,91.14720033181253,-0.08686169518088016
2016-04-01,83.9,91.12720033181253,-0.07930892538667744
2016-04-04,83.88,90.56720033181253,-0.073836889153165
2016-04-05,83.32,91.24720033181252,-0.08687609376491501
2016-04-06,84.0,90.15720033181253,-0.06829404982798615
2016-04-07,82.91,90.39720033181253,-0.08282557761003617
2016-04-08,83.15,90.57720033181252,-0.08199856370702963
2016-04-11,83.33,91.58720033181253,-0.09015670641637041
2016-04-12,84.34,91.66720033181252,-0.0799326291769561
2016-04-13,84.42,90.98720033181253,-0.07217718874592505
2016-04-14,83.74,91.54720033181252,-0.08528060173894292
2016-04-15,84.3,92.49720033181252,-0.08862106423120852
2016-04-18,85.25,91.98720033181253,-0.07324062812554766
2016-04-19,84.74,90.65720033181253,-0.0652700536764329
2016-04-20,83.41,91.26720033181253,-0.08609007730320173
2016-04-21,84.02,91.01720033181253,-0.07687778031299053
2016-04-22,83.77,90.76720033181253,-0.07708952469871566
2016-04-25,83.52,91.13720033181252,-0.08357948569936102
2016-04-26,83.89,91.37720033181253,-0.08193729184768972
2016-04-27,84.13,90.42720033181253,-0.06963834232073596
2016-04-28,83.18,90.21720033181252,-0.07800286758988517
2016-04-29,82.97,90.85720033181252,-0.08680875376974295
2016-05-02,83.61,90.69720033181252,-0.07814133518878474
2016-05-03,83.45,90.59720033181253,-0.07888985868918563
2016-05-04,83.35,90.50720033181253,-0.07907879489778935
2016-05-05,83.26,91.20720033181253,-0.08713347523989934
2016-05-06,83.96,90.91720033181252,-0.07652237757455627
2016-05-09,83.67,91.82720033181252,-0.08883207047951946
2016-05-10,84.58,91.36720033181253,-0.07428486707663007
2016-05-11,84.12,91.50720033181253,-0.08072807718983788
2016-05-12,84.26,90.97720033181253,-0.073833887032284
2016-05-13,83.73,91.50720033181253,-0.08499003688902906
2016-05-16,84.26,90.54720033181252,-0.06943561268347231
2016-05-17,83.3,90.47720033181253,-0.07932606563301192
2016-05-18,83.23,89.65720033181253,-0.07168638222057
2016-05-19,82.41,90.03720033181253,-0.08471165589005591
2016-05-20,82.79,89.43720033181252,-0.0743225448376219
2016-05-23,82.19,90.12720033181253,-0.08806664694554933
2016-05-24,82.88,89.30720033181252,-0.07196732523170435
2016-05-25,82.06,89.43720033181252,-0.08248469657416668
2016-05-26,82.19,89.88720033181252,-0.08563177297099955
2016-05-27,82.64,90.57720033181252,-0.08762911972037202
2016-05-31,83.33,90.19720033181252,-0.07613540449758804
2016-06-01,82.95,90.28720033181253,-0.08126512179852452
2016-06-02,83.04,89.18720033181252,-0.06892469220855058
2016-06-03,81.94,89.68720033181252,-0.08638022263099399
2016-06-06,82.44,90.51720033181253,-0.08923387270268657
2016-06-07,83.27,92.61720033181253,-0.10092294194086016
2016-06-08,85.37,91.64720033181253,-0.06849309426895378
2016-06-09,84.4,90.57720033181252,-0.06819818132138666
2016-06-10,83.33,89.39720033181253,-0.06786790088831762
2016-06-13,82.15,89.09720033181253,-0.0779732730763707
2016-06-14,81.85,88.86720033181253,-0.07896277035409793
2016-06-15,81.62,88.95720033181253,-0.08248011745473771
2016-06-16,81.71,88.59720033181253,-0.07773609443660434
2016-06-17,81.35,90.19720033181252,-0.09808730536276
2016-06-20,82.95,90.52720033181252,-0.08370081372272142
2016-06-21,83.28,91.08720033181253,-0.08571127780162802
2016-06-22,83.84,92.20720033181253,-0.09074345931448635
2016-06-23,84.96,87.93720033181252,-0.03385598268512857
2016-06-24,80.69,84.81720033181253,-0.048659945337343746
2016-06-27,77.57,86.07720033181252,-0.098832214558777
2016-06-28,78.83,87.34720033181253,-0.09750971181053991
2016-06-29,80.1,88.73720033181253,-0.0973346048727669
2016-06-30,81.49,87.12815077051229,-0.06471101154623005
2016-07-01,81.69,86.17815077051229,-0.052079915040924796
2016-07-05,80.74,86.85815077051228,-0.0704384184585859
2016-07-06,81.42,87.74815077051228,-0.07211719808275263
2016-07-07,82.31,88.55815077051228,-0.07055421456014377
2016-07-08,83.12,89.39815077051229,-0.07022685275256402
2016-07-11,83.96,89.97815077051229,-0.0668845794115227
2016-07-12,84.54,90.39815077051229,-0.06480387840437107
2016-07-13,84.96,88.55815077051228,-0.04063037381885337
2016-07-14,83.12,88.21815077051228,-0.05779027021065575
2016-07-15,82.78,88.47815077051229,-0.06440178417936993
2016-07-18,83.04,88.75815077051229,-0.06442395116248856
2016-07-19,83.32,89.11815077051229,-0.06506139008026646
2016-07-20,83.68,87.26815077051229,-0.041116383684443925
2016-07-21,81.83,88.10815077051228,-0.0712550509301284
2016-07-22,82.67,88.21815077051228,-0.06289126128867806
2016-07-25,82.78,88.05815077051228,-0.05993937783530834
2016-07-26,82.62,87.79815077051228,-0.058977902439505625
2016-07-27,82.36,88.14815077051229,-0.06566389334225908
2016-07-28,82.71,87.72815077051229,-0.05720114611374005
2016-07-29,82.29,88.03815077051229,-0.06529158915997568
2016-08-01,82.6,86.68815077051228,-0.04715927994974489
2016-08-02,81.25,86.54815077051228,-0.061216221529223125
2016-08-03,81.11,86.96815077051228,-0.06735972558472025
2016-08-04,81.53,87.87815077051229,-0.0722381014490171
2016-08-05,82.44,87.37815077051229,-0.05651470907734957
2016-08-08,81.94,87.30815077051228,-0.0614851044620377
2016-08-09,81.87,87.66815077051228,-0.06613748230745753
2016-08-10,82.23,88.58815077051229,-0.0717720227277695
2016-08-11,83.15,89.69815077051229,-0.07300207099325107
2016-08-12,84.26,90.71815077051228,-0.07118918006661445
2016-08-15,85.28,89.48815077051229,-0.04702467012983513
2016-08-16,84.05,90.00815077051229,-0.0661956802745941
2016-08-17,84.57,89.62815077051229,-0.056434844711494736
2016-08-18,84.19,89.78815077051229,-0.0623484359848383
2016-08-19,84.35,89.86815077051229,-0.06140274082865538
2016-08-22,84.43,90.10815077051228,-0.06301484074369035
2016-08-23,84.67,89.85815077051228,-0.05773711929329861
2016-08-24,84.42,89.81815077051229,-0.060100889677685565
2016-08-25,84.38,89.98815077051229,-0.062320991402681436
2016-08-26,84.55,91.27815077051228,-0.07371041934699052
2016-08-29,85.84,91.79815077051228,-0.0649049106164149
2016-08-30,86.36,91.56815077051229,-0.056877317349838585
2016-08-31,86.13,91.68815077051228,-0.06062016437024531
2016-09-01,86.25,92.13815077051228,-0.0639056755673103
2016-09-02,86.7,91.80815077051228,-0.05563940377451715
2016-09-06,86.37,92.58815077051229,-0.06715925006348278
2016-09-07,87.15,91.49815077051228,-0.04752173386998748
2016-09-08,86.06,89.18815077051228,-0.03507361396651487
2016-09-09,83.75,90.73815077051229,-0.07701447198528621
2016-09-12,85.3,89.18815077051228,-0.04359492530029896
2016-09-13,83.75,88.99815077051228,-0.05896921143951617
2016-09-14,83.56,90.04815077051228,-0.07205201567156361
2016-09-15,84.61,89.39815077051229,-0.05355984133053948
2016-09-16,83.96,89.44815077051229,-0.0613556649660949
2016-09-19,84.01,89.48815077051229,-0.06121649317081901
2016-09-20,84.05,90.33815077051229,-0.0696068130339107
2016-09-21,84.9,90.79815077051228,-0.0649589305559708
2016-09-22,85.36,89.66815077051228,-0.04804549590342433
2016-09-23,84.23,89.30815077051228,-0.05686100010693518
2016-09-26,83.87,90.39815077051229,-0.0722155344425669
2016-09-27,84.96,90.71815077051228,-0.06347297339733649
2016-09-28,85.28,89.48815077051229,-0.04702467012983513
2016-09-29,84.05,90.43815077051228,-0.07063557487726924
2016-09-30,85.0,92.52263772954925,-0.0813059151160227
2016-10-03,84.44,91.40263772954926,-0.07617545732269748
2016-10-04,83.32,91.03263772954925,-0.0847238740072862
2016-10-05,82.95,91.14263772954925,-0.08988809116825813
2016-10-06,83.06,90.32263772954924,-0.08040772404472474
2016-10-07,82.24,90.74263772954924,-0.09370057937802778
2016-10-10,82.66,90.02263772954925,-0.0817865140951376
2016-10-11,81.94,90.76263772954925,-0.09720561180514153
2016-10-12,82.68,90.15263772954926,-0.0828887309095333
2016-10-13,82.07,90.95263772954925,-0.09766223334788904
2016-10-14,82.87,90.91263772954925,-0.08846556353886481
2016-10-17,82.83,88.95263772954925,-0.06883031111639948
2016-10-18,80.87,88.42263772954925,-0.08541520501401301
2016-10-19,80.34,87.71263772954924,-0.08405445236160647
2016-10-20,79.63,87.83263772954925,-0.0933894044581296
2016-10-21,79.75,88.53263772954925,-0.09920225980816899
2016-10-24,80.45,88.16263772954925,-0.0874819303071308
2016-10-25,80.08,87.68263772954924,-0.08670630727372763
2016-10-26,79.6,87.20263772954925,-0.08718357526211673
2016-10-27,79.12,87.73263772954925,-0.09816914152403766
2016-10-28,79.65,87.90263772954926,-0.0938838462952637
2016-10-31,79.82,87.29263772954926,-0.08560444413079882
2016-11-01,79.21,87.08263772954925,-0.09040421758926442
2016-11-02,79.0,87.31263772954925,-0.0952054358419182
2016-11-03,79.23,87.60263772954924,-0.09557517840270535
2016-11-04,79.52,88.67263772954925,-0.10321828654138743
2016-11-07,80.59,89.44263772954925,-0.0989755887602205
2016-11-08,81.36,88.89263772954925,-0.08473860065292327
2016-11-09,80.81,88.45263772954925,-0.08640372888502434
2016-11-10,80.37,89.41263772954925,-0.1011337766021504
2016-11-11,81.33,91.28263772954925,-0.1090310049873533
2016-11-14,83.2,92.01263772954925,-0.09577638405989453
2016-11-15,83.93,93.00263772954925,-0.09755247755372687
2016-11-16,84.92,95.36263772954925,-0.10950449754928993
2016-11-17,87.28,92.93263772954924,-0.060825108031469344
2016-11-18,84.85,94.42263772954925,-0.10138074893615823
2016-11-21,86.34,95.81263772954925,-0.09886626601688708
2016-11-22,87.73,95.83263772954925,-0.08454987696796812
2016-11-23,87.75,96.55263772954925,-0.09116931382243598
2016-11-25,88.47,96.28263772954925,-0.08114274716376557
2016-11-28,88.2,96.42263772954925,-0.08527704617055265
2016-11-29,88.34,95.02263772954925,-0.07032679674257392
2016-11-30,86.94,95.69263772954925,-0.09146615598878505
2016-12-01,87.61,94.42263772954925,-0.07215047041009803
2016-12-02,86.34,94.13263772954924,-0.08278359044753558
2016-12-05,86.05,92.34263772954925,-0.0681444442596385
2016-12-06,84.26,93.45263772954925,-0.09836680860900493
2016-12-07,85.37,93.51263772954925,-0.08707526519676223
2016-12-08,85.43,94.95263772954925,-0.10028829063887923
2016-12-09,86.87,95.40263772954926,-0.08943817417017197
2016-12-12,87.32,96.40263772954926,-0.09421565574823743
2016-12-13,88.32,95.97263772954925,-0.07973770348080222
2016-12-14,87.89,96.10263772954924,-0.08545694398795944
2016-12-15,88.02,94.26263772954925,-0.06622600300513692
2016-12-16,86.18,93.96263772954924,-0.08282693970288324
2016-12-19,85.88,94.33263772954925,-0.08960459426336498
2016-12-20,86.25,94.02263772954925,-0.08266772680752477
2016-12-21,85.94,94.23263772954925,-0.08800175745211969
2016-12-22,86.15,94.45263772954925,-0.08790265607322245
2016-12-23,86.37,94.93263772954924,-0.09019698529754416
2016-12-27,86.85,94.04263772954926,-0.0764827306336735
2016-12-28,85.96,93.76263772954925,-0.08321691793756203
2016-12-29,85.68,93.19263772954925,-0.08061406901424317
2016-12-30,85.11,97.62100334448161,-0.12815893010578072
2017-01-03,85.07,98.2510033444816,-0.13415642482822476
2017-01-04,85.7,97.6110033444816,-0.12202521167051383
2017-01-05,85.06,98.3610033444816,-0.13522638944520116
2017-01-06,85.81,97.9410033444816,-0.12386031315009094
2017-01-09,85.39,97.79100334448161,-0.12681129061328322
2017-01-10,85.24,98.3910033444816,-0.1336606284869154
2017-01-11,85.84,98.0010033444816,-0.12409060039655584
2017-01-12,85.45,97.8610033444816,-0.12682276821537875
2017-01-13,85.31,97.37100334448161,-0.12386647903598036
2017-01-17,84.82,97.7210033444816,-0.13201873602344816
2017-01-18,85.17,97.1110033444816,-0.12296241345713743
2017-01-19,84.56,97.68100334448161,-0.13432502631252774
2017-01-20,85.13,97.49100334448161,-0.1267912209376323
2017-01-23,84.94,98.4510033444816,-0.1372358115763066
2017-01-24,85.9,98.93100334448161,-0.13171809548021207
2017-01-25,86.38,99.5810033444816,-0.13256547836553967
2017-01-26,87.03,99.5310033444816,-0.12559908897145378
2017-01-27,86.98,99.6410033444816,-0.12706619684177234
2017-01-30,87.09,98.2010033444816,-0.11314551752088575
2017-01-31,85.65,97.5810033444816,-0.12226768464721183
2017-02-01,85.03,97.76100334448161,-0.130225784402204
2017-02-02,85.21,98.2510033444816,-0.13273150299298264
2017-02-03,85.7,99.9410033444816,-0.14249410019824393
2017-02-06,87.39,96.8110033444816,-0.09731335301793065
2017-02-07,84.26,97.5210033444816,-0.13598099783324258
2017-02-08,84.97,97.2010033444816,-0.12583206884330989
2017-02-09,84.65,97.8810033444816,-0.1351743739070237
2017-02-10,85.33,98.4810033444816,-0.1335384784665532
2017-02-13,85.93,97.5810033444816,-0.11939827369217637
2017-02-14,85.03,98.1910033444816,-0.13403471699244285
2017-02-15,85.64,97.87100334448161,-0.12497065449948963
2017-02-16,85.32,97.8910033444816,-0.128418372628625
2017-02-17,85.34,97.8810033444816,-0.12812499786444664
2017-02-21,85.33,97.82100334448161,-0.12769244760753384
2017-02-22,85.27,97.8910033444816,-0.12892914479656403
2017-02-23,85.34,98.71100334448161,-0.13545605749563183
2017-02-24,86.16,98.7310033444816,-0.1273257935060198
2017-02-27,86.18,97.65100334448161,-0.11746938537861773
2017-02-28,85.1,98.8810033444816,-0.13936957432027008
2017-03-01,86.33,98.85100334448161,-0.12666541482485216
2017-03-02,86.3,97.9410033444816,-0.11885730130349437
2017-03-03,85.39,97.0610033444816,-0.1202440006009392
2017-03-06,84.51,96.6410033444816,-0.12552646314360005
2017-03-07,84.09,97.65100334448161,-0.13887213525746078
2017-03-08,85.1,97.60100334448161,-0.12808273394853809
2017-03-09,85.05,97.04100334448161,-0.12356635784066738
2017-03-10,84.49,96.8610033444816,-0.12771913275030522
2017-03-13,84.31,96.90100334448161,-0.12993676958865719
2017-03-14,84.35,97.4110033444816,-0.1340813963109797
2017-03-15,84.86,97.3910033444816,-0.12866694986351257
2017-03-16,84.84,97.49100334448161,-0.1297658543915038
2017-03-17,84.94,97.18100334448161,-0.1259608660459124
2017-03-20,84.63,96.90100334448161,-0.12663443020149523
2017-03-21,84.35,97.21100334448161,-0.13229987246306618
2017-03-22,84.66,97.07100334448161,-0.1278548991652837
2017-03-23,84.52,96.8810033444816,-0.12758954715331916
2017-03-24,84.33,96.7510033444816,-0.1283811321341719
2017-03-27,84.2,97.8610033444816,-0.13959598693662834
2017-03-28,85.31,97.6610033444816,-0.12646811850699158
2017-03-29,85.11,98.4510033444816,-0.1355090643190423
2017-03-30,85.9,98.76100334448161,-0.13022349823261725
2017-03-31,86.21,96.02642706131078,-0.10222630750432082
2017-04-03,85.7,96.12642706131078,-0.10846577138106517
2017-04-04,85.8,95.91642706131078,-0.10547126671893503
2017-04-05,85.59,95.88642706131078,-0.10738148637791178
2017-04-06,85.56,96.04642706131078,-0.10918081371852406
2017-04-07,85.72,95.32642706131078,-0.1007740178401132
2017-04-10,85.0,95.09642706131078,-0.10617041431852525
2017-04-11,84.77,94.99642706131078,-0.10765064937348268
2017-04-12,84.67,94.78642706131079,-0.10672864644182833
2017-04-13,84.46,96.49642706131078,-0.12473443243306015
2017-04-17,86.17,93.82642706131078,-0.08160203155031898
2017-04-18,83.5,93.87642706131078,-0.11053282901930139
2017-04-19,83.55,94.40642706131078,-0.11499669460279693
2017-04-20,84.08,93.57642706131078,-0.10148311235573004
2017-04-21,83.25,93.57642706131078,-0.11035286755012519
2017-04-24,83.25,93.86642706131079,-0.11310142927221944
2017-04-25,83.54,93.30642706131079,-0.10467046449965711
2017-04-26,82.98,93.41642706131078,-0.11171939871411674
2017-04-27,83.09,92.44642706131079,-0.10120917983239708
2017-04-28,82.12,93.00642706131079,-0.11705026636636995
2017-05-01,82.68,93.28642706131079,-0.11369743054195769
2017-05-02,82.96,93.28642706131079,-0.11069592208225465
2017-05-03,82.96,93.25642706131079,-0.11040983861135367
2017-05-04,82.93,94.01642706131078,-0.11792010617549842
2017-05-05,83.69,94.05642706131079,-0.11021497823379389
2017-05-08,83.73,94.32642706131078,-0.11233783989743673
2017-05-09,84.0,94.39642706131079,-0.11013581112088355
2017-05-10,84.07,94.29642706131078,-0.10844978309370779
2017-05-11,83.97,93.44642706131079,-0.10141026638817596
2017-05-12,83.12,92.62642706131078,-0.10263190930400812
2017-05-15,82.3,92.23642706131078,-0.10772779668390564
2017-05-16,81.91,92.00642706131079,-0.1097361063111687
2017-05-17,81.68,92.69642706131079,-0.11884413898741053
2017-05-18,82.37,93.68642706131078,-0.12079046470525578
2017-05-19,83.36,94.03642706131079,-0.11353501398293098
2017-05-22,83.71,93.24642706131078,-0.1022712329239217
2017-05-23,82.92,93.47642706131079,-0.11293143515623327
2017-05-24,83.15,93.92642706131078,-0.11473264126481064
2017-05-25,83.6,93.58642706131079,-0.10670807054925213
2017-05-26,83.26,93.72642706131079,-0.11166996747314617
2017-05-30,83.4,94.04642706131078,-0.11320395036772801
2017-05-31,83.72,95.58642706131079,-0.12414343151145779
2017-06-01,85.26,95.44642706131079,-0.10672402702688333
2017-06-02,85.12,94.74642706131078,-0.1016020061113384
2017-06-05,84.42,93.00642706131079,-0.09232079257974857
2017-06-06,82.68,91.07642706131078,-0.09219100191159757
2017-06-07,80.75,90.60642706131078,-0.10878286873227239
2017-06-08,80.28,91.82642706131078,-0.12574187443448548
2017-06-09,81.5,91.77642706131078,-0.11197240283112864
2017-06-12,81.45,92.09642706131078,-0.11560086966482641
2017-06-13,81.77,92.73642706131078,-0.11825371549046804
2017-06-14,82.41,93.18642706131078,-0.11564374127382926
2017-06-15,82.86,93.63642706131078,-0.11508797803930138
2017-06-16,83.31,93.99642706131078,-0.11368971561376873
2017-06-19,83.67,92.73642706131078,-0.09776554207028798
2017-06-20,82.41,92.95642706131078,-0.11345559844242648
2017-06-21,82.63,92.57642706131078,-0.10744016999839001
2017-06-22,82.25,92.69642706131079,-0.11269503466839514
2017-06-23,82.37,93.05642706131079,-0.11483814067211029
2017-06-26,82.73,93.37642706131078,-0.11401621797244765
2017-06-27,83.05,94.07642706131078,-0.11720711984655541
