date,MMM,dcf,Deviation
2015-01-12,160.74,163.4855589123867,-0.01679389256550823
2015-01-13,160.62,162.70555891238672,-0.012817994211923311
2015-01-14,159.84,162.5255589123867,-0.016523917409411393
2015-01-15,159.66,164.86555891238672,-0.03157456867721575
2015-01-16,162.0,164.80555891238672,-0.017023448304181232
2015-01-20,161.94,165.4055589123867,-0.020951889012523317
2015-01-21,162.54,168.75555891238668,-0.03683172840317295
2015-01-22,165.89,166.8855589123867,-0.005965518639688749
2015-01-23,164.02,167.1055589123867,-0.01846472931522547
2015-01-26,164.24,166.4955589123867,-0.01354726172350118
2015-01-27,163.63,166.80555891238672,-0.01903748851712228
2015-01-28,163.94,168.9955589123867,-0.029915335911328222
2015-01-29,166.13,165.1655589123867,0.005839238482672426
2015-01-30,162.3,167.28555891238668,-0.029802685568320775
2015-02-02,164.42,168.80555891238672,-0.0259799436739101
2015-02-03,165.94,167.67555891238672,-0.01035069704639291
2015-02-04,164.81,169.4155589123867,-0.027184981957698806
2015-02-05,166.55,168.9355589123867,-0.01412111770751534
2015-02-06,166.07,167.70555891238672,-0.009752562306185597
2015-02-09,164.84,168.6855589123867,-0.022797202897398283
2015-02-10,165.82,167.3455589123867,-0.009116219888365307
2015-02-11,164.48,168.7755589123867,-0.025451309064345007
2015-02-12,165.91,168.80555891238672,-0.017153220137078318
2015-02-13,165.94,169.78555891238668,-0.02264950527607046
2015-02-17,166.92,170.2655589123867,-0.019649064283800532
2015-02-18,167.4,169.95555891238672,-0.015036630332898482
2015-02-19,167.09,170.9855589123867,-0.022782970311444717
2015-02-20,168.12,171.67555891238672,-0.02071092084925885
2015-02-23,168.81,171.9855589123867,-0.018464102058733833
2015-02-24,169.12,171.75555891238668,-0.015344824523153222
2015-02-25,168.89,172.47555891238673,-0.02078879427900926
2015-02-26,169.61,171.5155589123867,-0.011110122746123996
2015-02-27,168.65,173.36555891238672,-0.027200090617593764
2015-03-02,170.5,171.1355589123867,-0.0037137747200280957
2015-03-03,168.27,170.0255589123867,-0.010325264763819009
2015-03-04,167.16,170.4355589123867,-0.019218753018966694
2015-03-05,167.57,167.22555891238673,0.0020597394911008315
2015-03-06,164.36,169.2355589123867,-0.028809305465825608
2015-03-09,166.37,165.1255589123867,0.007536332326805839
2015-03-10,162.26,164.5955589123867,-0.014189683657442553
2015-03-11,161.73,167.33555891238672,-0.03349891050545739
2015-03-12,164.47,165.6055589123867,-0.006857009630863109
2015-03-13,162.74,169.0755589123867,-0.03747176086917281
2015-03-16,166.21,167.0955589123867,-0.005299715433197294
2015-03-17,164.23,169.33555891238672,-0.030150542184871565
2015-03-18,166.47,168.5255589123867,-0.012197312536167626
2015-03-19,165.66,169.3555589123867,-0.02182130268483562
2015-03-20,166.49,168.9955589123867,-0.014826181992662169
2015-03-23,166.13,169.1855589123867,-0.01806040026128375
2015-03-24,166.32,165.5655589123867,0.004556751371295187
2015-03-25,162.7,165.45555891238672,-0.01665437493004318
2015-03-26,162.59,166.36555891238672,-0.022694354150398666
2015-03-27,163.5,168.9155589123867,-0.03206074648928969
2015-03-30,166.05,167.8155589123867,-0.010520829676516796
2015-03-31,164.95,165.27878003696858,-0.001989245303571696
2015-04-01,162.52,165.55878003696859,-0.018354689713768302
2015-04-02,162.8,168.23878003696856,-0.03232774296017504
2015-04-06,165.48,168.96878003696858,-0.020647483139816014
2015-04-07,166.21,169.02878003696858,-0.016676331902484742
2015-04-08,166.27,169.54878003696857,-0.019338269707712685
2015-04-09,166.79,169.82878003696857,-0.017893198292463053
2015-04-10,167.07,168.59878003696858,-0.00906756286512489
2015-04-13,165.84,168.74878003696858,-0.017237339649693095
2015-04-14,165.99,169.19878003696857,-0.01896455776021244
2015-04-15,166.44,168.64878003696856,-0.013096922708153547
2015-04-16,165.89,164.46878003696858,0.008641275035371043
2015-04-17,161.71,167.26878003696856,-0.033232621387804695
2015-04-20,164.51,166.75878003696857,-0.013485227203449468
2015-04-21,164.0,167.42878003696856,-0.020479036138300044
2015-04-22,164.67,162.41878003696857,0.013860589043453109
2015-04-23,159.66,161.74878003696858,-0.012913729775836269
2015-04-24,158.99,160.73878003696856,-0.010879639851480438
2015-04-27,157.98,161.0887800369686,-0.01929855099936295
2015-04-28,158.33,159.72878003696857,-0.008757219811262651
2015-04-29,156.97,159.14878003696856,-0.013690208850249741
2015-04-30,156.39,160.43878003696858,-0.02523566955592449
2015-05-01,157.68,161.77878003696858,-0.025335708651233246
2015-05-04,159.02,160.66878003696857,-0.010261981429056655
2015-05-05,157.91,160.39878003696856,-0.015516203030939257
2015-05-06,157.64,161.3687800369686,-0.023107196051890377
2015-05-07,158.61,163.35878003696857,-0.029069634554652612
2015-05-08,160.6,162.65878003696858,-0.012657048309969277
2015-05-11,159.9,162.82878003696857,-0.017986869620368218
2015-05-12,160.07,164.06878003696858,-0.024372583474245202
2015-05-13,161.31,165.90878003696858,-0.027718726133383997
2015-05-14,163.15,166.05878003696859,-0.017516568749457395
2015-05-15,163.3,165.62878003696858,-0.014060237818866894
2015-05-18,162.87,165.87878003696858,-0.018138426363504823
2015-05-19,163.12,164.65878003696858,-0.00934526562521043
2015-05-20,161.9,164.81878003696858,-0.01770902585441958
2015-05-21,162.06,163.73878003696856,-0.010252794338577176
2015-05-22,160.98,162.34878003696858,-0.008431107623087186
2015-05-26,159.59,163.77878003696858,-0.02557584099736898
2015-05-27,161.02,163.62878003696858,-0.01594328354938035
2015-05-28,160.87,161.8387800369686,-0.005986080942696703
2015-05-29,159.08,161.73878003696856,-0.016438729390445772
2015-06-01,158.98,161.8387800369686,-0.01766436966662488
2015-06-02,159.08,162.91878003696857,-0.02356253856122348
2015-06-03,160.16,161.10878003696857,-0.005889064747128359
2015-06-04,158.35,159.8387800369686,-0.009314260510648653
2015-06-05,157.08,159.34878003696858,-0.014237824955058986
2015-06-08,156.59,159.73878003696856,-0.019712057624578283
2015-06-09,156.98,161.79878003696857,-0.029782548643862206
2015-06-10,159.04,162.6187800369686,-0.022007175531356338
2015-06-11,159.86,160.79878003696857,-0.005838228603181728
2015-06-12,158.04,158.62878003696858,-0.0037116848331769647
2015-06-15,155.87,159.24878003696858,-0.0212169916540913
2015-06-16,156.49,159.7087800369686,-0.020154058131453434
2015-06-17,156.95,162.37878003696858,-0.03343281699574674
2015-06-18,159.62,161.7087800369686,-0.012916924093367532
2015-06-19,158.95,162.43878003696858,-0.021477507010177033
2015-06-22,159.68,162.59878003696858,-0.017950811416327705
2015-06-23,159.84,160.29878003696857,-0.002862030745728439
2015-06-24,157.54,158.67878003696856,-0.007176637208221925
2015-06-25,155.92,159.84878003696858,-0.024578104606491014
2015-06-26,157.09,156.7087800369686,0.0024326649913393172
2015-06-29,153.95,157.05878003696859,-0.01979373605370449
2015-06-30,154.3,160.26693236341123,-0.03723121342262281
2015-07-01,155.65,159.99693236341125,-0.02716884817227483
2015-07-02,155.38,159.69693236341126,-0.02703203060649606
2015-07-06,155.08,160.04693236341123,-0.031034224087051143
2015-07-07,155.43,157.32693236341123,-0.012057264035565618
2015-07-08,152.71,158.36693236341122,-0.03572041384517077
2015-07-09,153.75,159.56693236341124,-0.036454497665990515
2015-07-10,154.95,161.08693236341125,-0.0380970217346146
2015-07-13,156.47,161.39693236341122,-0.030526803026946325
2015-07-14,156.78,160.61693236341122,-0.02388871650673663
2015-07-15,156.0,161.7869323634112,-0.035768849058911645
2015-07-16,157.17,161.30693236341125,-0.02564633957634932
2015-07-17,156.69,161.73693236341123,-0.03120457578650704
2015-07-20,157.12,160.37693236341124,-0.020307985166040488
2015-07-21,155.76,160.02693236341125,-0.026663839020055202
2015-07-22,155.41,154.11693236341122,0.008390172427904963
2015-07-23,149.5,153.94693236341126,-0.028886138198023437
2015-07-24,149.33,153.32693236341123,-0.02606803841831129
2015-07-27,148.71,155.72693236341127,-0.045059208814543616
2015-07-28,151.11,156.06693236341124,-0.031761580037138915
2015-07-29,151.45,156.18693236341124,-0.03032860874935106
2015-07-30,151.57,155.95693236341123,-0.02812912704123205
2015-07-31,151.34,154.73693236341123,-0.02195295144816023
2015-08-03,150.12,155.01693236341123,-0.03158966113412165
2015-08-04,150.4,155.62693236341124,-0.03358629694766202
2015-08-05,151.01,153.87693236341124,-0.01863133297095121
2015-08-06,149.26,153.5069323634112,-0.027666062359692378
2015-08-07,148.89,155.85693236341123,-0.04470081797302716
2015-08-10,151.24,153.09693236341124,-0.01212912848575809
2015-08-11,148.48,153.13693236341123,-0.03041024977802098
2015-08-12,148.52,152.01693236341123,-0.02300357143802545
2015-08-13,147.4,152.89693236341122,-0.035951881299658095
2015-08-14,148.28,153.85693236341123,-0.03624752084773453
2015-08-17,149.24,152.92693236341123,-0.024109110844188653
2015-08-18,148.31,150.48693236341123,-0.014465922915845919
2015-08-19,145.87,147.96693236341125,-0.014171628281521076
2015-08-20,143.35,146.70693236341123,-0.02288189323661749
2015-08-21,142.09,143.19693236341126,-0.007730140200224667
2015-08-24,138.58,142.2569323634112,-0.025847122543160572
2015-08-25,137.64,147.33693236341125,-0.06581467530146123
2015-08-26,142.72,148.51693236341123,-0.03903213102480807
2015-08-27,143.9,148.82693236341123,-0.03310511266455762
2015-08-28,144.21,146.7569323634112,-0.01735476697689675
2015-08-31,142.14,143.11693236341122,-0.006826113076058293
2015-09-01,138.5,145.85693236341123,-0.05043937400987564
2015-09-02,141.24,146.35693236341123,-0.034962008842229886
2015-09-03,141.74,144.45693236341123,-0.01880790571252211
2015-09-04,139.84,148.04693236341123,-0.0554346667802994
2015-09-08,143.43,145.47693236341127,-0.01407049440867969
2015-09-09,140.86,145.39693236341122,-0.031203769499561496
2015-09-10,140.78,145.87693236341124,-0.034939947535458704
2015-09-11,141.26,145.42693236341123,-0.028653099502906176
2015-09-14,140.81,148.21693236341125,-0.04997359104188093
2015-09-15,143.6,148.81693236341124,-0.035056040200260874
2015-09-16,144.2,147.56693236341124,-0.022816306536206588
2015-09-17,142.95,144.23693236341123,-0.008922349791582906
2015-09-18,139.62,144.65693236341124,-0.03481984776752567
2015-09-21,140.04,142.63693236341123,-0.018206591521435445
2015-09-22,138.02,142.27693236341125,-0.029920046016580937
2015-09-23,137.66,142.19693236341126,-0.03190597917974969
2015-09-24,137.58,144.17693236341123,-0.04575581027610598
2015-09-25,139.56,142.99693236341125,-0.024035007650909934
2015-09-28,138.38,146.16693236341123,-0.0532742408799467
2015-09-29,141.55,146.38693236341123,-0.03304210481987113
2015-09-30,141.77,143.30311915159078,-0.010698435321348287
2015-10-01,140.8,145.70311915159076,-0.03365143574235696
2015-10-02,143.2,148.82311915159076,-0.03778390873438875
2015-10-05,146.32,148.29311915159076,-0.013305534086000104
2015-10-06,145.79,150.04311915159076,-0.028345979313411762
2015-10-07,147.54,151.98311915159076,-0.029234293758368723
2015-10-08,149.48,152.40311915159077,-0.019180179302519695
2015-10-09,149.9,152.56311915159077,-0.017455851495436603
2015-10-12,150.06,151.61311915159078,-0.010243962793469619
2015-10-13,149.11,150.82311915159076,-0.011358465208963775
2015-10-14,148.32,151.69311915159076,-0.022236467747887234
2015-10-15,149.19,151.20311915159076,-0.013314005444374999
2015-10-16,148.7,150.50311915159077,-0.011980609848853851
2015-10-19,148.0,151.61311915159078,-0.023831177485229338
2015-10-20,149.11,152.32311915159076,-0.02109410028817149
2015-10-21,149.82,158.50311915159077,-0.05478200806437339
2015-10-22,156.0,158.29311915159076,-0.014486537152601953
2015-10-23,155.79,159.04311915159076,-0.0204543218778932
2015-10-26,156.54,159.23311915159076,-0.016913059079291748
2015-10-27,156.73,160.58311915159078,-0.023994546699229513
2015-10-28,158.08,160.11311915159078,-0.01269801726656683
2015-10-29,157.61,159.71311915159077,-0.01316810517985434
2015-10-30,157.21,162.42311915159075,-0.03209591823393876
2015-11-02,159.92,161.25311915159077,-0.008267245673167611
2015-11-03,158.75,161.41311915159076,-0.01649877758132967
2015-11-04,158.91,161.49311915159078,-0.015995227320899308
2015-11-05,158.99,161.76311915159076,-0.017143086546149044
2015-11-06,159.26,159.97311915159077,-0.004457743622008237
2015-11-09,157.47,160.09311915159077,-0.016384958738338784
2015-11-10,157.59,161.55311915159078,-0.024531368830285727
2015-11-11,159.05,158.80311915159078,0.0015546347560941864
2015-11-12,156.3,158.15311915159077,-0.011717246941013726
2015-11-13,155.65,160.71311915159077,-0.03150408117469883
2015-11-16,158.21,159.53311915159077,-0.008293695745605678
2015-11-17,157.03,159.89311915159075,-0.017906456305204044
2015-11-18,157.39,160.88311915159076,-0.02171215457539344
2015-11-19,158.38,161.45311915159076,-0.019034126858245237
2015-11-20,158.95,161.15311915159077,-0.013670968102816539
2015-11-23,158.65,160.25311915159077,-0.010003668946214406
2015-11-24,157.75,160.13311915159076,-0.014882112858457308
2015-11-25,157.63,160.49311915159078,-0.017839513411702534
2015-11-27,157.99,159.08311915159078,-0.006871371126116355
2015-11-30,156.58,159.40311915159077,-0.017710564050544053
2015-12-01,156.9,158.20311915159076,-0.008237000373817471
2015-12-02,155.7,156.88311915159076,-0.007541405079073971
2015-12-03,154.38,160.72311915159077,-0.03946612774238201
2015-12-04,158.22,160.25311915159077,-0.012686924050867021
2015-12-07,157.75,159.29311915159076,-0.009687293210212444
2015-12-08,156.79,158.55311915159078,-0.011120053399297003
2015-12-09,156.05,160.02311915159078,-0.024828407124266927
2015-12-10,157.52,157.33311915159078,0.0011878036195873687
2015-12-11,154.83,160.13311915159076,-0.0331169415776541
2015-12-14,157.63,150.63311915159076,0.04644981719702601
2015-12-15,148.13,152.45311915159076,-0.028357039696197295
2015-12-16,149.95,151.35311915159076,-0.009270500399700676
2015-12-17,148.85,149.42311915159075,-0.003835545361687509
2015-12-18,146.92,149.98311915159076,-0.020423092738155568
2015-12-21,147.48,151.47311915159077,-0.026361899549942946
2015-12-22,148.97,153.66311915159076,-0.030541610618751935
2015-12-23,151.16,153.69311915159076,-0.016481669222239592
2015-12-24,151.19,153.72311915159077,-0.01647845272442583
2015-12-28,151.22,155.39311915159075,-0.026855237698908296
2015-12-29,152.89,154.41311915159076,-0.009863923220769233
2015-12-30,151.91,153.14311915159075,-0.008052070236143849
2015-12-31,150.64,149.64172002510986,0.006671134057551598
2016-01-04,146.82,150.28172002510985,-0.023034870937938767
2016-01-05,147.46,147.31172002510985,0.0010065728298120913
2016-01-06,144.49,143.79172002510987,0.004856190431328011
2016-01-07,140.97,143.31172002510985,-0.016340045494531497
2016-01-08,140.49,143.28172002510985,-0.019484132551037203
2016-01-11,140.46,143.68172002510988,-0.02242261593574213
2016-01-12,140.86,141.54172002510987,-0.004816389294894252
2016-01-13,138.72,144.00172002510985,-0.03667817317868749
2016-01-14,141.18,141.51172002510987,-0.0023441169752653757
2016-01-15,138.69,141.21172002510983,-0.0178577247317816
2016-01-19,138.39,139.78172002510985,-0.009956380740341886
2016-01-20,136.96,140.58172002510986,-0.025762382367088388
2016-01-21,137.76,142.34172002510985,-0.0321881738137042
2016-01-22,139.52,140.39172002510986,-0.006209198270054284
2016-01-25,137.57,147.60172002510984,-0.06796479081275786
2016-01-26,144.78,148.37172002510985,-0.02420757826695008
2016-01-27,145.55,150.14172002510986,-0.030582572414528886
2016-01-28,147.32,153.82172002510987,-0.04226789314310442
2016-01-29,151.0,151.55172002510986,-0.0036404735295544333
2016-02-01,148.73,150.69172002510984,-0.013018100959913181
2016-02-02,147.87,155.34172002510985,-0.04809860495881013
2016-02-03,152.52,156.26172002510987,-0.02394521207438771
2016-02-04,153.44,156.29172002510987,-0.01824613629341154
2016-02-05,153.47,156.72172002510985,-0.02074836866637797
2016-02-08,153.9,157.56172002510985,-0.02323990893553518
2016-02-09,154.74,155.27172002510986,-0.0034244486054759715
2016-02-10,152.45,153.49172002510983,-0.006786815763999643
2016-02-11,150.67,156.78172002510985,-0.03898235090245861
2016-02-12,153.96,158.35172002510984,-0.027733958459140395
2016-02-16,155.53,159.44172002510984,-0.024533854906318098
2016-02-17,156.62,159.60172002510984,-0.018682254957156696
2016-02-18,156.78,159.27172002510986,-0.015644459824487478
2016-02-19,156.45,160.52172002510986,-0.02536553947012865
2016-02-22,157.7,158.99172002510983,-0.008124448398355799
2016-02-23,156.17,160.04172002510987,-0.024191942104236475
2016-02-24,157.22,161.81172002510985,-0.02837693106777006
2016-02-25,158.99,161.09172002510985,-0.013046729060824713
2016-02-26,158.27,159.69172002510984,-0.008902903825484976
2016-02-29,156.87,162.41172002510984,-0.03412142931712725
2016-03-01,159.59,162.23172002510987,-0.016283622122116315
2016-03-02,159.41,162.20172002510986,-0.017211408267912898
2016-03-03,159.38,162.89172002510986,-0.02155861589876107
2016-03-04,160.07,163.39172002510986,-0.020329794096049625
2016-03-07,160.57,163.02172002510986,-0.015039223146045999
2016-03-08,160.2,162.91172002510984,-0.016645334201197404
2016-03-09,160.09,162.71172002510983,-0.016112668618494363
2016-03-10,159.89,164.70172002510986,-0.02921475273225016
2016-03-11,161.88,164.63172002510984,-0.01671439759415838
2016-03-14,161.81,165.23172002510987,-0.02070861469329177
2016-03-15,162.41,165.71172002510983,-0.019924481048229636
2016-03-16,162.89,166.57172002510987,-0.02210291173408596
2016-03-17,163.75,168.15172002510988,-0.02617707404035219
2016-03-18,165.33,167.66172002510984,-0.013907289181815718
2016-03-21,164.84,167.73172002510987,-0.017240150072252103
2016-03-22,164.91,167.09172002510985,-0.013057020567996958
2016-03-23,164.27,167.28172002510985,-0.018003880069249467
2016-03-24,164.46,169.10172002510984,-0.02744927741965364
2016-03-28,166.28,167.21172002510983,-0.005572097607571491
2016-03-29,164.39,169.57172002510987,-0.030557689833791812
2016-03-30,166.75,169.45172002510986,-0.015943892600851273
2016-03-31,166.63,169.68193948173186,-0.017986236431841607
2016-04-01,167.53,168.55193948173186,-0.0060630538270526335
2016-04-04,166.4,167.96193948173186,-0.009299365597655207
2016-04-05,165.81,168.96193948173186,-0.018654730712727385
2016-04-06,166.81,169.31193948173186,-0.014777100122946751
2016-04-07,167.16,168.78193948173185,-0.009609674392368261
2016-04-08,166.63,168.74193948173186,-0.012515794758661714
2016-04-11,166.59,170.18193948173186,-0.021106466953371594
2016-04-12,168.03,170.74193948173186,-0.015883265060497975
2016-04-13,168.59,170.31193948173186,-0.010110503626297729
2016-04-14,168.16,170.93193948173186,-0.016216626864098194
2016-04-15,168.78,171.70193948173184,-0.01701751005580643
2016-04-18,169.55,171.80193948173186,-0.013107765188944853
2016-04-19,169.65,171.09193948173186,-0.008427863323659412
2016-04-20,168.94,170.81193948173186,-0.010959066956394259
2016-04-21,168.66,170.81193948173186,-0.012598296631143868
2016-04-22,168.66,170.53193948173185,-0.010977060880330791
2016-04-25,168.38,168.33193948173187,0.00028551039342916695
2016-04-26,166.18,169.91193948173185,-0.021963962586237673
2016-04-27,167.76,169.15193948173186,-0.00822893007314407
2016-04-28,167.0,169.53193948173185,-0.01493488182505387
2016-04-29,167.38,170.49193948173186,-0.018252707378376143
2016-05-02,168.34,170.12193948173186,-0.010474483697754944
2016-05-03,167.97,169.31193948173186,-0.007925840822800567
2016-05-04,167.16,169.92193948173184,-0.016254166414036098
2016-05-05,167.77,171.04193948173182,-0.019129457322841326
2016-05-06,168.89,170.67193948173184,-0.010440729080263278
2016-05-09,168.52,172.41193948173185,-0.022573491681788127
2016-05-10,170.26,171.92193948173184,-0.009666826041759724
2016-05-11,169.77,172.30193948173186,-0.014694782248810934
2016-05-12,170.15,170.47193948173185,-0.0018885189123242219
2016-05-13,168.32,171.70193948173184,-0.019696571232334037
2016-05-16,169.55,169.96193948173186,-0.002423716056594749
2016-05-17,167.81,168.97193948173185,-0.006876523316804772
2016-05-18,166.82,167.26193948173187,-0.002642199911714771
2016-05-19,165.11,167.16193948173185,-0.012275159573367334
2016-05-20,165.01,168.26193948173187,-0.019326649221732883
2016-05-23,166.11,170.78193948173185,-0.027356168315629148
2016-05-24,168.63,172.14193948173184,-0.020401416948741535
2016-05-25,169.99,171.06193948173186,-0.006266382136081883
2016-05-26,168.91,171.04193948173182,-0.012464425322770145
2016-05-27,168.89,170.47193948173185,-0.009279764672950108
2016-05-31,168.32,170.84193948173186,-0.014761828912633779
2016-06-01,168.69,170.19193948173185,-0.008824974239705852
2016-06-02,168.04,170.53193948173185,-0.014612743450318932
2016-06-03,168.38,172.23193948173187,-0.02236483832977121
2016-06-06,170.08,173.06193948173186,-0.017230475346929786
2016-06-07,170.91,173.57193948173182,-0.015336231707038017
2016-06-08,171.42,172.28193948173185,-0.005003075100761034
2016-06-09,170.13,170.71193948173186,-0.0034088973712007586
2016-06-10,168.56,169.28193948173185,-0.004264716507514699
2016-06-13,167.13,169.76193948173187,-0.015503707661251753
2016-06-14,167.61,169.95193948173184,-0.013780010330412096
2016-06-15,167.8,172.08193948173187,-0.02488314284827331
2016-06-16,169.93,171.09193948173186,-0.006791316325313601
2016-06-17,168.94,173.38193948173185,-0.025619389741570298
2016-06-20,171.23,173.52193948173186,-0.013208355603777533
2016-06-21,171.37,173.38193948173185,-0.01160408914415123
2016-06-22,171.23,176.26193948173187,-0.02854807734742648
2016-06-23,174.11,171.27193948173186,0.016570493256841123
2016-06-24,169.12,169.34193948173186,-0.001310599621163533
2016-06-27,167.19,171.74193948173186,-0.026504530550128358
2016-06-28,169.59,173.67193948173184,-0.023503736377408324
2016-06-29,171.52,177.27193948173186,-0.03244698229481824
2016-06-30,175.12,178.25775881500564,-0.017602368816170166
2016-07-01,175.54,178.34775881500565,-0.015743168479723124
2016-07-05,175.63,177.87775881500565,-0.012636536630435846
2016-07-06,175.16,177.58775881500563,-0.013670755412452995
2016-07-07,174.87,179.83775881500563,-0.027623558299099016
2016-07-08,177.12,180.72775881500564,-0.019962394480299905
2016-07-11,178.01,181.87775881500565,-0.021265705274825186
2016-07-12,179.16,181.92775881500563,-0.015213504706667935
2016-07-13,179.21,183.61775881500563,-0.024005079048189604
2016-07-14,180.9,184.11775881500563,-0.01747663471310612
2016-07-15,181.4,183.82775881500567,-0.013206704094395394
2016-07-18,181.11,183.95775881500563,-0.015480503966508019
2016-07-19,181.24,184.1377588150056,-0.01573690715936671
2016-07-20,181.42,182.97775881500564,-0.008513377937810374
2016-07-21,180.26,183.15775881500562,-0.01582110871935516
2016-07-22,180.44,182.34775881500565,-0.010462200508540964
2016-07-25,179.63,180.37775881500565,-0.004145515610783024
2016-07-26,177.66,180.98775881500563,-0.018386651322684577
2016-07-27,178.27,180.69775881500564,-0.013435467218445796
2016-07-28,177.98,181.07775881500567,-0.01710734015749793
2016-07-29,178.36,181.00775881500564,-0.014627874696308996
2016-08-01,178.29,181.07775881500567,-0.01539536844971523
2016-08-02,178.36,181.09775881500565,-0.015117574247853094
2016-08-03,178.38,180.52775881500563,-0.011897111165084184
2016-08-04,177.81,181.28775881500565,-0.01918363841959403
2016-08-05,178.57,181.29775881500566,-0.015045739301107641
2016-08-08,178.58,181.1077588150056,-0.013957208854799008
2016-08-09,178.39,181.53775881500565,-0.01733941652443416
2016-08-10,178.82,183.71775881500562,-0.026659147415016182
2016-08-11,181.0,182.98775881500563,-0.010862796658519636
2016-08-12,180.27,183.27775881500563,-0.016410931879855317
2016-08-15,180.56,181.96775881500562,-0.007736309026242338
2016-08-16,179.25,182.58775881500563,-0.01828029894592975
2016-08-17,179.87,181.89775881500563,-0.011147794388538412
2016-08-18,179.18,182.32775881500567,-0.017264287322258265
2016-08-19,179.61,181.78775881500565,-0.011979678000331173
2016-08-22,179.07,182.48775881500563,-0.01872870178909014
2016-08-23,179.77,182.12775881500565,-0.012945631299402849
2016-08-24,179.41,182.29775881500566,-0.015840890386020323
2016-08-25,179.58,182.12775881500565,-0.013988855030020453
2016-08-26,179.41,183.21775881500562,-0.02078269508170494
2016-08-29,180.5,182.86775881500563,-0.012947929314324425
2016-08-30,180.15,181.95775881500563,-0.009935046610700216
2016-08-31,179.24,182.69775881500564,-0.01892611511730069
2016-09-01,179.98,183.52775881500563,-0.019330911236058568
2016-09-02,180.81,183.17775881500563,-0.012926016948361485
2016-09-06,180.46,182.46775881500562,-0.01100336206267094
2016-09-07,179.75,182.81775881500565,-0.016780420211309655
2016-09-08,180.1,178.3577588150056,0.009768238828350873
2016-09-09,175.64,180.81775881500565,-0.02863523388929412
2016-09-12,178.1,178.78775881500565,-0.0038467891737336
2016-09-13,176.07,178.33775881500563,-0.012716089010393117
2016-09-14,175.62,179.30775881500563,-0.020566643849529886
2016-09-15,176.59,177.77775881500563,-0.006681144047054777
2016-09-16,175.06,179.43775881500562,-0.02439708812635666
2016-09-19,176.72,180.31775881500565,-0.01995232659638768
2016-09-20,177.6,182.30775881500563,-0.025823140197684946
2016-09-21,179.59,182.56775881500565,-0.016310430901564477
2016-09-22,179.85,180.1077588150056,-0.0014311366523103164
2016-09-23,177.39,178.66775881500564,-0.007151591442576155
2016-09-26,175.95,179.01775881500564,-0.017136617256927167
2016-09-27,176.3,180.30775881500563,-0.022227323113241826
2016-09-28,177.59,178.08775881500563,-0.0027950198167336904
2016-09-29,175.37,178.94775881500564,-0.019993314466174916
2016-09-30,176.23,178.76078026761243,-0.014157357468588816
2016-10-03,175.04,175.40078026761245,-0.002056890893313068
2016-10-04,171.68,176.11078026761243,-0.025159051938101418
2016-10-05,172.39,175.36078026761243,-0.01694096173088888
2016-10-06,171.64,175.05078026761248,-0.019484519077254014
2016-10-07,171.33,174.86078026761243,-0.02019195077483238
2016-10-10,171.14,173.40078026761245,-0.013037889818738768
2016-10-11,169.68,173.44078026761244,-0.021683368016505056
2016-10-12,169.72,173.74078026761245,-0.023142409406814335
2016-10-13,170.02,174.05078026761248,-0.023158645203514294
2016-10-14,170.33,173.93078026761245,-0.02070237517518303
2016-10-17,170.21,173.67078026761246,-0.01992724545994251
2016-10-18,169.95,173.63078026761244,-0.021198892626868138
2016-10-19,169.91,173.58078026761248,-0.021147388909954046
2016-10-20,169.86,173.22078026761244,-0.01940171532780466
2016-10-21,169.5,174.99078026761245,-0.03137754034364226
2016-10-24,171.27,169.95078026761246,0.007762363493184488
2016-10-25,166.23,170.23078026761246,-0.02350209674961845
2016-10-26,166.51,169.48078026761246,-0.017528714836700487
2016-10-27,165.76,169.49078026761245,-0.022011700351617036
2016-10-28,165.77,169.02078026761245,-0.019233021303448283
2016-10-31,165.3,167.97078026761244,-0.015900267078341357
2016-11-01,164.25,169.45078026761246,-0.03069198182149946
2016-11-02,165.73,170.55078026761248,-0.028265952580505127
2016-11-03,166.83,170.20078026761246,-0.019804728640564706
2016-11-04,166.48,173.46078026761245,-0.04024414197170467
2016-11-07,169.74,174.75078026761244,-0.02867386491744961
2016-11-08,171.03,174.11078026761243,-0.017694368280224748
2016-11-09,170.39,178.00078026761244,-0.04275700508823699
2016-11-10,174.28,178.80078026761248,-0.025283895634270692
2016-11-11,175.08,176.63078026761244,-0.008779784957428372
2016-11-14,172.91,177.96078026761245,-0.028381423480034362
2016-11-15,174.24,175.73078026761246,-0.008483319002750789
2016-11-16,172.01,176.49078026761245,-0.025388183228711836
2016-11-17,172.77,176.68078026761245,-0.02213472377521153
2016-11-18,172.96,175.24078026761245,-0.013015122759265418
2016-11-21,171.52,175.63078026761244,-0.02340580769127565
2016-11-22,171.91,175.97078026761244,-0.02307644633635708
2016-11-23,172.25,177.21078026761245,-0.027993670927474068
2016-11-25,173.49,176.22078026761244,-0.015496357827183727
2016-11-28,172.5,176.49078026761245,-0.02261183423610713
2016-11-29,172.77,175.46078026761245,-0.015335508388304553
2016-11-30,171.74,176.35078026761244,-0.026145505342338504
2016-12-01,172.63,176.15078026761245,-0.019987310088911303
2016-12-02,172.43,175.34078026761244,-0.016600703288589647
2016-12-05,171.62,175.52078026761245,-0.022224036730380425
2016-12-06,171.8,179.77078026761245,-0.04433857524424656
2016-12-07,176.05,179.60078026761244,-0.01977040557575316
