BMY,dcf,Deviation
70.77,71.97380952380954,-0.016725660789308483
70.4,72.80380952380952,-0.03301763382345235
71.23,72.26380952380953,-0.014306047946017864
70.69,72.30380952380952,-0.022319840883046393
70.73,72.88380952380952,-0.029551275350198525
71.31,73.27380952380952,-0.026800974817221657
71.7,73.44380952380953,-0.023743451423829165
71.87,74.57380952380953,-0.036256824494747986
73.0,74.46380952380953,-0.019657999411667015
72.89,75.86380952380954,-0.03919931707194613
74.29,75.48380952380953,-0.015815438189204833
73.91,74.98380952380953,-0.014320551738153053
73.41,74.30380952380952,-0.0120291211115241
72.73,74.22380952380954,-0.020125745813819318
72.65,73.79380952380953,-0.015500074209347736
72.22,74.67380952380951,-0.03286037687721188
73.1,74.14380952380951,-0.014078174975273194
72.57,73.30380952380952,-0.010010523717340791
71.73,72.24380952380952,-0.007112159881881297
70.67,72.53380952380951,-0.02569573466560726
70.96,72.82380952380953,-0.0255934087491011
71.25,73.88380952380952,-0.035647992987702604
72.31,74.21380952380953,-0.025653035951465952
72.64,72.18380952380953,0.006319844840552591
70.61,71.89380952380951,-0.01785702457990268
70.32,73.58380952380953,-0.04435499527587616
72.01,74.57380952380953,-0.034379489799176266
73.0,75.12380952380953,-0.028270791075050705
73.55,75.52746873138773,-0.02618211313847374
73.78,75.52746873138773,-0.023136863458281254
73.78,75.60746873138773,-0.024170478949377516
73.86,75.82746873138773,-0.02594664920646783
74.08,77.02746873138773,-0.038265164102253224
75.28,77.13746873138773,-0.024079980351130015
75.39,77.94746873138773,-0.03281015757164529
76.2,78.32746873138773,-0.02716120877956052
76.58,78.51746873138774,-0.024675639226423796
76.77,77.74746873138773,-0.012572354410210096
76.0,77.70746873138772,-0.021973032441578333
75.96,77.21746873138773,-0.016284770169843532
75.47,77.46746873138773,-0.025784613388024735
75.72,77.24746873138773,-0.019773705941086406
75.5,77.42746873138773,-0.02489386212630207
75.68,77.30746873138773,-0.021051895219108996
75.56,76.80746873138773,-0.016241502968290633
75.06,78.21746873138773,-0.040367820419131895
76.47,76.40746873138774,0.0008183920976638781
74.66,76.55746873138773,-0.02478489379064064
74.81,77.93746873138772,-0.04012792283730149
76.19,76.79746873138772,-0.007910009814417918
75.05,76.54746873138772,-0.019562615932376404
74.8,77.06746873138772,-0.02942186591453777
75.32,65.02746873138773,0.15827974653493193
63.28,62.04746873138773,0.0198643279703814
60.3,63.35746873138773,-0.048257431879898394
61.61,62.32746873138773,-0.011511276584643682
60.58,62.71746873138773,-0.034080915168025805
60.97,62.37746873138773,-0.022563735913180838
60.63,61.77746873138773,-0.018574227059658166
60.03,61.15746873138773,-0.01843550354151724
59.41,60.04746873138773,-0.010616079992303185
58.3,60.427468731387734,-0.035206980799489807
58.68,61.03746873138773,-0.03862330434707939
59.29,61.00746873138773,-0.028151778251112924
59.26,61.60746873138773,-0.038103638726383005
59.86,60.33746873138773,-0.00791330397888157
58.59,60.50746873138773,-0.03168978593204741
58.76,60.51746873138773,-0.029040684751512225
58.77,60.50746873138773,-0.028714946564711186
58.76,58.98746873138773,-0.0038562212666483076
57.24,59.13746873138773,-0.03208572791653197
57.39,58.50746873138773,-0.019099591139690508
56.76,58.09746873138773,-0.02302111883000424
56.35,58.70746873138773,-0.04015619787959479
56.96,58.317468731387734,-0.02327722311886138
56.57,58.55746873138773,-0.03394048230644253
56.81,57.40746873138773,-0.010407508719524117
55.66,58.067468731387734,-0.04145985323597212
56.32,57.34746873138773,-0.01791654896226258
55.6,56.97746873138773,-0.024175674385986
55.23,57.71746873138773,-0.043097328868738294
55.97,57.34746873138773,-0.024019695408697417
55.6,56.82746873138773,-0.02159991917271087
55.08,57.30746873138773,-0.03886873352980136
55.56,57.677468731387734,-0.03671223404843038
55.93,58.16746873138773,-0.038465980730916116
56.42,58.22746873138773,-0.031041513065351634
56.48,57.22746873138773,-0.013061362802820775
55.48,57.48746873138773,-0.03492010999419204
55.74,56.83746873138773,-0.019308895274248283
55.09,55.61746873138773,-0.00948386799002332
53.87,55.66746873138773,-0.03228939221327021
53.92,56.70407385348422,-0.04909830395392567
54.66,57.254073853484215,-0.045308109604961455
55.21,56.83407385348422,-0.0285757072011239
54.79,57.09407385348422,-0.04035574444025436
55.05,57.474073853484214,-0.04217682323448635
55.43,51.854073853484216,0.06896133477612021
49.81,51.59407385348422,-0.034579046007310654
49.55,52.05407385348422,-0.04810524264695204
50.01,52.284073853484216,-0.04349458039281451
50.24,51.81407385348422,-0.03037927220189751
49.77,51.38407385348422,-0.03141194795271707
49.34,52.09407385348422,-0.05286731579546089
50.05,51.91407385348422,-0.03590690760939219
49.87,52.40407385348421,-0.04835642855876432
50.36,52.06407385348422,-0.032730321070912116
50.02,51.27407385348422,-0.024458244864017153
49.23,51.59407385348422,-0.045820647157998606
49.55,51.33407385348422,-0.034754184103452546
49.29,54.004073853484215,-0.08729107856332718
51.96,53.044073853484214,-0.020437228416478548
51.0,52.95407385348422,-0.036901294108000804
50.91,52.84407385348422,-0.036599635729195445
50.8,52.614073853484214,-0.03447887077772982
50.57,52.254073853484215,-0.03222856572305177
50.21,53.05407385348422,-0.053607077589149954
51.01,54.66407385348422,-0.06684598486527393
52.62,55.20407385348422,-0.04680947750962272
53.16,58.34407385348422,-0.08885347750146244
56.3,58.70407385348422,-0.04095241940933092
56.66,58.41407385348422,-0.03002827465661506
56.37,58.604073853484216,-0.038121476999527615
56.56,58.73407385348422,-0.03701554669794538
56.69,58.24407385348422,-0.02668209399970145
56.2,58.724073853484214,-0.042981926965451
56.68,58.80407385348422,-0.03612120239792482
56.76,58.77407385348422,-0.034268066197096214
56.73,58.59407385348422,-0.031813351263907275
56.55,58.794073853484214,-0.038168368109284034
56.75,59.02407385348422,-0.03852790404012374
56.98,58.55407385348422,-0.026882396900733463
56.51,58.40407385348421,-0.03243050918392776
56.36,58.48407385348422,-0.036318842268161844
56.44,57.84407385348422,-0.024273426125564046
55.8,58.004073853484215,-0.03799860435754243
55.96,57.59407385348422,-0.02837225679921862
55.55,58.074073853484215,-0.043463006570750196
56.03,57.284073853484216,-0.02189219043135382
55.24,57.27407385348422,-0.03551474020667167
55.23,59.08407385348422,-0.06523033369434705
57.04,58.59407385348422,-0.02652271383911986
56.55,59.214073853484216,-0.04499055174072375
57.17,60.544073853484214,-0.05572921739044889
58.5,60.69407385348422,-0.03614972128548699
58.65,60.66407385348422,-0.03320043850580512
58.62,61.464073853484216,-0.04627213386902751
59.42,61.16407385348422,-0.028514677711986125
59.12,60.73407385348422,-0.026576084083837936
58.69,60.80407385348422,-0.034768621894946894
58.76,61.65407385348421,-0.0469405129718069
59.61,61.37407385348422,-0.02874298124148511
59.33,60.65407385348421,-0.02182992451063792
58.61,60.94407385348422,-0.0382986188139568
58.9,60.48407385348422,-0.02618993319334706
58.44,61.97202380952381,-0.05699384322803114
59.45,61.66202380952381,-0.03587335726048868
59.14,62.65202380952381,-0.05605603132950898
60.13,62.47202380952381,-0.03748916181528872
59.95,62.25202380952381,-0.03697909993364146
59.73,62.50202380952381,-0.044350944826548555
59.98,59.32202380952381,0.011091600525782397
56.8,59.07202380952381,-0.03846192601848042
56.55,58.74202380952381,-0.037316109785928364
56.22,58.80202380952381,-0.043910458216331216
56.28,58.59202380952381,-0.03945970217789274
56.07,58.01202380952381,-0.03347622927102556
55.49,51.75202380952381,0.07222859929563374
49.23,52.52202380952381,-0.06267892154085031
50.0,51.48202380952381,-0.02878720959003256
48.96,52.07202380952381,-0.05976383443261968
49.55,49.34202380952381,0.004214991085064623
46.82,50.26202380952381,-0.0684815999962104
47.74,51.21202380952381,-0.06779704357003202
48.69,51.68202380952381,-0.05789293044233401
49.16,51.81202380952381,-0.05118548967076497
49.29,53.02202380952381,-0.07038629500319948
50.5,53.30202380952381,-0.05256880713454548
50.78,53.56202380952381,-0.05194022950695787
51.04,54.18202380952381,-0.05799015224255111
51.66,54.52202380952381,-0.05249298557813031
52.0,54.03202380952381,-0.03760776788015918
51.51,54.17202380952381,-0.04914019492577659
51.65,54.55202380952381,-0.05319736293664634
52.03,56.23202380952381,-0.07472652636080523
53.71,57.55202380952381,-0.06675740582537126
55.03,56.80202380952381,-0.031196490735365345
54.28,57.11202380952381,-0.04958717307880711
54.59,57.30202380952381,-0.04732858683209473
54.78,57.87202380952381,-0.05342864489586008
55.35,58.29202380952381,-0.050470435185733575
55.77,58.96202380952381,-0.05413694448202122
56.44,59.08202380952381,-0.04471789622578781
56.56,59.23202380952381,-0.04511113478270479
56.71,59.70202380952381,-0.05011595283720538
57.18,59.38202380952381,-0.0370823301103228
56.86,59.78202380952381,-0.04887796737751626
57.26,59.49202380952381,-0.037518034630492636
56.97,58.85202380952381,-0.031978914023671146
56.33,59.642023809523806,-0.05553171401596424
57.12,60.51202380952381,-0.05605536876771844
57.99,60.84202380952381,-0.04687588661502362
58.32,59.45202380952381,-0.019040963401862676
56.93,59.21202380952381,-0.038539871848743634
56.69,60.17202380952381,-0.05786781944623054
57.65,59.83202380952381,-0.03646916267566547
57.31,58.81202380952381,-0.025539400146957214
56.29,58.93202380952381,-0.044831716929715326
56.41,58.23202380952381,-0.031289034629530144
55.71,58.88202380952381,-0.053870835346708223
56.36,58.29202380952381,-0.033143879441155266
55.77,58.41202380952381,-0.04523082127986522
55.89,58.56202380952381,-0.04562724502511584
56.04,58.72202380952381,-0.045673218249825176
56.2,58.47202380952381,-0.03885659605224312
55.95,57.88202380952381,-0.03337864992215278
55.36,56.90202380952381,-0.02709963031693996
54.38,56.54991621783363,-0.03837169642259031
54.21,56.47991621783363,-0.04018979435236669
54.14,55.41991621783363,-0.023094878252843065
53.08,55.62991621783363,-0.045837139280396566
53.29,55.759916217833634,-0.04429555109416905
53.42,55.689916217833634,-0.04075991439733451
53.35,55.31991621783363,-0.03560953003031808
52.98,55.329916217833635,-0.042470988182632174
52.99,55.16991621783363,-0.039512770134114694
52.83,55.289916217833635,-0.044491227082746
52.95,55.26991621783363,-0.04197430313970829
52.93,55.539916217833635,-0.04699172046996358
53.2,55.77991621783363,-0.046251704784898706
53.44,55.81991621783363,-0.04263561071188571
53.48,55.88991621783363,-0.043118980684116015
53.55,56.27991621783363,-0.04850604622912702
53.94,56.109916217833636,-0.03867259771712095
53.77,58.009916217833634,-0.07308950769575806
55.67,58.38991621783363,-0.046581951028778934
56.05,58.649916217833635,-0.04432941060268869
56.31,58.289916217833635,-0.03396670206960917
55.95,57.399916217833635,-0.02525990129203637
55.06,57.52991621783363,-0.04293272753051536
55.19,57.48991621783363,-0.04000555869866074
55.15,57.27991621783363,-0.03718434590116426
54.94,57.65991621783363,-0.04717169909782826
55.32,57.47991621783363,-0.03757688528368974
55.14,57.47991621783363,-0.040708413856519354
55.14,57.369916217833634,-0.038869086183891954
55.03,57.439916217833634,-0.04195542710567912
55.1,56.72991621783363,-0.028731158557947056
54.39,56.74991621783363,-0.04158448813871596
54.41,56.119916217833634,-0.030468973103888297
53.78,56.359916217833636,-0.045775728407085325
54.02,56.439916217833634,-0.04287597112110875
54.1,56.54991621783363,-0.04332307422696102
54.21,56.15991621783363,-0.03472078217264918
53.82,56.72991621783363,-0.051294209684005665
54.39,56.30991621783363,-0.034095526095376805
53.97,56.26991621783363,-0.0408729277102553
53.93,56.289916217833635,-0.041924315692727476
53.95,56.869916217833634,-0.05134377562029857
54.53,57.30991621783363,-0.04850672276796275
54.97,54.69991621783363,0.004937553854576393
52.36,53.99991621783363,-0.03036886596672239
51.66,54.90991621783363,-0.059186326290152524
52.57,55.189916217833634,-0.047470922178842745
52.85,56.08991621783363,-0.057762899934650114
53.75,56.69991621783363,-0.052026817932154246
54.36,56.52991621783363,-0.03838527213576659
54.19,56.859916217833636,-0.046956035031867294
54.52,56.619916217833634,-0.03708794286721706
54.28,56.79991621783363,-0.04436478758471207
54.46,57.55991621783363,-0.05385546785895412
55.22,57.99991621783363,-0.0479296591980054
55.66,58.40991621783363,-0.047079612433925
56.07,59.66991621783363,-0.06033050565533926
57.33,58.97991621783363,-0.027974204163666694
56.64,59.259916217833634,-0.04421059604949629
56.92,58.23991621783363,-0.022663429200288854
55.9,58.20991621783363,-0.03968252091601443
55.87,58.15991621783363,-0.03937275647469862
55.82,58.05991621783363,-0.03857939114878739
55.72,58.360361445783134,-0.04524237650988561
56.27,58.44036144578313,-0.03713805650905566
56.35,57.37036144578313,-0.017785515378832106
55.28,58.000361445783135,-0.04690249125992152
55.91,58.02036144578313,-0.036372773164385586
55.93,57.42036144578313,-0.025955278027818496
55.33,57.13036144578313,-0.031513216444318815
55.04,56.76036144578313,-0.030309205261605077
54.67,57.24036144578313,-0.04490470326987228
55.15,56.88036144578313,-0.030421069799854705
54.79,56.83036144578313,-0.03590266529854225
54.74,57.16036144578313,-0.04234335446039561
55.07,57.530361445783136,-0.04276631302067846
55.44,57.74036144578313,-0.03983974793685896
55.65,57.69036144578313,-0.03536745817931208
55.6,58.040361445783134,-0.04204593811950552
55.95,58.070361445783135,-0.036513660204488096
55.98,56.33036144578313,-0.006219762074851087
54.24,57.360361445783134,-0.05439926400625095
55.27,58.99036144578313,-0.06306727666353484
56.9,58.20036144578313,-0.0223428414099196
56.11,57.320361445783135,-0.021115732965640177
55.23,57.59036144578313,-0.04098535564853556
55.5,58.040361445783134,-0.043768877079722324
55.95,58.390361445783135,-0.0417939088808188
56.3,59.000361445783135,-0.045768557676795996
56.91,59.49036144578313,-0.04337444559207726
57.4,58.680361445783134,-0.02181924947694991
56.59,58.820361445783135,-0.037918186678246424
56.73,59.710361445783136,-0.04991363933526516
57.62,59.960361445783136,-0.03903181017178026
57.87,59.59036144578313,-0.028869793772745678
57.5,58.860361445783134,-0.02311167332936237
56.77,58.51036144578313,-0.02974449999588169
56.42,58.73036144578313,-0.0393384509972059
56.64,59.76036144578313,-0.05221456782208456
57.67,59.960361445783136,-0.03819792593902405
57.87,60.26036144578313,-0.039667227152856865
58.17,60.460361445783136,-0.03788203363350684
58.37,60.67036144578313,-0.03791573662930625
58.58,60.95036144578313,-0.03889003099500288
58.86,61.47036144578313,-0.04246536679445867
59.38,62.570361445783135,-0.05098838127293803
60.48,61.99036144578313,-0.024364456192179085
59.9,61.90036144578313,-0.03231582819649925
59.81,61.960361445783136,-0.034705437405570194
59.87,64.93036144578313,-0.07793521140350557
62.84,64.71036144578314,-0.028903585206369042
62.62,64.81036144578313,-0.033796470146451374
62.72,65.11036144578313,-0.03671245855044991
63.02,64.57036144578313,-0.024010419193408183
62.48,64.78036144578313,-0.03551016688457942
62.69,64.57036144578313,-0.029121123123369785
62.48,64.79036144578313,-0.03565903005058024
62.7,65.02036144578314,-0.03568668943370845
62.93,65.58036144578313,-0.040413949959306694
63.49,65.42036144578313,-0.02950704342076904
63.33,65.45036144578313,-0.032396481836690305
63.36,65.28036144578313,-0.02941713868079654
63.19,65.02036144578314,-0.028150588601531745
62.93,65.04036144578313,-0.03244695138329312
62.95,65.10036144578314,-0.03303148243768195
63.01,65.83036144578313,-0.04284286739190901
63.74,67.36604229607251,-0.05382596590929467
64.56,67.09604229607251,-0.037797196515433784
64.29,67.5460422960725,-0.04820478277321394
64.74,66.6060422960725,-0.02801611132782378
63.8,67.61604229607251,-0.05643693665717797
64.81,66.95604229607251,-0.03205151055050326
64.15,67.93604229607251,-0.055729509228290564
65.13,67.9160422960725,-0.04102185878156839
65.11,68.1560422960725,-0.044692182724465956
65.35,68.09604229607251,-0.04032601900905031
65.29,66.45604229607251,-0.017546068886822863
63.65,66.98604229607251,-0.049802051020233384
64.18,66.50604229607251,-0.03497490176482598
63.7,67.4760422960725,-0.05596122960952454
