date,XOM,dcf,Deviation
2011-10-17,77.47,81.13572127139365,-0.04518011566239799
2011-10-18,78.89,80.67572127139366,-0.022134556013282847
2011-10-19,78.43,80.95572127139363,-0.03119879894499944
2011-10-20,78.71,82.37572127139364,-0.044500020331435075
2011-10-21,80.13,82.41572127139364,-0.02773404438052296
2011-10-24,80.17,81.68572127139365,-0.018555522896808285
2011-10-25,79.44,83.31572127139363,-0.046518486694351546
2011-10-26,81.07,84.12572127139364,-0.036323269806338376
2011-10-27,81.88,83.72572127139364,-0.02204485364074449
2011-10-28,81.48,80.33572127139364,0.014243710151561562
2011-10-31,78.09,78.18572127139365,-0.0012242807233482367
2011-11-01,75.94,79.61572127139364,-0.04616828451335464
2011-11-02,77.37,81.10572127139365,-0.04605989827639012
2011-11-03,78.86,80.76572127139364,-0.023595669566175648
2011-11-04,78.52,81.59572127139364,-0.037694639173095346
2011-11-07,79.35,82.00572127139364,-0.03238458524868859
2011-11-08,79.76,79.63572127139365,0.0015605902303919006
2011-11-09,77.39,80.94572127139364,-0.0439272294513513
2011-11-10,78.7,81.96572127139365,-0.039842524664434276
2011-11-11,79.72,81.20572127139363,-0.018295770890677465
2011-11-14,78.96,81.33572127139364,-0.02920883019487286
2011-11-15,79.09,80.49572127139365,-0.017463304250100675
2011-11-16,78.25,80.10572127139365,-0.023165901785049403
2011-11-17,77.86,80.14572127139364,-0.02851956704779801
2011-11-18,77.9,79.15572127139365,-0.01586393568556177
2011-11-21,76.91,78.27572127139365,-0.017447571855115696
2011-11-22,76.03,76.82572127139365,-0.01035748520450186
2011-11-23,74.58,76.14572127139364,-0.020562170076677044
2011-11-25,73.9,78.08572127139364,-0.05360418272690082
2011-11-28,75.84,79.17572127139366,-0.042130607941791576
2011-11-29,76.93,82.68572127139365,-0.0696096155768181
2011-11-30,80.44,82.03572127139365,-0.019451541921776117
2011-12-01,79.79,82.03572127139365,-0.027374919566614975
2011-12-02,79.79,82.69572127139364,-0.03513750441643204
2011-12-05,80.45,83.06572127139363,-0.0314897797955368
2011-12-06,80.82,83.32572127139365,-0.030071402121230606
2011-12-07,81.08,82.11572127139364,-0.012612947379108674
2011-12-08,79.87,83.58572127139364,-0.04445401935731452
2011-12-09,81.34,82.29572127139365,-0.01161325590964657
2011-12-12,80.05,82.77572127139365,-0.032928994511046694
2011-12-13,80.53,81.68572127139365,-0.014148387911687266
2011-12-14,79.44,82.27572127139365,-0.03446607611059138
2011-12-15,80.03,82.40572127139365,-0.028829567106991028
2011-12-16,80.16,81.77572127139365,-0.019757958062289305
2011-12-19,79.53,84.24572127139365,-0.055975795568325326
2011-12-20,82.0,85.36572127139364,-0.039427081752093196
2011-12-21,83.12,86.53572127139365,-0.0394718068008153
2011-12-22,84.29,87.46572127139365,-0.036308181367873615
2011-12-23,85.22,87.52572127139365,-0.026343356420271413
2011-12-27,85.28,86.42572127139366,-0.013256716340218522
2011-12-28,84.18,87.51572127139364,-0.0381156805078402
2011-12-29,85.27,87.00572127139364,-0.019949507297106095
2011-12-30,84.76,88.59774358974359,-0.04331649356121814
2012-01-03,86.0,88.61774358974358,-0.029539722900894905
2012-01-04,86.02,88.35774358974359,-0.026457710380179522
2012-01-05,85.76,87.71774358974359,-0.022318672478626067
2012-01-06,85.12,88.09774358974359,-0.033800452411249404
2012-01-09,85.5,88.31774358974359,-0.03190461480574791
2012-01-10,85.72,87.67774358974359,-0.022328854616790128
2012-01-11,85.08,87.3377435897436,-0.025850720398147953
2012-01-12,84.74,87.4777435897436,-0.03129645870363518
2012-01-13,84.88,88.28774358974358,-0.03859815022092683
2012-01-17,85.69,89.04774358974359,-0.03770722821695771
2012-01-18,86.45,89.62774358974359,-0.03545491008107027
2012-01-19,87.03,90.0877435897436,-0.03394183790048566
2012-01-20,87.49,90.06774358974359,-0.02862005294020853
2012-01-23,87.47,89.77774358974361,-0.02570507452592352
2012-01-24,87.18,89.81774358974359,-0.029367733861049516
2012-01-25,87.22,89.36774358974358,-0.024032648732893347
2012-01-26,86.77,88.42774358974359,-0.018746871993416625
2012-01-27,85.83,88.0877435897436,-0.025630621216258254
2012-01-30,85.49,86.3377435897436,-0.009818922229099192
2012-01-31,83.74,86.56774358974359,-0.03266509524777095
2012-02-01,83.97,86.12774358974359,-0.02505282850577939
2012-02-02,83.53,87.51774358974359,-0.0455649726121472
2012-02-03,84.92,88.34774358974359,-0.03879831504991049
2012-02-06,85.75,88.93774358974359,-0.035842415841447095
2012-02-07,86.34,87.91774358974358,-0.01794567882799525
2012-02-08,85.32,87.4777435897436,-0.024666200809466132
2012-02-09,84.88,86.39774358974358,-0.017566935508762094
2012-02-10,83.8,87.01774358974359,-0.036978016861871965
2012-02-13,84.42,87.26774358974359,-0.032632258754519694
2012-02-14,84.67,86.71774358974359,-0.023613893823521748
2012-02-15,84.12,88.00774358974358,-0.04417501723333195
2012-02-16,85.41,88.21774358974359,-0.031827424682283834
2012-02-17,85.62,89.16774358974358,-0.03978729803982217
2012-02-21,86.57,89.51774358974359,-0.03292915428312171
2012-02-22,86.92,89.61774358974358,-0.030102784132720828
2012-02-23,87.02,89.93774358974359,-0.03244181445170624
2012-02-24,87.34,89.82774358974359,-0.02769460180482186
2012-02-27,87.23,89.73774358974359,-0.027945249004792228
2012-02-28,87.14,89.09774358974359,-0.021972987315572734
2012-02-29,86.5,89.42774358974359,-0.032738649911316364
2012-03-01,86.83,88.92774358974359,-0.023589304136864775
2012-03-02,86.33,89.60774358974359,-0.03657879842115297
2012-03-05,87.01,88.45774358974359,-0.016366499200545337
2012-03-06,85.86,88.42774358974359,-0.029037759932635132
2012-03-07,85.83,87.42774358974359,-0.018275018022208545
2012-03-08,84.83,86.89774358974358,-0.02379513557343549
2012-03-09,84.3,88.14774358974358,-0.04365107299458193
2012-03-12,85.55,89.45774358974359,-0.043682563777425965
2012-03-13,86.86,88.61774358974358,-0.01983512012990385
2012-03-14,86.02,88.68774358974359,-0.030080183368788593
2012-03-15,86.09,89.03774358974358,-0.033106674438267536
2012-03-16,86.44,89.5877435897436,-0.03513587309619404
2012-03-19,86.99,89.1977435897436,-0.02475111478041314
2012-03-20,86.6,88.60774358974359,-0.022658782499185515
2012-03-21,86.01,87.92774358974359,-0.0218104492558282
2012-03-22,85.33,88.14774358974358,-0.0319661454166984
2012-03-23,85.55,89.62774358974359,-0.045496443695032585
2012-03-26,87.03,89.21774358974359,-0.024521395652008948
2012-03-27,86.62,88.45774358974359,-0.020775383987486906
2012-03-28,85.86,88.67774358974359,-0.03177509345275542
2012-03-29,86.08,89.32774358974359,-0.03635761365091161
2012-03-30,86.73,91.02886344359625,-0.04722527867504278
2012-04-02,87.07,89.78886344359627,-0.030280631019505178
2012-04-03,85.83,88.93886344359626,-0.034955061524570286
2012-04-04,84.98,88.77886344359625,-0.04279017883586411
2012-04-05,84.82,87.83886344359627,-0.034368197916572196
2012-04-09,83.88,86.12886344359627,-0.02611045070934903
2012-04-10,82.17,86.65886344359627,-0.051799242053502614
2012-04-11,82.7,87.55886344359627,-0.055492536706192475
2012-04-12,83.6,86.90886344359627,-0.038072796173933665
2012-04-13,82.95,87.96886344359626,-0.05705272578421172
2012-04-16,84.01,89.40886344359627,-0.06038398471536499
2012-04-17,85.45,89.70886344359627,-0.047474277123954356
2012-04-18,85.75,89.23886344359627,-0.0390957852774696
2012-04-19,85.28,89.25886344359627,-0.04457667608674576
2012-04-20,85.3,89.64886344359627,-0.048509967405581444
2012-04-23,85.69,90.26886344359627,-0.050724726876143045
2012-04-24,86.31,90.80886344359627,-0.0495421181698924
2012-04-25,86.85,90.02886344359625,-0.035309381036314424
2012-04-26,86.07,90.03886344359627,-0.04407944849373313
2012-04-27,86.08,90.29886344359626,-0.046721113452679375
2012-04-30,86.34,90.99886344359626,-0.05119694100887273
2012-05-01,87.04,90.15886344359627,-0.03459297649140669
2012-05-02,86.2,89.60886344359626,-0.038041587769294116
2012-05-03,85.65,88.52886344359625,-0.03251892469432227
2012-05-04,84.57,88.43886344359626,-0.043746191356967334
2012-05-07,84.48,87.97886344359627,-0.03976936398865172
2012-05-08,84.02,87.26886344359627,-0.03722820849725039
2012-05-09,83.31,86.79886344359626,-0.04019480561359423
2012-05-10,82.84,87.05886344359627,-0.0484598957156106
2012-05-11,83.1,86.07886344359626,-0.03460621254076135
2012-05-14,82.12,85.74886344359626,-0.04231966813161603
2012-05-15,81.79,86.12886344359627,-0.05037641587407782
2012-05-16,82.17,85.86886344359627,-0.04307572378695679
2012-05-17,81.91,85.42886344359627,-0.041190568406889505
2012-05-18,81.47,85.99886344359626,-0.05266189880016947
2012-05-21,82.04,85.90886344359627,-0.04503450853050084
2012-05-22,81.95,85.99886344359626,-0.047080429687908265
2012-05-23,82.04,86.56886344359627,-0.052315154241883266
2012-05-24,82.61,86.03886344359627,-0.039852495795043796
2012-05-25,82.08,85.88886344359628,-0.0443464180440295
2012-05-29,81.93,83.74886344359626,-0.021718067192890822
2012-05-30,79.79,82.58886344359627,-0.03388911442651987
2012-05-31,78.63,81.87886344359627,-0.039678902551380846
2012-06-01,77.92,81.78886344359627,-0.047303059129368386
2012-06-04,77.83,81.55886344359627,-0.04571990444882845
2012-06-05,77.6,84.13886344359628,-0.07771513871208524
2012-06-06,80.18,84.64886344359627,-0.052792952696570805
2012-06-07,80.69,84.79886344359626,-0.04845422776602737
2012-06-08,80.84,84.22886344359627,-0.040233992304379296
2012-06-11,80.27,85.21886344359626,-0.058072394345786704
2012-06-12,81.26,84.58886344359627,-0.03935344805543983
2012-06-13,80.63,86.08886344359627,-0.06340963540740452
2012-06-14,82.13,87.17886344359627,-0.05791384796915633
2012-06-15,83.22,87.06886344359627,-0.04420482008576565
2012-06-18,83.11,88.43886344359626,-0.06025477076596375
2012-06-19,84.48,88.92886344359627,-0.050027215814109516
2012-06-20,84.97,86.06886344359627,-0.01276725867672679
2012-06-21,82.11,86.06886344359627,-0.04599646475163044
2012-06-22,82.11,85.19886344359627,-0.03625474940333173
2012-06-25,81.24,86.35886344359626,-0.05927432621828754
2012-06-26,82.4,87.15886344359627,-0.05459987952545875
2012-06-27,83.2,87.05886344359627,-0.04432476247632555
2012-06-28,83.1,89.52886344359625,-0.0718077187213092
2012-06-29,85.57,89.13816513761468,-0.040029600475913085
2012-07-02,85.34,90.07816513761468,-0.05260059560911412
2012-07-03,86.28,89.36816513761467,-0.03455553924442012
2012-07-05,85.57,88.59816513761469,-0.03417864391334979
2012-07-06,84.8,87.44816513761468,-0.03028268384416466
2012-07-09,83.65,86.90816513761467,-0.037489747165361575
2012-07-10,83.11,88.17816513761468,-0.05747641867694897
2012-07-11,84.38,87.91816513761468,-0.04024384644602785
2012-07-12,84.12,89.26816513761467,-0.057670784760483484
2012-07-13,85.47,88.84816513761469,-0.03802177717887967
2012-07-16,85.05,89.52816513761468,-0.050019623776844324
2012-07-17,85.73,90.00816513761468,-0.04753085601815943
2012-07-18,86.21,90.00816513761468,-0.04219800650093941
2012-07-19,86.21,89.74816513761468,-0.03942325876177488
2012-07-20,85.95,89.00816513761468,-0.03435825390722835
2012-07-23,85.21,88.37816513761467,-0.03584782658342689
2012-07-24,84.58,89.03816513761468,-0.050070271896599405
2012-07-25,85.24,90.31816513761468,-0.05622529122328013
2012-07-26,86.52,91.24816513761468,-0.05181655028880816
2012-07-27,87.45,91.35816513761468,-0.04277849858004179
2012-07-30,87.56,90.64816513761468,-0.03406759676741922
2012-07-31,86.85,90.70816513761469,-0.042533824069326154
2012-08-01,86.91,89.67816513761468,-0.030867771807851163
2012-08-02,85.88,91.34816513761469,-0.059860700314855575
2012-08-03,87.55,91.24816513761468,-0.040528652077960636
2012-08-06,87.45,91.71816513761468,-0.046535657698894006
2012-08-07,87.92,92.07816513761468,-0.045159079043333716
2012-08-08,88.28,91.99816513761468,-0.04041564450826696
2012-08-09,88.2,92.23816513761467,-0.043779764391344234
2012-08-10,88.44,91.93816513761467,-0.03804910759724822
2012-08-13,88.14,91.99816513761468,-0.04193741398911022
2012-08-14,88.2,91.79816513761467,-0.039196482110733455
2012-08-15,88.0,92.46816513761468,-0.048321118202842905
2012-08-16,88.67,92.19816513761468,-0.03826719471421747
2012-08-17,88.4,91.74816513761468,-0.03649299288539121
2012-08-20,87.95,91.25816513761468,-0.036250620781450804
2012-08-21,87.46,91.52816513761468,-0.0444471396481958
2012-08-22,87.73,91.10816513761468,-0.03707862113688831
2012-08-23,87.31,91.84816513761469,-0.04940942620699307
2012-08-24,88.05,91.53816513761468,-0.03810612909239253
2012-08-27,87.74,91.89816513761468,-0.04524753167147533
2012-08-28,88.1,91.69816513761468,-0.039239227221338546
2012-08-29,87.9,90.99816513761468,-0.0340464572327297
2012-08-30,87.2,91.09816513761469,-0.04279081946080954
2012-08-31,87.3,90.91816513761468,-0.03979584423132809
2012-09-04,87.12,91.12816513761467,-0.04398382356938546
2012-09-05,87.33,92.78816513761468,-0.058823936538885624
2012-09-06,88.99,93.71816513761468,-0.05045089317179752
2012-09-07,89.92,93.27816513761468,-0.03600162087944514
2012-09-10,89.48,93.41816513761468,-0.04215631009037002
2012-09-11,89.62,93.34816513761469,-0.039938279794986764
2012-09-12,89.55,95.02816513761468,-0.05764780504476219
2012-09-13,91.23,96.09816513761469,-0.05065825274232205
2012-09-14,92.3,95.70816513761469,-0.035609972594440986
2012-09-17,91.91,95.44816513761468,-0.03706896966027007
2012-09-18,91.65,94.36816513761467,-0.028803835844967707
2012-09-19,90.57,95.31816513761468,-0.04981385374718006
2012-09-20,91.52,95.71816513761468,-0.04385964912280704
2012-09-21,91.92,95.67816513761468,-0.03927923505022579
2012-09-24,91.88,95.53816513761468,-0.038290092052170044
2012-09-25,91.74,95.02816513761468,-0.034602005972155125
2012-09-26,91.23,95.59816513761469,-0.045692980940864936
2012-09-27,91.8,95.24816513761468,-0.036201906174599396
2012-09-28,91.45,95.59816513761469,-0.0433916815416211
2012-10-01,91.8,95.51816513761467,-0.03892626216445694
2012-10-02,91.72,95.49816513761468,-0.039562698740549296
2012-10-03,91.7,96.01816513761467,-0.04497237716869318
2012-10-04,92.22,96.34816513761469,-0.042846328538985734
2012-10-05,92.55,96.4781651376147,-0.04071558711768242
2012-10-08,92.68,95.92816513761468,-0.03386039056365764
2012-10-09,92.13,94.82816513761468,-0.028453204105542973
2012-10-10,91.03,94.96816513761468,-0.041468266043763524
2012-10-11,91.17,94.82816513761468,-0.03857677866386999
2012-10-12,91.03,95.30816513761468,-0.04488770853407442
2012-10-15,91.51,96.17816513761468,-0.048536641668463165
2012-10-16,92.38,97.18816513761467,-0.049472743217309434
2012-10-17,93.39,97.27816513761468,-0.039969556704881115
2012-10-18,93.48,95.94816513761468,-0.02572394306941339
2012-10-19,92.15,95.98816513761467,-0.03998581629424869
2012-10-22,92.19,93.9781651376147,-0.019027453185495147
2012-10-23,90.18,93.67816513761468,-0.03734237463421508
2012-10-24,89.88,94.2281651376147,-0.04614506852876166
2012-10-25,90.43,94.41816513761468,-0.042239384040157035
2012-10-26,90.62,94.96816513761468,-0.04578550223976541
2012-10-31,91.17,95.39816513761468,-0.04432124172949692
2012-11-01,91.6,94.06816513761468,-0.026238049121123486
2012-11-02,90.27,94.42816513761468,-0.04403522118167602
2012-11-05,90.63,95.40816513761467,-0.050081302063851196
2012-11-06,91.61,89.79596920339145,0.02020169516183623
2012-11-07,88.18,88.68596920339142,-0.005705177582612131
2012-11-08,87.07,88.82596920339142,-0.01976864670477907
2012-11-09,87.21,88.93596920339142,-0.019406874618347447
2012-11-12,87.32,88.08596920339143,-0.008695700465335188
2012-11-13,86.47,87.68596920339142,-0.013867317821063652
2012-11-14,86.07,87.75596920339143,-0.019212017355581534
2012-11-15,86.14,88.06596920339143,-0.02186961911409091
2012-11-16,86.45,89.28596920339143,-0.03176276439281467
2012-11-19,87.67,89.11596920339143,-0.016225702489878757
2012-11-20,87.5,89.62596920339143,-0.023720459843138753
2012-11-21,88.01,90.70596920339143,-0.029722070411333235
2012-11-23,89.09,90.23596920339143,-0.01269969407441529
2012-11-26,88.62,88.96596920339142,-0.0038887813676313776
2012-11-27,87.35,89.71596920339142,-0.026371773324185277
2012-11-28,88.1,89.73596920339143,-0.018230919194547557
2012-11-29,88.12,89.75596920339143,-0.018226856864352214
2012-11-30,88.14,89.22596920339143,-0.0121709992403215
2012-12-03,87.61,88.80596920339143,-0.013467216383307612
2012-12-04,87.19,89.34596920339143,-0.02413057043998801
2012-12-05,87.73,89.61596920339143,-0.021045012626165427
2012-12-06,88.0,90.21596920339142,-0.024562937392996753
2012-12-07,88.6,90.02596920339143,-0.015839531815201036
2012-12-10,88.41,90.60596920339142,-0.02423647385153993
2012-12-11,88.99,91.06596920339143,-0.022796322507201983
2012-12-12,89.45,90.19596920339143,-0.00827053814022738
2012-12-13,88.58,89.69596920339143,-0.012441687327787276
2012-12-14,88.08,90.48596920339143,-0.026589417393357184
2012-12-17,88.87,91.17596920339145,-0.025291414212964214
2012-12-18,89.56,90.05596920339143,-0.005507344019265115
2012-12-19,88.44,90.50596920339143,-0.02282688337106964
2012-12-20,88.89,88.84596920339143,0.0004955857536741437
2012-12-21,87.23,88.53596920339143,-0.014750719003157386
2012-12-24,86.92,88.68596920339142,-0.019912610971656308
2012-12-26,87.07,88.47596920339143,-0.015890972611550036
2012-12-27,86.86,86.71596920339142,0.001660948933993378
2012-12-28,85.1,88.16596920339143,-0.03477497305472255
2012-12-31,86.55,90.78044079515989,-0.04660079592150923
2013-01-02,88.71,90.6204407951599,-0.02108178660792759
2013-01-03,88.55,91.03044079515989,-0.027248476152515577
2013-01-04,88.96,90.0004407951599,-0.011560396659922367
2013-01-07,87.93,90.5504407951599,-0.02893901754810635
2013-01-08,88.48,90.2104407951599,-0.01918226737289963
2013-01-09,88.14,91.17044079515989,-0.0332392908132213
2013-01-10,89.1,91.6804407951599,-0.028146033906243262
2013-01-11,89.61,91.6504407951599,-0.022263294943887013
2013-01-14,89.58,91.6004407951599,-0.022057107778313823
2013-01-15,89.53,91.5404407951599,-0.021962323730324362
2013-01-16,89.47,92.2704407951599,-0.03035035674509101
2013-01-17,90.2,92.8704407951599,-0.028754475291551174
2013-01-18,90.8,92.9904407951599,-0.02355554803729798
2013-01-22,90.92,92.7704407951599,-0.01994644823608993
2013-01-23,90.7,93.42044079515989,-0.02912040204482569
2013-01-24,91.35,93.8004407951599,-0.026123979529170338
2013-01-25,91.73,93.1804407951599,-0.015565936185560902
2013-01-28,91.11,93.8304407951599,-0.028993157999746222
2013-01-29,91.76,92.7404407951599,-0.010571879826681396
2013-01-30,90.67,92.0404407951599,-0.014889550542352081
2013-01-31,89.97,92.1104407951599,-0.023237765194500937
2013-02-01,90.04,91.2204407951599,-0.012940529390892075
2013-02-04,89.15,91.81044079515989,-0.02897754081254933
2013-02-05,89.74,91.8604407951599,-0.023083285653813568
2013-02-06,89.79,90.3204407951599,-0.005872876510455649
2013-02-07,88.25,90.6804407951599,-0.02680226048580947
2013-02-08,88.61,90.3504407951599,-0.019263224172926585
2013-02-11,88.28,90.53044079515989,-0.024858387691405248
2013-02-12,88.46,90.7404407951599,-0.025131471427473406
2013-02-13,88.67,90.59044079515989,-0.021199154991444757
2013-02-14,88.52,90.4304407951599,-0.021126080757334464
2013-02-15,88.36,91.39044079515989,-0.033159275398969124
2013-02-19,89.32,91.0404407951599,-0.018897544653050158
2013-02-20,88.97,90.6604407951599,-0.01864584796117763
2013-02-21,88.59,91.2704407951599,-0.029368114931927036
2013-02-22,89.2,89.7704407951599,-0.0063544390570782205
2013-02-25,87.7,90.5804407951599,-0.031799809869260565
2013-02-26,88.51,91.6004407951599,-0.03373827427392895
2013-02-27,89.53,91.6204407951599,-0.022816314536551863
2013-02-28,89.55,91.5004407951599,-0.021316190153950365
2013-03-01,89.43,91.0204407951599,-0.017473446417812455
2013-03-04,88.95,91.6804407951599,-0.02978215169427978
2013-03-05,89.61,91.6304407951599,-0.02204988623460402
2013-03-06,89.56,90.78044079515989,-0.013443873861702538
2013-03-07,88.71,91.0404407951599,-0.025597863705464352
2013-03-08,88.97,91.2304407951599,-0.024777264863109383
2013-03-11,89.16,91.2304407951599,-0.022694626674101714
2013-03-12,89.16,91.3304407951599,-0.023764702943105953
2013-03-13,89.26,91.9004407951599,-0.028731535695734722
2013-03-14,89.83,91.4404407951599,-0.01761190979784899
2013-03-15,89.37,90.84044079515989,-0.016187072434794225
2013-03-18,88.77,90.6504407951599,-0.020743868189334824
2013-03-19,88.58,90.70044079515989,-0.02337850595399804
2013-03-20,88.63,90.2404407951599,-0.0178461095820166
2013-03-21,88.17,91.3604407951599,-0.03492146893547965
2013-03-22,89.29,91.09044079515989,-0.01976541972399315
2013-03-25,89.02,92.20044079515989,-0.03449485455525991
2013-03-26,90.13,92.6504407951599,-0.02720376474767472
2013-03-27,90.58,92.1804407951599,-0.017362043198690502
2013-03-28,90.11,92.15550724637681,-0.022196256170650464
2013-04-01,90.77,91.96550724637682,-0.012999517777616765
2013-04-02,90.58,91.31550724637682,-0.008054571107975805
2013-04-03,89.93,91.15550724637681,-0.013444138301644037
2013-04-04,89.77,90.39550724637681,-0.006919671844663355
2013-04-05,89.01,89.98550724637681,-0.010840715090996933
2013-04-08,88.6,90.15550724637681,-0.017253602069210672
2013-04-09,88.77,90.06550724637682,-0.014384055405727403
2013-04-10,88.68,90.60550724637682,-0.02125154755925507
2013-04-11,89.22,90.37550724637681,-0.012785623910543942
2013-04-12,88.99,87.87550724637681,0.012682632380129233
2013-04-15,86.49,87.99550724637682,-0.017108910369271313
2013-04-16,86.61,87.46550724637682,-0.009781081403518188
2013-04-17,86.08,88.00550724637681,-0.021879394899528615
2013-04-18,86.62,88.8355072463768,-0.0249394337360207
2013-04-19,87.45,89.47550724637681,-0.022637560922671662
2013-04-22,88.09,90.68550724637682,-0.028620970706215165
2013-04-23,89.3,90.81550724637682,-0.016687758427262334
2013-04-24,89.43,89.4555072463768,-0.00028513891611547937
2013-04-25,88.07,89.38550724637682,-0.014717231986510315
2013-04-26,88.0,89.59550724637681,-0.017807893447038148
2013-04-29,88.21,90.37550724637681,-0.023961218170243104
2013-04-30,88.99,88.89550724637681,0.0010629643336337313
2013-05-01,87.51,90.01550724637681,-0.027834173499896142
2013-05-02,88.63,91.40550724637681,-0.030364770460664325
2013-05-03,90.02,91.96550724637682,-0.02115474926011962
2013-05-06,90.58,92.53550724637681,-0.02113250691078239
2013-05-07,91.15,93.0855072463768,-0.020792788304348386
2013-05-08,91.7,92.4155072463768,-0.007742285550294992
2013-05-09,91.03,91.52550724637682,-0.005413870529479503
2013-05-10,90.14,91.48550724637681,-0.014707326732673276
2013-05-13,90.1,92.49550724637682,-0.025898633541151406
2013-05-14,91.11,92.62550724637681,-0.016361662045700665
2013-05-15,91.24,92.0855072463768,-0.009181762382158953
2013-05-16,90.7,93.14550724637681,-0.02625469889715948
2013-05-17,91.76,93.90550724637681,-0.022847512454703178
2013-05-20,92.52,94.18550724637682,-0.01768326460269598
2013-05-21,92.8,93.57550724637682,-0.008287502458682594
2013-05-22,92.19,93.17550724637681,-0.010576891669297983
2013-05-23,91.79,92.9155072463768,-0.012113233621944053
2013-05-24,91.53,93.76550724637681,-0.023841466995990657
2013-05-28,92.38,93.46550724637682,-0.011613987644826018
2013-05-29,92.08,93.47550724637681,-0.01492912194312701
2013-05-30,92.09,91.85550724637682,0.002552843706956187
2013-05-31,90.47,92.84550724637681,-0.025585591773149785
2013-06-03,91.46,92.17550724637681,-0.007762444360239096
2013-06-04,90.79,91.03550724637681,-0.0026968295536857756
2013-06-05,89.65,91.61550724637681,-0.021453870697796473
2013-06-06,90.23,92.8355072463768,-0.028065848118457803
2013-06-07,91.45,92.50550724637681,-0.011410209811244965
2013-06-10,91.12,91.84550724637681,-0.007899213234574765
2013-06-11,90.46,91.12550724637681,-0.007303193874987013
2013-06-12,89.74,92.71550724637682,-0.03209287566609409
2013-06-13,91.33,91.96550724637682,-0.006910278270681247
2013-06-14,90.58,92.89550724637681,-0.02492593361092954
2013-06-17,91.51,93.31550724637682,-0.01934841592415948
2013-06-18,91.93,92.38550724637682,-0.004930505443478839
2013-06-19,91.0,90.43550724637682,0.006241937163965039
2013-06-20,89.05,90.86550724637681,-0.01998015860357405
2013-06-21,89.48,89.86550724637681,-0.004289824407488041
2013-06-24,88.48,90.49550724637682,-0.022271903961923023
2013-06-25,89.11,91.18550724637682,-0.022761371944435616
2013-06-26,89.8,91.42550724637681,-0.017779581380897747
2013-06-27,90.04,91.73550724637681,-0.01848256250246849
2013-06-28,90.35,91.3336398295582,-0.010769743014663713
2013-07-01,90.3,91.6736398295582,-0.01498402192944559
2013-07-02,90.64,91.7236398295582,-0.011814182598638978
2013-07-03,90.69,92.60363982955819,-0.020664844633324853
2013-07-05,91.57,93.2836398295582,-0.01837020760220398
2013-07-08,92.25,94.3736398295582,-0.022502468203976944
2013-07-09,93.34,93.85363982955819,-0.00547277474257768
2013-07-10,92.82,94.3036398295582,-0.015732582880572665
2013-07-11,93.27,94.4336398295582,-0.012322302006556596
2013-07-12,93.4,94.2836398295582,-0.009372143790328802
2013-07-15,93.25,94.3336398295582,-0.011487310693365727
2013-07-16,93.3,94.49363982955819,-0.012631959481201105
2013-07-17,93.46,95.41363982955819,-0.02047547743748246
2013-07-18,94.38,96.2036398295582,-0.01895603776311483
2013-07-19,95.17,95.8636398295582,-0.007235692602445054
2013-07-22,94.83,96.2336398295582,-0.014585750180957757
2013-07-23,95.2,96.02363982955819,-0.008577469371293889
2013-07-24,94.99,96.0036398295582,-0.010558347905952115
2013-07-25,94.97,95.8236398295582,-0.008908447133469166
2013-07-26,94.79,95.0636398295582,-0.002878490977715642
2013-07-29,94.03,94.8436398295582,-0.008578749518896367
2013-07-30,93.81,94.7836398295582,-0.010272235074629044
2013-07-31,93.75,93.7636398295582,-0.00014547035058576352
2013-08-01,92.73,92.9836398295582,-0.002727789856614815
2013-08-02,91.95,92.6236398295582,-0.007272871491530664
2013-08-05,91.59,92.5036398295582,-0.009876798699398393
2013-08-06,91.47,92.3736398295582,-0.009782442601867114
2013-08-07,91.34,92.8136398295582,-0.01587740586690023
2013-08-08,91.78,91.7536398295582,0.0002872929127473167
2013-08-09,90.72,90.9236398295582,-0.0022396796910014727
2013-08-12,89.89,90.4336398295582,-0.006011477925502162
2013-08-13,89.4,89.9836398295582,-0.006486066030043758
2013-08-14,88.95,89.1936398295582,-0.0027315829920582235
2013-08-15,88.16,88.9436398295582,-0.008810521258854287
2013-08-16,87.91,87.9536398295582,-0.0004961685456426057
2013-08-19,86.92,87.8636398295582,-0.01073982174411059
2013-08-20,86.83,87.4536398295582,-0.007131090607247814
2013-08-21,86.42,88.0136398295582,-0.018106737008540263
2013-08-22,86.98,88.5536398295582,-0.01777047033399215
2013-08-23,87.52,88.1236398295582,-0.00684991939422519
2013-08-26,87.09,87.85363982955819,-0.008692182031839524
2013-08-27,86.82,89.8736398295582,-0.03397703526138829
2013-08-28,88.84,88.3036398295582,0.006074043736782331
2013-08-29,87.27,88.1936398295582,-0.010472862117304693
2013-08-30,87.16,88.1836398295582,-0.011608046929529103
2013-09-03,87.15,88.7936398295582,-0.01851078334792
2013-09-04,87.76,88.38363982955819,-0.0070560550658564924
2013-09-05,87.35,88.2836398295582,-0.01057545691773365
2013-09-06,87.25,89.0736398295582,-0.02047339519354685
2013-09-09,88.04,88.85363982955819,-0.009157079339900287
2013-09-10,87.82,89.8736398295582,-0.022850302195981498
2013-09-11,88.84,89.0136398295582,-0.001950710361812824
2013-09-12,87.98,89.4336398295582,-0.01625383728458929
2013-09-13,88.4,89.7036398295582,-0.01453274172636898
2013-09-16,88.67,89.9736398295582,-0.014489130727930344
2013-09-17,88.94,90.6136398295582,-0.018470065132647484
