date,LMT,dcf,Deviation
2016-03-30,222.96,226.21734892787524,-0.014399200341233653
2016-03-31,221.5,227.82734892787525,-0.027772560922342704
2016-04-01,223.11,228.84734892787523,-0.02507063750029903
2016-04-04,224.13,230.33734892787524,-0.026948946650501404
2016-04-05,225.62,231.34734892787523,-0.02475649258319701
2016-04-06,226.63,231.19734892787525,-0.019755195935659664
2016-04-07,226.48,231.01734892787525,-0.019640728061907753
2016-04-08,226.3,229.36734892787524,-0.013373084452572903
2016-04-11,224.65,230.69734892787525,-0.026213343828956903
2016-04-12,225.98,231.09734892787523,-0.022143693779336004
2016-04-13,226.38,230.15734892787523,-0.0164120283165885
2016-04-14,225.44,230.52734892787524,-0.02206830968878626
2016-04-15,225.81,231.85734892787525,-0.026082196470539443
2016-04-18,227.14,231.22734892787525,-0.017676753839141246
2016-04-19,226.51,231.29734892787525,-0.020697811497044305
2016-04-20,226.58,230.78734892787526,-0.01823041404747927
2016-04-21,226.07,231.54734892787525,-0.02365541628196921
2016-04-22,226.83,231.01734892787525,-0.01812569033151945
2016-04-25,226.3,236.87734892787523,-0.04465327299443822
2016-04-26,232.16,238.36734892787524,-0.026041104017788363
2016-04-27,233.65,237.43734892787523,-0.01595094008999265
2016-04-28,232.72,237.09734892787523,-0.018462243241727738
2016-04-29,232.38,237.95734892787524,-0.023438439506088704
2016-05-02,233.24,239.41734892787525,-0.025801592723074473
2016-05-03,234.7,240.72734892787525,-0.025038072968107672
2016-05-04,236.01,242.85734892787525,-0.028194942249447075
2016-05-05,238.14,244.97734892787525,-0.02791012702928819
2016-05-06,240.26,245.03734892787526,-0.019496411256397672
2016-05-09,240.32,249.07734892787525,-0.03515915423690774
2016-05-10,244.36,246.54734892787525,-0.00887192231993994
2016-05-11,241.83,249.65734892787523,-0.0313523674007149
2016-05-12,244.94,246.83734892787524,-0.007686636305714201
2016-05-13,242.12,247.68734892787523,-0.022477324546343325
2016-05-16,242.97,246.24734892787524,-0.013309174462768136
2016-05-17,241.53,246.29734892787525,-0.01935607081695101
2016-05-18,241.58,243.60734892787525,-0.008322199378621664
2016-05-19,238.89,244.78734892787526,-0.024091722687894612
2016-05-20,240.07,244.23734892787525,-0.017062701286959525
2016-05-23,239.52,245.68734892787523,-0.025102427759459922
2016-05-24,240.97,245.55734892787524,-0.0186813750348096
2016-05-25,240.84,246.25734892787526,-0.02199872999307695
2016-05-26,241.54,244.80734892787524,-0.013346612927203738
2016-05-27,240.09,240.94734892787525,-0.0035582417971815605
2016-05-31,236.23,242.79734892787525,-0.02704868466181709
2016-06-01,238.08,242.54734892787525,-0.018418461169013467
2016-06-02,237.83,243.63734892787525,-0.023836037263705423
2016-06-03,238.92,244.11734892787524,-0.021290371006817743
2016-06-06,239.4,244.21734892787524,-0.01972566219813454
2016-06-07,239.5,245.09734892787523,-0.022837247943968464
2016-06-08,240.38,245.38734892787525,-0.02040589683923366
2016-06-09,240.67,245.29734892787525,-0.01886424353177918
2016-06-10,240.58,242.66734892787525,-0.008601688431086107
2016-06-13,237.95,244.41734892787525,-0.026460269519508195
2016-06-14,239.7,244.16734892787525,-0.01829625847801164
2016-06-15,239.45,244.58734892787524,-0.021004148212874996
2016-06-16,239.87,242.27734892787524,-0.009936335107381011
2016-06-17,237.56,243.35734892787525,-0.023822370491032197
2016-06-20,238.64,243.26734892787525,-0.019021660523982575
2016-06-21,238.55,242.88734892787525,-0.017857450983020162
2016-06-22,238.17,244.71734892787524,-0.02675473952525098
2016-06-23,240.0,244.41734892787525,-0.018072976191140788
2016-06-24,239.7,243.41146800909385,-0.01524771219470733
2016-06-27,239.29,245.03146800909386,-0.0234315537336649
2016-06-28,240.91,248.20146800909387,-0.029377215483780805
2016-06-29,244.08,252.29146800909385,-0.03254754540013949
2016-06-30,248.17,253.47146800909385,-0.020915442873056134
2016-07-01,249.35,253.63146800909385,-0.016880665647293958
2016-07-05,249.51,254.20146800909387,-0.018455707773198382
2016-07-06,250.08,253.89146800909387,-0.015012194143354751
2016-07-07,249.77,256.02146800909384,-0.024417749252464205
2016-07-08,251.9,258.51146800909385,-0.025575143957873747
2016-07-11,254.39,258.82146800909385,-0.017121717310320528
2016-07-12,254.7,260.02146800909384,-0.02046549482947979
2016-07-13,255.9,260.12146800909386,-0.01622883355766036
2016-07-14,256.0,261.1014680090939,-0.01953825862410008
2016-07-15,256.98,260.4114680090939,-0.013177100207330428
2016-07-18,256.29,263.08146800909384,-0.025815075689250233
2016-07-19,258.96,260.7914680090939,-0.007022729781290371
2016-07-20,256.67,258.26146800909385,-0.006162235587686582
2016-07-21,254.14,261.43146800909386,-0.027890552214778652
2016-07-22,257.31,259.74146800909386,-0.009361108288680087
2016-07-25,255.62,258.88146800909385,-0.012598306221669242
2016-07-26,254.76,258.2814680090939,-0.013634226397419624
2016-07-27,254.16,258.67146800909387,-0.017440918566771657
2016-07-28,254.55,256.8514680090939,-0.008960307009078017
2016-07-29,252.73,258.96146800909384,-0.024063301992383712
2016-08-01,254.84,261.12146800909386,-0.02405573182851095
2016-08-02,257.0,260.9714680090939,-0.015218016127937384
2016-08-03,256.85,261.87146800909386,-0.019175315460176257
2016-08-04,257.75,264.4114680090939,-0.02519356690257013
2016-08-05,260.29,264.31146800909386,-0.01521488280241956
2016-08-08,260.19,264.7814680090939,-0.017340594278056454
2016-08-09,260.66,265.42146800909387,-0.017939272376154225
2016-08-10,261.3,266.6614680090939,-0.020105896997878347
2016-08-11,262.54,268.27146800909384,-0.02136443376415842
2016-08-12,264.15,270.62146800909386,-0.02391335785997739
2016-08-15,266.5,260.89146800909384,0.02149756768094324
2016-08-16,256.77,259.76146800909385,-0.011516211515208763
2016-08-17,255.64,259.5414680090939,-0.015032156668533525
2016-08-18,255.42,258.24146800909386,-0.010925696910128013
2016-08-19,254.12,258.32146800909385,-0.016264494164867194
2016-08-22,254.2,253.87146800909386,0.001294087884245343
2016-08-23,249.75,252.24146800909386,-0.009877313309182179
2016-08-24,248.12,252.65146800909386,-0.017935648839890184
2016-08-25,248.53,248.56146800909386,-0.00012660051192125987
2016-08-26,244.44,248.42146800909387,-0.016027069000929206
2016-08-29,244.3,243.57146800909385,0.002991039947580987
2016-08-30,239.45,247.09146800909386,-0.03092566518246853
2016-08-31,242.97,247.73146800909387,-0.0192202793103341
2016-09-01,243.61,247.44146800909385,-0.015484340761157456
2016-09-02,243.32,247.12146800909386,-0.015382993795399313
2016-09-06,243.0,245.49146800909386,-0.010148898571911147
2016-09-07,241.37,245.75146800909386,-0.017828857929474196
2016-09-08,241.63,242.06146800909386,-0.0017824729092267289
2016-09-09,237.94,242.92146800909387,-0.020506495576205652
2016-09-12,238.8,241.53146800909386,-0.011308952955939477
2016-09-13,237.41,241.53146800909386,-0.01706389665523289
2016-09-14,237.41,243.21146800909386,-0.02385359562435163
2016-09-15,239.09,241.57146800909385,-0.010272189963263512
2016-09-16,237.45,245.00146800909386,-0.03082213372212761
2016-09-19,240.88,244.60146800909385,-0.015214414040047752
2016-09-20,240.48,247.94146800909385,-0.030093667142521707
2016-09-21,243.82,250.74146800909386,-0.02760400209845959
2016-09-22,246.62,249.96146800909386,-0.013367932408575478
2016-09-23,245.84,254.99387708401437,-0.03589841916478009
2016-09-26,245.53,255.2538770840144,-0.03809492414022708
2016-09-27,245.79,255.21387708401437,-0.03692541013713024
2016-09-28,245.75,251.80387708401437,-0.024042032847629624
2016-09-29,242.34,249.1838770840144,-0.027465168148527175
2016-09-30,239.72,250.04387708401438,-0.04128826190191237
2016-10-03,240.58,246.5638770840144,-0.024269074427213932
2016-10-04,237.1,246.0638770840144,-0.03642906545341407
2016-10-05,236.6,244.1838770840144,-0.031058058273868205
2016-10-06,234.72,242.99387708401437,-0.03404973484642049
2016-10-07,233.53,242.7538770840144,-0.03799682705303242
2016-10-10,233.29,241.3138770840144,-0.03325079013678467
2016-10-11,231.85,241.5638770840144,-0.04021245726502387
2016-10-12,232.1,242.45387708401438,-0.042704522643812304
2016-10-13,232.99,242.0338770840144,-0.037366162096701405
2016-10-14,232.57,242.23387708401438,-0.039894820659880925
2016-10-17,232.77,242.2538770840144,-0.03914850485850152
2016-10-18,232.79,241.79387708401438,-0.03723782087701866
2016-10-19,232.33,241.29387708401438,-0.03714921071492128
2016-10-20,231.83,239.98387708401438,-0.03397677036928537
2016-10-21,230.52,241.6238770840144,-0.04595521443501005
2016-10-24,232.16,258.72387708401436,-0.10267269253772193
2016-10-25,249.26,259.5538770840144,-0.039659885645562554
2016-10-26,250.09,257.9938770840144,-0.030635909554708296
2016-10-27,248.53,257.46387708401437,-0.03469953604830989
2016-10-28,248.0,255.8438770840144,-0.030658842312019097
2016-10-31,246.38,254.4438770840144,-0.031692164010501234
2016-11-01,244.98,254.57387708401438,-0.037686023381135136
2016-11-02,245.11,248.1638770840144,-0.012305888834016288
2016-11-03,238.7,245.74387708401437,-0.028663489677125287
2016-11-04,236.28,248.73387708401438,-0.050069082788460895
2016-11-07,239.27,248.6538770840144,-0.03773871211685864
2016-11-08,239.19,262.9238770840144,-0.09026900617485767
2016-11-09,253.46,266.7338770840144,-0.049764496467891384
2016-11-10,257.27,268.6338770840144,-0.04230247207600102
2016-11-11,259.17,276.7038770840144,-0.06336693677295546
2016-11-14,267.24,275.3938770840144,-0.029608055089499596
2016-11-15,265.93,272.8138770840144,-0.025232869960989834
2016-11-16,263.35,272.74387708401434,-0.03444211904753658
2016-11-17,263.28,272.55387708401435,-0.034025849066002145
2016-11-18,263.09,272.8838770840144,-0.03589027387279131
2016-11-21,263.42,274.12387708401445,-0.039047591176210705
2016-11-22,264.66,273.8638770840144,-0.03360748844284733
2016-11-23,264.4,275.3838770840144,-0.039885694109330294
2016-11-25,265.92,275.3938770840144,-0.03440118997679886
2016-11-28,265.93,276.0438770840144,-0.0366386575599944
2016-11-29,266.58,274.71387708401437,-0.029608540967615005
2016-11-30,265.25,275.8638770840144,-0.03847505224753278
2016-12-01,266.4,277.0838770840144,-0.038558277718825695
2016-12-02,267.62,276.3938770840144,-0.03174410799754224
2016-12-05,266.93,275.46387708401437,-0.030980022405665886
2016-12-06,266.0,275.84387708401437,-0.03568640779007104
2016-12-07,266.38,268.71387708401437,-0.00868536120776775
2016-12-08,259.25,268.99387708401434,-0.03622341589942979
2016-12-09,259.53,262.5738770840144,-0.011592459683415046
2016-12-12,253.11,261.15387708401437,-0.03080129299181955
2016-12-13,251.69,261.7638770840144,-0.038484596103308455
2016-12-14,252.3,260.1138770840144,-0.030040216122304675
2016-12-15,250.65,259.5438770840144,-0.03426733538828752
2016-12-16,250.08,261.6438770840144,-0.04419701012266064
2016-12-19,252.18,263.1938770840144,-0.041847011055271
2016-12-20,253.73,261.9838770840144,-0.031505286416413814
2016-12-21,252.52,262.2638770840144,-0.03715295141805974
2016-12-22,252.8,259.0538770840144,-0.024141221719627737
2016-12-23,249.59,260.3238770840144,-0.041232779736720904
2016-12-27,250.86,259.0438770840144,-0.03159262892502246
2016-12-28,249.58,260.0538770840144,-0.040275796698199695
2016-12-29,250.59,259.40387708401437,-0.03397743003339837
2016-12-30,249.94,259.37070603761134,-0.036359950519021966
2017-01-03,253.31,260.05070603761135,-0.025920737306656005
2017-01-04,253.99,262.04070603761136,-0.0307231122955981
2017-01-05,255.98,263.91070603761136,-0.030050717368325097
2017-01-06,257.85,263.87070603761134,-0.022816879251284283
2017-01-09,257.81,262.23070603761136,-0.01685807930127492
2017-01-10,256.17,261.19070603761133,-0.019222376300358612
2017-01-11,255.13,258.68070603761134,-0.013726211328242921
2017-01-12,252.62,260.59070603761137,-0.03058706950377943
2017-01-13,254.53,260.18070603761134,-0.0217183899746759
2017-01-17,254.12,260.13070603761133,-0.02310648415624672
2017-01-18,254.07,263.0907060376113,-0.03428743711046078
2017-01-19,257.03,263.79070603761136,-0.025629053195859952
2017-01-20,257.73,263.54070603761136,-0.022048609207194203
2017-01-23,257.48,258.97070603761136,-0.005756272824907205
2017-01-24,252.91,257.06070603761134,-0.016146793111989854
2017-01-25,251.0,261.03070603761137,-0.03842730301685682
2017-01-26,254.97,259.56070603761134,-0.01768644456124313
2017-01-27,253.5,258.8907060376113,-0.02082232352067581
2017-01-30,252.83,257.3907060376113,-0.0177190004558474
2017-01-31,251.33,256.9607060376114,-0.021912712353721497
2017-02-01,250.9,258.03070603761137,-0.0276351064844661
2017-02-02,251.97,260.5207060376114,-0.03282159858870071
2017-02-03,254.46,261.37070603761134,-0.02644024704366399
2017-02-06,255.31,262.43070603761134,-0.027133661853543933
2017-02-07,256.37,262.80070603761135,-0.024469896350624687
2017-02-08,256.74,264.2607060376113,-0.028459418543069104
2017-02-09,258.2,266.61070603761135,-0.031546767804683906
2017-02-10,260.55,268.41070603761136,-0.029286112143790066
2017-02-13,262.35,268.62070603761134,-0.02334409037229368
2017-02-14,262.56,269.5207060376114,-0.02582623851037258
2017-02-15,263.46,271.3907060376113,-0.029222467318067435
2017-02-16,265.33,271.41070603761136,-0.0224040758243661
2017-02-17,265.35,271.72070603761136,-0.023445787884599056
2017-02-21,265.66,271.98070603761136,-0.02323953831025516
2017-02-22,265.92,270.91070603761136,-0.018421959436769053
2017-02-23,264.85,272.06070603761134,-0.026504033392512283
2017-02-24,266.0,275.42070603761135,-0.03420478501106183
2017-02-27,269.36,272.6407060376113,-0.012033074903931351
2017-02-28,266.58,274.44070603761133,-0.0286426388822002
2017-03-01,268.38,273.05070603761135,-0.017105636185273165
2017-03-02,266.99,273.82070603761133,-0.02494590762129245
2017-03-03,267.76,273.7807060376114,-0.02199098002466371
2017-03-06,267.72,275.10070603761136,-0.02682910612596634
2017-03-07,269.04,273.7807060376114,-0.01731570535492788
2017-03-08,267.72,274.74070603761135,-0.02555393461298816
2017-03-09,268.68,274.72070603761136,-0.021988535646760954
2017-03-10,268.66,275.25070603761134,-0.02394437468476729
2017-03-13,269.19,274.06070603761134,-0.017772361853810925
2017-03-14,268.0,275.50070603761134,-0.027225723467247054
2017-03-15,269.44,274.00070603761134,-0.0166448696558662
2017-03-16,267.94,278.04070603761136,-0.03632815561993652
2017-03-17,271.98,278.0907060376113,-0.02197378734686961
2017-03-20,272.03,275.06070603761134,-0.011018316942722262
2017-03-21,269.0,275.48070603761136,-0.023525081414327964
2017-03-22,269.42,275.56070603761134,-0.022284403774075034
2017-03-23,269.5,273.48070603761136,-0.014555710694501012
2017-03-24,267.42,274.728306010929,-0.026601940357169562
2017-03-27,267.16,276.68830601092895,-0.03443696681041719
2017-03-28,269.12,275.80830601092896,-0.024249835357256888
2017-03-29,268.24,278.10830601092897,-0.03548367955087672
2017-03-30,270.54,275.168306010929,-0.01681990952382839
2017-03-31,267.6,276.24830601092896,-0.03130627708025402
2017-04-03,268.68,277.12830601092895,-0.030485178986356498
2017-04-04,269.56,274.54830601092897,-0.018169137822800496
2017-04-05,266.98,274.67830601092896,-0.028026625483203005
2017-04-06,267.11,277.79830601092897,-0.03847505826946429
2017-04-07,270.23,276.5983060109289,-0.023023662374408338
2017-04-10,269.03,277.838306010929,-0.03170299350508754
2017-04-11,270.27,276.07830601092894,-0.02103861797347828
2017-04-12,268.51,275.56830601092895,-0.02561363501160041
2017-04-13,268.0,277.44830601092895,-0.034054293380896605
2017-04-17,269.88,276.3483060109289,-0.023406353034323035
2017-04-18,268.78,277.19830601092895,-0.030369254892189224
2017-04-19,269.63,279.418306010929,-0.0350310119285675
2017-04-20,271.85,280.658306010929,-0.03138444800057316
2017-04-21,273.09,283.778306010929,-0.03766428153432344
2017-04-24,276.21,277.588306010929,-0.004965288454459427
2017-04-25,270.02,277.918306010929,-0.028419524155484766
2017-04-26,270.35,278.70830601092894,-0.029989439965241504
2017-04-27,271.14,277.01830601092894,-0.021219918985054487
2017-04-28,269.45,275.99830601092896,-0.023725892037430363
2017-05-01,268.43,277.05830601092896,-0.031142563943160062
2017-05-02,269.49,277.168306010929,-0.027702684053010795
2017-05-03,269.6,278.07830601092894,-0.030488915631540547
2017-05-04,270.51,280.5983060109289,-0.035952840037943745
2017-05-05,273.03,280.06830601092895,-0.02513067655236334
2017-05-08,272.5,281.43830601092895,-0.0317593796580834
2017-05-09,273.87,279.30830601092896,-0.019470620435885544
2017-05-10,271.74,279.658306010929,-0.02831421717408078
2017-05-11,272.09,278.82830601092894,-0.024166506289590495
2017-05-12,271.26,279.918306010929,-0.030931546186875436
2017-05-15,272.35,279.218306010929,-0.024598337082741728
2017-05-16,271.65,276.80830601092896,-0.01863493941083305
2017-05-17,269.24,274.88830601092894,-0.020547640213928853
2017-05-18,267.32,280.35830601092897,-0.046505866711937904
2017-05-19,272.79,284.5983060109289,-0.041491132454159585
2017-05-22,277.03,285.92830601092896,-0.031120759378712504
2017-05-23,278.36,287.61830601092896,-0.0321895575401141
2017-05-24,280.05,289.62830601092895,-0.033071028667230884
2017-05-25,282.06,291.218306010929,-0.03144824972158611
2017-05-26,283.65,287.658306010929,-0.013934261334267561
2017-05-30,280.09,288.69830601092895,-0.02981765334848585
2017-05-31,281.13,288.528306010929,-0.025641525828834166
2017-06-01,280.96,289.32830601092894,-0.028923219184136317
2017-06-02,281.76,287.69830601092895,-0.02064074027152374
2017-06-05,280.13,284.44830601092895,-0.01518133847055858
2017-06-06,276.88,284.94830601092895,-0.028314981492185143
2017-06-07,277.38,285.18830601092895,-0.027379474706195506
2017-06-08,277.62,284.56830601092895,-0.024417005914432743
2017-06-09,277.0,284.45830601092894,-0.026219329347487497
2017-06-12,276.89,285.92830601092896,-0.031610392608640514
2017-06-13,278.36,287.86830601092896,-0.033030055106406775
2017-06-14,280.3,288.49830601092896,-0.028417172094654775
2017-06-15,280.93,288.67830601092896,-0.02684062449304947
2017-06-16,281.11,289.86830601092896,-0.030214776259805176
2017-06-19,282.3,290.45830601092894,-0.028087700857905462
2017-06-20,282.89,290.55830601092896,-0.026391625543964126
2017-06-21,282.99,287.99830601092896,-0.017390053713506548
2017-06-22,280.43,288.20830601092894,-0.02698848662131892
2017-06-23,280.64,288.0972602739726,-0.02588452339630365
2017-06-26,279.7,286.2272602739726,-0.02280446756792076
2017-06-27,277.83,288.4172602739726,-0.03670813689831043
2017-06-28,280.02,285.1272602739726,-0.017912213195838023
2017-06-29,276.73,286.0072602739726,-0.03243714955027954
2017-06-30,277.61,287.3172602739726,-0.03378585840863224
2017-07-03,278.92,290.7972602739726,-0.040843783269424505
2017-07-05,282.4,289.3572602739726,-0.024043842091210244
2017-07-06,280.96,293.5972602739726,-0.043042841279172905
2017-07-07,285.2,293.9672602739726,-0.029823934358546245
2017-07-10,285.57,294.8172602739726,-0.031366074921729936
2017-07-11,286.42,294.7572602739726,-0.02828517359071392
2017-07-12,286.36,295.1572602739726,-0.029805332471939727
2017-07-13,286.76,296.5272602739726,-0.032938827495820444
2017-07-14,288.13,296.88726027397263,-0.029496921713283664
2017-07-17,288.49,295.1872602739726,-0.02268817518668198
2017-07-18,286.79,299.0672602739726,-0.04105183650903643
2017-07-19,290.67,298.0672602739726,-0.024817419622582104
2017-07-20,289.67,297.5172602739726,-0.026375815193869334
2017-07-21,289.12,298.67726027397254,-0.031998620401184175
2017-07-24,290.28,298.2272602739726,-0.026648336126857464
2017-07-25,289.83,298.2472602739726,-0.028222422785176393
2017-07-26,289.85,296.5272602739726,-0.022518200410320488
2017-07-27,288.13,298.8072602739726,-0.03573293454845361
2017-07-28,290.41,300.5272602739726,-0.033665033464016836
2017-07-31,292.13,301.0472602739726,-0.02962079862762179
2017-08-01,292.65,303.0972602739726,-0.0344683428168544
2017-08-02,294.7,304.2172602739726,-0.0312844191200774
2017-08-03,295.82,305.3972602739726,-0.03136000717681897
2017-08-04,297.0,305.5472602739726,-0.027973611238760854
2017-08-07,297.15,308.4972602739726,-0.036782369684240424
2017-08-08,300.1,313.61726027397265,-0.04310113627727019
2017-08-09,305.22,311.6472602739726,-0.020623509631762293
2017-08-10,303.25,312.1472602739726,-0.028503406584967195
2017-08-11,303.75,315.9772602739726,-0.03869664628198488
2017-08-14,307.58,314.5972602739726,-0.022305535235308538
2017-08-15,306.2,314.1972602739726,-0.02545299175110305
2017-08-16,305.8,309.8172602739726,-0.012966547668842199
2017-08-17,301.42,307.5972602739726,-0.0200822993952241
2017-08-18,299.2,310.2772602739726,-0.03570116696335235
2017-08-21,301.88,313.1972602739726,-0.036134608151018544
2017-08-22,304.8,311.2372602739726,-0.020682807284404414
2017-08-23,302.84,310.9972602739726,-0.02622936377891716
2017-08-24,302.6,311.1972602739726,-0.027626400908554505
2017-08-25,302.8,312.0072602739726,-0.029509762900669978
2017-08-28,303.61,316.5372602739726,-0.04083961636233169
2017-08-29,308.14,314.6972602739726,-0.020836725010773494
2017-08-30,306.3,313.7872602739726,-0.023860944091341874
2017-08-31,305.39,310.5872602739726,-0.016733655686289484
2017-09-01,302.19,310.5972602739726,-0.027068043892456428
2017-09-05,302.2,309.8472602739726,-0.024680741947535
2017-09-06,301.45,310.7472602739726,-0.029919041814803427
2017-09-07,302.35,311.2972602739726,-0.028741853577824883
2017-09-08,302.9,312.8772602739726,-0.03188873574652229
2017-09-11,304.48,312.1272602739726,-0.02450045621539143
2017-09-12,303.73,308.5972602739726,-0.015772208313357794
2017-09-13,300.2,309.7372602739726,-0.030791452941556274
2017-09-14,301.34,310.6972602739726,-0.03011697066694885
2017-09-15,302.3,312.1972602739726,-0.03170194467846099
2017-09-18,303.8,314.0472602739726,-0.03262967575336573
2017-09-19,305.65,316.2972602739726,-0.03366219569764883
2017-09-20,307.9,316.4072602739726,-0.02688705773251321
2017-09-21,308.01,316.9372602739726,-0.02816727912097028
2017-09-22,308.54,316.94612083762445,-0.026522239222896205
2017-09-25,306.85,319.67612083762447,-0.04012223623089861
2017-09-26,309.58,320.2261208376244,-0.0332456353334859
2017-09-27,310.13,319.2261208376244,-0.028494287415318342
2017-09-28,309.13,320.38612083762445,-0.03513298518736141
2017-09-29,310.29,321.42612083762447,-0.034645973415614595
2017-10-02,311.33,322.95612083762444,-0.03599907259063784
2017-10-03,312.86,323.11612083762446,-0.03174128487008687
2017-10-04,313.02,324.67612083762447,-0.03590076414475174
2017-10-05,314.58,326.55612083762446,-0.03667400508955532
2017-10-06,316.46,327.39612083762444,-0.03340333052708444
2017-10-09,317.3,327.80612083762446,-0.0320498006894403
2017-10-10,317.71,328.68612083762446,-0.033393928559115604
2017-10-11,318.59,331.24612083762446,-0.03820760468264761
2017-10-12,321.15,329.48612083762447,-0.025300370214175638
2017-10-13,319.39,329.0361208376244,-0.02931629759391885
2017-10-16,318.94,328.36612083762446,-0.0287061308687373
2017-10-17,318.27,325.6661208376244,-0.022710746879661126
2017-10-18,315.57,326.93612083762446,-0.03476557074361797
2017-10-19,316.84,330.0961208376244,-0.04015836600559508
2017-10-20,320.0,330.82612083762444,-0.032724504371703156
2017-10-23,320.73,323.24612083762446,-0.0077839165744802985
2017-10-24,313.15,322.52612083762443,-0.029070888315259502
2017-10-25,312.43,317.98612083762447,-0.01747284071074795
2017-10-26,307.89,318.0961208376244,-0.03208502137891289
2017-10-27,308.0,318.7261208376244,-0.03365309629921687
2017-10-30,308.63,318.25612083762445,-0.030246459399710157
2017-10-31,308.16,316.69612083762445,-0.026953664020409773
2017-11-01,306.6,320.95612083762444,-0.04472923214599589
2017-11-02,310.86,320.08612083762443,-0.028823870318028244
2017-11-03,309.99,320.17612083762447,-0.031814117839194744
2017-11-06,310.08,323.38612083762445,-0.041146233496846985
2017-11-07,313.29,325.73612083762447,-0.038209213045269474
2017-11-08,315.64,321.17612083762447,-0.01723702504154523
2017-11-09,311.08,321.26612083762444,-0.03170617807774623
2017-11-10,311.17,323.0461208376244,-0.036762926627414316
2017-11-13,312.95,323.83612083762443,-0.033616141428160495
2017-11-14,313.74,320.73612083762447,-0.02181270017032566
2017-11-15,310.64,322.74612083762446,-0.03750973305645133
2017-11-16,312.65,319.7961208376244,-0.02234586466811106
2017-11-17,309.7,324.74612083762446,-0.046331949397318994
2017-11-20,314.65,327.0361208376244,-0.037873861779855966
2017-11-21,316.94,324.96612083762443,-0.02469833106582464
2017-11-22,314.87,325.9161208376244,-0.03389252673121912
2017-11-24,315.82,326.7961208376244,-0.033587059753007686
2017-11-27,316.7,329.1061208376244,-0.03769641477967345
2017-11-28,319.01,330.8561208376244,-0.035804448192264804
2017-11-29,320.76,329.21612083762443,-0.025685622004504305
2017-11-30,319.12,323.6661208376244,-0.014045711135473149
2017-12-01,313.57,321.8761208376244,-0.02580533410185637
2017-12-04,311.78,320.23612083762447,-0.026405893299938366
2017-12-05,310.14,322.0661208376245,-0.03703003844864916
2017-12-06,311.97,324.51612083762444,-0.038661009521625656
2017-12-07,314.42,325.94612083762445,-0.03536204329723058
2017-12-08,315.85,326.26612083762444,-0.03192522965879219
2017-12-11,316.17,325.98612083762447,-0.0301120821107409
2017-12-12,315.89,327.88612083762445,-0.03658624161028512
2017-12-13,317.79,327.1061208376244,-0.028480423459421922
2017-12-14,317.01,332.9161208376244,-0.047778163453317535
2017-12-15,322.82,332.8561208376244,-0.03015152857147041
2017-12-18,322.76,330.0661208376245,-0.022135324943630796
2017-12-19,319.97,327.8161208376245,-0.02393451797787227
2017-12-20,317.72,327.2861208376244,-0.02922861749573058
2017-12-21,317.19,328.1261208376244,-0.033329016323684346
2017-12-22,318.03,328.6061208376244,-0.03218479561690957
2017-12-26,318.51,329.5361208376244,-0.03345952124943974
2017-12-27,319.44,332.19612083762445,-0.03839936723360948
2017-12-28,322.1,331.14612083762444,-0.027317610771772083
2017-12-29,321.05,328.3851479697178,-0.022337027161758893
2018-01-02,318.54,331.05514796971784,-0.037803816211498975
2018-01-03,321.21,336.5651479697179,-0.045623107628183335
2018-01-04,326.72,339.5251479697178,-0.03771487339388446
2018-01-05,329.68,338.0051479697178,-0.024630240159725814
2018-01-08,328.16,340.35514796971785,-0.035830655250740806
2018-01-09,330.51,340.8951479697178,-0.03046434668128617
2018-01-10,331.05,340.97514796971785,-0.029108127172362996
2018-01-11,331.13,346.0951479697178,-0.043239982003524635
2018-01-12,336.25,339.9551479697178,-0.010898931790989885
2018-01-16,330.11,344.7051479697178,-0.04234096315556035
2018-01-17,334.86,342.8451479697178,-0.023290829743412567
2018-01-18,333.0,341.8451479697178,-0.025874721411875523
2018-01-19,332.0,338.8451479697178,-0.02020140471460885
2018-01-22,329.0,338.54514796971785,-0.02819460868649526
2018-01-23,328.7,340.3351479697178,-0.034187323992622365
2018-01-24,330.49,344.5651479697179,-0.04084901811066177
2018-01-25,334.72,354.74514796971783,-0.0564493921462379
2018-01-26,344.9,361.2651479697178,-0.045299548162031966
2018-01-29,351.42,360.23514796971784,-0.024470538256469165
2018-01-30,350.39,364.6951479697178,-0.03922494732752968
2018-01-31,354.85,367.22514796971785,-0.03369907545312856
2018-02-01,357.38,362.5051479697178,-0.014138138446922022
2018-02-02,352.66,346.30514796971784,0.01835044055088053
2018-02-05,336.46,347.43514796971783,-0.03158905491816977
2018-02-06,337.59,355.2751479697178,-0.049778736482927965
2018-02-07,345.43,344.1451479697178,0.0037334596691604993
2018-02-08,334.3,351.2651479697178,-0.048297270787537205
2018-02-09,341.42,355.6551479697178,-0.04002514247573841
2018-02-12,345.81,360.0751479697178,-0.03961714117220194
2018-02-13,350.23,364.5051479697178,-0.0391630901490142
2018-02-14,354.66,370.8451479697178,-0.0436439523567379
2018-02-15,361.0,370.3751479697178,-0.025312572998240968
2018-02-16,360.53,368.5351479697178,-0.02172153189137771
2018-02-20,358.69,366.9051479697178,-0.022390386221552427
2018-02-21,357.06,365.2551479697178,-0.02243677608726613
2018-02-22,355.41,368.5351479697178,-0.035614372311637
2018-02-23,358.69,368.54514796971785,-0.026740680277596907
2018-02-26,358.7,368.0151479697178,-0.02531186018050624
