date,WMB,dcf,Deviation
2016-02-01,19.51,18.823463059427098,0.03647240353198855
2016-02-02,18.69,18.543463059427097,0.007902350283940596
2016-02-03,18.41,18.883463059427097,-0.025072893564972
2016-02-04,18.75,17.253463059427098,0.08673835133377539
2016-02-05,17.12,11.293463059427097,0.5159211935181622
2016-02-08,11.16,12.113463059427097,-0.07871102217008707
2016-02-09,11.98,12.983463059427097,-0.07728778176008266
2016-02-10,12.85,13.423463059427096,-0.0427209474103899
2016-02-11,13.29,13.603463059427096,-0.023042886804464757
2016-02-12,13.47,15.143463059427097,-0.11050728970381274
2016-02-16,15.01,15.823463059427096,-0.05140866170521774
2016-02-17,15.69,16.053463059427095,-0.022640788350876018
2016-02-18,15.92,15.643463059427097,0.017677475858279168
2016-02-19,15.51,16.283463059427095,-0.047499911818776774
2016-02-22,16.15,15.733463059427097,0.026474587253905613
2016-02-23,15.6,16.763463059427096,-0.06940469611216826
2016-02-24,16.63,16.163463059427098,0.028863674749502355
2016-02-25,16.03,15.773463059427096,0.016263831195875822
2016-02-26,15.64,16.123463059427095,-0.02998506323642569
2016-02-29,15.99,16.683463059427098,-0.041565894140620396
2016-03-01,16.55,17.263463059427096,-0.041327922269772666
2016-03-02,17.13,18.223463059427097,-0.06000303322487566
2016-03-03,18.09,19.283463059427095,-0.061890494241056304
2016-03-04,19.15,19.193463059427096,-0.002264471986765826
2016-03-07,19.06,17.393463059427095,0.09581398108467276
2016-03-08,17.26,18.093463059427098,-0.046064319289769284
2016-03-09,17.96,16.023463059427097,0.1208563300823775
2016-03-10,15.89,16.143463059427095,-0.015700662150001543
2016-03-11,16.01,16.633463059427097,-0.03748245673192774
2016-03-14,16.5,16.283463059427095,0.013297966150237484
2016-03-15,16.15,17.573463059427098,-0.08100071423677069
2016-03-16,17.44,17.893463059427095,-0.02534238665377797
2016-03-17,17.76,18.283463059427095,-0.02863041086503537
2016-03-18,18.15,17.483463059427095,0.03812385099607063
2016-03-21,17.35,17.763463059427096,-0.02327603902706732
2016-03-22,17.63,16.393463059427095,0.07542865934369081
2016-03-23,16.26,15.483463059427097,0.05015266530442686
2016-03-24,15.35,15.273463059427096,0.005011105881823186
2016-03-28,15.14,15.833463059427096,-0.04379730806989912
2016-03-29,15.7,15.793463059427097,-0.005917831895095982
2016-03-30,15.66,16.203463059427097,-0.033539932632543845
2016-03-31,16.07,15.738569913051823,0.021058462667140176
2016-04-01,15.52,15.428569913051822,0.005926024736150781
2016-04-04,15.21,15.028569913051822,0.01207234540597324
2016-04-05,14.81,15.708569913051823,-0.057202528175733236
2016-04-06,15.49,15.928569913051822,-0.027533539761938064
2016-04-07,15.71,16.45856991305182,-0.045482075113840614
2016-04-08,16.24,17.27856991305182,-0.06010739999190051
2016-04-11,17.06,17.928569913051824,-0.04844613470366732
2016-04-12,17.71,18.56856991305182,-0.04623780490754603
2016-04-13,18.35,17.988569913051823,0.02009220792398514
2016-04-14,17.77,17.768569913051824,8.048407695016024e-05
2016-04-15,17.55,16.898569913051823,0.03854942106343784
2016-04-18,16.68,18.22856991305182,-0.08495290197960248
2016-04-19,18.01,19.04856991305182,-0.054522198663334076
2016-04-20,18.83,19.358569913051824,-0.027304181839147956
2016-04-21,19.14,19.758569913051822,-0.031306411130656575
2016-04-22,19.54,19.27856991305182,0.013560657669487552
2016-04-25,19.06,19.608569913051824,-0.02797602861831794
2016-04-26,19.39,20.218569913051823,-0.0409806389183317
2016-04-27,20.0,19.858569913051824,0.007121866658445608
2016-04-28,19.64,19.608569913051824,0.0016028750228875843
2016-04-29,19.39,19.02856991305182,0.018994075151189893
2016-05-02,18.81,19.608569913051824,-0.040725556049871936
2016-05-03,19.39,19.45856991305182,-0.0035238927299496847
2016-05-04,19.24,20.788569913051823,-0.07449141136349047
2016-05-05,20.57,19.918569913051822,0.032704661518963896
2016-05-06,19.7,19.15856991305182,0.028260464606981284
2016-05-09,18.94,19.358569913051824,-0.021621943921054654
2016-05-10,19.14,19.718569913051823,-0.029341372909039598
2016-05-11,19.5,19.268569913051824,0.012010755753669722
2016-05-12,19.05,19.56856991305182,-0.026500143615806326
2016-05-13,19.35,20.808569913051823,-0.07009467345168008
2016-05-16,20.59,21.72856991305182,-0.05239967092210285
2016-05-17,21.51,21.04856991305182,0.021922158553016713
2016-05-18,20.83,21.758569913051822,-0.042676054389715334
2016-05-19,21.54,22.36856991305182,-0.0370417025439056
2016-05-20,22.15,22.168569913051822,-0.0008376685155901953
2016-05-23,21.95,22.348569913051822,-0.017834246871387238
2016-05-24,22.13,21.468569913051823,0.03080922900905758
2016-05-25,21.25,21.02856991305182,0.010529964132784064
2016-05-26,20.81,21.698569913051823,-0.040950621013845945
2016-05-27,21.48,22.378569913051823,-0.04015314278539983
2016-05-31,22.16,22.808569913051823,-0.02843536072293118
2016-06-01,22.59,22.81856991305182,-0.010016837773916931
2016-06-02,22.6,23.04856991305182,-0.01946194122863154
2016-06-03,22.83,23.598569913051822,-0.03256849528948558
2016-06-06,23.38,23.788569913051823,-0.01717505148670828
2016-06-07,23.57,23.398569913051823,0.007326519850794577
2016-06-08,23.18,23.49856991305182,-0.013556991520359607
2016-06-09,23.28,22.258569913051822,0.045889295266415164
2016-06-10,22.04,22.018569913051824,0.0009732733339540278
2016-06-13,21.8,21.398569913051823,0.01875966892083425
2016-06-14,21.18,21.988569913051823,-0.03677228288374845
2016-06-15,21.77,22.348569913051822,-0.025888453502965758
2016-06-16,22.13,22.74856991305182,-0.02719159557792339
2016-06-17,22.53,22.538569913051823,-0.0003802332217563986
2016-06-20,22.32,21.88856991305182,0.01971029120047363
2016-06-21,21.67,20.97856991305182,0.03295887612043602
2016-06-22,20.76,21.99856991305182,-0.05630229228296202
2016-06-23,21.78,21.52856991305182,0.011678903334668256
2016-06-24,21.31,20.218569913051823,0.053981567026835986
2016-06-27,20.0,20.858569913051824,-0.041161494610164606
2016-06-28,20.64,21.058569913051823,-0.019876464298385188
2016-06-29,20.84,21.848569913051822,-0.04616182739032848
2016-06-30,21.63,20.739882237095447,0.04291816861488651
2016-07-01,20.56,20.269882237095448,0.014312750291840093
2016-07-05,20.09,20.61988223709545,-0.025697636436651572
2016-07-06,20.44,20.52988223709545,-0.00437811751949746
2016-07-07,20.35,21.169882237095447,-0.0387287103401448
2016-07-08,20.99,20.90988223709545,0.0038315740852148394
2016-07-11,20.73,22.06988223709545,-0.06071089200663471
2016-07-12,21.89,22.40988223709545,-0.023198793799767414
2016-07-13,22.23,23.77988223709545,-0.0651761948037618
2016-07-14,23.6,23.61988223709545,-0.0008417585191945465
2016-07-15,23.44,24.74988223709545,-0.052924786653416045
2016-07-18,24.57,25.169882237095447,-0.02383333507263452
2016-07-19,24.99,25.309882237095447,-0.012638630006212126
2016-07-20,25.13,24.849882237095446,0.011272398003013384
2016-07-21,24.67,24.699882237095448,-0.0012098129379162215
2016-07-22,24.52,23.809882237095447,0.0298244970652648
2016-07-25,23.63,23.739882237095447,-0.004628592340856219
2016-07-26,23.56,23.45988223709545,0.004267615748992926
2016-07-27,23.28,23.259882237095447,0.0008649125003938885
2016-07-28,23.08,24.149882237095447,-0.044301757937852626
2016-07-29,23.97,22.70988223709545,0.05548763968692927
2016-08-01,22.53,24.13988223709545,-0.06668973035094439
2016-08-02,23.96,25.849882237095446,-0.07310989735896756
2016-08-03,25.67,25.15988223709545,0.02027504572944472
2016-08-04,24.98,25.809882237095447,-0.03215366228609495
2016-08-05,25.63,26.109882237095448,-0.018379333646080576
2016-08-08,25.93,26.009882237095447,-0.0030712264041518056
2016-08-09,25.83,25.56988223709545,0.010172818180882448
2016-08-10,25.39,26.49988223709545,-0.04188253469073144
2016-08-11,26.32,26.38988223709545,-0.002648069304273637
2016-08-12,26.21,26.769882237095448,-0.02091463205316646
2016-08-15,26.59,26.469882237095447,0.0045379031847831985
2016-08-16,26.29,26.239882237095447,0.001909984292296052
2016-08-17,26.06,28.289882237095448,-0.07882260584922085
2016-08-18,28.11,27.859882237095448,0.008977703522792257
2016-08-19,27.68,27.609882237095448,0.002539589350741389
2016-08-22,27.43,28.739882237095447,-0.045577160904464065
2016-08-23,28.56,28.239882237095447,0.011335662104286381
2016-08-24,28.06,28.04988223709545,0.0003607060742367718
2016-08-25,27.87,28.009882237095447,-0.0049940316032528465
2016-08-26,27.83,28.239882237095447,-0.014514304048939497
2016-08-29,28.06,28.18988223709545,-0.004607406160943017
2016-08-30,28.01,28.11988223709545,-0.0039076350380476965
2016-08-31,27.94,28.329882237095447,-0.013762225830396435
2016-09-01,28.15,28.579882237095447,-0.01504142786625906
2016-09-02,28.4,29.33988223709545,-0.03203428798726138
2016-09-06,29.16,30.519882237095448,-0.04455725702121405
2016-09-07,30.34,31.329882237095447,-0.031595466258197424
2016-09-08,31.15,30.219882237095447,0.030778338433192776
2016-09-09,30.04,30.599882237095446,-0.018296875548648894
2016-09-12,30.42,29.92988223709545,0.016375532620609423
2016-09-13,29.75,29.919882237095447,-0.0056779046036760095
2016-09-14,29.74,30.019882237095448,-0.00932322901485605
2016-09-15,29.84,29.93988223709545,-0.003336093185152711
2016-09-16,29.76,30.17988223709545,-0.013912653263416286
2016-09-19,30.0,29.92988223709545,0.0023427343398514378
2016-09-20,29.75,31.169882237095447,-0.045553018978224946
2016-09-21,30.99,30.83988223709545,0.004867650328572948
2016-09-22,30.66,30.519882237095448,0.004591032226665792
2016-09-23,30.34,30.539882237095448,-0.006544957689871511
2016-09-26,30.36,30.829882237095447,-0.015241129806524922
2016-09-27,30.65,31.17988223709545,-0.016994363001956336
2016-09-28,31.0,30.56988223709545,0.014069984292665039
2016-09-29,30.39,30.90988223709545,-0.01681928883156758
2016-09-30,30.73,30.73258746914049,-8.419301313589145e-05
2016-10-03,30.63,30.31258746914049,0.010471311008426687
2016-10-04,30.21,30.63258746914049,-0.013795356646453927
2016-10-05,30.53,30.61258746914049,-0.0026978271347936067
2016-10-06,30.51,30.48258746914049,0.0008992849077285037
2016-10-07,30.38,30.672587469140492,-0.009539054031058258
2016-10-10,30.57,30.40258746914049,0.005506522463900154
2016-10-11,30.3,29.99258746914049,0.010249616882031631
2016-10-12,29.89,29.30258746914049,0.02004643895281033
2016-10-13,29.2,29.23258746914049,-0.0011147651289812321
2016-10-14,29.13,29.172587469140492,-0.0014598454520203807
2016-10-17,29.07,29.34258746914049,-0.009289823858484536
2016-10-18,29.24,30.15258746914049,-0.03026564370551854
2016-10-19,30.05,30.28258746914049,-0.0076805678965679025
2016-10-20,30.18,30.332587469140492,-0.005030479819624012
2016-10-21,30.23,30.15258746914049,0.002567359465874608
2016-10-24,30.05,29.27258746914049,0.026557697766863564
2016-10-25,29.17,29.66258746914049,-0.01660635538463906
2016-10-26,29.56,29.46258746914049,0.003306312826785396
2016-10-27,29.36,29.77258746914049,-0.013857964799604328
2016-10-28,29.67,29.30258746914049,0.01253856954599808
2016-10-31,29.2,28.672587469140492,0.018394312387298495
2016-11-01,28.57,28.21258746914049,0.012668548436064464
2016-11-02,28.11,28.55258746914049,-0.015500783234403515
2016-11-03,28.45,28.70258746914049,-0.008800163727819221
2016-11-04,28.6,29.35258746914049,-0.0256395614162368
2016-11-07,29.25,29.94258746914049,-0.023130515018259135
2016-11-08,29.84,30.82258746914049,-0.03187881193051212
2016-11-09,30.72,30.74258746914049,-0.0007347289541962398
2016-11-10,30.64,30.20258746914049,0.014482617799101982
2016-11-11,30.1,30.24258746914049,-0.004714790666836444
2016-11-14,30.14,31.07258746914049,-0.030013189923970174
2016-11-15,30.97,30.39258746914049,0.018998465709633594
2016-11-16,30.29,30.28258746914049,0.00024477864934957516
2016-11-17,30.18,30.25258746914049,-0.0023993805228902376
2016-11-18,30.15,30.62258746914049,-0.015432643293671222
2016-11-21,30.52,30.75258746914049,-0.007563183727999689
2016-11-22,30.65,30.72258746914049,-0.0023626743422376917
2016-11-23,30.62,30.19258746914049,0.014156207423307476
2016-11-25,30.09,29.34258746914049,0.02547193670788439
2016-11-28,29.24,29.03258746914049,0.007144128337853939
2016-11-29,28.93,30.80258746914049,-0.06079318729364991
2016-11-30,30.7,30.12258746914049,0.019168756052282854
2016-12-01,30.02,30.93258746914049,-0.029502461442998285
2016-12-02,30.83,31.51258746914049,-0.02166078776644209
2016-12-05,31.41,31.49258746914049,-0.002622441526007213
2016-12-06,31.39,31.70258746914049,-0.009859998634015765
2016-12-07,31.6,31.24258746914049,0.011439914546531815
2016-12-08,31.14,30.30258746914049,0.027635017363197623
2016-12-09,30.2,30.03258746914049,0.005574362549731315
2016-12-12,29.93,30.50258746914049,-0.018771767140075557
2016-12-13,30.4,29.32258746914049,0.03674343309550676
2016-12-14,29.22,29.22258746914049,-8.85434646478167e-05
2016-12-15,29.12,30.91258746914049,-0.05798891700444031
2016-12-16,30.81,30.86258746914049,-0.001703922886992948
2016-12-19,30.76,30.45258746914049,0.010094791819283966
2016-12-20,30.35,30.72258746914049,-0.01212747687722382
2016-12-21,30.62,30.40258746914049,0.007151119327596378
2016-12-22,30.3,31.66258746914049,-0.04303462155354543
2016-12-23,31.56,31.88258746914049,-0.010117982721845498
2016-12-27,31.78,31.14258746914049,0.020467552077717555
2016-12-28,31.04,31.11258746914049,-0.002333057937160876
2016-12-29,31.01,31.24258746914049,-0.007444564870634385
2016-12-30,31.14,31.686463453461094,-0.01724595912269289
2017-01-03,31.46,31.586463453461093,-0.004003723102696255
2017-01-04,31.36,31.966463453461095,-0.01897186576000265
2017-01-05,31.74,32.646463453461095,-0.02776605358045281
2017-01-06,32.42,32.15646345346109,0.008195445588110584
2017-01-09,31.93,28.726463453461093,0.11151865427948904
2017-01-10,28.5,29.006463453461095,-0.017460365489701313
2017-01-11,28.78,28.926463453461093,-0.0050633031478850565
2017-01-12,28.7,28.786463453461096,-0.0030036150012272556
2017-01-13,28.56,28.666463453461095,-0.00371386772679283
2017-01-17,28.44,28.566463453461093,-0.004426990189636881
2017-01-18,28.34,28.676463453461093,-0.011733087450170987
2017-01-19,28.45,28.436463453461094,0.0004760277789486178
2017-01-20,28.21,28.436463453461094,-0.007963840293703228
2017-01-23,28.21,28.706463453461094,-0.017294483323101018
2017-01-24,28.48,29.036463453461096,-0.01916429851565704
2017-01-25,28.81,29.196463453461096,-0.013236652928088954
2017-01-26,28.97,28.726463453461093,0.008477776839235673
2017-01-27,28.5,28.396463453461095,0.003646107083320027
2017-01-30,28.17,29.066463453461093,-0.030841848197199373
2017-01-31,28.84,28.556463453461095,0.00992897972121054
2017-02-01,28.33,28.866463453461094,-0.018584315128383766
2017-02-02,28.64,29.116463453461094,-0.01636405651471573
2017-02-03,28.89,29.406463453461093,-0.017562923004272535
2017-02-06,29.18,28.756463453461095,0.014728394791116983
2017-02-07,28.53,28.526463453461094,0.00012397423692833698
2017-02-08,28.3,28.896463453461095,-0.02064139974850976
2017-02-09,28.67,28.666463453461095,0.00012336877706053961
2017-02-10,28.44,29.266463453461093,-0.02823926624326567
2017-02-13,29.04,29.116463453461094,-0.0026261243431335846
2017-02-14,28.89,29.216463453461095,-0.01117395519074782
2017-02-15,28.99,28.216463453461095,0.027414369196718802
2017-02-16,27.99,28.426463453461093,-0.015354124306587003
2017-02-17,28.2,29.096463453461094,-0.03081004861277936
2017-02-21,28.87,28.226463453461093,0.02279904982074532
2017-02-22,28.0,28.496463453461093,-0.017421932173158683
2017-02-23,28.27,28.196463453461096,0.0026080060238857783
2017-02-24,27.97,28.376463453461096,-0.014323964440731585
2017-02-27,28.15,28.566463453461093,-0.01457875435436995
2017-02-28,28.34,29.016463453461093,-0.023313091016279763
2017-03-01,28.79,29.266463453461093,-0.01628018548324961
2017-03-02,29.04,29.876463453461096,-0.02799740520708094
2017-03-03,29.65,30.056463453461095,-0.013523329319514166
2017-03-06,29.83,29.646463453461095,0.006190841171562322
2017-03-07,29.42,28.776463453461094,0.022363295183220444
2017-03-08,28.55,29.076463453461095,-0.018106172172683066
2017-03-09,28.85,29.146463453461095,-0.010171506877136749
2017-03-10,28.92,29.076463453461095,-0.005381103300665324
2017-03-13,28.85,28.336463453461093,0.018122817174497596
2017-03-14,28.11,29.066463453461093,-0.032906082812327875
2017-03-15,28.84,28.856463453461096,-0.0005705291463607987
2017-03-16,28.63,28.796463453461094,-0.005780690873034566
2017-03-17,28.57,28.966463453461095,-0.013686981639925544
2017-03-20,28.74,28.586463453461093,0.005370952821389219
2017-03-21,28.36,28.666463453461095,-0.010690661370162613
2017-03-22,28.44,28.626463453461096,-0.00651367409614656
2017-03-23,28.4,28.916463453461095,-0.017860533128205902
2017-03-24,28.69,28.886463453461094,-0.006801229017792898
2017-03-27,28.66,28.816463453461093,-0.00542965495102421
2017-03-28,28.59,29.566463453461093,-0.033026048414552145
2017-03-29,29.34,29.286463453461096,0.001828030435425454
2017-03-30,29.06,29.816463453461093,-0.025370663245888214
2017-03-31,29.59,30.613162197087394,-0.033422296935556095
2017-04-03,29.84,30.693162197087393,-0.027796490684441566
2017-04-04,29.92,30.43316219708739,-0.016861941383682466
2017-04-05,29.66,31.02316219708739,-0.043940143445962865
2017-04-06,30.25,31.123162197087392,-0.028055060458127445
2017-04-07,30.35,31.293162197087394,-0.03013956183613742
2017-04-10,30.52,31.133162197087394,-0.019694825511324288
2017-04-11,30.36,31.153162197087394,-0.025460086268916493
2017-04-12,30.38,30.833162197087393,-0.01469723391297828
2017-04-13,30.06,30.953162197087394,-0.028855281130902966
2017-04-17,30.18,31.193162197087393,-0.03248026572894225
2017-04-18,30.42,31.00316219708739,-0.018809765061390205
2017-04-19,30.23,31.033162197087393,-0.025880772058825885
2017-04-20,30.26,30.783162197087393,-0.016995076520660124
2017-04-21,30.01,30.75316219708739,-0.02416539126365924
2017-04-24,29.98,31.583162197087393,-0.0507600279884336
2017-04-25,30.81,31.553162197087392,-0.023552701071463233
2017-04-26,30.78,31.52316219708739,-0.023575115733663776
2017-04-27,30.75,31.403162197087394,-0.020799249228091177
2017-04-28,30.63,31.57316219708739,-0.029872275421763073
2017-05-01,30.8,31.103162197087393,-0.009746989555800889
2017-05-02,30.33,31.483162197087392,-0.0366279025552928
2017-05-03,30.71,30.303162197087392,0.013425589061187626
2017-05-04,29.53,31.02316219708739,-0.04813056088871481
2017-05-05,30.25,31.403162197087394,-0.036721212655276725
2017-05-08,30.63,30.833162197087393,-0.006589080801663094
2017-05-09,30.06,31.533162197087393,-0.04671787078885048
2017-05-10,30.76,31.043162197087394,-0.009121564204369603
2017-05-11,30.27,31.09316219708739,-0.02647405856855889
2017-05-12,30.32,31.553162197087392,-0.03908204792232273
2017-05-15,30.78,31.393162197087392,-0.019531711817941
2017-05-16,30.62,30.863162197087394,-0.007878719475813867
2017-05-17,30.09,30.673162197087393,-0.019012131626349515
2017-05-18,29.9,30.973162197087394,-0.0346481315100694
2017-05-19,30.2,31.013162197087393,-0.02621990598442625
2017-05-22,30.24,31.263162197087393,-0.032727405840689894
2017-05-23,30.49,31.053162197087392,-0.018135421877911506
2017-05-24,30.28,30.633162197087394,-0.011528754191788004
2017-05-25,29.86,30.463162197087392,-0.019799723783930134
2017-05-26,29.69,29.463162197087392,0.007699031128947542
2017-05-30,28.69,29.373162197087392,-0.02325804053726066
2017-05-31,28.6,29.583162197087393,-0.03323384398656981
2017-06-01,28.81,29.653162197087394,-0.02843414107012887
2017-06-02,28.88,29.763162197087393,-0.02967299614332708
2017-06-05,28.99,30.02316219708739,-0.03441217118653883
2017-06-06,29.25,29.50316219708739,-0.008580849584739925
2017-06-07,28.73,29.703162197087394,-0.032762915632693845
2017-06-08,28.93,30.16316219708739,-0.04088305427096328
2017-06-09,29.39,30.243162197087393,-0.02821008568904071
2017-06-12,29.47,30.32316219708739,-0.02813566050737748
2017-06-13,29.55,29.563162197087394,-0.0004452229094995541
2017-06-14,28.79,29.07316219708739,-0.00973964218848411
2017-06-15,28.3,29.893162197087392,-0.0532952046552847
2017-06-16,29.12,29.643162197087392,-0.017648663580796864
2017-06-19,28.87,29.203162197087394,-0.011408428814624116
2017-06-20,28.43,28.623162197087392,-0.006748457621745474
2017-06-21,27.85,28.943162197087393,-0.03776927308922029
2017-06-22,28.17,29.52316219708739,-0.04583391806250636
2017-06-23,28.75,29.743162197087393,-0.03339127798538677
2017-06-26,28.97,29.943162197087393,-0.03250031478579285
2017-06-27,29.17,30.52316219708739,-0.044332306998536075
2017-06-28,29.75,30.57316219708739,-0.026924339451082746
2017-06-29,29.8,31.053162197087392,-0.04035538117290127
2017-06-30,30.28,33.147737945768796,-0.08651383543759594
2017-07-03,30.83,32.6677379457688,-0.05625543919874709
2017-07-05,30.35,32.7877379457688,-0.07434907372386701
2017-07-06,30.47,32.7277379457688,-0.06898545660289646
2017-07-07,30.41,32.7577379457688,-0.07166972120161463
2017-07-10,30.44,32.7477379457688,-0.07047014818521136
2017-07-11,30.43,33.1077379457688,-0.08087951977132934
2017-07-12,30.79,33.4777379457688,-0.08028433552239156
2017-07-13,31.16,33.7477379457688,-0.07667885622222104
2017-07-14,31.43,33.7577379457688,-0.06895420390750917
2017-07-17,31.44,33.467737945768796,-0.060587839819187805
2017-07-18,31.15,33.5677379457688,-0.0720256440775019
2017-07-19,31.25,33.7477379457688,-0.0740120108133635
2017-07-20,31.43,33.7677379457688,-0.06922992441848552
2017-07-21,31.45,33.9877379457688,-0.07466627963938177
2017-07-24,31.67,33.9177379457688,-0.06627027867727242
2017-07-25,31.6,33.9277379457688,-0.06860869856662788
2017-07-26,31.61,34.2977379457688,-0.0783648749669329
2017-07-27,31.98,34.3077379457688,-0.06784877363375919
2017-07-28,31.99,34.0977379457688,-0.061814597470397636
2017-07-31,31.78,34.0377379457688,-0.0663304344538399
2017-08-01,31.72,33.9577379457688,-0.06589773292150714
2017-08-02,31.64,33.3777379457688,-0.05206278354130012
2017-08-03,31.06,33.2977379457688,-0.06720390284208944
2017-08-04,30.98,33.3377379457688,-0.07072279317823493
2017-08-07,31.02,32.8077379457688,-0.05449135044677356
2017-08-08,30.49,32.9477379457688,-0.07459504351449497
2017-08-09,30.63,32.3677379457688,-0.053687345982605605
2017-08-10,30.05,32.397737945768796,-0.07246610703805056
2017-08-11,30.08,32.4277379457688,-0.07239906618510017
2017-08-14,30.11,32.2877379457688,-0.06744783265481691
2017-08-15,29.97,31.9377379457688,-0.06161168800088712
2017-08-16,29.62,31.3977379457688,-0.05661993704257817
2017-08-17,29.08,31.387737945768798,-0.0735235508132529
2017-08-18,29.07,31.3277379457688,-0.07206833604383278
2017-08-21,29.01,31.817737945768798,-0.08824442361535556
2017-08-22,29.5,31.8077379457688,-0.0725527212813254
2017-08-23,29.49,31.7877379457688,-0.07228378281238002
2017-08-24,29.47,31.7077379457688,-0.07057387536115334
2017-08-25,29.39,31.4877379457688,-0.06662078899988699
2017-08-28,29.17,31.4877379457688,-0.0736076357647738
2017-08-29,29.17,31.4477379457688,-0.07242930953242888
2017-08-30,29.13,32.0477379457688,-0.09104349114144028
2017-08-31,29.73,32.3777379457688,-0.08177649563424216
2017-09-01,30.06,32.467737945768796,-0.07415785940463326
2017-09-05,30.15,32.4277379457688,-0.07024042039497236
2017-09-06,30.11,32.1277379457688,-0.06280361067357798
2017-09-07,29.81,32.0077379457688,-0.06866270742070135
2017-09-08,29.69,32.5677379457688,-0.08836161573643075
2017-09-11,30.25,32.5277379457688,-0.0700244803240333
2017-09-12,30.21,32.7377379457688,-0.07721174718778934
2017-09-13,30.42,32.7277379457688,-0.0705132126636071
2017-09-14,30.41,32.6177379457688,-0.0676851947685474
2017-09-15,30.3,32.897737945768796,-0.07896402938254021
2017-09-18,30.58,32.8177379457688,-0.06818684302576417
2017-09-19,30.5,32.7077379457688,-0.06749894931374789
2017-09-20,30.39,32.3077379457688,-0.05935847161407215
2017-09-21,29.99,32.3177379457688,-0.0720266359506625
2017-09-22,30.0,32.9077379457688,-0.08836031059201599
2017-09-25,30.59,32.5477379457688,-0.060149739101095
2017-09-26,30.23,32.2977379457688,-0.06402113823701039
2017-09-27,29.98,32.3177379457688,-0.07233606354787792
2017-09-28,30.0,32.327737945768796,-0.07200435581585318
2017-09-29,30.01,31.46520255992272,-0.04624799592983431
2017-10-02,30.05,31.705202559922718,-0.05220602381563055
2017-10-03,30.29,31.455202559922718,-0.037043238163956715
2017-10-04,30.04,31.75520255992272,-0.05401327724759741
2017-10-05,30.34,31.525202559922718,-0.037595398718530015
2017-10-06,30.11,31.47520255992272,-0.043373908629297575
2017-10-09,30.06,31.44520255992272,-0.044051316167642685
2017-10-10,30.03,31.57520255992272,-0.04893721764698944
2017-10-11,30.16,31.58520255992272,-0.04512247648938961
2017-10-12,30.17,31.28520255992272,-0.035646326974763665
2017-10-13,29.87,31.35520255992272,-0.047367021695502
2017-10-16,29.94,31.33520255992272,-0.04452508507818498
2017-10-17,29.92,31.10520255992272,-0.03810303300997575
2017-10-18,29.69,31.01520255992272,-0.04272751588071588
2017-10-19,29.6,30.74520255992272,-0.03724817092002264
2017-10-20,29.33,30.25520255992272,-0.03057994928608676
2017-10-23,28.84,30.18520255992272,-0.04456496713090674
2017-10-24,28.77,29.75520255992272,-0.033110262245355626
2017-10-25,28.34,29.82520255992272,-0.049796897671985696
2017-10-26,28.41,30.03520255992272,-0.05410992506810319
2017-10-27,28.62,29.955202559922718,-0.04457331100505035
2017-10-30,28.54,29.91520255992272,-0.045970023340743627
2017-10-31,28.5,30.205202559922718,-0.056453935594037
2017-11-01,28.79,29.525202559922718,-0.024900847282269822
2017-11-02,28.11,29.67520255992272,-0.052744460859605935
2017-11-03,28.26,30.205202559922718,-0.06439958666271872
2017-11-06,28.79,30.18520255992272,-0.04622140789524298
2017-11-07,28.77,29.795202559922718,-0.034408309789499825
2017-11-08,28.38,30.08520255992272,-0.05667911181672636
2017-11-09,28.67,30.03520255992272,-0.04545341611061304
2017-11-10,28.62,29.64520255992272,-0.0345824103529212
2017-11-13,28.23,29.135202559922718,-0.031069032661124485
2017-11-14,27.72,28.91520255992272,-0.04133474622720801
2017-11-15,27.5,28.43520255992272,-0.032888900930173603
2017-11-16,27.02,28.67520255992272,-0.05772243653602216
2017-11-17,27.26,28.73520255992272,-0.051337816632627375
2017-11-20,27.32,28.65520255992272,-0.04659546751172294
2017-11-21,27.24,29.16520255992272,-0.06601025849099473
2017-11-22,27.75,29.48520255992272,-0.05884994537162391
2017-11-24,28.07,29.39520255992272,-0.04508227344993687
2017-11-27,27.98,29.775202559922718,-0.06029186724455915
2017-11-28,28.36,29.73520255992272,-0.04624829970979327
2017-11-29,28.32,30.46520255992272,-0.07041484643679197
2017-11-30,29.05,30.705202559922718,-0.05390625763476098
2017-12-01,29.29,30.46520255992272,-0.03857524195387141
2017-12-04,29.05,30.48520255992272,-0.047078662413399974
2017-12-05,29.07,30.10520255992272,-0.034386168233288106
2017-12-06,28.69,29.885202559922718,-0.03999312226598495
2017-12-07,28.47,29.96520255992272,-0.04989796270966962
2017-12-08,28.55,30.31520255992272,-0.05822829507516969
2017-12-11,28.9,30.49520255992272,-0.052309951271455435
2017-12-12,29.08,30.47520255992272,-0.045781568052890464
2017-12-13,29.06,31.09520255992272,-0.06545069310935459
2017-12-14,29.68,31.14520255992272,-0.04704424564597709
2017-12-15,29.73,31.55520255992272,-0.05784157323841277
2017-12-18,30.14,31.47520255992272,-0.042420777352608074
2017-12-19,30.06,31.46520255992272,-0.044658938942046755
2017-12-20,30.05,31.73520255992272,-0.05310199475616084
2017-12-21,30.32,31.72520255992272,-0.04429294209449308
2017-12-22,30.31,31.90520255992272,-0.049998195652470545
2017-12-26,30.49,31.80520255992272,-0.04135180580739295
2017-12-27,30.39,31.92520255992272,-0.04808748063669088
2017-12-28,30.51,31.90520255992272,-0.04372962551490844
2017-12-29,30.49,32.22506996830485,-0.05384224052923359
