date,TFX,dcf,Deviation
2014-02-04,91.18,101.73680108941936,-0.10376580525802737
2014-02-05,91.85,101.36680108941935,-0.09388479252713366
2014-02-06,91.48,102.65680108941936,-0.10887540787174721
2014-02-07,92.77,102.52680108941935,-0.09516342054708116
2014-02-10,92.64,103.98680108941936,-0.10911770504087459
2014-02-11,94.1,104.51680108941936,-0.09966628313190784
2014-02-12,94.63,106.29680108941936,-0.10975684093827975
2014-02-13,96.41,106.00680108941935,-0.0905300508155531
2014-02-14,96.12,107.02680108941935,-0.10190719500536016
2014-02-18,97.14,106.49680108941936,-0.0878599262485169
2014-02-19,96.61,107.55680108941935,-0.10177693068724236
2014-02-20,97.67,111.07680108941936,-0.12069848031207331
2014-02-21,101.19,110.45680108941936,-0.08389525133828113
2014-02-24,100.57,112.01680108941936,-0.10218825192376058
2014-02-25,102.13,111.00680108941935,-0.07996628136566897
2014-02-26,101.12,111.84680108941936,-0.09590619476764006
2014-02-27,101.96,111.87680108941936,-0.08864037041507111
2014-02-28,101.99,110.32680108941936,-0.0755646044940832
2014-03-03,100.44,110.71680108941936,-0.09282061067786274
2014-03-04,100.83,111.20680108941936,-0.09331084958621882
2014-03-05,101.32,112.27680108941935,-0.09758739991793275
2014-03-06,102.39,112.77680108941935,-0.09210051171059364
2014-03-07,102.89,112.09680108941936,-0.08213259432867415
2014-03-10,102.21,111.93680108941936,-0.08689547132626407
2014-03-11,102.05,112.70680108941936,-0.09455330988379718
2014-03-12,102.82,112.19680108941935,-0.0835745850003885
2014-03-13,102.31,112.82680108941936,-0.09321190521996991
2014-03-14,102.94,113.78680108941936,-0.0953256527608628
2014-03-17,103.9,113.90680108941936,-0.08785077794927976
2014-03-18,104.02,114.36680108941935,-0.09047031997799393
2014-03-19,104.48,113.86680108941935,-0.08243668039859942
2014-03-20,103.98,115.20680108941936,-0.09744911744147389
2014-03-21,105.32,115.37680108941936,-0.08716484591755269
2014-03-24,105.49,115.28680108941936,-0.08497764702327648
2014-03-25,105.4,115.98680108941936,-0.09127591234503929
2014-03-26,106.1,115.06680108941936,-0.07792691727348178
2014-03-27,105.18,115.54680108941936,-0.08971949886692832
2014-03-28,105.66,116.45657303984787,-0.09270900523711634
2014-03-31,107.24,116.68657303984787,-0.0809568127141922
2014-04-01,107.47,117.61657303984786,-0.08626822545161439
2014-04-02,108.4,117.90657303984787,-0.08062801584976109
2014-04-03,108.69,115.87657303984787,-0.062019205878452555
2014-04-04,106.66,114.68657303984787,-0.06998703359162228
2014-04-07,105.47,114.14657303984787,-0.07601255831674358
2014-04-08,104.93,114.45657303984787,-0.08323307947138348
2014-04-09,105.24,111.62657303984787,-0.057213733844252546
2014-04-10,102.41,111.26657303984787,-0.07959778752847968
2014-04-11,102.05,111.61657303984786,-0.08570925248199956
2014-04-14,102.4,111.61657303984786,-0.08257351743416708
2014-04-15,102.4,111.39657303984787,-0.08076166792518547
2014-04-16,102.18,111.05657303984786,-0.07992838962051241
2014-04-17,101.84,112.44657303984786,-0.09432544499234485
2014-04-21,103.23,111.92657303984787,-0.0776989128109169
2014-04-22,102.71,111.32657303984787,-0.07739906838561972
2014-04-23,102.11,110.80657303984786,-0.07848427039360228
2014-04-24,101.59,109.65657303984787,-0.07356214786063553
2014-04-25,100.44,110.05657303984786,-0.0873784525015695
2014-04-28,100.84,110.76657303984787,-0.08961704571537854
2014-04-29,101.55,111.30657303984786,-0.08765495849337668
2014-04-30,102.09,112.35657303984786,-0.09137492148507198
2014-05-01,103.14,113.17657303984787,-0.08868065864049557
2014-05-02,103.96,112.83657303984786,-0.07866751710647168
2014-05-05,103.62,113.16657303984786,-0.08435859444543181
2014-05-06,103.95,114.57657303984787,-0.09274647301723815
2014-05-07,105.36,113.47657303984786,-0.07152642014486721
2014-05-08,104.26,114.29657303984787,-0.08781167075191976
2014-05-09,105.08,115.53657303984787,-0.09050444170818062
2014-05-12,106.32,115.13657303984786,-0.0765749127933183
2014-05-13,105.92,115.12657303984787,-0.07996914002348765
2014-05-14,105.91,114.07657303984787,-0.07158852008111449
2014-05-15,104.86,114.08657303984786,-0.08087343491880705
2014-05-16,104.87,114.96657303984786,-0.08782181440120285
2014-05-19,105.75,113.99657303984786,-0.0723405346313809
2014-05-20,104.78,114.79657303984787,-0.08725498309405932
2014-05-21,105.58,114.71657303984786,-0.07964475225976453
2014-05-22,105.5,114.50657303984786,-0.07865551121430914
2014-05-23,105.29,115.31657303984787,-0.08694823975026689
2014-05-27,106.1,115.60657303984786,-0.08223211526710583
2014-05-28,106.39,115.89657303984787,-0.08202635151756632
2014-05-29,106.68,115.85657303984786,-0.07920632208490797
2014-05-30,106.64,115.25657303984786,-0.07475992746087323
2014-06-02,106.04,116.12657303984787,-0.08685844054303349
2014-06-03,106.91,116.74657303984786,-0.0842557754264055
2014-06-04,107.53,116.91657303984786,-0.08028436684206186
2014-06-05,107.7,116.96657303984786,-0.07922411334297141
2014-06-06,107.75,116.80657303984786,-0.0775347893885926
2014-06-09,107.59,116.16657303984786,-0.07382995654787794
2014-06-10,106.95,115.67657303984787,-0.07543941535026077
2014-06-11,106.46,115.52657303984786,-0.0784804119197805
2014-06-12,106.31,114.03657303984787,-0.06775521952196828
2014-06-13,104.82,113.34657303984787,-0.07522568006401298
2014-06-16,104.13,113.63657303984786,-0.08365768859040024
2014-06-17,104.42,114.58657303984786,-0.08872394705715125
2014-06-18,105.37,114.48657303984787,-0.0796300631400223
2014-06-19,105.27,114.50657303984786,-0.08066412953109314
2014-06-20,105.29,114.39657303984787,-0.07960529583937592
2014-06-23,105.18,113.96657303984786,-0.07709780864232596
2014-06-24,104.75,114.41657303984786,-0.0844857766932181
2014-06-25,105.2,114.39657303984787,-0.08039203269353545
2014-06-26,105.18,114.38657303984786,-0.08048648364210231
2014-06-27,105.17,110.75252544984914,-0.05040540093487089
2014-06-30,105.6,112.86252544984914,-0.06434842230316984
2014-07-01,107.71,112.61252544984914,-0.043534459690564686
2014-07-02,107.46,112.49252544984914,-0.044736531869334906
2014-07-03,107.34,111.10252544984914,-0.03386534585613454
2014-07-07,105.95,110.97252544984914,-0.04525917950852554
2014-07-08,105.82,111.36252544984914,-0.04977011276872634
2014-07-09,106.21,111.80252544984914,-0.05002145906228006
2014-07-10,106.65,112.12252544984915,-0.04880843905265875
2014-07-11,106.97,112.34252544984915,-0.04782272276981614
2014-07-14,107.19,112.24252544984914,-0.0450143600172882
2014-07-15,107.09,111.41252544984914,-0.03879748199222777
2014-07-16,106.26,110.45252544984915,-0.03795771470841336
2014-07-17,105.3,110.86252544984914,-0.05017498408301613
2014-07-18,105.71,110.56252544984915,-0.04388942302200072
2014-07-21,105.41,111.43252544984915,-0.054046387493565606
2014-07-22,106.28,111.63252544984914,-0.04794772337434716
2014-07-23,106.48,111.51252544984915,-0.045129687714878575
2014-07-24,106.36,111.11252544984914,-0.042772184599424
2014-07-25,105.96,111.93252544984915,-0.05335826584673209
2014-07-28,106.78,110.92252544984915,-0.03734611552567013
2014-07-29,105.77,114.05252544984914,-0.07262027225772494
2014-07-30,108.9,112.89252544984915,-0.0353657200416051
2014-07-31,107.74,111.30252544984914,-0.03200758864590503
2014-08-01,106.15,112.04252544984915,-0.052591865688413786
2014-08-04,106.89,111.51252544984915,-0.041452970697251845
2014-08-05,106.36,110.28252544984915,-0.03556796903089521
2014-08-06,105.13,109.25252544984914,-0.03773391445986796
2014-08-07,104.1,110.50252544984914,-0.05794008257987637
2014-08-08,105.35,110.34252544984915,-0.04524570585542986
2014-08-11,105.19,109.66252544984914,-0.04078444693392114
2014-08-12,104.51,110.79252544984915,-0.056705318561340756
2014-08-13,105.64,111.24252544984914,-0.05036316307269462
2014-08-14,106.09,111.39252544984915,-0.0476021656608947
2014-08-15,106.24,112.10252544984914,-0.0522961050727786
2014-08-18,106.95,112.47252544984914,-0.04910110649477328
2014-08-19,107.32,112.63252544984914,-0.04716688566318805
2014-08-20,107.48,113.38252544984914,-0.05205851101332115
2014-08-21,108.23,113.52252544984914,-0.046620927687053726
2014-08-22,108.37,114.12252544984915,-0.050406573348896644
2014-08-25,108.97,114.29252544984915,-0.04656932226232624
2014-08-26,109.14,114.34252544984915,-0.04549947999994963
2014-08-27,109.19,113.99252544984914,-0.042130178543697605
2014-08-28,108.84,114.63252544984914,-0.05053125565469041
2014-08-29,109.48,115.07252544984915,-0.04860000619597493
2014-09-02,109.92,115.12252544984915,-0.04519120328119908
2014-09-03,109.97,114.75252544984914,-0.04167686446203123
2014-09-04,109.6,114.84252544984915,-0.04564968794715796
2014-09-05,109.69,114.90252544984915,-0.045364759646855934
2014-09-08,109.75,114.84252544984915,-0.04434355157117309
2014-09-09,109.69,114.65252544984915,-0.04328317610430521
2014-09-10,109.5,115.36252544984914,-0.05081828286082146
2014-09-11,110.21,114.75252544984914,-0.03958540722342874
2014-09-12,109.6,113.84252544984915,-0.03726661397474096
2014-09-15,108.69,114.65252544984915,-0.05200518197444548
2014-09-16,109.5,114.14252544984915,-0.04067305705347246
2014-09-17,108.99,114.46252544984915,-0.04781062997117691
2014-09-18,109.31,113.50252544984914,-0.03693772833012077
2014-09-19,108.35,112.67252544984915,-0.038363615553936636
2014-09-22,107.52,111.31252544984915,-0.03407096761592965
2014-09-23,106.16,111.87252544984915,-0.05106280945101216
2014-09-24,106.72,111.41252544984914,-0.04211847304333316
2014-09-25,106.26,111.34252544984915,-0.045647657346683856
2014-09-26,106.19,112.72124005534417,-0.057941520623242315
2014-09-29,106.53,111.23124005534417,-0.04226546474717918
2014-09-30,105.04,111.38124005534416,-0.056932747850475196
2014-10-01,105.19,111.93124005534418,-0.06022661816317754
2014-10-02,105.74,112.97124005534417,-0.06400956607895614
2014-10-03,106.78,115.37124005534417,-0.07446604588130379
2014-10-06,109.18,114.12124005534417,-0.043298163014596325
2014-10-07,107.93,116.14124005534417,-0.07070046825254583
2014-10-08,109.95,114.56124005534417,-0.0402513105926271
2014-10-09,108.37,113.19124005534417,-0.04259375595661685
2014-10-10,107.0,111.59124005534417,-0.041143373378296766
2014-10-13,105.4,111.56124005534417,-0.05522742533417202
2014-10-14,105.37,110.73124005534417,-0.04841668938832966
2014-10-15,104.54,110.20124005534417,-0.051371836219819667
2014-10-16,104.01,112.43124005534418,-0.0749012467637894
2014-10-17,106.24,113.32124005534418,-0.062488197727855965
2014-10-20,107.13,115.46124005534418,-0.0721561629803279
2014-10-21,109.27,115.09124005534417,-0.050579349501707505
2014-10-22,108.9,116.27124005534417,-0.06339693334168883
2014-10-23,110.08,117.09124005534417,-0.059878433707169276
2014-10-24,110.9,117.17124005534417,-0.053522008065989835
2014-10-27,110.98,118.23124005534417,-0.06133099891323013
2014-10-28,112.04,118.42124005534417,-0.05388594184929907
2014-10-29,112.23,119.06124005534417,-0.057375851722766824
2014-10-30,112.87,120.31124005534417,-0.061849915701318814
2014-10-31,114.12,119.93124005534418,-0.04845476501920998
2014-11-03,113.74,119.73124005534417,-0.050039071278095926
2014-11-04,113.54,119.42124005534417,-0.04924785618218819
2014-11-05,113.23,120.42124005534417,-0.059717372550217585
2014-11-06,114.23,120.09124005534417,-0.048806557852537846
2014-11-07,113.9,120.32124005534418,-0.053367469055260686
2014-11-10,114.13,120.52124005534417,-0.05302998917376944
2014-11-11,114.33,120.66124005534417,-0.05247119996811067
2014-11-12,114.47,120.83124005534417,-0.05264565730212267
2014-11-13,114.64,121.02124005534417,-0.05272826532289676
2014-11-14,114.83,121.47124005534417,-0.05467335356351277
2014-11-17,115.28,121.34124005534417,-0.04995202004347099
2014-11-18,115.15,121.31124005534417,-0.050788698990574255
2014-11-19,115.12,121.55124005534417,-0.05290970336802747
2014-11-20,115.36,122.54124005534418,-0.058602639014431857
2014-11-21,116.35,124.51124005534417,-0.06554621134378369
2014-11-24,118.32,124.58124005534417,-0.05025828971169877
2014-11-25,118.39,125.14124005534417,-0.0539489624072641
2014-11-26,118.95,125.34124005534417,-0.050990719834287046
2014-11-28,119.15,124.23124005534417,-0.04090146772325953
2014-12-01,118.04,124.83124005534417,-0.05440336931951695
2014-12-02,118.64,124.79124005534418,-0.04929224240913177
2014-12-03,118.6,125.05124005534417,-0.05158877315002264
2014-12-04,118.86,124.81124005534417,-0.047681923941347404
2014-12-05,118.62,124.12124005534417,-0.04432150414297531
2014-12-08,117.93,123.64124005534417,-0.0461920315000699
2014-12-09,117.45,121.26124005534417,-0.03142999406574354
2014-12-10,115.07,121.47124005534417,-0.05269757724073343
2014-12-11,115.28,120.93124005534418,-0.046731018823241044
2014-12-12,114.74,118.53124005534417,-0.031985154745483024
2014-12-15,112.34,118.23124005534417,-0.04982811693919875
2014-12-16,112.04,120.48124005534417,-0.07006269234502072
2014-12-17,114.29,122.43124005534418,-0.06649642731433558
2014-12-18,116.24,123.74124005534418,-0.06062037241577023
2014-12-19,117.55,123.54124005534418,-0.04849587111688547
2014-12-22,117.35,122.73124005534417,-0.04384572381830065
2014-12-23,116.54,123.01124005534417,-0.05260690041359373
2014-12-24,116.82,122.98124005534417,-0.050099023660612696
2014-12-26,116.79,122.78124005534417,-0.04879605428845313
2014-12-29,116.59,122.41124005534417,-0.04755478379854894
2014-12-30,116.22,121.01124005534417,-0.03959334730520003
2014-12-31,114.82,121.17541424574995,-0.05244805050025125
2015-01-02,114.65,118.65541424574995,-0.033756691771807734
2015-01-05,112.13,117.09541424574995,-0.042404856567046845
2015-01-06,110.57,117.96541424574994,-0.06269137690089022
2015-01-07,111.44,118.54541424574995,-0.05993833073137789
2015-01-08,112.02,118.16541424574994,-0.052006877689010245
2015-01-09,111.64,117.37541424574995,-0.04886384668037602
2015-01-12,110.85,117.57541424574994,-0.0572008552033918
2015-01-13,111.05,117.54541424574995,-0.05525876349518932
2015-01-14,111.02,117.03541424574995,-0.05139823945185373
2015-01-15,110.51,116.78541424574995,-0.05373457196071307
2015-01-16,110.26,117.27541424574994,-0.05981999117947412
2015-01-20,110.75,116.95541424574995,-0.05305794764414207
2015-01-21,110.43,117.72541424574995,-0.06196974792988097
2015-01-22,111.2,118.23541424574995,-0.05950344311499578
2015-01-23,111.71,119.35541424574994,-0.06405586452918022
2015-01-26,112.83,118.27541424574994,-0.04604011983788603
2015-01-27,111.75,117.46541424574994,-0.04865614515088412
2015-01-28,110.94,118.39541424574995,-0.06297046463535283
2015-01-29,111.87,116.08541424574994,-0.03631303961086807
2015-01-30,109.56,116.07541424574994,-0.05613087222722102
2015-02-02,109.55,116.94541424574994,-0.06323817221433903
2015-02-03,110.42,116.46541424574994,-0.0519073776957828
2015-02-04,109.94,117.33541424574994,-0.06302798088103923
2015-02-05,110.81,117.02541424574994,-0.053111661990768555
2015-02-06,110.5,115.93541424574994,-0.046883122651620646
2015-02-09,109.41,116.65541424574995,-0.062109541100994536
2015-02-10,110.13,117.82541424574994,-0.06531200670934645
2015-02-11,111.3,118.12541424574995,-0.057781081990961325
2015-02-12,111.6,118.59541424574995,-0.05898553742773105
2015-02-13,112.07,121.03541424574995,-0.074072653046377
2015-02-17,114.51,122.78541424574995,-0.06739737204605623
2015-02-18,116.26,122.68541424574994,-0.052373090030728875
2015-02-19,116.16,126.68541424574994,-0.08308307873021814
2015-02-20,120.16,128.07541424574995,-0.06180276122755246
2015-02-23,121.55,129.51541424574995,-0.06150166983704286
2015-02-24,122.99,127.52541424574994,-0.03556478740002289
2015-02-25,121.0,127.74541424574994,-0.05280357252412571
2015-02-26,121.22,128.21541424574994,-0.054559853718850526
2015-02-27,121.69,129.43541424574994,-0.05983999271670937
2015-03-02,122.91,128.93541424574994,-0.04673203464693998
2015-03-03,122.41,127.69541424574994,-0.041390791337096555
2015-03-04,121.17,128.48541424574995,-0.0569357563945585
2015-03-05,121.96,127.18541424574994,-0.041085011805310545
2015-03-06,120.66,127.36541424574995,-0.05264705717371543
2015-03-09,120.84,126.41541424574994,-0.044103911528632134
2015-03-10,119.89,125.87541424574995,-0.04755030425611517
2015-03-11,119.35,126.52541424574994,-0.05671124879159184
2015-03-12,120.0,125.44541424574994,-0.04340863536934303
2015-03-13,118.92,126.61541424574995,-0.06077786256587836
2015-03-16,120.09,126.40541424574995,-0.04996158023320019
2015-03-17,119.88,126.30541424574994,-0.050872041266957435
2015-03-18,119.78,126.43541424574994,-0.052638845575448845
2015-03-19,119.91,126.50541424574995,-0.05213543060645354
2015-03-20,119.98,126.22541424574995,-0.04947826301913072
2015-03-23,119.7,127.52541424574994,-0.06136356656462094
2015-03-24,121.0,126.69541424574994,-0.044953594253242635
2015-03-25,120.17,125.67541424574995,-0.04380661308173195
2015-03-26,119.15,126.41541424574994,-0.057472534414403476
2015-03-27,119.89,127.55836452056242,-0.06011651646197047
2015-03-30,121.03,127.35836452056243,-0.049689429857123324
2015-03-31,120.83,126.12836452056243,-0.04200771603360198
2015-04-01,119.6,127.27836452056243,-0.06032733488904918
2015-04-02,120.75,128.24836452056243,-0.05846752548146683
2015-04-06,121.72,127.46836452056243,-0.04509640130853909
2015-04-07,120.94,127.51836452056243,-0.051587585406191905
2015-04-08,120.99,127.99836452056243,-0.054753547412995096
2015-04-09,121.47,127.67836452056243,-0.04862503168704502
2015-04-10,121.15,127.48836452056243,-0.0497172000315379
2015-04-13,120.96,126.30836452056242,-0.04234370812149768
2015-04-14,119.78,126.01836452056243,-0.04950361436840034
2015-04-15,119.49,126.53836452056242,-0.055701403659418
2015-04-16,120.01,126.70836452056243,-0.052864422533647315
2015-04-17,120.18,128.04836452056242,-0.06144837968077976
2015-04-20,121.52,129.27836452056243,-0.06001286100218595
2015-04-21,122.75,129.54836452056242,-0.052477424518032834
2015-04-22,123.02,130.35836452056242,-0.05629377560505433
2015-04-23,123.83,131.50836452056242,-0.058386890815312786
2015-04-24,124.98,129.80836452056244,-0.03719609701882953
2015-04-27,123.28,129.82836452056242,-0.05043862752754058
2015-04-28,123.3,128.45836452056244,-0.0401559255391013
2015-04-29,121.93,129.4883645205624,-0.0583709937842497
2015-04-30,122.96,129.13836452056242,-0.047842982552087854
2015-05-01,122.61,131.13836452056242,-0.0650333298858945
2015-05-04,124.61,129.56836452056243,-0.03826832683201409
2015-05-05,123.04,129.2383645205624,-0.04796071618173581
2015-05-06,122.71,129.30836452056244,-0.05102813375629056
2015-05-07,122.78,130.82836452056242,-0.06151849830162359
2015-05-08,124.3,131.79836452056242,-0.05689269777996808
2015-05-11,125.27,132.65836452056243,-0.055694675170047114
2015-05-12,126.13,133.12836452056243,-0.05256854574730008
2015-05-13,126.6,135.79836452056244,-0.0677354587666602
2015-05-14,129.27,134.90836452056243,-0.041794032123953495
2015-05-15,128.38,135.16836452056242,-0.050221548101440194
2015-05-18,128.64,134.52836452056243,-0.043770431176708646
2015-05-19,128.0,134.19836452056242,-0.046188077944963934
2015-05-20,127.67,135.43836452056243,-0.057357193791150896
2015-05-21,128.91,136.24836452056243,-0.05386020262617497
2015-05-22,129.72,133.97836452056242,-0.03178397150764489
2015-05-26,127.45,135.52836452056243,-0.059606448798670275
2015-05-27,129.0,135.32836452056245,-0.04676303111311808
2015-05-28,128.8,135.26836452056241,-0.04781875306534911
2015-05-29,128.74,135.90836452056243,-0.052744101114378994
2015-06-01,129.38,135.54836452056244,-0.04550674250021447
2015-06-02,129.02,135.61836452056244,-0.04865391603776481
2015-06-03,129.09,136.06836452056243,-0.05128572350487737
2015-06-04,129.54,137.7283645205624,-0.059453000469920636
2015-06-05,131.2,137.2283645205624,-0.04392943500874491
2015-06-08,130.7,137.62836452056243,-0.050341109150703445
2015-06-09,131.1,138.2383645205624,-0.05163808574645434
2015-06-10,131.71,138.26836452056241,-0.04743214070191082
2015-06-11,131.74,137.43836452056243,-0.041461236390875955
2015-06-12,130.91,137.51836452056241,-0.048054414722001004
2015-06-15,130.99,138.10836452056245,-0.0515418783306395
2015-06-16,131.58,138.9783645205624,-0.05323392994359033
2015-06-17,132.45,139.78836452056242,-0.05249624706413236
2015-06-18,133.26,140.91836452056242,-0.054346107028831914
2015-06-19,134.39,142.1983645205624,-0.05491177445598039
2015-06-22,135.67,142.5083645205624,-0.047985706267618444
2015-06-23,135.98,141.43836452056243,-0.03859182435447983
2015-06-24,134.91,141.09836452056243,-0.04385851346746539
2015-06-25,134.57,143.28836452056242,-0.06084488820661582
2015-06-26,136.76,141.91534138567354,-0.03632687865410711
2015-06-29,135.1,142.26534138567354,-0.050366036561559246
2015-06-30,135.45,143.09534138567355,-0.053428303896125295
2015-07-01,136.28,142.67534138567356,-0.04482443373579159
2015-07-02,135.86,144.39534138567356,-0.05911091939507962
2015-07-06,137.58,143.71534138567355,-0.042690928654643634
2015-07-07,136.9,141.76534138567354,-0.03431968165221244
2015-07-08,134.95,141.29534138567354,-0.044908355246855436
2015-07-09,134.48,142.76534138567354,-0.058034683385031816
2015-07-10,135.95,144.97534138567354,-0.0622543206272832
2015-07-13,138.16,144.68534138567355,-0.04510022455059626
2015-07-14,137.87,143.72534138567354,-0.04073979807055239
2015-07-15,136.91,143.29534138567354,-0.04456070465324935
2015-07-16,136.48,143.66534138567354,-0.05001443853033638
2015-07-17,136.85,144.17534138567356,-0.050808559322762736
2015-07-20,137.36,144.74534138567356,-0.051022998840393186
2015-07-21,137.93,145.48534138567354,-0.051931976883119346
2015-07-22,138.67,145.33534138567356,-0.045861807060306736
2015-07-23,138.52,144.78534138567355,-0.043273312931480845
2015-07-24,137.97,144.36534138567356,-0.04429970049797716
2015-07-27,137.55,145.59534138567355,-0.055258233602144546
2015-07-28,138.78,147.07534138567354,-0.05640198627124571
2015-07-29,140.26,140.21534138567355,0.00031850020037116344
2015-07-30,133.4,140.80534138567356,-0.052592759001875655
2015-07-31,133.99,140.04534138567354,-0.04323843496512758
2015-08-03,133.23,139.86534138567356,-0.04744092653645238
2015-08-04,133.05,140.78534138567355,-0.05494422437406321
2015-08-05,133.97,140.54534138567354,-0.04678448478509156
2015-08-06,133.73,141.04534138567354,-0.051865175508849504
2015-08-07,134.23,141.22534138567354,-0.049533188003206274
2015-08-10,134.41,139.36534138567356,-0.03555648295626357
2015-08-11,132.55,138.84534138567355,-0.04534067418356402
2015-08-12,132.03,138.98534138567354,-0.050043704726910776
2015-08-13,132.17,140.63534138567354,-0.06019355662854686
2015-08-14,133.82,141.85534138567354,-0.05664461631957318
2015-08-17,135.04,142.00534138567355,-0.049049854869587795
2015-08-18,135.19,141.43534138567355,-0.044156865776874166
2015-08-19,134.62,138.14534138567356,-0.025519075419499826
2015-08-20,131.33,134.66534138567354,-0.0247676302703701
2015-08-21,127.85,132.13534138567354,-0.03243145505762601
2015-08-24,125.32,132.41534138567354,-0.053583982878597336
2015-08-25,125.6,134.63534138567354,-0.06710972982785479
2015-08-26,127.82,139.91534138567354,-0.0864475708373752
2015-08-27,133.1,139.30534138567356,-0.044544891990133895
2015-08-28,132.49,137.61534138567356,-0.0372439681075204
2015-08-31,130.8,133.36534138567353,-0.019235442724620078
2015-09-01,126.55,134.91534138567354,-0.06200437474163967
2015-09-02,128.1,135.98534138567354,-0.05798670139974582
2015-09-03,129.17,135.73534138567354,-0.048368695423390284
2015-09-04,128.92,139.02534138567356,-0.07268704600868481
2015-09-08,132.21,139.59534138567355,-0.05290535710120403
2015-09-09,132.78,141.25534138567355,-0.060000147976939644
2015-09-10,134.44,144.46534138567355,-0.0693961699706872
2015-09-11,137.65,143.09534138567355,-0.03805393895386955
2015-09-14,136.28,144.46534138567355,-0.05665955105329701
2015-09-15,137.65,144.89534138567356,-0.05000396366359594
2015-09-16,138.08,144.82534138567354,-0.04657569815568752
2015-09-17,138.01,143.51534138567354,-0.03836064724870669
2015-09-18,136.7,141.93534138567355,-0.036885396790978575
2015-09-21,135.12,140.08534138567356,-0.03544511750164714
2015-09-22,133.27,139.74534138567356,-0.04633672451235915
2015-09-23,132.93,137.66534138567354,-0.03439748405815035
2015-09-24,130.85,136.74534138567356,-0.04311182615754694
2015-09-25,129.93,130.6933680085055,-0.005840908533750633
2015-09-28,124.93,129.5133680085055,-0.03538915000808629
2015-09-29,123.75,129.9733680085055,-0.04788187075446293
2015-09-30,124.21,130.24336800850548,-0.046323802131034264
2015-10-01,124.48,133.1433680085055,-0.06506796499208323
2015-10-02,127.38,133.9533680085055,-0.049072062212635936
2015-10-05,128.19,129.0033680085055,-0.006305013745469656
2015-10-06,123.24,130.6933680085055,-0.057029427905021524
2015-10-07,124.93,130.9133680085055,-0.04570479011827688
2015-10-08,125.15,131.5533680085055,-0.04867505944881223
2015-10-09,125.79,132.3833680085055,-0.04980510850941544
2015-10-12,126.62,131.18336800850548,-0.03478617813966789
2015-10-13,125.42,130.68336800850548,-0.040275729717670905
2015-10-14,124.92,130.6433680085055,-0.04380909720677795
2015-10-15,124.88,132.5133680085055,-0.057604512836890165
2015-10-16,126.75,133.62336800850548,-0.051438368235621534
2015-10-19,127.86,132.6133680085055,-0.03584380730154313
2015-10-20,126.85,133.3233680085055,-0.04855388897835622
2015-10-21,127.56,130.4733680085055,-0.02232921593865489
2015-10-22,124.71,131.9533680085055,-0.05489339239934066
2015-10-23,126.19,132.0433680085055,-0.04432913289615925
2015-10-26,126.28,133.1333680085055,-0.05147746287067312
2015-10-27,127.37,135.6733680085055,-0.06120116372422435
2015-10-28,129.91,138.2933680085055,-0.060620173832124036
2015-10-29,132.53,138.7633680085055,-0.04492084689183551
2015-10-30,133.0,139.0333680085055,-0.04339510791493162
2015-11-02,133.27,139.1333680085055,-0.04214206909838514
2015-11-03,133.37,139.0033680085055,-0.040526845422628854
2015-11-04,133.24,138.99336800850548,-0.041393111706980235
2015-11-05,133.23,138.7533680085055,-0.03980709144420147
2015-11-06,132.99,138.8333680085055,-0.042089074783142166
2015-11-09,133.07,137.5833680085055,-0.03280460475590685
2015-11-10,131.82,137.2033680085055,-0.03923641297327174
2015-11-11,131.44,134.1933680085055,-0.020517914181354957
2015-11-12,128.43,134.24336800850548,-0.04330469426345995
2015-11-13,128.48,136.5633680085055,-0.059191334589829836
2015-11-16,130.8,136.49336800850548,-0.04171168234452749
2015-11-17,130.73,137.1733680085055,-0.04697244153184299
2015-11-18,131.41,136.7933680085055,-0.0393540131870338
2015-11-19,131.03,137.7233680085055,-0.048600089478585295
2015-11-20,131.96,138.2933680085055,-0.045796614108899014
2015-11-23,132.53,136.9433680085055,-0.032227687055508825
2015-11-24,131.18,136.4133680085055,-0.03836404074547295
2015-11-25,130.65,137.1633680085055,-0.04748620643451684
2015-11-27,131.4,137.46336800850548,-0.04410897314934337
2015-11-30,131.7,139.8033680085055,-0.05796260937012976
2015-12-01,134.04,139.2833680085055,-0.0376453275324683
2015-12-02,133.52,135.5133680085055,-0.014709751796445403
2015-12-03,129.75,139.3633680085055,-0.06898059472786833
2015-12-04,133.6,137.6333680085055,-0.029305161000319657
2015-12-07,131.87,137.0633680085055,-0.03789026990919431
2015-12-08,131.3,135.40336800850548,-0.030304770618761245
2015-12-09,129.64,135.27336800850549,-0.04164432431482956
2015-12-10,129.51,134.43336800850548,-0.0366231098829124
2015-12-11,128.67,134.5533680085055,-0.04372516344692012
2015-12-14,128.79,136.4733680085055,-0.05629939467769751
2015-12-15,130.71,137.7633680085055,-0.05119915482953363
2015-12-16,132.0,137.6233680085055,-0.040860560890778164
2015-12-17,131.86,136.43336800850548,-0.03352089063886743
2015-12-18,130.67,136.7233680085055,-0.04427456766665472
2015-12-21,130.96,137.52336800850549,-0.04772547461242771
2015-12-22,131.76,137.7933680085055,-0.043785619697844114
2015-12-23,132.03,138.5633680085055,-0.04715075926924972
2015-12-24,132.8,138.99336800850548,-0.044558730371412225
2015-12-28,133.23,140.0533680085055,-0.04871977093825486
2015-12-29,134.29,138.9133680085055,-0.033282383652395664
2015-12-30,133.15,137.21336800850548,-0.02961349952618031
2015-12-31,131.45,135.0307840526031,-0.026518279351826712
