date,RSG,dcf,Deviation
2015-09-23,40.89,41.382669715010074,-0.011905218256892058
2015-09-24,41.1,41.872669715010076,-0.01845284096449895
2015-09-25,41.59,41.44266971501008,0.0035550384664664314
2015-09-28,41.16,40.60266971501007,0.013726444317623043
2015-09-29,40.32,41.482669715010076,-0.028027842060256214
2015-09-30,41.2,41.50088576844925,-0.007250104735788465
2015-10-01,41.21,41.800885768449255,-0.014135723623714402
2015-10-02,41.51,42.380885768449254,-0.020549022340103917
2015-10-05,42.09,42.00088576844925,0.002121722671327486
2015-10-06,41.71,42.630885768449254,-0.02160137543120888
2015-10-07,42.34,43.480885768449255,-0.026238788568495708
2015-10-08,43.19,43.54088576844925,-0.008058765049366867
2015-10-09,43.25,43.90088576844925,-0.014826255941219002
2015-10-12,43.61,43.53088576844925,0.0018174275610096657
2015-10-13,43.24,43.06088576844925,0.0041595575277735275
2015-10-14,42.77,43.24088576844925,-0.010889827071785652
2015-10-15,42.95,43.120885768449256,-0.003962946618649599
2015-10-16,42.83,43.550885768449255,-0.0165527234573839
2015-10-19,43.26,43.620885768449256,-0.008273233385606371
2015-10-20,43.33,43.42088576844925,-0.002093134832253818
2015-10-21,43.13,43.910885768449255,-0.017783421007879885
2015-10-22,43.62,43.770885768449254,-0.0034471719226211173
2015-10-23,43.48,43.93088576844925,-0.010263525548421248
2015-10-26,43.64,43.870885768449256,-0.005262847202763821
2015-10-27,43.58,43.980885768449255,-0.009114999878807373
2015-10-28,43.69,44.25088576844925,-0.012675130874988394
2015-10-29,43.96,44.03088576844925,-0.0016099101167763585
2015-10-30,43.74,44.28088576844925,-0.012214881411307221
2015-11-02,43.99,44.200885768449254,-0.004771075619479648
2015-11-03,43.91,44.020885768449254,-0.0025189354215297
2015-11-04,43.73,44.11088576844925,-0.008634734075589234
2015-11-05,43.82,44.36088576844925,-0.012192853210202248
2015-11-06,44.07,43.870885768449256,0.004538641699683765
2015-11-09,43.58,44.090885768449255,-0.011587106032123318
2015-11-10,43.8,44.14088576844925,-0.007722676210836554
2015-11-11,43.85,43.620885768449256,0.005252397504418971
2015-11-12,43.33,43.120885768449256,0.004849488312314465
2015-11-13,42.83,43.880885768449254,-0.023948599715934882
2015-11-16,43.59,43.800885768449255,-0.004814646205195228
2015-11-17,43.51,44.370885768449256,-0.0194020415310574
2015-11-18,44.08,44.31088576844925,-0.005210587972801273
2015-11-19,44.02,44.730885768449255,-0.015892503719447282
2015-11-20,44.44,44.35088576844925,0.002009299927311581
2015-11-23,44.06,44.15088576844925,-0.002058526502183966
2015-11-24,43.86,44.24088576844925,-0.008609361269183435
2015-11-25,43.95,44.410885768449255,-0.010377765731857558
2015-11-27,44.12,44.22088576844925,-0.00228140541954569
2015-11-30,43.93,44.60088576844925,-0.015041983065812503
2015-12-01,44.31,44.450885768449254,-0.003169470439422617
2015-12-02,44.16,43.86088576844925,0.006819612196840463
2015-12-03,43.57,44.60088576844925,-0.023113571640734132
2015-12-04,44.31,44.230885768449255,0.0017886648701750385
2015-12-07,43.94,44.57088576844925,-0.014154660774003403
2015-12-08,44.28,44.25088576844925,0.0006579355654730001
2015-12-09,43.96,44.43088576844925,-0.01059816297391103
2015-12-10,44.14,43.51088576844925,0.014458777853861404
2015-12-11,43.22,43.36088576844925,-0.003249144152672412
2015-12-14,43.07,43.910885768449255,-0.0191498247811126
2015-12-15,43.62,44.590885768449255,-0.021773188662159715
2015-12-16,44.3,44.130885768449254,0.0038321059866794904
2015-12-17,43.84,43.870885768449256,-0.0007040151551137575
2015-12-18,43.58,44.14088576844925,-0.012706717563202186
2015-12-21,43.85,44.57088576844925,-0.01617391613427499
2015-12-22,44.28,44.78088576844925,-0.011185258171068968
2015-12-23,44.49,44.700885768449254,-0.004717708940749854
2015-12-24,44.41,45.14088576844925,-0.016191214594200587
2015-12-28,44.85,45.54088576844925,-0.015170670416074672
2015-12-29,45.25,44.83088576844925,0.009348783196376553
2015-12-30,44.54,44.28088576844925,0.005851604525385801
2015-12-31,43.99,43.23220576684463,0.017528465636063695
2016-01-04,43.14,43.932205766844625,-0.01803246053815255
2016-01-05,43.84,44.08220576684463,-0.005494411239893027
2016-01-06,43.99,44.24220576684463,-0.005700569455640236
2016-01-07,44.15,44.22220576684463,-0.001632794330190701
2016-01-08,44.13,44.59220576684463,-0.010365169403400265
2016-01-11,44.5,44.752205766844625,-0.005635605274041611
2016-01-12,44.66,43.91220576684463,0.017029302447839623
2016-01-13,43.82,44.40220576684463,-0.013112091095243916
2016-01-14,44.31,43.362205766844625,0.0218576111706954
2016-01-15,43.27,43.84220576684463,-0.01305148216966201
2016-01-19,43.75,42.752205766844625,0.023339011759931028
2016-01-20,42.66,42.292205766844624,0.008696501553572489
2016-01-21,42.2,43.02220576684463,-0.019111195072156528
2016-01-22,42.93,42.502205766844625,0.010065224273350326
2016-01-25,42.41,42.642205766844626,-0.005445444546519518
2016-01-26,42.55,42.31220576684463,0.005619991414905323
2016-01-27,42.22,42.792205766844624,-0.013371728719999032
2016-01-28,42.7,43.792205766844624,-0.024940642923073297
2016-01-29,43.7,43.94220576684463,-0.005511916450661625
2016-02-01,43.85,43.72220576684463,0.002922867932072082
2016-02-02,43.63,44.13220576684463,-0.011379575485028659
2016-02-03,44.04,44.22220576684463,-0.004120232441712335
2016-02-04,44.13,43.67220576684463,0.010482507698361454
2016-02-05,43.58,43.51220576684463,0.001558050941352862
2016-02-08,43.42,43.932205766844625,-0.011659004092874015
2016-02-09,43.84,44.38220576684463,-0.012216737709996206
2016-02-10,44.29,43.91220576684463,0.008603399136023704
2016-02-11,43.82,44.292205766844624,-0.010661148133609077
2016-02-12,44.2,45.52220576684463,-0.029045292172718784
2016-02-16,45.43,45.322205766844625,0.0023783977706184345
2016-02-17,45.23,45.712205766844626,-0.010548731104863429
2016-02-18,45.62,45.77220576684463,-0.003325288005999516
2016-02-19,45.68,46.142205766844626,-0.010016984649154792
2016-02-22,46.05,46.05220576684463,-4.78970943498247e-05
2016-02-23,45.96,46.09220576684463,-0.002868289001255131
2016-02-24,46.0,46.322205766844625,-0.006955751815153066
2016-02-25,46.23,46.30220576684463,-0.001559445509102253
2016-02-26,46.21,45.792205766844624,0.00912369749739983
2016-02-29,45.7,46.682205766844625,-0.021040260431357316
2016-03-01,46.59,47.15220576684463,-0.011923212450008935
2016-03-02,47.06,47.30220576684463,-0.005120390538201791
2016-03-03,47.21,47.182205766844625,0.0005890829541272957
2016-03-04,47.09,47.002205766844625,0.00186787474594019
2016-03-07,46.91,46.72220576684463,0.004019378581835431
2016-03-08,46.63,47.09220576684463,-0.009814910117674769
2016-03-09,47.0,47.02220576684463,-0.00047224000836398883
2016-03-10,46.93,47.392205766844626,-0.00975278021703696
2016-03-11,47.3,47.10220576684463,0.004199256275480012
2016-03-14,47.01,47.542205766844624,-0.01119438524696681
2016-03-15,47.45,47.95220576684463,-0.010473048294930898
2016-03-16,47.86,48.08220576684463,-0.004621372154225423
2016-03-17,47.99,48.282205766844626,-0.006052038472635024
2016-03-18,48.19,48.26220576684463,-0.0014961141062109773
2016-03-21,48.17,47.70220576684463,0.009806553504922322
2016-03-22,47.61,47.97220576684463,-0.007550325465646268
2016-03-23,47.88,48.212205766844626,-0.006890490936074967
2016-03-24,48.12,48.40220576684463,-0.005830431947751125
2016-03-28,48.31,48.81220576684463,-0.010288528431668276
2016-03-29,48.72,48.44220576684463,0.005734549629973662
2016-03-30,48.35,47.74220576684463,0.012730753080903323
2016-03-31,47.65,48.33633689068359,-0.01419919122617419
2016-04-01,48.24,46.36633689068359,0.04040998782659688
2016-04-04,46.27,46.61633689068359,-0.007429517499321192
2016-04-05,46.52,46.36633689068359,0.0033141093220001583
2016-04-06,46.27,46.33633689068359,-0.001431638647657607
2016-04-07,46.24,46.48633689068359,-0.005299124584990822
2016-04-08,46.39,45.99633689068359,0.008558575224196785
2016-04-11,45.9,46.02633689068359,-0.0027448825871946303
2016-04-12,45.93,46.106336890683586,-0.003824569518538712
2016-04-13,46.01,46.036336890683586,-0.0005720891900267144
2016-04-14,45.94,46.24633689068359,-0.006624024977539333
2016-04-15,46.15,46.576336890683585,-0.00915350839384843
2016-04-18,46.48,46.54633689068359,-0.0014251796191694366
2016-04-19,46.45,46.27633689068359,0.0037527410548214846
2016-04-20,46.18,45.716336890683586,0.010142175442120926
2016-04-21,45.62,45.83633689068359,-0.004719768318300455
2016-04-22,45.74,45.856336890683586,-0.0025369861304211927
2016-04-25,45.76,46.20633689068359,-0.00965964672204045
2016-04-26,46.11,46.58633689068359,-0.01022481960325261
2016-04-27,46.49,47.34633689068359,-0.01808665562999634
2016-04-28,47.25,47.16633689068359,0.001773788571080237
2016-04-29,47.07,47.65633689068359,-0.012303440191564818
2016-05-02,47.56,47.23633689068359,0.006851994261651839
2016-05-03,47.14,47.67633689068359,-0.011249540666543822
2016-05-04,47.58,47.536336890683586,0.0009185206974786642
2016-05-05,47.44,48.05633689068359,-0.012825299025300385
2016-05-06,47.96,48.47633689068359,-0.010651318226621687
2016-05-09,48.38,48.80633689068359,-0.008735277380855222
2016-05-10,48.71,48.70633689068359,7.520806429428539e-05
2016-05-11,48.61,48.93633689068359,-0.006668600704882732
2016-05-12,48.84,48.55633689068359,0.005841937993696478
2016-05-13,48.46,48.70633689068359,-0.00505759427641761
2016-05-16,48.61,47.66633689068359,0.0197972651324263
2016-05-17,47.57,47.76633689068359,-0.00411036105056406
2016-05-18,47.67,47.79633689068359,-0.002643233747651741
2016-05-19,47.7,47.786336890683586,-0.0018067275355524437
2016-05-20,47.69,47.76633689068359,-0.0015981315640404281
2016-05-23,47.67,48.34633689068359,-0.013989413349202784
2016-05-24,48.25,47.94633689068359,0.006333395395955899
2016-05-25,47.85,48.30633689068359,-0.009446729353879024
2016-05-26,48.21,48.43633689068359,-0.004672873821866652
2016-05-27,48.34,48.37633689068359,-0.0007511294368091059
2016-05-31,48.28,48.51633689068359,-0.004871284722424485
2016-06-01,48.42,48.77633689068359,-0.007305527913713528
2016-06-02,48.68,48.90633689068359,-0.004627966539172745
2016-06-03,48.81,49.12633689068359,-0.006439252561971087
2016-06-06,49.03,49.24633689068359,-0.004392953960490664
2016-06-07,49.15,49.55633689068359,-0.008199494074389135
2016-06-08,49.46,49.896336890683585,-0.008744868218273028
2016-06-09,49.8,49.66633689068359,0.002691221412414624
2016-06-10,49.57,49.646336890683585,-0.0015376137589299121
2016-06-13,49.55,49.61633689068359,-0.0013369969417482697
2016-06-14,49.52,49.43633689068359,0.0016923403831763384
2016-06-15,49.34,50.02633689068359,-0.0137195112283226
2016-06-16,49.93,49.34633689068359,0.011827891310542293
2016-06-17,49.25,49.54633689068359,-0.005981005040542442
2016-06-20,49.45,49.76633689068359,-0.006356443139032941
2016-06-21,49.67,49.77633689068359,-0.0021362940169165068
2016-06-22,49.68,49.94633689068359,-0.005332460942361283
2016-06-23,49.85,49.77633689068359,0.0014798820869079687
2016-06-24,49.68,49.48633689068359,0.003913466251183939
2016-06-27,49.39,49.87633689068359,-0.009750854232730033
2016-06-28,49.78,50.33633689068359,-0.011052391275348405
2016-06-29,50.24,51.40633689068359,-0.022688582015945258
2016-06-30,51.31,51.681387283236994,-0.007186093538890992
2016-07-01,51.56,51.851387283236996,-0.005619662240574197
2016-07-05,51.73,52.421387283236996,-0.013189030643187216
2016-07-06,52.3,52.211387283236995,0.0016971913862831034
2016-07-07,52.09,52.681387283236994,-0.011225734813273713
2016-07-08,52.56,52.73138728323699,-0.003250194847262633
2016-07-11,52.61,52.391387283236995,0.00417268425401951
2016-07-12,52.27,52.591387283237,-0.006111025014535643
2016-07-13,52.47,52.58138728323699,-0.0021183785554570456
2016-07-14,52.46,52.47138728323699,-0.00021701890928715883
2016-07-15,52.35,52.251387283236994,0.001887274613944001
2016-07-18,52.13,52.421387283236996,-0.0055585572671437156
2016-07-19,52.3,52.48138728323699,-0.003456221198156695
2016-07-20,52.36,52.16138728323699,0.003807657869307368
2016-07-21,52.04,52.51138728323699,-0.008976858308740066
2016-07-22,52.39,52.54138728323699,-0.0028812958900552577
2016-07-25,52.42,52.431387283236994,-0.00021718447340479674
2016-07-26,52.31,51.811387283236996,0.009623612547512872
2016-07-27,51.69,52.021387283237,-0.006370212340411463
2016-07-28,51.9,51.381387283237,0.010093396542685262
2016-07-29,51.26,51.33138728323699,-0.0013907140838235188
2016-08-01,51.21,51.101387283236996,0.0021254357765476684
2016-08-02,50.98,50.891387283236995,0.0017412124426836595
2016-08-03,50.77,50.97138728323699,-0.003950986896195774
2016-08-04,50.85,51.23138728323699,-0.007444406709669171
2016-08-05,51.11,50.98138728323699,0.002522738662415591
2016-08-08,50.86,51.141387283236995,-0.005502144118198937
2016-08-09,51.02,51.641387283236995,-0.01203273800196103
2016-08-10,51.52,51.931387283236994,-0.00792174645736421
2016-08-11,51.81,51.83138728323699,-0.00041263188886142554
2016-08-12,51.71,51.451387283237,0.0050263507053629475
2016-08-15,51.33,50.22138728323699,0.02207451400158833
2016-08-16,50.1,51.341387283237,-0.02417907557481036
2016-08-17,51.22,51.22138728323699,-2.708406215790049e-05
2016-08-18,51.1,51.321387283236994,-0.004313743157705052
2016-08-19,51.2,51.41138728323699,-0.004111682146844431
2016-08-22,51.29,51.40138728323699,-0.002167009279792742
2016-08-23,51.28,51.391387283236995,-0.0021674309475846476
2016-08-24,51.27,51.251387283236994,0.0003631651307338668
2016-08-25,51.13,50.681387283236994,0.008851626618977537
2016-08-26,50.56,50.841387283237,-0.005534610644461591
2016-08-29,50.72,50.72138728323699,-2.73510507361463e-05
2016-08-30,50.6,50.641387283236995,-0.0008172620352107085
2016-08-31,50.52,50.841387283237,-0.006321371237306139
2016-09-01,50.72,51.201387283237,-0.009401840629318259
2016-09-02,51.08,51.33138728323699,-0.004897340526759719
2016-09-06,51.21,50.891387283236995,0.006260641215963814
2016-09-07,50.77,50.951387283237,-0.0035600067615170206
2016-09-08,50.83,49.641387283236995,0.02394398669765585
2016-09-09,49.52,50.391387283236995,-0.01729238527090249
2016-09-12,50.27,50.08138728323699,0.003766124043176111
2016-09-13,49.96,49.921387283236996,0.0007734704274928728
2016-09-14,49.8,50.36138728323699,-0.011147176706624573
2016-09-15,50.24,50.381387283237,-0.002806339619870646
2016-09-16,50.26,50.83138728323699,-0.011240835904264723
2016-09-19,50.71,50.881387283237,-0.003368368914215103
2016-09-20,50.76,51.451387283237,-0.013437680104346872
2016-09-21,51.33,51.33138728323699,-2.70260226815644e-05
2016-09-22,51.21,50.90138728323699,0.006062952961296553
2016-09-23,50.78,50.90138728323699,-0.002384753927462513
2016-09-26,50.78,50.891387283236995,-0.0021887256210381123
2016-09-27,50.77,50.711387283236995,0.0011558097678463497
2016-09-28,50.59,50.19138728323699,0.007941854934464754
2016-09-29,50.07,50.571387283236994,-0.009914445898603796
2016-09-30,50.45,50.55927302001917,-0.0021612854278165727
2016-10-03,50.4,50.07927302001917,0.006404385699700921
2016-10-04,49.92,50.00927302001917,-0.0017851293295831905
2016-10-05,49.85,49.87927302001917,-0.000586877439200495
2016-10-06,49.72,49.64927302001917,0.0014245320359940195
2016-10-07,49.49,50.04927302001917,-0.011174448423965422
2016-10-10,49.89,49.75927302001917,0.0026271883017308095
2016-10-11,49.6,49.84927302001917,-0.005000534710286719
2016-10-12,49.69,49.78927302001917,-0.0019938636175559354
2016-10-13,49.63,49.97927302001917,-0.006988357351241703
2016-10-14,49.82,50.30927302001917,-0.009725304911968768
2016-10-17,50.15,50.39927302001917,-0.00494596459596075
2016-10-18,50.24,50.32927302001917,-0.0017737792473907499
2016-10-19,50.17,50.13927302001917,0.0006128325787364552
2016-10-20,49.98,50.08927302001917,-0.002181565301926036
2016-10-21,49.93,50.70927302001917,-0.015367465822504034
2016-10-24,50.55,51.109273020019174,-0.010942691745979505
2016-10-25,50.95,51.44927302001917,-0.009704180267520957
2016-10-26,51.29,51.12927302001917,0.0031435412726854572
2016-10-27,50.97,52.13927302001917,-0.022425955566550027
2016-10-28,51.98,52.78927302001917,-0.01533025506360497
2016-10-31,52.63,51.44927302001917,0.022949342345836454
2016-11-01,51.29,51.30927302001917,-0.0003756244999154612
2016-11-02,51.15,51.18927302001917,-0.0007672119118358189
2016-11-03,51.03,51.38927302001917,-0.006991206508782599
2016-11-04,51.23,52.16927302001917,-0.018004334077240114
2016-11-07,52.01,52.39927302001917,-0.007428977494982614
2016-11-08,52.24,52.91927302001917,-0.012836023271941
2016-11-09,52.76,53.05927302001917,-0.005640352816486116
2016-11-10,52.9,53.82927302001917,-0.017263339589846938
2016-11-11,53.67,54.25927302001917,-0.010860319116361095
2016-11-14,54.1,55.06927302001917,-0.017600977221304714
2016-11-15,54.91,54.72927302001917,0.0033021995361552925
2016-11-16,54.57,54.82927302001917,-0.004728733498335913
2016-11-17,54.67,54.76927302001917,-0.001812567787468744
2016-11-18,54.61,55.50927302001917,-0.016200410689847344
2016-11-21,55.35,55.58927302001917,-0.0043043020176393165
2016-11-22,55.43,55.33927302001917,0.0016394682298772612
2016-11-23,55.18,55.78927302001917,-0.010920970771577276
2016-11-25,55.63,56.01927302001917,-0.006948912383780037
2016-11-28,55.86,56.05927302001917,-0.003554684341839587
2016-11-29,55.9,55.64927302001917,0.004505485271849352
2016-11-30,55.49,55.62927302001917,-0.002503592307759428
2016-12-01,55.47,55.96927302001917,-0.008920484277874952
2016-12-02,55.81,55.43927302001917,0.0066870822755371595
2016-12-05,55.28,55.87927302001917,-0.010724424059784687
2016-12-06,55.72,56.44927302001917,-0.01291908612818704
2016-12-07,56.29,56.59927302001917,-0.005464257816699902
2016-12-08,56.44,56.679273020019174,-0.004221525917148972
2016-12-09,56.52,57.07927302001917,-0.009798180502807341
2016-12-12,56.92,57.20927302001917,-0.005056400907558101
2016-12-13,57.05,56.66927302001917,0.00671840240206234
2016-12-14,56.51,56.80927302001917,-0.005268031152479424
2016-12-15,56.65,56.74927302001917,-0.0017493267267785217
2016-12-16,56.59,57.56927302001917,-0.01701034195235762
2016-12-19,57.41,57.65927302001917,-0.004323207820060904
2016-12-20,57.5,57.44927302001917,0.0008829873262827803
2016-12-21,57.29,57.47927302001917,-0.003292891682072141
2016-12-22,57.32,57.51927302001917,-0.0034644565126860094
2016-12-23,57.36,57.56927302001917,-0.0036351513410008973
2016-12-27,57.41,57.47927302001917,-0.0012051826054767512
2016-12-28,57.32,57.30927302001917,0.00018717703812232145
2016-12-29,57.15,57.20927302001917,-0.0010360736448866703
2016-12-30,57.05,57.066864111498255,-0.0002955149500646348
2017-01-03,56.87,57.166864111498256,-0.005192940283015313
2017-01-04,56.97,57.40686411149826,-0.007609962994142294
2017-01-05,57.21,57.22686411149826,-0.00029468872285920433
2017-01-06,57.03,56.61686411149826,0.0072970464716684
2017-01-09,56.42,56.886864111498255,-0.008206887807758245
2017-01-10,56.69,57.10686411149826,-0.007299719884537148
2017-01-11,56.91,57.29686411149826,-0.0067519246907724595
2017-01-12,57.1,57.43686411149826,-0.0058649460883576365
2017-01-13,57.24,57.10686411149826,0.0023313465127730026
2017-01-17,56.91,57.55686411149826,-0.011238696226485989
2017-01-18,57.36,57.50686411149826,-0.002553853592390465
2017-01-19,57.31,57.55686411149826,-0.004289047280616853
2017-01-20,57.36,57.43686411149826,-0.00133823656091403
2017-01-23,57.24,57.73686411149826,-0.008605665013928343
2017-01-24,57.54,58.01686411149826,-0.008219405147127712
2017-01-25,57.82,57.846864111498256,-0.00046440048066354045
2017-01-26,57.65,57.706864111498255,-0.0009853959727977868
2017-01-27,57.51,57.64686411149826,-0.0023741813818969337
2017-01-30,57.45,57.57686411149826,-0.00220338695856348
2017-01-31,57.38,57.096864111498256,0.0049588693338542544
2017-02-01,56.9,57.54686411149826,-0.011240649190630947
2017-02-02,57.35,57.776864111498256,-0.007388149531177168
2017-02-03,57.58,57.55686411149826,0.00040196575784468003
2017-02-06,57.36,57.846864111498256,-0.008416430501052563
2017-02-07,57.65,57.93686411149826,-0.004951322718229956
2017-02-08,57.74,58.05686411149826,-0.005457823400342732
2017-02-09,57.86,58.15686411149826,-0.005104541244333793
2017-02-10,57.96,58.68686411149826,-0.01238546517185346
2017-02-13,58.49,58.62686411149826,-0.002334494835643297
2017-02-14,58.43,59.30686411149826,-0.014785204455419088
2017-02-15,59.11,59.246864111498255,-0.0023100650734980688
2017-02-16,59.05,60.94686411149826,-0.03112324381494136
2017-02-17,60.75,61.416864111498256,-0.010857996759450428
2017-02-21,61.22,61.87686411149826,-0.01061566582163298
2017-02-22,61.68,61.76686411149826,-0.0014063221882441024
2017-02-23,61.57,61.54686411149826,0.00037590686114929994
2017-02-24,61.35,61.94686411149826,-0.009635098080573723
2017-02-27,61.75,62.14686411149826,-0.006385907272589697
2017-02-28,61.95,62.39686411149826,-0.007161643743822554
2017-03-01,62.2,62.426864111498254,-0.0036340782886844503
2017-03-02,62.23,62.206864111498255,0.0003719185789572421
2017-03-03,62.01,62.12686411149826,-0.001881056016098337
2017-03-06,61.93,62.276864111498256,-0.00556971062122269
2017-03-07,62.08,62.30686411149826,-0.0036410773473093405
2017-03-08,62.11,62.496864111498255,-0.0061901363692115074
2017-03-09,62.3,62.96686411149826,-0.010590714988083505
2017-03-10,62.77,63.18686411149826,-0.00659732236058852
2017-03-13,62.99,63.066864111498255,-0.0012187717366501927
2017-03-14,62.87,63.886864111498255,-0.01591663835187751
2017-03-15,63.69,63.25686411149826,0.0068472551490741385
2017-03-16,63.06,63.566864111498255,-0.007973715843669682
2017-03-17,63.37,63.416864111498256,-0.0007389850027251788
2017-03-20,63.22,62.776864111498256,0.007058904498872254
2017-03-21,62.58,62.94686411149826,-0.005828155487593967
2017-03-22,62.75,62.82686411149826,-0.0012234274714372217
2017-03-23,62.63,62.68686411149826,-0.0009071136721261475
2017-03-24,62.49,62.29686411149826,0.0031002505704953442
2017-03-27,62.1,62.61686411149826,-0.00825439150989593
2017-03-28,62.42,62.51686411149826,-0.0015494077138210605
2017-03-29,62.32,63.01686411149826,-0.011058374949684424
2017-03-30,62.82,63.00686411149826,-0.002965773874535005
2017-03-31,62.81,62.57710441649605,0.0037217379371512482
2017-04-03,62.48,62.70710441649605,-0.0036216696434847595
2017-04-04,62.61,62.78710441649605,-0.0028207132362918497
2017-04-05,62.69,62.727104416496054,-0.0005915212704493689
2017-04-06,62.63,62.91710441649605,-0.004563217254810237
2017-04-07,62.82,62.75710441649605,0.0010022065882220321
2017-04-10,62.66,62.98710441649605,-0.005193196599943883
2017-04-11,62.89,62.60710441649605,0.004518585967847599
2017-04-12,62.51,62.28710441649605,0.0035785189501427173
2017-04-13,62.19,62.867104416496055,-0.010770408829556155
2017-04-17,62.77,62.95710441649605,-0.002971934910764751
2017-04-18,62.86,63.14710441649605,-0.004546596699072869
2017-04-19,63.05,63.10710441649605,-0.0009048809484138998
2017-04-20,63.01,63.477104416496054,-0.007358628292670977
2017-04-21,63.38,64.11710441649605,-0.011496221222154879
2017-04-24,64.02,63.98710441649605,0.0005140970794650368
2017-04-25,63.89,63.32710441649605,0.008888699217981744
2017-04-26,63.23,63.43710441649605,-0.0032647205196553175
2017-04-27,63.34,63.087104416496054,0.004008673180406985
2017-04-28,62.99,63.39710441649605,-0.006421498588035202
2017-05-01,63.3,63.42710441649605,-0.0020039448066463406
2017-05-02,63.33,63.09710441649605,0.0036910661060867156
2017-05-03,63.0,63.19710441649605,-0.003118883662723726
2017-05-04,63.1,63.32710441649605,-0.0035862119165026574
2017-05-05,63.23,63.26710441649605,-0.000586472493695811
2017-05-08,63.17,63.10710441649605,0.0009966482234529117
2017-05-09,63.01,63.70710441649605,-0.010942334028220979
2017-05-10,63.61,63.43710441649605,0.0027254646171868124
2017-05-11,63.34,62.77710441649605,0.008966574497756508
2017-05-12,62.68,62.98710441649605,-0.004875671287655203
2017-05-15,62.89,62.27710441649605,0.009841427106261014
2017-05-16,62.18,61.34710441649605,0.013576770923844794
2017-05-17,61.25,61.76710441649605,-0.008371841636111266
2017-05-18,61.67,61.477104416496054,0.003137681667586545
2017-05-19,61.38,61.98710441649605,-0.009794043812998088
2017-05-22,61.89,62.45710441649605,-0.009079902467368783
2017-05-23,62.36,62.50710441649605,-0.002353403151038047
2017-05-24,62.41,62.93710441649605,-0.008375097986838664
2017-05-25,62.84,63.16710441649605,-0.005178398147543173
2017-05-26,63.07,62.977104416496054,0.0014750691440112984
2017-05-30,62.88,63.70710441649605,-0.012982922769314897
2017-05-31,63.61,64.52710441649606,-0.014212700613009499
2017-06-01,64.43,64.77710441649606,-0.005358442919342066
2017-06-02,64.68,64.29710441649605,0.005955098397957048
2017-06-05,64.2,64.09710441649605,0.001605307828499436
2017-06-06,64.0,64.20710441649605,-0.0032255685469416706
2017-06-07,64.11,63.797104416496055,0.004904542084876118
2017-06-08,63.7,64.03710441649605,-0.005264204550904261
2017-06-09,63.94,64.26710441649605,-0.0050897643431419
2017-06-12,64.17,64.47710441649605,-0.004762999506185528
2017-06-13,64.38,64.24710441649606,0.002068506973363471
2017-06-14,64.15,64.95710441649605,-0.012425190804704056
2017-06-15,64.86,64.90710441649605,-0.0007257205034720826
2017-06-16,64.81,65.20710441649605,-0.006089894959292019
2017-06-19,65.11,64.66710441649604,0.006848854413697536
2017-06-20,64.57,64.17710441649605,0.006122052203448414
2017-06-21,64.08,63.98710441649605,0.0014517860176839203
2017-06-22,63.89,64.13710441649606,-0.0038527529227294632
2017-06-23,64.04,64.15710441649605,-0.0018252758998571483
2017-06-26,64.06,64.07710441649606,-0.0002669349161734669
2017-06-27,63.98,64.32710441649606,-0.005395927885214258
2017-06-28,64.23,63.32710441649605,0.014257648313835691
2017-06-29,63.23,63.82710441649605,-0.009355029057870445
2017-06-30,63.73,63.8956028160751,-0.0025917717147421193
2017-07-03,63.79,64.07560281607509,-0.004457278644648843
2017-07-05,63.97,63.6856028160751,0.0044656432749210495
2017-07-06,63.58,64.1956028160751,-0.009589485713512813
2017-07-07,64.09,64.4456028160751,-0.005517875549864382
2017-07-10,64.34,64.3456028160751,-8.707379882832988e-05
2017-07-11,64.24,64.53560281607511,-0.004580461066081232
2017-07-12,64.43,64.4156028160751,0.00022350460595732535
2017-07-13,64.31,64.5556028160751,-0.0038045158802844092
2017-07-14,64.45,64.74560281607509,-0.004565604507765886
2017-07-17,64.64,64.93560281607509,-0.0045522456596324146
2017-07-18,64.83,64.8356028160751,-8.641573197043506e-05
2017-07-19,64.73,64.88560281607509,-0.0023981100478662754
2017-07-20,64.78,65.00560281607511,-0.0034705134065662335
2017-07-21,64.9,64.6156028160751,0.004401370126259296
2017-07-24,64.51,65.0856028160751,-0.008843780977210614
2017-07-25,64.98,64.90560281607509,0.001146236699098857
2017-07-26,64.8,65.50560281607511,-0.010771640680206973
2017-07-27,65.4,64.40560281607509,0.015439606811299411
2017-07-28,64.3,64.32560281607509,-0.0003980190616836854
2017-07-31,64.22,64.68560281607509,-0.007197935797227828
2017-08-01,64.58,64.6656028160751,-0.001323776665603349
2017-08-02,64.56,64.89560281607511,-0.005171426129228829
2017-08-03,64.79,64.8356028160751,-0.0007033607168650535
2017-08-04,64.73,64.8056028160751,-0.0011666092558333396
2017-08-07,64.7,64.54560281607509,0.0023920635517942213
2017-08-08,64.44,64.4856028160751,-0.0007071782550466255
2017-08-09,64.38,64.18560281607509,0.0030286727146888737
2017-08-10,64.08,64.0856028160751,-8.742706362885322e-05
2017-08-11,63.98,64.70560281607509,-0.011213910148362372
2017-08-14,64.6,64.6656028160751,-0.0010144932269740004
2017-08-15,64.56,64.75560281607511,-0.003020631537176466
2017-08-16,64.65,64.2356028160751,0.006451207208429954
2017-08-17,64.13,63.99560281607509,0.0021001002883145325
2017-08-18,63.89,64.25560281607511,-0.005689820032061754
2017-08-21,64.15,64.95560281607509,-0.012402360707146176
