date,EXPE,dcf,Deviation
2014-01-09,69.55,76.91435673708567,-0.09574749174928499
2014-01-10,69.6,75.18435673708566,-0.07427551394253151
2014-01-13,67.87,76.64435673708567,-0.11448144534873561
2014-01-14,69.33,76.73435673708568,-0.09649337079158904
2014-01-15,69.42,75.79435673708566,-0.08410067729972215
2014-01-16,68.48,78.00435673708567,-0.12210031766799379
2014-01-17,70.69,74.98435673708568,-0.05727003503067696
2014-01-21,67.67,74.37435673708568,-0.0901433912334283
2014-01-22,67.06,73.81435673708567,-0.09150464808822434
2014-01-23,66.5,73.61435673708567,-0.09664360394392446
2014-01-24,66.3,72.77435673708567,-0.08896480886084357
2014-01-27,65.46,74.26435673708568,-0.11855427184611989
2014-01-28,66.95,72.78435673708567,-0.08015948754154345
2014-01-29,65.47,72.83435673708567,-0.10111102873701772
2014-01-30,65.52,72.29435673708566,-0.09370519419271006
2014-01-31,64.98,70.58435673708567,-0.07939941647355253
2014-02-03,63.27,71.28435673708567,-0.11242798706376211
2014-02-04,63.97,71.24435673708567,-0.1021043219455312
2014-02-05,63.93,72.45435673708567,-0.11765140318639378
2014-02-06,65.14,81.76435673708568,-0.20332033908786817
2014-02-07,74.45,81.63435673708567,-0.08800653333037023
2014-02-10,74.32,82.10435673708567,-0.09481051976343613
2014-02-11,74.79,83.17435673708567,-0.10080458768786915
2014-02-12,75.86,84.00435673708567,-0.09695159933877762
2014-02-13,76.69,84.44435673708567,-0.09182800410486358
2014-02-14,77.13,85.33435673708567,-0.09614365246067558
2014-02-18,78.02,86.93435673708566,-0.1025412399846154
2014-02-19,79.62,87.02435673708567,-0.0850837284492133
2014-02-20,79.71,87.30435673708567,-0.08698714498241877
2014-02-21,79.99,86.57435673708567,-0.07605435356662771
2014-02-24,79.26,86.75435673708567,-0.08638594093663521
2014-02-25,79.44,85.83435673708567,-0.07449647181107055
2014-02-26,78.52,85.93435673708566,-0.08627930688734586
2014-02-27,78.62,85.84435673708568,-0.08415645491073587
2014-02-28,78.53,84.01435673708568,-0.06527880412449516
2014-03-03,76.7,84.35435673708567,-0.09074050272166312
2014-03-04,77.04,83.04435673708566,-0.07230300736864226
2014-03-05,75.73,82.02435673708567,-0.07673765436845903
2014-03-06,74.71,82.50435673708567,-0.09447206238967154
2014-03-07,75.19,82.54435673708566,-0.08909581499932495
2014-03-10,75.23,82.05435673708567,-0.08316873117355505
2014-03-11,74.74,83.82435673708567,-0.10837371249479044
2014-03-12,76.51,82.78435673708567,-0.07579157445182982
2014-03-13,75.47,83.08435673708567,-0.09164609363445808
2014-03-14,75.77,84.07435673708567,-0.09877395509613895
2014-03-17,76.76,84.24435673708567,-0.08884104558413619
2014-03-18,76.93,82.60435673708567,-0.0686931895752918
2014-03-19,75.29,82.52435673708567,-0.08766329145870955
2014-03-20,75.21,81.51435673708568,-0.077340446388108
2014-03-21,74.2,79.60435673708567,-0.06789021303111553
2014-03-24,72.29,79.38435673708567,-0.0893671880542104
2014-03-25,72.07,78.47435673708567,-0.08161082171775336
2014-03-26,71.16,79.14435673708567,-0.10088346240035007
2014-03-27,71.83,79.52435673708567,-0.09675471833772731
2014-03-28,72.21,79.81435673708567,-0.09527555001332644
2014-03-31,72.5,87.2670141468608,-0.1692164478322764
2014-04-01,75.9,87.3770141468608,-0.1313504959962417
2014-04-02,76.01,84.7970141468608,-0.1036240985047242
2014-04-03,73.43,81.41701414686081,-0.09810006213754963
2014-04-04,70.05,79.91701414686081,-0.12346575071897115
2014-04-07,68.55,81.3870141468608,-0.15772803906648725
2014-04-08,70.02,83.17701414686081,-0.15818089025929982
2014-04-09,71.81,79.9670141468608,-0.10200473575117242
2014-04-10,68.6,80.1570141468608,-0.14417969868097213
2014-04-11,68.79,81.5770141468608,-0.15674775891945125
2014-04-14,70.21,82.28701414686081,-0.1467669506795629
2014-04-15,70.92,83.80701414686081,-0.15377011432811583
2014-04-16,72.44,83.8270141468608,-0.1358394338955139
2014-04-17,72.46,83.5770141468608,-0.13301521070525546
2014-04-21,72.21,84.9070141468608,-0.1495402267343804
2014-04-22,73.54,83.8470141468608,-0.12292643037720719
2014-04-23,72.48,83.4670141468608,-0.1316330080710575
2014-04-24,72.1,80.77701414686081,-0.10741934742828108
2014-04-25,69.41,79.9370141468608,-0.13169136049440766
2014-04-28,68.57,81.9570141468608,-0.1633418968005873
2014-04-29,70.59,82.3570141468608,-0.14287810538975598
2014-04-30,70.99,85.2370141468608,-0.16714586133101317
2014-05-01,73.87,82.5170141468608,-0.10479068148868254
2014-05-02,71.15,83.1370141468608,-0.14418384241808158
2014-05-05,71.77,81.8770141468608,-0.12344141090357919
2014-05-06,70.51,80.36701414686081,-0.1226499982797461
2014-05-07,69.0,79.80701414686081,-0.13541433998487584
2014-05-08,68.44,80.0170141468608,-0.14468190634572675
2014-05-09,68.65,82.16701414686081,-0.16450657587120343
2014-05-12,70.8,82.47701414686081,-0.1415790116512754
2014-05-13,71.11,81.92701414686081,-0.13203232486259586
2014-05-14,70.56,81.14701414686081,-0.1304670819766739
2014-05-15,69.78,81.30701414686081,-0.14177146052910194
2014-05-16,69.94,82.02701414686081,-0.14735406710306764
2014-05-19,70.66,81.5470141468608,-0.13350598131347902
2014-05-20,70.18,82.2070141468608,-0.14630155676710055
2014-05-21,70.84,82.3870141468608,-0.14015575471975983
2014-05-22,71.02,82.75701414686081,-0.14182500743722193
2014-05-23,71.39,84.92701414686081,-0.15939585634615394
2014-05-27,73.56,84.4970141468608,-0.1294366937966781
2014-05-28,73.13,84.9370141468608,-0.13900905589223833
2014-05-29,73.57,84.66701414686081,-0.13106655831292546
2014-05-30,73.3,85.58701414686081,-0.14356166375634072
2014-06-02,74.22,84.5770141468608,-0.12245660657725199
2014-06-03,73.21,84.6370141468608,-0.1350120188199555
2014-06-04,73.27,85.36701414686081,-0.14170595361400085
2014-06-05,74.0,86.4570141468608,-0.14408332591385364
2014-06-06,75.09,85.91701414686081,-0.1260171137739241
2014-06-09,74.55,86.4570141468608,-0.1377217830659161
2014-06-10,75.09,87.3470141468608,-0.14032550816508138
2014-06-11,75.98,85.3470141468608,-0.10975210135345237
2014-06-12,73.98,85.6270141468608,-0.13602032329288916
2014-06-13,74.26,85.94701414686081,-0.1359792921588966
2014-06-16,74.58,88.9870141468608,-0.16190018605505752
2014-06-17,77.62,91.7170141468608,-0.1537011892285124
2014-06-18,80.35,89.2470141468608,-0.09968976813297403
2014-06-19,77.88,89.6870141468608,-0.13164686392086866
2014-06-20,78.32,89.19701414686081,-0.12194370238618146
2014-06-23,77.83,87.6270141468608,-0.11180358297318271
2014-06-24,76.26,88.67701414686081,-0.14002517187031804
2014-06-25,77.31,88.3770141468608,-0.12522502885727904
2014-06-26,77.01,90.3170141468608,-0.14733673685472826
2014-06-27,78.95,90.1270141468608,-0.12401402900852787
2014-06-30,78.76,91.4483829492779,-0.1387491231672794
2014-07-01,80.78,90.9283829492779,-0.11160852772383423
2014-07-02,80.26,92.87838294927789,-0.13585920155574793
2014-07-03,82.21,91.51838294927789,-0.10171052688329152
2014-07-07,80.85,89.4783829492779,-0.09642980421504743
2014-07-08,78.81,90.8383829492779,-0.13241520333969703
2014-07-09,80.17,89.9983829492779,-0.10920621712522394
2014-07-10,79.33,90.3983829492779,-0.12244005465770691
2014-07-11,79.73,90.7983829492779,-0.12190066155099866
2014-07-14,80.13,91.26838294927789,-0.12203988489056516
2014-07-15,80.6,90.0483829492779,-0.10492562597820276
2014-07-16,79.38,88.06838294927789,-0.09865496172765975
2014-07-17,77.4,89.45838294927789,-0.13479321391394794
2014-07-18,78.79,89.3083829492779,-0.11777598700059033
2014-07-21,78.64,90.9183829492779,-0.13504840881439606
2014-07-22,80.25,91.5483829492779,-0.12341433660862944
2014-07-23,80.88,90.56838294927789,-0.10697312498892464
2014-07-24,79.9,90.3383829492779,-0.11554759570069695
2014-07-25,79.67,90.8683829492779,-0.12323739661493438
2014-07-28,80.2,91.34838294927789,-0.12204247726495765
2014-07-29,80.68,92.34838294927789,-0.12635178415291493
2014-07-30,81.68,90.0883829492779,-0.09333481936302523
2014-07-31,79.42,95.12838294927789,-0.16512824524362557
2014-08-01,84.46,95.70838294927789,-0.11752766688409255
2014-08-04,85.04,95.01838294927789,-0.10501528903732749
2014-08-05,84.35,94.51838294927789,-0.10758100839214135
2014-08-06,83.85,94.1883829492779,-0.10976282451781028
2014-08-07,83.52,93.2183829492779,-0.10403938195918927
2014-08-08,82.55,94.6083829492779,-0.12745575575203227
2014-08-11,83.94,95.12838294927789,-0.11761350926403846
2014-08-12,84.46,95.6883829492779,-0.11734321976398954
2014-08-13,85.02,95.59838294927789,-0.1106544130028907
2014-08-14,84.93,96.0383829492779,-0.11566607650135807
2014-08-15,85.37,96.70838294927789,-0.11724302075472293
2014-08-18,86.04,97.0083829492779,-0.11306634144198502
2014-08-19,86.34,96.81838294927789,-0.10822720469073932
2014-08-20,86.15,97.6583829492779,-0.11784326753859053
2014-08-21,86.99,97.9083829492779,-0.11151632393861766
2014-08-22,87.24,98.4683829492779,-0.11403033758624592
2014-08-25,87.8,98.09838294927789,-0.10498014992359972
2014-08-26,87.43,97.1683829492779,-0.10022172494484494
2014-08-27,86.5,97.06838294927789,-0.10887564650994852
2014-08-28,86.4,96.56838294927789,-0.1052972270915915
2014-08-29,85.9,98.95838294927789,-0.13195832995746393
2014-09-02,88.29,99.06838294927789,-0.10879740466538468
2014-09-03,88.4,98.6083829492779,-0.10352449400299846
2014-09-04,87.94,98.5283829492779,-0.10746530727829728
2014-09-05,87.86,98.4283829492779,-0.1073712950737391
2014-09-08,87.76,96.59838294927789,-0.09149617912257146
2014-09-09,85.93,97.70838294927789,-0.1205462888009542
2014-09-10,87.04,97.8383829492779,-0.11036959753184061
2014-09-11,87.17,97.2183829492779,-0.10335887765712448
2014-09-12,86.55,95.8283829492779,-0.09682291053777836
2014-09-15,85.16,96.87838294927789,-0.12095972901832219
2014-09-16,86.21,96.01838294927789,-0.10215109490501639
2014-09-17,85.35,96.5783829492779,-0.11626186529934912
2014-09-18,85.91,95.8283829492779,-0.10350151639861971
2014-09-19,85.16,94.1783829492779,-0.09575852405678886
2014-09-22,83.51,94.59838294927789,-0.11721535404282013
2014-09-23,83.93,96.6083829492779,-0.13123481174438445
2014-09-24,85.94,95.34838294927789,-0.0986737546905524
2014-09-25,84.68,96.56838294927789,-0.1231084397004163
2014-09-26,85.9,97.2483829492779,-0.11669482417200605
2014-09-29,86.58,98.2883829492779,-0.11912275487653567
2014-09-30,87.62,101.63141715850183,-0.13786501802538054
2014-10-01,84.78,100.22141715850182,-0.15407302746558615
2014-10-02,83.37,102.32141715850183,-0.18521456880473985
2014-10-03,85.47,103.42141715850182,-0.1735754319725652
2014-10-06,86.57,101.58141715850184,-0.14777719762541697
2014-10-07,84.73,102.23141715850183,-0.1711941166908333
2014-10-08,85.38,100.68141715850183,-0.15197856357556982
2014-10-09,83.83,97.85141715850183,-0.1432929390873271
2014-10-10,81.0,93.19141715850184,-0.13082124438312193
2014-10-13,76.34,91.60141715850183,-0.16660678002496787
2014-10-14,74.75,90.95141715850183,-0.17813265218580898
2014-10-15,74.1,91.93141715850183,-0.19396434548330888
2014-10-16,75.08,91.42141715850182,-0.1787482371900876
2014-10-17,74.57,94.10141715850183,-0.20755709901375508
2014-10-20,77.25,97.16141715850183,-0.20493131677999143
2014-10-21,80.31,95.86141715850182,-0.16222811658196512
2014-10-22,79.01,96.69141715850184,-0.1828643914642133
2014-10-23,79.84,98.38141715850183,-0.18846462771144923
2014-10-24,81.53,97.23141715850183,-0.1614850180873756
2014-10-27,80.38,97.45141715850183,-0.1751787470749212
2014-10-28,80.6,96.39141715850182,-0.1638259673320822
2014-10-29,79.54,97.58141715850184,-0.18488578751830476
2014-10-30,80.73,101.82141715850183,-0.20714126504121977
2014-10-31,84.97,102.78141715850182,-0.17329413867717336
2014-11-03,85.93,100.74141715850183,-0.14702410960924084
2014-11-04,83.89,99.90141715850183,-0.16027217244674719
2014-11-05,83.05,100.91141715850183,-0.17700095451485798
2014-11-06,84.06,101.97141715850182,-0.17565135071782678
2014-11-07,85.12,102.85141715850183,-0.17239837474651776
2014-11-10,86.0,103.31141715850183,-0.16756538274895993
2014-11-11,86.46,103.96141715850183,-0.16834531152859145
2014-11-12,87.11,103.34141715850183,-0.1570659432084871
2014-11-13,86.49,104.79141715850183,-0.1746461461707317
2014-11-14,87.94,103.79141715850183,-0.152723776131651
2014-11-17,86.94,105.22141715850182,-0.17374235827828988
2014-11-18,88.37,103.89141715850182,-0.14940037957920616
2014-11-19,87.04,102.93141715850183,-0.1543884034359595
2014-11-20,86.08,101.54141715850183,-0.15226710037311397
2014-11-21,84.69,102.51141715850183,-0.17384812006790018
2014-11-24,85.66,102.66141715850183,-0.16560668680671797
2014-11-25,85.81,102.44141715850184,-0.1623505181773206
2014-11-26,85.59,103.96141715850183,-0.17671380076026055
2014-11-28,87.11,103.34141715850183,-0.1570659432084871
2014-12-01,86.49,104.37141715850183,-0.17132484779186752
2014-12-02,87.52,105.44141715850184,-0.1699656324948855
2014-12-03,88.59,106.40141715850183,-0.16739830759931407
2014-12-04,89.55,108.20141715850183,-0.17237682877276728
2014-12-05,91.35,107.16141715850183,-0.14754766760050653
2014-12-08,90.31,107.55141715850183,-0.16030860042590256
2014-12-09,90.7,104.63141715850183,-0.1331475529706121
2014-12-10,87.78,104.17141715850182,-0.15735042879911576
2014-12-11,87.32,104.38141715850183,-0.16345263000783272
2014-12-12,87.53,104.18141715850183,-0.15983097190133555
2014-12-15,87.33,102.89141715850182,-0.15124115876963606
2014-12-16,86.04,103.71141715850183,-0.1703902775862628
2014-12-17,86.86,104.64141715850182,-0.1699271439679383
2014-12-18,87.79,104.91141715850183,-0.16319879782611757
2014-12-19,88.06,106.18141715850183,-0.17066467601813196
2014-12-22,89.33,105.77141715850183,-0.15544291265251597
2014-12-23,88.92,105.86141715850182,-0.16003391616358353
2014-12-24,89.01,106.16141715850183,-0.16155979844253876
2014-12-26,89.31,105.05141715850183,-0.14984488152835806
2014-12-29,88.2,102.82141715850183,-0.142202058312059
2014-12-30,85.97,102.21141715850183,-0.15890022474999888
2014-12-31,85.36,96.29331130601946,-0.11354175235778818
2015-01-02,85.76,94.73331130601946,-0.09472181624721987
2015-01-05,84.2,94.70331130601946,-0.11090754020289306
2015-01-06,84.17,94.70331130601946,-0.11122431898904417
2015-01-07,84.17,98.42331130601947,-0.14481641713620896
2015-01-08,87.89,98.08331130601947,-0.1039250324065466
2015-01-09,87.55,95.70331130601946,-0.08519361759540955
2015-01-12,85.17,95.55331130601947,-0.10866511232421683
2015-01-13,85.02,95.92331130601947,-0.113666961216916
2015-01-14,85.39,93.06331130601946,-0.08245259273858585
2015-01-15,82.53,94.01331130601946,-0.12214558924151209
2015-01-16,83.48,94.47331130601947,-0.11636420015394355
2015-01-20,83.94,94.61331130601947,-0.1128098272715291
2015-01-21,84.08,96.24331130601946,-0.1263808480918166
2015-01-22,85.71,97.97331130601947,-0.1251699176290474
2015-01-23,87.44,97.82331130601946,-0.10614352721650855
2015-01-26,87.29,97.21331130601946,-0.10207770080767742
2015-01-27,86.68,96.40331130601946,-0.10086076063460203
2015-01-28,85.87,97.10331130601946,-0.11568412194119582
2015-01-29,86.57,96.46331130601946,-0.10256035348645665
2015-01-30,85.93,96.75331130601947,-0.1118650220847387
2015-02-02,86.22,98.35331130601946,-0.12336454304286226
2015-02-03,87.82,98.40331130601946,-0.10755035745806318
2015-02-04,87.87,98.53331130601947,-0.10822036897655785
2015-02-05,88.0,88.40331130601946,-0.004562174199825519
2015-02-06,77.87,88.73331130601946,-0.12242652895657813
2015-02-09,78.2,88.72331130601947,-0.11860818933733264
2015-02-10,78.19,88.75331130601947,-0.11901878533407506
2015-02-11,78.22,100.10331130601946,-0.21860726703756472
2015-02-12,89.57,100.02331130601947,-0.1045087507055007
2015-02-13,89.49,99.22331130601947,-0.09809500588022602
2015-02-17,88.69,99.69331130601947,-0.1103716103103809
2015-02-18,89.16,101.83331130601947,-0.12445152910656987
2015-02-19,91.3,102.83331130601947,-0.1121554013922369
2015-02-20,92.3,105.28331130601947,-0.12331784729188289
2015-02-23,94.75,104.71331130601946,-0.09514846949020817
2015-02-24,94.18,105.14331130601947,-0.10427017344080747
2015-02-25,94.61,103.78331130601947,-0.08838907903960291
2015-02-26,93.25,102.28331130601947,-0.08831657081371647
2015-02-27,91.75,102.71331130601946,-0.10673700581374368
2015-03-02,92.18,101.55331130601947,-0.09229941579919576
2015-03-03,91.02,100.40331130601946,-0.09345619366496838
2015-03-04,89.87,101.91331130601947,-0.11817211266795657
2015-03-05,91.38,100.78331130601947,-0.09330226586291812
2015-03-06,90.25,101.08331130601947,-0.10717210552415246
2015-03-09,90.55,99.88331130601946,-0.09344214948405494
2015-03-10,89.35,99.48331130601946,-0.1018594091108257
2015-03-11,88.95,101.92331130601947,-0.12728502576871514
2015-03-12,91.39,101.88331130601946,-0.10299342621974139
2015-03-13,91.35,103.50331130601947,-0.11741954100470087
2015-03-16,92.97,102.86331130601947,-0.09617920306480088
2015-03-17,92.33,104.57331130601946,-0.11707873790274359
2015-03-18,94.04,105.21331130601946,-0.10619674608967666
2015-03-19,94.68,106.44331130601947,-0.11051245176129953
2015-03-20,95.91,105.93331130601946,-0.09461906913363816
2015-03-23,95.4,106.00331130601947,-0.1000281139841841
2015-03-24,95.47,104.48331130601946,-0.08626555947887715
2015-03-25,93.95,103.29331130601946,-0.09045417547258916
2015-03-26,92.76,104.21331130601946,-0.10990257542423854
2015-03-27,93.68,104.72331130601947,-0.10545227388531497
2015-03-30,94.19,104.66331130601947,-0.10006669171202809
2015-03-31,94.13,107.37591010791313,-0.1233601661173438
2015-04-01,94.17,111.18591010791312,-0.15304016571342605
2015-04-02,97.98,111.78591010791312,-0.12350313285981673
2015-04-06,98.58,111.67591010791313,-0.1172670999077462
2015-04-07,98.47,111.85591010791312,-0.11967101331524677
2015-04-08,98.65,111.02591010791312,-0.11146866615084883
2015-04-09,97.82,112.40591010791312,-0.1297610605519781
2015-04-10,99.2,111.96591010791312,-0.11401604377269192
2015-04-13,98.76,111.29591010791312,-0.11263585603242943
2015-04-14,98.09,111.16591010791312,-0.11762517929480198
2015-04-15,97.96,110.37591010791313,-0.11248749927202639
2015-04-16,97.17,109.30591010791312,-0.11102702585735613
2015-04-17,96.1,110.60591010791312,-0.1311495027142796
2015-04-20,97.4,111.51591010791311,-0.12658202846798494
2015-04-21,98.31,112.67591010791313,-0.1274976176731517
2015-04-22,99.47,112.12591010791313,-0.11287230663931935
2015-04-23,98.92,112.10591010791312,-0.1176201156140686
2015-04-24,98.9,112.02591010791312,-0.11716852016885282
2015-04-27,98.82,111.00591010791312,-0.10977712894805991
2015-04-28,97.8,109.46591010791312,-0.1065711699323807
2015-04-29,96.26,107.43591010791312,-0.10402397202841729
2015-04-30,94.23,114.89591010791312,-0.17986636851131754
2015-05-01,101.69,114.10591010791312,-0.1088104033890186
2015-05-04,100.9,111.97591010791312,-0.09891332963705379
2015-05-05,98.77,112.30591010791312,-0.12052713962165185
2015-05-06,99.1,114.17591010791313,-0.13204107673557552
2015-05-07,100.97,115.96591010791312,-0.12931308945843256
2015-05-08,102.76,117.01591010791311,-0.12182881878854068
2015-05-11,103.81,116.42591010791313,-0.10835998701852245
2015-05-12,103.22,115.19591010791312,-0.10396124390782924
2015-05-13,101.99,117.34591010791313,-0.130860207175449
2015-05-14,104.14,116.61591010791312,-0.10698291593632692
2015-05-15,103.41,116.65591010791312,-0.11354684126727854
2015-05-18,103.45,116.92591010791313,-0.11525170165856269
2015-05-19,103.72,118.70591010791313,-0.12624401004372687
2015-05-20,105.5,119.09591010791313,-0.11415933675299039
2015-05-21,105.89,126.20591010791313,-0.160974316421013
2015-05-22,113.0,123.84591010791313,-0.08757584403443397
2015-05-26,110.64,124.13591010791312,-0.1087188235554154
2015-05-27,110.93,122.44591010791312,-0.0940489567823376
2015-05-28,109.24,120.46591010791312,-0.09318744280317126
2015-05-29,107.26,120.65591010791312,-0.11102572676242695
2015-06-01,107.45,120.83591010791312,-0.11077758338525989
2015-06-02,107.63,119.81591010791313,-0.10170527517537364
2015-06-03,106.61,118.84591010791313,-0.10295608908041354
2015-06-04,105.64,119.60591010791312,-0.11676605357805925
2015-06-05,106.4,117.99591010791312,-0.09827383082437413
2015-06-08,104.79,118.22591010791312,-0.11364607043962882
2015-06-09,105.02,121.37591010791313,-0.13475417068651752
2015-06-10,108.17,121.07591010791312,-0.10659354198874305
2015-06-11,107.87,120.89591010791312,-0.1077448368293521
2015-06-12,107.69,120.42591010791313,-0.10575722530558862
2015-06-15,107.22,121.15591010791312,-0.11502460008348292
2015-06-16,107.95,121.09591010791313,-0.10855783730596935
2015-06-17,107.89,122.88591010791312,-0.12203115959139954
2015-06-18,109.68,121.88591010791312,-0.10014209269230934
2015-06-19,108.68,122.70591010791313,-0.11430509007738987
2015-06-22,109.5,123.03591010791312,-0.11001593027629875
2015-06-23,109.83,122.18591010791312,-0.10112385378150823
2015-06-24,108.98,122.47591010791312,-0.11019236432717194
2015-06-25,109.27,123.91591010791312,-0.11819232974328009
2015-06-26,110.71,120.15591010791312,-0.07861377854347462
2015-06-29,106.95,122.55591010791312,-0.12733706676546053
2015-06-30,109.35,131.30130696604732,-0.16718269964916366
2015-07-01,107.19,131.18130696604732,-0.18288662859760052
2015-07-02,107.07,130.6213069660473,-0.18030218433022616
2015-07-06,106.51,131.17130696604733,-0.1880083955588756
2015-07-07,107.06,128.98130696604733,-0.16995724017448377
2015-07-08,104.87,128.66130696604733,-0.18491423355683512
2015-07-09,104.55,132.08130696604732,-0.20844211492489617
2015-07-10,107.97,135.23130696604733,-0.20159020553496432
2015-07-13,111.12,131.3713069660473,-0.15415319702407482
2015-07-14,107.26,131.56130696604734,-0.1847146970979765
2015-07-15,107.45,134.16130696604733,-0.19909844030371038
2015-07-16,110.05,134.90130696604731,-0.1842184299393187
2015-07-17,110.79,133.67130696604733,-0.17117590517656267
2015-07-20,109.56,134.20130696604733,-0.18361450810819246
2015-07-21,110.09,134.77130696604732,-0.18313473039380135
2015-07-22,110.66,133.63130696604733,-0.1719006383128755
2015-07-23,109.52,129.81130696604734,-0.1563138638713083
2015-07-24,105.7,129.03130696604734,-0.18081896180580903
2015-07-27,104.92,131.28130696604734,-0.20080015636091308
2015-07-28,107.17,130.98130696604733,-0.1817916427740306
2015-07-29,106.87,131.72130696604734,-0.1886658091879777
2015-07-30,107.61,145.55130696604732,-0.26067307643549964
2015-07-31,121.44,146.70130696604733,-0.17219551405832956
2015-08-03,122.59,148.67130696604733,-0.1754293245838191
2015-08-04,124.56,150.90130696604731,-0.17455983314958357
2015-08-05,126.79,145.71130696604732,-0.12985476117139094
2015-08-06,121.6,145.15130696604731,-0.16225349573708114
2015-08-07,121.04,145.60130696604733,-0.16868878087594885
2015-08-10,121.49,145.24130696604732,-0.16352997272049885
2015-08-11,121.13,144.89130696604732,-0.16399401360645716
2015-08-12,120.78,144.77130696604732,-0.16571865978714906
2015-08-13,120.66,145.76130696604733,-0.1722083006012992
2015-08-14,121.65,147.1213069660473,-0.17313132605548143
2015-08-17,123.01,147.43130696604732,-0.16564532641409346
2015-08-18,123.32,147.25130696604734,-0.16252016677560177
2015-08-19,123.14,142.81130696604734,-0.13774334388469744
2015-08-20,118.7,138.6213069660473,-0.14371028092331184
2015-08-21,114.51,132.45130696604733,-0.13545586960985145
2015-08-24,108.34,132.53130696604734,-0.18253277297148218
2015-08-25,108.42,139.35130696604733,-0.22196639299252274
2015-08-26,115.24,141.56130696604734,-0.18593574423808024
2015-08-27,117.45,140.6213069660473,-0.16477806575672038
2015-08-28,116.51,139.10130696604733,-0.16240902015077074
2015-08-31,114.99,134.48130696604733,-0.14493692399173608
2015-09-01,110.37,137.49130696604732,-0.19725833992359065
2015-09-02,113.38,137.00130696604734,-0.17241665418492214
2015-09-03,112.89,135.34130696604734,-0.16588658310858218
2015-09-04,111.23,138.57130696604733,-0.1973085739369297
2015-09-08,114.46,137.46130696604732,-0.16732931960066844
2015-09-09,113.35,140.05130696604732,-0.19065375071808888
2015-09-10,115.94,140.72130696604734,-0.17610202392468166
2015-09-11,116.61,139.86130696604732,-0.1662454575209411
2015-09-14,115.75,142.94130696604734,-0.19022707671552253
2015-09-15,118.83,148.79130696604733,-0.20136463330404242
2015-09-16,124.68,152.94130696604734,-0.18478531095802186
2015-09-17,128.83,150.60130696604733,-0.14456253670464891
2015-09-18,126.49,150.44130696604734,-0.15920698542889444
2015-09-21,126.33,148.99130696604732,-0.15209818228664485
2015-09-22,124.88,146.25130696604734,-0.14612728877020398
2015-09-23,122.14,144.61130696604732,-0.15539107859196144
2015-09-24,120.5,144.16130696604733,-0.16413077450539493
2015-09-25,120.05,140.83130696604732,-0.14756169926802876
2015-09-28,116.72,138.1213069660473,-0.1549457316625894
2015-09-29,114.01,141.79130696604733,-0.19593096051156156
2015-09-30,117.68,130.8952417007285,-0.10096044385588188
2015-10-01,119.92,133.5952417007285,-0.10236323933874014
2015-10-02,122.62,134.9252417007285,-0.09120044215316048
2015-10-05,123.95,133.1952417007285,-0.06941120105102028
2015-10-06,122.22,133.90524170072848,-0.08726500585275376
2015-10-07,122.93,133.8552417007285,-0.08161982722465944
2015-10-08,122.88,136.3152417007285,-0.09856008420705242
2015-10-09,125.34,137.99524170072849,-0.09170781213002999
2015-10-12,127.02,139.0752417007285,-0.08668143627368119
2015-10-13,128.1,132.8252417007285,-0.03557487748733068
2015-10-14,121.85,136.15524170072848,-0.10506567005456646
2015-10-15,125.18,138.3552417007285,-0.09522762953374331
2015-10-16,127.38,141.4252417007285,-0.09931212796121491
2015-10-19,130.45,140.0152417007285,-0.06831571752147847
2015-10-20,129.04,140.1152417007285,-0.07904380398803479
2015-10-21,129.14,138.5552417007285,-0.06795298095661295
2015-10-22,127.58,136.3852417007285,-0.06456154339668163
2015-10-23,125.41,139.3652417007285,-0.10013430558744219
2015-10-26,128.39,138.0852417007285,-0.07021200514491588
2015-10-27,127.11,136.7752417007285,-0.07066514071220986
2015-10-28,125.8,138.0352417007285,-0.08863853571000002
2015-10-29,127.06,147.2752417007285,-0.1372616433508015
2015-10-30,136.3,146.3852417007285,-0.06889520817506223
2015-11-02,135.41,147.3652417007285,-0.08112660463725474
2015-11-03,136.39,145.1452417007285,-0.060320556141831516
2015-11-04,134.17,148.2852417007285,-0.09518979460691113
2015-11-05,137.31,144.2952417007285,-0.04840936969505927
2015-11-06,133.32,140.4552417007285,-0.05080082177304379
2015-11-09,129.48,139.9852417007285,-0.07504535173205928
2015-11-10,129.01,139.71524170072848,-0.07662186008065774
2015-11-11,128.74,138.9152417007285,-0.07324784218170588
2015-11-12,127.94,136.1752417007285,-0.0604753228110807
2015-11-13,125.2,133.5052417007285,-0.062209105761898975
2015-11-16,122.53,131.8652417007285,-0.0707938011588759
2015-11-17,120.89,136.2752417007285,-0.11289828958451398
2015-11-18,125.3,139.0652417007285,-0.0989840562054436
2015-11-19,128.09,137.2252417007285,-0.06657114673298481
2015-11-20,126.25,135.8952417007285,-0.07097556603173383
2015-11-23,124.92,132.24524170072849,-0.05539134419146463
2015-11-24,121.27,134.5952417007285,-0.09900232379950757
2015-11-25,123.62,134.6052417007285,-0.08161080179293667
2015-11-27,123.63,134.0852417007285,-0.07797458965740667
2015-11-30,123.11,136.0152417007285,-0.09488084967068344
2015-12-01,125.04,134.0852417007285,-0.06745889097114066
2015-12-02,123.11,133.24524170072849,-0.07606456764506786
2015-12-03,122.27,136.8952417007285,-0.10683528162871614
2015-12-04,125.92,136.0152417007285,-0.07422140029674651
2015-12-07,125.04,136.6052417007285,-0.0846617710765839
