date,RF,dcf,Deviation
1984-06-14,3.22,,
1984-06-15,3.22,,
1984-06-18,3.22,,
1984-06-19,3.18,,
1984-06-20,3.27,,
1984-06-21,3.29,,
1984-06-22,3.27,,
1984-06-25,3.34,,
1984-06-26,3.27,,
1984-06-27,3.31,,
1984-06-28,3.34,,
1984-06-29,3.31,,
1984-07-02,3.31,,
1984-07-03,3.36,,
1984-07-05,3.41,,
1984-07-06,3.36,,
1984-07-09,3.41,,
1984-07-10,3.36,,
1984-07-11,3.31,,
1984-07-12,3.36,,
1984-07-13,3.36,,
1984-07-16,3.34,,
1984-07-17,3.36,,
1984-07-18,3.41,,
1984-07-19,3.41,,
1984-07-20,3.38,,
1984-07-23,3.36,,
1984-07-24,3.36,,
1984-07-25,3.38,,
1984-07-26,3.41,,
1984-07-27,3.38,,
1984-07-30,3.36,,
1984-07-31,3.38,,
1984-08-01,3.41,,
1984-08-02,3.54,,
1984-08-03,3.59,,
1984-08-06,3.59,,
1984-08-07,3.59,,
1984-08-08,3.68,,
1984-08-09,3.68,,
1984-08-10,3.68,,
1984-08-13,3.68,,
1984-08-14,3.73,,
1984-08-15,3.77,,
1984-08-16,3.68,,
1984-08-17,3.68,,
1984-08-20,3.73,,
1984-08-21,3.73,,
1984-08-22,3.77,,
1984-08-23,3.73,,
1984-08-24,3.77,,
1984-08-27,3.73,,
1984-08-28,3.77,,
1984-08-29,3.73,,
1984-08-30,3.73,,
1984-08-31,3.77,,
1984-09-04,3.77,,
1984-09-05,3.77,,
1984-09-06,3.77,,
1984-09-07,3.8,,
1984-09-10,3.82,,
1984-09-11,3.87,,
1984-09-12,3.87,,
1984-09-13,3.82,,
1984-09-14,3.87,,
1984-09-17,3.87,,
1984-09-18,3.96,,
1984-09-19,3.87,,
1984-09-20,3.87,,
1984-09-21,4.0,,
1984-09-24,3.91,,
1984-09-25,3.96,,
1984-09-26,3.98,,
1984-09-27,3.91,,
1984-09-28,3.91,,
1984-10-01,3.96,,
1984-10-02,3.93,,
1984-10-03,3.91,,
1984-10-04,3.96,,
1984-10-05,3.91,,
1984-10-08,3.91,,
1984-10-09,3.96,,
1984-10-10,4.0,,
1984-10-11,4.03,,
1984-10-12,4.1,,
1984-10-15,4.1,,
1984-10-16,4.12,,
1984-10-17,4.05,,
1984-10-18,4.05,,
1984-10-19,4.14,,
1984-10-22,4.1,,
1984-10-23,4.14,,
1984-10-24,4.1,,
1984-10-25,4.23,,
1984-10-26,4.33,,
1984-10-29,4.23,,
1984-10-30,4.28,,
1984-10-31,4.33,,
1984-11-01,4.3,,
1984-11-02,4.19,,
1984-11-05,4.19,,
1984-11-06,4.23,,
1984-11-07,4.23,,
1984-11-08,4.23,,
1984-11-09,4.23,,
1984-11-12,4.33,,
1984-11-13,4.28,,
1984-11-14,4.37,,
1984-11-15,4.37,,
1984-11-16,4.33,,
1984-11-19,4.33,,
1984-11-20,4.37,,
1984-11-21,4.37,,
1984-11-23,4.37,,
1984-11-26,4.37,,
1984-11-27,4.42,,
1984-11-28,4.42,,
1984-11-29,4.42,,
1984-11-30,4.37,,
1984-12-03,4.42,,
1984-12-04,4.33,,
1984-12-05,4.28,,
1984-12-06,4.26,,
1984-12-07,4.23,,
1984-12-10,4.28,,
1984-12-11,4.28,,
1984-12-12,4.19,,
1984-12-13,4.21,,
1984-12-14,4.23,,
1984-12-17,4.19,,
1984-12-18,4.23,,
1984-12-19,4.19,,
1984-12-20,4.1,,
1984-12-21,4.05,,
1984-12-24,4.1,,
1984-12-26,4.0,,
1984-12-27,4.0,,
1984-12-28,4.0,,
1984-12-31,4.0,,
1985-01-02,4.05,,
1985-01-03,4.05,,
1985-01-04,4.05,,
1985-01-07,4.19,,
1985-01-08,4.19,,
1985-01-09,4.14,,
1985-01-10,4.1,,
1985-01-11,4.19,,
1985-01-14,4.1,,
1985-01-15,4.14,,
1985-01-16,4.14,,
1985-01-17,4.23,,
1985-01-18,4.3,,
1985-01-21,4.42,,
1985-01-22,4.56,,
1985-01-23,4.46,,
1985-01-24,4.51,,
1985-01-25,4.42,,
1985-01-28,4.37,,
1985-01-29,4.37,,
1985-01-30,4.42,,
1985-01-31,4.37,,
1985-02-01,4.42,,
1985-02-04,4.4,,
1985-02-05,4.42,,
1985-02-06,4.49,,
1985-02-07,4.51,,
1985-02-08,4.51,,
1985-02-11,4.51,,
1985-02-12,4.46,,
1985-02-13,4.51,,
1985-02-14,4.49,,
1985-02-15,4.56,,
1985-02-19,4.56,,
1985-02-20,4.6,,
1985-02-21,4.6,,
1985-02-22,4.6,,
1985-02-25,4.6,,
1985-02-26,4.6,,
1985-02-27,4.6,,
1985-02-28,4.56,,
1985-03-01,4.6,,
1985-03-04,4.63,,
1985-03-05,4.65,,
1985-03-06,4.63,,
1985-03-07,4.6,,
1985-03-08,4.6,,
1985-03-11,4.63,,
1985-03-12,4.56,,
1985-03-13,4.56,,
1985-03-14,4.6,,
1985-03-15,4.6,,
1985-03-18,4.6,,
1985-03-19,4.63,,
1985-03-20,4.6,,
1985-03-21,4.6,,
1985-03-22,4.63,,
1985-03-25,4.6,,
1985-03-26,4.65,,
1985-03-27,4.6,,
1985-03-28,4.69,,
1985-03-29,4.74,,
1985-04-01,4.69,,
1985-04-02,4.69,,
1985-04-03,4.69,,
1985-04-04,4.74,,
1985-04-08,4.69,,
1985-04-09,4.74,,
1985-04-10,4.74,,
1985-04-11,4.79,,
1985-04-12,4.74,,
1985-04-15,4.74,,
1985-04-16,4.76,,
1985-04-17,4.79,,
1985-04-18,4.74,,
1985-04-19,4.74,,
1985-04-22,4.79,,
1985-04-23,4.79,,
1985-04-24,4.79,,
1985-04-25,4.83,,
1985-04-26,4.79,,
1985-04-29,4.83,,
1985-04-30,4.83,,
1985-05-01,4.79,,
1985-05-02,4.83,,
1985-05-03,4.79,,
1985-05-06,4.81,,
1985-05-07,4.79,,
1985-05-08,4.79,,
1985-05-09,4.92,,
1985-05-10,4.92,,
1985-05-13,4.83,,
1985-05-14,4.97,,
1985-05-15,5.02,,
1985-05-16,5.11,,
1985-05-17,5.15,,
1985-05-20,5.25,,
1985-05-21,5.25,,
1985-05-22,5.25,,
1985-05-23,5.25,,
1985-05-24,5.18,,
1985-05-28,5.2,,
1985-05-29,5.11,,
1985-05-30,5.11,,
1985-05-31,5.02,,
1985-06-03,5.11,,
1985-06-04,5.02,,
1985-06-05,5.02,,
1985-06-06,5.02,,
1985-06-07,4.92,,
1985-06-10,4.92,,
1985-06-11,4.97,,
1985-06-12,5.06,,
1985-06-13,5.02,,
1985-06-14,5.11,,
1985-06-17,5.15,,
1985-06-18,5.11,,
1985-06-19,5.15,,
1985-06-20,5.09,,
1985-06-21,5.11,,
1985-06-24,5.15,,
1985-06-25,5.15,,
1985-06-26,5.2,,
1985-06-27,5.38,,
1985-06-28,5.43,,
1985-07-01,5.61,,
1985-07-02,5.59,,
1985-07-03,5.71,,
1985-07-05,6.03,,
1985-07-08,5.94,,
1985-07-09,5.98,,
1985-07-10,6.03,,
1985-07-11,5.98,,
1985-07-12,6.03,,
1985-07-15,5.94,,
1985-07-16,5.98,,
1985-07-17,5.98,,
1985-07-18,5.98,,
1985-07-19,5.94,,
1985-07-22,5.94,,
1985-07-23,5.84,,
1985-07-24,5.55,,
1985-07-25,5.48,,
1985-07-26,5.48,,
1985-07-29,5.34,,
1985-07-30,5.38,,
1985-07-31,5.34,,
1985-08-01,5.57,,
1985-08-02,5.57,,
1985-08-05,5.52,,
1985-08-06,5.52,,
1985-08-07,5.38,,
1985-08-08,5.43,,
1985-08-09,5.48,,
1985-08-12,5.43,,
1985-08-13,5.43,,
1985-08-14,5.45,,
1985-08-15,5.48,,
1985-08-16,5.48,,
1985-08-19,5.48,,
1985-08-20,5.43,,
1985-08-21,5.48,,
1985-08-22,5.43,,
1985-08-23,5.48,,
1985-08-26,5.38,,
1985-08-27,5.34,,
1985-08-28,5.43,,
1985-08-29,5.38,,
1985-08-30,5.38,,
1985-09-03,5.38,,
1985-09-04,5.38,,
1985-09-05,5.38,,
1985-09-06,5.38,,
1985-09-09,5.34,,
1985-09-10,5.29,,
1985-09-11,5.34,,
1985-09-12,5.2,,
1985-09-13,5.2,,
1985-09-16,5.15,,
1985-09-17,4.97,,
1985-09-18,4.97,,
1985-09-19,4.97,,
1985-09-20,5.02,,
1985-09-23,5.02,,
1985-09-24,5.06,,
1985-09-25,5.02,,
1985-09-26,5.06,,
1985-09-30,5.48,,
1985-10-01,5.43,,
1985-10-02,5.64,,
1985-10-03,5.71,,
1985-10-04,5.66,,
1985-10-07,5.75,,
1985-10-08,5.66,,
1985-10-09,5.75,,
1985-10-10,5.75,,
1985-10-11,5.75,,
1985-10-14,5.66,,
1985-10-15,5.75,,
1985-10-16,5.75,,
1985-10-17,5.75,,
1985-10-18,5.71,,
1985-10-21,5.71,,
1985-10-22,5.75,,
1985-10-23,5.78,,
1985-10-24,5.89,,
1985-10-25,5.84,,
1985-10-28,5.91,,
1985-10-29,5.84,,
1985-10-30,5.98,,
1985-10-31,5.98,,
1985-11-01,6.03,,
1985-11-04,6.03,,
1985-11-05,6.03,,
1985-11-06,6.03,,
1985-11-07,5.98,,
1985-11-08,6.07,,
1985-11-11,6.07,,
1985-11-12,6.07,,
1985-11-13,6.07,,
1985-11-14,6.12,,
1985-11-15,6.12,,
1985-11-18,6.17,,
1985-11-19,6.12,,
1985-11-20,6.26,,
1985-11-21,6.3,,
1985-11-22,6.37,,
1985-11-25,6.4,,
1985-11-26,6.49,,
1985-11-27,6.77,,
1985-11-29,6.81,,
1985-12-02,6.81,,
1985-12-03,6.81,,
1985-12-04,6.72,,
1985-12-05,6.81,,
1985-12-06,6.72,,
1985-12-09,6.77,,
1985-12-10,6.77,,
1985-12-11,6.72,,
1985-12-12,6.77,,
1985-12-13,6.72,,
1985-12-16,6.72,,
1985-12-17,6.77,,
1985-12-18,6.74,,
1985-12-19,6.7,,
1985-12-20,6.58,,
1985-12-23,6.44,,
1985-12-24,6.44,,
1985-12-26,6.26,,
1985-12-27,6.17,,
1985-12-30,6.07,,
1985-12-31,5.98,,
1986-01-02,6.26,,
1986-01-03,6.26,,
1986-01-06,6.3,,
1986-01-07,6.4,,
1986-01-08,6.49,,
1986-01-09,6.4,,
1986-01-10,6.4,,
1986-01-13,6.4,,
1986-01-14,6.35,,
1986-01-15,6.33,,
1986-01-16,6.35,,
1986-01-17,6.44,,
1986-01-20,6.4,,
1986-01-21,6.49,,
1986-01-22,6.54,,
1986-01-23,6.63,,
1986-01-24,6.63,,
1986-01-27,6.67,,
1986-01-28,6.67,,
1986-01-29,6.9,,
1986-01-30,7.02,,
1986-01-31,7.18,,
1986-02-03,7.32,,
1986-02-04,7.32,,
1986-02-05,7.27,,
1986-02-06,7.32,,
1986-02-07,7.25,,
1986-02-10,7.09,,
1986-02-11,7.04,,
1986-02-12,7.04,,
1986-02-13,6.95,,
1986-02-14,6.86,,
1986-02-18,6.9,,
1986-02-19,6.95,,
1986-02-20,7.0,,
1986-02-21,7.04,,
1986-02-24,7.04,,
1986-02-25,7.04,,
1986-02-26,7.09,,
1986-02-27,7.13,,
1986-02-28,7.13,,
1986-03-03,7.23,,
1986-03-04,7.23,,
1986-03-05,7.23,,
1986-03-06,7.32,,
1986-03-07,7.27,,
1986-03-10,7.2,,
1986-03-11,7.23,,
1986-03-12,7.23,,
1986-03-13,7.18,,
1986-03-14,7.18,,
1986-03-17,6.95,,
1986-03-18,7.04,,
1986-03-19,6.95,,
1986-03-20,6.95,,
1986-03-21,6.95,,
1986-03-24,6.95,,
1986-03-25,6.95,,
1986-03-26,6.93,,
1986-03-27,7.04,,
1986-03-31,7.18,,
1986-04-01,7.11,,
1986-04-02,7.09,,
1986-04-03,7.04,,
1986-04-04,7.04,,
1986-04-07,7.0,,
1986-04-08,7.13,,
1986-04-09,7.04,,
1986-04-10,7.09,,
1986-04-11,7.04,,
1986-04-14,7.06,,
1986-04-15,7.09,,
1986-04-16,7.27,,
1986-04-17,7.36,,
1986-04-18,7.5,,
1986-04-21,7.55,,
1986-04-22,7.5,,
1986-04-23,7.5,,
1986-04-24,7.57,,
1986-04-25,7.73,,
1986-04-28,7.69,,
1986-04-29,7.59,,
1986-04-30,7.36,,
1986-05-01,7.27,,
1986-05-02,7.41,,
1986-05-05,7.59,,
1986-05-06,7.64,,
1986-05-07,7.73,,
1986-05-08,7.78,,
1986-05-09,7.96,,
1986-05-12,7.85,,
1986-05-13,7.73,,
1986-05-14,7.69,,
1986-05-15,7.71,,
1986-05-16,7.69,,
1986-05-19,7.73,,
1986-05-20,7.82,,
1986-05-21,7.87,,
1986-05-22,7.92,,
1986-05-23,7.87,,
1986-05-27,8.1,,
1986-05-28,8.51,,
1986-05-29,8.7,,
1986-05-30,8.61,,
1986-06-02,8.65,,
1986-06-03,8.56,,
1986-06-04,8.47,,
1986-06-05,8.47,,
1986-06-06,8.42,,
1986-06-09,8.28,,
1986-06-10,8.19,,
1986-06-11,8.47,,
1986-06-12,8.47,,
1986-06-13,8.51,,
1986-06-16,8.42,,
1986-06-17,8.47,,
1986-06-18,8.51,,
1986-06-19,8.47,,
1986-06-20,8.38,,
1986-06-23,8.42,,
1986-06-24,8.47,,
1986-06-25,8.38,,
1986-06-26,8.51,,
1986-06-27,8.51,,
1986-06-30,8.65,,
1986-07-01,8.79,,
1986-07-02,9.2,,
1986-07-03,9.34,,
1986-07-07,9.16,,
1986-07-08,8.65,,
1986-07-09,8.79,,
1986-07-10,8.51,,
1986-07-11,8.56,,
1986-07-14,8.47,,
1986-07-15,8.42,,
1986-07-16,8.56,,
1986-07-17,8.51,,
1986-07-18,8.28,,
1986-07-21,8.19,,
1986-07-22,8.19,,
1986-07-23,8.38,,
1986-07-24,8.15,,
1986-07-25,8.15,,
1986-07-28,7.92,,
1986-07-29,8.01,,
1986-07-30,8.05,,
1986-07-31,8.38,,
1986-08-01,8.24,,
1986-08-04,8.01,,
1986-08-05,8.05,,
1986-08-06,8.01,,
1986-08-07,7.92,,
1986-08-08,8.01,,
1986-08-11,8.01,,
1986-08-12,8.15,,
1986-08-13,8.15,,
1986-08-14,8.05,,
1986-08-15,8.1,,
1986-08-18,8.1,,
1986-08-19,8.1,,
1986-08-20,8.05,,
1986-08-21,8.1,,
1986-08-22,8.05,,
1986-08-25,8.05,,
1986-08-26,8.01,,
1986-08-27,7.92,,
1986-08-28,8.01,,
1986-08-29,8.01,,
1986-09-02,7.96,,
1986-09-03,7.82,,
1986-09-04,7.82,,
1986-09-05,7.59,,
1986-09-08,7.36,,
1986-09-09,7.32,,
1986-09-10,7.46,,
1986-09-11,7.87,,
1986-09-12,7.69,,
1986-09-15,7.64,,
1986-09-16,7.64,,
1986-09-17,8.19,,
1986-09-18,8.19,,
1986-09-19,8.01,,
1986-09-22,8.1,,
1986-09-23,8.24,,
1986-09-24,8.33,,
1986-09-25,8.28,,
1986-09-26,8.28,,
1986-09-29,8.19,,
1986-09-30,8.15,,
1986-10-01,8.19,,
1986-10-02,7.87,,
1986-10-03,8.01,,
1986-10-06,7.96,,
1986-10-07,8.1,,
1986-10-08,8.1,,
1986-10-09,8.1,,
1986-10-10,8.01,,
1986-10-13,7.96,,
1986-10-14,8.01,,
1986-10-15,8.01,,
1986-10-16,7.92,,
1986-10-17,7.92,,
1986-10-20,7.73,,
1986-10-21,7.69,,
1986-10-22,7.73,,
1986-10-23,7.78,,
1986-10-24,7.78,,
1986-10-27,7.69,,
1986-10-28,7.69,,
1986-10-29,7.59,,
1986-10-30,7.64,,
1986-10-31,7.69,,
1986-11-03,7.59,,
1986-11-04,7.69,,
1986-11-05,7.82,,
1986-11-06,7.82,,
1986-11-07,7.73,,
1986-11-10,7.64,,
1986-11-11,7.64,,
1986-11-12,7.64,,
1986-11-13,7.46,,
1986-11-14,7.46,,
1986-11-17,7.41,,
1986-11-18,7.27,,
1986-11-19,7.23,,
1986-11-20,7.36,,
1986-11-21,7.41,,
1986-11-24,7.32,,
1986-11-25,7.36,,
1986-11-26,7.36,,
1986-11-28,7.27,,
1986-12-01,7.27,,
1986-12-02,7.32,,
1986-12-03,7.32,,
1986-12-04,7.46,,
1986-12-05,7.59,,
1986-12-08,7.59,,
1986-12-09,7.69,,
1986-12-10,8.1,,
1986-12-11,8.1,,
1986-12-12,8.05,,
1986-12-15,7.73,,
1986-12-16,8.01,,
1986-12-17,8.05,,
1986-12-18,7.96,,
1986-12-19,8.05,,
1986-12-22,8.05,,
1986-12-23,7.92,,
1986-12-24,7.92,,
1986-12-26,8.01,,
1986-12-29,7.96,,
1986-12-30,7.96,,
1986-12-31,7.96,,
1987-01-02,8.05,,
1987-01-05,8.1,,
1987-01-06,8.15,,
1987-01-07,8.15,,
1987-01-08,8.15,,
1987-01-09,8.61,,
1987-01-12,8.74,,
1987-01-13,8.65,,
1987-01-14,8.47,,
1987-01-15,8.47,,
1987-01-16,8.42,,
1987-01-19,8.47,,
1987-01-20,8.42,,
1987-01-21,8.47,,
1987-01-22,8.42,,
1987-01-23,8.47,,
1987-01-26,8.28,,
1987-01-27,8.28,,
1987-01-28,8.38,,
1987-01-29,8.33,,
1987-01-30,8.33,,
1987-02-02,8.38,,
1987-02-03,8.38,,
1987-02-04,8.33,,
1987-02-05,8.28,,
1987-02-06,8.38,,
1987-02-09,8.38,,
1987-02-10,8.38,,
1987-02-11,8.38,,
1987-02-12,8.38,,
1987-02-13,8.38,,
1987-02-17,8.33,,
1987-02-18,8.33,,
1987-02-19,8.33,,
1987-02-20,8.28,,
1987-02-23,8.28,,
1987-02-24,8.28,,
1987-02-25,8.15,,
1987-02-26,8.1,,
1987-02-27,8.1,,
1987-03-02,8.15,,
1987-03-03,8.1,,
1987-03-04,8.28,,
1987-03-05,8.19,,
1987-03-06,8.24,,
1987-03-09,8.24,,
1987-03-10,8.19,,
1987-03-11,8.24,,
1987-03-12,8.19,,
1987-03-13,8.24,,
1987-03-16,8.24,,
1987-03-17,8.24,,
1987-03-18,8.24,,
1987-03-19,8.28,,
1987-03-20,8.38,,
1987-03-23,8.33,,
1987-03-24,8.19,,
1987-03-25,8.19,,
1987-03-26,8.28,,
1987-03-27,8.19,,
1987-03-30,8.01,,
1987-03-31,8.05,,
1987-04-01,7.92,,
1987-04-02,8.01,,
1987-04-03,8.1,,
1987-04-06,8.1,,
1987-04-07,8.01,,
1987-04-08,8.01,,
1987-04-09,7.92,,
1987-04-10,7.78,,
1987-04-13,7.78,,
1987-04-14,7.64,,
1987-04-15,7.55,,
1987-04-16,7.73,,
1987-04-20,8.1,,
1987-04-21,8.01,,
1987-04-22,7.96,,
1987-04-23,7.78,,
1987-04-24,7.73,,
1987-04-27,7.69,,
1987-04-28,7.82,,
1987-04-29,7.87,,
1987-04-30,7.92,,
1987-05-01,7.87,,
1987-05-04,7.82,,
1987-05-05,7.78,,
1987-05-06,7.87,,
1987-05-07,7.82,,
1987-05-08,7.92,,
1987-05-11,7.92,,
1987-05-12,7.82,,
1987-05-13,7.82,,
1987-05-14,7.82,,
1987-05-15,7.78,,
1987-05-18,7.55,,
1987-05-19,7.46,,
1987-05-20,7.5,,
1987-05-21,7.55,,
1987-05-22,7.5,,
1987-05-26,7.5,,
1987-05-27,7.5,,
1987-05-28,7.46,,
1987-05-29,7.36,,
1987-06-01,7.41,,
1987-06-02,7.46,,
1987-06-03,7.41,,
1987-06-04,7.41,,
1987-06-05,7.36,,
1987-06-08,7.32,,
1987-06-09,7.36,,
1987-06-10,7.41,,
1987-06-11,7.41,,
1987-06-12,7.36,,
1987-06-15,7.73,,
1987-06-16,8.24,,
1987-06-17,8.28,,
1987-06-18,8.19,,
1987-06-19,8.19,,
1987-06-22,8.05,,
1987-06-23,7.87,,
1987-06-24,7.78,,
1987-06-25,7.78,,
1987-06-26,7.78,,
1987-06-29,7.87,,
1987-06-30,8.1,,
1987-07-01,8.15,,
1987-07-02,8.01,,
1987-07-06,8.15,,
1987-07-07,8.15,,
1987-07-08,8.1,,
1987-07-09,8.05,,
1987-07-10,8.05,,
1987-07-13,8.1,,
1987-07-14,8.1,,
1987-07-15,8.01,,
1987-07-16,7.73,,
1987-07-17,7.59,,
1987-07-20,7.59,,
1987-07-21,7.41,,
1987-07-22,7.41,,
1987-07-23,7.46,,
1987-07-24,7.36,,
1987-07-27,7.36,,
1987-07-28,7.46,,
1987-07-29,7.32,,
1987-07-30,7.27,,
1987-07-31,7.32,,
1987-08-03,7.32,,
1987-08-04,7.36,,
1987-08-05,7.78,,
1987-08-06,7.78,,
1987-08-07,7.78,,
1987-08-10,7.69,,
1987-08-11,7.55,,
1987-08-12,7.64,,
1987-08-13,7.64,,
1987-08-14,7.73,,
1987-08-17,7.64,,
1987-08-18,7.5,,
1987-08-19,7.36,,
1987-08-20,7.32,,
1987-08-21,7.36,,
1987-08-24,7.41,,
1987-08-25,7.46,,
1987-08-26,7.32,,
1987-08-27,7.36,,
1987-08-28,7.27,,
1987-08-31,7.27,,
1987-09-01,7.36,,
1987-09-02,7.23,,
1987-09-03,7.18,,
1987-09-04,7.23,,
1987-09-08,6.77,,
1987-09-09,6.86,,
1987-09-10,7.04,,
1987-09-11,7.09,,
1987-09-14,7.18,,
1987-09-15,7.13,,
1987-09-16,7.04,,
1987-09-17,7.09,,
1987-09-18,7.04,,
1987-09-21,6.81,,
1987-09-22,6.86,,
1987-09-23,6.72,,
1987-09-24,6.58,,
1987-09-25,6.63,,
1987-09-28,6.63,,
1987-09-29,6.81,,
1987-09-30,6.81,,
1987-10-01,7.0,,
1987-10-02,7.09,,
1987-10-05,7.09,,
1987-10-06,7.09,,
1987-10-07,6.86,,
1987-10-08,6.77,,
1987-10-09,6.72,,
1987-10-12,6.67,,
1987-10-13,6.77,,
1987-10-14,6.77,,
1987-10-15,6.63,,
1987-10-16,6.4,,
1987-10-19,5.75,,
1987-10-20,5.15,,
1987-10-21,6.35,,
1987-10-22,6.07,,
1987-10-23,6.07,,
1987-10-26,5.8,,
1987-10-27,5.94,,
1987-10-28,5.75,,
1987-10-29,5.8,,
1987-10-30,6.03,,
1987-11-02,6.17,,
1987-11-03,6.12,,
1987-11-04,6.12,,
1987-11-05,6.17,,
1987-11-06,6.12,,
1987-11-09,5.98,,
1987-11-10,5.98,,
1987-11-11,6.07,,
1987-11-12,6.17,,
1987-11-13,6.17,,
1987-11-16,6.07,,
1987-11-17,5.94,,
1987-11-18,5.98,,
1987-11-19,5.89,,
1987-11-20,5.89,,
1987-11-23,5.89,,
1987-11-24,5.89,,
1987-11-25,5.8,,
1987-11-27,5.52,,
1987-11-30,5.34,,
1987-12-01,5.34,,
1987-12-02,5.29,,
1987-12-03,5.02,,
1987-12-04,5.02,,
1987-12-07,5.02,,
1987-12-08,5.02,,
1987-12-09,5.25,,
1987-12-10,5.06,,
1987-12-11,5.02,,
1987-12-14,5.06,,
1987-12-15,5.02,,
1987-12-16,4.97,,
1987-12-17,4.97,,
1987-12-18,5.11,,
1987-12-21,5.02,,
1987-12-22,5.02,,
1987-12-23,4.97,,
1987-12-24,5.02,,
1987-12-28,5.06,,
1987-12-29,5.06,,
1987-12-30,5.11,,
1987-12-31,5.06,,
1988-01-04,5.48,,
1988-01-05,5.52,,
1988-01-06,5.52,,
1988-01-07,5.52,,
1988-01-08,5.34,,
1988-01-11,5.15,,
1988-01-12,5.15,,
1988-01-13,5.15,,
1988-01-14,5.25,,
1988-01-15,5.25,,
1988-01-18,5.29,,
1988-01-19,5.38,,
1988-01-20,5.34,,
1988-01-21,5.29,,
1988-01-22,5.38,,
1988-01-25,5.48,,
1988-01-26,5.48,,
1988-01-27,5.52,,
1988-01-28,5.57,,
1988-01-29,5.61,,
1988-02-01,5.61,,
1988-02-02,5.71,,
1988-02-03,5.71,,
1988-02-04,5.71,,
1988-02-05,5.71,,
1988-02-08,5.8,,
1988-02-09,5.71,,
1988-02-10,5.75,,
1988-02-11,5.8,,
1988-02-12,5.84,,
1988-02-16,5.89,,
1988-02-17,5.94,,
1988-02-18,5.84,,
1988-02-19,5.89,,
1988-02-22,5.8,,
1988-02-23,5.75,,
1988-02-24,6.03,,
1988-02-25,6.07,,
1988-02-26,5.98,,
1988-02-29,5.98,,
1988-03-01,6.07,,
1988-03-02,6.03,,
1988-03-03,5.98,,
1988-03-04,5.98,,
1988-03-07,5.89,,
1988-03-08,5.89,,
1988-03-09,5.89,,
1988-03-10,5.75,,
1988-03-11,5.75,,
1988-03-14,5.57,,
1988-03-15,5.57,,
1988-03-16,5.61,,
1988-03-17,5.57,,
1988-03-18,5.61,,
1988-03-21,5.52,,
1988-03-22,5.57,,
1988-03-23,5.57,,
1988-03-24,5.66,,
1988-03-25,5.61,,
1988-03-28,5.61,,
1988-03-29,5.57,,
1988-03-30,5.66,,
1988-03-31,5.75,,
1988-04-04,5.84,,
1988-04-05,5.94,,
1988-04-06,5.84,,
1988-04-07,5.89,,
1988-04-08,5.84,,
1988-04-11,5.8,,
1988-04-12,5.8,,
1988-04-13,5.71,,
1988-04-14,5.57,,
1988-04-15,5.52,,
1988-04-18,5.71,,
1988-04-19,5.71,,
1988-04-20,5.71,,
1988-04-21,5.66,,
1988-04-22,5.66,,
1988-04-25,5.66,,
1988-04-26,5.66,,
1988-04-27,5.71,,
1988-04-28,5.66,,
1988-04-29,5.61,,
1988-05-02,5.61,,
1988-05-03,5.61,,
1988-05-04,5.57,,
1988-05-05,5.43,,
1988-05-06,5.48,,
1988-05-09,5.29,,
1988-05-10,5.2,,
1988-05-11,5.2,,
1988-05-12,5.34,,
1988-05-13,5.34,,
1988-05-16,5.38,,
1988-05-17,5.29,,
1988-05-18,5.34,,
1988-05-19,5.34,,
1988-05-20,5.38,,
1988-05-23,5.38,,
1988-05-24,5.29,,
1988-05-25,5.25,,
1988-05-26,5.34,,
1988-05-27,5.25,,
1988-05-31,5.29,,
1988-06-01,5.34,,
1988-06-02,5.52,,
1988-06-03,5.57,,
1988-06-06,5.71,,
1988-06-07,5.66,,
1988-06-08,5.8,,
1988-06-09,5.84,,
1988-06-10,5.89,,
1988-06-13,5.89,,
1988-06-14,5.94,,
1988-06-15,5.94,,
1988-06-16,5.98,,
1988-06-17,5.94,,
1988-06-20,5.89,,
1988-06-21,5.98,,
1988-06-22,5.94,,
1988-06-23,5.98,,
1988-06-24,5.89,,
1988-06-27,5.98,,
1988-06-28,5.98,,
1988-06-29,6.03,,
1988-06-30,6.03,,
1988-07-01,6.07,,
1988-07-05,6.17,,
1988-07-06,6.03,,
1988-07-07,6.07,,
1988-07-08,6.03,,
1988-07-11,6.07,,
1988-07-12,6.07,,
1988-07-13,6.12,,
1988-07-14,6.12,,
1988-07-15,6.03,,
1988-07-18,6.07,,
1988-07-19,6.03,,
1988-07-20,6.03,,
1988-07-21,5.84,,
1988-07-22,5.84,,
1988-07-25,5.84,,
1988-07-26,5.8,,
1988-07-27,5.75,,
1988-07-28,5.8,,
1988-07-29,5.75,,
1988-08-01,5.89,,
1988-08-02,5.8,,
1988-08-03,5.89,,
1988-08-04,5.84,,
1988-08-05,5.94,,
1988-08-08,5.89,,
1988-08-09,5.89,,
1988-08-10,5.84,,
1988-08-11,5.8,,
1988-08-12,5.8,,
1988-08-15,5.8,,
1988-08-16,5.8,,
1988-08-17,5.75,,
1988-08-18,5.84,,
1988-08-19,5.8,,
1988-08-22,5.75,,
1988-08-23,5.75,,
1988-08-24,5.75,,
1988-08-25,5.71,,
1988-08-26,5.71,,
1988-08-29,5.71,,
1988-08-30,5.71,,
1988-08-31,5.71,,
1988-09-01,5.8,,
1988-09-02,5.75,,
1988-09-06,5.75,,
1988-09-07,5.8,,
1988-09-08,5.84,,
1988-09-09,5.89,,
1988-09-12,5.89,,
1988-09-13,5.89,,
1988-09-14,5.89,,
