date,WHR,dcf,Deviation
2015-12-10,149.17,154.83591989987485,-0.036593058661961275
2015-12-11,146.1,152.76591989987483,-0.043634862436882416
2015-12-14,144.03,153.77591989987485,-0.06337741244676354
2015-12-15,145.04,161.83591989987485,-0.10378363412934666
2015-12-16,153.1,155.76591989987483,-0.01711491128218845
2015-12-17,147.03,151.00591989987484,-0.026329563122499344
2015-12-18,142.27,155.31591989987487,-0.08399602505837767
2015-12-21,146.58,155.67591989987486,-0.05842856047181233
2015-12-22,146.94,158.87591989987482,-0.07512730631172393
2015-12-23,150.14,158.30591989987485,-0.05158316192495915
2015-12-24,149.57,157.71591989987485,-0.051649319263687876
2015-12-28,148.98,158.89591989987485,-0.06240512598513026
2015-12-29,150.16,157.30591989987485,-0.04542689750279727
2015-12-30,148.57,155.60591989987483,-0.04521627393355043
2015-12-31,146.87,157.77632371392724,-0.0691252239702459
2016-01-04,148.09,154.58632371392721,-0.04202392267215771
2016-01-05,144.9,150.88632371392723,-0.039674395707837595
2016-01-06,141.2,147.33632371392721,-0.04164841065154923
2016-01-07,137.65,145.24632371392724,-0.052299593681205514
2016-01-08,135.56,144.09632371392723,-0.05924039901860578
2016-01-11,134.41,143.99632371392724,-0.06657339206084234
2016-01-12,134.31,139.64632371392722,-0.038213134238026525
2016-01-13,129.96,143.71632371392724,-0.09571858894268481
2016-01-14,134.03,138.3263237139272,-0.03105933562445007
2016-01-15,128.64,136.89632371392722,-0.06031077745506519
2016-01-19,127.21,140.31632371392723,-0.09340555230514747
2016-01-20,130.63,143.0563237139272,-0.08686315565312863
2016-01-21,133.37,143.26632371392725,-0.06907641277714449
2016-01-22,133.58,142.90632371392724,-0.06526179857930459
2016-01-25,133.22,143.93632371392724,-0.07445183701666491
2016-01-26,134.25,142.0563237139272,-0.05495231405289336
2016-01-27,132.37,141.70632371392722,-0.06588501817868853
2016-01-28,132.02,144.0763237139272,-0.08368011761506211
2016-01-29,134.39,145.1063237139272,-0.07385152789794414
2016-02-01,135.42,141.87632371392723,-0.045506702915036557
2016-02-02,132.19,144.76632371392725,-0.0868732685288004
2016-02-03,135.08,149.48632371392722,-0.09637218546826176
2016-02-04,139.8,147.50632371392723,-0.052244022628296305
2016-02-05,137.82,144.92632371392722,-0.04903404386324273
2016-02-08,135.24,146.72632371392723,-0.07828400128338353
2016-02-09,137.04,144.04632371392725,-0.04863937886982561
2016-02-10,134.36,139.42632371392722,-0.036336923896252205
2016-02-11,129.74,141.87632371392723,-0.08554157167476606
2016-02-12,132.19,145.13632371392723,-0.08920112748236098
2016-02-16,135.45,148.53632371392723,-0.08810184193821025
2016-02-17,138.85,150.16632371392723,-0.07535859861286398
2016-02-18,140.48,152.59632371392723,-0.07940115082091859
2016-02-19,142.91,157.89632371392722,-0.09491242963375823
2016-02-22,148.21,159.8263237139272,-0.07268091666000664
2016-02-23,150.14,160.96632371392724,-0.06725831505705515
2016-02-24,151.28,161.5563237139272,-0.06360830376484561
2016-02-25,151.87,164.23632371392722,-0.07529591161250859
2016-02-26,154.55,165.00632371392723,-0.06336923021238527
2016-02-29,155.32,167.20632371392722,-0.07108776420599683
2016-03-01,157.52,168.50632371392723,-0.06519828735079802
2016-03-02,158.82,167.73632371392722,-0.05315678510478106
2016-03-03,158.05,170.84632371392723,-0.0748996140844913
2016-03-04,161.16,168.83632371392721,-0.04546606763917593
2016-03-07,159.15,168.23632371392722,-0.05400928594574972
2016-03-08,158.55,168.26632371392725,-0.05774372137853412
2016-03-09,158.58,168.01632371392725,-0.05616313644615856
2016-03-10,158.33,174.38632371392723,-0.09207329664376018
2016-03-11,164.7,175.72632371392723,-0.0627471370304058
2016-03-14,166.04,178.52632371392724,-0.06994107901944746
2016-03-15,168.84,183.90632371392724,-0.08192390239589276
2016-03-16,174.22,186.33632371392721,-0.06502394955762247
2016-03-17,176.65,187.61632371392722,-0.05845079733386305
2016-03-18,177.93,187.14632371392722,-0.04924661906805783
2016-03-21,177.46,186.85632371392722,-0.0502863565287347
2016-03-22,177.17,184.69632371392723,-0.04074972128619425
2016-03-23,175.01,184.77632371392724,-0.052854843724716494
2016-03-24,175.09,186.67632371392722,-0.06206638037120715
2016-03-28,176.99,186.97632371392723,-0.05340956285570275
2016-03-29,177.29,187.03632371392723,-0.05210925621503493
2016-03-30,177.35,190.02632371392724,-0.06670825107899614
2016-03-31,180.34,192.26006402048657,-0.061999688189099955
2016-04-01,183.31,191.93006402048655,-0.04491252615622765
2016-04-04,182.98,190.11006402048656,-0.03750492672349126
2016-04-05,181.16,191.30006402048656,-0.053006067051815764
2016-04-06,182.35,189.39006402048656,-0.03717229864669691
2016-04-07,180.44,191.54006402048657,-0.057951656627301396
2016-04-08,182.59,192.47006402048655,-0.051332990773229614
2016-04-11,183.52,194.12006402048655,-0.05460571051206664
2016-04-12,185.17,196.28006402048655,-0.056603120015932706
2016-04-13,187.33,195.08006402048656,-0.03972760650556617
2016-04-14,186.13,195.35006402048654,-0.04719765036534429
2016-04-15,186.4,198.95006402048656,-0.06308147766765348
2016-04-18,190.0,199.10006402048654,-0.04570598239260326
2016-04-19,190.15,197.41006402048654,-0.03677656484490632
2016-04-20,188.46,196.40006402048655,-0.04042801136591434
2016-04-21,187.45,196.26006402048657,-0.044889743944885985
2016-04-22,187.31,194.99006402048656,-0.039386950607286586
2016-04-25,186.04,188.38006402048654,-0.012422036443474505
2016-04-26,179.43,187.20006402048656,-0.04150673805130867
2016-04-27,178.25,183.73006402048657,-0.029826713715592645
2016-04-28,174.78,183.09006402048655,-0.04538784813334662
2016-04-29,174.14,185.76006402048657,-0.06255415598481417
2016-05-02,176.81,185.84006402048655,-0.04859051285890159
2016-05-03,176.89,184.13006402048654,-0.03932037964034496
2016-05-04,175.18,185.24006402048656,-0.05430825169318643
2016-05-05,176.29,185.65006402048655,-0.050417779653734285
2016-05-06,176.7,184.04006402048657,-0.03988296819799797
2016-05-09,175.09,186.23006402048657,-0.0598188272075183
2016-05-10,177.28,181.32006402048657,-0.02228139529020956
2016-05-11,172.37,180.49006402048656,-0.04498898077605473
2016-05-12,171.54,177.67006402048656,-0.03450251483997735
2016-05-13,168.72,176.53006402048658,-0.04424211855256688
2016-05-16,167.58,178.70006402048656,-0.06222753238192302
2016-05-17,169.75,175.93006402048655,-0.03512795868571339
2016-05-18,166.98,176.62006402048652,-0.054580797906224054
2016-05-19,167.67,177.05006402048656,-0.0529797267929889
2016-05-20,168.1,175.82006402048657,-0.04390889096472539
2016-05-23,166.87,183.20006402048656,-0.08913787289212094
2016-05-24,174.25,183.34006402048655,-0.04958034714916881
2016-05-25,174.39,181.20006402048656,-0.0375831214922564
2016-05-26,172.25,183.56006402048655,-0.06161505816005963
2016-05-27,174.61,183.57006402048657,-0.0488100500933889
2016-05-31,174.62,184.18006402048655,-0.051906073935467756
2016-06-01,175.23,183.98006402048657,-0.047559848764441304
2016-06-02,175.03,182.76006402048657,-0.0422962426825374
2016-06-03,173.81,183.78006402048655,-0.05424997577199209
2016-06-06,174.83,186.88006402048654,-0.06448020062303461
2016-06-07,177.93,190.06006402048655,-0.06382226630829213
2016-06-08,181.11,188.64006402048656,-0.03991762863094006
2016-06-09,179.69,186.47006402048655,-0.03636006699574923
2016-06-10,177.52,183.96006402048656,-0.035007946179934746
2016-06-13,175.01,183.81006402048655,-0.047875855260600675
2016-06-14,174.86,185.25006402048655,-0.05608669597726834
2016-06-15,176.3,183.38006402048654,-0.03860868987206578
2016-06-16,174.43,184.59006402048655,-0.05504122919291554
2016-06-17,175.64,186.68006402048655,-0.05913895561593019
2016-06-20,177.73,186.13006402048654,-0.045130076458588575
2016-06-21,177.18,187.15006402048655,-0.0532730997056734
2016-06-22,178.2,187.75006402048655,-0.0508658362931077
2016-06-23,178.8,171.52006402048656,0.04244364075472795
2016-06-24,162.57,163.41006402048654,-0.005140834045455289
2016-06-27,154.46,169.99006402048656,-0.0913586574013816
2016-06-28,161.04,172.84006402048652,-0.06827157862593647
2016-06-29,163.89,175.59006402048652,-0.06663283646346563
2016-06-30,166.64,179.6282474226804,-0.07230626368088966
2016-07-01,167.27,176.3182474226804,-0.05131770281829884
2016-07-05,163.96,178.77824742268038,-0.08288618798038672
2016-07-06,166.42,180.23824742268042,-0.07666656561675822
2016-07-07,167.88,183.73824742268042,-0.08630890761790788
2016-07-08,171.38,185.07824742268042,-0.07401327607882768
2016-07-11,172.72,186.07824742268042,-0.07178833425025166
2016-07-12,173.72,186.1482474226804,-0.0667653206235137
2016-07-13,173.79,186.54824742268042,-0.06839114062418838
2016-07-14,174.19,187.8682474226804,-0.07280765967814695
2016-07-15,175.51,190.3782474226804,-0.07809845727631748
2016-07-18,178.02,191.70824742268042,-0.07140145302408618
2016-07-19,179.35,196.0282474226804,-0.08508083728728344
2016-07-20,183.67,195.07824742268042,-0.05848036658829481
2016-07-21,182.72,199.9682474226804,-0.08625493119526195
2016-07-22,187.61,202.6182474226804,-0.07407154890335121
2016-07-25,190.26,202.3382474226804,-0.05969334802751958
2016-07-26,189.98,202.97824742268043,-0.0640376374696594
2016-07-27,190.62,204.73824742268042,-0.06895754750470928
2016-07-28,192.38,204.7182474226804,-0.06026940723659924
2016-07-29,192.36,204.48824742268042,-0.05931024191141476
2016-08-01,192.13,201.73824742268042,-0.04762729698225887
2016-08-02,189.38,200.1882474226804,-0.05399041932696336
2016-08-03,187.83,201.5682474226804,-0.06815680345660713
2016-08-04,189.21,201.91824742268042,-0.06293758778560476
2016-08-05,189.56,201.91824742268042,-0.061204212994235174
2016-08-08,189.56,201.5982474226804,-0.05971404799685809
2016-08-09,189.24,199.13824742268042,-0.04970540592170081
2016-08-10,186.78,199.47824742268043,-0.06365730392534341
2016-08-11,187.12,198.32824742268042,-0.056513621071804354
2016-08-12,185.97,197.2182474226804,-0.05703451668228765
2016-08-15,184.86,195.3782474226804,-0.05383530439765516
2016-08-16,183.02,194.48824742268042,-0.05896627469605664
2016-08-17,182.13,196.9382474226804,-0.07519233879896414
2016-08-18,184.58,195.22824742268043,-0.05454255500038552
2016-08-19,182.87,196.1182474226804,-0.0675523445512306
2016-08-22,183.76,198.5982474226804,-0.07471489610429383
2016-08-23,186.24,193.9282474226804,-0.03964480432767137
2016-08-24,181.57,192.9382474226804,-0.05892168906134698
2016-08-25,180.58,193.3782474226804,-0.06618245636856124
2016-08-26,181.02,193.69824742268042,-0.06545359904581094
2016-08-29,181.34,191.60824742268042,-0.05358979877327019
2016-08-30,179.25,190.9982474226804,-0.06150971321051679
2016-08-31,178.64,190.00824742268043,-0.05983028408967617
2016-09-01,177.65,190.3382474226804,-0.0666615753506643
2016-09-02,177.98,190.9682474226804,-0.0680126020842241
2016-09-06,178.61,194.60824742268042,-0.08220744821740744
2016-09-07,182.25,187.1582474226804,-0.026225119599434854
2016-09-08,174.8,179.07824742268042,-0.023890380234637965
2016-09-09,166.72,182.2782474226804,-0.08535438343667401
2016-09-12,169.92,179.07824742268042,-0.05114103781161161
2016-09-13,166.72,176.68824742268043,-0.05641715036560413
2016-09-14,164.33,177.45824742268042,-0.07397935916390952
2016-09-15,165.1,175.10824742268042,-0.05715463189190784
2016-09-16,162.75,174.18824742268043,-0.06566601129480731
2016-09-19,161.83,172.79824742268042,-0.06347429783735636
2016-09-20,160.44,175.04824742268042,-0.083452691687947
2016-09-21,162.69,176.70824742268042,-0.07932989901229237
2016-09-22,164.35,174.52824742268038,-0.05831862505345764
2016-09-23,162.17,172.96824742268043,-0.06242907344891402
2016-09-26,160.61,175.16824742268042,-0.08311008208897241
2016-09-27,162.81,174.6482474226804,-0.06778337370903986
2016-09-28,162.29,172.70824742268042,-0.060322813636011
2016-09-29,160.35,174.51824742268042,-0.08118490548650281
2016-09-30,162.16,175.33002587322122,-0.07511563297631796
2016-10-03,162.07,175.5300258732212,-0.07668218475021982
2016-10-04,162.27,177.36002587322122,-0.08508132426642578
2016-10-05,164.1,179.52002587322121,-0.08589585366989083
2016-10-06,166.26,176.7500258732212,-0.059349501203159516
2016-10-07,163.49,174.82002587322123,-0.06480965676917194
2016-10-10,161.56,174.29002587322123,-0.07303932516758627
2016-10-11,161.03,174.09002587322124,-0.07501880597531774
2016-10-12,160.83,174.04002587322123,-0.0759022288519079
2016-10-13,160.78,174.01002587322122,-0.07603025059521706
2016-10-14,160.75,176.27002587322121,-0.08804688032657171
2016-10-17,163.01,175.55002587322122,-0.07143277712916651
2016-10-18,162.29,179.73002587322122,-0.09703457053705178
2016-10-19,166.47,179.33002587322122,-0.07171150403063409
2016-10-20,166.07,180.4400258732212,-0.07963879302099919
2016-10-21,167.18,183.7200258732212,-0.09002843209174649
2016-10-24,170.46,165.35002587322123,0.030903981416348536
2016-10-25,152.09,162.7800258732212,-0.06567160691783502
2016-10-26,149.52,160.95002587322122,-0.07101599276675197
2016-10-27,147.69,164.08002587322122,-0.09989043935113229
2016-10-28,150.82,163.08002587322122,-0.0751779735597552
2016-10-31,149.82,163.83002587322122,-0.085515617778531
2016-11-01,150.57,164.02002587322121,-0.0820023396631907
2016-11-02,150.76,164.2500258732212,-0.08213104260716331
2016-11-03,150.99,166.05002587322122,-0.09069571530641918
2016-11-04,152.79,168.1900258732212,-0.0915632528936614
2016-11-07,154.93,171.1900258732212,-0.09498232032082843
2016-11-08,157.93,174.0000258732212,-0.09235645680265614
2016-11-09,160.74,178.26002587322122,-0.0982835371385028
2016-11-10,165.0,176.2100258732212,-0.06361741233320373
2016-11-11,162.95,176.1900258732212,-0.07514628485694286
2016-11-14,162.93,178.5300258732212,-0.08738040448332862
2016-11-15,165.27,175.38002587322123,-0.05764639287104201
2016-11-16,162.12,176.5300258732212,-0.08162931944263163
2016-11-17,163.27,174.3100258732212,-0.06333557589653971
2016-11-18,161.05,176.07002587322123,-0.08530711459107954
2016-11-21,162.81,177.2400258732212,-0.08141516456075748
2016-11-22,163.98,178.58002587322122,-0.0817562087463588
2016-11-23,165.32,178.87002587322124,-0.07575347410541089
2016-11-25,165.61,175.89002587322122,-0.05844575792279938
2016-11-28,162.63,176.84002587322124,-0.08035525782725561
2016-11-29,163.58,175.70002587322122,-0.06898135508509584
2016-11-30,162.44,175.87002587322124,-0.07636335871641076
2016-12-01,162.61,180.10002587322123,-0.09711284486729088
2016-12-02,166.84,183.26002587322122,-0.08959960468727945
2016-12-05,170.0,182.66002587322123,-0.06930923070167616
2016-12-06,169.4,187.0600258732212,-0.09440833652610625
2016-12-07,173.8,185.57002587322123,-0.06342633093807037
2016-12-08,172.31,186.9900258732212,-0.07850699952934515
2016-12-09,173.73,189.4600258732212,-0.08302556595103128
2016-12-12,176.2,191.4000258732212,-0.07941496247910307
2016-12-13,178.14,189.2500258732212,-0.058705544804859566
2016-12-14,175.99,187.07002587322123,-0.05922929566883273
2016-12-15,173.81,187.3400258732212,-0.0722217572574555
2016-12-16,174.08,187.83002587322122,-0.07320462108918624
2016-12-19,174.57,191.1900258732212,-0.08692935626381482
2016-12-20,177.93,194.30002587322122,-0.0842512799452867
2016-12-21,181.04,194.27002587322121,-0.06810122052413281
2016-12-22,181.01,195.2100258732212,-0.07274229799264209
2016-12-23,181.95,196.91002587322123,-0.07597391654832808
2016-12-27,183.65,196.08002587322122,-0.0633926164476235
2016-12-28,182.82,196.45002587322122,-0.06938164458179985
2016-12-29,183.19,195.0300258732212,-0.06070873354094608
2016-12-30,181.77,196.98440414507772,-0.07723659246582992
2017-01-03,182.93,199.47440414507773,-0.08293998528776136
2017-01-04,185.42,200.03440414507773,-0.07305945298528971
2017-01-05,185.98,200.15440414507773,-0.07081734826481123
2017-01-06,186.1,195.66440414507773,-0.04888167669979504
2017-01-09,181.61,197.87440414507773,-0.0821955937926816
2017-01-10,183.82,197.10440414507772,-0.06739780474565049
2017-01-11,183.05,197.91440414507773,-0.07510521636505862
2017-01-12,183.86,198.82440414507772,-0.07526442344652273
2017-01-13,184.77,199.4944041450777,-0.07380860735507
2017-01-17,185.44,200.06440414507773,-0.07309848149935139
2017-01-18,186.01,199.28440414507773,-0.06661035118139025
2017-01-19,185.23,199.67440414507772,-0.07233978840163624
2017-01-20,185.62,201.04440414507772,-0.07672138008848606
2017-01-23,186.99,202.97440414507773,-0.07875083665057947
2017-01-24,188.92,204.25440414507773,-0.0750750232743379
2017-01-25,190.2,187.9944041450777,0.011732242057695519
2017-01-26,173.94,184.90440414507773,-0.05929769058650958
2017-01-27,170.85,188.9644041450777,-0.09586146251740801
2017-01-30,174.91,188.94440414507773,-0.07427795603992404
2017-01-31,174.89,187.9944041450777,-0.06970635218995602
2017-02-01,173.94,185.5544041450777,-0.06259298559142179
2017-02-02,171.5,187.66440414507773,-0.08613463069203853
2017-02-03,173.61,186.62440414507773,-0.06973581083726121
2017-02-06,172.57,187.45440414507772,-0.07940279777880355
2017-02-07,173.4,187.9944041450777,-0.0776321200168012
2017-02-08,173.94,188.12440414507773,-0.07539906483445391
2017-02-09,174.07,188.53440414507773,-0.07672023687489604
2017-02-10,174.48,189.47440414507773,-0.07913683229528323
2017-02-13,175.42,188.92440414507772,-0.07148046440155775
2017-02-14,174.87,191.10440414507772,-0.08495044485083292
2017-02-15,177.05,190.7444041450777,-0.0717945263267693
2017-02-16,176.69,191.2444041450777,-0.07610368632818543
2017-02-17,177.19,193.67440414507772,-0.0851140047020853
2017-02-21,179.62,194.92440414507772,-0.07851456164353332
2017-02-22,180.87,194.7744041450777,-0.07138722465155645
2017-02-23,180.72,194.2144041450777,-0.06948199441992686
2017-02-24,180.16,193.0544041450777,-0.06679155651578794
2017-02-27,179.0,192.64440414507771,-0.07082689064148628
2017-02-28,178.59,192.0844041450777,-0.0702524715899665
2017-03-01,178.03,191.85440414507772,-0.07205674639933668
2017-03-02,177.8,191.94440414507773,-0.07369010942557574
2017-03-03,177.89,189.8044041450777,-0.0627720110012353
2017-03-06,175.75,189.4344041450777,-0.0722382199096081
2017-03-07,175.38,190.09440414507773,-0.07740577220699185
2017-03-08,176.04,190.45440414507772,-0.07568427839609115
2017-03-09,176.4,191.8044041450777,-0.08031308881430099
2017-03-10,177.75,192.2744041450777,-0.07553997740707363
2017-03-13,178.22,192.84440414507773,-0.07583525282940395
2017-03-14,178.79,191.5244041450777,-0.06648972073256809
2017-03-15,177.47,186.7444041450777,-0.04966362546463576
2017-03-16,172.69,186.76440414507772,-0.07535913607040878
2017-03-17,172.71,186.85440414507772,-0.07569746193456428
2017-03-20,172.8,186.06440414507773,-0.07128931622372658
2017-03-21,172.01,184.37440414507773,-0.06706139175017278
2017-03-22,170.32,184.2744041450777,-0.07572622041470034
2017-03-23,170.22,184.0544041450777,-0.07516475473291573
2017-03-24,170.0,183.91440414507773,-0.07565695688577811
2017-03-27,169.86,183.90440414507773,-0.07636795981241662
2017-03-28,169.85,185.13440414507772,-0.0825584213569529
2017-03-29,171.08,184.20440414507772,-0.07124913329836047
2017-03-30,170.15,185.38440414507772,-0.08217737740848796
2017-03-31,171.33,183.23315789473685,-0.06496181166934278
2017-04-03,170.72,178.12315789473686,-0.04156201800055559
2017-04-04,165.61,178.11315789473684,-0.0701978340203595
2017-04-05,165.6,179.68315789473684,-0.078377729219269
2017-04-06,167.17,179.54315789473685,-0.06891467232625503
2017-04-07,167.03,180.11315789473684,-0.07263854594333974
2017-04-10,167.6,180.81315789473683,-0.07307630732509562
2017-04-11,168.3,180.78315789473683,-0.06905044717719389
2017-04-12,168.27,181.95315789473685,-0.07520154117167221
2017-04-13,169.44,181.46315789473684,-0.0662567434305934
2017-04-17,168.95,180.6531578947368,-0.06478247062559528
2017-04-18,168.14,182.6531578947368,-0.07945747044297347
2017-04-19,170.14,184.15315789473684,-0.07609512676805064
2017-04-20,171.64,184.02315789473684,-0.06729130201004452
2017-04-21,171.51,187.31315789473683,-0.08436758032565783
2017-04-24,174.8,193.45315789473685,-0.09642209048294026
2017-04-25,180.94,197.63315789473685,-0.0844653704497701
2017-04-26,185.12,198.37315789473683,-0.06680922981409299
2017-04-27,185.86,198.19315789473683,-0.06222797005579339
2017-04-28,185.68,198.42315789473685,-0.06422213026917489
2017-05-01,185.91,200.17315789473685,-0.07125409842531072
2017-05-02,187.66,199.66315789473686,-0.06011703922395617
2017-05-03,187.15,196.44315789473683,-0.04730710906060942
2017-05-04,183.93,197.65315789473684,-0.06943050159636355
2017-05-05,185.14,196.19315789473683,-0.05633814152003802
2017-05-08,183.68,197.01315789473685,-0.06767648433847595
2017-05-09,184.5,197.76315789473685,-0.06706586826347305
2017-05-10,185.25,198.16315789473686,-0.06516427186528917
2017-05-11,185.65,195.70315789473685,-0.05136942092750563
2017-05-12,183.19,200.34315789473683,-0.08561888549120977
2017-05-15,187.83,199.45315789473685,-0.05827512593644202
2017-05-16,186.94,194.79315789473685,-0.04031536825836857
2017-05-17,182.28,189.71315789473684,-0.03918103508066195
2017-05-18,177.2,191.59315789473683,-0.07512354852799386
2017-05-19,179.08,192.64315789473685,-0.07040560403473006
2017-05-22,180.13,193.29315789473685,-0.0680994507933137
2017-05-23,180.78,192.49315789473684,-0.060849736285910394
2017-05-24,179.98,192.91315789473686,-0.06704134666539363
2017-05-25,180.4,191.64315789473685,-0.05866715002114675
2017-05-26,179.13,195.71315789473684,-0.08473195197052619
2017-05-30,183.2,198.05315789473684,-0.07499581452082249
2017-05-31,185.54,200.32315789473685,-0.07379654978534689
2017-06-01,187.81,202.40315789473684,-0.07209945757035197
2017-06-02,189.89,204.37315789473683,-0.07086624312081358
2017-06-05,191.86,201.42315789473685,-0.04747794640244152
2017-06-06,188.91,201.68315789473684,-0.06333279401249481
2017-06-07,189.17,201.60315789473685,-0.06167144416075365
2017-06-08,189.09,203.49315789473684,-0.07077956843240552
2017-06-09,190.98,203.12315789473683,-0.05978224255960862
2017-06-12,190.61,206.41315789473686,-0.07656080676211485
2017-06-13,193.9,209.05315789473684,-0.07248471177061488
2017-06-14,196.54,208.75315789473683,-0.05850526055704164
2017-06-15,196.24,208.38315789473685,-0.058273221393788766
2017-06-16,195.87,209.38315789473685,-0.0645379410197372
2017-06-19,196.87,207.07315789473685,-0.04927320372408428
2017-06-20,194.56,206.32315789473685,-0.057013269934237054
2017-06-21,193.81,207.67315789473685,-0.06675469297656489
2017-06-22,195.16,201.19315789473683,-0.029986893977246187
2017-06-23,188.68,203.23315789473685,-0.07160818660444446
2017-06-26,190.72,201.03315789473683,-0.05130078044208464
2017-06-27,188.52,201.05315789473684,-0.06233753314781898
2017-06-28,188.54,200.55315789473684,-0.05990011835686038
2017-06-29,188.04,204.13315789473685,-0.07883656952505214
2017-06-30,191.62,205.73984126984126,-0.06862959153993986
2017-07-03,191.97,206.97984126984127,-0.07251837269636718
2017-07-05,193.21,203.46984126984128,-0.05042438331799104
2017-07-06,189.7,205.87984126984128,-0.07858875920073594
2017-07-07,192.11,206.59984126984128,-0.07013481317691816
2017-07-10,192.83,205.01984126984127,-0.05945688570599039
2017-07-11,191.25,206.02984126984126,-0.07173641050610635
2017-07-12,192.26,206.01984126984127,-0.06678891307278934
2017-07-13,192.25,206.05984126984126,-0.06701859607742233
2017-07-14,192.29,209.28984126984128,-0.08122630877206827
2017-07-17,195.52,209.96984126984128,-0.0688186512046326
2017-07-18,196.2,212.10984126984127,-0.07500755822829142
2017-07-19,198.34,203.50984126984127,-0.025403396895123054
2017-07-20,189.74,204.98984126984126,-0.07439315614556197
2017-07-21,191.22,203.84984126984128,-0.06195659114162777
2017-07-24,190.08,204.71984126984128,-0.07151158959010961
2017-07-25,190.95,203.95984126984126,-0.06378628846170309
2017-07-26,190.19,192.00984126984127,-0.009477854144380848
2017-07-27,178.24,191.52984126984126,-0.06938783628561329
2017-07-28,177.76,191.64984126984126,-0.07247509926337214
2017-07-31,177.88,190.24984126984128,-0.06501893082946908
2017-08-01,176.48,190.34984126984128,-0.07286500045029876
2017-08-02,176.58,189.67984126984126,-0.06906290717106423
2017-08-03,175.91,191.58984126984126,-0.08184067154039376
2017-08-04,177.82,192.15984126984128,-0.07462454785078898
2017-08-07,178.39,192.30984126984126,-0.0723823657589604
2017-08-08,178.54,188.81984126984128,-0.054442590358660614
2017-08-09,175.05,185.50984126984127,-0.05638429313637572
2017-08-10,171.74,185.00984126984127,-0.07172505623896452
2017-08-11,171.24,187.41984126984127,-0.08632939373022963
2017-08-14,173.65,186.95984126984126,-0.07119091019461776
2017-08-15,173.19,187.87984126984128,-0.07818742644530496
2017-08-16,174.11,185.25984126984127,-0.06018487975276243
2017-08-17,171.49,183.84984126984128,-0.06722791373912806
2017-08-18,170.08,181.56984126984128,-0.06328056019372486
2017-08-21,167.8,183.07984126984127,-0.08345998753254491
2017-08-22,169.31,182.13984126984127,-0.07043951054527264
2017-08-23,168.37,181.11984126984126,-0.07039450333244224
2017-08-24,167.35,182.21984126984128,-0.08160385370889
2017-08-25,168.45,181.95984126984126,-0.07424627970413844
2017-08-28,168.19,181.78984126984128,-0.07481078796726737
2017-08-29,168.02,182.67984126984126,-0.08024881764697189
2017-08-30,168.91,185.38984126984127,-0.0888929034997894
2017-08-31,171.62,187.05984126984126,-0.08253958286839702
2017-09-01,173.29,185.90984126984128,-0.06788151280019683
2017-09-05,172.14,183.96984126984128,-0.06430315527907449
2017-09-06,170.2,182.72984126984127,-0.06857030675869846
2017-09-07,168.96,186.05984126984126,-0.09190506211945793
2017-09-08,172.29,187.36984126984126,-0.08048168887608753
2017-09-11,173.6,190.10984126984127,-0.08684369604205422
2017-09-12,176.34,189.65984126984128,-0.07023016143354399
2017-09-13,175.89,188.89984126984126,-0.0688716368546698
2017-09-14,175.13,185.62984126984128,-0.05656332623038862
2017-09-15,171.86,184.60984126984127,-0.06906371395014099
2017-09-18,170.84,184.82984126984127,-0.07569038188707244
2017-09-19,171.06,184.14984126984126,-0.07108255526900098
2017-09-20,170.38,186.45984126984126,-0.08623755742970318
2017-09-21,172.69,188.99984126984128,-0.08629552892880576
2017-09-22,175.23,191.05984126984126,-0.08285279190347572
2017-09-25,177.29,195.39984126984126,-0.09268094156142193
2017-09-26,181.63,195.29984126984127,-0.06999412380962444
2017-09-27,181.53,197.33984126984126,-0.08011479672887234
2017-09-28,183.57,198.20984126984126,-0.07386031478583699
2017-09-29,184.44,198.374034620506,-0.07024122207909977
2017-10-02,183.9,199.564034620506,-0.07849127048515003
2017-10-03,185.09,200.29403462050598,-0.07590857435825704
2017-10-04,185.82,197.914034620506,-0.06110751389458524
2017-10-05,183.44,195.804034620506,-0.06314494307775187
2017-10-06,181.33,194.434034620506,-0.0673957861651242
2017-10-09,179.96,191.654034620506,-0.06101637590704179
2017-10-10,177.18,191.384034620506,-0.07421744791132168
2017-10-11,176.91,191.57403462050598,-0.07654500073329018
2017-10-12,177.1,193.254034620506,-0.08358963709206779
2017-10-13,178.78,191.244034620506,-0.06517345571190725
2017-10-16,176.77,190.814034620506,-0.07360063764930591
2017-10-17,176.34,191.26403462050598,-0.07802844193952774
2017-10-18,176.79,192.434034620506,-0.081295570460585
2017-10-19,177.96,196.934034620506,-0.09634715836228691
2017-10-20,182.46,196.974034620506,-0.07368501461864763
2017-10-23,182.5,177.73403462050598,0.02681515326915407
2017-10-24,163.26,175.414034620506,-0.06928769779909727
2017-10-25,160.94,175.98403462050598,-0.08548522400311542
2017-10-26,161.51,175.884034620506,-0.08172449905143442
2017-10-27,161.41,176.134034620506,-0.08359562450397517
2017-10-30,161.66,178.404034620506,-0.09385457372712025
2017-10-31,163.93,178.894034620506,-0.08364747685550111
2017-11-01,164.42,177.884034620506,-0.07568995525219502
2017-11-02,163.41,178.33403462050603,-0.08368584635156329
2017-11-03,163.86,177.894034620506,-0.0788898551345143
2017-11-06,163.42,177.034034620506,-0.07690066291314746
2017-11-07,162.56,177.244034620506,-0.08284642499786077
2017-11-08,162.77,177.214034620506,-0.08150615526268612
