date,LYB,dcf,Deviation
2016-09-22,78.18,79.86086247086247,-0.021047386903387588
2016-09-23,77.39,78.96086247086247,-0.019894190890355712
2016-09-26,76.49,80.25086247086247,-0.046863826195363
2016-09-27,77.78,82.47086247086247,-0.05687902769926512
2016-09-28,80.0,82.94086247086247,-0.03545734133034373
2016-09-29,80.47,83.13086247086247,-0.032008118185891665
2016-09-30,80.66,82.58528301886793,-0.0233126647810612
2016-10-03,80.84,81.58528301886793,-0.00913501787688309
2016-10-04,79.84,83.07528301886792,-0.038943990333841216
2016-10-05,81.33,85.83528301886793,-0.052487541957281114
2016-10-06,84.09,83.18528301886792,0.010875925984730639
2016-10-07,81.44,84.00528301886793,-0.030537162981663424
2016-10-10,82.26,82.04528301886792,0.002617054548799569
2016-10-11,80.3,81.74528301886792,-0.0176803231390652
2016-10-12,80.0,81.64528301886793,-0.02015159918654097
2016-10-13,79.9,81.29528301886792,-0.017163148550009777
2016-10-14,79.55,81.27528301886792,-0.021227647013759454
2016-10-17,79.53,81.92528301886793,-0.02923740914408901
2016-10-18,80.18,83.39528301886793,-0.03855473478206761
2016-10-19,81.65,83.30528301886793,-0.019870084571863345
2016-10-20,81.56,83.61528301886793,-0.02458023156369804
2016-10-21,81.87,83.36528301886793,-0.01793651943254959
2016-10-24,81.62,81.70528301886793,-0.0010437883049524421
2016-10-25,79.96,82.09528301886793,-0.026009813723124497
2016-10-26,80.35,81.99528301886792,-0.020065581315077963
2016-10-27,80.25,82.02528301886792,-0.021643119700782587
2016-10-28,80.28,81.29528301886792,-0.012488830608195056
2016-10-31,79.55,79.95528301886793,-0.005068871043484302
2016-11-01,78.21,79.13528301886792,-0.011692420669643933
2016-11-02,77.39,80.05528301886793,-0.03329303099509062
2016-11-03,78.31,80.19528301886793,-0.02350865222863996
2016-11-04,78.45,80.90528301886792,-0.03034762289003201
2016-11-07,79.16,80.69528301886793,-0.019025684791376896
2016-11-08,78.95,82.68528301886792,-0.04517470198433693
2016-11-09,80.94,85.09528301886793,-0.04883094422456524
2016-11-10,83.35,83.94528301886793,-0.007091321840372311
2016-11-11,82.2,84.14528301886793,-0.023118146960557917
2016-11-14,82.4,85.16528301886792,-0.032469604055155754
2016-11-15,83.42,84.94528301886793,-0.01795606494746893
2016-11-16,83.2,84.75528301886793,-0.01835027815931778
2016-11-17,83.01,84.86528301886793,-0.02186150747244242
2016-11-18,83.12,86.90528301886792,-0.043556420132089047
2016-11-21,85.16,87.51528301886792,-0.026912819539875454
2016-11-22,85.77,88.38528301886792,-0.029589575657178457
2016-11-23,86.64,88.41528301886792,-0.020078915751353454
2016-11-25,86.67,87.32528301886792,-0.007503932380343192
2016-11-28,85.58,85.46528301886792,0.0013422640992921675
2016-11-29,83.72,92.06528301886793,-0.09064527632156028
2016-11-30,90.32,92.92528301886793,-0.028036320517193847
2016-12-01,91.18,90.88528301886792,0.003242736022188497
2016-12-02,89.14,90.34528301886793,-0.013340851659252806
2016-12-05,88.6,89.52528301886792,-0.01033543807588877
2016-12-06,87.78,91.15528301886792,-0.0370278376314106
2016-12-07,89.41,92.28528301886793,-0.03115646314136644
2016-12-08,90.54,90.16528301886792,0.004155889812420099
2016-12-09,88.42,91.33528301886793,-0.031918475779679656
2016-12-12,89.59,91.36528301886793,-0.01943060821582865
2016-12-13,89.62,89.83528301886793,-0.002396419442711628
2016-12-14,88.09,90.57528301886792,-0.027438865615801666
2016-12-15,88.83,90.42528301886793,-0.017642001944689123
2016-12-16,88.68,89.88528301886792,-0.013409125258190602
2016-12-19,88.14,89.87528301886792,-0.0193076779352519
2016-12-20,88.13,89.51528301886792,-0.01547537998149362
2016-12-21,87.77,89.27528301886792,-0.01686113970145342
2016-12-22,87.53,89.44528301886793,-0.021412901320507993
2016-12-23,87.7,88.84528301886793,-0.012890757730207314
2016-12-27,87.1,88.12528301886792,-0.011634379870852807
2016-12-28,86.38,87.75528301886793,-0.015671797429816725
2016-12-29,86.01,87.52528301886792,-0.01731251778461851
2016-12-30,85.78,88.96333333333334,-0.03578253212934168
2017-01-03,86.88,90.87333333333333,-0.0439439512875065
2017-01-04,88.79,90.76333333333334,-0.0217415255793455
2017-01-05,88.68,90.25333333333333,-0.017432412468606828
2017-01-06,88.17,88.97333333333333,-0.009028922523602545
2017-01-09,86.89,88.96333333333334,-0.023305481659110505
2017-01-10,86.88,90.52333333333333,-0.040247450012887986
2017-01-11,88.44,91.70333333333333,-0.035585765693722515
2017-01-12,89.62,91.81333333333333,-0.023889050246877708
2017-01-13,89.73,92.05333333333333,-0.02523899188876
2017-01-17,89.97,92.13333333333334,-0.023480463096961057
2017-01-18,90.05,91.84333333333333,-0.019526004427830035
2017-01-19,89.76,92.97333333333333,-0.0345618815430947
2017-01-20,90.89,93.24333333333334,-0.025238622957852286
2017-01-23,91.16,97.21333333333334,-0.06226855026745315
2017-01-24,95.13,98.46333333333334,-0.0338535495446699
2017-01-25,96.38,97.47333333333333,-0.011216743040831645
2017-01-26,95.39,97.38333333333334,-0.020468937189799807
2017-01-27,95.3,96.38333333333334,-0.011239840913020993
2017-01-30,94.3,95.35333333333334,-0.011046633573376319
2017-01-31,93.27,97.15333333333334,-0.03997117957867291
2017-02-01,95.07,95.83333333333333,-0.007965217391304402
2017-02-02,93.75,96.77333333333333,-0.03124138881234495
2017-02-03,94.69,97.02333333333333,-0.02404919778747372
2017-02-06,94.94,94.43333333333334,0.005365337098482081
2017-02-07,92.35,93.74333333333334,-0.01486327916651864
2017-02-08,91.66,94.32333333333334,-0.028236208785383687
2017-02-09,92.24,93.94333333333333,-0.018131497711386335
2017-02-10,91.86,94.30333333333333,-0.025909299777314265
2017-02-13,92.22,95.23333333333333,-0.03164158207910395
2017-02-14,93.15,95.17333333333333,-0.021259456430372525
2017-02-15,93.09,94.77333333333333,-0.017761676983680252
2017-02-16,92.69,94.99333333333334,-0.024247315601094943
2017-02-17,92.91,96.60333333333334,-0.038231945067458084
2017-02-21,94.52,96.09333333333333,-0.01637297072290833
2017-02-22,94.01,95.21333333333334,-0.012638285954348127
2017-02-23,93.13,94.51333333333334,-0.01463638287366864
2017-02-24,92.43,93.41333333333333,-0.010526691407364952
2017-02-27,91.33,93.32333333333334,-0.02135943136764662
2017-02-28,91.24,95.97333333333333,-0.04931925534870796
2017-03-01,93.89,94.37333333333333,-0.005121503249505555
2017-03-02,92.29,94.32333333333334,-0.02155705551825282
2017-03-03,92.24,93.63333333333334,-0.014880740477038246
2017-03-06,91.55,93.31333333333333,-0.018896906479960007
2017-03-07,91.23,91.87333333333333,-0.007002394601262618
2017-03-08,89.79,91.58333333333333,-0.01958143767060949
2017-03-09,89.5,91.87333333333333,-0.02583266816631591
2017-03-10,89.79,92.26333333333334,-0.026807326854293878
2017-03-13,90.18,90.66333333333333,-0.005331078348468576
2017-03-14,88.58,92.97333333333333,-0.04725369281514413
2017-03-15,90.89,92.43333333333334,-0.016696718355571627
2017-03-16,90.35,92.16333333333333,-0.019675214293464527
2017-03-17,90.08,92.38333333333334,-0.024932347104456132
2017-03-20,90.3,90.23333333333333,0.0007388252678242058
2017-03-21,88.15,90.23333333333333,-0.02308828961950493
2017-03-22,88.15,90.38333333333334,-0.02470957034851562
2017-03-23,88.3,89.64333333333333,-0.014985312163016351
2017-03-24,87.56,90.70333333333333,-0.0346551027158134
2017-03-27,88.62,92.98333333333333,-0.04692597239648677
2017-03-28,90.9,92.81333333333333,-0.02061485418761666
2017-03-29,90.73,93.35333333333334,-0.028101121188316758
2017-03-30,91.27,93.27333333333333,-0.021478093059824177
2017-03-31,91.19,91.46347394540943,-0.00298997986423144
2017-04-03,90.26,91.89347394540943,-0.017775733958864226
2017-04-04,90.69,89.60347394540943,0.012125936715941643
2017-04-05,88.4,90.39347394540943,-0.022053294982482097
2017-04-06,89.19,89.99347394540943,-0.008928135676780635
2017-04-07,88.79,89.73347394540943,-0.010514180538506723
2017-04-10,88.53,89.22347394540942,-0.0077723262135446225
2017-04-11,88.02,87.54347394540943,0.005443307571820988
2017-04-12,86.34,86.11347394540942,0.002630552969378419
2017-04-13,84.91,86.48347394540943,-0.01819392623384497
2017-04-17,85.28,87.04347394540943,-0.020259691685966197
2017-04-18,85.84,86.73347394540943,-0.01030137390751562
2017-04-19,85.53,86.71347394540943,-0.01364809748199558
2017-04-20,85.51,86.62347394540943,-0.012854182529219993
2017-04-21,85.42,87.72347394540942,-0.026258353001875845
2017-04-24,86.52,88.21347394540943,-0.01919745215404889
2017-04-25,87.01,88.26347394540943,-0.014201502494505136
2017-04-26,87.06,88.62347394540943,-0.0176417587328217
2017-04-27,87.42,85.96347394540943,0.016943545761255896
2017-04-28,84.76,84.66347394540944,0.001140114503839218
2017-05-01,83.46,84.74347394540943,-0.01514540159441935
2017-05-02,83.54,83.08347394540942,0.005494787746725072
2017-05-03,81.88,82.62347394540943,-0.008998338001385164
2017-05-04,81.42,85.36347394540942,-0.04619626830008472
2017-05-05,84.16,81.98347394540943,0.026548351147450244
2017-05-08,80.78,83.11347394540942,-0.02807575997776357
2017-05-09,81.91,83.66347394540944,-0.02095865570384492
2017-05-10,82.46,83.17347394540943,-0.008578142905005026
2017-05-11,81.97,82.24347394540943,-0.0033251750235034905
2017-05-12,81.04,83.73347394540943,-0.03216723036196312
2017-05-15,82.53,84.26347394540943,-0.020572068349952843
2017-05-16,83.06,81.18347394540943,0.023114631136041508
2017-05-17,79.98,81.61347394540942,-0.020014758181988945
2017-05-18,80.41,82.30347394540942,-0.02300600271946407
2017-05-19,81.1,81.50347394540943,-0.004950389546336087
2017-05-22,80.3,81.77347394540944,-0.018018972098373887
2017-05-23,80.57,82.83347394540942,-0.027325594806046016
2017-05-24,81.63,81.87347394540943,-0.002973783005369657
2017-05-25,80.67,81.93347394540943,-0.015420729581797743
2017-05-26,80.73,81.76347394540943,-0.012639799846315691
2017-05-30,80.56,81.72347394540942,-0.014236716689094875
2017-05-31,80.52,81.75347394540943,-0.015087725155668363
2017-06-01,80.55,81.24347394540943,-0.008535749540638848
2017-06-02,80.04,80.11347394540942,-0.0009171234474176782
2017-06-05,78.91,80.34347394540943,-0.017841821806005354
2017-06-06,79.14,80.44347394540942,-0.016203600882452984
2017-06-07,79.24,80.68347394540943,-0.017890577522555517
2017-06-08,79.48,83.08347394540942,-0.04337172934989586
2017-06-09,81.88,82.98347394540943,-0.013297514468186167
2017-06-12,81.78,84.15347394540943,-0.028204111299660717
2017-06-13,82.95,82.13347394540943,0.009941452800757977
2017-06-14,80.93,81.34347394540943,-0.005083062295653917
2017-06-15,80.14,82.08347394540942,-0.02367679938475742
2017-06-16,80.88,82.50347394540943,-0.019677643470911832
2017-06-19,81.3,81.30347394540942,-4.2728130064340064e-05
2017-06-20,80.1,80.77347394540944,-0.008337810824684877
2017-06-21,79.57,81.21347394540943,-0.020236468969596855
2017-06-22,80.01,81.37347394540943,-0.01675575441604138
2017-06-23,80.17,82.09347394540943,-0.023430290533063558
2017-06-26,80.89,83.27347394540944,-0.028622247067198625
2017-06-27,82.07,85.00347394540943,-0.03451004775749933
2017-06-28,83.8,84.97347394540942,-0.013809885496305796
2017-06-29,83.77,85.59347394540943,-0.021303889903714235
2017-06-30,84.39,87.1813399503722,-0.032017630744849424
2017-07-03,85.36,85.1813399503722,0.0020974083024742907
2017-07-05,83.36,84.8713399503722,-0.017807424169996033
2017-07-06,83.05,85.75133995037221,-0.031502014451734395
2017-07-07,83.93,86.02133995037221,-0.024311873676680085
2017-07-10,84.2,86.28133995037221,-0.02412271241463526
2017-07-11,84.46,87.5413399503722,-0.03519868386889036
2017-07-12,85.72,87.30133995037221,-0.018113581661760803
2017-07-13,85.48,87.69133995037221,-0.02521731281131845
2017-07-14,85.87,87.47133995037221,-0.01830702434969833
2017-07-17,85.65,87.0713399503722,-0.016323855256876962
2017-07-18,85.25,88.9813399503722,-0.04193396000165084
2017-07-19,87.16,88.8413399503722,-0.018925198013800992
2017-07-20,87.02,88.69133995037221,-0.01884445483975572
2017-07-21,86.87,89.0713399503722,-0.024714346405911525
2017-07-24,87.25,89.77133995037221,-0.028086246142321913
2017-07-25,87.95,89.16133995037221,-0.013585932547070856
2017-07-26,87.34,88.3513399503722,-0.011446798101084621
2017-07-27,86.53,91.7113399503722,-0.05649617542580865
2017-07-28,89.89,91.91133995037221,-0.02199228029385314
2017-07-31,90.09,91.08133995037221,-0.01088411688840285
2017-08-01,89.26,90.19133995037221,-0.010326268030663166
2017-08-02,88.37,90.5713399503722,-0.024305039006582096
2017-08-03,88.75,90.6013399503722,-0.020433913575519935
2017-08-04,88.78,90.94133995037221,-0.023766308606753328
2017-08-07,89.12,90.55133995037221,-0.015806943896762515
2017-08-08,88.73,91.02133995037221,-0.025173656547151646
2017-08-09,89.2,89.42133995037221,-0.0024752475247524774
2017-08-10,87.6,89.0113399503722,-0.01585573199054291
2017-08-11,87.19,89.8513399503722,-0.029619368524077094
2017-08-14,88.03,89.77133995037221,-0.01939750427402398
2017-08-15,87.95,89.4813399503722,-0.017113511612829035
2017-08-16,87.66,88.05133995037221,-0.004444451959422557
2017-08-17,86.23,89.16133995037221,-0.03287680458821962
2017-08-18,87.34,89.92133995037221,-0.028706644627369382
2017-08-21,88.1,90.5913399503722,-0.02750086213248437
2017-08-22,88.77,91.1813399503722,-0.026445541946242934
2017-08-23,89.36,91.33133995037221,-0.021584485144348076
2017-08-24,89.51,92.08133995037221,-0.02792465826146806
2017-08-25,90.26,92.14133995037221,-0.02041797906765308
2017-08-28,90.32,91.42133995037221,-0.012046858544953243
2017-08-29,89.6,92.1513399503722,-0.027686411849748738
2017-08-30,90.33,92.41133995037221,-0.022522560017958382
2017-08-31,90.59,92.0713399503722,-0.01608904520310739
2017-09-01,90.25,91.2113399503722,-0.010539697705299278
2017-09-05,89.39,93.5413399503722,-0.044379735767893336
2017-09-06,91.72,93.5413399503722,-0.01947096279931959
2017-09-07,91.72,93.42133995037221,-0.018211470219502424
2017-09-08,91.6,95.4813399503722,-0.04065024592647726
2017-09-11,93.66,96.4013399503722,-0.028436741146787625
2017-09-12,94.58,95.99133995037221,-0.014702784137630265
2017-09-13,94.17,96.25133995037221,-0.021624010132693883
2017-09-14,94.43,96.99133995037221,-0.02640792416810378
2017-09-15,95.17,97.4013399503722,-0.022908719238453057
2017-09-18,95.58,98.38133995037221,-0.028474301648923728
2017-09-19,96.56,97.8713399503722,-0.013398610369870778
2017-09-20,96.05,97.61133995037221,-0.015995477074344344
2017-09-21,95.79,98.69133995037221,-0.029398120968173735
2017-09-22,96.87,99.74133995037221,-0.028787862202381498
2017-09-25,97.92,101.58133995037221,-0.03604343034026691
2017-09-26,99.76,101.6013399503722,-0.018123185690972377
2017-09-27,99.78,101.6013399503722,-0.01792633789339637
2017-09-28,99.78,100.8713399503722,-0.01081912811814667
2017-09-29,99.05,103.56,-0.04354963306295867
2017-10-02,100.55,102.77,-0.02160163471830301
2017-10-03,99.76,101.89,-0.02090489743841395
2017-10-04,98.88,102.49,-0.035222948580349245
2017-10-05,99.48,101.91,-0.02384456873712093
2017-10-06,98.9,102.05,-0.030867221950024448
2017-10-09,99.04,101.07,-0.02008508954190158
2017-10-10,98.06,100.27,-0.022040490675176994
2017-10-11,97.26,100.54,-0.03262383131092106
2017-10-12,97.53,100.69,-0.03138345416625277
2017-10-13,97.68,100.71,-0.030086386654751163
2017-10-16,97.7,101.22,-0.034775736020549286
2017-10-17,98.21,101.27,-0.03021625357953983
2017-10-18,98.26,102.4,-0.04042968749999998
2017-10-19,99.39,101.95,-0.025110348209906874
2017-10-20,98.94,101.57,-0.025893472482032
2017-10-23,98.56,103.95,-0.051851851851851816
2017-10-24,100.94,102.76,-0.017711171662125436
2017-10-25,99.75,104.24,-0.04307367613200297
2017-10-26,101.23,102.02,-0.007743579690256741
2017-10-27,99.01,109.01,-0.09173470323823507
2017-10-30,106.0,106.54,-0.005068518866153671
2017-10-31,103.53,106.44,-0.02733934611048472
2017-11-01,103.43,106.55,-0.029282027217268802
2017-11-02,103.54,108.59,-0.04650520305737171
2017-11-03,105.58,109.5,-0.03579908675799093
2017-11-06,106.49,108.93,-0.02239970623336096
2017-11-07,105.92,108.87,-0.02709653715440441
2017-11-08,105.86,107.2,-0.012500000000000067
2017-11-09,104.19,107.27,-0.028712594387992896
2017-11-10,104.26,107.2,-0.027425373134328357
2017-11-13,104.19,106.75,-0.023981264637002342
2017-11-14,103.74,105.51,-0.01677566107477979
2017-11-15,102.5,106.21,-0.03493079747669703
2017-11-16,103.2,106.91,-0.034702085866616716
2017-11-17,103.9,107.28,-0.031506338553318414
2017-11-20,104.27,106.83,-0.023963306187400613
2017-11-21,103.82,106.43,-0.02452316076294292
2017-11-22,103.42,107.35,-0.03660922217047036
2017-11-24,104.34,107.39,-0.02840115466989479
2017-11-27,104.38,107.95,-0.03307086614173238
2017-11-28,104.94,108.02,-0.02851323828920571
2017-11-29,105.01,107.71,-0.025067310370439078
2017-11-30,104.7,107.11,-0.022500233404910808
2017-12-01,104.1,106.82,-0.025463396367721436
2017-12-04,103.81,107.59,-0.03513337670787253
2017-12-05,104.58,107.7,-0.028969359331476374
2017-12-06,104.69,109.52,-0.04410153396639882
2017-12-07,106.51,110.15,-0.03304584657285525
2017-12-08,107.14,110.52,-0.03058269996380747
2017-12-11,107.51,110.0,-0.022636363636363566
2017-12-12,106.99,110.51,-0.03185232105691804
2017-12-13,107.5,108.44,-0.008668388048690523
2017-12-14,105.43,109.04,-0.03310711665443877
2017-12-15,106.03,112.57,-0.05809718397441588
2017-12-18,109.56,111.96,-0.02143622722400851
2017-12-19,108.95,112.93,-0.035243070928894005
2017-12-20,109.92,113.29,-0.02974666784358726
2017-12-21,110.28,112.99,-0.023984423400300825
2017-12-22,109.98,112.94,-0.026208606339649276
2017-12-26,109.93,113.04,-0.02751238499646147
2017-12-27,110.03,114.17,-0.03626171498642372
2017-12-28,111.16,113.33,-0.01914762198888209
2017-12-29,110.32,116.04704260651629,-0.04935104314493499
2018-01-02,112.23,116.07704260651629,-0.033142148698232954
2018-01-03,112.26,116.61704260651629,-0.03736197136483399
2018-01-04,112.8,118.18704260651629,-0.045580653240063995
2018-01-05,114.37,117.9270426065163,-0.03016307818712094
2018-01-08,114.11,118.96704260651629,-0.04082679118603427
2018-01-09,115.15,118.8470426065163,-0.031107569237180055
2018-01-10,115.03,121.51704260651628,-0.05338380911327756
2018-01-11,117.7,121.49704260651629,-0.03125214017606581
2018-01-12,117.68,119.7070426065163,-0.016933361332626795
2018-01-16,115.89,120.69704260651629,-0.039827343758435774
2018-01-17,116.88,120.7070426065163,-0.03170521391193215
2018-01-18,116.89,123.7370426065163,-0.05533543118765083
2018-01-19,119.92,122.7570426065163,-0.023111037430333936
2018-01-22,118.94,122.24704260651629,-0.027052127691635564
2018-01-23,118.43,122.7570426065163,-0.035248833913229194
2018-01-24,118.94,124.55704260651629,-0.045096146223227995
2018-01-25,120.74,125.30704260651629,-0.03644681505138958
2018-01-26,121.49,124.72704260651629,-0.02595301338722822
2018-01-29,120.91,122.66704260651629,-0.01432367300280013
2018-01-30,118.85,123.65704260651628,-0.0388739897476974
2018-01-31,119.84,121.37704260651628,-0.012663371701180037
2018-02-01,117.56,115.9870426065163,0.013561492371349848
2018-02-02,112.17,112.58704260651629,-0.003704179422971632
2018-02-05,108.77,117.63704260651629,-0.07537627952936243
2018-02-06,113.82,114.08704260651629,-0.002340691812279916
2018-02-07,110.27,109.60704260651629,0.006048492667243055
2018-02-08,105.79,110.80704260651629,-0.045277290039516305
2018-02-09,106.99,113.51704260651628,-0.057498349645532576
2018-02-12,109.7,113.4570426065163,-0.033114230022249114
2018-02-13,109.64,115.8170426065163,-0.05333448745969582
2018-02-14,112.0,113.7870426065163,-0.0157051503016562
2018-02-15,109.97,112.4270426065163,-0.02185455162345329
2018-02-16,108.61,112.40704260651628,-0.0337794013477245
2018-02-20,108.59,112.90704260651628,-0.038235370503514776
2018-02-21,109.09,114.6470426065163,-0.04847087617941259
2018-02-22,110.83,115.41704260651629,-0.03974319998957687
2018-02-23,111.6,114.32704260651629,-0.023852997019279676
2018-02-26,110.51,113.47704260651629,-0.026146633172355105
2018-02-27,109.66,112.0370426065163,-0.021216577581975926
2018-02-28,108.22,111.94704260651629,-0.03329290814422414
2018-03-01,108.13,111.02704260651629,-0.026093125949355533
2018-03-02,107.21,112.4870426065163,-0.04691244861842081
2018-03-05,108.67,113.55704260651629,-0.04303601515451805
2018-03-06,109.74,113.19704260651629,-0.030540043510971393
2018-03-07,109.38,113.18704260651629,-0.0336349684455588
2018-03-08,109.37,116.0970426065163,-0.05794327276118505
2018-03-09,112.28,114.9570426065163,-0.02328733016975293
2018-03-12,111.14,114.15704260651628,-0.02642887847853259
2018-03-13,110.34,112.5670426065163,-0.01978414423039465
2018-03-14,108.75,111.2870426065163,-0.02279728661212299
2018-03-15,107.47,110.99704260651629,-0.03177600523123514
2018-03-16,107.18,110.58704260651629,-0.03080869626506788
2018-03-19,106.77,111.2870426065163,-0.04058911532484022
2018-03-20,107.47,115.02704260651629,-0.06569796488959012
2018-03-21,111.21,110.41704260651629,0.007181476471068926
2018-03-22,106.6,108.36704260651629,-0.016306088678016972
2018-03-23,104.55,108.90704260651628,-0.040006986713048365
2018-03-26,105.09,107.9570426065163,-0.02655725404563125
2018-03-27,104.14,106.96704260651629,-0.026429099446225734
2018-03-28,103.15,109.49704260651629,-0.05796542495969259
2018-03-29,105.68,108.36822784810127,-0.024806420677740748
2018-04-02,103.71,108.79822784810126,-0.046767561832029125
2018-04-03,104.14,107.38822784810127,-0.030247522593405907
2018-04-04,102.73,109.50822784810127,-0.06189697323477228
2018-04-05,104.85,105.44822784810127,-0.005673190155106478
2018-04-06,100.79,104.08822784810127,-0.03168684793936982
2018-04-09,99.43,106.99822784810127,-0.07073227286385908
2018-04-10,102.34,106.86822784810127,-0.042372068287101494
2018-04-11,102.21,108.35822784810127,-0.056739833884326574
2018-04-12,103.7,107.69822784810127,-0.03712436061381075
2018-04-13,103.04,109.19822784810127,-0.05639494311819404
2018-04-16,104.54,110.69822784810127,-0.05563077176403863
2018-04-17,106.04,113.52822784810127,-0.065959171476898
2018-04-18,108.87,112.25822784810127,-0.0301824455369627
2018-04-19,107.6,112.33822784810127,-0.04217823210197058
2018-04-20,107.68,112.97822784810127,-0.04689600774429481
2018-04-23,108.32,110.59822784810126,-0.02059913519799117
2018-04-24,105.94,110.04822784810126,-0.03733115860595071
2018-04-25,105.39,111.14822784810127,-0.0518067445571031
2018-04-26,106.49,111.32822784810126,-0.04345912929380913
2018-04-27,106.67,110.38822784810127,-0.03368319177310919
2018-04-30,105.73,108.44822784810127,-0.025064751190849943
2018-05-01,103.79,109.40822784810126,-0.05135105429092057
2018-05-02,104.75,108.60822784810127,-0.03552426850659374
2018-05-03,103.95,109.44822784810127,-0.05023587824310893
2018-05-04,104.79,109.25822784810127,-0.04089603077136961
2018-05-07,104.6,109.19822784810127,-0.0421089969930426
2018-05-08,104.54,114.55822784810127,-0.08745096739262548
2018-05-09,109.9,117.07822784810126,-0.06131138111702872
2018-05-10,112.42,117.22822784810127,-0.0410159561085538
2018-05-11,112.57,116.63822784810127,-0.03487902656922526
2018-05-14,111.98,116.82822784810126,-0.041498770779993976
2018-05-15,112.17,119.96822784810126,-0.06500244262985244
2018-05-16,115.31,120.84822784810126,-0.04582796079610263
2018-05-17,116.19,120.87822784810126,-0.03878471691355878
2018-05-18,116.22,122.18822784810126,-0.04884454053561271
2018-05-21,117.53,120.82822784810126,-0.02729683209661582
2018-05-22,116.17,120.31822784810126,-0.03447713552877696
2018-05-23,115.66,121.67822784810127,-0.04946018654721218
2018-05-24,117.02,118.41822784810127,-0.011807539037780757
2018-05-25,113.76,116.10822784810127,-0.020224474110252855
2018-05-29,111.45,118.53822784810127,-0.05979697838223419
2018-05-30,113.88,116.77822784810127,-0.024818220840541638
2018-05-31,112.12,117.77822784810127,-0.04804137361787009
2018-06-01,113.12,118.04822784810126,-0.041747580102961535
2018-06-04,113.39,120.09822784810126,-0.05585617680042487
2018-06-05,115.44,122.69822784810127,-0.05915511556602804
2018-06-06,118.04,123.19822784810127,-0.041869334796448165
2018-06-07,118.54,122.74822784810127,-0.034283410211908394
2018-06-08,118.09,122.18822784810126,-0.033540283874122334
2018-06-11,117.53,122.32822784810126,-0.03922420795680426
2018-06-12,117.67,120.18822784810126,-0.02095236690971014
2018-06-13,115.53,118.80822784810127,-0.027592599498180825
2018-06-14,114.15,119.97822784810127,-0.04857737901813408
2018-06-15,115.32,119.36822784810127,-0.03391378025024161
2018-06-18,114.71,115.90822784810126,-0.010337728997733886
2018-06-19,111.25,114.65822784810126,-0.0297251048796644
2018-06-20,110.0,112.67822784810127,-0.023768814075703526
2018-06-21,108.02,115.67822784810127,-0.06620284551866928
2018-06-22,111.02,112.27822784810127,-0.011206338683965478
2018-06-25,107.62,112.95822784810126,-0.04725842419624138
2018-06-26,108.3,113.69822784810127,-0.04747855749619245
2018-06-27,109.04,114.00822784810127,-0.04357780084715179
2018-06-28,109.35,114.50822784810127,-0.045046787860028914
2018-06-29,109.85,113.6007614213198,-0.03301704473096856
2018-07-02,107.55,112.8107614213198,-0.046633506901634814
2018-07-03,106.76,113.8807614213198,-0.06252822103090283
2018-07-05,107.83,114.6207614213198,-0.059245474703823575
2018-07-06,108.57,116.58076142131979,-0.06871426574723694
2018-07-09,110.53,116.2407614213198,-0.04912873377197602
2018-07-10,110.19,112.7307614213198,-0.022538315090625205
2018-07-11,106.68,112.77076142131979,-0.05401011170408132
2018-07-12,106.72,113.4307614213198,-0.05916174181705247
2018-07-13,107.38,112.27076142131979,-0.04356220051778381
2018-07-16,106.22,114.16076142131979,-0.06955771249644838
2018-07-17,108.11,114.66076142131979,-0.05713167556291632
2018-07-18,108.61,114.6107614213198,-0.0523577484950164
2018-07-19,108.56,113.9807614213198,-0.04755856474131126
2018-07-20,107.93,113.6307614213198,-0.050169173822417035
2018-07-23,107.58,114.4207614213198,-0.05978601554774454
2018-07-24,108.37,115.47076142131979,-0.061494020944498184
2018-07-25,109.42,117.0007614213198,-0.0647924109999718
2018-07-26,110.95,115.5407614213198,-0.039732829910818834
2018-07-27,109.49,115.16076142131979,-0.049242132053756715
2018-07-30,109.11,116.8407614213198,-0.06616493531262779
2018-07-31,110.79,116.16076142131979,-0.04623559070725969
2018-08-01,110.11,114.52076142131979,-0.038514950185256636
2018-08-02,108.47,118.2007614213198,-0.08232401639643472
2018-08-03,112.15,119.0607614213198,-0.05804398811850964
2018-08-06,113.01,119.4507614213198,-0.05391980214008274
2018-08-07,113.4,119.1207614213198,-0.0480248896419152
2018-08-08,113.07,119.4307614213198,-0.05325898743022106
2018-08-09,113.38,118.6207614213198,-0.04418081083382652
2018-08-10,112.57,117.6307614213198,-0.04302243188916888
2018-08-13,111.58,119.2407614213198,-0.06424616322476862
2018-08-14,113.19,116.8107614213198,-0.030996813797491085
2018-08-15,110.76,118.0007614213198,-0.06136198897451828
2018-08-16,111.95,119.1507614213198,-0.06043403613559584
2018-08-17,113.1,120.0407614213198,-0.05782003828648741
2018-08-20,113.99,120.9907614213198,-0.05786195027685981
2018-08-21,114.94,120.8207614213198,-0.048673434533430204
2018-08-22,114.77,120.08076142131979,-0.04422658016537939
2018-08-23,114.03,121.1707614213198,-0.058931390193140976
2018-08-24,115.12,122.0007614213198,-0.0563993317841488
2018-08-27,115.95,121.02076142131979,-0.04189992991092262
2018-08-28,114.97,121.0307614213198,-0.05007620666139334
2018-08-29,114.98,119.7007614213198,-0.039438023328053684
2018-08-30,113.65,118.83076142131979,-0.043597813893922366
2018-08-31,112.78,117.0607614213198,-0.03656871328482714
2018-09-04,111.01,117.72076142131979,-0.057005759564382474
