date,REGN,dcf,Deviation
2015-12-16,559.67,557.1749423330785,0.004478050747353635
2015-12-17,551.49,549.9149423330786,0.0028641841595340445
2015-12-18,544.23,538.2349423330785,0.011138365786760085
2015-12-21,532.55,534.0249423330786,-0.002761935288330908
2015-12-22,528.34,541.5349423330786,-0.024365818900311642
2015-12-23,535.85,543.3149423330785,-0.013739622733405565
2015-12-24,537.63,545.9649423330786,-0.015266442378993772
2015-12-28,540.28,555.8949423330787,-0.028089736286398215
2015-12-29,550.21,553.8749423330786,-0.006616913048351325
2015-12-30,548.19,548.5549423330785,-0.0006652794550101593
2015-12-31,542.87,523.5716263125921,0.0368590899841581
2016-01-04,516.55,516.0016263125922,0.0010627363547794921
2016-01-05,508.98,526.5016263125922,-0.033279339392181306
2016-01-06,519.48,508.9816263125922,0.020626233138247407
2016-01-07,501.96,498.7016263125922,0.006533713778918759
2016-01-08,491.68,487.8416263125922,0.007868073326215752
2016-01-11,480.82,482.0016263125922,-0.00245149860101479
2016-01-12,474.98,466.5916263125922,0.017977977345414287
2016-01-13,459.57,486.1016263125922,-0.054580410507680144
2016-01-14,479.08,469.9716263125922,0.019380688487244058
2016-01-15,462.95,454.0416263125922,0.01962016954206458
2016-01-19,447.02,468.9716263125922,-0.04680800517761052
2016-01-20,461.95,468.5916263125922,-0.01417359154463782
2016-01-21,461.57,490.0116263125922,-0.05804275814151505
2016-01-22,482.99,480.1416263125922,0.005932361476930881
2016-01-25,473.12,470.5816263125922,0.005394119841223066
2016-01-26,463.56,441.1816263125922,0.0507237209184046
2016-01-27,434.16,422.13162631259223,0.028494367485511818
2016-01-28,415.11,427.1116263125922,-0.02809950741965639
2016-01-29,420.09,425.2916263125922,-0.012230728259787105
2016-02-01,418.27,416.9116263125922,0.0032581813546963545
2016-02-02,409.89,428.0316263125922,-0.042383845485621574
2016-02-03,421.01,419.6116263125922,0.003332542760304813
2016-02-04,412.59,403.63162631259223,0.02219442953280848
2016-02-05,396.61,397.5516263125922,-0.002368563603489804
2016-02-08,390.53,372.9916263125922,0.0470208241959551
2016-02-09,365.97,374.5016263125922,-0.022781279741281857
2016-02-10,367.48,374.2616263125922,-0.01812001507984695
2016-02-11,367.24,386.0316263125922,-0.04867898128474979
2016-02-12,379.01,398.7816263125922,-0.04958008345423082
2016-02-16,391.76,404.2816263125922,-0.030972533742877673
2016-02-17,397.26,394.32162631259223,0.007451718321628276
2016-02-18,387.3,402.0016263125922,-0.036571061782621594
2016-02-19,394.98,402.8116263125922,-0.01944240384589746
2016-02-22,395.79,393.8516263125922,0.00492158355560357
2016-02-23,386.83,400.6516263125922,-0.03449786648765141
2016-02-24,393.63,401.0116263125922,-0.01840751197282786
2016-02-25,393.99,401.2516263125922,-0.018097437708414543
2016-02-26,394.23,391.0416263125922,0.008153540372346724
2016-02-29,384.02,417.2316263125922,-0.07959997329567214
2016-03-01,410.21,414.8316263125922,-0.011140969056948613
2016-03-02,407.81,408.9616263125922,-0.002815976459639713
2016-03-03,401.94,410.8416263125922,-0.021666807213491457
2016-03-04,403.82,415.3016263125922,-0.02764647568211087
2016-03-07,408.28,401.8316263125922,0.01604745188073231
2016-03-08,394.81,381.7716263125922,0.03415228578755625
2016-03-09,374.75,384.5816263125922,-0.025564472247046388
2016-03-10,377.56,384.1416263125922,-0.0171333327652351
2016-03-11,377.12,380.2916263125922,-0.008339984614820772
2016-03-14,373.27,374.2416263125922,-0.0025962539821282604
2016-03-15,367.22,375.4816263125922,-0.022002744564961207
2016-03-16,368.46,372.4916263125922,-0.010823401192940896
2016-03-17,365.47,371.5316263125922,-0.0163152363979161
2016-03-18,364.51,378.0616263125922,-0.035845019355091434
2016-03-21,371.04,385.3316263125922,-0.037089159925322135
2016-03-22,378.31,372.4016263125922,0.015865595824354317
2016-03-23,365.38,377.82162631259223,-0.03292989454843598
2016-03-24,370.8,370.8716263125922,-0.0001931296640411695
2016-03-28,363.85,374.3916263125922,-0.028156682926959054
2016-03-29,367.37,366.7016263125922,0.0018226635483695741
2016-03-30,359.68,367.4616263125922,-0.021176704600911256
2016-03-31,360.44,410.5395437195784,-0.12203341793987865
2016-04-01,405.25,410.5895437195784,-0.013004577932518302
2016-04-04,405.3,408.9395437195784,-0.008899955446896368
2016-04-05,403.65,432.48954371957836,-0.06668263808541375
2016-04-06,427.2,423.7695437195784,0.008095098695180436
2016-04-07,418.48,410.2295437195784,0.020111804248943654
2016-04-08,404.94,401.42954371957836,0.008744887702819115
2016-04-11,396.14,413.35954371957837,-0.04165754482073858
2016-04-12,408.07,415.8095437195784,-0.018613194036734226
2016-04-13,410.52,412.11954371957836,-0.0038812615027710162
2016-04-14,406.83,412.0195437195784,-0.012595382424651302
2016-04-15,406.73,427.66954371957837,-0.04896197081854481
2016-04-18,422.38,419.0695437195784,0.007899539181584592
2016-04-19,413.78,405.0395437195784,0.02157926655791642
2016-04-20,399.75,414.85954371957837,-0.03642086568410141
2016-04-21,409.57,409.66954371957837,-0.00024298540397849067
2016-04-22,404.38,412.2095437195784,-0.01899408647584533
2016-04-25,406.92,411.9495437195784,-0.012209125598648729
2016-04-26,406.66,395.5695437195784,0.02803667890135575
2016-04-27,390.28,396.5895437195784,-0.01590950598546237
2016-04-28,391.3,381.9995437195784,0.024346773270621958
2016-04-29,376.71,389.8095437195784,-0.03360498461526129
2016-05-02,384.52,376.60954371957837,0.0210043967614153
2016-05-03,371.32,365.92954371957836,0.014730858365872956
2016-05-04,360.64,383.0195437195784,-0.05842924750587464
2016-05-05,377.73,375.23954371957836,0.006636977157937318
2016-05-06,369.95,380.7595437195784,-0.028389422925507612
2016-05-09,375.47,391.1595437195784,-0.04011034364746613
2016-05-10,385.87,377.1495437195784,0.02312201201257591
2016-05-11,371.86,370.92954371957836,0.0025084447873611193
2016-05-12,365.64,374.7495437195784,-0.02430835173049606
2016-05-13,369.46,397.23954371957836,-0.06993146618653023
2016-05-16,391.95,391.66954371957837,0.0007160533284211734
2016-05-17,386.38,395.5695437195784,-0.023231171017789265
2016-05-18,390.28,388.5895437195784,0.0043502361495384445
2016-05-19,383.3,391.2895437195784,-0.020418495326070207
2016-05-20,386.0,397.92954371957836,-0.029979035002199117
2016-05-23,392.64,402.98954371957836,-0.0256819162702151
2016-05-24,397.7,399.7795437195784,-0.005201726181960575
2016-05-25,394.49,398.8295437195784,-0.010880697751492474
2016-05-26,393.54,401.5095437195784,-0.019848952146314214
2016-05-27,396.22,404.2195437195784,-0.019790096356963716
2016-05-31,398.93,409.5995437195784,-0.026048719739011683
2016-06-01,404.31,412.41954371957837,-0.019663335171847263
2016-06-02,407.13,406.0395437195784,0.0026855913353471816
2016-06-03,400.75,409.17954371957836,-0.020601087832864295
2016-06-06,403.89,399.7595437195784,0.010332351898317604
2016-06-07,394.47,394.2595437195784,0.0005338013594702318
2016-06-08,388.97,386.36954371957836,0.006730489819117391
2016-06-09,381.08,377.3195437195784,0.009966237749975404
2016-06-10,372.03,372.5195437195784,-0.0013141423794584828
2016-06-13,367.23,371.7795437195784,-0.012237208303773506
2016-06-14,366.49,373.1995437195784,-0.017978434948516253
2016-06-15,367.91,371.8095437195784,-0.010488014053021355
2016-06-16,366.52,359.4995437195784,0.019528414995424237
2016-06-17,354.21,357.9495437195784,-0.010447125258827072
2016-06-20,352.66,350.42954371957836,0.006364920767657933
2016-06-21,345.14,357.2095437195784,-0.033788413360683944
2016-06-22,351.92,362.42954371957836,-0.028997480756452587
2016-06-23,357.14,344.7695437195784,0.03588036271116568
2016-06-24,339.48,336.3395437195784,0.009337160435229697
2016-06-27,331.05,345.0695437195784,-0.04062816894374022
2016-06-28,339.78,353.1495437195784,-0.03785802348422296
2016-06-29,347.86,354.5195437195784,-0.01878470125992837
2016-06-30,349.23,364.04385724208305,-0.04069250709051808
2016-07-01,358.5,365.15385724208306,-0.01822206478205657
2016-07-05,359.61,377.11385724208304,-0.04641531173129676
2016-07-06,371.57,376.99385724208304,-0.01438712365703132
2016-07-07,371.45,383.8938572420831,-0.032414838131249346
2016-07-08,378.35,381.28385724208306,-0.0076946799250939835
2016-07-11,375.74,374.29385724208305,0.0038636561352425325
2016-07-12,368.75,370.04385724208305,-0.003496497014505495
2016-07-13,364.5,370.81385724208303,-0.01702702614471352
2016-07-14,365.27,379.35385724208305,-0.037125910210781154
2016-07-15,373.81,387.08385724208307,-0.03429194215604181
2016-07-18,381.54,382.6938572420831,-0.0030150921428382382
2016-07-19,377.15,390.24385724208304,-0.03355301306885261
2016-07-20,384.7,395.06385724208303,-0.02623337228171796
2016-07-21,389.52,396.8838572420831,-0.018554186842604348
2016-07-22,391.34,400.4438572420831,-0.02273441601722337
2016-07-25,394.9,403.81385724208303,-0.022074173736784997
2016-07-26,398.27,420.6338572420831,-0.053167040306059454
2016-07-27,415.09,416.58385724208307,-0.003585970066081967
2016-07-28,411.04,430.66385724208305,-0.04556652923640203
2016-07-29,425.12,439.54385724208305,-0.032815513183566014
2016-08-01,434.0,440.4438572420831,-0.01463037146762003
2016-08-02,434.9,446.91385724208305,-0.026881818604195695
2016-08-03,441.37,438.9438572420831,0.005527227953844749
2016-08-04,433.4,428.54385724208305,0.011331728773733563
2016-08-05,423.0,426.58385724208307,-0.008401295973207157
2016-08-08,421.04,424.78385724208306,-0.008813558185544301
2016-08-09,419.24,421.02385724208307,-0.004236950499119541
2016-08-10,415.48,426.8938572420831,-0.026736991053985748
2016-08-11,421.35,427.08385724208307,-0.013425600487711575
2016-08-12,421.54,428.41385724208305,-0.01604489940249254
2016-08-15,422.87,419.18385724208304,0.008793618108695833
2016-08-16,413.64,417.22385724208306,-0.008589770646800887
2016-08-17,411.68,416.41385724208305,-0.0113681549250918
2016-08-18,410.87,409.84385724208306,0.0025037407290231517
2016-08-19,404.3,424.1938572420831,-0.0468980323558289
2016-08-22,418.65,426.15385724208306,-0.01760832881026908
2016-08-23,420.61,410.79385724208305,0.02389554416372941
2016-08-24,405.25,405.79385724208305,-0.0013402303469531862
2016-08-25,400.25,408.5138572420831,-0.02022907447466582
2016-08-26,402.97,404.92385724208305,-0.004825246048456244
2016-08-29,399.38,400.7638572420831,-0.0034530490139662584
2016-08-30,395.22,398.09385724208306,-0.007219044428347976
2016-08-31,392.55,398.9438572420831,-0.016026959999545065
2016-09-01,393.4,394.18385724208304,-0.001988557440092409
2016-09-02,388.64,403.85385724208305,-0.037671689818635
2016-09-06,398.31,405.43385724208304,-0.017570948046969348
2016-09-07,399.89,407.37385724208303,-0.018370980633732104
2016-09-08,401.83,389.97385724208306,0.03040240400155092
2016-09-09,384.43,405.05385724208304,-0.050916333404417036
2016-09-12,399.51,396.53385724208306,0.007505393810798955
2016-09-13,390.99,403.10385724208305,-0.030051454543160272
2016-09-14,397.56,408.29385724208305,-0.02628953889874175
2016-09-15,402.75,414.17385724208305,-0.027582275033370407
2016-09-16,408.63,408.37385724208303,0.0006272261394173473
2016-09-19,402.83,411.78385724208306,-0.02174407054723182
2016-09-20,406.24,412.06385724208303,-0.014133385250193364
2016-09-21,406.52,413.55385724208304,-0.017008322178375
2016-09-22,408.01,415.93385724208304,-0.019050762769406315
2016-09-23,410.39,409.66385724208305,0.0017725331270506128
2016-09-26,404.12,426.99385724208304,-0.05356952296649731
2016-09-27,421.45,424.6438572420831,-0.007521260905140825
2016-09-28,419.1,411.90385724208306,0.01747044275355658
2016-09-29,406.36,407.56385724208303,-0.002953788027793558
2016-09-30,402.02,410.71553647258656,-0.021171676502106163
2016-10-03,402.82,405.09553647258656,-0.0056172834991000675
2016-10-04,397.2,400.4955364725866,-0.008228647194454264
2016-10-05,392.6,396.4955364725866,-0.0098249188559425
2016-10-06,388.6,397.9555364725866,-0.02350899941112139
2016-10-07,390.06,401.7555364725866,-0.02911107728663398
2016-10-10,393.86,393.9455364725866,-0.0002171276602153105
2016-10-11,386.05,381.3655364725866,0.012283395009266007
2016-10-12,373.47,383.6855364725866,-0.02662476299342198
2016-10-13,375.79,379.5755364725866,-0.009973078106575883
2016-10-14,371.68,374.6255364725866,-0.007862615293984687
2016-10-17,366.73,379.4255364725866,-0.03345988936488942
2016-10-18,371.53,376.2555364725866,-0.012559380565901446
2016-10-19,368.36,379.1355364725866,-0.028421330727370853
2016-10-20,371.24,371.4255364725866,-0.0004995253539877842
2016-10-21,363.53,370.14553647258657,-0.017872798185360694
2016-10-24,362.25,374.8255364725866,-0.033550372770576486
2016-10-25,366.93,370.97553647258655,-0.010905130055349321
2016-10-26,363.08,373.2455364725866,-0.027235520533366753
2016-10-27,365.35,363.72553647258655,0.004466179480185906
2016-10-28,355.83,352.9155364725866,0.008258246595045371
2016-10-31,345.02,354.4455364725866,-0.026592340720068774
2016-11-01,346.55,351.5555364725866,-0.014238252433202425
2016-11-02,343.66,343.90553647258656,-0.0007139648727525483
2016-11-03,336.01,349.28553647258656,-0.03800769023148054
2016-11-04,341.39,373.28553647258656,-0.08544541204030531
2016-11-07,365.39,375.6655364725866,-0.02735288567876515
2016-11-08,367.77,426.3155364725866,-0.13732911766951583
2016-11-09,418.42,430.89553647258657,-0.028952577635670718
2016-11-10,423.0,427.6855364725866,-0.010955564481397673
2016-11-11,419.79,452.4155364725866,-0.07211409388581747
2016-11-14,444.52,436.5455364725866,0.01826719748837502
2016-11-15,428.65,427.97553647258655,0.0015759394403063176
2016-11-16,420.08,412.4555364725866,0.018485540508486276
2016-11-17,404.56,405.3755364725866,-0.00201180485552499
2016-11-18,397.48,413.3755364725866,-0.038453016857809885
2016-11-21,405.48,406.8655364725866,-0.0034053915812058966
2016-11-22,398.97,410.3055364725866,-0.027627061945199705
2016-11-23,402.41,406.0555364725866,-0.008977925788810626
2016-11-25,398.16,398.27553647258657,-0.0002900918133456054
2016-11-28,390.38,395.15553647258656,-0.012085207043322943
2016-11-29,387.26,387.1355364725866,0.0003214985856050401
2016-11-30,379.24,383.4555364725866,-0.010993547025987316
2016-12-01,375.56,380.6055364725866,-0.013256602936857154
2016-12-02,372.71,377.71553647258656,-0.013252132859909116
2016-12-05,369.82,376.84553647258656,-0.018643013629266236
2016-12-06,368.95,369.90553647258656,-0.0025831905131741273
2016-12-07,362.01,377.0455364725866,-0.03987724298038409
2016-12-08,369.15,380.72553647258655,-0.030403887745050318
2016-12-09,372.83,394.9955364725866,-0.056115916322828974
2016-12-12,387.1,389.89553647258657,-0.00716996274919679
2016-12-13,382.0,389.39553647258657,-0.018992350399237856
2016-12-14,381.5,385.90553647258656,-0.011416100719507383
2016-12-15,378.01,386.7455364725866,-0.02258729745729282
2016-12-16,378.85,379.64553647258657,-0.00209547168650559
2016-12-19,371.75,378.9155364725866,-0.018910643092896806
2016-12-20,371.02,372.9555364725866,-0.0051897244666023745
2016-12-21,365.06,380.27553647258657,-0.04001187300588671
2016-12-22,372.38,389.6755364725866,-0.04438445540910507
2016-12-23,381.78,393.84553647258656,-0.030635199222135645
2016-12-27,385.95,386.64553647258657,-0.001798899526765596
2016-12-28,378.75,381.6155364725866,-0.0075089617657441154
2016-12-29,373.72,374.9855364725866,-0.0033748940945595995
2016-12-30,367.09,384.2992678336642,-0.044780901953508034
2017-01-03,379.7,387.70926783366417,-0.0206579220517894
2017-01-04,383.11,385.5192678336642,-0.006249409652603011
2017-01-05,380.92,363.27926783366416,0.0485596997360529
2017-01-06,358.68,359.65926783366416,-0.0027227654651097444
2017-01-09,355.06,377.59926783366416,-0.05969097335112661
2017-01-10,373.0,369.0692678336642,0.010650391427625916
2017-01-11,364.47,369.03926783366416,-0.012381522054513816
2017-01-12,364.44,372.7592678336642,-0.02231807107577133
2017-01-13,368.16,367.83926783366417,0.0008719356370643361
2017-01-17,363.24,367.5492678336642,-0.011724327078824093
2017-01-18,362.95,368.0092678336642,-0.013747664191845588
2017-01-19,363.41,367.15926783366416,-0.0102115571146707
2017-01-20,362.56,358.95926783366417,0.010031032735458911
2017-01-23,354.36,352.5592678336642,0.005107601276235441
2017-01-24,347.96,353.52926783366416,-0.01575334304792142
2017-01-25,348.93,345.34926783366416,0.01036843711526414
2017-01-26,340.75,351.09926783366416,-0.02947675709357278
2017-01-27,346.5,349.09926783366416,-0.007445641034408146
2017-01-30,344.5,363.8892678336642,-0.05328342863501845
2017-01-31,359.29,368.7692678336642,-0.025705145901528392
2017-02-01,364.17,365.15926783366416,-0.002709140697792045
2017-02-02,360.56,362.8592678336642,-0.0063365277877323045
2017-02-03,358.26,366.59926783366416,-0.02274763908543298
2017-02-06,362.0,362.28926783366416,-0.0007984443905663108
2017-02-07,357.69,357.84926783366416,-0.0004450696088560413
2017-02-08,353.25,364.59926783366416,-0.031128059858973378
2017-02-09,360.0,364.46926783366416,-0.012262399681127079
2017-02-10,359.87,380.2592678336642,-0.05361938434747893
2017-02-13,375.66,381.1192678336642,-0.01432430290049469
2017-02-14,376.52,388.59926783366416,-0.031084124015474446
2017-02-15,384.0,377.6192678336642,0.01689726322213625
2017-02-16,373.02,375.77926783366416,-0.007342788891923524
2017-02-17,371.18,376.20926783366417,-0.013368272032808548
2017-02-21,371.61,374.8192678336642,-0.008562174117175747
2017-02-22,370.22,365.5592678336642,0.012749593777106938
2017-02-23,360.96,365.6092678336642,-0.0127164933788807
2017-02-24,361.01,377.64926783366417,-0.04406010881237288
2017-02-27,373.05,378.09926783366416,-0.01335434438314076
2017-02-28,373.5,383.64926783366417,-0.02645454764184385
2017-03-01,379.05,380.45926783366417,-0.003704122761126416
2017-03-02,375.86,383.2592678336642,-0.019306168055603257
2017-03-03,378.66,386.52926783366416,-0.02035878907118238
2017-03-06,381.93,377.1192678336642,0.012756527116661864
2017-03-07,372.52,385.96926783366416,-0.03484543707106813
2017-03-08,381.37,394.7392678336642,-0.03386860371666334
2017-03-09,390.14,392.8292678336642,-0.006845894778906625
2017-03-10,388.23,393.4792678336642,-0.01334064654172129
2017-03-13,388.88,395.6992678336642,-0.01723346083250965
2017-03-14,391.1,402.39926783366417,-0.028079742526606166
2017-03-15,397.8,397.1892678336642,0.0015376351170484082
2017-03-16,392.59,384.8892678336642,0.02000765625313239
2017-03-17,380.29,386.6192678336642,-0.016370802906768844
2017-03-20,382.02,375.5792678336642,0.017148795788132443
2017-03-21,370.98,373.7392678336642,-0.007382868408925658
2017-03-22,369.14,369.6192678336642,-0.0012966527326164767
2017-03-23,365.02,377.59926783366416,-0.03331380356173108
2017-03-24,373.0,388.27926783366416,-0.03935123273233765
2017-03-27,383.68,387.14926783366417,-0.008961060040425295
2017-03-28,382.55,398.7392678336642,-0.04060113748420091
2017-03-29,394.14,390.77926783366416,0.008600077954407537
2017-03-30,386.18,392.1092678336642,-0.015121468223442847
2017-03-31,387.51,390.24239518356995,-0.00700178970120513
2017-04-03,383.19,389.9723951835699,-0.01739198791334262
2017-04-04,382.92,384.4123951835699,-0.003882276436110277
2017-04-05,377.36,386.5323951835699,-0.023729951998496257
2017-04-06,379.48,387.6023951835699,-0.02095548243380463
2017-04-07,380.55,380.31239518356995,0.0006247622203199299
2017-04-10,373.26,374.12239518356995,-0.002305115103165112
2017-04-11,367.07,373.38239518356994,-0.01690597967391183
2017-04-12,366.33,377.4223951835699,-0.029389870143171626
2017-04-13,370.37,380.50239518356994,-0.026628991858728357
2017-04-17,373.45,373.1123951835699,0.0009048340950024159
2017-04-18,366.06,378.01239518356994,-0.03161905624223149
2017-04-19,370.96,383.45239518356993,-0.032578738170586985
2017-04-20,376.4,377.1723951835699,-0.0020478571428695913
2017-04-21,370.12,378.9823951835699,-0.023384714689127395
2017-04-24,371.93,379.37239518356995,-0.019617650830837996
2017-04-25,372.32,378.44239518356994,-0.016177878751137742
2017-04-26,371.39,373.6723951835699,-0.006108011223169618
2017-04-27,366.62,395.5423951835699,-0.07312084756463877
2017-04-28,388.49,403.2223951835699,-0.03653664915328647
2017-05-01,396.17,409.0923951835699,-0.0315879623667199
2017-05-02,402.04,414.08239518356993,-0.02908212308381597
2017-05-03,407.03,441.3623951835699,-0.07778731391307259
2017-05-04,434.31,436.0523951835699,-0.0039958390386466425
2017-05-05,429.0,430.43239518356995,-0.00332780524792764
2017-05-08,423.38,434.2323951835699,-0.024992136247647068
2017-05-09,427.18,438.62239518356995,-0.026087120286644616
2017-05-10,431.57,447.4823951835699,-0.03555982392791612
2017-05-11,440.43,449.1023951835699,-0.019310507529190724
2017-05-12,442.05,457.4623951835699,-0.033691064764755696
2017-05-15,450.41,461.8023951835699,-0.024669415538742134
2017-05-16,454.75,453.7723951835699,0.00215439464102829
2017-05-17,446.72,464.38239518356994,-0.038034161860481364
2017-05-18,457.33,457.06239518356995,0.0005854885881009242
2017-05-19,450.01,468.0423951835699,-0.0385272688310585
2017-05-22,460.99,468.4223951835699,-0.015866865589671986
2017-05-23,461.37,465.2923951835699,-0.00842995764420873
2017-05-24,458.24,462.75239518356994,-0.009751208703695391
2017-05-25,455.7,462.2223951835699,-0.014110945838051836
2017-05-26,455.17,455.7223951835699,-0.0012121308704773348
2017-05-30,448.67,466.1123951835699,-0.03742100695841932
2017-05-31,459.06,473.07239518356994,-0.02961998063347704
2017-06-01,466.02,487.4823951835699,-0.04402701594072522
2017-06-02,480.43,487.31239518356995,-0.014123168734456959
2017-06-05,480.26,484.7823951835699,-0.009328711662182854
2017-06-06,477.73,489.0523951835699,-0.023151701729872798
2017-06-07,482.0,492.95239518356993,-0.022217957130508226
2017-06-08,485.9,482.8423951835699,0.006332511078004144
2017-06-09,475.79,483.2823951835699,-0.015503141141162358
2017-06-12,476.23,480.7223951835699,-0.009345092362202934
2017-06-13,473.67,483.89239518356993,-0.021125347877583245
2017-06-14,476.84,476.5523951835699,0.000603511427781811
2017-06-15,469.5,466.9623951835699,0.005434280881295495
2017-06-16,459.91,478.7223951835699,-0.03929708610426741
2017-06-19,471.67,502.38239518356994,-0.061133502045483956
2017-06-20,495.33,529.0723951835699,-0.0637765180923161
2017-06-21,522.02,533.5823951835699,-0.021669371568363127
2017-06-22,526.53,524.38239518357,0.0040954937392170265
2017-06-23,517.33,522.9623951835699,-0.010770172454929172
2017-06-26,515.91,509.1723951835699,0.013232462875370388
2017-06-27,502.12,520.24239518357,-0.034834522044623895
2017-06-28,513.19,516.9823951835699,-0.0073356369944149735
2017-06-29,509.93,498.19239518356994,0.023560385364985503
2017-06-30,491.14,494.16830390893284,-0.006128082042046401
2017-07-03,487.73,503.4383039089328,-0.031202043600906282
2017-07-05,497.0,496.6283039089329,0.0007484392011922747
2017-07-06,490.19,502.9383039089328,-0.02534764962193292
2017-07-07,496.5,506.34830390893285,-0.019449663073630163
2017-07-10,499.91,498.4383039089328,0.0029526143547267125
2017-07-11,492.0,503.42830390893283,-0.022700956263675076
2017-07-12,496.99,511.48830390893283,-0.028345328325462882
2017-07-13,505.05,511.33830390893286,-0.012297736861998865
2017-07-14,504.9,504.54830390893284,0.0006970513791095811
2017-07-17,498.11,504.0683039089329,-0.011820429617826811
2017-07-18,497.63,513.2283039089328,-0.030392524710992186
2017-07-19,506.79,527.5683039089329,-0.0393850497745587
2017-07-20,521.13,522.3583039089328,-0.0023514585673112265
2017-07-21,515.92,527.6583039089328,-0.022246032748797107
2017-07-24,521.22,519.8883039089329,0.002561504232840628
2017-07-25,513.45,522.0683039089329,-0.01650800066658742
2017-07-26,515.63,514.8483039089328,0.001518303712243485
2017-07-27,508.41,515.1483039089328,-0.013080318537016855
2017-07-28,508.71,498.0583039089328,0.021386444132080573
2017-07-31,491.62,478.4383039089328,0.027551506606745768
2017-08-01,472.0,483.2583039089329,-0.023296658987269958
2017-08-02,476.82,473.54830390893284,0.006908896228876138
2017-08-03,467.11,475.19830390893287,-0.01702090231046549
2017-08-04,468.76,476.53830390893285,-0.01632251561968734
2017-08-07,470.1,476.11830390893283,-0.012640354003453536
2017-08-08,469.68,480.52830390893286,-0.022575785485861366
2017-08-09,474.09,466.51830390893286,0.016230222967939856
2017-08-10,460.08,473.02830390893286,-0.02737321171256102
2017-08-11,466.59,480.97830390893284,-0.029914663077312387
2017-08-14,474.54,479.0083039089329,-0.009328238931286537
2017-08-15,472.57,474.97830390893284,-0.0050703450854769905
2017-08-16,468.54,470.45830390893286,-0.004077521627302794
2017-08-17,464.02,474.41830390893284,-0.021918007427742192
2017-08-18,467.98,476.17830390893283,-0.017216878303007888
2017-08-21,469.74,485.08830390893286,-0.03164022670770106
2017-08-22,478.65,483.58830390893286,-0.010211793521505141
2017-08-23,477.15,491.69830390893287,-0.029587866773743032
2017-08-24,485.26,484.23830390893283,0.002109903497554244
2017-08-25,477.8,485.65830390893285,-0.016180725925374784
2017-08-28,479.22,485.46830390893285,-0.012870673241944353
2017-08-29,479.03,493.5583039089328,-0.02943584130561705
2017-08-30,487.12,503.33830390893286,-0.03222147764829586
2017-08-31,496.9,510.4383039089328,-0.026522899643809272
2017-09-01,504.0,500.79830390893284,0.006393184773344052
2017-09-05,494.36,506.65830390893285,-0.024273368884018764
2017-09-06,500.22,478.35830390893284,0.04570150849775789
2017-09-07,471.92,477.92830390893283,-0.012571559080706063
2017-09-08,471.49,451.54830390893284,0.04416292989794712
2017-09-11,445.11,450.91830390893284,-0.012881055966417088
2017-09-12,444.48,444.17830390893283,0.0006792229346010981
2017-09-13,437.74,447.69830390893287,-0.022243336242253164
2017-09-14,441.26,439.88830390893287,0.0031182827069462515
2017-09-15,433.45,441.07830390893287,-0.017294670450414773
2017-09-18,434.64,437.8183039089329,-0.007259413050017205
2017-09-19,431.38,444.60830390893284,-0.02975271445142047
2017-09-20,438.17,439.88830390893287,-0.003906227771149351
2017-09-21,433.45,439.15830390893285,-0.01299828298388861
2017-09-22,432.72,444.58830390893286,-0.026695043042256672
2017-09-25,438.15,441.40830390893285,-0.007381609906471298
2017-09-26,434.97,441.86830390893283,-0.015611673994056163
2017-09-27,435.43,441.54830390893284,-0.013856476980590338
2017-09-28,435.11,453.5583039089328,-0.040674602911992874
2017-09-29,447.12,469.06849974998704,-0.04679167277633345
2017-10-02,462.24,462.4584997499871,-0.0004724742871093923
2017-10-03,455.63,462.87849974998704,-0.015659616408846277
2017-10-04,456.05,470.22849974998707,-0.030152361580647602
2017-10-05,463.4,476.7784997499871,-0.028060199352534787
2017-10-06,469.95,476.3884997499871,-0.013515229174016707
2017-10-09,469.56,467.9584997499871,0.003422312557349816
2017-10-10,461.13,459.79849974998706,0.0028958342637850354
2017-10-11,452.97,453.97849974998707,-0.002221470291087435
2017-10-12,447.15,449.78849974998707,-0.0058660898432345565
2017-10-13,442.96,452.5084997499871,-0.021101260540437816
2017-10-16,445.68,449.3884997499871,-0.008252324552253332
2017-10-17,442.56,446.1984997499871,-0.00815444191772452
2017-10-18,439.37,447.7684997499871,-0.018756343411107324
2017-10-19,440.94,439.80849974998705,0.0025727111928399715
2017-10-20,432.98,439.5884997499871,-0.015033377246551294
2017-10-23,432.76,433.3384997499871,-0.0013349835067063553
2017-10-24,426.51,428.7584997499871,-0.005244210321890375
2017-10-25,421.93,422.86849974998705,-0.0022193654777831195
2017-10-26,416.04,416.04849974998706,-2.04297094981154e-05
2017-10-27,409.22,413.34849974998707,-0.009987939359848097
2017-10-30,406.52,409.4484997499871,-0.007152303041225605
2017-10-31,402.62,403.8284997499871,-0.00299260639290011
2017-11-01,397.0,404.2784997499871,-0.01800367755022403
2017-11-02,397.45,415.23849974998706,-0.04283923518820487
2017-11-03,408.41,413.4584997499871,-0.01221041471644635
2017-11-06,406.63,411.2184997499871,-0.01115830088572567
2017-11-07,404.39,421.99849974998705,-0.0417264510665778
2017-11-08,415.17,413.03849974998707,0.005160536490673717
2017-11-09,406.21,411.36849974998705,-0.012539851138631652
2017-11-10,404.54,400.4484997499871,0.010217294489971662
2017-11-13,393.62,391.62849974998704,0.005085177026912913
2017-11-14,384.8,393.12849974998704,-0.02118518437427863
