date,HII,dcf,Deviation
2017-05-01,199.54,9918624000.0,-0.9999999798822902
2017-05-02,200.66,9936720000.0,-0.9999999798062137
2017-05-03,201.05,9340944000.0,-0.9999999784764795
2017-05-04,188.21,9679200000.0,-0.9999999805552112
2017-05-05,195.5,9670384000.0,-0.9999999797836363
2017-05-08,195.31,9701936000.0,-0.9999999798689664
2017-05-09,195.99,9724208000.0,-0.9999999798451452
2017-05-10,196.47,9682912000.0,-0.9999999797096163
2017-05-11,195.58,9613776000.0,-0.9999999796562766
2017-05-12,194.09,9762720000.0,-0.99999998011927
2017-05-15,197.3,9714928000.0,-0.9999999796910487
2017-05-16,196.27,9477360000.0,-0.9999999792906463
2017-05-17,191.15,9439776000.0,-0.9999999797505789
2017-05-18,190.34,9678736000.0,-0.9999999803342089
2017-05-19,195.49,9699152000.0,-0.9999999798446297
2017-05-22,195.93,9703792000.0,-0.9999999798089242
2017-05-23,196.03,9667600000.0,-0.9999999797229923
2017-05-24,195.25,9769216000.0,-0.9999999800137493
2017-05-25,197.44,9717248000.0,-0.99999997968149
2017-05-26,196.32,9613312000.0,-0.9999999795783181
2017-05-30,194.08,9693584000.0,-0.9999999799785095
2017-05-31,195.81,9623056000.0,-0.9999999796519942
2017-06-01,194.29,9599856000.0,-0.9999999797611547
2017-06-02,193.79,9478752000.0,-0.9999999795553254
2017-06-05,191.18,9369712000.0,-0.9999999795959577
2017-06-06,188.83,9418432000.0,-0.9999999799510152
2017-06-07,189.88,9540464000.0,-0.9999999800974041
2017-06-08,192.51,9585008000.0,-0.9999999799155097
2017-06-09,193.47,9645328000.0,-0.9999999799415842
2017-06-12,194.77,9733488000.0,-0.9999999799897016
2017-06-13,196.67,9738128000.0,-0.9999999798041266
2017-06-14,196.77,9681984000.0,-0.9999999796766861
2017-06-15,195.56,9237472000.0,-0.9999999788297058
2017-06-16,185.98,9292224000.0,-0.9999999799854158
2017-06-19,187.16,9250928000.0,-0.9999999797685162
2017-06-20,186.27,9265312000.0,-0.9999999798959819
2017-06-21,186.58,9217056000.0,-0.9999999797570938
2017-06-22,185.54,9277376000.0,-0.9999999800008106
2017-06-23,186.84,9251856000.0,-0.9999999798051331
2017-06-26,186.29,9283408000.0,-0.9999999799330159
2017-06-27,186.97,9301504000.0,-0.9999999798989496
2017-06-28,187.36,9202208000.0,-0.9999999796396691
2017-06-29,185.22,9245824000.0,-0.9999999799671722
2017-06-30,186.16,9382994000.0,-0.9999999801598509
2017-07-03,191.54,9448917000.0,-0.9999999797288938
2017-07-05,192.97,9375618000.0,-0.9999999794178901
2017-07-06,191.38,9445690000.0,-0.9999999797389074
2017-07-07,192.9,9463208000.0,-0.999999979615792
2017-07-10,193.28,9536968000.0,-0.9999999797336009
2017-07-11,194.88,9745340000.0,-0.99999998000275
2017-07-12,199.4,9698779000.0,-0.9999999794407111
2017-07-13,198.39,9687715000.0,-0.9999999795214868
2017-07-14,198.15,9693708000.0,-0.9999999795589056
2017-07-17,198.28,9652218000.0,-0.9999999794575714
2017-07-18,197.38,9703389000.0,-0.9999999796586533
2017-07-19,198.49,9735659000.0,-0.9999999796120632
2017-07-20,199.19,9835235000.0,-0.9999999797473065
2017-07-21,201.35,9849526000.0,-0.999999979557392
2017-07-24,201.66,9939882000.0,-0.9999999797120328
2017-07-25,203.62,9933889000.0,-0.9999999795024889
2017-07-26,203.49,9903924000.0,-0.9999999794535984
2017-07-27,202.84,10033465000.0,-0.999999979783654
2017-07-28,205.65,10054671000.0,-0.9999999795468196
2017-07-31,206.11,10076799000.0,-0.999999979546084
2017-08-01,206.59,10151481000.0,-0.9999999796492748
2017-08-02,208.21,10415173000.0,-0.9999999800089735
2017-08-03,213.93,10416095000.0,-0.9999999794615928
2017-08-04,213.95,10397194000.0,-0.9999999794223327
2017-08-07,213.54,10418400000.0,-0.9999999795035706
2017-08-08,214.0,10453436000.0,-0.9999999795282623
2017-08-09,214.76,10375988000.0,-0.999999979302212
2017-08-10,213.08,10379676000.0,-0.9999999794714208
2017-08-11,213.16,10464961000.0,-0.9999999796310756
2017-08-14,215.01,10433613000.0,-0.9999999793925651
2017-08-15,214.33,10271802000.0,-0.9999999791341383
2017-08-16,210.82,10162084000.0,-0.9999999792542553
2017-08-17,208.44,10013642000.0,-0.9999999791843966
2017-08-18,205.22,9953712000.0,-0.999999979382566
2017-08-21,203.92,10129353000.0,-0.9999999798684082
2017-08-22,207.73,10088324000.0,-0.9999999794088691
2017-08-23,206.84,10204957000.0,-0.9999999797314187
2017-08-24,209.37,10185134000.0,-0.9999999794435694
2017-08-25,208.94,10055132000.0,-0.9999999792205612
2017-08-28,206.12,10178680000.0,-0.99999997974983
2017-08-29,208.8,10259355000.0,-0.9999999796478434
2017-08-30,210.55,10416556000.0,-0.9999999797869853
2017-08-31,213.96,10465883000.0,-0.9999999795564312
2017-09-01,215.03,10387974000.0,-0.9999999793001022
2017-09-05,213.34,10307760000.0,-0.9999999793029717
2017-09-06,211.6,10230773000.0,-0.9999999793173009
2017-09-07,209.93,10253823000.0,-0.9999999795266604
2017-09-08,210.43,10316058000.0,-0.9999999796017045
2017-09-11,211.78,10398116000.0,-0.9999999796328489
2017-09-12,213.56,10253823000.0,-0.9999999791726462
2017-09-13,210.43,10240915000.0,-0.9999999794520313
2017-09-14,210.15,10345101000.0,-0.9999999796860369
2017-09-15,212.41,10490777000.0,-0.9999999797526914
2017-09-18,215.57,10559927000.0,-0.9999999795860331
2017-09-19,217.07,10608332000.0,-0.9999999795377822
2017-09-20,218.12,10657198000.0,-0.9999999795330817
2017-09-21,219.18,10712057000.0,-0.9999999795389438
2017-09-22,220.37,10717128000.0,-0.9999999794375881
2017-09-25,220.48,10796881000.0,-0.9999999795792878
2017-09-26,222.21,10854506000.0,-0.9999999795283175
2017-09-27,223.46,10836066000.0,-0.9999999793781249
2017-09-28,223.06,10991884000.0,-0.9999999797068455
2017-09-29,226.44,11052787000.0,-0.9999999795128596
2017-10-02,229.93,11147800000.0,-0.9999999793744058
2017-10-03,232.0,11246026000.0,-0.9999999793704906
2017-10-04,234.14,11246944000.0,-0.9999999791819004
2017-10-05,234.16,11323597000.0,-0.9999999793210584
2017-10-06,235.83,11328646000.0,-0.9999999791828609
2017-10-09,235.94,11279992000.0,-0.9999999790833185
2017-10-10,234.88,11236387000.0,-0.9999999790964836
2017-10-11,233.93,11305696000.0,-0.99999997930866
2017-10-12,235.44,11257960000.0,-0.9999999790867973
2017-10-13,234.4,11328187000.0,-0.9999999793082511
2017-10-16,235.93,11296057000.0,-0.999999979113951
2017-10-17,235.23,11280451000.0,-0.9999999791471104
2017-10-18,234.89,11276779000.0,-0.9999999791704706
2017-10-19,234.81,11304778000.0,-0.9999999792291365
2017-10-20,235.42,11266222000.0,-0.999999979103909
2017-10-23,234.58,11328187000.0,-0.9999999792923616
2017-10-24,235.93,11239600000.0,-0.9999999790090395
2017-10-25,234.0,11139538000.0,-0.9999999789937428
2017-10-26,231.82,11214814000.0,-0.9999999793291267
2017-10-27,233.46,11154685000.0,-0.9999999790706775
2017-10-30,232.15,11185897000.0,-0.9999999792461883
2017-10-31,232.83,11223994000.0,-0.9999999792560473
2017-11-01,233.66,11265763000.0,-0.9999999792592832
2017-11-02,234.57,11288713000.0,-0.9999999792208376
2017-11-03,235.07,11341039000.0,-0.9999999792726222
2017-11-06,236.21,11209765000.0,-0.9999999789281934
2017-11-07,233.35,12063964000.0,-0.9999999806572699
2017-11-08,251.96,11632045000.0,-0.9999999783391484
2017-11-09,242.55,11545294000.0,-0.9999999789914401
2017-11-10,240.66,11477362000.0,-0.9999999790317671
2017-11-13,239.18,11401627000.0,-0.9999999790222922
2017-11-14,237.53,11311204000.0,-0.9999999790004671
2017-11-15,235.56,11323138000.0,-0.9999999791965796
2017-11-16,235.82,11187733000.0,-0.9999999789215563
2017-11-17,232.87,11255665000.0,-0.9999999793108626
2017-11-20,234.35,11360776000.0,-0.9999999793720077
2017-11-21,236.64,11242813000.0,-0.9999999789518869
2017-11-22,234.07,11260255000.0,-0.9999999792127265
2017-11-24,234.45,11287795000.0,-0.9999999792297787
2017-11-27,235.05,11565949000.0,-0.9999999796774134
2017-11-28,241.11,11500312000.0,-0.9999999790344819
2017-11-29,239.68,11591653000.0,-0.9999999793230525
2017-11-30,241.67,11330941000.0,-0.9999999786716743
2017-12-01,235.99,11253829000.0,-0.9999999790302483
2017-12-04,234.31,11184061000.0,-0.9999999790496493
2017-12-05,232.79,11223535000.0,-0.9999999792587629
2017-12-06,233.65,11324974000.0,-0.9999999793686061
2017-12-07,235.86,11377759000.0,-0.999999979270083
2017-12-08,237.01,11244190000.0,-0.9999999789215586
2017-12-11,234.1,11218486000.0,-0.9999999791326566
2017-12-12,233.54,11289631000.0,-0.9999999793137615
2017-12-13,235.09,11234092000.0,-0.9999999790735201
2017-12-14,233.88,11461297000.0,-0.9999999795939325
2017-12-15,238.83,11450740000.0,-0.9999999791428327
2017-12-18,238.6,11423200000.0,-0.999999979112683
2017-12-19,238.0,11424118000.0,-0.9999999791668819
2017-12-20,238.02,11302942000.0,-0.9999999789417657
2017-12-21,235.38,11397496000.0,-0.9999999793480954
2017-12-22,237.44,11368120000.0,-0.999999979113521
2017-12-26,236.8,11404381000.0,-0.9999999792360498
2017-12-27,237.59,11489755000.0,-0.9999999793215782
2017-12-28,239.45,11317630000.0,-0.9999999788427436
2017-12-29,235.7,11143858000.0,-0.9999999788493357
2018-01-02,228.01,11207062000.0,-0.9999999796547927
2018-01-03,229.39,11356828000.0,-0.9999999798015784
2018-01-04,232.66,11406750000.0,-0.9999999796033051
2018-01-05,233.75,11511632000.0,-0.9999999796944516
2018-01-08,236.04,11656360000.0,-0.9999999797501107
2018-01-09,239.2,11570714000.0,-0.9999999793271185
2018-01-10,237.33,11659566000.0,-0.99999997964504
2018-01-11,239.27,12033294000.0,-0.9999999801160014
2018-01-12,247.43,11470870000.0,-0.9999999784297093
2018-01-16,235.15,11566592000.0,-0.9999999796698976
2018-01-17,237.24,11550104000.0,-0.9999999794599252
2018-01-18,236.88,11790096000.0,-0.9999999799085605
2018-01-19,242.12,11641704000.0,-0.9999999792023573
2018-01-22,238.88,11465832000.0,-0.9999999791659253
2018-01-23,235.04,11607812000.0,-0.9999999797515673
2018-01-24,238.14,11750250000.0,-0.9999999797331972
2018-01-25,241.25,12048408000.0,-0.9999999799766077
2018-01-26,247.76,12045660000.0,-0.9999999794315961
2018-01-29,247.7,11912382000.0,-0.9999999792065096
2018-01-30,244.79,11580332000.0,-0.9999999788615732
2018-01-31,237.54,11760326000.0,-0.9999999798015803
2018-02-01,241.47,11865666000.0,-0.9999999796496885
2018-02-02,243.77,11171338000.0,-0.9999999781789791
2018-02-05,228.61,11128286000.0,-0.9999999794568544
2018-02-06,227.67,11455756000.0,-0.999999980126148
2018-02-07,234.82,11022946000.0,-0.999999978697165
2018-02-08,225.37,11249198000.0,-0.9999999799656829
2018-02-09,230.31,11460794000.0,-0.9999999799045337
2018-02-12,234.93,11576668000.0,-0.999999979706596
2018-02-13,237.46,11757120000.0,-0.9999999798028769
2018-02-14,241.4,12397862000.0,-0.9999999805289008
2018-02-15,255.39,12870060000.0,-0.9999999801562697
2018-02-16,265.7,12888838000.0,-0.9999999793852634
2018-02-20,266.11,13107304000.0,-0.9999999796975793
2018-02-21,270.88,12738614000.0,-0.9999999787355202
2018-02-22,262.83,12838916000.0,-0.9999999795286456
2018-02-23,265.02,12891586000.0,-0.9999999794424053
2018-02-26,266.17,12735408000.0,-0.9999999791000022
2018-02-27,262.76,12701058000.0,-0.9999999793119597
2018-02-28,262.01,12623198000.0,-0.99999997924377
2018-03-01,260.31,12647930000.000002,-0.9999999794187665
2018-03-02,260.85,12612664000.0,-0.9999999793184057
2018-03-05,260.08,12545796000.0,-0.9999999792695498
2018-03-06,258.62,12588390000.0,-0.9999999794556731
2018-03-07,259.55,12652510000.0,-0.9999999794862837
2018-03-08,260.95,12793573999.999998,-0.9999999796030413
2018-03-09,264.03,12524728000.000002,-0.9999999789193027
2018-03-12,258.16,12548086000.0,-0.9999999794263443
2018-03-13,258.67,12403358000.0,-0.9999999791451638
2018-03-14,255.51,12328246000.0,-0.999999979274424
2018-03-15,253.87,12338322000.0,-0.9999999794242685
2018-03-16,254.09,12334200000.0,-0.9999999793995558
2018-03-19,254.0,12449616000.0,-0.9999999795977643
2018-03-20,256.52,12410686000.0,-0.9999999793307155
2018-03-21,255.67,12112070000.0,-0.9999999788913043
2018-03-22,249.15,12333284000.0,-0.9999999797985678
2018-03-23,253.98,12711592000.0,-0.9999999800198118
2018-03-26,262.24,12369924000.0,-0.9999999788001931
2018-03-27,254.78,12296644000.0,-0.9999999792805256
2018-03-28,253.18,12506408000.0,-0.9999999797559779
2018-03-29,257.76,11880768000.0,-0.9999999783044329
2018-04-02,253.41,12137024000.0,-0.9999999791209113
2018-04-03,259.13,12171968000.000002,-0.9999999787109201
2018-04-04,259.91,12220352000.0,-0.9999999787313819
2018-04-05,260.99,12010688000.0,-0.9999999782701874
2018-04-06,256.31,12047872000.0,-0.9999999787257036
2018-04-09,257.14,11943040000.0,-0.9999999784694684
2018-04-10,254.8,11930496000.0,-0.9999999786429667
2018-04-11,254.52,12051008000.0,-0.999999978879775
2018-04-12,257.21,12026816000.0,-0.9999999786136248
2018-04-13,256.67,12117760000.0,-0.9999999788186925
2018-04-16,258.7,12220352000.0,-0.999999978830397
2018-04-17,260.99,12346240000.0,-0.9999999788607705
2018-04-18,263.8,12426431999.999998,-0.9999999787710583
2018-04-19,265.59,12335488000.0,-0.9999999784694371
2018-04-20,263.56,12398656000.000002,-0.9999999787428573
2018-04-23,264.97,11986944000.0,-0.9999999778951165
2018-04-24,255.78,11840000000.0,-0.9999999783969594
2018-04-25,252.5,11795200000.0,-0.999999978592987
2018-04-26,251.5,11538496000.0,-0.9999999782033985
2018-04-27,245.77,11423808000.0,-0.9999999784861581
2018-04-30,243.21,11043456000.0,-0.9999999779770028
2018-05-01,234.72,10910848000.0,-0.9999999784874649
2018-05-02,231.76,9816384000.0,-0.9999999763904917
2018-05-03,207.33,9965568000.0,-0.9999999791953654
2018-05-04,210.66,10197632000.0,-0.999999979342263
2018-05-07,215.84,10465088000.0,-0.9999999793752331
2018-05-08,221.81,10452992000.0,-0.9999999787802383
2018-05-09,221.54,10491520000.0,-0.9999999788838986
2018-05-10,222.4,10391616000.0,-0.9999999785981314
2018-05-11,220.17,10314560000.0,-0.9999999786544458
2018-05-14,218.45,10308736000.0,-0.9999999788092352
2018-05-15,218.32,10410432000.0,-0.9999999790287281
2018-05-16,220.59,10423424000.0,-0.9999999788370885
2018-05-17,220.88,10458816000.0,-0.9999999788809747
2018-05-18,221.67,10507200000.0,-0.9999999789030379
2018-05-21,222.75,10417152000.0,-0.9999999786169963
2018-05-22,220.74,10494208000.0,-0.9999999789655398
2018-05-23,222.46,10719552000.0,-0.999999979247267
2018-05-24,227.49,10595904000.0,-0.999999978530383
2018-05-25,224.73,10358912000.0,-0.9999999783056367
2018-05-29,219.44,10504512000.0,-0.9999999791099291
2018-05-30,222.69,10431936000.0,-0.9999999786530516
2018-05-31,221.07,10530048000.0,-0.9999999790057937
2018-06-01,223.26,10575744000.0,-0.9999999788894285
2018-06-04,224.28,10505408000.0,-0.9999999786509958
2018-06-05,222.71,10616064000.0,-0.9999999790214151
2018-06-06,225.18,10498240000.0,-0.9999999785506904
2018-06-07,222.55,10668480000.0,-0.9999999791394838
2018-06-08,226.35,10644288000.0,-0.9999999787350737
2018-06-11,225.81,10464192000.0,-0.9999999784206941
2018-06-12,221.79,10413568000.0,-0.9999999787018244
2018-06-13,220.66,10381760000.0,-0.999999978745415
2018-06-14,219.95,10407296000.0,-0.999999978865788
2018-06-15,220.52,10462400000.0,-0.9999999789226182
2018-06-18,221.75,10138944000.0,-0.999999978128886
2018-06-19,214.53,10111168000.0,-0.9999999787828666
2018-06-20,213.91,10011712000.0,-0.9999999786340238
2018-06-21,211.69,10068608000.0,-0.9999999789752466
2018-06-22,212.96,10116096000.0,-0.9999999789484006
2018-06-25,214.02,10119232000.0,-0.9999999788501737
2018-06-26,214.09,10055168000.0,-0.9999999787084611
2018-06-27,212.66,10195840000.0,-0.9999999791424737
2018-06-28,215.8,10240192000.0,-0.9999999789261764
2018-06-29,216.79,10091364000.0,-0.9999999785172747
2018-07-02,217.34,10066388000.0,-0.9999999784093361
2018-07-03,216.78,10101176000.0,-0.9999999785391325
2018-07-05,217.56,10104744000.0,-0.9999999784695188
2018-07-06,217.64,10338894000.0,-0.9999999789493924
2018-07-09,222.89,10366100000.0,-0.9999999784981816
2018-07-10,223.5,10294294000.0,-0.9999999782889434
2018-07-11,221.89,10338448000.0,-0.9999999785373975
2018-07-12,222.88,10432108000.0,-0.9999999786351905
2018-07-13,224.98,10519970000.0,-0.9999999786140075
2018-07-16,226.95,10548960000.0,-0.9999999784860308
2018-07-17,227.6,10595344000.0,-0.9999999785188664
2018-07-18,228.64,10539594000.0,-0.9999999783065647
2018-07-19,227.39,10536918000.0,-0.9999999784196859
2018-07-20,227.33,10512388000.0,-0.9999999783750372
2018-07-23,226.78,10521308000.0,-0.9999999784456457
2018-07-24,226.98,10537810000.0,-0.9999999784604201
2018-07-25,227.35,10708628000.0,-0.9999999787694558
2018-07-26,231.18,10733158000.0,-0.9999999784611389
2018-07-27,231.73,10566354000.0,-0.9999999780690672
2018-07-30,227.99,10792030000.0,-0.9999999788742248
2018-07-31,233.05,10633254000.0,-0.9999999780829086
2018-08-01,229.49,11135896000.0,-0.9999999793918694
2018-08-02,240.76,10921816000.0,-0.9999999779560469
2018-08-03,235.96,10814776000.0,-0.9999999781817025
2018-08-06,233.56,10821020000.0,-0.9999999784160828
2018-08-07,233.7,10870972000.0,-0.9999999785023823
2018-08-08,234.82,10952590000.0,-0.9999999785603223
2018-08-09,236.65,11006110000.0,-0.9999999784983068
2018-08-10,237.85,11126084000.0,-0.9999999786223077
2018-08-13,240.54,11249180000.0,-0.9999999786171081
2018-08-14,243.3,11134558000.0,-0.9999999781491102
2018-08-15,240.73,11299578000.0,-0.9999999786956646
2018-08-16,244.43,11426242000.0,-0.9999999786080148
2018-08-17,247.27,11486006000.0,-0.9999999784720642
2018-08-20,248.61,11703208000.0,-0.9999999787571066
2018-08-21,253.48,11588586000.0,-0.9999999781267533
2018-08-22,250.91,11416430000.0,-0.9999999780220261
2018-08-23,247.05,11441406000.0,-0.9999999784073741
2018-08-24,247.61,11575652000.0,-0.9999999786094123
2018-08-27,250.62,11475748000.0,-0.9999999781609007
2018-08-28,248.38,11407510000.0,-0.9999999782266243
2018-08-29,246.85,11145708000.0,-0.9999999778524612
2018-08-30,240.98,11301362000.0,-0.9999999786769064
2018-08-31,244.47,11250964000.0,-0.9999999782711952
2018-09-04,243.34,11305822000.0,-0.9999999784765761
2018-09-05,244.57,11464598000.0,-0.9999999786673723
2018-09-06,248.13,11356220000.0,-0.9999999781503001
2018-09-07,245.7,11450772000.0,-0.9999999785429314
2018-09-10,247.82,11269696000.0,-0.9999999780100546
2018-09-11,243.76,11361126000.0,-0.9999999785443802
2018-09-12,245.81,11500724000.0,-0.999999978626563
2018-09-13,248.94,11677340000.0,-0.9999999786817888
2018-09-14,252.9,11882054000.0,-0.9999999787158012
2018-09-17,257.49,11904800000.0,-0.9999999783709093
2018-09-18,258.0,11638538000.0,-0.9999999778322672
2018-09-19,252.03,11550230000.0,-0.9999999781796552
2018-09-20,250.05,11802666000.0,-0.9999999788141086
2018-09-21,255.71,11725062000.0,-0.99999997819116
2018-09-24,253.97,11807126000.0,-0.9999999784901085
2018-09-25,255.81,11781704000.0,-0.9999999782875211
2018-09-26,255.24,11815154000.0,-0.9999999783972346
2018-09-27,255.99,11819168000.0,-0.9999999783411151
2018-09-28,256.08,11418458000.0,-0.999999977573154
2018-10-01,257.38,11360246000.0,-0.9999999773438005
2018-10-02,256.06,11480639000.0,-0.9999999776963634
2018-10-03,258.79,11469172999.999998,-0.9999999774360366
2018-10-04,258.53,11590447999.999998,-0.9999999776945636
2018-10-05,261.28,11584274000.0,-0.9999999774452849
2018-10-08,261.14,11481080000.0,-0.9999999772547531
2018-10-09,258.8,11000831000.0,-0.9999999764745046
2018-10-10,247.91,10346828000.0,-0.9999999760399999
2018-10-11,233.08,10045625000.0,-0.9999999767978598
2018-10-12,226.25,10387841000.0,-0.9999999782197282
2018-10-15,234.01,10444289000.0,-0.9999999775944538
2018-10-16,235.29,10348592000.0,-0.9999999772635736
2018-10-17,233.12,10352561000.0,-0.9999999774819004
2018-10-18,233.21,10405922000.0,-0.999999977588723
2018-10-19,234.42,10484420000.0,-0.9999999776411094
2018-10-22,236.2,10336244000.0,-0.9999999771483723
2018-10-23,232.84,9848939000.0,-0.9999999763588748
2018-10-24,221.79,9727664000.0,-0.9999999772000759
2018-10-25,219.04,9631526000.0,-0.999999977258017
2018-10-26,216.86,9266819000.0,-0.9999999765982264
2018-10-29,208.59,9512456000.0,-0.9999999780719091
2018-10-30,214.16,9702968000.0,-0.9999999779284029
2018-10-31,218.48,9945518000.0,-0.9999999780323157
2018-11-01,223.98,9791609000.0,-0.9999999771253121
2018-11-02,220.49,10046507000.0,-0.9999999780530686
2018-11-05,226.27,10122800000.0,-0.9999999776474888
2018-11-06,228.0,10390928000.0,-0.9999999780577827
2018-11-07,234.08,9772646000.0,-0.9999999760474287
2018-11-08,220.06,9930965000.0,-0.9999999778410256
2018-11-09,223.65,9511133000.0,-0.9999999764854514
2018-11-12,214.13,9469238000.0,-0.999999977386776
2018-11-13,213.18,9481145000.0,-0.999999977515374
2018-11-14,213.45,9553028000.0,-0.9999999776562991
2018-11-15,215.08,9612122000.0,-0.9999999776240875
2018-11-16,216.42,9409703000.0,-0.9999999770003368
2018-11-19,211.83,9316211000.0,-0.9999999772622153
2018-11-20,209.71,9346640000.0,-0.9999999775630601
2018-11-21,210.4,9396473000.0,-0.9999999776086197
2018-11-23,211.53,9455567000.0,-0.9999999776290518
2018-11-26,212.87,9067928000.0,-0.999999976524957
2018-11-27,204.08,9503636000.0,-0.9999999785261136
2018-11-28,213.96,9542885000.0,-0.9999999775791074
2018-11-29,214.85,9571550000.0,-0.9999999775532699
2018-11-30,215.5,9502313000.0,-0.9999999773213112
2018-12-03,213.93,9047642000.0,-0.9999999763551652
2018-12-04,203.62,9015449000.0,-0.9999999774143251
2018-12-06,202.89,8821409000.0,-0.9999999770002729
2018-12-07,198.49,8868596000.0,-0.9999999776187798
2018-12-10,199.56,8914901000.0,-0.9999999776150066
2018-12-11,200.61,9004424000.0,-0.9999999777209514
2018-12-12,202.64,8874329000.0,-0.9999999771655975
2018-12-13,199.69,8813030000.0,-0.9999999773415046
2018-12-14,198.3,8771576000.0,-0.9999999773928882
2018-12-17,197.36,8759669000.0,-0.9999999774694683
2018-12-18,197.09,8391875000.0,-0.9999999765141878
2018-12-19,188.75,8236202000.0,-0.9999999770828836
2018-12-20,185.22,7986596000.0,-0.9999999768086428
2018-12-21,179.56,7875023000.0,-0.9999999771987967
2018-12-24,177.03,8171816000.0,-0.9999999783365167
2018-12-26,183.76,8339837000.0,-0.9999999779659963
2018-12-27,187.57,8366297000.0,-0.9999999775802844
2018-12-28,188.17,8460671000.0,-0.9999999777594473
2018-12-31,190.31,8674128000.0,-0.9999999780600425
2019-01-02,192.56,8511192000.0,-0.9999999773756719
2019-01-03,188.84,8803776000.0,-0.999999978550113
2019-01-04,195.52,8824362000.0,-0.9999999778431574
2019-01-07,195.99,8766546000.0,-0.9999999776434185
2019-01-08,194.67,8662740000.0,-0.9999999775278954
2019-01-09,192.3,8672814000.0,-0.9999999778272658
2019-01-10,192.53,8759976000.0,-0.9999999780216293
2019-01-11,194.52,8826114000.0,-0.9999999779608557
2019-01-14,196.03,8890062000.0,-0.9999999779495351
2019-01-15,197.49,8805966000.0,-0.999999977573159
2019-01-16,195.57,8873856000.0,-0.9999999779611028
2019-01-17,197.12,9012702000.0,-0.9999999781286455
2019-01-18,200.29,8846700000.0,-0.9999999773599195
2019-01-22,196.5,8851518000.0,-0.9999999778004179
2019-01-23,196.61,8958390000.0,-0.999999978052976
2019-01-24,199.05,9091104000.0,-0.9999999781049694
2019-01-25,202.08,9200604000.0,-0.9999999780362245
2019-01-28,204.58,9282510000.0,-0.9999999779607024
2019-01-29,206.45,9385002000.0,-0.9999999780021358
2019-01-30,208.79,9282510000.0,-0.9999999775071613
2019-01-31,206.45,9279006000.0,-0.9999999777508496
2019-02-01,206.37,9496254000.0,-0.9999999782682729
2019-02-04,211.33,9517278000.0,-0.9999999777951216
2019-02-05,211.81,9484866000.0,-0.9999999776686355
2019-02-06,211.07,9448512000.0,-0.9999999776610328
2019-02-07,210.24,9405588000.0,-0.9999999776473305
2019-02-08,209.26,9462090000.0,-0.9999999778843786
2019-02-11,210.55,9625026000.0,-0.9999999781247344
2019-02-12,214.27,9700362000.0,-0.9999999779111336
2019-02-13,215.99,9634224000.0,-0.9999999775809655
2019-02-14,214.48,9862860000.0,-0.9999999782537722
2019-02-15,219.7,9788400000.0,-0.9999999775550652
2019-02-19,218.0,9912354000.0,-0.9999999780072423
2019-02-20,220.83,9746352000.0,-0.9999999773422917
2019-02-21,217.04,9749418000.0,-0.9999999777381583
2019-02-22,217.11,9595680000.0,-0.9999999773741934
2019-02-25,213.6,9526914000.0,-0.9999999775793085
2019-02-26,212.03,9448512000.0,-0.9999999775594295
2019-02-27,210.24,9412158000.0,-0.9999999776629334
2019-02-28,209.41,9438000000.0,-0.9999999778120364
2019-03-01,210.0,9279006000.0,-0.9999999773682655
2019-03-04,206.37,9282510000.0,-0.9999999777678666
2019-03-05,206.45,9200166000.0,-0.9999999775601875
2019-03-06,204.57,9063948000.0,-0.9999999774303647
2019-03-07,201.46,9005256000.0,-0.9999999776286205
2019-03-08,200.12,9022776000.0,-0.9999999778205731
2019-03-11,200.52,9161622000.0,-0.999999978113046
2019-03-12,203.69,9342954000.0,-0.999999978198544
2019-03-13,207.83,9319740000.0,-0.9999999777000217
2019-03-14,207.3,9193158000.0,-0.9999999774506214
2019-03-15,204.41,9324558000.0,-0.9999999780783175
2019-03-18,207.41,9219000000.0,-0.9999999775018983
2019-03-19,205.0,9208050000.0,-0.9999999777368715
2019-03-20,204.75,9342078000.0,-0.9999999780830346
2019-03-21,207.81,9137094000.0,-0.999999977256445
2019-03-22,203.13,9147606000.0,-0.99999997779419
2019-03-25,203.37,9142350000.0,-0.9999999777551724
2019-03-26,203.25,9130086000.0,-0.9999999777384353
2019-03-27,202.97,9223818000.0,-0.9999999779950125
2019-03-28,205.11,9315360000.0,-0.9999999779815273
2019-03-29,207.2,8846016000.0,-0.9999999765770263
2019-04-01,212.44,8778948000.0,-0.9999999758012008
2019-04-02,210.82,8687868000.0,-0.9999999757339776
2019-04-03,208.62,8723886000.0,-0.999999976086345
2019-04-04,209.49,8860920000.0,-0.9999999763579854
2019-04-05,212.8,8920122000.0,-0.9999999761438241
2019-04-08,214.23,8864232000.0,-0.9999999758320857
2019-04-09,212.88,8837322000.0,-0.9999999759112546
2019-04-10,212.23,9056742000.0,-0.9999999765666285
2019-04-11,217.53,9129192000.0,-0.9999999761720424
2019-04-12,219.28,9124638000.0,-0.9999999759683617
2019-04-15,219.17,9202470000.0,-0.9999999761835681
2019-04-16,221.05,9156930000.0,-0.9999999758598133
2019-04-17,219.95,9196260000.0,-0.9999999760826684
2019-04-18,220.9,9121326000.0,-0.9999999757820299
2019-04-22,219.09,9393738000.0,-0.9999999766770161
2019-04-23,225.67,9380076000.0,-0.9999999759415595
2019-04-24,225.34,9296448000.0,-0.9999999757606346
2019-04-25,223.32,9222756000.0,-0.9999999757859798
