date,AAP,dcf,Deviation
2013-01-30,73.53,,
2013-01-31,73.52,,
2013-02-01,73.66,,
2013-02-04,72.23,,
2013-02-05,73.27,,
2013-02-06,72.9,,
2013-02-07,77.14,,
2013-02-08,78.9,,
2013-02-11,78.39,,
2013-02-12,78.6,,
2013-02-13,78.97,,
2013-02-14,78.84,,
2013-02-15,79.0,,
2013-02-19,80.72,,
2013-02-20,79.5,,
2013-02-21,79.06,,
2013-02-22,79.21,,
2013-02-25,78.36,,
2013-02-26,77.15,,
2013-02-27,77.3,,
2013-02-28,76.34,,
2013-03-01,76.37,,
2013-03-04,77.02,,
2013-03-05,76.95,,
2013-03-06,76.18,,
2013-03-07,76.22,,
2013-03-08,76.84,,
2013-03-11,77.53,,
2013-03-12,77.36,,
2013-03-13,78.77,,
2013-03-14,77.67,,
2013-03-15,79.57,,
2013-03-18,80.7,,
2013-03-19,80.07,,
2013-03-20,80.22,,
2013-03-21,80.03,,
2013-03-22,79.81,,
2013-03-25,80.53,,
2013-03-26,81.6,,
2013-03-27,81.64,,
2013-03-28,82.65,,
2013-04-01,82.34,,
2013-04-02,82.83,,
2013-04-03,82.12,,
2013-04-04,82.2,,
2013-04-05,80.95,,
2013-04-08,80.63,,
2013-04-09,78.71,,
2013-04-10,81.23,,
2013-04-11,83.01,,
2013-04-12,81.99,,
2013-04-15,80.27,,
2013-04-16,80.47,,
2013-04-17,79.82,,
2013-04-18,78.92,,
2013-04-19,79.93,5.539201434646161,13.42987783402498
2013-04-22,79.07,5.539201434646161,13.274620797402164
2013-04-23,80.55,5.539201434646161,13.54180732554375
2013-04-24,81.18,5.539201434646161,13.655542131441859
2013-04-25,83.0,5.539201434646161,13.984109348480835
2013-04-26,82.94,5.539201434646161,13.973277462204825
2013-04-29,83.02,5.539201434646161,13.987719977239506
2013-04-30,83.88,5.539201434646161,14.142977013862318
2013-05-01,84.34,5.539201434646161,14.226021475311732
2013-05-02,84.59,5.539201434646161,14.271154334795108
2013-05-03,84.56,5.539201434646161,14.265738391657102
2013-05-06,84.91,5.539201434646161,14.328924394933829
2013-05-07,85.58,5.539201434646161,14.449880458349275
2013-05-08,85.12,5.539201434646161,14.366835996899866
2013-05-09,84.72,5.539201434646161,14.294623421726463
2013-05-10,85.43,5.539201434646161,14.422800742659252
2013-05-13,85.0,5.539201434646161,14.345172224347843
2013-05-14,86.12,5.539201434646161,14.547367434833369
2013-05-15,86.4,5.539201434646161,14.59791623745475
2013-05-16,85.42,5.539201434646161,14.420995428279916
2013-05-17,86.16,5.539201434646161,14.554588692350707
2013-05-20,86.52,5.539201434646161,14.61958001000677
2013-05-21,87.18,5.539201434646161,14.738730759042884
2013-05-22,85.8,5.539201434646161,14.489597374694647
2013-05-23,84.08,5.539201434646161,14.17908330144902
2013-05-24,83.39,5.539201434646161,14.054516609274902
2013-05-28,83.63,5.539201434646161,14.097844154378942
2013-05-29,82.16,5.539201434646161,13.832462940616692
2013-05-30,82.07,5.539201434646161,13.816215111202675
2013-05-31,81.52,5.539201434646161,13.71692282033925
2013-06-03,82.55,5.539201434646161,13.902870201410758
2013-06-04,81.99,5.539201434646161,13.801772596167996
2013-06-05,81.55,5.539201434646161,13.722338763477254
2013-06-06,83.23,5.539201434646161,14.025631579205543
2013-06-07,84.32,5.539201434646161,14.22241084655306
2013-06-10,83.62,5.539201434646161,14.09603883999961
2013-06-11,82.69,5.539201434646161,13.92814460272145
2013-06-12,82.35,5.539201434646161,13.866763913824057
2013-06-13,82.75,5.539201434646161,13.93897648899746
2013-06-14,82.48,5.539201434646161,13.890233000755414
2013-06-17,82.48,5.539201434646161,13.890233000755414
2013-06-18,83.69,5.539201434646161,14.108676040654954
2013-06-19,84.07,5.539201434646161,14.177277987069683
2013-06-20,82.88,5.539201434646161,13.962445575928815
2013-06-21,80.74,5.539201434646161,13.576108298751116
2013-06-24,80.22,5.539201434646161,13.482231951025694
2013-06-25,81.39,5.539201434646161,13.693453733407894
2013-06-26,79.75,5.539201434646161,13.397382175196947
2013-06-27,80.02,5.539201434646161,13.446125663438993
2013-06-28,81.17,5.539201434646161,13.653736817062523
2013-07-01,81.89,5.539201434646161,13.783719452374646
2013-07-02,81.47,5.539201434646161,13.707896248442575
2013-07-03,81.99,5.539201434646161,13.801772596167996
2013-07-05,82.58,5.539201434646161,13.908286144548764
2013-07-08,83.72,5.539201434646161,14.114091983792958
2013-07-09,83.2,5.539201434646161,14.020215636067537
2013-07-10,82.75,5.539201434646161,13.93897648899746
2013-07-11,82.76,5.539201434646161,13.940781803376796
2013-07-12,82.67,90.6350225283476,-0.08788018479122028
2013-07-15,83.38,89.63306235792167,-0.06976289991021423
2013-07-16,82.38,88.74131780624259,-0.07168383300473258
2013-07-17,81.49,89.75329757837278,-0.09206678530287149
2013-07-18,82.5,89.46272912894926,-0.07782826655012243
2013-07-19,82.21,90.00378762097927,-0.08659399595270578
2013-07-22,82.75,89.95368961245798,-0.08008220278115552
2013-07-23,82.7,88.78139621305964,-0.06849854217729756
2013-07-24,81.53,89.47274873065352,-0.08877282573003509
2013-07-25,82.22,89.89357200223242,-0.08536285555592171
2013-07-26,82.64,89.58296434940038,-0.07750317708086485
2013-07-29,82.33,89.44268992554075,-0.07952231682054645
2013-07-30,82.19,89.74327797666852,-0.08416538984270472
2013-07-31,82.49,90.68512053686891,-0.0903689655850114
2013-08-01,83.43,90.72519894368594,-0.0804098423439571
2013-08-02,83.47,90.66508133346038,-0.07935890232092035
2013-08-05,83.41,90.43463049426244,-0.07767633323506651
2013-08-06,83.18,89.54288594258334,-0.07105964785034224
2013-08-07,82.29,88.90163143351074,-0.07437019239017628
2013-08-08,81.65,90.42461089255816,-0.0970378617717701
2013-08-09,83.17,89.70319956985149,-0.07283128808314265
2013-08-12,82.45,91.74719831752039,-0.10133495614050758
2013-08-13,84.49,90.80535575732002,-0.06954827393879714
2013-08-14,83.55,89.13208227270871,-0.06262708253162719
2013-08-15,81.88,88.0499652886487,-0.07007345509361762
2013-08-16,80.8,87.59908321195704,-0.07761591745778662
2013-08-19,80.35,88.911651035215,-0.09629391576390833
2013-08-20,81.66,88.98178824714482,-0.08228412118228878
2013-08-21,81.73,89.05192545907464,-0.08222085509470034
2013-08-22,81.8,90.26429726529001,-0.09377237204221667
2013-08-23,83.01,90.35447368062835,-0.08128511385710135
2013-08-26,83.1,88.78139621305964,-0.06399309377186746
2013-08-27,81.53,88.3204945346637,-0.07688469783192375
2013-08-28,81.07,88.51086696704463,-0.08406727017841897
2013-08-29,81.26,87.31853436423776,-0.0693842883226301
2013-08-30,80.07,87.02796591481426,-0.07995091970350021
2013-09-03,79.78,87.02796591481426,-0.0832831818901616
2013-09-04,79.78,87.288475559125,-0.08601909371230942
2013-09-05,80.04,86.36667220233315,-0.07325362944992841
2013-09-06,79.12,86.88769149095464,-0.08939921590347788
2013-09-09,79.64,88.33051413636797,-0.09838631894467664
2013-09-10,81.08,88.6912197977213,-0.08581706075393103
2013-09-11,81.44,87.61912241536555,-0.07052253258224761
2013-09-12,80.37,86.6271818466439,-0.07223116016541986
2013-09-13,79.38,86.9678483045887,-0.08724889085462573
2013-09-16,79.72,87.17825994037817,-0.08555183305423764
2013-09-17,79.93,87.6091028136613,-0.08765188281854941
2013-09-18,80.36,87.95978887331037,-0.0864007175398801
2013-09-19,80.71,87.89967126308481,-0.08179406316055549
2013-09-20,80.65,87.03798551651852,-0.07339307635177483
2013-09-23,79.79,87.34859316935055,-0.08653365664053714
2013-09-24,80.1,88.71125900112982,-0.09707064354728812
2013-09-25,81.46,88.93169023862353,-0.0840160601757971
2013-09-26,81.68,89.31243510338538,-0.08545769796277858
2013-09-27,82.06,89.93365040904946,-0.08754954761913214
2013-09-30,82.68,90.7352185453902,-0.08877719891489078
2013-10-01,83.48,89.8735327988239,-0.0711392175173019
2013-10-02,82.62,89.15212147611723,-0.07326938908421943
2013-10-03,81.9,90.4145912908539,-0.09417275651297685
2013-10-04,83.16,89.76213991881657,-0.07355149871413202
2013-10-07,81.98,89.03165268204974,-0.07920388389545718
2013-10-08,81.25,88.26113874737788,-0.0794363051154966
2013-10-09,80.48,89.5419930803389,-0.10120383485554418
2013-10-10,81.76,90.11237352548561,-0.09268842001063682
2013-10-11,82.33,91.39322785844662,-0.09916738986923734
2013-10-14,83.61,90.28248699158199,-0.0739067698944108
2013-10-15,82.5,103.95160432615033,-0.20636145507524328
2013-10-16,96.16,105.01231182063367,-0.08429784724436762
2013-10-17,97.22,106.49329964311984,-0.08707871456886496
2013-10-18,98.7,106.24313278121339,-0.07099877972110413
2013-10-21,98.45,106.51331299207236,-0.07570239593122496
2013-10-22,98.72,107.56401381207944,-0.08222093522402807
2013-10-23,99.77,107.21378020541042,-0.06942932327494578
2013-10-24,99.42,110.46594941019424,-0.09999415629134012
2013-10-25,102.67,108.79483477265917,-0.05629710992675163
2013-10-28,101.0,108.09436755932111,-0.0656312416595416
2013-10-29,100.3,107.79416732503337,-0.06952293905138762
2013-10-30,100.0,106.97362001798024,-0.06519009094773187
2013-10-31,99.18,107.70410725474706,-0.07914375293585985
2013-11-01,99.91,107.17375350750538,-0.06777548858542781
2013-11-04,99.38,107.05367341379028,-0.07168061747988352
2013-11-05,99.26,106.30317282807094,-0.06625552785204436
2013-11-06,98.51,104.46194472443948,-0.05697715795106173
2013-11-07,96.67,104.75213828425096,-0.07715487642189811
2013-11-08,96.96,107.23379355436293,-0.09580742426271216
2013-11-11,99.44,107.03366006483778,-0.07094646730979548
2013-11-12,99.24,107.47395374179312,-0.07661348126798473
2013-11-13,99.68,106.67341978369248,-0.06555915989075267
2013-11-14,98.88,107.13372680960035,-0.0770413487460303
2013-11-15,99.34,106.10303933854578,-0.06374029792838232
2013-11-18,98.31,104.85220502901353,-0.062394539315632325
2013-11-19,97.06,105.46261217206528,-0.07967384838103742
2013-11-20,97.67,107.8341940229384,-0.09425761573157665
2013-11-21,100.04,107.89423406979596,-0.07279567937536968
2013-11-22,100.1,107.91424741874847,-0.07241163799647521
2013-11-25,100.12,109.30517517094832,-0.08403239056689782
2013-11-26,101.51,109.82552224371373,-0.0757157541692427
2013-11-27,102.03,108.80484144713543,-0.06226599255169263
2013-11-29,101.01,110.84620304029204,-0.08873739262603897
2013-12-02,103.05,114.91891955212903,-0.10328081397202049
2013-12-03,107.12,113.50797845097665,-0.05627779243496589
2013-12-04,105.71,112.74747119078106,-0.06241799586682428
2013-12-05,104.95,112.34720421173073,-0.06584235240771885
2013-12-06,104.55,112.12705737325305,-0.06757563741310224
2013-12-09,104.33,117.25047470509712,-0.11019550016828583
2013-12-10,109.45,114.84887283079522,-0.04700849645036809
2013-12-11,107.05,115.72946018470593,-0.07499784558619205
2013-12-12,107.93,117.65074168414743,-0.08262371783634259
2013-12-13,109.85,117.07035456452448,-0.06167534549103049
2013-12-16,109.27,116.25981393194759,-0.06012235608805516
2013-12-17,108.46,117.07035456452448,-0.0735485477647444
2013-12-18,109.27,116.19977388509004,-0.05963672435320655
2013-12-19,108.4,117.1604146348108,-0.0747728203430914
2013-12-20,109.36,117.64073500967118,-0.0703900312165715
2013-12-23,109.84,118.08102868662652,-0.0697913016027093
2013-12-24,110.28,117.9709552673877,-0.06519363389027166
2013-12-26,110.17,117.72078840548124,-0.06414150387332662
2013-12-27,109.92,,
2013-12-30,109.63,,
2013-12-31,110.68,,
2014-01-02,109.74,,
2014-01-03,112.88,,
2014-01-06,111.8,,
2014-01-07,113.18,,
2014-01-08,112.3,,
2014-01-09,113.55,,
2014-01-10,115.64,,
2014-01-13,114.29,,
2014-01-14,117.6,,
2014-01-15,117.47,,
2014-01-16,117.88,,
2014-01-17,118.44,,
2014-01-21,118.0,,
2014-01-22,117.75,,
2014-01-23,116.33,,
2014-01-24,115.98,,
2014-01-27,115.4,,
2014-01-28,116.25,,
2014-01-29,113.9,,
2014-01-30,115.2,,
2014-01-31,114.81,,
2014-02-03,110.22,,
2014-02-04,110.25,,
2014-02-05,110.75,,
2014-02-06,124.86,,
2014-02-07,125.0,,
2014-02-10,123.32,,
2014-02-11,125.44,,
2014-02-12,124.96,,
2014-02-13,126.26,,
2014-02-14,127.34,,
2014-02-18,126.79,,
2014-02-19,125.94,,
2014-02-20,127.56,,
2014-02-21,127.92,,
2014-02-24,126.5,,
2014-02-25,125.5,,
2014-02-26,125.79,,
2014-02-27,125.03,,
2014-02-28,127.36,,
2014-03-03,126.28,,
2014-03-04,126.42,,
2014-03-05,125.59,,
2014-03-06,126.74,,
2014-03-07,126.8,,
2014-03-10,126.78,,
2014-03-11,126.94,,
2014-03-12,126.49,,
2014-03-13,124.56,,
2014-03-14,124.6,,
2014-03-17,126.3,,
2014-03-18,125.95,,
2014-03-19,124.52,,
2014-03-20,124.75,,
2014-03-21,126.33,,
2014-03-24,124.7,,
2014-03-25,123.56,,
2014-03-26,122.75,,
2014-03-27,123.89,,
2014-03-28,124.65,,
2014-03-31,126.5,,
2014-04-01,127.25,,
2014-04-02,126.86,,
2014-04-03,126.4,,
2014-04-04,121.64,,
2014-04-07,118.11,,
2014-04-08,119.16,,
2014-04-09,121.58,,
2014-04-10,118.61,,
2014-04-11,116.25,,
2014-04-14,117.2,,
2014-04-15,117.54,,
2014-04-16,119.51,,
2014-04-17,120.84,1.136069997546815,105.3666853811272
2014-04-21,121.4,1.136069997546815,105.85961275462464
2014-04-22,121.61,1.136069997546815,106.04446051968617
2014-04-23,122.15,1.136069997546815,106.51978334413015
2014-04-24,122.34,1.136069997546815,106.68702656013821
2014-04-25,120.63,1.136069997546815,105.18183761606564
2014-04-28,121.44,1.136069997546815,105.8948218527316
2014-04-29,119.83,1.136069997546815,104.47765565392643
2014-04-30,121.29,1.136069997546815,105.7627877348305
2014-05-01,120.98,1.136069997546815,105.48991722450155
2014-05-02,121.69,1.136069997546815,106.11487871590009
2014-05-05,121.03,1.136069997546815,105.53392859713526
2014-05-06,120.49,1.136069997546815,105.05860577269128
2014-05-07,119.45,1.136069997546815,104.14316922191031
2014-05-08,122.46,1.136069997546815,106.79265385445908
2014-05-09,124.56,1.136069997546815,108.6411315050745
2014-05-12,125.25,1.136069997546815,109.24848844741956
2014-05-13,123.41,1.136069997546815,107.62886993449939
2014-05-14,123.14,1.136069997546815,107.39120852227741
2014-05-15,124.23,1.136069997546815,108.35065644569208
2014-05-16,121.67,1.136069997546815,106.09727416684662
2014-05-19,122.8,1.136069997546815,107.09193118836825
2014-05-20,122.11,1.136069997546815,106.48457424602317
2014-05-21,122.58,1.136069997546815,106.89828114877996
2014-05-22,122.5,1.136069997546815,106.82786295256604
2014-05-23,123.24,1.136069997546815,107.4792312675448
2014-05-27,121.44,1.136069997546815,105.8948218527316
2014-05-28,121.11,1.136069997546815,105.60434679334917
2014-05-29,122.31,1.136069997546815,106.66061973655798
2014-05-30,124.17,1.136069997546815,108.29784279853163
2014-06-02,124.47,1.136069997546815,108.56191103433383
2014-06-03,125.23,1.136069997546815,109.23088389836609
2014-06-04,126.46,1.136069997546815,110.31356366515512
2014-06-05,127.43,1.136069997546815,111.1673842942489
2014-06-06,128.41,1.136069997546815,112.03000719786942
2014-06-09,127.71,1.136069997546815,111.41384798099762
2014-06-10,126.97,1.136069997546815,110.76247966601886
2014-06-11,126.14,1.136069997546815,110.03189088029943
2014-06-12,124.28,1.136069997546815,108.39466781832579
2014-06-13,124.8,1.136069997546815,108.85238609371626
2014-06-16,125.01,1.136069997546815,109.03723385877781
2014-06-17,125.95,1.136069997546815,109.86464766429137
2014-06-18,129.72,1.136069997546815,113.18310516087239
2014-06-19,128.84,1.136069997546815,112.40850500251926
2014-06-20,129.8,1.136069997546815,113.25352335708631
2014-06-23,130.67,1.136069997546815,114.01932124091267
2014-06-24,131.66,1.136069997546815,114.89074641905995
2014-06-25,129.85,1.136069997546815,113.29753472972
2014-06-26,130.53,1.136069997546815,113.89608939753833
2014-06-27,133.48,1.136069997546815,116.49276038292665
2014-06-30,134.92,1.136069997546815,117.76028791477722
2014-07-01,134.53,1.136069997546815,117.41699920823437
2014-07-02,134.25,1.136069997546815,117.17053552148565
2014-07-03,134.94,1.136069997546815,117.77789246383071
2014-07-07,134.0,1.136069997546815,116.95047865831714
2014-07-08,132.27,1.136069997546815,115.42768516519112
2014-07-09,133.58,1.136069997546815,116.58078312819407
2014-07-10,133.16,1.136069997546815,116.21108759807097
2014-07-11,133.29,135.6996176590816,-0.017756996671393077
2014-07-14,134.81,133.53009074805829,0.009585174733061752
2014-07-15,132.64,132.71026951900805,-0.0005294957147080614
2014-07-16,131.82,130.75069682518057,0.008178183373272141
2014-07-17,129.86,131.36056383703502,-0.011423244489849993
2014-07-18,130.47,129.4409824226734,0.007949704630381138
2014-07-21,128.55,125.04194168142799,0.028055053139766306
2014-07-22,124.15,124.48206376890585,-0.0026675631721715387
2014-07-23,123.59,127.52140100831176,-0.030829342974796115
2014-07-24,126.63,126.44163646273334,0.001489727138434871
2014-07-25,125.55,125.38186755688785,0.001340962982832039
2014-07-28,124.49,123.85220111731843,0.005149677413301745
2014-07-29,122.96,125.09193078076032,-0.017042912100356133
2014-07-30,124.2,122.00260444202208,0.01801105450189122
2014-07-31,121.11,121.95261534268974,-0.006909366726756683
2014-08-01,121.06,124.91197002316392,-0.030837477164515126
2014-08-04,124.02,125.30188499795612,-0.010230372815038136
2014-08-05,124.41,123.88219457691784,0.004260543049666721
2014-08-06,122.99,122.74244311214062,0.002016880889629924
2014-08-07,121.85,126.0017323886088,-0.03294980402177505
2014-08-08,125.11,126.14170186673934,-0.008178911902023245
2014-08-11,125.25,125.60181959395013,-0.00280107083709058
2014-08-12,124.71,123.82220765771903,0.007169895926383951
2014-08-13,122.93,132.4803196620793,-0.07208859162205761
2014-08-14,131.59,132.3603458236817,-0.005820065057157597
2014-08-15,131.47,134.21994031884452,-0.020488314272171015
2014-08-18,133.33,134.90978988963073,-0.01170997220381964
2014-08-19,134.02,136.029545714675,-0.014772862058144876
2014-08-20,135.14,135.3696896034882,-0.0016967579977542613
2014-08-21,134.48,136.29948685106962,-0.013349183427650901
2014-08-22,135.41,137.21928627878458,-0.013185364301550928
2014-08-25,136.33,136.94934514238997,-0.004522439605286199
2014-08-26,136.06,138.3290442839624,-0.016403238348878357
2014-08-27,137.44,138.29905082436298,-0.006211545337747482
2014-08-28,137.41,137.30926665758278,0.0007336237740487306
2014-08-29,136.42,138.76894835808693,-0.016927045898089466
2014-09-02,137.88,139.18885679247853,-0.009403459606180609
2014-09-03,138.3,139.15886333287915,-0.006171819116003174
2014-09-04,138.27,138.64897451968932,-0.0027333380647217576
2014-09-05,137.76,137.6891838125085,0.000514319175483724
2014-09-08,136.8,136.76938438479357,0.0002238484536882801
2014-09-09,135.88,136.7893800245265,-0.006648030895113788
2014-09-10,135.9,135.30970268428942,0.004362564575933536
2014-09-11,134.42,134.7498247717673,-0.0024476823797429104
2014-09-12,133.86,134.87979643003135,-0.007560779724043787
2014-09-15,133.99,136.3094846709361,-0.01701631164211015
2014-09-16,135.42,135.25971358495707,0.0011850270179838418
2014-09-17,134.37,134.50987709497207,-0.0010399020353970556
2014-09-18,133.62,132.65028259980923,0.00731033045075602
2014-09-19,131.76,131.7904700912931,-0.00023120102137874632
2014-09-22,130.9,130.010858155062,0.006838981432439439
2014-09-23,129.12,131.510531135032,-0.018177488254362384
2014-09-24,130.62,129.09105872734705,0.011843897538110992
2014-09-25,128.2,130.99064450197574,-0.0213041512436688
2014-09-26,130.1,131.53052677476492,-0.010876005820417589
2014-09-29,130.64,131.19060089930508,-0.0041969538635447945
2014-09-30,130.3,131.41055293636734,-0.008451017909536396
2014-10-01,130.52,133.8600188036517,-0.024951578772380856
2014-10-02,132.97,136.01954789480857,-0.022419923768361216
2014-10-03,135.13,135.59740376494946,-0.0034469964171267575
2014-10-06,134.42,134.9876031819544,-0.004204854139007952
2014-10-07,133.81,138.0166126351922,-0.030479031146135815
2014-10-08,136.84,135.1675443375923,0.01237320445972312
2014-10-09,133.99,133.98793009507725,1.544844316425653e-05
2014-10-10,132.81,132.0585610374043,0.005690194991469388
2014-10-13,130.88,135.1575476067235,-0.03164860329642982
2014-10-14,133.98,134.68770125589126,-0.005254386623962937
2014-10-15,133.51,133.6080543220639,-0.0007338952921771558
2014-10-16,132.43,136.96695589397117,-0.033124455927043606
2014-10-17,135.79,140.74572016236684,-0.03521045014121804
2014-10-20,139.57,142.19524613833875,-0.018462263750960495
2014-10-21,141.02,139.95597842373388,0.007602544659040422
2014-10-22,138.78,141.95532459748821,-0.0223684782976038
2014-10-23,140.78,143.21491268695345,-0.017001809666817413
2014-10-24,142.04,145.63412155719618,-0.024679117220373636
2014-10-27,144.46,146.95369003187403,-0.01696922364680431
2014-10-28,145.78,146.20393521671616,-0.0028996156368005233
2014-10-29,145.03,146.88371291579261,-0.012620275447798202
2014-10-30,145.71,148.13330427438908,-0.01635894295519358
2014-10-31,146.96,148.9330427438908,-0.013247850896887292
2014-11-03,147.76,149.6128204429673,-0.012384102094202487
2014-11-04,148.44,150.54251641376305,-0.013966263244758914
2014-11-05,149.37,146.73376195276106,0.01796613139440706
2014-11-06,145.56,143.02497480044678,0.017724353408138382
2014-11-07,141.85,146.34388944887897,-0.03070773549755068
2014-11-10,145.17,146.1539515623723,-0.006732295308159331
2014-11-11,144.98,147.44352984444384,-0.016708293995965295
2014-11-12,146.27,147.173618110987,-0.006139810399344525
2014-11-13,146.0,145.9840071376032,0.0001095521537626265
2014-11-14,144.81,147.0036736862179,-0.014922577315314767
2014-11-17,145.83,147.4135396518375,-0.010742158797472201
2014-11-18,146.24,145.91403002152177,0.0022339865359770616
2014-11-19,144.74,146.3638829106165,-0.011094833495283729
2014-11-20,145.19,146.66378483667964,-0.010048730423265706
2014-11-21,145.49,146.75375541449858,-0.008611400852599371
2014-11-24,145.58,146.62379791320456,-0.007118884710805462
2014-11-25,145.45,146.88371291579261,-0.009760870605269645
2014-11-26,145.71,148.25326504481433,-0.017154867004416596
2014-11-28,147.08,148.24326831394558,-0.007847022850859031
2014-12-01,147.07,149.65280736644237,-0.017258662980628725
2014-12-02,148.48,153.21164355572506,-0.030883054615911787
2014-12-03,152.04,154.42124799084644,-0.015420468503062446
2014-12-04,153.25,155.3509439616422,-0.01352385706881154
2014-12-05,154.18,154.8511074182036,-0.004333888400236963
2014-12-08,153.68,159.41961342523226,-0.03600318243102585
2014-12-09,158.25,158.4099436074863,-0.0010096816136909714
2014-12-10,157.24,160.32931593429046,-0.019268565553891448
2014-12-11,159.16,161.41895959898656,-0.013994388296136306
2014-12-12,160.25,162.1787111450132,-0.011892505072929382
2014-12-15,161.01,158.18001879750457,0.017890889279247313
2014-12-16,157.01,160.71918843817255,-0.02307869069161872
2014-12-17,159.55,161.90879941155637,-0.014568691881659435
2014-12-18,160.74,161.0190903642357,-0.0017332750023886234
2014-12-19,159.85,160.60922439861608,-0.004727153134939321
2014-12-22,159.44,162.3586523006511,-0.017976573833875076
2014-12-23,161.19,161.39896613724903,-0.0012947179418196786
2014-12-24,160.23,161.16904132726728,-0.005826437382353666
2014-12-26,160.0,162.3886424932574,-0.014709418445668643
2014-12-29,161.22,161.19903151987359,0.00013007820164112616
2014-12-30,160.03,160.44927670471571,-0.002613141756240722
2014-12-31,159.28,159.72951208216418,-0.002814208071536317
2015-01-02,158.56,,
2015-01-05,156.47,,
2015-01-06,156.36,,
2015-01-07,159.72,,
2015-01-08,161.12,,
2015-01-09,160.3,,
2015-01-12,158.93,,
2015-01-13,153.76,,
2015-01-14,150.83,,
2015-01-15,148.02,,
2015-01-16,150.0,,
2015-01-20,152.66,,
2015-01-21,153.35,,
2015-01-22,156.54,,
2015-01-23,155.78,,
2015-01-26,159.23,,
2015-01-27,159.03,,
2015-01-28,159.3,,
2015-01-29,160.26,,
2015-01-30,159.0,,
2015-02-02,155.97,,
2015-02-03,157.07,,
2015-02-04,156.47,,
2015-02-05,160.16,,
2015-02-06,162.0,,
2015-02-09,160.74,,
2015-02-10,162.9,,
2015-02-11,162.39,,
2015-02-12,151.42,,
2015-02-13,150.16,,
2015-02-17,150.23,,
2015-02-18,153.22,,
2015-02-19,153.27,,
2015-02-20,155.06,,
2015-02-23,157.18,,
2015-02-24,156.4,,
2015-02-25,156.25,,
2015-02-26,155.38,,
2015-02-27,154.93,,
2015-03-02,154.77,,
2015-03-03,154.47,,
2015-03-04,150.83,,
2015-03-05,152.52,,
2015-03-06,149.07,,
2015-03-09,148.29,,
2015-03-10,146.53,,
2015-03-11,147.33,,
2015-03-12,149.32,,
2015-03-13,149.61,,
2015-03-16,151.12,,
2015-03-17,150.0,,
2015-03-18,149.03,,
2015-03-19,149.19,,
2015-03-20,151.91,,
2015-03-23,149.51,,
2015-03-24,151.01,,
2015-03-25,148.73,,
2015-03-26,149.41,,
2015-03-27,151.39,,
2015-03-30,152.08,,
2015-03-31,149.69,,
2015-04-01,143.75,,
2015-04-02,143.98,,
2015-04-06,145.73,,
2015-04-07,146.71,,
2015-04-08,148.81,,
2015-04-09,148.05,,
2015-04-10,150.2,,
2015-04-13,149.18,,
2015-04-14,149.05,,
2015-04-15,149.58,,
2015-04-16,150.0,,
2015-04-17,149.8,,
2015-04-20,152.4,,
2015-04-21,152.4,,
2015-04-22,151.51,,
2015-04-23,146.69,,
2015-04-24,148.61,1.680866082943053,87.41275429854387
2015-04-27,144.99,1.680866082943053,85.25910265625379
2015-04-28,144.5,1.680866082943053,84.96758627373386
2015-04-29,144.66,1.680866082943053,85.06277529659751
2015-04-30,143.0,1.680866082943053,84.07518918438714
2015-05-01,145.34,1.680866082943053,85.46732864376801
2015-05-04,145.45,1.680866082943053,85.53277109698676
2015-05-05,143.99,1.680866082943053,84.66417126335598
2015-05-06,144.09,1.680866082943053,84.72366440264575
2015-05-07,144.53,1.680866082943053,84.98543421552078
2015-05-08,144.76,1.680866082943053,85.12226843588728
2015-05-11,145.51,1.680866082943053,85.56846698056064
2015-05-12,147.13,1.680866082943053,86.5322558370551
2015-05-13,149.38,1.680866082943053,87.87085147107517
2015-05-14,149.86,1.680866082943053,88.15641853966613
2015-05-15,151.62,1.680866082943053,89.20349779116628
2015-05-18,151.88,1.680866082943053,89.3581799533197
2015-05-19,152.94,1.680866082943053,89.98880722979139
2015-05-20,149.9,1.680866082943053,88.18021579538204
2015-05-21,157.5,1.680866082943053,92.70169438140542
2015-05-22,160.2,1.680866082943053,94.3080091422295
2015-05-26,158.0,1.680866082943053,92.99916007785431
2015-05-27,157.22,1.680866082943053,92.53511359139402
2015-05-28,156.35,1.680866082943053,92.01752327957293
2015-05-29,153.22,1.680866082943053,90.15538801980277
2015-06-01,153.32,1.680866082943053,90.21488115909256
2015-06-02,155.36,1.680866082943053,91.4285412006041
2015-06-03,156.53,1.680866082943053,92.12461093029454
2015-06-04,156.6,1.680866082943053,92.16625612779738
2015-06-05,157.39,1.680866082943053,92.63625192818665
2015-06-08,157.31,1.680866082943053,92.58865741675483
2015-06-09,157.42,1.680866082943053,92.65409986997358
2015-06-10,160.27,1.680866082943053,94.34965433973235
2015-06-11,160.53,1.680866082943053,94.50433650188579
2015-06-12,161.21,1.680866082943053,94.9088898490563
2015-06-15,158.32,1.680866082943053,93.18953812358161
2015-06-16,159.05,1.680866082943053,93.62383804039703
2015-06-17,158.99,1.680866082943053,93.58814215682315
2015-06-18,160.25,1.680866082943053,94.3377557118744
2015-06-19,160.5,1.680866082943053,94.48648856009885
2015-06-22,163.26,1.680866082943053,96.1284992044968
2015-06-23,163.89,1.680866082943053,96.50330598202243
2015-06-24,163.42,1.680866082943053,96.22368822736046
2015-06-25,164.2,1.680866082943053,96.68773471382075
2015-06-26,164.28,1.680866082943053,96.73532922525258
2015-06-29,158.93,1.680866082943053,93.55244627324929
