CBRE,dcf,Deviation
32.64,11535759335.01,-0.9999999971705373
32.71,11529082232.39,-0.9999999971628271
32.69,11432264244.4,-0.999999997140549
32.4,11472326860.12,-0.9999999971758127
32.52,11679317041.34,-0.9999999972155906
33.14,11605868912.52,-0.9999999971445481
32.92,11615884566.45,-0.9999999971659498
32.95,11796166337.19,-0.9999999972067196
33.49,11899661427.8,-0.9999999971856343
33.8,11802843439.81,-0.9999999971362833
33.51,11812859093.74,-0.9999999971632608
33.54,11879630119.94,-0.9999999971766798
33.74,11736072413.61,-0.9999999971251029
33.31,11746088067.54,-0.9999999971641622
33.34,11619223117.76,-0.9999999971306172
32.96,11615884566.45,-0.9999999971625062
32.95,11602530361.21,-0.9999999971601022
32.91,11662624284.79,-0.9999999971781651
33.09,11819536196.36,-0.9999999972003978
33.56,11726056759.68,-0.9999999971379978
33.28,11726056759.68,-0.9999999971618763
33.28,11562467745.49,-0.9999999971217217
32.79,11652608630.86,-0.9999999971860378
33.06,11355477564.27,-0.9999999970886297
32.17,11672639938.72,-0.9999999972439825
33.12,12083281749.85,-0.9999999972590228
34.35,12303626136.31,-0.9999999972081401
35.01,12313641790.24,-0.9999999971568119
35.04,12296949033.69,-0.9999999971505127
34.99,12276917725.83,-0.9999999971499361
34.93,12290271931.07,-0.9999999971579148
34.97,12320318892.86,-0.9999999971615995
35.06,12276917725.83,-0.9999999971442344
34.93,12049896236.75,-0.9999999971012199
34.25,12326610217.03,-0.9999999972214584
34.67,12075981585.28,-0.9999999971290119
33.92,11989096992.939999,-0.9999999971707627
33.66,12106057021.09,-0.9999999972195737
34.01,12353343937.75,-0.9999999972468993
34.75,12319926786.85,-0.9999999971793664
34.65,12269801060.5,-0.9999999971759933
34.5,12132790741.810001,-0.9999999971564663
34.09,12022514143.84,-0.9999999971644866
33.76,11848744959.16,-0.999999997150753
33.24,11798619232.810001,-0.9999999971827211
33.09,11751835221.550001,-0.9999999971842696
32.95,11648242053.76,-0.999999997171247
32.64,11805302662.99,-0.9999999972351408
33.11,11751835221.550001,-0.9999999971825677
32.95,11858770104.43,-0.9999999972214657
33.27,11845403244.07,-0.9999999971913155
33.23,11674975774.48,-0.9999999971537414
32.72,11765202081.91,-0.9999999972189173
32.99,11547990601.060001,-0.999999997143226
32.34,11624850048.13,-0.9999999972180287
32.57,11995780423.12,-0.9999999972848787
33.68,12015830713.66,-0.999999997197031
33.74,12363369083.02,-0.9999999972709704
34.78,12075981585.28,-0.9999999971199028
33.92,12112740451.27,-0.9999999971996428
34.03,12303218211.4,-0.999999997234057
34.6,12343318792.48,-0.999999997196864
34.72,12480329111.17,-0.9999999972180221
35.13,12423519954.64,-0.999999997172299
34.96,12360027367.93,-0.9999999971715273
34.77,12436886815.0,-0.9999999972042842
35.0,12289851351.04,-0.9999999971521217
34.56,12356685652.84,-0.9999999972031335
34.76,12400127949.01,-0.9999999971968031
34.89,12326610217.03,-0.9999999971695381
34.67,12363369083.02,-0.9999999971957482
34.78,12256434200.14,-0.9999999971623068
34.46,12189599898.34,-0.9999999971729999
34.26,12373394228.29,-0.9999999972311558
34.81,12263117630.32,-0.999999997161407
34.48,12172891322.89,-0.9999999971674766
34.21,12279826205.77,-0.9999999972141299
34.53,12323268501.939999,-0.9999999971979836
34.66,12393444518.83,-0.9999999972033602
34.87,12142815887.08,-0.9999999971283432
34.12,12149499317.26,-0.9999999971916538
34.14,12433545099.91,-0.9999999972542023
34.99,12283167920.86,-0.9999999971513863
34.54,12440228530.09,-0.9999999972235237
35.01,12413494809.37,-0.9999999971796822
34.93,12707565737.29,-0.9999999972512438
35.81,12684173731.66,-0.9999999971767968
35.74,13035053816.11,-0.9999999972581625
36.79,12964877799.22,-0.9999999971623335
36.58,12791108614.54,-0.9999999971402009
36.06,12600630854.41,-0.9999999971382385
35.49,12654098295.85,-0.999999997195375
35.65,12747666318.37,-0.9999999972034097
35.93,12908068642.689999,-0.9999999972164697
36.41,13676663113.39,-0.9999999973378009
38.71,13414204249.699999,-0.999999997114253
38.83,13434346165.1,-0.9999999971096472
38.89,13444417122.800001,-0.9999999971073495
38.92,13253068926.5,-0.9999999970633217
38.35,13279924813.7,-0.9999999971121825
38.43,13353778503.5,-0.9999999971221628
38.65,13306780700.9,-0.9999999970954657
38.51,13330279602.199999,-0.9999999971110883
38.58,13242997968.8,-0.9999999970867623
38.32,13273210841.9,-0.9999999971129819
38.41,13430989179.2,-0.9999999971401957
38.88,13276567827.800001,-0.9999999970715323
38.42,13316851658.6,-0.9999999971149337
38.54,13246354954.699999,-0.9999999970905203
38.33,13246354954.699999,-0.9999999971063738
38.33,13212785095.699999,-0.9999999970990219
38.23,13300066729.1,-0.9999999971255783
38.49,13256425912.4,-0.9999999970965024
38.36,13357135489.4,-0.9999999971281267
38.66,13333636588.1,-0.999999997100566
38.59,13249711940.6,-0.9999999970874839
38.34,13306780700.9,-0.9999999971187622
38.51,13330279602.199999,-0.9999999971110883
38.58,12893871435.2,-0.9999999970078808
37.28,12756235013.3,-0.9999999970775076
36.87,12803232815.9,-0.9999999971202586
37.01,12984510054.499998,-0.9999999971496807
37.55,13246354954.699999,-0.9999999971652579
38.33,12991224026.3,-0.9999999970495467
37.57,13001294984.0,-0.9999999971102879
37.6,13310137686.800001,-0.9999999971750856
38.52,13326922616.3,-0.9999999971096103
38.57,13377277404.8,-0.9999999971167526
38.72,13367206447.099998,-0.9999999971033589
38.69,13363849461.2,-0.9999999971048761
38.68,13219499067.5,-0.9999999970740192
38.25,13232927011.1,-0.9999999971094831
38.29,13256425912.4,-0.9999999971115895
38.36,13340350559.9,-0.9999999971245134
38.61,13242997968.8,-0.999999997084497
38.32,13216142081.6,-0.9999999971005155
38.24,13296709743.199999,-0.9999999971241006
38.48,13283281799.599998,-0.9999999971031255
38.44,13185929208.5,-0.9999999970847713
38.15,13105361546.9,-0.9999999970889777
37.91,12940869237.800001,-0.9999999970705213
37.42,12749521041.5,-0.9999999970649878
36.85,12665596394.0,-0.9999999970905437
36.6,12833445689.0,-0.999999997148077
37.1,12907299378.8,-0.9999999971256575
37.32,12897228421.1,-0.999999997106355
37.29,12655525436.3,-0.999999997053461
36.57,12642097492.7,-0.9999999971072838
36.53,12699166253.000002,-0.9999999971234332
36.7,13041578814.8,-0.9999999971859236
37.72,12840159660.8,-0.9999999970623418
37.12,12836802674.9,-0.9999999971083142
37.11,12930798280.1,-0.9999999971301076
37.39,12897228421.1,-0.9999999971009276
37.29,12870372533.9,-0.999999997102648
37.21,12964368139.1,-0.9999999971298255
37.49,12635383520.9,-0.9999999970329353
36.51,12799875830.0,-0.9999999971476285
37.0,12940389007.52,-0.9999999971407351
37.52,12994137267.68,-0.999999997112544
37.68,12910155611.18,-0.9999999970813674
37.43,13118430119.3,-0.9999999971467622
38.05,12869844416.060001,-0.9999999970434763
37.31,12832892487.2,-0.9999999970926274
37.2,12967263137.6,-0.9999999971312373
37.6,13034448462.8,-0.9999999971153363
37.8,13108352320.52,-0.9999999971163424
38.02,13115070853.039999,-0.999999997101045
38.04,13225926639.619999,-0.999999997123831
38.37,12940389007.52,-0.999999997034865
37.52,13108352320.52,-0.9999999971377028
38.02,13215848840.840002,-0.9999999971231511
38.34,13259519302.22,-0.9999999971084924
38.47,13289752698.560001,-0.9999999971052885
38.56,12997496533.939999,-0.9999999970332748
37.69,12890000013.619999,-0.9999999970760279
37.37,13017652131.5,-0.9999999971292827
37.75,12826173954.68,-0.9999999970567996
37.18,12963903871.340002,-0.9999999971320367
37.59,13091555989.22,-0.9999999971286836
37.97,13017652131.5,-0.9999999970831914
37.75,12977340936.380001,-0.9999999970910836
37.63,13101633788.0,-0.9999999971278392
38.0,12947107540.039999,-0.9999999970649815
37.54,12920233409.960001,-0.9999999970944797
37.46,13202411775.8,-0.9999999971626397
38.3,13269597101.0,-0.9999999971137029
38.5,12947107540.039999,-0.9999999970263629
37.54,13108352320.52,-0.999999997136177
38.02,13178896911.98,-0.9999999971150848
38.23,13071400391.659998,-0.9999999970752942
37.91,12963903871.340002,-0.9999999970757265
37.59,12869844416.060001,-0.9999999970792187
37.31,12523839991.28,-0.9999999970208818
36.28,12066979779.92,-0.9999999969934482
34.92,11243959546.22,-0.9999999968943325
32.47,10941625582.82,-0.9999999970324336
31.57,11136463025.9,-0.9999999971651682
32.15,11284270741.340002,-0.9999999971509014
32.59,11264115143.78,-0.9999999971067413
32.53,11092792564.52,-0.9999999970674652
32.02,10800536399.9,-0.9999999970353324
31.15,11196929818.58,-0.9999999972179874
32.33,11348096800.28,-0.9999999971510641
32.78,11015529440.539999,-0.9999999970242012
31.79,11294348540.119999,-0.999999997185318
32.62,11186852019.8,-0.9999999970840769
32.3,11260755877.52,-0.9999999971316312
32.52,11344737534.02,-0.9999999971334727
32.77,11183492753.539999,-0.9999999970697884
32.29,11411922859.22,-0.9999999971705031
32.97,11522778645.8,-0.999999997138711
33.3,11546293509.619999,-0.9999999971159576
33.37,11499263781.98,-0.9999999970980751
33.23,11606760302.3,-0.9999999971370134
33.55,11391767261.659998,-0.9999999970548906
32.91,11522778645.8,-0.9999999971439181
33.3,11334659735.24,-0.9999999970621085
32.74,11274192942.560001,-0.9999999970960227
32.56,10726632542.18,-0.9999999969645647
30.93,10854284660.06,-0.9999999971504341
31.31,11086074032.0,-0.999999997175736
32.0,11139722579.09,-0.9999999971273971
31.83,11183420899.08,-0.9999999971538226
31.96,11344768542.119999,-0.9999999971828425
32.44,11240564855.990002,-0.999999997114024
32.13,11304431631.36,-0.9999999971577518
32.32,11586790006.679998,-0.9999999972106166
33.16,11522923231.31,-0.9999999971222581
32.97,11647295372.820002,-0.9999999971692999
33.34,11664102418.97,-0.9999999971416574
33.39,11670825237.429998,-0.9999999971390198
33.41,11805281606.630001,-0.9999999971699108
33.81,11996881932.740002,-0.9999999971817677
34.38,12101085618.869999,-0.9999999971589326
34.69,12040580252.73,-0.9999999971189096
34.51,11959906431.210001,-0.9999999971145259
34.27,12299408763.44,-0.9999999972136872
35.28,12178398031.16,-0.9999999971030673
34.92,12037218843.5,-0.9999999970989977
34.5,12033857434.27,-0.9999999971330888
34.49,13069171477.11,-0.9999999973609651
37.57,13334722806.28,-0.9999999971825436
38.36,12971690609.44,-0.999999997042791
37.28,13065810067.880001,-0.9999999971467517
37.56,12921269470.990002,-0.9999999970931649
37.13,12793535920.25,-0.9999999970977531
36.75,12793535920.25,-0.9999999971274556
36.75,12595212775.679998,-0.9999999970822248
36.16,12527984591.08,-0.9999999971136618
35.96,12527984591.08,-0.9999999971296261
35.96,12548153046.460001,-0.9999999971342396
36.02,12238903397.300001,-0.9999999970569259
35.1,12097724209.64,-0.9999999970986279
34.68,12201927895.77,-0.9999999971578262
34.99,12201927895.77,-0.9999999971324204
34.99,12558237274.15,-0.999999997213781
36.05,12648995323.36,-0.9999999971499712
36.32,12830511421.78,-0.9999999971692477
36.86,12823788603.320002,-0.9999999971256545
36.84,12830511421.78,-0.9999999971287192
36.86,12985136246.36,-0.9999999971613698
37.32,12991859064.820002,-0.9999999971274319
37.34,13035557384.81,-0.9999999971355271
37.47,13116231206.33,-0.9999999971432343
37.71,12837234240.240002,-0.9999999970624514
36.88,12534707409.539999,-0.9999999970577694
35.98,12766644646.41,-0.9999999971817184
36.67,12669163778.740002,-0.9999999971055706
36.38,12571682911.070002,-0.9999999971061949
36.09,12316215809.59,-0.9999999970697169
35.33,12265794671.14,-0.9999999971196322
35.18,12060748708.11,-0.9999999970830998
34.57,12101085618.869999,-0.9999999971432315
34.69,12396889631.11,-0.9999999972017174
35.57,12635549686.44,-0.9999999971849266
36.28,12333022855.740002,-0.9999999970583043
35.38,11852341335.85,-0.9999999970149358
33.95,11842257108.16,-0.9999999971331479
33.92,11969990658.9,-0.9999999971662468
34.3,12161590985.009998,-0.9999999971796453
34.87,12117892665.02,-0.9999999971224369
34.74,12114531255.789999,-0.9999999971323694
34.73,12248987624.990002,-0.9999999971646636
35.13,12084278572.72,-0.9999999970929171
34.64,12064110117.34,-0.9999999971286734
34.58,12008785441.04,-0.9999999971204415
34.09,12109709897.84,-0.9999999971849036
34.39,11611815910.96,-0.9999999970383616
32.91,10992812575.92,-0.9999999970062257
31.07,10875067376.32,-0.9999999971430062
30.72,10663126017.039999,-0.9999999971190437
30.09,10743865582.48,-0.9999999971993321
30.33,10326711161.039999,-0.9999999970629565
29.09,10454548806.32,-0.9999999972174791
29.47,10276248932.640001,-0.9999999971322221
28.94,10148411287.359999,-0.9999999971483221
28.56,9963383116.560001,-0.9999999971335037
28.01,10077764167.6,-0.9999999972206136
28.35,10212330110.0,-0.9999999972239441
28.75,9724528568.800001,-0.9999999970435585
27.3,9960018968.0,-0.9999999972590413
28.0,9872551105.439999,-0.9999999971638537
27.74,9657245597.6,-0.9999999971275454
27.1,9949926522.32,-0.9999999972763618
27.97,9801903985.68,-0.9999999971464728
27.53,9384749564.24,-0.9999999970665173
26.29,9179536502.08,-0.999999997136021
25.68,9408298604.16,-0.9999999972704948
26.36,8907040468.720001,-0.9999999970405433
24.87,8399054036.16,-0.9999999970389523
23.36,8385597441.92,-0.9999999972142712
23.32,8617723692.560001,-0.999999997293949
24.01,8456244561.68,-0.9999999971606781
23.53,8728740595.04,-0.9999999973043076
24.34,8722012297.92,-0.9999999972093596
24.32,9233362879.039999,-0.9999999973660734
25.84,9034878114.0,-0.9999999971399725
25.25,8970959291.36,-0.9999999971853624
25.06,9216542136.24,-0.9999999972809759
25.79,9219906284.800001,-0.9999999972027915
25.8,9041606411.119999,-0.9999999971465248
25.27,9189628947.76,-0.999999997250161
25.71,9354472227.199999,-0.999999997251582
26.2,9088704490.96,-0.9999999971173009
25.41,9522679655.199999,-0.9999999973316335
26.7,9431847644.08,-0.9999999971691654
26.43,9626968260.560001,-0.9999999972545874
27.01,9923013333.84,-0.9999999972780446
27.89,9943198225.199999,-0.9999999971950675
27.95,9529407952.32,-0.9999999970669742
26.72,9549592843.68,-0.999999997201975
26.78,9468853278.24,-0.99999999717178
26.54,9865822808.32,-0.9999999973099051
27.72,9923013333.84,-0.9999999972064937
27.89,9603419220.640001,-0.999999997095826
26.94,9707707826.0,-0.9999999972248855
27.25,9899464293.92,-0.9999999972473258
27.82,10168596178.720001,-0.9999999972641258
28.62,10249335744.16,-0.9999999972076239
28.86,10468005400.560001,-0.9999999972430278
29.51,10128226396.0,-0.9999999970863606
28.5,9973475562.24,-0.9999999971424204
28.04,10007117047.84,-0.9999999971979942
28.14,10155139584.48,-0.9999999972289894
28.58,10192145218.640001,-0.9999999971958798
28.69,10235879149.92,-0.9999999971971142
28.82,10314035413.52,-0.9999999972057494
29.11,10357911223.68,-0.9999999971895878
29.24,10239784042.48,-0.9999999971444711
28.89,10239784042.48,-0.9999999971786514
28.89,9952903745.279999,-0.9999999970973296
28.04,10162157609.12,-0.9999999972407434
28.66,10071030926.48,-0.9999999971542138
28.39,10283659852.64,-0.9999999972393097
29.02,10665041894.8,-0.9999999972789605
30.15,10739293265.84,-0.9999999971925527
30.37,10752793515.12,-0.9999999971756177
30.41,10854045384.720001,-0.9999999971982796
30.71,10823669823.84,-0.9999999971626998
30.62,10843920197.76,-0.999999997176298
30.68,10658291770.16,-0.9999999971214899
30.13,10789919200.64,-0.9999999972075787
30.52,10617791022.32,-0.9999999971255792
30.01,10742668328.16,-0.9999999972064668
30.38,10816919699.2,-0.9999999971914371
30.6,10911421444.16,-0.9999999971955991
30.88,10489538654.16,-0.9999999970561145
29.63,10627916209.279999,-0.9999999972120593
30.04,10388286784.56,-0.9999999971082816
29.33,10415287283.12,-0.999999997183947
29.41,10465913217.92,-0.999999997189925
29.56,10391661846.88,-0.9999999971554117
29.34,10287034914.960001,-0.9999999971478662
29.03,10391661846.88,-0.9999999972064141
29.34,10371411472.960001,-0.9999999971710697
29.28,10212783543.92,-0.9999999971330049
28.81,10168907733.76,-0.9999999971668541
28.68,10084531175.76,-0.9999999971560404
28.43,10044030427.92,-0.999999997169463
28.31,10037280303.279999,-0.9999999971795148
28.29,9858402000.32,-0.9999999971303666
27.76,10209408481.6,-0.9999999972809395
28.8,10145282297.52,-0.9999999971612421
28.61,10337660849.76,-0.9999999972324494
29.18,10614415960.0,-0.9999999972509086
30.0,10408537158.48,-0.9999999971177506
29.39,10465913217.92,-0.9999999971918361
29.56,10563790025.2,-0.9999999972017619
29.85,10624541146.960001,-0.999999997190467
30.03,10678542144.08,-0.9999999971878184
30.19,10665041894.8,-0.9999999971692564
30.15,10833795010.8,-0.9999999972170417
30.65,10941797005.039999,-0.9999999971988148
30.97,10965422441.279999,-0.9999999971756675
31.04,10867545634.0,-0.9999999971437893
30.75,10546914713.6,-0.9999999970844554
29.8,10411912220.8,-0.9999999971378937
29.4,10141907235.2,-0.999999997101137
28.6,10172282796.08,-0.9999999971884383
28.69,10057530677.2,-0.9999999971474112
28.35,9976529181.52,-0.9999999971583303
28.11,10422037407.76,-0.9999999973028306
29.43,10310660351.2,-0.9999999971456727
29.1,10354536161.36,-0.9999999971896375
29.23,10617791022.32,-0.9999999972470733
30.01,9706524195.92,-0.999999996908265
27.31,8886384052.16,-0.999999996926759
24.88,9159764100.08,-0.9999999972837729
25.69,9433144148.0,-0.9999999972766238
26.5,9426394023.36,-0.9999999971887448
26.48,9190867209.91,-0.9999999971188791
25.93,8721328146.98,-0.999999997026829
24.54,8792265703.25,-0.9999999972089105
24.75,8748351977.94,-0.9999999971708957
24.62,9282072639.4,-0.9999999973475752
26.2,9440837646.29,-0.9999999972248225
26.67,9731343829.11,-0.9999999972593713
27.53,9721209892.5,-0.999999997168048
27.5,9738099786.85,-0.9999999971760405
27.55,9721209892.5,-0.9999999971659906
27.5,9927266603.57,-0.9999999972298518
28.11,9782013512.16,-0.9999999971263585
27.68,9923888624.7,-0.9999999972107708
28.1,10075897673.85,-0.9999999972111666
28.55,10224528744.13,-0.9999999972076953
28.99,10234662680.74,-0.9999999971674689
29.02,10254930553.96,-0.9999999971701418
29.08,10180615018.82,-0.999999997143591
28.86,10160347145.6,-0.9999999971595459
28.8,10042117885.15,-0.9999999971320791
28.45,10082653631.59,-0.9999999971783222
28.57,9998204159.84,-0.9999999971424869
28.32,10150213208.99,-0.9999999972099108
28.77,10126567356.9,-0.9999999971589583
28.7,10433963434.07,-0.9999999972493674
29.61,10457609286.16,-0.9999999971685689
29.68,10538680779.04,-0.9999999971837082
29.92,10545436736.78,-0.9999999971627538
29.94,10521790884.69,-0.9999999971544768
29.87,10444097370.68,-0.9999999971400113
29.64,10454231307.29,-0.9999999971647844
29.67,10359647898.93,-0.9999999971360031
29.39,10258308532.83,-0.9999999971350053
29.09,10204260870.91,-0.99999999714923
28.93,10069141716.11,-0.9999999971268654
28.53,10231284701.87,-0.9999999972114939
29.01,10386671729.89,-0.9999999972069975
29.47,10369781835.54,-0.9999999971580887
29.42,10352891941.19,-0.9999999971582819
29.37,10440719391.81,-0.9999999971869754
29.63,10481255138.25,-0.9999999971730485
29.75,10565704610.0,-0.9999999971842862
30.0,10528546842.43,-0.999999997150604
29.89,10528546842.43,-0.9999999971610517
29.89,10623130250.79,-0.9999999971863284
30.17,10488011095.99,-0.9999999971233822
29.77,10528546842.43,-0.9999999971724493
29.89,10339380025.71,-0.999999997109111
29.33,9846195110.69,-0.9999999970211844
27.87,10069141716.11,-0.9999999972321375
28.53,9900242772.61,-0.9999999971182525
28.03,9775257554.42,-0.9999999971325564
27.66,9984692244.36,-0.9999999972297594
28.28,9974558307.75,-0.9999999971647867
28.25,10126567356.9,-0.9999999972103084
28.7,10089409589.33,-0.9999999971554332
28.59,10140079272.38,-0.9999999971804954
28.74,10332624067.97,-0.9999999972185187
29.31,10275198427.18,-0.9999999971475003
29.14,9981314265.49,-0.9999999970805448
28.27,9988070223.23,-0.9999999971696234
28.29,10021850011.93,-0.9999999971771679
28.39,9768501596.68,-0.9999999970937201
27.64,9883352878.26,-0.9999999972033782
27.98,9864510854.42,-0.9999999971635695
27.86,9783378063.14,-0.9999999971523128
27.62,9763094865.32,-0.9999999971709791
27.56,9854369255.51,-0.999999997203271
27.83,9665059409.19,-0.9999999971205558
27.27,9732670068.59,-0.9999999971980967
27.47,9580546084.94,-0.9999999971327312
27.02,9583926617.91,-0.9999999971806963
27.03,9438563700.2,-0.9999999971362168
26.6,9411519436.44,-0.9999999971736764
26.52,9370953040.8,-0.9999999971699783
26.4,9455466365.05,-0.9999999972079643
26.65,9810422326.9,-0.9999999972835012
27.7,9769855931.26,-0.9999999971647484
27.58,9854369255.51,-0.9999999972012414
27.83,10013254305.1,-0.9999999972206838
28.3,9881413519.27,-0.9999999971360373
27.91,9847608189.57,-0.9999999971658092
27.81,9435183167.23,-0.9999999970525214
26.59,9222209590.12,-0.999999997116743
25.96,9154598930.720001,-0.9999999971642668
25.76,9191784793.39,-0.9999999971974974
25.87,9124174133.99,-0.9999999971646749
25.67,9256014919.82,-0.9999999972266682
26.06,9377714106.74,-0.9999999972210711
26.42,9634634612.46,-0.9999999972578099
27.18,9583926617.91,-0.9999999971640017
27.03,9661678876.220001,-0.9999999972023496
27.26,9807041793.93,-0.9999999972203647
27.69,9790139129.08,-0.9999999971716439
27.64,10091006563.41,-0.9999999972609274
28.53,10124811893.11,-0.9999999971821699
28.63,9847608189.57,-0.999999997092695
27.81,10023395904.01,-0.9999999972254913
28.33,10145095090.93,-0.9999999972075175
28.69,10124811893.11,-0.9999999971663671
28.63,10486528920.9,-0.9999999972698307
29.7,10442581992.29,-0.9999999971558758
29.57,10388493464.77,-0.9999999971535815
29.41,10260033211.91,-0.9999999971335376
29.03,10303980140.52,-0.9999999971826421
29.16,10263413744.88,-0.99999999715884
29.04,10398635063.68,-0.9999999972073258
29.44,10628511305.64,-0.9999999972300918
30.12,10794157421.17,-0.9999999972096015
30.61,11179538179.75,-0.999999997261962
31.75,11429697619.53,-0.9999999972221487
32.49,11581821603.179998,-0.9999999971947418
32.94,11531113608.63,-0.9999999971433808
32.79,11382370157.95,-0.9999999971192292
32.35,11392511756.86,-0.9999999971604154
32.38,11203201910.54,-0.9999999971097548
31.82,11182918712.720001,-0.999999997154589
31.76,11182918712.720001,-0.9999999971599544
31.76,11196440844.6,-0.9999999971633843
31.8,11287715234.79,-0.999999997182778
32.07,11250529372.12,-0.9999999971494674
31.96,11176157646.779999,-0.9999999971403409
31.74,11132210718.17,-0.9999999971488143
31.61,11182918712.720001,-0.9999999971733676
31.76,11000369932.34,-0.9999999971128244
31.22,10976706201.55,-0.9999999971557952
31.15,11091644322.529999,-0.9999999971915796
31.49,11446639453.91,-0.9999999972489743
31.57,11619235981.039999,-0.9999999972829539
32.08,11527861349.029999,-0.9999999972171768
31.81,11321422365.6,-0.9999999971902823
31.2,11297732646.19,-0.999999997238384
31.13,11240200470.48,-0.9999999972304764
30.96,11351880576.27,-0.9999999972726986
31.29,11226663487.960001,-0.9999999972128852
30.92,11362033313.16,-0.9999999972786561
31.32,11121751873.43,-0.9999999971838969
30.61,11087909417.130001,-0.9999999972393353
30.51,10999919030.75,-0.9999999972263433
30.25,10999919030.75,-0.9999999972499798
30.25,10928849872.52,-0.9999999972320966
30.04,11030377241.42,-0.9999999972766117
30.34,11213126505.44,-0.9999999972942426
30.88,11257121698.630001,-0.9999999972568476
31.01,11189436786.029999,-0.9999999972286362
30.81,10945771100.67,-0.9999999971852143
30.09,11037145732.68,-0.9999999972737517
30.36,11081140925.869999,-0.9999999972602099
30.49,11158978575.359999,-0.9999999972676711
30.72,11419565488.869999,-0.9999999973098801
31.49,11260505944.26,-0.9999999972035004
31.02,11236816224.85,-0.9999999972394316
30.95,11179284049.140001,-0.9999999972314864
30.78,11446639453.91,-0.9999999973110012
31.57,12269011142.0,-0.9999999974268505
34.0,12434839177.87,-0.9999999972657467
34.49,12651430898.19,-0.9999999972738262
35.13,12756342512.72,-0.9999999972460758
35.44,12614204196.26,-0.9999999971904688
35.02,12837564407.84,-0.9999999972720682
35.68,12773263740.87,-0.9999999972066653
35.49,12807106197.170002,-0.9999999972288822
35.59,12844332899.1,-0.9999999972291281
35.7,12698810337.01,-0.999999997188713
35.27,12851101390.359999,-0.9999999972554882
35.72,12817258934.06,-0.9999999972131327
35.62,13000008198.079998,-0.9999999972600018
36.16,13074461601.94,-0.999999997234303
36.38,13091382830.09,-0.9999999972210728
36.43,12918786302.960001,-0.9999999971800757
35.92,13000008198.079998,-0.9999999972369248
36.16,13047387636.9,-0.999999997228564
36.3,12949244513.63,-0.9999999971967477
36.01,13081230093.199999,-0.9999999972472008
36.4,12928939039.85,-0.9999999971846104
35.95,12766495249.609999,-0.9999999971840353
35.47,12932323285.48,-0.9999999972572601
35.96,13016929426.23,-0.9999999972374437
36.21,12956013004.890001,-0.9999999972051588
36.03,12793569214.65,-0.9999999971837413
35.55,12661583635.079998,-0.9999999971922944
35.16,12566824757.44,-0.9999999972021573
34.88,12590514476.85,-0.9999999972296605
34.95,12397612475.94,-0.9999999971809088
34.38,12167483773.1,-0.9999999971744363
33.7,12265626896.37,-0.9999999972524845
33.99,12377307002.16,-0.9999999972538453
34.32,12519445318.62,-0.9999999972586645
34.74,12536366546.77,-0.9999999972288621
34.79,11984250418.09,-0.9999999970970233
33.71,11675131991.199999,-0.9999999971126665
32.8,11566431005.919998,-0.9999999971642074
32.48,11729482483.84,-0.9999999972309094
32.96,11722688672.259998,-0.9999999971883583
32.94,11763451541.740002,-0.9999999971998015
33.06,11865358715.44,-0.9999999972137379
33.36,11865358715.44,-0.9999999971884541
33.36,11620781498.56,-0.9999999971292809
32.64,11814405128.59,-0.999999997237271
33.21,11872152527.02,-0.9999999972026976
33.38,11946884454.4,-0.9999999972059661
33.6,12140508084.43,-0.9999999972324057
34.17,12211843106.02,-0.9999999972018966
34.38,12222033823.39,-0.9999999971870476
34.41,12184667859.699999,-0.9999999971759591
34.3,12269590504.449999,-0.9999999972044706
34.55,12762141844.0,-0.9999999972927742
36.0,12697600633.990002,-0.9999999971648187
35.81,12847064488.75,-0.9999999972125928
36.25,12745157315.050001,-0.9999999971557825
35.95,12667028481.88,-0.9999999971619232
35.72,12711188257.15,-0.9999999971898772
35.85,13023703589.830002,-0.9999999972473268
36.77,12874239735.07,-0.999999997143909
36.33,12850461394.539999,-0.9999999971728641
36.26,12853858300.330002,-0.9999999971790571
36.27,12395276018.68,-0.9999999970738852
34.92,12320544091.300001,-0.9999999971657096
34.7,12279781221.82,-0.9999999971742167
34.58,12201652388.65,-0.9999999971659577
34.35,11885740150.18,-0.9999999971099822
33.42,11787229882.27,-0.9999999971647282
33.13,11974059700.72,-0.9999999972331857
33.68,12123523555.48,-0.9999999972219298
34.12,12133714272.85,-0.9999999971880004
34.15,12181270953.91,-0.9999999971965159
34.29,12218636917.6,-0.9999999971936313
34.4,12215240011.81,-0.9999999971838458
34.39,12222033823.39,-0.9999999971862293
34.41,12381688395.52,-0.9999999972208959
34.88,12612677989.240002,-0.9999999972345286
35.56,12582105837.13,-0.9999999971737641
35.47,12470007946.06,-0.9999999971555752
35.14,12222033823.39,-0.9999999971248648
34.41,12289971939.19,-0.9999999972001563
34.61,12286575033.4,-0.9999999971831043
34.6,12402069830.259998,-0.9999999972101431
34.94,12575312025.550001,-0.9999999972215401
35.45,12503977003.960001,-0.9999999971649021
35.24,12582105837.13,-0.999999997199197
35.47,12453023417.11,-0.9999999971516957
35.09,12439435793.949999,-0.9999999971791325
35.05,12680616105.039999,-0.9999999972359387
35.76,12609281083.449999,-0.9999999971639938
35.55,12470007946.06,-0.9999999971491598
35.14,12524358438.699999,-0.9999999971942675
35.3,12541342967.65,-0.9999999971853094
35.35,12925193321.919998,-0.9999999972650312
36.48,12898018075.6,-0.9999999971716584
36.4,13145992198.27,-0.9999999972310952
