date,HUM,dcf,Deviation
2016-03-22,184.36,200.60049344325205,-0.08095938930402635
2016-03-23,183.59,201.08049344325204,-0.08698254685847051
2016-03-24,184.07,199.94049344325205,-0.07937608420355569
2016-03-28,182.93,202.77049344325204,-0.09784704424366675
2016-03-29,185.76,201.900493443252,-0.07994281325413699
2016-03-30,184.89,199.96049344325203,-0.07536735473964506
2016-03-31,182.95,203.3446202691393,-0.10029584378551926
2016-04-01,184.74,204.0746202691393,-0.09474289474918662
2016-04-04,185.47,199.6346202691393,-0.07095272478312198
2016-04-05,181.03,198.95462026913933,-0.09009401362427016
2016-04-06,180.35,191.18462026913932,-0.05667098249789615
2016-04-07,172.58,189.6346202691393,-0.08993410720539574
2016-04-08,171.03,186.0646202691393,-0.08080321905041365
2016-04-11,167.46,189.0146202691393,-0.11403678846878362
2016-04-12,170.41,188.5646202691393,-0.09627797750833178
2016-04-13,169.96,186.8446202691393,-0.09036717377689518
2016-04-14,168.24,188.4746202691393,-0.10735992061023669
2016-04-15,169.87,190.3246202691393,-0.10747227678801763
2016-04-18,171.72,193.3746202691393,-0.11198274230093053
2016-04-19,174.77,193.1046202691393,-0.09494656442494975
2016-04-20,174.5,192.05462026913932,-0.0914043111513736
2016-04-21,173.45,193.90462026913931,-0.10548804995336547
2016-04-22,175.3,194.71462026913935,-0.09970807658050518
2016-04-25,176.11,197.08462026913932,-0.10642443961632475
2016-04-26,178.48,196.1646202691393,-0.09015193588362613
2016-04-27,177.56,196.4746202691393,-0.09627004364853464
2016-04-28,177.87,195.67462026913933,-0.090990953474958
2016-04-29,177.07,196.21462026913935,-0.09756979496675366
2016-05-02,177.61,195.5346202691393,-0.09166980376399514
2016-05-03,176.93,194.30462026913932,-0.08941949113239311
2016-05-04,175.7,192.71462026913935,-0.08828920320304323
2016-05-05,174.11,189.2846202691393,-0.08016826854481296
2016-05-06,170.68,189.8846202691393,-0.10113836624534933
2016-05-09,171.28,192.14462026913932,-0.10858810535477914
2016-05-10,173.54,188.6646202691393,-0.08016670135377424
2016-05-11,170.06,184.4146202691393,-0.07783884080443193
2016-05-12,165.81,183.83462026913932,-0.09804801860906687
2016-05-13,165.23,190.1246202691393,-0.13093843519002768
2016-05-16,171.52,189.40462026913931,-0.09442546989469258
2016-05-17,170.8,188.8246202691393,-0.09545693905512997
2016-05-18,170.22,186.93462026913932,-0.08941425748250609
2016-05-19,168.33,188.20462026913933,-0.10560112839269242
2016-05-20,169.6,188.1946202691393,-0.09880527000477979
2016-05-23,169.59,189.3846202691393,-0.1045207379617662
2016-05-24,170.78,193.30462026913932,-0.11652396221972416
2016-05-25,174.7,192.8546202691393,-0.0941362993730901
2016-05-26,174.25,192.3446202691393,-0.09407396080961516
2016-05-27,173.74,191.11462026913932,-0.09091204139521769
2016-05-31,172.51,196.0046202691393,-0.11986768596004627
2016-06-01,177.4,205.96462026913935,-0.13868702416858392
2016-06-02,187.36,204.80462026913932,-0.08517688832515036
2016-06-03,186.2,207.9846202691393,-0.10474149598633431
2016-06-06,189.38,207.0046202691393,-0.0851411927242226
2016-06-07,188.4,206.6046202691393,-0.08811332604965239
2016-06-08,188.0,206.95462026913933,-0.09158829237293331
2016-06-09,188.35,205.36462026913932,-0.08285078630798681
2016-06-10,186.76,203.2946202691393,-0.08133328981971744
2016-06-13,184.69,204.2946202691393,-0.09596248909203786
2016-06-14,185.69,204.15462026913931,-0.09044429288348799
2016-06-15,185.55,205.64462026913932,-0.09771527328475837
2016-06-16,187.04,205.7546202691393,-0.0909560147162648
2016-06-17,187.15,208.5046202691393,-0.10241797156137167
2016-06-20,189.9,208.67462026913933,-0.08997078918808932
2016-06-21,190.07,206.27462026913932,-0.0785584782461175
2016-06-22,187.67,205.9146202691393,-0.08860284056223311
2016-06-23,187.31,201.5046202691393,-0.07044315038623072
2016-06-24,182.9,195.5446202691393,-0.0646636059418857
2016-06-27,176.94,201.55462026913932,-0.12212382051213211
2016-06-28,182.95,202.2546202691393,-0.09544711633015235
2016-06-29,183.65,198.4846202691393,-0.07473939416073638
2016-06-30,179.88,190.10198142538002,-0.05377104093674279
2016-07-01,174.0,193.31198142538,-0.09990059220842751
2016-07-05,177.21,196.08198142538,-0.09624536272121376
2016-07-06,179.98,178.84198142538,0.006363263063571045
2016-07-07,162.74,174.25198142538002,-0.06606513929547364
2016-07-08,158.15,170.10198142538002,-0.07026362259409125
2016-07-11,154.0,170.81198142538,-0.09842390027378956
2016-07-12,154.71,177.40198142538,-0.12791278453067811
2016-07-13,161.3,177.37198142538,-0.0906117262502445
2016-07-14,161.27,174.99198142537998,-0.07841491543560408
2016-07-15,158.89,175.74198142537998,-0.09589047129604222
2016-07-18,159.64,169.48198142538,-0.05807096036172599
2016-07-19,153.38,174.51198142538001,-0.12109186574341824
2016-07-20,158.41,187.63198142538002,-0.155740941407696
2016-07-21,171.53,192.15198142538,-0.10732120102226639
2016-07-22,176.05,189.11198142538,-0.06907008919756896
2016-07-25,173.01,190.06198142538,-0.0897180030298419
2016-07-26,173.96,188.17198142538,-0.07552655457909285
2016-07-27,172.07,188.31198142538,-0.08625038780028982
2016-07-28,172.21,188.65198142538,-0.08715509533030541
2016-07-29,172.55,187.28198142538002,-0.07866203311849185
2016-08-01,171.18,185.67198142538,-0.07805152567515528
2016-08-02,169.57,189.58198142538,-0.10555845695312971
2016-08-03,173.48,189.93198142538,-0.08662038537118943
2016-08-04,173.83,195.06198142538,-0.10884735851769334
2016-08-05,178.96,193.75198142538002,-0.07634492982502417
2016-08-08,177.65,193.23198142538,-0.08063872921262394
2016-08-09,177.13,195.80198142538,-0.09536155502336374
2016-08-10,179.7,196.19198142538002,-0.08406042543411807
2016-08-11,180.09,196.96198142538003,-0.0856611073024367
2016-08-12,180.86,195.73198142538,-0.0759813563275541
2016-08-15,179.63,195.73198142538,-0.082265459676648
2016-08-16,179.63,194.98198142538,-0.07873538525535628
2016-08-17,178.88,195.58198142538,-0.08539631976145146
2016-08-18,179.48,194.10198142538002,-0.07533143823676658
2016-08-19,178.0,196.52198142538,-0.09424890432632271
2016-08-22,180.42,195.96198142538003,-0.07931120777781198
2016-08-23,179.86,195.41198142538002,-0.07958560837437023
2016-08-24,179.31,193.39198142538,-0.07281574614205766
2016-08-25,177.29,193.48198142538,-0.08368728346740006
2016-08-26,177.38,193.03198142538002,-0.0810849130273813
2016-08-29,176.93,194.57198142538002,-0.09067071885756506
2016-08-30,178.47,194.81198142538,-0.08388591556746505
2016-08-31,178.71,192.63198142538002,-0.07227243016639462
2016-09-01,176.53,193.43198142538,-0.08737945659673785
2016-09-02,177.33,192.88198142538002,-0.08062951920367212
2016-09-06,176.78,192.26198142538001,-0.0805254440352724
2016-09-07,176.16,192.52198142538,-0.08498760143771833
2016-09-08,176.42,192.60198142538002,-0.08401773079187891
2016-09-09,176.5,192.88198142538002,-0.084932668693668
2016-09-12,176.78,191.89198142538,-0.07875254251442765
2016-09-13,175.79,191.09198142538,-0.08007652289353295
2016-09-14,174.99,190.88198142538002,-0.08325553468540736
2016-09-15,174.78,190.72198142538002,-0.08358754091288279
2016-09-16,174.62,190.68198142538,-0.08423439543324429
2016-09-19,174.58,190.62198142538,-0.08415598928007006
2016-09-20,174.52,191.95198142538,-0.09081428228005328
2016-09-21,175.85,192.09198142538,-0.08455314638778588
2016-09-22,175.99,191.65198142538,-0.08172094704628974
2016-09-23,175.55,191.41198142538002,-0.08286827871098357
2016-09-26,175.31,193.32198142538002,-0.09317089185914651
2016-09-27,177.22,192.68198142538,-0.08024612011459908
2016-09-28,176.58,191.92198142538,-0.07993863606157603
2016-09-29,175.82,192.99198142537998,-0.0889776937806066
2016-09-30,176.89,221.49673869383372,-0.20138778998228002
2016-10-03,176.63,222.08673869383372,-0.20468011264958907
2016-10-04,177.22,222.66673869383374,-0.2041020538605135
2016-10-05,177.8,222.09673869383371,-0.19944794756710926
2016-10-06,177.23,222.60673869383373,-0.2038426103364439
2016-10-07,177.74,223.37673869383372,-0.20430389914674452
2016-10-10,178.51,222.39673869383373,-0.19733535191022367
2016-10-11,177.53,213.30673869383372,-0.1677243715454544
2016-10-12,168.44,214.34673869383371,-0.21417045565319048
2016-10-13,169.48,215.68673869383372,-0.21423078198342071
2016-10-14,170.82,214.7567386938337,-0.2045884052861866
2016-10-17,169.89,218.13673869383373,-0.2211765839295441
2016-10-18,173.27,218.76673869383373,-0.20796917742375298
2016-10-19,173.9,219.41673869383374,-0.20744424042026333
2016-10-20,174.55,220.74673869383372,-0.20927484123743545
2016-10-21,175.88,221.13673869383373,-0.20465499745156412
2016-10-24,176.27,219.72673869383374,-0.1977762877297613
2016-10-25,174.86,219.51673869383373,-0.20343204331273224
2016-10-26,174.65,219.05673869383372,-0.2027179759847476
2016-10-27,174.19,215.92673869383373,-0.19329120120233456
2016-10-28,171.06,216.39673869383373,-0.2095074952029562
2016-10-31,171.53,213.52673869383372,-0.19668140370022202
2016-11-01,168.66,213.05673869383372,-0.20837988493587434
2016-11-02,168.19,210.17673869383373,-0.19976872300314918
2016-11-03,165.31,212.2867386938337,-0.2212890874996435
2016-11-04,167.42,219.77673869383372,-0.2382269343197907
2016-11-07,174.91,223.89673869383373,-0.21879165806349843
2016-11-08,179.03,230.86673869383372,-0.22453099561724887
2016-11-09,186.0,237.74673869383372,-0.21765488341975658
2016-11-10,192.88,238.05673869383372,-0.18977298832920586
2016-11-11,193.19,243.70673869383373,-0.2072849481494945
2016-11-14,198.84,243.68673869383372,-0.18403438338176803
2016-11-15,198.82,245.33673869383372,-0.18960364004790975
2016-11-16,200.47,246.92673869383373,-0.1881397654202034
2016-11-17,202.06,245.02673869383372,-0.17535530580408043
2016-11-18,200.16,244.85673869383373,-0.1825424079903395
2016-11-21,199.99,250.57673869383373,-0.2018812239217581
2016-11-22,205.71,252.79673869383373,-0.18626323637371467
2016-11-23,207.93,252.74673869383372,-0.17731876156124304
2016-11-25,207.88,252.86673869383372,-0.17790690434894574
2016-11-28,208.0,254.86673869383372,-0.18388723037780852
2016-11-29,210.0,257.5067386938337,-0.18448736112617825
2016-11-30,212.64,261.6267386938337,-0.18723903733387137
2016-12-01,216.76,258.4967386938337,-0.1614594400870456
2016-12-02,213.63,253.69673869383374,-0.15793162695002982
2016-12-05,208.83,249.16673869383374,-0.16188652990075825
2016-12-06,204.3,247.86673869383372,-0.1757667806637323
2016-12-07,203.0,251.5667386938337,-0.19305707481838952
2016-12-08,206.7,248.15673869383372,-0.16705868602255236
2016-12-09,203.29,247.79673869383373,-0.1796098646351606
2016-12-12,202.93,249.43673869383372,-0.18644702836223936
2016-12-13,204.57,250.10673869383373,-0.1820692194526482
2016-12-14,205.24,249.51673869383373,-0.17744997359941816
2016-12-15,204.65,250.5067386938337,-0.1830559087269874
2016-12-16,205.64,245.27673869383372,-0.1616000722486376
2016-12-19,200.41,245.11673869383372,-0.18238957866388417
2016-12-20,200.25,244.66673869383374,-0.18153975048245152
2016-12-21,199.8,247.79673869383373,-0.19369398865711585
2016-12-22,202.93,250.39673869383373,-0.18956612191292344
2016-12-23,205.53,250.92673869383373,-0.18091630621009347
2016-12-27,206.06,249.46673869383372,-0.17399810059290532
2016-12-28,204.6,247.7867386938337,-0.17428995159904592
2016-12-29,202.92,248.89673869383373,-0.18472214194172076
2016-12-30,204.03,223.2996174718554,-0.08629489691931136
2017-01-03,197.61,223.4696174718554,-0.11571871722164762
2017-01-04,197.78,226.4196174718554,-0.1264891169397695
2017-01-05,200.73,227.4196174718554,-0.1173584661189504
2017-01-06,201.73,228.67961747185538,-0.11784879548861493
2017-01-09,202.99,226.6396174718554,-0.10434900012480053
2017-01-10,200.95,229.1696174718554,-0.12313856340629925
2017-01-11,203.48,230.9396174718554,-0.11890388393495066
2017-01-12,205.25,228.6096174718554,-0.10218125435921888
2017-01-13,202.92,229.7296174718554,-0.11670074484470816
2017-01-17,204.04,231.79961747185538,-0.11975695980268775
2017-01-18,206.11,231.6896174718554,-0.1104046773911338
2017-01-19,206.0,226.2196174718554,-0.08938047768722346
2017-01-20,200.53,230.70961747185538,-0.13081213432958438
2017-01-23,205.02,225.6296174718554,-0.09134269562118191
2017-01-24,199.94,227.42961747185538,-0.12087087766947169
2017-01-25,201.74,225.8196174718554,-0.10663208866190066
2017-01-26,200.13,227.3496174718554,-0.11972581161358253
2017-01-27,201.66,224.9496174718554,-0.1035325942475509
2017-01-30,199.26,224.1896174718554,-0.11119880462343468
2017-01-31,198.5,224.1696174718554,-0.11450979736394573
2017-02-01,198.48,225.07961747185536,-0.11817870392098684
2017-02-02,199.39,223.92961747185538,-0.1095862965734743
2017-02-03,198.24,222.1596174718554,-0.10766861117271087
2017-02-06,196.47,220.92961747185538,-0.11071226099855691
2017-02-07,195.24,225.32961747185536,-0.13353600742527183
2017-02-08,199.64,232.7196174718554,-0.14214365695172215
2017-02-09,207.03,231.11961747185538,-0.10423008542227663
2017-02-10,205.43,232.3896174718554,-0.11601042148589302
2017-02-13,206.7,231.6596174718554,-0.10774263440579057
2017-02-14,205.97,231.0096174718554,-0.1083920996272203
2017-02-15,205.32,234.42961747185538,-0.12417209815799046
2017-02-16,208.74,230.2896174718554,-0.09357615731195112
2017-02-17,204.6,231.0296174718554,-0.1143992608440133
2017-02-21,205.34,231.3896174718554,-0.1125790247482642
2017-02-22,205.7,230.6996174718554,-0.10836436464791832
2017-02-23,205.01,232.9696174718554,-0.12001400772885396
2017-02-24,207.28,234.4396174718554,-0.11584909481058991
2017-02-27,208.75,236.9396174718554,-0.11897384562631819
2017-02-28,211.25,239.67961747185538,-0.1186150819653814
2017-03-01,213.99,238.2596174718554,-0.1018620684838556
2017-03-02,212.57,239.6596174718554,-0.11303371739311352
2017-03-03,213.97,238.42961747185538,-0.10258632183035166
2017-03-06,212.74,243.6396174718554,-0.1268250943442103
2017-03-07,217.95,243.1396174718554,-0.10360145225930206
2017-03-08,217.45,243.4796174718554,-0.10690676181493608
2017-03-09,217.79,243.61961747185538,-0.10602437414482602
2017-03-10,217.93,244.86961747185538,-0.11001617003363728
2017-03-13,219.18,243.6896174718554,-0.10057719211072291
2017-03-14,218.0,244.76961747185538,-0.10936658621421214
2017-03-15,219.08,244.9396174718554,-0.10557547912732723
2017-03-16,219.25,244.58961747185538,-0.1036005441840604
2017-03-17,218.9,241.08961747185538,-0.09203887626743512
2017-03-20,215.4,239.23961747185538,-0.09964744854459529
2017-03-21,213.55,239.01961747185538,-0.10655869062653167
2017-03-22,213.33,235.5996174718554,-0.09452314783370008
2017-03-23,209.91,232.95961747185538,-0.09894254515866929
2017-03-24,207.27,229.1696174718554,-0.0955607366868555
2017-03-27,203.48,232.3196174718554,-0.12413767629997585
2017-03-28,206.63,231.7196174718554,-0.10827575906430442
2017-03-29,206.03,232.5596174718554,-0.1140766301572802
2017-03-30,206.87,231.82961747185539,-0.10766362703801435
2017-03-31,206.14,266.36224031382665,-0.22609150697513702
2017-04-03,209.77,267.6422403138266,-0.21622984565503534
2017-04-04,211.05,266.66224031382666,-0.2085493628508419
2017-04-05,210.07,269.19224031382663,-0.2196283230337599
2017-04-06,212.6,267.34224031382666,-0.20476465017112921
2017-04-07,210.75,269.17224031382665,-0.21704407648319324
2017-04-10,212.58,269.49224031382664,-0.21118322459879257
2017-04-11,212.9,269.5822403138266,-0.21025954917446177
2017-04-12,212.99,268.3922403138266,-0.20642266053983416
2017-04-13,211.8,269.36224031382665,-0.21369825349968297
2017-04-17,212.77,268.29224031382665,-0.20694687348721374
2017-04-18,211.7,269.7022403138266,-0.21506028369039498
2017-04-19,213.11,270.8322403138266,-0.21312913206692452
2017-04-20,214.24,270.2622403138266,-0.20728844787482703
2017-04-21,213.67,270.35224031382666,-0.20966070134292047
2017-04-24,213.76,274.56224031382663,-0.22145157412879946
2017-04-25,217.97,275.94224031382663,-0.2100883150325058
2017-04-26,219.35,275.2622403138266,-0.20312353866654964
2017-04-27,218.67,278.5722403138266,-0.21503305658289407
2017-04-28,221.98,279.96224031382667,-0.2071073593668591
2017-05-01,223.37,282.19224031382663,-0.20844740538722917
2017-05-02,225.6,280.61224031382665,-0.1960436232300592
2017-05-03,224.02,285.44224031382663,-0.2151827292495202
2017-05-04,228.85,286.35224031382666,-0.20080946547094336
2017-05-05,229.76,285.84224031382666,-0.1961999746862252
2017-05-08,229.25,287.18224031382664,-0.20172640289496846
2017-05-09,230.59,287.3922403138266,-0.1976470911385767
2017-05-10,230.8,287.3222403138266,-0.19672072809988672
2017-05-11,230.73,288.5822403138266,-0.2004705495768334
2017-05-12,231.99,287.7022403138266,-0.19364548657339442
2017-05-15,231.11,282.79224031382665,-0.18275692521291476
2017-05-16,226.2,281.5122403138266,-0.19648254105102214
2017-05-17,224.92,285.40224031382667,-0.2119192906380859
2017-05-18,228.81,284.48224031382665,-0.1956967164361888
2017-05-19,227.89,286.8922403138266,-0.20565993785431447
2017-05-22,230.3,285.87224031382664,-0.19439537134777474
2017-05-23,229.28,288.2022403138266,-0.20444754436907064
2017-05-24,231.61,288.8222403138266,-0.19808807054353328
2017-05-25,232.23,288.84224031382666,-0.19599709603525284
2017-05-26,232.25,286.96224031382667,-0.1906600682166143
2017-05-30,230.37,288.85224031382666,-0.20246420886432448
2017-05-31,232.26,291.59224031382666,-0.20347674632894974
2017-06-01,235.0,290.80224031382664,-0.19189068231938733
2017-06-02,234.21,289.35224031382666,-0.19057132667789367
2017-06-05,232.76,290.09224031382666,-0.19763451877169724
2017-06-06,233.5,290.34224031382666,-0.19577668152035588
2017-06-07,233.75,286.85224031382666,-0.185120535421759
2017-06-08,230.26,286.28224031382666,-0.1956888427742297
2017-06-09,229.69,284.69224031382663,-0.1931989444222142
2017-06-12,228.1,288.54224031382665,-0.2094744958245558
2017-06-13,231.95,288.30224031382664,-0.19546237397422006
2017-06-14,231.71,289.00224031382663,-0.1982415093101464
2017-06-15,232.41,291.05224031382664,-0.20148355584068256
2017-06-16,234.46,292.0822403138266,-0.1972808762761975
2017-06-19,235.49,289.56224031382663,-0.1867378849370115
2017-06-20,232.97,292.80224031382664,-0.20434351953625152
2017-06-21,236.21,293.59224031382666,-0.19544876340222628
2017-06-22,237.0,295.0122403138266,-0.19664350283267795
2017-06-23,238.42,291.34224031382666,-0.18164973351210645
2017-06-26,234.75,293.66224031382666,-0.20061224163811187
2017-06-27,237.07,296.35224031382666,-0.20003979133428806
2017-06-28,239.76,295.93224031382664,-0.1898145340779963
2017-06-29,239.34,297.21224031382667,-0.19471688061272074
2017-06-30,240.62,294.22221856260995,-0.1821827692839706
2017-07-03,238.95,297.59221856260996,-0.197055618073133
2017-07-05,242.32,293.73221856260994,-0.17503091357903344
2017-07-06,238.46,293.5022185626099,-0.18753595401142875
2017-07-07,238.23,294.3122185626099,-0.19055348376805292
2017-07-10,239.04,294.3122185626099,-0.187801304453324
2017-07-11,239.04,294.49221856260993,-0.18829773782569614
2017-07-12,239.22,293.3322185626099,-0.18447417343983308
2017-07-13,238.06,294.36221856260994,-0.19126849511305277
2017-07-14,239.09,292.8322185626099,-0.18352563398388277
2017-07-17,237.56,290.3322185626099,-0.18176494094894813
2017-07-18,235.06,291.5022185626099,-0.19362534817376376
2017-07-19,236.23,291.10221856260995,-0.18849811187820986
2017-07-20,235.83,291.1922185626099,-0.19012258925011882
2017-07-21,235.92,290.7722185626099,-0.18864325771479773
2017-07-24,235.5,290.18221856260993,-0.18844096937942345
2017-07-25,234.91,288.7722185626099,-0.18652146951917337
2017-07-26,233.5,287.87221856260993,-0.18887622721671005
2017-07-27,232.6,288.35221856260995,-0.19334763172805092
2017-07-28,233.08,286.47221856260995,-0.18637834701915712
2017-07-31,231.2,286.04221856260995,-0.1917277066238594
2017-08-01,230.77,296.36221856260994,-0.2213244956821404
2017-08-02,241.09,304.11221856260994,-0.20723343133164862
2017-08-03,248.84,301.2022185626099,-0.17384406666222996
2017-08-04,245.93,304.8922185626099,-0.19338708885580158
2017-08-07,249.62,305.49221856260993,-0.18289244428384366
2017-08-08,250.22,310.23221856260994,-0.19344289526298342
2017-08-09,254.96,306.9422185626099,-0.16935506235029907
2017-08-10,251.67,305.2622185626099,-0.1755612562044525
2017-08-11,249.99,305.5222185626099,-0.18176163692405833
2017-08-14,250.25,302.10221856260995,-0.17163799329022045
2017-08-15,246.83,302.6322185626099,-0.1843895498888044
2017-08-16,247.36,302.93221856260993,-0.18344769937742444
2017-08-17,247.66,302.55221856260994,-0.18143056039514904
2017-08-18,247.28,304.6322185626099,-0.18826708098448408
2017-08-21,249.36,308.55221856260994,-0.19183857707572738
2017-08-22,253.28,307.2622185626099,-0.17568778489962678
2017-08-23,251.99,307.12221856260993,-0.1795123088802859
2017-08-24,251.85,308.2722185626099,-0.18302725696688293
2017-08-25,253.0,310.34221856260996,-0.18477092426611452
2017-08-28,255.07,310.9422185626099,-0.17968682033880756
2017-08-29,255.67,309.5122185626099,-0.17395829739018331
2017-08-30,254.24,312.8922185626099,-0.1874518287225272
2017-08-31,257.62,314.0222185626099,-0.17961219056658695
2017-09-01,258.75,312.8222185626099,-0.17285287090880863
2017-09-05,257.55,312.1522185626099,-0.17492176994301278
2017-09-06,256.88,311.8022185626099,-0.17614441236434464
2017-09-07,256.53,311.8322185626099,-0.17734607032437322
2017-09-08,256.56,312.48221856260994,-0.1789612824046345
2017-09-11,257.21,310.37221856260993,-0.17128536442086806
2017-09-12,255.1,306.8122185626099,-0.16854680300829428
2017-09-13,251.54,305.92221856260994,-0.1777648541453687
2017-09-14,250.65,304.55221856260994,-0.1769884285099328
2017-09-15,249.28,303.72221856260995,-0.1792500358395318
2017-09-18,248.45,295.3122185626099,-0.15868702890352826
2017-09-19,240.04,294.9522185626099,-0.1861732684372185
2017-09-20,239.68,293.91221856260995,-0.18451842127501494
2017-09-21,238.64,294.36221856260994,-0.18929813355363745
2017-09-22,239.09,292.48221856260994,-0.18254859671471135
2017-09-25,237.21,294.48221856260994,-0.19448447122600465
2017-09-26,239.21,294.1422185626099,-0.18675394110729215
2017-09-27,238.87,298.0222185626099,-0.19848257907718025
2017-09-28,242.75,298.9022185626099,-0.18786149809339037
2017-09-29,243.63,312.2818540191786,-0.21983939551915932
2017-10-02,245.0,314.67185401917857,-0.2214111403015162
2017-10-03,247.39,313.7918540191786,-0.2116111465886561
2017-10-04,246.51,312.6418540191786,-0.21152591429784007
2017-10-05,245.36,314.18185401917856,-0.21905101500539703
2017-10-06,246.9,307.69185401917855,-0.19757381687260844
2017-10-09,240.41,307.7718540191786,-0.21886944221670446
2017-10-10,240.49,307.6618540191786,-0.21833013466463513
2017-10-11,240.38,308.7218540191786,-0.22137031483016756
2017-10-12,241.44,305.01185401917854,-0.2084242077200753
2017-10-13,237.73,304.45185401917854,-0.21915404074029876
2017-10-16,237.17,307.7118540191786,-0.22924646255188463
2017-10-17,240.43,308.5918540191786,-0.22088027642797858
2017-10-18,241.31,309.9718540191786,-0.22150996333663997
2017-10-19,242.69,313.0918540191786,-0.22486006299884786
2017-10-20,245.81,313.4118540191786,-0.2156965448251419
2017-10-23,246.13,313.7718540191786,-0.21557655077323834
2017-10-24,246.49,315.6418540191786,-0.21908328423066759
2017-10-25,248.36,318.80185401917856,-0.22095810652011105
2017-10-26,251.52,326.2518540191786,-0.2290618523650919
2017-10-27,258.97,322.94185401917855,-0.19809093563753255
2017-10-30,255.66,322.63185401917855,-0.2075797946944119
2017-10-31,255.35,322.76185401917854,-0.20885942121020573
2017-11-01,255.48,323.63185401917855,-0.21058450573638476
2017-11-02,256.35,323.9718540191786,-0.20872755821305222
2017-11-03,256.69,321.76185401917854,-0.20223607368728036
2017-11-06,254.48,323.5918540191786,-0.21357723675912588
2017-11-07,256.31,310.76185401917854,-0.17522052116415188
2017-11-08,243.48,314.74185401917856,-0.2264136564908088
2017-11-09,247.46,311.67185401917857,-0.2060239100551804
2017-11-10,244.39,308.2218540191786,-0.20709710614876375
2017-11-13,240.94,306.8418540191786,-0.21477465722475886
2017-11-14,239.56,300.56185401917855,-0.20295940154563352
2017-11-15,233.28,303.19185401917855,-0.2305861885549083
2017-11-16,235.91,300.74185401917856,-0.21557310082634584
2017-11-17,233.46,300.76185401917854,-0.22377124332691112
2017-11-20,233.48,303.70185401917854,-0.23121970804545733
2017-11-21,236.42,305.5818540191786,-0.22632840631576878
2017-11-22,238.3,307.7918540191786,-0.22577548142274262
2017-11-24,240.51,310.8418540191786,-0.2262624968606679
2017-11-27,243.56,311.50185401917855,-0.2181105927382233
2017-11-28,244.22,317.4118540191786,-0.23058954192289305
2017-11-29,250.13,328.1418540191786,-0.23773820091422748
2017-11-30,260.86,325.8118540191785,-0.19935387008772
2017-12-01,258.53,319.56185401917855,-0.1909860430823378
2017-12-04,252.28,320.62185401917856,-0.21315407281966048
2017-12-05,253.34,317.5818540191786,-0.20228439756919825
2017-12-06,250.3,321.18185401917856,-0.22069071814669217
2017-12-07,253.9,323.7718540191786,-0.2158058310252
2017-12-08,256.49,320.31185401917855,-0.1992491168165048
2017-12-11,253.03,321.92185401917857,-0.21400179316522672
2017-12-12,254.64,323.5218540191786,-0.21291252248787884
2017-12-13,256.24,317.8918540191786,-0.19393971012374256
2017-12-14,250.61,320.92185401917857,-0.21909338095428255
2017-12-15,253.64,313.6618540191786,-0.19135847489924163
2017-12-18,246.38,312.44185401917855,-0.21143727439001658
2017-12-19,245.16,312.44185401917855,-0.21534200093131117
2017-12-20,245.16,310.86185401917857,-0.21135386400650213
2017-12-21,243.58,312.2818540191786,-0.2199995072879236
2017-12-22,245.0,313.5318540191786,-0.2185801957302448
2017-12-26,246.25,315.43185401917856,-0.2193242474964885
2017-12-27,248.15,316.2918540191786,-0.21543980078300318
2017-12-28,249.01,315.3518540191786,-0.2103740731936331
2017-12-29,248.07,279.40384929766117,-0.11214537443354922
2018-01-02,251.64,279.04384929766115,-0.09820624739314354
2018-01-03,251.28,286.12384929766114,-0.12177890582414297
2018-01-04,258.36,292.09384929766117,-0.11548976254985888
2018-01-05,264.33,286.31384929766114,-0.0767823468951585
2018-01-08,258.55,290.84384929766117,-0.11103500856437343
2018-01-09,263.08,290.86384929766115,-0.0955218373295611
2018-01-10,263.1,292.97384929766116,-0.10196763079461513
2018-01-11,265.21,295.78384929766116,-0.10336551292526219
2018-01-12,268.02,297.93384929766114,-0.10040433259993464
2018-01-16,270.17,303.5138492976612,-0.10985939974343739
2018-01-17,275.75,307.2038492976612,-0.1023875494059463
2018-01-18,279.44,307.06384929766114,-0.0899612551618969
2018-01-19,279.3,309.6338492976612,-0.09796683846571386
2018-01-22,281.87,310.62384929766114,-0.09256806701312625
2018-01-23,282.86,314.0838492976612,-0.09941246379742985
2018-01-24,286.32,313.67384929766115,-0.08720474900572184
2018-01-25,285.91,316.05384929766115,-0.09537567526751267
2018-01-26,288.29,318.99384929766114,-0.09625216713508034
2018-01-29,291.23,310.05384929766115,-0.060711548462633824
2018-01-30,282.29,309.59384929766117,-0.08819247979119138
2018-01-31,281.83,307.53384929766116,-0.08358055334839742
2018-02-01,279.77,304.2638492976612,-0.0805020029628919
2018-02-02,276.5,294.86384929766115,-0.06227908012936201
2018-02-05,267.1,296.8838492976612,-0.1003215546016426
2018-02-06,269.12,292.66384929766116,-0.0804467287441275
2018-02-07,264.9,290.1338492976612,-0.08697313105225679
2018-02-08,262.37,293.0838492976612,-0.10479543438256
2018-02-09,265.32,294.81384929766114,-0.10004227877328264
2018-02-12,267.05,295.8338492976612,-0.09729734905588683
2018-02-13,268.07,295.2338492976612,-0.09200790953436377
2018-02-14,267.47,295.21384929766117,-0.09397882031505678
2018-02-15,267.45,296.7638492976612,-0.0987783699633128
2018-02-16,269.0,295.09384929766117,-0.08842559531405314
2018-02-20,267.33,294.1438492976612,-0.09115896647740784
